
[00:00:00.000 --> 00:00:02.000]  教會法案 - 二讀(恢復辯論)
[00:02:45.000 --> 00:02:47.000]  耶和華對他說:
[00:02:47.000 --> 00:02:53.000]  「這就是我向阿伯拉罕,以撒,瓦割,
[00:02:53.000 --> 00:02:56.000]  起誓應許之地,說:
[00:02:56.000 --> 00:02:59.000]  『我必將這地賜給你的後裔。』
[00:02:59.000 --> 00:03:03.000]  現在我使你眼睛看見了,
[00:03:03.000 --> 00:03:08.000]  你卻不得過到那裡去。』
[00:03:08.000 --> 00:03:13.000]  於是,耶和華的僕人摩西死在摩押地,
[00:03:13.000 --> 00:03:16.000]  正如耶和華所說的,
[00:03:16.000 --> 00:03:20.000]  耶和華將他埋葬在摩押地,
[00:03:20.000 --> 00:03:23.000]  巴皮爾對面的谷中,
[00:03:23.000 --> 00:03:28.000]  只是到今天沒有人知道他的墳墓。
[00:03:28.000 --> 00:03:32.000]  摩西死的時候年一百二十歲,
[00:03:32.000 --> 00:03:37.000]  眼目沒有昏花,精神沒有衰敗。
[00:03:37.000 --> 00:03:43.000]  以色列人在摩押平原為摩西哀哭了三十日,
[00:03:43.000 --> 00:03:48.000]  為摩西居喪哀哭的日子就滿了。
[00:03:48.000 --> 00:03:51.000]  亂的兒子約書亞,
[00:03:51.000 --> 00:03:55.000]  因為摩西曾按手在他頭上,
[00:03:55.000 --> 00:03:58.000]  他就被智慧的靈充滿,
[00:03:58.000 --> 00:04:01.000]  以色列人便聽從他,
[00:04:01.000 --> 00:04:05.000]  照著耶和華吩咐摩西的行了。
[00:04:05.000 --> 00:04:11.000]  以後,以色列中再沒有興起先知像摩西的,
[00:04:11.000 --> 00:04:15.000]  他是耶和華面對面所認識的,
[00:04:15.000 --> 00:04:17.000]  耶和華打發他,
[00:04:17.000 --> 00:04:21.000]  在埃及地向法老和他的一切神僕,
[00:04:21.000 --> 00:04:26.000]  並他的傳遞,行各樣神蹟奇事,
[00:04:26.000 --> 00:04:30.000]  又在以色列中人眼前顯大能的手,
[00:04:30.000 --> 00:04:34.000]  行一切大而可畏的事。
[00:04:34.000 --> 00:04:53.000]  (廣東話)
[00:04:53.000 --> 00:04:55.000]  大兄姊妹平安,
[00:04:55.000 --> 00:04:58.000]  善上的朋友平安,
[00:04:58.000 --> 00:05:05.000]  不經不覺我們旺朕的講壇已經用了半年的時間講《生命記》,
[00:05:05.000 --> 00:05:09.000]  今天我們來到這本書的終結篇,
[00:05:09.000 --> 00:05:15.000]  《生命記》可以說是摩西和以色列人最後的講道,
[00:05:15.000 --> 00:05:23.000]  而整本書的重點就是上帝準備帶這群以色列人進入迦南英許之地,
[00:05:23.000 --> 00:05:30.000]  而整個過程建立在他和以色列民之間的盟約關係上。
[00:05:30.000 --> 00:05:38.000]  第32章尾段記載了摩西的離別和華別,
[00:05:38.000 --> 00:05:42.000]  因為耶和華預言摩西會死於尼泊爾山上,
[00:05:42.000 --> 00:05:48.000]  所以摩西留下了一番對世世代代以色列人的遺言。
[00:05:48.000 --> 00:05:55.000]  而到了第34章,就是摩西人生的終結篇,
[00:05:55.000 --> 00:05:59.000]  經文提及耶和華神在摩西臨終前,
[00:05:59.000 --> 00:06:01.000]  叫他上尼泊爾山,
[00:06:01.000 --> 00:06:04.000]  在山頂由北望到南,
[00:06:04.000 --> 00:06:07.000]  俯瞰整個英許之地,
[00:06:07.000 --> 00:06:14.000]  摩西親眼觀看了神賜給以色列民為產業的迦南地。
[00:06:14.000 --> 00:06:17.000]  看完這幅全景後,
[00:06:17.000 --> 00:06:22.000]  經文說耶和華的僕人摩西照著耶和華所說,
[00:06:22.000 --> 00:06:24.000]  死在摩亞地。
[00:06:24.000 --> 00:06:28.000]  聖經沒有記載摩西是怎樣死的,
[00:06:28.000 --> 00:06:31.000]  但強調了一個很特別的事情,
[00:06:31.000 --> 00:06:38.000]  就是耶和華親自埋葬了摩西在摩亞地的一個山谷裡,
[00:06:38.000 --> 00:06:42.000]  到今天都沒有人知道他的墳墓在哪裏。
[00:06:42.000 --> 00:06:46.000]  最後,生命記34章的10至12節,
[00:06:46.000 --> 00:06:50.000]  是一段後人對摩西生平的評價,
[00:06:50.000 --> 00:06:56.000]  他們說以後在以色列中再沒有興起一位先知,
[00:06:56.000 --> 00:06:58.000]  好像摩西一樣,
[00:06:58.000 --> 00:07:02.000]  他就是耶和華面對面所認識的。
[00:07:02.000 --> 00:07:07.000]  我不知道大家對摩西的離世有什麼感受,
[00:07:07.000 --> 00:07:09.000]  通常在安息禮,
[00:07:09.000 --> 00:07:12.000]  我想大家都參加過安息禮,
[00:07:12.000 --> 00:07:21.000]  我們會聽到親友講述去世的親人的生平,
[00:07:21.000 --> 00:07:25.000]  這個環節通常叫述史或懷緬。
[00:07:25.000 --> 00:07:30.000]  如果我們為摩西寫一篇述史的話,
[00:07:30.000 --> 00:07:34.000]  我就參考了《出埃及記》、《文素記》和《生命記》,
[00:07:34.000 --> 00:07:38.000]  以下是我一篇很簡單寫摩西的述史。
[00:07:40.000 --> 00:07:46.000]  摩西組織希伯來人,屬利美茲派,
[00:07:46.000 --> 00:07:48.000]  家中排行最細,
[00:07:48.000 --> 00:07:52.000]  尚有哥哥亞倫和姐姐米利安。
[00:07:52.000 --> 00:07:58.000]  摩西出生在以色列人在埃及受壓迫的年代,
[00:07:58.000 --> 00:08:02.000]  當時埃及的法老採取很嚴厲的政策,
[00:08:02.000 --> 00:08:07.000]  不單止逼迫以色列人從事繁重的苦工,
[00:08:07.000 --> 00:08:13.000]  更加下令希伯來的接生婆殺死所有新生男嬰,
[00:08:13.000 --> 00:08:16.000]  以控制以色列人口的增長。
[00:08:16.000 --> 00:08:22.000]  然而,希伯來的接生婆秉承對神的敬畏和良知,
[00:08:22.000 --> 00:08:26.000]  拒絕執行這個殘酷的命令,
[00:08:26.000 --> 00:08:31.000]  令到以色列人的人口依然持續增長。
[00:08:31.000 --> 00:08:36.000]  面對這個情況,法老進一步頒布命令,
[00:08:36.000 --> 00:08:42.000]  他說凡希伯來人生下來的男嬰都必須扔到尼羅河。
[00:08:42.000 --> 00:08:47.000]  摩西正正就是在這段黑暗的時代出生,
[00:08:47.000 --> 00:08:50.000]  當摩西三個月大的時候,
[00:08:50.000 --> 00:08:54.000]  因為男嬰的身份難以再隱藏,
[00:08:54.000 --> 00:08:59.000]  所以他媽媽就將他藏在一個防水的籃子裡,
[00:08:59.000 --> 00:09:01.000]  放在河邊。
[00:09:01.000 --> 00:09:04.000]  因著神的保守和帶領,
[00:09:04.000 --> 00:09:07.000]  法老的女兒發現了這個嬰孩,
[00:09:07.000 --> 00:09:10.000]  並且心裡很憐憫他,
[00:09:10.000 --> 00:09:14.000]  於是就將他帶回皇宮撫養,
[00:09:14.000 --> 00:09:19.000]  取名為摩西,意思是從水裡拉上來。
[00:09:19.000 --> 00:09:24.000]  摩西在埃及的皇宮長大,
[00:09:24.000 --> 00:09:27.000]  接受當時最頂尖的教育,
[00:09:27.000 --> 00:09:31.000]  他學會了埃及人各樣的智慧,
[00:09:31.000 --> 00:09:33.000]  《使徒行傳》七章二十二節說,
[00:09:33.000 --> 00:09:36.000]  他可以說話行事都大有能力,
[00:09:36.000 --> 00:09:40.000]  然而縱使他是一個埃及王子,
[00:09:40.000 --> 00:09:45.000]  摩西沒有忘記自己是希伯來人的身份。
[00:09:45.000 --> 00:09:50.000]  成年之後,摩西因為一次跟同胞出頭,
[00:09:50.000 --> 00:09:52.000]  打死了一個埃及人,
[00:09:52.000 --> 00:09:55.000]  結果被法老追殺,
[00:09:55.000 --> 00:09:58.000]  被迫逃亡到米甸。
[00:09:58.000 --> 00:10:02.000]  在米甸,摩西邂逅當地祭司的女兒,
[00:10:02.000 --> 00:10:05.000]  西婆拉,二人相識相愛,
[00:10:05.000 --> 00:10:08.000]  婚後育有兩名兒子。
[00:10:08.000 --> 00:10:12.000]  摩西以為自己的人生這樣下去,
[00:10:12.000 --> 00:10:17.000]  不過其實神對他的呼召剛剛才開始。
[00:10:17.000 --> 00:10:20.000]  當摩西八十歲的時候,
[00:10:20.000 --> 00:10:22.000]  他在荷列山放羊,
[00:10:22.000 --> 00:10:24.000]  就在這個很普通的日子裡,
[00:10:24.000 --> 00:10:27.000]  他第一次見到一個大意象,
[00:10:27.000 --> 00:10:29.000]  就是消不盡的荊棘。
[00:10:29.000 --> 00:10:31.000]  在這個意象裡,
[00:10:31.000 --> 00:10:34.000]  耶和華親自向摩西顯現,
[00:10:34.000 --> 00:10:38.000]  當時的摩西很害怕,很疑惑,
[00:10:38.000 --> 00:10:42.000]  還覺得自己完全不夠資格去完成神的使命。
[00:10:42.000 --> 00:10:44.000]  他在神面前自嘲,
[00:10:44.000 --> 00:10:47.000]  他說我是誰,為什麼會是我?
[00:10:47.000 --> 00:10:52.000]  他甚至連怎樣介紹神給法老和以色列人,
[00:10:52.000 --> 00:10:55.000]  都不知道怎樣做,也不懂怎樣說,
[00:10:55.000 --> 00:10:58.000]  覺得自己完全勝任不了。
[00:10:58.000 --> 00:11:03.000]  不過神給了摩西一個很重要的提醒,
[00:11:03.000 --> 00:11:06.000]  他說不在乎你是誰,摩西,
[00:11:06.000 --> 00:11:10.000]  而是在乎我,這位自有永有的耶和華神,
[00:11:10.000 --> 00:11:12.000]  是會與你同在。
[00:11:12.000 --> 00:11:15.000]  神還告訴摩西,
[00:11:15.000 --> 00:11:19.000]  他沒有忘記和以色列人祖宗所納的藥,
[00:11:19.000 --> 00:11:23.000]  也看到以色列人在埃及受苦的情景,
[00:11:23.000 --> 00:11:26.000]  他要拯救他們的子民從埃及出來,
[00:11:26.000 --> 00:11:29.000]  帶他們去到應去之地。
[00:11:29.000 --> 00:11:33.000]  為了讓摩西更確信這個使命,
[00:11:33.000 --> 00:11:37.000]  神給了他三個神跡作為引證。
[00:11:37.000 --> 00:11:41.000]  不過摩西依然很猶疑,
[00:11:41.000 --> 00:11:44.000]  還說自己是絕口笨舌,
[00:11:44.000 --> 00:11:48.000]  沒有能力和法老或百姓說話。
[00:11:48.000 --> 00:11:51.000]  說到這裡,神聽到也生氣,
[00:11:51.000 --> 00:11:55.000]  說「好吧,你叫你哥哥阿倫幫你說吧。」
[00:11:55.000 --> 00:11:57.000]  摩西這次終於沒話好說,
[00:11:57.000 --> 00:12:01.000]  乖乖地回到埃及開始了他的使命。
[00:12:01.000 --> 00:12:08.000]  事實上帶領以色列人離開埃及絕不是一件容易的事,
[00:12:08.000 --> 00:12:14.000]  摩西一方面要面對法老和埃及的術士和他們大鬥法,
[00:12:14.000 --> 00:12:20.000]  另一方面卻要面對百姓的埋怨和不信任。
[00:12:20.000 --> 00:12:25.000]  因著法老的心硬經過十災之後,
[00:12:25.000 --> 00:12:29.000]  摩西終於成功帶領以色列人出埃及,
[00:12:29.000 --> 00:12:33.000]  更親眼見證了神跡紅海分開,
[00:12:33.000 --> 00:12:37.000]  讓百姓安全渡過紅海。
[00:12:37.000 --> 00:12:40.000]  回想起摩西的人生,
[00:12:40.000 --> 00:12:43.000]  他曾經在四十歲的時候,
[00:12:43.000 --> 00:12:46.000]  因為幫自己的同胞出頭,
[00:12:46.000 --> 00:12:48.000]  被自己的同胞嫌棄,
[00:12:48.000 --> 00:12:52.000]  說「誰要立你做我們的首領和審判官?」
[00:12:52.000 --> 00:12:55.000]  但是到了八十歲的時候,
[00:12:55.000 --> 00:12:58.000]  上帝卻藉著消不盡的荊棘,
[00:12:58.000 --> 00:13:03.000]  呼召他做以色列人的首領和救贖者,
[00:13:03.000 --> 00:13:08.000]  從埃及地到紅海,再到曠野,
[00:13:08.000 --> 00:13:13.000]  摩西在四十年裡走了無數的神跡騎士,
[00:13:13.000 --> 00:13:17.000]  很忠心地完成了神給他的使命。
[00:13:17.000 --> 00:13:24.000]  在《生命記》四章,摩西提到耶和華神在荷列山和以色列民納約,
[00:13:24.000 --> 00:13:28.000]  這些律法都是為了我們的好處,
[00:13:28.000 --> 00:13:30.000]  我們選擇這樣生活,
[00:13:30.000 --> 00:13:34.000]  是要顯出我們是上帝子民的身份。
[00:13:34.000 --> 00:13:37.000]  摩西到了一百二十歲的時候,
[00:13:37.000 --> 00:13:42.000]  他在臨死之前寫好了律法書和詩歌,
[00:13:42.000 --> 00:13:48.000]  提醒新一代的以色列民要將神的話放在心裡,
[00:13:48.000 --> 00:13:52.000]  他在《生命記》三十二章四十六節警告百姓,
[00:13:52.000 --> 00:13:56.000]  他說要將我一切的話都放在心上。
[00:13:56.000 --> 00:13:59.000]  在希伯來文的文化裡,
[00:13:59.000 --> 00:14:02.000]  心就是思想的根源,
[00:14:02.000 --> 00:14:05.000]  意思就是說你心想什麼,
[00:14:05.000 --> 00:14:08.000]  你就會行動出來,
[00:14:08.000 --> 00:14:11.000]  所以如果你忘記了一些很重要的東西,
[00:14:11.000 --> 00:14:14.000]  別人就會說你沒有心臟在。
[00:14:14.000 --> 00:14:16.000]  摩西也提醒百姓,
[00:14:16.000 --> 00:14:21.000]  單單你們眼前這一代人相信神是不夠的,
[00:14:21.000 --> 00:14:26.000]  因為上一代信不代表下一代會信,
[00:14:26.000 --> 00:14:30.000]  父母可以為子女代求,
[00:14:30.000 --> 00:14:33.000]  但不可以代替子女去信神,
[00:14:33.000 --> 00:14:38.000]  所以每一代的人都需要重新跟神續約。
[00:14:38.000 --> 00:14:44.000]  弟兄姊妹,你們還記不記得之前跟神簽了這份合約?
[00:14:44.000 --> 00:14:47.000]  而今天你們續約了沒有?
[00:14:47.000 --> 00:14:52.000]  當我們跟上帝有了盟約的關係,
[00:14:52.000 --> 00:14:57.000]  我們就要用心裝著這些律法上一切的話,
[00:14:57.000 --> 00:15:00.000]  還記不記得十誡和大誡明,
[00:15:00.000 --> 00:15:03.000]  不是為了為難我們,
[00:15:03.000 --> 00:15:05.000]  或者幫忙,
[00:15:05.000 --> 00:15:08.000]  而是幫助我們活出上帝子民的身份,
[00:15:08.000 --> 00:15:11.000]  不再是埃及的奴隸,
[00:15:11.000 --> 00:15:14.000]  又或者是曠野的遊牧民族。
[00:15:14.000 --> 00:15:18.000]  這些律例典章對其他國家來說,
[00:15:18.000 --> 00:15:20.000]  以色列人是很怪的,
[00:15:20.000 --> 00:15:22.000]  因為律例這個字,
[00:15:22.000 --> 00:15:26.000]  原文的意思是跟神有一個關係,
[00:15:26.000 --> 00:15:29.000]  他們只是拜耶和華這個神,
[00:15:29.000 --> 00:15:32.000]  典章這個字的字源,
[00:15:32.000 --> 00:15:35.000]  是跟公義是同一個字根,
[00:15:35.000 --> 00:15:39.000]  說的是人與人之間有一個合宜的關係,
[00:15:39.000 --> 00:15:42.000]  其他國家的當權者,
[00:15:42.000 --> 00:15:46.000]  他們會以他們的利益作法律的出發點,
[00:15:46.000 --> 00:15:48.000]  但是上帝的典章,
[00:15:48.000 --> 00:15:51.000]  是會考慮和保障卑微的人,
[00:15:51.000 --> 00:15:53.000]  窮人,無權無勢的人,
[00:15:53.000 --> 00:15:55.000]  要所有屬於他的子民,
[00:15:55.000 --> 00:15:58.000]  都要愛倫社,如同自己。
[00:15:58.000 --> 00:16:02.000]  摩西在《生命記》32章47節,
[00:16:02.000 --> 00:16:04.000]  他釘附以色列民,
[00:16:04.000 --> 00:16:07.000]  他說:喂,這些律法不是虛空的,
[00:16:07.000 --> 00:16:09.000]  不是跟你們沒有關係的,
[00:16:09.000 --> 00:16:12.000]  千萬不要當神的話語沒有實際性,
[00:16:12.000 --> 00:16:15.000]  否則你的命真的凍過水了。
[00:16:15.000 --> 00:16:20.000]  因為摩西早在《生命記》的8章2至3節,
[00:16:20.000 --> 00:16:21.000]  已經說了,
[00:16:21.000 --> 00:16:24.000]  你要記得,這40年來,
[00:16:24.000 --> 00:16:28.000]  耶和華,你的上帝在曠野一路引導你,
[00:16:28.000 --> 00:16:30.000]  是要磨練你,考驗你,
[00:16:30.000 --> 00:16:32.000]  要知道你的心是怎樣,
[00:16:32.000 --> 00:16:35.000]  是否願意遵守他的誡命,
[00:16:35.000 --> 00:16:37.000]  神磨練你,任你飢餓,
[00:16:37.000 --> 00:16:40.000]  將你和列祖所不認識的瑪拿,
[00:16:40.000 --> 00:16:42.000]  即是那些不知是甚麼的,
[00:16:42.000 --> 00:16:43.000]  賜給你吃,
[00:16:43.000 --> 00:16:45.000]  讓你知道人活著。
[00:16:45.000 --> 00:16:47.000]  大英姐妹,是甚麼?
[00:16:47.000 --> 00:16:50.000]  不是單靠食物,
[00:16:50.000 --> 00:16:54.000]  那是靠耶和華口中所說的一切話。
[00:16:54.000 --> 00:16:59.000]  他們吃過瑪拿,
[00:16:59.000 --> 00:17:01.000]  要用心記住耶和華,
[00:17:01.000 --> 00:17:03.000]  緊緊跟隨他,
[00:17:03.000 --> 00:17:06.000]  因為神就是你的生命,
[00:17:06.000 --> 00:17:10.000]  必使你們在應許之地日的日子穩打穩陣,
[00:17:10.000 --> 00:17:12.000]  長長久久。
[00:17:12.000 --> 00:17:19.000]  就是這個摩西跟我們說完心的大日子,
[00:17:19.000 --> 00:17:22.000]  耶和華就叫他做了三個動作,
[00:17:22.000 --> 00:17:25.000]  首先我想說頭兩個動作,
[00:17:25.000 --> 00:17:29.000]  第一就是上尼泊爾山,
[00:17:29.000 --> 00:17:32.000]  應該是48節,沒錯,
[00:17:32.000 --> 00:17:37.000]  第二就是觀看賜給以色列人遺孽的迦南地,
[00:17:37.000 --> 00:17:39.000]  給大家一個提示,
[00:17:39.000 --> 00:17:40.000]  查考聖經的時候,
[00:17:40.000 --> 00:17:43.000]  其中一樣很重要的事情,
[00:17:43.000 --> 00:17:45.000]  就是要留意一些Landscape,
[00:17:45.000 --> 00:17:48.000]  即是地方的樣貌,
[00:17:48.000 --> 00:17:51.000]  意思是我們要留意那個地方的名字,
[00:17:51.000 --> 00:17:54.000]  地形如何形容那個地方,
[00:17:54.000 --> 00:17:56.000]  還有如何形容那個地,
[00:17:56.000 --> 00:17:58.000]  都是很值得我們深思的,
[00:17:58.000 --> 00:18:02.000]  譬如我們作為香港人,
[00:18:02.000 --> 00:18:06.000]  其實我們很少需要向另一個香港人講解旺角是一個什麼地方,
[00:18:06.000 --> 00:18:08.000]  因為大家都知道旺角,
[00:18:08.000 --> 00:18:09.000]  最旺的那隻角,
[00:18:09.000 --> 00:18:12.000]  是香港著名旅遊和購物的區域,
[00:18:12.000 --> 00:18:14.000]  交通非常方便,
[00:18:14.000 --> 00:18:16.000]  所以大家回來教會都很方便,
[00:18:16.000 --> 00:18:18.000]  香港的中心地帶,
[00:18:18.000 --> 00:18:19.000]  不需要再說,
[00:18:19.000 --> 00:18:25.000]  但如果我特意向旺鎮的弟兄姊妹介紹旺角這個地方,
[00:18:25.000 --> 00:18:28.000]  一定是因為有些很特別的東西想提,
[00:18:28.000 --> 00:18:32.000]  又或者有些很重要的地方想大家知道,
[00:18:32.000 --> 00:18:35.000]  例如很重要的事情就是,
[00:18:35.000 --> 00:18:40.000]  如果大家有看我們的「繼往開來」,
[00:18:40.000 --> 00:18:44.000]  裡面應該有說教會搬過幾次的地點,
[00:18:44.000 --> 00:18:46.000]  為什麼會搬去那裡,
[00:18:46.000 --> 00:18:48.000]  又或者那條街有什麼店舖,
[00:18:48.000 --> 00:18:54.000]  背後的意思就是想我們看到上帝在我們不同年代,
[00:18:54.000 --> 00:18:55.000]  他的心意,
[00:18:55.000 --> 00:18:58.000]  因典的供應和神的帶領和保守,
[00:18:58.000 --> 00:19:02.000]  所以大家可以回去看看這本精美的「繼往開來」,
[00:19:02.000 --> 00:19:06.000]  弟兄姊妹,我們試想像一下,
[00:19:06.000 --> 00:19:09.000]  摩西走了在曠野40年,
[00:19:09.000 --> 00:19:14.000]  你覺得他這40年看到的曠野是什麼樣貌,
[00:19:14.000 --> 00:19:16.000]  我不是說天上的雲柱火柱,
[00:19:16.000 --> 00:19:18.000]  而是說曠野的風景,
[00:19:18.000 --> 00:19:22.000]  你有沒有想過曠野的風景是怎樣的,
[00:19:22.000 --> 00:19:25.000]  曠野的意思就是什麼都沒有,
[00:19:25.000 --> 00:19:27.000]  很荒蕪,也很危險,
[00:19:27.000 --> 00:19:30.000]  明明只需要11天的路程,
[00:19:30.000 --> 00:19:33.000]  因為以色列民不斷抱怨,
[00:19:33.000 --> 00:19:37.000]  摩西這位領袖足足帶領他們走了40年,
[00:19:37.000 --> 00:19:40.000]  看了40年的人在野,
[00:19:40.000 --> 00:19:42.000]  而就在這一天,
[00:19:42.000 --> 00:19:46.000]  上帝讓摩西看到一個新的風景,
[00:19:46.000 --> 00:19:49.000]  不知道有沒有尼泊爾山的風景,
[00:19:49.000 --> 00:19:52.000]  一個是他夢寐以求的風景,
[00:19:52.000 --> 00:19:54.000]  這是我一個朋友在以色列拍攝的,
[00:19:54.000 --> 00:19:56.000]  當時還沒有打仗,
[00:19:56.000 --> 00:19:59.000]  這是一個家的風景,
[00:19:59.000 --> 00:20:02.000]  不需要再漂泊的風景,
[00:20:04.000 --> 00:20:06.000]  尼泊爾山這個地方,
[00:20:06.000 --> 00:20:10.000]  就是坐落在皮斯加山麥大的山頂,
[00:20:10.000 --> 00:20:13.000]  由這個位置,摩西可以想像,
[00:20:13.000 --> 00:20:15.000]  他對眼看到的景象,
[00:20:15.000 --> 00:20:17.000]  就是由左手邊的北邊,
[00:20:17.000 --> 00:20:20.000]  幾年一路掃過去,
[00:20:20.000 --> 00:20:22.000]  未到中間之前,
[00:20:22.000 --> 00:20:24.000]  距離100英里的丹,
[00:20:24.000 --> 00:20:27.000]  然後又看到西北邊的以法連和馬來西,
[00:20:27.000 --> 00:20:30.000]  再看到中間的猶大泉地,
[00:20:30.000 --> 00:20:32.000]  還看到西海,
[00:20:32.000 --> 00:20:35.000]  繼續向右邊看就是南地,
[00:20:35.000 --> 00:20:37.000]  耶利哥,
[00:20:37.000 --> 00:20:39.000]  最右手邊就是索爾,
[00:20:39.000 --> 00:20:42.000]  由左到右,
[00:20:42.000 --> 00:20:44.000]  這樣看下去,
[00:20:44.000 --> 00:20:46.000]  這是一個鳥瞰式的全景,
[00:20:46.000 --> 00:20:50.000]  是神和摩西分享應許之地的視覺,
[00:20:50.000 --> 00:20:52.000]  這個地貌,
[00:20:52.000 --> 00:20:56.000]  就是代表著以色列人夢寐以求的家,
[00:20:56.000 --> 00:20:58.000]  亦都是代表神的應許,
[00:20:58.000 --> 00:21:00.000]  很真實,
[00:21:00.000 --> 00:21:02.000]  不過,
[00:21:02.000 --> 00:21:04.000]  神叫摩西觀看之後,
[00:21:04.000 --> 00:21:07.000]  神給了摩西第三個指令,
[00:21:07.000 --> 00:21:10.000]  就是要他死在這裡,
[00:21:10.000 --> 00:21:12.000]  為什麼摩西要死在尼泊爾山,
[00:21:12.000 --> 00:21:14.000]  到底發生了什麼事?
[00:21:14.000 --> 00:21:19.000]  大家看我們的程序表,
[00:21:19.000 --> 00:21:21.000]  32章的51節,
[00:21:21.000 --> 00:21:24.000]  提到一件很關鍵的往事,
[00:21:24.000 --> 00:21:28.000]  就是米利巴水的事件,
[00:21:28.000 --> 00:21:31.000]  文數記20章記載了
[00:21:31.000 --> 00:21:35.000]  事情發生在以色列出埃及後的第40年,
[00:21:35.000 --> 00:21:37.000]  當時回縱無水飲,
[00:21:37.000 --> 00:21:40.000]  於是聚集攻擊摩西和阿倫,
[00:21:40.000 --> 00:21:46.000]  其實那群百姓不是第一次集體投訴摩西和阿倫,
[00:21:46.000 --> 00:21:48.000]  之前在文數記的16章,
[00:21:48.000 --> 00:21:52.000]  可拉事件或百姓金牛毒事件,
[00:21:52.000 --> 00:21:54.000]  他們有爭吵,
[00:21:54.000 --> 00:21:57.000]  他們對摩西和阿倫的態度,
[00:21:57.000 --> 00:22:01.000]  就像現在年輕人所說的「靈專」,
[00:22:01.000 --> 00:22:03.000]  即是一點尊重也沒有,
[00:22:03.000 --> 00:22:08.000]  現在摩西再一次面對一個靈專的處境,
[00:22:08.000 --> 00:22:12.000]  神吩咐摩西拿起一支杖,
[00:22:12.000 --> 00:22:14.000]  焦醉回縱,
[00:22:14.000 --> 00:22:16.000]  對盤石說話,
[00:22:16.000 --> 00:22:18.000]  這樣盤石就出水,
[00:22:18.000 --> 00:22:21.000]  百姓就有水飲,
[00:22:21.000 --> 00:22:26.000]  不過摩西沒有完全照著神的吩咐去做,
[00:22:26.000 --> 00:22:30.000]  第一,她沒有對盤石說話,
[00:22:30.000 --> 00:22:33.000]  反而對以色列人說話,
[00:22:33.000 --> 00:22:36.000]  她稱他們為背叛的人,
[00:22:36.000 --> 00:22:39.000]  呼籲他們聽摩西自己說話,
[00:22:39.000 --> 00:22:43.000]  第二,摩西舉起支杖,
[00:22:43.000 --> 00:22:46.000]  用力擊打盤石兩下,
[00:22:46.000 --> 00:22:51.000]  心水清的弟兄姊妹就會聽得出,
[00:22:51.000 --> 00:22:55.000]  耶和華的吩咐和摩西的行動有些差異,
[00:22:55.000 --> 00:22:57.000]  在這裡我要強調,
[00:22:57.000 --> 00:23:01.000]  上帝沒有責備摩西,
[00:23:01.000 --> 00:23:04.000]  她發怨言或是她生氣,
[00:23:04.000 --> 00:23:06.000]  因為上帝也是這樣罵以色列民,
[00:23:06.000 --> 00:23:09.000]  很叛逆,摩西是神的代言人,
[00:23:09.000 --> 00:23:11.000]  說他們很麻煩,
[00:23:11.000 --> 00:23:15.000]  背叛人的人也沒有大問題,
[00:23:15.000 --> 00:23:18.000]  不過摩西發怒,
[00:23:18.000 --> 00:23:21.000]  這口怒氣她沒有好好消化,
[00:23:21.000 --> 00:23:24.000]  所以成為了她的燃料,
[00:23:24.000 --> 00:23:26.000]  令她心煩氣燥,
