
[00:00:00.000 --> 00:00:05.000]  經訓在《馬太福音》12章15至21節
[00:01:47.000 --> 00:01:49.800]  為我們寫在十字架上的救主
[00:01:49.800 --> 00:01:51.200]  是一個怎樣的救主
[00:01:51.200 --> 00:01:54.800]  他為我們生命帶來什麼不同
[00:01:54.800 --> 00:01:56.200]  在這個世界裡
[00:01:56.200 --> 00:01:57.600]  他加入了歷史之後
[00:01:57.600 --> 00:02:00.000]  為一個信教的人得著了什麼
[00:02:00.000 --> 00:02:01.400]  接下來這幾個系列
[00:02:01.400 --> 00:02:03.600]  這幾次我們整個系列
[00:02:03.600 --> 00:02:05.400]  都會講到我得著了什麼
[00:02:05.400 --> 00:02:07.200]  因為耶穌基督的降生
[00:02:07.200 --> 00:02:10.200]  今天我們會講盼望這個主題
[00:02:10.200 --> 00:02:12.200]  今天如果講盼望
[00:02:12.200 --> 00:02:14.200]  很多時候特別是香港社會
[00:02:14.200 --> 00:02:16.200]  今天不論在疫情之下
[00:02:16.200 --> 00:02:19.000]  或者在之前的環境裡
[00:02:19.000 --> 00:02:22.400]  都籠罩著有一種大家好像很絕望的氣氛
[00:02:22.400 --> 00:02:24.200]  我不知道大家會不會同意
[00:02:24.200 --> 00:02:26.800]  很坦白講在我的同代裡
[00:02:26.800 --> 00:02:27.800]  在我自己成長裡
[00:02:27.800 --> 00:02:31.200]  有些同學或者有些弟兄姊妹
[00:02:31.200 --> 00:02:32.800]  很多都會想移民
[00:02:32.800 --> 00:02:34.800]  我問他們為什麼會想移民
[00:02:34.800 --> 00:02:40.200]  其實目的就是覺得自己在香港這個地方
[00:02:40.200 --> 00:02:41.600]  已經覺得絕望了
[00:02:41.600 --> 00:02:43.600]  覺得很想轉換環境
[00:02:43.600 --> 00:02:46.800]  他將他自己未來的前途
[00:02:46.800 --> 00:02:49.800]  不再投放在這裡
[00:02:49.800 --> 00:02:52.600]  他將他自己人生所有的積蓄
[00:02:52.600 --> 00:02:55.200]  或者他的將來放在別的地方
[00:02:55.200 --> 00:02:57.400]  他希望在不同的地方裡
[00:02:57.400 --> 00:02:59.600]  能夠帶來一些新的可能
[00:02:59.600 --> 00:03:02.200]  當然我不會反對弟兄姊妹移民
[00:03:02.200 --> 00:03:04.200]  每一個人都有不同的領袖
[00:03:04.200 --> 00:03:06.200]  都有不同的看法
[00:03:06.200 --> 00:03:08.400]  不過如果我們只是帶著絕望
[00:03:08.400 --> 00:03:10.600]  這樣看未來的人生
[00:03:10.600 --> 00:03:12.200]  無論去到哪裡都好
[00:03:12.200 --> 00:03:16.400]  如果我們都是帶著這種絕望的心情
[00:03:16.400 --> 00:03:19.200]  以及對未來的那種體會
[00:03:19.200 --> 00:03:21.200]  可能我們去到什麼地方
[00:03:21.200 --> 00:03:23.200]  我們心裡都會有一樣東西
[00:03:23.200 --> 00:03:25.200]  好像籠罩著我們生命當中
[00:03:25.200 --> 00:03:28.200]  我們沒有辦法走出去
[00:03:28.200 --> 00:03:31.200]  我好想今天藉著這一段經文
[00:03:31.200 --> 00:03:34.200]  去看回究竟我們生命裡
[00:03:34.200 --> 00:03:37.200]  我們將我們的人生交付給什麼呢
[00:03:37.200 --> 00:03:40.800]  究竟是給外在的經濟環境
[00:03:40.800 --> 00:03:43.200]  政治環境、社會環境
[00:03:43.200 --> 00:03:45.200]  還是將我們的人生交付給一個
[00:03:45.200 --> 00:03:49.200]  真的可以帶領我們前行的一位上帝
[00:03:49.200 --> 00:03:52.200]  希望今天我們看這一段馬太福音
[00:03:52.200 --> 00:03:55.200]  在第十二章裡說到耶穌是誰
[00:03:55.200 --> 00:03:59.200]  我們的生命是被一個什麼的救主扶托
[00:03:59.200 --> 00:04:00.200]  從他身上裡
[00:04:00.200 --> 00:04:03.200]  看看可不可以為我們生命帶來多一點的盼望感
[00:04:03.200 --> 00:04:05.200]  讓我們有力量走在面前的路
[00:04:05.200 --> 00:04:07.200]  在我們看聖經前我們一起祈禱
[00:04:07.200 --> 00:04:09.200]  求上帝幫助我們
[00:04:09.200 --> 00:04:11.200]  我們同心祈禱
[00:04:11.200 --> 00:04:15.200]  前愛的主我們恭敬
[00:04:15.200 --> 00:04:17.200]  將我們每一個的心思意念交託給你
[00:04:17.200 --> 00:04:21.200]  幫助我們能夠在你華語當中我們得著亮光
[00:04:21.200 --> 00:04:23.200]  跟著基督耶穌你的降生
[00:04:23.200 --> 00:04:25.200]  我們生命得著盼望
[00:04:25.200 --> 00:04:29.200]  求你讓我們更加認清你的旨意
[00:04:29.200 --> 00:04:31.200]  你是一個怎樣的神
[00:04:31.200 --> 00:04:36.200]  求你將我們每一個來講明清楚
[00:04:36.200 --> 00:04:38.200]  以至我們生命裡有方向
[00:04:38.200 --> 00:04:42.200]  而且我們活在有盼望的生命當中
[00:04:42.200 --> 00:04:45.200]  恭敬將每一位頂子會交託給你
[00:04:45.200 --> 00:04:47.200]  無論聆聽的或是宣講的
[00:04:47.200 --> 00:04:49.200]  給你的聖靈與我們每一個同在
[00:04:49.200 --> 00:04:50.200]  獻上我們祈禱
[00:04:50.200 --> 00:04:52.200]  奉基督耶穌得聖的聖名
[00:04:52.200 --> 00:04:53.200]  Amen
[00:04:53.200 --> 00:04:58.200]  在馬太福音裡如果大家認識馬太福音的結構
[00:04:58.200 --> 00:05:02.200]  其實馬太福音最主要整個馬太福音的鋪排
[00:05:02.200 --> 00:05:04.200]  來自五篇大的講章
[00:05:04.200 --> 00:05:07.200]  如果比較熟悉的第五至第七章裡
[00:05:07.200 --> 00:05:08.200]  叫登山補訓
[00:05:08.200 --> 00:05:12.200]  耶穌上山的時候教群眾
[00:05:12.200 --> 00:05:17.200]  然後在第十章裡耶穌藉著差遣十二個門徒
[00:05:17.200 --> 00:05:21.200]  在差遣的時候對門徒有些吩咐
[00:05:21.200 --> 00:05:24.200]  這就是門徒差遣的一個講章
[00:05:24.200 --> 00:05:30.200]  第十章整章就是講耶穌門徒要怎樣行事為人
[00:05:30.200 --> 00:05:32.200]  到了第十三章那裡
[00:05:32.200 --> 00:05:35.200]  耶穌又開一個新的段落一個講論
[00:05:35.200 --> 00:05:38.200]  這個就是關於天國比喻的講論
[00:05:38.200 --> 00:05:40.200]  這個天國比喻的講論
[00:05:40.200 --> 00:05:44.200]  目的就是要為門徒或者為聽道的人知道
[00:05:44.200 --> 00:05:48.200]  因為天國的來臨所以他們生命裡充滿期盼
[00:05:48.200 --> 00:05:51.200]  他們要等待天國的來臨
[00:05:51.200 --> 00:05:52.200]  他們的生命當中
[00:05:52.200 --> 00:05:55.200]  他們不是單單屬於這個世界
[00:05:55.200 --> 00:05:59.200]  而是天國進入他們生命當中的時候
[00:05:59.200 --> 00:06:02.200]  產生這個群體裡的一些變化
[00:06:02.200 --> 00:06:05.200]  到了第二十六章那裡
[00:06:05.200 --> 00:06:08.200]  就是講到耶穌將要分離的一個講章
[00:06:08.200 --> 00:06:10.200]  你看到整個鋪排裡面
[00:06:10.200 --> 00:06:14.200]  林林總總馬太福音用耶穌的講論
[00:06:14.200 --> 00:06:18.200]  用五篇的講章來構成整個的結構
[00:06:18.200 --> 00:06:20.200]  今天我們所看的第十二章
[00:06:20.200 --> 00:06:23.200]  就介乎在第十章的門徒訓練
[00:06:23.200 --> 00:06:25.200]  吩咐門徒的這個講章
[00:06:25.200 --> 00:06:31.200]  和第十三章天國比喻裡面夾住了三文治的火腿
[00:06:31.200 --> 00:06:36.200]  在天國的比喻和門徒訓練當中
[00:06:36.200 --> 00:06:39.200]  耶穌就將自己是一個怎樣的救主
[00:06:39.200 --> 00:06:41.200]  在馬太福音裡面
[00:06:41.200 --> 00:06:43.200]  在他的筆之下來描述
[00:06:43.200 --> 00:06:45.200]  耶穌是一個怎樣的神
[00:06:45.200 --> 00:06:47.200]  我們首先看前一點
[00:06:47.200 --> 00:06:49.200]  第十一章第二節
[00:06:49.200 --> 00:06:53.200]  一句很有意思的一個問題
[00:06:53.200 --> 00:06:56.200]  在第十二章第二節裡面
[00:06:56.200 --> 00:07:00.200]  施浸約翰當時就下了監
[00:07:00.200 --> 00:07:03.200]  他被捉拿在監牢裡面
[00:07:03.200 --> 00:07:07.200]  在監裡面他就猜險他的徒弟
[00:07:07.200 --> 00:07:10.200]  兩個門徒去問耶穌一條問題
[00:07:10.200 --> 00:07:12.200]  在第十一章第二節
[00:07:12.200 --> 00:07:15.200]  約翰在監裡聽見耶穌所作的事
[00:07:15.200 --> 00:07:18.200]  就打發兩個門徒去問他說
[00:07:18.200 --> 00:07:21.200]  那將來要來的是你嗎?
[00:07:21.200 --> 00:07:24.200]  還是我們等候別人呢?
[00:07:24.200 --> 00:07:26.200]  耶穌回答說你們去
[00:07:26.200 --> 00:07:30.200]  把所聽見所看見的事告訴約翰
[00:07:30.200 --> 00:07:35.200]  就是乞子看見,騎子行路,長大麻風的得潔淨,
[00:07:35.200 --> 00:07:41.200]  聾子聽見,死人復活,窮人有福音傳給他們,
[00:07:41.200 --> 00:07:45.200]  凡不因我跌倒的就有福了。
[00:07:45.200 --> 00:07:47.200]  施浸約翰問這條問題
[00:07:47.200 --> 00:07:51.200]  其實你回答下去會覺得很有趣
[00:07:51.200 --> 00:07:55.200]  其實如果你知道施浸約翰其實是
[00:07:55.200 --> 00:07:59.200]  很早的時候已經成為耶穌傳道的先鋒
[00:07:59.200 --> 00:08:04.200]  如果要知道耶穌是基督的身份
[00:08:04.200 --> 00:08:07.200]  施浸約翰大概是最清楚的
[00:08:07.200 --> 00:08:09.200]  他是第一個知道的
[00:08:09.200 --> 00:08:11.200]  他是為耶穌來做開路
[00:08:11.200 --> 00:08:13.200]  不過當一路成長
[00:08:13.200 --> 00:08:17.200]  一路面對著耶穌傳道的經歷的時候
[00:08:17.200 --> 00:08:19.200]  施浸約翰也有些質疑
[00:08:19.200 --> 00:08:22.200]  究竟我等有沒有等錯人呢?
[00:08:22.200 --> 00:08:25.200]  我等的是否等錯了人
[00:08:25.200 --> 00:08:27.200]  還是等別人呢?
[00:08:27.200 --> 00:08:29.200]  我等的不是將要來的那個人嗎?
[00:08:29.200 --> 00:08:31.200]  為什麼施浸約翰要問這些問題呢?
[00:08:31.200 --> 00:08:33.200]  在經文裡面提到
[00:08:33.200 --> 00:08:37.200]  因為約翰在監獄聽見耶穌所作的事
[00:08:37.200 --> 00:08:39.200]  耶穌基督做了什麼呢?
[00:08:39.200 --> 00:08:42.200]  其實耶穌基督當然不會犯罪
[00:08:42.200 --> 00:08:45.200]  不過耶穌基督所做的路線
[00:08:45.200 --> 00:08:47.200]  或者他所作的工作
[00:08:47.200 --> 00:08:53.200]  跟施浸約翰心裡面所想的有很大的差異
[00:08:53.200 --> 00:08:57.200]  當時約翰特別要講悔改的信息
[00:08:57.200 --> 00:09:02.200]  他特別要將人清晰地知道
[00:09:02.200 --> 00:09:05.200]  他自己生命裡面犯了很多罪
[00:09:05.200 --> 00:09:06.200]  離棄了上帝
[00:09:06.200 --> 00:09:07.200]  叫他們來悔改
[00:09:07.200 --> 00:09:10.200]  這是施浸約翰很重要的工作
[00:09:10.200 --> 00:09:14.200]  不過耶穌基督大部分時間做了什麼呢?
[00:09:14.200 --> 00:09:17.200]  耶穌基督當然有講天國來了
[00:09:17.200 --> 00:09:19.200]  不過耶穌大部分時間
[00:09:19.200 --> 00:09:23.200]  跟當時所謂坊間裡面的罪人走在一起
[00:09:23.200 --> 00:09:27.200]  妓女或者稅吏
[00:09:27.200 --> 00:09:29.200]  跟他們又喝又吃
[00:09:29.200 --> 00:09:33.200]  施浸約翰以前是吃蝗蟲野蜜
[00:09:33.200 --> 00:09:36.200]  施浸約翰覺得跟他所做的
[00:09:36.200 --> 00:09:38.200]  跟他的想法
[00:09:38.200 --> 00:09:43.200]  跟他一直覺得將天國使命實踐出來的差距這麼大
[00:09:43.200 --> 00:09:47.200]  耶穌在這裡對施浸約翰的回答
[00:09:47.200 --> 00:09:51.200]  他就說你將我所做的事情告訴他
[00:09:51.200 --> 00:09:55.200]  就是看到盲的人看得見
[00:09:55.200 --> 00:10:00.200]  不跛的可以走
[00:10:00.200 --> 00:10:03.200]  但麻風這個世紀絕症可以被潔淨
[00:10:03.200 --> 00:10:06.200]  聽不到東西的人可以重新聽見
[00:10:06.200 --> 00:10:07.200]  甚至死人復活
[00:10:07.200 --> 00:10:09.200]  窮人有福音聽
[00:10:09.200 --> 00:10:14.200]  將社會上面面對著最大艱難
[00:10:14.200 --> 00:10:16.200]  甚至被邊緣化的這群人
[00:10:16.200 --> 00:10:19.200]  當時社會看不起的這群人
[00:10:19.200 --> 00:10:21.200]  耶穌就走到他們當中
[00:10:21.200 --> 00:10:24.200]  讓這群人聽見有福音
[00:10:24.200 --> 00:10:26.200]  聽見上帝直著他
[00:10:26.200 --> 00:10:31.200]  將這些一切上帝天國的旨意
[00:10:31.200 --> 00:10:33.200]  直著耶穌基督實踐出來
[00:10:33.200 --> 00:10:37.200]  耶穌就將這件事回答了施浸約翰
[00:10:37.200 --> 00:10:43.200]  經文裡面沒有繼續描述施浸約翰對於這個答案滿不滿足
[00:10:43.200 --> 00:10:46.200]  不過就著這個問題
[00:10:46.200 --> 00:10:50.200]  除了耶穌對施浸約翰的回答之外
[00:10:50.200 --> 00:10:56.200]  馬太福音再繼續回答我們看的時候帶著的問題
[00:10:56.200 --> 00:11:00.200]  為什麼傳道的工作和施浸約翰不同
[00:11:00.200 --> 00:11:02.200]  對象路線圖
[00:11:02.200 --> 00:11:04.200]  甚至耶穌走到外邦人
[00:11:04.200 --> 00:11:07.200]  不是以色列人當中將福音傳開
[00:11:07.200 --> 00:11:09.200]  是不是等錯人
[00:11:09.200 --> 00:11:13.200]  在馬太福音裡面馬太繼續描寫
[00:11:13.200 --> 00:11:16.200]  是呀,他們沒有等錯人
[00:11:16.200 --> 00:11:21.200]  不過耶穌所做的和這群人所期望的
[00:11:21.200 --> 00:11:24.200]  他們所想的有一個很巨大的落差
[00:11:24.200 --> 00:11:28.200]  神做事永遠不是人可以完全想像的
[00:11:28.200 --> 00:11:32.200]  神的工作往往是超越了人的想像
[00:11:32.200 --> 00:11:36.200]  當上帝的工作是這樣做的時候
[00:11:36.200 --> 00:11:39.200]  要調教的不是要調教上帝的工作
[00:11:39.200 --> 00:11:46.200]  是要調教每一個在地上聽見耶穌所言所行的每一個人
[00:11:46.200 --> 00:11:50.200]  所以馬太裡面繼續說一些極致的
[00:11:50.200 --> 00:11:53.200]  某程度上是衝著律法
[00:11:53.200 --> 00:11:56.200]  但其實耶穌承傳律法的一些舉動
[00:11:56.200 --> 00:11:58.200]  就是關於安息日的教導
[00:11:58.200 --> 00:12:00.200]  仔細的可能大家回去再看
[00:12:00.200 --> 00:12:02.200]  不過我想讓大家知道
[00:12:02.200 --> 00:12:06.200]  耶穌去到第十二章的時候說到安息日治病
[00:12:06.200 --> 00:12:10.200]  令到當時固守律法的法利賽人
[00:12:10.200 --> 00:12:12.200]  都已經萌生殺機
[00:12:12.200 --> 00:12:16.200]  見到耶穌在安息日裡面
[00:12:16.200 --> 00:12:20.200]  醫好一個枯乾手的一個人的時候
[00:12:20.200 --> 00:12:24.200]  這群法利賽人覺得耶穌是要破壞律法
[00:12:24.200 --> 00:12:26.200]  但在耶穌說
[00:12:26.200 --> 00:12:28.200]  人只是安息日的主
[00:12:28.200 --> 00:12:30.200]  安息日是為人所設立
[00:12:30.200 --> 00:12:34.200]  而不是為了宗教條例來設立
[00:12:34.200 --> 00:12:36.200]  耶穌就要顛覆了這些想法
[00:12:36.200 --> 00:12:40.200]  顛覆了很多人對於他作為利賽亞
[00:12:40.200 --> 00:12:45.200]  這個期望這個舉動的想法
[00:12:45.200 --> 00:12:48.200]  以致到他要將他天國的道理
[00:12:48.200 --> 00:12:52.200]  在人意想不到的情況之下傳開
[00:12:52.200 --> 00:12:55.200]  你看到這個上文下理你會知道
[00:12:55.200 --> 00:12:58.200]  說的是來的是對的
[00:12:58.200 --> 00:13:01.200]  耶穌基督就是將要來的那位利賽亞
[00:13:01.200 --> 00:13:04.200]  那個落差在於人有一個框框
[00:13:04.200 --> 00:13:06.200]  來看神的工作
[00:13:06.200 --> 00:13:09.200]  但耶穌不會被這些框框所框住
[00:13:09.200 --> 00:13:11.200]  耶穌卻是用另類的方法
[00:13:11.200 --> 00:13:14.200]  用他最嶄新的教導
[00:13:14.200 --> 00:13:17.200]  但這個是一脈相傳律法的教導
[00:13:17.200 --> 00:13:22.200]  來將上帝天國的道理來去展明出來
[00:13:22.200 --> 00:13:25.200]  要調教的就是我們地上的每一個
[00:13:25.200 --> 00:13:28.200]  在第十二章第十五至十七節
[00:13:28.200 --> 00:13:30.200]  就是剛才我們所讀的經文
[00:13:30.200 --> 00:13:36.200]  當耶穌知道那些法利賽人要陷害他
[00:13:36.200 --> 00:13:41.200]  或者要將耶穌陷在控告的狀態
[00:13:41.200 --> 00:13:43.200]  甚至要除滅耶穌的時候
[00:13:43.200 --> 00:13:46.200]  耶穌知道了就離開那個地方
[00:13:46.200 --> 00:13:50.200]  不和那些法利賽人一齊去做一些爭拗
[00:13:50.200 --> 00:13:53.200]  有很多人跟著耶穌
[00:13:53.200 --> 00:13:59.200]  耶穌就將這些病患者全部治好了
[00:13:59.200 --> 00:14:01.200]  在治好了這個病之後
[00:14:01.200 --> 00:14:04.200]  耶穌就特別作出一個吩咐
[00:14:04.200 --> 00:14:05.200]  第十六節
[00:14:05.200 --> 00:14:09.200]  又祝福他們不要給他全名
[00:14:09.200 --> 00:14:12.200]  不要將耶穌治好他的這件事
[00:14:12.200 --> 00:14:16.200]  將耶穌的名字傳揚出去
[00:14:16.200 --> 00:14:19.200]  在這裡如果很多時候查經的頂姐妹
[00:14:19.200 --> 00:14:21.200]  我們很快就會套答案下去
[00:14:21.200 --> 00:14:26.200]  為什麼耶穌叫他們不要為他們傳開這個名字
[00:14:26.200 --> 00:14:29.200]  我們會憑我們的直覺
[00:14:29.200 --> 00:14:31.200]  或者我們其他篇幅
[00:14:31.200 --> 00:14:33.200]  其他段落裡面看到的答案
[00:14:33.200 --> 00:14:34.200]  我們就套進去
[00:14:34.200 --> 00:14:35.200]  我們第一件事就會說
[00:14:35.200 --> 00:14:36.200]  因為耶穌傳遞
[00:14:36.200 --> 00:14:38.200]  如果有很多法利賽人在爭拗
[00:14:38.200 --> 00:14:44.200]  可能為他做事會帶來很多不方便
[00:14:44.200 --> 00:14:46.200]  而且耶穌又不想正面衝突
[00:14:46.200 --> 00:14:50.200]  甚至說到那個時候還沒到
[00:14:50.200 --> 00:14:55.200]  所以耶穌就不會公開自己的名字
[00:14:55.200 --> 00:14:58.200]  經文沒有特別將這些答案
[00:14:58.200 --> 00:15:01.200]  成為馬太福音在這一節裡面
[00:15:01.200 --> 00:15:03.200]  這個段落裡面的答案
[00:15:03.200 --> 00:15:06.200]  馬太福音反而不是從這個角度
[00:15:06.200 --> 00:15:09.200]  來看耶穌基督
[00:15:09.200 --> 00:15:15.200]  反而是引用舊約爾賽亞書第42章第1至第4節
[00:15:15.200 --> 00:15:17.200]  這一段的經文
[00:15:17.200 --> 00:15:20.200]  來解釋耶穌不傳開他的名字
[00:15:20.200 --> 00:15:24.200]  作為一個應許的來講
[00:15:24.200 --> 00:15:27.200]  爾賽亞書第42章1至4節是這樣說的
[00:15:27.200 --> 00:15:31.200]  看吶我的僕人我所扶持所揀選的
[00:15:31.200 --> 00:15:33.200]  心裡所喜悅的
[00:15:33.200 --> 00:15:35.200]  我已將我的靈賜給他
[00:15:35.200 --> 00:15:38.200]  他必將功利傳給外邦
[00:15:38.200 --> 00:15:41.200]  他不宣揚不揚聲
[00:15:41.200 --> 00:15:44.200]  也不使街上聽見他聲音
[00:15:44.200 --> 00:15:47.200]  壓傷的爐位他不截斷
[00:15:47.200 --> 00:15:50.200]  將殘的燈火他不摧滅
[00:15:50.200 --> 00:15:53.200]  他憑真實將功利傳開
[00:15:53.200 --> 00:15:55.200]  他不悔心也不喪膽
[00:15:55.200 --> 00:15:57.200]  直到他在地上設立功利
[00:15:57.200 --> 00:16:01.200]  海島都等候他的訓誨
[00:16:01.200 --> 00:16:03.200]  這裡只是一個節錄
[00:16:03.200 --> 00:16:05.200]  整個爾賽亞書講的僕人之歌
[00:16:05.200 --> 00:16:07.200]  篇幅更加長
[00:16:07.200 --> 00:16:09.200]  不過在這裡
[00:16:10.200 --> 00:16:14.200]  馬太福音引用這幾節經文
[00:16:14.200 --> 00:16:17.200]  說耶穌叫他們不要傳開他的名字
[00:16:17.200 --> 00:16:20.200]  在舊約裡面所說的
[00:16:20.200 --> 00:16:22.200]  馬太福音說什麼呢
[00:16:22.200 --> 00:16:24.200]  其實他引用這段經文說
[00:16:24.200 --> 00:16:26.200]  耶穌是一個很低調的人
[00:16:26.200 --> 00:16:28.200]  就是這麼簡單
[00:16:28.200 --> 00:16:30.200]  耶穌很低調
[00:16:30.200 --> 00:16:33.200]  不過他是一個很低調的僕人
[00:16:33.200 --> 00:16:36.200]  是神的靈所充滿的
[00:16:36.200 --> 00:16:39.200]  他的低調和他一直以來
[00:16:39.200 --> 00:16:42.200]  很多人視為先知的身份
[00:16:42.200 --> 00:16:45.200]  是一個很大的落差
[00:16:45.200 --> 00:16:48.200]  如果過往裡面你知道先知
[00:16:48.200 --> 00:16:50.200]  怎樣令人聽他說話
[00:16:50.200 --> 00:16:52.200]  他在城門口最多人的地方
[00:16:52.200 --> 00:16:54.200]  如果我們要傳福音
[00:16:54.200 --> 00:16:56.200]  我們沒理由躲在角落底
[00:16:56.200 --> 00:16:58.200]  沒理由躲在櫃底傳福音
[00:16:58.200 --> 00:17:01.200]  我們一定要在最寬闊的地方
[00:17:01.200 --> 00:17:02.200]  最多人聽的
[00:17:02.200 --> 00:17:03.200]  在旺角裡面最多人的
[00:17:03.200 --> 00:17:05.200]  可能銀行中心門口
[00:17:05.200 --> 00:17:07.200]  我們就拿著咪高峰
[00:17:07.200 --> 00:17:09.200]  就在那裡說罪人快點悔改
[00:17:09.200 --> 00:17:11.200]  我們一般想的先知
[00:17:11.200 --> 00:17:14.200]  或者想傳揚福音的人
[00:17:14.200 --> 00:17:17.200]  我們很直覺的舉動就是這樣
[00:17:17.200 --> 00:17:19.200]  不過馬太引用
[00:17:19.200 --> 00:17:21.200]  以賽雅先知裡面所說
[00:17:21.200 --> 00:17:23.200]  他不是說一個很偉大
[00:17:23.200 --> 00:17:25.200]  什麼什麼的英雄
[00:17:25.200 --> 00:17:28.200]  他說到耶穌是一個怎樣的先知呢
[00:17:28.200 --> 00:17:30.200]  或者耶穌是一個怎樣的尼賽雅
[00:17:30.200 --> 00:17:32.200]  怎樣的僕人呢
[00:17:32.200 --> 00:17:34.200]  是一個低調的僕人
[00:17:34.200 --> 00:17:39.200]  是一個不會特別在十字路口裡面說話的一個僕人
[00:17:39.200 --> 00:17:41.200]  甚至乎有人知道
[00:17:41.200 --> 00:17:43.200]  體會到他的醫治的能力
[00:17:43.200 --> 00:17:44.200]  天國的福音
[00:17:44.200 --> 00:17:47.200]  臨到他身上的時候
[00:17:47.200 --> 00:17:51.200]  耶穌叫他某程度上做一些反宣傳的舉動
[00:17:51.200 --> 00:17:52.200]  你不要到處說
[00:17:52.200 --> 00:17:54.200]  你不要說我出來
[00:17:54.200 --> 00:17:59.200]  這個是說僕人的那種心智
[00:17:59.200 --> 00:18:02.200]  說上帝的實言
[00:18:02.200 --> 00:18:05.200]  上帝的實言就是透過一個這麼低調
[00:18:05.200 --> 00:18:07.200]  低調到一個地步
[00:18:07.200 --> 00:18:10.200]  就好像那種反宣傳效果的方式
[00:18:10.200 --> 00:18:15.200]  來將耶穌的身份表達出來
[00:18:15.200 --> 00:18:19.200]  與其說耶穌是一個很內斂的人
[00:18:19.200 --> 00:18:22.200]  就不如說上帝的救贖計劃
[00:18:22.200 --> 00:18:24.200]  是用那種最低調
[00:18:24.200 --> 00:18:26.200]  最不起眼
[00:18:26.200 --> 00:18:27.200]  最謙卑
[00:18:27.200 --> 00:18:29.200]  最柔和的方式
[00:18:29.200 --> 00:18:31.200]  來彰顯出來
[00:18:31.200 --> 00:18:34.200]  他要藉著這一段的僕人之歌
[00:18:34.200 --> 00:18:36.200]  他要將
[00:18:36.200 --> 00:18:39.200]  為什麼耶穌叫這些人不要傳揚他呢?
[00:18:39.200 --> 00:18:42.200]  就是因為舊約應許上帝
[00:18:42.200 --> 00:18:45.200]  要用耶穌一種最低調的方式
[00:18:45.200 --> 00:18:47.200]  最謙柔的方式
[00:18:47.200 --> 00:18:51.200]  來將上帝美好的旨意
[00:18:51.200 --> 00:18:53.200]  透過一種這麼低調
[00:18:53.200 --> 00:18:57.200]  最沒有霸氣的方式來傳揚出來
[00:18:57.200 --> 00:19:00.200]  在第十九至第二十節裡面
[00:19:00.200 --> 00:19:02.200]  可以繼續的來講
[00:19:02.200 --> 00:19:04.200]  耶穌的低調
[00:19:04.200 --> 00:19:06.200]  他講到他不憎敬
[00:19:06.200 --> 00:19:07.200]  不圈養
[00:19:07.200 --> 00:19:10.200]  街上也沒有人聽見他的聲音
[00:19:10.200 --> 00:19:12.200]  壓傷的爐位他不截斷
[00:19:12.200 --> 00:19:14.200]  窗殘的燈火
[00:19:14.200 --> 00:19:16.200]  他不催滅
[00:19:16.200 --> 00:19:17.200]  剛才有講過了
[00:19:17.200 --> 00:19:19.200]  耶穌他不是一個
