
[00:00:00.000 --> 00:00:07.040]  今日選讀的經文是記在《撒姆爾記》上一章4至28節
[00:03:07.280 --> 00:03:09.280]  次日清早
[00:03:09.280 --> 00:03:10.880]  她們起來
[00:03:10.880 --> 00:03:13.680]  在耶和華面前敬拜
[00:03:13.680 --> 00:03:15.520]  就回拉瑪
[00:03:15.520 --> 00:03:17.040]  到了加里
[00:03:17.040 --> 00:03:20.560]  以利加拿和妻哈娜同房
[00:03:20.560 --> 00:03:23.920]  耶和華眷念哈娜
[00:03:23.920 --> 00:03:25.920]  哈娜就懷孕
[00:03:25.920 --> 00:03:27.440]  日子滿足
[00:03:27.440 --> 00:03:29.440]  生了一個兒子
[00:03:29.440 --> 00:03:32.400]  給他起名叫薩姆爾
[00:03:32.400 --> 00:03:33.360]  說
[00:03:33.360 --> 00:03:37.040]  「這是我從耶和華那裡求來的」
[00:03:37.040 --> 00:03:41.360]  以利加拿和他全家都想試下去
[00:03:41.360 --> 00:03:44.160]  要向耶和華獻蓮濟
[00:03:44.160 --> 00:03:46.160]  並還所許的願
[00:03:46.160 --> 00:03:48.560]  哈娜卻沒有上去
[00:03:48.560 --> 00:03:50.160]  對丈夫說
[00:03:50.160 --> 00:03:52.160]  「等孩子斷了奶
[00:03:52.160 --> 00:03:55.440]  我便帶他上去朝見耶和華
[00:03:55.440 --> 00:03:58.960]  使他永遠住在那裡」
[00:03:58.960 --> 00:04:01.520]  她丈夫以利加拿說
[00:04:01.520 --> 00:04:03.840]  「就隨你的意行吧
[00:04:03.840 --> 00:04:06.640]  可以等兒子斷了奶
[00:04:06.640 --> 00:04:10.240]  但願耶和華應驗他的話」
[00:04:10.240 --> 00:04:13.680]  於是婦人在家裡預養兒子
[00:04:13.680 --> 00:04:15.680]  直到斷了奶
[00:04:15.680 --> 00:04:17.280]  既斷了奶
[00:04:17.280 --> 00:04:19.840]  就把孩子帶上時來
[00:04:19.840 --> 00:04:22.400]  到了耶和華的殿
[00:04:22.400 --> 00:04:24.640]  又帶了三隻公牛
[00:04:24.640 --> 00:04:26.640]  一衣髮細棉
[00:04:26.640 --> 00:04:28.640]  一皮袋酒
[00:04:28.640 --> 00:04:31.680]  那時孩子還小
[00:04:31.680 --> 00:04:33.680]  載了一隻公牛
[00:04:33.680 --> 00:04:37.200]  就領孩子到以利面前
[00:04:37.200 --> 00:04:38.720]  婦人說
[00:04:38.720 --> 00:04:39.680]  「主啊
[00:04:39.680 --> 00:04:42.240]  我敢在祢面前起誓
[00:04:42.480 --> 00:04:44.480]  從前在祢這裡
[00:04:44.480 --> 00:04:47.600]  站著祈求耶和華的那婦人
[00:04:47.600 --> 00:04:49.280]  就是我
[00:04:49.280 --> 00:04:52.000]  我祈求為了得這孩子
[00:04:52.000 --> 00:04:56.240]  耶和華已將我所求的賜給我了
[00:04:56.240 --> 00:04:57.280]  所以
[00:04:57.280 --> 00:05:00.400]  我將這孩子歸於耶和華
[00:05:00.400 --> 00:05:04.000]  使他終生歸於耶和華」
[00:05:11.040 --> 00:05:14.000]  接下來有傳道人
[00:05:14.000 --> 00:05:17.280]  余嘉敏姑娘為我們宣講神的訊息
[00:05:17.280 --> 00:05:19.280]  「虎媽」的最佳選擇
[00:05:19.280 --> 00:05:21.280]  交給余姑娘
[00:05:21.280 --> 00:05:26.960]  余:各位早晨
[00:05:26.960 --> 00:05:30.640]  我相信在座應該有很多媽媽
[00:05:30.640 --> 00:05:35.200]  不如舉手讓我們認一下你們
[00:05:35.200 --> 00:05:36.800]  歡迎
[00:05:36.800 --> 00:05:41.360]  我們也跟他們說「母親節快樂」
[00:05:41.360 --> 00:05:43.360]  (笑)
[00:05:43.360 --> 00:05:49.120]  其實我也是一個媽媽
[00:05:49.120 --> 00:05:53.120]  我有兩個兒子
[00:05:53.120 --> 00:05:55.120]  除了曾睦
[00:05:55.120 --> 00:05:57.120]  原來這教會裡
[00:05:57.120 --> 00:05:59.520]  我就是第二個很珍貴的教睦
[00:05:59.520 --> 00:06:00.720]  女童工
[00:06:00.720 --> 00:06:02.400]  是媽媽
[00:06:02.400 --> 00:06:03.600]  所以今天很幸運
[00:06:03.600 --> 00:06:06.800]  可以在此分享關於媽媽的心聲
[00:06:06.800 --> 00:06:10.800]  不如我們一起開始禱告
[00:06:10.800 --> 00:06:12.160]  親愛的恩主
[00:06:12.160 --> 00:06:13.520]  我們很感謝你
[00:06:13.520 --> 00:06:15.920]  你留下很寶貴的話語給我們
[00:06:15.920 --> 00:06:20.000]  教導我們如何作為你的門徒
[00:06:20.000 --> 00:06:23.200]  求聖靈你親自賜我們受教的心
[00:06:23.200 --> 00:06:25.520]  願意讓我們聽完道之後
[00:06:25.520 --> 00:06:26.960]  我們會行道
[00:06:26.960 --> 00:06:28.720]  藉著今天的訊息
[00:06:28.720 --> 00:06:30.720]  更新我們的生命
[00:06:30.720 --> 00:06:32.560]  求主你幫助我們
[00:06:32.560 --> 00:06:36.080]  祈禱交託來奉主耶穌基督成名祈求
[00:06:36.080 --> 00:06:37.360]  阿們
[00:06:37.360 --> 00:06:38.720]  好,現在呢
[00:06:38.720 --> 00:06:39.760]  你們知道嗎?
[00:06:39.760 --> 00:06:41.360]  我的媽媽應該清楚一點
[00:06:41.360 --> 00:06:43.520]  其實在三月開始
[00:06:43.520 --> 00:06:47.200]  是爸爸媽媽都挺辛苦的日子
[00:06:47.200 --> 00:06:49.360]  知道為什麼嗎?
[00:06:49.360 --> 00:06:51.680]  因為三月到七月
[00:06:51.680 --> 00:06:55.280]  在各個幼稚園到中學
[00:06:55.280 --> 00:06:58.720]  他們會舉辦很多簡介會
[00:06:58.720 --> 00:07:01.680]  然後你們要決定報名的時間
[00:07:01.680 --> 00:07:03.680]  六月到八月
[00:07:03.680 --> 00:07:08.640]  更加是小學和中學的面試
[00:07:08.640 --> 00:07:10.640]  面試的高峰期
[00:07:10.640 --> 00:07:13.440]  所以回想起那段時間
[00:07:13.440 --> 00:07:14.960]  都挺辛苦的
[00:07:14.960 --> 00:07:17.520]  因為壓力很大
[00:07:17.520 --> 00:07:21.280]  要選擇自己的前路已經不是小事
[00:07:21.280 --> 00:07:24.080]  何況我們要幫別人去選擇
[00:07:24.080 --> 00:07:25.680]  加上今天的媽媽
[00:07:25.680 --> 00:07:28.880]  不單是全職媽媽那麼簡單
[00:07:28.880 --> 00:07:30.560]  我們是雙職媽媽
[00:07:30.560 --> 00:07:33.440]  要上班,但又要照顧家庭
[00:07:33.440 --> 00:07:35.440]  所以我們的身心靈
[00:07:35.440 --> 00:07:37.440]  其實是年終無憂的
[00:07:37.440 --> 00:07:40.720]  所以我們都要稱讚
[00:07:40.720 --> 00:07:44.000]  或慰勞一下身邊的媽媽
[00:07:44.000 --> 00:07:46.560]  其實爸爸也很勞苦功高
[00:07:46.560 --> 00:07:47.840]  也很辛苦
[00:07:47.840 --> 00:07:49.280]  所以我們不知道
[00:07:49.280 --> 00:07:50.320]  我只是想像而已
[00:07:50.320 --> 00:07:52.960]  不知道是否母親節放在五月
[00:07:52.960 --> 00:07:55.200]  然後父親節放在六月
[00:07:55.200 --> 00:07:56.560]  就是要慰勞一下
[00:07:56.560 --> 00:07:58.880]  我們爸爸媽媽的辛苦
[00:07:58.880 --> 00:08:01.680]  對於很多媽媽來說
[00:08:01.680 --> 00:08:02.880]  我這一隻
[00:08:02.880 --> 00:08:04.880]  你知道她叫甚麼媽媽嗎?
[00:08:04.880 --> 00:08:06.880]  就是「搬上岸」的媽媽
[00:08:06.880 --> 00:08:07.600]  為甚麼?
[00:08:07.600 --> 00:08:09.600]  因為我大兒子已經上了中學
[00:08:09.600 --> 00:08:10.720]  去中三
[00:08:10.720 --> 00:08:14.880]  小兒子已經考進了一間小學
[00:08:14.880 --> 00:08:19.360]  而且他和我哥哥的學校有關係
[00:08:19.360 --> 00:08:25.920]  所以我其實不太擔心他上中學
[00:08:25.920 --> 00:08:28.880]  那些甚麼叫「上岸」的媽媽呢?
[00:08:28.880 --> 00:08:32.480]  當然就是送子女去讀大學
[00:08:32.480 --> 00:08:34.080]  出來社會工作
[00:08:34.080 --> 00:08:36.080]  甚至最好找老婆
[00:08:36.080 --> 00:08:37.120]  生兒子
[00:08:37.120 --> 00:08:39.440]  這樣就直接上了內陸
[00:08:39.440 --> 00:08:44.400]  在內陸確保自己不會水浸眼眉
[00:08:44.400 --> 00:08:47.680]  做媽媽其實都挺辛苦的
[00:08:47.680 --> 00:08:49.520]  很多事情要擔心
[00:08:49.520 --> 00:08:53.040]  以前在沒有那麼多資源的時代
[00:08:53.040 --> 00:08:56.160]  我們不只是擔心他們的衣食住行
[00:08:56.160 --> 00:08:57.440]  他們成家立室
[00:08:57.440 --> 00:09:00.640]  我們就覺得很放鬆
[00:09:00.640 --> 00:09:02.400]  但今天的媽媽
[00:09:02.400 --> 00:09:04.960]  除了要擔心這些之外
[00:09:04.960 --> 00:09:07.840]  她還要擔心子女讀書
[00:09:07.840 --> 00:09:08.880]  如果能分辨到
[00:09:08.880 --> 00:09:10.240]  我先考考你們
[00:09:10.240 --> 00:09:14.320]  分辨到甚麼是官校、進校、直資
[00:09:14.320 --> 00:09:16.320]  私校、國際學校
[00:09:16.320 --> 00:09:18.160]  哪一間你能處理好
[00:09:18.160 --> 00:09:21.040]  其實你已經很厲害了
[00:09:21.040 --> 00:09:23.520]  我還要看這堆學校裏
[00:09:23.520 --> 00:09:24.480]  你還要分辨
[00:09:24.480 --> 00:09:37.760]  甚麼是DSE、IB、GCSE、IGCSE和IAL
[00:09:37.760 --> 00:09:40.320]  你還要分辨到
[00:09:40.320 --> 00:09:47.600]  還要知道哪一間中學的公開考試制度
[00:09:47.600 --> 00:09:50.320]  適合我兒子去讀的話
[00:09:50.320 --> 00:09:53.920]  你已經是一個超級厲害的媽媽
[00:09:53.920 --> 00:09:58.640]  其實我很少認識的爸爸會為這些事情很煩
[00:09:58.640 --> 00:09:59.920]  他經常跟我們說
[00:09:59.920 --> 00:10:02.640]  不用擔心,可以的
[00:10:02.640 --> 00:10:05.040]  但我真的很想說
[00:10:05.040 --> 00:10:06.960]  其實我們之所以擔心
[00:10:06.960 --> 00:10:10.000]  是因為我們看到到處都是大學生
[00:10:10.000 --> 00:10:12.320]  我們很擔心他沒有了那張沙紙之後
[00:10:12.320 --> 00:10:14.560]  他就會失去那種競爭力
[00:10:14.560 --> 00:10:16.960]  再加上我們沒有辦法預知
[00:10:17.040 --> 00:10:20.960]  我們的子女是甚麼材料、甚麼質地
[00:10:20.960 --> 00:10:22.960]  甚麼選擇是最好的
[00:10:22.960 --> 00:10:27.760]  所以我們漸漸地想為他做更多
[00:10:27.760 --> 00:10:29.760]  為他預備更好
[00:10:29.760 --> 00:10:34.560]  其實這份焦慮也令我們很苦惱
[00:10:34.560 --> 00:10:36.560]  而往往這份焦慮
[00:10:36.560 --> 00:10:39.520]  也令我們越來越想控制
[00:10:39.520 --> 00:10:41.520]  越來越做越多
[00:10:41.520 --> 00:10:44.960]  很想為我們的兒子預備最好
[00:10:44.960 --> 00:10:48.960]  漸漸地我們就變成了這個
[00:10:48.960 --> 00:10:50.960]  虎媽
[00:10:50.960 --> 00:10:54.960]  有時我們不想做那些虎媽
[00:10:54.960 --> 00:10:56.160]  好像很有目標
[00:10:56.160 --> 00:11:00.160]  然後在追逐社會上的東西
[00:11:00.160 --> 00:11:01.760]  我有個經歷就是
[00:11:01.760 --> 00:11:05.360]  我昔日幫我兒子大兒子時考小學
[00:11:05.360 --> 00:11:09.360]  我覺得他不適合讀傳統學校
[00:11:09.360 --> 00:11:12.160]  所以我就幫他報了八間小學
[00:11:12.160 --> 00:11:14.960]  我覺得八間要面試八次
[00:11:14.960 --> 00:11:17.360]  其實這件事已經很恐怖了
[00:11:17.360 --> 00:11:19.960]  但當我跟其他家長說的時候
[00:11:19.960 --> 00:11:21.560]  我是被家長罵的
[00:11:21.560 --> 00:11:23.560]  他們跟我說:你報得這麼少
[00:11:23.560 --> 00:11:27.560]  我們每個至少都13間
[00:11:27.560 --> 00:11:29.560]  我心裡立即想一想
[00:11:29.560 --> 00:11:32.560]  是不是我不夠進取呢?
[00:11:32.560 --> 00:11:35.560]  我的兒子會不會落後於人呢?
[00:11:35.560 --> 00:11:37.160]  於是我不知不覺
[00:11:37.160 --> 00:11:39.760]  我從一個很苦的媽媽
[00:11:39.760 --> 00:11:43.760]  變成一個很「嘩」的虎媽
[00:11:43.760 --> 00:11:46.960]  其實幫兒子選擇得多
[00:11:46.960 --> 00:11:48.960]  又會被人說是虎媽
[00:11:48.960 --> 00:11:50.760]  但如果不計劃的話
[00:11:50.760 --> 00:11:54.760]  他又會擔心我們寫詞沒有多敗意
[00:11:54.760 --> 00:11:56.560]  究竟做虎媽
[00:11:56.560 --> 00:11:58.560]  這隻虎媽「嘩」的虎媽
[00:11:58.560 --> 00:12:01.360]  是否一定有問題呢?
[00:12:01.360 --> 00:12:03.160]  作為當代的媽媽
[00:12:03.160 --> 00:12:05.560]  特別是我們作為基督徒的媽媽
[00:12:05.560 --> 00:12:08.160]  究竟我們應該怎樣幫下一代
[00:12:08.160 --> 00:12:10.960]  做最好的選擇呢?
[00:12:10.960 --> 00:12:12.960]  我想起聖經裡有一個
[00:12:12.960 --> 00:12:14.960]  苦苦的媽媽
[00:12:14.960 --> 00:12:16.960]  可以為我們成為借鏡
[00:12:16.960 --> 00:12:18.560]  就是我們今天所說的
[00:12:18.560 --> 00:12:21.360]  撒姆爾的媽媽哈娜
[00:12:21.360 --> 00:12:23.360]  她出生於一位
[00:12:23.360 --> 00:12:27.560]  一千多年前的舊約裡
[00:12:27.560 --> 00:12:29.960]  生不到孩子的媽媽
[00:12:29.960 --> 00:12:31.360]  通常大家提起她
[00:12:31.360 --> 00:12:33.360]  就會想起她很苦
[00:12:33.360 --> 00:12:34.760]  被人欺負
[00:12:34.760 --> 00:12:36.760]  又會提起她的信心
[00:12:36.760 --> 00:12:39.160]  但當我看這段經文的時候
[00:12:39.160 --> 00:12:40.160]  我不知道為什麼
[00:12:40.160 --> 00:12:41.360]  我自己說的
[00:12:41.360 --> 00:12:42.560]  我真的覺得
[00:12:42.560 --> 00:12:44.160]  在我的眼中
[00:12:44.160 --> 00:12:46.160]  她好像港媽一樣
[00:12:46.160 --> 00:12:47.760]  她很有目標
[00:12:47.760 --> 00:12:49.160]  很有想法
[00:12:49.160 --> 00:12:51.560]  甚至她身處的處境
[00:12:51.560 --> 00:12:53.960]  背景和性情
[00:12:53.960 --> 00:12:55.160]  其實很多地方
[00:12:55.160 --> 00:12:58.160]  跟我們香港現今的媽媽
[00:12:58.160 --> 00:12:59.760]  都很有共鳴
[00:12:59.760 --> 00:13:01.160]  所以不如我們一起
[00:13:01.160 --> 00:13:05.160]  藉著看哈娜的背景
[00:13:05.160 --> 00:13:06.160]  她經歷的事
[00:13:06.160 --> 00:13:08.160]  讓我們成為借鏡
[00:13:08.160 --> 00:13:11.760]  我們一起看下一段
[00:13:11.760 --> 00:13:13.160]  第一段
[00:13:13.160 --> 00:13:15.160]  第四至第八節
[00:13:15.160 --> 00:13:20.760]  我們看回今天的經文
[00:13:20.760 --> 00:13:22.360]  如果我們看排序
[00:13:22.360 --> 00:13:23.560]  其實我們是根據
[00:13:23.560 --> 00:13:26.560]  七十事譯本去排序的
[00:13:26.560 --> 00:13:30.560]  就是撒姆爾的上下
[00:13:30.560 --> 00:13:31.560]  其實在路德
[00:13:31.560 --> 00:13:33.560]  他上一本書是甚麼?
[00:13:33.560 --> 00:13:35.160]  路德記的,是嗎?
[00:13:35.160 --> 00:13:37.360]  但原來在希伯來的
[00:13:37.360 --> 00:13:38.760]  《舊約聖經》裏面
[00:13:38.760 --> 00:13:40.560]  原來撒姆爾的上下
[00:13:40.560 --> 00:13:43.160]  是列為先前的先知書
[00:13:43.160 --> 00:13:46.160]  所以他是緊接著士師記
[00:13:46.160 --> 00:13:47.760]  哈娜的生活
[00:13:47.760 --> 00:13:52.160]  就是生於士師記的後
[00:13:52.160 --> 00:13:54.360]  比較末期的時間
[00:13:54.360 --> 00:13:56.160]  而她所生的孩子
[00:13:56.160 --> 00:13:57.160]  撒姆爾
[00:13:57.160 --> 00:13:59.160]  其實都是一位士師
[00:13:59.760 --> 00:14:02.760]  我們今年一起查士師記
[00:14:02.760 --> 00:14:03.760]  你們是否記得
[00:14:03.760 --> 00:14:06.760]  士師年代是一個怎樣的年代?
[00:14:06.760 --> 00:14:08.360]  非常敗壞
[00:14:08.360 --> 00:14:09.160]  道德,是嗎?
[00:14:09.160 --> 00:14:10.560]  社會民心
[00:14:10.560 --> 00:14:13.760]  是完全混沌不安的一個時代
[00:14:13.760 --> 00:14:15.760]  大家記得
[00:14:15.760 --> 00:14:18.760]  以色列民在當時的背景
[00:14:18.760 --> 00:14:21.760]  就是約書亞帶領他們
[00:14:21.760 --> 00:14:22.760]  去到
[00:14:22.760 --> 00:14:25.760]  終於定居在迦南地
[00:14:25.760 --> 00:14:27.360]  結束了很多年
[00:14:27.360 --> 00:14:29.560]  他們在曠野漂泊的日子
[00:14:29.560 --> 00:14:31.560]  他們分了家產
[00:14:31.560 --> 00:14:32.560]  各人
[00:14:32.560 --> 00:14:36.960]  於是住在迦南的外邦之地
[00:14:36.960 --> 00:14:39.360]  其實生活比起以前
[00:14:39.360 --> 00:14:40.560]  是富足了很多
[00:14:40.560 --> 00:14:42.160]  很安穩的
[00:14:42.160 --> 00:14:43.960]  但是有一句話
[00:14:43.960 --> 00:14:45.160]  不是經常說的
[00:14:45.160 --> 00:14:47.160]  人一安定又怎樣?
[00:14:47.160 --> 00:14:51.160]  我改了它叫做「一心就起」
[00:14:51.160 --> 00:14:54.560]  他們很快跟隨著外邦人的生活
[00:14:54.560 --> 00:14:56.160]  漸漸就落入了
[00:14:56.160 --> 00:14:59.360]  他們去敬拜偶像的圈套
[00:14:59.360 --> 00:15:01.960]  他們慢慢遠離神
[00:15:01.960 --> 00:15:03.960]  過著一些很淫邪的生活
[00:15:03.960 --> 00:15:05.760]  以致他們
[00:15:05.760 --> 00:15:08.760]  結果被落入外邦人的手中
[00:15:08.760 --> 00:15:10.160]  上帝很憐憫
[00:15:10.160 --> 00:15:13.160]  馬上興起一些士師去拯救他們
[00:15:13.160 --> 00:15:15.160]  但過了不久
[00:15:15.160 --> 00:15:16.960]  他們又再犯罪
[00:15:16.960 --> 00:15:19.560]  然後又落入外邦人的手中
[00:15:19.560 --> 00:15:21.560]  於是上帝又興起士師
[00:15:21.560 --> 00:15:23.960]  所以你會看到整卷的士師記
[00:15:23.960 --> 00:15:26.960]  在無限輪迴地不斷地發生
[00:15:27.960 --> 00:15:30.960]  在士師記裏面最後那一句是這樣寫的
[00:15:30.960 --> 00:15:33.560]  「那時以色列中沒有王
[00:15:33.560 --> 00:15:37.560]  任人……國人任意而行」
[00:15:37.560 --> 00:15:41.560]  當人們沒有上帝在心裏的時候
[00:15:41.560 --> 00:15:44.560]  他們甚麼敗壞的事都做得出來
[00:15:44.560 --> 00:15:48.560]  因此上帝要拯救以色列民
[00:15:48.560 --> 00:15:50.560]  他興起薩姆爾
[00:15:50.560 --> 00:15:53.560]  幫他選立君王
[00:15:53.560 --> 00:15:56.160]  取消士師的制度
[00:15:56.160 --> 00:16:00.160]  令到這些以色列人進入一個新的時代
[00:16:00.160 --> 00:16:05.160]  從士師的年代過渡到君王的時代
[00:16:05.160 --> 00:16:10.160]  薩姆爾的母親哈拿出身於這樣的背景
[00:16:10.160 --> 00:16:13.160]  一個不太好的年代
[00:16:13.160 --> 00:16:15.160]  不單這樣
[00:16:15.160 --> 00:16:18.160]  她自身的家庭也困難重重
[00:16:18.160 --> 00:16:21.160]  我們一起看看第四至第五節
[00:16:21.160 --> 00:16:26.160]  她提到哈拿的丈夫伊利加拿有兩個妻子
[00:16:26.160 --> 00:16:29.160]  每逢憲制的時候
[00:16:29.160 --> 00:16:35.160]  他會把妻子比利娜和兒女分給他
[00:16:35.160 --> 00:16:37.160]  但哈拿會分相分
[00:16:37.160 --> 00:16:39.160]  因為他愛哈拿
[00:16:39.160 --> 00:16:41.160]  我們會問
[00:16:41.160 --> 00:16:43.160]  伊利加拿是甚麼人?
[00:16:43.160 --> 00:16:46.160]  經文說他那麼愛他的妻子
[00:16:46.160 --> 00:16:48.160]  為何要有兩個妻子?
[00:16:48.160 --> 00:16:52.160]  我們一起看回前一節
[00:16:52.160 --> 00:16:56.160]  他說伊利加拿是一個以法連人
[00:16:56.160 --> 00:17:01.160]  住在以法連的山地裏
[00:17:01.160 --> 00:17:05.160]  我們看回經文
[00:17:05.160 --> 00:17:08.160]  其實伊利加拿不是以法連人
[00:17:08.160 --> 00:17:12.160]  按著歷代字第六章的續譜
[00:17:12.160 --> 00:17:16.160]  我們發現伊利加拿是利美人
[00:17:16.160 --> 00:17:21.160]  他還是利美的哥核後代
[00:17:21.160 --> 00:17:28.160]  他只是一個住在以法連地的利美人
[00:17:28.160 --> 00:17:30.160]  既然他是利美人
[00:17:30.160 --> 00:17:31.160]  即是以色列人
[00:17:31.160 --> 00:17:33.160]  為何要娶兩個妻子?
[00:17:33.160 --> 00:17:35.160]  在舊約的年代
[00:17:35.160 --> 00:17:39.160]  的確猶太人和中國人很相似
[00:17:39.160 --> 00:17:42.160]  傳宗接代對他們來說非常重要
[00:17:42.160 --> 00:17:45.160]  雖然舊約在一般情況下
[00:17:45.160 --> 00:17:48.160]  是實行一夫一妻制
[00:17:48.160 --> 00:17:52.160]  但當妻子不能生育為傳宗接代時
[00:17:52.160 --> 00:17:56.160]  才可以為自己的婢女
[00:17:56.160 --> 00:18:04.160]  交給丈夫成為妾侍
[00:18:04.160 --> 00:18:06.160]  幫你傳宗接代
[00:18:06.160 --> 00:18:09.160]  就像昔日的撒拉
[00:18:09.160 --> 00:18:10.160]  她不能生育
[00:18:10.160 --> 00:18:16.160]  於是阿伯拉罕就娶了夏婚為妾侍
[00:18:16.160 --> 00:18:18.160]  生了二十萬個女兒
[00:18:18.160 --> 00:18:21.160]  而且我們看回第二節
[00:18:21.160 --> 00:18:23.160]  第二節說到
[00:18:23.160 --> 00:18:24.160]  這裡這樣翻譯
[00:18:24.160 --> 00:18:28.160]  就說他有兩個妻子
[00:18:28.160 --> 00:18:29.160]  一名叫哈娜
[00:18:29.160 --> 00:18:31.160]  一名叫比利娜
[00:18:31.160 --> 00:18:34.160]  但原文直譯的意思是
[00:18:34.160 --> 00:18:36.160]  他有兩個妻子
[00:18:36.160 --> 00:18:39.160]  第一個是名字叫哈娜
[00:18:39.160 --> 00:18:41.160]  第二個才是比利娜
[00:18:41.160 --> 00:18:43.160]  所以我們看到
[00:18:43.160 --> 00:18:46.160]  以利加拿的第一任妻子是誰?
[00:18:46.160 --> 00:18:48.160]  是哈娜
[00:18:48.160 --> 00:18:49.160]  所以很有可能
[00:18:49.160 --> 00:18:51.160]  因為她不能生育
[00:18:51.160 --> 00:18:55.160]  丈夫就娶了一個伊拉
[00:18:55.160 --> 00:18:57.160]  為她傳宗接代
[00:18:57.160 --> 00:19:01.160]  原來現代如果不能生育
[00:19:01.160 --> 00:19:03.160]  都會不開心
[00:19:03.160 --> 00:19:06.160]  可能會被人問你為什麼
[00:19:06.160 --> 00:19:11.160]  但原來當時的婦女不能生育
[00:19:11.160 --> 00:19:12.160]  對於以色列人來說
[00:19:12.160 --> 00:19:15.160]  是一個極大的羞辱
[00:19:15.160 --> 00:19:17.160]  其實已經被人白眼
[00:19:17.160 --> 00:19:21.160]  背著羞辱的名字已經夠慘
[00:19:21.160 --> 00:19:26.160]  雖然丈夫每逢特別愛惜她
[00:19:26.160 --> 00:19:27.160]  給她雙份肉
[00:19:27.160 --> 00:19:30.160]  表示她對她的尊重和愛意
[00:19:30.160 --> 00:19:33.160]  但這個哈娜似乎未甘心
[00:19:33.160 --> 00:19:35.160]  她仍然很仇苦
