
[00:00:00.000 --> 00:00:08.000]  今日要讀的聖經是約書亞記第十四章六至十四節
[00:02:30.000 --> 00:02:36.000]  那裡有阿納族人並寬大堅固的城
[00:02:36.000 --> 00:02:39.000]  你也曾聽見了
[00:02:39.000 --> 00:02:45.000]  或者耶和華照他所應許的與我同在
[00:02:45.000 --> 00:02:49.000]  我就把他們趕出去
[00:02:49.000 --> 00:02:56.000]  於是約書亞為耶夫尼的兒子迦勒祝福
[00:02:56.000 --> 00:03:00.000]  將希伯倫給他為業
[00:03:00.000 --> 00:03:04.000]  所以希伯倫作了基尼洗族
[00:03:04.000 --> 00:03:08.000]  耶夫尼的兒子迦勒的產業
[00:03:08.000 --> 00:03:10.000]  直到今日
[00:03:10.000 --> 00:03:17.000]  因為他專心跟從耶和華以色列的神
[00:03:17.000 --> 00:03:19.000]  (字幕:陳志全)
[00:03:19.000 --> 00:03:21.000]  (字幕:陳志全)
[00:03:21.000 --> 00:03:23.000]  (字幕:陳志全)
[00:03:23.000 --> 00:03:25.000]  (字幕:陳志全)
[00:03:26.000 --> 00:03:28.000]  (字幕:陳志全)
[00:03:29.000 --> 00:03:32.000]  剛才長者詩班唱詩時
[00:03:32.000 --> 00:03:35.000]  我想起去年的事
[00:03:35.000 --> 00:03:38.000]  不知道大家在長者主日崇拜時
[00:03:38.000 --> 00:03:39.000]  在哪個地方?
[00:03:39.000 --> 00:03:41.000]  在四樓
[00:03:41.000 --> 00:03:45.000]  阿東城,記憶猶新
[00:03:45.000 --> 00:03:50.000]  那個情景跟今天很不同
[00:03:50.000 --> 00:03:52.000]  我想是上帝的恩典
[00:03:52.000 --> 00:03:55.000]  在長者日
[00:03:55.000 --> 00:03:58.000]  香港今天是長者日
[00:03:58.000 --> 00:04:02.000]  我想每一位長者都能經歷上帝的恩典
[00:04:02.000 --> 00:04:06.000]  我們邀請大家一起有個禱告
[00:04:06.000 --> 00:04:10.000]  天父上帝懇求您憐憫與我們同行
[00:04:10.000 --> 00:04:12.000]  與我們同在
[00:04:12.000 --> 00:04:14.000]  我們經歷不同歲月
[00:04:14.000 --> 00:04:17.000]  但您仍然用您的恩典浮避
[00:04:17.000 --> 00:04:20.000]  在過程中,在我們的人生中
[00:04:20.000 --> 00:04:22.000]  有很多起起伏伏
[00:04:22.000 --> 00:04:26.000]  令我們有遺憾、有懊悔
[00:04:26.000 --> 00:04:28.000]  甚至有失敗的地方
[00:04:28.000 --> 00:04:30.000]  但上帝您仍然與我們同行
[00:04:30.000 --> 00:04:33.000]  今天我們藉著迦勒這段經歷
[00:04:33.000 --> 00:04:34.000]  幫助我們
[00:04:34.000 --> 00:04:39.000]  讓我們更有信心去投靠您
[00:04:39.000 --> 00:04:41.000]  願您帶領我們
[00:04:41.000 --> 00:04:43.000]  誰聽我們在您面前的禱告
[00:04:43.000 --> 00:04:45.000]  奉主耶穌基督的名
[00:04:45.000 --> 00:04:46.000]  阿們
[00:04:49.000 --> 00:04:52.000]  每當聽到長者
[00:04:52.000 --> 00:04:54.000]  會想起什麼呢?
[00:04:54.000 --> 00:04:57.000]  可能會想起您的年歲
[00:04:57.000 --> 00:04:59.000]  或者年歲的時候
[00:04:59.000 --> 00:05:03.000]  會與我們老人家掛勾
[00:05:03.000 --> 00:05:04.000]  不知大家呢
[00:05:04.000 --> 00:05:06.000]  問問大家
[00:05:06.000 --> 00:05:09.000]  你會不會想長壽?
[00:05:09.000 --> 00:05:11.000]  想長壽就舉手吧
[00:05:11.000 --> 00:05:13.000]  有人舉手
[00:05:13.000 --> 00:05:15.000]  最終沒有人舉手
[00:05:15.000 --> 00:05:18.000]  長壽意味著什麼呢?
[00:05:18.000 --> 00:05:20.000]  意味著老
[00:05:20.000 --> 00:05:22.000]  沒有舉手的人
[00:05:22.000 --> 00:05:25.000]  是不是要長壽不要老呢?
[00:05:25.000 --> 00:05:29.000]  我想這個框框
[00:05:29.000 --> 00:05:32.000]  也成為我們人生中
[00:05:32.000 --> 00:05:36.000]  其中一個很矛盾的狀況
[00:05:36.000 --> 00:05:42.000]  但其實我們很難打破這些框框
[00:05:42.000 --> 00:05:45.000]  要長壽不要老
[00:05:45.000 --> 00:05:49.000]  但原來人生的成長就是這樣
[00:05:49.000 --> 00:05:54.000]  原來一個發展心理學家艾力遜
[00:05:54.000 --> 00:05:58.000]  他提出人生長有八個階段
[00:05:58.000 --> 00:06:03.000]  由出生、嬰兒期、學前期、少年期
[00:06:03.000 --> 00:06:06.000]  青年期、成年期、中年期
[00:06:06.000 --> 00:06:07.000]  到晚年
[00:06:07.000 --> 00:06:10.000]  今天我們要講的
[00:06:10.000 --> 00:06:13.000]  關於我們人生的晚年
[00:06:13.000 --> 00:06:15.000]  是否老而離肩呢?
[00:06:15.000 --> 00:06:21.000]  還是我們覺得老到什麼都不想做呢?
[00:06:21.000 --> 00:06:24.000]  我們回看迦勒
[00:06:24.000 --> 00:06:29.000]  今天保齡姐妹為我們讀的經文
[00:06:29.000 --> 00:06:32.000]  迦勒在他八十五歲的時候
[00:06:32.000 --> 00:06:35.000]  回望他的人生
[00:06:35.000 --> 00:06:37.000]  但很奇怪
[00:06:37.000 --> 00:06:40.000]  為什麼會在《若書雅記》出現呢?
[00:06:40.000 --> 00:06:49.000]  我想是作者將這段經文放在《若書雅記》
[00:06:49.000 --> 00:06:53.000]  特別是分地的狀況
[00:06:53.000 --> 00:06:59.000]  其實真的反映出我們需要學習的一件事
[00:06:59.000 --> 00:07:01.000]  回看迦勒
[00:07:01.000 --> 00:07:03.000]  在這裡出現的時候
[00:07:03.000 --> 00:07:05.000]  其實就是一個晚年
[00:07:05.000 --> 00:07:07.000]  八十五歲的高齡
[00:07:07.000 --> 00:07:09.000]  他講這段說話
[00:07:09.000 --> 00:07:11.000]  由第六節的下半節
[00:07:11.000 --> 00:07:17.000]  一直到第十二節的時候
[00:07:17.000 --> 00:07:20.000]  其實我們用另一個角度來看的時候
[00:07:20.000 --> 00:07:25.000]  其實可能是迦勒一個獨白
[00:07:25.000 --> 00:07:31.000]  來向《若書雅記》講出他人生其中一個片段
[00:07:31.000 --> 00:07:36.000]  我們沒辦法知道迦勒出生是怎樣
[00:07:36.000 --> 00:07:42.000]  但如果我們重溫剛才所說的生命成長
[00:07:42.000 --> 00:07:44.000]  八個階梯
[00:07:44.000 --> 00:07:47.000]  我們可以推斷迦勒出生
[00:07:47.000 --> 00:07:50.000]  在他的人生裡
[00:07:50.000 --> 00:07:54.000]  大部分時間都是在埃及成長
[00:07:54.000 --> 00:07:57.000]  成長一段日子
[00:07:57.000 --> 00:08:01.000]  可能是青年期
[00:08:01.000 --> 00:08:06.000]  之後他就要跟隨整個以色列的族群
[00:08:06.000 --> 00:08:08.000]  離開埃及
[00:08:08.000 --> 00:08:10.000]  他就走進去曠野
[00:08:10.000 --> 00:08:13.000]  我相信這個就是他的壯年期
[00:08:13.000 --> 00:08:16.000]  但一直走的時候
[00:08:16.000 --> 00:08:17.000]  不知不覺
[00:08:17.000 --> 00:08:20.000]  甚至去到中年期
[00:08:20.000 --> 00:08:23.000]  當他進入迦南地的時候
[00:08:23.000 --> 00:08:26.000]  已經成為他的晚年
[00:08:26.000 --> 00:08:29.000]  迦勒回望他一生
[00:08:29.000 --> 00:08:33.000]  重整他的生命故事
[00:08:33.000 --> 00:08:35.000]  我們剛才已經看到
[00:08:35.000 --> 00:08:39.000]  這個就是迦勒的生命獨白
[00:08:39.000 --> 00:08:42.000]  但從迦勒的人生裡
[00:08:42.000 --> 00:08:45.000]  讓我們可以學習
[00:08:45.000 --> 00:08:48.000]  迦勒其實是一個認識自己的人
[00:08:48.000 --> 00:08:50.000]  怎樣可以看到呢?
[00:08:50.000 --> 00:08:54.000]  我們可以從第六節到第九節的時候
[00:08:54.000 --> 00:08:56.000]  可以看到這兩方面
[00:08:56.000 --> 00:08:59.000]  他能夠繼續仰望神
[00:08:59.000 --> 00:09:05.000]  他能夠知道神必定賜福給他
[00:09:05.000 --> 00:09:08.000]  在這段經文裡
[00:09:08.000 --> 00:09:11.000]  迦勒強調了兩次
[00:09:11.000 --> 00:09:15.000]  他說在迦底斯巴黎亞的事
[00:09:15.000 --> 00:09:17.000]  在這裡問問大家
[00:09:17.000 --> 00:09:19.000]  不知道大家人生裡
[00:09:19.000 --> 00:09:23.000]  有沒有經歷過迦底斯巴黎亞的事件呢?
[00:09:23.000 --> 00:09:28.000]  可能未必和約書亞或迦勒一樣
[00:09:28.000 --> 00:09:34.000]  但這件事件其實在文數記第十三章第十四章裡有記載
[00:09:34.000 --> 00:09:39.000]  到了迦勒回想的時候
[00:09:39.000 --> 00:09:43.000]  他沒有把很多細節重述
[00:09:43.000 --> 00:09:48.000]  但大家可以來看文數記十三十四章
[00:09:48.000 --> 00:09:50.000]  但對於迦勒來說
[00:09:50.000 --> 00:09:54.000]  當時這件事件歷歷在目
[00:09:54.000 --> 00:09:58.000]  以至當他和約書亞說的時候
[00:09:58.000 --> 00:10:02.000]  他有很多將它刪減
[00:10:02.000 --> 00:10:09.000]  用一兩句說話來表述他自己當時的狀況
[00:10:09.000 --> 00:10:11.000]  甚至在這些歷程裡
[00:10:11.000 --> 00:10:13.000]  這些事件裡
[00:10:13.000 --> 00:10:16.000]  他對自己的認識回望
[00:10:16.000 --> 00:10:19.000]  一直有所成長
[00:10:19.000 --> 00:10:23.000]  我很想和大家分享第七節
[00:10:23.000 --> 00:10:27.000]  第七節裡是這樣說的
[00:10:27.000 --> 00:10:33.000]  耶和華的僕人摩西從迦底斯巴黎亞打發我窺探者弟
[00:10:33.000 --> 00:10:35.000]  那時我正四十歲
[00:10:35.000 --> 00:10:39.000]  我安著心意回報他
[00:10:39.000 --> 00:10:46.000]  如果按照文數記裡的整個故事
[00:10:46.000 --> 00:10:51.000]  迦勒和其他十一個探子
[00:10:51.000 --> 00:10:53.000]  當時被摩西揀選
[00:10:53.000 --> 00:10:57.000]  他們應該是很出色的領袖
[00:10:57.000 --> 00:11:03.000]  以至屬於每一個支派裡的領袖
[00:11:03.000 --> 00:11:05.000]  迦勒也被選上
[00:11:05.000 --> 00:11:06.000]  可想而知
[00:11:06.000 --> 00:11:08.000]  當他回想的時候
[00:11:08.000 --> 00:11:11.000]  他和上帝的關係非常密切
[00:11:11.000 --> 00:11:13.000]  正如我們今天在教會服侍
[00:11:13.000 --> 00:11:18.000]  如果我們生命中有很多艱難
[00:11:18.000 --> 00:11:21.000]  但原來在艱難中面對上帝
[00:11:21.000 --> 00:11:23.000]  他和上帝的關係很好的時候
[00:11:23.000 --> 00:11:26.000]  我想這就成為他人生的閱歷
[00:11:26.000 --> 00:11:29.000]  他可以帶領著教會
[00:11:29.000 --> 00:11:31.000]  正如昔日迦勒那樣
[00:11:31.000 --> 00:11:38.000]  他帶領著宗族成為探子
[00:11:38.000 --> 00:11:43.000]  跟著摩西的說法
[00:11:43.000 --> 00:11:47.000]  成為探子走進迦勒的地方
[00:11:47.000 --> 00:11:50.000]  經文裡告訴我們
[00:11:50.000 --> 00:11:53.000]  看到當時的狀況
[00:11:53.000 --> 00:11:57.000]  所有探子,十二個人,包括迦勒在內
[00:11:57.000 --> 00:12:01.000]  他如實觀察到甚麼
[00:12:01.000 --> 00:12:03.000]  就告訴摩西
[00:12:03.000 --> 00:12:06.000]  但很明顯
[00:12:06.000 --> 00:12:10.000]  迦勒除了講到觀察實境之外
[00:12:10.000 --> 00:12:15.000]  他有一件事是講出他自己心底裡的說話
[00:12:15.000 --> 00:12:19.000]  他說「我按著心意回報他」
[00:12:19.000 --> 00:12:22.000]  新譯本講得比較清楚
[00:12:22.000 --> 00:12:24.000]  他說「我照著我心裡所想的
[00:12:24.000 --> 00:12:27.000]  向摩西回報」
[00:12:27.000 --> 00:12:32.000]  迦勒他有甚麼心所要說的呢?
[00:12:32.000 --> 00:12:35.000]  看到當時的實境
[00:12:35.000 --> 00:12:38.000]  阿納族是偉人
[00:12:38.000 --> 00:12:42.000]  當地城牆堅固寬大
[00:12:42.000 --> 00:12:44.000]  但他又看到
[00:12:44.000 --> 00:12:46.000]  是流瀨與物之地
[00:12:46.000 --> 00:12:50.000]  是上帝所應許他們一定能夠進去的
[00:12:50.000 --> 00:12:52.000]  他心裡這樣想的時候
[00:12:52.000 --> 00:12:55.000]  如果我們看文數記的時候很清晰
[00:12:55.000 --> 00:12:58.000]  迦勒就說在百姓面前
[00:12:58.000 --> 00:13:02.000]  在摩西面前安撫百姓
[00:13:02.000 --> 00:13:05.000]  我們立刻上去得拿地
[00:13:05.000 --> 00:13:08.000]  我們足能得勝
[00:13:08.000 --> 00:13:11.000]  原來迦勒所想的
[00:13:11.000 --> 00:13:13.000]  他心裡所想的
[00:13:13.000 --> 00:13:15.000]  要回報給摩西的
[00:13:15.000 --> 00:13:20.000]  原來那十一個人都沒有這樣想
[00:13:20.000 --> 00:13:22.000]  唯有迦勒
[00:13:22.000 --> 00:13:25.000]  他照著他心裡所想
[00:13:25.000 --> 00:13:31.000]  來向摩西安撫百姓
[00:13:31.000 --> 00:13:34.000]  如果大家留意文數記的時候
[00:13:34.000 --> 00:13:36.000]  就會知道
[00:13:36.000 --> 00:13:38.000]  說完之後
[00:13:38.000 --> 00:13:40.000]  所有人都聽到很多實情
[00:13:40.000 --> 00:13:42.000]  但他們選擇性地去聽
[00:13:42.000 --> 00:13:43.000]  城牆高大
[00:13:43.000 --> 00:13:45.000]  那裡有很多巨人
[00:13:45.000 --> 00:13:48.000]  還有七族的人
[00:13:48.000 --> 00:13:51.000]  不知道是甚麼人
[00:13:51.000 --> 00:13:53.000]  於是開始起哄
[00:13:53.000 --> 00:13:55.000]  整個過程
[00:13:55.000 --> 00:13:59.000]  在迦勒的生命裡歷歷在目
[00:13:59.000 --> 00:14:02.000]  所以在這個過程裡
[00:14:02.000 --> 00:14:04.000]  迦勒也形容
[00:14:04.000 --> 00:14:07.000]  當時那群人是怎樣呢?
[00:14:07.000 --> 00:14:11.000]  他說百姓的心都消化
[00:14:11.000 --> 00:14:15.000]  過程中
[00:14:15.000 --> 00:14:19.000]  那麼多一群人
[00:14:19.000 --> 00:14:22.000]  按照當時的估計
[00:14:22.000 --> 00:14:24.000]  有五、六十萬人
[00:14:24.000 --> 00:14:26.000]  全部在起哄
[00:14:26.000 --> 00:14:28.000]  當時的狀況
[00:14:28.000 --> 00:14:30.000]  可以說是失控
[00:14:30.000 --> 00:14:34.000]  但是迦勒
[00:14:34.000 --> 00:14:36.000]  因為他每一天
[00:14:36.000 --> 00:14:39.000]  跟上帝有很好的經歷
[00:14:39.000 --> 00:14:41.000]  他專注在上帝那裡
[00:14:41.000 --> 00:14:43.000]  他不是看眼前的環境
[00:14:43.000 --> 00:14:45.000]  他也不是去跟風
[00:14:45.000 --> 00:14:47.000]  那十個探子
[00:14:47.000 --> 00:14:49.000]  回報的時候
[00:14:49.000 --> 00:14:51.000]  按照文數記記載
[00:14:51.000 --> 00:14:54.000]  用噩信來回報
[00:14:54.000 --> 00:14:56.000]  即是說他們演繹的
[00:14:56.000 --> 00:15:00.000]  跟迦勒心想的不一樣
[00:15:00.000 --> 00:15:03.000]  原來每個人對實境
[00:15:03.000 --> 00:15:05.000]  對眼前所見的東西
[00:15:05.000 --> 00:15:07.000]  他看完之後
[00:15:07.000 --> 00:15:10.000]  有他自己內心的演繹
[00:15:10.000 --> 00:15:13.000]  是很看他跟上帝的關係
[00:15:13.000 --> 00:15:15.000]  今天迦勒
[00:15:15.000 --> 00:15:18.000]  給我們提醒
[00:15:18.000 --> 00:15:22.000]  當人心裡都消化的時候
[00:15:22.000 --> 00:15:26.000]  其實我們所專注的是什麼呢?
[00:15:26.000 --> 00:15:28.000]  是在人的身上
[00:15:28.000 --> 00:15:29.000]  還是在神的身上
[00:15:29.000 --> 00:15:32.000]  還是在一些環境裡
[00:15:32.000 --> 00:15:34.000]  我相信迦勒
[00:15:34.000 --> 00:15:38.000]  不是當時很快地說
[00:15:38.000 --> 00:15:41.000]  我們立刻上去德那地吧
[00:15:41.000 --> 00:15:43.000]  我們足能得勝
[00:15:43.000 --> 00:15:45.000]  因為他知道
[00:15:45.000 --> 00:15:47.000]  他有很多生命的經歷
[00:15:47.000 --> 00:15:49.000]  最震撼他的經歷
[00:15:49.000 --> 00:15:51.000]  就是過紅海
[00:15:51.000 --> 00:15:55.000]  這位摩西神所差派他
[00:15:55.000 --> 00:16:00.000]  能夠帶領著整個以色列的民族
[00:16:00.000 --> 00:16:01.000]  過紅海
[00:16:01.000 --> 00:16:03.000]  這件事我深信
[00:16:03.000 --> 00:16:08.000]  就是能夠成為迦勒
[00:16:08.000 --> 00:16:13.000]  他生命裡一件很震撼的事件
[00:16:13.000 --> 00:16:16.000]  再加上由摩亞地
[00:16:16.000 --> 00:16:18.000]  過約旦河的時候
[00:16:18.000 --> 00:16:20.000]  約書亞也是一樣
[00:16:20.000 --> 00:16:26.000]  在神裡面所展現的能力
[00:16:26.000 --> 00:16:27.000]  雖然是這樣
[00:16:27.000 --> 00:16:33.000]  結局不是一件大團圓
[00:16:33.000 --> 00:16:36.000]  所有人除了迦勒
[00:16:36.000 --> 00:16:38.000]  除了約書亞之外
[00:16:38.000 --> 00:16:44.000]  可以進入今天迦勒所說的這地
[00:16:44.000 --> 00:16:49.000]  其餘的人都死在曠野
[00:16:49.000 --> 00:16:51.000]  弟兄姊妹
[00:16:51.000 --> 00:16:54.000]  不知道你的迦底斯巴黎亞事件
[00:16:54.000 --> 00:16:58.000]  如何影響你的人生
[00:16:58.000 --> 00:17:00.000]  你的價值觀
[00:17:00.000 --> 00:17:07.000]  你和神的關係會是怎樣呢?
[00:17:07.000 --> 00:17:10.000]  當我去預備這段經文的時候
[00:17:10.000 --> 00:17:11.000]  我都要想一想
[00:17:11.000 --> 00:17:16.000]  人生有多少迦底斯巴黎亞事件呢?
[00:17:16.000 --> 00:17:19.000]  我相信未必是一件兩件
[00:17:19.000 --> 00:17:23.000]  可能有時我們很忙碌的生活
[00:17:23.000 --> 00:17:25.000]  我們都遺忘了
[00:17:25.000 --> 00:17:28.000]  原來有些重大的事件
[00:17:28.000 --> 00:17:30.000]  在我們人生的歷程裡
[00:17:30.000 --> 00:17:33.000]  成為我們的影響
[00:17:33.000 --> 00:17:39.000]  我們繼續看第十至十二節
[00:17:39.000 --> 00:17:46.000]  這裡迦勒轉向他生命的歷程
[00:17:46.000 --> 00:17:50.000]  以及他對前景的看法
[00:17:50.000 --> 00:17:53.000]  在他面對約書亞的時候
[00:17:53.000 --> 00:17:58.000]  他的年齡已經是85歲的高齡人士
[00:17:58.000 --> 00:18:00.000]  在座當中
[00:18:00.000 --> 00:18:03.000]  我相信很多都超過這個歲數
[00:18:03.000 --> 00:18:05.000]  又或者大家說
[00:18:05.000 --> 00:18:07.000]  我都未到這個年齡
[00:18:07.000 --> 00:18:09.000]  不需要想太多
[00:18:09.000 --> 00:18:12.000]  我只要想眼前就可以了
[00:18:12.000 --> 00:18:18.000]  但原來作為一個年長高壽的人
[00:18:18.000 --> 00:18:21.000]  他的生活仍然都要繼續
[00:18:21.000 --> 00:18:26.000]  有一位很出名的哲學家
[00:18:26.000 --> 00:18:28.000]  他曾經提過
[00:18:28.000 --> 00:18:34.000]  他說人生在老年裡我們怎樣過呢?
[00:18:34.000 --> 00:18:37.000]  原來是一個很艱難
[00:18:37.000 --> 00:18:42.000]  但透過我們怎樣過老年
[00:18:42.000 --> 00:18:45.000]  成為我們智慧的基礎
[00:18:45.000 --> 00:18:48.000]  而這位哲學家
[00:18:48.000 --> 00:18:51.000]  當他說這兩句話的時候
[00:18:51.000 --> 00:18:53.000]  在十九世紀的時候
[00:18:53.000 --> 00:18:54.000]  他說的時候
[00:18:54.000 --> 00:18:56.000]  其實他只有六十歲
[00:18:56.000 --> 00:19:00.000]  按照十九世紀當時的年歲
[00:19:00.000 --> 00:19:03.000]  平均年齡是四十五歲
[00:19:03.000 --> 00:19:04.000]  當我們今天回顧
[00:19:04.000 --> 00:19:07.000]  我們八十五歲或更長壽的時候
[00:19:07.000 --> 00:19:08.000]  二十一世紀
[00:19:08.000 --> 00:19:11.000]  有很多醫學的發達
[00:19:11.000 --> 00:19:13.000]  都令到我們人生
[00:19:13.000 --> 00:19:15.000]  去到這個年歲
[00:19:15.000 --> 00:19:17.000]  退休的年齡
[00:19:17.000 --> 00:19:18.000]  大家會做些什麼?
[00:19:18.000 --> 00:19:20.000]  可能會去享受
[00:19:20.000 --> 00:19:21.000]  休閒
[00:19:21.000 --> 00:19:24.000]  或者弄酸為樂
[00:19:24.000 --> 00:19:25.000]  其實現在說到
[00:19:25.000 --> 00:19:26.000]  照顧孫子都不容易
[00:19:26.000 --> 00:19:29.000]  退休生活去照顧孫子
[00:19:29.000 --> 00:19:32.000]  我聽過一些長者說
[00:19:32.000 --> 00:19:34.000]  比上班更慘
[00:19:34.000 --> 00:19:43.000]  時間表還比上班情況更緊湊
[00:19:43.000 --> 00:19:45.000]  如果有體力的
[00:19:45.000 --> 00:19:47.000]  你們會怎樣做呢?
[00:19:47.000 --> 00:19:49.000]  可能會有很多計劃
[00:19:49.000 --> 00:19:51.000]  學一些新事物
[00:19:51.000 --> 00:19:54.000]  又或者去見識很多
[00:19:54.000 --> 00:19:59.000]  但作為八十五歲高齡的家立
[00:19:59.000 --> 00:20:02.000]  他所選擇的是什麼呢?
[00:20:02.000 --> 00:20:08.000]  原來在第十節至十二節的時候
[00:20:08.000 --> 00:20:12.000]  他仍然記得
[00:20:12.000 --> 00:20:15.000]  神應許給家立
[00:20:15.000 --> 00:20:21.000]  他自己的應許之地
[00:20:21.000 --> 00:20:25.000]  所以當他這樣想
[00:20:25.000 --> 00:20:27.000]  他已經過了四十五年的日子
[00:20:27.000 --> 00:20:30.000]  如果再由迦底斯巴尼亞事件
[00:20:30.000 --> 00:20:34.000]  一直進入到迦南
[00:20:34.000 --> 00:20:37.000]  那裡已經有四十五年
[00:20:37.000 --> 00:20:38.000]  按照家立所說
[00:20:38.000 --> 00:20:42.000]  但中間有幾年的時間
[00:20:42.000 --> 00:20:46.000]  家立和他的支派
[00:20:46.000 --> 00:20:51.000]  會參加迦南地內的戰役
[00:20:51.000 --> 00:20:54.000]  如果不是上帝所保守的話
[00:20:54.000 --> 00:20:57.000]  他在戰役中出入
[00:20:57.000 --> 00:20:59.000]  縱使他強壯也好
[00:20:59.000 --> 00:21:01.000]  他在戰爭中
[00:21:01.000 --> 00:21:07.000]  很可能有機會戰死
[00:21:07.000 --> 00:21:12.000]  無關乎家立在第十一節說
[00:21:12.000 --> 00:21:14.000]  「我還是強壯
[00:21:14.000 --> 00:21:17.000]  像摩西打發我的那天一樣
[00:21:17.000 --> 00:21:20.000]  無論是征戰還是出入
[00:21:20.000 --> 00:21:23.000]  我的力量那時如何
[00:21:23.000 --> 00:21:26.000]  現在還是如何」
[00:21:26.000 --> 00:21:31.000]  當家立回望他的人生之餘
[00:21:31.000 --> 00:21:35.000]  他再與他今日生活的狀況
[00:21:35.000 --> 00:21:38.000]  作一個比較、一個檢視的時候
[00:21:38.000 --> 00:21:43.000]  他知道他這種狀況
[00:21:43.000 --> 00:21:45.000]  是上帝給他的恩典
[00:21:45.000 --> 00:21:48.000]  所以他去到約書亞的面前
[00:21:48.000 --> 00:21:51.000]  祈求的話
[00:21:51.000 --> 00:21:54.000]  就是因為有上帝的保守
[00:21:54.000 --> 00:21:59.000]  讓他能夠經歷生命的體驗
[00:21:59.000 --> 00:22:04.000]  因為他一直跟隨上帝
[00:22:04.000 --> 00:22:09.000]  縱然在曠野兜轉三十多年
[00:22:09.000 --> 00:22:12.000]  因為加底斯巴尼亞事件之後
[00:22:12.000 --> 00:22:16.000]  還要面對在迦南地
[00:22:16.000 --> 00:22:19.000]  流瀨與密之地的戰爭
[00:22:19.000 --> 00:22:22.000]  他經歷了很多風浪
[00:22:22.000 --> 00:22:26.000]  但他仍然相信自己有足夠的信心
[00:22:26.000 --> 00:22:28.000]  有足夠的把握
[00:22:28.000 --> 00:22:31.000]  可以看清楚自己的前景
[00:22:31.000 --> 00:22:35.000]  他人生裡去到八十五歲高齡
[00:22:35.000 --> 00:22:37.000]  他仍然是健壯
[00:22:37.000 --> 00:22:40.000]  就像當日摩西選召他一樣
[00:22:40.000 --> 00:22:46.000]  丁子妹,我不知道今天的你
[00:22:46.000 --> 00:22:49.000]  如果你是年長者的時候
[00:22:49.000 --> 00:22:53.000]  你如何去看自己的生命
[00:22:53.000 --> 00:22:56.000]  可能有不同的年歲
[00:22:56.000 --> 00:23:00.000]  未必像八十五歲的迦勒
[00:23:00.000 --> 00:23:03.000]  但會不會覺得有很多
[00:23:03.000 --> 00:23:05.000]  現代人的病
[00:23:05.000 --> 00:23:08.000]  老人病,各樣的事情
[00:23:08.000 --> 00:23:10.000]  可能都會困擾我們
[00:23:10.000 --> 00:23:13.000]  但能否有新的眼光
[00:23:13.000 --> 00:23:16.000]  能否去看上帝給你的經驗
[00:23:16.000 --> 00:23:18.000]  給你的經歷
[00:23:18.000 --> 00:23:25.000]  仍然可以有這個生活去繼續
[00:23:25.000 --> 00:23:28.000]  大概在十月初
[00:23:28.000 --> 00:23:31.000]  我們一班年長者
[00:23:31.000 --> 00:23:34.000]  參加一些新的體驗
[00:23:34.000 --> 00:23:35.000]  健步足球
[00:23:35.000 --> 00:23:37.000]  不知道大家有沒有聽過
[00:23:37.000 --> 00:23:39.000]  沒有聽過吧
[00:23:39.000 --> 00:23:44.000]  應該是基督教青年會YMCA引入的
[00:23:44.000 --> 00:23:48.000]  其實這個Walking Football
[00:23:48.000 --> 00:23:49.000]  即是英文
