
[00:00:00.000 --> 00:00:11.440]  今天讀經的是在盧卡福音第十二章十三至三十四節
[00:06:30.440 --> 00:06:38.440]  來榮耀祢,亦幫助身邊的人,恭敬將我們整個的港道擺上,願上帝的月立,
[00:06:38.440 --> 00:06:44.440]  誰聽我們在祢面前的禱告,奉基督耶穌祢得勝的名字來祈求,阿們。
[00:06:44.440 --> 00:06:54.440]  你會留意到這段經文一開始有個背景,原因是猶太人在遇到財務糾紛的時候,
[00:06:54.440 --> 00:06:59.440]  他們通常都會諮詢拉比如何根據律法來做裁決,
[00:06:59.440 --> 00:07:06.440]  所以耶穌在公開教導的時候,就有一個人他很想借用耶穌的聲望,
[00:07:06.440 --> 00:07:12.440]  以及耶穌對律法的認識,來幫助他處理一宗我們說的增產案,
[00:07:12.440 --> 00:07:20.440]  耶穌卻斷然拒絕了那個人的請求,並且強調自己被上帝差派來的真正工作,
[00:07:20.440 --> 00:07:28.440]  他不是來做裁判官的,亦藉著這件事件來順勢教訓群眾,
[00:07:28.440 --> 00:07:37.440]  好像這裡所說,要謹慎自守,免去一切的貪心,因為人的生命不在乎,家道豐富。
[00:07:37.440 --> 00:07:50.440]  很明顯,耶穌看穿了這個人背後的動機,他之所以要求跟家人分家業,是因為貪心,貪財。
[00:07:50.440 --> 00:07:58.440]  如果你事實上有留意,耶穌經常在福音書裡發出很多關於貪心貪財的警告,
[00:07:58.440 --> 00:08:05.440]  有些聖經學者甚至去分析,耶穌說關於貪心貪財的警告,比犯奸淫更多。
[00:08:05.440 --> 00:08:12.440]  很明顯,要反映出原來貪婪的問題的普遍性,甚至嚴重性。
[00:08:12.440 --> 00:08:22.440]  你知道,在新約聖經也說,貪財就是萬惡之根,很明顯,很多罪惡都是出於人的貪念所致。
[00:08:22.440 --> 00:08:29.440]  不過,其實,坦白說,不知道你有沒有遇過,我自己在這裡做了牧者十多年,
[00:08:29.440 --> 00:08:35.440]  我又沒有遇到頂姐妹來跟我說,牧師,我有貪錢的問題,你幫我搞一搞。
[00:08:35.440 --> 00:08:38.440]  你有沒有遇過?沒有,我也沒有遇過。
[00:08:38.440 --> 00:08:44.440]  似乎現實裡,我們沒有人覺得自己有貪心貪財的問題要處理。
[00:08:44.440 --> 00:08:54.440]  我記得在一位已故的美國著名的牧者或神學家,提摩泰海勒,可能大家也有看過他的著作,Timothy Keller,
[00:08:54.440 --> 00:09:02.440]  他曾經分享他有一次舉辦了連續七場關於罪行的講座,他的太太就跟他打賭,
[00:09:02.440 --> 00:09:13.440]  當你說到貪婪這一場,我肯定沒有什麼人來聽,結果真的,那些講關於情慾,關於憤怒,關於驕傲的主題,坐滿了人。
[00:09:13.440 --> 00:09:18.440]  唯獨一說到貪心這件事,影子也不見了,沒有什麼人來。
[00:09:18.440 --> 00:09:26.440]  於是乎我們不禁要問為什麼?為什麼貪婪或貪財的問題,沒有什麼人會視為一個罪行?
[00:09:26.440 --> 00:09:35.440]  提摩泰海勒就去解釋,他就說,其實大家有沒有留意金錢偶像的試探,其實很懂得包裝隱藏自己。
[00:09:35.440 --> 00:09:43.440]  因為無論你是來自什麼社會階層,無論你的經濟狀況如何,無論你有錢還是沒有錢,
[00:09:43.440 --> 00:09:51.440]  你身邊一定會有人比你更富有,比你的生活更加的鬆裕。
[00:09:51.440 --> 00:10:02.440]  相比之下,每個人都會覺得自己,會產生一個觀念就是,我現在的財富,我擁有的生活質素,其實比起某某十十歲了。
[00:10:02.440 --> 00:10:08.440]  小無見大無,然後就會開始說服自己,我這些不是叫貪,是叫什麼?
[00:10:08.440 --> 00:10:17.440]  我只是想多賺一點錢,我只是想將來的享受好一點,將來的生活多一點的保障。
[00:10:17.440 --> 00:10:26.440]  就好像我們剛才看到比喻中財主,當他遇到田產豐收的時候,他第一時間就想起什麼?
[00:10:26.440 --> 00:10:34.440]  不是做世界奉獻,而是想起我現在的倉庫不夠擺放,那怎麼辦?
[00:10:34.440 --> 00:10:43.440]  那就唯有很直接,拆掉現在的倉庫,再建一個大一點的,好像他自己所說,以便收藏他一切的糧食和財物。
[00:10:43.440 --> 00:10:57.440]  然後對自己說,靈魂,你有很多的財物積存,就會足夠你之後多年的享用,所以由現在開始,只管安安逸逸地吃喝玩樂吧。
[00:10:57.440 --> 00:11:08.440]  靈魂首先在這裡,不是說我們裡面看不到的那個,靈魂在這裡更加實際解釋的是人的真我。
[00:11:08.440 --> 00:11:14.440]  就是說其實財主心目中,他最深層的渴望和關注是什麼?
[00:11:14.440 --> 00:11:25.440]  很明顯,根據這段經文所說,就是我要怎樣將那些額外得來的財產,轉換成為一個長期的生活保障。
[00:11:25.440 --> 00:11:39.440]  以致可以在未來的日子安日享樂。如果將財主這個想法放在今天的標準,其實首先我們要想一想,這個財主有沒有犯法?
[00:11:39.440 --> 00:11:53.440]  其實他沒有犯法,他沒有害人,他的田產也是正當所得的,他只不過是為了未來好好打算,實現了我們說現代人夢寐以求的一個想法,
[00:11:53.440 --> 00:12:04.440]  就是財務、財政或者說財富的自由。我已經很年輕,已經穩固了,足夠的金錢可以讓自己提早退休。
[00:12:04.440 --> 00:12:15.440]  現在我單靠被移動收入,就可以足夠支出我每天的開支。甚至乎我可以定期去不同的國家去旅遊,吃喝玩樂。
[00:12:15.440 --> 00:12:29.440]  消費購物我都不用勒住錢包。事實上如果你用電腦,你AI,你去試一下打一下現在人最希望的幸福是什麼,或者說人最希望的祝福是什麼呢?
[00:12:29.440 --> 00:12:43.440]  頭三位一定有財富自由這件事。事實不難理解,不需要再為兩餐什麼都肯做,你不需要因為生計的壓力,逼著自己要勞碌工作。
[00:12:43.440 --> 00:13:01.440]  你變相多了很多自主的空間,可以找回你的理想,你可以做自己喜歡的事情。其實你想想,不單單只是比喻裏面的財主,就算是放在現在,這也是普羅大眾的一個願景。
[00:13:01.440 --> 00:13:15.440]  其實想想好像也沒有什麼不妥,不過我們要看回這段經文,為什麼上帝這麼嚴厲對待這個財主,還要說我今晚就要拿走你的性命,他做錯了什麼?
[00:13:15.440 --> 00:13:35.440]  看回財主那段自我對話的內容,重複出現了"我"字,有沒有留意?看程序表也圈了給大家,我的田產,我要怎麼做,我的倉庫,我的一切,我的靈魂,全部都是我,我,我,我,我。
[00:13:35.440 --> 00:13:55.440]  顯示了在他的人生計劃裏,只有他自己,完全沒有預留一個位置給上帝和其他人,無視上帝可以說是這個財主所犯的致命過失,正如上帝這樣形容他是一個無知的人。
[00:13:55.440 --> 00:14:12.440]  無知在聖經裏不是說他沒有學識,沒有頭腦的智慧,無知的真正意義是他心裏沒有了上帝,不懂得敬畏上帝,漠視了自己在上帝面前應有的責任。
[00:14:12.440 --> 00:14:36.440]  不知道大家最近有沒有去看蜘蛛俠,蜘蛛俠有句金句座右銘是什麼?就是能力越大,責任就越大,簡單來說,人之所以被賦予強大的能力或資源的目的不是自肥,而是為了幫助我們身邊有需要的弱勢社群。
[00:14:36.440 --> 00:14:59.440]  同樣,從信仰的角度來看,財主作為上帝的管家,我們說財富越多,上帝對他的問責自然就越大,但他現在卻因為私慾,因為貪財,浪費了上帝賜給他的人生,所以很自然上帝就會收回。
[00:14:59.440 --> 00:15:17.440]  耶穌這裡說,人的生命不在乎家道豐盛,其實也間接指出了財主對生命的曲解,他以為只要我的財產越多,越豐厚,就等於生命越豐富。
[00:15:17.440 --> 00:15:44.440]  自然就會想盡辦法將手上的財富積累,以確保他的餘生可以如他所說,吃喝快樂,安享度日。確實假如生命真的完全由他掌握的話,這份豐厚的身家大概真的可以令財主笑到最後,不過上帝卻說今夜就要取走你的靈魂。
[00:15:44.440 --> 00:15:58.440]  這句說話的意思原本是多兩個字在前面,就是他們今夜就要取走你的靈魂。如果根據上文他們其實是什麼呢?其實是在說財主許多的財富。
[00:15:58.440 --> 00:16:14.440]  換句話來說,耶穌這個比喻很諷刺,財主你以為許多的財物可以帶給你豐盛的生命,誰不知結果是你認為這些豐富的財物反而是拿走你的生命。
[00:16:14.440 --> 00:16:28.440]  他所積累的財富無法陪他進入永生,他死了之後也不知歸給誰,他的財富也無法換取上帝對他的喜悅。
[00:16:28.440 --> 00:16:53.440]  21節是耶穌這個比喻所引申出來的教訓,耶穌說凡為自己積財在神的面前卻是不富足的話,就會好像財主的下場一樣。耶穌指出財主的真正問題不是他經濟上的富裕,耶穌不是仇富,他的真正問題是在上帝面前貧乏,
[00:16:53.440 --> 00:17:16.440]  沒有為自己積聚天上的財寶,忽視了上帝在他生命中的旨意。財主似乎沒有想清楚他之所以富有,是因為上帝賜福給他,他也沒有想清楚如何善用上帝給他這一筆資源來祝福身邊有需要的人,這很明顯是舊約聖經的教導。
[00:17:16.440 --> 00:17:45.440]  其實來到這裡,耶穌這個比喻同樣適用於我們今天這個世代,如果大家有留意,我們說活在一個資本主義的世界裡面,資本主義往往強調教導我們,你的財富是屬於誰?就是自己,財富是我私人擁有的,我如何運用,旁人不得干預,不過聖經卻是表明一切的資源財產屬於上帝,就連我們賺取的能力都是上帝所賜。
[00:17:45.440 --> 00:17:58.440]  上帝給我們可以享用這份財富是真的,但是上帝沒有說用家最大,用家至上,因為擁有權、主權完全屬於上帝他自己。
[00:17:58.440 --> 00:18:24.440]  換句話來說,讓大家想一想,假如你看一看你的戶口存摺,發覺我存了五百萬甚至一千萬,你覺得這些是你辛勞努力賺取回來的錢,是你私人的財產有權任意運用,還是你認定無論銀碼多少都是屬於上帝,上帝只是託付給我很好的管理,你選哪樣?
[00:18:24.440 --> 00:18:51.440]  取決於我們對上帝對錢財的態度,我們有沒有帶著一個敬畏感恩的心,按照聖經的教導來善用上帝給我們手上的資源和財富,我們有沒有運用他們讓上帝得榮耀的同時,也讓別人藉著我們的施與善行,同樣經歷到從神而來的各種福氣。
[00:18:51.440 --> 00:19:20.440]  這是聖經首先要對我們的提醒,而另一方面,這段經文亦要嘗試打破我們一些幸福的觀念,我們很多時候認為幸福和富裕和財富是掛勾的,特別是在中國人的文化裏面,我們不難理解,充滿著物質的豐裕的時候就等於人生的幸福,越多的財物就越幸福,還要最好用不完,
[00:19:20.440 --> 00:19:48.440]  新年也經常說,每年都要有餘,那條魚都要刻意吃剩的,因為要有餘,不可以有缺乏,當我們一旦缺乏的時候,一旦貧窮的時候,我們就會覺得自己是不幸福,是不富足,於是就更加努力盲目地去找著物質財富所帶給我們的那種幸福感,那種安全感,不過聖經卻是說這一切都不穩定的。
[00:19:48.440 --> 00:20:10.440]  但是這種掛勾著財富的心態,就會讓我們好像財主一樣,逐漸遠離上帝,甚至乎忽視了上帝。耶穌卻是在這裏提醒我們,真正生命的保障不是來自我們的錢包,不是來自我們的戶口的錢財,而是出於順靠上帝的供應和保守。
[00:20:10.440 --> 00:20:27.440]  所以我們繼續看之後的經文,22到31節,耶穌在這裏對門徒說「所以」,意味著接下來這些經文,其實就是上文無知財主比喻的延伸教導,彼此是有關的。
[00:20:27.440 --> 00:20:44.440]  我們要留意的是,耶穌從教導門徒不要貪心,延伸到不要憂慮這一個課題上。我們就要問,貪心和憂慮其實有什麼關聯?原來他們兩個其實是同一件事情。
[00:20:44.440 --> 00:21:02.440]  意思就是說,其實無論是貪心還是憂慮,都是出於人對物質財富的那種信靠,過份認為他們就是生命全部的保障,以至生出來的心態。貪心就會讓我們永遠想要更多的物質財富。
[00:21:02.440 --> 00:21:18.440]  相反,憂慮會讓我們永遠覺得我們現在的生活的財富或物質是不夠的。兩個都是基於我們倚賴物質財富作為保障。
[00:21:18.440 --> 00:21:44.440]  我最近看過一篇報導,標題也挺吸引的,他說「憂柴憂米」已經是香港人的日常,不知道是不是也是你的日常。裏面說到雖然很多打工仔每個月都按時發工資,表面上是挺穩妥的,給你一種挺穩定的感覺,每個月都有一個定額的收入,但是生活仍然覺得不安穩,仍然有很多不安。
[00:21:44.440 --> 00:22:07.440]  因為隨著我們的港元越來越貶值,租金越來越高企,物價又反覆上升,你有沒有留意你的購買力,一退再退,所謂的越來越不好用。除了憂柴憂米之外,還要去對抗所謂的金錢焦慮症,不知道你有沒有患上這種都市病。
[00:22:07.440 --> 00:22:29.440]  就是說,即使我們現在的警方未需要去到餐飲餐食餐餐清,但是在多數人的心目中都帶著一份憂慮感,因為對自己手上的資產,對於自己的收入,甚至對於未來,你總是有一種不確定的情況,你覺得不太穩妥,於是你覺得憂慮。
[00:22:29.440 --> 00:22:46.440]  不過,耶穌卻要透過烏鴉、百合花和野草作為例子,來喚醒我們不要為生活的一些基本需要,無論是飲食或是衣服,來去憂慮。
[00:22:46.440 --> 00:23:01.440]  耶穌這裡說,吃什麼喝什麼,並不是上帝創造我們的核心意義所在。上帝創造我們不是為了謀生,而是為了認識祂,追求祂的旨意。
[00:23:01.440 --> 00:23:17.440]  你看到耶穌在以下這段經文裡,其實是透過五個環環相扣的論點,來處理我們憂慮的問題。首先,耶穌這裡說,生命勝於飲食,身體勝於衣裳。
[00:23:17.440 --> 00:23:34.440]  意思是,上帝既然將更加寶貴的身體和生命賜給我們,自然也會將相對次要的飲食和衣裳,這些人的基本生活保障,給予我們。這是第一點。
[00:23:34.440 --> 00:23:48.440]  第二點,耶穌這裡說,烏鴉不種也不收,又無倉又無庫。祂不是說烏鴉偷懶,什麼都不做。而是說,這就是上帝創造的特色。
[00:23:48.440 --> 00:24:12.440]  你有沒有見過烏鴉要存東西?沒有。烏鴉,其實某程度上,無論在城市,或者大自然的清道夫,人家不要的,他就拿來吃。你見到烏鴉在森林裡吃腐爛的屍體,在街上就拿垃圾來吃,所以烏鴉是不會餓死的。
[00:24:12.440 --> 00:24:36.440]  你見到這個就是上帝給他的特色,他不需要像人那樣未雨綢繆,也不需要為將來做準備,但是耶穌說上帝就是這樣養活他,何況是那些比飛鳥更加貴重的我們,那個擁有上帝形象的東西,上帝豈不是一定會供養我們?
[00:24:36.440 --> 00:24:50.440]  第三點,耶穌這裡說憂慮無法使壽數增加一刻,也就是一小時。耶穌將門徒的注意力從上帝的看顧轉移到人自身的限制當中。
[00:24:50.440 --> 00:25:16.440]  他說到其實憂慮不能為生命添加什麼好處,相反,過分的憂慮反而會削弱你的生命本質,其實不難理解。當你越憂慮,生活壓力越大,會不會多了頭髮?不會了,越壓力越大,越憂慮,就會越脫多一點頭髮,人就會越消瘦。
[00:25:16.440 --> 00:25:36.440]  第四點,耶穌叫我們看那些在巴勒斯坦地隨處可見的百合花或野地的草。耶穌強調,雖然他們的生命短暫,微不足道,但是上帝尚且幫他們打扮得美麗。
[00:25:36.440 --> 00:25:48.440]  甚至乎,這裏形容更美麗過所羅門最輝煌的時候所穿的那些華麗的衣服,上帝尚且為他們修飾,更何況是上帝所愛的兒女。
[00:25:48.440 --> 00:26:08.440]  28節,耶穌順帶點出了我們之所以為生活憂慮的原因,耶穌說是因為小信,憂慮實際是出於我們對上帝不夠信心,我們對上帝的供應和保守信心不足。
[00:26:08.440 --> 00:26:19.440]  最後一點,耶穌說,原來為今世所需要的憂慮是外邦人,即是二教徒或未信者的行為。
[00:26:19.440 --> 00:26:30.440]  耶穌勉勵門徒,其實我們不需要這樣,因為我們應該確信上帝會必定看顧我們個人生活一切所需。
[00:26:30.440 --> 00:26:41.440]  留意是生活所需,耶穌沒有說,你想要的東西,上帝都會通通給你,是必需品,耶穌說上帝樂意賜給我們。
[00:26:41.440 --> 00:26:51.440]  換句話來說,耶穌通過這幾個論點,其實是再一次提醒門徒或提醒我們,其實我們沒有理由,沒有必要為生活憂慮。
[00:26:51.440 --> 00:27:08.440]  反過來,要憂慮就應該憂慮什麼呢?你為上帝的國度憂慮,你重新檢視你在上帝面前是否富足,因為這才是門徒生命焦點的所在。
[00:27:08.440 --> 00:27:22.440]  所以耶穌在這裡要求門徒,你首先優先追求神的國臨到,追求上帝的旨意實現在地上,追求真正的富足。
[00:27:22.440 --> 00:27:34.440]  以此取代我們舊有那種憂慮的習慣,來幫助我們重新排列到底什麼才是生命的優先次序。
[00:27:34.440 --> 00:27:43.440]  我們能否將上帝和祂的吩咐重新放置在我們人生大計的第一行呢?
[00:27:43.440 --> 00:27:55.440]  讓上帝的旨意在我們生命裡實踐彰顯,這就是耶穌很想我們轉變或做到的一件吩咐。
[00:27:55.440 --> 00:28:04.440]  看完最後幾節經文,我們一起再讀,32至34節,預備起。
[00:28:26.440 --> 00:28:42.440]  耶穌勉勵他的門徒放膽去追求上帝的國實現,因為上帝樂意將他的國賜給我們每一個。
[00:28:42.440 --> 00:28:55.440]  耶穌同時也鼓勵門徒變賣所有的州制人,聽到這段經文,不知道你有什麼體會,會不會覺得很難,要我立即身無一物,怎麼辦?
[00:28:55.440 --> 00:29:08.440]  我曾經在不同的場合分享過這段經文的意義,耶穌大概不是要立一條新命令,強制門徒,強制所有跟隨他的人,立即將身家歸零,宣佈破產。
[00:29:08.440 --> 00:29:24.440]  大概耶穌不是真的要求我們這樣做,你看到耶穌在其他經文裡沒有要求所有跟隨者這樣做,至少我們記得撒該也捐了他大部分財產,沒有全部。
[00:29:24.440 --> 00:29:40.440]  耶穌這個教訓實際是更加偏向一種屬靈教導的原則,其實是在呼籲門徒要破除對物質財富的依賴和執著,不要躺在那裡。
[00:29:40.440 --> 00:29:57.440]  相反,你要轉為追求天上那些永存的財寶,就像耶穌所說,你隨時預備好自己對人慷慨施予,你展現出對上帝的信靠以及那種愛淪捨的心腸。
[00:29:57.440 --> 00:30:20.440]  事實上來到這裡,你會看到在耶穌眼中什麼是財富自由,原來和比喻中的財主的想法是截然不同的,耶穌所強調的財富自由並不像世俗的定義那樣,你的被動收入要大於你的日常支出,這樣就為之財富自由。
[00:30:20.440 --> 00:30:38.440]  耶穌所說的財富自由是指你應該順依天父的供應和保守是一定足夠的,所以你不應該受到錢財的合制,不應該敬拜馬門,成為金錢物質的奴隸。
[00:30:38.440 --> 00:31:03.440]  相反,你應該在財務上,因著耶穌這一份提醒,你可以獲得完全信服上帝的自由,重點是你將金錢的主權交回給上帝,從而學習過一個知足慷慨施予的生命,不再受物質財富的奴役。
[00:31:03.440 --> 00:31:18.440]  就好像我早前,因為世界盃的緣故,我會在youtube上看一些精華,毛耳中給我留意到一條影片,標題是世界級的足球巨星是怎樣花錢的呢?
[00:31:18.440 --> 00:31:46.440]  你知道他們說的不是出月薪,而是出週薪,每次都在說百萬磅一個禮拜,很可怕。我總結,其實有三類的消費模式,第一類就是賺到的錢是用來滿足個人的需要的,譬如一些高端的消費,買名車,買一間豪宅,買名錶,又或者有些是很喜歡打機的,
[00:31:46.440 --> 00:32:09.440]  花費無數的錢去玩電競,玩到連球會都投訴他不來練習,要罰錢,又或者有一些是一旦球季結束,休息的時候就拿錢來每天開派對,請很多人來吃飯,這是第一類,滿足你個人的需要。
[00:32:09.440 --> 00:32:33.440]  第二類很特別,雖然同樣會消費,但意識到自己作為職業足球員,其實你生涯當打的時間有限,所以他們會透過自己現時的知名度或者人脈做生意,投資,就好像財主一樣,為自己的將來積累更多的財富。
[00:32:33.440 --> 00:32:58.440]  到你有一天真的要掛靴的時候,你就有足夠的生活費用,這是第二類,用現有的財富製造更多的財富。第三類相反,吳奢華無論他的周薪是多少都好,他堅持過一個簡樸的生活,別人豪花的時候,他只是拿個膠袋裝著一雙球鞋,
[00:32:58.440 --> 00:33:21.440]  別人駕駛名車,他只是駕駛一些很普通的私家車。他堅持一個簡樸的生活,那錢怎麼用呢?那些錢就拿來回饋社會,他會固定將一筆的收入,有些可能是二十多個百分比,甚至更多,來周濟身邊有需要的人。
[00:33:21.440 --> 00:33:37.440]  有些就回饋一些當地青年的足球員,贈送裝備,繼續讓國家發展足球。有些就回饋他們的村落,為他們建立學校,建立醫院,建立各樣的生活設備。
[00:33:37.440 --> 00:33:59.440]  弟兄姊妹,雖然我們不是那些很富裕的足球巨星,但相信我們的消費理財模式都離不開這三種,純粹滿足自己的需要,又或者用你手上的財富製造更多的財富,又或者善用你手上的資源來祝福身邊的人。
[00:33:59.440 --> 00:34:18.440]  確實,錢很有趣,有人說我們的想像之所以有限是因為我們貧窮,所以當你有錢的時候,你就會多了很多想法,錢無疑會提供我們很多人生選項,你不知道你覺不覺得。
[00:34:18.440 --> 00:34:41.440]  你有機會追求一些生活喜好的生活方式,不過今天這段經文提醒作為耶穌門徒的我們,我們運用財富的態度能不能夠討上帝喜悅,我們的消費模式又能不能夠讓我們,甚至我們的下一代可以在上帝面前變得富足。
[00:34:41.440 --> 00:35:09.440]  這段經文要求我們停下來好好在上帝面前想一想,正所謂俗語說,富不過三代,第一代一定是創造財富,第二代享受財富,老爸賺錢兒子享福,第三代就是毀滅財富,家財都散了。
[00:35:09.440 --> 00:35:27.440]  反映一個你和我應該都明白的道理,就是地上的財富的延續性是短暫和有限的,作為耶穌門徒我們應該認真想一想,真正需要留給下一代的是什麼財富。
[00:35:27.440 --> 00:35:49.440]  在新約聖經裡提摩泰,提摩泰的外祖母和他的媽媽,他們都懂得將最寶貴的屬靈財富,就是上帝的話語,以及一個美好的信仰傳統和習慣留給提摩泰,留給他們的下一代。
[00:35:49.440 --> 00:36:12.440]  剛剛好就是三代,原來屬靈的財富是可以過到三代,跨越到三代,甚至來到我們中間,你和我今天還在承傳由提摩泰和他的祖母和媽媽所留下來的屬靈遺產。
[00:36:12.440 --> 00:36:35.440]  所以頂姐妹盼望他們的選擇,他們對錢財的態度也能夠成為我們的提醒,盼望我們像今天這個講題所說,我們去致力追求在上帝面前的富足,我們同心討高。
[00:36:35.440 --> 00:36:54.440]  父上大人,願祢內注在我們的生命裡面,讓我們重新去認清我們被造的意義和目的,不是為了要謀生計,不是為了要餵兩餐,更加不是為了自己積累財富,實現自己的人生夢想。
[00:36:54.440 --> 00:37:18.440]  主啊,我們被造,由始至終是要歸回祢,認識祢。耶穌,祢拯救我們,是要與上帝和好,恢復上帝在創造我們的時候的旨意。目的是要讓福音傳開,讓人透過我們的言行,特別是金錢的運用,認識到上帝你的豐盛。
[00:37:18.440 --> 00:37:41.440]  主啊,幫助我們,讓我們藉著這段經文重新審視我們的消費模式和理財習慣,讓我們確信上帝你給我們地上的供應必然足夠,以致我們可以不再受金錢的奴役,我們可以像耶穌所說,放膽去先求上帝你的國度,實踐在我們身上。
[00:37:41.440 --> 00:38:05.440]  盼望上帝你藉著這段經文重新幫助我們排列人生優先的次序,讓上帝你的旨意居首位,以致人透過我們的善行,不單歸榮耀給你,也同樣像我們一樣可以認識耶穌,追求耶穌你,為人生的豐盛,為人生最大的福氣。
[00:38:05.440 --> 00:38:15.440]  願上帝你藉著這段話語賜福給我們,賜福給我們的下一代,奉基督耶穌你,得聖的名字,你都可以祈求。
