
[00:00:00.000 --> 00:00:05.000]  今日的經文在路德記的第一章6到18節
[00:03:36.000 --> 00:03:43.000]  大概就是主前1200年至到1020年間
[00:03:43.000 --> 00:03:49.000]  一個本來住在伯利恆一個平凡的家庭
[00:03:49.000 --> 00:03:52.000]  一家之主他叫做爾利米勒
[00:03:52.000 --> 00:03:55.000]  他為了逃避當時的饑荒
[00:03:55.000 --> 00:04:00.000]  他就跟太太拿我米和兩個兒子
[00:04:00.000 --> 00:04:04.000]  一行四人移居去摩訶
[00:04:04.000 --> 00:04:08.000]  因為當時摩訶是有糧食
[00:04:08.000 --> 00:04:11.000]  可惜十多年後
[00:04:11.000 --> 00:04:16.000]  爾利米勒和兩個兒子都相繼去世
[00:04:16.000 --> 00:04:21.000]  就剩下三個寡婦
[00:04:21.000 --> 00:04:25.000]  沒有丈夫他們沒有兒子
[00:04:25.000 --> 00:04:28.000]  加上寡婦在當時來說
[00:04:28.000 --> 00:04:35.000]  還包括孤單被遺棄無助的意思
[00:04:35.000 --> 00:04:40.000]  他們是弱勢的群體
[00:04:40.000 --> 00:04:44.000]  我們不難想像他們面對生命無常
[00:04:44.000 --> 00:04:48.000]  悲歡離合經濟困境
[00:04:48.000 --> 00:04:52.000]  所處的社會是思時代
[00:04:52.000 --> 00:04:54.000]  聖經怎樣形容?
[00:04:54.000 --> 00:04:57.000]  他說當時各人任意而行
[00:04:57.000 --> 00:05:01.000]  我們簡單理解沒有往往
[00:05:01.000 --> 00:05:07.000]  加上外族侵襲所以內憂外患
[00:05:07.000 --> 00:05:13.000]  這三個寡婦他們艱辛他們無助
[00:05:13.000 --> 00:05:17.000]  他們不知所措
[00:05:17.000 --> 00:05:20.000]  今日各位弟兄姊妹
[00:05:20.000 --> 00:05:23.000]  只要我們留心用心
[00:05:23.000 --> 00:05:27.000]  我們看看自己或我們身邊的人
[00:05:27.000 --> 00:05:30.000]  我們發現有不少故事
[00:05:30.000 --> 00:05:33.000]  甚至不少衝擊
[00:05:33.000 --> 00:05:38.000]  可能是家人或我們自己
[00:05:38.000 --> 00:05:42.000]  有不舒服甚至有重病
[00:05:42.000 --> 00:05:45.000]  又或者我們突然被解僱
[00:05:45.000 --> 00:05:48.000]  婚姻、兒女問題
[00:05:48.000 --> 00:05:51.000]  莫名的情緒打擾
[00:05:51.000 --> 00:05:54.000]  社會的不公不義
[00:05:54.000 --> 00:05:58.000]  所以路德記不只是記錄一個大時代
[00:05:58.000 --> 00:06:01.000]  一個家庭、一個小富士
[00:06:01.000 --> 00:06:04.000]  他更加道出我們的心聲
[00:06:04.000 --> 00:06:06.000]  我們的掙扎
[00:06:06.000 --> 00:06:08.000]  讓我們看回經文
[00:06:08.000 --> 00:06:11.000]  三衣為命的他們
[00:06:11.000 --> 00:06:16.000]  為何他們打算回到伯利恆呢?
[00:06:16.000 --> 00:06:20.000]  我們看經文六至十四節
[00:06:20.000 --> 00:06:23.000]  他就與兩個兒婦起身
[00:06:23.000 --> 00:06:25.000]  要從摩押地歸回
[00:06:25.000 --> 00:06:30.000]  因為他在摩押地聽見耶和華眷顧自己的百姓
[00:06:30.000 --> 00:06:32.000]  賜糧食於他們
[00:06:32.000 --> 00:06:35.000]  於是他和兩個兒婦起行
[00:06:35.000 --> 00:06:37.000]  離開所住的地方
[00:06:37.000 --> 00:06:40.000]  要回猶大地去
[00:06:40.000 --> 00:06:43.000]  那奴彌對兩個兒婦說
[00:06:43.000 --> 00:06:47.000]  你們各人回娘家去吧
[00:06:47.000 --> 00:06:49.000]  願耶和華恩待你們
[00:06:49.000 --> 00:06:53.000]  將你們恩待已死的人與我一樣
[00:06:53.000 --> 00:06:58.000]  願耶和華使你們各在新夫家中得平安
[00:06:58.000 --> 00:07:01.000]  於是那奴彌與他們親嘴
[00:07:01.000 --> 00:07:04.000]  他們就放聲而哭
[00:07:04.000 --> 00:07:06.000]  說:不然
[00:07:06.000 --> 00:07:10.000]  我們必與你一同回你本國去
[00:07:10.000 --> 00:07:11.000]  十一節
[00:07:11.000 --> 00:07:14.000]  那奴彌說:我女兒呀
[00:07:14.000 --> 00:07:16.000]  回去吧
[00:07:16.000 --> 00:07:18.000]  為何要跟我去呢?
[00:07:18.000 --> 00:07:21.000]  我還能生子做你的丈夫嗎?
[00:07:21.000 --> 00:07:23.000]  我女兒呀
[00:07:23.000 --> 00:07:24.000]  回去吧
[00:07:24.000 --> 00:07:27.000]  我年紀老邁,不再有丈夫
[00:07:27.000 --> 00:07:29.000]  即話說我還有子夢
[00:07:29.000 --> 00:07:32.000]  今夜有丈夫可以生子
[00:07:32.000 --> 00:07:35.000]  你們豈能等著他們長大呢?
[00:07:35.000 --> 00:07:40.000]  你們豈能等著他們不嫁別人呢?
[00:07:40.000 --> 00:07:42.000]  我女兒呀
[00:07:42.000 --> 00:07:43.000]  不要這樣
[00:07:43.000 --> 00:07:46.000]  我為你們的緣故甚是受苦
[00:07:46.000 --> 00:07:49.000]  因為耶和華伸手攻擊我
[00:07:49.000 --> 00:07:53.000]  兩個兒婦又放聲而哭
[00:07:53.000 --> 00:07:56.000]  娥姨伯與婆婆親嘴而別
[00:07:56.000 --> 00:07:58.000]  只是
[00:07:58.000 --> 00:08:01.000]  奴得捨不得那娥迷
[00:08:01.000 --> 00:08:02.000]  第六節
[00:08:02.000 --> 00:08:04.000]  出現了一個字
[00:08:04.000 --> 00:08:06.000]  出現了眷顧
[00:08:06.000 --> 00:08:09.000]  眷顧這個字原本就有探望
[00:08:09.000 --> 00:08:11.000]  和查看的意思
[00:08:11.000 --> 00:08:13.000]  如果引申到的
[00:08:13.000 --> 00:08:16.000]  是有眷顧、賜福
[00:08:16.000 --> 00:08:19.000]  不過也由於是探望和查看
[00:08:19.000 --> 00:08:23.000]  也有責備、討罪的意思
[00:08:23.000 --> 00:08:25.000]  相比十多年前
[00:08:25.000 --> 00:08:27.000]  為了糧食
[00:08:27.000 --> 00:08:31.000]  那娥迷跟丈夫去到摩崖
[00:08:31.000 --> 00:08:33.000]  這次大家看到
[00:08:33.000 --> 00:08:35.000]  那娥迷的眼睛
[00:08:35.000 --> 00:08:37.000]  他不是再看到糧食
[00:08:37.000 --> 00:08:40.000]  他是看到賜糧食背後
[00:08:40.000 --> 00:08:42.000]  以色列的上帝
[00:08:42.000 --> 00:08:45.000]  他知道真正賜福恩待人
[00:08:45.000 --> 00:08:48.000]  是這位上帝的時候
[00:08:48.000 --> 00:08:51.000]  他就選擇回到伯尼恆
[00:08:51.000 --> 00:08:53.000]  回到上帝那裡
[00:08:53.000 --> 00:08:55.000]  但我們看第八節
[00:08:55.000 --> 00:08:57.000]  本來他們是喜行的
[00:08:57.000 --> 00:09:02.000]  為何那娥迷這麼快轉了心意呢?
[00:09:02.000 --> 00:09:06.000]  叫兩個媳婦回到娘家
[00:09:06.000 --> 00:09:11.000]  原本經文用了兩個很重要的動詞
[00:09:11.000 --> 00:09:13.000]  而且是命令式的
[00:09:13.000 --> 00:09:17.000]  就是「去」、「回去」
[00:09:17.000 --> 00:09:21.000]  那娥迷不想他們回到伯尼恆
[00:09:21.000 --> 00:09:26.000]  為何會用到娘家而不是父家呢?
[00:09:26.000 --> 00:09:30.000]  我們可以參考《創世紀》二十四章
[00:09:30.000 --> 00:09:33.000]  當時伯尼恆的老僕人
[00:09:33.000 --> 00:09:36.000]  為了以撒娶妻子
[00:09:36.000 --> 00:09:38.000]  就遇見了李伯嘉
[00:09:38.000 --> 00:09:42.000]  李伯嘉清楚知道老僕的心意的時候
[00:09:42.000 --> 00:09:44.000]  原來《創世紀》二十四章
[00:09:44.000 --> 00:09:46.000]  是說他回去
[00:09:46.000 --> 00:09:48.000]  回去和他媽媽
[00:09:48.000 --> 00:09:51.000]  和他媽媽的人談婚事
[00:09:51.000 --> 00:09:54.000]  所以原來聖經刻意用娘家
[00:09:54.000 --> 00:09:59.000]  代表那娥迷想他們回到摩押
[00:09:59.000 --> 00:10:02.000]  回到摩押
[00:10:02.000 --> 00:10:06.000]  能夠找到新的夫君
[00:10:06.000 --> 00:10:09.000]  能夠有嫁娶的事
[00:10:09.000 --> 00:10:13.000]  接著那娥迷祈求耶和華恩待他們
[00:10:13.000 --> 00:10:17.000]  「恩待」是路德記很重要的一個字
[00:10:17.000 --> 00:10:23.000]  意思是忠於文約的慈愛和信實
[00:10:23.000 --> 00:10:24.000]  既然是文約
[00:10:24.000 --> 00:10:27.000]  就是雙方面
[00:10:27.000 --> 00:10:31.000]  亦都特別重視大家的關係
[00:10:31.000 --> 00:10:34.000]  大家的態度和行動
[00:10:34.000 --> 00:10:38.000]  亦都帶有永不改變的意思
[00:10:38.000 --> 00:10:44.000]  當這個字用在上帝對人的恩待的時候
[00:10:44.000 --> 00:10:51.000]  是代表上帝對我們的恩愛、眷顧和上帝守約
[00:10:51.000 --> 00:10:52.000]  他答應了的
[00:10:52.000 --> 00:10:53.000]  他會守住
[00:10:53.000 --> 00:10:57.000]  當這個字形容人對人的恩待的時候
[00:10:57.000 --> 00:11:03.000]  是著重信任、恩情和毀身
[00:11:03.000 --> 00:11:04.000]  說到這裏
[00:11:04.000 --> 00:11:06.000]  我想問問大家
[00:11:06.000 --> 00:11:10.000]  為何那娥迷不留他們在身邊呢?
[00:11:10.000 --> 00:11:13.000]  試問三個寡婦
[00:11:13.000 --> 00:11:18.000]  其實誰最需要恩待呢?
[00:11:18.000 --> 00:11:20.000]  相比之下
[00:11:20.000 --> 00:11:26.000]  那娥迷是受到雙重的喪親之痛
[00:11:26.000 --> 00:11:29.000]  首先,她的丈夫死了
[00:11:29.000 --> 00:11:32.000]  現在到兩個兒子
[00:11:32.000 --> 00:11:37.000]  兩個年輕的寡婦還可以再分身子
[00:11:37.000 --> 00:11:41.000]  但是那娥迷沒有這個機會
[00:11:41.000 --> 00:11:46.000]  所以原來那娥迷不是善變
[00:11:46.000 --> 00:11:48.000]  而是她想清想楚
[00:11:48.000 --> 00:11:52.000]  她才有這個充分的勸告
[00:11:52.000 --> 00:11:55.000]  所以第八節我們看到第一個理由
[00:11:55.000 --> 00:12:00.000]  因為那娥迷回想這兩個這麼好的媳婦
[00:12:00.000 --> 00:12:03.000]  昔日對她的恩情
[00:12:03.000 --> 00:12:08.000]  接著,想跟大家看十三節
[00:12:08.000 --> 00:12:10.000]  十三節她這樣說
[00:12:10.000 --> 00:12:14.000]  「我為你們的緣故甚是受苦」
[00:12:14.000 --> 00:12:18.000]  因為耶和華伸手攻擊我
[00:12:18.000 --> 00:12:22.000]  「我為你們的緣故甚是受苦」
[00:12:22.000 --> 00:12:25.000]  聽起來不太舒服吧?
[00:12:25.000 --> 00:12:26.000]  這句話
[00:12:26.000 --> 00:12:29.000]  不過我們再看清楚意思
[00:12:29.000 --> 00:12:32.000]  是代表那娥迷想說
[00:12:32.000 --> 00:12:34.000]  「我比你們更苦」
[00:12:34.000 --> 00:12:37.000]  「我比你們更苦」
[00:12:37.000 --> 00:12:43.000]  原來那娥迷親身經歷了多年喪夫之痛
[00:12:43.000 --> 00:12:47.000]  她心想
[00:12:47.000 --> 00:12:50.000]  「你們跟著我有什麼好處?」
[00:12:50.000 --> 00:12:55.000]  所以她不忍心兩個媳婦抱她後塵
[00:12:55.000 --> 00:12:56.000]  手寡
[00:12:56.000 --> 00:12:59.000]  加上她也擔心摩訝的媳婦
[00:12:59.000 --> 00:13:02.000]  在以色列能否立足
[00:13:02.000 --> 00:13:05.000]  所以她一而再再而三
[00:13:05.000 --> 00:13:09.000]  勸他們回到摩訝的娘家
[00:13:09.000 --> 00:13:12.000]  當然,到這一刻
[00:13:12.000 --> 00:13:14.000]  有人會問
[00:13:14.000 --> 00:13:18.000]  她會否以退為進呢?
[00:13:18.000 --> 00:13:20.000]  她會否另有謀算
[00:13:20.000 --> 00:13:23.000]  不是說真心話呢?
[00:13:23.000 --> 00:13:24.000]  但是剛才
[00:13:24.000 --> 00:13:25.000]  無論是讀經
[00:13:25.000 --> 00:13:27.000]  或者我和大家一起看經文
[00:13:27.000 --> 00:13:29.000]  我們發現無論第八節
[00:13:29.000 --> 00:13:31.000]  十一至十三節
[00:13:31.000 --> 00:13:32.000]  十五節
[00:13:32.000 --> 00:13:38.000]  那娥迷是四次勸勞你回去
[00:13:38.000 --> 00:13:40.000]  那娥迷是真心真意
[00:13:40.000 --> 00:13:43.000]  希望這兩個媳婦
[00:13:43.000 --> 00:13:46.000]  能夠找到一個好的人家再嫁
[00:13:46.000 --> 00:13:49.000]  重建自己的家園
[00:13:49.000 --> 00:13:51.000]  結果
[00:13:51.000 --> 00:13:53.000]  其中一個媳婦
[00:13:53.000 --> 00:13:54.000]  「娥爾巴」
[00:13:54.000 --> 00:13:57.000]  她接受了那娥迷的勸導
[00:13:57.000 --> 00:13:59.000]  真的回到娘家
[00:13:59.000 --> 00:14:02.000]  從那娥迷的行動和選擇
[00:14:02.000 --> 00:14:05.000]  我們看到她對上帝的心
[00:14:05.000 --> 00:14:08.000]  也看到她對媳婦的恩慈
[00:14:08.000 --> 00:14:10.000]  第一
[00:14:10.000 --> 00:14:12.000]  經文怎麼說呢?
[00:14:12.000 --> 00:14:17.000]  她只聽到上帝眷顧自己的百姓
[00:14:17.000 --> 00:14:19.000]  她就相信了
[00:14:19.000 --> 00:14:21.000]  而且在最困難的時候
[00:14:21.000 --> 00:14:25.000]  她沒有被困難困住
[00:14:25.000 --> 00:14:28.000]  她反而選擇察覺
[00:14:28.000 --> 00:14:31.000]  相信上帝仍然在
[00:14:31.000 --> 00:14:34.000]  於是她就憑信心
[00:14:34.000 --> 00:14:36.000]  回到上帝那裡
[00:14:36.000 --> 00:14:43.000]  經歷上帝重整和上帝的關係
[00:14:43.000 --> 00:14:44.000]  第二
[00:14:44.000 --> 00:14:47.000]  我們看到那娥迷
[00:14:47.000 --> 00:14:50.000]  本身都經歷了
[00:14:50.000 --> 00:14:53.000]  丈夫過世的傷痛
[00:14:53.000 --> 00:14:55.000]  她將心比己
[00:14:55.000 --> 00:14:58.000]  她體會兩個媳婦的痛
[00:14:58.000 --> 00:14:59.000]  的確
[00:14:59.000 --> 00:15:01.000]  如果按人來說
[00:15:01.000 --> 00:15:03.000]  有兩個這麼好的媳婦在身邊
[00:15:03.000 --> 00:15:06.000]  我很有大條道理留他們在身邊
[00:15:06.000 --> 00:15:09.000]  但是她處處為他們著想
[00:15:09.000 --> 00:15:12.000]  她寧願自己孤單獨居
[00:15:12.000 --> 00:15:15.000]  她不單動之以情
[00:15:15.000 --> 00:15:18.000]  更說之以理
[00:15:18.000 --> 00:15:21.000]  我們看13、14節
[00:15:21.000 --> 00:15:24.000]  13、14節其實就是參考
[00:15:24.000 --> 00:15:27.000]  《生命記》25章5至10節
[00:15:27.000 --> 00:15:30.000]  原來當時猶太人有個習俗
[00:15:30.000 --> 00:15:34.000]  如果一個媳婦
[00:15:34.000 --> 00:15:37.000]  丈夫過世的時候
[00:15:37.000 --> 00:15:43.000]  丈夫的兄弟需要娶她
[00:15:43.000 --> 00:15:46.000]  而且為死去的丈夫
[00:15:46.000 --> 00:15:50.000]  留下一個下一代
[00:15:50.000 --> 00:15:55.000]  但是娥迷一點都沒有用到
[00:15:55.000 --> 00:15:58.000]  這件事來威脅他們兩個
[00:15:58.000 --> 00:16:01.000]  她反而很坦誠表達
[00:16:01.000 --> 00:16:04.000]  即使她今天結婚
[00:16:04.000 --> 00:16:06.000]  馬上生育
[00:16:06.000 --> 00:16:08.000]  都要等二十多年
[00:16:08.000 --> 00:16:12.000]  才可以有一個兒子給他們
[00:16:12.000 --> 00:16:15.000]  所以娥迷想來想去
[00:16:15.000 --> 00:16:17.000]  這也不是出路
[00:16:17.000 --> 00:16:18.000]  她想那麼多
[00:16:18.000 --> 00:16:21.000]  她千方百計這樣去說
[00:16:21.000 --> 00:16:24.000]  是希望媳婦不要掛心
[00:16:24.000 --> 00:16:28.000]  她處處為別人著想
[00:16:28.000 --> 00:16:32.000]  再和大家看13節
[00:16:32.000 --> 00:16:36.000]  13節和大家看的是最後一節
[00:16:36.000 --> 00:16:42.000]  因為耶和華伸手攻擊我
[00:16:42.000 --> 00:16:45.000]  很奇怪啊!各位弟兄姊妹
[00:16:45.000 --> 00:16:49.000]  明明一開始我們一直聽的情況
[00:16:49.000 --> 00:16:53.000]  都是娥迷看到上帝的祝福
[00:16:53.000 --> 00:16:55.000]  希望上帝恩待他們
[00:16:55.000 --> 00:16:58.000]  為什麼突然間到了這一節經文
[00:16:58.000 --> 00:17:04.000]  她控訴上帝呢?
[00:17:04.000 --> 00:17:06.000]  有學者分析
[00:17:06.000 --> 00:17:09.000]  因為她基於她相信上帝
[00:17:09.000 --> 00:17:11.000]  她為兒婦祝福
[00:17:11.000 --> 00:17:13.000]  但是事實上
[00:17:13.000 --> 00:17:15.000]  她的經歷
[00:17:15.000 --> 00:17:18.000]  她真真實實體會到
[00:17:18.000 --> 00:17:21.000]  上帝是打擊她
[00:17:21.000 --> 00:17:26.000]  其實這個並沒有矛盾
[00:17:26.000 --> 00:17:28.000]  各位弟兄姊妹
[00:17:28.000 --> 00:17:30.000]  當我們有情緒
[00:17:30.000 --> 00:17:32.000]  我們有難過
[00:17:32.000 --> 00:17:35.000]  我們有傷痛的時候
[00:17:35.000 --> 00:17:40.000]  你是否常常用理性的角度去說服自己
[00:17:40.000 --> 00:17:42.000]  讓自己分身
[00:17:42.000 --> 00:17:46.000]  不要專注這些感受
[00:17:46.000 --> 00:17:50.000]  我們不是應該常常處於正能量的狀態嗎?
[00:17:50.000 --> 00:17:53.000]  或者我們信主多年
[00:17:53.000 --> 00:17:55.000]  我們會覺得我們憂傷
[00:17:55.000 --> 00:17:56.000]  我們痛
[00:17:56.000 --> 00:17:58.000]  我們軟弱
[00:17:58.000 --> 00:18:00.000]  就是不屬靈
[00:18:00.000 --> 00:18:03.000]  我們抑壓自己的情緒
[00:18:03.000 --> 00:18:08.000]  詩篇34篇18節
[00:18:08.000 --> 00:18:09.000]  她這樣說
[00:18:09.000 --> 00:18:13.000]  耶和華靠近傷心的人
[00:18:13.000 --> 00:18:16.000]  拯救靈性痛悔的人
[00:18:16.000 --> 00:18:18.000]  各位弟兄姊妹
[00:18:18.000 --> 00:18:20.000]  在這個時代
[00:18:20.000 --> 00:18:22.000]  我們要正視
[00:18:22.000 --> 00:18:28.000]  我們要給自己有抒發情緒的機會和空間
[00:18:28.000 --> 00:18:31.000]  哪怕你是什麼年紀
[00:18:31.000 --> 00:18:32.000]  你信主?
[00:18:32.000 --> 00:18:33.000]  你未信主?
[00:18:33.000 --> 00:18:35.000]  你在哪個階層?
[00:18:35.000 --> 00:18:37.000]  進一步看
[00:18:37.000 --> 00:18:39.000]  懂得放個識字
[00:18:39.000 --> 00:18:41.000]  大家懂得寫嗎?
[00:18:41.000 --> 00:18:43.000]  我看見大家用手掌識字
[00:18:43.000 --> 00:18:45.000]  懂得當個識字
[00:18:45.000 --> 00:18:46.000]  大家懂得寫嗎?
[00:18:46.000 --> 00:18:49.000]  懂得當個識字
[00:18:49.000 --> 00:18:51.000]  台灣作家
[00:18:51.000 --> 00:18:54.000]  亦同時是精神科治療師
[00:18:54.000 --> 00:18:55.000]  施以樂
[00:18:55.000 --> 00:18:57.000]  他在一篇文章裡這樣說
[00:18:57.000 --> 00:19:01.000]  原來我們不單要釋放我們的情緒
[00:19:01.000 --> 00:19:05.000]  更加要適當地抒發
[00:19:05.000 --> 00:19:07.000]  何謂適當抒發呢?
[00:19:07.000 --> 00:19:11.000]  吃東西我們要均衡
[00:19:11.000 --> 00:19:12.000]  要適當
[00:19:12.000 --> 00:19:16.000]  意思是我們的亮度
[00:19:16.000 --> 00:19:18.000]  我們要適可而止
[00:19:18.000 --> 00:19:19.000]  還有一樣東西
[00:19:19.000 --> 00:19:21.000]  我不知道大家同不同意
[00:19:21.000 --> 00:19:24.000]  你要找適合的人跟你談
[00:19:24.000 --> 00:19:27.000]  有時我們找一些人
[00:19:27.000 --> 00:19:29.000]  可能他不斷向我們點頭
[00:19:29.000 --> 00:19:34.000]  但可能他的建議未必是最全面
[00:19:34.000 --> 00:19:36.000]  但相反
[00:19:36.000 --> 00:19:39.000]  有些人可能我們少跟他談天
[00:19:39.000 --> 00:19:41.000]  但他們可能的閱歷
[00:19:41.000 --> 00:19:45.000]  他們熟悉的對上帝的了解
[00:19:45.000 --> 00:19:47.000]  會給我們一些正面意見
[00:19:47.000 --> 00:19:50.000]  我們不妨去找他們
[00:19:50.000 --> 00:19:53.000]  所以我們看到南俄米
[00:19:53.000 --> 00:19:56.000]  他在這裡我們看到
[00:19:56.000 --> 00:19:58.000]  原來我們要正視自己的情緒
[00:19:58.000 --> 00:20:01.000]  亦要釋放自己的情緒
[00:20:01.000 --> 00:20:06.000]  結果南俄米說完這番說話之後
[00:20:06.000 --> 00:20:09.000]  兩位師傅有沒有表示?
[00:20:09.000 --> 00:20:11.000]  有沒有?
[00:20:11.000 --> 00:20:12.000]  有呀!
[00:20:12.000 --> 00:20:14.000]  兩位都有表示
[00:20:14.000 --> 00:20:18.000]  其中一個怎樣?
[00:20:18.000 --> 00:20:19.000]  走了
[00:20:19.000 --> 00:20:21.000]  回去了
[00:20:21.000 --> 00:20:27.000]  俄爾巴他聽了南俄米真誠的勸告
[00:20:27.000 --> 00:20:31.000]  他做了一個較為穩妥的選擇
[00:20:31.000 --> 00:20:35.000]  他真的回到摩訶的娘家
[00:20:35.000 --> 00:20:37.000]  不過我們看到他走的時候
[00:20:37.000 --> 00:20:40.000]  他們大聲痛哭
[00:20:40.000 --> 00:20:45.000]  我們可見婆媳之情是何等深厚
[00:20:45.000 --> 00:20:48.000]  面對俄爾巴真的走了
[00:20:48.000 --> 00:20:50.000]  真的走了
[00:20:50.000 --> 00:20:57.000]  少了一個多年陪伴自己的好媳婦
[00:20:57.000 --> 00:21:02.000]  南俄米有沒有說半句怨言?
[00:21:02.000 --> 00:21:04.000]  有時我們說就這樣說
[00:21:04.000 --> 00:21:07.000]  心裡真的捨不得
[00:21:07.000 --> 00:21:10.000]  我想這裡有些媽媽明白吧?
[00:21:10.000 --> 00:21:14.000]  特別近年我們可能有些家庭離開了香港
[00:21:14.000 --> 00:21:16.000]  可能我們說就說
[00:21:16.000 --> 00:21:17.000]  我祝福你
[00:21:17.000 --> 00:21:19.000]  你去到不同地方
[00:21:19.000 --> 00:21:22.000]  繼續帶著神的使命去闖
[00:21:22.000 --> 00:21:25.000]  但是內心呢?
[00:21:25.000 --> 00:21:29.000]  可能就經常數著他走的日子
[00:21:29.000 --> 00:21:32.000]  然後內心不舒服
[00:21:32.000 --> 00:21:34.000]  甚至我們軟弱
[00:21:34.000 --> 00:21:36.000]  正視自己的情緒的時候
[00:21:36.000 --> 00:21:38.000]  可能我們會有怨言
[00:21:38.000 --> 00:21:40.000]  會控訴
[00:21:40.000 --> 00:21:45.000]  甚至不知道南俄米會不會跟爸爸說幾句話
[00:21:45.000 --> 00:21:47.000]  我都說了
[00:21:47.000 --> 00:21:49.000]  你看到了
[00:21:49.000 --> 00:21:52.000]  但是聖經有沒有說各位弟兄妹妹?
[00:21:52.000 --> 00:21:53.000]  沒有
[00:21:53.000 --> 00:21:56.000]  原來真正我們去恩待別人
[00:21:56.000 --> 00:22:00.000]  就是我們要真心真意去祝福別人
[00:22:00.000 --> 00:22:02.000]  不過呢
[00:22:02.000 --> 00:22:03.000]  我們留意
[00:22:03.000 --> 00:22:05.000]  俄爾巴這個回去
[00:22:05.000 --> 00:22:11.000]  他就回到摩訶當地的神寺裡
[00:22:11.000 --> 00:22:13.000]  這是事實
[00:22:13.000 --> 00:22:19.000]  接下來我們看看路德
[00:22:19.000 --> 00:22:25.000]  既然剛才我說恩待是建基於雙方的關係
