
[00:00:00.000 --> 00:00:08.760]  今日經訓是在約翰福音8章1至11節
[00:03:18.320 --> 00:03:21.120]  《約翰福音》七章五十二節後面
[00:03:21.120 --> 00:03:23.120]  變成第八章的第一段
[00:03:23.120 --> 00:03:24.920]  絕大多數的學者
[00:03:24.920 --> 00:03:27.120]  都不會認為這段故事
[00:03:27.120 --> 00:03:29.120]  是《約翰福音》的原來部分
[00:03:29.120 --> 00:03:32.320]  所以過半的專業學者
[00:03:32.320 --> 00:03:34.320]  乾脆在解經的時候
[00:03:34.320 --> 00:03:36.320]  就跳了這一段,根本不解它
[00:03:36.320 --> 00:03:39.320]  因為根本不當這一段是《約翰福音》的一部分
[00:03:39.320 --> 00:03:41.320]  你看波曼
[00:03:41.320 --> 00:03:43.320]  甚至是福音派的Leon Morris
[00:03:43.320 --> 00:03:45.320]  基本上都完全skip了這一段
[00:03:45.320 --> 00:03:47.320]  就不處理它
[00:03:47.320 --> 00:03:50.720]  不過學術研究歸學術研究
[00:03:50.720 --> 00:03:52.720]  我們在教會裏面
[00:03:52.720 --> 00:03:54.720]  就有完全不同的態度
[00:03:54.720 --> 00:03:56.720]  在教會裏面我們尊奉聖經
[00:03:56.720 --> 00:03:58.720]  正典的權威
[00:03:58.720 --> 00:04:01.720]  我們今天擁有的這一本聖經
[00:04:01.720 --> 00:04:03.720]  都是我們要依從的真理
[00:04:03.720 --> 00:04:05.720]  我們不會拿著今天的聖經
[00:04:05.720 --> 00:04:07.720]  然後就說這一段要守,那一段不守
[00:04:07.720 --> 00:04:09.720]  如果這樣就很大亂了
[00:04:09.720 --> 00:04:10.720]  太危險了
[00:04:10.720 --> 00:04:12.720]  所以我們還是認定
[00:04:12.720 --> 00:04:14.720]  不管這一段聖經是不是出自
[00:04:14.720 --> 00:04:16.720]  《約翰福音》的手筆
[00:04:16.720 --> 00:04:18.720]  這個故事還是《約翰福音》
[00:04:18.720 --> 00:04:20.720]  不過分割的一部分
[00:04:20.720 --> 00:04:22.720]  必須要申明的是
[00:04:22.720 --> 00:04:24.720]  這個故事即使不是
[00:04:24.720 --> 00:04:26.720]  約翰寄述
[00:04:26.720 --> 00:04:29.720]  不代表它不是真實發生的
[00:04:29.720 --> 00:04:32.720]  因為所有正典的福音書
[00:04:32.720 --> 00:04:34.720]  都不可能將耶穌
[00:04:34.720 --> 00:04:36.720]  33年所發生的
[00:04:36.720 --> 00:04:38.720]  所有事跡都收錄下來
[00:04:38.720 --> 00:04:40.720]  漏記、缺記的部分
[00:04:40.720 --> 00:04:42.720]  是多到不得了的
[00:04:42.720 --> 00:04:44.720]  約翰自己都承認
[00:04:44.720 --> 00:04:47.720]  耶穌在門徒面前
[00:04:47.720 --> 00:04:49.720]  另外行了許多神蹟
[00:04:49.720 --> 00:04:51.720]  會有記載在這書上
[00:04:51.720 --> 00:04:53.720]  但記者之時
[00:04:53.720 --> 00:04:55.720]  要叫你們信耶穌是基督
[00:04:55.720 --> 00:04:57.720]  是上帝的兒子
[00:04:57.720 --> 00:04:59.720]  並且叫你們信了他
[00:04:59.720 --> 00:05:01.720]  就可以因他的名得生命
[00:05:01.720 --> 00:05:03.720]  又說耶穌所行的神蹟
[00:05:03.720 --> 00:05:05.720]  還有許多
[00:05:05.720 --> 00:05:07.720]  若是一一都寫出來
[00:05:07.720 --> 00:05:08.720]  我想所寫的書
[00:05:08.720 --> 00:05:11.720]  就是世界也容不下了
[00:05:11.720 --> 00:05:13.720]  世界也容不下了
[00:05:13.720 --> 00:05:15.720]  就是有點誇張的
[00:05:15.720 --> 00:05:18.720]  不過你想一想都覺得很恐怖
[00:05:18.720 --> 00:05:21.720]  耶穌在公眾侍奉生涯中
[00:05:21.720 --> 00:05:23.720]  平均假如
[00:05:23.720 --> 00:05:26.720]  假如每天跟門徒只說兩小時
[00:05:26.720 --> 00:05:28.720]  24小時說兩小時
[00:05:28.720 --> 00:05:29.720]  不算多吧
[00:05:29.720 --> 00:05:33.720]  那三年半就1200天
[00:05:33.720 --> 00:05:36.720]  1200乘以2就2400小時
[00:05:36.720 --> 00:05:38.720]  我不知道這2400小時
[00:05:38.720 --> 00:05:41.720]  有多少是重複的內容
[00:05:41.720 --> 00:05:43.720]  不過如果真的要將每句說話都記載下來
[00:05:43.720 --> 00:05:46.720]  我們今天拿著這本聖經都很可怕
[00:05:46.720 --> 00:05:48.720]  不知道該怎麼辦
[00:05:48.720 --> 00:05:50.720]  所以
[00:05:50.720 --> 00:05:52.720]  我相信這個故事
[00:05:52.720 --> 00:05:54.720]  應該不是約翰自己寫的
[00:05:54.720 --> 00:05:58.720]  不屬於最早期版本的約翰福音的一部分
[00:05:58.720 --> 00:06:00.720]  但他收錄在我們今天的正典中
[00:06:00.720 --> 00:06:02.720]  是有聖靈的心意的
[00:06:02.720 --> 00:06:05.720]  我認定這個故事是真實發生的
[00:06:05.720 --> 00:06:09.720]  是耶穌侍奉生涯中其中一個的片段
[00:06:09.720 --> 00:06:12.720]  故事
[00:06:13.720 --> 00:06:18.720]  如果我們黏著約翰福音七章解決
[00:06:18.720 --> 00:06:20.720]  是發生在聖殿裡
[00:06:20.720 --> 00:06:22.720]  耶穌教訓人的時候
[00:06:22.720 --> 00:06:27.720]  如果我們相信這個故事跟之前的約翰技術是連在一起的
[00:06:27.720 --> 00:06:32.720]  那就要假設這個故事同樣是發生在主彭節之後
[00:06:32.720 --> 00:06:35.720]  我們已經說過在主彭節期間
[00:06:35.720 --> 00:06:38.720]  耶穌跟猶太教當局有幾次的衝突
[00:06:38.720 --> 00:06:42.720]  後兩次的衝突是在主彭節的最後一天發生的
[00:06:42.720 --> 00:06:44.720]  這樣
[00:06:44.720 --> 00:06:48.720]  耶穌在主彭節結束之後沒有立刻離開
[00:06:48.720 --> 00:06:51.720]  祂是在橄欖山多留一晚
[00:06:51.720 --> 00:06:53.720]  第二天就是節後的一天
[00:06:53.720 --> 00:06:56.720]  祂再去到聖殿教訓人
[00:06:56.720 --> 00:06:58.720]  這些聽眾或者是平日
[00:06:58.720 --> 00:07:00.720]  慣常來聖殿的人
[00:07:00.720 --> 00:07:03.720]  他們多數是住在耶路撒冷附近的人
[00:07:03.720 --> 00:07:05.720]  來聖殿是很方便的
[00:07:05.720 --> 00:07:07.720]  所以不只是大年大節才來
[00:07:07.720 --> 00:07:09.720]  每天都來
[00:07:09.720 --> 00:07:11.720]  又或者像耶穌那樣
[00:07:11.720 --> 00:07:13.720]  在節期結束之後不是立刻離開
[00:07:13.720 --> 00:07:16.720]  多留兩天才離開的那些人
[00:07:16.720 --> 00:07:20.720]  就在耶穌教訓人的當下
[00:07:20.720 --> 00:07:23.720]  有一群文士和法利賽人
[00:07:23.720 --> 00:07:30.720]  帶著一個在行淫時當場被捕獲的婦人
[00:07:30.720 --> 00:07:31.720]  抓了他們來
[00:07:31.720 --> 00:07:36.720]  然後質問耶穌要怎樣處置這個婦人
[00:07:36.720 --> 00:07:39.720]  講一點題外話
[00:07:39.720 --> 00:07:43.720]  這段聖經不是出自約翰的手筆
[00:07:43.720 --> 00:07:44.720]  有很多證據
[00:07:44.720 --> 00:07:48.720]  包括了這裡有記載文士和法利賽人
[00:07:48.720 --> 00:07:52.720]  經文你會覺得很熟悉
[00:07:52.720 --> 00:07:56.720]  《寬恩書》這個說法在馬太盧家也很常見
[00:07:56.720 --> 00:07:58.720]  不過約翰只有一次
[00:07:58.720 --> 00:07:59.720]  就是這裡
[00:07:59.720 --> 00:08:03.720]  之前之後從來沒有文士和法利賽人的技術
[00:08:03.720 --> 00:08:05.720]  然後叫耶穌做夫子
[00:08:05.720 --> 00:08:09.720]  在約翰福音十萬零一次只有這裡
[00:08:09.720 --> 00:08:11.720]  前後都不是這樣叫的
[00:08:11.720 --> 00:08:13.720]  但是其他的《寬恩書》是這樣叫的
[00:08:13.720 --> 00:08:15.720]  所以我們可以說明
[00:08:15.720 --> 00:08:18.720]  這段經文不應該是約翰的手筆
[00:08:18.720 --> 00:08:19.720]  因為用字都不一樣
[00:08:19.720 --> 00:08:21.720]  無論如何
[00:08:21.720 --> 00:08:26.720]  他們把這個婦人抓到耶穌面前
[00:08:26.720 --> 00:08:28.720]  問耶穌要怎樣處置
[00:08:28.720 --> 00:08:31.720]  我們知道聖殿是一個神聖的地方
[00:08:31.720 --> 00:08:33.720]  本來容不下罪人眾
[00:08:33.720 --> 00:08:35.720]  這裡也不是一個審判場所
[00:08:35.720 --> 00:08:37.720]  聖殿不是高法院
[00:08:37.720 --> 00:08:42.720]  不過聖殿卻是討論律法
[00:08:42.720 --> 00:08:45.720]  要怎樣理解和執行的地方
[00:08:45.720 --> 00:08:46.720]  用今天的說法
[00:08:46.720 --> 00:08:49.720]  聖殿是一個神學論壇
[00:08:49.720 --> 00:08:53.720]  很多律法師會帶著他們的弟子來到聖殿
[00:08:53.720 --> 00:08:58.720]  公開討論律法要怎樣理解和怎樣應用
[00:08:58.720 --> 00:09:01.720]  在這個時候那些法利賽人
[00:09:01.720 --> 00:09:03.720]  那些文士把婦人抓來
[00:09:03.720 --> 00:09:06.720]  都是本著同樣的心態
[00:09:06.720 --> 00:09:08.720]  他們把婦人帶來這裡
[00:09:08.720 --> 00:09:11.720]  不是問耶穌要怎樣審她
[00:09:11.720 --> 00:09:12.720]  耶穌又不是法官
[00:09:12.720 --> 00:09:14.720]  耶穌沒有權審
[00:09:14.720 --> 00:09:18.720]  他們把她變成一個案例
[00:09:18.720 --> 00:09:22.720]  問耶穌我們可以怎樣理解律法
[00:09:22.720 --> 00:09:24.720]  怎樣應用在這個人身上
[00:09:24.720 --> 00:09:29.720]  要耶穌參與這個律法應用的討論
[00:09:29.720 --> 00:09:30.720]  不是公審
[00:09:30.720 --> 00:09:34.720]  這裡不是嚴格意義的犯人或被告
[00:09:34.720 --> 00:09:37.720]  這是一個辯論擂台
[00:09:37.720 --> 00:09:40.720]  那個婦人是一個被觀察的標本
[00:09:40.720 --> 00:09:44.720]  一個被公開議論的案例的主角
[00:09:44.720 --> 00:09:46.720]  4到5節
[00:09:46.720 --> 00:09:50.720]  夫子,這婦人是正行淫之時被拿的
[00:09:50.720 --> 00:09:52.720]  摩西在律法上吩咐我們
[00:09:52.720 --> 00:09:54.720]  把這婦人用石頭打死
[00:09:54.720 --> 00:09:58.720]  你說該把她怎樣呢?
[00:09:58.720 --> 00:10:03.720]  問事他們先表達兩件事
[00:10:03.720 --> 00:10:05.720]  第一是事實
[00:10:05.720 --> 00:10:10.720]  這個婦人是行淫當下被現場捕獲的
[00:10:10.720 --> 00:10:12.720]  所以罪狀是坐實了
[00:10:12.720 --> 00:10:16.720]  就沒有誤會、以為
[00:10:16.720 --> 00:10:19.720]  現場沒有辯解的餘地
[00:10:19.720 --> 00:10:22.720]  第二是法律的規定
[00:10:22.720 --> 00:10:25.720]  他們把律法的明文規定說出來
[00:10:25.720 --> 00:10:27.720]  並且搬出摩西的權威
[00:10:27.720 --> 00:10:30.720]  我們參考利美紀十章十節
[00:10:30.720 --> 00:10:32.720]  新聞紀二十二章二十二節
[00:10:32.720 --> 00:10:34.720]  律法是這樣規定的
[00:10:34.720 --> 00:10:37.720]  這個婦人要被治死
[00:10:37.720 --> 00:10:39.720]  在這兩個基礎上
[00:10:39.720 --> 00:10:42.720]  一個是事實,一個是法律觀點
[00:10:42.720 --> 00:10:44.720]  然後他們問耶穌的意見
[00:10:44.720 --> 00:10:47.720]  又要說一點題外話
[00:10:47.720 --> 00:10:52.720]  根據猶太的律法
[00:10:52.720 --> 00:10:56.720]  犯奸淫行淫是要處死的
[00:10:56.720 --> 00:10:59.720]  但根據羅馬的法律
[00:10:59.720 --> 00:11:01.720]  行淫是小事
[00:11:01.720 --> 00:11:05.720]  羅馬人對道德倫理的觀點
[00:11:05.720 --> 00:11:08.720]  跟今天歐美差不多
[00:11:08.720 --> 00:11:10.720]  有什麼所謂
[00:11:10.720 --> 00:11:13.720]  一夜情,你好我好,大家好
[00:11:13.720 --> 00:11:15.720]  所以羅馬的法律
[00:11:15.720 --> 00:11:17.720]  行淫是不處死的
[00:11:17.720 --> 00:11:19.720]  是沒有死刑的
[00:11:19.720 --> 00:11:21.720]  而我們又知道
[00:11:21.720 --> 00:11:24.720]  當時猶太人亡國了
[00:11:24.720 --> 00:11:27.720]  工會有權審案
[00:11:27.720 --> 00:11:30.720]  但工會是沒有權判死刑的
[00:11:30.720 --> 00:11:34.720]  所以耶穌也不可以
[00:11:34.720 --> 00:11:36.720]  工會直接判他死刑
[00:11:36.720 --> 00:11:38.720]  要捉他去比拉多
[00:11:38.720 --> 00:11:42.720]  所以那班文士和法理人
[00:11:42.720 --> 00:11:44.720]  其實他們都沒有能力處死這個婦人
[00:11:44.720 --> 00:11:48.720]  他們可以起哄群眾用石頭扔死她
[00:11:48.720 --> 00:11:49.720]  這是可以的
[00:11:49.720 --> 00:11:51.720]  因為群眾是無人性
[00:11:51.720 --> 00:11:52.720]  捉不到的
[00:11:52.720 --> 00:11:54.720]  只是暴民
[00:11:54.720 --> 00:11:57.720]  但這些文士和法理人是有頭有面的人
[00:11:57.720 --> 00:12:00.720]  如果他們說處死
[00:12:00.720 --> 00:12:03.720]  他們直接跟羅馬帝國對著幹
[00:12:03.720 --> 00:12:05.720]  他們都要背大鑊
[00:12:05.720 --> 00:12:08.720]  所以他們都沒有能力處死這個婦人
[00:12:08.720 --> 00:12:10.720]  只是用石頭扔死她
[00:12:10.720 --> 00:12:12.720]  不是他們主張要整死她
[00:12:12.720 --> 00:12:14.720]  而耶穌說不主張整死她
[00:12:14.720 --> 00:12:16.720]  耶穌不跟他們意見
[00:12:16.720 --> 00:12:18.720]  他們不敢這樣說
[00:12:18.720 --> 00:12:21.720]  你可以說是設定了耶穌
[00:12:21.720 --> 00:12:22.720]  整蠱耶穌
[00:12:22.720 --> 00:12:24.720]  現在是試探耶穌
[00:12:24.720 --> 00:12:26.720]  看他們怎樣看這件事
[00:12:26.720 --> 00:12:30.720]  不是他們真的覺得可以處死這個婦人
[00:12:30.720 --> 00:12:32.720]  這些題外話
[00:12:32.720 --> 00:12:34.720]  不過希望你明白
[00:12:34.720 --> 00:12:36.720]  這些事情
[00:12:36.720 --> 00:12:39.720]  一個證據確鑿的犯罪者
[00:12:39.720 --> 00:12:43.720]  一條清清楚楚規定犯奸淫者當至死的律法
[00:12:43.720 --> 00:12:46.720]  你說耶穌還有什麼遊刃的空間呢?
[00:12:46.720 --> 00:12:47.720]  很有趣的是
[00:12:47.720 --> 00:12:49.720]  文氏和法利塞人
[00:12:49.720 --> 00:12:51.720]  專門將這個案例
[00:12:51.720 --> 00:12:53.720]  拿來詢問耶穌
[00:12:53.720 --> 00:12:54.720]  明顯的是
[00:12:54.720 --> 00:12:56.720]  他們知道耶穌
[00:12:56.720 --> 00:13:00.720]  會有跟摩西的律法不一樣的觀點
[00:13:00.720 --> 00:13:02.720]  如果耶穌的回應是
[00:13:02.720 --> 00:13:04.720]  這個婦人犯了奸淫
[00:13:04.720 --> 00:13:05.720]  那就整死她吧
[00:13:05.720 --> 00:13:07.720]  那就沒戲了
[00:13:07.720 --> 00:13:09.720]  因為文氏和法利塞人
[00:13:09.720 --> 00:13:12.720]  不是要思考怎樣處置那個婦人
[00:13:12.720 --> 00:13:15.720]  那個婦人根本不是他們關注的重點
[00:13:15.720 --> 00:13:17.720]  他們想藉著這個婦人的案例
[00:13:17.720 --> 00:13:20.720]  去找耶穌犯錯的把柄
[00:13:20.720 --> 00:13:23.720]  聖經說的是他們要抓耶穌的把柄
[00:13:23.720 --> 00:13:26.720]  處置耶穌才是他們要處理的事
[00:13:26.720 --> 00:13:27.720]  是不是?
[00:13:27.720 --> 00:13:28.720]  聖經說
[00:13:28.720 --> 00:13:30.720]  他們說者患乃試探耶穌
[00:13:30.720 --> 00:13:32.720]  要得就告他的把柄
[00:13:32.720 --> 00:13:34.720]  所以如果耶穌的答案跟他們一樣
[00:13:34.720 --> 00:13:36.720]  那就是沒有把柄可以抓
[00:13:36.720 --> 00:13:38.720]  整個行動就是白費的
[00:13:38.720 --> 00:13:39.720]  是不是?
[00:13:39.720 --> 00:13:41.720]  文氏和法利塞人
[00:13:41.720 --> 00:13:43.720]  在未詢問耶穌之前
[00:13:43.720 --> 00:13:49.720]  已經猜到耶穌應該會不同意處死這個婦人
[00:13:49.720 --> 00:13:52.720]  為什麼他們會有這樣的猜想?
[00:13:52.720 --> 00:13:53.720]  第一
[00:13:53.720 --> 00:13:56.720]  耶穌對律法的解釋常常跟傳統不一樣
[00:13:56.720 --> 00:13:58.720]  有很多新觀點
[00:13:58.720 --> 00:13:59.720]  第二
[00:13:59.720 --> 00:14:01.720]  更加重要的是
[00:14:01.720 --> 00:14:04.720]  他們知道耶穌慈悲為懷
[00:14:04.720 --> 00:14:07.720]  對人有強烈的憐憫的心
[00:14:07.720 --> 00:14:10.720]  不忍將犯罪者處以極刑
[00:14:10.720 --> 00:14:12.720]  他們利用耶穌善心的弱點
[00:14:12.720 --> 00:14:14.720]  來對他進行攻擊
[00:14:14.720 --> 00:14:17.720]  這個我以前講道也講過
[00:14:17.720 --> 00:14:20.720]  敵人通常是最了解自己的人
[00:14:20.720 --> 00:14:24.720]  反倒朋友和學生不一定明白
[00:14:24.720 --> 00:14:28.720]  與耶穌為敵的法利塞人文氏
[00:14:28.720 --> 00:14:31.720]  都知道耶穌對人慈悲為懷
[00:14:31.720 --> 00:14:33.720]  不輕易傷害生命
[00:14:33.720 --> 00:14:35.720]  但是耶穌的門徒
[00:14:35.720 --> 00:14:37.720]  就不一定知道
[00:14:38.720 --> 00:14:43.720]  他們竟然因為不被接待的事
[00:14:43.720 --> 00:14:45.720]  就求耶穌降天火
[00:14:45.720 --> 00:14:49.720]  燒死全村的撒瓦里亞人
[00:14:49.720 --> 00:14:51.720]  你記得這個故事吧
[00:14:51.720 --> 00:14:53.720]  路加福音9:54
[00:14:53.720 --> 00:14:56.720]  雅各和約翰這兩個主角
[00:14:56.720 --> 00:14:59.720]  是耶穌最貼身的弟子
[00:14:59.720 --> 00:15:03.720]  竟然說出這些喪心病狂的話
[00:15:03.720 --> 00:15:08.720]  無怪耶穌憤怒地罵雅各和約翰
[00:15:08.720 --> 00:15:13.720]  你們的心如何?你們並不知道
[00:15:13.720 --> 00:15:18.720]  主意不是他們不明白耶穌的心
[00:15:18.720 --> 00:15:20.720]  不明白耶穌的心已經夠死了
[00:15:20.720 --> 00:15:24.720]  而是他們不知道自己的心
[00:15:24.720 --> 00:15:29.720]  他們不知道自己在滿口義正詞義
[00:15:29.720 --> 00:15:31.720]  替天行道的說話背後
[00:15:31.720 --> 00:15:36.720]  他們的心是多麼惡毒污穢
[00:15:36.720 --> 00:15:39.720]  我們經常說聖戰
[00:15:39.720 --> 00:15:41.720]  說要替天行道
[00:15:41.720 --> 00:15:43.720]  要斬草除魔
[00:15:43.720 --> 00:15:46.720]  但其實在正義的話背後
[00:15:46.720 --> 00:15:50.720]  我們的心其實是最惡劣最污穢
[00:15:50.720 --> 00:15:55.720]  你們的心如何?你們自己不知道
[00:15:55.720 --> 00:15:59.720]  文士和法利賽人很了解耶穌
[00:15:59.720 --> 00:16:03.720]  用他的善良作為攻擊他的軟肋
[00:16:03.720 --> 00:16:07.720]  耶穌的門徒卻不一定了解耶穌
[00:16:07.720 --> 00:16:10.720]  你們是不是很有趣?
[00:16:10.720 --> 00:16:15.720]  面對文士和法利賽人的質詢
[00:16:15.720 --> 00:16:17.720]  耶穌沒有馬上回應他們
[00:16:17.720 --> 00:16:19.720]  他做了一個很奇特的動作
[00:16:19.720 --> 00:16:21.720]  彎腰在地上寫字
[00:16:21.720 --> 00:16:25.720]  耶穌在地上寫了什麼字我們不知道
[00:16:25.720 --> 00:16:28.720]  有人說耶穌這個寫字的舉動
[00:16:28.720 --> 00:16:32.720]  純粹是想退後
[00:16:32.720 --> 00:16:33.720]  退後
[00:16:33.720 --> 00:16:36.720]  耶穌不想參與整件事
[00:16:36.720 --> 00:16:38.720]  要置身事外
[00:16:38.720 --> 00:16:40.720]  耶穌不喜歡這些討論
[00:16:40.720 --> 00:16:42.720]  所以做一些你覺得奇奇特特
[00:16:42.720 --> 00:16:45.720]  很無理的事
[00:16:45.720 --> 00:16:50.720]  有人估計耶穌是在想如何回應文士的提問
[00:16:50.720 --> 00:16:53.720]  如何為那個婦人的困境解困
[00:16:53.720 --> 00:16:58.720]  有人估計耶穌可能是藉著寫字的行動
[00:16:58.720 --> 00:17:00.720]  來平息心中的怒火
[00:17:00.720 --> 00:17:04.720]  這些人竟然以他的善良作為攻擊點
[00:17:04.720 --> 00:17:10.720]  就像我們經常在國內看到的碰瓷
[00:17:10.720 --> 00:17:15.720]  一個老人家假裝跌在地上
[00:17:15.720 --> 00:17:18.720]  有人去扶他
[00:17:18.720 --> 00:17:20.720]  馬上有人圍過來
[00:17:20.720 --> 00:17:22.720]  你推他跌,你弄傷他
[00:17:22.720 --> 00:17:25.720]  於是要賠一大筆錢
[00:17:25.720 --> 00:17:29.720]  這是一個非常卑鄙的行徑
[00:17:29.720 --> 00:17:34.720]  做這些事的後果是
[00:17:34.720 --> 00:17:37.720]  日後就沒有人敢再行善
[00:17:37.720 --> 00:17:40.720]  見到真的有需要跌在地上的人都不敢扶
[00:17:40.720 --> 00:17:43.720]  我怎知道不是有一個陷阱
[00:17:43.720 --> 00:17:46.720]  這是很卑鄙的
[00:17:46.720 --> 00:17:50.720]  踐踏利用別人的善良
[00:17:50.720 --> 00:17:55.720]  這是最卑鄙無恥的做法
[00:17:55.720 --> 00:17:57.720]  為了對付耶穌
[00:17:57.720 --> 00:18:00.720]  他們就踐踏他的善良
[00:18:00.720 --> 00:18:03.720]  踐踏他對人的尊重
[00:18:03.720 --> 00:18:07.720]  還有他們把婦人帶到聖殿來示眾
[00:18:07.720 --> 00:18:11.720]  完全不理會婦人當下的尊嚴感受
[00:18:11.720 --> 00:18:14.720]  也是一個極其殘忍的行為
[00:18:14.720 --> 00:18:16.720]  所以耶穌如果真的很憤怒
[00:18:16.720 --> 00:18:20.720]  去平息自己心中的怒火也是可以想像的
[00:18:20.720 --> 00:18:22.720]  文士再三追問
[00:18:22.720 --> 00:18:24.720]  一定要耶穌表態
[00:18:24.720 --> 00:18:26.720]  最後耶穌就發話
[00:18:26.720 --> 00:18:28.720]  但不是直接回應文士的提問
[00:18:28.720 --> 00:18:30.720]  這個婦人究竟有沒有犯罪
[00:18:30.720 --> 00:18:32.720]  應該按照律法怎樣處分
[00:18:32.720 --> 00:18:36.720]  耶穌是轉向在場的群眾說
[00:18:36.720 --> 00:18:39.720]  你們中間誰是沒有罪的
[00:18:39.720 --> 00:18:42.720]  誰就可以先拿石頭打他
[00:18:42.720 --> 00:18:44.720]  第七節
[00:18:44.720 --> 00:18:50.720]  耶穌不是在說應不應該用石頭扔死這個婦人
[00:18:50.720 --> 00:18:56.720]  耶穌只是建議一個扔死她的程序
[00:18:56.720 --> 00:19:00.720]  讓沒有犯罪的人先扔
[00:19:00.720 --> 00:19:02.720]  有犯罪的人等一等
[00:19:02.720 --> 00:19:04.720]  遲些再扔
[00:19:04.720 --> 00:19:06.720]  耶穌也不是說
[00:19:06.720 --> 00:19:10.720]  如果一個人是自覺有罪的就沒有權懲罰人
[00:19:10.720 --> 00:19:12.720]  不是
[00:19:12.720 --> 00:19:14.720]  耶穌不是這樣說
[00:19:14.720 --> 00:19:16.720]  第一, 律法沒有這樣的規定
[00:19:16.720 --> 00:19:19.720]  耶穌不可以擅自增加篡改律法的條文
[00:19:19.720 --> 00:19:23.720]  第二, 這個主張在實踐上是沒法執行的
[00:19:23.720 --> 00:19:24.720]  如果人人都有罪
