
[00:00:00.000 --> 00:00:04.560]  讓我們一起去聆聽一段經文
[00:04:24.640 --> 00:04:26.960]  我在網上看到一個
[00:04:26.960 --> 00:04:29.360]  尋找上帝的故事
[00:04:29.360 --> 00:04:32.320]  它說到有四個人
[00:04:32.320 --> 00:04:33.840]  四個好朋友
[00:04:33.840 --> 00:04:36.560]  都很想見到上帝
[00:04:36.560 --> 00:04:41.360]  他們各自對上帝都有自己的理解
[00:04:41.360 --> 00:04:44.640]  他們無法說服對方
[00:04:44.640 --> 00:04:46.800]  我們可以放在頭部影片
[00:04:46.800 --> 00:04:49.120]  他們無法說服對方
[00:04:49.120 --> 00:04:52.480]  後來他們被困在一個
[00:04:52.480 --> 00:04:55.040]  很幽暗的房間裡面
[00:04:55.040 --> 00:04:57.200]  牆是很高的
[00:04:57.200 --> 00:04:59.200]  只有一隻窗
[00:04:59.200 --> 00:05:01.120]  他們四個都深信
[00:05:01.120 --> 00:05:04.000]  他們能夠透過這隻窗
[00:05:04.000 --> 00:05:07.280]  能夠見到上帝
[00:05:07.280 --> 00:05:08.480]  這個時候
[00:05:08.480 --> 00:05:11.280]  他們就想了一個方法
[00:05:11.280 --> 00:05:14.240]  就好像陳陳諜騎駁馬一樣
[00:05:14.240 --> 00:05:16.560]  就可以碰到窗
[00:05:16.560 --> 00:05:19.360]  不過問題來了
[00:05:19.360 --> 00:05:22.720]  誰可以站在最上面呢?
[00:05:22.720 --> 00:05:26.640]  由於每個人都很想見到上帝
[00:05:26.640 --> 00:05:28.800]  所以大家都在等
[00:05:28.800 --> 00:05:31.120]  等誰開口說
[00:05:31.120 --> 00:05:33.600]  「我做最低的那個」
[00:05:33.600 --> 00:05:34.880]  想問大家
[00:05:34.880 --> 00:05:37.360]  他們怎樣能夠達到共識
[00:05:37.360 --> 00:05:42.480]  而不會令到大家的關係破裂呢?
[00:05:42.480 --> 00:05:44.800]  雖然是一個故事
[00:05:44.800 --> 00:05:47.600]  不過我不知道大家同不同意
[00:05:47.600 --> 00:05:49.440]  人與人的相處
[00:05:49.440 --> 00:05:52.720]  人際關係是一個大學問
[00:05:52.720 --> 00:05:53.680]  有人說
[00:05:53.680 --> 00:05:57.280]  人生根本就離不開關係
[00:05:57.280 --> 00:06:03.040]  而基督教基本就是表示關係的一個宗教
[00:06:03.040 --> 00:06:06.960]  而今天保羅就在《已忽所書》四章
[00:06:06.960 --> 00:06:10.320]  提到合一
[00:06:10.320 --> 00:06:11.840]  經文一開始
[00:06:11.840 --> 00:06:14.000]  其實是有原文
[00:06:14.000 --> 00:06:16.000]  是有「所以」的
[00:06:16.000 --> 00:06:17.520]  《新頁本》是這樣說
[00:06:17.520 --> 00:06:22.160]  「所以我這一個為主作囚徒的勸你們
[00:06:22.160 --> 00:06:26.720]  行事為人要與你們所蒙的呼召相稱」
[00:06:26.720 --> 00:06:27.840]  這個「所以」
[00:06:27.840 --> 00:06:31.440]  就很奇妙地將《已忽所書》頭三章
[00:06:31.440 --> 00:06:34.960]  保羅說到上帝的恩典和救恩
[00:06:34.960 --> 00:06:36.960]  正如過往三個星期
[00:06:36.960 --> 00:06:39.680]  我們三位很好的牧師
[00:06:39.680 --> 00:06:40.800]  為我們分享
[00:06:40.800 --> 00:06:43.280]  我們教會是世界的光
[00:06:43.280 --> 00:06:44.800]  是上帝的傑作
[00:06:44.800 --> 00:06:46.480]  是福音的使者
[00:06:46.480 --> 00:06:49.360]  然後連接到第四章
[00:06:49.360 --> 00:06:51.440]  當我們蒙恩之後
[00:06:51.440 --> 00:06:53.760]  我們怎樣生活呢?
[00:06:53.760 --> 00:06:55.760]  有牧者這樣說
[00:06:55.760 --> 00:06:58.720]  信了主就要向人承認
[00:06:58.720 --> 00:07:00.800]  而且在生活當中
[00:07:00.800 --> 00:07:02.480]  毀身出來
[00:07:02.480 --> 00:07:03.280]  剛才
[00:07:03.280 --> 00:07:04.240]  無論是牧師
[00:07:04.240 --> 00:07:07.120]  或者我剛剛讀的《新漢語》
[00:07:07.120 --> 00:07:08.160]  都提到
[00:07:08.160 --> 00:07:10.160]  保羅說到自己的身份
[00:07:10.160 --> 00:07:13.120]  是為主被囚
[00:07:13.120 --> 00:07:15.600]  如果我們翻到前面的經文
[00:07:15.600 --> 00:07:17.840]  《史徒行傳》八章三節
[00:07:17.840 --> 00:07:19.920]  保羅拉誰入監
[00:07:19.920 --> 00:07:20.800]  是呀
[00:07:20.800 --> 00:07:23.120]  保羅當時形容叫「掃羅」
[00:07:23.120 --> 00:07:25.120]  他殘害教會
[00:07:25.120 --> 00:07:28.160]  將男女拉入坐監
[00:07:28.160 --> 00:07:31.200]  現在反而是自己被囚
[00:07:31.200 --> 00:07:34.080]  保羅有什麼感受呢?
[00:07:34.080 --> 00:07:36.080]  在三章十三節裏
[00:07:36.080 --> 00:07:39.600]  保羅完全不覺得羞恥
[00:07:39.600 --> 00:07:42.080]  他覺得他為主被囚
[00:07:42.080 --> 00:07:43.840]  是一個榮耀
[00:07:43.840 --> 00:07:46.960]  正正是因為保羅為主被囚
[00:07:46.960 --> 00:07:50.400]  所以他講以下這番勸勉
[00:07:50.400 --> 00:07:52.240]  對當時信徒來說
[00:07:52.240 --> 00:07:54.240]  就很有說服力
[00:07:54.240 --> 00:07:57.600]  同時保羅都有一個提示
[00:07:57.600 --> 00:08:01.040]  就是提示當時教會的弟兄姊妹
[00:08:01.040 --> 00:08:03.840]  當他們持守信仰的時候
[00:08:03.840 --> 00:08:06.640]  都有機會被囚
[00:08:06.640 --> 00:08:08.960]  經文裏面提到「呼召」
[00:08:08.960 --> 00:08:10.160]  聽到「呼召」
[00:08:10.160 --> 00:08:12.240]  我們不知道會不會連線
[00:08:12.240 --> 00:08:13.920]  傳世間侍奉
[00:08:13.920 --> 00:08:16.560]  或者是一些傳道人
[00:08:16.560 --> 00:08:17.760]  不過我們看回
[00:08:17.760 --> 00:08:21.600]  《耳筆所書》二章十三至二十二節
[00:08:21.600 --> 00:08:23.920]  原來這個「呼召」大家都看到了
[00:08:23.920 --> 00:08:26.320]  就是我們呼召出來
[00:08:26.320 --> 00:08:29.200]  成為上帝的兒女
[00:08:29.200 --> 00:08:32.800]  而且成為一個整體
[00:08:32.800 --> 00:08:35.920]  經文裏面保羅鼓勵我們
[00:08:35.920 --> 00:08:39.440]  行兆為人就要和這個「呼召」相稱
[00:08:39.440 --> 00:08:41.360]  有點像一個天秤
[00:08:41.360 --> 00:08:45.440]  這個就是主呼召我們成為一個整體
[00:08:45.440 --> 00:08:48.560]  這裏就是我們的「行兆為人」
[00:08:48.560 --> 00:08:51.200]  「行兆為人」這個字原文
[00:08:51.200 --> 00:08:52.880]  原來是「行」
[00:08:52.880 --> 00:08:55.200]  Walk
[00:08:55.200 --> 00:08:56.480]  甚麼意思呢?
[00:08:56.480 --> 00:08:57.680]  出來走
[00:08:57.680 --> 00:08:58.880]  是否出來走呢?
[00:08:58.880 --> 00:09:02.080]  原來這個字在跟著《耳筆所書》
[00:09:02.080 --> 00:09:04.560]  這幾章都出現了很多次
[00:09:04.560 --> 00:09:07.040]  無論是跟著第十七節
[00:09:07.040 --> 00:09:08.720]  五章的第二節
[00:09:08.720 --> 00:09:10.560]  十一、十五
[00:09:10.560 --> 00:09:12.160]  為甚麼它會不斷說呢?
[00:09:12.160 --> 00:09:13.760]  原來這個「行走」
[00:09:13.760 --> 00:09:15.120]  「行兆為人」
[00:09:15.120 --> 00:09:18.400]  就是說我們的日常生活
[00:09:18.400 --> 00:09:21.040]  我們這個天秤怎麼做好呢?
[00:09:21.040 --> 00:09:24.160]  既然主用付這麼大的代價
[00:09:24.160 --> 00:09:26.480]  呼召我們成為一個整體
[00:09:26.480 --> 00:09:28.880]  我們「行兆為人」是怎樣呢?
[00:09:28.880 --> 00:09:33.200]  原來保羅說得一句話就說完了
[00:09:33.200 --> 00:09:34.320]  就是甚麼?
[00:09:34.320 --> 00:09:37.840]  就是「竭力保守聖靈所賜
[00:09:37.840 --> 00:09:40.880]  合二為一的心」
[00:09:40.880 --> 00:09:43.840]  「聖靈所賜,合二為一的心」
[00:09:43.840 --> 00:09:46.640]  原文就是「聖靈的合一」
[00:09:46.640 --> 00:09:49.360]  就是指聖靈所賜的
[00:09:49.360 --> 00:09:50.800]  不用我們找的
[00:09:50.800 --> 00:09:52.960]  和聖靈帶來的
[00:09:52.960 --> 00:09:54.080]  合一的意思
[00:09:54.080 --> 00:09:57.920]  就是我們聯合一起成為一個整體
[00:09:57.920 --> 00:09:59.280]  竭力是甚麼?
[00:09:59.280 --> 00:10:02.080]  竭力就是很積極
[00:10:02.080 --> 00:10:05.600]  用盡一切的方法和努力
[00:10:05.600 --> 00:10:08.960]  希望能夠達到一個美善的目標
[00:10:08.960 --> 00:10:10.880]  是要付代價的
[00:10:10.880 --> 00:10:14.560]  今早我不知道大家有沒有聽到收音機
[00:10:14.560 --> 00:10:16.080]  以下這幅圖
[00:10:16.080 --> 00:10:18.240]  就是在網上看到的
[00:10:18.240 --> 00:10:20.640]  就是巴西的老人院
[00:10:20.640 --> 00:10:21.920]  發生甚麼事呢?
[00:10:21.920 --> 00:10:23.360]  今早大家都聽到了
[00:10:23.360 --> 00:10:27.760]  巴西的確診數字的確比較厲害
[00:10:27.760 --> 00:10:31.680]  我們都要為他們祈禱
[00:10:31.680 --> 00:10:34.480]  他們同樣因為疫情原因
[00:10:34.480 --> 00:10:36.560]  不容易探望長者
[00:10:36.560 --> 00:10:40.720]  這個新聞就是前一段日子的
[00:10:40.720 --> 00:10:44.960]  家屬他們很想見到自己所愛的長者
[00:10:44.960 --> 00:10:48.720]  於是老人院負責人
[00:10:48.720 --> 00:10:50.560]  他就想一些方法
[00:10:50.560 --> 00:10:52.480]  他用盡一些想法
[00:10:52.480 --> 00:10:55.520]  他在網上看一些片等等
[00:10:55.520 --> 00:10:59.360]  然後就想到有一個叫做雙湧隧道
[00:10:59.360 --> 00:11:01.520]  當然我看報道的時候
[00:11:01.520 --> 00:11:04.880]  他們做足防疫措施
[00:11:04.880 --> 00:11:07.040]  為甚麼要這樣做?
[00:11:07.040 --> 00:11:09.280]  他們的目的是很美善
[00:11:09.280 --> 00:11:15.280]  他希望能夠解家屬和長者相思之苦
[00:11:15.280 --> 00:11:18.160]  他用盡一些方法去想
[00:11:18.160 --> 00:11:20.880]  竭力就有這個意思
[00:11:20.880 --> 00:11:22.880]  我們就要問
[00:11:22.880 --> 00:11:28.240]  牧者,我們合二為一的心
[00:11:28.240 --> 00:11:31.600]  要保持,要用盡方法嗎?
[00:11:31.600 --> 00:11:33.520]  是這麼難的嗎?
[00:11:33.520 --> 00:11:35.680]  我們就要問一個問題
[00:11:35.680 --> 00:11:38.800]  大家覺得教會合一
[00:11:38.800 --> 00:11:41.760]  是否一件容易的事?
[00:11:41.760 --> 00:11:43.360]  教會在我面前
[00:11:43.360 --> 00:11:46.080]  都有好幾位的肢體和牧者
[00:11:46.080 --> 00:11:50.320]  教會是由不同的獨立個體組成
[00:11:50.320 --> 00:11:53.920]  教會人數越多就變得越多元
[00:11:53.920 --> 00:11:57.680]  多元就意味著我們能夠發現
[00:11:57.680 --> 00:12:01.120]  發展每一個個體的獨特性
[00:12:01.120 --> 00:12:02.960]  個個都是寶來的
[00:12:02.960 --> 00:12:04.560]  個個都是寶藏
[00:12:04.560 --> 00:12:06.880]  是不能夠替代
[00:12:06.880 --> 00:12:10.080]  多元,多元同時意味著
[00:12:10.080 --> 00:12:14.560]  我們個個就有自己獨立的思考
[00:12:14.560 --> 00:12:18.000]  我們立場、價值觀不一樣
[00:12:18.000 --> 00:12:22.320]  我們的種族、國籍、文化也不一樣
[00:12:22.320 --> 00:12:26.000]  家庭背景、生活方式也不一樣
[00:12:26.000 --> 00:12:29.600]  這就表示,在這麼多不一樣的時候
[00:12:29.600 --> 00:12:32.480]  我們比較難去找到共識
[00:12:32.480 --> 00:12:35.920]  因而就會產生分歧
[00:12:35.920 --> 00:12:39.040]  甚至分裂
[00:12:39.040 --> 00:12:43.600]  所以合一不是一件容易的事
[00:12:43.600 --> 00:12:48.160]  其中一樣就是自我
[00:12:48.160 --> 00:12:50.000]  史托德在一本書裏面
[00:12:50.000 --> 00:12:52.160]  勉勵我們做信徒
[00:12:52.160 --> 00:12:55.200]  不要被世界的主義所同化
[00:12:55.200 --> 00:12:57.120]  其中一樣他特別說的
[00:12:57.120 --> 00:12:59.520]  就是自戀主義
[00:12:59.520 --> 00:13:04.240]  原來自戀主義同時就叫做納西斯主義
[00:13:04.240 --> 00:13:05.920]  納西斯是誰呢?
[00:13:05.920 --> 00:13:08.960]  納西斯就是希臘神話裏面
[00:13:08.960 --> 00:13:13.280]  一個很英俊、偏偏風度的美少年
[00:13:13.280 --> 00:13:16.800]  他在詞中看到自己的倒影
[00:13:16.800 --> 00:13:19.200]  他深深愛上了自己
[00:13:19.200 --> 00:13:22.400]  他極度愛戀自己
[00:13:22.400 --> 00:13:26.640]  這是以極度自我為中心
[00:13:26.640 --> 00:13:28.240]  我想問大家
[00:13:28.240 --> 00:13:30.480]  當我們這麼自我的時候
[00:13:30.480 --> 00:13:33.520]  我們容不容易容納其他人呢?
[00:13:33.520 --> 00:13:36.480]  容不容易成為一個合一?
[00:13:36.480 --> 00:13:38.080]  說到這裏
[00:13:38.080 --> 00:13:39.600]  所以我們也明白了
[00:13:39.600 --> 00:13:43.200]  為何保羅要我們竭力地做
[00:13:43.200 --> 00:13:44.880]  保羅呢
[00:13:44.880 --> 00:13:47.040]  上帝也明白我們的需要
[00:13:47.040 --> 00:13:50.480]  所以保羅就提出一些新的素質
[00:13:50.480 --> 00:13:52.480]  大家螢光幕也看到了
[00:13:52.480 --> 00:13:56.720]  保羅提出第二節和第三節
[00:13:56.720 --> 00:14:00.480]  或者大家跟我一起讀好不好?
[00:14:00.480 --> 00:14:02.240]  好,一二三
[00:14:02.240 --> 00:14:05.280]  凡事謙虛、溫柔、忍耐
[00:14:05.280 --> 00:14:07.600]  用愛心互相寬容
[00:14:07.600 --> 00:14:09.840]  用和平彼此聯絡
[00:14:09.840 --> 00:14:12.160]  竭力保守聖靈所賜
[00:14:12.160 --> 00:14:14.960]  合二為一的心
[00:14:14.960 --> 00:14:17.520]  剛才我們說第一樣是謙虛
[00:14:17.520 --> 00:14:18.960]  謙虛我們參考回
[00:14:18.960 --> 00:14:21.280]  《臣妾記》二章三節
[00:14:21.280 --> 00:14:25.920]  在經文裏面他提到
[00:14:25.920 --> 00:14:30.320]  這些人他們看別人比自己強
[00:14:30.320 --> 00:14:31.440]  謙虛的人
[00:14:31.440 --> 00:14:34.640]  就是承認自己在上帝的面前
[00:14:34.640 --> 00:14:36.200]  沒有什麼可誇
[00:14:36.200 --> 00:14:39.160]  一切都是出於上帝的恩典
[00:14:39.160 --> 00:14:42.600]  是很恰當的自我評估
[00:14:42.600 --> 00:14:46.360]  這個自然就不是自戀主義
[00:14:46.360 --> 00:14:48.120]  希羅文化裏面
[00:14:48.120 --> 00:14:51.080]  謙虛就被視為自卑
[00:14:51.080 --> 00:14:56.200]  所以當時只有奴隸才有這個自卑的態度
[00:14:56.200 --> 00:14:57.520]  各位弟兄姊妹
[00:14:57.520 --> 00:14:59.160]  我們是謙卑
[00:14:59.160 --> 00:15:01.000]  我們不是自卑
[00:15:01.000 --> 00:15:02.520]  如果沒有謙卑
[00:15:02.520 --> 00:15:04.600]  我們很容易驕傲
[00:15:04.600 --> 00:15:07.280]  驕傲就是我們看不上其他人
[00:15:07.280 --> 00:15:10.240]  特別是我們跟我們立場
[00:15:10.240 --> 00:15:12.840]  想的很多不同的人
[00:15:12.840 --> 00:15:14.160]  而驕傲
[00:15:14.160 --> 00:15:15.480]  大家同不同意
[00:15:15.480 --> 00:15:17.840]  往往就是成為紛爭
[00:15:17.840 --> 00:15:18.800]  結黨
[00:15:18.800 --> 00:15:22.720]  分裂的其中一個很重要的原因
[00:15:22.720 --> 00:15:24.120]  溫柔是什麼呢
[00:15:24.120 --> 00:15:25.200]  溫柔我們可以看到
[00:15:25.200 --> 00:15:27.560]  提多書三章一至二節
[00:15:27.560 --> 00:15:29.040]  有些補充
[00:15:29.040 --> 00:15:30.840]  就是不毀謗
[00:15:30.840 --> 00:15:32.680]  不跟別人爭的
[00:15:32.680 --> 00:15:33.680]  忍耐
[00:15:33.680 --> 00:15:35.000]  大家都看到了
[00:15:35.000 --> 00:15:37.000]  是一個寬大的心
[00:15:37.000 --> 00:15:39.440]  可能大家即時就想到
[00:15:39.440 --> 00:15:43.280]  哥林多前書十三章裏面有補充
[00:15:43.280 --> 00:15:45.080]  原來忍耐就是
[00:15:45.080 --> 00:15:47.000]  忍無可忍
[00:15:47.000 --> 00:15:48.320]  都要忍
[00:15:48.320 --> 00:15:50.200]  而且在忍耐當中
[00:15:50.200 --> 00:15:51.800]  我們是沒有怨言
[00:15:51.800 --> 00:15:53.920]  不報復
[00:15:53.920 --> 00:15:55.800]  用愛心互相寬容
[00:15:55.800 --> 00:15:57.840]  其實就是講到忍耐
[00:15:57.840 --> 00:16:00.760]  一個實質的行動
[00:16:00.760 --> 00:16:02.760]  接著保羅就說
[00:16:02.760 --> 00:16:04.960]  用和平彼此聯絡
[00:16:04.960 --> 00:16:06.800]  我們想到聯絡
[00:16:06.800 --> 00:16:07.880]  不知道會不會想到
[00:16:07.880 --> 00:16:10.080]  好像打電話一樣
[00:16:10.080 --> 00:16:13.000]  大家看看我手頭上有一條繩
[00:16:13.000 --> 00:16:15.360]  原來聯絡這個字
[00:16:15.360 --> 00:16:17.920]  是綁住的意思
[00:16:17.920 --> 00:16:19.920]  和平即是和睦
[00:16:19.920 --> 00:16:21.800]  保羅其實是很
[00:16:21.800 --> 00:16:24.480]  生動化地提醒我們
[00:16:24.480 --> 00:16:26.400]  我們這條繩叫做和平
[00:16:26.400 --> 00:16:28.320]  就將我們大家
[00:16:28.320 --> 00:16:30.920]  緊緊地連在一起
[00:16:30.920 --> 00:16:32.920]  我們竭力保守這個
[00:16:32.920 --> 00:16:36.360]  合而為一的心
[00:16:36.360 --> 00:16:38.160]  弟兄姊妹
[00:16:38.160 --> 00:16:39.720]  我們要問的
[00:16:39.720 --> 00:16:42.760]  剛才保羅說的這些生命的素質
[00:16:42.760 --> 00:16:46.120]  我們多不多呢?
[00:16:46.120 --> 00:16:47.080]  很感恩
[00:16:47.080 --> 00:16:48.760]  和大家相處裏面
[00:16:48.760 --> 00:16:52.240]  我看到大家很多很美的特質
[00:16:52.240 --> 00:16:54.520]  不過因為我們都是軟弱
[00:16:54.520 --> 00:16:56.080]  我們都是罪人
[00:16:56.080 --> 00:16:58.720]  我們難免都會經歷到紛爭
[00:16:58.720 --> 00:17:02.000]  我們的關係可能變得僵化
[00:17:02.000 --> 00:17:03.800]  有機會在這兩個星期
[00:17:03.800 --> 00:17:06.040]  我和幾位肢體聊過
[00:17:06.040 --> 00:17:09.120]  在旺鎮合一的事情
[00:17:09.120 --> 00:17:11.480]  有一位肢體很坦誠地和我說
[00:17:11.480 --> 00:17:13.080]  原來早段日子
[00:17:13.080 --> 00:17:15.360]  他和肢體相處的時候
[00:17:15.360 --> 00:17:17.320]  其實不是什麼大事
[00:17:17.320 --> 00:17:20.360]  只不過大家可能是觀點、角度
[00:17:20.360 --> 00:17:22.320]  處事方法不一樣
[00:17:22.320 --> 00:17:25.120]  就發生了一些不開心的事
[00:17:25.120 --> 00:17:26.560]  小事
[00:17:26.560 --> 00:17:29.520]  小事就變成大家沒有理睬對方
[00:17:29.520 --> 00:17:31.960]  就變成大事
[00:17:31.960 --> 00:17:33.720]  這位肢體告訴我
[00:17:33.720 --> 00:17:36.080]  他當時覺得很不開心
[00:17:36.080 --> 00:17:37.440]  甚至哭了
[00:17:37.440 --> 00:17:40.320]  因為他覺得不被尊重
[00:17:40.320 --> 00:17:42.880]  因為他很體會到
[00:17:42.880 --> 00:17:44.520]  是自己對
[00:17:44.520 --> 00:17:46.960]  他在等一件事
[00:17:46.960 --> 00:17:50.680]  他在等對方認錯
[00:17:50.680 --> 00:17:53.240]  謙卑
[00:17:53.240 --> 00:17:55.360]  當時這位肢體
[00:17:55.360 --> 00:17:57.200]  他謙卑
[00:17:57.200 --> 00:18:01.120]  他去到主耶穌面前的時候
[00:18:01.120 --> 00:18:03.320]  他發現了一個情況
[00:18:03.320 --> 00:18:06.760]  原來自己也是一個罪人
[00:18:06.760 --> 00:18:11.760]  為什麼覺得一定要對方先和他道歉
[00:18:11.760 --> 00:18:13.960]  就是這個轉捩點
[00:18:13.960 --> 00:18:17.040]  就是這個謙卑
[00:18:17.040 --> 00:18:21.880]  能夠靠著主耶穌慢慢有改變
[00:18:21.880 --> 00:18:23.120]  剛才我也提過
[00:18:23.120 --> 00:18:25.720]  我和一些肢體聊天的時候
[00:18:25.720 --> 00:18:27.440]  我也問他們
[00:18:27.440 --> 00:18:29.920]  為什麼現在大家和好
[00:18:29.920 --> 00:18:33.000]  原來有一樣東西真的很重要
[00:18:33.000 --> 00:18:36.960]  就是你很想和對方和好
[00:18:36.960 --> 00:18:39.880]  未必是目者勸你
[00:18:39.880 --> 00:18:41.400]  而是你的心
[00:18:41.400 --> 00:18:43.360]  你捨不得這個人
[00:18:43.360 --> 00:18:46.440]  你很想和他和好
[00:18:46.440 --> 00:18:49.960]  當我們知道要合一之後
[00:18:49.960 --> 00:18:51.960]  有時我們也會問
