
[00:00:00.000 --> 00:00:04.000]  願意我們一同用聆聽神的話語
[00:02:40.000 --> 00:02:43.000]  使缺子的不自歪腳
[00:02:43.000 --> 00:02:46.000]  反得全愈
[00:02:46.000 --> 00:02:56.000]  足夠法定人數
[00:02:57.000 --> 00:03:01.000]  今天主要我們很開心請到陳牧師為我們正道
[00:03:01.000 --> 00:03:04.000]  主題是超越的基督人生馬拉松
[00:03:04.000 --> 00:03:06.000]  有請陳牧師
[00:03:06.000 --> 00:03:17.000]  丁姐妹早安
[00:03:17.000 --> 00:03:20.000]  在家裏的丁姐妹早安
[00:03:20.000 --> 00:03:22.000]  在我們聽和講之前
[00:03:22.000 --> 00:03:24.000]  我們要謙卑地同心道告
[00:03:25.000 --> 00:03:29.000]  親愛的主我們懇求祢的聖靈幫助我們
[00:03:29.000 --> 00:03:32.000]  如果不是祢同在祢幫助
[00:03:32.000 --> 00:03:34.000]  我們沒有辦法去明白
[00:03:34.000 --> 00:03:36.000]  也沒有辦法去行出真理
[00:03:36.000 --> 00:03:39.000]  我們的人生會一塌糊塗
[00:03:39.000 --> 00:03:41.000]  當我們走這條人生路的時候
[00:03:41.000 --> 00:03:44.000]  我們很仰望祢自己說領我們
[00:03:44.000 --> 00:03:47.000]  我們更加求祢在今天
[00:03:47.000 --> 00:03:49.000]  祢用祢自己的話語
[00:03:49.000 --> 00:03:51.000]  成為我們的幫助
[00:03:51.000 --> 00:03:52.000]  我們的引導
[00:03:52.000 --> 00:03:55.000]  我們仰望祢奉耶穌基督的聖名
[00:03:55.000 --> 00:03:56.000]  阿們
[00:03:56.000 --> 00:04:00.000]  我不知道在在有沒有人走過毅行者
[00:04:00.000 --> 00:04:03.000]  如果有走過可不可以舉手
[00:04:03.000 --> 00:04:06.000]  我們很驚訝
[00:04:06.000 --> 00:04:09.000]  完全沒有人走過毅行者
[00:04:09.000 --> 00:04:10.000]  OK
[00:04:10.000 --> 00:04:14.000]  當然毅行者不容易
[00:04:14.000 --> 00:04:17.000]  我二十多年前就走過一次
[00:04:17.000 --> 00:04:19.000]  也是我的第一次
[00:04:19.000 --> 00:04:21.000]  也是我的最後一次
[00:04:21.000 --> 00:04:24.000]  不容易的
[00:04:24.000 --> 00:04:28.000]  我和幾個弟兄姐妹就去組隊參加毅行者
[00:04:28.000 --> 00:04:31.000]  毅行者是走一百公里的麥理浩徑
[00:04:31.000 --> 00:04:35.000]  事前要有很多準備和練習
[00:04:35.000 --> 00:04:39.000]  或者你做過支援團隊可能也會理解
[00:04:39.000 --> 00:04:40.000]  要練體能
[00:04:40.000 --> 00:04:43.000]  一百公里不是輕散地走
[00:04:43.000 --> 00:04:45.000]  哪一段要夜行
[00:04:45.000 --> 00:04:47.000]  通常是第三段再開始
[00:04:47.000 --> 00:04:48.000]  走到晚上
[00:04:48.000 --> 00:04:51.000]  晚上走上下山不容易的
[00:04:51.000 --> 00:04:53.000]  哪段上下斜最多
[00:04:53.000 --> 00:04:56.000]  要組織支援隊
[00:04:56.000 --> 00:04:57.000]  support team
[00:04:57.000 --> 00:05:01.000]  要在哪一個checkpoint去支援
[00:05:01.000 --> 00:05:03.000]  支援要給什麼物資
[00:05:03.000 --> 00:05:05.000]  給什麼服務
[00:05:05.000 --> 00:05:06.000]  給什麼食物
[00:05:06.000 --> 00:05:08.000]  很多事情要安排
[00:05:08.000 --> 00:05:13.000]  其實人生是一場長途賽
[00:05:13.000 --> 00:05:15.000]  就好像走毅行者
[00:05:15.000 --> 00:05:17.000]  要有很好的準備
[00:05:17.000 --> 00:05:21.000]  你才能走一個美好的人生
[00:05:21.000 --> 00:05:27.000]  不要像和尚一樣
[00:05:27.000 --> 00:05:29.000]  我們要做一日和尚
[00:05:29.000 --> 00:05:31.000]  敲一日鐘
[00:05:31.000 --> 00:05:33.000]  我們要好好準備我們的人生
[00:05:33.000 --> 00:05:36.000]  人生就好像跑馬拉松
[00:05:36.000 --> 00:05:39.000]  我不知道在座有沒有人跑過馬拉松
[00:05:39.000 --> 00:05:42.000]  王晝不運動嗎?
[00:05:43.000 --> 00:05:47.000]  我明白了
[00:05:47.000 --> 00:05:51.000]  但我看來不是全部人都應該是長者
[00:05:51.000 --> 00:05:56.000]  可能大家都想成熟一點
[00:05:56.000 --> 00:05:58.000]  我都沒有跑過
[00:05:58.000 --> 00:06:00.000]  我最長都是跑渣打十公里
[00:06:00.000 --> 00:06:02.000]  我的體能也有限
[00:06:02.000 --> 00:06:04.000]  但原來跑十公里
[00:06:04.000 --> 00:06:07.000]  也是要事前很多操練和準備
[00:06:07.000 --> 00:06:09.000]  不是就這樣貿貿然
[00:06:09.000 --> 00:06:11.000]  換件衣服就去
[00:06:11.000 --> 00:06:13.000]  無論走毅行者和跑十公里
[00:06:13.000 --> 00:06:15.000]  去到某些位置
[00:06:15.000 --> 00:06:16.000]  如果你試過
[00:06:16.000 --> 00:06:18.000]  你是想放棄
[00:06:18.000 --> 00:06:19.000]  去到某些位置
[00:06:19.000 --> 00:06:20.000]  走毅行者
[00:06:20.000 --> 00:06:22.000]  走完第七段
[00:06:22.000 --> 00:06:24.000]  我們叫去到懸礦坳這個地方
[00:06:24.000 --> 00:06:26.000]  體力也去到七七八八
[00:06:26.000 --> 00:06:29.000]  然後前面是什麼呢?
[00:06:29.000 --> 00:06:31.000]  就是要跨越香港最高的山
[00:06:31.000 --> 00:06:32.000]  大帽山
[00:06:32.000 --> 00:06:34.000]  所以這是第八段
[00:06:34.000 --> 00:06:37.000]  如果你少點堅持
[00:06:37.000 --> 00:06:38.000]  想放下
[00:06:38.000 --> 00:06:39.000]  算了已經這麼累
[00:06:39.000 --> 00:06:41.000]  還要跨越這麼高的山
[00:06:41.000 --> 00:06:43.000]  如果跑十公里
[00:06:43.000 --> 00:06:45.000]  有時候我跑到第七八公里
[00:06:45.000 --> 00:06:47.000]  開始沒什麼氣
[00:06:47.000 --> 00:06:49.000]  開始沒之前那麼有氣
[00:06:49.000 --> 00:06:50.000]  徵狀是什麼呢?
[00:06:50.000 --> 00:06:53.000]  橫隔膜開始頂著有點痛
[00:06:53.000 --> 00:06:55.000]  如果沒什麼堅持
[00:06:55.000 --> 00:06:57.000]  其實就會慢慢放慢
[00:06:57.000 --> 00:06:59.000]  慢慢從跑變成走
[00:06:59.000 --> 00:07:02.000]  所以到那些位置是要堅持的
[00:07:02.000 --> 00:07:06.000]  其實希伯來書的作者都鼓勵我們
[00:07:06.000 --> 00:07:07.000]  所有讀者
[00:07:07.000 --> 00:07:10.000]  我們人生是一場長途賽
[00:07:10.000 --> 00:07:12.000]  你就當是像是毅行者或者馬拉松
[00:07:12.000 --> 00:07:13.000]  或者十公里一樣
[00:07:13.000 --> 00:07:15.000]  你中間一定有些困難
[00:07:15.000 --> 00:07:17.000]  有些逆境
[00:07:17.000 --> 00:07:18.000]  一定有的
[00:07:18.000 --> 00:07:21.000]  有些位置要堅忍地走下去
[00:07:21.000 --> 00:07:25.000]  一定要很多的仰望上帝
[00:07:25.000 --> 00:07:26.000]  堅忍地走下去
[00:07:26.000 --> 00:07:30.000]  這段經文有很多運動和比賽的用語
[00:07:30.000 --> 00:07:33.000]  我們看看作者怎麼教導我們
[00:07:33.000 --> 00:07:37.000]  去走這一場或者跑這一場人生的馬拉松
[00:07:37.000 --> 00:07:40.000]  在第一節
[00:07:40.000 --> 00:07:42.000]  我們既有這許多見證人
[00:07:42.000 --> 00:07:44.000]  如同雲彩圍著我們
[00:07:44.000 --> 00:07:47.000]  就當放下各樣的重擔
[00:07:47.000 --> 00:07:49.000]  脫去纏累我們的罪
[00:07:49.000 --> 00:07:50.000]  全心忍耐
[00:07:50.000 --> 00:07:52.000]  不拿擺在我們前頭的路程
[00:07:52.000 --> 00:07:54.000]  仰望為我們信心
[00:07:54.000 --> 00:07:57.000]  創始成中的耶穌
[00:07:57.000 --> 00:07:58.000]  在這一段
[00:07:58.000 --> 00:08:01.000]  這一句主動詞就是"奔"字
[00:08:01.000 --> 00:08:04.000]  第一至第二節上半段
[00:08:04.000 --> 00:08:05.000]  是"奔"字
[00:08:05.000 --> 00:08:08.000]  奔我們人生前面的路程
[00:08:08.000 --> 00:08:11.000]  其實路程這個字就是指競賽
[00:08:11.000 --> 00:08:13.000]  就是指賽跑
[00:08:13.000 --> 00:08:16.000]  所以這段有很多運動的圖像
[00:08:16.000 --> 00:08:18.000]  人生就像賽跑一樣
[00:08:18.000 --> 00:08:20.000]  但是怎麼跑呢?
[00:08:20.000 --> 00:08:23.000]  作者用了三個分詞
[00:08:23.000 --> 00:08:25.000]  連於"奔"字
[00:08:25.000 --> 00:08:29.000]  去表達我們怎麼奔走人生的路程
[00:08:29.000 --> 00:08:30.000]  這三個分詞
[00:08:30.000 --> 00:08:32.000]  第一個就是"有"字
[00:08:32.000 --> 00:08:33.000]  就是第一節
[00:08:33.000 --> 00:08:35.000]  我們有許多見證人
[00:08:35.000 --> 00:08:38.000]  第二個就是放下或者脫去
[00:08:38.000 --> 00:08:40.000]  其實原文只有一個字
[00:08:40.000 --> 00:08:41.000]  其實原文的寫法就是
[00:08:41.000 --> 00:08:44.000]  我們脫去各樣的重擔
[00:08:44.000 --> 00:08:46.000]  以及容易纏累我們的罪
[00:08:46.000 --> 00:08:47.000]  就是這個字
[00:08:47.000 --> 00:08:49.000]  放下或者脫去
[00:08:49.000 --> 00:08:51.000]  第三個就是仰望
[00:08:51.000 --> 00:08:53.000]  這三個分詞就表達
[00:08:53.000 --> 00:08:56.000]  怎麼去奔走我們人生的路呢?
[00:08:56.000 --> 00:08:58.000]  我們看第一個
[00:08:58.000 --> 00:09:00.000]  我們有許多見證人
[00:09:00.000 --> 00:09:02.000]  都明顯是指上一章
[00:09:02.000 --> 00:09:05.000]  就是上個星期講完所講的
[00:09:05.000 --> 00:09:06.000]  他的信心偉人
[00:09:06.000 --> 00:09:10.000]  這些如同雲彩圍繞我們的信心偉人
[00:09:10.000 --> 00:09:14.000]  是我們人生沿途的啦啦隊
[00:09:14.000 --> 00:09:16.000]  是鼓勵我們什麼呢?
[00:09:16.000 --> 00:09:17.000]  有信心
[00:09:17.000 --> 00:09:19.000]  你走人生路
[00:09:19.000 --> 00:09:21.000]  有信心和沒有信心
[00:09:21.000 --> 00:09:23.000]  有很大分別
[00:09:23.000 --> 00:09:26.000]  我們走人生路遇到困難
[00:09:26.000 --> 00:09:28.000]  最重要是有信心
[00:09:28.000 --> 00:09:30.000]  我們不要單單
[00:09:30.000 --> 00:09:31.000]  我信耶穌
[00:09:31.000 --> 00:09:33.000]  在在應該
[00:09:33.000 --> 00:09:35.000]  全部都應該信耶穌
[00:09:35.000 --> 00:09:36.000]  我相信
[00:09:36.000 --> 00:09:40.000]  不要單單只是信耶穌
[00:09:40.000 --> 00:09:42.000]  我們要信得過耶穌
[00:09:42.000 --> 00:09:45.000]  這個和單單信耶穌是有分別的
[00:09:45.000 --> 00:09:47.000]  要信得過耶穌
[00:09:47.000 --> 00:09:49.000]  遇到困難
[00:09:49.000 --> 00:09:51.000]  信耶穌和不信耶穌
[00:09:51.000 --> 00:09:52.000]  是有分別的
[00:09:52.000 --> 00:09:53.000]  這是明顯的
[00:09:53.000 --> 00:09:55.000]  大家同樣是基督徒
[00:09:55.000 --> 00:09:58.000]  有信心和沒有信心
[00:09:58.000 --> 00:10:00.000]  分別明顯很大
[00:10:00.000 --> 00:10:02.000]  同樣的困難
[00:10:02.000 --> 00:10:04.000]  有信心和沒有信心
[00:10:04.000 --> 00:10:06.000]  有很大的差別
[00:10:06.000 --> 00:10:09.000]  我們眼前有很多困局
[00:10:09.000 --> 00:10:11.000]  但是要憑信心
[00:10:11.000 --> 00:10:12.000]  不要憑眼見
[00:10:12.000 --> 00:10:15.000]  我們緊緊跟從這一位
[00:10:15.000 --> 00:10:16.000]  我們看不到的
[00:10:16.000 --> 00:10:18.000]  這位無形的領航者
[00:10:18.000 --> 00:10:19.000]  耶穌基督
[00:10:19.000 --> 00:10:21.000]  信心是第一件事
[00:10:21.000 --> 00:10:24.000]  我們要好好把握去抓住
[00:10:24.000 --> 00:10:27.000]  第二個分詞就是放下或者脫去
[00:10:27.000 --> 00:10:29.000]  這個詞是過去不定式
[00:10:29.000 --> 00:10:31.000]  就是表達我們事前要準備的
[00:10:31.000 --> 00:10:33.000]  這個不是在跑才準備的
[00:10:33.000 --> 00:10:37.000]  事前要已經預備好放下和脫去
[00:10:37.000 --> 00:10:40.000]  我們準備好要輕省上路
[00:10:40.000 --> 00:10:42.000]  就是用輕省來表達
[00:10:42.000 --> 00:10:45.000]  有沒有人跑步會背著重磅?
[00:10:45.000 --> 00:10:47.000]  有沒有人跑一百公尺
[00:10:47.000 --> 00:10:48.000]  你會說背著大背囊?
[00:10:48.000 --> 00:10:49.000]  不會的
[00:10:49.000 --> 00:10:51.000]  你會不會向毅行者說
[00:10:51.000 --> 00:10:53.000]  背著幾本書在背後?
[00:10:53.000 --> 00:10:54.000]  不會的
[00:10:54.000 --> 00:10:56.000]  你是會輕省上路的
[00:10:56.000 --> 00:10:58.000]  我記得我當年走這個毅行者
[00:10:58.000 --> 00:11:00.000]  真的最後上到大帽山頂
[00:11:00.000 --> 00:11:02.000]  有支援隊來
[00:11:02.000 --> 00:11:04.000]  我有點驚訝
[00:11:04.000 --> 00:11:08.000]  有支援隊過來帶了蛋糕來
[00:11:08.000 --> 00:11:10.000]  跟一個隊員慶祝生日
[00:11:10.000 --> 00:11:12.000]  又切蛋糕又喝又吃
[00:11:12.000 --> 00:11:15.000]  你想走得快也挺難的
[00:11:15.000 --> 00:11:16.000]  輕省
[00:11:16.000 --> 00:11:18.000]  我們去這些長途賽
[00:11:18.000 --> 00:11:20.000]  要輕省才走得快
[00:11:20.000 --> 00:11:24.000]  結果我們用了四十多個小時
[00:11:24.000 --> 00:11:25.000]  才能夠完成
[00:11:25.000 --> 00:11:27.000]  再過幾個小時就會被淘汰
[00:11:27.000 --> 00:11:31.000]  因為毅行者最長的時間是四十八小時
[00:11:31.000 --> 00:11:34.000]  你過了就不會當你達標
[00:11:34.000 --> 00:11:37.000]  你要走得遠
[00:11:37.000 --> 00:11:39.000]  要走得輕省
[00:11:39.000 --> 00:11:40.000]  經常都是這句
[00:11:40.000 --> 00:11:42.000]  Travel far
[00:11:42.000 --> 00:11:44.000]  你要Travel light
[00:11:44.000 --> 00:11:46.000]  你走得遠一定要輕省
[00:11:46.000 --> 00:11:47.000]  輕省是什麼呢?
[00:11:47.000 --> 00:11:49.000]  是代表要脫去
[00:11:49.000 --> 00:11:51.000]  最重要就是脫去罪
[00:11:51.000 --> 00:11:53.000]  什麼都不重要
[00:11:53.000 --> 00:11:54.000]  最重要是脫去罪
[00:11:54.000 --> 00:11:58.000]  最前類我們走一個美好人生的就是罪
[00:11:58.000 --> 00:11:59.000]  聽聽姐妹
[00:11:59.000 --> 00:12:01.000]  現在什麼是你的重擔呢?
[00:12:01.000 --> 00:12:03.000]  或者我這樣問
[00:12:03.000 --> 00:12:09.000]  現在什麼罪是阻礙你跟從耶穌的美好人生呢?
[00:12:09.000 --> 00:12:11.000]  想清楚
[00:12:11.000 --> 00:12:13.000]  如果你想很久也沒有呢?
[00:12:13.000 --> 00:12:14.000]  只有兩個可能性
[00:12:14.000 --> 00:12:16.000]  一是你是一個聖人
[00:12:16.000 --> 00:12:18.000]  你跟耶穌一樣真的沒有罪
[00:12:18.000 --> 00:12:20.000]  二就是我們說謊
[00:12:20.000 --> 00:12:23.000]  如果我們說自己沒有罪
[00:12:23.000 --> 00:12:25.000]  真理不在我們裡面
[00:12:25.000 --> 00:12:27.000]  我們是說謊的
[00:12:27.000 --> 00:12:29.000]  你試試安靜坐下來半個小時
[00:12:29.000 --> 00:12:31.000]  想想這個月你有什麼
[00:12:31.000 --> 00:12:32.000]  有沒有想過一些壞事?
[00:12:32.000 --> 00:12:34.000]  有沒有說過一些不應該說的話?
[00:12:34.000 --> 00:12:37.000]  有沒有做過一些不應該做的行動?
[00:12:37.000 --> 00:12:39.000]  一定有
[00:12:39.000 --> 00:12:41.000]  有沒有憤恨?
[00:12:41.000 --> 00:12:43.000]  有沒有冤道?
[00:12:43.000 --> 00:12:44.000]  有沒有不滿?
[00:12:44.000 --> 00:12:46.000]  有沒有妒忌?
[00:12:46.000 --> 00:12:47.000]  一定有
[00:12:47.000 --> 00:12:50.000]  會阻礙我們走美好的人生
[00:12:50.000 --> 00:12:52.000]  作者補充了一件事
[00:12:52.000 --> 00:12:54.000]  就是要忍耐
[00:12:54.000 --> 00:12:56.000]  忍耐這個字很特別
[00:12:56.000 --> 00:12:58.000]  在原文是一個複合字
[00:12:58.000 --> 00:13:00.000]  我們叫做 "hupomone" 這個字
[00:13:00.000 --> 00:13:03.000]  這個字有兩個部分組成
[00:13:03.000 --> 00:13:06.000]  第一個 "hupo" 英文就是 "under"
[00:13:06.000 --> 00:13:07.000]  就是在之下
[00:13:07.000 --> 00:13:11.000]  "manow" 這個字其實是 "remain"
[00:13:11.000 --> 00:13:13.000]  就是維持在
[00:13:13.000 --> 00:13:15.000]  所以直譯這個字就是 "remain under"
[00:13:15.000 --> 00:13:18.000]  中文就是 "維持在之下"
[00:13:18.000 --> 00:13:20.000]  所以忍耐這個字的意思就是
[00:13:20.000 --> 00:13:23.000]  保持在某種狀況之下
[00:13:23.000 --> 00:13:28.000]  就是你能夠活在一個困難逆境下的能耐
[00:13:28.000 --> 00:13:31.000]  忍耐是一種仰望神
[00:13:31.000 --> 00:13:33.000]  我們等待上帝出手
[00:13:33.000 --> 00:13:36.000]  將盼望放在神的心態
[00:13:36.000 --> 00:13:39.000]  忍耐不是很被動無奈地
[00:13:39.000 --> 00:13:41.000]  我們屈服在一個逆境
[00:13:41.000 --> 00:13:45.000]  忍耐是主動地憑信心仰望神的介入
[00:13:45.000 --> 00:13:47.000]  這個就是忍耐
[00:13:47.000 --> 00:13:50.000]  當年我們行藝人者
[00:13:50.000 --> 00:13:52.000]  走到第十段
[00:13:52.000 --> 00:13:53.000]  就是最後一段
[00:13:53.000 --> 00:13:55.000]  也是最長的一段
[00:13:55.000 --> 00:13:57.000]  有十多公里的一段
[00:13:57.000 --> 00:14:00.000]  有隊員開始產生幻覺
[00:14:00.000 --> 00:14:02.000]  前面有房子
[00:14:02.000 --> 00:14:03.000]  不是前面是樹葉
[00:14:03.000 --> 00:14:06.000]  開始幻覺體力嚴重透支
[00:14:06.000 --> 00:14:08.000]  但是終點就在前面
[00:14:08.000 --> 00:14:10.000]  最後一段
[00:14:10.000 --> 00:14:12.000]  繼續還是放棄呢?
[00:14:12.000 --> 00:14:14.000]  我們全隊都是信著
[00:14:14.000 --> 00:14:16.000]  我們忍耐
[00:14:16.000 --> 00:14:17.000]  堅持下去
[00:14:17.000 --> 00:14:19.000]  最後雖然是四十多個小時
[00:14:19.000 --> 00:14:23.000]  也完成了整段的路程
[00:14:23.000 --> 00:14:24.000]  人生是馬拉松
[00:14:24.000 --> 00:14:26.000]  是長途賽
[00:14:26.000 --> 00:14:28.000]  不是說速度
[00:14:28.000 --> 00:14:30.000]  是說耐力
[00:14:30.000 --> 00:14:31.000]  信心
[00:14:31.000 --> 00:14:32.000]  輕散
[00:14:32.000 --> 00:14:34.000]  以及忍耐
[00:14:35.000 --> 00:14:40.000]  我認為是人生勝利組的三大要素
[00:14:40.000 --> 00:14:43.000]  如果你想說一個得勝的人生
[00:14:43.000 --> 00:14:45.000]  這三樣東西你不可或缺
[00:14:45.000 --> 00:14:47.000]  缺一不可
[00:14:47.000 --> 00:14:49.000]  第三個分詞就是仰望
[00:14:49.000 --> 00:14:51.000]  這個分詞是現在時態
[00:14:51.000 --> 00:14:53.000]  我們不斷要仰望耶穌
[00:14:53.000 --> 00:14:55.000]  這個不能停
[00:14:55.000 --> 00:14:57.000]  還有在原文
[00:14:57.000 --> 00:14:59.000]  耶穌這個字是放在最後一句
[00:14:59.000 --> 00:15:01.000]  是強調的意思
[00:15:01.000 --> 00:15:03.000]  我們不斷仰望那位
[00:15:03.000 --> 00:15:04.000]  不是其他
[00:15:04.000 --> 00:15:06.000]  是耶穌
[00:15:06.000 --> 00:15:08.000]  這個單單是耶穌
[00:15:08.000 --> 00:15:09.000]  不是錢、不是權力
[00:15:09.000 --> 00:15:10.000]  你今天的成就
[00:15:10.000 --> 00:15:11.000]  你美滿的家庭
[00:15:11.000 --> 00:15:13.000]  是耶穌
[00:15:13.000 --> 00:15:15.000]  這位耶穌是怎樣的呢?
[00:15:15.000 --> 00:15:21.000]  哈恩那擺在前面的喜樂
[00:15:21.000 --> 00:15:23.000]  不是,應該是仰望那位
[00:15:23.000 --> 00:15:26.000]  為我們信心創始成終的耶穌
[00:15:26.000 --> 00:15:30.000]  耶穌是我們信心的創始者
[00:15:30.000 --> 00:15:32.000]  就是我們信心的來源
[00:15:32.000 --> 00:15:34.000]  和領航者
[00:15:34.000 --> 00:15:36.000]  耶穌也是我們信心的完成者
[00:15:36.000 --> 00:15:38.000]  是靠祂
[00:15:38.000 --> 00:15:42.000]  我們的信心才能夠完全地表現出來
[00:15:42.000 --> 00:15:45.000]  所以你看看時錄
[00:15:45.000 --> 00:15:46.000]  耶穌是什麼?
[00:15:46.000 --> 00:15:48.000]  耶穌是阿拉伯
[00:15:48.000 --> 00:15:49.000]  是俄媒家
[00:15:49.000 --> 00:15:51.000]  是首先也是末後
[00:15:51.000 --> 00:15:53.000]  祂是始也是終
[00:15:53.000 --> 00:15:57.000]  祂是我們信心的創始成終者
[00:15:57.000 --> 00:15:59.000]  所以如果你當一場跑步
[00:15:59.000 --> 00:16:02.000]  耶穌是起點的司令員
[00:16:02.000 --> 00:16:05.000]  也是終點的裁判
[00:16:05.000 --> 00:16:08.000]  我們一定要看著祂來走人生的路
[00:16:08.000 --> 00:16:11.000]  為什麼要看著祂呢?
[00:16:11.000 --> 00:16:13.000]  祂有什麼特別呢?
[00:16:13.000 --> 00:16:15.000]  我們繼續看下去
[00:16:15.000 --> 00:16:19.000]  哈恩擺在前面的喜樂就輕看羞辱
[00:16:19.000 --> 00:16:21.000]  忍受了十字架的苦難
[00:16:21.000 --> 00:16:23.000]  便坐在神寶座的右邊
[00:16:23.000 --> 00:16:25.000]  但因受罪人這樣頂撞的
[00:16:25.000 --> 00:16:28.000]  你們要思想免得疲倦灰心
[00:16:28.000 --> 00:16:30.000]  耶穌就是人版
[00:16:30.000 --> 00:16:31.000]  我剛才說的那幾件事
[00:16:31.000 --> 00:16:32.000]  耶穌就是人版
[00:16:32.000 --> 00:16:35.000]  祂對父神有完全的信心
[00:16:35.000 --> 00:16:37.000]  祂不會比罪前淚
[00:16:37.000 --> 00:16:39.000]  祂沒有罪
[00:16:39.000 --> 00:16:41.000]  祂忍受了十字架的苦難
[00:16:41.000 --> 00:16:44.000]  也忍受了罪人的搏逆頂撞
[00:16:44.000 --> 00:16:47.000]  因為祂看到前面的喜樂
[00:16:47.000 --> 00:16:49.000]  可以坐在神寶座的右邊
[00:16:49.000 --> 00:16:51.000]  同得榮耀
[00:16:51.000 --> 00:16:53.000]  弟兄姊妹為什麼要仰望耶穌呢?
[00:16:53.000 --> 00:16:55.000]  祂就是我們的樣板
[00:16:56.000 --> 00:16:58.000]  祂不只是高歌在寶座上
[00:16:58.000 --> 00:16:59.000]  你跟隨我吧
[00:16:59.000 --> 00:17:01.000]  祂來到這個世界告訴我們
[00:17:01.000 --> 00:17:03.000]  怎樣憑信心
[00:17:03.000 --> 00:17:04.000]  怎樣脫去罪
[00:17:04.000 --> 00:17:08.000]  怎樣很輕散的
[00:17:08.000 --> 00:17:09.000]  也是很有目標
[00:17:09.000 --> 00:17:11.000]  很有方向的
[00:17:11.000 --> 00:17:12.000]  很有信心
[00:17:12.000 --> 00:17:13.000]  很有忍耐的
[00:17:13.000 --> 00:17:14.000]  走這條路
[00:17:14.000 --> 00:17:16.000]  其實我們一樣可以
[00:17:16.000 --> 00:17:19.000]  如果我們看到人生前面有喜樂
[00:17:19.000 --> 00:17:21.000]  我們有一個永生的福樂
[00:17:21.000 --> 00:17:23.000]  相對於地上的那些
[00:17:23.000 --> 00:17:26.000]  永生的福樂是完全重要很多的
[00:17:26.000 --> 00:17:29.000]  當我們看到永生的福樂的時候
[00:17:29.000 --> 00:17:31.000]  我們可以跟隨耶穌
[00:17:31.000 --> 00:17:33.000]  走這條人生的路
