
[00:00:00.000 --> 00:00:02.000]  請聽我讀出
[00:01:52.000 --> 00:01:54.000]  就是道掉了去
[00:01:54.000 --> 00:01:56.000]  那殺在石頭地上的
[00:01:56.000 --> 00:01:58.000]  就是人聽了道
[00:01:58.000 --> 00:02:00.000]  立即歡喜領受
[00:02:00.000 --> 00:02:02.000]  但他心裡沒有根
[00:02:02.000 --> 00:02:04.000]  不過是暫時的
[00:02:04.000 --> 00:02:06.000]  以及為道遭了患難
[00:02:06.000 --> 00:02:08.000]  或是受了迫迫
[00:02:08.000 --> 00:02:10.000]  立即就跌倒了
[00:02:10.000 --> 00:02:12.000]  還有那殺在荊棘裡的
[00:02:12.000 --> 00:02:14.000]  就是人聽了道
[00:02:14.000 --> 00:02:16.000]  後來有世上的
[00:02:16.000 --> 00:02:18.000]  思慮
[00:02:18.000 --> 00:02:20.000]  錢財的遺惑
[00:02:20.000 --> 00:02:22.000]  一樣的私慾盡來
[00:02:22.000 --> 00:02:24.000]  把道祭住了
[00:02:24.000 --> 00:02:26.000]  就不能結實
[00:02:26.000 --> 00:02:28.000]  那殺在好土地上的
[00:02:28.000 --> 00:02:30.000]  就是人聽了道
[00:02:30.000 --> 00:02:32.000]  又領受並且結實
[00:02:32.000 --> 00:02:34.000]  有三十倍的
[00:02:34.000 --> 00:02:36.000]  有六十倍的
[00:02:36.000 --> 00:02:38.000]  有一百倍的
[00:02:38.000 --> 00:02:44.000]  今天為我們證道的
[00:02:44.000 --> 00:02:46.000]  大家都很熟悉他
[00:02:46.000 --> 00:02:48.000]  他之前是翻案證的
[00:02:48.000 --> 00:02:50.000]  現在已經成為牧師
[00:02:50.000 --> 00:02:52.000]  是中華宣導會友愛台牧師
[00:02:52.000 --> 00:02:54.000]  黃偉立牧師
[00:02:54.000 --> 00:02:56.000]  今天的證道題目是
[00:02:56.000 --> 00:02:58.000]  門徒必備的那種態度
[00:02:58.000 --> 00:03:00.000]  我把時間交給他
[00:03:00.000 --> 00:03:10.000]  各位靈姐妹早安
[00:03:10.000 --> 00:03:12.000]  其實我本身預計
[00:03:12.000 --> 00:03:14.000]  我一講就會哭
[00:03:14.000 --> 00:03:16.000]  一回來
[00:03:16.000 --> 00:03:18.000]  我現在就哭不出來
[00:03:18.000 --> 00:03:20.000]  因為我可以說是欲哭無淚
[00:03:20.000 --> 00:03:22.000]  因為剛才我本來在屯門出來
[00:03:22.000 --> 00:03:24.000]  我打算開車過來
[00:03:24.000 --> 00:03:26.000]  一開車出去
[00:03:26.000 --> 00:03:28.000]  一出停車場去到路面
[00:03:28.000 --> 00:03:30.000]  突然聽到啪一聲
[00:03:30.000 --> 00:03:32.000]  我車的軚盤就斷了
[00:03:32.000 --> 00:03:34.000]  然後車就扭不到彎
[00:03:34.000 --> 00:03:36.000]  我就整輛車塞在門口
[00:03:36.000 --> 00:03:38.000]  很危急
[00:03:38.000 --> 00:03:40.000]  因為我預租了時間
[00:03:40.000 --> 00:03:42.000]  我也感恩
[00:03:42.000 --> 00:03:44.000]  但我又要立即找人幫忙
[00:03:44.000 --> 00:03:46.000]  不知車房怎麼處理
[00:03:46.000 --> 00:03:48.000]  總之弄了很久
[00:03:48.000 --> 00:03:50.000]  又發訊息給Anders
[00:03:50.000 --> 00:03:52.000]  為我祈禱
[00:03:52.000 --> 00:03:54.000]  終於來得到
[00:03:54.000 --> 00:03:56.000]  但驚魂未定
[00:03:56.000 --> 00:03:58.000]  到現在心還是在跳
[00:03:58.000 --> 00:04:00.000]  所以一會兒
[00:04:00.000 --> 00:04:02.000]  如果我說話漏漏氣
[00:04:02.000 --> 00:04:04.000]  不知道自己在說什麼
[00:04:04.000 --> 00:04:06.000]  可能不太順暢
[00:04:06.000 --> 00:04:08.000]  大家就多多包涵
[00:04:08.000 --> 00:04:10.000]  今天真的很開心
[00:04:10.000 --> 00:04:12.000]  可以回到旺朕的家
[00:04:12.000 --> 00:04:14.000]  見到大家
[00:04:14.000 --> 00:04:16.000]  很感謝Anders
[00:04:16.000 --> 00:04:18.000]  給我機會跟大家分享神的話語
[00:04:18.000 --> 00:04:20.000]  我覺得回到這裡
[00:04:20.000 --> 00:04:22.000]  一磚一瓦
[00:04:22.000 --> 00:04:24.000]  都是我的回憶
[00:04:24.000 --> 00:04:26.000]  我以前坐在台下
[00:04:26.000 --> 00:04:28.000]  聽Anders 林艷芳牧師
[00:04:28.000 --> 00:04:30.000]  梁念安牧師講道
[00:04:30.000 --> 00:04:32.000]  我最有印象
[00:04:32.000 --> 00:04:34.000]  就是以前的林凱勝牧師
[00:04:34.000 --> 00:04:36.000]  可能大家都有印象
[00:04:36.000 --> 00:04:38.000]  他每次上來
[00:04:38.000 --> 00:04:40.000]  第一句就是
[00:04:40.000 --> 00:04:42.000]  碧兒!碧玲!碧玲!
[00:04:42.000 --> 00:04:44.000]  我杯水呢?
[00:04:44.000 --> 00:04:46.000]  他經常都很口乾
[00:04:46.000 --> 00:04:48.000]  經常呼喚碧玲
[00:04:48.000 --> 00:04:50.000]  碧玲姨
[00:04:50.000 --> 00:04:52.000]  這些印象好像只是昨天的事
[00:04:52.000 --> 00:04:54.000]  非常開心
[00:04:54.000 --> 00:04:56.000]  今天在這裡
[00:04:56.000 --> 00:04:58.000]  餵養我很多的地方
[00:04:58.000 --> 00:05:00.000]  我今天在這裡可以講道
[00:05:00.000 --> 00:05:02.000]  這是我自己的榮幸
[00:05:02.000 --> 00:05:04.000]  數一數手指
[00:05:04.000 --> 00:05:06.000]  我已經十二年沒有在台上
[00:05:06.000 --> 00:05:08.000]  對上一次最有印象
[00:05:08.000 --> 00:05:10.000]  的那一天
[00:05:10.000 --> 00:05:12.000]  我就在這裡
[00:05:12.000 --> 00:05:14.000]  做崇拜主席
[00:05:14.000 --> 00:05:16.000]  一晃眼就回到這裡
[00:05:16.000 --> 00:05:18.000]  身份是不同了
[00:05:18.000 --> 00:05:20.000]  不過我依然都是
[00:05:20.000 --> 00:05:22.000]  當初那個傻乎乎
[00:05:22.000 --> 00:05:24.000]  很單純很想去服侍主的
[00:05:24.000 --> 00:05:26.000]  那個阿娜
[00:05:26.000 --> 00:05:28.000]  我沒有忘記過
[00:05:28.000 --> 00:05:30.000]  我是一個旺朕的一份子
[00:05:30.000 --> 00:05:32.000]  只不過是回頭看
[00:05:32.000 --> 00:05:34.000]  我已經是老旺朕了
[00:05:34.000 --> 00:05:36.000]  剛才想一想
[00:05:36.000 --> 00:05:38.000]  其實我回到這裡
[00:05:38.000 --> 00:05:40.000]  我沒有覺得自己離開過
[00:05:40.000 --> 00:05:42.000]  只不過是沒有空出來
[00:05:42.000 --> 00:05:44.000]  屯門要出來旺角是很遠的
[00:05:44.000 --> 00:05:46.000]  是很多里路的
[00:05:46.000 --> 00:05:48.000]  我都希望我自己再回來的時候
[00:05:48.000 --> 00:05:50.000]  就好像網上的一句名言
[00:05:50.000 --> 00:05:52.000]  願我出走半生
[00:05:52.000 --> 00:05:56.000]  歸來仍是少年
[00:05:56.000 --> 00:05:58.000]  見到大家
[00:05:58.000 --> 00:06:00.000]  我覺得很多很熟悉的面孔
[00:06:00.000 --> 00:06:02.000]  我覺得很親切很感恩
[00:06:02.000 --> 00:06:04.000]  但我更感恩的是很多我不熟悉的面孔
[00:06:04.000 --> 00:06:06.000]  旺朕依然是一間很有活力
[00:06:06.000 --> 00:06:08.000]  很有吸引力的教會
[00:06:08.000 --> 00:06:10.000]  吸引很多人在這裡一起去敬拜他
[00:06:10.000 --> 00:06:12.000]  認識他
[00:06:12.000 --> 00:06:14.000]  可以為這件事感恩
[00:06:14.000 --> 00:06:16.000]  願神繼續去賜福教會
[00:06:16.000 --> 00:06:18.000]  繼續使用教會
[00:06:18.000 --> 00:06:20.000]  今天想和大家看的經文
[00:06:20.000 --> 00:06:22.000]  可能大家都很熟悉
[00:06:22.000 --> 00:06:24.000]  就是殺種比喻
[00:06:24.000 --> 00:06:26.000]  不過熟悉歸熟悉
[00:06:26.000 --> 00:06:28.000]  很多人對這段經文其實都有誤解
[00:06:28.000 --> 00:06:30.000]  首先有人看到比喻裡面形容殺種的人
[00:06:30.000 --> 00:06:32.000]  他殺種的方法
[00:06:32.000 --> 00:06:34.000]  馬上批評他一定是一個外行人
[00:06:34.000 --> 00:06:36.000]  因為稍為有知識的都知道
[00:06:36.000 --> 00:06:38.000]  種子一定要殺在泥土裡面
[00:06:38.000 --> 00:06:40.000]  才會成長
[00:06:40.000 --> 00:06:42.000]  這件事我兩個女兒
[00:06:42.000 --> 00:06:44.000]  在幼稚園的時候已經學會了
[00:06:44.000 --> 00:06:46.000]  我想大家做過父母的話
[00:06:46.000 --> 00:06:48.000]  都會有這個經驗
[00:06:48.000 --> 00:06:50.000]  家裡突然多了很多盆栽
[00:06:50.000 --> 00:06:52.000]  就是學校給他們的
[00:06:52.000 --> 00:06:54.000]  要拿回家照顧盆栽
[00:06:54.000 --> 00:06:56.000]  就是要他們學會這件事
[00:06:56.000 --> 00:06:58.000]  雖然我們的經驗都告訴我們
[00:06:58.000 --> 00:07:00.000]  通常最後照顧他的肯定都是父母
[00:07:00.000 --> 00:07:02.000]  最後淋水的都是做父母
[00:07:02.000 --> 00:07:04.000]  因為他們三分鐘熱度之後
[00:07:04.000 --> 00:07:06.000]  最後就是我們跟他一起學習這件事
[00:07:06.000 --> 00:07:08.000]  但是這件事依然是很重要的
[00:07:08.000 --> 00:07:10.000]  因為家裡可以多一點綠色
[00:07:10.000 --> 00:07:12.000]  小朋友多一份知識
[00:07:12.000 --> 00:07:14.000]  我們都要多謝學校
[00:07:14.000 --> 00:07:16.000]  但是比喻裡面殺種的人
[00:07:16.000 --> 00:07:18.000]  他就好像真的亂來
[00:07:18.000 --> 00:07:20.000]  因為他殺去的地方
[00:07:20.000 --> 00:07:22.000]  有些根本是沒有泥的
[00:07:22.000 --> 00:07:24.000]  是不會成長的
[00:07:24.000 --> 00:07:26.000]  是浪費了種子
[00:07:26.000 --> 00:07:28.000]  究竟這個人是不是真的不懂呢
[00:07:28.000 --> 00:07:30.000]  我們不知道
[00:07:30.000 --> 00:07:32.000]  但是有聖經的考古學者跟我們證明
[00:07:32.000 --> 00:07:34.000]  古代是真的有人這樣殺種的
[00:07:34.000 --> 00:07:36.000]  至少不可以用我們現代人
[00:07:36.000 --> 00:07:38.000]  很有系統去耕種的方法
[00:07:38.000 --> 00:07:40.000]  去理解當時怎樣殺種
[00:07:40.000 --> 00:07:42.000]  不過最重要最重要都是
[00:07:42.000 --> 00:07:44.000]  要看耶穌他怎樣解釋
[00:07:44.000 --> 00:07:46.000]  這個殺種的人
[00:07:46.000 --> 00:07:48.000]  這個殺種的人其實是代表著
[00:07:48.000 --> 00:07:50.000]  傳播神的道
[00:07:50.000 --> 00:07:52.000]  他可以是神或者耶穌
[00:07:52.000 --> 00:07:54.000]  就好像耶穌現在講這個比喻的時候
[00:07:54.000 --> 00:07:56.000]  他就是在傳播神的道
[00:07:56.000 --> 00:07:58.000]  他也可以是你和我
[00:07:58.000 --> 00:08:00.000]  我們都會傳福音
[00:08:00.000 --> 00:08:02.000]  我們會將神的道傳出去
[00:08:02.000 --> 00:08:04.000]  無論是哪一個都好
[00:08:04.000 --> 00:08:06.000]  無論是神是耶穌還是我們都好
[00:08:06.000 --> 00:08:08.000]  傳神的道的人是會亂傳的嗎
[00:08:08.000 --> 00:08:10.000]  不會的
[00:08:10.000 --> 00:08:12.000]  所以比喻就還比喻
[00:08:12.000 --> 00:08:14.000]  我們不可以想著每一個細節
[00:08:14.000 --> 00:08:16.000]  都要對應一些意思出來
[00:08:16.000 --> 00:08:18.000]  只能夠從整體的比喻裡面
[00:08:18.000 --> 00:08:20.000]  去理解一下重點是什麼
[00:08:20.000 --> 00:08:22.000]  這裡的重點很明顯是在講
[00:08:22.000 --> 00:08:24.000]  無論聽道的人他的態度是怎樣
[00:08:24.000 --> 00:08:26.000]  神的道
[00:08:26.000 --> 00:08:28.000]  是為所有人而傳開的
[00:08:28.000 --> 00:08:30.000]  任何人都有機會聽到
[00:08:30.000 --> 00:08:32.000]  就好像種子
[00:08:32.000 --> 00:08:34.000]  是可以殺在不同的地面
[00:08:34.000 --> 00:08:36.000]  只不過是會產生出不同的效果
[00:08:36.000 --> 00:08:38.000]  第二個誤解
[00:08:38.000 --> 00:08:40.000]  有人認為這個比喻
[00:08:40.000 --> 00:08:42.000]  其實不是教導
[00:08:42.000 --> 00:08:44.000]  只不過是一個事實的陳述
[00:08:44.000 --> 00:08:46.000]  就好像有人跟你講
[00:08:46.000 --> 00:08:48.000]  一年有365日
[00:08:48.000 --> 00:08:50.000]  一年有四季春夏秋冬
[00:08:50.000 --> 00:08:52.000]  一日有24小時
[00:08:52.000 --> 00:08:54.000]  一個星期有七天
[00:08:54.000 --> 00:08:56.000]  所以這裡很直白地告訴你
[00:08:56.000 --> 00:08:58.000]  這個世界有四種土地
[00:08:58.000 --> 00:09:00.000]  有些是路邊
[00:09:00.000 --> 00:09:02.000]  有些叫土千石頭地
[00:09:02.000 --> 00:09:03.000]  有些叫荊棘
[00:09:03.000 --> 00:09:04.000]  有些叫好土
[00:09:04.000 --> 00:09:06.000]  比喻不同的人聽到神的道
[00:09:06.000 --> 00:09:08.000]  就有不同的反應
[00:09:08.000 --> 00:09:10.000]  沒有其他意思的
[00:09:10.000 --> 00:09:12.000]  就是這樣
[00:09:12.000 --> 00:09:14.000]  當然不是
[00:09:14.000 --> 00:09:16.000]  我們看回整個的解釋
[00:09:16.000 --> 00:09:18.000]  很明顯耶穌的殺種比喻
[00:09:18.000 --> 00:09:20.000]  是一個徹頭徹尾的教導
[00:09:20.000 --> 00:09:22.000]  是對我們有要求
[00:09:22.000 --> 00:09:24.000]  是對每一個聽到這個比喻的人
[00:09:24.000 --> 00:09:26.000]  是有一個要求
[00:09:26.000 --> 00:09:28.000]  是想我們要有改變
[00:09:28.000 --> 00:09:30.000]  是有不同的
[00:09:30.000 --> 00:09:32.000]  事實上這個比喻故事的背景
[00:09:32.000 --> 00:09:34.000]  一開始已經告訴我
[00:09:34.000 --> 00:09:36.000]  這個是耶穌給當時的人的一個教訓
[00:09:36.000 --> 00:09:38.000]  有一天
[00:09:38.000 --> 00:09:40.000]  耶穌去到海邊
[00:09:40.000 --> 00:09:42.000]  當時他已經是一個很出名的人
[00:09:42.000 --> 00:09:44.000]  所以一如以往有很多人聚到他那裡
[00:09:44.000 --> 00:09:46.000]  但人實在太多了
[00:09:46.000 --> 00:09:48.000]  耶穌唯有走上一艘船
[00:09:48.000 --> 00:09:50.000]  上面的所有人
[00:09:50.000 --> 00:09:52.000]  用比喻去教導他們
[00:09:52.000 --> 00:09:54.000]  不過我們可能都會問
[00:09:54.000 --> 00:09:56.000]  當時真的有這麼多人想聽耶穌說話嗎?
[00:09:56.000 --> 00:09:58.000]  我們都有印象
[00:09:58.000 --> 00:10:00.000]  曾經有一班人見過五餅二魚之後
[00:10:00.000 --> 00:10:02.000]  跟著耶穌
[00:10:02.000 --> 00:10:04.000]  耶穌說你們想來找我吃東西
[00:10:04.000 --> 00:10:06.000]  所以究竟是不是真的有這麼多人
[00:10:06.000 --> 00:10:08.000]  想聽耶穌說話呢?
[00:10:08.000 --> 00:10:10.000]  或者耶穌說的殺種比喻
[00:10:10.000 --> 00:10:12.000]  正是想說出一些真相
[00:10:12.000 --> 00:10:14.000]  如果種子落在沒有泥的路上
[00:10:14.000 --> 00:10:16.000]  因為發不了芽
[00:10:16.000 --> 00:10:18.000]  所以一有鳥飛過
[00:10:18.000 --> 00:10:20.000]  就會吃掉
[00:10:20.000 --> 00:10:22.000]  耶穌後來解釋
[00:10:22.000 --> 00:10:24.000]  這樣的情況就像一個沒有心聽道的人
[00:10:24.000 --> 00:10:26.000]  聽了道就像被魔鬼偷走了
[00:10:26.000 --> 00:10:28.000]  不會相信
[00:10:28.000 --> 00:10:30.000]  也不會成長
[00:10:30.000 --> 00:10:32.000]  如果種子落在有一點泥的土淺石頭地上
[00:10:32.000 --> 00:10:34.000]  因為有泥
[00:10:34.000 --> 00:10:36.000]  所以會發芽
[00:10:36.000 --> 00:10:38.000]  但因為根不夠深
[00:10:38.000 --> 00:10:40.000]  所以不會成長得好
[00:10:40.000 --> 00:10:42.000]  只要太陽曬得猛一點
[00:10:42.000 --> 00:10:44.000]  就會曬死他們
[00:10:44.000 --> 00:10:46.000]  覺得是很好的道理
[00:10:46.000 --> 00:10:48.000]  又感動又導人向善
[00:10:48.000 --> 00:10:50.000]  就可以很開心地去信耶穌
[00:10:50.000 --> 00:10:52.000]  但如果他其實是沒有心的
[00:10:52.000 --> 00:10:54.000]  他沒有心是想認識多一點這個信仰
[00:10:54.000 --> 00:10:56.000]  後來發現
[00:10:56.000 --> 00:10:58.000]  原來信耶穌還要受這麼多苦
[00:10:58.000 --> 00:11:00.000]  原來不是這麼懵的
[00:11:00.000 --> 00:11:02.000]  還要承受因為信耶穌而帶來的
[00:11:02.000 --> 00:11:04.000]  那些很苦澀的經歷
[00:11:04.000 --> 00:11:06.000]  就是耶穌說的
[00:11:06.000 --> 00:11:08.000]  為道遇到患難
[00:11:08.000 --> 00:11:10.000]  或是受了逼迫
[00:11:10.000 --> 00:11:12.000]  例如可能在朋友
[00:11:12.000 --> 00:11:14.000]  或是工作的地方提出一些我們信仰的原則
[00:11:14.000 --> 00:11:16.000]  不是的
[00:11:16.000 --> 00:11:18.000]  我們可以對同事多一點愛和包容
[00:11:18.000 --> 00:11:20.000]  類似這些說法
[00:11:20.000 --> 00:11:22.000]  可能會被人取笑
[00:11:22.000 --> 00:11:24.000]  我以前也試過
[00:11:24.000 --> 00:11:26.000]  我還在新城電台工作的時候
[00:11:26.000 --> 00:11:28.000]  有一天
[00:11:28.000 --> 00:11:30.000]  有一班同事在說色情笑話
[00:11:30.000 --> 00:11:32.000]  色情笑話當然我會聽
[00:11:32.000 --> 00:11:34.000]  說著說著
[00:11:34.000 --> 00:11:36.000]  大聲地笑
[00:11:36.000 --> 00:11:38.000]  突然有一個女士
[00:11:38.000 --> 00:11:40.000]  她看著我
[00:11:40.000 --> 00:11:42.000]  說:阿立
[00:11:42.000 --> 00:11:44.000]  你們教徒不可以分前行為
[00:11:44.000 --> 00:11:46.000]  這樣就很辛苦了
[00:11:46.000 --> 00:11:48.000]  你聽到這樣的問題
[00:11:48.000 --> 00:11:50.000]  你會怎樣回答她?
[00:11:50.000 --> 00:11:52.000]  我真的不懂回答她,我呆了
[00:11:52.000 --> 00:11:54.000]  難道你會回答她
[00:11:54.000 --> 00:11:56.000]  我們很辛苦的,多謝你諒解
[00:11:56.000 --> 00:11:58.000]  多謝關心
[00:11:58.000 --> 00:12:00.000]  你不會這樣回答的
[00:12:00.000 --> 00:12:02.000]  所以那一刻我真的不知道該說什麼
[00:12:02.000 --> 00:12:04.000]  幾秒之後,我不知道從哪裡來的智慧
[00:12:04.000 --> 00:12:06.000]  我就大聲地對她說
[00:12:06.000 --> 00:12:08.000]  你不覺得
[00:12:08.000 --> 00:12:10.000]  精粹是很重要的嗎?
[00:12:10.000 --> 00:12:12.000]  她就
[00:12:12.000 --> 00:12:14.000]  哈哈哈哈
[00:12:14.000 --> 00:12:16.000]  就這樣走了
[00:12:16.000 --> 00:12:18.000]  很明顯對於未信的人來說
[00:12:18.000 --> 00:12:20.000]  我們這些想法是很好笑的
[00:12:20.000 --> 00:12:22.000]  又或者
[00:12:22.000 --> 00:12:24.000]  平日可能回教會而錯失了很多
[00:12:24.000 --> 00:12:26.000]  跟朋友相聚
[00:12:26.000 --> 00:12:28.000]  或者搏殺上位做事的機會
[00:12:28.000 --> 00:12:30.000]  他們沒有想過原來信耶穌要付代價
[00:12:30.000 --> 00:12:32.000]  所以一受到小小的苦
[00:12:32.000 --> 00:12:34.000]  就放棄了
[00:12:34.000 --> 00:12:36.000]  當初信耶穌也是為了開心
[00:12:36.000 --> 00:12:38.000]  你現在要跟我說要受苦
[00:12:38.000 --> 00:12:40.000]  那就別搞了
[00:12:40.000 --> 00:12:42.000]  我記得我以前還是年輕人的時候
[00:12:42.000 --> 00:12:44.000]  在旺鎮這裡聚會
[00:12:44.000 --> 00:12:46.000]  每年都會參加一些暑期的夏令營
[00:12:46.000 --> 00:12:48.000]  到現在還是有的
[00:12:48.000 --> 00:12:50.000]  我記得有一年參加完之後
[00:12:50.000 --> 00:12:52.000]  通常都會去一堆山旮旯的地方
[00:12:52.000 --> 00:12:54.000]  通常星期日
[00:12:54.000 --> 00:12:56.000]  下午回來就會
[00:12:56.000 --> 00:12:58.000]  無論如何都要上來教會這裡
[00:12:58.000 --> 00:13:00.000]  有一點最後的分享
[00:13:00.000 --> 00:13:02.000]  大家在五樓那裡找個房間分享
[00:13:02.000 --> 00:13:04.000]  其中一個
[00:13:04.000 --> 00:13:06.000]  是一位新來的姊妹
[00:13:06.000 --> 00:13:08.000]  參加完這個營會之後
[00:13:08.000 --> 00:13:10.000]  就覺得跟我們一樣
[00:13:10.000 --> 00:13:12.000]  在營會裡面無論是訊息
[00:13:12.000 --> 00:13:14.000]  說什麼、唱什麼
[00:13:14.000 --> 00:13:16.000]  都覺得很感動、很有意思、很有得著
[00:13:16.000 --> 00:13:18.000]  突然間姊妹就說
[00:13:18.000 --> 00:13:20.000]  我覺得你們這群人都很好
[00:13:20.000 --> 00:13:22.000]  我也很想繼續信耶穌
[00:13:22.000 --> 00:13:24.000]  聽到就很開心
[00:13:24.000 --> 00:13:26.000]  突然間她說了一句
[00:13:26.000 --> 00:13:28.000]  所以我想回去
[00:13:28.000 --> 00:13:30.000]  我們覺得奇怪
[00:13:30.000 --> 00:13:32.000]  我們剛剛才放下行李在四樓
[00:13:32.000 --> 00:13:34.000]  為什麼突然間要回去呢?
[00:13:34.000 --> 00:13:36.000]  是不是漏了東西呢?
[00:13:36.000 --> 00:13:38.000]  原來她的意思是
[00:13:38.000 --> 00:13:40.000]  很想繼續回教會
[00:13:40.000 --> 00:13:42.000]  我們聽到就覺得
[00:13:42.000 --> 00:13:44.000]  我們一起努力
[00:13:44.000 --> 00:13:46.000]  接下這個基因
[00:13:46.000 --> 00:13:48.000]  過了幾個星期之後
[00:13:48.000 --> 00:13:50.000]  我就從來沒有見過她
[00:13:50.000 --> 00:13:52.000]  可能是在開學之後
[00:13:52.000 --> 00:13:54.000]  很多不同的東西去追求
[00:13:54.000 --> 00:13:56.000]  她就沒有再出現在這裡
[00:13:56.000 --> 00:13:58.000]  她可能是有一點泥的石地
[00:13:58.000 --> 00:14:00.000]  福音的種子
[00:14:00.000 --> 00:14:02.000]  在那些泥土裡面成長
[00:14:02.000 --> 00:14:04.000]  當然她也可能是因為下一種情況
[00:14:04.000 --> 00:14:06.000]  而放棄信仰
[00:14:06.000 --> 00:14:08.000]  就是種子落在有荊棘的泥土裡面
[00:14:08.000 --> 00:14:10.000]  如果是這樣的話
[00:14:10.000 --> 00:14:12.000]  種子一發芽就會被那些密密麻麻的荊棘堵住
[00:14:12.000 --> 00:14:14.000]  意思就是
[00:14:14.000 --> 00:14:16.000]  壓到它窒息而成長不了
[00:14:16.000 --> 00:14:18.000]  情形就好像
[00:14:18.000 --> 00:14:20.000]  耶穌所解釋的那樣
[00:14:20.000 --> 00:14:22.000]  聽到的人明顯不會有一個結界
[00:14:22.000 --> 00:14:24.000]  或者一個保護網
[00:14:24.000 --> 00:14:26.000]  保護他不受到誘惑
[00:14:26.000 --> 00:14:28.000]  反而在成長的時候
[00:14:28.000 --> 00:14:30.000]  有各種的思慮
[00:14:30.000 --> 00:14:32.000]  錢財的迷惑和別樣的私慾
[00:14:32.000 --> 00:14:34.000]  例如怕不夠錢花
[00:14:34.000 --> 00:14:36.000]  或者想讓自己生活過得好一點
[00:14:36.000 --> 00:14:38.000]  很想賺到第一桶金
[00:14:38.000 --> 00:14:39.000]  快點
[00:14:39.000 --> 00:14:41.000]  和滿足一些不同的慾望
[00:14:41.000 --> 00:14:42.000]  等等這些的誘惑
[00:14:42.000 --> 00:14:44.000]  經常都會出現在人的身邊
[00:14:44.000 --> 00:14:46.000]  大家打開不同的社交平台
[00:14:46.000 --> 00:14:48.000]  例如IG
[00:14:48.000 --> 00:14:50.000]  Facebook
[00:14:50.000 --> 00:14:52.000]  無論什麼都好
[00:14:52.000 --> 00:14:54.000]  裡面都充斥著很多的訊息
[00:14:54.000 --> 00:14:56.000]  就是告訴你去旅行很開心
[00:14:56.000 --> 00:14:58.000]  這件事很好
[00:14:58.000 --> 00:15:00.000]  不斷去誘惑我們
[00:15:00.000 --> 00:15:01.000]  要去消費
