
[00:00:00.000 --> 00:00:06.800]  等子妹讓我們一同去聆聽一段上帝的話語
[00:03:31.600 --> 00:03:33.600]  給但以理顯明
[00:03:33.600 --> 00:03:36.600]  但以理便稱頌天上的神
[00:03:36.600 --> 00:03:38.600]  但以理說
[00:03:38.600 --> 00:03:41.600]  神的名是應當稱頌的
[00:03:41.600 --> 00:03:43.600]  從耿古直到永遠
[00:03:43.600 --> 00:03:47.600]  因為智慧能力都屬乎他
[00:03:47.600 --> 00:03:49.600]  他改變時間
[00:03:49.600 --> 00:03:51.600]  日其輝煌立王
[00:03:51.600 --> 00:03:53.600]  將智慧賜予智慧人
[00:03:53.600 --> 00:03:56.600]  將知識賜予聰明人
[00:03:56.600 --> 00:04:01.600]  他顯明深奧隱秘的事
[00:04:01.600 --> 00:04:03.600]  知道暗中所有的
[00:04:03.600 --> 00:04:05.600]  光明也與他同居
[00:04:05.600 --> 00:04:07.600]  我列祖的神啊
[00:04:07.600 --> 00:04:09.600]  我感謝你
[00:04:09.600 --> 00:04:10.600]  讚美你
[00:04:10.600 --> 00:04:13.600]  因你將智慧財能賜給我
[00:04:13.600 --> 00:04:15.600]  允准我們所求的
[00:04:15.600 --> 00:04:18.600]  把王的事給我們指明
[00:04:18.600 --> 00:04:21.600]  於是但以理進去見亞略
[00:04:21.600 --> 00:04:25.600]  就是王所派滅絕巴比倫哲士的
[00:04:25.600 --> 00:04:26.600]  對他說
[00:04:26.600 --> 00:04:29.600]  不要滅絕巴比倫的哲士
[00:04:29.600 --> 00:04:31.600]  求你領我到王面前
[00:04:31.600 --> 00:04:34.600]  我要將夢的講解告訴王
[00:04:34.600 --> 00:04:37.600]  亞略就急忙將但以理
[00:04:37.600 --> 00:04:39.600]  領到王面前對王說
[00:04:39.600 --> 00:04:43.600]  我在秘魯的猶大人中遇見一人
[00:04:43.600 --> 00:04:46.600]  他能將夢的講解告訴王
[00:04:46.600 --> 00:04:49.600]  王問稱為伯提沙薩的但以理說
[00:04:49.600 --> 00:04:53.600]  你能將我所作的夢和夢的講解
[00:04:53.600 --> 00:04:54.600]  告訴我嗎?
[00:04:54.600 --> 00:04:57.600]  但以理在王面前回答說
[00:04:57.600 --> 00:05:00.600]  王所問的那奧秘事
[00:05:00.600 --> 00:05:04.600]  哲士用法術術士觀笑的
[00:05:04.600 --> 00:05:06.600]  都不能告訴王
[00:05:06.600 --> 00:05:09.600]  只有一位在天上的神
[00:05:09.600 --> 00:05:11.600]  能顯明奧秘的事
[00:05:11.600 --> 00:05:13.600]  他已將日後必有的事
[00:05:13.600 --> 00:05:15.600]  指示彌布甲尼撒王
[00:05:15.600 --> 00:05:17.600]  你的夢和你在床上
[00:05:17.600 --> 00:05:20.600]  腦中的異象是這樣
[00:05:20.600 --> 00:05:21.600]  王啊
[00:05:21.600 --> 00:05:24.600]  你在床上想到後來的事
[00:05:24.600 --> 00:05:26.600]  那顯明奧秘事的主
[00:05:26.600 --> 00:05:29.600]  把將來必有的事指示你
[00:05:29.600 --> 00:05:32.600]  至於那奧秘的事顯明給我
[00:05:32.600 --> 00:05:36.600]  並非因我的智慧勝過一切活人
[00:05:36.600 --> 00:05:39.600]  乃為使王知道夢的講解
[00:05:39.600 --> 00:05:42.600]  和心裡的思念
[00:05:42.600 --> 00:05:45.600]  今天早上有陳珍珍姑娘
[00:05:45.600 --> 00:05:47.600]  在我們當中繼續宣講
[00:05:47.600 --> 00:05:49.600]  剛才那一段經文
[00:05:49.600 --> 00:05:50.600]  講題是
[00:05:50.600 --> 00:05:53.600]  「隔逢中的衷瀑轉危為機」
[00:05:53.600 --> 00:05:55.600]  請珍珍姑娘
[00:05:55.600 --> 00:05:58.600]  (字幕:陳珍珍)
[00:05:58.600 --> 00:06:12.600]  各位弟兄姊妹平安
[00:06:12.600 --> 00:06:15.600]  很想和大家分享一個故事
[00:06:15.600 --> 00:06:18.600]  這個故事是兩方對陣
[00:06:18.600 --> 00:06:21.600]  而且這個對陣是一個
[00:06:21.600 --> 00:06:24.600]  強弱懸殊的對陣
[00:06:24.600 --> 00:06:27.600]  一方是一個九尺多高
[00:06:27.600 --> 00:06:29.600]  戴著銅柱的頭盔
[00:06:29.600 --> 00:06:31.600]  穿上盔甲
[00:06:31.600 --> 00:06:32.600]  有護膝
[00:06:32.600 --> 00:06:38.600]  有重型的矛和盾和槍的人
[00:06:38.600 --> 00:06:40.600]  他是一個具有
[00:06:40.600 --> 00:06:44.600]  很豐富戰士經驗的戰士
[00:06:44.600 --> 00:06:46.600]  而且在他身邊
[00:06:46.600 --> 00:06:48.600]  有一大群士兵
[00:06:48.600 --> 00:06:52.600]  為他叫囂、吶喊、坐鎮
[00:06:52.600 --> 00:06:56.600]  另一方的對手是誰呢?
[00:06:56.600 --> 00:06:57.600]  他的對手
[00:06:57.600 --> 00:07:00.600]  首先他的身形矮了一大截
[00:07:00.600 --> 00:07:03.600]  而他身上連一些
[00:07:03.600 --> 00:07:07.600]  很普通的盔甲都穿不起
[00:07:07.600 --> 00:07:09.600]  手上只拿著一個
[00:07:09.600 --> 00:07:14.600]  丫叉或叫做脫石的機銀
[00:07:14.600 --> 00:07:16.600]  和幾塊石頭
[00:07:16.600 --> 00:07:19.600]  他的職業並不是一個戰士
[00:07:19.600 --> 00:07:23.600]  而是一個看守羊群的牧羊人
[00:07:23.600 --> 00:07:25.600]  我想問問你們
[00:07:25.600 --> 00:07:27.600]  在你們的眼中
[00:07:27.600 --> 00:07:30.600]  誰會贏呢?
[00:07:30.600 --> 00:07:34.600]  聰明的你們一聽就知道
[00:07:34.600 --> 00:07:37.600]  這個故事是在說
[00:07:37.600 --> 00:07:40.600]  哥利亞和大衛的對陣
[00:07:40.600 --> 00:07:42.600]  不過大家都知道
[00:07:42.600 --> 00:07:48.600]  最終勝利的一方是大衛
[00:07:48.600 --> 00:07:52.600]  因為哥利亞所依靠的
[00:07:52.600 --> 00:07:55.600]  是他身上的裝備
[00:07:55.600 --> 00:07:57.600]  他自己的能力
[00:07:57.600 --> 00:07:59.600]  但是大衛所依靠的
[00:07:59.600 --> 00:08:04.600]  就是那位與他同在的耶和華
[00:08:04.600 --> 00:08:06.600]  我們今天說到
[00:08:06.600 --> 00:08:08.600]  人世間有很多危機
[00:08:08.600 --> 00:08:12.600]  但是如何可以轉危為機呢?
[00:08:12.600 --> 00:08:17.600]  關鍵就在於我們依靠誰
[00:08:17.600 --> 00:08:20.600]  我們由今個月開始
[00:08:20.600 --> 00:08:22.600]  連續兩個月
[00:08:22.600 --> 00:08:25.600]  我們都會在港島裡
[00:08:25.600 --> 00:08:27.600]  分享《但義理書》
[00:08:27.600 --> 00:08:31.600]  上回港島但義理和他三個朋友
[00:08:31.600 --> 00:08:35.600]  這四個猶太人成為亡國奴
[00:08:35.600 --> 00:08:40.600]  進入了巴比倫的宮廷受訓
[00:08:40.600 --> 00:08:43.600]  他們定義選擇
[00:08:43.600 --> 00:08:47.600]  不要被這個世界填滿他們的人生
[00:08:47.600 --> 00:08:51.600]  他們定義要專心養賴神
[00:08:51.600 --> 00:08:53.600]  不去玷污自己
[00:08:53.600 --> 00:08:57.600]  以至不去吃黃的膳食和黃飲的酒
[00:08:57.600 --> 00:09:02.600]  選擇以清水素菜作為他們的膳食
[00:09:02.600 --> 00:09:05.600]  這是一個靈性的操練
[00:09:05.600 --> 00:09:09.600]  是一個自己拿來的考驗
[00:09:09.600 --> 00:09:12.600]  我記得上次Raymond跟我們說
[00:09:12.600 --> 00:09:16.600]  我們需要在這些操練裡
[00:09:16.600 --> 00:09:19.600]  耐心等候機遇
[00:09:19.600 --> 00:09:22.600]  為神做見證
[00:09:22.600 --> 00:09:24.600]  今天講的第二章
[00:09:24.600 --> 00:09:29.600]  告訴我們這些考驗已經來到了
[00:09:29.600 --> 00:09:32.600]  這個考驗是一個極大的威脅
[00:09:32.600 --> 00:09:36.600]  甚至是一個關乎生死的危機
[00:09:36.600 --> 00:09:39.600]  不過究竟這個危機
[00:09:39.600 --> 00:09:42.600]  是一個危機還是一個機遇呢?
[00:09:42.600 --> 00:09:45.600]  那就要看被考驗的人
[00:09:45.600 --> 00:09:48.600]  究竟如何面對
[00:09:48.600 --> 00:09:54.600]  剛才我們讀到
[00:09:54.600 --> 00:09:57.600]  但義理書第二章一至十三節
[00:09:57.600 --> 00:10:02.600]  故事發生在尼布甲尼薩在位的第二年
[00:10:03.600 --> 00:10:09.600]  即是但義理他們被擄的第三年
[00:10:09.600 --> 00:10:12.600]  因為在巴比倫的曆法來說
[00:10:12.600 --> 00:10:16.600]  猶太人被擄的第一年是登基年
[00:10:16.600 --> 00:10:20.600]  被擄的第二年是在位的第一年
[00:10:20.600 --> 00:10:23.600]  順理成章巴比倫的曆法
[00:10:23.600 --> 00:10:27.600]  說到尼布甲尼薩在位第二年
[00:10:27.600 --> 00:10:30.600]  就即是猶太人被擄的第三年
[00:10:30.600 --> 00:10:32.600]  按照第一章的記載
[00:10:32.600 --> 00:10:37.600]  但義理他們在巴比倫的宮廷受訓三年
[00:10:37.600 --> 00:10:39.600]  即是說現在這個時候
[00:10:39.600 --> 00:10:44.600]  但義理他們已經成為在宮廷裡的
[00:10:44.600 --> 00:10:47.600]  哲士的一份子
[00:10:47.600 --> 00:10:51.600]  故事一說到尼布甲尼薩
[00:10:51.600 --> 00:10:54.600]  面對一個難題
[00:10:54.600 --> 00:10:56.600]  這個難題是什麼呢?
[00:10:56.600 --> 00:10:57.600]  他做夢
[00:10:57.600 --> 00:11:00.600]  但他做完這個夢之後
[00:11:00.600 --> 00:11:03.600]  他心裡很焦慮、很煩擾
[00:11:03.600 --> 00:11:05.600]  睡不著覺
[00:11:05.600 --> 00:11:08.600]  歸為一國之君
[00:11:08.600 --> 00:11:12.600]  他可以說是要風得風,要雨得雨
[00:11:12.600 --> 00:11:15.600]  他剛剛才打贏周圍的敵人
[00:11:15.600 --> 00:11:18.600]  建立了強大的王國
[00:11:18.600 --> 00:11:21.600]  但突然的這個夢
[00:11:21.600 --> 00:11:23.600]  就令他輾轉反側
[00:11:23.600 --> 00:11:25.600]  不能入眠
[00:11:25.600 --> 00:11:27.600]  極之的焦慮
[00:11:27.600 --> 00:11:30.600]  我相信你作為都市人都很明白
[00:11:30.600 --> 00:11:33.600]  如果能夠有一個好睡覺
[00:11:33.600 --> 00:11:35.600]  其實是一個福氣
[00:11:35.600 --> 00:11:40.600]  偏偏這個王就遇到這個大難題
[00:11:40.600 --> 00:11:46.600]  尼布甲尼薩是一個有權有位的王
[00:11:46.600 --> 00:11:50.600]  於是他召集了一群
[00:11:50.600 --> 00:11:56.600]  聖經說「術士、用法術的、行邪術的」
[00:11:56.600 --> 00:11:58.600]  和迦勒底人
[00:11:58.600 --> 00:12:00.600]  這群是甚麼人呢?
[00:12:00.600 --> 00:12:03.600]  這群其實是占卜星象
[00:12:03.600 --> 00:12:07.600]  和會和鬼神通靈的人
[00:12:07.600 --> 00:12:10.600]  他們也懂得行邪術
[00:12:10.600 --> 00:12:13.600]  而迦勒底人的意思
[00:12:13.600 --> 00:12:16.600]  其實是等同占卜的專家
[00:12:16.600 --> 00:12:18.600]  他們這群人
[00:12:18.600 --> 00:12:21.600]  就是統稱為「哲士」的一群人
[00:12:21.600 --> 00:12:25.600]  他們在宮廷裡服侍
[00:12:25.600 --> 00:12:28.600]  為甚麼他們會被稱為「哲士」呢?
[00:12:28.600 --> 00:12:31.600]  就是因為外邦人認為
[00:12:31.600 --> 00:12:35.600]  能夠去測天象、玩法術的
[00:12:35.600 --> 00:12:39.600]  這些人必定有高人一等的智慧
[00:12:39.600 --> 00:12:43.600]  所以王認為他們可以幫他們解決
[00:12:43.600 --> 00:12:46.600]  或者舒緩他們心裡的不安
[00:12:46.600 --> 00:12:50.600]  於是就要他們來到他們面前
[00:12:50.600 --> 00:12:55.600]  要求他們將他所發的夢說出來
[00:12:55.600 --> 00:12:58.600]  然後解夢給他們聽
[00:12:58.600 --> 00:13:01.600]  為甚麼尼泊爾要這樣做呢?
[00:13:01.600 --> 00:13:04.600]  是否就像第五節所說的
[00:13:04.600 --> 00:13:07.600]  「夢我已經忘了」
[00:13:07.600 --> 00:13:10.600]  他們是否真的忘記了夢呢?
[00:13:10.600 --> 00:13:13.600]  其實在和合本裡有個「細」字
[00:13:13.600 --> 00:13:17.600]  「細」字寫著「我已命定」
[00:13:17.600 --> 00:13:20.600]  在「我已經忘了」這個字後面
[00:13:20.600 --> 00:13:23.600]  寫著「我已命定」
[00:13:23.600 --> 00:13:26.600]  其實一般我們認為
[00:13:26.600 --> 00:13:29.600]  他們不是真的忘記了夢
[00:13:29.600 --> 00:13:32.600]  「我已命定」的意思是說
[00:13:32.600 --> 00:13:34.600]  我已經決定了
[00:13:34.600 --> 00:13:37.600]  我要頒布以下的命令
[00:13:37.600 --> 00:13:40.600]  就是這個意思
[00:13:40.600 --> 00:13:43.600]  如果他們真的忘記了夢
[00:13:43.600 --> 00:13:46.600]  他們之後又怎能判斷
[00:13:46.600 --> 00:13:50.600]  這份節時所說的夢是否真實呢?
[00:13:50.600 --> 00:13:54.600]  為甚麼這個夢會令他們如此心煩意亂呢?
[00:13:54.600 --> 00:13:57.600]  其實他們是知道這個夢的
[00:13:57.600 --> 00:14:00.600]  但為甚麼他們要這樣做呢?
[00:14:00.600 --> 00:14:05.600]  是因為他們認為夢所要啟示的東西
[00:14:05.600 --> 00:14:07.600]  是非常非常重要
[00:14:07.600 --> 00:14:09.600]  令他們心水不寧
[00:14:09.600 --> 00:14:13.600]  他們要確保這班人解這個夢
[00:14:13.600 --> 00:14:17.600]  的答案是真實和可信的
[00:14:17.600 --> 00:14:20.600]  所以他們要測試
[00:14:20.600 --> 00:14:24.600]  要這班人說出這個夢的真相
[00:14:24.600 --> 00:14:27.600]  而他們定義的是甚麼呢?
[00:14:27.600 --> 00:14:30.600]  他們定義的是兩方面
[00:14:30.600 --> 00:14:36.600]  如果你們不能解釋這個夢的話
[00:14:36.600 --> 00:14:39.600]  就要遭受凌遲之刑
[00:14:39.600 --> 00:14:41.600]  甚麼是凌遲呢?
[00:14:41.600 --> 00:14:46.600]  凌遲是指要將他們四肢斬斷的刑罰
[00:14:46.600 --> 00:14:49.600]  是很殘忍的刑罰
[00:14:49.600 --> 00:14:51.600]  但與此同時他們亦說
[00:14:51.600 --> 00:14:54.600]  如果你們能夠說出這個夢
[00:14:54.600 --> 00:14:56.600]  成功地解釋這個夢的時候
[00:14:56.600 --> 00:15:03.600]  必定會賞賜禮物和享有尊榮
[00:15:03.600 --> 00:15:05.600]  聖經告訴我們
[00:15:05.600 --> 00:15:08.600]  到後來這班人
[00:15:08.600 --> 00:15:13.600]  完全是無能為力的時候
[00:15:13.600 --> 00:15:17.600]  尼泊爾撒旺勃然大怒
[00:15:17.600 --> 00:15:21.600]  他的刑罰不單止是凌遲這麼簡單
[00:15:21.600 --> 00:15:24.600]  而且是要將他們全部殺死
[00:15:24.600 --> 00:15:28.600]  要滅絕他們
[00:15:28.600 --> 00:15:31.600]  當面對艱難的時候
[00:15:31.600 --> 00:15:34.600]  心情很焦慮很不安
[00:15:34.600 --> 00:15:36.600]  自然我們就會用盡一切
[00:15:36.600 --> 00:15:39.600]  我們可用的資源去解決
[00:15:39.600 --> 00:15:44.600]  甚至用一些壓迫的方法
[00:15:44.600 --> 00:15:46.600]  去令其他人就範
[00:15:46.600 --> 00:15:50.600]  去協助他解開他心底裏的難題
[00:15:50.600 --> 00:15:52.600]  和心裏的焦慮
[00:15:52.600 --> 00:15:55.600]  但結果徒勞無功
[00:15:55.600 --> 00:15:59.600]  而且還衍生更多更多的問題
[00:15:59.600 --> 00:16:04.600]  我們看到尼泊爾撒遇到問題
[00:16:04.600 --> 00:16:07.600]  他靠的是什麼呢?
[00:16:07.600 --> 00:16:10.600]  我們看到他靠的是自己的王權
[00:16:10.600 --> 00:16:13.600]  靠的是他身邊的資源
[00:16:13.600 --> 00:16:19.600]  但結果並不能解決他當前的問題
[00:16:19.600 --> 00:16:21.600]  我們看完尼泊爾撒旺
[00:16:21.600 --> 00:16:26.600]  我們看看這班被召入宮的摺屎
[00:16:26.600 --> 00:16:31.600]  他們這班摺屎除了面對一個難題之外
[00:16:31.600 --> 00:16:35.600]  還面對一個極大極大的危機
[00:16:35.600 --> 00:16:38.600]  他們面對的是什麼難題呢?
[00:16:38.600 --> 00:16:42.600]  最初這班摺屎想像平時那樣
[00:16:42.600 --> 00:16:46.600]  入宮為王解夢應該沒有問題
[00:16:46.600 --> 00:16:49.600]  因為他們都是受過訓練
[00:16:49.600 --> 00:16:52.600]  他們知道如何解夢的一班人
[00:16:52.600 --> 00:16:54.600]  如果像平時那樣
[00:16:54.600 --> 00:16:57.600]  王將他所發的夢告訴他們
[00:16:57.600 --> 00:17:00.600]  按照他們所學的占卜
[00:17:00.600 --> 00:17:04.600]  觀星象的方法就可以解決
[00:17:04.600 --> 00:17:06.600]  但這次入宮
[00:17:06.600 --> 00:17:08.600]  萬萬想不到
[00:17:08.600 --> 00:17:13.600]  王要求他們將他的夢說出來
[00:17:13.600 --> 00:17:16.600]  正如第十節
[00:17:16.600 --> 00:17:19.600]  第十節說到加勒底人說
[00:17:19.600 --> 00:17:23.600]  根本你給我們這個要求
[00:17:23.600 --> 00:17:27.600]  世上沒有人能像王那樣問出來
[00:17:27.600 --> 00:17:29.600]  這是什麼意思呢?
[00:17:29.600 --> 00:17:32.600]  世上沒有一個位高權重的人
[00:17:32.600 --> 00:17:36.600]  問過這麼難的問題
[00:17:36.600 --> 00:17:39.600]  然後第十一節他們說得很對
[00:17:39.600 --> 00:17:41.600]  除了不同世人
[00:17:41.600 --> 00:17:43.600]  世人的意思
[00:17:43.600 --> 00:17:46.600]  另一個說法就是屬血氣的人
[00:17:46.600 --> 00:17:52.600]  除了不同屬血氣的人同居的神明之外
[00:17:52.600 --> 00:17:56.600]  沒有人能夠在王面前說出來
[00:17:56.600 --> 00:18:02.600]  巴比倫是一個多神的國度
[00:18:02.600 --> 00:18:04.600]  這班節時所信靠的神明
[00:18:04.600 --> 00:18:07.600]  就是在地上跟他們同居的
[00:18:07.600 --> 00:18:09.600]  一班所謂的神明
[00:18:09.600 --> 00:18:13.600]  是人手所雕刻出來的偶像
[00:18:13.600 --> 00:18:17.600]  他們根本沒可能幫助到這班人
[00:18:17.600 --> 00:18:20.600]  去解答王的問題
[00:18:20.600 --> 00:18:24.600]  去完成這個不可能的任務
[00:18:24.600 --> 00:18:27.600]  於是這個難題接著
[00:18:27.600 --> 00:18:33.600]  就是關乎一個生命危機的問題
[00:18:33.600 --> 00:18:36.600]  他們將要面對酷刑
[00:18:36.600 --> 00:18:38.600]  他們將要面對生命受威脅
[00:18:38.600 --> 00:18:44.600]  他們的生命和財產都會喪失的一個危機
[00:18:44.600 --> 00:18:46.600]  如果是你,你會怎樣?
[00:18:46.600 --> 00:18:50.600]  如果你面對危機,你會怎樣?
[00:18:50.600 --> 00:18:52.600]  好像這班術士
[00:18:52.600 --> 00:18:54.600]  他們面對這個危機
[00:18:54.600 --> 00:18:58.600]  是到了一個極之無助的關口
[00:18:58.600 --> 00:19:02.600]  這個王跟平時的做法完全不一樣
[00:19:02.600 --> 00:19:04.600]  根本不按常規
[00:19:04.600 --> 00:19:07.600]  根本不按平常理
[00:19:07.600 --> 00:19:11.600]  而且他表明了一些
[00:19:11.600 --> 00:19:15.600]  用一些殘酷的刑罰去對待他們
[00:19:15.600 --> 00:19:19.600]  要求他們要說出所發的夢
[00:19:19.600 --> 00:19:21.600]  王看穿了他們
[00:19:21.600 --> 00:19:23.600]  他們根本無計可施
[00:19:23.600 --> 00:19:26.600]  在故意的拖延時間
[00:19:26.600 --> 00:19:31.600]  一再問王,究竟你的夢是什麼?
[00:19:31.600 --> 00:19:35.600]  王認為他們根本既然不知道夢是什麼的時候
[00:19:35.600 --> 00:19:39.600]  其實也不會懂得解那個夢
[00:19:39.600 --> 00:19:43.600]  所以他認定他們是說謊言的
[00:19:43.600 --> 00:19:45.600]  對他們完全失去信任
[00:19:45.600 --> 00:19:48.600]  推斷他們心裏的期望
[00:19:48.600 --> 00:19:51.600]  就是如果將來時移勢易
[00:19:51.600 --> 00:19:52.600]  政權被顛覆
[00:19:52.600 --> 00:19:54.600]  或者因為王的喜好
[00:19:54.600 --> 00:19:57.600]  而將這件事遺忘了
[00:19:57.600 --> 00:20:02.600]  忘記了對他們進行私刑的計劃的時候
[00:20:02.600 --> 00:20:04.600]  他們就有彎轉
[00:20:04.600 --> 00:20:07.600]  其實他們是無助的
[00:20:07.600 --> 00:20:09.600]  他們是等運到的
[00:20:09.600 --> 00:20:13.600]  他們是等這個環境能夠轉變
[00:20:13.600 --> 00:20:16.600]  我們看到這班外邦的哲士
[00:20:16.600 --> 00:20:22.600]  他們是靠著什麼方法去面對他們的危機?
[00:20:22.600 --> 00:20:24.600]  他們其實就是靠著
[00:20:24.600 --> 00:20:28.600]  他們所信任這班外邦的神明
[00:20:28.600 --> 00:20:31.600]  但到頭來他們所得到的
[00:20:31.600 --> 00:20:37.600]  也是無助、無出路、失敗的
[00:20:37.600 --> 00:20:39.600]  其實在今天我們很多人
[00:20:39.600 --> 00:20:42.600]  都為著我們未知的未來
[00:20:42.600 --> 00:20:45.600]  面對一些危機的時候
[00:20:45.600 --> 00:20:49.600]  我們會去尋求其他神明的協助
[00:20:49.600 --> 00:20:51.600]  甚至在基督徒當中
[00:20:51.600 --> 00:20:53.600]  我們都會有人去占卜
[00:20:53.600 --> 00:20:55.600]  有人去玩塔羅牌
[00:20:55.600 --> 00:21:01.600]  去提升、借助一些水晶的力量
[00:21:01.600 --> 00:21:04.600]  或者去尋求一些
[00:21:04.600 --> 00:21:08.600]  姓鍾的師父、姓蘇的師父
[00:21:08.600 --> 00:21:11.600]  去了解一下自己的運程
[00:21:11.600 --> 00:21:13.600]  但我們要知道
[00:21:13.600 --> 00:21:15.600]  原來倚靠這些力量
[00:21:15.600 --> 00:21:19.600]  最終都是失敗的
[00:21:19.600 --> 00:21:21.600]  我們來到第十三節
[00:21:21.600 --> 00:21:23.600]  我們看到這個危機
[00:21:23.600 --> 00:21:29.600]  不單是站在皇面前的這班哲士面對著
[00:21:29.600 --> 00:21:31.600]  我們看到第十三節
[00:21:31.600 --> 00:21:35.600]  皇要去將命令發出
[00:21:35.600 --> 00:21:40.600]  所有的哲士都受到刑罰的威脅
[00:21:40.600 --> 00:21:45.600]  當中包括了我們今天要去學校的主角
[00:21:45.600 --> 00:21:48.600]  但爾利和他們的同伴
[00:21:48.600 --> 00:21:53.600]  人人都面對同一個危機
[00:21:53.600 --> 00:21:56.600]  大家的反應都有所不同
[00:21:56.600 --> 00:21:59.600]  但爾利的反應又是怎樣呢?
[00:21:59.600 --> 00:22:06.600]  我們看到第十四至第十九節
[00:22:06.600 --> 00:22:08.600]  當但爾利面對這個危機的時候
[00:22:08.600 --> 00:22:11.600]  他的態度是從容不迫
[00:22:11.600 --> 00:22:14.600]  我們可以看到幾個表現
[00:22:14.600 --> 00:22:17.600]  第一是他鎮定地回應
[00:22:17.600 --> 00:22:21.600]  他並沒有逃避這個危機
[00:22:21.600 --> 00:22:25.600]  當皇要被殺的命令來到的時候
[00:22:25.600 --> 00:22:28.600]  其實但爾利完全不知道發生什麼事
[00:22:28.600 --> 00:22:30.600]  他只知道現在命令一出
[00:22:30.600 --> 00:22:36.600]  死就是他現在要去接受的刑罰
[00:22:36.600 --> 00:22:39.600]  你想想至高無上的皇
[00:22:39.600 --> 00:22:40.600]  下了這道命令
