
[00:00:00.000 --> 00:00:04.000]  願你繼續以聆聽聲道我們的敬拜
[00:04:21.000 --> 00:04:25.000]  同樣的道理很多時候都放在我們福音信仰裏
[00:04:25.000 --> 00:04:30.000]  我們問一個福音或我們活在恩典當中的一個人
[00:04:30.000 --> 00:04:34.000]  上帝是一個怎樣的道理
[00:04:34.000 --> 00:04:36.000]  福音是一個怎樣的訊息
[00:04:36.000 --> 00:04:38.000]  我們每一個人活在恩典當中
[00:04:38.000 --> 00:04:41.000]  好人好者我們大概不是很體會
[00:04:41.000 --> 00:04:45.000]  直至到在我們生命裏面出現了一些狀況
[00:04:45.000 --> 00:04:49.000]  又或者很多的尾線離開了我們的時候
[00:04:49.000 --> 00:04:53.000]  我們就開始明白福音原來對我們生命是那麼重要
[00:04:53.000 --> 00:04:57.000]  今天我們用這個角度來看史詩記第十九章
[00:04:57.000 --> 00:05:02.000]  跟之前的第十七章和第十八章的記載有些不同
[00:05:02.000 --> 00:05:05.000]  雖然同樣都是講一個利未人的故事
[00:05:05.000 --> 00:05:08.000]  很多經學家說是兩個利未人
[00:05:08.000 --> 00:05:11.000]  你當他一個也好或兩個也好
[00:05:11.000 --> 00:05:13.000]  在第十七章第十八章
[00:05:13.000 --> 00:05:17.000]  之前上個星期我們所讀的就有多次提及耶和華上帝
[00:05:17.000 --> 00:05:21.000]  又或者以上帝為名來實踐他們的生活
[00:05:21.000 --> 00:05:23.000]  不過去到第十九章
[00:05:23.000 --> 00:05:29.000]  一路讀上去我們完全看不到上帝介入在這個情況裏面
[00:05:29.000 --> 00:05:32.000]  剛才我們一頭一尾讀了這段聖經
[00:05:32.000 --> 00:05:36.000]  開頭的時候那個妾侍回到外家
[00:05:36.000 --> 00:05:40.000]  到尾的時候為何會被分成知解
[00:05:40.000 --> 00:05:42.000]  變為十二份呢
[00:05:42.000 --> 00:05:45.000]  究竟這件事發生了甚麼事呢
[00:05:45.000 --> 00:05:48.000]  一個沒有上帝的處境當中
[00:05:48.000 --> 00:05:51.000]  就發現了出現了一件這樣的事
[00:05:51.000 --> 00:05:54.000]  今天這件事讀上去真的很暗黑
[00:05:54.000 --> 00:05:57.000]  很多同工都不會特別去處理這段經文
[00:05:57.000 --> 00:06:00.000]  因為很多時候不知道怎樣去應用
[00:06:00.000 --> 00:06:02.000]  我們就帶著這段經文裏面
[00:06:02.000 --> 00:06:05.000]  雖然以色列民已經成為神國的子民
[00:06:05.000 --> 00:06:07.000]  但是他撇離了上帝
[00:06:07.000 --> 00:06:09.000]  離開了上帝之後
[00:06:09.000 --> 00:06:11.000]  他們整個民族走向一個甚麼的地步
[00:06:11.000 --> 00:06:15.000]  我們就帶著這個角度去思想今天這段經文
[00:06:15.000 --> 00:06:18.000]  我們先祈禱求主幫助我們同心祈禱
[00:06:18.000 --> 00:06:21.000]  生愛主我們求祢在我們當中
[00:06:21.000 --> 00:06:22.000]  說領我們眾人
[00:06:22.000 --> 00:06:25.000]  讓我們今天能夠明白祢的話語
[00:06:25.000 --> 00:06:28.000]  又讓我們心靈當中看到今天這段經文
[00:06:28.000 --> 00:06:31.000]  對每個世代作出的警惕
[00:06:31.000 --> 00:06:34.000]  又讓我們能夠真的安著祢的心
[00:06:34.000 --> 00:06:39.000]  明白信仰耶穌基督對我們生命有多重要
[00:06:39.000 --> 00:06:42.000]  我們帶著恭敬的心在祢面前去研讀
[00:06:42.000 --> 00:06:45.000]  求祢帶領我們幫助我們
[00:06:45.000 --> 00:06:49.000]  垂聽我們的祈禱奉基督耶穌得聖的聖名祈求
[00:06:49.000 --> 00:06:52.000]  我們看第十九章
[00:06:52.000 --> 00:06:56.000]  在經文裏面一開始就很快很明確地記載著
[00:06:56.000 --> 00:06:58.000]  以色列沒有王的時候
[00:06:58.000 --> 00:07:00.000]  讓我們想起之前的循環
[00:07:00.000 --> 00:07:02.000]  沒有一個事司
[00:07:02.000 --> 00:07:04.000]  沒有人帶領整個民族的
[00:07:04.000 --> 00:07:05.000]  各人任意而為
[00:07:05.000 --> 00:07:10.000]  裏面就說到有一個人住在以法連山地的一個尼美人
[00:07:10.000 --> 00:07:12.000]  這是一個神職人員
[00:07:12.000 --> 00:07:16.000]  經文裏面特別說到他娶了一個妾
[00:07:16.000 --> 00:07:23.000]  在聖經裏面沒有特別禁止尼美人娶妾
[00:07:23.000 --> 00:07:26.000]  不過你可以明白一個神職人員
[00:07:26.000 --> 00:07:30.000]  原則上他的生命是交付給上帝
[00:07:30.000 --> 00:07:36.000]  他也是以服侍上帝為他生命裏面最重要的目標
[00:07:36.000 --> 00:07:38.000]  而當時的納妾
[00:07:38.000 --> 00:07:41.000]  很多人納妾除了繼後香燈之外
[00:07:41.000 --> 00:07:43.000]  更多是出於自私
[00:07:43.000 --> 00:07:47.000]  因為妾侍比家裏的僕人高一點
[00:07:47.000 --> 00:07:50.000]  但比家裏的正室低很多
[00:07:50.000 --> 00:07:53.000]  簡單來說就是一個妾侍
[00:07:53.000 --> 00:07:55.000]  就是一個廉價的勞工
[00:07:55.000 --> 00:07:59.000]  同時間滿足主人的性慾望
[00:07:59.000 --> 00:08:05.000]  你可以知道尼美人納了這個妾
[00:08:05.000 --> 00:08:06.000]  其實帶著一點點
[00:08:06.000 --> 00:08:09.000]  大家都會覺得有點奇怪
[00:08:09.000 --> 00:08:11.000]  不過經文裏面再繼續說
[00:08:11.000 --> 00:08:14.000]  第二節也有不同的說法
[00:08:14.000 --> 00:08:17.000]  妾行淫離開丈夫回白
[00:08:17.000 --> 00:08:19.000]  由大白離行到了夫家
[00:08:19.000 --> 00:08:21.000]  再納女住了四個月
[00:08:21.000 --> 00:08:25.000]  經文和合本翻譯是說妾行淫
[00:08:25.000 --> 00:08:28.000]  不過一邊讀上去你會覺得很奇怪
[00:08:28.000 --> 00:08:33.000]  行淫了然後老公為何不用律法將婦人致死呢
[00:08:33.000 --> 00:08:35.000]  可以用石頭扔死她
[00:08:35.000 --> 00:08:40.000]  所以和合修訂本也改了翻譯
[00:08:40.000 --> 00:08:43.000]  因為行淫這個字有兩個翻譯
[00:08:43.000 --> 00:08:46.000]  一個是說男女不倫的關係
[00:08:46.000 --> 00:08:52.000]  第二個處理是對丈夫生氣
[00:08:52.000 --> 00:08:54.000]  如果用對丈夫生氣
[00:08:54.000 --> 00:08:56.000]  即是發怒
[00:08:56.000 --> 00:08:59.000]  可能尼美人激怒了妾侍
[00:08:59.000 --> 00:09:03.000]  一怒之下她離開了回到夫家四個月
[00:09:03.000 --> 00:09:08.000]  讀上去上文下理似乎比較通順
[00:09:08.000 --> 00:09:14.000]  而且理解上也沒有製造更多困難
[00:09:14.000 --> 00:09:17.000]  我們用她生氣了丈夫
[00:09:17.000 --> 00:09:19.000]  向丈夫生氣
[00:09:19.000 --> 00:09:21.000]  所以回到外家
[00:09:21.000 --> 00:09:26.000]  她的外家在由大白離行住了四個月
[00:09:26.000 --> 00:09:29.000]  隔了四個月之後
[00:09:29.000 --> 00:09:34.000]  尼美人帶著一個僕人
[00:09:34.000 --> 00:09:38.000]  經文裡說帶著兩匹驢去見她
[00:09:38.000 --> 00:09:41.000]  用好話勸她回來
[00:09:41.000 --> 00:09:43.000]  你讀上去就知道
[00:09:43.000 --> 00:09:46.000]  如果行淫不會用好話勸她回來
[00:09:46.000 --> 00:09:50.000]  經文裡說尼美人帶著兩匹驢
[00:09:50.000 --> 00:09:53.000]  那匹驢不是讓她眼前的僕人坐
[00:09:53.000 --> 00:10:00.000]  而是希望用驢很尊貴地接妾侍回到家裡
[00:10:00.000 --> 00:10:05.000]  在她一直用好話勸她的時候
[00:10:05.000 --> 00:10:09.000]  經文很快就說到這個人去到岳父的家
[00:10:09.000 --> 00:10:11.000]  岳父見到女婿
[00:10:11.000 --> 00:10:13.000]  口水滴滴滴
[00:10:13.000 --> 00:10:17.000]  於是強行留她在裡面住宿
[00:10:17.000 --> 00:10:22.000]  希望留下接待她有三天的日子
[00:10:22.000 --> 00:10:25.000]  接待三天是當時猶太人的規矩
[00:10:25.000 --> 00:10:28.000]  遠道而來的遊客來到
[00:10:28.000 --> 00:10:32.000]  一般來說禮貌上是接待她三天
[00:10:32.000 --> 00:10:36.000]  三天後大家都歡唱
[00:10:36.000 --> 00:10:42.000]  而這個妾侍整件事都某程度是緘默的
[00:10:42.000 --> 00:10:46.000]  不過是這個妾侍引導尼美人和她的僕人
[00:10:46.000 --> 00:10:50.000]  去到岳父的家裡住了三天
[00:10:50.000 --> 00:10:53.000]  住了三天後經文記載
[00:10:53.000 --> 00:10:56.000]  岳父很喜歡尼美人
[00:10:56.000 --> 00:11:00.000]  一方面可能是一個自己的女婿
[00:11:00.000 --> 00:11:04.000]  他很盛情地去接待她
[00:11:04.000 --> 00:11:07.000]  另一方面其實尼美人這個身份
[00:11:07.000 --> 00:11:09.000]  都是帶著一份尊貴的
[00:11:09.000 --> 00:11:13.000]  所以在岳父一個尼美人的女婿
[00:11:13.000 --> 00:11:16.000]  他很想多留她一段時間
[00:11:16.000 --> 00:11:22.000]  一個服侍神的人來到他家裡留宿
[00:11:22.000 --> 00:11:25.000]  他覺得是一件很榮耀也很快樂的事
[00:11:25.000 --> 00:11:27.000]  所以留了第三天後再多留一天
[00:11:27.000 --> 00:11:29.000]  就是第四天了
[00:11:29.000 --> 00:11:31.000]  到了第四天想走的時候
[00:11:31.000 --> 00:11:33.000]  岳父就說都很晚了
[00:11:33.000 --> 00:11:36.000]  不如你多留一天
[00:11:36.000 --> 00:11:40.000]  太陽平西你出去趕路就很晚了
[00:11:40.000 --> 00:11:42.000]  於是就強留多一天
[00:11:42.000 --> 00:11:44.000]  到了第五天早上
[00:11:44.000 --> 00:11:46.000]  尼美人和僕人想走了
[00:11:46.000 --> 00:11:52.000]  他就說現在離開實在太倉促了
[00:11:52.000 --> 00:11:56.000]  再加上不如等到日間沒那麼曬
[00:11:56.000 --> 00:12:00.000]  當時早上或傍晚太陽沒那麼猛烈
[00:12:00.000 --> 00:12:02.000]  於是就再強留
[00:12:02.000 --> 00:12:04.000]  到了第五天黃昏的時候
[00:12:04.000 --> 00:12:08.000]  尼美人和僕人都忍不住要走了
[00:12:08.000 --> 00:12:12.000]  即使岳父怎樣強留她也好
[00:12:12.000 --> 00:12:14.000]  怎樣加添心力
[00:12:14.000 --> 00:12:18.000]  怎樣暢快住多一天
[00:12:18.000 --> 00:12:21.000]  尼美人都不會再聽
[00:12:21.000 --> 00:12:26.000]  於是他們就在日頭平西的時間
[00:12:26.000 --> 00:12:28.000]  即是傍晚
[00:12:28.000 --> 00:12:32.000]  尼美人帶著僕人和妾侍
[00:12:32.000 --> 00:12:36.000]  坐著兩匹驢離開這個地方
[00:12:36.000 --> 00:12:40.000]  大家記住剛才說離開的時間是傍晚的時間
[00:12:40.000 --> 00:12:44.000]  開始太陽落山的日子
[00:12:44.000 --> 00:12:46.000]  於是趕路的時候
[00:12:46.000 --> 00:12:48.000]  差不多回到家裡
[00:12:48.000 --> 00:12:52.000]  還沒到的地方已經進入天黑
[00:12:52.000 --> 00:12:54.000]  到了天黑不會再晚上趕路
[00:12:54.000 --> 00:12:56.000]  一來風沙大
[00:12:56.000 --> 00:12:58.000]  第二樣東西就是有很多盜賊
[00:12:58.000 --> 00:13:00.000]  很不安全
[00:13:00.000 --> 00:13:02.000]  所以他們就希望找一個地方
[00:13:02.000 --> 00:13:04.000]  來留宿一晚
[00:13:04.000 --> 00:13:06.000]  第二天早上再走路
[00:13:06.000 --> 00:13:08.000]  回到自己的地方
[00:13:08.000 --> 00:13:12.000]  在他們一路走的時候
[00:13:12.000 --> 00:13:14.000]  經文裡面記載著
[00:13:14.000 --> 00:13:18.000]  一路走到當時還不是以色列的首都
[00:13:18.000 --> 00:13:20.000]  那個地方叫做耶布斯
[00:13:20.000 --> 00:13:22.000]  經文括著告訴你
[00:13:22.000 --> 00:13:24.000]  那個地方叫做耶路撒冷
[00:13:24.000 --> 00:13:26.000]  這是第十節裡面的交代
[00:13:26.000 --> 00:13:30.000]  在耶路撒冷當時是屬於外邦人的地方
[00:13:30.000 --> 00:13:34.000]  有個僕人說不如進去住一下
[00:13:34.000 --> 00:13:36.000]  在耶布斯人的地方住宿一晚
[00:13:36.000 --> 00:13:38.000]  第二天早上再趕路
[00:13:38.000 --> 00:13:42.000]  但是利美的主人就說
[00:13:42.000 --> 00:13:44.000]  我們不可以進去
[00:13:44.000 --> 00:13:46.000]  因為耶布斯這個地方是外邦人住的
[00:13:46.000 --> 00:13:48.000]  他的考慮是什麼呢
[00:13:48.000 --> 00:13:50.000]  他的地方是屬於
[00:13:50.000 --> 00:13:52.000]  其他國家
[00:13:52.000 --> 00:13:54.000]  其他民族人住的地方
[00:13:54.000 --> 00:13:56.000]  所以在這裡
[00:13:56.000 --> 00:13:58.000]  寧願回到自己人
[00:13:58.000 --> 00:14:00.000]  變亞敏茲派集結
[00:14:00.000 --> 00:14:02.000]  集居的地方就是基比亞
[00:14:02.000 --> 00:14:04.000]  反正都是
[00:14:04.000 --> 00:14:06.000]  當然是回到自己人的地方
[00:14:06.000 --> 00:14:08.000]  來居住
[00:14:08.000 --> 00:14:10.000]  所以就沒有去到
[00:14:10.000 --> 00:14:12.000]  耶布斯這個外邦人居住的地方
[00:14:12.000 --> 00:14:16.000]  就進入了基比亞這個城市
[00:14:16.000 --> 00:14:18.000]  他心裡比較安全
[00:14:18.000 --> 00:14:20.000]  是變亞敏茲派
[00:14:20.000 --> 00:14:22.000]  也是自己人
[00:14:22.000 --> 00:14:24.000]  所居住的一個地方
[00:14:24.000 --> 00:14:26.000]  不過進入基比亞的時候
[00:14:26.000 --> 00:14:28.000]  其實太陽已經日落了
[00:14:28.000 --> 00:14:30.000]  去到那個地方裡面
[00:14:30.000 --> 00:14:32.000]  其實在街上
[00:14:32.000 --> 00:14:34.000]  在街上
[00:14:34.000 --> 00:14:36.000]  那些基比亞的變亞敏人
[00:14:36.000 --> 00:14:38.000]  或者自己的
[00:14:38.000 --> 00:14:40.000]  以色列人
[00:14:40.000 --> 00:14:42.000]  沒有人理會他們
[00:14:42.000 --> 00:14:44.000]  即使他們一直走著
[00:14:44.000 --> 00:14:46.000]  他們擺明是一個客人
[00:14:46.000 --> 00:14:48.000]  但是當地人就很冷漠
[00:14:48.000 --> 00:14:50.000]  人們就眼望望
[00:14:50.000 --> 00:14:52.000]  沒有特別來接待
[00:14:52.000 --> 00:14:54.000]  利美人和
[00:14:54.000 --> 00:14:56.000]  他的妾侍
[00:14:56.000 --> 00:14:58.000]  和那個僕人
[00:14:58.000 --> 00:15:00.000]  直到晚上
[00:15:00.000 --> 00:15:02.000]  在獨節那裡
[00:15:02.000 --> 00:15:04.000]  有一個老年人在田間裡工作
[00:15:04.000 --> 00:15:06.000]  回來了
[00:15:06.000 --> 00:15:08.000]  下班了
[00:15:08.000 --> 00:15:10.000]  原來他原本不是當地人
[00:15:10.000 --> 00:15:12.000]  他原本是住在以法連山地的人
[00:15:12.000 --> 00:15:14.000]  現在就住在基比亞
[00:15:14.000 --> 00:15:16.000]  在那個
[00:15:16.000 --> 00:15:20.000]  一個寄居在這個地方的老年人
[00:15:20.000 --> 00:15:22.000]  於是乎
[00:15:22.000 --> 00:15:24.000]  見到這個利美人的時候
[00:15:24.000 --> 00:15:26.000]  就接待他了
[00:15:26.000 --> 00:15:28.000]  經文裡面很快就會這樣說
[00:15:28.000 --> 00:15:30.000]  他們沒有地方居住
[00:15:30.000 --> 00:15:32.000]  還有他們有爐
[00:15:32.000 --> 00:15:34.000]  還有糧草
[00:15:34.000 --> 00:15:36.000]  不過今晚需要借宿一宵
[00:15:36.000 --> 00:15:38.000]  所以
[00:15:38.000 --> 00:15:40.000]  我和我的妾
[00:15:40.000 --> 00:15:42.000]  和我的僕人
[00:15:42.000 --> 00:15:44.000]  有餅有酒
[00:15:44.000 --> 00:15:46.000]  並不缺少什麼
[00:15:46.000 --> 00:15:48.000]  也就是說他不是來白吃的
[00:15:48.000 --> 00:15:50.000]  他只是需要借地方
[00:15:50.000 --> 00:15:52.000]  睡一晚
[00:15:52.000 --> 00:15:54.000]  不用來在街上
[00:15:54.000 --> 00:15:56.000]  或者在那裡睡
[00:15:56.000 --> 00:15:58.000]  他需要一個地方
[00:15:58.000 --> 00:16:00.000]  來借宿一宵
[00:16:00.000 --> 00:16:02.000]  豪情的
[00:16:02.000 --> 00:16:04.000]  像以前的龍門客棧
[00:16:04.000 --> 00:16:06.000]  有餅有酒
[00:16:06.000 --> 00:16:08.000]  我們什麼都不缺
[00:16:08.000 --> 00:16:10.000]  豪情的說了一番這樣的話
[00:16:10.000 --> 00:16:12.000]  於是這個老年人就說
[00:16:12.000 --> 00:16:14.000]  願你們平安
[00:16:14.000 --> 00:16:16.000]  你所要的我都會供給你的
[00:16:16.000 --> 00:16:18.000]  不過你不可以在街上過夜
[00:16:18.000 --> 00:16:20.000]  於是乎就將這幾個人
[00:16:20.000 --> 00:16:22.000]  接待到自己的家裡
[00:16:22.000 --> 00:16:24.000]  幫他們
[00:16:24.000 --> 00:16:26.000]  給他們一些爐
[00:16:26.000 --> 00:16:28.000]  有飼養的
[00:16:28.000 --> 00:16:30.000]  餵食他們
[00:16:30.000 --> 00:16:32.000]  接著幫他們洗腳
[00:16:32.000 --> 00:16:34.000]  和接待
[00:16:34.000 --> 00:16:36.000]  和他們一起吃喝
[00:16:36.000 --> 00:16:38.000]  這個老年人就
[00:16:38.000 --> 00:16:40.000]  帶著一份很恭謹的心
[00:16:40.000 --> 00:16:42.000]  來接待這位美人
[00:16:42.000 --> 00:16:44.000]  整個的家庭
[00:16:44.000 --> 00:16:46.000]  他們一邊吃飯
[00:16:46.000 --> 00:16:48.000]  一邊言談甚歡的時候
[00:16:48.000 --> 00:16:50.000]  大家很放鬆
[00:16:50.000 --> 00:16:52.000]  很歡暢的時間
[00:16:52.000 --> 00:16:54.000]  突然在家門外
[00:16:54.000 --> 00:16:56.000]  有人敲門
[00:16:56.000 --> 00:16:58.000]  啪啪啪
[00:16:58.000 --> 00:17:00.000]  有些人就在老年人的門外敲門
[00:17:00.000 --> 00:17:02.000]  為什麼敲門呢
[00:17:02.000 --> 00:17:04.000]  原來在基比亞
[00:17:04.000 --> 00:17:06.000]  有一些流氓
[00:17:06.000 --> 00:17:08.000]  經文裡面記載
[00:17:08.000 --> 00:17:10.000]  這些是匪徒
[00:17:10.000 --> 00:17:12.000]  匪徒以為我們是打家劫舍
[00:17:12.000 --> 00:17:14.000]  更好的說法
[00:17:14.000 --> 00:17:16.000]  就是這班人是流離浪蕩的流氓
[00:17:16.000 --> 00:17:18.000]  不務正業的
[00:17:18.000 --> 00:17:20.000]  就在這裡拍門
[00:17:20.000 --> 00:17:22.000]  啪啪啪
[00:17:22.000 --> 00:17:24.000]  接著就跟老人家說
[00:17:24.000 --> 00:17:26.000]  你把你家裡的男人
[00:17:26.000 --> 00:17:28.000]  帶出來
[00:17:28.000 --> 00:17:30.000]  我讀上去也有點尷尬
[00:17:30.000 --> 00:17:32.000]  我們要與他交合
[00:17:32.000 --> 00:17:34.000]  你聖經讀得很文雅
[00:17:34.000 --> 00:17:36.000]  不過
[00:17:36.000 --> 00:17:38.000]  我們知道那個狀況
[00:17:38.000 --> 00:17:40.000]  這一班是一班男人
[00:17:40.000 --> 00:17:42.000]  看到有一班客人
[00:17:42.000 --> 00:17:44.000]  去到老人家的家裡坐直
[00:17:44.000 --> 00:17:46.000]  他就要做一個
[00:17:46.000 --> 00:17:48.000]  同性戀的行為
[00:17:48.000 --> 00:17:50.000]  某程度上
[00:17:50.000 --> 00:17:52.000]  講得直白一點
[00:17:52.000 --> 00:17:54.000]  就是要雞奸他
[00:17:54.000 --> 00:17:56.000]  要將他交出來
[00:17:56.000 --> 00:17:58.000]  老人家就對他們說
[00:17:58.000 --> 00:18:00.000]  弟兄不可以這樣作惡
[00:18:00.000 --> 00:18:02.000]  這個人來到我家裡
[00:18:02.000 --> 00:18:04.000]  你們不可以做這樣的醜事
[00:18:04.000 --> 00:18:06.000]  第23節裡面這樣說
[00:18:06.000 --> 00:18:08.000]  24節繼續說
[00:18:08.000 --> 00:18:10.000]  這個老人家說
[00:18:10.000 --> 00:18:12.000]  我家裡有個女兒
[00:18:12.000 --> 00:18:14.000]  還是處女
[00:18:14.000 --> 00:18:16.000]  還有這個人的妾侍
[00:18:16.000 --> 00:18:18.000]  隨便你們
[00:18:18.000 --> 00:18:20.000]  怎樣處理他們
[00:18:20.000 --> 00:18:22.000]  但是這個男人
[00:18:22.000 --> 00:18:24.000]  不可以讓你們
[00:18:24.000 --> 00:18:26.000]  做這些醜惡的事
[00:18:26.000 --> 00:18:28.000]  同樣的事件
[00:18:28.000 --> 00:18:30.000]  或者這樣的情景
[00:18:30.000 --> 00:18:32.000]  如果你熟讀舊約聖經
[00:18:32.000 --> 00:18:34.000]  其實舊約裡面
[00:18:34.000 --> 00:18:36.000]  大概出現過一次這樣的狀況
[00:18:36.000 --> 00:18:38.000]  就是在創世紀裡面
[00:18:38.000 --> 00:18:40.000]  第19章1-9節
[00:18:40.000 --> 00:18:42.000]  說到羅德接待兩個天使
[00:18:42.000 --> 00:18:44.000]  然後在
[00:18:44.000 --> 00:18:46.000]  索多瑪這個地方
[00:18:46.000 --> 00:18:48.000]  當羅德接待了
[00:18:48.000 --> 00:18:50.000]  兩個天使進入他家裡的時候
[00:18:50.000 --> 00:18:52.000]  索多瑪所有的人
[00:18:52.000 --> 00:18:54.000]  都要拍門
[00:18:54.000 --> 00:18:56.000]  由老到亂都要說
[00:18:56.000 --> 00:18:58.000]  這兩個天使是男的
[00:18:58.000 --> 00:19:00.000]  不要以為天使是女的
[00:19:00.000 --> 00:19:02.000]  是男的
[00:19:02.000 --> 00:19:04.000]  兩個天使來發生性行為
[00:19:04.000 --> 00:19:06.000]  整件事
[00:19:06.000 --> 00:19:08.000]  就好像一個翻版
[00:19:08.000 --> 00:19:10.000]  不過在
[00:19:10.000 --> 00:19:12.000]  舍斯記裡面
[00:19:12.000 --> 00:19:14.000]  記載的
[00:19:14.000 --> 00:19:16.000]  內容跟創世紀有點不同
[00:19:16.000 --> 00:19:18.000]  在
[00:19:18.000 --> 00:19:20.000]  創世紀裡面
[00:19:20.000 --> 00:19:22.000]  記載著
[00:19:22.000 --> 00:19:24.000]  說到上帝默默地保守
[00:19:24.000 --> 00:19:26.000]  羅德的家庭
[00:19:26.000 --> 00:19:28.000]  在一個連十個二人都沒有
[00:19:28.000 --> 00:19:30.000]  的索多瑪這個城市裡面
[00:19:30.000 --> 00:19:32.000]  上帝
[00:19:32.000 --> 00:19:34.000]  插手干預
