
[00:00:00.000 --> 00:00:04.720]  願意繼續聆聽聖道的敬拜
[00:04:36.120 --> 00:04:38.120]  你會不會叫人信聖經呢
[00:04:38.120 --> 00:04:40.120]  最終他都會信聖經
[00:04:40.120 --> 00:04:42.120]  不過他信了耶穌就信聖經
[00:04:42.120 --> 00:04:43.120]  你明白我說什麼嗎
[00:04:43.120 --> 00:04:45.120]  一開始叫他信聖經
[00:04:45.120 --> 00:04:46.120]  你不是傳聖經
[00:04:46.120 --> 00:04:47.120]  你是傳耶穌
[00:04:47.120 --> 00:04:50.120]  所以耶穌是最重要的
[00:04:50.120 --> 00:04:53.120]  你說信父上帝也一樣重要
[00:04:53.120 --> 00:04:55.120]  是一定重要
[00:04:55.120 --> 00:04:57.120]  不過你看到的是
[00:04:57.120 --> 00:05:02.120]  耶穌常常將自己和父上帝並列
[00:05:02.120 --> 00:05:04.120]  要求人同時相信
[00:05:04.120 --> 00:05:06.120]  十四章一節說
[00:05:06.120 --> 00:05:10.120]  你們信上帝也當信我
[00:05:10.120 --> 00:05:13.120]  你只要這樣說
[00:05:13.120 --> 00:05:16.120]  你就已經看到重點在哪裡
[00:05:16.120 --> 00:05:25.120]  例如我叫你又要刷牙又要塗雙珠墨雪花膏
[00:05:25.120 --> 00:05:28.120]  刷牙不用說你也會做
[00:05:28.120 --> 00:05:31.120]  很明顯我要傳遞的訊息是
[00:05:31.120 --> 00:05:32.120]  我告訴你
[00:05:32.120 --> 00:05:34.120]  你要信耶穌和信梁家倫
[00:05:34.120 --> 00:05:36.120]  你知道重點在哪裡
[00:05:36.120 --> 00:05:38.120]  你們每個人都是基督徒
[00:05:38.120 --> 00:05:39.120]  每個人都信了耶穌
[00:05:39.120 --> 00:05:42.120]  現在我是叫你信我
[00:05:42.120 --> 00:05:44.120]  這樣疊在一起
[00:05:44.120 --> 00:05:46.120]  對當時的猶太人來說
[00:05:46.120 --> 00:05:48.120]  信上帝有什麼問題
[00:05:48.120 --> 00:05:50.120]  每個人都相信
[00:05:50.120 --> 00:05:52.120]  你信上帝的同時
[00:05:52.120 --> 00:05:54.120]  也當信我
[00:05:54.120 --> 00:05:58.120]  耶穌是將他和上帝並列
[00:05:58.120 --> 00:05:59.120]  所以重點在哪裡
[00:05:59.120 --> 00:06:00.120]  不是信上帝
[00:06:00.120 --> 00:06:01.120]  因為每個人都知道
[00:06:01.120 --> 00:06:02.120]  每個人都相信
[00:06:02.120 --> 00:06:05.120]  重點是信他
[00:06:05.120 --> 00:06:08.120]  這是他要說的話
[00:06:08.120 --> 00:06:10.120]  在信奉上帝的同時
[00:06:10.120 --> 00:06:12.120]  相信耶穌
[00:06:12.120 --> 00:06:15.120]  好像信奉上帝那樣信耶穌
[00:06:15.120 --> 00:06:17.120]  這才是一個挑戰性
[00:06:17.120 --> 00:06:20.120]  嶄新的要求
[00:06:20.120 --> 00:06:22.120]  你試試自己
[00:06:22.120 --> 00:06:25.120]  用手機打開聖經的搜索器
[00:06:25.120 --> 00:06:27.120]  在方書裡面
[00:06:27.120 --> 00:06:29.120]  《約翰福音》記載
[00:06:29.120 --> 00:06:31.120]  耶穌要求人信祂的次數
[00:06:31.120 --> 00:06:33.120]  是壓倒性多的
[00:06:33.120 --> 00:06:35.120]  馬太只有寥寥兩三次
[00:06:35.120 --> 00:06:38.120]  並且不是耶穌開口
[00:06:38.120 --> 00:06:41.120]  直接邀請人信祂
[00:06:41.120 --> 00:06:44.120]  馬可和路加爾一次都沒有
[00:06:44.120 --> 00:06:47.120]  但是約翰超過十次
[00:06:47.120 --> 00:06:48.120]  信我
[00:06:48.120 --> 00:06:50.120]  你們要信我
[00:06:50.120 --> 00:06:55.120]  是耶穌對他的聽眾的吩咐
[00:06:55.120 --> 00:06:59.120]  耶穌要求人信祂的什麼呢
[00:06:59.120 --> 00:07:00.120]  首先
[00:07:00.120 --> 00:07:02.120]  耶穌在說話
[00:07:02.120 --> 00:07:06.120]  第一要求當然是要求人信祂說的話
[00:07:06.120 --> 00:07:08.120]  相信耶穌的教導
[00:07:08.120 --> 00:07:10.120]  特別是那些他們從來沒聽過
[00:07:10.120 --> 00:07:11.120]  從來沒想過
[00:07:11.120 --> 00:07:14.120]  又或者是耶穌翻轉了
[00:07:14.120 --> 00:07:17.120]  他們從聖殿和會堂所領受的
[00:07:17.120 --> 00:07:21.120]  律法解釋的那些說話
[00:07:21.120 --> 00:07:25.120]  耶穌曾經毫不留情地斥責凡尼塞人說
[00:07:25.120 --> 00:07:28.120]  你們為什麼不明白我的話呢
[00:07:28.120 --> 00:07:31.120]  無非是因為你們不能夠聽我的道
[00:07:31.120 --> 00:07:34.120]  你們是出於你們的父魔鬼
[00:07:34.120 --> 00:07:35.120]  你們父的私慾
[00:07:35.120 --> 00:07:36.120]  你們偏要行
[00:07:36.120 --> 00:07:39.120]  他是從起初殺人的不守真理
[00:07:39.120 --> 00:07:41.120]  因他裡面沒有真理
[00:07:41.120 --> 00:07:43.120]  他說謊是出於自己
[00:07:43.120 --> 00:07:45.120]  因為他本來是說謊的
[00:07:45.120 --> 00:07:47.120]  也是說謊之人的父
[00:07:47.120 --> 00:07:49.120]  我將真理告訴我
[00:07:49.120 --> 00:07:50.120]  你們
[00:07:50.120 --> 00:07:55.120]  你們就因此不信我
[00:07:55.120 --> 00:07:58.120]  強調的是信
[00:07:58.120 --> 00:08:00.120]  你信我的說話
[00:08:00.120 --> 00:08:01.120]  不讀下去了
[00:08:01.120 --> 00:08:03.120]  其次
[00:08:03.120 --> 00:08:05.120]  耶穌要求他們從
[00:08:05.120 --> 00:08:07.120]  信耶穌的話
[00:08:07.120 --> 00:08:08.120]  他的信息
[00:08:08.120 --> 00:08:10.120]  去到他的身份
[00:08:10.120 --> 00:08:12.120]  耶穌要求人信
[00:08:12.120 --> 00:08:14.120]  他是基督
[00:08:14.120 --> 00:08:17.120]  基督就是舊約
[00:08:17.120 --> 00:08:20.120]  眾先知應許要來的那個尼塞亞救世主
[00:08:20.120 --> 00:08:23.120]  那些經文我不讀了
[00:08:23.120 --> 00:08:26.120]  耶穌是基督
[00:08:26.120 --> 00:08:31.120]  彼得在耶穌對門徒所做的那個突擊測驗裡面
[00:08:31.120 --> 00:08:32.120]  獨佔鰲頭
[00:08:32.120 --> 00:08:34.120]  正因為他講了一個標準的答案
[00:08:34.120 --> 00:08:35.120]  是什麼?
[00:08:35.120 --> 00:08:36.120]  你是基督
[00:08:36.120 --> 00:08:39.120]  是永生上帝的兒子
[00:08:39.120 --> 00:08:42.120]  不過這段記載在《馬太福音》
[00:08:42.120 --> 00:08:44.120]  只是十六章
[00:08:44.120 --> 00:08:48.120]  《約翰福音》就沒有記載彼得講這番話
[00:08:48.120 --> 00:08:53.120]  不過就講了
[00:08:53.120 --> 00:08:55.120]  拉撒路的姐姐馬大
[00:08:55.120 --> 00:08:57.120]  就是瑪利亞馬大
[00:08:57.120 --> 00:09:00.120]  馬大是做了同樣的認訊
[00:09:00.120 --> 00:09:02.120]  在《約翰福音》十一章二十七節
[00:09:02.120 --> 00:09:03.120]  主亞時的
[00:09:03.120 --> 00:09:05.120]  我信你是基督
[00:09:05.120 --> 00:09:07.120]  是上帝的兒子
[00:09:07.120 --> 00:09:10.120]  就是那個要臨到世界
[00:09:10.120 --> 00:09:12.120]  信耶穌是基督
[00:09:12.120 --> 00:09:16.120]  這個是從信耶穌的信息
[00:09:16.120 --> 00:09:19.120]  到耶穌的身份
[00:09:19.120 --> 00:09:20.120]  第三
[00:09:20.120 --> 00:09:24.120]  從身份再去到來源出處
[00:09:24.120 --> 00:09:29.120]  耶穌要求人信祂是從父那裏來的
[00:09:29.120 --> 00:09:32.120]  祂是從父差來的
[00:09:32.120 --> 00:09:34.120]  耶穌對門徒說
[00:09:34.120 --> 00:09:37.120]  在十六章二十七到二十八節
[00:09:37.120 --> 00:09:39.120]  因為你們已經愛我
[00:09:39.120 --> 00:09:42.120]  又信我是從父出來的
[00:09:42.120 --> 00:09:44.120]  我從父出來到了世界
[00:09:44.120 --> 00:09:45.120]  我又離開世界
[00:09:45.120 --> 00:09:48.120]  往父那裏去
[00:09:48.120 --> 00:09:51.120]  在大祭司的祈禱裏
[00:09:51.120 --> 00:09:54.120]  耶穌亦都說洗他們
[00:09:54.120 --> 00:09:56.120]  亦都在我門裏面
[00:09:56.120 --> 00:10:00.120]  叫世人可以信祢差了我來
[00:10:00.120 --> 00:10:02.120]  耶穌的產地來源
[00:10:02.120 --> 00:10:03.120]  耶穌的出處
[00:10:03.120 --> 00:10:06.120]  是從父那裏來的
[00:10:06.120 --> 00:10:09.120]  最後
[00:10:09.120 --> 00:10:13.120]  從信息到身份
[00:10:13.120 --> 00:10:15.120]  然後到來源
[00:10:15.120 --> 00:10:18.120]  最後去到關係
[00:10:18.120 --> 00:10:22.120]  祂要求人信祂和父上帝有特殊的關係
[00:10:22.120 --> 00:10:25.120]  上帝不是誰
[00:10:25.120 --> 00:10:28.120]  上帝是耶穌的天父
[00:10:28.120 --> 00:10:30.120]  祂和父密切聯繫
[00:10:30.120 --> 00:10:31.120]  祂在父裏面
[00:10:31.120 --> 00:10:32.120]  父在祂裏面
[00:10:32.120 --> 00:10:35.120]  祂和父心意相通
[00:10:35.120 --> 00:10:38.120]  想法和做法完全一致
[00:10:38.120 --> 00:10:39.120]  祂所說的
[00:10:39.120 --> 00:10:43.120]  通通就是父所吩咐要說的
[00:10:43.120 --> 00:10:44.120]  祂沒有說過任何說話
[00:10:44.120 --> 00:10:46.120]  不是父上帝所說
[00:10:46.120 --> 00:10:48.120]  祂所想的說話
[00:10:48.120 --> 00:10:51.120]  祂的說話百分百等於父上帝的說話
[00:10:51.120 --> 00:10:52.120]  祂所行的
[00:10:52.120 --> 00:10:55.120]  亦都全部是父的事
[00:10:55.120 --> 00:10:56.120]  所以
[00:10:56.120 --> 00:10:57.120]  信耶穌的
[00:10:57.120 --> 00:10:58.120]  就等於信天父
[00:10:58.120 --> 00:10:59.120]  信天父的
[00:10:59.120 --> 00:11:03.120]  亦都必須同時信耶穌
[00:11:03.120 --> 00:11:07.120]  信耶穌的結果是甚麼呢?
[00:11:07.120 --> 00:11:08.120]  或者說
[00:11:08.120 --> 00:11:10.120]  信耶穌有甚麼好處呢?
[00:11:10.120 --> 00:11:12.120]  耶穌最主的應許是
[00:11:12.120 --> 00:11:13.120]  永生
[00:11:13.120 --> 00:11:14.120]  信耶穌
[00:11:14.120 --> 00:11:15.120]  得永生
[00:11:15.120 --> 00:11:18.120]  正如他在司行洗拉撒路
[00:11:18.120 --> 00:11:20.120]  復活的神蹟所宣告的
[00:11:20.120 --> 00:11:22.120]  復活在我
[00:11:22.120 --> 00:11:23.120]  生命也在我
[00:11:23.120 --> 00:11:24.120]  信我的人雖然死了
[00:11:24.120 --> 00:11:25.120]  也必復活
[00:11:25.120 --> 00:11:27.120]  信我的人雖然死了
[00:11:27.120 --> 00:11:29.120]  也必復活
[00:11:29.120 --> 00:11:30.120]  如果
[00:11:30.120 --> 00:11:32.120]  信耶穌就得永生
[00:11:32.120 --> 00:11:33.120]  永遠不死
[00:11:33.120 --> 00:11:35.120]  那不信耶穌的
[00:11:35.120 --> 00:11:36.120]  就只能夠面對死亡
[00:11:36.120 --> 00:11:37.120]  是嗎?
[00:11:37.120 --> 00:11:39.120]  在八章二十四節
[00:11:39.120 --> 00:11:40.120]  耶穌說
[00:11:40.120 --> 00:11:41.120]  所以我對你們說
[00:11:41.120 --> 00:11:43.120]  你們要死在罪中
[00:11:43.120 --> 00:11:45.120]  你們若不信我時
[00:11:45.120 --> 00:11:48.120]  基督必要死在罪中
[00:11:48.120 --> 00:11:51.120]  為甚麼信耶穌就得永生
[00:11:51.120 --> 00:11:54.120]  不信耶穌就要死亡
[00:11:54.120 --> 00:11:55.120]  耶穌是否很霸道呢?
[00:11:55.120 --> 00:11:57.120]  這是信我者昌
[00:11:57.120 --> 00:11:59.120]  逆我者亡的意思
[00:11:59.120 --> 00:12:00.120]  是嗎?
[00:12:00.120 --> 00:12:02.120]  不信耶穌就要死亡
[00:12:02.120 --> 00:12:03.120]  原因是
[00:12:03.120 --> 00:12:05.120]  不信耶穌
[00:12:05.120 --> 00:12:09.120]  在聖經說是最大的罪
[00:12:09.120 --> 00:12:11.120]  十六章九節
[00:12:11.120 --> 00:12:14.120]  今天我們沒有時間詳細說這一點
[00:12:14.120 --> 00:12:16.120]  日後再說
[00:12:16.120 --> 00:12:18.120]  另外
[00:12:18.120 --> 00:12:21.120]  耶穌上上是順應著他跟人談道的時候
[00:12:21.120 --> 00:12:24.120]  不同場合說的不同主題
[00:12:24.120 --> 00:12:26.120]  做了很多不同形式
[00:12:26.120 --> 00:12:28.120]  但意思相同的表達
[00:12:28.120 --> 00:12:30.120]  其中說得最多的
[00:12:30.120 --> 00:12:31.120]  次數最多的
[00:12:31.120 --> 00:12:32.120]  就是說
[00:12:32.120 --> 00:12:37.120]  他有永遠不渴的活水
[00:12:37.120 --> 00:12:40.120]  他在亞各井旁跟婦人談道的時候
[00:12:40.120 --> 00:12:43.120]  說他應許的凡信他
[00:12:43.120 --> 00:12:45.120]  就永遠不渴
[00:12:45.120 --> 00:12:47.120]  在說到生命的糧的時候
[00:12:47.120 --> 00:12:48.120]  六章他又說
[00:12:48.120 --> 00:12:49.120]  我是生命的糧
[00:12:49.120 --> 00:12:52.120]  到我這裡來的永遠不餓
[00:12:52.120 --> 00:12:55.120]  信我的永遠不渴
[00:12:55.120 --> 00:12:58.120]  耶穌又公開呼籲
[00:12:58.120 --> 00:12:59.120]  人若渴了
[00:12:59.120 --> 00:13:01.120]  可以到我這裡來渴
[00:13:01.120 --> 00:13:03.120]  信我的人就如經上所說
[00:13:03.120 --> 00:13:07.120]  從他腹中要流出活水的江河來
[00:13:07.120 --> 00:13:09.120]  除了活水之外
[00:13:09.120 --> 00:13:13.120]  耶穌也不止一次說他是世界的光
[00:13:13.120 --> 00:13:14.120]  是這樣信他的人
[00:13:14.120 --> 00:13:16.120]  就離開黑暗進入光明
[00:13:16.120 --> 00:13:18.120]  成為光明之子
[00:13:18.120 --> 00:13:20.120]  十二章三十五到三十六節
[00:13:20.120 --> 00:13:21.120]  光在你們中間
[00:13:21.120 --> 00:13:22.120]  萬日不多的時候
[00:13:22.120 --> 00:13:24.120]  應當趁著有光行走
[00:13:24.120 --> 00:13:27.120]  免得黑暗淋到你們
[00:13:27.120 --> 00:13:28.120]  那在黑暗裡行走的
[00:13:28.120 --> 00:13:30.120]  不知往那何處去
[00:13:30.120 --> 00:13:32.120]  你們當趁著有光
[00:13:32.120 --> 00:13:34.120]  順從這光
[00:13:34.120 --> 00:13:37.120]  使你們成為光明之子
[00:13:37.120 --> 00:13:39.120]  今天我們讀的經文
[00:13:39.120 --> 00:13:40.120]  耶穌也宣告
[00:13:40.120 --> 00:13:41.120]  信我的不是信我
[00:13:41.120 --> 00:13:44.120]  乃是信那差我來的
[00:13:44.120 --> 00:13:47.120]  人看見我就是看見那差我來的
[00:13:47.120 --> 00:13:49.120]  我到世上來乃是光
[00:13:49.120 --> 00:13:51.120]  叫凡信我的
[00:13:51.120 --> 00:13:54.120]  不住在黑暗裡
[00:13:54.120 --> 00:13:58.120]  綜合了剛才一大段
[00:13:58.120 --> 00:14:00.120]  跟大家去說
[00:14:00.120 --> 00:14:02.120]  耶穌叫人信他
[00:14:02.120 --> 00:14:04.120]  到底是信他什麼
[00:14:04.120 --> 00:14:06.120]  信他有什麼後果
[00:14:06.120 --> 00:14:08.120]  做了一個綜合的說明
[00:14:08.120 --> 00:14:11.120]  今天我們看這一段聖經
[00:14:11.120 --> 00:14:14.120]  十二章三十七到五十節
[00:14:14.120 --> 00:14:16.120]  一段很簡單的聖經
[00:14:16.120 --> 00:14:18.120]  基本上都是耶穌的說話
[00:14:18.120 --> 00:14:21.120]  沒有什麼故事
[00:14:21.120 --> 00:14:23.120]  約翰一開始說
[00:14:23.120 --> 00:14:25.120]  耶穌同時代的人
[00:14:25.120 --> 00:14:28.120]  大都不信他
[00:14:28.120 --> 00:14:31.120]  多數猶太人都不信他
[00:14:31.120 --> 00:14:32.120]  即使他在他們中間
[00:14:32.120 --> 00:14:33.120]  行了很多神蹟
[00:14:33.120 --> 00:14:37.120]  仍然沒有改變他們的想法
[00:14:37.120 --> 00:14:38.120]  約翰精印了
[00:14:38.120 --> 00:14:40.120]  以塞雅書五十三章一節
[00:14:40.120 --> 00:14:42.120]  這一段說話
[00:14:42.120 --> 00:14:45.120]  主啊 我們所傳的有誰信呢?
[00:14:45.120 --> 00:14:48.120]  主的傍臂向誰顯露呢?
[00:14:48.120 --> 00:14:50.120]  藉著先知的慨嘆
[00:14:50.120 --> 00:14:54.120]  表達了人對上帝的話的無動於衷
[00:14:54.120 --> 00:14:57.120]  這裡主的傍臂
[00:14:57.120 --> 00:14:59.120]  指的是上帝的作為
[00:14:59.120 --> 00:15:01.120]  也是呼應前面說
[00:15:01.120 --> 00:15:03.120]  耶穌行了很多神蹟
[00:15:03.120 --> 00:15:05.120]  即是主的傍臂
[00:15:05.120 --> 00:15:07.120]  行了很多神蹟
[00:15:07.120 --> 00:15:09.120]  仍然很多人不信
[00:15:09.120 --> 00:15:12.120]  為什麼人會拒絕相信呢?
[00:15:12.120 --> 00:15:14.120]  約翰再精印另一段
[00:15:14.120 --> 00:15:15.120]  以塞雅書
[00:15:15.120 --> 00:15:18.120]  以塞雅書六章九節
[00:15:18.120 --> 00:15:19.120]  主叫他們闔了眼
[00:15:19.120 --> 00:15:21.120]  硬了心
[00:15:21.120 --> 00:15:23.120]  免得他們眼睛看見
[00:15:23.120 --> 00:15:24.120]  心裡明白
[00:15:24.120 --> 00:15:25.120]  回轉過來
[00:15:25.120 --> 00:15:28.120]  我就醫治他們
[00:15:28.120 --> 00:15:30.120]  這裡指出的是
[00:15:30.120 --> 00:15:35.120]  出於上帝的主權
[00:15:35.120 --> 00:15:38.120]  上帝使他們不信
[00:15:38.120 --> 00:15:40.120]  上帝使他們眼盲
[00:15:40.120 --> 00:15:43.120]  心硬
[00:15:43.120 --> 00:15:44.120]  這一段經文
[00:15:44.120 --> 00:15:48.120]  或許會帶給我們一些困擾
[00:15:48.120 --> 00:15:50.120]  為什麼人的不信
[00:15:50.120 --> 00:15:53.120]  竟然是上帝促成的呢?
[00:15:53.120 --> 00:15:55.120]  上帝藉著先知說話
[00:15:55.120 --> 00:15:56.120]  耶穌向人說話
[00:15:56.120 --> 00:15:59.120]  不是希望人通通接受祂嗎?
[00:15:59.120 --> 00:16:02.120]  為什麼上帝會故意讓他們心硬
[00:16:02.120 --> 00:16:03.120]  眼盲
[00:16:03.120 --> 00:16:05.120]  使他們無法理解
[00:16:05.120 --> 00:16:06.120]  無法接受呢?
[00:16:06.120 --> 00:16:08.120]  如果人的不信
[00:16:08.120 --> 00:16:09.120]  是由於上帝促成的
[00:16:09.120 --> 00:16:15.120]  他們還需要為他們的不信負責任嗎?
[00:16:15.120 --> 00:16:16.120]  必須說
[00:16:16.120 --> 00:16:17.120]  你們的困擾
[00:16:17.120 --> 00:16:19.120]  都是我讀經的困擾
[00:16:19.120 --> 00:16:20.120]  我沒有充分智慧
[00:16:20.120 --> 00:16:22.120]  去掃除你們的疑惑
[00:16:22.120 --> 00:16:24.120]  不過
[00:16:24.120 --> 00:16:26.120]  約翰要傳遞的信息
[00:16:26.120 --> 00:16:27.120]  是很重要
[00:16:27.120 --> 00:16:28.120]  很簡單
[00:16:28.120 --> 00:16:30.120]  猶太人不信耶穌
[00:16:30.120 --> 00:16:32.120]  不是他們不想信
[00:16:32.120 --> 00:16:36.120]  而是他們不能夠信
[00:16:36.120 --> 00:16:38.120]  三十九節那裡說的是
[00:16:38.120 --> 00:16:41.120]  他們所以不能信
[00:16:41.120 --> 00:16:43.120]  不是說他們不想
[00:16:43.120 --> 00:16:44.120]  是不能
[00:16:44.120 --> 00:16:45.120]  為什麼不能?
[00:16:45.120 --> 00:16:50.120]  因為上帝沒有允許他們相信
[00:16:50.120 --> 00:16:52.120]  這些說法是很古怪的
[00:16:52.120 --> 00:16:53.120]  我知道
[00:16:53.120 --> 00:16:55.120]  不過是很重要的
[00:16:55.120 --> 00:16:57.120]  相信是恩典
[00:16:57.120 --> 00:17:01.120]  沒有人能夠憑一己之力就接受耶穌
[00:17:01.120 --> 00:17:03.120]  一定要仰賴上帝的幫助
[00:17:03.120 --> 00:17:06.120]  一定要得到上帝的允許
[00:17:06.120 --> 00:17:07.120]  所以成為基督徒
[00:17:07.120 --> 00:17:09.120]  既是出於人的信心
[00:17:09.120 --> 00:17:11.120]  也是憑藉上帝的恩典
[00:17:11.120 --> 00:17:12.120]  唯獨信心
[00:17:12.120 --> 00:17:14.120]  也是唯獨恩典
[00:17:14.120 --> 00:17:19.120]  在信宗教
[00:17:19.120 --> 00:17:21.120]  我們叫皈依一個宗教
[00:17:21.120 --> 00:17:23.120]  一個religious conversion
[00:17:23.120 --> 00:17:25.120]  在皈依的事上
[00:17:25.120 --> 00:17:27.120]  上帝絕對不是
[00:17:27.120 --> 00:17:29.120]  等下你去旺角街市
[00:17:29.120 --> 00:17:35.120]  祂不是躺在魚檔裡的那條多寶魚
[00:17:35.120 --> 00:17:38.120]  然後你來買我吧
[00:17:38.120 --> 00:17:40.120]  完全由你挑選
[00:17:40.120 --> 00:17:42.120]  你撕一撕不買
[00:17:42.120 --> 00:17:44.120]  不夠新鮮就不要它
[00:17:44.120 --> 00:17:48.120]  祂不是讓你挑三揀四
[00:17:48.120 --> 00:17:51.120]  挑肥挑瘦的那個
[00:17:51.120 --> 00:17:53.120]  被動任你選
[00:17:53.120 --> 00:17:55.120]  你有沒有搞錯?
[00:17:55.120 --> 00:17:57.120]  上帝也不是
[00:17:57.120 --> 00:18:00.120]  講者選舉的候選佳麗
[00:18:00.120 --> 00:18:02.120]  在舞台掃手弄枝
[00:18:02.120 --> 00:18:05.120]  希望吸引你投祂一票
[00:18:05.120 --> 00:18:07.120]  不是
[00:18:07.120 --> 00:18:09.120]  耶穌很硬朗地說
[00:18:09.120 --> 00:18:11.120]  不是我們揀選耶穌
[00:18:11.120 --> 00:18:13.120]  是耶穌揀選我們
