
[00:00:00.000 --> 00:00:04.600]  經訓記載在二福所書四章二十六至二十七節
[00:07:05.600 --> 00:07:08.600]  嗯!實踐得很好
[00:07:08.600 --> 00:07:10.600]  我們做得非常好
[00:07:10.600 --> 00:07:11.600]  他就問
[00:07:11.600 --> 00:07:13.600]  可否舉些例子來聽聽
[00:07:13.600 --> 00:07:15.600]  例如三天前
[00:07:15.600 --> 00:07:18.600]  我和太太有爭執
[00:07:18.600 --> 00:07:20.600]  因為我們有這個協議
[00:07:20.600 --> 00:07:24.600]  所以我們在三天內沒有睡覺
[00:07:24.600 --> 00:07:27.600]  這是笑話一則
[00:07:27.600 --> 00:07:29.600]  但其實是真的
[00:07:29.600 --> 00:07:31.600]  當我們讀聖經的時候
[00:07:31.600 --> 00:07:33.600]  我們實踐聖經的教導
[00:07:33.600 --> 00:07:34.600]  是否即是說
[00:07:34.600 --> 00:07:36.600]  我們一發怒
[00:07:36.600 --> 00:07:38.600]  就要在睡前處理
[00:07:38.600 --> 00:07:41.600]  而沒有細究
[00:07:41.600 --> 00:07:44.600]  如何處理和面對
[00:07:44.600 --> 00:07:47.600]  所以我們今天也很想
[00:07:47.600 --> 00:07:49.600]  從已忽所書這段聖經
[00:07:49.600 --> 00:07:50.600]  學習一下
[00:07:50.600 --> 00:07:54.600]  上帝對於憤怒有何教導
[00:07:54.600 --> 00:07:56.600]  讓我們一起祈禱
[00:07:56.600 --> 00:07:59.600]  天父,我們感謝你
[00:07:59.600 --> 00:08:01.600]  因為我們不是機械人
[00:08:01.600 --> 00:08:02.600]  我們是有血有肉的人
[00:08:02.600 --> 00:08:04.600]  你讓我們每一個人
[00:08:04.600 --> 00:08:07.600]  都有自己很豐富的情感
[00:08:07.600 --> 00:08:10.600]  讓我們從這些情感中
[00:08:10.600 --> 00:08:13.600]  有互動和結連
[00:08:13.600 --> 00:08:16.600]  亦可以認識自己的限制
[00:08:16.600 --> 00:08:20.600]  和作出回應的互動和需要
[00:08:20.600 --> 00:08:21.600]  上帝大,我們知道
[00:08:21.600 --> 00:08:23.600]  當我們成為你的跟從者
[00:08:23.600 --> 00:08:25.600]  成為基督徒的時候
[00:08:25.600 --> 00:08:27.600]  我們就過著新的樣式
[00:08:27.600 --> 00:08:28.600]  新的生活
[00:08:28.600 --> 00:08:30.600]  我們很需要學習
[00:08:30.600 --> 00:08:32.600]  究竟在你的真理和真道裡
[00:08:32.600 --> 00:08:35.600]  我們如何面對憤怒
[00:08:35.600 --> 00:08:37.600]  如何在人生中
[00:08:37.600 --> 00:08:41.600]  活出一個真是討你喜悅的
[00:08:41.600 --> 00:08:43.600]  行出你的心意的生命
[00:08:43.600 --> 00:08:45.600]  我們就恭敬將這段時間
[00:08:45.600 --> 00:08:46.600]  交託在你的手中
[00:08:46.600 --> 00:08:47.600]  求天父你親自帶領
[00:08:47.600 --> 00:08:48.600]  多謝你聽祈禱
[00:08:48.600 --> 00:08:50.600]  奉主耶穌基督得勝
[00:08:50.600 --> 00:08:51.600]  明知其求
[00:08:51.600 --> 00:08:52.600]  阿們
[00:08:52.600 --> 00:08:57.600]  已忽所書第四章
[00:08:57.600 --> 00:08:58.600]  一開始就說到
[00:08:58.600 --> 00:09:01.600]  一些從前未信主的人
[00:09:01.600 --> 00:09:05.600]  如今是跟從主的信徒
[00:09:05.600 --> 00:09:09.600]  他說你們的行事為人
[00:09:09.600 --> 00:09:12.600]  應當與蒙召的恩相稱
[00:09:12.600 --> 00:09:15.600]  我們信了主之後
[00:09:15.600 --> 00:09:17.600]  我們不是自己了
[00:09:17.600 --> 00:09:19.600]  我們再不是單打獨鬥
[00:09:19.600 --> 00:09:20.600]  孤軍作戰
[00:09:20.600 --> 00:09:22.600]  我們是基督的身體
[00:09:22.600 --> 00:09:24.600]  我們有一位主
[00:09:24.600 --> 00:09:26.600]  祂要讓我們在生命裡
[00:09:26.600 --> 00:09:27.600]  與我們同行
[00:09:27.600 --> 00:09:29.600]  也願意跟從祂的人
[00:09:29.600 --> 00:09:32.600]  能夠在生命裡結連和合一
[00:09:32.600 --> 00:09:35.600]  所以我們應該
[00:09:35.600 --> 00:09:41.600]  必須除去舊人的生活模式和態度
[00:09:41.600 --> 00:09:44.600]  不再去順從迷惑人的私慾
[00:09:44.600 --> 00:09:47.600]  我們現在應該是穿上新人
[00:09:47.600 --> 00:09:49.600]  過一個新的生活
[00:09:49.600 --> 00:09:51.600]  而這個新的生活
[00:09:51.600 --> 00:09:54.600]  就是從真理而來的人意
[00:09:54.600 --> 00:09:56.600]  和聖潔的生活
[00:09:56.600 --> 00:09:59.600]  現在保羅就是告訴信徒
[00:09:59.600 --> 00:10:01.600]  各位弟兄姊妹
[00:10:01.600 --> 00:10:03.600]  我們有新的身份
[00:10:03.600 --> 00:10:05.600]  我們有新的生活
[00:10:05.600 --> 00:10:09.600]  到底我們的生活應該是怎樣呢?
[00:10:09.600 --> 00:10:12.600]  我以前會憤怒
[00:10:12.600 --> 00:10:15.600]  我現在可不可以憤怒?
[00:10:15.600 --> 00:10:17.600]  我以前的憤怒
[00:10:17.600 --> 00:10:19.600]  是會任憑自己的情緒
[00:10:19.600 --> 00:10:23.600]  心意、想法去反應
[00:10:23.600 --> 00:10:24.600]  現在呢?
[00:10:24.600 --> 00:10:28.600]  現在我應該怎樣處理?
[00:10:28.600 --> 00:10:30.600]  以我自己為例
[00:10:30.600 --> 00:10:31.600]  我想跟大家說
[00:10:31.600 --> 00:10:35.600]  其實我小時候經常被人說小器
[00:10:35.600 --> 00:10:37.600]  小器
[00:10:37.600 --> 00:10:38.600]  怎樣小器呢?
[00:10:38.600 --> 00:10:40.600]  我經常覺得
[00:10:40.600 --> 00:10:42.600]  人們說一點點話
[00:10:42.600 --> 00:10:46.600]  都會令自己覺得很冒犯
[00:10:46.600 --> 00:10:49.600]  然後心裡就很生氣
[00:10:49.600 --> 00:10:51.600]  我記得有一次
[00:10:51.600 --> 00:10:52.600]  很深刻的
[00:10:52.600 --> 00:10:55.600]  我小時候不吃魚
[00:10:55.600 --> 00:10:57.600]  有一頓飯
[00:10:57.600 --> 00:10:59.600]  我媽媽就擺了五碟菜出來
[00:10:59.600 --> 00:11:03.600]  這五碟菜裡面有三碟是魚
[00:11:03.600 --> 00:11:06.600]  結果我整頓飯就很生氣
[00:11:06.600 --> 00:11:09.600]  然後我整頓飯都是焦口焦面
[00:11:09.600 --> 00:11:11.600]  還有一件菜都不合適
[00:11:11.600 --> 00:11:13.600]  只是白飯
[00:11:13.600 --> 00:11:17.600]  然後回到房間裡
[00:11:17.600 --> 00:11:18.600]  還是很生氣
[00:11:18.600 --> 00:11:20.600]  氣難一下
[00:11:20.600 --> 00:11:22.600]  於是我就寫日記
[00:11:22.600 --> 00:11:26.600]  我就將我媽媽的惡行記下
[00:11:26.600 --> 00:11:30.600]  然後就去以洩我心頭的不忿
[00:11:30.600 --> 00:11:35.600]  但現在我不會了
[00:11:35.600 --> 00:11:38.600]  但信了耶穌之後
[00:11:38.600 --> 00:11:40.600]  我又不知道為什麼
[00:11:40.600 --> 00:11:42.600]  現在我經常都不敢生氣
[00:11:42.600 --> 00:11:45.600]  我不敢生氣
[00:11:45.600 --> 00:11:48.600]  每件事都是有愛
[00:11:48.600 --> 00:11:50.600]  有包容
[00:11:50.600 --> 00:11:52.600]  這些只是無心之失
[00:11:52.600 --> 00:11:55.600]  就算他放了我一百次飛機
[00:11:55.600 --> 00:11:56.600]  也好
[00:11:56.600 --> 00:11:57.600]  也有他的原因
[00:11:57.600 --> 00:11:59.600]  我原諒他
[00:11:59.600 --> 00:12:05.600]  所謂既不敢怒也不敢言
[00:12:05.600 --> 00:12:07.600]  說到憤怒
[00:12:07.600 --> 00:12:09.600]  好像不知道該怎麼說
[00:12:09.600 --> 00:12:13.600]  古希臘哲學家亞歷斯多德這樣說
[00:12:13.600 --> 00:12:16.600]  任何人都會憤怒
[00:12:16.600 --> 00:12:19.600]  但要對正確的人
[00:12:19.600 --> 00:12:21.600]  以正確的程度
[00:12:21.600 --> 00:12:23.600]  在正確的時間
[00:12:23.600 --> 00:12:26.600]  懷著正確的動機
[00:12:26.600 --> 00:12:29.600]  以正確的方法去生氣
[00:12:29.600 --> 00:12:31.600]  是不是很難
[00:12:31.600 --> 00:12:33.600]  我看到有些弟兄姊妹在笑
[00:12:33.600 --> 00:12:34.600]  我心想
[00:12:34.600 --> 00:12:37.600]  你生氣這件事也要這麼優雅
[00:12:37.600 --> 00:12:39.600]  為什麼要這麼優雅
[00:12:39.600 --> 00:12:42.600]  但不要緊
[00:12:42.600 --> 00:12:44.600]  聖經裡面有教導我們
[00:12:44.600 --> 00:12:45.600]  有告訴我們
[00:12:45.600 --> 00:12:47.600]  究竟憤怒是一回什麼事
[00:12:47.600 --> 00:12:49.600]  我們應該怎樣去回應
[00:12:49.600 --> 00:12:51.600]  我們來看看第26節
[00:12:51.600 --> 00:12:59.600]  第26節說到生氣卻不要犯罪
[00:12:59.600 --> 00:13:02.600]  這就像一個箏言式的諺語
[00:13:02.600 --> 00:13:04.600]  有兩個動詞
[00:13:04.600 --> 00:13:10.600]  一方面是肯定的動詞
[00:13:10.600 --> 00:13:11.600]  生氣
[00:13:11.600 --> 00:13:13.600]  另一方面是否定的動詞
[00:13:13.600 --> 00:13:15.600]  不犯罪
[00:13:15.600 --> 00:13:20.600]  但這兩個動詞都是命令式
[00:13:20.600 --> 00:13:26.600]  肯定的命令是你要生氣
[00:13:26.600 --> 00:13:29.600]  否定的命令是不犯罪
[00:13:29.600 --> 00:13:32.600]  而生氣這個字
[00:13:32.600 --> 00:13:36.600]  在新約裡面出現過八次
[00:13:36.600 --> 00:13:38.600]  除了在啟示錄裡說到
[00:13:38.600 --> 00:13:41.600]  龍和愛邦的憤怒之外
[00:13:41.600 --> 00:13:44.600]  到這裡就是說人
[00:13:44.600 --> 00:13:47.600]  其他都是說人的憤怒
[00:13:47.600 --> 00:13:50.600]  其實這裡說生氣是一個被動詞
[00:13:50.600 --> 00:13:53.600]  是指外界的一些刺激元
[00:13:53.600 --> 00:13:55.600]  激使我們有情緒
[00:13:55.600 --> 00:13:58.600]  激使我們的憤怒有些情緒
[00:13:58.600 --> 00:14:01.600]  是無可避免的
[00:14:01.600 --> 00:14:03.600]  除非我們不和別人交往
[00:14:03.600 --> 00:14:07.600]  可能身邊沒有東西激怒你
[00:14:07.600 --> 00:14:09.600]  於是有人就說
[00:14:09.600 --> 00:14:11.600]  既然是這樣
[00:14:11.600 --> 00:14:14.600]  我們置身於無可避免的環境裡
[00:14:14.600 --> 00:14:18.600]  而這個又是命令語氣的生氣
[00:14:18.600 --> 00:14:21.600]  即是說如果你不生氣
[00:14:21.600 --> 00:14:23.600]  你就不正常了
[00:14:23.600 --> 00:14:25.600]  是不是這個意思呢?
[00:14:25.600 --> 00:14:27.600]  我自己就不太傾向這個解釋
[00:14:27.600 --> 00:14:30.600]  因為我很難接受到
[00:14:30.600 --> 00:14:33.600]  如果一個被聖靈充滿的信徒
[00:14:33.600 --> 00:14:35.600]  他常常都因為外在的環境
[00:14:35.600 --> 00:14:36.600]  刺激他的時候
[00:14:36.600 --> 00:14:38.600]  他就常常生氣
[00:14:38.600 --> 00:14:42.600]  我覺得這個不是真正的解釋
[00:14:42.600 --> 00:14:45.600]  這不是命令我們生氣
[00:14:45.600 --> 00:14:48.600]  雖然它是用命令的語氣去說
[00:14:48.600 --> 00:14:52.600]  我們不需要證明我們正在生存
[00:14:52.600 --> 00:14:54.600]  或者我們是人所以我們要生氣
[00:14:54.600 --> 00:14:56.600]  不是這樣的
[00:14:56.600 --> 00:14:59.600]  所以我是比較認同在文法上
[00:14:59.600 --> 00:15:02.600]  和合本修訂版的解釋
[00:15:02.600 --> 00:15:03.600]  它的譯法是
[00:15:03.600 --> 00:15:07.600]  你即使生氣都不要犯罪
[00:15:07.600 --> 00:15:11.600]  你即使生氣都不要犯罪
[00:15:11.600 --> 00:15:14.600]  有些人就會探討
[00:15:14.600 --> 00:15:16.600]  這個生氣這個生氣
[00:15:16.600 --> 00:15:19.600]  是不是在說發疑怒呢?
[00:15:19.600 --> 00:15:21.600]  因為神都會發疑怒的
[00:15:21.600 --> 00:15:22.600]  在舊約裡面
[00:15:22.600 --> 00:15:23.600]  七十事易本
[00:15:23.600 --> 00:15:26.600]  這個生氣這個字出現了79次
[00:15:26.600 --> 00:15:29.600]  有39次是說上帝會發疑怒
[00:15:29.600 --> 00:15:32.600]  上帝因為人的犯罪
[00:15:32.600 --> 00:15:35.600]  上帝因為人的錯誤
[00:15:35.600 --> 00:15:37.600]  他憤怒
[00:15:37.600 --> 00:15:40.600]  於是有人就說
[00:15:40.600 --> 00:15:43.600]  如果這個生氣是否在說
[00:15:43.600 --> 00:15:45.600]  有學者就認為
[00:15:45.600 --> 00:15:48.600]  會不會是這裡說的生氣
[00:15:48.600 --> 00:15:51.600]  是在說發疑怒呢?
[00:15:51.600 --> 00:15:53.600]  甚至他們會延伸到
[00:15:53.600 --> 00:15:55.600]  會不會是在說教會裡
[00:15:55.600 --> 00:15:57.600]  因為要處理一些紀律的問題
[00:15:57.600 --> 00:15:59.600]  而去談論這件事呢?
[00:15:59.600 --> 00:16:01.600]  不過因為在《已忽所書》
[00:16:01.600 --> 00:16:04.600]  沒有其他的論證去證明這件事的時候
[00:16:04.600 --> 00:16:06.600]  我就會比較傾向
[00:16:06.600 --> 00:16:10.600]  這個不是《已忽所書》所關心的觀點
[00:16:10.600 --> 00:16:11.600]  我個人的看法是
[00:16:11.600 --> 00:16:15.600]  其實生氣是會影響人和人
[00:16:15.600 --> 00:16:18.600]  和人和神之間的關係
[00:16:18.600 --> 00:16:21.600]  我們從《已忽所書》四章的上下文來看
[00:16:21.600 --> 00:16:23.600]  那個背景是說
[00:16:23.600 --> 00:16:27.600]  如果我們不好好的控制怒氣
[00:16:27.600 --> 00:16:30.600]  我們就是過著一個舊人的生活模式
[00:16:30.600 --> 00:16:33.600]  可以帶來極大的影響
[00:16:33.600 --> 00:16:35.600]  會破壞教會的合一
[00:16:35.600 --> 00:16:37.600]  破壞人的連結
[00:16:37.600 --> 00:16:41.600]  所以無論你的生氣是否合理
[00:16:41.600 --> 00:16:43.600]  是否因為異怒
[00:16:43.600 --> 00:16:46.600]  又或者是因為有人冒犯了你
[00:16:46.600 --> 00:16:47.600]  對你不公平
[00:16:47.600 --> 00:16:51.600]  你對人的期望被那個人藐視
[00:16:51.600 --> 00:16:53.600]  或者質疑你的價值
[00:16:53.600 --> 00:16:55.600]  或者你的信念被僭越
[00:16:55.600 --> 00:16:58.600]  聖經是告訴我們
[00:16:58.600 --> 00:17:02.600]  生氣是不可以不受控的
[00:17:02.600 --> 00:17:05.600]  生氣是不可以被駕馭的
[00:17:05.600 --> 00:17:08.600]  我們個人
[00:17:08.600 --> 00:17:12.600]  因為怒氣容易令我們犯罪
[00:17:12.600 --> 00:17:14.600]  我在想難道你生氣合理
[00:17:14.600 --> 00:17:16.600]  你就可以犯罪嗎?
[00:17:16.600 --> 00:17:17.600]  這個絕對不對
[00:17:17.600 --> 00:17:20.600]  所以我們要知道
[00:17:20.600 --> 00:17:21.600]  接下來的時間
[00:17:21.600 --> 00:17:22.600]  我們要知道的就是
[00:17:22.600 --> 00:17:25.600]  憤怒其實可以破壞關係
[00:17:25.600 --> 00:17:28.600]  我們就要為這件事設限
[00:17:28.600 --> 00:17:31.600]  接下來的經文就用了三個筆
[00:17:31.600 --> 00:17:33.600]  來告訴我們
[00:17:33.600 --> 00:17:36.600]  控制怒氣的規範是甚麼
[00:17:36.600 --> 00:17:39.600]  在說這件事之前
[00:17:39.600 --> 00:17:41.600]  我想分享一個猶太拉比
[00:17:41.600 --> 00:17:45.600]  對於憤怒有三個階段的描述
[00:17:45.600 --> 00:17:49.600]  我們在研究這段經文時
[00:17:49.600 --> 00:17:51.600]  會明白得更深
[00:17:51.600 --> 00:17:57.600]  這位猶太拉比叫阿巴拉罕特韋爾斯基
[00:17:57.600 --> 00:18:02.600]  他是一位精神科醫生
[00:18:02.600 --> 00:18:05.600]  他告訴我們憤怒有三個階段
[00:18:05.600 --> 00:18:09.600]  第一個階段叫憤怒
[00:18:09.600 --> 00:18:12.600]  憤怒是憤怒的感受
[00:18:12.600 --> 00:18:17.600]  即是說我因為一些刺激
[00:18:17.600 --> 00:18:21.600]  有些刺激源令我有些情緒出來
[00:18:21.600 --> 00:18:23.600]  這就是憤怒的感受
[00:18:23.600 --> 00:18:26.600]  第二步
[00:18:26.600 --> 00:18:29.600]  當有憤怒的情緒出現時
[00:18:29.600 --> 00:18:32.600]  我有甚麼回應呢
[00:18:32.600 --> 00:18:36.600]  他用的字是暴怒
[00:18:36.600 --> 00:18:38.600]  憤怒的第二階段就是暴怒
[00:18:38.600 --> 00:18:40.600]  不是穿衣暴怒
[00:18:40.600 --> 00:18:45.600]  是很暴力、很大暴發雷霆的憤怒
[00:18:45.600 --> 00:18:50.600]  我們的回應是可以繼續憤怒下去
[00:18:50.600 --> 00:18:53.600]  是可以極端地憤怒下去
[00:18:53.600 --> 00:18:58.600]  我們可以罵、打一頓
[00:18:58.600 --> 00:19:01.600]  第三個階段就是問一個問題
[00:19:01.600 --> 00:19:09.600]  就是你的怒氣要維持多久呢?
[00:19:09.600 --> 00:19:11.600]  當我們問這個問題時
[00:19:11.600 --> 00:19:15.600]  就是在說不能釋懷的怨恨
[00:19:15.600 --> 00:19:17.600]  這是第三階段
[00:19:17.600 --> 00:19:19.600]  就是藏在心裏,忿忿不平
[00:19:19.600 --> 00:19:22.600]  心裏有一種怨恨感
[00:19:22.600 --> 00:19:24.600]  這就是第三個階段
[00:19:24.600 --> 00:19:26.600]  先有這個觀念
[00:19:26.600 --> 00:19:28.600]  我們就進入第一個步
[00:19:28.600 --> 00:19:32.600]  不犯罪
[00:19:32.600 --> 00:19:35.600]  如果有人令到我們
[00:19:35.600 --> 00:19:37.600]  剛才說的第一階段
[00:19:37.600 --> 00:19:39.600]  有些事刺激了我們
[00:19:39.600 --> 00:19:41.600]  使我們有憤怒的情緒
[00:19:41.600 --> 00:19:43.600]  而這個感受
[00:19:43.600 --> 00:19:45.600]  或者我們可能是一個很本能
[00:19:45.600 --> 00:19:47.600]  或者從小到大培養出來
[00:19:47.600 --> 00:19:49.600]  我們可能都會有一個感受
