
[00:00:00.000 --> 00:00:04.000]  我們以下要聽神給我們的說話
[00:03:34.000 --> 00:03:36.000]  王羲之也有寫
[00:03:36.000 --> 00:03:39.000]  墨寶在新春的佳節裡
[00:03:39.000 --> 00:03:41.000]  只寫幾個字
[00:03:41.000 --> 00:03:43.000]  但把一些重要的訊息
[00:03:43.000 --> 00:03:45.000]  一些祝福跟家人說
[00:03:45.000 --> 00:03:47.000]  也跟身邊的鄰舍說
[00:03:47.000 --> 00:03:50.000]  今天我就希望用三對的對聯
[00:03:50.000 --> 00:03:53.000]  不是我作的,我抄回來的
[00:03:53.000 --> 00:03:56.000]  三對春聯
[00:03:56.000 --> 00:04:01.000]  希望將今天我們讀《仕途行傳》的這段經文
[00:04:01.000 --> 00:04:04.000]  可以有一些總結的方式來表達
[00:04:04.000 --> 00:04:07.000]  藉著這幾句或這一段的經文
[00:04:07.000 --> 00:04:08.000]  彼此祝福,彼此勉勵
[00:04:08.000 --> 00:04:10.000]  在新的一年我們更進一步
[00:04:10.000 --> 00:04:12.000]  我們一起去祈禱,求神幫助我們
[00:04:12.000 --> 00:04:14.000]  同心祈禱
[00:04:14.000 --> 00:04:16.000]  阿巴迪夫,我們謝謝你
[00:04:16.000 --> 00:04:19.000]  願你在我們當中帶領我們中頂姐妹
[00:04:19.000 --> 00:04:24.000]  我們深信上帝你一直看顧我們這個群體
[00:04:24.000 --> 00:04:26.000]  我們帶著感恩的心
[00:04:26.000 --> 00:04:28.000]  去為著過去來感謝
[00:04:28.000 --> 00:04:30.000]  也帶著積極盼望
[00:04:30.000 --> 00:04:32.000]  來展望新的一年
[00:04:32.000 --> 00:04:34.000]  願主你繼續來對先恩
[00:04:34.000 --> 00:04:36.000]  與中頂姐妹同在
[00:04:36.000 --> 00:04:38.000]  有藉著你的話語給我們有激勵
[00:04:38.000 --> 00:04:40.000]  我們恭敬將來的時間交託給你
[00:04:40.000 --> 00:04:42.000]  願你賜福,願你人靈
[00:04:42.000 --> 00:04:44.000]  幫助宣講的說得清楚
[00:04:44.000 --> 00:04:46.000]  聆聽的每位頂姐妹聽得明白
[00:04:46.000 --> 00:04:48.000]  進到我們的內心
[00:04:48.000 --> 00:04:50.000]  給我們有力量實踐
[00:04:50.000 --> 00:04:52.000]  我們感謝主,垂聽祈禱
[00:04:52.000 --> 00:04:54.000]  奉基督耶穌,得聖的聖名祈求
[00:04:54.000 --> 00:04:56.000]  Amen
[00:04:56.000 --> 00:04:58.000]  首先講一下這段經文
[00:04:58.000 --> 00:05:00.000]  今天選這段經文有一點背景
[00:05:00.000 --> 00:05:02.000]  這段經文是
[00:05:02.000 --> 00:05:04.000]  《史唐人傳》第二章
[00:05:04.000 --> 00:05:06.000]  話說耶穌復活升天
[00:05:06.000 --> 00:05:10.000]  完成了十字架的救贖大使命之後
[00:05:10.000 --> 00:05:16.000]  頒布門徒將福音棒傳給他們
[00:05:16.000 --> 00:05:20.000]  接著這班門徒一直等待
[00:05:20.000 --> 00:05:22.000]  等到五旬節來臨
[00:05:22.000 --> 00:05:24.000]  五旬節來臨的時候
[00:05:24.000 --> 00:05:26.000]  除了有神跡騎士聖靈
[00:05:26.000 --> 00:05:36.000]  很外顯地將能力挑灌在信徒和使徒當中
[00:05:36.000 --> 00:05:38.000]  更重要的是當這些使徒
[00:05:38.000 --> 00:05:40.000]  或者彼得
[00:05:40.000 --> 00:05:42.000]  特別是彼得在這裡是一個代表人物
[00:05:42.000 --> 00:05:44.000]  領受了上帝的聖靈之後
[00:05:44.000 --> 00:05:48.000]  他就很勇敢地對著百姓
[00:05:48.000 --> 00:05:52.000]  宣講上帝救恩的信息
[00:05:52.000 --> 00:05:58.000]  其實整個講論就在二章十四節開始
[00:05:58.000 --> 00:06:00.000]  一個很長的篇幅
[00:06:00.000 --> 00:06:02.000]  他所講的就是
[00:06:02.000 --> 00:06:08.000]  舊約所允許的聖靈
[00:06:08.000 --> 00:06:10.000]  好像一份禮物
[00:06:10.000 --> 00:06:13.000]  賜給他屬地的子民
[00:06:13.000 --> 00:06:15.000]  現在就允許了
[00:06:15.000 --> 00:06:17.000]  值得留意的是
[00:06:17.000 --> 00:06:19.000]  為什麼講聖靈這件事這麼重要呢?
[00:06:19.000 --> 00:06:21.000]  在舊約裡面
[00:06:21.000 --> 00:06:26.000]  聖靈其實是很少人被上帝揀選
[00:06:26.000 --> 00:06:28.000]  他的靈與他同在
[00:06:28.000 --> 00:06:31.000]  聖靈同在的通常是什麼人呢?
[00:06:31.000 --> 00:06:33.000]  或者有聖靈的能力
[00:06:33.000 --> 00:06:37.000]  那些領袖、君王、先知
[00:06:37.000 --> 00:06:39.000]  甚至乎有些藝術家
[00:06:39.000 --> 00:06:43.000]  上帝的靈都會與這一小撮人同在
[00:06:43.000 --> 00:06:45.000]  不過在上帝的計劃裡面
[00:06:45.000 --> 00:06:47.000]  上帝不是純粹將他的靈
[00:06:47.000 --> 00:06:50.000]  囂冠在小撮人身上
[00:06:50.000 --> 00:06:52.000]  藉著基督耶穌的救贖
[00:06:52.000 --> 00:06:54.000]  引悔改
[00:06:54.000 --> 00:06:57.000]  到了史唐人傳裡面這一局的講論
[00:06:57.000 --> 00:06:59.000]  就講到聖靈的能力
[00:06:59.000 --> 00:07:02.000]  聖靈來自上帝的新生命
[00:07:02.000 --> 00:07:04.000]  上帝的同在
[00:07:04.000 --> 00:07:06.000]  就要在這個時間裡面
[00:07:06.000 --> 00:07:10.000]  囂冠在眾百姓的身上
[00:07:10.000 --> 00:07:13.000]  比特就講一個很簡單的信息
[00:07:13.000 --> 00:07:15.000]  就是在講現在上帝的救恩
[00:07:15.000 --> 00:07:18.000]  上帝的聖靈現在來到了
[00:07:18.000 --> 00:07:20.000]  你們每一個都要領受
[00:07:20.000 --> 00:07:25.000]  你們每一個都能夠有這份恩典
[00:07:25.000 --> 00:07:28.000]  來領受上帝的靈與他們同在
[00:07:28.000 --> 00:07:30.000]  所以這是一個很簡單的信息
[00:07:30.000 --> 00:07:35.000]  當他講完這個很簡單的信息的時候
[00:07:35.000 --> 00:07:37.000]  在二章第37節
[00:07:37.000 --> 00:07:39.000]  就是剛才我們開始讀的那段經文
[00:07:39.000 --> 00:07:44.000]  那些百姓聽到比特講的這一番話
[00:07:44.000 --> 00:07:47.000]  眾人聽見這話就覺得責心
[00:07:47.000 --> 00:07:50.000]  就對比特和其餘的使徒說
[00:07:50.000 --> 00:07:53.000]  弟兄們,我們當怎樣行
[00:07:53.000 --> 00:07:56.000]  比特說,你們各人要悔改
[00:07:56.000 --> 00:07:58.000]  奉耶穌基督的名受贈
[00:07:58.000 --> 00:08:00.000]  叫你們的罪得赦
[00:08:00.000 --> 00:08:03.000]  就必領受所賜的聖靈
[00:08:03.000 --> 00:08:06.000]  因為這應許是給你們和你們的兒女
[00:08:06.000 --> 00:08:08.000]  並一切在遠方的人
[00:08:08.000 --> 00:08:11.000]  就是主我們神所召來的
[00:08:11.000 --> 00:08:14.000]  比特還用許多話作見證
[00:08:14.000 --> 00:08:16.000]  勸勉他們說
[00:08:16.000 --> 00:08:20.000]  你們當救自己脫離這彎曲的世代
[00:08:20.000 --> 00:08:23.000]  這裡這幾節我用一句春聯
[00:08:23.000 --> 00:08:27.000]  就是守經除咎嚴,普渡作新民
[00:08:27.000 --> 00:08:35.000]  為什麼要用這兩句話對戀來表達呢
[00:08:35.000 --> 00:08:37.000]  正如剛才所說
[00:08:37.000 --> 00:08:40.000]  這班百姓其實沒有想過
[00:08:40.000 --> 00:08:46.000]  或者一直等待一個君王來改變他們自己的生命
[00:08:46.000 --> 00:08:49.000]  不過上帝的計劃比他們這班以色列民
[00:08:49.000 --> 00:08:51.000]  所想所求更多
[00:08:51.000 --> 00:08:53.000]  走得更遠
[00:08:53.000 --> 00:08:56.000]  上帝不單止救贖這班人
[00:08:56.000 --> 00:08:59.000]  上帝藉著基督耶穌成為了他們的尼塞亞
[00:08:59.000 --> 00:09:00.000]  更加重要
[00:09:00.000 --> 00:09:01.000]  這個尼塞亞的工作
[00:09:01.000 --> 00:09:04.000]  不只是地上的生活這麼簡單
[00:09:04.000 --> 00:09:07.000]  尼塞亞的工作除了救贖他們的罪
[00:09:07.000 --> 00:09:10.000]  帶領這班以色列民之外
[00:09:10.000 --> 00:09:13.000]  這個更加是一個永恆的工作
[00:09:13.000 --> 00:09:22.000]  上帝將他們的靈與普天下的相信主耶穌的這一班人同在
[00:09:22.000 --> 00:09:26.000]  所以在這一班人裡面
[00:09:26.000 --> 00:09:29.000]  他們一直以來都在守著聖經
[00:09:29.000 --> 00:09:33.000]  他們對聖經所說的話一點都不陌生
[00:09:33.000 --> 00:09:38.000]  甚至彼得用《使徒行傳》所說的講論
[00:09:38.000 --> 00:09:41.000]  他除了在說基督耶穌的工作之外
[00:09:41.000 --> 00:09:45.000]  他不是憑空來捏造這些內容
[00:09:45.000 --> 00:09:48.000]  他是用《約爾書》和《舊約聖經》
[00:09:48.000 --> 00:09:51.000]  聖經裡面如何應許的那些說話
[00:09:51.000 --> 00:09:55.000]  就藉著耶穌基督彰顯了出來
[00:09:55.000 --> 00:09:58.000]  所以這一班人昔日
[00:09:58.000 --> 00:09:59.000]  他們守著那本聖經
[00:09:59.000 --> 00:10:00.000]  他們在讀的時候
[00:10:00.000 --> 00:10:03.000]  以為內宗有永生的道
[00:10:03.000 --> 00:10:04.000]  在等待
[00:10:04.000 --> 00:10:05.000]  但是他們沒有想過
[00:10:05.000 --> 00:10:08.000]  這個恩典這個應許已經實現了
[00:10:08.000 --> 00:10:10.000]  藉著基督耶穌
[00:10:10.000 --> 00:10:13.000]  聖靈就臨到這一班人身上
[00:10:13.000 --> 00:10:15.000]  改變他們
[00:10:15.000 --> 00:10:18.000]  他們只要願意接受基督耶穌
[00:10:18.000 --> 00:10:21.000]  奉基督耶穌的名去受浸
[00:10:21.000 --> 00:10:23.000]  和真正的悔改
[00:10:23.000 --> 00:10:26.000]  這一班人就得著永恆的福氣
[00:10:26.000 --> 00:10:28.000]  這裡有一句話
[00:10:28.000 --> 00:10:31.000]  或者在經文裡面有一個字眼很重要
[00:10:31.000 --> 00:10:34.000]  就是這一班人聽到這個信息的時候
[00:10:34.000 --> 00:10:37.000]  眾人聽見就覺得「擇心」
[00:10:37.000 --> 00:10:39.000]  「擇心」是什麼意思呢?
[00:10:39.000 --> 00:10:41.000]  「擇心」中文翻譯得很好
[00:10:41.000 --> 00:10:43.000]  和原文是一字
[00:10:43.000 --> 00:10:45.000]  「擇心」的意思就是說
[00:10:45.000 --> 00:10:47.000]  心裡面撩撩撩
[00:10:47.000 --> 00:10:49.000]  有刀子刺刀的那種感覺
[00:10:49.000 --> 00:10:51.000]  覺得不安樂
[00:10:51.000 --> 00:10:57.000]  心裡面有一種催逼感
[00:10:57.000 --> 00:10:59.000]  有一種心痛的感覺
[00:10:59.000 --> 00:11:02.000]  不過你看到彼得所說的內容
[00:11:02.000 --> 00:11:06.000]  其實目的不是說耶穌基督
[00:11:06.000 --> 00:11:09.000]  做很多很受苦的事情
[00:11:09.000 --> 00:11:12.000]  而是說一個榮耀的救贖
[00:11:12.000 --> 00:11:14.000]  聽到一個很榮耀的計劃
[00:11:14.000 --> 00:11:16.000]  原則上是雄心萬象的
[00:11:16.000 --> 00:11:19.000]  不過聽到一個雄心萬象
[00:11:19.000 --> 00:11:24.000]  一個這麼積極的福音信息
[00:11:24.000 --> 00:11:26.000]  但那些人的心裡面竟然覺得
[00:11:26.000 --> 00:11:29.000]  有刀子刺刀的那種滋味
[00:11:29.000 --> 00:11:31.000]  原因就是
[00:11:31.000 --> 00:11:34.000]  因為想起這個這麼榮耀的福音
[00:11:34.000 --> 00:11:37.000]  又想起自己生命的光景
[00:11:37.000 --> 00:11:40.000]  那個落差實在太大了
[00:11:40.000 --> 00:11:42.000]  如果我們每一個基督徒都知道
[00:11:42.000 --> 00:11:46.000]  上帝為我們預備了生命裡面一個豐厚的恩典
[00:11:46.000 --> 00:11:49.000]  但是我們是不是真的這麼配合呢?
[00:11:49.000 --> 00:11:51.000]  其實不是的
[00:11:51.000 --> 00:11:53.000]  這些福氣
[00:11:53.000 --> 00:11:56.000]  想起自己有時候自己行事為人
[00:11:56.000 --> 00:11:58.000]  自己所想的東西
[00:11:58.000 --> 00:12:00.000]  和這個福音其實有一段距離的
[00:12:00.000 --> 00:12:03.000]  但是現在說將這個應許淋在自己身上
[00:12:03.000 --> 00:12:05.000]  有一個大的應許
[00:12:05.000 --> 00:12:07.000]  又有一個美好的計劃
[00:12:07.000 --> 00:12:12.000]  但是自己的生命又不是這麼理想的時候
[00:12:12.000 --> 00:12:15.000]  這個落差就令到聽的百姓
[00:12:15.000 --> 00:12:22.000]  心裡面就覺得有一種責心的感受
[00:12:22.000 --> 00:12:24.000]  經文裡面
[00:12:24.000 --> 00:12:26.000]  當這些人覺得責心
[00:12:26.000 --> 00:12:28.000]  心裡面不安樂
[00:12:28.000 --> 00:12:29.000]  他就問彌德
[00:12:29.000 --> 00:12:32.000]  我們應該怎樣去做
[00:12:32.000 --> 00:12:36.000]  在這裡我再仔細的說多一點
[00:12:36.000 --> 00:12:41.000]  很多新來教會的朋友聽到福音訊息
[00:12:41.000 --> 00:12:42.000]  我們期望
[00:12:42.000 --> 00:12:44.000]  或者我們自己也是這樣
[00:12:44.000 --> 00:12:46.000]  期望聽一個很舒服的訊息
[00:12:46.000 --> 00:12:48.000]  聽一個令到我
[00:12:48.000 --> 00:12:50.000]  上帝很愛我
[00:12:50.000 --> 00:12:52.000]  令到我很寶貝
[00:12:52.000 --> 00:12:54.000]  那些很哄你
[00:12:54.000 --> 00:12:56.000]  很安慰的訊息
[00:12:56.000 --> 00:12:58.000]  我們覺得那個是福音
[00:12:58.000 --> 00:13:00.000]  這個不是錯的
[00:13:00.000 --> 00:13:03.000]  原來聽福音真正聆聽的人
[00:13:03.000 --> 00:13:06.000]  其實大部份的人不是越聽越安樂
[00:13:06.000 --> 00:13:08.000]  是越聽越不安樂
[00:13:08.000 --> 00:13:11.000]  覺得心裡面有些攪動
[00:13:11.000 --> 00:13:12.000]  為什麼呢?
[00:13:12.000 --> 00:13:15.000]  如果當你心裡面有這一份責心
[00:13:15.000 --> 00:13:17.000]  我恭喜你
[00:13:17.000 --> 00:13:18.000]  你用心去聽
[00:13:18.000 --> 00:13:20.000]  因為你知道
[00:13:20.000 --> 00:13:24.000]  你的生命處境和這個福音是有距離
[00:13:24.000 --> 00:13:26.000]  而這一種距離感
[00:13:26.000 --> 00:13:27.000]  這一種責心
[00:13:27.000 --> 00:13:31.000]  是令人尋問上帝究竟我可以怎樣做
[00:13:31.000 --> 00:13:34.000]  我可以怎樣回應一個這麼偉大
[00:13:34.000 --> 00:13:37.000]  這麼美好的福音訊息
[00:13:37.000 --> 00:13:42.000]  當彼得或者那些使徒聽到一班百姓
[00:13:42.000 --> 00:13:44.000]  問他們這個問題的時候
[00:13:44.000 --> 00:13:47.000]  彼得教他們一個很簡單的道理
[00:13:47.000 --> 00:13:49.000]  你們各人要悔改
[00:13:49.000 --> 00:13:51.000]  逢基督耶穌的名受針
[00:13:51.000 --> 00:13:53.000]  叫你們的罪得赦
[00:13:53.000 --> 00:13:56.000]  就必領受所賜的聖靈
[00:13:56.000 --> 00:14:00.000]  因為這應許是給你們和你們的兒女
[00:14:00.000 --> 00:14:02.000]  並一切在遠方的人
[00:14:02.000 --> 00:14:05.000]  就是主我們所召來的
[00:14:05.000 --> 00:14:08.000]  經文裡面其實很簡單
[00:14:08.000 --> 00:14:13.000]  怎樣去回應這種責心的體會呢?
[00:14:13.000 --> 00:14:15.000]  悔改
[00:14:15.000 --> 00:14:18.000]  將你生命的過去
[00:14:18.000 --> 00:14:21.000]  現在要做一個更新改變
[00:14:21.000 --> 00:14:25.000]  悔改這個字有時候我們說得很情感化
[00:14:25.000 --> 00:14:28.000]  悔改這個字很直接
[00:14:28.000 --> 00:14:29.000]  走那條路
[00:14:29.000 --> 00:14:31.000]  現在改換跑道
[00:14:31.000 --> 00:14:34.000]  因為知道舊時那條路這樣繼續走下去
[00:14:34.000 --> 00:14:35.000]  是不太通的
[00:14:35.000 --> 00:14:37.000]  走一條新的路
[00:14:37.000 --> 00:14:40.000]  走一條對自己生命有益處的
[00:14:40.000 --> 00:14:44.000]  對自己和對自己的後代有益處的一條路
[00:14:44.000 --> 00:14:46.000]  這個就是悔改
[00:14:46.000 --> 00:14:48.000]  當這班以色列民
[00:14:48.000 --> 00:14:51.000]  舊時他們的舊路是什麼呢?
[00:14:51.000 --> 00:14:53.000]  他們覺得守住字句
[00:14:53.000 --> 00:14:55.000]  看著聖經裡面
[00:14:55.000 --> 00:14:59.000]  跟著法利塞人的教導
[00:14:59.000 --> 00:15:01.000]  想著守住這些律法
[00:15:01.000 --> 00:15:03.000]  就會得到永恆的生命
[00:15:03.000 --> 00:15:07.000]  這個本身也是一種很敬虔的表現
[00:15:07.000 --> 00:15:10.000]  不過守住之後他們就不是守聖經了
[00:15:10.000 --> 00:15:13.000]  這班人就守住了法利塞人
[00:15:13.000 --> 00:15:15.000]  或者當代裡面
[00:15:15.000 --> 00:15:19.000]  所謂道德高地的這班人
[00:15:19.000 --> 00:15:22.000]  他們加了重重的枷鎖在真理當中
[00:15:22.000 --> 00:15:24.000]  又添加一點點
[00:15:24.000 --> 00:15:26.000]  本身他們添加的目的
[00:15:26.000 --> 00:15:29.000]  也不是出於自私的目的
[00:15:29.000 --> 00:15:31.000]  是基於敬虔的目的
[00:15:31.000 --> 00:15:34.000]  不過越加就令信仰越來越複雜
[00:15:34.000 --> 00:15:39.000]  令本來令人得生命的聖經的話語
[00:15:39.000 --> 00:15:45.000]  越來越多額外的詮釋
[00:15:45.000 --> 00:15:49.000]  在這些詮釋裡面又加了很多人為的傳統
[00:15:49.000 --> 00:15:52.000]  我們覺得那些傳統是很重要的
[00:15:52.000 --> 00:15:55.000]  有時候守那些傳統比守聖經更重要
[00:15:55.000 --> 00:15:57.000]  悔改的意思就是說
[00:15:57.000 --> 00:15:59.000]  放回正確的位置
[00:15:59.000 --> 00:16:02.000]  守回聖經最初的道路
[00:16:02.000 --> 00:16:05.000]  藉著耶穌基督的救贖
[00:16:05.000 --> 00:16:09.000]  重新找回自己生命要走的那條路
[00:16:09.000 --> 00:16:13.000]  悔改的意思就是說
[00:16:13.000 --> 00:16:15.000]  舊有的那條路不通的
[00:16:15.000 --> 00:16:16.000]  就轉換了
[00:16:16.000 --> 00:16:18.000]  走一條新的路
[00:16:18.000 --> 00:16:21.000]  當他們這樣做的時候
[00:16:21.000 --> 00:16:24.000]  這個悔改還要是有決心的
[00:16:24.000 --> 00:16:26.000]  藉著一個朕禮
[00:16:26.000 --> 00:16:29.000]  這個朕禮其實禮儀本身沒有結成的果效
[00:16:29.000 --> 00:16:32.000]  那個禮儀只不過是表達一種決心
[00:16:32.000 --> 00:16:34.000]  奉基督耶穌的名授朕
[00:16:34.000 --> 00:16:38.000]  就是說納入成為基督耶穌的一份子
[00:16:38.000 --> 00:16:40.000]  成為耶穌基督的門徒
[00:16:40.000 --> 00:16:46.000]  用這種決心來走這條人生新的路
[00:16:46.000 --> 00:16:48.000]  藉著這種生命
[00:16:48.000 --> 00:16:52.000]  來活現一個生命新的狀況
[00:16:52.000 --> 00:16:58.000]  藉著悔改受朕認罪
[00:16:58.000 --> 00:17:00.000]  罪就得到赦免
[00:17:00.000 --> 00:17:02.000]  領受所賜下的聖靈
[00:17:02.000 --> 00:17:04.000]  這個聖靈是一個活的
[00:17:04.000 --> 00:17:07.000]  上帝內在人的心裡
[00:17:07.000 --> 00:17:09.000]  人就得著這份盼望
[00:17:09.000 --> 00:17:13.000]  就將舊時的過去改變
[00:17:13.000 --> 00:17:15.000]  走一條新的路
[00:17:15.000 --> 00:17:17.000]  守經除舊掩
[00:17:17.000 --> 00:17:19.000]  普渡作新聞
[00:17:19.000 --> 00:17:22.000]  守著聖經的應許
[00:17:22.000 --> 00:17:24.000]  回到聖經那裡
[00:17:24.000 --> 00:17:29.000]  那些舊掩未必是指不好的行為
[00:17:29.000 --> 00:17:33.000]  那些掩當然是指大掩缸
[00:17:33.000 --> 00:17:38.000]  外面的世俗裡有很多問題
[00:17:38.000 --> 00:17:40.000]  所以彼得也說
[00:17:40.000 --> 00:17:44.000]  你要脫離這個世代裡很多的污穢
[00:17:44.000 --> 00:17:46.000]  班曲缽謀的世代
[00:17:46.000 --> 00:17:48.000]  要脫離這些舊掩
[00:17:48.000 --> 00:17:52.000]  不過第二個舊掩有另外一個意思
[00:17:52.000 --> 00:17:55.000]  就是有一些已完木掩
[00:17:55.000 --> 00:17:58.000]  有一些我們積累下來的
[00:17:58.000 --> 00:18:00.000]  我們覺得很重要的傳統
[00:18:00.000 --> 00:18:03.000]  因著聖靈光照之下
[00:18:03.000 --> 00:18:05.000]  我們就除去了這些想法
[00:18:05.000 --> 00:18:07.000]  我們走新的路
[00:18:07.000 --> 00:18:10.000]  我們不是反傳統
[00:18:10.000 --> 00:18:13.000]  不過有一些傳統
[00:18:13.000 --> 00:18:15.000]  或者有一些做法
[00:18:15.000 --> 00:18:17.000]  可能跟聖經有違背
[00:18:17.000 --> 00:18:20.000]  我們就要將它調和
[00:18:20.000 --> 00:18:23.000]  我們將它改頭換面
[00:18:23.000 --> 00:18:25.000]  或者基督化
[00:18:25.000 --> 00:18:29.000]  我們不需要一定要
[00:18:29.000 --> 00:18:31.000]  有一些民間習俗
[00:18:31.000 --> 00:18:33.000]  活上頭柱香
[00:18:33.000 --> 00:18:35.000]  我們沒有頭柱香
[00:18:35.000 --> 00:18:38.000]  不過年初一一起來敬拜神
[00:18:38.000 --> 00:18:41.000]  我們就將它基督化
[00:18:41.000 --> 00:18:44.000]  我們家裡的那些灰穿
[00:18:44.000 --> 00:18:46.000]  我們通常
[00:18:46.000 --> 00:18:48.000]  香港人有時候都很習慣
[00:18:48.000 --> 00:18:50.000]  恭喜發財
[00:18:50.000 --> 00:18:53.000]  我們香港人喜歡發財
[00:18:53.000 --> 00:18:55.000]  但不是錯的
[00:18:55.000 --> 00:18:57.000]  不過你會知道
[00:18:57.000 --> 00:19:01.000]  總是跟基督徒的生命追求有些不同
[00:19:01.000 --> 00:19:03.000]  那你就恭喜人家
[00:19:03.000 --> 00:19:07.000]  繼續生命步步高升
[00:19:07.000 --> 00:19:12.000]  對上帝或對人見人愛都可以
[00:19:12.000 --> 00:19:14.000]  你將它轉換了
[00:19:14.000 --> 00:19:17.000]  其實就是將一些舊有的
[00:19:17.000 --> 00:19:20.000]  積累下來的一些想法
[00:19:20.000 --> 00:19:22.000]  一些傳統
[00:19:22.000 --> 00:19:24.000]  有一些可能適合聖經
[00:19:24.000 --> 00:19:25.000]  你就保留
[00:19:25.000 --> 00:19:26.000]  有一些不適合聖經
[00:19:26.000 --> 00:19:27.000]  你就過濾
[00:19:27.000 --> 00:19:31.000]  重新調教它
[00:19:31.000 --> 00:19:33.000]  以至你成為一個
[00:19:33.000 --> 00:19:36.000]  活現一個生生命的基督徒
[00:19:36.000 --> 00:19:38.000]  帶著這一份信仰
[00:19:38.000 --> 00:19:41.000]  活現一個神國子民的新身份
[00:19:41.000 --> 00:19:44.000]  當你能夠這樣做的時候
