
[00:00:00.000 --> 00:00:06.100]  今日的經訓是記載在《約翰福音》六章一至十四節
[00:02:58.800 --> 00:03:01.000]  最偉大的其中一件神蹟
[00:03:01.000 --> 00:03:04.100]  四卷福音書都有記載這個故事
[00:03:04.100 --> 00:03:06.000]  不過在細節上
[00:03:06.000 --> 00:03:07.400]  是有一點點不同的
[00:03:07.400 --> 00:03:09.400]  三卷福利福音
[00:03:09.400 --> 00:03:11.800]  都有交代故事發生的背景
[00:03:12.000 --> 00:03:16.000]  這是希律王斬了施洗約翰的頭
[00:03:16.000 --> 00:03:17.500]  沒多久才發生的
[00:03:17.500 --> 00:03:19.000]  路加特別指出
[00:03:19.000 --> 00:03:21.400]  有人將耶穌傳道的故事
[00:03:21.400 --> 00:03:23.500]  告訴希律王
[00:03:23.500 --> 00:03:26.300]  並且說坊間有傳言
[00:03:26.300 --> 00:03:31.700]  耶穌就是另一位舊約先知的復活的顯現
[00:03:31.700 --> 00:03:34.700]  希律王於是說
[00:03:34.700 --> 00:03:36.500]  我要見耶穌
[00:03:36.500 --> 00:03:38.800]  意思大概就是要抓他
[00:03:38.800 --> 00:03:40.900]  一不做二不休
[00:03:41.100 --> 00:03:42.500]  能夠殺死施洗約翰
[00:03:42.500 --> 00:03:44.700]  就不差連耶穌也殺了
[00:03:44.700 --> 00:03:47.000]  任何先知的出現
[00:03:47.000 --> 00:03:49.500]  都對政權有威脅的
[00:03:49.500 --> 00:03:51.500]  一定要防範於未然
[00:03:51.500 --> 00:03:54.500]  滿途將他們被通緝的消息
[00:03:54.500 --> 00:03:55.500]  告訴耶穌
[00:03:55.500 --> 00:03:58.500]  他們便立即靜悄悄地離開
[00:03:58.500 --> 00:04:01.300]  坐船去到白菜大
[00:04:01.300 --> 00:04:05.300]  不過他們出走的消息
[00:04:05.300 --> 00:04:07.000]  被群眾發現
[00:04:07.000 --> 00:04:09.300]  很多人在岸上
[00:04:09.300 --> 00:04:10.900]  見到耶穌的船
[00:04:10.900 --> 00:04:12.300]  不知道耶穌去哪了
[00:04:12.300 --> 00:04:14.300]  他們就在岸上
[00:04:14.300 --> 00:04:17.500]  繞在岸邊追求耶穌的船
[00:04:17.500 --> 00:04:19.500]  他們一直追求耶穌
[00:04:19.500 --> 00:04:20.700]  船只能走得很慢
[00:04:20.700 --> 00:04:21.700]  追得到的
[00:04:21.700 --> 00:04:24.700]  並且他們一直走
[00:04:24.700 --> 00:04:26.100]  一直高聲說
[00:04:26.100 --> 00:04:27.100]  耶穌來了
[00:04:27.100 --> 00:04:27.700]  耶穌來了
[00:04:27.700 --> 00:04:28.700]  耶穌去哪了
[00:04:28.700 --> 00:04:32.900]  於是吸引其他沿岸漁村的人
[00:04:32.900 --> 00:04:35.100]  加入追趕的行列
[00:04:35.100 --> 00:04:40.100]  於是最後超過五千人去追求耶穌
[00:04:41.100 --> 00:04:46.900]  由於群眾突然決定
[00:04:46.900 --> 00:04:52.900]  被吸引加入追趕的行列
[00:04:52.900 --> 00:04:55.300]  他們沒有任何的預備
[00:04:55.300 --> 00:04:57.500]  所以他們沒有帶食物
[00:04:57.500 --> 00:05:00.500]  他們聽完耶穌講道之後
[00:05:00.500 --> 00:05:03.100]  就發覺大家都沒有東西吃
[00:05:03.100 --> 00:05:06.900]  耶穌最後施行了五餅二魚的神蹟
[00:05:06.900 --> 00:05:08.900]  神蹟發生之後
[00:05:09.100 --> 00:05:12.700]  群眾和門徒都開始對耶穌的身份有不同的討論
[00:05:12.700 --> 00:05:16.700]  他們先知他是救藥人物的復活等等
[00:05:16.700 --> 00:05:20.300]  而耶穌基督也第一次向門徒披露
[00:05:20.300 --> 00:05:23.100]  他即將被殺和復活的使命
[00:05:23.100 --> 00:05:27.100]  這是《路加福音》九章十八到二十七節所記述的
[00:05:27.100 --> 00:05:29.700]  今天我們專注看
[00:05:29.700 --> 00:05:32.900]  約翰福音所記述五餅二魚的故事
[00:05:32.900 --> 00:05:35.100]  在約翰的北下
[00:05:35.100 --> 00:05:38.900]  這個五餅二魚的故事有兩個獨特的地方
[00:05:38.900 --> 00:05:43.100]  第一,這裡有提名的兩個門徒
[00:05:43.100 --> 00:05:45.700]  一個是肥力,一個是安德烈
[00:05:45.700 --> 00:05:49.100]  都是平日出鏡率很低的兩個人
[00:05:49.100 --> 00:05:51.900]  我們慣常在耶穌的故事裡面看到的是
[00:05:51.900 --> 00:05:53.900]  彼得、瓦國和約翰,對吧?
[00:05:53.900 --> 00:05:57.900]  彼得是最勇於發言,敢於任事的一個
[00:05:57.900 --> 00:06:04.700]  肥力和安德烈除了在被召的故事提過他們的名字之外
[00:06:04.700 --> 00:06:08.300]  紀卷、福音書幾乎都沒有提過他們的名字
[00:06:09.300 --> 00:06:12.100]  第二個特點是
[00:06:12.100 --> 00:06:15.100]  四卷福音書都有記載五餅二魚的神蹟
[00:06:15.100 --> 00:06:17.300]  但是只有約翰提到
[00:06:17.300 --> 00:06:21.300]  捐出自己的食物的是一個小孩
[00:06:21.300 --> 00:06:24.300]  其他書卷都是說
[00:06:24.300 --> 00:06:27.100]  門徒就這麼說
[00:06:27.100 --> 00:06:29.500]  我們這裡有五個餅、兩條魚
[00:06:29.500 --> 00:06:31.500]  沒有說那個來源
[00:06:31.500 --> 00:06:34.300]  所以你可以看到
[00:06:34.300 --> 00:06:38.100]  約翰是特別在這個故事裡面提到一些小人物
[00:06:38.100 --> 00:06:40.300]  就是平時不出鏡的門徒
[00:06:40.300 --> 00:06:42.300]  提到一個小朋友
[00:06:42.300 --> 00:06:46.100]  約翰沒有直接提到,才是約翰被殺
[00:06:46.100 --> 00:06:49.300]  耶穌被希律盯著
[00:06:49.300 --> 00:06:52.300]  所以要和門徒離開這個背景
[00:06:52.300 --> 00:06:57.300]  只是說耶穌他們坐船去到提比利亞海
[00:06:57.300 --> 00:07:01.700]  然後又指出群眾是因著耶穌有治病的能力
[00:07:01.700 --> 00:07:03.300]  而跑來跟隨他
[00:07:03.300 --> 00:07:06.900]  無論如何,耶穌和門徒在某個地方登岸
[00:07:07.100 --> 00:07:10.300]  爬上一個山崗,然後在那裡教訓眾人
[00:07:10.300 --> 00:07:13.300]  和符雷夫音的技術不同
[00:07:13.300 --> 00:07:17.300]  不是門徒首先發現群眾有缺糧的問題
[00:07:17.300 --> 00:07:21.300]  而是耶穌自己先提出這個問題
[00:07:21.300 --> 00:07:23.300]  不是門徒束手無策
[00:07:23.300 --> 00:07:25.700]  被迫前來尋求耶穌的幫助
[00:07:25.700 --> 00:07:28.700]  而是耶穌主動用這個困局
[00:07:28.700 --> 00:07:30.900]  來考驗門徒的信心
[00:07:30.900 --> 00:07:32.900]  第五第六節是這樣說
[00:07:32.900 --> 00:07:36.500]  耶穌舉目看見許多人來就對肥力說
[00:07:36.700 --> 00:07:39.700]  我們從哪裡買餅叫這些人吃呢?
[00:07:39.700 --> 00:07:41.900]  他說者說,是要試驗肥力
[00:07:41.900 --> 00:07:44.900]  他自己原知道要怎麼行
[00:07:44.900 --> 00:07:49.500]  每個意外,每個突發的處境
[00:07:49.500 --> 00:07:51.900]  每個危機困局
[00:07:51.900 --> 00:07:55.500]  都可以是一個信心的試驗
[00:07:55.500 --> 00:07:57.700]  這個不僅僅是測試
[00:07:57.700 --> 00:08:01.900]  我們對幕下的警方的一個研判
[00:08:01.900 --> 00:08:04.300]  我們所能將來的資源
[00:08:04.500 --> 00:08:07.300]  所能設想的解決方案
[00:08:07.300 --> 00:08:11.700]  更加是測試我們心中所持定的信念
[00:08:11.700 --> 00:08:19.300]  以及我們對這些信念的堅定堅固的程度
[00:08:19.300 --> 00:08:21.300]  很多人說信上帝
[00:08:21.300 --> 00:08:24.100]  很多人說會相信上帝幫助
[00:08:24.100 --> 00:08:26.700]  不過他們常常憂心忡忡
[00:08:26.700 --> 00:08:29.300]  那個徬徨焦慮的樣子
[00:08:29.300 --> 00:08:32.900]  跟那些不信上帝的人其實不是有太大差異
[00:08:33.100 --> 00:08:36.900]  他們一向宣稱上帝是幫助他們的上帝
[00:08:36.900 --> 00:08:39.300]  不過處於這個境況
[00:08:39.300 --> 00:08:42.500]  他們不免就動搖信念
[00:08:42.500 --> 00:08:44.500]  一個弔詭的事實是
[00:08:44.500 --> 00:08:46.700]  最需要信心的時候
[00:08:46.700 --> 00:08:48.900]  卻是最容易失去信心
[00:08:48.900 --> 00:08:51.900]  就好像我們在街上
[00:08:51.900 --> 00:08:53.900]  你不用截的士的時候
[00:08:53.900 --> 00:08:56.300]  你就總是見到有空的士在你身邊
[00:08:56.300 --> 00:08:58.500]  你要截的時候就沒有了
[00:08:58.500 --> 00:08:59.700]  不知為何
[00:08:59.900 --> 00:09:03.700]  要截的時候就連打鑼都找不到的士
[00:09:03.700 --> 00:09:08.700]  所以每當遭遇困難的境況
[00:09:08.700 --> 00:09:13.700]  我們除了急於去尋求各種解決方法
[00:09:13.700 --> 00:09:17.700]  包括切切向上帝尋求幫助之外
[00:09:17.700 --> 00:09:20.700]  我們都需要騰出我們的心靈空間
[00:09:20.700 --> 00:09:24.700]  問上帝要我落在這樣的境地
[00:09:24.700 --> 00:09:26.700]  有祂的心意嗎?
[00:09:26.900 --> 00:09:29.700]  祂期望我有什麼回應和表現呢?
[00:09:29.700 --> 00:09:34.700]  祂是否要藉著這件事來測試我的信心呢?
[00:09:34.700 --> 00:09:36.700]  祂是否要藉著這樣的事
[00:09:36.700 --> 00:09:38.700]  來對我有新的啟悟
[00:09:38.700 --> 00:09:40.700]  讓我學習成長呢?
[00:09:40.700 --> 00:09:42.700]  聖經說
[00:09:42.700 --> 00:09:43.700]  耶穌說者說
[00:09:43.700 --> 00:09:45.700]  是要試驗肥力
[00:09:45.700 --> 00:09:48.700]  他自己原知道要怎麼行
[00:09:48.700 --> 00:09:52.700]  耶穌對問題是有答案的
[00:09:52.700 --> 00:09:54.700]  對困境是有解決的出路的
[00:09:54.900 --> 00:09:56.700]  不過他就是不喜歡
[00:09:56.700 --> 00:09:59.700]  不肯即時出手解決
[00:09:59.700 --> 00:10:01.700]  即使我們祈禱去求問他
[00:10:01.700 --> 00:10:03.700]  他都不肯即時回覆
[00:10:03.700 --> 00:10:06.700]  原因是他要試驗我們
[00:10:06.700 --> 00:10:09.700]  如果求什麼就立刻有什麼
[00:10:09.700 --> 00:10:12.700]  如果要求幫助就立刻得到幫助
[00:10:12.700 --> 00:10:15.700]  我們還有試驗信心的空間嗎?
[00:10:15.700 --> 00:10:17.700]  我們還有成長的需要嗎?
[00:10:17.700 --> 00:10:21.700]  我們都成為了那些所謂屬靈上的巨嬰
[00:10:21.700 --> 00:10:23.700]  Giant Baby
[00:10:23.900 --> 00:10:25.700]  不夠錢嗎?
[00:10:25.700 --> 00:10:26.700]  問上帝吧
[00:10:26.700 --> 00:10:27.700]  想不通?
[00:10:27.700 --> 00:10:28.700]  問上帝吧
[00:10:28.700 --> 00:10:29.700]  做不通?
[00:10:29.700 --> 00:10:30.700]  問上帝吧
[00:10:30.700 --> 00:10:31.700]  上帝是王大仙
[00:10:31.700 --> 00:10:32.700]  有求必應
[00:10:32.700 --> 00:10:34.700]  上帝一切問題的Easy way out
[00:10:34.700 --> 00:10:35.700]  簡易出路
[00:10:35.700 --> 00:10:36.700]  有上帝
[00:10:36.700 --> 00:10:38.700]  我就不用負任何責任
[00:10:38.700 --> 00:10:40.700]  不用過負責任的人生
[00:10:40.700 --> 00:10:43.700]  弟兄姊妹
[00:10:43.700 --> 00:10:46.700]  我必須坦白地說
[00:10:46.700 --> 00:10:48.700]  在外觀上
[00:10:48.700 --> 00:10:49.700]  基督徒和非基督徒
[00:10:49.700 --> 00:10:51.700]  其實差異很少
[00:10:51.900 --> 00:10:53.700]  少到幾乎分不出來
[00:10:53.700 --> 00:10:55.700]  或者唯一
[00:10:55.700 --> 00:10:57.700]  我比較容易見到的就是
[00:10:57.700 --> 00:11:00.700]  基督徒吃飯前會借飯
[00:11:00.700 --> 00:11:03.700]  基督徒說信上帝
[00:11:03.700 --> 00:11:05.700]  非基督徒就說信命運
[00:11:05.700 --> 00:11:07.700]  信自己
[00:11:07.700 --> 00:11:09.700]  當遇上危機的時候
[00:11:09.700 --> 00:11:10.700]  他們焦慮
[00:11:10.700 --> 00:11:12.700]  我們一樣焦慮
[00:11:12.700 --> 00:11:13.700]  他們怨天尤人
[00:11:13.700 --> 00:11:15.700]  我們也怨聖在道
[00:11:15.700 --> 00:11:18.700]  我們在困難面前的那個騰雞樣
[00:11:18.700 --> 00:11:21.700]  和非基督徒其實毫無分別
[00:11:21.700 --> 00:11:23.500]  唯一不同的是
[00:11:23.500 --> 00:11:25.500]  我們還會埋怨上帝
[00:11:25.500 --> 00:11:28.500]  在別人有的經濟危機
[00:11:28.500 --> 00:11:29.500]  政治危機
[00:11:29.500 --> 00:11:31.500]  社會危機之餘
[00:11:31.500 --> 00:11:32.500]  我們全都有
[00:11:32.500 --> 00:11:34.500]  我們多過信仰危機
[00:11:34.500 --> 00:11:37.500]  非基督徒病急亂投醫
[00:11:37.500 --> 00:11:40.500]  基督徒一樣會四出張羅
[00:11:40.500 --> 00:11:41.500]  答案出路
[00:11:41.500 --> 00:11:43.500]  除了信上帝之外
[00:11:43.500 --> 00:11:47.500]  他們其他什麼古靈精怪的偏方都信
[00:11:47.500 --> 00:11:49.500]  他們信不過自己
[00:11:49.700 --> 00:11:51.500]  非基督徒信不過自己
[00:11:51.500 --> 00:11:54.500]  我們也不是很信得過上帝
[00:11:54.500 --> 00:11:56.500]  我們說的上帝
[00:11:56.500 --> 00:11:58.500]  和他們說的命運其實沒什麼分別
[00:11:58.500 --> 00:12:01.500]  大家都是等運到
[00:12:01.500 --> 00:12:07.500]  我在網上看到一段有趣的信息
[00:12:07.500 --> 00:12:10.500]  是一些對話
[00:12:10.500 --> 00:12:13.500]  有一個基督徒就這樣提問
[00:12:13.500 --> 00:12:17.500]  他說他被詐騙集團騙走不生即出
[00:12:17.700 --> 00:12:21.500]  他問可不可以問教會尋求接濟幫助
[00:12:21.500 --> 00:12:24.500]  於是一大堆人去回應他
[00:12:24.500 --> 00:12:26.500]  不過回應的人很奇怪
[00:12:26.500 --> 00:12:29.500]  主要是批評這個提問的人
[00:12:29.500 --> 00:12:31.500]  說他沒智慧
[00:12:31.500 --> 00:12:34.500]  你怎麼可以被人騙走所有的錢
[00:12:34.500 --> 00:12:37.500]  基督徒不是有屬靈眼光
[00:12:37.500 --> 00:12:39.500]  屬靈智慧嗎
[00:12:39.500 --> 00:12:41.500]  怎麼會被人騙這麼蠢
[00:12:41.500 --> 00:12:44.500]  我覺得問題有奇怪
[00:12:44.500 --> 00:12:45.500]  答案更奇怪
[00:12:45.700 --> 00:12:48.500]  我根本不覺得讀聖經
[00:12:48.500 --> 00:12:50.500]  包括你讀《針研》
[00:12:50.500 --> 00:12:54.500]  就能夠使你有避免被人欺騙的智慧
[00:12:54.500 --> 00:12:56.500]  我不相信
[00:12:56.500 --> 00:12:58.500]  聖經很清楚說
[00:12:58.500 --> 00:13:01.500]  今世之子比光明之子要聰明
[00:13:01.500 --> 00:13:05.500]  你以為你讀了聖經就避免被人騙
[00:13:05.500 --> 00:13:08.500]  讀了智慧書就不會被人騙
[00:13:08.500 --> 00:13:10.500]  我不相信這一套
[00:13:10.500 --> 00:13:14.500]  我更加關心的是
[00:13:14.700 --> 00:13:16.500]  不是基督徒被人騙的問題
[00:13:16.500 --> 00:13:20.500]  而是基督徒為什麼要找快錢的心態
[00:13:20.500 --> 00:13:22.500]  妄圖不需要付勞力
[00:13:22.500 --> 00:13:26.500]  就可以獲百倍收穫的秘笈
[00:13:26.500 --> 00:13:28.500]  沒智慧不是問題
[00:13:28.500 --> 00:13:30.500]  貪心只是問題
[00:13:30.500 --> 00:13:32.500]  我不知道你同不同意
[00:13:32.500 --> 00:13:35.500]  我是一個完全不懂投資的人
[00:13:35.500 --> 00:13:38.500]  我知道我們中間有很多財經界的精英
[00:13:38.500 --> 00:13:42.500]  你們可能很鄙視我講以下的話
[00:13:43.500 --> 00:13:47.300]  我這個愛行者我這樣說
[00:13:47.300 --> 00:13:50.300]  如果有人想賺快錢
[00:13:50.300 --> 00:13:53.300]  我寧願他去買六合彩
[00:13:53.300 --> 00:13:55.300]  包括對基督徒
[00:13:55.300 --> 00:13:56.300]  我也是這樣說
[00:13:56.300 --> 00:13:58.300]  買六合彩
[00:13:58.300 --> 00:14:00.300]  因為很少人會買六合彩
[00:14:00.300 --> 00:14:02.300]  每次都會搞大包圍
[00:14:02.300 --> 00:14:04.300]  買六合彩搞到傾家蕩產
[00:14:04.300 --> 00:14:06.300]  我沒聽過
[00:14:06.300 --> 00:14:08.300]  我只知道買六合彩多數是
[00:14:08.300 --> 00:14:11.300]  坐在那些投注站外面的老伯
[00:14:11.500 --> 00:14:15.300]  他們只是買十多二十元
[00:14:15.300 --> 00:14:17.300]  消磨時間
[00:14:17.300 --> 00:14:20.300]  但你跟人去做投資
[00:14:20.300 --> 00:14:24.300]  對方允許你每年40%賺錢
[00:14:24.300 --> 00:14:28.300]  於是你就押整副身家下去
[00:14:28.300 --> 00:14:32.300]  我覺得風險大過你
[00:14:32.300 --> 00:14:34.300]  賺幾十元去買六合彩
[00:14:34.300 --> 00:14:35.300]  你同不同意嗎?
[00:14:35.300 --> 00:14:40.300]  而不道德的程度
[00:14:40.500 --> 00:14:42.300]  我看不到有分別
[00:14:42.300 --> 00:14:44.300]  你不要告訴我這個叫投資
[00:14:44.300 --> 00:14:46.300]  那些叫賭博
[00:14:46.300 --> 00:14:51.300]  我這些不懂投資的人
[00:14:51.300 --> 00:14:52.300]  我這樣說
[00:14:52.300 --> 00:14:56.300]  為什麼你會期望
[00:14:56.300 --> 00:14:58.300]  跟人去做一件事
[00:14:58.300 --> 00:15:01.300]  每年賺40%
[00:15:01.300 --> 00:15:08.300]  回到我們說的聖經
[00:15:08.500 --> 00:15:11.300]  這套聖經給了我們一個角度
[00:15:11.300 --> 00:15:15.300]  讓基督徒可以活得跟非基督徒不一樣
[00:15:15.300 --> 00:15:18.300]  什麼不同
[00:15:18.300 --> 00:15:22.300]  就是我們視所有人生際遇
[00:15:22.300 --> 00:15:25.300]  不管是信逆成敗
[00:15:25.300 --> 00:15:29.300]  都是上帝對我們信仰的測試考驗
[00:15:29.300 --> 00:15:31.300]  是這樣的
[00:15:31.300 --> 00:15:33.300]  我們所有的事件
[00:15:33.300 --> 00:15:34.300]  所有的行動
[00:15:34.300 --> 00:15:35.300]  都是信仰事件
[00:15:35.300 --> 00:15:37.300]  信仰行動
[00:15:37.500 --> 00:15:41.300]  都是信服或是搏逆的選擇
[00:15:41.300 --> 00:15:44.300]  我被公司解僱
[00:15:44.300 --> 00:15:47.300]  我家裏立即出現財政壓力
[00:15:47.300 --> 00:15:51.300]  我個人的自我形象都不免受損
[00:15:51.300 --> 00:15:54.300]  我落在一個灰心沮喪的地步
[00:15:54.300 --> 00:15:58.300]  聖靈此刻提醒我
[00:15:58.300 --> 00:16:00.300]  或者是上帝考驗我
[00:16:00.300 --> 00:16:06.300]  能否在逆境仍然對祂有信心的測試
[00:16:06.500 --> 00:16:10.300]  即使背後沒有像約伯記那樣
[00:16:10.300 --> 00:16:13.300]  上帝跟撒旦談判的故事
[00:16:13.300 --> 00:16:17.300]  上帝藉著逆境來考驗我
[00:16:17.300 --> 00:16:19.300]  讓我在其中有學習成長
[00:16:19.300 --> 00:16:21.300]  仍然是很可能的
[00:16:21.300 --> 00:16:23.300]  很可能的
[00:16:23.300 --> 00:16:28.300]  我上個月跟一對夫婦吃飯聊天
[00:16:28.300 --> 00:16:31.300]  太太半年前得了一個怪病
[00:16:31.300 --> 00:16:33.300]  全身沒有力氣
[00:16:33.500 --> 00:16:38.300]  有一段時間連洗澡的基本功能都沒有
[00:16:38.300 --> 00:16:41.300]  要丈夫抱出抱入
[00:16:41.300 --> 00:16:45.300]  她跟公司取了三個月病假
[00:16:45.300 --> 00:16:49.300]  丈夫笑著說
[00:16:49.300 --> 00:16:53.300]  這是考驗她在結婚之前
[00:16:53.300 --> 00:16:56.300]  在結婚的時候所做過的承諾
[00:16:56.300 --> 00:16:58.300]  是否真實的時候
[00:16:58.500 --> 00:17:05.300]  那張無論健康疾病都愛你
[00:17:05.300 --> 00:17:07.300]  這張名牌照
[00:17:07.300 --> 00:17:10.300]  她說現在要兌現
[00:17:10.300 --> 00:17:12.300]  是嗎?是的
[00:17:12.300 --> 00:17:14.300]  現在大家風騷
[00:17:14.300 --> 00:17:18.300]  那張空頭支票只是說說而已
[00:17:18.300 --> 00:17:20.300]  有一天可能要兌現
[00:17:20.300 --> 00:17:22.300]  有一天可能要兌現
[00:17:22.300 --> 00:17:26.300]  我常常說基督徒不僅在傳福音
[00:17:26.500 --> 00:17:28.300]  和參與教會服事的時候
[00:17:28.300 --> 00:17:30.300]  才算履行信仰的任務
[00:17:30.300 --> 00:17:33.300]  我們的婚姻和家庭是信仰任務
[00:17:33.300 --> 00:17:36.300]  我們在職場對待同事和顧客
[00:17:36.300 --> 00:17:38.300]  是信仰任務
[00:17:38.300 --> 00:17:40.300]  我們起居作息、待人處事
[00:17:40.300 --> 00:17:42.300]  通通是信仰任務
[00:17:42.300 --> 00:17:47.300]  是這一點使得我們活得跟非基督徒有所不同
[00:17:47.300 --> 00:17:49.300]  亦是這樣的想法
[00:17:49.300 --> 00:17:53.300]  使得我們將生活和信仰緊密的結連
[00:17:53.300 --> 00:17:55.300]  我們回到今天的經文
[00:17:55.500 --> 00:17:59.300]  面對這個突然的測驗
[00:17:59.300 --> 00:18:02.300]  肥力的答卷是怎樣的呢?
[00:18:02.300 --> 00:18:05.300]  他的回應是:無法解決
[00:18:05.300 --> 00:18:07.300]  一萬個不能
[00:18:07.300 --> 00:18:09.300]  正如肥力回答說
[00:18:09.300 --> 00:18:11.300]  就算二十兩銀子的餅
[00:18:11.300 --> 00:18:14.300]  叫他們各人吃一點也是不夠的
[00:18:14.300 --> 00:18:16.300]  需要太大
[00:18:16.300 --> 00:18:17.300]  遠超出我們的能力
[00:18:17.300 --> 00:18:19.300]  所以無法解決
[00:18:19.300 --> 00:18:21.300]  一開始就舉手投降
[00:18:21.300 --> 00:18:24.300]  另一個門徒插嘴
[00:18:24.500 --> 00:18:26.300]  就是西門彼得的兄弟安德烈
[00:18:26.300 --> 00:18:28.300]  他說:就他所知
[00:18:28.300 --> 00:18:33.300]  有一個小朋友拿著五個大麥餅兩條魚
[00:18:33.300 --> 00:18:38.300]  所以他們不是好像肥力說的一無所有
[00:18:38.300 --> 00:18:42.300]  有,不過所有的是微不足道
[00:18:42.300 --> 00:18:44.300]  六章八到九節說
[00:18:44.300 --> 00:18:48.300]  只是分級者許多人還算什麼呢?
[00:18:48.300 --> 00:18:50.300]  你要注意
[00:18:50.300 --> 00:18:52.300]  餅是大麥餅
[00:18:52.500 --> 00:18:55.300]  意思是大麥做的餅
[00:18:55.300 --> 00:18:56.300]  Bali bread
[00:18:56.300 --> 00:18:58.300]  不是很大的麥餅
[00:18:58.300 --> 00:19:03.300]  大字不只是餅很大
[00:19:03.300 --> 00:19:05.300]  魚也不是大魚
[00:19:05.300 --> 00:19:07.300]  五個餅和兩條魚
[00:19:07.300 --> 00:19:11.300]  是剛剛好一個小朋友的飯量
[00:19:11.300 --> 00:19:15.300]  大概這個小朋友在出門之前
[00:19:15.300 --> 00:19:17.300]  家裡為他預備了便當
[00:19:17.300 --> 00:19:19.300]  一個人份的食物
