
[00:00:00.000 --> 00:00:03.360]  《約書亞記》14章6到15節
[00:03:16.640 --> 00:03:18.640]  (字幕:梁美芬)
[00:03:19.440 --> 00:03:21.440]  (字幕:梁美芬)
[00:03:21.440 --> 00:03:23.440]  (字幕:梁美芬)
[00:03:23.440 --> 00:03:25.440]  (字幕:梁美芬)
[00:03:25.440 --> 00:03:31.600]  今天很高興有粉嶺浸信會榮休主任牧師
[00:03:31.600 --> 00:03:34.680]  葉紹春牧師來到我們當中宣講
[00:03:34.680 --> 00:03:38.720]  他今日的講題是「我還是強壯」
[00:03:38.720 --> 00:03:40.360]  有請葉牧師
[00:03:40.360 --> 00:03:49.480]  最終以來往浸港島
[00:03:49.480 --> 00:03:53.320]  可以用真面目跟弟兄姊妹相聚
[00:03:53.320 --> 00:03:57.120]  感謝神這個早上可以一齊跟你們敬拜神
[00:03:57.120 --> 00:03:59.960]  特別可以一齊分享神的話
[00:03:59.960 --> 00:04:03.840]  我今年十月有機會第一次
[00:04:03.840 --> 00:04:07.560]  用長者的身份去海洋公園玩
[00:04:07.560 --> 00:04:11.160]  你拿著一張長者卡
[00:04:11.160 --> 00:04:15.480]  去到長者的櫃台
[00:04:15.480 --> 00:04:17.400]  讓他看看你的樣子
[00:04:17.400 --> 00:04:21.680]  對一對就給你一張免費的即日入場券
[00:04:21.680 --> 00:04:25.400]  不需要在網上事先登記
[00:04:25.400 --> 00:04:26.680]  不用排隊
[00:04:26.680 --> 00:04:28.280]  非常方便
[00:04:28.280 --> 00:04:33.400]  感覺到留在香港做長者特別開心
[00:04:33.400 --> 00:04:34.600]  特別好
[00:04:34.600 --> 00:04:36.760]  我退休幾年
[00:04:36.760 --> 00:04:42.040]  這幾年都有很多機會善用長者的優惠
[00:04:42.040 --> 00:04:47.360]  享用了很多餐飲的美食
[00:04:47.360 --> 00:04:49.560]  我才發覺有些地方
[00:04:49.560 --> 00:04:52.960]  其實55歲已經開始當長者優惠
[00:04:52.960 --> 00:04:55.800]  所以我吃少了十多年
[00:04:55.800 --> 00:04:57.960]  所以我先跟大家分享
[00:04:57.960 --> 00:04:59.240]  不要浪費了
[00:04:59.240 --> 00:05:01.160]  55歲已經當長者了
[00:05:01.160 --> 00:05:03.320]  那些優惠價非常之低
[00:05:03.320 --> 00:05:05.400]  所以真的很感恩
[00:05:05.400 --> 00:05:09.040]  下星期日就是長者日
[00:05:09.040 --> 00:05:10.880]  有更多優惠
[00:05:10.880 --> 00:05:13.240]  周圍都是優惠
[00:05:13.240 --> 00:05:15.480]  周圍都是免費的給長者
[00:05:15.480 --> 00:05:19.320]  所以做長者是很被重視的
[00:05:19.320 --> 00:05:20.160]  特別是旺鎮
[00:05:20.160 --> 00:05:22.080]  今天有長者的主日崇拜
[00:05:22.080 --> 00:05:23.360]  特別很重視
[00:05:23.360 --> 00:05:24.360]  很欣賞
[00:05:24.360 --> 00:05:27.400]  很感恩教會有這麼多長者
[00:05:27.400 --> 00:05:30.000]  其實長者都是小孩子
[00:05:30.000 --> 00:05:32.080]  越是長者就越是小孩子
[00:05:32.080 --> 00:05:34.800]  我們的心態是
[00:05:34.800 --> 00:05:36.440]  我們的精神也是
[00:05:36.440 --> 00:05:40.160]  我試過有幾次跟年青人去行山
[00:05:40.160 --> 00:05:41.280]  他們睡著覺
[00:05:41.280 --> 00:05:42.400]  我還跟他們一起行山
[00:05:42.400 --> 00:05:43.160]  我還睡覺
[00:05:43.160 --> 00:05:44.160]  起床就走了
[00:05:44.160 --> 00:05:45.520]  很累啊
[00:05:45.520 --> 00:05:47.400]  現在十多歲的小孩子
[00:05:47.400 --> 00:05:49.480]  其實都沒有耐力
[00:05:49.480 --> 00:05:50.760]  不夠我們行山
[00:05:50.760 --> 00:05:52.760]  所以我們感恩
[00:05:52.760 --> 00:05:54.760]  聖經說人生七十
[00:05:54.760 --> 00:05:58.080]  若果強壯可以到八十
[00:05:58.080 --> 00:06:00.360]  現在普遍人都是很健康的
[00:06:00.360 --> 00:06:04.680]  沒有地方是超過八十歲的
[00:06:04.680 --> 00:06:06.160]  全部都在這邊
[00:06:06.160 --> 00:06:08.640]  分區坐的
[00:06:08.640 --> 00:06:10.000]  後面都有感謝主
[00:06:10.000 --> 00:06:12.640]  八十歲了
[00:06:12.640 --> 00:06:13.760]  人生七十
[00:06:13.760 --> 00:06:15.680]  強壯就到八十
[00:06:15.680 --> 00:06:18.680]  現在普遍人都健康長壽
[00:06:18.680 --> 00:06:20.000]  特別在過去一年
[00:06:20.000 --> 00:06:21.880]  香港的長壽數字
[00:06:21.880 --> 00:06:25.000]  女性八十八歲
[00:06:25.000 --> 00:06:27.240]  你可以說有段時間捱
[00:06:27.240 --> 00:06:30.400]  但你可以說有段時間享受
[00:06:30.400 --> 00:06:31.960]  男性都不差
[00:06:31.960 --> 00:06:34.000]  八十二歲
[00:06:34.000 --> 00:06:36.600]  所以香港的長壽數字
[00:06:36.600 --> 00:06:39.160]  在亞洲是很高的
[00:06:39.160 --> 00:06:41.960]  我們去看我們今天的大綱
[00:06:41.960 --> 00:06:43.960]  引言說
[00:06:43.960 --> 00:06:46.160]  我們的人生是一個
[00:06:46.160 --> 00:06:48.160]  豐盛的人生
[00:06:48.160 --> 00:06:51.280]  因為在約翰福音第十章第十字說
[00:06:51.280 --> 00:06:54.000]  我來了是要叫人得生命
[00:06:54.000 --> 00:06:56.000]  並且得的更什麼
[00:06:56.000 --> 00:06:58.800]  我們就填了豐盛
[00:06:58.800 --> 00:07:00.160]  很快速
[00:07:00.160 --> 00:07:02.840]  已經寫了答案在這裡
[00:07:02.840 --> 00:07:04.960]  我們會用三個比喻
[00:07:04.960 --> 00:07:06.960]  來說一下我們的人生
[00:07:06.960 --> 00:07:09.560]  第一個比喻就是
[00:07:09.560 --> 00:07:12.720]  人生就像一條河流
[00:07:12.720 --> 00:07:16.560]  越流就越
[00:07:16.560 --> 00:07:21.560]  可以出答案了
[00:07:21.560 --> 00:07:23.560]  人生就像一條河流
[00:07:23.560 --> 00:07:26.760]  越流就越深
[00:07:26.760 --> 00:07:29.560]  越流就越廣
[00:07:29.560 --> 00:07:32.960]  這就是豐盛的人生的寫照
[00:07:32.960 --> 00:07:34.960]  什麼叫豐盛呢
[00:07:34.960 --> 00:07:36.960]  可以說是很開心
[00:07:36.960 --> 00:07:38.960]  很幸福
[00:07:38.960 --> 00:07:39.960]  很滿足
[00:07:39.960 --> 00:07:40.960]  很多元化
[00:07:40.960 --> 00:07:43.960]  很多姿多彩
[00:07:43.960 --> 00:07:45.960]  人生幾十年
[00:07:45.960 --> 00:07:47.960]  會遇到的事情越來越多
[00:07:47.960 --> 00:07:51.960]  有很多事情都是意料之外發生的
[00:07:51.960 --> 00:07:53.960]  但還有很多
[00:07:53.960 --> 00:07:56.960]  就是意料之外發生
[00:07:56.960 --> 00:07:59.960]  我們的人生的經歷
[00:07:59.960 --> 00:08:01.960]  是越來越豐富
[00:08:01.960 --> 00:08:03.960]  我們的生命
[00:08:03.960 --> 00:08:06.960]  就像河流一樣越來越有深度
[00:08:06.960 --> 00:08:12.960]  更加能夠掌握人世間的人情世故
[00:08:12.960 --> 00:08:14.960]  幾十年的人生裡
[00:08:14.960 --> 00:08:16.960]  有很多經歷
[00:08:16.960 --> 00:08:18.960]  一直影響我們周邊的人
[00:08:18.960 --> 00:08:21.960]  特別是我們的兒孫
[00:08:21.960 --> 00:08:24.960]  也祝福了很多生命
[00:08:24.960 --> 00:08:28.960]  人生就像貨櫃車一樣
[00:08:28.960 --> 00:08:31.960]  當沒有東西載著貨物的時候
[00:08:31.960 --> 00:08:36.960]  在路上很嘈吵
[00:08:36.960 --> 00:08:39.960]  但如果貨櫃車是裝滿了貨物的話
[00:08:39.960 --> 00:08:44.960]  在路上就會覺得很安靜
[00:08:44.960 --> 00:08:49.960]  我們很多人生的生活智慧
[00:08:49.960 --> 00:08:51.960]  都是這樣累積而成
[00:08:51.960 --> 00:08:54.960]  智慧是有別於聰明
[00:08:54.960 --> 00:08:56.960]  智慧是生活的應對
[00:08:56.960 --> 00:08:57.960]  有很多人很聰明
[00:08:57.960 --> 00:08:58.960]  讀書很厲害
[00:08:58.960 --> 00:09:00.960]  但他沒有智慧
[00:09:00.960 --> 00:09:02.960]  他說一句話也沒有智慧
[00:09:02.960 --> 00:09:05.960]  所以智慧是應對生活的能力
[00:09:05.960 --> 00:09:08.960]  面對壓力的動力
[00:09:08.960 --> 00:09:09.960]  跟聰明不同
[00:09:09.960 --> 00:09:11.960]  跟學識不同
[00:09:11.960 --> 00:09:13.960]  所以我們的生活智慧
[00:09:13.960 --> 00:09:15.960]  是不斷累積的
[00:09:15.960 --> 00:09:17.960]  我們有沒有發覺
[00:09:17.960 --> 00:09:19.960]  我們的生活上有很多認知
[00:09:19.960 --> 00:09:21.960]  在過去幾十年都錯的
[00:09:21.960 --> 00:09:24.960]  到了幾十歲才明白原來是這樣
[00:09:24.960 --> 00:09:25.960]  才慢慢調教
[00:09:25.960 --> 00:09:27.960]  有沒有試過這樣的經歷
[00:09:28.960 --> 00:09:30.960]  我們的知識增加了
[00:09:30.960 --> 00:09:33.960]  我們的經驗也豐富了
[00:09:33.960 --> 00:09:35.960]  也純熟了
[00:09:35.960 --> 00:09:38.960]  這時候會比我們的生命
[00:09:38.960 --> 00:09:40.960]  來得更加謙卑
[00:09:40.960 --> 00:09:42.960]  因為發覺原來
[00:09:42.960 --> 00:09:44.960]  我們雖然經驗豐富
[00:09:44.960 --> 00:09:46.960]  但有很多人比我們更豐富
[00:09:46.960 --> 00:09:47.960]  更資深
[00:09:47.960 --> 00:09:50.960]  於是我們會變得謙卑
[00:09:50.960 --> 00:09:53.960]  特別是在侍奉的生命上
[00:09:55.960 --> 00:09:57.960]  我們的生命
[00:09:57.960 --> 00:09:59.960]  會來得更加謙卑
[00:09:59.960 --> 00:10:01.960]  更加安靜的侍奉
[00:10:01.960 --> 00:10:04.960]  因為我們有資料
[00:10:04.960 --> 00:10:06.960]  貨櫃車裝滿貨物
[00:10:06.960 --> 00:10:08.960]  走來走去都安靜一點
[00:10:08.960 --> 00:10:10.960]  我們的生命有屬靈的能力
[00:10:10.960 --> 00:10:12.960]  屬靈的智慧
[00:10:12.960 --> 00:10:13.960]  屬靈的悟性
[00:10:13.960 --> 00:10:16.960]  我們裡面有資料有份量
[00:10:16.960 --> 00:10:18.960]  我們的侍奉就會安靜
[00:10:18.960 --> 00:10:21.960]  如果我們的生命沒有資料
[00:10:21.960 --> 00:10:22.960]  沒有份量
[00:10:22.960 --> 00:10:25.960]  我們的侍奉就白雜不堪
[00:10:25.960 --> 00:10:28.960]  好像我初信的時候的生命
[00:10:28.960 --> 00:10:29.960]  滿有熱誠
[00:10:29.960 --> 00:10:31.960]  是要讓人看到我的能力
[00:10:31.960 --> 00:10:33.960]  要人欣賞我
[00:10:33.960 --> 00:10:34.960]  要人叫我
[00:10:34.960 --> 00:10:35.960]  請我
[00:10:35.960 --> 00:10:37.960]  做事
[00:10:37.960 --> 00:10:39.960]  去顯示我自己的能力
[00:10:39.960 --> 00:10:40.960]  其實在教會裡面
[00:10:40.960 --> 00:10:41.960]  最有能力的侍奉
[00:10:41.960 --> 00:10:44.960]  就是能夠隱藏在耶穌基督裡面的侍奉
[00:10:44.960 --> 00:10:48.960]  人生就好像一棵大樹一樣
[00:10:48.960 --> 00:10:49.960]  樹蔭
[00:10:51.960 --> 00:10:54.960]  充裕樹根
[00:10:54.960 --> 00:10:57.960]  也是粗壯的
[00:10:57.960 --> 00:11:01.960]  有時候我們看到百年老樹
[00:11:01.960 --> 00:11:05.960]  它的形態突出
[00:11:05.960 --> 00:11:06.960]  氣勢不凡
[00:11:06.960 --> 00:11:09.960]  我們會停下來多看幾眼
[00:11:09.960 --> 00:11:13.960]  我今天來到經過荔枝角
[00:11:13.960 --> 00:11:14.960]  美孚站的時候
[00:11:14.960 --> 00:11:15.960]  經過荔枝角公園
[00:11:15.960 --> 00:11:17.960]  看到幾棵老樹
[00:11:17.960 --> 00:11:19.960]  真的就好像我所說的
[00:11:19.960 --> 00:11:23.960]  因為我最近去過荔枝角的花園
[00:11:23.960 --> 00:11:24.960]  走了一段時間
[00:11:24.960 --> 00:11:26.960]  幾十年都沒有去過
[00:11:26.960 --> 00:11:29.960]  退休之後才逐個花園去享受
[00:11:29.960 --> 00:11:33.960]  老樹的形態突出
[00:11:33.960 --> 00:11:35.960]  氣勢不凡
[00:11:35.960 --> 00:11:38.960]  真的會讓人停下來多看幾眼
[00:11:38.960 --> 00:11:42.960]  它們裡面有數不清的根
[00:11:42.960 --> 00:11:44.960]  深入地底
[00:11:44.960 --> 00:11:48.960]  令這棵老樹能夠健康地成長
[00:11:49.960 --> 00:11:51.960]  我們信仰的生命
[00:11:51.960 --> 00:11:52.960]  幾十年
[00:11:52.960 --> 00:11:56.960]  仍然要繼續在神的話語裡扎根成長
[00:11:56.960 --> 00:11:59.960]  就算你人生遇到多大的風浪
[00:11:59.960 --> 00:12:01.960]  你都不會懷疑神
[00:12:01.960 --> 00:12:02.960]  不會離棄神
[00:12:02.960 --> 00:12:03.960]  不是有些人回來教會
[00:12:03.960 --> 00:12:05.960]  聽到別人說一句話
[00:12:05.960 --> 00:12:07.960]  就說「我不侍奉了」
[00:12:07.960 --> 00:12:09.960]  別人無意說了一句話
[00:12:09.960 --> 00:12:11.960]  你說「我不回教會了」
[00:12:11.960 --> 00:12:14.960]  因為人一句說話
[00:12:14.960 --> 00:12:19.960]  你就放棄這麼寶貴的天堂的福祿
[00:12:19.960 --> 00:12:21.960]  真的不值得
[00:12:21.960 --> 00:12:23.960]  正如詩篇第一篇第二節說
[00:12:23.960 --> 00:12:27.960]  我要喜愛耶和華的律法
[00:12:27.960 --> 00:12:28.960]  就耶思想
[00:12:28.960 --> 00:12:30.960]  這人變為有什麼?
[00:12:30.960 --> 00:12:33.960]  有福了 有福氣
[00:12:33.960 --> 00:12:37.960]  所以心中有神的話語就有福氣了
[00:12:37.960 --> 00:12:41.960]  我們要將神的話語藏在心裡面
[00:12:41.960 --> 00:12:43.960]  免得我們得罪神
[00:12:43.960 --> 00:12:46.960]  我們千萬不要將人的話語放在心裡
[00:12:46.960 --> 00:12:49.960]  因為說的人已經忘記了
[00:12:49.960 --> 00:12:51.960]  他就睡到咕嚕咕嚕的
[00:12:51.960 --> 00:12:52.960]  你氣死了
[00:12:52.960 --> 00:12:55.960]  整晚想他為什麼這樣說我
[00:12:55.960 --> 00:12:56.960]  為什麼要這樣說這個話
[00:12:56.960 --> 00:12:57.960]  有什麼意思呢
[00:12:57.960 --> 00:12:59.960]  整晚說到胃痛
[00:12:59.960 --> 00:13:00.960]  不開心
[00:13:00.960 --> 00:13:02.960]  但說的人都忘記了
[00:13:02.960 --> 00:13:04.960]  已經睡到咕嚕咕嚕的
[00:13:04.960 --> 00:13:08.960]  所以我們將神的話語放在心裡
[00:13:08.960 --> 00:13:09.960]  我們就有福氣
[00:13:09.960 --> 00:13:12.960]  但如果我們將人的話語藏在心裡
[00:13:12.960 --> 00:13:14.960]  我們就只有激氣
[00:13:14.960 --> 00:13:20.960]  用了三個比喻說出人生
[00:13:20.960 --> 00:13:22.960]  希望看回自己的生命
[00:13:22.960 --> 00:13:26.960]  看回自己在教會成長的經歷
[00:13:26.960 --> 00:13:29.960]  今天特別在教育裡面
[00:13:29.960 --> 00:13:30.960]  找了一個人物
[00:13:30.960 --> 00:13:32.960]  叫加勒
[00:13:32.960 --> 00:13:34.960]  他和約書亞一起是
[00:13:34.960 --> 00:13:37.960]  這十二個探子的其中一個
[00:13:37.960 --> 00:13:39.960]  從加勒的生命裡面
[00:13:39.960 --> 00:13:41.960]  我們要學會怎樣去看待
[00:13:41.960 --> 00:13:44.960]  我們要學會怎樣依靠神的恩典
[00:13:44.960 --> 00:13:46.960]  過著一個豐盛的人生
[00:13:46.960 --> 00:13:49.960]  剛才弟兄已經讀了一段經文
[00:13:49.960 --> 00:13:52.960]  我們不再重讀這段經文
[00:13:52.960 --> 00:13:54.960]  我會從三方面去思想
[00:13:54.960 --> 00:13:56.960]  怎樣靠著神的恩典
[00:13:56.960 --> 00:13:59.960]  過著一個豐盛的人生
[00:13:59.960 --> 00:14:01.960]  第一點
[00:14:01.960 --> 00:14:02.960]  我看我們的大綱
[00:14:02.960 --> 00:14:04.960]  我們信息第一點
[00:14:04.960 --> 00:14:07.960]  因為專心跟從神
[00:14:08.960 --> 00:14:12.960]  加勒可以明白神的心意
[00:14:12.960 --> 00:14:14.960]  我們一起讀一讀
[00:14:14.960 --> 00:14:18.960]  約書亞記第十四章第八節
[00:14:18.960 --> 00:14:20.960]  邀請弟兄姊妹一起讀
[00:14:20.960 --> 00:14:23.960]  約書亞記第十四章第八節
[00:14:23.960 --> 00:14:26.960]  看回那段文章
[00:14:26.960 --> 00:14:28.960]  第八節我們一起讀
[00:14:28.960 --> 00:14:30.960]  預備開始
[00:14:30.960 --> 00:14:37.960]  (念念以復我上去歷種歷經史百世的心思和行)
[00:14:37.960 --> 00:14:41.960]  (但我專心跟從耶和華和色心)
[00:14:41.960 --> 00:14:43.960]  四十年在曠野的路
[00:14:43.960 --> 00:14:45.960]  一定經歷了不少
[00:14:45.960 --> 00:14:49.960]  也改變了很多
[00:14:49.960 --> 00:14:53.960]  在這四十年的曠野路裡面
[00:14:53.960 --> 00:14:56.960]  人都變得成熟了
[00:14:56.960 --> 00:14:59.960]  每餐吃馬拿
[00:14:59.960 --> 00:15:01.960]  每餐吃鵪鶉
[00:15:01.960 --> 00:15:04.960]  每餐吃礦泉水
[00:15:04.960 --> 00:15:07.960]  沒什麼味道
[00:15:07.960 --> 00:15:09.960]  可能有一點甜味
[00:15:09.960 --> 00:15:12.960]  今年我從美國回來
[00:15:12.960 --> 00:15:15.960]  在酒店隔離了十四天
[00:15:15.960 --> 00:15:20.960]  第一個星期都可以的
[00:15:20.960 --> 00:15:21.960]  到第二個星期
[00:15:21.960 --> 00:15:23.960]  這間酒店真的好
[00:15:23.960 --> 00:15:25.960]  因為它很節省
[00:15:25.960 --> 00:15:27.960]  應該是一大批貨
[00:15:27.960 --> 00:15:28.960]  訂食物
[00:15:28.960 --> 00:15:30.960]  所以全部都是那類的食物
[00:15:30.960 --> 00:15:31.960]  只是不同味道
[00:15:31.960 --> 00:15:33.960]  有時甜點 有時辣點 有時鹹點
[00:15:33.960 --> 00:15:36.960]  到第二個星期真的不想吃
[00:15:36.960 --> 00:15:39.960]  但不吃又不行
[00:15:39.960 --> 00:15:43.960]  不過我們已經用了一個大皮箱
[00:15:43.960 --> 00:15:46.960]  大皮箱裝了很多零食
[00:15:46.960 --> 00:15:47.960]  很多杯麵
[00:15:47.960 --> 00:15:51.960]  預備去熬過這十四天
[00:15:51.960 --> 00:15:53.960]  十四天我都熬不了
[00:15:53.960 --> 00:15:54.960]  何況四十年
[00:15:54.960 --> 00:15:56.960]  吃同樣的食物
[00:15:56.960 --> 00:15:59.960]  這些操練
[00:15:59.960 --> 00:16:01.960]  會令人更加的成熟
[00:16:01.960 --> 00:16:03.960]  迦勒他記得
[00:16:03.960 --> 00:16:05.960]  四十五年前
[00:16:05.960 --> 00:16:07.960]  摩西如何揀選他和約書亞
[00:16:07.960 --> 00:16:09.960]  和另外十個探子
[00:16:09.960 --> 00:16:11.960]  成為十二個探子
[00:16:11.960 --> 00:16:14.960]  從迦底斯巴尼亞這個曠野地方
[00:16:14.960 --> 00:16:16.960]  猜他們可以去到哪裡
[00:16:16.960 --> 00:16:18.960]  他們就去到那裡
[00:16:18.960 --> 00:16:20.960]  從迦底斯巴尼亞這個曠野地方
[00:16:20.960 --> 00:16:23.960]  猜他們可以去到迦南窺探
[00:16:23.960 --> 00:16:26.960]  迦勒和約書亞
[00:16:26.960 --> 00:16:29.960]  是十二個探子裡的唯一兩個
[00:16:29.960 --> 00:16:33.960]  告訴摩西
[00:16:33.960 --> 00:16:36.960]  這是一個什麼樣的地方
[00:16:36.960 --> 00:16:42.960]  約書亞和迦勒
[00:16:42.960 --> 00:16:44.960]  回報了一個叫做有誠實
[00:16:44.960 --> 00:16:46.960]  又可靠
[00:16:46.960 --> 00:16:49.960]  又客觀的報告
[00:16:49.960 --> 00:16:52.960]  Honest and Accurate Report
[00:16:52.960 --> 00:16:58.960]  這個在我們今天的世代很重要
[00:16:58.960 --> 00:17:04.960]  這十二個探子裡
[00:17:04.960 --> 00:17:05.960]  只有他們兩個
[00:17:05.960 --> 00:17:09.960]  能夠擺出一個誠實的心
[00:17:09.960 --> 00:17:12.960]  將他們看到的東西
[00:17:12.960 --> 00:17:14.960]  向摩西回報
[00:17:14.960 --> 00:17:18.960]  而是正確的事實
[00:17:18.960 --> 00:17:21.960]  其他的十個探子
[00:17:21.960 --> 00:17:23.960]  他們眼見的狀況
[00:17:23.960 --> 00:17:25.960]  他們心裡自己懼怕
[00:17:25.960 --> 00:17:27.960]  他們自己不安
[00:17:27.960 --> 00:17:29.960]  於是根據文數記第十三章
[00:17:29.960 --> 00:17:31.960]  第32,33節說
[00:17:31.960 --> 00:17:33.960]  他們就回來講謠言
[00:17:33.960 --> 00:17:35.960]  他們就回來報惡信
[00:17:35.960 --> 00:17:40.960]  迦勒
[00:17:40.960 --> 00:17:43.960]  他知道他為什麼可以
[00:17:43.960 --> 00:17:46.960]  按著心意去回報摩西
[00:17:46.960 --> 00:17:51.960]  他將一個又誠實又正確的
[00:17:51.960 --> 00:17:53.960]  迦南地的現況
[00:17:53.960 --> 00:17:57.960]  相對那十個探子說
[00:17:57.960 --> 00:17:58.960]  不要去啊
[00:17:58.960 --> 00:18:00.960]  迦南地的人會吃人的
[00:18:00.960 --> 00:18:03.960]  這是文數記的記載
[00:18:03.960 --> 00:18:07.960]  迦勒他知道
[00:18:07.960 --> 00:18:09.960]  他可以和別人不同
[00:18:10.960 --> 00:18:12.960]  敢於承擔
[00:18:12.960 --> 00:18:14.960]  敢於成為少數
[00:18:14.960 --> 00:18:20.960]  我小時候回教會
[00:18:20.960 --> 00:18:24.960]  都是在旺角附近的地方
[00:18:24.960 --> 00:18:29.960]  所以每一次回家
[00:18:29.960 --> 00:18:31.960]  都經過旺鎮樓下
[00:18:31.960 --> 00:18:35.960]  經過樓下
[00:18:35.960 --> 00:18:38.960]  有一間餐廳叫做美爾廉
[00:18:38.960 --> 00:18:40.960]  不知道有沒有人有印象
[00:18:40.960 --> 00:18:42.960]  我們經常打完球
[00:18:42.960 --> 00:18:44.960]  團契完就在那裡吃
[00:18:44.960 --> 00:18:49.960]  吃完之後
[00:18:49.960 --> 00:18:52.960]  走著走著和朋友聊天
[00:18:52.960 --> 00:18:54.960]  大家都是走那條路回家
[00:18:54.960 --> 00:18:55.960]  走著走著
[00:18:55.960 --> 00:18:57.960]  回到我家樓下
[00:18:57.960 --> 00:18:59.960]  還沒聊完又要再聊
[00:18:59.960 --> 00:19:02.960]  於是去我家樓下的餐廳
[00:19:02.960 --> 00:19:04.960]  叫做別不同
[00:19:04.960 --> 00:19:07.960]  你有沒有吃過?
[00:19:07.960 --> 00:19:10.960]  即是老旺角老街坊
[00:19:10.960 --> 00:19:15.960]  再聊一聊
[00:19:15.960 --> 00:19:19.960]  最喜歡別不同的煎蘿蔔糕
[00:19:19.960 --> 00:19:21.960]  很香啊
[00:19:21.960 --> 00:19:27.960]  迦勒他知道他能與別不同
[00:19:27.960 --> 00:19:29.960]  能夠分別為性
[00:19:29.960 --> 00:19:32.960]  分別為性不是叫你做聖人
[00:19:32.960 --> 00:19:34.960]  不笑
[00:19:34.960 --> 00:19:35.960]  不說話
[00:19:35.960 --> 00:19:36.960]  不吃東西
[00:19:36.960 --> 00:19:38.960]  不是這些聖人
[00:19:38.960 --> 00:19:40.960]  分別為性是代表
[00:19:40.960 --> 00:19:43.960]  你能夠和這個世界分別出來
[00:19:43.960 --> 00:19:45.960]  和罪惡分別出來
[00:19:45.960 --> 00:19:48.960]  和那些不屬神的人分別出來
[00:19:48.960 --> 00:19:50.960]  這就叫分別為性
[00:19:50.960 --> 00:19:55.960]  迦勒他知道他只能夠與別不同
[00:19:55.960 --> 00:19:57.960]  能夠敢於承擔
[00:19:57.960 --> 00:19:59.960]  成為少數
[00:19:59.960 --> 00:20:02.960]  是因為他願意
[00:20:02.960 --> 00:20:04.960]  專心地跟從神
[00:20:04.960 --> 00:20:12.960]  其實我們只要每天緊貼地跟從神
[00:20:12.960 --> 00:20:16.960]  我們便會很容易明白神的心意
[00:20:16.960 --> 00:20:21.960]  迦勒他按著留在心裏的感動
[00:20:21.960 --> 00:20:24.960]  去回報給摩西
