
[00:00:00.000 --> 00:00:02.800]  現在讓我們聆聽一段經文
[00:04:04.120 --> 00:04:07.160]  (我太太意外身亡)
[00:04:07.160 --> 00:04:09.560]  (我導遊就幫忙打點)
[00:04:09.560 --> 00:04:12.120]  (這位旅團友的身後事)
[00:04:12.120 --> 00:04:14.600]  (這位導遊就跟當地的)
[00:04:14.600 --> 00:04:17.160]  (一些殯儀代理聯絡)
[00:04:17.160 --> 00:04:20.000]  (他說如果是葬在當地)
[00:04:20.000 --> 00:04:21.560]  (大約是五百元美元)
[00:04:21.560 --> 00:04:24.840]  (整個喪禮安排)
[00:04:24.840 --> 00:04:28.960]  (但如果要將遺體運回香港去安葬)
[00:04:28.960 --> 00:04:31.880]  (就要一萬元美元)
[00:04:31.880 --> 00:04:34.000]  (這位丈夫就想都不用想)
[00:04:34.000 --> 00:04:38.200]  (很堅持要將太太運回香港)
[00:04:38.200 --> 00:04:40.240]  (他說多錢都可以給)
[00:04:40.240 --> 00:04:43.880]  (所以導遊和團友就盛讚這位丈夫)
[00:04:43.880 --> 00:04:45.760]  (真的愛妻好)
[00:04:45.760 --> 00:04:47.760]  (非常愛惜太太)
[00:04:47.760 --> 00:04:51.120]  (不想她葬在異鄉)
[00:04:51.120 --> 00:04:53.680]  (但這位太太就說其實不是)
[00:04:53.680 --> 00:04:56.680]  (我跟太太的丈夫說)
[00:04:56.680 --> 00:04:59.280]  (我跟太太的關係很差)
[00:04:59.280 --> 00:05:02.200]  (為什麼我一定要運回香港呢)
[00:05:02.200 --> 00:05:06.040]  (因為我聽過一個故事)
[00:05:06.040 --> 00:05:08.200]  (聽說二千多年前)
[00:05:08.200 --> 00:05:10.080]  (有一個人死在這裡)
[00:05:10.080 --> 00:05:12.200]  (他會復活的)
[00:05:12.200 --> 00:05:14.960]  (所以我一定要運走太太)
[00:05:14.960 --> 00:05:17.920]  (當然這是笑話)
[00:05:17.920 --> 00:05:20.720]  (人會不會復活呢?)
[00:05:20.720 --> 00:05:23.840]  (人死後有沒有生命呢?)
[00:05:23.840 --> 00:05:25.280]  (在基督教的喪禮)
[00:05:25.280 --> 00:05:27.640]  (我想大家都多數去過)
[00:05:27.640 --> 00:05:29.880]  (我們不會期望死者)
[00:05:29.880 --> 00:05:31.760]  (在棺木裡面翻生)
[00:05:31.760 --> 00:05:33.440]  (我們沒有這個期望)
[00:05:33.440 --> 00:05:35.240]  (但是我們會相信)
[00:05:35.240 --> 00:05:37.640]  (我們會期望這位基督徒)
[00:05:37.640 --> 00:05:39.640]  (這位離世的基督徒)
[00:05:39.640 --> 00:05:41.120]  (有新的生命)
[00:05:41.120 --> 00:05:44.880]  (這是我們相信的盼望)
[00:05:44.880 --> 00:05:47.080]  (根據幾年前的統計)
[00:05:47.080 --> 00:05:48.960]  (信耶穌的人)
[00:05:48.960 --> 00:05:51.560]  (包括基督教、天主教、東正教)
[00:05:51.560 --> 00:05:55.240]  (在世上大約有23億)
[00:05:55.240 --> 00:05:58.280]  (穆斯林大約有18億)
[00:05:58.280 --> 00:06:00.680]  (印度教徒有11億)
[00:06:00.680 --> 00:06:02.200]  (佛教徒有5億)
[00:06:02.200 --> 00:06:04.600]  (加起來已經超過)
[00:06:04.600 --> 00:06:08.160]  (全世界的四分之三的人口)
[00:06:08.160 --> 00:06:12.520]  (這些人不相信人死如燈滅)
[00:06:12.520 --> 00:06:16.440]  (他們相信死後仍然會有生命)
[00:06:16.440 --> 00:06:18.560]  (如果計算民間的信仰)
[00:06:18.560 --> 00:06:21.840]  (我相信全世界有八成以上的人)
[00:06:21.840 --> 00:06:24.080]  (都相信人死後還有東西)
[00:06:24.080 --> 00:06:25.920]  (還有一個生命)
[00:06:25.920 --> 00:06:29.920]  (如果我問你們或是問基督徒)
[00:06:29.920 --> 00:06:33.200]  (你們是否相信人死後會復活?)
[00:06:33.200 --> 00:06:36.600]  (其實每個人都相信)
[00:06:36.600 --> 00:06:39.440]  (我們行善的會復活得生)
[00:06:39.440 --> 00:06:42.400]  (作惡的會復活定罪)
[00:06:42.400 --> 00:06:46.640]  (行善的代表相信耶穌的人)
[00:06:46.640 --> 00:06:49.960]  (作惡的代表不相信耶穌的人)
[00:06:49.960 --> 00:06:52.400]  (所以我們相信有復活)
[00:06:52.400 --> 00:06:56.160]  (不過有一批人不相信有復活)
[00:06:56.160 --> 00:06:59.120]  (這一批就是殺都該人)
[00:06:59.120 --> 00:07:03.280]  今天這段經文是殺都該人盤問耶穌
[00:07:03.280 --> 00:07:04.240]  不是盤問
[00:07:04.240 --> 00:07:05.640]  是挑戰耶穌
[00:07:05.640 --> 00:07:07.840]  在第十八節
[00:07:07.840 --> 00:07:11.040]  殺都該人嘗試沒有復活時
[00:07:11.040 --> 00:07:12.600]  就來問耶穌
[00:07:12.600 --> 00:07:13.960]  他們來見耶穌
[00:07:13.960 --> 00:07:16.080]  如果留意殺都該人
[00:07:16.080 --> 00:07:18.840]  是去到馬可第十二章
[00:07:18.840 --> 00:07:20.080]  就是第一次
[00:07:20.080 --> 00:07:24.440]  也是唯一一次出現在馬可福音
[00:07:24.440 --> 00:07:26.480]  殺都該人是什麼人呢?
[00:07:26.480 --> 00:07:29.840]  他是猶太人的其中一派
[00:07:29.840 --> 00:07:32.800]  其他有法利塞人
[00:07:32.800 --> 00:07:34.160]  有愛色尼人
[00:07:34.160 --> 00:07:35.440]  有粉瑞黨人
[00:07:35.440 --> 00:07:37.920]  所以殺都該是其中一派
[00:07:37.920 --> 00:07:40.600]  他的名字可能是源於
[00:07:40.600 --> 00:07:44.920]  大衛和所羅門時代的祭司薩都
[00:07:44.920 --> 00:07:46.480]  有這個可能性
[00:07:46.480 --> 00:07:48.560]  所以他們和祭司
[00:07:48.560 --> 00:07:51.480]  和猶太公會的關係很深
[00:07:51.480 --> 00:07:55.120]  根據猶太歷史學家約瑟夫的記載
[00:07:55.120 --> 00:08:00.440]  殺都該人是社會較少數的上流人士
[00:08:00.440 --> 00:08:02.200]  他們是有錢的人
[00:08:02.200 --> 00:08:05.480]  也是一些有權力的權貴
[00:08:05.480 --> 00:08:10.520]  不過殺都該人的神學立場很保守
[00:08:10.520 --> 00:08:12.720]  他們只相信摩西五經
[00:08:12.720 --> 00:08:15.760]  摩西五經沒有提到復活
[00:08:15.760 --> 00:08:18.160]  所以他們不會接受
[00:08:18.160 --> 00:08:20.160]  不會相信復活
[00:08:20.160 --> 00:08:22.520]  即使你看回舊約
[00:08:22.520 --> 00:08:23.840]  以塞爾蘇
[00:08:23.840 --> 00:08:24.640]  以西傑書
[00:08:24.640 --> 00:08:25.720]  以但爾利書
[00:08:25.720 --> 00:08:28.040]  都有提到復活
[00:08:28.040 --> 00:08:30.080]  但是摩西五經沒有
[00:08:30.080 --> 00:08:31.200]  他們不接受
[00:08:31.200 --> 00:08:35.320]  殺都該人也不相信有天使和鬼魂
[00:08:35.320 --> 00:08:37.880]  在公元七十年後
[00:08:37.880 --> 00:08:39.680]  聖殿被毀之後
[00:08:39.680 --> 00:08:41.640]  這群人銷聲匿跡
[00:08:41.640 --> 00:08:44.720]  再沒有他們很多的記載
[00:08:44.720 --> 00:08:48.920]  有學者研究認為殺都該人
[00:08:48.920 --> 00:08:52.080]  最重視的是妥拉和權力
[00:08:52.080 --> 00:08:55.720]  所以摩西五經和猶太公會
[00:08:55.720 --> 00:08:59.480]  正正就是殺都該人所倚仗的工具
[00:08:59.480 --> 00:09:02.280]  他們很重視五經
[00:09:02.280 --> 00:09:04.080]  以及很重視權力
[00:09:04.080 --> 00:09:07.120]  殺都該人來找耶穌做什麼呢?
[00:09:07.120 --> 00:09:08.720]  如果留意在上一段
[00:09:08.720 --> 00:09:11.280]  希律黨人和花里塞人
[00:09:11.280 --> 00:09:13.680]  用一個政治問題
[00:09:13.680 --> 00:09:15.880]  去陷害耶穌
[00:09:15.880 --> 00:09:16.960]  問他什麼呢?
[00:09:16.960 --> 00:09:19.320]  應不應該納粹比凱撒
[00:09:19.320 --> 00:09:22.080]  是一個政治想去陷害耶穌
[00:09:22.080 --> 00:09:23.560]  在這一段
[00:09:23.560 --> 00:09:25.800]  殺都該人用一個神學問題
[00:09:25.800 --> 00:09:29.000]  人死後有沒有復活呢?
[00:09:29.000 --> 00:09:30.640]  他們的立場是沒有的
[00:09:30.640 --> 00:09:34.000]  所以用這個問題去挑戰耶穌的教導
[00:09:34.000 --> 00:09:36.240]  去打擊耶穌的權柄
[00:09:36.240 --> 00:09:39.600]  所以殺都該人這一次問耶穌
[00:09:39.600 --> 00:09:41.520]  同樣也是不懷好意
[00:09:41.520 --> 00:09:45.920]  在新約絕大部分提及殺都該人的場景
[00:09:45.920 --> 00:09:47.160]  都是在聖殿
[00:09:47.160 --> 00:09:49.360]  所以我們相信這段對話
[00:09:49.360 --> 00:09:53.280]  可能有機會在聖殿中發生
[00:09:53.280 --> 00:09:56.680]  殺都該人只是信摩西五經
[00:09:56.680 --> 00:09:58.160]  所以他提出一個
[00:09:58.160 --> 00:10:00.840]  在《新命記》第25章
[00:10:00.840 --> 00:10:03.240]  5-6節的一個律例
[00:10:03.240 --> 00:10:05.040]  這個律例怎麼說呢?
[00:10:05.040 --> 00:10:07.000]  就是說兄弟住在一起
[00:10:07.000 --> 00:10:09.480]  如果其中一個死了沒有兒子
[00:10:09.480 --> 00:10:14.400]  死者的妻子就不可以出去嫁給陌生人
[00:10:15.080 --> 00:10:18.440]  其丈夫的兄弟應該盡兄弟的本分
[00:10:18.440 --> 00:10:19.640]  娶她為妻
[00:10:19.640 --> 00:10:20.760]  與她同房
[00:10:20.760 --> 00:10:25.480]  婦人生的長子要歸在已故兄弟的名下
[00:10:25.480 --> 00:10:29.120]  免得他的名在以色列中逃去了
[00:10:29.120 --> 00:10:31.760]  這就是這個律例
[00:10:31.760 --> 00:10:35.120]  這個規矩我們叫做弟娶兄相
[00:10:35.120 --> 00:10:37.640]  或者如果你用英文的音譯
[00:10:37.640 --> 00:10:39.840]  叫做利美拉特的婚姻
[00:10:40.120 --> 00:10:45.720]  就是兄弟會娶了已故兄弟的太太
[00:10:45.720 --> 00:10:47.720]  為他的兄弟立後
[00:10:47.720 --> 00:10:49.960]  在《創世紀》我們看到
[00:10:49.960 --> 00:10:52.120]  其實有弟娶兄相的例子
[00:10:52.120 --> 00:10:53.280]  所以你看到
[00:10:53.280 --> 00:10:55.600]  其實這些殺都該人
[00:10:55.600 --> 00:10:56.560]  看摩西五經
[00:10:56.560 --> 00:10:57.800]  都是看一點不看一點的
[00:10:57.800 --> 00:10:59.720]  其實明顯有一個例子
[00:10:59.720 --> 00:11:03.440]  我們知道猶大的長子叫做爾
[00:11:03.440 --> 00:11:05.480]  他的息父叫做他馬
[00:11:05.480 --> 00:11:07.520]  當爾死了之後
[00:11:07.640 --> 00:11:10.480]  猶大就叫爾的弟弟
[00:11:10.480 --> 00:11:13.800]  你應該娶哥哥的太太
[00:11:13.800 --> 00:11:15.480]  拉瑪為妻
[00:11:15.480 --> 00:11:16.600]  為他立後
[00:11:16.600 --> 00:11:17.880]  這個很明顯
[00:11:17.880 --> 00:11:20.600]  有弟娶兄相的規矩
[00:11:20.600 --> 00:11:23.880]  按照這個規矩
[00:11:23.880 --> 00:11:27.000]  殺都該人就想了一個很假設性的問題
[00:11:27.000 --> 00:11:28.400]  兄弟七人
[00:11:28.400 --> 00:11:30.600]  娶了老婆之後逐一死去
[00:11:30.600 --> 00:11:32.160]  弟娶兄相
[00:11:32.160 --> 00:11:34.960]  一個一個嫁給一個兄弟
[00:11:34.960 --> 00:11:36.880]  如果將來復活
[00:11:36.880 --> 00:11:39.640]  他是哪一個人的太太呢?
[00:11:39.640 --> 00:11:43.600]  因為他們七個人都娶過他
[00:11:43.600 --> 00:11:46.520]  所以結果就會一塌糊塗
[00:11:46.520 --> 00:11:49.920]  他們想用這個假設性的問題
[00:11:49.920 --> 00:11:51.640]  去證明沒有復活
[00:11:51.640 --> 00:11:53.320]  摩西也反對復活的
[00:11:53.320 --> 00:11:54.920]  摩西也這麼說的
[00:11:54.920 --> 00:11:57.920]  如果大家留意《新命記》
[00:11:57.920 --> 00:11:59.440]  第25章這一段
[00:11:59.440 --> 00:12:01.040]  原意是什麼呢?
[00:12:01.040 --> 00:12:03.040]  是為死者留後
[00:12:03.040 --> 00:12:06.200]  原意根本不是想討論復活
[00:12:06.560 --> 00:12:08.880]  這段經文跟復活是沒有關係的
[00:12:08.880 --> 00:12:13.560]  殺都該人就是用來設計一個假設性的情況
[00:12:13.560 --> 00:12:15.320]  用來攻擊耶穌
[00:12:15.320 --> 00:12:16.320]  所以你這麼看
[00:12:16.320 --> 00:12:18.200]  其實殺都該人看聖經
[00:12:18.200 --> 00:12:21.240]  他沒有留意到暢世紀有這個例子
[00:12:21.240 --> 00:12:23.240]  他們看一點不看一點
[00:12:23.240 --> 00:12:25.960]  他們不是很明白聖經
[00:12:25.960 --> 00:12:29.840]  不是很完全明白聖經的真正意思
[00:12:29.840 --> 00:12:34.880]  我想用殺都該人這個段落
[00:12:34.880 --> 00:12:36.920]  去提出來
[00:12:36.920 --> 00:12:39.440]  其實我們去反省
[00:12:39.440 --> 00:12:41.280]  我們會不會也是
[00:12:41.280 --> 00:12:44.160]  其實有時候不是很明白聖經
[00:12:44.160 --> 00:12:46.400]  甚至是曲解聖經
[00:12:46.400 --> 00:12:48.360]  誤用聖經真理呢?
[00:12:48.360 --> 00:12:52.440]  我跟很多弟兄姐妹去談的時候
[00:12:52.440 --> 00:12:56.120]  大家都很用心去
[00:12:56.120 --> 00:12:58.840]  進行十一奉獻
[00:12:58.840 --> 00:13:00.880]  十一奉獻最早
[00:13:00.880 --> 00:13:02.760]  建於暢世紀
[00:13:02.760 --> 00:13:05.600]  阿伯拉罕去獻給默基西德
[00:13:05.600 --> 00:13:09.560]  一直到舊約最後的馬拉基書也有
[00:13:09.560 --> 00:13:11.720]  我們將十分之一獻出
[00:13:11.720 --> 00:13:14.960]  看看神會不會闖開天上的窗戶
[00:13:14.960 --> 00:13:16.200]  傾福給我們
[00:13:16.200 --> 00:13:17.960]  甚至無處可用
[00:13:17.960 --> 00:13:22.080]  所以弟兄姐妹很進行十一奉獻
[00:13:22.080 --> 00:13:24.120]  少一個崩也不行
[00:13:24.120 --> 00:13:26.040]  因為出了糧一定要十一奉獻
[00:13:26.040 --> 00:13:28.440]  但反過來多一個崩也不行
[00:13:28.440 --> 00:13:30.440]  不要多一個十一奉獻
[00:13:30.440 --> 00:13:31.760]  很規矩地
[00:13:31.760 --> 00:13:33.480]  剩下十分之九
[00:13:33.480 --> 00:13:34.720]  是誰的呢?
[00:13:34.720 --> 00:13:36.680]  當然是自己用
[00:13:36.680 --> 00:13:38.560]  我已經給了十分之一旺振
[00:13:38.560 --> 00:13:40.560]  剩下的我自己用
[00:13:40.560 --> 00:13:43.440]  究竟聖經是否這樣解釋呢?
[00:13:43.440 --> 00:13:46.040]  今天我不是想解釋十一奉獻
[00:13:46.040 --> 00:13:48.200]  我們很多時候會誤解了
[00:13:48.200 --> 00:13:49.920]  我奉獻了十分之一
[00:13:49.920 --> 00:13:52.400]  剩下的百分之九十
[00:13:52.400 --> 00:13:53.880]  就是我自己用
[00:13:53.880 --> 00:13:56.600]  我們對聖經
[00:13:56.600 --> 00:13:58.240]  其實有時候可能是
[00:13:58.240 --> 00:14:00.200]  不是很完全明白
[00:14:00.200 --> 00:14:01.680]  好像殺刀該人一樣
[00:14:01.680 --> 00:14:04.280]  其實不明白也不要緊
[00:14:04.280 --> 00:14:06.960]  其實我對聖經很多都不懂
[00:14:06.960 --> 00:14:09.880]  但我不滿意自己不懂
[00:14:09.880 --> 00:14:13.680]  我嘗試努力學習
[00:14:13.680 --> 00:14:16.280]  馬丁路德說
[00:14:16.280 --> 00:14:18.760]  他說聖經不是舊的
[00:14:18.760 --> 00:14:20.200]  也不是新的
[00:14:20.200 --> 00:14:21.720]  而是永遠
[00:14:21.720 --> 00:14:25.120]  牛頓這位科學家說
[00:14:25.120 --> 00:14:28.720]  聖經的真理比世界上任何歷史
[00:14:28.840 --> 00:14:30.480]  更加可靠
[00:14:30.480 --> 00:14:33.040]  德國的大文豪戈德
[00:14:33.040 --> 00:14:34.920]  他說如果我坐牢
[00:14:34.920 --> 00:14:36.880]  只能帶一本書進去
[00:14:36.880 --> 00:14:39.120]  我就會選擇聖經
[00:14:39.120 --> 00:14:41.280]  美國的總統林肯
[00:14:41.280 --> 00:14:44.400]  他說聖經是神賜給世人最美好的禮物
[00:14:44.400 --> 00:14:48.360]  包含所有能夠得到幸福的真理
[00:14:48.360 --> 00:14:52.200]  連這個非常好戰的拿破侖
[00:14:52.200 --> 00:14:54.560]  他說聖經不是一本普通的書
[00:14:54.560 --> 00:14:56.360]  是一個生命的機體
[00:14:56.360 --> 00:14:59.640]  能夠征服所有反對聖經的
[00:14:59.640 --> 00:15:01.840]  你信聖經也好
[00:15:01.840 --> 00:15:02.960]  不信聖經也好
[00:15:02.960 --> 00:15:04.280]  很多人去接觸過聖經
[00:15:04.280 --> 00:15:07.080]  如果你真的認真去理解聖經
[00:15:07.080 --> 00:15:08.440]  你會覺得
[00:15:08.440 --> 00:15:10.400]  不是一本書
[00:15:10.400 --> 00:15:13.240]  是承載你的生命
[00:15:13.240 --> 00:15:14.840]  去支撐你的生命
[00:15:14.840 --> 00:15:17.000]  是上帝的真理
[00:15:17.000 --> 00:15:18.800]  所以
[00:15:18.800 --> 00:15:20.200]  在這個段落
[00:15:20.200 --> 00:15:21.680]  就是第一個段落
[00:15:21.680 --> 00:15:23.440]  殺刀該人這個提問
[00:15:23.440 --> 00:15:27.000]  去反映殺刀該人對聖經是一般般的
[00:15:27.000 --> 00:15:28.040]  不是很認識
[00:15:28.040 --> 00:15:30.720]  我們對聖經是怎麼樣的呢?
[00:15:30.720 --> 00:15:34.160]  我們對聖經會不會也是
[00:15:34.160 --> 00:15:35.880]  不是很認識
[00:15:35.880 --> 00:15:39.720]  但又不是很肯竭力去明白
[00:15:39.720 --> 00:15:42.400]  去做一個無愧的工人
[00:15:42.400 --> 00:15:45.880]  按著正義去分解真理的毒
[00:15:45.880 --> 00:15:48.160]  所以我想停一停
[00:15:48.160 --> 00:15:51.200]  在這裡給大家想一個形容
[00:15:51.200 --> 00:15:52.640]  這個形容
[00:15:52.640 --> 00:15:55.240]  我在舞會也提出過
[00:15:55.240 --> 00:15:56.120]  也推行過
[00:15:56.120 --> 00:15:58.480]  我們叫做一小時預備查經
[00:15:58.480 --> 00:16:00.440]  在教會裡面
[00:16:00.440 --> 00:16:01.400]  我們有團契
[00:16:01.400 --> 00:16:02.840]  我們有小組
[00:16:02.840 --> 00:16:04.040]  我們有成長班
[00:16:04.040 --> 00:16:07.080]  有很多不同的群體
[00:16:07.080 --> 00:16:08.880]  我們多數都查經
[00:16:08.880 --> 00:16:12.040]  我們教會很少有群體不查聖經的
[00:16:12.040 --> 00:16:13.680]  總有一些州會去查聖經
[00:16:13.680 --> 00:16:16.320]  我很建議就是
[00:16:16.320 --> 00:16:19.080]  每當有查聖經機會的時候
[00:16:19.080 --> 00:16:20.280]  我就去準備
[00:16:20.640 --> 00:16:23.840]  有準備和沒有準備的查經是差很遠的
[00:16:23.840 --> 00:16:26.040]  如果你有準備查經
[00:16:26.040 --> 00:16:28.040]  經過一年、兩年、三年
[00:16:28.040 --> 00:16:29.760]  你對聖經是很不同的
[00:16:29.760 --> 00:16:31.360]  不用複雜
[00:16:31.360 --> 00:16:32.320]  一小時就可以了
[00:16:32.320 --> 00:16:34.560]  當時我就鼓勵弟兄姐妹
[00:16:34.560 --> 00:16:36.920]  每有查經機會
[00:16:36.920 --> 00:16:38.240]  就是團聚查經
[00:16:38.240 --> 00:16:39.760]  可能一個星期一次
[00:16:39.760 --> 00:16:41.240]  可能兩個星期一次
[00:16:41.240 --> 00:16:44.320]  我們就用一個小時去準備
[00:16:44.320 --> 00:16:47.000]  也很足夠了
[00:16:47.000 --> 00:16:48.880]  如果你日積月累
[00:16:48.880 --> 00:16:50.560]  你對聖經的理解
[00:16:50.560 --> 00:16:54.680]  會有相當不同的感受和體驗
[00:16:54.680 --> 00:16:57.600]  你會經歷聖經真的活潑的道
[00:16:57.600 --> 00:17:00.640]  在你的生命裡面會產生功效
[00:17:00.640 --> 00:17:03.120]  我們不要像殺刀戈人那樣
[00:17:03.120 --> 00:17:04.520]  知道一點不知道一點
[00:17:04.520 --> 00:17:05.880]  誤解聖經
[00:17:05.880 --> 00:17:06.920]  亂用聖經
[00:17:06.920 --> 00:17:09.200]  鼓勵旺朕的弟兄姐妹
[00:17:09.200 --> 00:17:11.600]  去嘗試
[00:17:11.600 --> 00:17:14.200]  嘗試一小時預備查經
[00:17:14.200 --> 00:17:15.600]  我相信
[00:17:15.600 --> 00:17:17.200]  不用很久
[00:17:17.560 --> 00:17:20.880]  你的生命可能會被聖經改變
[00:17:20.880 --> 00:17:22.240]  真的明顯
[00:17:22.240 --> 00:17:25.240]  我們看看耶穌怎麼回應
[00:17:25.240 --> 00:17:26.480]  第二個段落
[00:17:26.480 --> 00:17:28.560]  就是24-27節
[00:17:28.560 --> 00:17:30.480]  耶穌怎麼回應呢?
[00:17:30.480 --> 00:17:31.280]  耶穌說
[00:17:31.280 --> 00:17:32.400]  你們錯了
[00:17:32.400 --> 00:17:33.320]  所以錯了
[00:17:33.320 --> 00:17:36.040]  豈不是因為不明白聖經
[00:17:36.040 --> 00:17:38.880]  不曉得神的大能嗎?
[00:17:38.880 --> 00:17:40.960]  很有趣的
[00:17:40.960 --> 00:17:43.720]  殺刀戈人倚重的兩大武器
[00:17:43.720 --> 00:17:45.800]  摩西五經和權力
[00:17:46.160 --> 00:17:47.480]  耶穌的回應就是
[00:17:47.480 --> 00:17:48.600]  你們錯了
[00:17:48.600 --> 00:17:50.640]  你們不明白聖經
[00:17:50.640 --> 00:17:52.840]  你又不知道神的權能
[00:17:52.840 --> 00:17:55.040]  好像左右開弓
[00:17:55.040 --> 00:17:56.760]  就打了他們兩巴掌
[00:17:56.760 --> 00:18:00.000]  人從死人中復活之後
[00:18:00.000 --> 00:18:01.240]  也不嫁
[00:18:01.240 --> 00:18:02.560]  也不娶
[00:18:02.560 --> 00:18:04.240]  好像天使一樣
[00:18:04.240 --> 00:18:07.040]  當然不是人復活之後
[00:18:07.040 --> 00:18:08.640]  我們的本質變成了天使
[00:18:08.640 --> 00:18:10.080]  耶穌不是這個意思
[00:18:10.080 --> 00:18:11.480]  好像天使一樣
