
[00:00:00.000 --> 00:00:05.000]  讓我們繼續專注在耶穌基督的話語身上
[00:02:48.000 --> 00:02:50.000]  恭請梁家倫牧師
[00:02:50.000 --> 00:03:04.000]  梁家倫牧師:香港現在是一個很困難的環境
[00:03:04.000 --> 00:03:10.000]  容許我在這裡先多謝
[00:03:10.000 --> 00:03:18.000]  每一個在醫療系統已經崩壞的警方之下
[00:03:18.000 --> 00:03:25.000]  仍然站穩每一個醫療位置的醫護人員
[00:03:25.000 --> 00:03:27.000]  多謝你們
[00:03:27.000 --> 00:03:33.000]  我也多謝那些在老人院或其他殘疾院舍
[00:03:33.000 --> 00:03:36.000]  一個這麼高危的地區
[00:03:36.000 --> 00:03:38.000]  一個這麼受害的地區
[00:03:38.000 --> 00:03:43.000]  繼續守護,繼續打拼的每一個工作人員
[00:03:43.000 --> 00:03:45.000]  多謝你們
[00:03:45.000 --> 00:03:48.000]  我們繼續看約翰福音
[00:03:48.000 --> 00:03:51.000]  我們從今天開始
[00:03:51.000 --> 00:03:53.000]  我們會有一連三次的時間
[00:03:53.000 --> 00:03:59.000]  我們會去講約翰福音裡面所記載的施洗約翰
[00:03:59.000 --> 00:04:07.000]  我們會看見約翰福音有三段經文講到施洗約翰
[00:04:07.000 --> 00:04:12.000]  不過沒有什麼內容是關乎施洗約翰本人
[00:04:12.000 --> 00:04:17.000]  如果我們想從約翰福音裡面看到施洗約翰的生平故事
[00:04:17.000 --> 00:04:19.000]  不是看到多少
[00:04:19.000 --> 00:04:27.000]  因為約翰福音的作者很清楚將約翰定義為一個見證者
[00:04:27.000 --> 00:04:33.000]  他只有一個功能,一個使命
[00:04:33.000 --> 00:04:35.000]  就是為耶穌基督做見證
[00:04:35.000 --> 00:04:40.000]  所以我們將這三次的題目都叫做施洗約翰的見證
[00:04:40.000 --> 00:04:42.000]  我們今天講的是第一講
[00:04:42.000 --> 00:04:46.000]  仍然看回約翰福音的序言
[00:04:46.000 --> 00:04:51.000]  一章一到十八節裡面的施洗約翰的技術
[00:04:51.000 --> 00:04:53.000]  我們想講一講
[00:04:53.000 --> 00:04:56.000]  約翰福音一章一到十八節的序言
[00:04:56.000 --> 00:04:59.000]  既是一個有關耶穌基督的生平故事
[00:04:59.000 --> 00:05:03.000]  也是約翰所做的一個關於道成肉身的神學論述
[00:05:03.000 --> 00:05:09.000]  以及一個有關耶穌基督的身份和使命的信仰見證
[00:05:09.000 --> 00:05:13.000]  生平故事、神學論述、信仰見證
[00:05:13.000 --> 00:05:15.000]  三者合而為一
[00:05:15.000 --> 00:05:18.000]  當講到信仰見證的時候
[00:05:18.000 --> 00:05:23.000]  斯諾約翰坦承他不是耶穌的第一個見證者
[00:05:23.000 --> 00:05:27.000]  在耶穌的公開侍奉生涯那裡
[00:05:27.000 --> 00:05:32.000]  第一個見證耶穌的特殊身份和使命的人是誰?
[00:05:32.000 --> 00:05:34.000]  是施洗約翰
[00:05:34.000 --> 00:05:36.000]  在十八節的序言裡面
[00:05:36.000 --> 00:05:40.000]  約翰有兩次提到施洗約翰
[00:05:40.000 --> 00:05:44.000]  我知道我們教會應該叫施浸約翰
[00:05:44.000 --> 00:05:47.000]  不過因為我不懂得很容易轉台
[00:05:47.000 --> 00:05:49.000]  所以請大家原諒
[00:05:49.000 --> 00:05:53.000]  第一個的技術是在一章六到八節
[00:05:53.000 --> 00:05:57.000]  有一個人是從上帝那裡差來的名叫約翰
[00:05:57.000 --> 00:05:58.000]  這人來為要作見證
[00:05:58.000 --> 00:06:00.000]  就是為光作見證
[00:06:00.000 --> 00:06:02.000]  叫眾人因他可以信
[00:06:02.000 --> 00:06:03.000]  他不是那光
[00:06:03.000 --> 00:06:05.000]  那是要為光作見證
[00:06:05.000 --> 00:06:07.000]  然後一章十五節第二段
[00:06:07.000 --> 00:06:09.000]  約翰為他作見證喊著說
[00:06:09.000 --> 00:06:12.000]  就算我曾說那在我以後來的
[00:06:12.000 --> 00:06:14.000]  反成要在我以前的
[00:06:14.000 --> 00:06:16.000]  因他本來在我以前
[00:06:16.000 --> 00:06:21.000]  施洗約翰和使徒約翰同名
[00:06:21.000 --> 00:06:24.000]  不過兩個人應該沒有什麼關係
[00:06:24.000 --> 00:06:27.000]  施洗約翰為什麼要這麼稱仙
[00:06:27.000 --> 00:06:30.000]  施洗約翰要特別凸顯他的地位呢?
[00:06:30.000 --> 00:06:32.000]  在講到道成肉身的時候
[00:06:32.000 --> 00:06:35.000]  要兩次插段提到他呢?
[00:06:35.000 --> 00:06:37.000]  施洗約翰有什麼重要呢?
[00:06:37.000 --> 00:06:40.000]  我們看罪言的這個段落
[00:06:40.000 --> 00:06:43.000]  我們知道約翰的開局是
[00:06:43.000 --> 00:06:47.000]  他首先宣告道成肉身的事實
[00:06:47.000 --> 00:06:50.000]  然後指出這個成了肉身的道
[00:06:50.000 --> 00:06:53.000]  就是上帝藉以創造萬有的道
[00:06:53.000 --> 00:06:55.000]  並且就是上帝自己
[00:06:55.000 --> 00:06:59.000]  但是約翰其實不僅是想告訴我們
[00:06:59.000 --> 00:07:01.000]  有道成肉身這件事
[00:07:01.000 --> 00:07:05.000]  而是要指出那個死了不久
[00:07:05.000 --> 00:07:07.000]  很多在耶路撒冷的猶太人
[00:07:07.000 --> 00:07:11.000]  仍然印象猶新的那撒勒耶穌
[00:07:11.000 --> 00:07:14.000]  他就是成了肉身的道
[00:07:14.000 --> 00:07:16.000]  他就是上帝
[00:07:16.000 --> 00:07:20.000]  約翰揭示道成肉身的道理
[00:07:20.000 --> 00:07:24.000]  目的不是說明上帝有能力變成人
[00:07:24.000 --> 00:07:26.000]  上帝願意變成人
[00:07:26.000 --> 00:07:28.000]  上帝曾經變成人
[00:07:28.000 --> 00:07:31.000]  God has personified
[00:07:31.000 --> 00:07:33.000]  原來上帝曾經變成人
[00:07:33.000 --> 00:07:35.000]  你們知不知道?
[00:07:35.000 --> 00:07:37.000]  約翰要指出
[00:07:37.000 --> 00:07:41.000]  耶穌基督就是上帝變成人的面貌
[00:07:41.000 --> 00:07:45.000]  The being of God personified
[00:07:45.000 --> 00:07:47.000]  道成肉身的論述
[00:07:47.000 --> 00:07:49.000]  端在於指出
[00:07:49.000 --> 00:07:52.000]  耶穌就是成了肉身的道
[00:07:52.000 --> 00:07:56.000]  端在於確立耶穌的神聖
[00:07:56.000 --> 00:07:58.000]  正如我多次說過
[00:07:58.000 --> 00:08:00.000]  深一論的教義
[00:08:00.000 --> 00:08:02.000]  目的不是幫助人去窺探
[00:08:02.000 --> 00:08:05.000]  或者想像上帝本體的奧秘
[00:08:05.000 --> 00:08:07.000]  他只有十萬零一個功能
[00:08:07.000 --> 00:08:09.000]  唯一一個功能
[00:08:09.000 --> 00:08:11.000]  就是宣告耶穌基督是上帝
[00:08:11.000 --> 00:08:12.000]  同樣的
[00:08:12.000 --> 00:08:14.000]  宣告道成肉身
[00:08:14.000 --> 00:08:17.000]  目的不是在於說明道曾經成了肉身
[00:08:17.000 --> 00:08:19.000]  而是指出
[00:08:19.000 --> 00:08:22.000]  那個在人間活過擁有肉身的耶穌
[00:08:22.000 --> 00:08:23.000]  就是道
[00:08:23.000 --> 00:08:25.000]  就是上帝
[00:08:25.000 --> 00:08:27.000]  這個不是抽象的道理
[00:08:27.000 --> 00:08:30.000]  是已經發生了的事實
[00:08:30.000 --> 00:08:32.000]  Actually happened
[00:08:32.000 --> 00:08:35.000]  道成了肉身
[00:08:35.000 --> 00:08:37.000]  住在我們中間
[00:08:37.000 --> 00:08:39.000]  充充滿滿的有恩典有真理
[00:08:39.000 --> 00:08:41.000]  我們有見過他的榮光
[00:08:41.000 --> 00:08:44.000]  正是父獨生子的榮光
[00:08:44.000 --> 00:08:47.000]  道成肉身不僅僅是一個可能
[00:08:47.000 --> 00:08:48.000]  一個設想
[00:08:48.000 --> 00:08:50.000]  而是已經成為事實
[00:08:50.000 --> 00:08:53.000]  這個已經成為肉身的道
[00:08:53.000 --> 00:08:55.000]  曾經住在我們中間
[00:08:55.000 --> 00:08:57.000]  就是我們見過的他
[00:08:57.000 --> 00:08:59.000]  我們見過他的榮光
[00:08:59.000 --> 00:09:00.000]  他
[00:09:00.000 --> 00:09:02.000]  耶穌基督
[00:09:02.000 --> 00:09:03.000]  我們見過耶穌基督
[00:09:03.000 --> 00:09:08.000]  見過從他身上透視上帝的榮光
[00:09:08.000 --> 00:09:11.000]  我們可以論證一個道理
[00:09:11.000 --> 00:09:14.000]  但我們不會論證一個事實存在
[00:09:14.000 --> 00:09:17.000]  正如你可能不知道我在說什麼
[00:09:17.000 --> 00:09:20.000]  以前在宗教哲學上
[00:09:20.000 --> 00:09:23.000]  很多批評本體論證
[00:09:23.000 --> 00:09:27.000]  Ontological arguments(道理論證)的人都會指出
[00:09:27.000 --> 00:09:32.000]  我們不可以將一件事定義到它存在
[00:09:32.000 --> 00:09:34.000]  We cannot define God
[00:09:34.000 --> 00:09:37.000]  We cannot define something into existence(我們無法定義神,我們無法定義某些東西進入存在)
[00:09:37.000 --> 00:09:40.000]  存在不是論證出來的
[00:09:40.000 --> 00:09:42.000]  你不會定義上帝
[00:09:42.000 --> 00:09:45.000]  他本身是Nothing greater can be conceived(沒有什麼能夠被想像的)
[00:09:45.000 --> 00:09:46.000]  是最偉大的存有
[00:09:46.000 --> 00:09:48.000]  於是就等於他存在
[00:09:48.000 --> 00:09:52.000]  你怎麼描述他都沒有關係
[00:09:52.000 --> 00:09:54.000]  存在不是論證出來的
[00:09:54.000 --> 00:09:56.000]  存在是經驗到的
[00:09:56.000 --> 00:10:01.000]  親眼看到,親耳聽到,親手摸過
[00:10:01.000 --> 00:10:05.000]  而經驗的就成為見證人
[00:10:05.000 --> 00:10:07.000]  所以漢福音的序言
[00:10:07.000 --> 00:10:08.000]  講述道成肉身
[00:10:08.000 --> 00:10:11.000]  不是一個道理的論證
[00:10:11.000 --> 00:10:13.000]  而是一個事實的宣告
[00:10:13.000 --> 00:10:16.000]  耶穌基督製成了肉身的道
[00:10:16.000 --> 00:10:20.000]  這個宣告需要有目擊者去支持
[00:10:20.000 --> 00:10:23.000]  住在我們中間
[00:10:23.000 --> 00:10:25.000]  我們也見過他的榮光
[00:10:25.000 --> 00:10:28.000]  約翰和其他很多使徒信徒
[00:10:28.000 --> 00:10:30.000]  都是這個事實的見證人
[00:10:30.000 --> 00:10:36.000]  而史實約翰更加是最重要的見證人
[00:10:36.000 --> 00:10:39.000]  平情而論
[00:10:39.000 --> 00:10:43.000]  在觀念上接納上帝變成人的可能性
[00:10:43.000 --> 00:10:47.000]  已經挑戰了我們理解的極限
[00:10:47.000 --> 00:10:49.000]  上帝是自由的靈
[00:10:49.000 --> 00:10:51.000]  怎麼可以變成有限的塵軀呢
[00:10:51.000 --> 00:10:53.000]  上帝是尊貴神聖的
[00:10:53.000 --> 00:10:55.000]  怎麼會輸尊降貴變成凡人呢
[00:10:55.000 --> 00:10:57.000]  如果這樣都難
[00:10:57.000 --> 00:10:59.000]  那進一步
[00:10:59.000 --> 00:11:05.000]  要你接納一個出身不是好東西的拿撒勒
[00:11:05.000 --> 00:11:07.000]  無階型美容
[00:11:07.000 --> 00:11:10.000]  且被釘死在十字架上的耶穌基督是上帝
[00:11:10.000 --> 00:11:12.000]  這個真是匪夷所思
[00:11:12.000 --> 00:11:14.000]  荒天下之大謬
[00:11:14.000 --> 00:11:19.000]  不過約翰福音正是要揭示這個事實
[00:11:19.000 --> 00:11:22.000]  上一講的起手
[00:11:22.000 --> 00:11:24.000]  我們已經引述了這一次
[00:11:24.000 --> 00:11:26.000]  這段說話
[00:11:26.000 --> 00:11:28.000]  史上約翰在20章的結尾說
[00:11:28.000 --> 00:11:30.000]  但記者些時
[00:11:30.000 --> 00:11:33.000]  要叫你們信耶穌是基督是上帝的兒子
[00:11:33.000 --> 00:11:35.000]  並且叫你們信了他
[00:11:35.000 --> 00:11:39.000]  就可以因他的名得生命
[00:11:39.000 --> 00:11:42.000]  史上約翰不僅要證明耶穌是救主
[00:11:42.000 --> 00:11:45.000]  是救若應許要來的尼塞亞
[00:11:45.000 --> 00:11:47.000]  更要證明的是
[00:11:47.000 --> 00:11:49.000]  耶穌是上帝的兒子
[00:11:49.000 --> 00:11:51.000]  耶穌是上帝
[00:11:51.000 --> 00:11:54.000]  這是一個非常難做的見證
[00:11:54.000 --> 00:11:56.000]  極難取信於人
[00:11:56.000 --> 00:11:59.000]  不過這是作者承擔的第一任務
[00:11:59.000 --> 00:12:03.000]  是所有仕途付上一切代價都要傳講的信息
[00:12:03.000 --> 00:12:06.000]  是歷代教會包括你和我在內
[00:12:06.000 --> 00:12:08.000]  要向這個世界所做的見證
[00:12:08.000 --> 00:12:10.000]  耶穌是上帝
[00:12:10.000 --> 00:12:12.000]  耶穌是盛了肉身的道
[00:12:12.000 --> 00:12:15.000]  我們都是為耶穌做見證
[00:12:15.000 --> 00:12:17.000]  哥林多前書一章六節
[00:12:17.000 --> 00:12:19.000]  提摩太后書一章八節
[00:12:19.000 --> 00:12:24.000]  在作者撰寫《楊福音》的時候
[00:12:24.000 --> 00:12:26.000]  耶穌已經死了
[00:12:26.000 --> 00:12:28.000]  並且復活了升天了
[00:12:28.000 --> 00:12:32.000]  他和其他仕途是親眼目睹
[00:12:32.000 --> 00:12:34.000]  耶穌復活和升天的事實
[00:12:34.000 --> 00:12:37.000]  他們對耶穌是上帝這個真理
[00:12:37.000 --> 00:12:39.000]  比較容易接納
[00:12:39.000 --> 00:12:41.000]  你推前一點
[00:12:41.000 --> 00:12:45.000]  在耶穌生前和耶穌同時代的人
[00:12:45.000 --> 00:12:49.000]  幾乎都無法接受耶穌是上帝這個說法
[00:12:49.000 --> 00:12:52.000]  我明明白白眼前見到的
[00:12:52.000 --> 00:12:54.000]  一個和我差不多樣子的人
[00:12:54.000 --> 00:12:56.000]  生育的一個人
[00:12:56.000 --> 00:12:59.000]  並且我還知道他在很多人間的條件
[00:12:59.000 --> 00:13:03.000]  例如他出生和外貌和社會地位都比我差
[00:13:03.000 --> 00:13:06.000]  我怎會信他是創天造地的上帝呢
[00:13:06.000 --> 00:13:09.000]  他在我面前行過神蹟
[00:13:09.000 --> 00:13:11.000]  就算他行過神蹟
[00:13:11.000 --> 00:13:14.000]  你最多只能夠承認他是一個二能者
[00:13:14.000 --> 00:13:16.000]  一個行二能者
[00:13:16.000 --> 00:13:19.000]  人間不缺乏行二能的人
[00:13:19.000 --> 00:13:21.000]  舊約有很多先知都行得
[00:13:21.000 --> 00:13:23.000]  其他宗教都有
[00:13:23.000 --> 00:13:25.000]  又或者再退一步
[00:13:25.000 --> 00:13:27.000]  我就算相信他有特殊的地位
[00:13:27.000 --> 00:13:29.000]  他有他屬靈身份被人尊貴
[00:13:29.000 --> 00:13:33.000]  但我都不會把他當成是上帝去拜的
[00:13:33.000 --> 00:13:35.000]  我認識不少弟兄姊妹
[00:13:35.000 --> 00:13:38.000]  很熱切追求神蹟奇事
[00:13:38.000 --> 00:13:41.000]  常常參加很多神蹟大會
[00:13:41.000 --> 00:13:46.000]  甚至主動飛去新加坡、泰國等其他地方參加
[00:13:46.000 --> 00:13:51.000]  他們見到那些聖經出油、滿天金粉
[00:13:51.000 --> 00:13:55.000]  很多病患者宣告得到醫治
[00:13:55.000 --> 00:13:57.000]  我就很興奮
[00:13:57.000 --> 00:14:01.000]  大嘆法力無邊
[00:14:01.000 --> 00:14:07.000]  回到香港他們很興奮地和我分享他們所見所聞
[00:14:07.000 --> 00:14:10.000]  當然順便傳醫治的福音
[00:14:10.000 --> 00:14:12.000]  邀請我加入他們
[00:14:12.000 --> 00:14:15.000]  我總是聽了就算
[00:14:15.000 --> 00:14:17.000]  我沒有和他們辯論
[00:14:17.000 --> 00:14:19.000]  他們問我
[00:14:19.000 --> 00:14:22.000]  這些神醫如果不是神人
[00:14:22.000 --> 00:14:24.000]  又怎會有上帝的特殊能力
[00:14:24.000 --> 00:14:26.000]  行這麼大的神蹟呢?
[00:14:26.000 --> 00:14:28.000]  你解釋吧
[00:14:28.000 --> 00:14:30.000]  我的回應很簡單
[00:14:30.000 --> 00:14:32.000]  大無其不由
[00:14:32.000 --> 00:14:36.000]  我無法解說所有異常的現象
[00:14:36.000 --> 00:14:38.000]  你們所說的神蹟
[00:14:38.000 --> 00:14:40.000]  我不知道
[00:14:40.000 --> 00:14:44.000]  其中可能有裝假或誇大成份
[00:14:44.000 --> 00:14:46.000]  不過我沒有證據
[00:14:46.000 --> 00:14:48.000]  所以我不會這樣論斷
[00:14:48.000 --> 00:14:50.000]  但是
[00:14:50.000 --> 00:14:52.000]  我同樣無法排除
[00:14:52.000 --> 00:14:55.000]  其他宗教的大師
[00:14:55.000 --> 00:14:59.000]  例如從前香港人最熟知的泰國的白龍王
[00:14:59.000 --> 00:15:01.000]  或是密宗的法師
[00:15:01.000 --> 00:15:03.000]  他們都可能行神蹟
[00:15:03.000 --> 00:15:05.000]  如果完全是假的
[00:15:05.000 --> 00:15:08.000]  為何會有這麼多追隨者呢?
[00:15:08.000 --> 00:15:12.000]  我無法論斷一定是假的
[00:15:12.000 --> 00:15:14.000]  就算是真的
[00:15:14.000 --> 00:15:16.000]  我解釋不了
[00:15:16.000 --> 00:15:18.000]  但我不會因此
[00:15:18.000 --> 00:15:22.000]  當他是神明去拜他
[00:15:22.000 --> 00:15:24.000]  我不會
[00:15:24.000 --> 00:15:26.000]  耶穌能夠行異能
[00:15:26.000 --> 00:15:28.000]  我們要相信他是上帝
[00:15:28.000 --> 00:15:30.000]  兩者沒有必然關連
[00:15:30.000 --> 00:15:32.000]  A能夠行異能
[00:15:32.000 --> 00:15:34.000]  不可以推證A是上帝
[00:15:34.000 --> 00:15:36.000]  所以為何
[00:15:36.000 --> 00:15:38.000]  福音書裡
[00:15:38.000 --> 00:15:40.000]  耶穌每次在人面前
[00:15:40.000 --> 00:15:42.000]  稍微透露他的神聖身份
[00:15:42.000 --> 00:15:45.000]  將他和天父等量齊觀
[00:15:45.000 --> 00:15:47.000]  所有人的反應是怎樣?
[00:15:47.000 --> 00:15:50.000]  極其憎惡
[00:15:50.000 --> 00:15:52.000]  極其厭惡
[00:15:52.000 --> 00:15:54.000]  然後認定他在說一些
[00:15:54.000 --> 00:15:56.000]  褻瀆或是聖經最喜歡說的
[00:15:56.000 --> 00:15:58.000]  潛望的話
[00:15:58.000 --> 00:16:01.000]  耶穌在說潛望的話
[00:16:01.000 --> 00:16:04.000]  例如在約翰福音第十章
[00:16:04.000 --> 00:16:06.000]  當耶穌
[00:16:06.000 --> 00:16:08.000]  做了一個很大膽的宣告
[00:16:08.000 --> 00:16:10.000]  我與父緣為一
[00:16:10.000 --> 00:16:12.000]  嘩!的時候
[00:16:12.000 --> 00:16:14.000]  猶太人怎樣做呢?
[00:16:14.000 --> 00:16:16.000]  拿石頭扔他
[00:16:16.000 --> 00:16:18.000]  並且據事後解釋
[00:16:18.000 --> 00:16:20.000]  我們不是為善事
[00:16:20.000 --> 00:16:22.000]  因為耶穌行善事
[00:16:22.000 --> 00:16:24.000]  用石頭扔你
[00:16:24.000 --> 00:16:26.000]  是為你說了一些潛望的話
[00:16:26.000 --> 00:16:28.000]  又因為你是一個人
[00:16:28.000 --> 00:16:30.000]  但你竟然將自己
[00:16:30.000 --> 00:16:32.000]  當成上帝
[00:16:32.000 --> 00:16:34.000]  十章三十三節
[00:16:34.000 --> 00:16:38.000]  不僅僅同代人
[00:16:38.000 --> 00:16:40.000]  無法接納耶穌的神聖身份
[00:16:40.000 --> 00:16:42.000]  連跟隨他的使徒
[00:16:42.000 --> 00:16:44.000]  也不見得明白
[00:16:44.000 --> 00:16:46.000]  或接受耶穌是上帝的道理
[00:16:46.000 --> 00:16:48.000]  我們看約翰福音十四章
[00:16:48.000 --> 00:16:50.000]  八到九節就知道了
[00:16:50.000 --> 00:16:52.000]  我講了一大堆的東西
[00:16:52.000 --> 00:16:54.000]  我們看到
[00:16:54.000 --> 00:16:56.000]  施西約翰的
[00:16:56.000 --> 00:16:58.000]  見證的特殊價值
[00:16:58.000 --> 00:17:00.000]  他在耶穌還未出道之前
[00:17:00.000 --> 00:17:02.000]  在眾人尚未顯出
[00:17:02.000 --> 00:17:06.000]  他的智慧和能力
[00:17:06.000 --> 00:17:08.000]  就已經見證
[00:17:08.000 --> 00:17:10.000]  耶穌是舊約所預告要來的那一位
[00:17:10.000 --> 00:17:14.000]  施西約翰是人間
[00:17:14.000 --> 00:17:16.000]  最早確認耶穌是永生上帝的兒子的人
[00:17:18.000 --> 00:17:20.000]  西門彼得的認訊
[00:17:20.000 --> 00:17:22.000]  八到十六章十三到二十節
[00:17:22.000 --> 00:17:24.000]  最早要早兩年
[00:17:24.000 --> 00:17:30.000]  約翰福音的序言
[00:17:30.000 --> 00:17:32.000]  有兩次提到施西約翰
[00:17:32.000 --> 00:17:34.000]  必須要講
[00:17:34.000 --> 00:17:36.000]  這兩次的提到
[00:17:36.000 --> 00:17:38.000]  都是很噁心
[00:17:38.000 --> 00:17:40.000]  很奇怪
[00:17:40.000 --> 00:17:42.000]  很奇怪
[00:17:42.000 --> 00:17:44.000]  第一
[00:17:44.000 --> 00:17:46.000]  兩個寄述都是
[00:17:46.000 --> 00:17:48.000]  在神學論述
[00:17:48.000 --> 00:17:50.000]  例如在第五節
[00:17:50.000 --> 00:17:52.000]  光照在黑暗裡
[00:17:52.000 --> 00:17:54.000]  黑暗卻不接受光
[00:17:54.000 --> 00:17:56.000]  第六節就引入約翰
[00:17:56.000 --> 00:17:58.000]  有一個人要為光做見證
[00:17:58.000 --> 00:18:02.000]  在講了三節有關約翰的技術之後
[00:18:02.000 --> 00:18:04.000]  然後第九節
[00:18:04.000 --> 00:18:06.000]  又回到對光的神學論述
[00:18:06.000 --> 00:18:08.000]  光是真光照亮一切生在世上的人
[00:18:08.000 --> 00:18:12.000]  然後一直到第十五節
[00:18:12.000 --> 00:18:14.000]  第二次又提到施西約翰
[00:18:14.000 --> 00:18:16.000]  如期來給人一個
[00:18:16.000 --> 00:18:18.000]  無端端生硬插入的感覺
[00:18:18.000 --> 00:18:20.000]  約翰為他作見證
[00:18:20.000 --> 00:18:22.000]  喊著說
[00:18:22.000 --> 00:18:24.000]  第一
[00:18:24.000 --> 00:18:26.000]  兩個提到約翰都是很奇怪
[00:18:26.000 --> 00:18:28.000]  強行插入
[00:18:28.000 --> 00:18:30.000]  第二
[00:18:30.000 --> 00:18:32.000]  序言對施西約翰的技術
[00:18:32.000 --> 00:18:34.000]  是無頭無尾的
[00:18:34.000 --> 00:18:38.000]  比較詳盡的講法
[00:18:38.000 --> 00:18:40.000]  是六到八節
[00:18:40.000 --> 00:18:42.000]  有一個人是從上帝撈來的
[00:18:42.000 --> 00:18:44.000]  約翰是來為要作見證
[00:18:44.000 --> 00:18:46.000]  就是為光作見證
[00:18:46.000 --> 00:18:48.000]  因他可以信
[00:18:48.000 --> 00:18:50.000]  他不時那光也是為光作見證
[00:18:50.000 --> 00:18:52.000]  單看這三節經文
[00:18:52.000 --> 00:18:54.000]  除了名字我知道他叫約翰之外
[00:18:54.000 --> 00:18:56.000]  我對約翰本人是一無所知的
[00:18:56.000 --> 00:19:00.000]  因為沒有片言隻語介紹過他
[00:19:00.000 --> 00:19:04.000]  我只知道他的來源
[00:19:04.000 --> 00:19:06.000]  從上帝差來的
[00:19:06.000 --> 00:19:08.000]  知道他的使命
[00:19:08.000 --> 00:19:10.000]  為光作見證
[00:19:10.000 --> 00:19:12.000]  他不是那光
[00:19:12.000 --> 00:19:14.000]  但來源和使命
[00:19:14.000 --> 00:19:16.000]  都是外在的
[00:19:16.000 --> 00:19:18.000]  沒有牽涉到約翰的個人資料
[00:19:18.000 --> 00:19:20.000]  是不是
[00:19:20.000 --> 00:19:22.000]  我告訴你
[00:19:22.000 --> 00:19:24.000]  有一個人是烏克蘭來的
[00:19:24.000 --> 00:19:26.000]  他要
[00:19:26.000 --> 00:19:28.000]  向香港求救
[00:19:28.000 --> 00:19:30.000]  你知不知道那個人是甚麼樣子
[00:19:30.000 --> 00:19:32.000]  我有沒有說過那個人是甚麼樣子
[00:19:32.000 --> 00:19:34.000]  沒有說過他任何個人的事
[00:19:34.000 --> 00:19:36.000]  是不是
[00:19:36.000 --> 00:19:38.000]  約翰的相貌
[00:19:38.000 --> 00:19:40.000]  他的家庭背景
[00:19:40.000 --> 00:19:42.000]  約翰的生平事蹟
[00:19:42.000 --> 00:19:44.000]  不生成就
[00:19:44.000 --> 00:19:46.000]  他死了還是在生
[00:19:46.000 --> 00:19:48.000]  這三節經文都沒有提到
[00:19:48.000 --> 00:19:50.000]  所以
[00:19:50.000 --> 00:19:52.000]  除非我們假設
[00:19:52.000 --> 00:19:54.000]  約翰福音的第一受眾
[00:19:54.000 --> 00:19:56.000]  是已經認識斯蟻約翰
[00:19:56.000 --> 00:19:58.000]  對他的生平事蹟
