
[00:00:00.000 --> 00:00:05.420]  我們今天繼續在啟示錄中聆聽聖靈對教會的說話
[00:08:26.520 --> 00:08:31.520]  我們知道其實在第一世紀
[00:08:31.520 --> 00:08:33.520]  基督教是一個新興的宗教
[00:08:33.520 --> 00:08:35.520]  討不討好?
[00:08:35.520 --> 00:08:37.520]  當時基督教是不討好的
[00:08:37.520 --> 00:08:40.520]  甚至乎可以說惹人反感
[00:08:40.520 --> 00:08:43.520]  特別當教會要立定心智
[00:08:43.520 --> 00:08:46.520]  他要傳揚耶穌基督的科學真理的時候
[00:08:46.520 --> 00:08:49.520]  就一定會面對到反對的聲音
[00:08:49.520 --> 00:08:51.520]  甚至乎是阻力
[00:08:51.520 --> 00:08:56.520]  再嚴重一點的就會被排擠甚至被迫害
[00:08:56.520 --> 00:08:59.520]  但留意殺敵教會反而是怎樣?
[00:08:59.520 --> 00:09:03.520]  反而是可以在當地獲得好的明星
[00:09:03.520 --> 00:09:07.520]  其實很奇怪和其他教會很不同
[00:09:07.520 --> 00:09:11.520]  隱約可能都反映了在一個異教林立的環境裏面
[00:09:11.520 --> 00:09:16.520]  殺敵教會所採取的生存之道到底是怎樣
[00:09:16.520 --> 00:09:21.520]  很大可能是盡量不要向群眾
[00:09:21.520 --> 00:09:24.520]  不要向異教徒甚至乎猶太人
[00:09:24.520 --> 00:09:26.520]  傳揚耶穌的福音
[00:09:26.520 --> 00:09:28.520]  因為他們會覺得不中聽
[00:09:28.520 --> 00:09:30.520]  他們覺得會很愚蠢
[00:09:30.520 --> 00:09:34.520]  又或者不要挑戰那些不合上帝心意的意識形態
[00:09:34.520 --> 00:09:36.520]  那些民間風俗
[00:09:36.520 --> 00:09:38.520]  因為會激起民憤
[00:09:38.520 --> 00:09:41.520]  總之就要與人為善
[00:09:41.520 --> 00:09:47.520]  這樣教會自然不會被當地人反感排斥
[00:09:47.520 --> 00:09:49.520]  甚至不會攻擊迫迫他們
[00:09:49.520 --> 00:09:51.520]  換句話來說
[00:09:51.520 --> 00:09:55.520]  為了和當地的社群來和睦共處
[00:09:55.520 --> 00:09:59.520]  殺敵教會似乎採取了一種與世俗妥協為由的態度
[00:09:59.520 --> 00:10:02.520]  特別在第四節你會看到
[00:10:02.520 --> 00:10:03.520]  耶穌怎樣說?
[00:10:03.520 --> 00:10:08.520]  留意到只有幾個人的衣服沒有被玷污
[00:10:08.520 --> 00:10:14.520]  很大可能整體殺敵教會都與世俗為誤
[00:10:14.520 --> 00:10:22.520]  成為了一間不熱心為耶穌基督作見證的地方
[00:10:22.520 --> 00:10:24.520]  既然如此
[00:10:24.520 --> 00:10:27.520]  魔鬼撒旦自然也沒有興趣攻擊和搞擾他
[00:10:27.520 --> 00:10:31.520]  但是殺敵教會又怎樣去證明
[00:10:31.520 --> 00:10:34.520]  正確地自己仍然有所作為呢?
[00:10:34.520 --> 00:10:37.520]  就是透過很多的活動和行為
[00:10:37.520 --> 00:10:39.520]  這是最簡單快捷的方法
[00:10:39.520 --> 00:10:42.520]  將自己變成包羅萬有
[00:10:42.520 --> 00:10:45.520]  提供了很多不同的服務
[00:10:45.520 --> 00:10:49.520]  但卻不注重福音的傳遞
[00:10:49.520 --> 00:10:51.520]  可能也有很多宗教的儀式舉行
[00:10:51.520 --> 00:10:55.520]  但卻不強調真理的實踐
[00:10:55.520 --> 00:10:57.520]  所以按世界的標準
[00:10:57.520 --> 00:11:00.520]  殺敵教會的工作行為很成功
[00:11:00.520 --> 00:11:02.520]  很有成就
[00:11:02.520 --> 00:11:07.520]  但上帝的名字卻沒有被高舉
[00:11:07.520 --> 00:11:12.520]  所以耶穌基督對殺敵教會的另一個指控是
[00:11:12.520 --> 00:11:14.520]  因我見你的行為
[00:11:14.520 --> 00:11:16.520]  在我的神面前
[00:11:16.520 --> 00:11:20.520]  沒有一樣是完全的
[00:11:20.520 --> 00:11:24.520]  完全這個字不是說完美無效
[00:11:24.520 --> 00:11:28.520]  不是說做到百分百完美
[00:11:28.520 --> 00:11:30.520]  完全這個字的意思是
[00:11:30.520 --> 00:11:32.520]  沒有完成
[00:11:32.520 --> 00:11:35.520]  沒有貫徹始終
[00:11:35.520 --> 00:11:38.520]  即是說殺敵教會有很多工作和行為
[00:11:38.520 --> 00:11:41.520]  確實贏取了很多人的口碑
[00:11:41.520 --> 00:11:46.520]  但卻贏取不了上帝的肯定和稱讚
[00:11:46.520 --> 00:11:48.520]  是因為他們沒有專心一意
[00:11:48.520 --> 00:11:52.520]  將上帝託付給他們做的每一件事
[00:11:52.520 --> 00:11:55.520]  都好好地完成
[00:11:55.520 --> 00:12:00.520]  很大可能是很多工作和行為只是留於表面
[00:12:00.520 --> 00:12:03.520]  很有幹勁,做了很多事情
[00:12:03.520 --> 00:12:05.520]  設計了很多事情
[00:12:05.520 --> 00:12:08.520]  但卻沒有貫徹始終
[00:12:08.520 --> 00:12:11.520]  在每件事當中按上帝的旨意
[00:12:11.520 --> 00:12:14.520]  做對它,做完它
[00:12:14.520 --> 00:12:17.520]  所以你會看到耶穌基督給他的成績表
[00:12:17.520 --> 00:12:19.520]  沒有一樣是可以通過
[00:12:19.520 --> 00:12:22.520]  沒有一樣能夠符合上帝的期望
[00:12:22.520 --> 00:12:25.520]  所以你會看到殺敵教會
[00:12:25.520 --> 00:12:27.520]  在耶穌基督的心目中
[00:12:27.520 --> 00:12:31.520]  為什麼會收到一張這樣的成績表
[00:12:31.520 --> 00:12:34.520]  所以耶穌基督也告誡殺敵教會
[00:12:34.520 --> 00:12:37.520]  他說第二節開始說
[00:12:37.520 --> 00:12:42.520]  你要警醒,堅固那些剩下將要衰微
[00:12:42.520 --> 00:12:44.520]  和學本特別括了一個括弧
[00:12:44.520 --> 00:12:47.520]  衰微的意思是死的
[00:12:47.520 --> 00:12:50.520]  即是快要死的意思
[00:12:50.520 --> 00:12:52.520]  意思是提醒殺敵教會要醒了
[00:12:52.520 --> 00:12:54.520]  不要再睡了
[00:12:54.520 --> 00:12:57.520]  不要以為自己仍然很健康、很穩妥
[00:12:57.520 --> 00:12:59.520]  其實原來在上帝的面前
[00:12:59.520 --> 00:13:03.520]  他們的屬靈狀況正在步向死亡
[00:13:03.520 --> 00:13:09.520]  要盡快鞏固那些快要沒了的生機
[00:13:09.520 --> 00:13:14.520]  你看到耶穌基督表示殺敵教會是危危乎的
[00:13:14.520 --> 00:13:16.520]  所以一定要怎樣?
[00:13:16.520 --> 00:13:21.520]  一定要盡快進行信仰鞏固的工程
[00:13:21.520 --> 00:13:24.520]  我有時也會看一套電視節目
[00:13:24.520 --> 00:13:25.520]  不知道大家有沒有看
[00:13:25.520 --> 00:13:27.520]  叫做《空間改造王》
[00:13:27.520 --> 00:13:30.520]  在某個台上,有些人有看
[00:13:30.520 --> 00:13:31.520]  挺好看的
[00:13:31.520 --> 00:13:37.520]  每次都是建築師幫那些住了幾十年的舊屋
[00:13:37.520 --> 00:13:39.520]  在日本的舊屋
[00:13:39.520 --> 00:13:43.520]  怎樣去改善空間和居住環境
[00:13:43.520 --> 00:13:45.520]  來幫他們進行翻新
[00:13:45.520 --> 00:13:48.520]  多數每一間舊屋
[00:13:48.520 --> 00:13:50.520]  當搬走所有東西
[00:13:50.520 --> 00:13:55.520]  當那些裝修拆置剩下的一間空屋
[00:13:55.520 --> 00:13:59.520]  你就會發現多數的屋都存在一個問題
[00:13:59.520 --> 00:14:00.520]  你猜猜是甚麼?
[00:14:00.520 --> 00:14:03.520]  一間住了幾十年的樓
[00:14:03.520 --> 00:14:05.520]  通常最大的問題是甚麼?
[00:14:05.520 --> 00:14:08.520]  是地基
[00:14:08.520 --> 00:14:11.520]  通常建築師都會發現
[00:14:11.520 --> 00:14:12.520]  當拆走所有東西
[00:14:12.520 --> 00:14:14.520]  露出那間屋的本相的時候
[00:14:14.520 --> 00:14:18.520]  就會發現原來地基用的木材
[00:14:18.520 --> 00:14:21.520]  經過這麼多年已經腐爛了
[00:14:21.520 --> 00:14:26.520]  有白蟻,可能漏水,滲壞了,破爛了
[00:14:26.520 --> 00:14:27.520]  其實很危險的
[00:14:27.520 --> 00:14:29.520]  一有地震就會倒塌
[00:14:29.520 --> 00:14:31.520]  隨時就有倒塌的危機
[00:14:31.520 --> 00:14:32.520]  所以基本上每一集
[00:14:32.520 --> 00:14:34.520]  第一件事要做的就是
[00:14:34.520 --> 00:14:36.520]  先把地基搞好
[00:14:36.520 --> 00:14:37.520]  一定是第一步
[00:14:37.520 --> 00:14:38.520]  花最多的錢
[00:14:38.520 --> 00:14:41.520]  重新去換木材
[00:14:41.520 --> 00:14:44.520]  倒水泥,來鞏固地基
[00:14:44.520 --> 00:14:48.520]  然後才在上面進行其他的事
[00:14:48.520 --> 00:14:50.520]  事實上耶穌基督在這裡呼籲
[00:14:50.520 --> 00:14:52.520]  撒迪教會同樣是
[00:14:52.520 --> 00:14:55.520]  先搞好你的信仰根基
[00:14:55.520 --> 00:14:57.520]  甚麼都不用說
[00:14:57.520 --> 00:14:58.520]  耶穌說你要回想
[00:14:58.520 --> 00:15:01.520]  即是記起教會當初是怎樣領受
[00:15:01.520 --> 00:15:03.520]  怎樣聽到福音
[00:15:03.520 --> 00:15:05.520]  裡面的內涵是甚麼
[00:15:05.520 --> 00:15:07.520]  並且當日教會是怎樣遵守
[00:15:07.520 --> 00:15:09.520]  耶穌基督的吩咐
[00:15:09.520 --> 00:15:13.520]  以至到教會當時確實被建立起來
[00:15:13.520 --> 00:15:16.520]  不過可能當運作了很多年之後
[00:15:16.520 --> 00:15:18.520]  就好像一間屋似的
[00:15:18.520 --> 00:15:19.520]  不知不覺就怎樣
[00:15:19.520 --> 00:15:23.520]  這又壞了,那又走樣,突突突
[00:15:23.520 --> 00:15:25.520]  開始走樣
[00:15:25.520 --> 00:15:27.520]  開始在上帝面前
[00:15:27.520 --> 00:15:29.520]  有很多事都不符合上帝的期望
[00:15:29.520 --> 00:15:30.520]  耶穌基督就說
[00:15:30.520 --> 00:15:32.520]  在這個時候應該怎樣
[00:15:32.520 --> 00:15:33.520]  當你發現的時候
[00:15:33.520 --> 00:15:35.520]  當有人提醒你的時候
[00:15:35.520 --> 00:15:37.520]  你就要立即悔改
[00:15:37.520 --> 00:15:39.520]  悔改的意思是
[00:15:39.520 --> 00:15:41.520]  停止你繼續運作的模式
[00:15:41.520 --> 00:15:46.520]  並且你要轉向正確的道路
[00:15:46.520 --> 00:15:49.520]  你要重新持守信仰
[00:15:49.520 --> 00:15:50.520]  換句話來說
[00:15:50.520 --> 00:15:53.520]  耶穌基督要教會回想這件事
[00:15:53.520 --> 00:15:54.520]  其實是在說
[00:15:54.520 --> 00:15:58.520]  撒特教會最初領受的福音內涵
[00:15:58.520 --> 00:16:00.520]  其實是純全正確的
[00:16:00.520 --> 00:16:03.520]  最初領受的東西是沒有問題的
[00:16:03.520 --> 00:16:05.520]  所以耶穌基督表示
[00:16:05.520 --> 00:16:07.520]  要解決撒特教會的現況
[00:16:07.520 --> 00:16:09.520]  它現在出現的危機
[00:16:09.520 --> 00:16:10.520]  耶穌說
[00:16:10.520 --> 00:16:12.520]  你不是要再聽多點東西
[00:16:12.520 --> 00:16:14.520]  你不要再聽多點新的道理
[00:16:14.520 --> 00:16:16.520]  不是要再學多點新的知識
[00:16:16.520 --> 00:16:19.520]  耶穌說不是這個方向
[00:16:19.520 --> 00:16:21.520]  而是將你已經有的
[00:16:21.520 --> 00:16:23.520]  最初領受了的東西
[00:16:23.520 --> 00:16:28.520]  你重新貫徹做出來
[00:16:28.520 --> 00:16:30.520]  從這個角度看
[00:16:30.520 --> 00:16:31.520]  我們就開始明白
[00:16:31.520 --> 00:16:33.520]  為什麼撒特教會的靈命
[00:16:33.520 --> 00:16:35.520]  會日漸式微
[00:16:35.520 --> 00:16:37.520]  變成有明無實
[00:16:37.520 --> 00:16:39.520]  確實當初
[00:16:39.520 --> 00:16:41.520]  他聽到福音的真理
[00:16:41.520 --> 00:16:43.520]  純全的真理
[00:16:43.520 --> 00:16:45.520]  他領受了耶穌基督的吩咐
[00:16:45.520 --> 00:16:47.520]  在地上實踐信仰
[00:16:47.520 --> 00:16:48.520]  建立教會
[00:16:48.520 --> 00:16:50.520]  只不過是怎樣
[00:16:50.520 --> 00:16:54.520]  最難的就是你怎樣去持守
[00:16:54.520 --> 00:16:59.520]  特別在一個世俗誘惑的環境裏
[00:16:59.520 --> 00:17:02.520]  你怎樣去堅持聖經的教導
[00:17:02.520 --> 00:17:06.520]  不要被世俗來同化污染
[00:17:06.520 --> 00:17:08.520]  他們差的大概就是這樣
[00:17:08.520 --> 00:17:10.520]  同樣的,姐妹
[00:17:10.520 --> 00:17:13.520]  我們今天絕對不缺乏聖經的真理
[00:17:13.520 --> 00:17:16.520]  你要明白聖經
[00:17:16.520 --> 00:17:18.520]  明白信仰的知識
[00:17:18.520 --> 00:17:20.520]  你在教會、在網上、在書室
[00:17:20.520 --> 00:17:23.520]  你有海量一般的信仰知識
[00:17:23.520 --> 00:17:26.520]  你隨時可以接觸到聖經真理
[00:17:26.520 --> 00:17:28.520]  我們欠缺的
[00:17:28.520 --> 00:17:30.520]  就好像耶穌基督所提醒
[00:17:30.520 --> 00:17:32.520]  一份警醒的心
[00:17:32.520 --> 00:17:34.520]  一份堅持無論什麼情況
[00:17:34.520 --> 00:17:38.520]  都實踐信仰的態度
[00:17:38.520 --> 00:17:42.520]  我們能否為上帝交託給我們的事情
[00:17:42.520 --> 00:17:44.520]  我們做到最好
[00:17:44.520 --> 00:17:45.520]  堅持到底
[00:17:45.520 --> 00:17:48.520]  以至上帝的名被高舉
[00:17:48.520 --> 00:17:52.520]  這是耶穌基督對撒迪教會的提醒
[00:17:52.520 --> 00:17:54.520]  早幾年
[00:17:54.520 --> 00:17:59.520]  我要處理睡眠窒息的問題
[00:17:59.520 --> 00:18:01.520]  我現在有差不多一噸位
[00:18:01.520 --> 00:18:03.520]  鼻鼾也很厲害
[00:18:03.520 --> 00:18:05.520]  所以要看醫生
[00:18:05.520 --> 00:18:06.520]  怎樣處理
[00:18:06.520 --> 00:18:08.520]  通常你去到公立醫院
[00:18:08.520 --> 00:18:10.520]  有一個程序
[00:18:10.520 --> 00:18:11.520]  看完之後
[00:18:11.520 --> 00:18:14.520]  建議你減肥
[00:18:14.520 --> 00:18:15.520]  減肥後
[00:18:15.520 --> 00:18:18.520]  可以改善睡眠質素
[00:18:18.520 --> 00:18:20.520]  或改善鼻鼾
[00:18:20.520 --> 00:18:24.520]  於是給了你一些建議
[00:18:24.520 --> 00:18:28.520]  減少放一些不健康的東西進肚子
[00:18:28.520 --> 00:18:32.520]  於是我每天的早餐都很好
[00:18:32.520 --> 00:18:34.520]  多士要走牛油
[00:18:34.520 --> 00:18:38.520]  不要吃沙嗲牛肉麵
[00:18:38.520 --> 00:18:39.520]  吃清一點
[00:18:39.520 --> 00:18:41.520]  吃榨菜或火腿通
[00:18:41.520 --> 00:18:43.520]  另外
[00:18:43.520 --> 00:18:46.520]  凍檸茶要走甜
[00:18:46.520 --> 00:18:50.520]  如果喝咖啡就要走奶和糖
[00:18:50.520 --> 00:18:52.520]  你猜行不行?
[00:18:52.520 --> 00:18:54.520]  其實真的行
[00:18:54.520 --> 00:18:57.520]  我用了大約一個月
[00:18:57.520 --> 00:18:59.520]  體重瘦了四公斤
[00:18:59.520 --> 00:19:01.520]  厲害嗎?
[00:19:01.520 --> 00:19:02.520]  我發覺很厲害
[00:19:02.520 --> 00:19:05.520]  腰部的皮帶扣進了一格以上
[00:19:05.520 --> 00:19:06.520]  真的
[00:19:06.520 --> 00:19:08.520]  我太太也看到我這個情況
[00:19:08.520 --> 00:19:11.520]  不過已經是往事
[00:19:11.520 --> 00:19:14.520]  當我發覺有明顯改善的時候
[00:19:14.520 --> 00:19:15.520]  我就會開始怎樣?
[00:19:15.520 --> 00:19:17.520]  人總是這樣
[00:19:17.520 --> 00:19:19.520]  你就會放鬆自己
