
[00:00:00.000 --> 00:00:02.680]  各位朋友大家好
[00:05:19.400 --> 00:05:20.800]  最有效
[00:05:20.800 --> 00:05:24.800]  最受落的說法是什麼
[00:05:24.800 --> 00:05:27.800]  你要對自己好
[00:05:27.800 --> 00:05:30.400]  你要忠於自己
[00:05:30.400 --> 00:05:32.600]  這些說話他很喜歡聽的
[00:05:32.600 --> 00:05:33.600]  如果他認同
[00:05:33.600 --> 00:05:36.600]  你的勸導是他本來應該做的決定
[00:05:36.600 --> 00:05:39.400]  他就會甘心聽你的
[00:05:39.400 --> 00:05:42.400]  否則你訴諸什麼傳統
[00:05:42.400 --> 00:05:43.200]  權威
[00:05:43.200 --> 00:05:44.200]  或者其他東西
[00:05:44.200 --> 00:05:45.000]  浪費時間
[00:05:45.000 --> 00:05:47.400]  根本不理你
[00:05:47.400 --> 00:05:49.000]  由自我出發
[00:05:49.000 --> 00:05:51.200]  每個人憑自己的眼
[00:05:51.200 --> 00:05:52.800]  認識外面的世界
[00:05:52.800 --> 00:05:53.800]  去理解真相
[00:05:53.800 --> 00:05:55.200]  去判斷價值
[00:05:55.200 --> 00:05:57.200]  然後採取行動
[00:05:57.200 --> 00:06:02.200]  這是我們理解自己的行事模式
[00:06:02.200 --> 00:06:05.800]  不過真相往往是
[00:06:05.800 --> 00:06:08.000]  我們選擇觀看
[00:06:08.000 --> 00:06:10.000]  選擇理解
[00:06:10.000 --> 00:06:12.200]  選擇一些價值
[00:06:12.200 --> 00:06:17.200]  然後選擇我們自己的行動
[00:06:17.200 --> 00:06:18.800]  這是一個選擇
[00:06:18.800 --> 00:06:21.400]  不一定是正確的
[00:06:21.400 --> 00:06:23.800]  執著自己的看見
[00:06:23.800 --> 00:06:26.000]  問題會出在哪裡
[00:06:26.000 --> 00:06:31.000]  當然就是看不見的東西
[00:06:31.000 --> 00:06:33.000]  每個人的眼睛都有限
[00:06:33.000 --> 00:06:35.200]  其實你們特別看到
[00:06:35.200 --> 00:06:37.800]  我的眼睛是超級小的
[00:06:37.800 --> 00:06:40.400]  這是我一件很遺憾的事
[00:06:40.400 --> 00:06:41.800]  所以
[00:06:41.800 --> 00:06:43.400]  我的眼睛很小
[00:06:43.400 --> 00:06:45.600]  我看到的東西其實不是很多
[00:06:45.600 --> 00:06:48.800]  並且是非常選擇性
[00:06:48.800 --> 00:06:50.800]  非常具選擇性
[00:06:50.800 --> 00:06:52.200]  這個選擇性
[00:06:52.200 --> 00:06:54.400]  很多時候不是故意的
[00:06:54.400 --> 00:06:57.000]  而是不經意
[00:06:57.000 --> 00:06:59.600]  受制於我們自己的喜惡愛憎
[00:06:59.600 --> 00:07:03.000]  也受制於我們本來有的觀點
[00:07:03.000 --> 00:07:06.000]  先說喜惡愛憎這一點
[00:07:06.000 --> 00:07:07.600]  我們喜歡什麼
[00:07:07.600 --> 00:07:09.400]  我們不喜歡什麼
[00:07:09.400 --> 00:07:12.600]  就影響我們的視線
[00:07:12.600 --> 00:07:14.000]  例如
[00:07:14.000 --> 00:07:19.000]  男和女對事物的看法是很不一樣的
[00:07:19.000 --> 00:07:21.200]  關注很不一樣
[00:07:21.200 --> 00:07:23.600]  我和太太在街上走
[00:07:23.600 --> 00:07:27.400]  她撞了一下
[00:07:27.400 --> 00:07:28.400]  然後問我
[00:07:28.400 --> 00:07:29.600]  你有沒有留意
[00:07:29.600 --> 00:07:32.000]  剛才走過的那個胖女人
[00:07:32.000 --> 00:07:33.400]  穿什麼衣服
[00:07:33.400 --> 00:07:36.800]  顏色配搭得這麼醜
[00:07:36.800 --> 00:07:38.800]  我總是搖頭
[00:07:38.800 --> 00:07:41.600]  我沒有留意到
[00:07:41.600 --> 00:07:44.400]  當然我沒有跟太太說
[00:07:44.400 --> 00:07:46.000]  不漂亮的胖女人
[00:07:46.000 --> 00:07:47.600]  我怎會留意
[00:07:47.600 --> 00:07:51.200]  我只留意漂亮的
[00:07:51.200 --> 00:07:52.600]  又例如
[00:07:52.600 --> 00:07:55.000]  每次和太太行山
[00:07:55.000 --> 00:07:58.000]  我太太是超級怕毛毛蟲
[00:07:58.000 --> 00:08:00.800]  特別是那些咬著線
[00:08:00.800 --> 00:08:04.400]  從樹上掉下來做笨豬跳
[00:08:04.400 --> 00:08:06.600]  她一看見就尖叫
[00:08:06.600 --> 00:08:08.200]  我告訴你
[00:08:08.200 --> 00:08:11.000]  每一次都是她看見毛毛蟲
[00:08:11.000 --> 00:08:13.600]  所以久不久就大叫一聲
[00:08:13.600 --> 00:08:15.600]  我因為完全不怕
[00:08:15.600 --> 00:08:18.800]  所以我根本看不到
[00:08:18.800 --> 00:08:20.800]  這個故事教訓我們
[00:08:20.800 --> 00:08:22.400]  我們喜歡什麼
[00:08:22.400 --> 00:08:24.400]  或者不喜歡什麼
[00:08:24.400 --> 00:08:28.200]  都會左右我們的看法
[00:08:28.200 --> 00:08:29.800]  我們的喜惡愛憎
[00:08:29.800 --> 00:08:32.200]  會影響我們的視線
[00:08:32.200 --> 00:08:36.000]  我其中最討厭的一件事
[00:08:36.000 --> 00:08:38.600]  就是那些不負責任的狗主
[00:08:38.600 --> 00:08:40.800]  拖狗在街上大小便
[00:08:40.800 --> 00:08:42.000]  又不清理
[00:08:42.000 --> 00:08:44.000]  我看見就很生氣
[00:08:44.000 --> 00:08:45.600]  覺得很礙眼
[00:08:45.600 --> 00:08:47.600]  很破壞心情
[00:08:47.600 --> 00:08:49.600]  不過
[00:08:49.600 --> 00:08:51.400]  就因為我不喜歡這件事
[00:08:51.400 --> 00:08:52.200]  我告訴你
[00:08:52.200 --> 00:08:53.200]  我經常都看見
[00:08:53.200 --> 00:08:54.000]  這裡有一篤
[00:08:54.000 --> 00:08:55.200]  那裡有一篤
[00:08:55.200 --> 00:08:58.600]  真的每次出街都可以破壞心情
[00:08:58.600 --> 00:09:01.600]  又舉個例
[00:09:01.600 --> 00:09:03.400]  有些年長的人
[00:09:03.400 --> 00:09:05.800]  不認同年輕一代的
[00:09:05.800 --> 00:09:07.800]  某些想法和做法
[00:09:07.800 --> 00:09:09.800]  他總是看見
[00:09:09.800 --> 00:09:10.800]  年輕人
[00:09:10.800 --> 00:09:12.000]  睜眼睜鼻在他面前
[00:09:12.000 --> 00:09:14.000]  做一些他不喜歡的事情
[00:09:14.000 --> 00:09:15.600]  所以這些老人家
[00:09:15.600 --> 00:09:17.800]  總是凡事都看不慣
[00:09:17.800 --> 00:09:19.400]  整天耳激的
[00:09:19.400 --> 00:09:20.800]  慨嘆一代不如一代
[00:09:20.800 --> 00:09:22.600]  是不是這樣
[00:09:22.600 --> 00:09:26.400]  喜惡愛憎會影響我們的看法
[00:09:26.400 --> 00:09:28.200]  我們的觀點
[00:09:28.200 --> 00:09:30.600]  也會影響我們的視線
[00:09:30.600 --> 00:09:31.800]  我們既有的想法
[00:09:31.800 --> 00:09:33.800]  也有的立場
[00:09:33.800 --> 00:09:36.000]  那些所謂pre-understanding
[00:09:36.000 --> 00:09:37.800]  前理解
[00:09:37.800 --> 00:09:41.200]  前理解是影響我們的理解
[00:09:41.200 --> 00:09:42.800]  核子摸象
[00:09:42.800 --> 00:09:44.400]  先入為主
[00:09:44.400 --> 00:09:47.000]  這個所謂perspectivism
[00:09:47.000 --> 00:09:49.200]  觀點主義
[00:09:49.200 --> 00:09:51.000]  我喜歡一個人
[00:09:51.000 --> 00:09:53.000]  我總是可以找到很多
[00:09:53.000 --> 00:09:55.600]  讓我喜歡他的理由
[00:09:55.600 --> 00:09:58.600]  情人眼裡出西施
[00:09:58.600 --> 00:10:00.200]  我不喜歡一個人
[00:10:00.200 --> 00:10:02.200]  我總是可以找到很多
[00:10:02.200 --> 00:10:04.600]  讓我討厭他的理由
[00:10:04.600 --> 00:10:05.800]  所以
[00:10:05.800 --> 00:10:08.000]  身處在同一個社會
[00:10:08.000 --> 00:10:10.000]  面對每一天發生的
[00:10:10.000 --> 00:10:12.200]  相同的事情
[00:10:12.200 --> 00:10:13.000]  你會看見
[00:10:13.000 --> 00:10:15.200]  不同政治立場的人
[00:10:15.200 --> 00:10:16.600]  總是找到
[00:10:16.600 --> 00:10:19.600]  支持他們立場的鐵證
[00:10:19.600 --> 00:10:21.400]  真是鐵證如山
[00:10:21.400 --> 00:10:23.400]  任何事情發生
[00:10:23.400 --> 00:10:26.000]  都不會影響他們既有的立場
[00:10:26.000 --> 00:10:28.200]  不會改的
[00:10:28.200 --> 00:10:31.600]  只會不停加強他們既有的想法
[00:10:31.600 --> 00:10:34.400]  你很喜歡現任美國總統的
[00:10:34.400 --> 00:10:36.200]  你會繼續喜歡他
[00:10:36.200 --> 00:10:38.400]  不會因為疫病爆發
[00:10:38.400 --> 00:10:40.200]  不會因為社會騷亂
[00:10:40.200 --> 00:10:42.000]  不會因為山火蔓延
[00:10:42.000 --> 00:10:44.400]  而你不喜歡他
[00:10:44.400 --> 00:10:46.000]  如果你不喜歡他
[00:10:46.000 --> 00:10:47.800]  你本來就不喜歡了
[00:10:47.800 --> 00:10:50.600]  也不需要新的理由
[00:10:50.600 --> 00:10:53.600]  這個世界分成不同的陣營
[00:10:53.600 --> 00:10:56.200]  沒有因為我們面對一個相同的世界
[00:10:56.200 --> 00:10:57.600]  相同的處境
[00:10:57.600 --> 00:10:58.800]  相同的危機
[00:10:58.800 --> 00:11:00.200]  相同的問題
[00:11:00.200 --> 00:11:03.000]  而稍為縮窄我們的分歧
[00:11:03.000 --> 00:11:04.800]  對立的繼續對立
[00:11:04.800 --> 00:11:07.600]  撕裂的繼續撕裂
[00:11:07.600 --> 00:11:08.400]  香港人
[00:11:08.400 --> 00:11:10.000]  我猜我們對這方面是
[00:11:10.000 --> 00:11:13.000]  最感同身受的,是不是?
[00:11:13.000 --> 00:11:14.000]  美國
[00:11:14.000 --> 00:11:16.200]  有線新聞網絡CNN
[00:11:16.200 --> 00:11:17.800]  的口號是
[00:11:17.800 --> 00:11:19.600]  所謂Facts first(事實第一)
[00:11:19.600 --> 00:11:21.800]  事實優先
[00:11:21.800 --> 00:11:22.800]  不過
[00:11:22.800 --> 00:11:24.600]  我的感受是
[00:11:24.600 --> 00:11:26.400]  再多的事實
[00:11:26.400 --> 00:11:28.000]  都不會減少我們
[00:11:28.000 --> 00:11:32.200]  大家彼此之間的分歧
[00:11:32.200 --> 00:11:34.400]  當我們從自己的立場
[00:11:34.400 --> 00:11:36.400]  去觀看事物
[00:11:36.400 --> 00:11:37.600]  我們自身的感受
[00:11:37.600 --> 00:11:38.600]  我們的喜惡愛憎
[00:11:38.600 --> 00:11:39.800]  我們的利益
[00:11:39.800 --> 00:11:42.000]  一定佔主導的地位
[00:11:42.000 --> 00:11:43.800]  這個就很容易會
[00:11:43.800 --> 00:11:46.600]  讓我們忽略其他人的感受
[00:11:46.600 --> 00:11:49.200]  甚至忽略其他人的存在
[00:11:49.200 --> 00:11:51.200]  我們的視野變得很狹窄
[00:11:51.200 --> 00:11:53.200]  我們所享用的一切
[00:11:53.200 --> 00:11:55.400]  別人在我們身上所做的事
[00:11:55.400 --> 00:11:58.200]  我們會認為是理所當然的
[00:11:58.200 --> 00:11:59.200]  我們關心的是
[00:11:59.200 --> 00:12:01.000]  如何繼續保有我們的東西
[00:12:01.000 --> 00:12:03.200]  擴充我們本來有的權利
[00:12:03.200 --> 00:12:05.400]  實現我們自己的目標
[00:12:05.400 --> 00:12:07.200]  並且我們會很容易看
[00:12:07.200 --> 00:12:09.200]  任何和我們爭奪利益
[00:12:09.200 --> 00:12:11.800]  威脅我們福祉的人是敵人
[00:12:11.800 --> 00:12:13.400]  甚至我們會看
[00:12:13.400 --> 00:12:17.200]  所有人都是我們的潛在對手
[00:12:17.200 --> 00:12:18.000]  據說
[00:12:18.000 --> 00:12:19.600]  我只是聽據說而已
[00:12:19.600 --> 00:12:20.800]  某個年輕人
[00:12:20.800 --> 00:12:23.800]  因為家裡不肯幫他付房租
[00:12:23.800 --> 00:12:25.200]  租外面的房子
[00:12:25.200 --> 00:12:27.200]  他就在網上跟他的好朋友
[00:12:27.200 --> 00:12:29.800]  討論如何控告他的父母
[00:12:29.800 --> 00:12:32.200]  這些很前衛的想法
[00:12:32.200 --> 00:12:36.000]  對我這個頭髮都掉了的上一輩
[00:12:36.000 --> 00:12:39.800]  是覺得很匪夷所思的
[00:12:39.800 --> 00:12:40.800]  不過
[00:12:40.800 --> 00:12:43.200]  我不想美化我們這一代
[00:12:43.200 --> 00:12:45.200]  我必須說真的
[00:12:45.200 --> 00:12:46.200]  我在年輕的時候
[00:12:46.200 --> 00:12:48.600]  也是很自我中心的
[00:12:48.600 --> 00:12:50.800]  我出生在一個很貧窮的家裡
[00:12:50.800 --> 00:12:52.400]  我八歲就出來打工
[00:12:52.400 --> 00:12:53.400]  供自己讀書
[00:12:53.400 --> 00:12:56.800]  在很艱難的環境中成長
[00:12:56.800 --> 00:12:59.200]  我很早就認定這個世界是不公平的
[00:12:59.200 --> 00:13:00.400]  沒有人可憐你
[00:13:00.400 --> 00:13:03.000]  只有你自己能夠幫助自己
[00:13:03.000 --> 00:13:04.800]  所以我咬緊牙關
[00:13:04.800 --> 00:13:05.800]  努力讀書
[00:13:05.800 --> 00:13:06.800]  考入大學
[00:13:06.800 --> 00:13:08.400]  改變自己的命運
[00:13:08.400 --> 00:13:10.600]  我覺得我的意志力是挺強的
[00:13:10.600 --> 00:13:12.800]  我的目光也很專注
[00:13:12.800 --> 00:13:14.600]  對準要達到的目標
[00:13:14.600 --> 00:13:17.200]  其他的事情我是完全不理的
[00:13:17.200 --> 00:13:20.200]  我常常忽略我身邊的人的感受
[00:13:20.200 --> 00:13:23.000]  真正是目光如豆
[00:13:23.000 --> 00:13:24.600]  直到我十八歲那一年
[00:13:24.600 --> 00:13:26.000]  我成為了基督徒
[00:13:26.000 --> 00:13:29.000]  生命有了很大很大的改變
[00:13:29.000 --> 00:13:32.400]  我才對我自己以外的事情
[00:13:32.400 --> 00:13:34.200]  有更多的關注
[00:13:34.200 --> 00:13:36.200]  從而我告訴你
[00:13:36.200 --> 00:13:41.200]  我進入了一個完全不一樣的世界
[00:13:41.200 --> 00:13:43.000]  成為了基督徒之後
[00:13:43.000 --> 00:13:45.600]  我當然認識了上帝
[00:13:45.600 --> 00:13:47.800]  祂是我生命的主宰
[00:13:47.800 --> 00:13:50.200]  祂掌握了我的一生
[00:13:50.200 --> 00:13:52.400]  祂默默無聲地
[00:13:52.400 --> 00:13:53.400]  帶領我
[00:13:53.400 --> 00:13:55.400]  引導我
[00:13:55.400 --> 00:13:58.400]  當我知道上帝的存在
[00:13:58.400 --> 00:14:03.800]  我整個世界立即從2D變成3D
[00:14:03.800 --> 00:14:05.800]  除此之外
[00:14:05.800 --> 00:14:07.600]  我對身邊的人
[00:14:07.600 --> 00:14:11.000]  也多了一份覺察和認識
[00:14:11.000 --> 00:14:14.400]  我知道我不是一個自給自足的人
[00:14:14.400 --> 00:14:16.200]  上帝為我的生命
[00:14:16.200 --> 00:14:18.400]  佈置了很多的天使
[00:14:18.400 --> 00:14:19.400]  幫助我
[00:14:19.400 --> 00:14:20.400]  祝福我
[00:14:20.400 --> 00:14:21.400]  我媽媽
[00:14:21.400 --> 00:14:22.400]  我的家人
[00:14:22.400 --> 00:14:24.000]  我的老師
[00:14:24.000 --> 00:14:26.800]  很多對我有期望的人
[00:14:26.800 --> 00:14:28.400]  沒有他們
[00:14:28.400 --> 00:14:30.600]  我根本活不到今天
[00:14:30.600 --> 00:14:32.000]  沒有他們
[00:14:32.000 --> 00:14:36.000]  我也失去繼續奮鬥下去的動力
[00:14:36.000 --> 00:14:37.600]  舉一個生活的小例子
[00:14:37.600 --> 00:14:42.400]  這是我幾年前的一個覺悟
[00:14:42.400 --> 00:14:45.200]  我是在長洲上班的
[00:14:45.200 --> 00:14:49.000]  我每天早上五點起床
[00:14:49.000 --> 00:14:53.400]  我坐六點十五分的小巴
[00:14:53.400 --> 00:14:58.400]  然後坐七點鐘的船進長洲
[00:14:58.400 --> 00:15:04.400]  我發覺小巴司機和渡輪的水手
[00:15:04.400 --> 00:15:07.000]  都比我更早起床
[00:15:07.000 --> 00:15:09.600]  沒有他們的盡忠職守
[00:15:09.600 --> 00:15:14.000]  我進不了長洲上班
[00:15:14.000 --> 00:15:17.800]  我在我的學校是做院長的
[00:15:17.800 --> 00:15:20.800]  算是最高領導人
[00:15:20.800 --> 00:15:22.800]  不過我好知道
[00:15:22.800 --> 00:15:26.600]  如果沒有身邊的人對我的幫助
[00:15:26.600 --> 00:15:29.000]  我這個院長是做不成的
[00:15:29.000 --> 00:15:31.000]  沒有followers
[00:15:31.000 --> 00:15:33.400]  何來leader?
[00:15:33.400 --> 00:15:35.600]  為此我對我身邊的人
[00:15:35.600 --> 00:15:38.200]  是充滿感激之情
[00:15:38.200 --> 00:15:39.800]  習慣聽我說話的人
[00:15:39.800 --> 00:15:41.800]  都知道我經常說這個爛笑話
[00:15:41.800 --> 00:15:45.200]  不過這是我油蔥的說話
[00:15:45.200 --> 00:15:48.400]  我和我太太結婚三十六年
[00:15:48.400 --> 00:15:50.400]  我到如今仍然覺得
[00:15:50.400 --> 00:15:54.000]  我是執導
[00:15:54.000 --> 00:15:55.400]  能夠有她
[00:15:55.400 --> 00:15:58.200]  將她的幸福壓住在我一生
[00:15:58.200 --> 00:16:05.200]  這是我很幸運的事
[00:16:05.200 --> 00:16:09.000]  蘇蕊台灣的歌手
[00:16:09.000 --> 00:16:13.200]  有一首《走乾躺埋霧》這首歌
[00:16:13.200 --> 00:16:14.800]  有幾句歌詞
[00:16:14.800 --> 00:16:16.600]  「沒有天乃有地
[00:16:16.600 --> 00:16:17.800]  沒有地乃有家
[00:16:17.800 --> 00:16:19.200]  沒有家乃有你
[00:16:19.200 --> 00:16:21.200]  沒有你乃有我」
[00:16:21.200 --> 00:16:22.400]  我告訴你
[00:16:22.400 --> 00:16:23.400]  我有一次
[00:16:23.400 --> 00:16:27.200]  跟別人分享這首歌的幾句歌詞
[00:16:27.200 --> 00:16:30.200]  我兒子聽了就質問我
[00:16:30.200 --> 00:16:32.800]  他說:老套啊你們說這些
[00:16:32.800 --> 00:16:35.200]  我好知道我和我兒子
[00:16:35.200 --> 00:16:37.600]  兩代之間是有不同的觀點
[00:16:37.600 --> 00:16:39.400]  這是代溝的問題
[00:16:39.400 --> 00:16:41.800]  不過我必須說
[00:16:41.800 --> 00:16:46.200]  這是我生命裏的核心信念
[00:16:46.200 --> 00:16:48.600]  飲水思源
[00:16:48.600 --> 00:16:50.000]  我確認我自己
[00:16:50.000 --> 00:16:51.400]  是在上帝的恩典
[00:16:51.400 --> 00:16:55.000]  和身邊很多人的恩情的包圍之下
[00:16:55.000 --> 00:16:57.600]  我才可以存活到今天
[00:16:57.600 --> 00:17:01.600]  所以我的心總是充滿著感激之情
[00:17:01.600 --> 00:17:05.200]  我的子女都可以做見證
[00:17:05.200 --> 00:17:09.600]  我很感謝我家中的菲傭
[00:17:09.600 --> 00:17:14.000]  我很感謝我住的那棟大廈的看更
[00:17:14.000 --> 00:17:16.800]  和清潔工人
[00:17:16.800 --> 00:17:21.200]  我在很多好人的包圍之下生活
[00:17:21.200 --> 00:17:24.800]  我覺得自己超級幸福
[00:17:24.800 --> 00:17:27.400]  有些事情我看得見
[00:17:27.400 --> 00:17:29.600]  有些事情我看不見
[00:17:29.600 --> 00:17:33.800]  但就在我所活的小世界裏面
[00:17:33.800 --> 00:17:35.800]  我知道也不僅是
[00:17:35.800 --> 00:17:38.600]  我看到的那一點點
[00:17:38.600 --> 00:17:42.000]  我看不到的東西遠遠比我看到的多
[00:17:42.000 --> 00:17:46.200]  看不到的也遠遠比我看得到的更重要
[00:17:46.200 --> 00:17:48.200]  例如你坐飛機去外地
[00:17:48.200 --> 00:17:50.600]  我上到飛機就閉目養神
[00:17:50.600 --> 00:17:54.400]  我看不到駕駛室裏面的機師怎樣操作
[00:17:54.400 --> 00:17:57.400]  我看不到他和地面指揮中心怎樣聯繫
[00:17:57.400 --> 00:18:01.600]  我也看不見整個航空交通的操作
[00:18:01.600 --> 00:18:04.400]  不過這些看不到的東西
[00:18:04.400 --> 00:18:09.400]  就是我能夠去到目的地的關鍵
[00:18:09.400 --> 00:18:11.400]  我們必須要承認
