
[00:00:00.000 --> 00:00:04.400]  (教會禮儀)今天經訓是記載在新約聖經
[00:08:21.600 --> 00:08:29.600]  但為了在侍奉中有更好的果效
[00:08:29.600 --> 00:08:32.600]  可能會進修不同的課程
[00:08:32.600 --> 00:08:37.600]  甚至會去神學院進修一些神學的知識
[00:08:37.600 --> 00:08:39.600]  來幫助他們在侍奉上
[00:08:39.600 --> 00:08:42.600]  可以更加明白上帝的心意
[00:08:42.600 --> 00:08:46.600]  又或者去參與學一些其他的課程
[00:08:46.600 --> 00:08:49.600]  因為他們覺得其他的知識
[00:08:49.600 --> 00:08:51.600]  可以幫助他們在侍奉上
[00:08:51.600 --> 00:08:53.600]  可以更有發揮
[00:08:53.600 --> 00:08:56.600]  甚至會成為教會領袖
[00:08:56.600 --> 00:08:58.600]  發揮他的恩賜才幹
[00:08:58.600 --> 00:09:02.600]  這些回應福音的服事
[00:09:02.600 --> 00:09:04.600]  不知道大家怎麼看
[00:09:04.600 --> 00:09:05.600]  只是在做
[00:09:05.600 --> 00:09:07.600]  侍奉式的服事
[00:09:07.600 --> 00:09:10.600]  我想上帝也是欣賞的
[00:09:10.600 --> 00:09:12.600]  不過原來有另一種
[00:09:12.600 --> 00:09:14.600]  要回應福音的服事
[00:09:14.600 --> 00:09:17.600]  不知道大家能做到多少呢?
[00:09:17.600 --> 00:09:19.600]  這就是內心
[00:09:19.600 --> 00:09:23.600]  心靈深處一種靈性的服事
[00:09:23.600 --> 00:09:24.600]  一種的服事
[00:09:24.600 --> 00:09:28.600]  它是要經歷與神的關係
[00:09:28.600 --> 00:09:32.600]  因為當你立志行事
[00:09:32.600 --> 00:09:35.600]  加上神藉著聖靈
[00:09:35.600 --> 00:09:37.600]  在你的心裏運行的時候
[00:09:37.600 --> 00:09:40.600]  我相信這個服事會更加持久
[00:09:40.600 --> 00:09:45.600]  更能夠成就神在信徒身上的美意
[00:09:45.600 --> 00:09:50.600]  而這種信服是一種內在的信服
[00:09:50.600 --> 00:09:52.600]  一種必然的信服
[00:09:52.600 --> 00:09:55.600]  所以當我們要向神作出
[00:09:55.600 --> 00:09:58.600]  有求必應的服事回應的時候
[00:09:58.600 --> 00:10:00.600]  就是剛才所說的兩種
[00:10:00.600 --> 00:10:03.600]  一種就是外顯
[00:10:03.600 --> 00:10:04.600]  外在的
[00:10:04.600 --> 00:10:07.600]  或者我們常說的doing
[00:10:07.600 --> 00:10:09.600]  這一種信服
[00:10:09.600 --> 00:10:11.600]  當然在侍奉裏面
[00:10:11.600 --> 00:10:14.600]  我們回應神的召命
[00:10:14.600 --> 00:10:17.600]  但是另外剛才所說的
[00:10:17.600 --> 00:10:20.600]  內在靈性的信服
[00:10:20.600 --> 00:10:22.600]  如果我們沒有這種靈性
[00:10:22.600 --> 00:10:25.600]  服事的這種操練
[00:10:25.600 --> 00:10:28.600]  去回應上帝的召命的時候
[00:10:28.600 --> 00:10:31.600]  我相信很可能會有些偏差
[00:10:31.600 --> 00:10:34.600]  又或者在侍奉的時候
[00:10:34.600 --> 00:10:36.600]  往往就會成為
[00:10:36.600 --> 00:10:39.600]  用人的心意來服事
[00:10:39.600 --> 00:10:43.600]  多於由聖靈來帶領大家
[00:10:43.600 --> 00:10:46.600]  以致到如果我們加上有
[00:10:46.600 --> 00:10:48.600]  又doing又being的時候
[00:10:48.600 --> 00:10:50.600]  這一種信服
[00:10:50.600 --> 00:10:53.600]  我相信教會整體來說
[00:10:53.600 --> 00:10:56.600]  就會有健康的成長
[00:10:56.600 --> 00:10:57.600]  兄弟姐妹
[00:10:57.600 --> 00:11:00.600]  我們當然會知道
[00:11:00.600 --> 00:11:02.600]  按照神在我們心裏面
[00:11:02.600 --> 00:11:05.600]  神的靈在行事為人的時候
[00:11:05.600 --> 00:11:08.600]  我們就能夠活出耶穌基督的樣式
[00:11:08.600 --> 00:11:10.600]  但是很多時候
[00:11:10.600 --> 00:11:13.600]  我們真的未必能夠做到
[00:11:13.600 --> 00:11:16.600]  所以保羅他的經驗
[00:11:16.600 --> 00:11:18.600]  來跟我們分享
[00:11:18.600 --> 00:11:21.600]  他說立志為善由得我
[00:11:21.600 --> 00:11:24.600]  此事行出來由不得我
[00:11:24.600 --> 00:11:27.600]  我不知道大家會不會有這種狀況
[00:11:27.600 --> 00:11:31.600]  因為很多時候我們都容易被罪
[00:11:31.600 --> 00:11:34.600]  來引誘去試探我們
[00:11:34.600 --> 00:11:37.600]  以致我們服事教會的時候
[00:11:37.600 --> 00:11:42.600]  就以為完全是信服在神的裏面
[00:11:42.600 --> 00:11:46.600]  保羅夢耶穌親自向他顯現的時候
[00:11:46.600 --> 00:11:49.600]  他要成為外邦人的使徒
[00:11:49.600 --> 00:11:53.600]  向外邦宣講福音
[00:11:53.600 --> 00:11:55.600]  不過在這之前
[00:11:55.600 --> 00:11:58.600]  他有幾年的時間
[00:11:58.600 --> 00:12:01.600]  操練自己的靈性
[00:12:01.600 --> 00:12:03.600]  與神建立關係
[00:12:03.600 --> 00:12:07.600]  然後才開始他的服事
[00:12:07.600 --> 00:12:11.600]  所以,靈姐妹
[00:12:11.600 --> 00:12:14.600]  我們常常都要保持一個
[00:12:14.600 --> 00:12:16.600]  「戰經」謹慎
[00:12:16.600 --> 00:12:19.600]  在聖靈保守的底下
[00:12:19.600 --> 00:12:22.600]  我們才能夠活出一個
[00:12:22.600 --> 00:12:25.600]  與我們蒙召的恩相稱的
[00:12:25.600 --> 00:12:26.600]  一個基督徒的生活
[00:12:26.600 --> 00:12:28.600]  一個的生命
[00:12:28.600 --> 00:12:31.600]  所以我們要常常讀聖經
[00:12:31.600 --> 00:12:33.600]  提醒我們不要靠自己
[00:12:33.600 --> 00:12:35.600]  以為我們自己立志
[00:12:35.600 --> 00:12:40.600]  就可以單單靠自己
[00:12:40.600 --> 00:12:43.600]  相反我們更加需要依靠
[00:12:43.600 --> 00:12:47.600]  在我們心裏運行神給我們的立志
[00:12:47.600 --> 00:12:49.600]  以致有神的保守
[00:12:49.600 --> 00:12:56.600]  我們才不會偏離正確福音使命的方向
[00:12:56.600 --> 00:12:59.600]  藉著信服主耶穌基督
[00:12:59.600 --> 00:13:02.600]  來過聖潔的生活
[00:13:02.600 --> 00:13:07.600]  如果這兩種信服配合起來
[00:13:07.600 --> 00:13:09.600]  我相信在神的事宮裏
[00:13:09.600 --> 00:13:13.600]  就能夠完成了他美好的旨意
[00:13:13.600 --> 00:13:16.600]  我相信對史托德牧師John Stock
[00:13:16.600 --> 00:13:18.600]  這位牧者大家都很熟悉
[00:13:18.600 --> 00:13:21.600]  他曾經有一個分享
[00:13:21.600 --> 00:13:24.600]  他說他每天有不同的服事
[00:13:24.600 --> 00:13:26.600]  有很多的宣講
[00:13:26.600 --> 00:13:28.600]  甚至是教學
[00:13:28.600 --> 00:13:33.600]  他分享的是他每天都要以雙膝來服事
[00:13:33.600 --> 00:13:37.600]  雙膝的意思是他用膝頭來服事
[00:13:37.600 --> 00:13:41.600]  來達成他這種信服神
[00:13:41.600 --> 00:13:43.600]  他怎樣服事呢?
[00:13:43.600 --> 00:13:47.600]  他說這個才能成為他的動力
[00:13:47.600 --> 00:13:49.600]  在他任何的情況下
[00:13:49.600 --> 00:13:52.600]  他都會透過禱告、讀經、退修
[00:13:52.600 --> 00:13:56.600]  和常常在神的面前更新他自己的生命
[00:13:56.600 --> 00:13:58.600]  內裡的生命
[00:13:58.600 --> 00:14:01.600]  以至他能夠過一個信服的生活
[00:14:01.600 --> 00:14:08.600]  有一個分享是在上星期前
[00:14:08.600 --> 00:14:10.600]  我重新看到他
[00:14:10.600 --> 00:14:13.600]  在我以前在教會團契成長的弟兄
[00:14:13.600 --> 00:14:17.600]  因為他和太太移居了新加坡
[00:14:17.600 --> 00:14:21.600]  因為他的太太是馬來西亞的華人
[00:14:21.600 --> 00:14:23.600]  所以就去了那邊生活
[00:14:23.600 --> 00:14:26.600]  最近就透過Facebook聯絡他
[00:14:26.600 --> 00:14:28.600]  他回來香港探親
[00:14:28.600 --> 00:14:32.600]  一起出來喝下茶、喝下高茶的時候
[00:14:32.600 --> 00:14:37.600]  除了說一下我們這幾年的生活之外
[00:14:37.600 --> 00:14:41.600]  大家都不約而同地說教會的狀況
[00:14:41.600 --> 00:14:46.600]  原來他和太太都在教會裡來侍奉
[00:14:46.600 --> 00:14:50.600]  他自己也是神學院的一個校董
[00:14:50.600 --> 00:14:57.600]  一直分享香港和新加坡教會的狀況的時候
[00:14:57.600 --> 00:15:00.600]  發覺不約而同地說
[00:15:00.600 --> 00:15:02.600]  大家都很拼命地做
[00:15:02.600 --> 00:15:05.600]  不停地做,正如我剛才所說
[00:15:05.600 --> 00:15:08.600]  但做完之後
[00:15:08.600 --> 00:15:11.600]  每個人都會burn out(失去活力)
[00:15:11.600 --> 00:15:13.600]  甚至現在的狀況
[00:15:13.600 --> 00:15:19.600]  香港和新加坡的弟兄姊妹
[00:15:19.600 --> 00:15:23.600]  年齡層好像是差不多
[00:15:23.600 --> 00:15:28.600]  年青的一輩的狀況都不太理想
[00:15:28.600 --> 00:15:30.600]  但再說下去的時候
[00:15:30.600 --> 00:15:32.600]  為什麼我們的生命
[00:15:32.600 --> 00:15:35.600]  在教會裡一直成長
[00:15:35.600 --> 00:15:37.600]  會去到這樣的狀況呢?
[00:15:37.600 --> 00:15:40.600]  我們一直在分享
[00:15:40.600 --> 00:15:45.600]  原來我們內裡的靈性的狀況
[00:15:45.600 --> 00:15:49.600]  我們的being(存在)出了偏差
[00:15:49.600 --> 00:15:51.600]  出了問題
[00:15:51.600 --> 00:15:53.600]  於是他就繼續分享
[00:15:53.600 --> 00:15:57.600]  他說現在我們一有人信耶穌的時候
[00:15:57.600 --> 00:16:00.600]  就立刻開始門徒訓練
[00:16:00.600 --> 00:16:02.600]  差不多是門徒特訓
[00:16:02.600 --> 00:16:06.600]  因為他用的英文叫intentional discipleship
[00:16:06.600 --> 00:16:10.600]  不知道怎樣是intention
[00:16:10.600 --> 00:16:20.600]  原來他參照了美國教會的門徒訓練
[00:16:20.600 --> 00:16:24.600]  他將我們日常生活
[00:16:24.600 --> 00:16:28.600]  我們日常生活相信有七個層面
[00:16:28.600 --> 00:16:32.600]  我們的家庭、財務、成長過程
[00:16:32.600 --> 00:16:34.600]  人生的成長
[00:16:34.600 --> 00:16:37.600]  可能包括了宗教信仰
[00:16:37.600 --> 00:16:39.600]  甚至我們的健康狀況
[00:16:39.600 --> 00:16:43.600]  無論家庭的健康
[00:16:43.600 --> 00:16:44.600]  或者其他的健康
[00:16:44.600 --> 00:16:46.600]  可能都包括在教會上
[00:16:46.600 --> 00:16:50.600]  社交、人際關係、靈性、工作
[00:16:50.600 --> 00:16:53.600]  在這七個範疇裡
[00:16:53.600 --> 00:16:58.600]  他就用一個叫特訓式的門徒訓練
[00:16:58.600 --> 00:17:00.600]  即是intentional discipleship
[00:17:00.600 --> 00:17:05.600]  來幫助弟兄姊妹成長
[00:17:05.600 --> 00:17:11.600]  我想這讓我們更加清晰明白
[00:17:11.600 --> 00:17:16.600]  當然我們知道任何一些訓練工具
[00:17:16.600 --> 00:17:18.600]  它只是一種工具
[00:17:18.600 --> 00:17:24.600]  但我們是否認真對待屬靈的狀況
[00:17:24.600 --> 00:17:27.600]  如果我們只是去做
[00:17:27.600 --> 00:17:30.600]  又或者沒有檢視到屬靈的狀況裡
[00:17:30.600 --> 00:17:32.600]  究竟有多少軟弱
[00:17:32.600 --> 00:17:34.600]  有多少缺點
[00:17:34.600 --> 00:17:36.600]  我們是否願意謙卑下來
[00:17:36.600 --> 00:17:38.600]  信服在神的面前
[00:17:38.600 --> 00:17:42.600]  然後才能讓我們在聖靈裡
[00:17:42.600 --> 00:17:45.600]  在屬靈的生命裡成長
[00:17:45.600 --> 00:17:48.600]  這一種門徒訓練
[00:17:48.600 --> 00:17:52.600]  應該是將我們日常生活裡的訓練
[00:17:52.600 --> 00:17:55.600]  加在聖經的真理裡
[00:17:55.600 --> 00:17:57.600]  我想這不是我們今天發明的
[00:17:57.600 --> 00:17:59.600]  如果大家打開福音書裡
[00:17:59.600 --> 00:18:03.600]  去看耶穌如何訓練門徒的時候
[00:18:03.600 --> 00:18:05.600]  其實這幾個範疇
[00:18:05.600 --> 00:18:07.600]  耶穌也是不斷地
[00:18:07.600 --> 00:18:12.600]  重重複複地和一些門徒實習
[00:18:12.600 --> 00:18:14.600]  我相信
[00:18:14.600 --> 00:18:17.600]  如果是這樣將神的話
[00:18:17.600 --> 00:18:20.600]  將真理 將生命之道
[00:18:20.600 --> 00:18:22.600]  融入在我們生命裡
[00:18:22.600 --> 00:18:25.600]  我相信我們整全的生命
[00:18:25.600 --> 00:18:28.600]  無論在靈性 在關係 在成長上
[00:18:28.600 --> 00:18:30.600]  都會有更精彩
[00:18:30.600 --> 00:18:33.600]  更土神喜悅的一面
[00:18:33.600 --> 00:18:40.600]  我們來看第十四至第十六節
[00:18:40.600 --> 00:18:46.600]  這裡也是承了上面第十二至第十三節的吩咐
[00:18:46.600 --> 00:18:50.600]  保羅是要信徒將得救
[00:18:50.600 --> 00:18:53.600]  以兒女的身份實實在在地
[00:18:53.600 --> 00:18:57.600]  在生活中展現出來
[00:18:57.600 --> 00:18:59.600]  我們在座當中
[00:18:59.600 --> 00:19:04.600]  相信我們都會承認我們是神的兒女
[00:19:04.600 --> 00:19:09.600]  究竟我們會有什麼樣的生活態度呢?
[00:19:09.600 --> 00:19:14.600]  在這裡很想邀請頂姐妹來讀第十四至第十六節
[00:19:14.600 --> 00:19:17.600]  我們一起來讀第十四至第十六節
[00:19:17.600 --> 00:19:19.600]  凡所行的
[00:19:19.600 --> 00:19:47.600]  (念念不忘)
[00:19:47.600 --> 00:19:49.600]  好 麻煩頂姐妹
[00:19:49.600 --> 00:19:53.600]  我曾經聽聞某一間教會
[00:19:53.600 --> 00:19:57.600]  因為一些重大的內部事務而產生不和
[00:19:57.600 --> 00:20:01.600]  彼此發怨而起爭論
[00:20:01.600 --> 00:20:04.600]  這些狀況不斷擴大
[00:20:04.600 --> 00:20:09.600]  目者當然會收到很多這些訊息
[00:20:09.600 --> 00:20:12.600]  事前會做很多的調解
[00:20:12.600 --> 00:20:14.600]  有很多的勸勉
[00:20:14.600 --> 00:20:18.600]  甚至會找幾個核心的成員
[00:20:18.600 --> 00:20:21.600]  來做一些教導和勸勉
[00:20:21.600 --> 00:20:24.600]  但都沒有辦法收拾這個局面
[00:20:24.600 --> 00:20:27.600]  其中一方就說要提告法庭
[00:20:27.600 --> 00:20:30.600]  這更加違反聖經的教導
[00:20:30.600 --> 00:20:32.600]  如果有任何的爭執
[00:20:32.600 --> 00:20:36.600]  我們要在教內處理
[00:20:36.600 --> 00:20:38.600]  但另一方又怎樣呢?
[00:20:38.600 --> 00:20:41.600]  他說好啊 奉陪
[00:20:41.600 --> 00:20:44.600]  不過呢
[00:20:44.600 --> 00:20:47.600]  這些重費就要由教會支付
[00:20:47.600 --> 00:20:50.600]  不知道大家聽到這些狀況的時候
[00:20:50.600 --> 00:20:52.600]  有什麼想法呢?
[00:20:52.600 --> 00:20:58.600]  我相信實在會失去基督徒生命的見證
[00:20:58.600 --> 00:21:01.600]  頂姐妹 再問問大家
[00:21:01.600 --> 00:21:04.600]  最近有沒有發怨言?
[00:21:04.600 --> 00:21:07.600]  有沒有起爭論呢?
[00:21:07.600 --> 00:21:09.600]  有沒有?
[00:21:09.600 --> 00:21:12.600]  好靜啊
[00:21:12.600 --> 00:21:15.600]  其實我都會抱怨
[00:21:15.600 --> 00:21:18.600]  有發怨言 有爭論的時候
[00:21:18.600 --> 00:21:21.600]  不過當我們停一停的時候
[00:21:21.600 --> 00:21:26.600]  我們會想一想整件事情發生的經過
[00:21:26.600 --> 00:21:30.600]  我們是否會需要發怨言起爭論呢?
[00:21:30.600 --> 00:21:32.600]  又會問一下為什麼呢?
[00:21:32.600 --> 00:21:34.600]  當我們這樣做的時候
[00:21:34.600 --> 00:21:36.600]  很可能我們從來都沒有想過
[00:21:36.600 --> 00:21:39.600]  後果會是怎樣的
[00:21:39.600 --> 00:21:42.600]  原來發怨言起爭論
[00:21:42.600 --> 00:21:45.600]  在保羅的書信裡是孖公仔出現的
[00:21:45.600 --> 00:21:47.600]  在哥倫多書信裡
[00:21:47.600 --> 00:21:51.600]  保羅就這樣警告教會的弟兄姊妹
[00:21:51.600 --> 00:21:53.600]  你們也不要發怨言
[00:21:53.600 --> 00:21:55.600]  像他們有發怨言
[00:21:55.600 --> 00:21:59.600]  就被滅命的所滅
[00:21:59.600 --> 00:22:04.600]  在這裡我們剛才所讀的經文第十四至第十五節
[00:22:04.600 --> 00:22:07.600]  保羅意有所指
[00:22:07.600 --> 00:22:10.600]  因為他正在用發怨言起爭論
[00:22:10.600 --> 00:22:16.600]  來警惕菲律賓的信徒
[00:22:16.600 --> 00:22:19.600]  發怨言起爭論
[00:22:19.600 --> 00:22:21.600]  如果有明白的話
