
[00:00:00.000 --> 00:00:04.000]  以下我們要聽神的話
[00:06:39.000 --> 00:06:43.000]  最激烈反對耶穌的猶太教領袖
[00:06:43.000 --> 00:06:46.000]  已經做出了決定選擇
[00:06:46.000 --> 00:06:50.000]  耶穌是必須被致死的騙子
[00:06:50.000 --> 00:06:55.000]  但多數群眾仍然猶豫不定
[00:06:55.000 --> 00:06:57.000]  搖擺不定
[00:06:57.000 --> 00:06:59.000]  他們在苦惱中
[00:06:59.000 --> 00:07:03.000]  有人忍不住直接問耶穌
[00:07:03.000 --> 00:07:05.000]  二十四節
[00:07:05.000 --> 00:07:08.000]  你叫我們猶豫不定到何時呢?
[00:07:08.000 --> 00:07:10.000]  你若是基督
[00:07:10.000 --> 00:07:13.000]  就明明的告訴我們
[00:07:13.000 --> 00:07:17.000]  耶穌當時在耶路撒冷的聖殿裏
[00:07:17.000 --> 00:07:20.000]  參與了修奠節的活動
[00:07:20.000 --> 00:07:23.000]  修奠節又叫光明節
[00:07:23.000 --> 00:07:26.000]  是猶太人一個新興的宗教節日
[00:07:26.000 --> 00:07:29.000]  舊約沒有記載的
[00:07:29.000 --> 00:07:32.000]  是紀念主前二世紀
[00:07:32.000 --> 00:07:35.000]  瑪加比家族帶領以色列人
[00:07:35.000 --> 00:07:41.000]  從希臘塞留古帝國的國王安條克四世
[00:07:41.000 --> 00:07:43.000]  手中奪回耶路撒冷
[00:07:43.000 --> 00:07:48.000]  並且將第二聖殿重新獻給耶和華
[00:07:48.000 --> 00:07:50.000]  這個節日在冬天舉行
[00:07:50.000 --> 00:07:53.000]  通常為期八一
[00:07:53.000 --> 00:07:57.000]  這是一個充滿民族情懷
[00:07:57.000 --> 00:08:01.000]  致切要復興以色列的節日
[00:08:01.000 --> 00:08:06.000]  瑪加比王朝收回以色列的主權
[00:08:06.000 --> 00:08:09.000]  這是一個這樣的節日
[00:08:09.000 --> 00:08:13.000]  參與活動的群眾
[00:08:13.000 --> 00:08:15.000]  在聖殿的東側
[00:08:15.000 --> 00:08:18.000]  就是所羅門廊下
[00:08:18.000 --> 00:08:20.000]  遇到耶穌
[00:08:20.000 --> 00:08:23.000]  他們忍不住就撲過去問
[00:08:23.000 --> 00:08:28.000]  耶穌,你是否我們要等待的尼塞亞?
[00:08:28.000 --> 00:08:32.000]  如果是的話,請你不要閃閃縮縮
[00:08:32.000 --> 00:08:36.000]  明白清楚告訴我們吧
[00:08:36.000 --> 00:08:42.000]  你會看到提問者對耶穌
[00:08:42.000 --> 00:08:45.000]  其實有相當正面和善意的看法
[00:08:45.000 --> 00:08:47.000]  他們不是質疑耶穌
[00:08:47.000 --> 00:08:51.000]  只是想從耶穌口中得到是或不是的答案
[00:08:51.000 --> 00:08:53.000]  他們不想揣測下去
[00:08:53.000 --> 00:08:57.000]  猶豫不定,實在令他們太困苦
[00:08:57.000 --> 00:09:00.000]  或者很困擾
[00:09:00.000 --> 00:09:04.000]  抱歉,耶穌沒有像他們所願的回答
[00:09:04.000 --> 00:09:06.000]  是或不是
[00:09:06.000 --> 00:09:11.000]  我們注意到耶穌從來沒有在公開場合
[00:09:11.000 --> 00:09:14.000]  直接宣稱自己是基督
[00:09:14.000 --> 00:09:18.000]  祂只是在私下,私底下
[00:09:18.000 --> 00:09:21.000]  間接承認這個身份
[00:09:21.000 --> 00:09:24.000]  例如在厄國井旁和婦人的對話
[00:09:24.000 --> 00:09:26.000]  四章二十六節
[00:09:26.000 --> 00:09:32.000]  因為順著當時的以色列人對基督的政治性了解
[00:09:32.000 --> 00:09:35.000]  宣稱自己是基督
[00:09:35.000 --> 00:09:38.000]  等於揭竿起義
[00:09:38.000 --> 00:09:40.000]  要打倒羅馬帝國
[00:09:40.000 --> 00:09:43.000]  對耶穌來說,祂當然是基督
[00:09:43.000 --> 00:09:46.000]  不過要補充指出
[00:09:46.000 --> 00:09:52.000]  祂不是按當時的人所理解的基督
[00:09:52.000 --> 00:09:54.000]  祂是基督
[00:09:54.000 --> 00:09:57.000]  但不是你想像的基督
[00:09:57.000 --> 00:09:58.000]  是不是?
[00:09:58.000 --> 00:10:00.000]  耶穌於是這樣回應
[00:10:00.000 --> 00:10:02.000]  在一十五節
[00:10:02.000 --> 00:10:04.000]  我已經告訴你們,你們不信
[00:10:04.000 --> 00:10:08.000]  我奉我父子名所行的事,可以為我作見證
[00:10:08.000 --> 00:10:11.000]  耶穌過去一言一行
[00:10:11.000 --> 00:10:14.000]  包括祂的教訓,祂的神蹟
[00:10:14.000 --> 00:10:17.000]  通通都指向這個事實,祂是基督
[00:10:17.000 --> 00:10:20.000]  不過這是祂自己定義的基督
[00:10:20.000 --> 00:10:23.000]  不是革命家,不是當時的領袖
[00:10:23.000 --> 00:10:28.000]  而是一個甘願為人服侍犧牲的救世主
[00:10:28.000 --> 00:10:32.000]  所以不是耶穌故意含糊
[00:10:32.000 --> 00:10:34.000]  讓群眾感到困惑
[00:10:34.000 --> 00:10:36.000]  究竟耶穌是不是基督呢?
[00:10:36.000 --> 00:10:38.000]  而是耶穌的基督身份
[00:10:38.000 --> 00:10:41.000]  和他們的基督理解有重大差異
[00:10:41.000 --> 00:10:44.000]  或者說現實的,真實的基督
[00:10:44.000 --> 00:10:49.000]  和他們心中所期望的基督有重大差異
[00:10:49.000 --> 00:10:54.000]  以至他們無法將期望和現實對接
[00:10:54.000 --> 00:10:57.000]  他們真正要問耶穌的不是
[00:10:57.000 --> 00:10:59.000]  耶穌,你是不是基督
[00:10:59.000 --> 00:11:04.000]  而是耶穌,請你告訴我,什麼是基督
[00:11:04.000 --> 00:11:07.000]  基督是誰,是怎麼樣的
[00:11:07.000 --> 00:11:10.000]  讓耶穌自行告訴你,祂是誰
[00:11:10.000 --> 00:11:14.000]  祂承擔的是什麼樣的使命
[00:11:14.000 --> 00:11:16.000]  26、27節,耶穌接著說
[00:11:16.000 --> 00:11:20.000]  只是你們不信,因為你們不是我的羊
[00:11:20.000 --> 00:11:23.000]  我的羊聽我的聲音,我要認識他們
[00:11:23.000 --> 00:11:25.000]  他們也跟著我
[00:11:25.000 --> 00:11:27.000]  耶穌的教訓和神跡
[00:11:27.000 --> 00:11:30.000]  已經表明祂的神聖身份和使命
[00:11:30.000 --> 00:11:33.000]  不過這群人既不理解又不接受
[00:11:33.000 --> 00:11:36.000]  他們的不理解其實是不願意理解
[00:11:36.000 --> 00:11:39.000]  他們的不接受其實是不願意接受
[00:11:39.000 --> 00:11:42.000]  所以耶穌指出,你們是不信
[00:11:42.000 --> 00:11:45.000]  我們對新的事物的理解和接受
[00:11:45.000 --> 00:11:50.000]  很多時候取決於我們固有的相關認知
[00:11:50.000 --> 00:11:54.000]  如果我們已經有某一個很牢固的
[00:11:54.000 --> 00:11:56.000]  所謂前理解,pre-understanding
[00:11:56.000 --> 00:11:58.000]  先入為主的想法
[00:11:58.000 --> 00:12:01.000]  我們就沒辦法接受這個新的
[00:12:01.000 --> 00:12:08.000]  跟我們的意知相衝突的新智
[00:12:08.000 --> 00:12:11.000]  這是所謂先入為主
[00:12:11.000 --> 00:12:15.000]  在宗教信仰領域特別普遍
[00:12:15.000 --> 00:12:18.000]  你們也有這些經驗
[00:12:18.000 --> 00:12:20.000]  你們跟傳福音就有
[00:12:20.000 --> 00:12:25.000]  一個人如果拜觀音拜了很多年
[00:12:25.000 --> 00:12:28.000]  即使你在他面前講很多見證
[00:12:28.000 --> 00:12:30.000]  證明基督教有多好
[00:12:30.000 --> 00:12:32.000]  耶穌有多真實
[00:12:32.000 --> 00:12:35.000]  他也不一定願意改變他的信仰
[00:12:35.000 --> 00:12:39.000]  我們跟傳福音常常碰到這樣的情況
[00:12:39.000 --> 00:12:42.000]  不是我不信耶穌
[00:12:42.000 --> 00:12:45.000]  而是我沒需要信耶穌
[00:12:45.000 --> 00:12:49.000]  他們會說你信你的耶穌,我信我的觀音
[00:12:49.000 --> 00:12:50.000]  是不是這樣?
[00:12:50.000 --> 00:12:52.000]  各信各,是不是?
[00:12:52.000 --> 00:12:56.000]  人很少會無緣無故改變自己的宗教
[00:12:56.000 --> 00:12:59.000]  除非他遭遇危機
[00:12:59.000 --> 00:13:02.000]  發覺觀音其實不行的
[00:13:02.000 --> 00:13:03.000]  是不是?
[00:13:03.000 --> 00:13:07.000]  如果他很地地,覺得很靈驗
[00:13:07.000 --> 00:13:08.000]  一切順風順水
[00:13:08.000 --> 00:13:11.000]  你要他信,他不會理你
[00:13:11.000 --> 00:13:12.000]  他根本不會理你
[00:13:12.000 --> 00:13:13.000]  是不是?
[00:13:13.000 --> 00:13:16.000]  我有了我已經先入為主的東西
[00:13:16.000 --> 00:13:17.000]  我為什麼要換新的呢?
[00:13:17.000 --> 00:13:18.000]  是不是?
[00:13:18.000 --> 00:13:23.000]  所以不理解是因為我不想理解
[00:13:23.000 --> 00:13:26.000]  不接受是因為我不想接受
[00:13:26.000 --> 00:13:29.000]  信仰不是靜態的
[00:13:29.000 --> 00:13:31.000]  不僅僅是一個信念
[00:13:31.000 --> 00:13:33.000]  也是動態的
[00:13:33.000 --> 00:13:34.000]  是激發人的感情
[00:13:34.000 --> 00:13:39.000]  人的行動意志
[00:13:39.000 --> 00:13:41.000]  奧古斯丁特別指出
[00:13:41.000 --> 00:13:44.000]  信服和理解的關係
[00:13:44.000 --> 00:13:47.000]  信服是一種聆聽的方式
[00:13:47.000 --> 00:13:49.000]  出於信心的信服
[00:13:49.000 --> 00:13:51.000]  就使理解成為可能
[00:13:51.000 --> 00:13:59.000]  人在能夠去明白屬上帝的事之前
[00:13:59.000 --> 00:14:02.000]  必須要渴望去理解
[00:14:02.000 --> 00:14:07.000]  愛要在論證之前
[00:14:07.000 --> 00:14:12.000]  奧古斯丁特別從《二賽亞書》引了一段
[00:14:12.000 --> 00:14:14.000]  他最喜歡的經文
[00:14:14.000 --> 00:14:20.000]  這是拉丁文武家大日本的《二賽亞書》七章九節
[00:14:20.000 --> 00:14:27.000]  翻譯是:你們若不信,就斷不能理解
[00:14:27.000 --> 00:14:34.000]  人永遠是首先相信
[00:14:34.000 --> 00:14:38.000]  然後才努力尋求理解
[00:14:38.000 --> 00:14:44.000]  我做基督徒是因為我先信耶穌
[00:14:44.000 --> 00:14:46.000]  我不是先信聖經
[00:14:46.000 --> 00:14:48.000]  我都未見過五聖經
[00:14:48.000 --> 00:14:49.000]  信什麼信?
[00:14:49.000 --> 00:14:51.000]  你說他值得信就值得信
[00:14:51.000 --> 00:14:55.000]  我是先和耶穌基督相遇
[00:14:55.000 --> 00:14:58.000]  然後他拿了我的心
[00:14:58.000 --> 00:15:00.000]  他霸佔了我
[00:15:00.000 --> 00:15:03.000]  然後我在耶穌面前降服
[00:15:03.000 --> 00:15:07.000]  然後有人告訴我
[00:15:07.000 --> 00:15:14.000]  耶穌說給我作見證的就是這經
[00:15:14.000 --> 00:15:17.000]  所以我就信聖經
[00:15:17.000 --> 00:15:19.000]  但在我信聖經的時候
[00:15:19.000 --> 00:15:22.000]  我未曾看過整本聖經
[00:15:22.000 --> 00:15:24.000]  更加不要說我完全明白
[00:15:24.000 --> 00:15:26.000]  你現在也不會完全明白
[00:15:26.000 --> 00:15:29.000]  整本聖經不是全部明白
[00:15:29.000 --> 00:15:31.000]  不過我先信了
[00:15:31.000 --> 00:15:34.000]  我先接納聖經的權威
[00:15:34.000 --> 00:15:39.000]  我先信然後我努力去明白
[00:15:39.000 --> 00:15:42.000]  即使有些地方我還未明白
[00:15:42.000 --> 00:15:45.000]  我仍然咬定我先相信
[00:15:45.000 --> 00:15:48.000]  然後我接著尋求理解
[00:15:48.000 --> 00:15:50.000]  這是奧古斯丁的想法
[00:15:50.000 --> 00:15:52.000]  這也是十二世紀偉大的神學家
[00:15:52.000 --> 00:15:56.000]  安瑟倫的想法
[00:15:56.000 --> 00:16:00.000]  我信以至我能夠理解
[00:16:00.000 --> 00:16:04.000]  I believe in order to understand
[00:16:04.000 --> 00:16:10.000]  我先信然後以至我能夠明白
[00:16:10.000 --> 00:16:15.000]  我們回到耶穌的那裡
[00:16:15.000 --> 00:16:19.000]  耶穌接著再將他的話題扭轉
[00:16:19.000 --> 00:16:23.000]  講到信他的人和不信他的人的重要差異
[00:16:23.000 --> 00:16:26.000]  唯有是屬於他的人才會信他
[00:16:26.000 --> 00:16:29.000]  這是天父上帝老早選定
[00:16:29.000 --> 00:16:32.000]  那些特別是屬於耶穌的人
[00:16:32.000 --> 00:16:34.000]  28到29節
[00:16:34.000 --> 00:16:36.000]  我又賜給他們永生
[00:16:36.000 --> 00:16:37.000]  他們永不滅亡
[00:16:37.000 --> 00:16:40.000]  誰也不能從我手裡把他們奪去
[00:16:40.000 --> 00:16:42.000]  我父把羊賜給我
[00:16:42.000 --> 00:16:43.000]  他比萬有都大
[00:16:43.000 --> 00:16:47.000]  誰也不能從我父手裡把他們奪去
[00:16:47.000 --> 00:16:50.000]  這段話的意思很簡單
[00:16:50.000 --> 00:16:53.000]  屬於耶穌的人就屬於耶穌
[00:16:53.000 --> 00:16:55.000]  打風也打不掉
[00:16:55.000 --> 00:17:00.000]  不屬於耶穌的人就像貼索門神一樣
[00:17:00.000 --> 00:17:02.000]  怎麼也貼不上
[00:17:02.000 --> 00:17:05.000]  這是非人力所能控制
[00:17:05.000 --> 00:17:07.000]  沒辦法勉強的事
[00:17:07.000 --> 00:17:11.000]  耶穌在猶太人中間服侍了一段時間
[00:17:11.000 --> 00:17:14.000]  他們如果願意理解他
[00:17:14.000 --> 00:17:16.000]  早就理解了
[00:17:16.000 --> 00:17:18.000]  假如拖拖延延
[00:17:18.000 --> 00:17:19.000]  拖了這麼久
[00:17:19.000 --> 00:17:20.000]  一段這麼長的時間
[00:17:20.000 --> 00:17:22.000]  仍然有很多的困惑
[00:17:22.000 --> 00:17:24.000]  你就再多教導
[00:17:24.000 --> 00:17:26.000]  再多的神蹟
[00:17:26.000 --> 00:17:27.000]  再多的證據
[00:17:27.000 --> 00:17:29.000]  都不能幫助他們
[00:17:29.000 --> 00:17:31.000]  由懷疑變成相信
[00:17:31.000 --> 00:17:33.000]  所以多說無謂
[00:17:33.000 --> 00:17:36.000]  猶疑不定就猶疑不定
[00:17:36.000 --> 00:17:40.000]  耶穌在回答這個詢問的時候
[00:17:40.000 --> 00:17:43.000]  特別強調他和上帝的關係
[00:17:43.000 --> 00:17:46.000]  他如常的稱上帝為天父
[00:17:46.000 --> 00:17:49.000]  強調他所說所做的
[00:17:49.000 --> 00:17:51.000]  都是奉天父的名做的
[00:17:51.000 --> 00:17:54.000]  他是按照天父的吩咐去做
[00:17:54.000 --> 00:17:57.000]  所做的也是天父旨意的成就
[00:17:57.000 --> 00:17:58.000]  他又指出
[00:17:58.000 --> 00:17:59.000]  所有相信他的人
[00:17:59.000 --> 00:18:01.000]  都是天父給他的羊
[00:18:01.000 --> 00:18:03.000]  天父也確保
[00:18:03.000 --> 00:18:05.000]  所有他給耶穌的人
[00:18:05.000 --> 00:18:07.000]  最終都屬於耶穌
[00:18:07.000 --> 00:18:08.000]  得著永生
[00:18:08.000 --> 00:18:10.000]  沒有任何屬靈的力量
[00:18:10.000 --> 00:18:14.000]  能夠將他們從耶穌手中奪走
[00:18:14.000 --> 00:18:16.000]  說到這裡
[00:18:16.000 --> 00:18:18.000]  在場的猶太人
[00:18:18.000 --> 00:18:20.000]  各持或者信
[00:18:20.000 --> 00:18:22.000]  或者半信半疑的態度
[00:18:22.000 --> 00:18:24.000]  不過
[00:18:24.000 --> 00:18:26.000]  耶穌癲得得
[00:18:26.000 --> 00:18:28.000]  又不知為什麼
[00:18:28.000 --> 00:18:30.000]  加多一句
[00:18:30.000 --> 00:18:31.000]  三十節
[00:18:31.000 --> 00:18:34.000]  我與父緣為一
[00:18:34.000 --> 00:18:36.000]  唉
[00:18:36.000 --> 00:18:38.000]  這真是大件事了
[00:18:38.000 --> 00:18:40.000]  大件事了
[00:18:40.000 --> 00:18:45.000]  這句話令在場所有人大為震驚
[00:18:45.000 --> 00:18:47.000]  與父為一
[00:18:47.000 --> 00:18:49.000]  就是與父平等
[00:18:49.000 --> 00:18:51.000]  與父緣為一
[00:18:51.000 --> 00:18:53.000]  就是耶穌從一開始
[00:18:53.000 --> 00:18:57.000]  在本質上就和上帝同等
[00:18:57.000 --> 00:19:00.000]  這幾乎等於耶穌自稱是上帝
[00:19:00.000 --> 00:19:02.000]  是不是
[00:19:02.000 --> 00:19:04.000]  好像剛才說
[00:19:04.000 --> 00:19:07.000]  聽眾或者信耶穌是上帝
[00:19:07.000 --> 00:19:10.000]  或者就要立即撕裂衣裳
[00:19:10.000 --> 00:19:14.000]  他們聽了最褻瀆性的話
[00:19:14.000 --> 00:19:17.000]  竟然有人妄稱自己是上帝
[00:19:17.000 --> 00:19:20.000]  猶太人當下的反應是後者
[00:19:20.000 --> 00:19:23.000]  他立即在地上撿起石頭
[00:19:23.000 --> 00:19:25.000]  要扔耶穌
[00:19:25.000 --> 00:19:28.000]  我要清楚說這裡
[00:19:28.000 --> 00:19:32.000]  耶穌說我與父緣為一
[00:19:32.000 --> 00:19:34.000]  這個一
[00:19:34.000 --> 00:19:36.000]  這些東西
[00:19:36.000 --> 00:19:39.000]  你飛了這一段也無所謂
[00:19:39.000 --> 00:19:44.000]  希臘文是一個中性
[00:19:44.000 --> 00:19:47.000]  就是newton的hand
[00:19:47.000 --> 00:19:49.000]  而不是陽性
[00:19:49.000 --> 00:19:51.000]  所以緣為一
[00:19:51.000 --> 00:19:54.000]  真正意思不是identical
[00:19:54.000 --> 00:19:56.000]  是同一
[00:19:56.000 --> 00:19:58.000]  而是同等
[00:19:58.000 --> 00:19:59.000]  equal
[00:19:59.000 --> 00:20:01.000]  同質
[00:20:01.000 --> 00:20:06.000]  神學名詞叫Oozeos
[00:20:06.000 --> 00:20:09.000]  如果我們說
[00:20:09.000 --> 00:20:12.000]  我與父緣為一是指identical
[00:20:12.000 --> 00:20:14.000]  是相同
[00:20:14.000 --> 00:20:15.000]  父就是子
[00:20:15.000 --> 00:20:16.000]  子就是父
[00:20:16.000 --> 00:20:18.000]  兩個其實是一個
[00:20:18.000 --> 00:20:21.000]  這是神學上是錯的
[00:20:21.000 --> 00:20:23.000]  這是形態論
[00:20:23.000 --> 00:20:25.000]  父子姓名是三態
[00:20:25.000 --> 00:20:27.000]  水的三態
[00:20:27.000 --> 00:20:28.000]  有時是冰
[00:20:28.000 --> 00:20:29.000]  有時是水
[00:20:29.000 --> 00:20:30.000]  有時是蒸氣
[00:20:30.000 --> 00:20:33.000]  父和子是不會同時存在的
[00:20:33.000 --> 00:20:36.000]  因為是同一個的兩個名字
