
[00:00:00.000 --> 00:00:03.460]  無錯 我們深信上帝是扶持我們向前行的上帝
[00:07:11.500 --> 00:07:15.500]  所以那些地方的教會
[00:07:15.500 --> 00:07:17.500]  只是比耶路撒冷情況要好一些
[00:07:17.500 --> 00:07:20.500]  相對地比較充裕一些
[00:07:20.500 --> 00:07:23.500]  他們可以說是窮鬼中的附庸
[00:07:23.500 --> 00:07:30.500]  就好像你跟孫明梅去探訪緬甸或孟加拉的平民
[00:07:30.500 --> 00:07:33.500]  你平日在香港經常喊窮
[00:07:33.500 --> 00:07:36.500]  你在當地也會覺得自己挺有錢
[00:07:36.500 --> 00:07:39.500]  你突然間覺得自己變了富有
[00:07:39.500 --> 00:07:43.500]  這是相對的,不是絕對意義的富有
[00:07:43.500 --> 00:07:47.500]  保羅誇讚馬其頓教會的信徒
[00:07:47.500 --> 00:07:49.500]  在8章2到3節
[00:07:49.500 --> 00:07:52.500]  他們在患難中受大試煉的時候
[00:07:52.500 --> 00:07:54.500]  仍有滿足的快樂
[00:07:54.500 --> 00:07:58.500]  在極窮之間還格外顯出他們樂捐的厚恩
[00:07:58.500 --> 00:08:00.500]  可以證明他們是安著力量
[00:08:00.500 --> 00:08:02.500]  而且有過了力量
[00:08:02.500 --> 00:08:05.500]  自己甘心樂意的捐助
[00:08:05.500 --> 00:08:07.500]  這兩節的經文你會看到
[00:08:07.500 --> 00:08:10.500]  在患難中受大試煉
[00:08:10.500 --> 00:08:13.500]  在極窮之間過了力量
[00:08:13.500 --> 00:08:19.500]  這些騙語都說明馬其頓教會不是很多錢的
[00:08:19.500 --> 00:08:22.500]  他們不是在有餘的情況下做捐獻
[00:08:22.500 --> 00:08:26.500]  而是在自己不足的情況下去捐獻
[00:08:26.500 --> 00:08:30.500]  我們沒有太多資料探索
[00:08:30.500 --> 00:08:33.500]  馬其頓教會到底遭遇了什麼大試煉
[00:08:33.500 --> 00:08:36.500]  怎麼會落在極窮之間
[00:08:36.500 --> 00:08:38.500]  極窮之間我們理解為赤貧
[00:08:38.500 --> 00:08:40.500]  為什麼會去到這個地步
[00:08:40.500 --> 00:08:43.500]  不過不知道並不重要
[00:08:43.500 --> 00:08:46.500]  因為這根本不是這段經文的重點
[00:08:46.500 --> 00:08:49.500]  保羅論述的對象是哥倫多教會
[00:08:49.500 --> 00:08:51.500]  不是馬其頓教會
[00:08:51.500 --> 00:08:53.500]  就好像媽媽跟兒子說
[00:08:53.500 --> 00:08:56.500]  你知不知道隔壁B仔有多厲害
[00:08:56.500 --> 00:08:59.500]  B仔是不是真的很厲害其實不重要
[00:08:59.500 --> 00:09:01.500]  你不需要尋根究底
[00:09:01.500 --> 00:09:06.500]  媽媽只是期望她自己的兒子跟著她說的話去做
[00:09:06.500 --> 00:09:10.500]  所以馬其頓教會為什麼會有這樣的情況
[00:09:10.500 --> 00:09:12.500]  根本不是保羅要講的重點
[00:09:12.500 --> 00:09:15.500]  他是勸哥倫多教會跟著做
[00:09:15.500 --> 00:09:19.500]  保羅之所以提到馬其頓教會的榜樣
[00:09:19.500 --> 00:09:22.500]  是希望藉此激勵哥倫多教會
[00:09:22.500 --> 00:09:25.500]  維持希臘半島的哥倫多教會
[00:09:25.500 --> 00:09:29.500]  應該比馬其頓教會還要富裕一點
[00:09:29.500 --> 00:09:32.500]  所以馬其頓教會能夠做到
[00:09:32.500 --> 00:09:35.500]  他們就應該能夠做到
[00:09:35.500 --> 00:09:38.500]  如果我們跳去看八章六節
[00:09:38.500 --> 00:09:41.500]  那裡講到因此我勸提多
[00:09:41.500 --> 00:09:46.500]  既然在你們中間開辦者辭位的事就當辦成了
[00:09:46.500 --> 00:09:51.500]  這句說明保羅最初猜險提多
[00:09:51.500 --> 00:09:56.500]  前往哥倫多教會處理他們糾紛的時候
[00:09:56.500 --> 00:10:05.500]  就已經順便要求提多在哥倫多教會為耶路撒冷教會勸捐
[00:10:05.500 --> 00:10:10.500]  勸捐不是提多去哥倫多的重點
[00:10:10.500 --> 00:10:12.500]  是搭單做的
[00:10:12.500 --> 00:10:18.500]  不過保羅當然是真的希望哥倫多教會參與這一項的辭位工作
[00:10:18.500 --> 00:10:22.500]  我們不確定提多是不是完成了任務
[00:10:22.500 --> 00:10:29.500]  我也不知道哥倫多信徒對為耶路撒冷奉獻這件事有什麼反應
[00:10:29.500 --> 00:10:33.500]  或者因為提多在處理教會糾紛的時候
[00:10:33.500 --> 00:10:36.500]  出現了一些磨擦火花
[00:10:36.500 --> 00:10:42.500]  可能因此影響了哥倫多信徒對捐獻的參與也說不定
[00:10:42.500 --> 00:10:44.500]  由於可能 我說可能而已
[00:10:44.500 --> 00:10:46.500]  哥倫多教會的反應不理想
[00:10:46.500 --> 00:10:51.500]  所以保羅在這一封信這裡再落密
[00:10:51.500 --> 00:10:53.500]  我們再加兩錢肉緊
[00:10:53.500 --> 00:10:57.500]  希望鼓勵哥倫多教會有更大的參與
[00:10:57.500 --> 00:11:01.500]  在這一段經文裡
[00:11:01.500 --> 00:11:05.500]  保羅藉著誇讚馬其頓信徒的榜樣
[00:11:05.500 --> 00:11:09.500]  然後向哥倫多信徒募捐
[00:11:09.500 --> 00:11:12.500]  在他講這番話的同時
[00:11:12.500 --> 00:11:20.500]  其實保羅是為奉獻或者捐獻提出了三個基本的原則
[00:11:20.500 --> 00:11:25.500]  這段聖經不是在講為什麼聖光奉獻
[00:11:25.500 --> 00:11:30.500]  是講為人的生活去籌款
[00:11:30.500 --> 00:11:33.500]  所以奉獻和捐獻兩個字
[00:11:33.500 --> 00:11:35.500]  有時候聽到我會互融
[00:11:35.500 --> 00:11:36.500]  因為我奉獻給上帝
[00:11:36.500 --> 00:11:39.500]  但我不會奉獻給陳明泉牧師
[00:11:39.500 --> 00:11:42.500]  我們講捐獻多一點 特別照顧他的生活
[00:11:42.500 --> 00:11:46.500]  所以我有時候會將兩個字混淆來講
[00:11:46.500 --> 00:11:48.500]  請大家不要介意
[00:11:48.500 --> 00:11:50.500]  三個基本原則
[00:11:50.500 --> 00:11:58.500]  第一 捐獻是任何時候任何情況都可以做的行動
[00:11:58.500 --> 00:12:05.500]  金錢捐獻是全天候任何情況都可以參與的行動
[00:12:05.500 --> 00:12:09.500]  前面講到小馬聖和希臘半島的教會
[00:12:09.500 --> 00:12:12.500]  大多是不富裕的
[00:12:12.500 --> 00:12:19.500]  馬其頓教會更是處於患難中受大撕裂和極窮之間
[00:12:19.500 --> 00:12:24.500]  因此他們所做的就是過了力量的捐獻
[00:12:24.500 --> 00:12:28.500]  他們貌似沒有條件和能力去捐獻
[00:12:28.500 --> 00:12:31.500]  但他們仍然可以捐獻
[00:12:31.500 --> 00:12:33.500]  什麼人都需要捐獻
[00:12:33.500 --> 00:12:35.500]  人人都需要捐獻
[00:12:35.500 --> 00:12:38.500]  凡是領受了上帝恩典之國
[00:12:38.500 --> 00:12:40.500]  領受了上帝恩典
[00:12:40.500 --> 00:12:44.500]  我沒有多餘的說話
[00:12:44.500 --> 00:12:46.500]  領受了上帝恩典是講事實的
[00:12:46.500 --> 00:12:48.500]  但你不一定是意識到的
[00:12:48.500 --> 00:12:51.500]  你又自覺自己領受了上帝恩典
[00:12:51.500 --> 00:12:54.500]  這樣的人不論男女老幼
[00:12:54.500 --> 00:12:58.500]  不論富貴貧窮都需要捐獻
[00:12:58.500 --> 00:13:02.500]  有青少年說我還沒出來工作
[00:13:02.500 --> 00:13:05.500]  我只是拿家裡的零用錢
[00:13:05.500 --> 00:13:07.500]  我有什麼資格捐獻呢
[00:13:07.500 --> 00:13:09.500]  有初職的青年說
[00:13:09.500 --> 00:13:11.500]  我剛剛畢業出來打工
[00:13:11.500 --> 00:13:13.500]  每月賺了一萬多兩萬元
[00:13:13.500 --> 00:13:15.500]  很可恥的
[00:13:15.500 --> 00:13:18.500]  扣除給政府的關東還款
[00:13:18.500 --> 00:13:22.500]  我自己食用都不夠
[00:13:22.500 --> 00:13:23.500]  怎麼捐呢
[00:13:23.500 --> 00:13:25.500]  沒得捐
[00:13:25.500 --> 00:13:27.500]  有成年信徒跟我說
[00:13:27.500 --> 00:13:28.500]  我要供樓
[00:13:28.500 --> 00:13:32.500]  要存錢做生意周轉
[00:13:32.500 --> 00:13:35.500]  支付子女在外國的讀書費用
[00:13:35.500 --> 00:13:37.500]  哪裡有餘力捐呢
[00:13:37.500 --> 00:13:40.500]  有老年信徒埋怨
[00:13:40.500 --> 00:13:43.500]  我現在只靠微薄的退休金
[00:13:43.500 --> 00:13:45.500]  政府的生果金生活
[00:13:45.500 --> 00:13:49.500]  今天不知明天有什麼能力捐獻呢
[00:13:49.500 --> 00:13:50.500]  是的
[00:13:50.500 --> 00:13:53.500]  除非我們富有像李嘉誠
[00:13:53.500 --> 00:13:56.500]  然後我們就可以搞慈善基金會
[00:13:56.500 --> 00:13:58.500]  除非我富有像Bill Gates
[00:13:58.500 --> 00:14:02.500]  我就會捐出絕大部分財產來做慈善公益
[00:14:02.500 --> 00:14:04.500]  如今窮鬼如我
[00:14:04.500 --> 00:14:06.500]  根本沒資格談捐獻
[00:14:06.500 --> 00:14:07.500]  王震
[00:14:07.500 --> 00:14:10.500]  捐獻任何人
[00:14:10.500 --> 00:14:12.500]  王震,弟兄姊妹
[00:14:12.500 --> 00:14:14.500]  相對於李嘉誠
[00:14:14.500 --> 00:14:16.500]  你是不是也是窮鬼
[00:14:16.500 --> 00:14:17.500]  你不認不得的
[00:14:17.500 --> 00:14:19.500]  我們個個都是窮鬼
[00:14:19.500 --> 00:14:20.500]  我們都沒資格
[00:14:20.500 --> 00:14:22.500]  沒能力捐獻
[00:14:22.500 --> 00:14:23.500]  弟兄姊妹
[00:14:23.500 --> 00:14:25.500]  你知道我在說反話
[00:14:25.500 --> 00:14:27.500]  真相是
[00:14:27.500 --> 00:14:28.500]  聖經的教導是
[00:14:28.500 --> 00:14:31.500]  無論我們落在一個怎樣的經濟環境
[00:14:31.500 --> 00:14:35.500]  在富裕在貧窮在豐年在荒年
[00:14:35.500 --> 00:14:37.500]  自覺寬鬆自覺緊絀
[00:14:37.500 --> 00:14:39.500]  我們都可以捐獻
[00:14:39.500 --> 00:14:41.500]  亦都需要捐獻
[00:14:41.500 --> 00:14:43.500]  原因呢
[00:14:43.500 --> 00:14:45.500]  就這裡有兩個原因
[00:14:45.500 --> 00:14:47.500]  第一就是前面說過的
[00:14:47.500 --> 00:14:50.500]  富有和貧窮是相對的觀念
[00:14:50.500 --> 00:14:51.500]  相對於李嘉誠
[00:14:51.500 --> 00:14:53.500]  我們個個都是窮人
[00:14:53.500 --> 00:14:56.500]  但身邊仍然總有一些比我們貧窮
[00:14:56.500 --> 00:14:58.500]  需要我們跟他們分享
[00:14:58.500 --> 00:14:59.500]  我們自己所有的人
[00:14:59.500 --> 00:15:00.500]  是不是
[00:15:00.500 --> 00:15:01.500]  就好像馬其頓教會
[00:15:01.500 --> 00:15:04.500]  有能力捐獻給耶路撒冷教會一樣
[00:15:04.500 --> 00:15:06.500]  第二個原因是
[00:15:06.500 --> 00:15:09.500]  捐獻的本質
[00:15:09.500 --> 00:15:12.500]  是上帝恩典的表達
[00:15:12.500 --> 00:15:16.500]  捐獻反映了我們確實領受了上帝的恩典
[00:15:16.500 --> 00:15:19.500]  這些恩典是足夠我們使用之外
[00:15:19.500 --> 00:15:21.500]  還有餘剩
[00:15:21.500 --> 00:15:23.500]  可以跟其他人分享
[00:15:23.500 --> 00:15:25.500]  並且藉著捐獻
[00:15:25.500 --> 00:15:28.500]  我們將上帝的恩典
[00:15:28.500 --> 00:15:31.500]  都去覆蓋其他人
[00:15:31.500 --> 00:15:34.500]  讓他們都可以分尖
[00:15:34.500 --> 00:15:37.500]  甚至是經歷上帝的恩典
[00:15:37.500 --> 00:15:40.500]  在這兩張聖經的起手
[00:15:40.500 --> 00:15:44.500]  保羅提到馬其頓教會的榜樣的時候
[00:15:44.500 --> 00:15:46.500]  他特別強調
[00:15:46.500 --> 00:15:47.500]  第一節
[00:15:47.500 --> 00:15:48.500]  弟兄們
[00:15:48.500 --> 00:15:53.500]  我把上帝賜給馬其頓教會的恩告訴你們
[00:15:53.500 --> 00:15:56.500]  他不是誇讚馬其頓教會的慷慨
[00:15:56.500 --> 00:15:58.500]  或對人的愛心
[00:15:58.500 --> 00:15:59.500]  或對上帝的信心
[00:15:59.500 --> 00:16:00.500]  而是指出
[00:16:00.500 --> 00:16:03.500]  這是上帝給他們的恩典
[00:16:03.500 --> 00:16:08.500]  馬其頓教會得到上帝所給的恩典
[00:16:08.500 --> 00:16:10.500]  如何看得出來?
[00:16:10.500 --> 00:16:12.500]  就是第二節
[00:16:12.500 --> 00:16:14.500]  他們在患難中受到大試煉的時候
[00:16:14.500 --> 00:16:16.500]  仍有滿足的快樂
[00:16:16.500 --> 00:16:17.500]  在極窮之間
[00:16:17.500 --> 00:16:20.500]  還格外顯出他們樂捐的口恩
[00:16:20.500 --> 00:16:23.500]  上帝給馬其頓信徒的恩典
[00:16:23.500 --> 00:16:24.500]  帶到一個地步
[00:16:24.500 --> 00:16:27.500]  即使他們在最不利的患難情況之中
[00:16:27.500 --> 00:16:29.500]  即使他們被各種大試煉
[00:16:29.500 --> 00:16:34.500]  一邊折騰一邊消耗他們所有的東西
[00:16:34.500 --> 00:16:38.500]  他們仍然流露出滿足的快樂
[00:16:38.500 --> 00:16:40.500]  有一個答堂的樣子
[00:16:40.500 --> 00:16:44.500]  並且仍然樂意作出捐獻
[00:16:44.500 --> 00:16:47.500]  這個老人家
[00:16:47.500 --> 00:16:49.500]  我剛剛好
[00:16:49.500 --> 00:16:52.500]  以下的道理我以前講過很多次
[00:16:52.500 --> 00:16:56.500]  如何證明我們是蒙恩的人?
[00:16:56.500 --> 00:17:01.500]  藉著我們在人面前大講自己如何蒙恩的見證故事?
[00:17:01.500 --> 00:17:04.500]  講見證是好的
[00:17:04.500 --> 00:17:06.500]  但作用是有限的
[00:17:06.500 --> 00:17:09.500]  多講無謂 行動最實際 是不是?
[00:17:09.500 --> 00:17:11.500]  最重要的證明是
[00:17:11.500 --> 00:17:14.500]  我們成為有恩慈的人
[00:17:14.500 --> 00:17:17.500]  領受恩典 Grace
[00:17:17.500 --> 00:17:20.500]  使得我們成為恩慈的人
[00:17:20.500 --> 00:17:22.500]  Gracious
[00:17:22.500 --> 00:17:27.500]  耶穌在《馬達福音》18:33節
[00:17:27.500 --> 00:17:30.500]  責問那個領受了恩典的僕人的說話
[00:17:30.500 --> 00:17:33.500]  你不應當連恤你的同伴
[00:17:33.500 --> 00:17:37.500]  像我連恤你嗎?
[00:17:37.500 --> 00:17:39.500]  這句說話表明
[00:17:39.500 --> 00:17:45.500]  變得恩慈是領受了恩典的自然後果
[00:17:45.500 --> 00:17:51.500]  也是領受了恩典後的信仰和道德責任
[00:17:51.500 --> 00:17:54.500]  有責任變得Gracious
[00:17:54.500 --> 00:17:56.500]  同樣
[00:17:56.500 --> 00:17:59.500]  如何證明我們有豐盛的生命?
[00:17:59.500 --> 00:18:03.500]  如何證明我們活得豐富 每樣都有?
[00:18:03.500 --> 00:18:06.500]  我拿個錢包出來給你看
[00:18:06.500 --> 00:18:08.500]  裡面是塞滿錢的
[00:18:08.500 --> 00:18:09.500]  是沒有意思的
[00:18:09.500 --> 00:18:12.500]  拿我的銀行存摺出來養
[00:18:12.500 --> 00:18:14.500]  看一看那個圈
[00:18:14.500 --> 00:18:16.500]  也很無聊
[00:18:16.500 --> 00:18:18.500]  最好的證明是什麼?
[00:18:18.500 --> 00:18:20.500]  我們慷慨地跟別人分享
[00:18:20.500 --> 00:18:25.500]  藉著分享證明我們有餘有靜
[00:18:25.500 --> 00:18:27.500]  好像耶穌所說
[00:18:27.500 --> 00:18:32.500]  一棵好樹是由它所結的果子證明
[00:18:32.500 --> 00:18:35.500]  恩慈是聖靈所結的果子
[00:18:35.500 --> 00:18:39.500]  藉著恩慈證明我們是領受了
[00:18:39.500 --> 00:18:42.500]  上帝豐富的恩典的人
[00:18:42.500 --> 00:18:44.500]  中國一句老話
[00:18:44.500 --> 00:18:46.500]  對於那些孤寒的人
[00:18:46.500 --> 00:18:49.500]  叫做刻薄寡恩
[00:18:49.500 --> 00:18:51.500]  從信仰的角度來說
[00:18:51.500 --> 00:18:56.500]  寡恩不僅是指他對人不太願意給恩典
[00:18:56.500 --> 00:19:03.500]  也指著他自覺領受的恩典稀少
[00:19:03.500 --> 00:19:05.500]  弟兄姊妹
[00:19:05.500 --> 00:19:07.500]  你們是不是蒙恩的人?
[00:19:07.500 --> 00:19:10.500]  你們是不是得著上帝豐盛的恩典?
[00:19:10.500 --> 00:19:15.500]  如果是就將這個事實表現出來
[00:19:15.500 --> 00:19:17.500]  這是第一點
[00:19:17.500 --> 00:19:19.500]  第一個原則
[00:19:19.500 --> 00:19:23.500]  任何情況下我們都可以捐獻
[00:19:23.500 --> 00:19:24.500]  都可以奉獻
[00:19:24.500 --> 00:19:26.500]  只要你自覺豐富
[00:19:26.500 --> 00:19:28.500]  自覺領受上帝的恩典
[00:19:28.500 --> 00:19:30.500]  你就可以
[00:19:30.500 --> 00:19:32.500]  第二個原則
[00:19:32.500 --> 00:19:36.500]  捐獻是參與和權利
[00:19:36.500 --> 00:19:39.500]  金錢捐獻是參與和權利
[00:19:39.500 --> 00:19:43.500]  捐獻使我們成為侍工團隊的一份子
[00:19:43.500 --> 00:19:47.500]  當我們用金錢捐獻給一個侍工的時候
[00:19:47.500 --> 00:19:50.500]  我們就在那個侍工上有份
[00:19:50.500 --> 00:19:52.500]  八章四節說
[00:19:52.500 --> 00:19:54.500]  再三求我們
[00:19:54.500 --> 00:20:00.500]  准他們在這供給聖徒的恩情上有份
[00:20:00.500 --> 00:20:03.500]  求我們准他們有份
[00:20:03.500 --> 00:20:09.500]  有份的意思是團契相交
[00:20:09.500 --> 00:20:13.500]  就是說能夠埋堆
[00:20:13.500 --> 00:20:15.500]  能夠入伙
[00:20:15.500 --> 00:20:18.500]  這句話翻成廣東話
[00:20:18.500 --> 00:20:21.500]  就是收買他們玩
[00:20:21.500 --> 00:20:27.500]  馬其頓教會再三求保羅
[00:20:27.500 --> 00:20:32.500]  在支持耶路撒冷教會的事上
[00:20:32.500 --> 00:20:34.500]  收買他們玩
[00:20:34.500 --> 00:20:36.500]  收買他們玩
[00:20:36.500 --> 00:20:38.500]  他可以埋堆
[00:20:38.500 --> 00:20:43.500]  我以下的說話可能顯得有點老病
[00:20:43.500 --> 00:20:45.500]  今天是一個富裕的社會
[00:20:45.500 --> 00:20:49.500]  讀書期間很少需要去打工
[00:20:49.500 --> 00:20:52.500]  很多我認識的大學生
[00:20:52.500 --> 00:20:55.500]  在大學時代都沒有去兼職
[00:20:55.500 --> 00:20:56.500]  完全不用
[00:20:56.500 --> 00:20:58.500]  家裡已經供應足夠
[00:20:58.500 --> 00:21:00.500]  我成長的年代完全不一樣
[00:21:00.500 --> 00:21:03.500]  我小學階段就已經要做童工兼職
[00:21:03.500 --> 00:21:05.500]  不僅僅是賺自己的零用
[00:21:05.500 --> 00:21:07.500]  更加要幫補家計
[00:21:07.500 --> 00:21:09.500]  不過正因為很早
[00:21:09.500 --> 00:21:12.500]  就要分擔家裡的開銷費用
[00:21:12.500 --> 00:21:15.500]  我對家裡就有很強的承擔感
[00:21:15.500 --> 00:21:18.500]  我是家裡的骨幹成員
[00:21:18.500 --> 00:21:20.500]  我對維持這頭家
