
[00:00:00.000 --> 00:00:04.000]  讓我們繼續以聆聽聖道敬拜
[00:02:16.000 --> 00:02:17.000]  學我的養息
[00:02:17.000 --> 00:02:21.000]  這樣你們心裡就必得享安息
[00:02:21.000 --> 00:02:23.000]  因為我的呃是容易的
[00:02:23.000 --> 00:02:26.000]  我的擔子是輕散的
[00:02:26.000 --> 00:02:29.000]  願神的話光照我們的生命
[00:02:29.000 --> 00:02:37.000]  請姐妹平安
[00:02:37.000 --> 00:02:38.000]  平安
[00:02:38.000 --> 00:02:42.000]  我們繼續《詩篇裡的基督》這系列宣講
[00:02:42.000 --> 00:02:44.000]  如果你有留意
[00:02:44.000 --> 00:02:47.000]  剛才三段經文都與一個主題有關
[00:02:47.000 --> 00:02:49.000]  安息
[00:02:49.000 --> 00:02:52.000]  不知道一聽到安息這兩個字
[00:02:52.000 --> 00:02:54.000]  會令你聯想起什麼?
[00:02:54.000 --> 00:02:57.000]  很多人都會
[00:02:57.000 --> 00:02:58.000]  很自然的
[00:02:58.000 --> 00:03:00.000]  一聽到這兩個字就會聯想起
[00:03:00.000 --> 00:03:01.000]  死亡
[00:03:01.000 --> 00:03:03.000]  或者離世
[00:03:03.000 --> 00:03:07.000]  譬如可能如果你有在社交平台裡
[00:03:07.000 --> 00:03:08.000]  活躍開的
[00:03:08.000 --> 00:03:11.000]  無論Facebook或者IG
[00:03:11.000 --> 00:03:13.000]  當可能你見到有人
[00:03:13.000 --> 00:03:16.000]  發佈一些新故的消息的時候
[00:03:16.000 --> 00:03:18.000]  可能因為年紀大
[00:03:18.000 --> 00:03:19.000]  或者是疾病
[00:03:19.000 --> 00:03:21.000]  或者戰亂
[00:03:21.000 --> 00:03:22.000]  或者意外
[00:03:22.000 --> 00:03:23.000]  甚至乎可能有時
[00:03:23.000 --> 00:03:26.000]  他心愛的寵物離開世界的時候
[00:03:26.000 --> 00:03:29.000]  就會有人在他的消息下面留言
[00:03:29.000 --> 00:03:31.000]  三個英文字是什麼?
[00:03:31.000 --> 00:03:32.000]  大家很厲害
[00:03:32.000 --> 00:03:34.000]  又玩這個媒體
[00:03:34.000 --> 00:03:35.000]  RIP
[00:03:35.000 --> 00:03:37.000]  英文是Rest in Peace
[00:03:37.000 --> 00:03:38.000]  中文就是
[00:03:38.000 --> 00:03:41.000]  願死者安息
[00:03:41.000 --> 00:03:44.000]  又或者我們基督教的喪禮
[00:03:44.000 --> 00:03:45.000]  我們不會叫喪禮
[00:03:45.000 --> 00:03:47.000]  我們會叫什麼?
[00:03:47.000 --> 00:03:49.000]  大家都很有體會
[00:03:49.000 --> 00:03:50.000]  我們會叫安息禮
[00:03:50.000 --> 00:03:52.000]  我們不會叫喪禮
[00:03:52.000 --> 00:03:54.000]  我們會說死去的人
[00:03:54.000 --> 00:03:56.000]  我們稱呼他是怎樣?
[00:03:56.000 --> 00:03:58.000]  安息主懷
[00:03:58.000 --> 00:04:00.000]  或者說息奴歸主
[00:04:00.000 --> 00:04:02.000]  我們看到其實安息
[00:04:02.000 --> 00:04:05.000]  給我們一個很深的印象
[00:04:05.000 --> 00:04:06.000]  或者前設就是
[00:04:06.000 --> 00:04:09.000]  針對那些已經離開世界的人
[00:04:09.000 --> 00:04:11.000]  不過如果我們看回聖經
[00:04:11.000 --> 00:04:13.000]  特別今天的經文
[00:04:13.000 --> 00:04:14.000]  你其實見到有很多
[00:04:14.000 --> 00:04:16.000]  關於安息方面的教導
[00:04:16.000 --> 00:04:18.000]  是針對活人的
[00:04:18.000 --> 00:04:21.000]  是針對那些仍然在世上的人
[00:04:21.000 --> 00:04:25.000]  他強調人應該在地上
[00:04:25.000 --> 00:04:27.000]  仍然在存活的時候
[00:04:27.000 --> 00:04:29.000]  就可以經驗到
[00:04:29.000 --> 00:04:31.000]  享受到上帝的安息
[00:04:31.000 --> 00:04:33.000]  所以聖經裡面所說的安息
[00:04:33.000 --> 00:04:36.000]  不只是說RIP
[00:04:36.000 --> 00:04:38.000]  不只是願死者安息
[00:04:38.000 --> 00:04:40.000]  更多是涉及什麼?
[00:04:40.000 --> 00:04:42.000]  願生者安息
[00:04:42.000 --> 00:04:44.000]  在生的人
[00:04:44.000 --> 00:04:45.000]  所以很盼望
[00:04:45.000 --> 00:04:48.000]  藉著我們剛才所宣讀的幾段經文
[00:04:48.000 --> 00:04:50.000]  詩篇、希伯來書和馬達福音
[00:04:50.000 --> 00:04:52.000]  幫助我們明白
[00:04:52.000 --> 00:04:54.000]  並且可以進入
[00:04:54.000 --> 00:04:56.000]  上帝安息的應許
[00:04:56.000 --> 00:04:58.000]  我們先看第一段
[00:04:58.000 --> 00:05:00.000]  詩篇的95篇
[00:05:00.000 --> 00:05:02.000]  剛才讀了6至11節
[00:05:02.000 --> 00:05:04.000]  其實它全部的
[00:05:04.000 --> 00:05:06.000]  我們剛才1至5節是未讀的
[00:05:06.000 --> 00:05:07.000]  你會發覺
[00:05:07.000 --> 00:05:09.000]  如果我們看完整個95篇
[00:05:09.000 --> 00:05:11.000]  程序表已經印了
[00:05:11.000 --> 00:05:12.000]  講到大綱那裡
[00:05:12.000 --> 00:05:14.000]  其實是涵括了一些
[00:05:14.000 --> 00:05:16.000]  敬拜或崇拜的內涵
[00:05:16.000 --> 00:05:19.000]  11節裡面其實可以分為三個部分
[00:05:19.000 --> 00:05:21.000]  第一個部分由來也開始
[00:05:21.000 --> 00:05:23.000]  1至5節
[00:05:23.000 --> 00:05:25.000]  裡面呼籲百姓如何去敬拜
[00:05:25.000 --> 00:05:27.000]  要用一個感恩的心
[00:05:27.000 --> 00:05:29.000]  要用一個歡欣的心
[00:05:29.000 --> 00:05:31.000]  來去敬拜上帝
[00:05:31.000 --> 00:05:35.000]  因為上帝就是我們的拯救盤石
[00:05:35.000 --> 00:05:39.000]  祂又是那位偉大至高的君王
[00:05:39.000 --> 00:05:40.000]  不單止這樣
[00:05:40.000 --> 00:05:41.000]  祂還是那位獨一的真神
[00:05:41.000 --> 00:05:44.000]  超越超乎一切偶像
[00:05:44.000 --> 00:05:46.000]  那些虛假的偶像
[00:05:46.000 --> 00:05:48.000]  祂又是那位創造的主
[00:05:48.000 --> 00:05:50.000]  這裡一連串說
[00:05:50.000 --> 00:05:53.000]  天地萬物都是祂首創造
[00:05:53.000 --> 00:05:55.000]  都是屬乎上帝
[00:05:55.000 --> 00:05:57.000]  所以詩人呼籲
[00:05:57.000 --> 00:06:01.000]  我們當見到上帝這份偉大和超越的時候
[00:06:01.000 --> 00:06:04.000]  很自然應該是讚歎
[00:06:04.000 --> 00:06:06.000]  並且從心底裡
[00:06:06.000 --> 00:06:10.000]  向上帝發出那份歡呼歌頌
[00:06:10.000 --> 00:06:12.000]  這是第一部分
[00:06:12.000 --> 00:06:13.000]  至於第二個部分
[00:06:13.000 --> 00:06:15.000]  你會看到第二個「來」出現
[00:06:15.000 --> 00:06:16.000]  在第六節
[00:06:16.000 --> 00:06:17.000]  這部分比較短
[00:06:17.000 --> 00:06:20.000]  六至七節的上半部分
[00:06:20.000 --> 00:06:24.000]  他在說呼籲百姓
[00:06:24.000 --> 00:06:25.000]  這次不是歡呼了
[00:06:25.000 --> 00:06:26.000]  不是歌頌
[00:06:26.000 --> 00:06:29.000]  是屈身跪下
[00:06:29.000 --> 00:06:32.000]  表達一種很謙恭的態度
[00:06:32.000 --> 00:06:34.000]  來到上帝面前
[00:06:34.000 --> 00:06:35.000]  他提醒百姓
[00:06:35.000 --> 00:06:39.000]  其實在我們歌頌、歡呼的時候
[00:06:39.000 --> 00:06:43.000]  在我們情感處於高漲激昂的時候
[00:06:43.000 --> 00:06:45.000]  不要過了龍
[00:06:45.000 --> 00:06:49.000]  不要興奮到忘記了自己的身份
[00:06:49.000 --> 00:06:51.000]  第七節說到我們的身份
[00:06:51.000 --> 00:06:53.000]  上帝是我們的神
[00:06:53.000 --> 00:06:54.000]  這句話其實很重要
[00:06:54.000 --> 00:06:57.000]  他已經分了高低
[00:06:57.000 --> 00:06:58.000]  上帝是我們的神
[00:06:58.000 --> 00:07:03.000]  即是強調上帝在我們身上擁有主權
[00:07:03.000 --> 00:07:05.000]  上帝固然喜悅我們
[00:07:05.000 --> 00:07:08.000]  來到祂面前親近祂、敬拜祂
[00:07:08.000 --> 00:07:13.000]  但不代表我們和上帝是平起平坐
[00:07:13.000 --> 00:07:16.000]  我們是一種從屬的關係
[00:07:16.000 --> 00:07:18.000]  正如詩人繼續說
[00:07:18.000 --> 00:07:21.000]  我們是祂草場的羊
[00:07:21.000 --> 00:07:23.000]  是祂手下的物
[00:07:23.000 --> 00:07:26.000]  看到從屬高低的分別嗎?
[00:07:26.000 --> 00:07:30.000]  這兩句話其實是代表我們要承認
[00:07:30.000 --> 00:07:34.000]  我們必須依靠上帝的供應和保護
[00:07:34.000 --> 00:07:38.000]  我們必須順從祂的安排和帶領
[00:07:38.000 --> 00:07:41.000]  我們才可以存活
[00:07:41.000 --> 00:07:45.000]  不過詩人似乎也很明白
[00:07:45.000 --> 00:07:47.000]  因為罪的緣故
[00:07:47.000 --> 00:07:50.000]  百姓通常會怎樣呢?
[00:07:50.000 --> 00:07:53.000]  口裡是承認的、點頭的
[00:07:53.000 --> 00:07:56.000]  但回到現實生活裡
[00:07:56.000 --> 00:07:59.000]  離開了敬拜的場所之後
[00:07:59.000 --> 00:08:02.000]  很多時候只想要上帝的供應
[00:08:02.000 --> 00:08:04.000]  只想要祂的保護
[00:08:04.000 --> 00:08:07.000]  不過祂的安排和帶領就不太好
[00:08:07.000 --> 00:08:09.000]  我不太想遵守
[00:08:09.000 --> 00:08:12.000]  所以你看到第三部分的氣氛很不同嗎?
[00:08:12.000 --> 00:08:15.000]  七章後半節至十一節
[00:08:15.000 --> 00:08:19.000]  第七節後半節至十一節
[00:08:19.000 --> 00:08:21.000]  整個氣氛都轉變了
[00:08:21.000 --> 00:08:24.000]  開始變得嚴肅、嚴厲
[00:08:24.000 --> 00:08:27.000]  詩人開始告誡讀者
[00:08:27.000 --> 00:08:31.000]  「惟願你們今天要聽上帝話」
[00:08:31.000 --> 00:08:34.000]  「不可以硬著心」
[00:08:34.000 --> 00:08:37.000]  很明顯整個氣氛不同了
[00:08:37.000 --> 00:08:40.000]  為了強化教導的果效
[00:08:40.000 --> 00:08:42.000]  他用了一個例子
[00:08:42.000 --> 00:08:47.000]  以色列人非常熟悉的一段慘痛的歷史教訓
[00:08:47.000 --> 00:08:49.000]  作為一個借鑒
[00:08:49.000 --> 00:08:53.000]  這段歷史其實就在文素記十四章裡
[00:08:53.000 --> 00:08:55.000]  當日探子事件
[00:08:55.000 --> 00:08:57.000]  以至上帝大怒
[00:08:57.000 --> 00:09:00.000]  讓他們有一群人只能留在曠野
[00:09:00.000 --> 00:09:01.000]  然後再去迦南
[00:09:01.000 --> 00:09:03.000]  經文說有兩個地方
[00:09:03.000 --> 00:09:07.000]  米利巴是爭鬧的意思
[00:09:07.000 --> 00:09:10.000]  瑪薩是代表試探的意思
[00:09:10.000 --> 00:09:13.000]  反映以色列人出埃及後
[00:09:13.000 --> 00:09:15.000]  在這個地方試探上帝
[00:09:15.000 --> 00:09:18.000]  爭論有沒有水學
[00:09:18.000 --> 00:09:21.000]  最後上帝透過摩西擊打盆石
[00:09:21.000 --> 00:09:24.000]  解決了他們喝水的問題
[00:09:24.000 --> 00:09:26.000]  不過你會看到
[00:09:26.000 --> 00:09:27.000]  在《五經》記載
[00:09:27.000 --> 00:09:29.000]  這群人在曠野
[00:09:29.000 --> 00:09:31.000]  雖然經歷了上帝的拯救
[00:09:31.000 --> 00:09:33.000]  一次又一次見識到
[00:09:33.000 --> 00:09:36.000]  上帝對他們的供應、保守和帶領
[00:09:36.000 --> 00:09:40.000]  但卻沒有因為這樣而累積到
[00:09:40.000 --> 00:09:42.000]  對上帝的信服
[00:09:42.000 --> 00:09:45.000]  那種完全信靠他的態度
[00:09:45.000 --> 00:09:47.000]  反而是怎樣呢?
[00:09:47.000 --> 00:09:48.000]  好像經文說
[00:09:48.000 --> 00:09:49.000]  經常試探上帝
[00:09:49.000 --> 00:09:51.000]  懷疑上帝是否真的對我這麼好
[00:09:51.000 --> 00:09:53.000]  你叫我出來
[00:09:53.000 --> 00:09:54.000]  還要去迦南
[00:09:54.000 --> 00:09:55.000]  是否真的這麼好
[00:09:55.000 --> 00:09:56.000]  好像埃及那樣
[00:09:56.000 --> 00:09:58.000]  經常試探上帝
[00:09:58.000 --> 00:10:02.000]  質疑上帝的說話的可信性或可靠性
[00:10:02.000 --> 00:10:04.000]  最後我們當然知道
[00:10:04.000 --> 00:10:05.000]  有一部分人
[00:10:05.000 --> 00:10:07.000]  他們背棄了上帝
[00:10:07.000 --> 00:10:09.000]  他們很想回到埃及
[00:10:09.000 --> 00:10:11.000]  過他們遺留的生活
[00:10:11.000 --> 00:10:13.000]  結果就像詩篇所說
[00:10:13.000 --> 00:10:16.000]  上帝發裂腦
[00:10:16.000 --> 00:10:17.000]  上帝說我厭煩
[00:10:17.000 --> 00:10:18.000]  夠了
[00:10:18.000 --> 00:10:19.000]  我受夠了
[00:10:19.000 --> 00:10:22.000]  上帝說厭煩那一代的百姓
[00:10:22.000 --> 00:10:23.000]  不再寬容
[00:10:23.000 --> 00:10:25.000]  並且在路中起勢
[00:10:25.000 --> 00:10:29.000]  他們斷不可以進入我的安息
[00:10:29.000 --> 00:10:31.000]  上帝很斷言
[00:10:31.000 --> 00:10:33.000]  這句話是甚麼意思呢?
[00:10:33.000 --> 00:10:35.000]  他們不能回到起點
[00:10:35.000 --> 00:10:37.000]  不能回到埃及
[00:10:37.000 --> 00:10:38.000]  能不能去到終點?
[00:10:38.000 --> 00:10:39.000]  又不能去到終點
[00:10:39.000 --> 00:10:40.000]  不能進入迦南
[00:10:40.000 --> 00:10:44.000]  不能去到上帝應去的安息地方
[00:10:44.000 --> 00:10:45.000]  即是怎樣呢?
[00:10:45.000 --> 00:10:46.000]  不上又不下
[00:10:46.000 --> 00:10:47.000]  上帝說
[00:10:47.000 --> 00:10:48.000]  滯留在這裡
[00:10:48.000 --> 00:10:49.000]  滯留四十年
[00:10:49.000 --> 00:10:51.000]  直到你們離開世界
[00:10:51.000 --> 00:10:53.000]  所以這裡說
[00:10:53.000 --> 00:10:55.000]  他們不能進入上帝的安息
[00:10:55.000 --> 00:10:57.000]  因為不聽上帝的吩咐
[00:10:57.000 --> 00:10:58.000]  不上不下
[00:10:58.000 --> 00:10:59.000]  結果滯留
[00:10:59.000 --> 00:11:02.000]  不能進入應許的安息之地
[00:11:02.000 --> 00:11:04.000]  事實上弟兄姊妹
[00:11:04.000 --> 00:11:06.000]  給我們看到一個圖像
[00:11:06.000 --> 00:11:09.000]  昔日百姓雖然出了埃及
[00:11:09.000 --> 00:11:12.000]  但進不了迦南安息地
[00:11:12.000 --> 00:11:15.000]  給我們反省的機會
[00:11:15.000 --> 00:11:19.000]  原來不是所有前來敬拜上帝的人
[00:11:19.000 --> 00:11:22.000]  都一定得到上帝安息的應許
[00:11:22.000 --> 00:11:26.000]  為何得不到?
[00:11:26.000 --> 00:11:28.000]  經文裡說得很清楚
[00:11:28.000 --> 00:11:29.000]  因為總是硬著心
[00:11:29.000 --> 00:11:32.000]  不願意聽從上帝的話語
[00:11:32.000 --> 00:11:34.000]  就等同於今天
[00:11:34.000 --> 00:11:36.000]  不少人雖然信耶穌
[00:11:36.000 --> 00:11:39.000]  以耶穌為主
[00:11:39.000 --> 00:11:44.000]  但最後卻得不到耶穌的安息應許
[00:11:44.000 --> 00:11:45.000]  是因為什麼?
[00:11:45.000 --> 00:11:49.000]  是因為骨子裡仍然是自己扯得很緊
[00:11:49.000 --> 00:11:51.000]  靠自己來判斷
[00:11:51.000 --> 00:11:52.000]  靠自己生活
[00:11:52.000 --> 00:11:55.000]  或只是選擇聽從上帝一些
[00:11:55.000 --> 00:11:57.000]  他覺得合聽的吩咐
[00:11:57.000 --> 00:12:00.000]  他不肯將我們的生命主權
[00:12:00.000 --> 00:12:03.000]  完全交給上帝
[00:12:03.000 --> 00:12:05.000]  我們呢?
[00:12:05.000 --> 00:12:10.000]  我們今天都是前來敬拜上帝的人
[00:12:10.000 --> 00:12:13.000]  我們在這段經文光照下
[00:12:13.000 --> 00:12:15.000]  我們都要負心自問
[00:12:15.000 --> 00:12:19.000]  我們能否進入上帝的安息?
[00:12:19.000 --> 00:12:21.000]  不是等離世的時候才問
[00:12:21.000 --> 00:12:23.000]  是在世的時候
[00:12:23.000 --> 00:12:27.000]  就要不斷問自己這個問題
[00:12:27.000 --> 00:12:30.000]  我們崇拜大約兩個小時
[00:12:30.000 --> 00:12:32.000]  我們在裡面
[00:12:32.000 --> 00:12:33.000]  在這個時空
[00:12:33.000 --> 00:12:37.000]  無論唱詩或各樣的項目
[00:12:37.000 --> 00:12:39.000]  我們都會視耶穌為主
[00:12:39.000 --> 00:12:41.000]  我們都會雅門點頭
[00:12:41.000 --> 00:12:43.000]  我們會口裡承認
[00:12:43.000 --> 00:12:44.000]  祂是我們的王
[00:12:44.000 --> 00:12:46.000]  我們要信服祂
[00:12:46.000 --> 00:12:48.000]  離開了這個教會
[00:12:48.000 --> 00:12:51.000]  剩下的166個小時
[00:12:51.000 --> 00:12:54.000]  我們下次回來崇拜的時候
[00:12:54.000 --> 00:12:57.000]  我們是否仍然繼續願意
[00:12:57.000 --> 00:13:00.000]  順從上帝的吩咐和大令?
[00:13:00.000 --> 00:13:02.000]  詩篇正在問我們這件事
[00:13:02.000 --> 00:13:04.000]  不只是在禮堂這個空間
[00:13:04.000 --> 00:13:07.000]  不只是在當時的會幕或聖殿
[00:13:07.000 --> 00:13:08.000]  離開了
[00:13:08.000 --> 00:13:09.000]  回到生活
[00:13:09.000 --> 00:13:11.000]  那個長時間裡面
[00:13:11.000 --> 00:13:15.000]  我們是否仍然敬拜上帝
[00:13:15.000 --> 00:13:16.000]  尊重祂的話語
[00:13:16.000 --> 00:13:20.000]  承認祂在我們身上的主權?
[00:13:20.000 --> 00:13:21.000]  弟兄姊妹
[00:13:21.000 --> 00:13:22.000]  經文這裡說
[00:13:22.000 --> 00:13:24.000]  進入上帝安息是什麼?
[00:13:24.000 --> 00:13:26.000]  是今天
[00:13:26.000 --> 00:13:28.000]  今天就要把握
[00:13:28.000 --> 00:13:32.000]  今天就要聽從上帝的吩咐
[00:13:32.000 --> 00:13:33.000]  換句話來說
[00:13:33.000 --> 00:13:35.000]  我們這些已經蒙上帝請救
[00:13:35.000 --> 00:13:36.000]  有信仰生活
[00:13:36.000 --> 00:13:37.000]  有聖經教導的人
[00:13:37.000 --> 00:13:39.000]  我們已經出了埃及
[00:13:39.000 --> 00:13:42.000]  我們也正在走進迦南
[00:13:42.000 --> 00:13:45.000]  但是我們有沒有真的
[00:13:45.000 --> 00:13:48.000]  聽從上帝的吩咐來生活?
[00:13:48.000 --> 00:13:50.000]  還是不知不覺
[00:13:50.000 --> 00:13:53.000]  我們重演昔日第一代以色列人的歷史
[00:13:53.000 --> 00:13:57.000]  在曠野裡徘徊滯留
[00:13:57.000 --> 00:13:59.000]  總是無法掌握到
[00:13:59.000 --> 00:14:02.000]  享受上帝給我們的安息
[00:14:02.000 --> 00:14:04.000]  事實上
[00:14:04.000 --> 00:14:06.000]  不單只是詩篇作者
[00:14:06.000 --> 00:14:08.000]  他提出的問題
[00:14:08.000 --> 00:14:10.000]  你會發覺到了新約
[00:14:10.000 --> 00:14:13.000]  希伯來書還在問這個問題
[00:14:13.000 --> 00:14:14.000]  到現在
[00:14:14.000 --> 00:14:16.000]  作者仍然在問
[00:14:16.000 --> 00:14:18.000]  聖經仍然在問
[00:14:18.000 --> 00:14:22.000]  我們進入上帝安息這個問題
[00:14:22.000 --> 00:14:23.000]  事實上你會看到
[00:14:23.000 --> 00:14:28.000]  希伯來書是參考至詩篇九十五篇
[00:14:28.000 --> 00:14:30.000]  希伯來書第四章一至二節
[00:14:30.000 --> 00:14:32.000]  或者說再前一點第三章
[00:14:32.000 --> 00:14:34.000]  在聖靈的引導裡
[00:14:34.000 --> 00:14:38.000]  希伯來書作者引用了詩篇九十五篇
[00:14:38.000 --> 00:14:44.000]  作為第一代教會信徒的借鑒
[00:14:44.000 --> 00:14:48.000]  上帝昔日對以色列人的安息的應許
[00:14:48.000 --> 00:14:50.000]  作者說今天仍然是有效
[00:14:50.000 --> 00:14:52.000]  對新約的信徒仍然有效
[00:14:52.000 --> 00:14:54.000]  並且惠及的範圍更廣
[00:14:54.000 --> 00:14:56.000]  不再單單是給以色列人
[00:14:56.000 --> 00:15:00.000]  而是給每一個凡應信耶穌為主的基督徒
[00:15:00.000 --> 00:15:02.000]  包括我們
[00:15:02.000 --> 00:15:05.000]  不過作者鄭重提醒
[00:15:05.000 --> 00:15:10.000]  要兌現上帝安息的應許是有條件的
[00:15:10.000 --> 00:15:12.000]  說得很清楚是有條件的
[00:15:12.000 --> 00:15:16.000]  首先他說人要用一個畏懼的態度
[00:15:16.000 --> 00:15:19.000]  來回應上帝安息的應許
[00:15:19.000 --> 00:15:20.000]  什麼是畏懼呢?
[00:15:20.000 --> 00:15:23.000]  我們聽到好像很負面
[00:15:23.000 --> 00:15:24.000]  畏懼不是害怕
[00:15:24.000 --> 00:15:27.000]  不是畏首畏尾的那種狀況
[00:15:27.000 --> 00:15:29.000]  或者用另一個字我們會比較明白
[00:15:29.000 --> 00:15:33.000]  敬畏、小心、謹慎
[00:15:33.000 --> 00:15:36.000]  這個態度令我們面對上帝的話語
[00:15:36.000 --> 00:15:38.000]  不敢抬攬
[00:15:38.000 --> 00:15:41.000]  面對上帝的話語我們不敢輕慢
[00:15:41.000 --> 00:15:43.000]  並且我們知道
[00:15:43.000 --> 00:15:46.000]  如果我們持續心硬
[00:15:46.000 --> 00:15:48.000]  不肯聽上帝的吩咐
[00:15:48.000 --> 00:15:50.000]  是有後果的
[00:15:50.000 --> 00:15:52.000]  昔日的百姓有後果
[00:15:52.000 --> 00:15:53.000]  今天也會有
[00:15:53.000 --> 00:15:57.000]  甚至可能是後果更嚴重
[00:15:57.000 --> 00:16:02.000]  如何體驗一份敬畏、小心、謹慎的態度呢?
[00:16:02.000 --> 00:16:04.000]  早幾年大家都體會到
[00:16:04.000 --> 00:16:05.000]  你覺不覺得?
[00:16:05.000 --> 00:16:07.000]  疫情的時候
[00:16:07.000 --> 00:16:10.000]  你是最敬畏、謹慎地過生活的
[00:16:10.000 --> 00:16:12.000]  有沒有留意?
[00:16:12.000 --> 00:16:15.000]  你因為很擔心感染
[00:16:15.000 --> 00:16:17.000]  影響到你身邊的人
[00:16:17.000 --> 00:16:18.000]  不能上班
[00:16:18.000 --> 00:16:20.000]  甚至面對生命的威脅
[00:16:20.000 --> 00:16:23.000]  於是沒有人會心存僥倖
[00:16:23.000 --> 00:16:25.000]  說我不戴口罩出街
[00:16:25.000 --> 00:16:27.000]  現在因為過了
[00:16:27.000 --> 00:16:29.000]  但在那段高峰時間
[00:16:29.000 --> 00:16:32.000]  沒有人會想著沒事的
[00:16:32.000 --> 00:16:33.000]  不戴口罩也沒事的
[00:16:33.000 --> 00:16:35.000]  照出街也沒事的
[00:16:35.000 --> 00:16:38.000]  每一個人都帶著謹慎、敬畏的心
[00:16:38.000 --> 00:16:41.000]  做足所有防護措施
[00:16:41.000 --> 00:16:43.000]  盡可能減低風險
[00:16:43.000 --> 00:16:45.000]  同樣
[00:16:45.000 --> 00:16:47.000]  雖然上帝的安息
[00:16:47.000 --> 00:16:51.000]  這個應許已經留給每一個新約的信徒
[00:16:51.000 --> 00:16:52.000]  但是
[00:16:52.000 --> 00:16:54.000]  作者亦警告
[00:16:54.000 --> 00:16:57.000]  沒有以敬畏態度來回應的人
[00:16:57.000 --> 00:17:00.000]  是要承擔風險的
[00:17:00.000 --> 00:17:01.000]  有可能
[00:17:01.000 --> 00:17:03.000]  好像作者所說
[00:17:03.000 --> 00:17:05.000]  趕不上這個應許
[00:17:05.000 --> 00:17:06.000]  趕不上的意思是
[00:17:06.000 --> 00:17:08.000]  你去不到目的地
[00:17:08.000 --> 00:17:09.000]  就像昔日以色列人一樣
[00:17:09.000 --> 00:17:11.000]  去不到迦南應許地
[00:17:11.000 --> 00:17:13.000]  被排拒於門外
[00:17:13.000 --> 00:17:15.000]  就像昔日抗疫的百姓
[00:17:15.000 --> 00:17:20.000]  最終被神拒諸於應許的大門之外
[00:17:20.000 --> 00:17:21.000]  而另一方面
[00:17:21.000 --> 00:17:23.000]  作者亦勉勵我們
[00:17:23.000 --> 00:17:25.000]  不可以只有心
[00:17:25.000 --> 00:17:26.000]  只有心不足夠
[00:17:26.000 --> 00:17:30.000]  只有敬畏、畏懼的態度不足夠
[00:17:30.000 --> 00:17:31.000]  還要有行動
[00:17:31.000 --> 00:17:35.000]  連同行動來配合上帝這個安息的應許
