
[00:00:00.000 --> 00:00:08.000]  今日經訓記載於約翰福音第七章第十四至三十一節
[00:04:29.000 --> 00:04:32.000]  耶穌雖然說要低調
[00:04:32.000 --> 00:04:36.000]  不過他竟然在聖殿裡站出來教訓人
[00:04:36.000 --> 00:04:41.000]  或者耶穌覺得與其讓身邊的人各自去猜測
[00:04:41.000 --> 00:04:45.000]  估計耶穌是誰,他說什麼,言滿天非
[00:04:45.000 --> 00:04:48.000]  真真假假假假真真
[00:04:48.000 --> 00:04:52.000]  不如他親自出來講道,講他自己的觀點
[00:04:52.000 --> 00:04:55.000]  聽眾同意不同意是一件事
[00:04:55.000 --> 00:05:00.000]  最少可以消除一些不必要的謠傳誤會
[00:05:00.000 --> 00:05:03.000]  按著約翰福音的記載
[00:05:03.000 --> 00:05:07.000]  這是耶穌第一次在聖殿裡講道
[00:05:07.000 --> 00:05:10.000]  之前他曾經在聖城附近行過神蹟
[00:05:10.000 --> 00:05:12.000]  但沒有提到他講道
[00:05:12.000 --> 00:05:15.000]  他的聽眾在聖殿裡
[00:05:15.000 --> 00:05:18.000]  多數都是從各地來守節的猶太人
[00:05:18.000 --> 00:05:21.000]  很多人第一次聽耶穌講道
[00:05:21.000 --> 00:05:23.000]  就感覺到很震撼
[00:05:23.000 --> 00:05:27.000]  耶穌在加里尼山頭野嶺講道講過很多次
[00:05:27.000 --> 00:05:31.000]  在聖殿,耶路撒冷的聖殿是第一次
[00:05:31.000 --> 00:05:34.000]  第一次聽他講道的人很震撼
[00:05:34.000 --> 00:05:36.000]  聽眾中有人稀奇說
[00:05:36.000 --> 00:05:39.000]  耶穌沒有受過經學訓練
[00:05:39.000 --> 00:05:43.000]  他從哪裡得著律法的知識呢?
[00:05:43.000 --> 00:05:46.000]  他們稀奇的不僅僅是
[00:05:46.000 --> 00:05:50.000]  耶穌具備講經的律法知識
[00:05:50.000 --> 00:05:52.000]  更加稀奇的是
[00:05:52.000 --> 00:05:53.000]  耶穌講的東西
[00:05:53.000 --> 00:05:56.000]  跟他們過去一直聽的觀點很不同
[00:05:56.000 --> 00:05:58.000]  他有特別的動見
[00:05:58.000 --> 00:06:04.000]  並且耶穌的講道有種特別的魅力
[00:06:04.000 --> 00:06:06.000]  總之你聽他講話
[00:06:06.000 --> 00:06:08.000]  不僅聽到他的觀點
[00:06:08.000 --> 00:06:10.000]  你只會覺得很有權威
[00:06:10.000 --> 00:06:14.000]  為什麼這個人講話這麼有權威呢?
[00:06:14.000 --> 00:06:16.000]  很想去跟隨他
[00:06:16.000 --> 00:06:20.000]  他們問耶穌的觀點
[00:06:20.000 --> 00:06:24.000]  是從哪一個拉比學派
[00:06:24.000 --> 00:06:26.000]  Mabinic School來的呢?
[00:06:26.000 --> 00:06:28.000]  為什麼從來沒有聽過呢?
[00:06:28.000 --> 00:06:32.000]  那時候的猶太人解經有幾個不同的學派
[00:06:32.000 --> 00:06:34.000]  他們叫拉比學派
[00:06:34.000 --> 00:06:39.000]  就好像我們的武當、阿彌、空洞
[00:06:39.000 --> 00:06:41.000]  有很多派的
[00:06:41.000 --> 00:06:42.000]  但是耶穌是哪一派呢?
[00:06:42.000 --> 00:06:44.000]  他們馬上問這個問題
[00:06:44.000 --> 00:06:48.000]  我們知道耶穌的講道是多麼奇怪
[00:06:48.000 --> 00:06:52.000]  聽他講道的人都有種稀奇
[00:06:52.000 --> 00:06:55.000]  《馬太福音》記載
[00:06:55.000 --> 00:06:57.000]  耶穌在登山補訓之後
[00:06:57.000 --> 00:06:59.000]  聽眾的反應就是
[00:06:59.000 --> 00:07:01.000]  眾人都稀奇他的教訓
[00:07:01.000 --> 00:07:02.000]  因為其他教訓他們
[00:07:02.000 --> 00:07:04.000]  像有權柄的人
[00:07:04.000 --> 00:07:06.000]  不像他們的文士
[00:07:06.000 --> 00:07:10.000]  為什麼這麼有權威呢?
[00:07:10.000 --> 00:07:14.000]  耶穌在聖殿裏回答這些人
[00:07:14.000 --> 00:07:16.000]  我的教訓不是我自己的
[00:07:16.000 --> 00:07:18.000]  乃是那差我來者的
[00:07:18.000 --> 00:07:21.000]  人若立志遵著他的旨而行
[00:07:21.000 --> 00:07:22.000]  就必曉得這教訓
[00:07:22.000 --> 00:07:24.000]  是或是諸於上帝
[00:07:24.000 --> 00:07:26.000]  或是我憑著自己說的
[00:07:26.000 --> 00:07:28.000]  第十六十七節
[00:07:28.000 --> 00:07:30.000]  和傳統中國人一樣
[00:07:30.000 --> 00:07:35.000]  猶太人是一個很崇尚古人的民族
[00:07:35.000 --> 00:07:37.000]  不喜歡講某個觀點
[00:07:37.000 --> 00:07:39.000]  某個解說是自己的
[00:07:39.000 --> 00:07:41.000]  我們和古代人不同
[00:07:41.000 --> 00:07:45.000]  我們抄回來都當是自己的原創
[00:07:45.000 --> 00:07:47.000]  古代人明明是自己原創
[00:07:47.000 --> 00:07:49.000]  都當是抄回來的
[00:07:49.000 --> 00:07:51.000]  要假裝抄回來的
[00:07:51.000 --> 00:07:53.000]  所以我們看古代文件
[00:07:53.000 --> 00:07:56.000]  有很多「偽XX」的文件
[00:07:56.000 --> 00:07:58.000]  「書刀XX」
[00:07:58.000 --> 00:08:00.000]  即是說是孔子寫的
[00:08:00.000 --> 00:08:02.000]  但其實不是孔子寫的
[00:08:02.000 --> 00:08:04.000]  是某個人寫了
[00:08:04.000 --> 00:08:06.000]  但不喜歡出自己的名字
[00:08:06.000 --> 00:08:07.000]  就說是孔子寫的
[00:08:07.000 --> 00:08:10.000]  我們今天很難想像這樣的情況
[00:08:10.000 --> 00:08:11.000]  不過古代是有的
[00:08:11.000 --> 00:08:14.000]  因為你想自己的作品流傳於世
[00:08:14.000 --> 00:08:16.000]  你說梁家鑾寫的沒有人看
[00:08:16.000 --> 00:08:18.000]  你說王明道寫的沒有人看
[00:08:18.000 --> 00:08:20.000]  於是就寫了王明道
[00:08:20.000 --> 00:08:22.000]  即是我的筆名
[00:08:22.000 --> 00:08:26.000]  古代人喜歡說來說去
[00:08:26.000 --> 00:08:28.000]  都說甚麼子曰、語雲
[00:08:28.000 --> 00:08:31.000]  孔子怎麼說、論語怎麼說
[00:08:31.000 --> 00:08:34.000]  耶穌在這裡宣稱
[00:08:34.000 --> 00:08:37.000]  祂的傳息不是祂自創的
[00:08:37.000 --> 00:08:41.000]  強調也不是來自任何人間的拉比傳統
[00:08:41.000 --> 00:08:43.000]  而是從上帝來的
[00:08:43.000 --> 00:08:45.000]  律法由上帝頒佈
[00:08:45.000 --> 00:08:47.000]  耶穌的傳息如果是由上帝而來
[00:08:47.000 --> 00:08:49.000]  就具有終極權威
[00:08:49.000 --> 00:08:51.000]  是嗎?不可能有錯誤的
[00:08:51.000 --> 00:08:55.000]  接著耶穌說了一句很重要的話
[00:08:55.000 --> 00:08:57.000]  祂是一個真正敬畏上帝
[00:08:57.000 --> 00:08:59.000]  願意遵祂的道而行的人
[00:08:59.000 --> 00:09:01.000]  也就是說
[00:09:01.000 --> 00:09:06.000]  你聽到是準備毀身於真理
[00:09:06.000 --> 00:09:09.000]  有那個誠信的人
[00:09:09.000 --> 00:09:11.000]  就一定能夠分辨出
[00:09:11.000 --> 00:09:14.000]  耶穌說的教訓到底是出自祂自己
[00:09:14.000 --> 00:09:20.000]  到底是出於上帝還是出於人意
[00:09:20.000 --> 00:09:22.000]  我們知道
[00:09:22.000 --> 00:09:26.000]  講信仰、講神學、講宗教的人
[00:09:26.000 --> 00:09:28.000]  有兩種
[00:09:28.000 --> 00:09:31.000]  一種純粹是吹水活動
[00:09:31.000 --> 00:09:35.000]  將神學變成思想或概念的遊戲
[00:09:35.000 --> 00:09:38.000]  天馬行空為辯論而辯論
[00:09:38.000 --> 00:09:42.000]  所討論的與個人信仰和生活毫無關係
[00:09:42.000 --> 00:09:46.000]  與教會和福音使命更不相干
[00:09:46.000 --> 00:09:50.000]  另一種目的是
[00:09:50.000 --> 00:09:54.000]  要更準確地明白上帝的生意
[00:09:54.000 --> 00:09:56.000]  然後付諸實踐
[00:09:56.000 --> 00:10:03.000]  要更悉切、更有效地完成福音使命
[00:10:03.000 --> 00:10:06.000]  後者就是有誠信的人
[00:10:06.000 --> 00:10:08.000]  正如我經常說
[00:10:08.000 --> 00:10:12.000]  在大學中教系讀基督教
[00:10:12.000 --> 00:10:16.000]  與在神學院讀基督教是兩碼子的事
[00:10:16.000 --> 00:10:21.000]  宗教學是將宗教讀為社會現象、文化現象
[00:10:21.000 --> 00:10:26.000]  去吹水、講理論、思想
[00:10:26.000 --> 00:10:27.000]  天馬行空
[00:10:27.000 --> 00:10:29.000]  說說不准
[00:10:29.000 --> 00:10:31.000]  不需要有信仰
[00:10:31.000 --> 00:10:38.000]  但我們要求的是一個有委身心智
[00:10:38.000 --> 00:10:41.000]  真正相信你所說的
[00:10:41.000 --> 00:10:44.000]  願意委身在其中
[00:10:44.000 --> 00:10:46.000]  很多年前
[00:10:46.000 --> 00:10:50.000]  在國內有一班研究基督教學者
[00:10:50.000 --> 00:10:52.000]  說了很多漢語神學
[00:10:52.000 --> 00:10:54.000]  不知道大家有沒有聽過
[00:10:54.000 --> 00:10:58.000]  港台也有一班基督教學者加入唱和
[00:10:58.000 --> 00:11:02.000]  宣稱他們做的是文化神學、公眾神學
[00:11:02.000 --> 00:11:06.000]  有別於教會的教會神學
[00:11:06.000 --> 00:11:08.000]  教會神學是狹隘的
[00:11:08.000 --> 00:11:12.000]  他們的公眾神學才能夠出台面
[00:11:12.000 --> 00:11:14.000]  在我看來
[00:11:14.000 --> 00:11:18.000]  這些所謂神學不折不扣就是吹水活動
[00:11:18.000 --> 00:11:20.000]  漢語神學的領軍人物
[00:11:20.000 --> 00:11:22.000]  叫劉曉峰
[00:11:22.000 --> 00:11:24.000]  理論天馬行空
[00:11:24.000 --> 00:11:27.000]  生活極其美濫的人
[00:11:27.000 --> 00:11:30.000]  結離三次
[00:11:30.000 --> 00:11:32.000]  又結又離
[00:11:32.000 --> 00:11:35.000]  生活非常混帳
[00:11:35.000 --> 00:11:37.000]  這叫文化基督徒
[00:11:37.000 --> 00:11:40.000]  我從一開始就看不起這些人
[00:11:40.000 --> 00:11:43.000]  恥與他們為伍
[00:11:43.000 --> 00:11:45.000]  聖經說
[00:11:45.000 --> 00:11:49.000]  「立志遵上帝的旨行」
[00:11:49.000 --> 00:11:52.000]  這是真信仰和假信仰的分別所在
[00:11:52.000 --> 00:11:56.000]  真神學和假神學的分別所在
[00:11:56.000 --> 00:12:02.000]  上帝不可以作為一個被研究、被分析的對象
[00:12:02.000 --> 00:12:05.000]  讓你去猜測、想像
[00:12:05.000 --> 00:12:10.000]  必須是你敬畏祂、願意聽祂說
[00:12:10.000 --> 00:12:14.000]  是憑信心實踐的行動
[00:12:14.000 --> 00:12:17.000]  你才可以認識祂
[00:12:17.000 --> 00:12:22.000]  上帝唯獨是你在信仰中
[00:12:22.000 --> 00:12:24.000]  I am believing
[00:12:24.000 --> 00:12:28.000]  我正在信的時候你才認識到祂
[00:12:28.000 --> 00:12:31.000]  再說尋索上帝旨的人
[00:12:31.000 --> 00:12:35.000]  不可能是一個置身事外的局外者
[00:12:35.000 --> 00:12:38.000]  沒有人可以用一個旁觀者
[00:12:38.000 --> 00:12:41.000]  一個bystander的身份去明白上帝的旨意
[00:12:41.000 --> 00:12:46.000]  必須要立志成為上帝旨意的一部分
[00:12:46.000 --> 00:12:49.000]  這樣才能明白上帝的旨意
[00:12:49.000 --> 00:12:53.000]  上帝對未來的旺鎮有什麼旨意?
[00:12:53.000 --> 00:12:56.000]  上帝對未來的香港有什麼旨意?
[00:12:56.000 --> 00:13:01.000]  你吹牛是沒有意義的
[00:13:01.000 --> 00:13:04.000]  唯有願意投身其中
[00:13:04.000 --> 00:13:07.000]  祈禱、行動、承擔
[00:13:07.000 --> 00:13:09.000]  然後我們祈禱
[00:13:09.000 --> 00:13:13.000]  願上帝的旨意成就在我們中間
[00:13:13.000 --> 00:13:16.000]  我們願意委身其中
[00:13:16.000 --> 00:13:21.000]  一個願意參與委身在旺鎮
[00:13:21.000 --> 00:13:23.000]  塑造旺鎮未來的人
[00:13:23.000 --> 00:13:27.000]  就可以說旺鎮的未來是怎樣
[00:13:27.000 --> 00:13:29.000]  我是否一個極極的人?
[00:13:29.000 --> 00:13:31.000]  你聽懂我說話嗎?
[00:13:31.000 --> 00:13:33.000]  置身事外指指點點
[00:13:33.000 --> 00:13:35.000]  慳跌慳跌
[00:13:35.000 --> 00:13:37.000]  你不會知道
[00:13:37.000 --> 00:13:39.000]  因為我講了一句
[00:13:39.000 --> 00:13:42.000]  聽起來有些離經半道的話
[00:13:42.000 --> 00:13:44.000]  我們教務同工
[00:13:44.000 --> 00:13:46.000]  常常在講台上
[00:13:46.000 --> 00:13:48.000]  跟你們說上帝是誰
[00:13:48.000 --> 00:13:50.000]  上帝是怎樣怎樣怎樣
[00:13:50.000 --> 00:13:52.000]  但真相是
[00:13:52.000 --> 00:13:56.000]  沒有人可以告訴你上帝是怎樣的
[00:13:56.000 --> 00:13:59.000]  連聖經都做不到
[00:13:59.000 --> 00:14:01.000]  其他人或聖經
[00:14:01.000 --> 00:14:05.000]  可以跟你介紹有關上帝的資料
[00:14:05.000 --> 00:14:09.000]  但能讓你認識上帝是誰的
[00:14:09.000 --> 00:14:13.000]  只有上帝和你自己
[00:14:13.000 --> 00:14:17.000]  當你和上帝面對面的時候
[00:14:17.000 --> 00:14:22.000]  你就認識從前風聞的那個他
[00:14:22.000 --> 00:14:25.000]  現在親眼看到他
[00:14:25.000 --> 00:14:31.000]  上帝,原來是你
[00:14:31.000 --> 00:14:35.000]  同樣的,甚麼是上帝旨意?
[00:14:35.000 --> 00:14:39.000]  當你親耳聽到他的聲音
[00:14:39.000 --> 00:14:43.000]  聽到他對你的教訓和猜險
[00:14:43.000 --> 00:14:45.000]  你也聽到你自己
[00:14:45.000 --> 00:14:49.000]  自願或不自願的說
[00:14:49.000 --> 00:14:53.000]  我在這裡,僕人敬聽
[00:14:53.000 --> 00:14:56.000]  你就遇上了上帝的旨意
[00:14:56.000 --> 00:14:58.000]  回到聖經
[00:14:58.000 --> 00:15:03.000]  耶穌突然將話題一轉
[00:15:03.000 --> 00:15:06.000]  就指出,講道的時候
[00:15:06.000 --> 00:15:08.000]  專門講個人想法的人
[00:15:08.000 --> 00:15:10.000]  目的是要抬高自己的地位
[00:15:10.000 --> 00:15:12.000]  追求自己的榮耀
[00:15:12.000 --> 00:15:15.000]  唯有只是講上帝的信息的人
[00:15:15.000 --> 00:15:17.000]  要求的是上帝的榮耀
[00:15:17.000 --> 00:15:18.000]  而不是自己的榮耀
[00:15:18.000 --> 00:15:21.000]  是全心高舉真理的人
[00:15:21.000 --> 00:15:23.000]  心裡無不疑
[00:15:23.000 --> 00:15:27.000]  十八節,「人是真的,在他心裡沒有不疑」
[00:15:27.000 --> 00:15:30.000]  耶穌說的當然是祂自己
[00:15:30.000 --> 00:15:35.000]  很多人從實用主義或功能主義的角度去看真理
[00:15:35.000 --> 00:15:38.000]  問,這個真理對我有甚麼好處?
[00:15:38.000 --> 00:15:42.000]  高舉真理為我帶來甚麼好處?
[00:15:42.000 --> 00:15:44.000]  如果只有我發現真理
[00:15:44.000 --> 00:15:48.000]  我就可以壟斷真理,抬高自己,貶低別人
[00:15:48.000 --> 00:15:50.000]  耶穌教導我們
[00:15:50.000 --> 00:15:53.000]  追求真理的目的是預備好
[00:15:53.000 --> 00:15:59.000]  躲在其中,全心全情地服從真理
[00:15:59.000 --> 00:16:04.000]  預備好所有的代價去堅持真理
[00:16:04.000 --> 00:16:08.000]  像孔子說的,「朝問道,直死可疑」
[00:16:08.000 --> 00:16:11.000]  耶穌轉過來質問猶太人
[00:16:11.000 --> 00:16:15.000]  十九節,「摩西希不是傳律法給你們嗎?」
[00:16:15.000 --> 00:16:19.000]  「你們卻沒有一個人遵守律法,為甚麼要殺我?」
[00:16:19.000 --> 00:16:24.000]  耶穌不是經驗上知道眼前所有人都守不住律法
[00:16:24.000 --> 00:16:28.000]  而是原則上認定沒有人能夠守律法
[00:16:28.000 --> 00:16:32.000]  像保羅對律法的講論
[00:16:32.000 --> 00:16:36.000]  律法只能寫人之罪,羅馬書三章的說法
[00:16:36.000 --> 00:16:39.000]  在律法的標準對照之下
[00:16:39.000 --> 00:16:41.000]  每個猶太人都是不義的人
[00:16:41.000 --> 00:16:47.000]  耶穌問,不義的人竟然想殺一個沒有不義的他
[00:16:47.000 --> 00:16:49.000]  這是為了甚麼呢?
[00:16:49.000 --> 00:16:52.000]  惡人殺善人,這樣有天理嗎?
[00:16:52.000 --> 00:16:56.000]  跟耶穌對話的猶太人立即否認
[00:16:56.000 --> 00:17:00.000]  二十節,「你是被鬼附著了,誰想要殺你?」
[00:17:00.000 --> 00:17:03.000]  耶穌揭露了他們心底的想法
[00:17:03.000 --> 00:17:05.000]  不過由於他們還未付諸行動
[00:17:05.000 --> 00:17:07.000]  當然就此口否認
[00:17:07.000 --> 00:17:09.000]  未做就即是沒有
[00:17:09.000 --> 00:17:13.000]  他們倒過來指控耶穌,你是被鬼附的
[00:17:13.000 --> 00:17:18.000]  指責對方被鬼附是最常對人攻擊的手段
[00:17:18.000 --> 00:17:20.000]  完全不用證據
[00:17:20.000 --> 00:17:24.000]  耶穌常常遭遇這樣的指控,好幾次
[00:17:24.000 --> 00:17:29.000]  耶穌列舉了他們反對他的理由
[00:17:29.000 --> 00:17:32.000]  並且指出這個理由的荒謬
[00:17:32.000 --> 00:17:35.000]  耶穌之前來的耶路撒冷
[00:17:35.000 --> 00:17:37.000]  在西羅亞遲止
[00:17:37.000 --> 00:17:43.000]  叫一個躺在玉子的三十八年的坦子希尼行走
[00:17:43.000 --> 00:17:46.000]  我們沒有解讀這段經文
[00:17:46.000 --> 00:17:48.000]  因為我以前講過這段經文
[00:17:48.000 --> 00:17:50.000]  你應該記得,西羅亞遲止
[00:17:50.000 --> 00:17:53.000]  治好三十八年躺在那裡的病人
[00:17:53.000 --> 00:17:55.000]  那天正好是安息日
[00:17:55.000 --> 00:18:00.000]  猶太人在那一次就指控耶穌破壞守安息日的規定
[00:18:00.000 --> 00:18:03.000]  為了對照容
[00:18:03.000 --> 00:18:06.000]  耶穌提到割禮二十二節
[00:18:06.000 --> 00:18:08.000]  摩西傳割禮給你們
[00:18:08.000 --> 00:18:11.000]  其實不是摩西起的,而是從祖先起的
[00:18:11.000 --> 00:18:16.000]  因此你們也在安息日,給人行割禮
[00:18:16.000 --> 00:18:20.000]  割禮的規定是早於摩西的律法
[00:18:20.000 --> 00:18:23.000]  在阿伯拉罕的時候就已經確定了
[00:18:23.000 --> 00:18:25.000]  所以其實不是摩西創造的
[00:18:25.000 --> 00:18:29.000]  不過摩西將割禮納入在律法裡面
[00:18:29.000 --> 00:18:31.000]  成了律法的一部分
[00:18:31.000 --> 00:18:35.000]  這出在《十二章》第四十四節和後面的文章
[00:18:35.000 --> 00:18:40.000]  律法規定,一個男孩出生後第八天就要守割禮
[00:18:40.000 --> 00:18:44.000]  如果那個男孩是在安息日出生
[00:18:44.000 --> 00:18:48.000]  那麼他就在第二個安息日守割禮
[00:18:48.000 --> 00:18:49.000]  你明白我說什麼嗎?
[00:18:49.000 --> 00:18:52.000]  第八天嘛,第八天就是七天後
[00:18:52.000 --> 00:18:54.000]  如果他在安息日出生
[00:18:54.000 --> 00:18:59.000]  那麼律法怎麼規定都不可以禁止人在安息日出生
[00:18:59.000 --> 00:19:03.000]  生孩子什麼時候出生,怎麼輪到你開刀
[00:19:03.000 --> 00:19:08.000]  總之安息日出生了,然後安息日就要守割禮
[00:19:08.000 --> 00:19:13.000]  耶穌於是問,治病是破壞安息日規定
[00:19:13.000 --> 00:19:18.000]  但是猶太人在安息日為人施行割禮
[00:19:18.000 --> 00:19:21.000]  那是不是破壞安息日呢?
[00:19:21.000 --> 00:19:23.000]  猶太人的說法就是
[00:19:23.000 --> 00:19:27.000]  割禮的規定是超越安息日的禁令
[00:19:27.000 --> 00:19:34.000]  為什麼行割禮比治病更加緊要更加緊急呢?
[00:19:34.000 --> 00:19:39.000]  行割禮可以在安息日進行
[00:19:39.000 --> 00:19:41.000]  但是治病不可以呢?
[00:19:41.000 --> 00:19:44.000]  生命的價值不是最高的嗎?
[00:19:44.000 --> 00:19:47.000]  救命不是最緊急最重要的事嗎?
[00:19:47.000 --> 00:19:52.000]  不是,他都癱瘓了38年都不差一天
[00:19:52.000 --> 00:19:54.000]  不急於一定要安息日做
[00:19:54.000 --> 00:19:58.000]  那是呀,那守割禮有什麼緊急性呢?
[00:19:58.000 --> 00:20:03.000]  退後一天,星期一做行不行呢?
[00:20:03.000 --> 00:20:05.000]  是吧,不行的,怎麼會不行呢?
[00:20:05.000 --> 00:20:17.000]  那怎麼說呢?猶太人的做法都是說不通的,是不是?
[00:20:17.000 --> 00:20:21.000]  耶穌於是做了這樣的評論,在24節
[00:20:21.000 --> 00:20:26.000]  不按外貌斷定是非,還要按公平斷定是非
[00:20:26.000 --> 00:20:30.000]  不要糾纏於某些外在行為能做不能做
[00:20:30.000 --> 00:20:37.000]  總要將這些外在行為變成一堆真假對錯的判斷標準
[00:20:37.000 --> 00:20:44.000]  例如在中國教會,特別是華中地區農村的教會
[00:20:44.000 --> 00:20:51.000]  仍然有規定婦女要蒙頭,並且不可以吃血的爭論
[00:20:51.000 --> 00:20:59.000]  很多人將蒙頭不蒙頭,吃血不吃血
[00:20:59.000 --> 00:21:03.000]  看為正統和異端的分別所在
[00:21:03.000 --> 00:21:08.000]  從前保守的教會,包括我的建築學院
[00:21:08.000 --> 00:21:11.000]  都有很多行為的規定,很多do and don't
[00:21:11.000 --> 00:21:15.000]  不准看電影,不准聽流行音樂,不准潮流服飾
[00:21:15.000 --> 00:21:22.000]  為了便於執行,我們總是會畫一些紅線出來
[00:21:22.000 --> 00:21:25.000]  定出什麼是正確,不正確,屬靈不屬靈
[00:21:25.000 --> 00:21:32.000]  女生穿的長裙要長到膝蓋下面一吋
[00:21:32.000 --> 00:21:35.000]  那一吋就決定你屬靈不屬靈
[00:21:35.000 --> 00:21:41.000]  你差了0.1,那就不屬靈了
[00:21:41.000 --> 00:21:44.000]  總之就是這樣,定了這個標準
[00:21:44.000 --> 00:21:49.000]  以前中學也規定男生頭髮不長到耳朵
[00:21:49.000 --> 00:21:54.000]  不准碰到耳朵,碰到耳朵就不屬靈了
[00:21:54.000 --> 00:21:57.000]  總之就是這樣,定了這樣的規矩
[00:21:58.000 --> 00:22:07.000]  今天我們教會對這些標準應該不會再堅持了
[00:22:07.000 --> 00:22:10.000]  以前是會堅持的
[00:22:10.000 --> 00:22:12.000]  18世紀的流行音樂是聖樂
[00:22:12.000 --> 00:22:16.000]  21世紀的流行音樂就是俗樂
[00:22:16.000 --> 00:22:19.000]  為什麼三個世紀前是聖樂,現在是俗樂呢?
[00:22:19.000 --> 00:22:21.000]  是沒得解釋的
[00:22:21.000 --> 00:22:25.000]  總之現在我們沒有這個規定
[00:22:25.000 --> 00:22:30.000]  什麼電影、什麼音樂是好是壞
[00:22:30.000 --> 00:22:33.000]  要區分對待,不是全盤否定
[00:22:33.000 --> 00:22:37.000]  這是第一波的爭議
[00:22:37.000 --> 00:22:42.000]  第二波的爭議是在耶路撒冷的猶太人中間興起的
[00:22:42.000 --> 00:22:45.000]  他們在爭論耶穌是不是基督
[00:22:45.000 --> 00:22:51.000]  25-27節,「這不是他們想要殺的人嗎?」
[00:22:51.000 --> 00:22:56.000]  「你看他們說明明的講道,他們也不向他說什麼」
