
[00:00:00.000 --> 00:00:04.000]  讓我們繼續以聆聽聖道去敬拜我們的主
[00:02:39.480 --> 00:02:41.480]  讚美耶和華
[00:02:41.480 --> 00:02:46.480]  因祂救了窮人的性命脫離惡人的手
[00:02:46.480 --> 00:02:49.480]  願我生的那日受咒助
[00:02:49.480 --> 00:02:53.480]  願我母親產我的那日不蒙福
[00:02:53.480 --> 00:02:57.480]  給我父親報信說:你得了兒子
[00:02:57.480 --> 00:02:59.480]  使我父親甚歡喜的
[00:02:59.480 --> 00:03:02.480]  願那人受咒助
[00:03:02.480 --> 00:03:07.480]  願那人將耶和華所傾福而不後悔的誠邑
[00:03:07.480 --> 00:03:09.480]  願他早晨呈見愛聖
[00:03:09.480 --> 00:03:11.480]  享悟呈見立憾
[00:03:11.480 --> 00:03:15.480]  因他在我未出胎的時候不殺我
[00:03:15.480 --> 00:03:18.480]  使我母親成了我的墳墓
[00:03:18.480 --> 00:03:20.480]  胎兒就是常重大
[00:03:20.480 --> 00:03:24.480]  我為何出胎見奴隸受苦
[00:03:24.480 --> 00:03:28.480]  使我的連日因羞愧消滅呢?
[00:03:36.480 --> 00:03:39.480]  頂姐妹平安
[00:03:39.480 --> 00:03:41.480]  來到這個系列最後一講了
[00:03:41.480 --> 00:03:43.480]  今天我們講「壽」字
[00:03:43.480 --> 00:03:46.480]  「壽」字怎樣寫呢?
[00:03:46.480 --> 00:03:50.480]  「心」上面加個「秋」
[00:03:50.480 --> 00:03:52.480]  是「迎」聲字
[00:03:52.480 --> 00:03:54.480]  可能和秋天也有關係
[00:03:54.480 --> 00:03:58.480]  秋天令我們想起陣陣的秋風
[00:03:58.480 --> 00:04:00.480]  捲起那些樹葉
[00:04:00.480 --> 00:04:03.480]  或者草木開始凋零了
[00:04:03.480 --> 00:04:06.480]  很容易令人觸景深情
[00:04:06.480 --> 00:04:11.480]  想起一些比較暗淡或淒涼的畫面
[00:04:11.480 --> 00:04:14.480]  所以在「秋」字上加個「心」
[00:04:14.480 --> 00:04:16.480]  就是用來形容人的一種很鬱悶
[00:04:16.480 --> 00:04:19.480]  或者很傷感的情懷
[00:04:19.480 --> 00:04:22.480]  中國人也有很多這些作品
[00:04:22.480 --> 00:04:24.480]  可能大家也有聽過
[00:04:24.480 --> 00:04:27.480]  宋代有位詩人申氣擇
[00:04:27.480 --> 00:04:28.480]  你不認識他
[00:04:28.480 --> 00:04:31.480]  可能你也會聽過他其中一首著名的作品
[00:04:31.480 --> 00:04:35.480]  《少年不識「壽」之味》》
[00:04:35.480 --> 00:04:37.480]  愛上層樓 愛上層樓
[00:04:37.480 --> 00:04:39.480]  為父身馳 強說「壽」
[00:04:39.480 --> 00:04:42.480]  而今識盡「壽」之味
[00:04:42.480 --> 00:04:44.480]  欲說還憂 欲說還憂
[00:04:44.480 --> 00:04:46.480]  卻道天良好過秋
[00:04:46.480 --> 00:04:50.480]  申氣擇描寫自己年輕時入世未深
[00:04:50.480 --> 00:04:53.480]  其實不太真正體會到什麼是「壽」
[00:04:53.480 --> 00:04:56.480]  雖然他的詩詞在年輕時也用了「壽」字
[00:04:56.480 --> 00:04:59.480]  但可能到他人到中年
[00:04:59.480 --> 00:05:02.480]  對「壽」的理解比識入豐富了
[00:05:02.480 --> 00:05:05.480]  覺得以前說自己很「壽」
[00:05:05.480 --> 00:05:07.480]  其實也不算什麼
[00:05:07.480 --> 00:05:08.480]  比起從前
[00:05:08.480 --> 00:05:11.480]  其實自己不太認識什麼是「壽苦」之味
[00:05:11.480 --> 00:05:14.480]  現在真的開始明白了
[00:05:14.480 --> 00:05:17.480]  一方面可能因為「壽」多了
[00:05:17.480 --> 00:05:21.480]  另一方面是「壽」深了
[00:05:21.480 --> 00:05:25.480]  有些「壽水」甚至不知怎樣形容
[00:05:25.480 --> 00:05:26.480]  不知怎樣說
[00:05:26.480 --> 00:05:28.480]  或者不方便跟人說
[00:05:28.480 --> 00:05:31.480]  說來也沒用
[00:05:31.480 --> 00:05:34.480]  對事情沒有幫助 解決不了
[00:05:34.480 --> 00:05:37.480]  在欲言又止之間又止好怎樣?
[00:05:37.480 --> 00:05:41.480]  好像他這首詩最後一句
[00:05:41.480 --> 00:05:43.480]  卻道天良好過秋
[00:05:43.480 --> 00:05:45.480]  即是說很涼爽的秋天
[00:05:45.480 --> 00:05:48.480]  意思是今天說的話打完槍
[00:05:48.480 --> 00:05:50.480]  今天天氣不錯
[00:05:50.480 --> 00:05:54.480]  來表達他的「壽情」
[00:05:54.480 --> 00:06:00.480]  事實上中國人有很多以「壽苦」「憂愁」為題材的文學作品
[00:06:00.480 --> 00:06:02.480]  例如明天是什麼節?
[00:06:02.480 --> 00:06:04.480]  即使不能爬龍舟
[00:06:04.480 --> 00:06:06.480]  你也記得吃粽子
[00:06:06.480 --> 00:06:08.480]  明天是端午節
[00:06:08.480 --> 00:06:10.480]  紀念誰?
[00:06:10.480 --> 00:06:11.480]  屈原
[00:06:11.480 --> 00:06:14.480]  不知會否令你想起他也很「壽」
[00:06:14.480 --> 00:06:20.480]  他是春秋戰國時期的楚國士大夫
[00:06:20.480 --> 00:06:24.480]  他有一首著名的作品叫做「離疏」
[00:06:24.480 --> 00:06:25.480]  有否聽過?
[00:06:25.480 --> 00:06:28.480]  「離」最簡單 字面理解
[00:06:28.480 --> 00:06:29.480]  「離別」
[00:06:29.480 --> 00:06:31.480]  「疏」其實也是解「愁」
[00:06:31.480 --> 00:06:32.480]  「憂愁」
[00:06:32.480 --> 00:06:38.480]  「離疏」可以說是他試圖失意滿肚牢疏那段時間寫出來的
[00:06:38.480 --> 00:06:43.480]  我們大概對屈原有些背景理解
[00:06:43.480 --> 00:06:46.480]  他有一腔愛國的熱誠
[00:06:46.480 --> 00:06:49.480]  深受那時的楚懷王重用
[00:06:49.480 --> 00:06:51.480]  不過後來怎樣?
[00:06:51.480 --> 00:06:52.480]  通常都是這樣
[00:06:52.480 --> 00:06:53.480]  小人當道
[00:06:53.480 --> 00:06:56.480]  他被奸臣挑撥離間
[00:06:56.480 --> 00:06:58.480]  他雖然有一個很好的自覺想法
[00:06:58.480 --> 00:06:59.480]  不過無用無之地
[00:06:59.480 --> 00:07:04.480]  明明向皇帝陳明「國之利弊」
[00:07:04.480 --> 00:07:06.480]  卻不但不被人採納
[00:07:06.480 --> 00:07:08.480]  還要被人排斥
[00:07:08.480 --> 00:07:11.480]  接著皇帝開始對他不信任
[00:07:11.480 --> 00:07:14.480]  最後他被迫流放
[00:07:14.480 --> 00:07:16.480]  我們也記得他的情況
[00:07:16.480 --> 00:07:18.480]  更仇的是什麼?
[00:07:18.480 --> 00:07:22.480]  更仇的是他看著楚國衰敗
[00:07:22.480 --> 00:07:25.480]  最後被秦國消滅
[00:07:25.480 --> 00:07:28.480]  自己卻無法阻止
[00:07:28.480 --> 00:07:31.480]  內心有一種揮之不去的鬱悶
[00:07:31.480 --> 00:07:34.480]  或者那種怨憤
[00:07:34.480 --> 00:07:37.480]  慢慢就變成毒
[00:07:37.480 --> 00:07:38.480]  原來是毒的
[00:07:38.480 --> 00:07:39.480]  有毒的
[00:07:39.480 --> 00:07:42.480]  最終我們知道他選擇了
[00:07:42.480 --> 00:07:44.480]  投身了密羅江
[00:07:44.480 --> 00:07:46.480]  結束了自己的生命
[00:07:46.480 --> 00:07:49.480]  用死來告別內心的仇恨
[00:07:49.480 --> 00:07:53.480]  不過遠在地球的另一邊
[00:07:53.480 --> 00:07:57.480]  有一個比阿屈原早幾百年出道的以色列人
[00:07:57.480 --> 00:08:00.480]  就是我們今天看經文所說的耶利米
[00:08:00.480 --> 00:08:02.480]  耶利米先知
[00:08:02.480 --> 00:08:04.480]  他和屈原像不像?
[00:08:04.480 --> 00:08:06.480]  其實都像
[00:08:06.480 --> 00:08:07.480]  拼在一起
[00:08:07.480 --> 00:08:08.480]  兩個人都同病相憐
[00:08:08.480 --> 00:08:10.480]  兩個人可以說是
[00:08:10.480 --> 00:08:14.480]  面對著受到想死的處境
[00:08:14.480 --> 00:08:18.480]  首先他們都是服侍君王
[00:08:18.480 --> 00:08:21.480]  但很不幸忠言逆耳
[00:08:21.480 --> 00:08:23.480]  君王又不喜歡聽他們說
[00:08:23.480 --> 00:08:26.480]  其次就是他們雖然不受歡迎
[00:08:26.480 --> 00:08:28.480]  甚至有人去害他們
[00:08:28.480 --> 00:08:29.480]  攻擊他們
[00:08:29.480 --> 00:08:34.480]  但他們仍然熱愛他們所身處的國家
[00:08:34.480 --> 00:08:35.480]  總是肆意不捨
[00:08:35.480 --> 00:08:39.480]  苦口婆心地勸他們回頭
[00:08:39.480 --> 00:08:44.480]  第三就是他們多愁善感的類別
[00:08:44.480 --> 00:08:46.480]  都是憂國憂民
[00:08:46.480 --> 00:08:48.480]  所以他們有個共通點
[00:08:48.480 --> 00:08:50.480]  就是喜歡寫東西
[00:08:50.480 --> 00:08:52.480]  喜歡寫文學作品
[00:08:52.480 --> 00:08:55.480]  抒發心中的情懷
[00:08:55.480 --> 00:08:58.480]  剛才我們說屈原就有黎蘇
[00:08:58.480 --> 00:09:00.480]  耶利米有什麼作品?
[00:09:00.480 --> 00:09:03.480]  最簡單是我們今天看耶利米書
[00:09:03.480 --> 00:09:07.480]  還有一首出名的《愛歌》
[00:09:07.480 --> 00:09:11.480]  這些作品都是深深影響後世
[00:09:11.480 --> 00:09:13.480]  所以我們運用我們的想像力
[00:09:13.480 --> 00:09:16.480]  如果耶利米真的可以跨越時空
[00:09:16.480 --> 00:09:18.480]  和屈原見面
[00:09:18.480 --> 00:09:19.480]  大家聊天的時候
[00:09:19.480 --> 00:09:20.480]  你猜會怎樣?
[00:09:20.480 --> 00:09:22.480]  這兩個人相遇的時候
[00:09:22.480 --> 00:09:24.480]  大概交換卡片
[00:09:24.480 --> 00:09:25.480]  問問做姓何
[00:09:25.480 --> 00:09:28.480]  然後就開始大吐苦水
[00:09:28.480 --> 00:09:31.480]  大家可能就喝一杯
[00:09:31.480 --> 00:09:32.480]  不要太愁
[00:09:32.480 --> 00:09:34.480]  或者說一句
[00:09:34.480 --> 00:09:36.480]  我們真是相逢恨晚
[00:09:36.480 --> 00:09:38.480]  來我們再喝一杯
[00:09:38.480 --> 00:09:40.480]  希望可以借酒消愁
[00:09:40.480 --> 00:09:42.480]  不過你會看到
[00:09:42.480 --> 00:09:45.480]  雖然這兩個人的遭遇都相似
[00:09:45.480 --> 00:09:47.480]  但當他們面對
[00:09:47.480 --> 00:09:49.480]  他們仇苦的態度的時候
[00:09:49.480 --> 00:09:50.480]  有些不同
[00:09:50.480 --> 00:09:51.480]  是不是?
[00:09:51.480 --> 00:09:52.480]  弟兄姊妹
[00:09:52.480 --> 00:09:54.480]  所以我想
[00:09:54.480 --> 00:09:56.480]  不如趁著中秋節
[00:09:56.480 --> 00:09:58.480]  不,端午節就快來了
[00:09:58.480 --> 00:09:59.480]  中秋節未來
[00:09:59.480 --> 00:10:00.480]  下次再說
[00:10:00.480 --> 00:10:02.480]  我們一邊吃總應節
[00:10:02.480 --> 00:10:03.480]  但又一邊學習一下
[00:10:03.480 --> 00:10:06.480]  耶利米如何告別憂愁
[00:10:06.480 --> 00:10:08.480]  我們一起有個禱告
[00:10:08.480 --> 00:10:09.480]  我們交托
[00:10:09.480 --> 00:10:11.480]  聖靈願你與我們同在
[00:10:11.480 --> 00:10:12.480]  幫助我們
[00:10:12.480 --> 00:10:14.480]  讓我們真的能夠
[00:10:14.480 --> 00:10:16.480]  從上帝你的話語裡得到亮光
[00:10:16.480 --> 00:10:19.480]  得到生命的力量和方向
[00:10:19.480 --> 00:10:23.480]  讓我們可以在聽到的裡邊
[00:10:23.480 --> 00:10:26.480]  我們能夠被上帝感動
[00:10:26.480 --> 00:10:29.480]  讓我們真的能夠在生活裡
[00:10:29.480 --> 00:10:32.480]  從自己的教導裡活現出來
[00:10:32.480 --> 00:10:33.480]  多謝你聽我們禱告
[00:10:33.480 --> 00:10:35.480]  奉耶穌你得聖的名字
[00:10:35.480 --> 00:10:36.480]  來祈求
[00:10:36.480 --> 00:10:37.480]  阿們
[00:10:37.480 --> 00:10:39.480]  先看回耶利米
[00:10:39.480 --> 00:10:42.480]  為什麼他這麼仇
[00:10:42.480 --> 00:10:44.480]  我們要有一點背景
[00:10:44.480 --> 00:10:47.480]  因為他要向當時一群
[00:10:47.480 --> 00:10:50.480]  自認生活安穩
[00:10:50.480 --> 00:10:53.480]  覺得上帝很保守他的百姓
[00:10:53.480 --> 00:10:56.480]  宣告一個不中聽的訊息
[00:10:56.480 --> 00:11:00.480]  你們快點悔改回轉
[00:11:00.480 --> 00:11:02.480]  否則上帝就會審判我們
[00:11:02.480 --> 00:11:04.480]  上帝就會透過巴比倫
[00:11:04.480 --> 00:11:08.480]  來懲罰管教我們
[00:11:08.480 --> 00:11:09.480]  不中聽嗎?
[00:11:09.480 --> 00:11:10.480]  不難理解
[00:11:10.480 --> 00:11:13.480]  用今天的角度
[00:11:13.480 --> 00:11:17.480]  他在說危害國家安全的訊息
[00:11:17.480 --> 00:11:19.480]  當百姓都覺得
[00:11:19.480 --> 00:11:21.480]  我們明明生活得很好
[00:11:21.480 --> 00:11:24.480]  為什麼你發放這樣的訊息呢?
[00:11:24.480 --> 00:11:28.480]  於是全國上下反對他
[00:11:28.480 --> 00:11:30.480]  笑他 孤立他
[00:11:30.480 --> 00:11:32.480]  甚至你會看到
[00:11:32.480 --> 00:11:34.480]  稍後將他又拉又鎖
[00:11:34.480 --> 00:11:36.480]  逼他閉嘴
[00:11:36.480 --> 00:11:38.480]  不要再發放我們說的
[00:11:38.480 --> 00:11:40.480]  顛覆國家的言論
[00:11:40.480 --> 00:11:43.480]  但是受就受在
[00:11:43.480 --> 00:11:46.480]  上帝叫他堅持下去
[00:11:46.480 --> 00:11:47.480]  即使如此
[00:11:47.480 --> 00:11:49.480]  你堅持下去
[00:11:49.480 --> 00:11:50.480]  我們看一看
[00:11:50.480 --> 00:11:53.480]  耶利米先知蒙召的經過
[00:11:53.480 --> 00:11:55.480]  第一章十九至二十節
[00:11:55.480 --> 00:11:57.480]  應該在你們的程序表
[00:11:57.480 --> 00:11:58.480]  講到大綱內
[00:11:58.480 --> 00:12:00.480]  在這裡說
[00:12:00.480 --> 00:12:02.480]  上帝和耶利米先知說
[00:12:02.480 --> 00:12:06.480]  「看!我今日使你成為堅城鐵柱銅牆
[00:12:06.480 --> 00:12:08.480]  與傳帝和猶大的君王
[00:12:08.480 --> 00:12:09.480]  首領祭司
[00:12:09.480 --> 00:12:13.480]  並地上的眾民反對
[00:12:13.480 --> 00:12:15.480]  他們要攻擊你
[00:12:15.480 --> 00:12:16.480]  卻不能勝你
[00:12:16.480 --> 00:12:17.480]  因為我願你同在
[00:12:17.480 --> 00:12:18.480]  要拯救你
[00:12:18.480 --> 00:12:21.480]  這是耶和華說的」
[00:12:21.480 --> 00:12:24.480]  上帝不單止叫他堅持下去
[00:12:24.480 --> 00:12:26.480]  還允許了
[00:12:26.480 --> 00:12:27.480]  「我會與你同在
[00:12:27.480 --> 00:12:29.480]  使你變得堅固」
[00:12:29.480 --> 00:12:31.480]  有多堅固?
[00:12:31.480 --> 00:12:35.480]  如果上帝要使你變成堅城鐵柱銅牆
[00:12:35.480 --> 00:12:38.480]  你要面對的就不簡單了
[00:12:38.480 --> 00:12:42.480]  否則上帝也不需要給你強勁的保護
[00:12:42.480 --> 00:12:45.480]  上帝說會讓他變得堅固
[00:12:45.480 --> 00:12:48.480]  足夠抵抗全國上下的攻擊
[00:12:48.480 --> 00:12:50.480]  確保沒有人能夠打敗耶利米
[00:12:50.480 --> 00:12:52.480]  厲害嗎?
[00:12:52.480 --> 00:12:53.480]  厲害
[00:12:53.480 --> 00:12:57.480]  但不代表不能打傷耶利米
[00:12:57.480 --> 00:12:59.480]  明白嗎?
[00:12:59.480 --> 00:13:00.480]  打不倒他
[00:13:00.480 --> 00:13:03.480]  但不代表他不會受傷
[00:13:03.480 --> 00:13:04.480]  不會痛
[00:13:04.480 --> 00:13:07.480]  不代表耶利米的心靈不會痛苦
[00:13:07.480 --> 00:13:09.480]  不會疲乏
[00:13:09.480 --> 00:13:11.480]  正如我們在現實生活中都明白
[00:13:11.480 --> 00:13:14.480]  上帝確實會保守我們
[00:13:14.480 --> 00:13:16.480]  但不代表那些令你苦澀的際遇
[00:13:16.480 --> 00:13:19.480]  就會馬上變得甜
[00:13:19.480 --> 00:13:21.480]  對不對?
[00:13:21.480 --> 00:13:24.480]  所以我們看到耶利米每一天都要面對很多掙扎
[00:13:24.480 --> 00:13:26.480]  他要繼續宣講
[00:13:26.480 --> 00:13:27.480]  但沒有人聽
[00:13:27.480 --> 00:13:28.480]  甚至反對他
[00:13:28.480 --> 00:13:31.480]  他每天都活在矛盾中
[00:13:31.480 --> 00:13:33.480]  所以說真的挺受苦
[00:13:33.480 --> 00:13:35.480]  第七節我們看到
[00:13:35.480 --> 00:13:37.480]  剛才也讀過
[00:13:37.480 --> 00:13:48.480]  「耶和華,你曾勸導我,我也聽了你的勸導,你比我有能力,且勝了我,我終日成為笑話,人人都戲弄我,我每逢講論的時候就發出哀聲,
[00:13:48.480 --> 00:13:55.480]  我喊叫說:有強暴和毀滅,因為耶和華的話終日成了我的凌虐基詞。」
[00:13:55.480 --> 00:13:59.480]  第七節這裡和學本也做勸導
[00:13:59.480 --> 00:14:01.480]  其實也很客氣
[00:14:01.480 --> 00:14:05.480]  其實原本的意思是「欺騙如弄」
[00:14:05.480 --> 00:14:10.480]  意思是耶利米是在向上帝表達他的不滿
[00:14:10.480 --> 00:14:13.480]  上帝沒錯,我知道你是大能的上帝
[00:14:13.480 --> 00:14:15.480]  你的說話一定是對的
[00:14:15.480 --> 00:14:18.480]  我明白,理性上我明白
[00:14:18.480 --> 00:14:20.480]  但感受上他覺得什麼?
[00:14:20.480 --> 00:14:24.480]  上帝是覺得你在欺控我
[00:14:24.480 --> 00:14:27.480]  上帝是在誤導我
[00:14:27.480 --> 00:14:30.480]  我當日被你「講服」了
[00:14:30.480 --> 00:14:31.480]  「講贏」了
[00:14:31.480 --> 00:14:35.480]  所以去向百姓傳講審判的訊息
[00:14:35.480 --> 00:14:37.480]  但現在你看看上帝
[00:14:37.480 --> 00:14:41.480]  我每次向群眾大聲疾呼
[00:14:41.480 --> 00:14:44.480]  有強暴和毀滅要來
[00:14:44.480 --> 00:14:46.480]  他們當我是傻子
[00:14:46.480 --> 00:14:48.480]  他們不停地取笑我
[00:14:48.480 --> 00:14:50.480]  為什麼?
[00:14:50.480 --> 00:14:52.480]  因為我一直講,講了這麼久
[00:14:52.480 --> 00:14:55.480]  什麼事都沒有發生
[00:14:55.480 --> 00:14:57.480]  他們仍然很安全
[00:14:57.480 --> 00:14:59.480]  上帝沒有出手懲罰他們
[00:14:59.480 --> 00:15:02.480]  所有事都安然無恙
[00:15:02.480 --> 00:15:05.480]  所以百姓漸漸習慣了
[00:15:05.480 --> 00:15:08.480]  耶利米所講的審判訊息
[00:15:08.480 --> 00:15:09.480]  當它是什麼?
[00:15:09.480 --> 00:15:11.480]  是狼奶料
[00:15:11.480 --> 00:15:14.480]  每逢耶利米這樣講
[00:15:14.480 --> 00:15:16.480]  這個人又發瘋了
[00:15:16.480 --> 00:15:18.480]  又講狼奶料了
[00:15:18.480 --> 00:15:20.480]  於是耶利米心中有個鬱結
[00:15:20.480 --> 00:15:23.480]  就是上帝讓我傳講你的說話
[00:15:23.480 --> 00:15:25.480]  但你的說話反而令我成為
[00:15:25.480 --> 00:15:28.480]  所有人的笑柄
[00:15:28.480 --> 00:15:30.480]  糾不糾結?
[00:15:30.480 --> 00:15:32.480]  其實真的很糾結
[00:15:32.480 --> 00:15:35.480]  我明明只不過是忠心上帝
[00:15:35.480 --> 00:15:37.480]  難道這樣也有錯?
[00:15:37.480 --> 00:15:40.480]  為什麼所有人都要說我不對
[00:15:40.480 --> 00:15:44.480]  所有人都要針對我?
[00:15:44.480 --> 00:15:46.480]  很難受的
[00:15:46.480 --> 00:15:48.480]  其實耶利米知道真的很難受
[00:15:48.480 --> 00:15:50.480]  所以他有想過
[00:15:50.480 --> 00:15:52.480]  他也好像現代人
[00:15:52.480 --> 00:15:55.480]  工作這麼難受,怎麼辦?
[00:15:55.480 --> 00:15:58.480]  不做了,辭職吧
[00:15:58.480 --> 00:16:00.480]  他有想過
[00:16:00.480 --> 00:16:02.480]  第九節他有想過
[00:16:02.480 --> 00:16:05.480]  我不想再和上帝發聲
[00:16:05.480 --> 00:16:07.480]  甚至我投其所好
[00:16:07.480 --> 00:16:10.480]  和別人說平安,合心意的話就算了
[00:16:10.480 --> 00:16:12.480]  這樣大家又開心
[00:16:12.480 --> 00:16:15.480]  我又可以告別我內心的受煩
[00:16:15.480 --> 00:16:17.480]  但上帝批不批?
[00:16:17.480 --> 00:16:19.480]  上帝不批
[00:16:19.480 --> 00:16:21.480]  耶利米表示
[00:16:21.480 --> 00:16:24.480]  若他不宣講上帝的話語
[00:16:24.480 --> 00:16:27.480]  內心的痛苦就像有火
[00:16:27.480 --> 00:16:30.480]  在骨頭裡燃燒
[00:16:30.480 --> 00:16:32.480]  一直燒著你,但又出不來
[00:16:32.480 --> 00:16:34.480]  那種你又抓不到他
[00:16:34.480 --> 00:16:36.480]  不知道怎樣處理好那種痛苦
[00:16:36.480 --> 00:16:38.480]  即是不宣講
[00:16:38.480 --> 00:16:40.480]  不面對仇敵
[00:16:40.480 --> 00:16:42.480]  更加辛苦
[00:16:42.480 --> 00:16:45.480]  那慘了,不能走,那又怎樣?
[00:16:45.480 --> 00:16:49.480]  唯有繼續留在熱廚房工作
[00:16:49.480 --> 00:16:54.480]  但情況又一天一天沒有改善
[00:16:54.480 --> 00:16:55.480]  不會放月下吧?
[00:16:55.480 --> 00:16:56.480]  第十節這裡說了
[00:16:56.480 --> 00:16:59.480]  很多人誹謗我,告我
[00:16:59.480 --> 00:17:01.480]  甚至
[00:17:01.480 --> 00:17:03.480]  昔日和我拍肩膀
[00:17:03.480 --> 00:17:05.480]  昔日在Facebook裡friend我
[00:17:05.480 --> 00:17:07.480]  現在又怎樣?
[00:17:07.480 --> 00:17:08.480]  現在unfriend我了
[00:17:08.480 --> 00:17:11.480]  不單止,還搜集我的證據
[00:17:11.480 --> 00:17:13.480]  跟蹤我,監察我
[00:17:13.480 --> 00:17:15.480]  想戳我背,弄死我
[00:17:15.480 --> 00:17:18.480]  我們不會去到
[00:17:18.480 --> 00:17:21.480]  耶利米這麼艱難
[00:17:21.480 --> 00:17:23.480]  甚至人生受威脅的情況
[00:17:23.480 --> 00:17:24.480]  我相信
[00:17:24.480 --> 00:17:27.480]  但我們多多少少總會遇到
[00:17:27.480 --> 00:17:29.480]  進退失據
[00:17:29.480 --> 00:17:32.480]  左右為難的局面
[00:17:32.480 --> 00:17:34.480]  無論如何都好像沒有出路
[00:17:34.480 --> 00:17:37.480]  例如我們有時會問上帝
[00:17:37.480 --> 00:17:42.480]  「上帝,我真的很不喜歡現在的工作環境」
[00:17:42.480 --> 00:17:47.480]  「我真的很不喜歡每天面對很難受的人」
[00:17:47.480 --> 00:17:49.480]  「但你又不讓我走」
[00:17:49.480 --> 00:17:53.480]  「你又要我繼續留下來面對」
[00:17:53.480 --> 00:17:57.480]  並且情況越來越差
[00:17:57.480 --> 00:18:00.480]  上帝,我真的覺得我做什麼都沒有力
[00:18:00.480 --> 00:18:02.480]  很難撐下去
[00:18:02.480 --> 00:18:04.480]  對方不單止不領情
[00:18:04.480 --> 00:18:06.480]  還要伸我一腳
[00:18:06.480 --> 00:18:08.480]  上帝真的很仇
[00:18:08.480 --> 00:18:09.480]  很難受
[00:18:09.480 --> 00:18:12.480]  我每天雖然在服侍你
[00:18:12.480 --> 00:18:14.480]  但實際我每天都被人揍一身
[00:18:14.480 --> 00:18:16.480]  仇不仇?
[00:18:16.480 --> 00:18:18.480]  真的挺仇
[00:18:18.480 --> 00:18:21.480]  等姐妹當面對這種仇苦
[00:18:21.480 --> 00:18:22.480]  沒有出路的時候
[00:18:22.480 --> 00:18:25.480]  聖經又讓我們看到有什麼出路
[00:18:25.480 --> 00:18:28.480]  你見到剛才一開始我們說
[00:18:28.480 --> 00:18:31.480]  耶利米和屈原的際遇很相似
[00:18:31.480 --> 00:18:34.480]  但他卻沒有像屈原那樣
[00:18:34.480 --> 00:18:36.480]  選擇一聲「咚」
[00:18:36.480 --> 00:18:39.480]  在以色列就可以投去哪裡?
[00:18:39.480 --> 00:18:42.480]  沒有密羅岡就可以投去約旦河
[00:18:42.480 --> 00:18:43.480]  或者找加利利海
[00:18:43.480 --> 00:18:45.480]  他沒有這樣選擇
