
[00:00:00.000 --> 00:00:02.000]  經訓時間
[00:06:13.000 --> 00:06:18.000]  來講究竟整個以色列走向一個什麼樣的地步
[00:06:18.000 --> 00:06:20.000]  讀上去都是有一點負面的
[00:06:20.000 --> 00:06:21.000]  有一點暗黑的
[00:06:21.000 --> 00:06:26.000]  不過負面的經歷也都希望為我們帶來正面的提醒
[00:06:26.000 --> 00:06:27.000]  我們先有個禱告
[00:06:27.000 --> 00:06:29.000]  求上帝幫助我們開啟我們的心靈
[00:06:29.000 --> 00:06:30.000]  同心祈禱
[00:06:30.000 --> 00:06:33.000]  天父上帝願祢在我們當中帶領我們眾人
[00:06:33.000 --> 00:06:36.000]  讓我們能夠明白祢的話語
[00:06:36.000 --> 00:06:38.000]  願祢此時此刻
[00:06:38.000 --> 00:06:40.000]  藉著祢的話語
[00:06:40.000 --> 00:06:44.000]  將祢的心意對我們來說話
[00:06:44.000 --> 00:06:46.000]  不單止讓我們投入認識
[00:06:46.000 --> 00:06:48.000]  更加對著我們的心靈說話
[00:06:48.000 --> 00:06:49.000]  調教我們
[00:06:49.000 --> 00:06:50.000]  更新我們
[00:06:50.000 --> 00:06:52.000]  讓我們所作的被你閱立
[00:06:52.000 --> 00:06:55.000]  我們祈求祢在我們當中繼續來到瑞領
[00:06:55.000 --> 00:06:56.000]  獻上我們的禱告
[00:06:56.000 --> 00:06:58.000]  奉靠基督耶穌得聖的聖名祈求
[00:06:58.000 --> 00:06:59.000]  Amen
[00:06:59.000 --> 00:07:01.000]  我們看第十七章
[00:07:01.000 --> 00:07:03.000]  剛才玉峰弟已經幫我讀了
[00:07:03.000 --> 00:07:06.000]  其實第十七章第一節到第二節
[00:07:06.000 --> 00:07:07.000]  你讀上去
[00:07:07.000 --> 00:07:09.000]  如果就這樣平鋪直敘讀
[00:07:09.000 --> 00:07:10.000]  你讀不到那個味道
[00:07:10.000 --> 00:07:13.000]  你想像一下周星馳的畫面
[00:07:13.000 --> 00:07:16.000]  你就會讀得這麼奇怪
[00:07:16.000 --> 00:07:18.000]  這段經文開頭講什麼呢
[00:07:18.000 --> 00:07:21.000]  以化連山地裡面有個人叫米加
[00:07:21.000 --> 00:07:23.000]  有一天米加跟他媽媽說
[00:07:23.000 --> 00:07:29.000]  媽媽那一千一百射克勒銀子被人偷了
[00:07:29.000 --> 00:07:31.000]  你不是要詛咒那個人嗎
[00:07:31.000 --> 00:07:33.000]  我現在告訴你
[00:07:33.000 --> 00:07:35.000]  你詛咒的人就在你眼前
[00:07:35.000 --> 00:07:36.000]  那個就是我
[00:07:36.000 --> 00:07:39.000]  那一千一百射克勒就在我那裡
[00:07:39.000 --> 00:07:41.000]  整件事你覺得是不是
[00:07:41.000 --> 00:07:43.000]  爛爛的
[00:07:43.000 --> 00:07:45.000]  就像周星馳一樣
[00:07:45.000 --> 00:07:48.000]  你詛咒那個人其實是你的兒子
[00:07:48.000 --> 00:07:51.000]  所以現在錢就在我那裡
[00:07:51.000 --> 00:07:55.000]  他媽媽看到這個情景
[00:07:55.000 --> 00:07:57.000]  更加周星馳
[00:07:57.000 --> 00:07:59.000]  媽媽說了什麼話呢
[00:07:59.000 --> 00:08:02.000]  兒子啊,願耶和華賜福給你
[00:08:02.000 --> 00:08:05.000]  開頭是說之前就坐的兒子
[00:08:05.000 --> 00:08:09.000]  現在就說願耶和華賜福給你
[00:08:09.000 --> 00:08:11.000]  他想著可以傷底
[00:08:11.000 --> 00:08:13.000]  可以level(等級)了
[00:08:13.000 --> 00:08:17.000]  將祝福可以平減了那個就坐
[00:08:17.000 --> 00:08:21.000]  接著最荒唐的地方就是
[00:08:21.000 --> 00:08:25.000]  米加就將這一千一百射克勒還給他媽媽
[00:08:25.000 --> 00:08:26.000]  他媽媽就說了
[00:08:26.000 --> 00:08:31.000]  我分出這些銀子幫你獻祭
[00:08:31.000 --> 00:08:32.000]  獻給耶和華
[00:08:32.000 --> 00:08:34.000]  那你怎麼做呢
[00:08:34.000 --> 00:08:36.000]  我做一個像給耶和華
[00:08:36.000 --> 00:08:39.000]  雕刻一個像,鑄成一個像
[00:08:39.000 --> 00:08:42.000]  那我就還給你了
[00:08:42.000 --> 00:08:44.000]  那一千一百射克勒已出之物
[00:08:44.000 --> 00:08:46.000]  不見了,就走了就算了
[00:08:46.000 --> 00:08:48.000]  現在我就用這些錢來做一個像給你
[00:08:48.000 --> 00:08:50.000]  米加就不要
[00:08:50.000 --> 00:08:53.000]  於是他媽媽就強行這樣做
[00:08:53.000 --> 00:08:57.000]  於是就將二百射克勒交給一個銀像
[00:08:57.000 --> 00:09:02.000]  用銀或者貴金屬來鑄造一個耶和華的像
[00:09:02.000 --> 00:09:04.000]  經文沒有特別說為耶和華鑄像
[00:09:04.000 --> 00:09:06.000]  不過你上文下理就知道了
[00:09:06.000 --> 00:09:09.000]  為耶和華鑄成一個神像
[00:09:09.000 --> 00:09:12.000]  安置在米加的家裡
[00:09:12.000 --> 00:09:15.000]  所以米加家裡就有個神堂
[00:09:15.000 --> 00:09:18.000]  米加要擴大這個神堂
[00:09:18.000 --> 00:09:20.000]  在存放這些神像
[00:09:20.000 --> 00:09:22.000]  就會製造一些以弗德
[00:09:22.000 --> 00:09:24.000]  就是祭司的袍
[00:09:24.000 --> 00:09:26.000]  還有在家裡放其他的神像
[00:09:26.000 --> 00:09:31.000]  另外在他家裡分派一個兒子
[00:09:31.000 --> 00:09:34.000]  作為打理這個神堂裡的祭司
[00:09:34.000 --> 00:09:38.000]  這個就很周星馳
[00:09:38.000 --> 00:09:41.000]  一個你覺得讀上去很奇怪的
[00:09:41.000 --> 00:09:43.000]  為什麼以色列出現這些東西呢
[00:09:43.000 --> 00:09:45.000]  首先第一件事就是
[00:09:45.000 --> 00:09:47.000]  耶和華不可以做像
[00:09:47.000 --> 00:09:49.000]  敬拜上帝
[00:09:49.000 --> 00:09:51.000]  如果你真的做錯了事
[00:09:51.000 --> 00:09:54.000]  不是你做一個像就可以平減了
[00:09:54.000 --> 00:09:57.000]  或者抵消了之前做錯事的方式
[00:09:57.000 --> 00:10:00.000]  但是這個媽媽就說做一個像
[00:10:00.000 --> 00:10:02.000]  就好像做一些功德
[00:10:02.000 --> 00:10:05.000]  給米加有一個像來拜拜
[00:10:05.000 --> 00:10:09.000]  就令到他可以平息了上帝的怒氣
[00:10:09.000 --> 00:10:13.000]  律法上說到不可為耶和華做像
[00:10:13.000 --> 00:10:15.000]  第二件事
[00:10:15.000 --> 00:10:17.000]  就坐和祝福
[00:10:17.000 --> 00:10:19.000]  很輕易的
[00:10:19.000 --> 00:10:21.000]  隨口說的
[00:10:21.000 --> 00:10:23.000]  在他媽媽裡面
[00:10:23.000 --> 00:10:25.000]  就坐罵到死的時候
[00:10:25.000 --> 00:10:27.000]  罵正就坐自己的兒子
[00:10:27.000 --> 00:10:29.000]  然後說一句願耶和華賜福給你
[00:10:29.000 --> 00:10:31.000]  就好像搞定了整件事
[00:10:31.000 --> 00:10:33.000]  第三件事
[00:10:33.000 --> 00:10:35.000]  有些很低調的你不知道
[00:10:35.000 --> 00:10:38.000]  我們以為後契斯時代沒有一個領袖
[00:10:38.000 --> 00:10:42.000]  整個以色列文就連耶和華上帝都忘記了
[00:10:42.000 --> 00:10:44.000]  不過你看上文下理
[00:10:44.000 --> 00:10:46.000]  從第17章開始
[00:10:46.000 --> 00:10:48.000]  不停提
[00:10:48.000 --> 00:10:50.000]  提上帝的耶和華的名稱
[00:10:50.000 --> 00:10:53.000]  甚至乎剛才米加的媽媽改名
[00:10:53.000 --> 00:10:55.000]  都很神聖的
[00:10:55.000 --> 00:10:57.000]  米加的名字你知不知道什麼意思
[00:10:57.000 --> 00:10:59.000]  瑞章耶和華
[00:10:59.000 --> 00:11:01.000]  這個是一個很謙卑
[00:11:01.000 --> 00:11:03.000]  一個很神聖的名字
[00:11:03.000 --> 00:11:05.000]  在聖經裡面有第二個人
[00:11:05.000 --> 00:11:07.000]  都是用這個名字
[00:11:07.000 --> 00:11:08.000]  是先知來的
[00:11:08.000 --> 00:11:10.000]  叫做梅加書裡面的梅加先知
[00:11:10.000 --> 00:11:12.000]  同樣一個字
[00:11:12.000 --> 00:11:14.000]  你想一下米加
[00:11:14.000 --> 00:11:16.000]  他的名字是他媽媽覺得
[00:11:16.000 --> 00:11:18.000]  誰像耶和華上帝一樣
[00:11:18.000 --> 00:11:20.000]  是讚嘆上帝
[00:11:20.000 --> 00:11:22.000]  謙卑苦伏的一種
[00:11:22.000 --> 00:11:24.000]  稱頌上帝的表現
[00:11:24.000 --> 00:11:26.000]  在他的生活當中
[00:11:26.000 --> 00:11:29.000]  不斷的提及耶和華的名字
[00:11:29.000 --> 00:11:31.000]  所以即使兒子做錯事
[00:11:31.000 --> 00:11:34.000]  他的心是宗教性的
[00:11:34.000 --> 00:11:37.000]  是想做一些事情為上帝而做的
[00:11:37.000 --> 00:11:39.000]  不過他沒有想過
[00:11:39.000 --> 00:11:42.000]  他做的那些事情完全違反律法
[00:11:42.000 --> 00:11:45.000]  在第六節
[00:11:45.000 --> 00:11:50.000]  聖經的作者都怕我們有誤會
[00:11:50.000 --> 00:11:51.000]  他告訴你
[00:11:51.000 --> 00:11:53.000]  那時以色列沒有王
[00:11:53.000 --> 00:11:55.000]  各人任意而行
[00:11:55.000 --> 00:11:57.000]  之前說過了
[00:11:57.000 --> 00:11:58.000]  任意而行是什麼意思呢
[00:11:58.000 --> 00:12:00.000]  那個任意的意思不是說
[00:12:00.000 --> 00:12:01.000]  我感覺到了
[00:12:01.000 --> 00:12:02.000]  好像藝術家
[00:12:02.000 --> 00:12:04.000]  好像教師一樣
[00:12:04.000 --> 00:12:05.000]  做一些行為藝術的事情
[00:12:05.000 --> 00:12:07.000]  任意的意思是
[00:12:07.000 --> 00:12:10.000]  那些人做他們眼中看為正的事
[00:12:10.000 --> 00:12:12.000]  那個正或者邪
[00:12:12.000 --> 00:12:14.000]  善與惡
[00:12:14.000 --> 00:12:16.000]  是從做的人的角度去看的
[00:12:16.000 --> 00:12:18.000]  不是從律法角度去看
[00:12:18.000 --> 00:12:20.000]  所以在以色列當中
[00:12:20.000 --> 00:12:22.000]  後事詩時代
[00:12:22.000 --> 00:12:25.000]  所有人都提及上帝的名字
[00:12:25.000 --> 00:12:27.000]  提及耶和華的名字
[00:12:27.000 --> 00:12:30.000]  按著自己的心意去做敬拜
[00:12:30.000 --> 00:12:34.000]  甚至他們建立自己的神堂
[00:12:34.000 --> 00:12:37.000]  在自己的家中擺一個偶像
[00:12:37.000 --> 00:12:39.000]  多方便
[00:12:39.000 --> 00:12:40.000]  隨時隨地
[00:12:40.000 --> 00:12:42.000]  傳天后敬拜上帝
[00:12:42.000 --> 00:12:44.000]  一想起就不用去示羅
[00:12:44.000 --> 00:12:47.000]  去回望當中敬拜上帝
[00:12:47.000 --> 00:12:50.000]  在家中首到拿來
[00:12:50.000 --> 00:12:53.000]  為了更方便他們整個祭祀
[00:12:53.000 --> 00:12:55.000]  或者整個祭祀儀式
[00:12:55.000 --> 00:12:57.000]  更加家庭化
[00:12:57.000 --> 00:13:01.000]  米加就分派他自己的兒子
[00:13:01.000 --> 00:13:07.000]  祭祀本來是上帝選召的一班子民
[00:13:07.000 --> 00:13:09.000]  指定要利美人來做的
[00:13:09.000 --> 00:13:12.000]  如果說米加大概是二法蓮支派的一個人
[00:13:12.000 --> 00:13:14.000]  住在二法蓮山地那裡
[00:13:14.000 --> 00:13:19.000]  他們的宗派不是擔演這個角色的
[00:13:19.000 --> 00:13:21.000]  不過他們為了
[00:13:21.000 --> 00:13:24.000]  他們口中常常敬拜上帝
[00:13:24.000 --> 00:13:27.000]  他們不跟律法去做
[00:13:27.000 --> 00:13:29.000]  就按自己的心意
[00:13:29.000 --> 00:13:31.000]  按自己覺得敬虔的方式
[00:13:31.000 --> 00:13:33.000]  去做敬拜上帝的一些事宜
[00:13:33.000 --> 00:13:36.000]  在這裡就有一個很荒謬的開始
[00:13:36.000 --> 00:13:37.000]  接著去到第七節
[00:13:37.000 --> 00:13:39.000]  再繼續說
[00:13:39.000 --> 00:13:42.000]  猶太裡面有一個伯利恆的少年人
[00:13:42.000 --> 00:13:44.000]  是猶太族的利美人
[00:13:44.000 --> 00:13:46.000]  他在那裡寄居
[00:13:46.000 --> 00:13:49.000]  這個人離開了猶太的伯利恆城
[00:13:49.000 --> 00:13:51.000]  要找一個可住的地方
[00:13:51.000 --> 00:13:54.000]  行路的時候去到二法蓮山地
[00:13:54.000 --> 00:13:56.000]  走到米加的家
[00:13:56.000 --> 00:13:58.000]  我們看到第八節
[00:13:58.000 --> 00:13:59.000]  第七節第八節
[00:13:59.000 --> 00:14:01.000]  在這裡你值得留意的地方
[00:14:01.000 --> 00:14:06.000]  他講到一個真是負責上帝選照的利美人
[00:14:06.000 --> 00:14:08.000]  祭司的這個支派
[00:14:08.000 --> 00:14:11.000]  他們就四散
[00:14:11.000 --> 00:14:13.000]  住在不同的地方
[00:14:13.000 --> 00:14:16.000]  當然在這裡所講的四散
[00:14:16.000 --> 00:14:19.000]  或者他們寄居在不同的地方
[00:14:19.000 --> 00:14:21.000]  為什麼會這樣做呢
[00:14:21.000 --> 00:14:23.000]  失業
[00:14:23.000 --> 00:14:26.000]  當時的人因為按著自己的心意
[00:14:26.000 --> 00:14:28.000]  任意妄為
[00:14:28.000 --> 00:14:32.000]  所以基本上回望的敬拜是沒有制度的
[00:14:32.000 --> 00:14:36.000]  而舊時專職在回望裡面敬拜的那些利美人
[00:14:36.000 --> 00:14:37.000]  沒事做
[00:14:37.000 --> 00:14:39.000]  沒人願意奉獻
[00:14:39.000 --> 00:14:45.000]  沒人願意承擔整個敬拜中心的方法
[00:14:45.000 --> 00:14:49.000]  那些利美人舊時都是靠著那些祭肉
[00:14:49.000 --> 00:14:51.000]  或者那些祭身
[00:14:51.000 --> 00:14:53.000]  或者那些餅
[00:14:53.000 --> 00:14:55.000]  來支持他的生計
[00:14:55.000 --> 00:14:57.000]  當沒人去這樣做
[00:14:57.000 --> 00:15:00.000]  每個人自己在家裡建立自己的神堂的時候
[00:15:00.000 --> 00:15:03.000]  利美人就沒辦法來生存
[00:15:03.000 --> 00:15:06.000]  於是他們就四處漂泊
[00:15:06.000 --> 00:15:09.000]  找一個可住的地方來寄居
[00:15:09.000 --> 00:15:13.000]  這個是利美人在當時已經失業
[00:15:13.000 --> 00:15:16.000]  更加重要的是利美人跟其他支派不同
[00:15:16.000 --> 00:15:19.000]  在《生命記》第十八章說到
[00:15:19.000 --> 00:15:22.000]  利美人跟其他支派有些不同的地方就是
[00:15:22.000 --> 00:15:25.000]  祭司利美人和利美全支派
[00:15:25.000 --> 00:15:27.000]  必在以色列中
[00:15:27.000 --> 00:15:29.000]  無份無業
[00:15:29.000 --> 00:15:31.000]  這班人是無法分地的
[00:15:31.000 --> 00:15:36.000]  他們所吃用的就是獻給耶和華的火祭和一切所捐的
[00:15:36.000 --> 00:15:39.000]  他們在弟兄中活有產業
[00:15:39.000 --> 00:15:41.000]  耶和華就是他們的產業
[00:15:41.000 --> 00:15:44.000]  正如耶和華所應許他們的
[00:15:44.000 --> 00:15:48.000]  利美人進入迦南地
[00:15:48.000 --> 00:15:51.000]  《生命記》裡面摩西很清晰說到
[00:15:51.000 --> 00:15:53.000]  這個支派的人
[00:15:53.000 --> 00:15:56.000]  他們的生存就是靠賴整個以色列民
[00:15:56.000 --> 00:16:00.000]  大家真的願意來獻祭
[00:16:00.000 --> 00:16:02.000]  來供養這班人
[00:16:02.000 --> 00:16:04.000]  當這班人各自已經
[00:16:04.000 --> 00:16:07.000]  雖然自己很強調自己的信仰
[00:16:07.000 --> 00:16:09.000]  但是他們對敬拜
[00:16:09.000 --> 00:16:11.000]  對於律法的要求
[00:16:11.000 --> 00:16:14.000]  他們完全既一無所知
[00:16:14.000 --> 00:16:16.000]  也沒有想過要實踐
[00:16:16.000 --> 00:16:19.000]  所以一班本身沒有產業的利美人
[00:16:19.000 --> 00:16:21.000]  他們就要四處漂泊
[00:16:21.000 --> 00:16:23.000]  經文裡面再繼續說
[00:16:23.000 --> 00:16:25.000]  這個年輕人
[00:16:25.000 --> 00:16:28.000]  有些色經學家說25至30歲
[00:16:28.000 --> 00:16:29.000]  年輕人來的
[00:16:29.000 --> 00:16:30.000]  一個少年人來的
[00:16:30.000 --> 00:16:31.000]  一直走的時候
[00:16:31.000 --> 00:16:32.000]  去到第九節
[00:16:32.000 --> 00:16:33.000]  米加就問他
[00:16:33.000 --> 00:16:35.000]  你在哪裡來的
[00:16:35.000 --> 00:16:36.000]  他回答說
[00:16:36.000 --> 00:16:38.000]  從猶大的伯利行來
[00:16:38.000 --> 00:16:42.000]  利美人要找一個可住的地方
[00:16:42.000 --> 00:16:44.000]  即是寄居
[00:16:44.000 --> 00:16:46.000]  行乞的方式
[00:16:46.000 --> 00:16:48.000]  來過他的生活
[00:16:48.000 --> 00:16:51.000]  米加說你可以住在我這裡
[00:16:51.000 --> 00:16:53.000]  我以你為我的父
[00:16:53.000 --> 00:16:54.000]  為祭司
[00:16:54.000 --> 00:16:56.000]  每年給你十射克勒的銀紙
[00:16:56.000 --> 00:16:58.000]  一套衣服
[00:16:58.000 --> 00:17:00.000]  和到日的食物
[00:17:00.000 --> 00:17:02.000]  利美人就盡了他的家
[00:17:02.000 --> 00:17:06.000]  利美人情願與乃人同住
[00:17:06.000 --> 00:17:08.000]  乃人看這少年人
[00:17:08.000 --> 00:17:10.000]  如同自己的兒子一樣
[00:17:10.000 --> 00:17:15.000]  米加分派這少年的利美人作祭司
[00:17:15.000 --> 00:17:17.000]  他就在米加的家裡
[00:17:17.000 --> 00:17:19.000]  米加說現在我知道
[00:17:19.000 --> 00:17:20.000]  耶和華必賜福於我
[00:17:20.000 --> 00:17:24.000]  因我有一個利美人作祭司
[00:17:24.000 --> 00:17:27.000]  在米加的眼中
[00:17:27.000 --> 00:17:30.000]  這個年輕利美人漂泊流離
[00:17:30.000 --> 00:17:31.000]  沒有地方住
[00:17:31.000 --> 00:17:32.000]  收留了他
[00:17:32.000 --> 00:17:34.000]  不過當他講到他是一個利美人
[00:17:34.000 --> 00:17:40.000]  聖經裡面說的是專職負責祭祀的角色身份
[00:17:40.000 --> 00:17:43.000]  於是就提出一些條件
[00:17:43.000 --> 00:17:45.000]  你可以住在我們這裡
[00:17:45.000 --> 00:17:50.000]  還要說得很重金禮聘
[00:17:50.000 --> 00:17:52.000]  你可以作我的父
[00:17:52.000 --> 00:17:54.000]  為祭司
[00:17:54.000 --> 00:17:56.000]  我每年給你十射克勒銀紙
[00:17:56.000 --> 00:17:58.000]  和一套衣服
[00:17:58.000 --> 00:18:00.000]  和到日的食物
[00:18:00.000 --> 00:18:02.000]  在這裡
[00:18:02.000 --> 00:18:04.000]  你是不是最優厚呢?我不知道
[00:18:04.000 --> 00:18:08.000]  不過總比四處遊蕩好
[00:18:08.000 --> 00:18:13.000]  對於這個流離失所的少年利美人來說
[00:18:13.000 --> 00:18:15.000]  能夠有一戶收留他
[00:18:15.000 --> 00:18:18.000]  又有人工鬥
[00:18:18.000 --> 00:18:19.000]  又有衣服
[00:18:19.000 --> 00:18:20.000]  又有食物
[00:18:20.000 --> 00:18:24.000]  總是一定比四處流浪好
[00:18:24.000 --> 00:18:26.000]  他沒有想過
[00:18:26.000 --> 00:18:28.000]  他的身份
[00:18:28.000 --> 00:18:29.000]  他的支派
[00:18:29.000 --> 00:18:33.000]  是供奉上帝聖所的支派
[00:18:33.000 --> 00:18:35.000]  他只想眼前的生活
