
[00:00:00.000 --> 00:00:04.000]  今日要讀的經份是記載在
[00:13:56.000 --> 00:13:57.000]  很好笑的
[00:13:57.000 --> 00:14:00.000]  一個女士開出條件
[00:14:00.000 --> 00:14:02.000]  我要的對象四十歲以下未婚
[00:14:02.000 --> 00:14:06.000]  身高一百八十,年薪一百萬以上
[00:14:06.000 --> 00:14:10.000]  市區有一套已經付清房價的心房住宅
[00:14:10.000 --> 00:14:12.000]  房要寫我的名字
[00:14:12.000 --> 00:14:14.000]  開的車要八十萬以上
[00:14:14.000 --> 00:14:19.000]  每月要給女士兩萬元零用錢
[00:14:19.000 --> 00:14:22.000]  一張很長很長的清單
[00:14:22.000 --> 00:14:27.000]  唯有符合這堆條件的才是我理想的結婚對象
[00:14:27.000 --> 00:14:32.000]  我想這個女士是希望找一個心目中的米飯班主
[00:14:32.000 --> 00:14:37.000]  多於想找一個廝守終身的伴侶
[00:14:37.000 --> 00:14:41.000]  找對象這樣找都有的
[00:14:41.000 --> 00:14:45.000]  同樣很多人不是想找上帝
[00:14:45.000 --> 00:14:49.000]  只是想找他們心目中的上帝
[00:14:49.000 --> 00:14:52.000]  或者和黃大仙和聖誕老人差不多
[00:14:52.000 --> 00:14:56.000]  問題是我們都未見過上帝不認識他
[00:14:56.000 --> 00:14:58.000]  怎可以定出上帝的樣子呢
[00:14:58.000 --> 00:15:01.000]  上帝一定要符合我們心中的條件
[00:15:01.000 --> 00:15:03.000]  是不是有些狂妄呢
[00:15:03.000 --> 00:15:05.000]  和大家講一部戲
[00:15:05.000 --> 00:15:09.000]  我上個月看了一部戲叫做《教宗選戰》
[00:15:09.000 --> 00:15:11.000]  《Cave》有沒有人看過
[00:15:11.000 --> 00:15:14.000]  大陸也有秘密會議
[00:15:14.000 --> 00:15:17.000]  一部對我來說都挺震撼的戲
[00:15:17.000 --> 00:15:20.000]  那部戲講天主教的教廷
[00:15:20.000 --> 00:15:24.000]  藉著書記團或者紅衣主教團
[00:15:24.000 --> 00:15:28.000]  College of Cardinals去選任新教宗的故事
[00:15:28.000 --> 00:15:34.000]  整部戲帶出的訊息是一個
[00:15:34.000 --> 00:15:38.000]  確定是信仰的最大敵人
[00:15:38.000 --> 00:15:41.000]  也是教會合一的最大敵人
[00:15:41.000 --> 00:15:48.000]  Certainty is the enemy of faith and church unity
[00:15:48.000 --> 00:15:53.000]  Certainty 確定是信仰的敵人
[00:15:53.000 --> 00:15:56.000]  是教會合一的敵人
[00:15:56.000 --> 00:15:59.000]  這個訊息非常有深度
[00:15:59.000 --> 00:16:01.000]  也非常切合事宜
[00:16:01.000 --> 00:16:04.000]  首先我要講
[00:16:04.000 --> 00:16:08.000]  真實的信仰總是無法百分百確定的
[00:16:08.000 --> 00:16:13.000]  信仰總是伴隨著懷疑甚至是不信
[00:16:13.000 --> 00:16:17.000]  所以Believe and Unbelieve是雙胞胎
[00:16:17.000 --> 00:16:20.000]  在什麼都確定的情況下
[00:16:20.000 --> 00:16:22.000]  你是不需要講信心的
[00:16:22.000 --> 00:16:24.000]  你要不要信一加一等於二
[00:16:24.000 --> 00:16:27.000]  你要不要相信孫中山是人
[00:16:27.000 --> 00:16:29.000]  不用信的
[00:16:29.000 --> 00:16:31.000]  因為是事實
[00:16:31.000 --> 00:16:32.000]  又沒有信
[00:16:32.000 --> 00:16:34.000]  像保羅說的
[00:16:34.000 --> 00:16:36.000]  我們的德教是在乎盼望
[00:16:36.000 --> 00:16:39.000]  只是所見的盼望不是盼望
[00:16:39.000 --> 00:16:41.000]  誰說盼望是他所見的呢
[00:16:41.000 --> 00:16:44.000]  但我們若盼望所不見的
[00:16:44.000 --> 00:16:47.000]  就必須忍耐等候
[00:16:47.000 --> 00:16:49.000]  看到了還有沒有盼望
[00:16:49.000 --> 00:16:51.000]  你盼望聽梁家倫講到
[00:16:51.000 --> 00:16:52.000]  有沒有盼望
[00:16:52.000 --> 00:16:53.000]  你現在盼望他快點下台
[00:16:53.000 --> 00:16:55.000]  因為他還沒有下台
[00:16:55.000 --> 00:16:58.000]  顛著的事有沒有盼望
[00:16:58.000 --> 00:17:01.000]  你是未到的事才是盼望
[00:17:01.000 --> 00:17:05.000]  講信心一定是不確定
[00:17:05.000 --> 00:17:06.000]  值得懷疑
[00:17:06.000 --> 00:17:08.000]  有理由不信的元素
[00:17:08.000 --> 00:17:10.000]  並且有趣的是
[00:17:10.000 --> 00:17:15.000]  往往是和現實越不相符
[00:17:15.000 --> 00:17:19.000]  越和外在的證據相衝突的宣告
[00:17:19.000 --> 00:17:22.000]  才是越需要我們有信心
[00:17:22.000 --> 00:17:24.000]  信心的大與小
[00:17:24.000 --> 00:17:26.000]  不是我們自己講
[00:17:26.000 --> 00:17:29.000]  我們自己的信念的強度
[00:17:29.000 --> 00:17:31.000]  很堅定很強
[00:17:31.000 --> 00:17:33.000]  或我所做的宣稱的力度
[00:17:33.000 --> 00:17:34.000]  很大聲叫
[00:17:34.000 --> 00:17:35.000]  是決定的
[00:17:35.000 --> 00:17:36.000]  不是
[00:17:36.000 --> 00:17:39.000]  而是取決於我們所講的事
[00:17:39.000 --> 00:17:44.000]  和客觀的現實有多大距離
[00:17:44.000 --> 00:17:47.000]  當親眼看到復活的主
[00:17:47.000 --> 00:17:50.000]  站在我們面前的時候
[00:17:50.000 --> 00:17:51.000]  我們講我們信他
[00:17:51.000 --> 00:17:53.000]  不需要什麼信心
[00:17:53.000 --> 00:17:55.000]  你見到了
[00:17:55.000 --> 00:17:58.000]  但當你目睹耶穌掛在木頭上的時候
[00:17:58.000 --> 00:18:00.000]  我們講我們仍然信他
[00:18:00.000 --> 00:18:01.000]  跟隨他
[00:18:01.000 --> 00:18:03.000]  哇!這個信心就很大
[00:18:03.000 --> 00:18:05.000]  耶穌對多瑪是這麼說的
[00:18:05.000 --> 00:18:08.000]  你一看見了我才信
[00:18:08.000 --> 00:18:12.000]  沒有看見就信的就有福了
[00:18:12.000 --> 00:18:14.000]  未看到的時候信
[00:18:14.000 --> 00:18:17.000]  是比看到才信重要
[00:18:17.000 --> 00:18:19.000]  信心的大與小
[00:18:19.000 --> 00:18:22.000]  和我們持守的信念有多強固
[00:18:22.000 --> 00:18:24.000]  沒什麼關係
[00:18:24.000 --> 00:18:25.000]  否則精神病患者
[00:18:25.000 --> 00:18:27.000]  就是最有信心的人
[00:18:27.000 --> 00:18:30.000]  我總是認定身邊有人在謀害我
[00:18:30.000 --> 00:18:32.000]  不需要你怎麼解釋
[00:18:32.000 --> 00:18:35.000]  我都認定有人在謀害我
[00:18:35.000 --> 00:18:36.000]  你拿什麼證據
[00:18:36.000 --> 00:18:38.000]  我都不同意有人在謀害我
[00:18:38.000 --> 00:18:40.000]  這樣是不是很有信心
[00:18:40.000 --> 00:18:41.000]  這不是信心
[00:18:41.000 --> 00:18:42.000]  這是精神病
[00:18:42.000 --> 00:18:44.000]  這是妄想症
[00:18:44.000 --> 00:18:48.000]  信心和自己信念的強弱無關
[00:18:48.000 --> 00:18:51.000]  所以聖經也不是要求我們要有很大的信心
[00:18:51.000 --> 00:18:55.000]  耶穌說你的信心只要有芥菜種這麼大就夠了
[00:18:55.000 --> 00:18:57.000]  一點點就夠了
[00:18:57.000 --> 00:18:59.000]  信心的大與小
[00:18:59.000 --> 00:19:01.000]  和個人信念的強弱無關
[00:19:01.000 --> 00:19:03.000]  是從外在的環境
[00:19:03.000 --> 00:19:06.000]  其他人的態度有關
[00:19:06.000 --> 00:19:10.000]  外在的環境越是和我們的宣告有差距
[00:19:10.000 --> 00:19:12.000]  大量的證據要迫我們懷疑
[00:19:12.000 --> 00:19:14.000]  甚至放棄我們的信仰
[00:19:14.000 --> 00:19:16.000]  或者我們身邊多數人
[00:19:16.000 --> 00:19:18.000]  都不是這樣選擇的
[00:19:18.000 --> 00:19:20.000]  我們自己孤身獨行
[00:19:20.000 --> 00:19:22.000]  自己做這個選擇
[00:19:22.000 --> 00:19:24.000]  這樣就需要大信心了
[00:19:24.000 --> 00:19:26.000]  不是在於你裡面有多強
[00:19:26.000 --> 00:19:29.000]  而是在於和外在的環境有多少差距
[00:19:29.000 --> 00:19:31.000]  正如我以前說過
[00:19:31.000 --> 00:19:34.000]  當人人都一窩蜂跟耶穌的時候
[00:19:34.000 --> 00:19:36.000]  跟隨耶穌是不用信心的
[00:19:36.000 --> 00:19:38.000]  你隨眾而已
[00:19:38.000 --> 00:19:39.000]  跟風而已
[00:19:39.000 --> 00:19:42.000]  當人人都捨他而去的時候
[00:19:42.000 --> 00:19:45.000]  我對他的不離不棄宣告
[00:19:45.000 --> 00:19:48.000]  你有永生之道
[00:19:48.000 --> 00:19:50.000]  我們還跟隨誰呢
[00:19:50.000 --> 00:19:52.000]  這樣就需要很大的信心了
[00:19:52.000 --> 00:19:54.000]  什麼叫信心呢
[00:19:54.000 --> 00:19:56.000]  就是你看到眼前的環境
[00:19:56.000 --> 00:19:59.000]  跟你所說的完全不一致
[00:19:59.000 --> 00:20:01.000]  雖然無花果樹不發黃
