
[00:00:00.000 --> 00:00:04.400]  今天的經訓是記載在新約聖經
[00:08:13.080 --> 00:08:14.880]  耶穌救贖了我
[00:08:14.880 --> 00:08:17.680]  所以我就成為一個基督徒
[00:08:17.680 --> 00:08:19.680]  然後聖女一些的
[00:08:19.680 --> 00:08:21.880]  我要盡心一些 我要追求多一些的
[00:08:21.880 --> 00:08:23.680]  參與門徒訓練
[00:08:23.680 --> 00:08:26.680]  所以我們就成為門徒了
[00:08:26.680 --> 00:08:29.080]  不過在聖經裏面不是這樣分的
[00:08:29.080 --> 00:08:31.480]  在聖經裏面從來都沒有講過
[00:08:31.480 --> 00:08:33.280]  就是說你信主就可以了
[00:08:33.280 --> 00:08:35.280]  就保持著這個狀態
[00:08:35.280 --> 00:08:38.480]  你有心你就再追求就成為門徒
[00:08:38.480 --> 00:08:40.880]  今天的課程可能是這樣
[00:08:40.880 --> 00:08:43.680]  不過在聖經裏面從來講
[00:08:43.680 --> 00:08:47.880]  上帝所呼召的或者使徒他們所承擔的
[00:08:47.880 --> 00:08:50.880]  就是驕慢民作 耶穌基督的門徒
[00:08:50.880 --> 00:08:55.080]  我們每一個不單止被耶穌基督拯救
[00:08:55.080 --> 00:08:59.280]  更加是被耶穌訓練成為跟隨祂的人
[00:08:59.280 --> 00:09:01.480]  在生活各方面裏面
[00:09:01.480 --> 00:09:07.280]  我們都能夠活出一個上帝所喜悅的樣式
[00:09:07.280 --> 00:09:09.880]  更加大的挑戰是
[00:09:09.880 --> 00:09:12.480]  耶穌在這裏面去吩咐那些門徒
[00:09:12.480 --> 00:09:16.080]  凡我所教導你們的都教訓他們遵守
[00:09:16.080 --> 00:09:18.880]  就是說沒有選擇性的
[00:09:18.880 --> 00:09:20.480]  耶穌教什麼
[00:09:20.480 --> 00:09:26.080]  那些門徒如實地將所有東西都要教給其他人
[00:09:26.080 --> 00:09:27.880]  他不是純粹教的
[00:09:27.880 --> 00:09:32.880]  還要叫他們生命裏面落實來實踐
[00:09:32.880 --> 00:09:34.880]  今天有時候我們會覺得
[00:09:34.880 --> 00:09:36.880]  這些教導是好的
[00:09:36.880 --> 00:09:38.680]  但叫到你實踐的時候
[00:09:38.680 --> 00:09:41.880]  我們聽的時候我們的心裏面是雀躍的
[00:09:41.880 --> 00:09:43.880]  但到了生活裏面
[00:09:43.880 --> 00:09:48.880]  我們就沒有辦法貫徹成為我們生命的一部分
[00:09:48.880 --> 00:09:53.880]  門徒的生命就是講到不是選擇性地看聖經
[00:09:53.880 --> 00:09:55.880]  或者覺得這件事適合我聽
[00:09:55.880 --> 00:09:57.280]  我們就實踐多一點
[00:09:57.280 --> 00:10:00.080]  有些東西很難我們就放在一邊
[00:10:00.080 --> 00:10:03.280]  而是我們勉勵用我們的人生
[00:10:03.280 --> 00:10:08.280]  將我們整個生命交付在上帝的手裏面
[00:10:08.280 --> 00:10:11.680]  覺得困難的地方我們更加要鍛鍊自己
[00:10:11.680 --> 00:10:15.080]  以致我們行在上帝的旨意當中
[00:10:15.080 --> 00:10:16.880]  所以第一個重點
[00:10:16.880 --> 00:10:19.880]  我們看見對於大使命
[00:10:19.880 --> 00:10:23.680]  其實最重點的就是叫人成為門徒
[00:10:23.680 --> 00:10:25.880]  亦都我們每一個弟兄姊妹
[00:10:25.880 --> 00:10:29.880]  我們領受了的不是一個分了階層的福音
[00:10:29.880 --> 00:10:32.680]  當我們既稱耶穌基督為主的時候
[00:10:32.680 --> 00:10:36.480]  我們每一個都要成為一個跟從主的門徒
[00:10:36.480 --> 00:10:39.280]  經文裏面我們又再回頭去看
[00:10:39.280 --> 00:10:40.680]  我們明白了這一句之後
[00:10:40.680 --> 00:10:43.880]  我們再看回十六節到第十七節
[00:10:43.880 --> 00:10:47.480]  這兩節經文我們平時比較少讀
[00:10:47.480 --> 00:10:50.280]  十一個門徒往加利利去
[00:10:50.280 --> 00:10:54.280]  到了耶穌指定他們去的山上
[00:10:54.280 --> 00:10:56.480]  他們見了耶穌就拜他
[00:10:56.480 --> 00:10:59.280]  然而還有人疑惑
[00:10:59.280 --> 00:11:02.880]  在這兩節經文裏面描述了
[00:11:02.880 --> 00:11:07.080]  這個門徒他帶著耶穌的約定
[00:11:07.080 --> 00:11:11.480]  去到加利利和耶穌再遇
[00:11:11.480 --> 00:11:14.880]  值得留意的就是加利利這個地方
[00:11:14.880 --> 00:11:18.880]  這個加利利這個地方在《馬太福音》裏面
[00:11:18.880 --> 00:11:22.480]  或者在福音書裏面講的是一個很重要的地方
[00:11:22.480 --> 00:11:24.080]  為什麼這麼重要呢?
[00:11:24.080 --> 00:11:26.880]  在第四章十八節《馬太福音》
[00:11:26.880 --> 00:11:31.080]  它講到這是耶穌呼召門徒的起點
[00:11:31.080 --> 00:11:37.280]  耶穌就在那裏焦聚他所選召的門徒
[00:11:37.280 --> 00:11:41.480]  加利利的海岸邊有很多的暴雨
[00:11:41.480 --> 00:11:44.880]  他只是挑選耶穌心儀的
[00:11:44.880 --> 00:11:48.480]  和耶穌所揀選的那幾個門徒
[00:11:48.480 --> 00:11:51.080]  這個是成為了他們的起點
[00:11:51.080 --> 00:11:55.480]  然後耶穌全道的生活除了圍繞著加利利
[00:11:55.480 --> 00:11:58.280]  然後再走遍各城各鄉之後
[00:11:58.280 --> 00:12:02.480]  到了耶穌他預言自己將要受害
[00:12:02.480 --> 00:12:07.680]  《馬太福音》第二十六章三十六節裏面
[00:12:07.680 --> 00:12:11.280]  講到耶穌和門徒守完這個雨節晚餐之後
[00:12:11.280 --> 00:12:13.280]  耶穌就這樣講
[00:12:13.280 --> 00:12:14.880]  那時耶穌對他們說
[00:12:14.880 --> 00:12:18.480]  今夜你們為我的緣故都要跌倒
[00:12:18.480 --> 00:12:20.480]  因為經上記著說
[00:12:20.480 --> 00:12:23.080]  我要擊打木人 羊就分散了
[00:12:23.080 --> 00:12:28.680]  但我復活以後要在你們以先往加利利去
[00:12:28.680 --> 00:12:31.880]  耶穌強調他將要在雨節晚餐之後
[00:12:31.880 --> 00:12:36.080]  講到他自己將要面對著被擊打
[00:12:36.080 --> 00:12:38.480]  那些門徒會四散的
[00:12:38.480 --> 00:12:41.080]  不過他講到在受害之後
[00:12:41.080 --> 00:12:42.680]  耶穌說他復活之後
[00:12:42.680 --> 00:12:46.480]  他要讓那些門徒先去加利利
[00:12:46.480 --> 00:12:48.880]  他在加利利那裏等那些門徒
[00:12:48.880 --> 00:12:51.880]  這個是耶穌對門徒的約定
[00:12:51.880 --> 00:12:53.880]  在那裏來呼召他
[00:12:53.880 --> 00:12:56.680]  亦都講到復活之後就在加利利那裏
[00:12:56.680 --> 00:12:57.880]  我們會合了
[00:12:57.880 --> 00:13:00.080]  當耶穌復活的時候
[00:13:00.080 --> 00:13:02.680]  28章第7節裏面
[00:13:02.680 --> 00:13:06.680]  空墳墓的婦女去到空墳墓裏面找耶穌
[00:13:06.680 --> 00:13:09.280]  那些婦女找不到耶穌的屍體
[00:13:09.280 --> 00:13:10.680]  因為耶穌已經復活了
[00:13:10.680 --> 00:13:13.480]  28章第7節裏面
[00:13:13.480 --> 00:13:18.680]  那個天使向那班婦女顯現
[00:13:18.680 --> 00:13:22.280]  他特別的來告訴那班婦女
[00:13:22.280 --> 00:13:24.680]  耶穌基督已經復活了
[00:13:24.680 --> 00:13:29.480]  並且你們先往加利利去
[00:13:29.480 --> 00:13:31.480]  在那裏你們要見他
[00:13:31.480 --> 00:13:33.880]  我已經告訴你們了
[00:13:33.880 --> 00:13:37.880]  天使將耶穌之前和門徒的約定
[00:13:37.880 --> 00:13:39.880]  再一次告訴那班婦女
[00:13:39.880 --> 00:13:43.280]  藉著那班婦女通知那班門徒
[00:13:43.280 --> 00:13:48.080]  你要記得這是耶穌復活之後與門徒的約定
[00:13:48.080 --> 00:13:51.280]  所以加利利這個地方是一個約定
[00:13:51.280 --> 00:13:54.080]  然後耶穌都害怕
[00:13:54.080 --> 00:13:58.080]  那班婦女就擔心驚惶失措
[00:13:58.080 --> 00:14:01.480]  耶穌再一次顯現在那些婦女當中
[00:14:01.480 --> 00:14:03.480]  上一次是天使
[00:14:03.480 --> 00:14:08.080]  現在就是耶穌顯現28章第10節馬太福音
[00:14:08.080 --> 00:14:10.480]  經文裏面耶穌對他們說
[00:14:10.480 --> 00:14:11.880]  不要害怕
[00:14:11.880 --> 00:14:14.280]  你們去告訴我的弟兄
[00:14:14.280 --> 00:14:17.680]  叫他們往加利利去
[00:14:17.680 --> 00:14:20.280]  在那裏必見我
[00:14:20.280 --> 00:14:22.880]  你看到加利利這個地方
[00:14:22.880 --> 00:14:26.280]  是一個很重要領受上帝使命
[00:14:26.280 --> 00:14:29.680]  是耶穌和那班門徒的約定
[00:14:29.680 --> 00:14:35.480]  即使經歷耶穌十字架上的門徒有多麼軟弱
[00:14:35.480 --> 00:14:38.480]  但是耶穌約定了他們
[00:14:38.480 --> 00:14:40.480]  一定在那裏見面
[00:14:40.480 --> 00:14:43.280]  他復活過後就在那裏約定他
[00:14:43.280 --> 00:14:46.480]  如果你作為門徒你會不會去呢?
[00:14:46.480 --> 00:14:49.080]  兩天之前可能還是很軟弱
[00:14:49.080 --> 00:14:51.080]  還要出賣耶穌
[00:14:51.080 --> 00:14:55.880]  甚至乎在耶穌被捉拿被釘的時候
[00:14:55.880 --> 00:14:57.880]  這班門徒四散
[00:14:57.880 --> 00:15:02.880]  其實他們面對著信心最軟弱的情景
[00:15:02.880 --> 00:15:04.880]  如果這班婦女提醒他
[00:15:04.880 --> 00:15:06.680]  耶穌在那裏等你
[00:15:06.680 --> 00:15:11.880]  又或者耶穌再三的來講這個重要的約定
[00:15:11.880 --> 00:15:15.080]  這班人他會不會應約呢?
[00:15:15.080 --> 00:15:16.280]  如果對於我們今天來說
[00:15:16.280 --> 00:15:18.680]  我們覺得很尷尬
[00:15:18.680 --> 00:15:20.680]  又或者是不是真的
[00:15:20.680 --> 00:15:24.880]  又或者覺得自己很卑微
[00:15:24.880 --> 00:15:25.880]  不配
[00:15:25.880 --> 00:15:28.880]  甚至乎對於耶穌復活的訊息
[00:15:28.880 --> 00:15:30.880]  自己都好像有點害怕
[00:15:30.880 --> 00:15:32.880]  難以接受的一個訊息
[00:15:32.880 --> 00:15:36.880]  耶穌在講這個約定是不是真的成就呢?
[00:15:36.880 --> 00:15:38.880]  對於很多人來說
[00:15:38.880 --> 00:15:40.880]  可能都是一個很大的疑問
[00:15:40.880 --> 00:15:42.880]  對於那些門徒來說
[00:15:42.880 --> 00:15:44.880]  當這些婦女通知他的時候
[00:15:44.880 --> 00:15:46.880]  在經文裏面講到
[00:15:46.880 --> 00:15:48.880]  帶著懷疑的態度
[00:15:48.880 --> 00:15:50.880]  帶著忐忑不安的心
[00:15:50.880 --> 00:15:54.880]  這班門徒到了最後是往加里尼去
[00:15:54.880 --> 00:15:58.880]  到耶穌指定會合的那個山上面
[00:15:58.880 --> 00:16:01.880]  當這班門徒見到耶穌的時候
[00:16:01.880 --> 00:16:04.880]  就俯伏來去拜祂
[00:16:04.880 --> 00:16:06.880]  然而經文裏面講
[00:16:06.880 --> 00:16:08.880]  「還有人疑惑」
[00:16:08.880 --> 00:16:10.880]  「還有人」是誰呢?
[00:16:10.880 --> 00:16:12.880]  不知道
[00:16:12.880 --> 00:16:15.880]  又或者「還有人」有很多的意思
[00:16:15.880 --> 00:16:17.880]  「還有人疑惑」的意思就是說
[00:16:17.880 --> 00:16:20.880]  那些十一個門徒每個人都帶著疑惑
[00:16:20.880 --> 00:16:22.880]  去到上帝面前
[00:16:22.880 --> 00:16:24.880]  就是說那個疑惑的程度
[00:16:24.880 --> 00:16:25.880]  每個人都有
[00:16:25.880 --> 00:16:27.880]  或者是有些人充滿信心
[00:16:27.880 --> 00:16:31.880]  帶著無比的決心來見耶穌
[00:16:31.880 --> 00:16:34.880]  但有一兩個可能就有點害怕不去
[00:16:34.880 --> 00:16:37.880]  我比較接納的解釋是
[00:16:37.880 --> 00:16:40.880]  十一個門徒每個人都帶著一份疑惑
[00:16:40.880 --> 00:16:43.880]  去到加里尼來會合耶穌
[00:16:43.880 --> 00:16:46.880]  不過眼前見到的這個耶穌
[00:16:46.880 --> 00:16:49.880]  已經是一個復活了的耶穌
[00:16:49.880 --> 00:16:51.880]  祂的身體完全可見
[00:16:51.880 --> 00:16:53.880]  所以那個疑惑
[00:16:53.880 --> 00:16:54.880]  祂是不是復活了
[00:16:54.880 --> 00:16:56.880]  那個疑惑已經解除了
[00:16:56.880 --> 00:16:58.880]  不過聖經裏面講
[00:16:58.880 --> 00:17:02.880]  這班人還繼續帶著一份疑惑的心
[00:17:02.880 --> 00:17:05.880]  但同時間這班門徒也見到耶穌
[00:17:05.880 --> 00:17:07.880]  就去俯伏敬拜祂
[00:17:07.880 --> 00:17:11.880]  敬拜祂所眼見的主
[00:17:11.880 --> 00:17:14.880]  但仍然帶著疑惑的態度
[00:17:14.880 --> 00:17:16.880]  這個就是馬太福音
[00:17:16.880 --> 00:17:19.880]  特意製造一個這樣的章歷
[00:17:19.880 --> 00:17:22.880]  告訴讀聖經的人知道
[00:17:22.880 --> 00:17:26.880]  其實這個也是我們生命的寫照
[00:17:26.880 --> 00:17:30.880]  疑惑和敬拜一起出現
[00:17:30.880 --> 00:17:31.880]  不只是這裡
[00:17:31.880 --> 00:17:33.880]  其實在馬太福音裏面
[00:17:33.880 --> 00:17:35.880]  一早已經埋下伏線
[00:17:35.880 --> 00:17:38.880]  這兩個字或者這樣的句式
[00:17:38.880 --> 00:17:40.880]  一早已經出現
[00:17:40.880 --> 00:17:43.880]  在馬太福音第十四章
[00:17:43.880 --> 00:17:46.880]  三十一節至三十三節
[00:17:46.880 --> 00:17:47.880]  我沒有印給大家
[00:17:47.880 --> 00:17:48.880]  我告訴你那個是什麼情景
[00:17:48.880 --> 00:17:50.880]  大家很熟悉的
[00:17:50.880 --> 00:17:53.880]  這個就是講到耶穌基督
[00:17:53.880 --> 00:17:56.880]  和那些門徒一起
[00:17:56.880 --> 00:17:59.880]  來到平靜風和海的那段
[00:17:59.880 --> 00:18:00.880]  那段經文講到
[00:18:00.880 --> 00:18:02.880]  耶穌和那些門徒一起出海
[00:18:02.880 --> 00:18:04.880]  夜裡四更天的時候
[00:18:04.880 --> 00:18:06.880]  耶穌在海面上行走
[00:18:06.880 --> 00:18:08.880]  去門徒那裏
[00:18:08.880 --> 00:18:10.880]  門徒見到耶穌在水面上走的時候
[00:18:10.880 --> 00:18:11.880]  就很驚慌
[00:18:11.880 --> 00:18:13.880]  說是一個鬼怪來的
[00:18:13.880 --> 00:18:15.880]  就害怕就喊叫起來
[00:18:15.880 --> 00:18:17.880]  耶穌連忙對他們說
[00:18:17.880 --> 00:18:18.880]  你們放心
[00:18:18.880 --> 00:18:20.880]  是我不要怕
[00:18:20.880 --> 00:18:21.880]  彼得說
[00:18:21.880 --> 00:18:22.880]  主如果是你的
[00:18:22.880 --> 00:18:26.880]  請你叫我從水上走到你那裏去
