
[00:00:00.000 --> 00:00:07.800]  今天經文是在《馬可福音》第八章二十二節到九章一節
[00:03:24.000 --> 00:03:29.000]  不知道大家有沒有留意到,特別是你常看馬福音,你會發覺其實
[00:03:29.000 --> 00:03:39.000]  無論耶穌遇到什麼奇難雜症,通常都是一剔過就能治好病人
[00:03:39.000 --> 00:03:45.000]  只要他一開口,甚至一出手,病人就會立即康復
[00:03:45.000 --> 00:03:52.000]  不過你留意剛才所讀的經文,記載著耶穌醫治的那位乞子的神蹟就很不同
[00:03:52.000 --> 00:03:59.000]  你看見耶穌把治療過程分了兩次,很特別
[00:03:59.000 --> 00:04:08.000]  並且在兩次之間,他會詢問乞子到底治療的進展如何,看見什麼
[00:04:08.000 --> 00:04:16.000]  很明顯我們知道,不是耶穌不能一次治好,耶穌絕對有能力一次治好
[00:04:16.000 --> 00:04:21.000]  而是這個乞子需要時間慢慢康復
[00:04:21.000 --> 00:04:33.000]  事實上你會看到,馬可為何把醫治乞子的神蹟記載在馬福音的上半部分的結束段落
[00:04:33.000 --> 00:04:38.000]  你知道第八章是馬福音的一半,為何在這個時候把神蹟放進去
[00:04:38.000 --> 00:04:48.000]  其實是要說明一件事,就是在目前為止,門徒仍然未能領悟到耶穌的真正身份是什麼
[00:04:48.000 --> 00:04:54.000]  他們仍然處於屬靈核眼,屬靈上的眼睛是瞎了的
[00:04:54.000 --> 00:05:00.000]  他們不太清楚耶穌是誰,特別是你記得上一回珊珊傳道跟我們說
[00:05:00.000 --> 00:05:08.000]  門徒因為忘記帶餅上船,於是被耶穌嚴厲斥責,罵到他們狗血淋頭
[00:05:08.000 --> 00:05:13.000]  心還是如橫,明明已經一起餵飽五千人四千人
[00:05:13.000 --> 00:05:19.000]  仍然是有眼也看不到,有耳也聽不見,你看到耶穌很生氣
[00:05:19.000 --> 00:05:27.000]  雖然門徒的屬靈表現不似預期,耶穌真的覺得恨鐵不成鋼
[00:05:27.000 --> 00:05:36.000]  但你知道耶穌不會放棄他們,所以稍後耶穌會像醫治乞子一樣
[00:05:36.000 --> 00:05:45.000]  分階段慢慢處理門徒在屬靈上的體不見,幫他們逐漸看清楚
[00:05:45.000 --> 00:05:54.000]  其實耶穌到底是誰,他的真正身份是什麼,以及門徒真正的使命到底是來做什麼
[00:05:54.000 --> 00:05:58.000]  我們看二十七節,開始看這個段落
[00:05:58.000 --> 00:06:06.000]  我們會發覺這是一個新的段落,他們準備由凱撒利亞菲勒比慢慢移去耶路撒冷
[00:06:06.000 --> 00:06:11.000]  之前你們留意,科林書一直記載耶穌在加利利一帶活躍
[00:06:11.000 --> 00:06:16.000]  耶穌和門徒來到凱撒利亞菲勒比,我們說這是一個外邦人的城市
[00:06:16.000 --> 00:06:23.000]  除了敬拜羅馬君王凱撒之外,其實也充滿了各式各樣的偶像敬拜
[00:06:23.000 --> 00:06:31.000]  耶穌特意選擇這個在異教臨立的地方,來確認自己的真正身份
[00:06:31.000 --> 00:06:38.000]  來清楚表示,在這些外邦偶像的面前,他才是人類真正的主宰
[00:06:38.000 --> 00:06:43.000]  在路上,耶穌問門徒,人們怎樣說我是誰
[00:06:43.000 --> 00:06:49.000]  門徒回答,有人說你是被希律斬首,但已經復活的施浸約翰
[00:06:49.000 --> 00:06:53.000]  他們認為,約翰的能力已經轉移到耶穌身上
[00:06:53.000 --> 00:06:57.000]  也有人認為,耶穌就像昔日的伊利亞先知一樣
[00:06:57.000 --> 00:07:02.000]  是舊約,上帝預言將要差派來復興以色列的鬼位的先鋒
[00:07:02.000 --> 00:07:10.000]  當然也有人認為,耶穌就像其他先知一樣,沒有能力宣講上帝的話語
[00:07:10.000 --> 00:07:13.000]  耶穌當然知道人們怎樣去想和說他
[00:07:13.000 --> 00:07:19.000]  所以其實頭一條問題,是要來對比其實門徒對耶穌的理解
[00:07:19.000 --> 00:07:23.000]  到底是不是和外人一樣,還是有分別
[00:07:23.000 --> 00:07:27.000]  於是,耶穌就隨即問門徒第二個問題
[00:07:27.000 --> 00:07:31.000]  你們呢?你們又認為我是誰?
[00:07:31.000 --> 00:07:34.000]  你留意門徒之前,一直叫耶穌做什麼?
[00:07:34.000 --> 00:07:41.000]  就是說,夫子,即是老師,就算耶穌曾經幫他們平靜風浪
[00:07:41.000 --> 00:07:45.000]  福音書也記載,他們也很困惑,這是什麼水?
[00:07:45.000 --> 00:07:49.000]  連風浪也要聽他們說,他們仍然不明白耶穌的身份
[00:07:49.000 --> 00:07:54.000]  但現在你會看到,馬福音來到第八章,已經過了一半
[00:07:54.000 --> 00:07:58.000]  終於有人可以說出耶穌的真正身份
[00:07:58.000 --> 00:08:01.000]  你看到彼得在門徒當中脫穎而出
[00:08:01.000 --> 00:08:06.000]  他宣認耶穌是基督,是上帝所差派來的救主
[00:08:06.000 --> 00:08:10.000]  我們也知道,基督是希臘文
[00:08:10.000 --> 00:08:13.000]  等同於舊約的 Messiah,尼塞亞
[00:08:13.000 --> 00:08:15.000]  意思是一個受高者
[00:08:15.000 --> 00:08:20.000]  受高納的人,例如舊約的君王,祭司或先知
[00:08:20.000 --> 00:08:26.000]  其實就是象徵著上帝選了他,差派他去完成一些特定的使命
[00:08:26.000 --> 00:08:29.000]  事實上,在舊約先知書曾經預言
[00:08:29.000 --> 00:08:34.000]  上帝會為大衛加興起一位基督或尼塞亞
[00:08:34.000 --> 00:08:40.000]  來帶領百姓脫離罪惡的困所,復興百姓的信仰生命
[00:08:40.000 --> 00:08:44.000]  而隨著以色列人經歷亡國被擄
[00:08:44.000 --> 00:08:48.000]  幾百年來不斷被不同的外邦政權來統治
[00:08:48.000 --> 00:08:52.000]  其實百姓慢慢發展了一種思想
[00:08:52.000 --> 00:08:57.000]  他們會覺得上帝要興起的這位基督,這位救主
[00:08:57.000 --> 00:09:00.000]  是會帶有政治和軍事色彩
[00:09:00.000 --> 00:09:04.000]  是會帶領他們推翻那些管轄他們的政權
[00:09:04.000 --> 00:09:08.000]  幫他們,不是純粹復興信仰生命
[00:09:08.000 --> 00:09:11.000]  是要幫他們恢復那塊土地,幫他們復國
[00:09:11.000 --> 00:09:14.000]  事實上,在耶穌時代的猶太人
[00:09:14.000 --> 00:09:16.000]  包括彼得,包括所有的門徒
[00:09:16.000 --> 00:09:17.000]  他們都是這樣想的
[00:09:17.000 --> 00:09:22.000]  他們一直對基督都抱有這種的奇想
[00:09:22.000 --> 00:09:27.000]  不過,普羅大眾對基督這種一廂情願的想法
[00:09:27.000 --> 00:09:29.000]  就不等於是對的
[00:09:29.000 --> 00:09:33.000]  所以你看到耶穌很特別,耶穌沒有讚彼得
[00:09:33.000 --> 00:09:36.000]  沒有讚彼得,對的,你有慧根,答對了
[00:09:36.000 --> 00:09:42.000]  反而是禁止他們不可以向人透露耶穌真正的身份
[00:09:42.000 --> 00:09:46.000]  除了我們知道耶穌明白,因為祂的時候還未到
[00:09:46.000 --> 00:09:50.000]  祂不想引起群眾的騷動或者混亂之外
[00:09:50.000 --> 00:09:53.000]  有一個更重要的原因是
[00:09:53.000 --> 00:09:57.000]  門徒認出耶穌是基督是一回事
[00:09:57.000 --> 00:10:03.000]  不等於他們真的清楚基督的本質到底是怎樣
[00:10:03.000 --> 00:10:09.000]  他們不一定明白,其實上帝差派耶穌來是要做些什麼
[00:10:09.000 --> 00:10:14.000]  於是乎你看到,耶穌緊隨就向門徒來教導
[00:10:14.000 --> 00:10:18.000]  其實作為基督的他,將會面對一些什麼的遭遇
[00:10:18.000 --> 00:10:21.000]  第三十一節,你會看到這是整本科目書裡面
[00:10:21.000 --> 00:10:26.000]  耶穌首次預告,注意,他說了必須
[00:10:26.000 --> 00:10:30.000]  必須受許多的苦,被猶太人的宗教領袖氣絕
[00:10:30.000 --> 00:10:35.000]  並且必須被殺害,但也必須三日後復活
[00:10:35.000 --> 00:10:41.000]  我們今天當然對耶穌這番話不會有什麼疑惑
[00:10:41.000 --> 00:10:46.000]  我們是理所當然接受,因為我們是新約底下的信徒
[00:10:46.000 --> 00:10:53.000]  但你要想像對昔日的門徒來說,這番話其實是摸不著頭腦
[00:10:53.000 --> 00:10:57.000]  是匪夷所思,耶穌的教導可以說是完全顛覆了
[00:10:57.000 --> 00:11:02.000]  或者借用保羅的說法,叛倒了所有的猶太人
[00:11:02.000 --> 00:11:07.000]  叛掉了門徒心目中一直對基督的認知,特別是彼得
[00:11:07.000 --> 00:11:11.000]  你看到和合本的翻譯其實是比較溫和的
[00:11:11.000 --> 00:11:14.000]  彼得只是拉耶穌一旁勸他不要這樣
[00:11:14.000 --> 00:11:17.000]  其實表達不了他和耶穌之間的張力
[00:11:17.000 --> 00:11:21.000]  印在大家的程序表裡,新漢語譯本其實也比較到位
[00:11:21.000 --> 00:11:28.000]  當耶穌清楚宣稱他是一位必須受苦,被厭棄,被殺害的基督的時候
[00:11:28.000 --> 00:11:34.000]  彼得是斷然拒絕的,並且他是拉耶穌一旁
[00:11:34.000 --> 00:11:37.000]  不是勸他,而是責備他
[00:11:37.000 --> 00:11:42.000]  雖然作者沒有說責備的內容是什麼,但大概你也可以想像到
[00:11:42.000 --> 00:11:45.000]  當耶穌宣告他是一位受苦的基督的時候
[00:11:45.000 --> 00:11:50.000]  彼得第一個衝出來拉著耶穌,說耶穌不可以這樣,萬萬不可
[00:11:50.000 --> 00:11:53.000]  基督怎麼可以這樣?
[00:11:53.000 --> 00:11:56.000]  確實彼得有沒有道理呢?
[00:11:56.000 --> 00:12:04.000]  也是有的,因為彼得一直親眼看到耶穌所行的異能神蹟
[00:12:04.000 --> 00:12:09.000]  平靜風浪又見識過,開聲風浪就停止了
[00:12:09.000 --> 00:12:12.000]  開口污穢就止住了
[00:12:12.000 --> 00:12:16.000]  說一句話,摸一摸,病人就得醫治
[00:12:16.000 --> 00:12:20.000]  用幾塊餅就可以餵飽幾千人
[00:12:20.000 --> 00:12:24.000]  耶穌更聲稱自己擁有赦罪的權柄
[00:12:24.000 --> 00:12:31.000]  並且他自己有權決定到底安息日,什麼應該做,什麼不應該做
[00:12:31.000 --> 00:12:37.000]  其實當你這樣想的時候,這位這麼厲害,這麼有權柄的人物
[00:12:37.000 --> 00:12:43.000]  如果他是基督的話,怎麼可能會被人棄絕,被殺和失敗收場
[00:12:43.000 --> 00:12:45.000]  不可能的,反差的
[00:12:45.000 --> 00:12:48.000]  上帝的劇本沒理由這樣寫
[00:12:48.000 --> 00:12:56.000]  所以彼得接受不了這位失敗的救主怎麼可能是上帝拯救我們的一部分
[00:12:56.000 --> 00:12:59.000]  反過來,大家試一下用一點想像力
[00:12:59.000 --> 00:13:03.000]  如果耶穌的預告內容是另一番說話
[00:13:03.000 --> 00:13:07.000]  他會跟明圖說,稍後我們就會揭竿起義
[00:13:07.000 --> 00:13:10.000]  我們會推翻羅馬帝國的管治
[00:13:10.000 --> 00:13:14.000]  你知道過程中難免會有受苦
[00:13:14.000 --> 00:13:17.000]  難免會流血,甚至有人會犧牲
[00:13:17.000 --> 00:13:21.000]  不過你放心,我們最後會搞定,我們最後會勝利
[00:13:21.000 --> 00:13:24.000]  如果耶穌是這樣預告,你猜彼得會有什麼反應
[00:13:24.000 --> 00:13:28.000]  還會不會拉耶穌一邊罵他,肯定不會
[00:13:28.000 --> 00:13:31.000]  他反而會立即響應
[00:13:31.000 --> 00:13:34.000]  主啊,我們等了這天不知道多久了
[00:13:34.000 --> 00:13:37.000]  什麼時候?在哪裡開始?
[00:13:37.000 --> 00:13:39.000]  需要我多叫一些手足來嗎?
[00:13:39.000 --> 00:13:44.000]  這個就很符合彼得心中的基督形象
[00:13:44.000 --> 00:13:48.000]  很符合普羅大眾對救主尼塞亞的看法
[00:13:48.000 --> 00:13:50.000]  所以等姐妹你會看到
[00:13:50.000 --> 00:13:55.000]  彼得之所以如此抗拒耶穌這個受苦的教導
[00:13:55.000 --> 00:13:59.000]  不是因為他對基督一點認識都沒有
[00:13:59.000 --> 00:14:01.000]  不是因為他無知
[00:14:01.000 --> 00:14:06.000]  相反是他對基督的前設太過深
[00:14:06.000 --> 00:14:09.000]  他認定了基督,你一定是這樣
[00:14:09.000 --> 00:14:12.000]  你一定要以勝利者的姿態出現
[00:14:12.000 --> 00:14:15.000]  你一定一出來就擺平所有惡勢力
[00:14:15.000 --> 00:14:18.000]  懲罰一切的惡人壞人
[00:14:18.000 --> 00:14:21.000]  就算遇到宗教領袖的反對
[00:14:21.000 --> 00:14:24.000]  我們知道法理賽人和文士都不太妥理
[00:14:24.000 --> 00:14:26.000]  但你既然是基督,你那麼厲害
[00:14:26.000 --> 00:14:28.000]  你是一定能搞定
[00:14:28.000 --> 00:14:30.000]  你一定有能力應付他們
[00:14:30.000 --> 00:14:33.000]  所以彼得接受不到
[00:14:33.000 --> 00:14:38.000]  為何上帝揀選的基督必須受死
[00:14:38.000 --> 00:14:40.000]  這就是他的問題癥結
[00:14:40.000 --> 00:14:42.000]  就算耶穌之後說他會復活
[00:14:42.000 --> 00:14:46.000]  大概彼得已經完全聽不進去
[00:14:46.000 --> 00:14:48.000]  彼得的信仰矛盾是
[00:14:48.000 --> 00:14:50.000]  他既承認耶穌是基督
[00:14:50.000 --> 00:14:53.000]  但同時又很想耶穌指點他
[00:14:53.000 --> 00:14:56.000]  你要怎樣做基督
[00:14:56.000 --> 00:14:59.000]  正如有不少信耶穌的朋友
[00:14:59.000 --> 00:15:01.000]  都有這個情況
[00:15:01.000 --> 00:15:03.000]  會一廂情願去想像
[00:15:03.000 --> 00:15:04.000]  耶穌應該怎樣
[00:15:04.000 --> 00:15:07.000]  耶穌應該怎樣站在我旁邊
[00:15:07.000 --> 00:15:10.000]  耶穌應該怎樣幫我滿足我的需要
[00:15:10.000 --> 00:15:14.000]  不過,你看到耶穌斬釘切鐵表明
[00:15:14.000 --> 00:15:16.000]  他要怎樣做基督
[00:15:16.000 --> 00:15:20.000]  不由門徒作主
[00:15:20.000 --> 00:15:24.000]  而是取決於上帝的旨意
[00:15:24.000 --> 00:15:29.000]  33節,耶穌嚴厲斥責彼得
[00:15:29.000 --> 00:15:32.000]  他稱呼彼得為撒旦
[00:15:32.000 --> 00:15:35.000]  撒旦,退我後面去吧
[00:15:35.000 --> 00:15:40.000]  他要和彼得在這一刻劃清界線
[00:15:40.000 --> 00:15:44.000]  因為彼得阻止耶穌受苦受死
[00:15:44.000 --> 00:15:47.000]  這個舉動其實耶穌視之為
[00:15:47.000 --> 00:15:51.000]  等同於當日他所面對撒旦的試探
[00:15:51.000 --> 00:15:54.000]  就是不看貼上帝的旨意
[00:15:54.000 --> 00:15:57.000]  看貼人的思想
[00:15:57.000 --> 00:16:00.000]  注意耶穌動作的細節
[00:16:00.000 --> 00:16:02.000]  彼得原本拉著耶穌
[00:16:02.000 --> 00:16:04.000]  和耶穌面對面罵彼得
[00:16:04.000 --> 00:16:06.000]  然後耶穌轉身
[00:16:06.000 --> 00:16:11.000]  用背部掌摑彼得
[00:16:11.000 --> 00:16:15.000]  然後面向所有門徒訓斥彼得
[00:16:15.000 --> 00:16:18.000]  耶穌要讓彼得和門徒分清楚
[00:16:18.000 --> 00:16:20.000]  到底誰走在前頭
[00:16:20.000 --> 00:16:22.000]  誰跟隨誰
[00:16:22.000 --> 00:16:26.000]  彼得既然認信我是基督
[00:16:26.000 --> 00:16:29.000]  你就要老老實實跟隨我
[00:16:29.000 --> 00:16:31.000]  聽我的吩咐
[00:16:31.000 --> 00:16:34.000]  所以你看到耶穌轉身的細節
[00:16:34.000 --> 00:16:36.000]  其實很有意思
[00:16:36.000 --> 00:16:38.000]  他要讓彼得弄清楚
[00:16:38.000 --> 00:16:40.000]  是讓你跟從我
[00:16:40.000 --> 00:16:42.000]  不是我聽你的
[00:16:42.000 --> 00:16:46.000]  34節耶穌繼續教導門徒和眾人
[00:16:46.000 --> 00:16:49.000]  既然我是一位受苦的基督
[00:16:49.000 --> 00:16:51.000]  那麼門徒隨之而來
[00:16:51.000 --> 00:16:54.000]  就要怎樣跟隨耶穌
[00:16:54.000 --> 00:16:57.000]  什麼才是正確的門徒職份
[00:16:57.000 --> 00:17:00.000]  34節其實包含了三件事
[00:17:00.000 --> 00:17:02.000]  首先是寫記
[00:17:02.000 --> 00:17:04.000]  如果按照上文的意思
[00:17:04.000 --> 00:17:11.000]  其實是要捨棄對耶穌一廂情願的錯誤想法和期望
[00:17:11.000 --> 00:17:13.000]  不可以像彼得那樣
[00:17:13.000 --> 00:17:17.000]  用自己的想法來盤算耶穌的行動
[00:17:17.000 --> 00:17:19.000]  懂得寫記
[00:17:19.000 --> 00:17:21.000]  其實就是懂得要求自己
[00:17:21.000 --> 00:17:23.000]  體貼上帝的意思
[00:17:23.000 --> 00:17:26.000]  而不體貼自己的意思
[00:17:26.000 --> 00:17:27.000]  這是第一件
[00:17:27.000 --> 00:17:29.000]  第二件就是背起十字架
[00:17:29.000 --> 00:17:31.000]  這裡呈現的畫面
[00:17:31.000 --> 00:17:35.000]  其實是說當時的人
[00:17:35.000 --> 00:17:37.000]  什麼時候會被人背起十字架
[00:17:37.000 --> 00:17:40.000]  就是當你被判了死囚的時候
[00:17:40.000 --> 00:17:43.000]  羅馬帝國就會要求死囚
[00:17:43.000 --> 00:17:45.000]  你背起自己的十字架
[00:17:45.000 --> 00:17:48.000]  他不是背起整個十字架兩條木
[00:17:48.000 --> 00:17:50.000]  只是背起橫的那條
[00:17:50.000 --> 00:17:52.000]  一直背著橫木
[00:17:52.000 --> 00:17:55.000]  由皆是眾直至到刑場被釘上
[00:17:55.000 --> 00:17:58.000]  耶穌要求門徒為福音的緣故
[00:17:58.000 --> 00:17:59.000]  為了祂的緣故
[00:17:59.000 --> 00:18:04.000]  甘願加入一直被人唾棄被人氣絕的行列
[00:18:04.000 --> 00:18:08.000]  提醒門徒要有所覺悟
[00:18:08.000 --> 00:18:11.000]  做好為主犧牲的準備
[00:18:11.000 --> 00:18:13.000]  我們也知道在第一世紀
[00:18:13.000 --> 00:18:15.000]  堅持要信耶穌
[00:18:15.000 --> 00:18:18.000]  很大機會下場就是為主殉道
[00:18:18.000 --> 00:18:21.000]  所以耶穌隨即發出第三個要求
[00:18:21.000 --> 00:18:24.000]  就是呼籲門徒要效法祂
[00:18:24.000 --> 00:18:27.000]  走祂那條受苦受死的道路
[00:18:27.000 --> 00:18:29.000]  耶穌很清楚說明
[00:18:29.000 --> 00:18:32.000]  祂不需要一群只是前呼後擁
[00:18:32.000 --> 00:18:35.000]  純粹驚嘆祂神跡奇事的跟隨者
[00:18:35.000 --> 00:18:38.000]  而是要求門徒一個一個
[00:18:38.000 --> 00:18:40.000]  背著祂的十字架
[00:18:40.000 --> 00:18:44.000]  跟隨著前面已經背著十字架的耶穌
[00:18:44.000 --> 00:18:45.000]  一路走
[00:18:45.000 --> 00:18:46.000]  一起去信服
[00:18:46.000 --> 00:18:49.000]  配合上帝的拯救計劃
[00:18:49.000 --> 00:18:51.000]  事實上想起這個畫面
[00:18:51.000 --> 00:18:54.000]  其實一點也不溫馨浪漫
[00:18:54.000 --> 00:18:56.000]  想像一下一個一個
[00:18:56.000 --> 00:18:58.000]  背著自己的橫幕
[00:18:58.000 --> 00:19:01.000]  跟著耶穌上去刑場受死
[00:19:01.000 --> 00:19:03.000]  其實是很可怕的
[00:19:03.000 --> 00:19:04.000]  會叫人卻步
[00:19:04.000 --> 00:19:08.000]  叫人不敢認耶穌為主
[00:19:08.000 --> 00:19:10.000]  不知道大家還記不記得
[00:19:10.000 --> 00:19:13.000]  幾年前有一套電影叫《沉默》
[00:19:13.000 --> 00:19:16.000]  可能你有看過或聽過
[00:19:16.000 --> 00:19:18.000]  其實是說十七世紀
[00:19:18.000 --> 00:19:21.000]  日本一段傳教歷史
[00:19:21.000 --> 00:19:25.000]  它描寫當時嚴峻的迫迫
[00:19:25.000 --> 00:19:29.000]  不斷臨到信耶穌的信徒
[00:19:29.000 --> 00:19:32.000]  敵人用盡不同的方法
[00:19:32.000 --> 00:19:33.000]  威迫你也好
[00:19:33.000 --> 00:19:36.000]  用你的家人的生命要脅你也好
[00:19:36.000 --> 00:19:39.000]  嘗試動搖他們對耶穌的忠誠
[00:19:39.000 --> 00:19:41.000]  威迫他們放棄耶穌
[00:19:41.000 --> 00:19:44.000]  甚至你踩耶穌的聖像
[00:19:44.000 --> 00:19:46.000]  你去攝逐耶穌
[00:19:46.000 --> 00:19:47.000]  如果不單單是你
[00:19:47.000 --> 00:19:50.000]  你的家人也會有生命危險
[00:19:50.000 --> 00:19:52.000]  要求他們不認耶穌為主
[00:19:52.000 --> 00:19:54.000]  否則就死路一條
[00:19:54.000 --> 00:19:56.000]  與此同時
[00:19:56.000 --> 00:19:58.000]  當這些信徒面對著
[00:19:58.000 --> 00:20:00.000]  最極大的迫迫時
[00:20:00.000 --> 00:20:02.000]  他們嘗試禱告呼求上帝
[00:20:02.000 --> 00:20:06.000]  但上帝卻選擇沉默而對
[00:20:06.000 --> 00:20:08.000]  無論他們如何努力祈禱
[00:20:08.000 --> 00:20:10.000]  甚至質問上帝也好
[00:20:10.000 --> 00:20:12.000]  上帝也沒有反應
[00:20:12.000 --> 00:20:14.000]  你會感受到
[00:20:14.000 --> 00:20:16.000]  當中所產生的張力
[00:20:16.000 --> 00:20:18.000]  其實就是這部電影
[00:20:18.000 --> 00:20:21.000]  要探討的一個議題
[00:20:21.000 --> 00:20:23.000]  在這個情況下
[00:20:23.000 --> 00:20:26.000]  信徒應該堅持至死忠心
[00:20:26.000 --> 00:20:27.000]  守住信仰
[00:20:27.000 --> 00:20:29.000]  認耶穌為主
[00:20:29.000 --> 00:20:33.000]  還是選擇妥協放棄一事
[00:20:33.000 --> 00:20:35.000]  放棄耶穌
[00:20:35.000 --> 00:20:37.000]  保住性命
[00:20:37.000 --> 00:20:39.000]  不受苦
[00:20:39.000 --> 00:20:41.000]  讓姐妹當身處其中
[00:20:41.000 --> 00:20:44.000]  你就會感受到那種掙扎
[00:20:44.000 --> 00:20:47.000]  你知道很難做決定
[00:20:47.000 --> 00:20:53.000]  而耶穌在第35至38節提醒我們
[00:20:53.000 --> 00:20:55.000]  不如我們一起讀
[00:20:55.000 --> 00:20:56.000]  請大家讀
[00:20:56.000 --> 00:21:00.000]  程序表內35至9章一節最後段落
[00:21:00.000 --> 00:21:02.000]  預備起
[00:21:02.000 --> 00:21:24.000]  (主席在演講中)
[00:21:24.000 --> 00:21:41.000]  (主席在演講中)
[00:21:41.000 --> 00:21:55.000]  (主席在演講中)
[00:21:55.000 --> 00:22:00.000]  你看到耶穌指示那些
[00:22:00.000 --> 00:22:02.000]  將會和祂一樣
[00:22:02.000 --> 00:22:03.000]  要面對迫不及待
[00:22:03.000 --> 00:22:06.000]  甚至生命威脅的門徒
[00:22:06.000 --> 00:22:07.000]  要教他們一條
[00:22:07.000 --> 00:22:11.000]  其實怎樣才能保住性命
[00:22:11.000 --> 00:22:14.000]  你看到耶穌的法則很弔詭
[00:22:14.000 --> 00:22:16.000]  那些將會面對迫不及待
[00:22:16.000 --> 00:22:18.000]  仍然堅持耶穌為主
[00:22:18.000 --> 00:22:22.000]  仍然堅持傳揚耶穌福音的門徒
[00:22:22.000 --> 00:22:24.000]  雖然他們很大機會
[00:22:24.000 --> 00:22:27.000]  會失掉肉體的生命
[00:22:27.000 --> 00:22:31.000]  但他們卻必得著一個真正的生命
[00:22:31.000 --> 00:22:34.000]  就是我們所清楚明白的永生
[00:22:34.000 --> 00:22:36.000]  進入上帝的國
[00:22:36.000 --> 00:22:39.000]  相反,人若選擇迴避
[00:22:39.000 --> 00:22:42.000]  不想為主捨己背十價的吩咐
[00:22:42.000 --> 00:22:44.000]  當他面對迫不及待時
[00:22:44.000 --> 00:22:46.000]  選擇不認耶穌
[00:22:46.000 --> 00:22:48.000]  放棄這個信仰的時候
[00:22:48.000 --> 00:22:54.000]  確實他可能會避過迫不及待而來的失喪生命
[00:22:54.000 --> 00:22:58.000]  但他卻會在永恆之中
[00:22:58.000 --> 00:23:01.000]  失去了和耶穌和上帝的關係
[00:23:01.000 --> 00:23:04.000]  失去了真正的生命
[00:23:04.000 --> 00:23:06.000]  所以你看到
[00:23:06.000 --> 00:23:09.000]  耶穌隨即警告門徒
[00:23:09.000 --> 00:23:12.000]  不要因為即將要來到的迫不及待
[00:23:12.000 --> 00:23:14.000]  就臨陣退縮
[00:23:14.000 --> 00:23:16.000]  放棄信仰
[00:23:16.000 --> 00:23:19.000]  將耶穌和祂的話看為可恥
[00:23:19.000 --> 00:23:22.000]  否則,耶穌這裡說清楚
[00:23:22.000 --> 00:23:26.000]  他日他榮耀再來審判傳遞的時候
[00:23:26.000 --> 00:23:30.000]  他都會棄絕那些不認祂的人
[00:23:30.000 --> 00:23:33.000]  而為了鼓勵門徒
[00:23:33.000 --> 00:23:38.000]  要竭力與耶穌受苦受辱受死的道路有份
[00:23:38.000 --> 00:23:40.000]  耶穌最後在九章第一節
[00:23:40.000 --> 00:23:44.000]  用一個的應許來結束整個的教導
[00:23:44.000 --> 00:23:46.000]  如果我們參考上文
[00:23:46.000 --> 00:23:48.000]  神的各大有能力臨到
[00:23:48.000 --> 00:23:52.000]  其實可以解為稍後耶穌從死裡復活
