
[00:00:00.000 --> 00:00:05.000]  我們以聆聽聖道敬拜
[00:02:40.000 --> 00:02:42.000]  因為我們在家裡
[00:02:42.000 --> 00:02:44.000]  沒有辦法裝模作樣
[00:02:44.000 --> 00:02:47.000]  因為只有當我們的信仰
[00:02:47.000 --> 00:02:50.000]  能夠在最接近我們身上
[00:02:50.000 --> 00:02:53.000]  即身邊最親近的家人
[00:02:53.000 --> 00:02:54.000]  活出來
[00:02:54.000 --> 00:02:57.000]  這個信仰才是真實
[00:02:57.000 --> 00:02:59.000]  你是否在基督裡面
[00:02:59.000 --> 00:03:01.000]  是一個新造的人呢?
[00:03:01.000 --> 00:03:03.000]  看你家裡的表現
[00:03:03.000 --> 00:03:05.000]  就應該知道了
[00:03:05.000 --> 00:03:09.000]  保羅說完最貼身的家人
[00:03:09.000 --> 00:03:12.000]  就推到最遠的外人
[00:03:12.000 --> 00:03:14.000]  非信徒
[00:03:14.000 --> 00:03:16.000]  今天下半部分
[00:03:16.000 --> 00:03:18.000]  會說四章的二至六節
[00:03:18.000 --> 00:03:19.000]  多一節
[00:03:19.000 --> 00:03:21.000]  提醒我們
[00:03:21.000 --> 00:03:24.000]  要專心圍到宣教的門
[00:03:24.000 --> 00:03:25.000]  禱告
[00:03:25.000 --> 00:03:27.000]  不過今天的主題是
[00:03:27.000 --> 00:03:28.000]  「我們這一家」
[00:03:28.000 --> 00:03:29.000]  說家庭
[00:03:29.000 --> 00:03:31.000]  所以讓第二部分
[00:03:31.000 --> 00:03:35.000]  我們會集中看第五至第六節
[00:03:35.000 --> 00:03:38.000]  我相信每一位弟兄姊妹回來
[00:03:38.000 --> 00:03:42.000]  應該身邊也會有一些未信主的親友
[00:03:42.000 --> 00:03:45.000]  讓我們一起跟隨保羅學習
[00:03:45.000 --> 00:03:49.000]  如何跟外人、非信徒交往
[00:03:49.000 --> 00:03:51.000]  讓我們在聽到之前
[00:03:51.000 --> 00:03:53.000]  一起有個祈禱
[00:03:53.000 --> 00:03:56.000]  親愛的天父
[00:03:56.000 --> 00:03:58.000]  感謝祢賜給我們
[00:03:58.000 --> 00:04:00.000]  做祢兒女的福分
[00:04:00.000 --> 00:04:04.000]  求聖靈幫助我們脫虛救人
[00:04:04.000 --> 00:04:06.000]  穿上新人的時候
[00:04:06.000 --> 00:04:08.000]  我們能夠在家庭裡
[00:04:08.000 --> 00:04:10.000]  以耶穌基督為主
[00:04:10.000 --> 00:04:13.000]  活出屬祢群體的樣式
[00:04:13.000 --> 00:04:16.000]  求祢預備我們眾人的心
[00:04:16.000 --> 00:04:19.000]  幫助孩子能夠講解得清楚
[00:04:19.000 --> 00:04:23.000]  也幫助聽到的能夠明白
[00:04:23.000 --> 00:04:26.000]  讓我們都能夠被祢的話語根深
[00:04:26.000 --> 00:04:29.000]  奉主耶穌基督得勝的明智祈求
[00:04:29.000 --> 00:04:31.000]  阿們
[00:04:31.000 --> 00:04:33.000]  保羅在《哥羅西書》
[00:04:33.000 --> 00:04:37.000]  將焦點放在一個根本性的問題
[00:04:37.000 --> 00:04:42.000]  就是在家裡究竟誰才是真正的主呢?
[00:04:42.000 --> 00:04:46.000]  《哥羅西書》三章十八節至四章一節
[00:04:46.000 --> 00:04:49.000]  也有人說這是一個家庭的守則
[00:04:49.000 --> 00:04:51.000]  保羅要我們看見
[00:04:51.000 --> 00:04:55.000]  當基督成為一家之主的時候
[00:04:55.000 --> 00:04:57.000]  家庭成員之間的關係
[00:04:57.000 --> 00:05:00.000]  是會怎樣去改變的
[00:05:00.000 --> 00:05:03.000]  其實在希羅文化的社會裡
[00:05:03.000 --> 00:05:05.000]  一個完整的家庭
[00:05:05.000 --> 00:05:09.000]  他們會有奴隸和自由人去組成
[00:05:09.000 --> 00:05:13.000]  家庭裡最基本有三組的關係
[00:05:13.000 --> 00:05:15.000]  就是丈夫和妻子
[00:05:15.000 --> 00:05:17.000]  父親和兒女
[00:05:17.000 --> 00:05:20.000]  主人和奴僕
[00:05:20.000 --> 00:05:22.000]  當時家庭的秩序
[00:05:22.000 --> 00:05:26.000]  其實和我們中國人的三綱五倫很相似
[00:05:26.000 --> 00:05:30.000]  都是先提及地位較高的一方
[00:05:30.000 --> 00:05:34.000]  就是主人、父親和丈夫
[00:05:34.000 --> 00:05:38.000]  然後先提及經常被忽略
[00:05:38.000 --> 00:05:41.000]  或者地位較低的那一方
[00:05:41.000 --> 00:05:44.000]  就是僕人、兒女或妻子
[00:05:44.000 --> 00:05:49.000]  但保羅在這裡卻是完全相反
[00:05:49.000 --> 00:05:51.000]  他先提到妻子
[00:05:51.000 --> 00:05:53.000]  才提到丈夫
[00:05:53.000 --> 00:05:55.000]  先提到兒女
[00:05:55.000 --> 00:05:57.000]  接著才提及父親
[00:05:57.000 --> 00:05:59.000]  才提及僕人
[00:05:59.000 --> 00:06:02.000]  接著再提及主人
[00:06:02.000 --> 00:06:05.000]  這個順序其實本身已經透露了
[00:06:05.000 --> 00:06:08.000]  保羅的關注點
[00:06:08.000 --> 00:06:12.000]  其實是那些在家裡看似次要的
[00:06:12.000 --> 00:06:13.000]  軟弱的
[00:06:13.000 --> 00:06:15.000]  又或者是無權的人
[00:06:15.000 --> 00:06:18.000]  我們一起看看第一對的關係
[00:06:18.000 --> 00:06:21.000]  就是在說妻子和丈夫
[00:06:21.000 --> 00:06:23.000]  三章的十八字
[00:06:23.000 --> 00:06:25.000]  新譯本是這樣說
[00:06:25.000 --> 00:06:28.000]  作妻子的要馴服你們的丈夫
[00:06:28.000 --> 00:06:30.000]  在主裡是合二的
[00:06:30.000 --> 00:06:34.000]  馴服是有受管轄的意思
[00:06:34.000 --> 00:06:38.000]  在當時羅馬的家庭
[00:06:38.000 --> 00:06:42.000]  其實管轄妻子本身就是每一個丈夫的權力
[00:06:42.000 --> 00:06:45.000]  如果妻子不馴服的話
[00:06:45.000 --> 00:06:48.000]  其實當時的丈夫是可以體罰
[00:06:48.000 --> 00:06:50.000]  經濟制裁就是不給家用
[00:06:50.000 --> 00:06:51.000]  又或者是休妻
[00:06:51.000 --> 00:06:55.000]  所以那個是古希羅文化的世界
[00:06:55.000 --> 00:06:56.000]  不是香港
[00:06:56.000 --> 00:06:58.000]  所以大家千萬不要這樣做
[00:06:58.000 --> 00:07:02.000]  保羅如果只是要求妻子去馴服丈夫的話
[00:07:02.000 --> 00:07:04.000]  根本是多此一舉
[00:07:04.000 --> 00:07:06.000]  因為社會就是這樣要求
[00:07:06.000 --> 00:07:08.000]  所以告訴我們
[00:07:08.000 --> 00:07:10.000]  其實這段經文的重點
[00:07:10.000 --> 00:07:14.000]  不是在前面半句的命令
[00:07:14.000 --> 00:07:18.000]  而是在後面半句的理由
[00:07:18.000 --> 00:07:21.000]  保羅沒有說
[00:07:21.000 --> 00:07:25.000]  妻子馴服丈夫是社會合二的
[00:07:25.000 --> 00:07:27.000]  而保羅就是說
[00:07:27.000 --> 00:07:30.000]  這個在主裡是合二的
[00:07:30.000 --> 00:07:34.000]  這種馴服的動機是很不同的
[00:07:34.000 --> 00:07:38.000]  因為保羅對太太的姐妹說
[00:07:38.000 --> 00:07:41.000]  其實標準不是由社會而來
[00:07:41.000 --> 00:07:43.000]  而是基督那裡來的
[00:07:43.000 --> 00:07:45.000]  焦點不是丈夫
[00:07:45.000 --> 00:07:47.000]  而是主基督
[00:07:47.000 --> 00:07:49.000]  妻子不是為了討好
[00:07:49.000 --> 00:07:53.000]  又或者是很害怕丈夫才去馴服
[00:07:53.000 --> 00:07:57.000]  而是為了主的緣故而馴服
[00:07:57.000 --> 00:08:02.000]  在主裡也代表了馴服是會有條線的
[00:08:02.000 --> 00:08:03.000]  有個界限的
[00:08:03.000 --> 00:08:08.000]  當丈夫的要求違背了主的心意的時候
[00:08:08.000 --> 00:08:12.000]  妻子首先是要馴服主
[00:08:12.000 --> 00:08:19.000]  弟兄姊妹,我們要留意保羅在這裡用詞的區別
[00:08:19.000 --> 00:08:20.000]  有些不同的
[00:08:20.000 --> 00:08:23.000]  保羅對妻子說要馴服
[00:08:23.000 --> 00:08:28.000]  但對兒女和僕人說的是什麼?
[00:08:28.000 --> 00:08:31.000]  要凡事聽從
[00:08:31.000 --> 00:08:34.000]  這兩個字是不一樣的
[00:08:34.000 --> 00:08:37.000]  聽從是一個單方面
[00:08:37.000 --> 00:08:41.000]  是一個全面的馴服
[00:08:41.000 --> 00:08:43.000]  全面的服從
[00:08:43.000 --> 00:08:45.000]  但馴服是不同的
[00:08:45.000 --> 00:08:49.000]  保羅在《爾忽所書》五章二十一節
[00:08:49.000 --> 00:08:54.000]  他說丈夫和妻子要全敬畏基督的心
[00:08:54.000 --> 00:08:55.000]  彼此馴服
[00:08:55.000 --> 00:08:57.000]  所以馴服是可以彼此的
[00:08:57.000 --> 00:09:00.000]  但聽從是不可以彼此的
[00:09:00.000 --> 00:09:05.000]  這種馴服其實不是一種單方向的服從
[00:09:05.000 --> 00:09:06.000]  不是屈服
[00:09:06.000 --> 00:09:09.000]  而是一種自我的限制
[00:09:09.000 --> 00:09:15.000]  妻子主動將丈夫視為自己的界限
[00:09:15.000 --> 00:09:17.000]  在重大的決定上
[00:09:17.000 --> 00:09:21.000]  願意考慮丈夫的大齡
[00:09:21.000 --> 00:09:25.000]  我認識很多姐妹很有才幹
[00:09:25.000 --> 00:09:27.000]  美貌與智慧並重
[00:09:27.000 --> 00:09:29.000]  甚至是專業人士
[00:09:29.000 --> 00:09:33.000]  但很多時候她們都願意選擇
[00:09:33.000 --> 00:09:36.000]  不用這些來壓過她們的丈夫
[00:09:36.000 --> 00:09:39.000]  貶低丈夫、操控丈夫
[00:09:39.000 --> 00:09:42.000]  保羅勸勉妻子
[00:09:42.000 --> 00:09:46.000]  千萬不要出於勉強去馴服丈夫
[00:09:46.000 --> 00:09:49.000]  而是因著基督的緣故
[00:09:49.000 --> 00:09:52.000]  馴服這個一家之主
[00:09:52.000 --> 00:09:56.000]  那作為丈夫的又應該怎樣做呢?
[00:09:56.000 --> 00:09:58.000]  第十九節
[00:09:58.000 --> 00:10:01.000]  作為丈夫的要愛你的妻子
[00:10:01.000 --> 00:10:03.000]  不可以苛待她們
[00:10:03.000 --> 00:10:06.000]  聖經的教導非常清楚
[00:10:06.000 --> 00:10:09.000]  不可以苛待你的妻子
[00:10:09.000 --> 00:10:13.000]  如果我們將基督與教會的關係
[00:10:13.000 --> 00:10:17.000]  類比成為丈夫與妻子的關係
[00:10:17.000 --> 00:10:18.000]  你就會發現
[00:10:18.000 --> 00:10:22.000]  基督是不會虐待教會的
[00:10:22.000 --> 00:10:25.000]  相反,基督是愛教會
[00:10:25.000 --> 00:10:29.000]  甚至是為了救贖她而捨己
[00:10:29.000 --> 00:10:32.000]  走上十字架的道路
[00:10:32.000 --> 00:10:34.000]  這種愛的呼喚
[00:10:34.000 --> 00:10:38.000]  是叫我們放下自己的需要
[00:10:38.000 --> 00:10:39.000]  自己的慾望
[00:10:39.000 --> 00:10:43.000]  不再以自己的滿足擺在先
[00:10:43.000 --> 00:10:46.000]  這種愛不是佔有
[00:10:46.000 --> 00:10:48.000]  而是捨己
[00:10:48.000 --> 00:10:52.000]  不是講求從對方的身上取得甚麼
[00:10:52.000 --> 00:10:56.000]  而是講求自己能夠付出甚麼
[00:10:56.000 --> 00:10:59.000]  這種持久衛生的愛
[00:10:59.000 --> 00:11:02.000]  是不會自然地發生
[00:11:02.000 --> 00:11:06.000]  而是靠每一天的意志去實踐
[00:11:06.000 --> 00:11:12.000]  這種就是令妻子樂於馴服的愛
[00:11:12.000 --> 00:11:16.000]  我聽過一個傳道人的見證
[00:11:16.000 --> 00:11:20.000]  有一次,這個傳道人和他太太吵架得很厲害
[00:11:20.000 --> 00:11:22.000]  不過他仍然要侍奉
[00:11:22.000 --> 00:11:25.000]  他仍然去舉辦報道會
[00:11:25.000 --> 00:11:28.000]  宣講神與人和好的訊息
[00:11:28.000 --> 00:11:30.000]  講完之後,還有一大堆人信主
[00:11:30.000 --> 00:11:33.000]  有些人立即站起來去陪談
[00:11:33.000 --> 00:11:36.000]  當時他坐下來
[00:11:36.000 --> 00:11:38.000]  心裡很不舒服
[00:11:38.000 --> 00:11:42.000]  因為他和師母吵架了
[00:11:42.000 --> 00:11:43.000]  還未和好
[00:11:43.000 --> 00:11:46.000]  他想起他剛剛講的訊息
[00:11:46.000 --> 00:11:50.000]  是一個神與人和好的訊息
[00:11:50.000 --> 00:11:53.000]  他發現自己和自己最親近的人
[00:11:53.000 --> 00:11:55.000]  還在吵架
[00:11:55.000 --> 00:11:59.000]  他吐告之後,打電話給他太太
[00:11:59.000 --> 00:12:03.000]  她說「對不起,我沒有好好地去愛你」
[00:12:03.000 --> 00:12:05.000]  「我在外面做傳道人」
[00:12:05.000 --> 00:12:09.000]  「其實我回到家裡,也應該做一個傳道人」
[00:12:09.000 --> 00:12:12.000]  「我在外面教人怎樣去愛」
[00:12:12.000 --> 00:12:16.000]  「但是我自己卻不知道怎樣去愛人」
[00:12:16.000 --> 00:12:19.000]  「對不起,我做錯了」
[00:12:19.000 --> 00:12:21.000]  「我需要改變」
[00:12:21.000 --> 00:12:26.000]  「你可不可以幫助我學習怎樣去愛你?」
[00:12:26.000 --> 00:12:31.000]  師母聽到這裡,她流著眼淚
[00:12:31.000 --> 00:12:34.000]  她說「老公,其實我不需要你的錢」
[00:12:34.000 --> 00:12:38.000]  「也不需要一直去旅行、買東西、吃東西」
[00:12:38.000 --> 00:12:41.000]  那一刻,那個傳道人才發現
[00:12:41.000 --> 00:12:44.000]  原來他太太需要的是很簡單
[00:12:44.000 --> 00:12:48.000]  就是她能夠順靠主
[00:12:48.000 --> 00:12:53.000]  按著福音的教導,好好帶領這個家
[00:12:53.000 --> 00:12:59.000]  不過這件事,她卻未能做好
[00:12:59.000 --> 00:13:03.000]  弟兄姊妹,怎樣去愛一個人?
[00:13:03.000 --> 00:13:07.000]  就是當我們活在一個愛的狀態裡
[00:13:07.000 --> 00:13:10.000]  我們才懂得怎樣去愛
[00:13:10.000 --> 00:13:13.000]  即使我有情緒上的需要
[00:13:13.000 --> 00:13:15.000]  有不同的慾望
[00:13:15.000 --> 00:13:19.000]  想控制我的伴侶來滿足我自己
[00:13:19.000 --> 00:13:23.000]  但是因為我心裡有神的愛
[00:13:23.000 --> 00:13:25.000]  我也看到另外一個人
[00:13:25.000 --> 00:13:29.000]  對方是按著神的形象去做的
[00:13:29.000 --> 00:13:33.000]  對方也是神所愛的孩子
[00:13:33.000 --> 00:13:38.000]  於是這位傳道人跟他的妻子說
[00:13:38.000 --> 00:13:42.000]  「親愛的,主耶穌很愛我們」
[00:13:42.000 --> 00:13:45.000]  「我們裡面有神的愛」
[00:13:45.000 --> 00:13:49.000]  「我們依靠祂,我們會過得到的」
[00:13:49.000 --> 00:13:53.000]  其實不是因為他們兩個人的生命很好
[00:13:53.000 --> 00:13:55.000]  是完全相反
[00:13:55.000 --> 00:13:58.000]  他們兩個人的生命簡直是一塌糊塗
[00:13:58.000 --> 00:14:01.000]  但如果沒有神的愛
[00:14:01.000 --> 00:14:03.000]  他們甚麼都做不到
[00:14:03.000 --> 00:14:08.000]  當丈夫和妻子一起跟著主耶穌
[00:14:08.000 --> 00:14:10.000]  一起依靠祂
[00:14:10.000 --> 00:14:13.000]  他們就能夠走在同一條路上
[00:14:13.000 --> 00:14:15.000]  結伴同行
[00:14:15.000 --> 00:14:19.000]  夫婦就成為了很好的夥伴
[00:14:19.000 --> 00:14:21.000]  很好的朋友
[00:14:21.000 --> 00:14:24.000]  一起跟著神的呼召
[00:14:24.000 --> 00:14:28.000]  一起變得更像主耶穌基督
[00:14:28.000 --> 00:14:31.000]  弟兄姊妹,我們愛
[00:14:31.000 --> 00:14:34.000]  因為我們選擇信服基督
[00:14:34.000 --> 00:14:39.000]  所以愛和信服同樣是一個命令
[00:14:39.000 --> 00:14:42.000]  這個命令本身都是愛
[00:14:42.000 --> 00:14:44.000]  神愛我們
[00:14:44.000 --> 00:14:47.000]  所以祂這樣命令我們
[00:14:47.000 --> 00:14:49.000]  我們信服這個命令
[00:14:49.000 --> 00:14:53.000]  因為這是愛的真諦
[00:14:53.000 --> 00:14:58.000]  第二對的關係是兒女和父親
[00:14:58.000 --> 00:15:01.000]  又或者可能是兒女和父母
[00:15:01.000 --> 00:15:03.000]  又或者有不同的家庭組合
[00:15:03.000 --> 00:15:04.000]  可能是兒女和母親
[00:15:04.000 --> 00:15:06.000]  或者是兒女和家長
[00:15:06.000 --> 00:15:12.000]  作為兒女我們要事事聽從父母
[00:15:12.000 --> 00:15:15.000]  因為這是主所喜愛的
[00:15:15.000 --> 00:15:18.000]  保羅在這裡勸勉作兒女
[00:15:18.000 --> 00:15:20.000]  要凡事聽從父母
[00:15:20.000 --> 00:15:23.000]  沒錯,這次用的字眼不是信服
[00:15:23.000 --> 00:15:25.000]  而是聽從
[00:15:25.000 --> 00:15:28.000]  即是聽話,亦是服從
[00:15:28.000 --> 00:15:30.000]  是單向地遵從
[00:15:30.000 --> 00:15:34.000]  在上位的父母權威的命令
[00:15:34.000 --> 00:15:39.000]  而且不只是在他們很有道理的時候
[00:15:39.000 --> 00:15:42.000]  聽他們說的話,而是凡事都聽從
[00:15:42.000 --> 00:15:45.000]  當然這裡有一個假設
[00:15:45.000 --> 00:15:48.000]  假設就是父母要按著
[00:15:48.000 --> 00:15:52.000]  《生命紀》四章八節和六章七節的吩咐
[00:15:52.000 --> 00:15:54.000]  藉著新教和賢教
[00:15:54.000 --> 00:15:59.000]  將神的律法傳遞給子女
[00:15:59.000 --> 00:16:01.000]  就好像大家記得上年
[00:16:01.000 --> 00:16:06.000]  其實青少主日我也在這裡和在座的家長和大人呼籲過
[00:16:06.000 --> 00:16:10.000]  我們就是年輕人的第一本聖經
[00:16:10.000 --> 00:16:16.000]  雖然聽從父母符合社會標準的規範
[00:16:16.000 --> 00:16:19.000]  亦是我們中國人常說的很孝順的表現
[00:16:19.000 --> 00:16:24.000]  不過更加重要的是我們背後的動機
[00:16:24.000 --> 00:16:28.000]  因為這是主所喜悅的
[00:16:28.000 --> 00:16:32.000]  信徒做事和對待其他人的原則
[00:16:32.000 --> 00:16:35.000]  就是看主究竟喜不喜悅
[00:16:35.000 --> 00:16:38.000]  主所喜悅的我們就做
[00:16:38.000 --> 00:16:42.000]  主所不喜悅的我們就不做
[00:16:42.000 --> 00:16:45.000]  所以除非我們的父母
[00:16:45.000 --> 00:16:48.000]  他們要求我們不要主的喜悅
[00:16:48.000 --> 00:16:50.000]  例如叫我們做壞事
[00:16:50.000 --> 00:16:52.000]  又或者叫我們不要信主
[00:16:52.000 --> 00:16:55.000]  否則只要你屬於這個家庭
[00:16:55.000 --> 00:16:59.000]  作為兒女的重要是凡事聽從父母
[00:16:59.000 --> 00:17:03.000]  不是視乎父母的性格或他們的要求
[00:17:03.000 --> 00:17:07.000]  因為父母和兒女有好的關係
[00:17:07.000 --> 00:17:10.000]  這也是我們有的神好喜悅
[00:17:10.000 --> 00:17:15.000]  所以保羅再次將信徒的品格和生活
[00:17:15.000 --> 00:17:17.000]  與基督連繫起來
[00:17:17.000 --> 00:17:22.000]  帶出基督是這個家庭的主權
[00:17:22.000 --> 00:17:29.000]  作為父親、父母、母親、家長又應該怎樣呢?
[00:17:29.000 --> 00:17:33.000]  聖經說不要激怒兒女
[00:17:33.000 --> 00:17:36.000]  免得他們灰心喪志
[00:17:36.000 --> 00:17:40.000]  在保羅的時代希羅的世界
[00:17:40.000 --> 00:17:44.000]  父親在家中負責教導兒女
[00:17:44.000 --> 00:17:48.000]  所以保羅沒有提及母親的責任
[00:17:48.000 --> 00:17:52.000]  因為主要教導的工作都放在父親身上
[00:17:52.000 --> 00:17:55.000]  但來到21世紀的香港
[00:17:55.000 --> 00:17:58.000]  我們很少有這種角色上的定型
[00:17:58.000 --> 00:18:05.000]  所以父母雙方都有責任共同教育子女
[00:18:05.000 --> 00:18:09.000]  作為父親不要激怒兒女
[00:18:09.000 --> 00:18:12.000]  其實大家是否覺得被家人激怒
[00:18:12.000 --> 00:18:15.000]  是一件非常容易發生的事情
[00:18:15.000 --> 00:18:18.000]  我相信每一個家庭都會發生
[00:18:18.000 --> 00:18:21.000]  兒子或女兒激怒父母
[00:18:21.000 --> 00:18:24.000]  或父母激怒兒子或女兒
[00:18:24.000 --> 00:18:29.000]  所以保羅的重點不是叫我們不要激怒兒女
[00:18:29.000 --> 00:18:32.000]  而是背後有一個原因
[00:18:32.000 --> 00:18:37.000]  原因是我們的兒女會灰心喪志
[00:18:37.000 --> 00:18:41.000]  不知道大家被人批評一次
[00:18:41.000 --> 00:18:43.000]  通常都沒有問題
[00:18:43.000 --> 00:18:44.000]  我們不會灰心
[00:18:44.000 --> 00:18:47.000]  但如果我們被人批評很多次
[00:18:47.000 --> 00:18:50.000]  特別是那些拆毀的聲音
[00:18:50.000 --> 00:18:52.000]  是來自身邊最親的人
[00:18:52.000 --> 00:18:55.000]  我們就會開始質疑自己的價值
[00:18:55.000 --> 00:19:00.000]  從而對事、對人或對生命失去動力
[00:19:00.000 --> 00:19:07.000]  年輕人其實很重視父母怎樣看待他們
[00:19:07.000 --> 00:19:10.000]  如果兒女已經盡力
[00:19:10.000 --> 00:19:14.000]  但只能緩和父母的怒氣
[00:19:14.000 --> 00:19:17.000]  永遠得不到父母的微笑
[00:19:17.000 --> 00:19:20.000]  如果兒女已經盡力
[00:19:20.000 --> 00:19:23.000]  但得不到父母的喜悅
[00:19:23.000 --> 00:19:25.000]  父母仍然覺得
[00:19:25.000 --> 00:19:30.000]  A或B的兒女比自己的兒女好的時候
[00:19:30.000 --> 00:19:34.000]  兒女就會灰心喪志
[00:19:34.000 --> 00:19:36.000]  大受打擊
[00:19:36.000 --> 00:19:42.000]  幾年前香港有一套電影《年少日記》
[00:19:42.000 --> 00:19:44.000]  講述一位哥哥
[00:19:44.000 --> 00:19:48.000]  無論他多努力讀書彈琴
[00:19:48.000 --> 00:19:51.000]  換來的只是母親的哭泣聲
[00:19:51.000 --> 00:19:54.000]  還有父親的藤條蚊豬肉
[00:19:54.000 --> 00:19:59.000]  他不能像表現優秀的弟弟般
[00:19:59.000 --> 00:20:04.000]  輕易得到父母的掌聲和讚賞
[00:20:04.000 --> 00:20:08.000]  最終這個孩子對生命失去了盼望
[00:20:08.000 --> 00:20:10.000]  造成了一個悲劇
[00:20:10.000 --> 00:20:11.000]  弟兄姊妹
[00:20:11.000 --> 00:20:15.000]  這不只是電影劇情
[00:20:15.000 --> 00:20:19.000]  而是一些家庭的真實寫照
[00:20:19.000 --> 00:20:24.000]  雖然古代的父親擁有絕對的權柄
[00:20:24.000 --> 00:20:27.000]  去管治家庭成員
[00:20:27.000 --> 00:20:31.000]  但保羅並非吩咐父親運用這些權柄
[00:20:31.000 --> 00:20:33.000]  去管治兒女
[00:20:33.000 --> 00:20:37.000]  令他們聽父母的吩咐
[00:20:37.000 --> 00:20:40.000]  保羅對父親的訓練
[00:20:40.000 --> 00:20:45.000]  就是他們應該從兒女的利益出發
[00:20:45.000 --> 00:20:51.000]  為父親在兒女身上運用權力擺一條線
[00:20:51.000 --> 00:20:53.000]  父母一定要謹慎
[00:20:53.000 --> 00:20:58.000]  讓子女配得自己的聽從
[00:20:58.000 --> 00:21:05.000]  我們成為父母或做父母的弟兄姊妹
[00:21:05.000 --> 00:21:07.000]  都可以想想辦法
[00:21:07.000 --> 00:21:12.000]  讓子女聽自己說是一件容易的事情
[00:21:12.000 --> 00:21:16.000]  要避免對兒女有一些不合理的要求
[00:21:16.000 --> 00:21:18.000]  或者太過苛刻的管教
[00:21:18.000 --> 00:21:22.000]  令他們很灰心和喪志
[00:21:22.000 --> 00:21:26.000]  而不願意繼續遵從父母的教導
[00:21:26.000 --> 00:21:29.000]  最慘的是逐漸失去了
[00:21:29.000 --> 00:21:33.000]  在主內應該開心的一種做事的動力
[00:21:33.000 --> 00:21:40.000]  第三對的關係是講到僕人和主人
[00:21:40.000 --> 00:21:46.000]  這裡描述不單是上司和下屬的關係
