
[00:00:00.000 --> 00:00:03.760]  今日的經訓是記載在《約書亞記》
[00:02:07.260 --> 00:02:11.260]  並帶能的勇士都從吉格上去
[00:02:11.260 --> 00:02:15.260]  耶和華對約書亞說:不要怕他們
[00:02:15.260 --> 00:02:19.260]  因為我已將他們交在你手裡
[00:02:19.260 --> 00:02:24.260]  他們無一人能在你面前站立得住
[00:02:24.260 --> 00:02:28.260]  約書亞就中夜從吉格上去
[00:02:28.260 --> 00:02:31.260]  猛然臨到他們那裡
[00:02:31.260 --> 00:02:36.260]  耶和華使他們在以色列人面前潰亂
[00:02:36.260 --> 00:02:41.260]  約書亞在姬遍大大地殺敗他們
[00:02:41.260 --> 00:02:46.260]  追趕他們在伯和倫的上坡路
[00:02:46.260 --> 00:02:51.260]  擊殺他們直到亞西加和馬基大
[00:02:51.260 --> 00:02:55.260]  他們在以色列人面前逃跑
[00:02:55.260 --> 00:02:59.260]  正在伯和倫下坡的時候
[00:02:59.260 --> 00:03:04.260]  耶和華從天上降下冰雹在他們身上
[00:03:04.260 --> 00:03:08.260]  直降到亞西加打死他們
[00:03:08.260 --> 00:03:15.260]  被冰雹打死的比以色列人用刀殺的還多
[00:03:15.260 --> 00:03:21.260]  當耶和華將阿摩利人交付以色列人的日子
[00:03:21.260 --> 00:03:24.260]  約書亞就禱告耶和華
[00:03:24.260 --> 00:03:27.260]  在以色列人眼前說:
[00:03:27.260 --> 00:03:31.260]  「日頭啊,你要停在姬遍
[00:03:31.260 --> 00:03:36.260]  月亮啊,你要止在亞倫谷」
[00:03:36.260 --> 00:03:41.260]  於是日頭停留,月亮止住
[00:03:41.260 --> 00:03:45.260]  直等國民向敵人報仇
[00:03:45.260 --> 00:03:50.260]  這事豈不是寫在《瓦薩爾書》上嗎?
[00:03:50.260 --> 00:03:53.260]  日頭在天當中停住
[00:03:53.260 --> 00:03:58.260]  不急速下落,若有一日之久
[00:03:58.260 --> 00:04:02.260]  在這日以前,這日以後
[00:04:02.260 --> 00:04:07.260]  耶和華聽人的禱告沒有像這日的
[00:04:07.260 --> 00:04:10.260]  是因耶和華為以色列爭戰
[00:04:10.260 --> 00:04:16.260]  約書亞和以色列眾人回到吉甲的營中
[00:04:16.260 --> 00:04:27.260]  弟兄姊妹平安
[00:04:27.260 --> 00:04:28.260]  平安
[00:04:28.260 --> 00:04:33.260]  原本這段經文是由梁偉先生宣講
[00:04:33.260 --> 00:04:36.260]  不過因為他近日腸胃不適
[00:04:36.260 --> 00:04:41.260]  所以早兩日決定由我負責今天的靜悼
[00:04:41.260 --> 00:04:45.260]  讓梁先生可以多些休息
[00:04:45.260 --> 00:04:48.260]  之前珍珍姑娘也為我祈禱
[00:04:48.260 --> 00:04:50.260]  我開玩笑說
[00:04:50.260 --> 00:04:53.260]  求上帝像這段經文一樣
[00:04:53.260 --> 00:04:58.260]  將日頭停住,月亮止住
[00:04:58.260 --> 00:05:03.260]  讓我可以有多些時間去預備這篇講章
[00:05:03.260 --> 00:05:07.260]  當然上帝沒有答應這英文
[00:05:07.260 --> 00:05:10.260]  沒有叫日頭和月亮止住
[00:05:10.260 --> 00:05:13.260]  但上帝的恩典總是夠用
[00:05:13.260 --> 00:05:16.260]  也讓我們藉著禱告
[00:05:16.260 --> 00:05:19.260]  求上帝的恩典繼續臨到我們身上
[00:05:19.260 --> 00:05:21.260]  我們同心禱告
[00:05:21.260 --> 00:05:25.260]  上帝我願祢醫治梁偉他
[00:05:25.260 --> 00:05:28.260]  讓他能夠做一個康復
[00:05:28.260 --> 00:05:30.260]  也帶領我們
[00:05:30.260 --> 00:05:33.260]  讓我們在宣講聆聽的過程中
[00:05:33.260 --> 00:05:35.260]  我們可以將榮耀歸給你
[00:05:35.260 --> 00:05:37.260]  亦可以彼此造就
[00:05:37.260 --> 00:05:39.260]  我們這樣去禱告
[00:05:39.260 --> 00:05:42.260]  奉耶穌你的名字來祈求
[00:05:42.260 --> 00:05:47.260]  其實承接上次我們說到
[00:05:47.260 --> 00:05:50.260]  羈披人歸降了
[00:05:50.260 --> 00:05:52.260]  以色列人和他們結盟
[00:05:52.260 --> 00:05:57.260]  這個消息也傳到另一個部族當中
[00:05:57.260 --> 00:06:01.260]  就是我們今天一開始看到耶路撒冷王
[00:06:01.260 --> 00:06:04.260]  再加上他知道近日約書亞
[00:06:04.260 --> 00:06:06.260]  勢如破竹
[00:06:06.260 --> 00:06:11.260]  先後滅絕了耶利哥城和艾城
[00:06:11.260 --> 00:06:14.260]  令到他不能夠不懼怕起來
[00:06:14.260 --> 00:06:16.260]  好像經文所說
[00:06:16.260 --> 00:06:20.260]  因為之前很大都還有機片
[00:06:20.260 --> 00:06:23.260]  英文形容這是一座大的城
[00:06:23.260 --> 00:06:26.260]  還有裏面有很多勇士
[00:06:26.260 --> 00:06:29.260]  原本這是一個很好的靠山
[00:06:29.260 --> 00:06:31.260]  這是一個很好的幫手
[00:06:31.260 --> 00:06:34.260]  可以幫助耶路撒冷王擋一擋住以色列人
[00:06:34.260 --> 00:06:37.260]  但是現在沒有了
[00:06:37.260 --> 00:06:42.260]  羈披人反過來和以色列人聯手
[00:06:42.260 --> 00:06:47.260]  亦會在將來直接進攻耶路撒冷
[00:06:47.260 --> 00:06:52.260]  所以在懼怕的裏面
[00:06:52.260 --> 00:06:56.260]  耶路撒冷王選擇先下手為強
[00:06:56.260 --> 00:06:58.260]  機片懂得聯盟
[00:06:58.260 --> 00:07:00.260]  他也懂得
[00:07:00.260 --> 00:07:02.260]  並且他更厲害
[00:07:02.260 --> 00:07:05.260]  機片人只和以色列人聯盟
[00:07:05.260 --> 00:07:11.260]  但是耶路撒冷王決定和四個阿摩尼王結盟
[00:07:11.260 --> 00:07:14.260]  並且揮軍直上
[00:07:14.260 --> 00:07:18.260]  來到現在安營在機片前
[00:07:18.260 --> 00:07:20.260]  準備攻打他們
[00:07:20.260 --> 00:07:25.260]  這樣做一來可以消滅和機片
[00:07:25.260 --> 00:07:30.260]  我們說的同外人聯盟的敵人
[00:07:30.260 --> 00:07:34.260]  同時削弱了以色列人的力量
[00:07:34.260 --> 00:07:38.260]  另一方面也可以像借鑒一樣
[00:07:38.260 --> 00:07:41.260]  讓其他的迦南族群看到
[00:07:41.260 --> 00:07:43.260]  誰敢投靠以色列的時候
[00:07:43.260 --> 00:07:47.260]  我們會打誰?對付誰?
[00:07:47.260 --> 00:07:51.260]  看看還有誰敢和約書亞聯盟
[00:07:51.260 --> 00:07:54.260]  第三方面也可以透過
[00:07:54.260 --> 00:07:56.260]  這個手段
[00:07:56.260 --> 00:08:02.260]  嘗試逼機片人背棄和以色列人的盟約
[00:08:02.260 --> 00:08:04.260]  逼他們轉軚
[00:08:04.260 --> 00:08:06.260]  改投五王陣營
[00:08:06.260 --> 00:08:10.260]  不過我們看到第六節
[00:08:10.260 --> 00:08:13.260]  雖然現在形勢很危急
[00:08:13.260 --> 00:08:16.260]  但機片人沒有像上一章那樣
[00:08:16.260 --> 00:08:19.260]  為了保存自己的性命
[00:08:19.260 --> 00:08:20.260]  行詭詐
[00:08:20.260 --> 00:08:21.260]  他們沒有這樣做
[00:08:21.260 --> 00:08:23.260]  他們沒有做牆頭草
[00:08:23.260 --> 00:08:28.260]  選擇背棄耶和華來保護自己
[00:08:28.260 --> 00:08:32.260]  我們看到既然機片人已經投靠以色列上帝
[00:08:32.260 --> 00:08:36.260]  他們就決定一心一意投靠到底
[00:08:36.260 --> 00:08:40.260]  於是他們就打發人往吉甲去
[00:08:40.260 --> 00:08:42.260]  去到以色列人的陣營
[00:08:42.260 --> 00:08:45.260]  希望約書亞可以顧念他們
[00:08:45.260 --> 00:08:48.260]  速速派兵來營救他們
[00:08:48.260 --> 00:08:51.260]  千萬不要袖手旁觀
[00:08:51.260 --> 00:08:58.260]  確實機片人有理由擔心約書亞會不理他們
[00:08:58.260 --> 00:09:02.260]  因為始終是自己鬼咋在先
[00:09:02.260 --> 00:09:04.260]  自己騙人在先
[00:09:04.260 --> 00:09:07.260]  確實應該受到懲罰
[00:09:07.260 --> 00:09:10.260]  事實上這似乎是一個好機會
[00:09:10.260 --> 00:09:13.260]  亦被約書亞大可以推搪
[00:09:13.260 --> 00:09:16.260]  今次機片人受襲
[00:09:16.260 --> 00:09:19.260]  很明顯是上帝報應在他們身上
[00:09:19.260 --> 00:09:22.260]  所以我們應該任由上帝
[00:09:22.260 --> 00:09:27.260]  透過這五個阿摩利王來懲罰和消滅他們
[00:09:27.260 --> 00:09:30.260]  我們不應該派兵來幫助他們
[00:09:30.260 --> 00:09:34.260]  約書亞大可以這樣想
[00:09:34.260 --> 00:09:40.260]  但我們看到約書亞選擇堅守和機片人所立的約
[00:09:40.260 --> 00:09:41.260]  沒有丟下他們
[00:09:41.260 --> 00:09:43.260]  並且你留意
[00:09:43.260 --> 00:09:47.260]  約書亞是否只派一隊人去幫助他們
[00:09:47.260 --> 00:09:48.260]  不是
[00:09:48.260 --> 00:09:52.260]  你會看到經文說他是動員所有士兵
[00:09:52.260 --> 00:09:54.260]  大能的勇士
[00:09:54.260 --> 00:09:57.260]  總動員前去營救機片
[00:09:57.260 --> 00:09:58.260]  為什麼這樣?
[00:09:58.260 --> 00:10:02.260]  因為這不單單是人和人之間的約定
[00:10:02.260 --> 00:10:06.260]  是雙方都曾經在上帝面前
[00:10:06.260 --> 00:10:10.260]  以上帝的命來做的約定
[00:10:10.260 --> 00:10:15.260]  所以即使現在機片人為自己帶來麻煩
[00:10:15.260 --> 00:10:19.260]  甚至乎帶來危機
[00:10:19.260 --> 00:10:22.260]  但約書亞仍然選擇堅守
[00:10:22.260 --> 00:10:25.260]  他在上帝面前所立的約
[00:10:25.260 --> 00:10:27.260]  來到這裡讓我們看到
[00:10:27.260 --> 00:10:31.260]  機片人和約書亞一種情況
[00:10:31.260 --> 00:10:39.260]  就是一個人決定了一心去投靠跟隨上帝
[00:10:39.260 --> 00:10:42.260]  但卻不等於他之後一帆風順
[00:10:42.260 --> 00:10:47.260]  他仍然會在生活中遇到風險
[00:10:47.260 --> 00:10:49.260]  遇到考驗
[00:10:49.260 --> 00:10:52.260]  但經文亦讓我們看到
[00:10:52.260 --> 00:10:54.260]  那些專心投靠上帝
[00:10:54.260 --> 00:10:57.260]  那些謹守他吩咐的人
[00:10:57.260 --> 00:11:00.260]  上帝又不會叫他們羞愧
[00:11:00.260 --> 00:11:02.260]  不會叫他們失望
[00:11:02.260 --> 00:11:06.260]  所以我們最終會看到
[00:11:06.260 --> 00:11:11.260]  上帝不單單解救了機片的危機
[00:11:11.260 --> 00:11:17.260]  你會發現上帝更加在危機中使用
[00:11:17.260 --> 00:11:21.260]  他會推動約書亞走前很多步
[00:11:21.260 --> 00:11:23.260]  並且一鼓作氣
[00:11:23.260 --> 00:11:28.260]  將加南南邊所有城市一一收復過來
[00:11:28.260 --> 00:11:29.260]  為什麼這樣說?
[00:11:29.260 --> 00:11:32.260]  我們看第十章的結尾
[00:11:32.260 --> 00:11:33.260]  剛才我們沒有讀到經文
[00:11:33.260 --> 00:11:35.260]  40至42節
[00:11:35.260 --> 00:11:37.260]  這裡說
[00:11:37.260 --> 00:11:41.260]  「這樣約書亞擊殺全地的人
[00:11:41.260 --> 00:11:45.260]  就是山地、南地、高原、山坡的人
[00:11:45.260 --> 00:11:49.260]  和那些地的諸王沒有留下一個
[00:11:49.260 --> 00:11:52.260]  將凡有氣息的進行滅絕
[00:11:52.260 --> 00:11:55.260]  正如耶和華以色列的神所吩咐的
[00:11:55.260 --> 00:11:59.260]  約書亞從迦底斯巴尼亞攻擊到加薩
[00:11:59.260 --> 00:12:03.260]  又攻擊哥山全地直到機片
[00:12:03.260 --> 00:12:06.260]  約書亞一時殺敗了這些王
[00:12:06.260 --> 00:12:08.260]  並奪了他們的地
[00:12:08.260 --> 00:12:13.260]  因為耶和華以色列的神為以色列爭戰」
[00:12:13.260 --> 00:12:14.260]  什麼意思呢?
[00:12:14.260 --> 00:12:16.260]  我們看完以下這幅圖
[00:12:16.260 --> 00:12:20.260]  我們會更加看到上帝如何帶領和推動約書亞
[00:12:20.260 --> 00:12:25.260]  在右邊的上方
[00:12:25.260 --> 00:12:28.260]  看到吉甲和機片嗎?
[00:12:28.260 --> 00:12:30.260]  看到了嗎?
[00:12:30.260 --> 00:12:34.260]  其實這是第十章一開始
[00:12:34.260 --> 00:12:38.260]  約書亞最初處於一個被動的情況
[00:12:38.260 --> 00:12:43.260]  不是他主動要和這五個阿摩尼王開戰
[00:12:43.260 --> 00:12:47.260]  他只是因為機片受到攻打
[00:12:47.260 --> 00:12:51.260]  所以他派兵來幫助機片
[00:12:51.260 --> 00:12:53.260]  但你會看到
[00:12:53.260 --> 00:12:56.260]  上帝卻藉機片這個危機
[00:12:56.260 --> 00:13:00.260]  推動約書亞不斷突破前進
[00:13:00.260 --> 00:13:02.260]  帶領以色列人
[00:13:02.260 --> 00:13:06.260]  你跟著機片的箭咀指下去
[00:13:06.260 --> 00:13:12.260]  帶領他收復所有南邊迦南的城市
[00:13:12.260 --> 00:13:15.260]  這是約書亞沒有想過的
[00:13:15.260 --> 00:13:22.260]  他沒有想過要一口氣攻打迦南的南邊
[00:13:22.260 --> 00:13:24.260]  但上帝很奇妙
[00:13:24.260 --> 00:13:29.260]  透過逆境和解救機片的危機
[00:13:29.260 --> 00:13:32.260]  同時也帶領他乘勝追擊
[00:13:32.260 --> 00:13:36.260]  順勢一口氣擊敗迦南南邊的王
[00:13:36.260 --> 00:13:38.260]  奪回他們的城市
[00:13:38.260 --> 00:13:43.260]  一次過完成了上帝的計劃
[00:13:43.260 --> 00:13:45.260]  另一方面,當我們再看一看
[00:13:45.260 --> 00:13:53.260]  你會發現這班敵人原本住在高原和山地
[00:13:53.260 --> 00:13:58.260]  我們說通常的城市在高原和山地
[00:13:58.260 --> 00:14:00.260]  容易攻破嗎?
[00:14:00.260 --> 00:14:03.260]  我們說容易守難攻
[00:14:03.260 --> 00:14:07.260]  守很容易,攻上去是難的
[00:14:07.260 --> 00:14:09.260]  只要他按兵不動
[00:14:09.260 --> 00:14:11.260]  緊閉著城門
[00:14:11.260 --> 00:14:14.260]  就要花更多時間和力氣
[00:14:14.260 --> 00:14:17.260]  還要逐一攻破
[00:14:17.260 --> 00:14:19.260]  但現在如何?
[00:14:19.260 --> 00:14:21.260]  在這個危機中
[00:14:21.260 --> 00:14:25.260]  上帝反過來成為一個契機
[00:14:25.260 --> 00:14:29.260]  因為這五個王組成聯軍攻打機片
[00:14:29.260 --> 00:14:32.260]  但在上帝眼中變成了什麼?
[00:14:32.260 --> 00:14:37.260]  給了約書亞一個一次過一網打盡的機會
[00:14:37.260 --> 00:14:41.260]  所以我們看到上帝的作為很奇妙
[00:14:41.260 --> 00:14:46.260]  他的安排往往超過你和我的想像
[00:14:46.260 --> 00:14:50.260]  確實當危機擺在面前的時候
[00:14:50.260 --> 00:14:53.260]  人很自然的反應是怎樣?
[00:14:53.260 --> 00:14:57.260]  會不會很大膽地走前去和他拼命?
[00:14:57.260 --> 00:14:58.260]  不會的
[00:14:58.260 --> 00:15:00.260]  人很多時候的防衛機制就是
[00:15:00.260 --> 00:15:03.260]  縮後一步,先看好一點
[00:15:03.260 --> 00:15:05.260]  先保留實力
[00:15:05.260 --> 00:15:09.260]  但上帝的想法有時候未必是這樣
[00:15:09.260 --> 00:15:12.260]  上帝會藉著一些環境
[00:15:12.260 --> 00:15:14.260]  甚至一些逆境
[00:15:14.260 --> 00:15:16.260]  推我們走前
[00:15:16.260 --> 00:15:19.260]  或者逼我們不可以不走前
[00:15:19.260 --> 00:15:23.260]  來開展他的工作
[00:15:23.260 --> 00:15:27.260]  但上帝不只是叫我們做
[00:15:27.260 --> 00:15:31.260]  上帝會在沿途給予很多肯定和鼓勵
[00:15:31.260 --> 00:15:33.260]  提供很多幫助給我們
[00:15:33.260 --> 00:15:36.260]  使我們由原本很被動的
[00:15:36.260 --> 00:15:38.260]  變成越來越主動
[00:15:38.260 --> 00:15:40.260]  使我們原本膽怯
[00:15:40.260 --> 00:15:42.260]  變得越來越剛強
[00:15:42.260 --> 00:15:45.260]  越來越積極投入上帝的工作
[00:15:45.260 --> 00:15:47.260]  來為他爭佔
[00:15:47.260 --> 00:15:51.260]  直至完成上帝的一些計劃
[00:15:51.260 --> 00:15:53.260]  正如經文說
[00:15:53.260 --> 00:15:57.260]  當約書亞決定走出那一步
[00:15:57.260 --> 00:16:00.260]  他決定放膽去履行
[00:16:00.260 --> 00:16:04.260]  他和欺騙人在上帝面前所納的約的時候
[00:16:04.260 --> 00:16:08.260]  奇妙的事情就由那一刻開始
[00:16:08.260 --> 00:16:10.260]  按著上帝的帶領
[00:16:10.260 --> 00:16:12.260]  逐一的發生
[00:16:12.260 --> 00:16:14.260]  當然我們相信
[00:16:14.260 --> 00:16:18.260]  約書亞決定出兵的時候
[00:16:18.260 --> 00:16:21.260]  心裡總是會有些忐忑不安
[00:16:21.260 --> 00:16:23.260]  為什麼這樣說?
[00:16:23.260 --> 00:16:27.260]  你留意之前耶利哥城和艾城的戰役
[00:16:27.260 --> 00:16:30.260]  都是怎樣?一對一
[00:16:30.260 --> 00:16:35.260]  但這次是一個對五個
[00:16:35.260 --> 00:16:41.260]  以色列民要對著阿摩利的五王
[00:16:41.260 --> 00:16:46.260]  所以上帝也即時對約書亞
[00:16:46.260 --> 00:16:50.260]  這個決定作出鼓勵和肯定
[00:16:50.260 --> 00:16:52.260]  第八節上帝對約書亞說
[00:16:52.260 --> 00:16:53.260]  不要怕他們
[00:16:53.260 --> 00:16:56.260]  因為我要將他們交在你手裡
[00:16:56.260 --> 00:17:00.260]  他們無一人能在你面前站立得住
[00:17:00.260 --> 00:17:06.260]  上帝立即引證約書亞出兵救欺騙的決定
[00:17:06.260 --> 00:17:07.260]  是合乎他心意
[00:17:07.260 --> 00:17:09.260]  並且上帝表明
[00:17:09.260 --> 00:17:13.260]  他會為以色列人去爭戰
[00:17:13.260 --> 00:17:16.260]  而約書亞有了上帝派給他的定心丸
[00:17:16.260 --> 00:17:22.260]  他自然更加可以放膽去做戰略部署
[00:17:22.260 --> 00:17:26.260]  你會看到這次所用的策略
[00:17:26.260 --> 00:17:29.260]  與之前兩次的戰役很不同
[00:17:29.260 --> 00:17:32.260]  還記得耶利哥城的策略是怎樣?
[00:17:32.260 --> 00:17:36.260]  圍著城13次
[00:17:36.260 --> 00:17:38.260]  然後呼喊,城牆就倒塌
[00:17:38.260 --> 00:17:40.260]  艾城呢?
[00:17:40.260 --> 00:17:41.260]  艾城就不同
[00:17:41.260 --> 00:17:44.260]  艾城是以退為進的方法
[00:17:44.260 --> 00:17:47.260]  再加上復兵去打贏
[00:17:47.260 --> 00:17:49.260]  但今次第九至十一節
[00:17:49.260 --> 00:17:52.260]  你會看到約書亞用了另一個策略
[00:17:52.260 --> 00:17:56.260]  就是兵貴神速
[00:17:56.260 --> 00:18:00.260]  約書亞今次選擇漏夜由吉格起行
[00:18:00.260 --> 00:18:03.260]  趕去欺騙那裡
[00:18:03.260 --> 00:18:06.260]  他要漏夜突襲
[00:18:06.260 --> 00:18:08.260]  殺敵軍一個措手不及
[00:18:08.260 --> 00:18:11.260]  而你又看到上帝幫助約書亞
[00:18:11.260 --> 00:18:13.260]  令敵人在以色列人面前
[00:18:13.260 --> 00:18:16.260]  經文說,賄亂
[00:18:16.260 --> 00:18:19.260]  給約書亞他們大大的失敗
[00:18:19.260 --> 00:18:22.260]  而當敵軍落荒逃跑的時候
[00:18:22.260 --> 00:18:24.260]  上帝又再一次幫助他們
[00:18:24.260 --> 00:18:28.260]  透過一個神蹟降下兵搏
[00:18:28.260 --> 00:18:31.260]  事實上這個確實是神蹟
[00:18:31.260 --> 00:18:36.260]  因為如果純粹說是降兵搏
[00:18:36.260 --> 00:18:38.260]  有可能是一個什麼?
[00:18:38.260 --> 00:18:43.260]  這麼巧合,這麼巧合一個自然現象
[00:18:43.260 --> 00:18:49.260]  但是你會發覺兵搏只降在哪裡?
[00:18:49.260 --> 00:18:52.260]  只降在敵人身上
[00:18:52.260 --> 00:18:55.260]  兵搏有沒有眼?
[00:18:55.260 --> 00:18:58.260]  兵搏也沒有導航
[00:18:58.260 --> 00:19:03.260]  而只是準確地打落在敵人身上
[00:19:03.260 --> 00:19:05.260]  所以約書亞一看就知道
[00:19:05.260 --> 00:19:08.260]  這不是偶然
[00:19:08.260 --> 00:19:13.260]  是上帝正正在替以色列人爭戰
[00:19:13.260 --> 00:19:15.260]  他很明白這件事
[00:19:15.260 --> 00:19:18.260]  結果就像經文所說
[00:19:18.260 --> 00:19:21.260]  被上帝用兵搏打死的敵人
[00:19:21.260 --> 00:19:25.260]  比以色列人用刀殺死的還要多
[00:19:25.260 --> 00:19:27.260]  經文提醒我們
[00:19:27.260 --> 00:19:32.260]  上帝確實在當中為以色列人爭戰
[00:19:32.260 --> 00:19:38.260]  使五個王的聯軍都要兵敗如山倒
[00:19:38.260 --> 00:19:41.260]  毫無抵抗的資歷
[00:19:41.260 --> 00:19:46.260]  等節目再深入看七至十一節
[00:19:46.260 --> 00:19:49.260]  麻煩音響室
[00:19:49.260 --> 00:19:54.260]  繼續看經文
[00:19:54.260 --> 00:19:59.260]  你會發現作者刻意地
[00:19:59.260 --> 00:20:02.260]  做出交錯的記錄
[00:20:02.260 --> 00:20:04.260]  紅色的字是約書亞
[00:20:04.260 --> 00:20:07.260]  藍色的字是上帝
[00:20:07.260 --> 00:20:10.260]  大家看到他們的互動嗎?
[00:20:10.260 --> 00:20:17.260]  當約書亞決定派兵去營救基地時
[00:20:17.260 --> 00:20:19.260]  上帝就立即肯定他
[00:20:19.260 --> 00:20:25.260]  當約書亞來到前面時
[00:20:25.260 --> 00:20:29.260]  他就出現在敵軍前面
[00:20:29.260 --> 00:20:33.260]  又說要使敵軍賄亂
[00:20:33.260 --> 00:20:37.260]  當約書亞在機片大大殺敵
[00:20:37.260 --> 00:20:40.260]  令敵方落荒逃跑時
[00:20:40.260 --> 00:20:42.260]  上帝協助他
[00:20:42.260 --> 00:20:47.260]  用兵搏幫助他們殺死敵人
[00:20:47.260 --> 00:20:49.260]  等節目你會看到這段記載
[00:20:49.260 --> 00:20:52.260]  顯示了上帝和人的互動
[00:20:52.260 --> 00:20:56.260]  同工的緊密關係
[00:20:56.260 --> 00:20:58.260]  約書亞很明白
[00:20:58.260 --> 00:21:01.260]  即使上帝一開始
[00:21:01.260 --> 00:21:04.260]  已經說明了這場仗一定會怎樣
[00:21:04.260 --> 00:21:06.260]  一定會打贏
[00:21:06.260 --> 00:21:08.260]  一定會贏定
[00:21:08.260 --> 00:21:12.260]  但並不代表約書亞可以翹起雙手
[00:21:12.260 --> 00:21:14.260]  不代表他可以坐著甚麼都不用做
[00:21:14.260 --> 00:21:16.260]  等上帝處理
[00:21:16.260 --> 00:21:20.260]  約書亞卻要在一個爭戰的過程中
[00:21:20.260 --> 00:21:24.260]  學習如何與上帝建立關係
[00:21:24.260 --> 00:21:27.260]  他要在一個很靠近的情況中
[00:21:27.260 --> 00:21:32.260]  認識到上帝是怎樣的神
[00:21:32.260 --> 00:21:36.260]  藉著一個不容易的環境
[00:21:36.260 --> 00:21:38.260]  他一路行軍打仗
[00:21:38.260 --> 00:21:40.260]  一路要指揮部署
[00:21:40.260 --> 00:21:43.260]  在一個緊張危急的氣氛中
[00:21:43.260 --> 00:21:45.260]  他要操練自己
[00:21:45.260 --> 00:21:48.260]  很敏銳上帝如何參與
[00:21:48.260 --> 00:21:50.260]  他要操練自己很敏銳
[00:21:50.260 --> 00:21:53.260]  上帝如何帶著他打這場仗
[00:21:53.260 --> 00:21:56.260]  亦在裏面累積更多的經驗
[00:21:56.260 --> 00:22:00.260]  如何配合上帝的計劃
[00:22:00.260 --> 00:22:02.260]  丁子梅你看到
[00:22:02.260 --> 00:22:04.260]  約書亞就是這樣
[00:22:04.260 --> 00:22:08.260]  越來越敏銳上帝的帶領
[00:22:08.260 --> 00:22:12.260]  有一個故事是這樣說
[00:22:12.260 --> 00:22:15.260]  有一個台灣原住民
[00:22:15.260 --> 00:22:20.260]  他長年住在台東的山地上
[00:22:20.260 --> 00:22:22.260]  住在高山上
[00:22:22.260 --> 00:22:27.260]  有一天他來到台北找他的朋友
[00:22:27.260 --> 00:22:31.260]  當他和這位朋友在馬路上行走時
[00:22:31.260 --> 00:22:34.260]  正準備要過馬路時
[00:22:34.260 --> 00:22:37.260]  這位原住民突然跟他的朋友說
[00:22:37.260 --> 00:22:41.260]  你聽聽是色恤的叫聲
[00:22:41.260 --> 00:22:45.260]  這位朋友很詫異
[00:22:45.260 --> 00:22:48.260]  我只聽到汽車聲
[00:22:48.260 --> 00:22:51.260]  我聽不到色恤聲
[00:22:51.260 --> 00:22:53.260]  這位原住民繼續說
[00:22:53.260 --> 00:22:55.260]  真的有色恤叫
[00:22:55.260 --> 00:22:59.260]  我很清楚聽到他們在唱歌
