
[00:00:00.000 --> 00:00:03.000]  (主席)今日重讀的經文有兩段
[00:03:55.000 --> 00:03:59.000]  首先是預備慶祝耶穌基督
[00:03:59.000 --> 00:04:01.000]  第一次降生來到世上
[00:04:01.000 --> 00:04:03.000]  這一天已經發生了
[00:04:03.000 --> 00:04:05.000]  至於另一個預備
[00:04:05.000 --> 00:04:10.000]  是迎接耶穌基督第二次榮耀的日子
[00:04:10.000 --> 00:04:12.000]  這一天還未發生
[00:04:12.000 --> 00:04:13.000]  顧名思義
[00:04:13.000 --> 00:04:16.000]  我們說預備是指
[00:04:16.000 --> 00:04:18.000]  不是一個被動
[00:04:18.000 --> 00:04:21.000]  不是一個只在等待的狀況
[00:04:21.000 --> 00:04:25.000]  其實預備是提醒我們
[00:04:25.000 --> 00:04:27.000]  在剛才說的兩個日子
[00:04:27.000 --> 00:04:31.000]  兩個與耶穌有關的來臨日子中間的時間
[00:04:31.000 --> 00:04:34.000]  即是我們現在身處的時間
[00:04:34.000 --> 00:04:36.000]  我們如何去審查自己的生命
[00:04:36.000 --> 00:04:40.000]  我們有沒有用行動來順從配合
[00:04:40.000 --> 00:04:42.000]  耶穌基督的吩咐呢?
[00:04:42.000 --> 00:04:45.000]  我們有沒有在生活中
[00:04:45.000 --> 00:04:47.000]  持續轉向上帝
[00:04:47.000 --> 00:04:50.000]  不斷為祂結出果子呢?
[00:04:50.000 --> 00:04:53.000]  其實就好像我們剛才唱的三首歌
[00:04:53.000 --> 00:04:55.000]  我們一方面慶賀耶穌基督的降生
[00:04:55.000 --> 00:04:58.000]  亦檢視我們自己有沒有成為世上的光和炎
[00:04:58.000 --> 00:05:01.000]  來預備耶穌基督再來的日子
[00:05:01.000 --> 00:05:04.000]  不過,知道歸知道
[00:05:04.000 --> 00:05:06.000]  我們看聖經
[00:05:06.000 --> 00:05:08.000]  它告訴我們
[00:05:08.000 --> 00:05:10.000]  不是所有上帝的子民
[00:05:10.000 --> 00:05:13.000]  都會懷著這種警醒預備的心情
[00:05:13.000 --> 00:05:16.000]  來回應耶穌的道理
[00:05:16.000 --> 00:05:17.000]  事實上我們看聖經
[00:05:17.000 --> 00:05:18.000]  我們很明白
[00:05:18.000 --> 00:05:19.000]  兩千多年前
[00:05:19.000 --> 00:05:22.000]  當耶穌來到的時候
[00:05:22.000 --> 00:05:24.000]  當時猶太人的靈性
[00:05:24.000 --> 00:05:26.000]  我們說是處於一個低谷
[00:05:26.000 --> 00:05:28.000]  他們的信仰生活
[00:05:28.000 --> 00:05:31.000]  開始形式化、僵化了
[00:05:31.000 --> 00:05:34.000]  道德亦日漸敗壞
[00:05:34.000 --> 00:05:36.000]  表面上每一個人都口稱
[00:05:36.000 --> 00:05:39.000]  我們很期盼上帝光照我們
[00:05:39.000 --> 00:05:41.000]  期盼那位救主來到
[00:05:41.000 --> 00:05:43.000]  但實際上你又會看到
[00:05:43.000 --> 00:05:46.000]  在他們的骨子裏已經習慣了
[00:05:46.000 --> 00:05:48.000]  活在黑暗裏
[00:05:48.000 --> 00:05:52.000]  習慣了以自己的心思來過活
[00:05:52.000 --> 00:05:54.000]  即使他們有宗教的生活
[00:05:54.000 --> 00:05:56.000]  甚至乎即使明知
[00:05:56.000 --> 00:05:59.000]  耶穌就是上帝坐差來的拯救者
[00:05:59.000 --> 00:06:03.000]  不過他們都會否定耶穌
[00:06:03.000 --> 00:06:06.000]  甚至乎處處和耶穌作對
[00:06:06.000 --> 00:06:09.000]  千方百計要將耶穌除滅
[00:06:09.000 --> 00:06:11.000]  其實就好像我們剛才所看到
[00:06:11.000 --> 00:06:14.000]  《馬太福音》那段經文
[00:06:14.000 --> 00:06:17.000]  這個我們說是空樂園戶的比喻
[00:06:17.000 --> 00:06:20.000]  我想在座很多人都聽過
[00:06:20.000 --> 00:06:24.000]  正正是耶穌進入耶路撒冷之後
[00:06:24.000 --> 00:06:27.000]  祂面對當時的宗教領袖和群眾
[00:06:27.000 --> 00:06:30.000]  質疑祂的權柄到底是從何而來
[00:06:30.000 --> 00:06:34.000]  於是耶穌就說了這個比喻
[00:06:34.000 --> 00:06:36.000]  如果你看這個比喻
[00:06:36.000 --> 00:06:38.000]  其實有祂舊約的背景
[00:06:38.000 --> 00:06:40.000]  其實是直根在《耳塞亞書》第五章
[00:06:40.000 --> 00:06:42.000]  它裏面說到
[00:06:42.000 --> 00:06:45.000]  上帝就是葡萄園的園主
[00:06:45.000 --> 00:06:46.000]  對葡萄園
[00:06:46.000 --> 00:06:48.000]  其實就是在說以色列
[00:06:48.000 --> 00:06:51.000]  對葡萄園悉心的栽種建立他們
[00:06:51.000 --> 00:06:54.000]  然後交給園戶即是以色列人
[00:06:54.000 --> 00:06:58.000]  每一代的以色列人來打理葡萄園
[00:06:58.000 --> 00:06:59.000]  並且按時候
[00:06:59.000 --> 00:07:01.000]  上帝會差派他的僕人
[00:07:01.000 --> 00:07:04.000]  即是歷世歷代的眾仙之門
[00:07:04.000 --> 00:07:08.000]  向他的百姓來收取果子
[00:07:08.000 --> 00:07:12.000]  提醒百姓是有責任向上帝交賬的
[00:07:12.000 --> 00:07:13.000]  因為納了藥
[00:07:13.000 --> 00:07:17.000]  不過以色列人卻拒絕
[00:07:17.000 --> 00:07:19.000]  進行配合上帝的吩咐
[00:07:19.000 --> 00:07:21.000]  並且好像那個比喻所說
[00:07:21.000 --> 00:07:25.000]  一再惡待上帝所差派來的僕人
[00:07:25.000 --> 00:07:26.000]  不過即使是這樣
[00:07:26.000 --> 00:07:28.000]  你會看到上帝是怎樣
[00:07:28.000 --> 00:07:30.000]  上帝沒有以惡還惡
[00:07:30.000 --> 00:07:33.000]  上帝仍然是繼續一再寬容
[00:07:33.000 --> 00:07:35.000]  去打發更多的先知
[00:07:35.000 --> 00:07:37.000]  來到境界的百姓
[00:07:37.000 --> 00:07:39.000]  很希望他們可以
[00:07:39.000 --> 00:07:42.000]  真是有一天會回心轉意
[00:07:42.000 --> 00:07:46.000]  不過比喻這裡繼續說
[00:07:46.000 --> 00:07:50.000]  他們照舊糟蹋上帝的愛心
[00:07:50.000 --> 00:07:54.000]  繼續苦待上帝所差派的先知
[00:07:54.000 --> 00:07:57.000]  到後來比喻裡的家主
[00:07:57.000 --> 00:07:59.000]  他就決定
[00:07:59.000 --> 00:08:02.000]  既然先知和僕人都搞不定
[00:08:02.000 --> 00:08:06.000]  我派我自己的兒子親自出馬
[00:08:06.000 --> 00:08:08.000]  家主一心去想
[00:08:08.000 --> 00:08:11.000]  我兒子就是我的繼承人
[00:08:11.000 --> 00:08:15.000]  和我一樣擁有相同的權柄
[00:08:15.000 --> 00:08:17.000]  見到我兒子
[00:08:17.000 --> 00:08:19.000]  代表見到我本人
[00:08:19.000 --> 00:08:21.000]  他們怎樣壞也好
[00:08:21.000 --> 00:08:22.000]  怎樣壞也好
[00:08:22.000 --> 00:08:25.000]  怎樣不給我差去的僕人面子也好
[00:08:25.000 --> 00:08:28.000]  怎樣都應該尊敬我兒子
[00:08:28.000 --> 00:08:31.000]  怎樣都應該尊敬我
[00:08:31.000 --> 00:08:36.000]  我們看到家主這種既往不咎
[00:08:36.000 --> 00:08:39.000]  仍然對兇惡的元戶
[00:08:39.000 --> 00:08:41.000]  深存那份盼望的態度
[00:08:41.000 --> 00:08:43.000]  現實裡你應該見不到
[00:08:43.000 --> 00:08:45.000]  注無僅有
[00:08:45.000 --> 00:08:50.000]  但卻正正反映上帝對子民的寬容
[00:08:50.000 --> 00:08:52.000]  的真實寫照
[00:08:52.000 --> 00:08:54.000]  上帝真的這樣對待他的百姓
[00:08:54.000 --> 00:08:56.000]  但沒想到
[00:08:56.000 --> 00:08:59.000]  百姓不是這樣回應上帝
[00:08:59.000 --> 00:09:00.000]  比喻這裡說
[00:09:00.000 --> 00:09:02.000]  元主沒有因此而迴轉
[00:09:02.000 --> 00:09:04.000]  反而是動起惡念
[00:09:04.000 --> 00:09:09.000]  不如我們趁機殺了元主的兒子
[00:09:09.000 --> 00:09:11.000]  侵吞他的家產
[00:09:11.000 --> 00:09:15.000]  原來按照當時的習俗
[00:09:15.000 --> 00:09:17.000]  假如作為地主的
[00:09:17.000 --> 00:09:20.000]  他連續四年都無法向他的租戶
[00:09:20.000 --> 00:09:22.000]  收取租金
[00:09:22.000 --> 00:09:25.000]  某程度上他就要被迫放棄
[00:09:25.000 --> 00:09:27.000]  他的產業
[00:09:27.000 --> 00:09:28.000]  他要放棄那塊地
[00:09:28.000 --> 00:09:29.000]  收不到
[00:09:29.000 --> 00:09:31.000]  就好像被人逆權侵佔
[00:09:31.000 --> 00:09:33.000]  另外如果土地的承繼人
[00:09:33.000 --> 00:09:36.000]  長期的失蹤甚至死亡
[00:09:36.000 --> 00:09:39.000]  最早霸佔土地的人
[00:09:39.000 --> 00:09:43.000]  就自動可以享有那塊地的業權
[00:09:43.000 --> 00:09:44.000]  換句話來說
[00:09:44.000 --> 00:09:46.000]  比喻裡面這些兇惡元戶
[00:09:46.000 --> 00:09:50.000]  大概以為家主離世了
[00:09:50.000 --> 00:09:52.000]  所以現在他的兒子
[00:09:52.000 --> 00:09:54.000]  以承繼人的方式
[00:09:54.000 --> 00:09:56.000]  向我們問責
[00:09:56.000 --> 00:09:58.000]  要求我們交出果子
[00:09:58.000 --> 00:10:00.000]  我們只要殺了他
[00:10:00.000 --> 00:10:02.000]  就沒有王館
[00:10:02.000 --> 00:10:06.000]  我們就可以將葡萄園據為己有
[00:10:06.000 --> 00:10:08.000]  於是就像比喻所說
[00:10:08.000 --> 00:10:11.000]  他們一心下狠手
[00:10:11.000 --> 00:10:13.000]  將家主的兒子拿著
[00:10:13.000 --> 00:10:16.000]  推出葡萄園外殺了
[00:10:16.000 --> 00:10:17.000]  什麼意思呢?
[00:10:17.000 --> 00:10:19.000]  為什麼要推出葡萄園外?
[00:10:19.000 --> 00:10:22.000]  不只是不要弄髒葡萄園這麼簡單
[00:10:22.000 --> 00:10:23.000]  推出葡萄園外
[00:10:23.000 --> 00:10:25.000]  將家主的兒子殺了
[00:10:25.000 --> 00:10:27.000]  即是將命案裝扮成
[00:10:27.000 --> 00:10:29.000]  不關我們事
[00:10:29.000 --> 00:10:31.000]  他在外面被人殺了
[00:10:31.000 --> 00:10:32.000]  是其他人做的
[00:10:32.000 --> 00:10:36.000]  以掩飾自己這個邪惡的行為
[00:10:36.000 --> 00:10:40.000]  耶穌暗示當時他面對的宗教領袖
[00:10:40.000 --> 00:10:44.000]  稍後也會像比喻的兇惡緣故那樣
[00:10:44.000 --> 00:10:45.000]  對付他們
[00:10:45.000 --> 00:10:48.000]  並且借助外邦人的手
[00:10:48.000 --> 00:10:51.000]  將上帝的兒子殺害
[00:10:51.000 --> 00:10:52.000]  用一個邪惡的手法
[00:10:52.000 --> 00:10:57.000]  來保住他們在宗教上的地位和權柄
[00:10:57.000 --> 00:11:01.000]  但是耶穌在比喻的結尾
[00:11:01.000 --> 00:11:03.000]  斬釘截鐵說清楚
[00:11:03.000 --> 00:11:05.000]  他們不會逍遙法外
[00:11:05.000 --> 00:11:07.000]  不會得逞
[00:11:07.000 --> 00:11:09.000]  於是耶穌就問一個問題
[00:11:09.000 --> 00:11:12.000]  當那個玄主來到的時候
[00:11:12.000 --> 00:11:15.000]  要怎樣處理那群玄戶
[00:11:15.000 --> 00:11:18.000]  他問了所有的聽眾
[00:11:18.000 --> 00:11:21.000]  我們看到猶太人的宗教領袖
[00:11:21.000 --> 00:11:24.000]  在群眾眾目睽睽的情況下
[00:11:24.000 --> 00:11:27.000]  他們一定要說出一個正確的答案
[00:11:27.000 --> 00:11:30.000]  他們說那些玄戶這麼壞
[00:11:30.000 --> 00:11:34.000]  當然要狠狠地消滅那群惡人
[00:11:34.000 --> 00:11:37.000]  並且將葡萄園交給那些
[00:11:37.000 --> 00:11:41.000]  按時候結果指的好的玄戶
[00:11:41.000 --> 00:11:43.000]  你看到耶穌也很厲害
[00:11:43.000 --> 00:11:47.000]  耶穌是間接逼那些要對付他
[00:11:47.000 --> 00:11:49.000]  要謀害他的人
[00:11:49.000 --> 00:11:51.000]  你自己定下自己的罪
[00:11:51.000 --> 00:11:54.000]  你自己預告自己的結局
[00:11:54.000 --> 00:11:59.000]  來承認自己所作所為
[00:11:59.000 --> 00:12:01.000]  其實是極之邪惡
[00:12:01.000 --> 00:12:03.000]  一點都不配得
[00:12:03.000 --> 00:12:05.000]  所以我們要求神帝再寬容
[00:12:05.000 --> 00:12:07.000]  再饒恕
[00:12:07.000 --> 00:12:09.000]  所以某程度上
[00:12:09.000 --> 00:12:11.000]  剛才這個比喻
[00:12:11.000 --> 00:12:13.000]  空惡玄戶的比喻
[00:12:13.000 --> 00:12:17.000]  其實也揭示了人性最幽暗醜陋的一面
[00:12:17.000 --> 00:12:20.000]  就是當人明知自己做得不好
[00:12:20.000 --> 00:12:22.000]  明知自己理虧
[00:12:22.000 --> 00:12:25.000]  但卻拒絕回轉
[00:12:25.000 --> 00:12:27.000]  拒絕悔改的時候
[00:12:27.000 --> 00:12:29.000]  真的可以變得很邪惡
[00:12:29.000 --> 00:12:31.000]  不單止
[00:12:31.000 --> 00:12:34.000]  他會對那些前來善意提醒的人
[00:12:34.000 --> 00:12:36.000]  感到煩厭
[00:12:36.000 --> 00:12:37.000]  感到憎惡
[00:12:37.000 --> 00:12:39.000]  還會到一個地步
[00:12:39.000 --> 00:12:42.000]  你明明是好意提醒他回轉
[00:12:42.000 --> 00:12:44.000]  他會滅你聲
[00:12:44.000 --> 00:12:46.000]  他會將你趕走
[00:12:46.000 --> 00:12:48.000]  甚至乎像這個比喻
[00:12:48.000 --> 00:12:51.000]  他要讓你消失在地上
[00:12:51.000 --> 00:12:56.000]  玄戶不單止沒有盡到自己的本份
[00:12:56.000 --> 00:12:59.000]  為家主結出好的果子
[00:12:59.000 --> 00:13:02.000]  反過來將所有前來勸戒的人
[00:13:02.000 --> 00:13:04.000]  通通解決
[00:13:04.000 --> 00:13:07.000]  就等同於耶穌時代猶太人的宗教領袖
[00:13:07.000 --> 00:13:10.000]  不單止拒絕自己
[00:13:10.000 --> 00:13:13.000]  在信仰裡出了問題
[00:13:13.000 --> 00:13:15.000]  反過來推卸責任
[00:13:15.000 --> 00:13:17.000]  說誰搞亂黨
[00:13:17.000 --> 00:13:19.000]  耶穌你搞亂黨
[00:13:19.000 --> 00:13:23.000]  你破壞我們一向行之有效的規矩
[00:13:23.000 --> 00:13:25.000]  於是乎屈往
[00:13:25.000 --> 00:13:26.000]  問題在耶穌那裡
[00:13:26.000 --> 00:13:28.000]  不在我們那裡
[00:13:28.000 --> 00:13:31.000]  我們要設法將它消滅
[00:13:31.000 --> 00:13:32.000]  等同於今天
[00:13:32.000 --> 00:13:33.000]  可能你也聽過
[00:13:33.000 --> 00:13:36.000]  見過一些人做事的手法
[00:13:36.000 --> 00:13:38.000]  只要我壓制消滅了那些
[00:13:38.000 --> 00:13:39.000]  指責我有問題的人
[00:13:39.000 --> 00:13:41.000]  那我又怎樣?
[00:13:41.000 --> 00:13:42.000]  我便沒有問題
[00:13:42.000 --> 00:13:45.000]  手法同出一轍
[00:13:45.000 --> 00:13:46.000]  弟兄姊妹
[00:13:46.000 --> 00:13:47.000]  耶穌這個比喻
[00:13:47.000 --> 00:13:48.000]  我想給我們每一個人
[00:13:48.000 --> 00:13:50.000]  有一個思考的機會
[00:13:50.000 --> 00:13:53.000]  好像一條哲學問題
[00:13:53.000 --> 00:13:56.000]  到底人可否透過不斷否認
[00:13:56.000 --> 00:13:58.000]  遮掩自己的過失
[00:13:58.000 --> 00:14:02.000]  最終會得到一個好的下場和結果呢?
[00:14:02.000 --> 00:14:04.000]  可不可以呢?
[00:14:04.000 --> 00:14:07.000]  在兇惡的緣戶
[00:14:07.000 --> 00:14:08.000]  或敵黨耶穌的人
[00:14:08.000 --> 00:14:11.000]  他們認為可以的
[00:14:11.000 --> 00:14:14.000]  惡行是可以結出善果的
[00:14:14.000 --> 00:14:15.000]  他們真的這樣想
[00:14:15.000 --> 00:14:16.000]  所以才這樣做
[00:14:16.000 --> 00:14:20.000]  他們覺得惡行真的可以帶來好的下場
[00:14:20.000 --> 00:14:23.000]  但聖經清楚告訴我們
[00:14:23.000 --> 00:14:25.000]  這是錯謬的想法
[00:14:25.000 --> 00:14:27.000]  這種想法只會讓人
[00:14:27.000 --> 00:14:29.000]  越踩越深
[00:14:29.000 --> 00:14:32.000]  陷入罪的深淵
[00:14:32.000 --> 00:14:35.000]  但值得注意的是一件事
[00:14:35.000 --> 00:14:38.000]  比喻當中的緣戶
[00:14:38.000 --> 00:14:39.000]  即以色列人
[00:14:39.000 --> 00:14:42.000]  其實他們本身的條件好不好?
[00:14:42.000 --> 00:14:44.000]  他們本身是得天獨厚
[00:14:44.000 --> 00:14:46.000]  上帝揀選的子民
[00:14:46.000 --> 00:14:49.000]  他們有一個很好的開始
[00:14:49.000 --> 00:14:52.000]  他們也曾答應上帝和上帝納約
[00:14:52.000 --> 00:14:55.000]  他們會好好打理上帝的國度
[00:14:55.000 --> 00:14:58.000]  按時為上帝結出良善的果子
[00:14:58.000 --> 00:15:02.000]  但為什麼最後仍然遭上帝的懲罰
[00:15:02.000 --> 00:15:04.000]  被上帝嫌棄
[00:15:04.000 --> 00:15:06.000]  這就值得我們思考
[00:15:06.000 --> 00:15:09.000]  亦讓我們了解一個情況
[00:15:09.000 --> 00:15:11.000]  原來最初我們的信仰條件
[00:15:11.000 --> 00:15:13.000]  無論多麼優厚
[00:15:13.000 --> 00:15:17.000]  不保證我們最終有份於上帝的國
[00:15:17.000 --> 00:15:21.000]  關鍵在於我們信主之後的表現
[00:15:21.000 --> 00:15:26.000]  我們有沒有配合上帝的心意
[00:15:26.000 --> 00:15:30.000]  我們有沒有活出耶穌基督的吩咐
[00:15:30.000 --> 00:15:33.000]  確實我們有份於上帝的國
[00:15:33.000 --> 00:15:36.000]  我們說完全出於上帝的恩典
[00:15:36.000 --> 00:15:41.000]  但如果我們只恃著上帝給我們恩典
[00:15:41.000 --> 00:15:45.000]  我們就放任沉醉在自我的世界當中
[00:15:45.000 --> 00:15:49.000]  某程度上我們是在揮霍上帝的恩典
[00:15:49.000 --> 00:15:54.000]  我們是在糟蹋上帝的愛心寬容
[00:15:54.000 --> 00:15:58.000]  我們是在漠視上帝一再的境界
[00:15:58.000 --> 00:16:00.000]  上帝的救恩
[00:16:00.000 --> 00:16:03.000]  如果這樣持續下去
[00:16:03.000 --> 00:16:06.000]  其實我們可能跟比喻當中的緣故
[00:16:06.000 --> 00:16:09.000]  跟耶穌時代的法理錯人或文士
[00:16:09.000 --> 00:16:12.000]  結局可能都會相似
[00:16:12.000 --> 00:16:15.000]  就正如施浸若汗
[00:16:15.000 --> 00:16:19.000]  當日他呼籲人預備好自己的生命
[00:16:19.000 --> 00:16:23.000]  迎接耶穌基督的來到
[00:16:23.000 --> 00:16:27.000]  我們每一個人都要時刻去審查
[00:16:27.000 --> 00:16:29.000]  主動審查自己的言行
[00:16:29.000 --> 00:16:32.000]  是否與所蒙的恩來相稱
[00:16:32.000 --> 00:16:35.000]  這樣做會驅使我們的心靈
[00:16:35.000 --> 00:16:39.000]  由遠起來轉向上帝
[00:16:39.000 --> 00:16:41.000]  而這種轉向也帶動我們
[00:16:41.000 --> 00:16:47.000]  不會只停留在做一個星期日的信徒
[00:16:47.000 --> 00:16:50.000]  他會迫使我們回到生活中
[00:16:50.000 --> 00:16:52.000]  在每一個場景中
[00:16:52.000 --> 00:16:56.000]  我們都積極尋求上帝的心意
[00:16:56.000 --> 00:16:58.000]  在我們一些生活細節中
[00:16:58.000 --> 00:17:01.000]  我們都努力配合耶穌基督的吩咐
[00:17:01.000 --> 00:17:06.000]  來建立自己和別人的生命
[00:17:06.000 --> 00:17:10.000]  所以當耶穌說完這個比喻時
[00:17:10.000 --> 00:17:12.000]  他引用了一段舊約經文
[00:17:12.000 --> 00:17:16.000]  就是我們剛才讀的第二段詩篇經文
[00:17:16.000 --> 00:17:19.000]  耶穌引用當時猶太人非常熟悉的
[00:17:19.000 --> 00:17:21.000]  詩篇一八一十八篇
[00:17:21.000 --> 00:17:22.000]  他沒有全部引用
[00:17:22.000 --> 00:17:25.000]  他只引用了二十二至二十三節
[00:17:25.000 --> 00:17:27.000]  「將人所棄的石頭
[00:17:27.000 --> 00:17:30.000]  以作了房閣的頭塊石頭
[00:17:30.000 --> 00:17:32.000]  這是主所作的
[00:17:32.000 --> 00:17:35.000]  在我們眼中看為稀奇」
[00:17:35.000 --> 00:17:37.000]  「將人」其實是說
[00:17:37.000 --> 00:17:42.000]  當時面對敵黨的宗教領袖
[00:17:42.000 --> 00:17:44.000]  他稱呼他們「將人」是怎樣?
[00:17:44.000 --> 00:17:46.000]  這班人是受過訓練的
[00:17:46.000 --> 00:17:48.000]  這班人是得天獨厚的
[00:17:48.000 --> 00:17:51.000]  對聖經滾瓜爛熟
[00:17:51.000 --> 00:17:53.000]  對律法更是倒背如流
[00:17:53.000 --> 00:17:55.000]  他們應該有慧眼
[00:17:55.000 --> 00:17:58.000]  一眼就看出耶穌是誰
[00:17:58.000 --> 00:18:03.000]  應該看到耶穌是上帝所差派來的拯救者
[00:18:03.000 --> 00:18:06.000]  但是因為心硬
[00:18:06.000 --> 00:18:07.000]  不是知識的問題
[00:18:07.000 --> 00:18:09.000]  而是心的問題
[00:18:09.000 --> 00:18:12.000]  他們遮蓋了本來應該有的
[00:18:12.000 --> 00:18:14.000]  那種屬靈的洞察力
[00:18:14.000 --> 00:18:18.000]  認為耶穌只是一個普通碎料的人
[00:18:18.000 --> 00:18:20.000]  耶穌只是一塊普通無用的石頭
[00:18:20.000 --> 00:18:22.000]  所以就嫌棄
[00:18:22.000 --> 00:18:24.000]  這就是詩篇裡所說
[00:18:24.000 --> 00:18:27.000]  「將人所棄的石頭」的意思
[00:18:27.000 --> 00:18:29.000]  但上帝很特別
[00:18:29.000 --> 00:18:31.000]  上帝是人棄我取
[00:18:31.000 --> 00:18:33.000]  上帝很奇妙地
[00:18:33.000 --> 00:18:34.000]  你們嫌棄的那位
[00:18:34.000 --> 00:18:35.000]  你們覺得不起眼的那個
[00:18:35.000 --> 00:18:38.000]  我正正是揀選了他
[00:18:38.000 --> 00:18:41.000]  成為房閣裡的頭塊石頭
[00:18:41.000 --> 00:18:42.000]  什麼意思呢?
[00:18:42.000 --> 00:18:43.000]  頭塊石頭其實
[00:18:43.000 --> 00:18:44.000]  在古代建築
[00:18:44.000 --> 00:18:46.000]  我們知道不是像今天那樣
[00:18:46.000 --> 00:18:47.000]  會打樁的
[00:18:47.000 --> 00:18:49.000]  那怎樣去訂立根基呢?
[00:18:49.000 --> 00:18:52.000]  就是靠一塊所謂的房閣石頭
[00:18:52.000 --> 00:18:54.000]  在安放根基的時候
[00:18:54.000 --> 00:18:56.000]  猶太人會在一座建築物
[00:18:56.000 --> 00:18:59.000]  最外圍的角落
[00:18:59.000 --> 00:19:01.000]  就會放一塊基石
[00:19:01.000 --> 00:19:04.000]  就是經文所說的房閣石
[00:19:04.000 --> 00:19:06.000]  它不單止是整座建築物裡
[00:19:06.000 --> 00:19:10.000]  最大、最堅固、最精細的一塊石頭
[00:19:10.000 --> 00:19:12.000]  其實它同時也規範了
[00:19:12.000 --> 00:19:15.000]  之後那座建築物要怎樣建築
[00:19:15.000 --> 00:19:16.000]  換句話來說
[00:19:16.000 --> 00:19:19.000]  這塊房閣石一定在那角落之後
[00:19:19.000 --> 00:19:22.000]  所有之後加上去的石頭都要怎樣呢?
[00:19:22.000 --> 00:19:23.000]  都要跟它拼在一起
