
[00:00:00.000 --> 00:00:17.000]  今日經訓於《新約聖經》第129頁,約翰福音第4章5-15
[00:02:59.000 --> 00:03:10.000]  雖然聖經明說耶穌這三年半的公開傳道生涯,主要做的就是醫病趕鬼,傳天國的福音,
[00:03:10.000 --> 00:03:16.000]  不過在福音書裡面,耶穌主動和個人傳福音的技術其實不多的。
[00:03:16.000 --> 00:03:27.000]  就像瓦國井旁的案例,技術如此的詳細,將兩個人的多個對白都詳盡記錄的,就絕無僅有。
[00:03:27.000 --> 00:03:29.000]  我看不到有另外的例子。
[00:03:29.000 --> 00:03:37.000]  我們因此可以理解,這應該是耶穌傳道的一個示範。
[00:03:37.000 --> 00:03:45.000]  如果我們說我們要效法耶穌,學耶穌傳福音,約翰福音第四章應該是一個常見的範本。
[00:03:45.000 --> 00:03:55.000]  有個題外話,當耶穌和那個婦人談道的時候,門徒去了找食物,所以現場只有耶穌和那個婦人,
[00:03:55.000 --> 00:03:59.000]  他們說了些什麼門徒理論上是不知道的。
[00:03:59.000 --> 00:04:11.000]  由於門徒不認識那個撒瑪利亞婦人,所以由那個婦人事後將她整大段的對白告訴門徒的可能性其實不是很高。
[00:04:11.000 --> 00:04:21.000]  所以門徒之所以知情,約翰之所以能夠將整個故事記述下來,極有可能是耶穌傳告給他們的。
[00:04:21.000 --> 00:04:29.000]  耶穌在故事發生之後,將他和婦人談道的詳細過程告訴門徒。
[00:04:29.000 --> 00:04:37.000]  而他之所以告訴門徒這個故事的細節,極有可能那個目的是教育性的。
[00:04:37.000 --> 00:04:42.000]  希望門徒藉著這樣來學習傳福音,
[00:04:42.000 --> 00:04:52.000]  這樣也強化了我們將整個故事理解為耶穌傳福音的示範的理據。
[00:04:52.000 --> 00:05:00.000]  必須說,耶穌和撒瑪利亞婦人傳福音是一個非常精彩的傳福音案例,
[00:05:00.000 --> 00:05:06.000]  說它是一個完美的案例也不過分,中間有很多值得我們學習的地方。
[00:05:06.000 --> 00:05:13.000]  首先我們注意到,耶穌和撒瑪利亞婦人彼此是完全沒有交集的。
[00:05:13.000 --> 00:05:19.000]  兩人不認識對方,連生活圈子,人際關係網絡都沒有重疊之處。
[00:05:19.000 --> 00:05:24.000]  第九節說,原來猶太人和撒瑪利亞人沒有來往。
[00:05:24.000 --> 00:05:33.000]  這句話的原意可能是說,原來猶太人是不會用撒瑪利亞人用過的餐具。
[00:05:33.000 --> 00:05:45.000]  這是呼應著前面耶穌要撒瑪利亞婦人用她的裝水器皿給她喝水的說法。
[00:05:45.000 --> 00:05:52.000]  所以當耶穌開口向婦人求助,要求她拿水喝,
[00:05:52.000 --> 00:05:55.000]  是令到那個婦人感覺到詫異的。
[00:05:55.000 --> 00:06:01.000]  那個婦人說,既然你是猶太人,你怎麼會向我這個撒瑪利亞婦人要水喝呢?
[00:06:01.000 --> 00:06:10.000]  所以不要以為猶太人和撒瑪利亞人同源同宗,即使不是同文化,都是近文化,傳福音很容易。
[00:06:10.000 --> 00:06:20.000]  他們彼此之間互相敵視,老死不相往來的立場,比我們向那些異文化的人傳福音還要難。
[00:06:20.000 --> 00:06:26.000]  就好像今天以色列人和巴勒斯坦人傳福音,容易嗎?
[00:06:26.000 --> 00:06:31.000]  俄羅斯人和烏克蘭人傳福音,容易嗎?
[00:06:31.000 --> 00:06:39.000]  又或者熱刺的球迷寧願輸球給曼城,都不願意給同事叔弟阿仙奴贏球,是嗎?
[00:06:39.000 --> 00:06:49.000]  這個原則大家都明白的,我寧願自己攬炒,我都不會讓你贏,這是很簡單的事。
[00:06:49.000 --> 00:06:59.000]  在耶穌時代,撒瑪利亞已經不再是一個獨立的政治實體,是被羅馬帝國歸聘到猶太的領域。
[00:06:59.000 --> 00:07:07.000]  不過猶太人和在這個地方居住的撒瑪利亞人仍然彼此視為世仇,老死不相往來。
[00:07:07.000 --> 00:07:12.000]  為什麼耶穌會和撒瑪利亞婦人遇上呢?
[00:07:12.000 --> 00:07:22.000]  事緣耶穌和門徒要從南面的猶太地前往北部的加利利,中間就會經過撒瑪利亞這個地區。
[00:07:22.000 --> 00:07:33.000]  當然,猶太人還有另外的路可以選擇,他們可以避開撒瑪利亞,沿著約旦河谷走就可以了,不過這樣走的路會長一些。
[00:07:33.000 --> 00:07:39.000]  無論如何,耶穌只是路過和撒瑪利亞婦人偶遇。
[00:07:39.000 --> 00:07:49.000]  中午時分,他們來到瓦國井旁,耶穌覺得累,就坐下來休息,門徒就入城購買食物做午餐。
[00:07:49.000 --> 00:07:57.000]  然後這個婦人就出現,她在中午烈日當空時分獨自來到瓦國井取水。
[00:07:57.000 --> 00:08:04.000]  這個不是當時期的婦人,通常都是女人去取水的,即是慣常取水的時間。
[00:08:04.000 --> 00:08:14.000]  在那個時期,婦人通常在早上或傍晚約結伴來取水,順便聊天。
[00:08:14.000 --> 00:08:22.000]  這個是打牙交,講八卦的時間。
[00:08:22.000 --> 00:08:37.000]  就好像菲律賓傭工早上送小朋友上學或購物時,都是他們相約在商場聊天。
[00:08:37.000 --> 00:08:48.000]  這個婦人可能是因為名聲不佳,被人排擠,所以才選擇用這麼古怪的時間來取水。
[00:08:48.000 --> 00:08:53.000]  所以整個場景只有耶穌和婦人兩個。
[00:08:53.000 --> 00:09:00.000]  聖經記載,是耶穌主動開口跟那個婦人說話,請她幫忙取水。
[00:09:00.000 --> 00:09:09.000]  耶穌的口渴可能是真實的情況,但也不排除耶穌是找藉口跟那個婦人搭訕。
[00:09:09.000 --> 00:09:17.000]  在前面,約翰福音第三章記載了耶穌和尼哥底姆的詳細對話。
[00:09:17.000 --> 00:09:26.000]  兩章聖經,三章四章記載了兩段對話,不過說話的對象完全不同。
[00:09:26.000 --> 00:09:35.000]  尼哥底姆是正統猶太人,受過高深的教育,受人尊重的律法師,生活聖潔的宗教領袖。
[00:09:35.000 --> 00:09:47.000]  但婦人卻是一個被視為是雜種混雜的撒瑪利亞人,無知,處於社會的底層,生活敗壞,遭人鄙視。
[00:09:47.000 --> 00:09:57.000]  不過耶穌對這兩個極度不同的人同樣感興趣,也認定他們都是傳福音的對象。
[00:09:57.000 --> 00:10:07.000]  是的,不論種族、性別、教育程度、社會地位,也不管對方的宗教或道德的景況是好是壞,
[00:10:07.000 --> 00:10:12.000]  人人都是耶穌傳道的對象,人人都需要耶穌。
[00:10:12.000 --> 00:10:23.000]  在福音面前,不存在任何篩選的機制,沒有人是罪惡到敗壞到一個地步,不值得將福音傳給他。
[00:10:23.000 --> 00:10:31.000]  反倒耶穌宣稱,有病的人才需要醫生,他們是罪人悔改。
[00:10:31.000 --> 00:10:42.000]  到最後那些覺得自己很輕香,覺得自己很正,覺得自己很棒的人,他們還是耶穌所選擇的對象之外。
[00:10:42.000 --> 00:10:55.000]  無論如何,福音要破除我們對任何人,任何先入為主的成見、偏見,我們自己無法避免會對人有看法的,
[00:10:55.000 --> 00:11:01.000]  只不過我們學習以耶穌的眼光來對待身邊每一個人。
[00:11:01.000 --> 00:11:10.000]  耶穌請婦人幫忙取水,以此作為藉口,開始了兩個人的對話。
[00:11:10.000 --> 00:11:19.000]  在婦人質疑為何會問一個撒瑪利亞婦人取水之後,耶穌巧妙地利用「問人拿水飲」這個話題,
[00:11:19.000 --> 00:11:26.000]  然後將主客調轉,主動邀請婦人「問耶穌拿水飲」。
[00:11:26.000 --> 00:11:38.000]  第十節這樣說:「你若知道上帝的恩賜和對你說話說給我水喝的是誰,你必早求他,他也必早給了你活水。」
[00:11:38.000 --> 00:11:47.000]  耶穌含蓄地指出他的特殊身份和他能夠給人的特殊禮物。
[00:11:47.000 --> 00:12:03.000]  你若知道我是一個沒有化妝的姜濤,你一定會問我拿簽名,還會問我拿下一場演唱會的季婚票,你知道我是誰,你就一定會問我拿東西。
[00:12:03.000 --> 00:12:08.000]  至於這個特殊的禮物,上帝的恩賜是什麼呢?
[00:12:08.000 --> 00:12:14.000]  耶穌就順應「水」這個話題,指出他能夠送出的是活水。
[00:12:14.000 --> 00:12:21.000]  什麼叫活水呢?婦人直覺理解的是活動的水,流動的水,也就是河流。
[00:12:21.000 --> 00:12:25.000]  於是她質疑耶穌如何找活水給她。
[00:12:25.000 --> 00:12:27.000]  一方面,她連打水的器具都沒有,
[00:12:27.000 --> 00:12:33.000]  二方面,如果耶穌自己有水,他怎麼會問婦人拿水喝呢?
[00:12:33.000 --> 00:12:35.000]  你自己有水嗎?
[00:12:35.000 --> 00:12:47.000]  第三,這裡方圓數十里都沒有河流,如果有河流,他們的祖先就不需要大費周章打出這個井來,沒有河流又怎麼會有活水呢?
[00:12:47.000 --> 00:12:56.000]  耶穌糾正婦人的觀念,活水不是指著流動的河水,而是指著賜人生命的水。
[00:12:56.000 --> 00:13:03.000]  所以活是賜生命的意思,Living是賜生命,不是指著活動。
[00:13:03.000 --> 00:13:07.000]  能夠一次解決人乾渴的問題。
[00:13:07.000 --> 00:13:21.000]  13、14節耶穌說,「凡喝者水,還要再喝。人若喝我所賜的水,就永遠不喝。我所賜的水,要在他裡頭成為泉源,直湧到永生。」
[00:13:21.000 --> 00:13:28.000]  活水這個觀念在舊約已經存在,通常是指著上帝的供應和幫助。
[00:13:28.000 --> 00:13:32.000]  今天我們不詳細糾纏那些自圓自圓的解釋了。
[00:13:32.000 --> 00:13:44.000]  簡單我們看到的是,耶穌從那個婦人的感覺需要,引導她明白她的真實需要,她的real need。
[00:13:44.000 --> 00:13:56.000]  婦人一時之間思想轉不過來,仍然理解水和口渴是物質上、生理上的東西,於是很開心地立即回答,
[00:13:56.000 --> 00:14:06.000]  「好啊,如果有這樣喝了一次就不需要再喝的水,我就不需要再花氣力來這個井打水了,對不對?」
[00:14:06.000 --> 00:14:22.000]  耶穌沒有直接糾正婦人理解的錯誤,祂是即時轉移了話題,「你去叫你丈夫也道謝你來,你叫你老公來這裡。」
[00:14:22.000 --> 00:14:29.000]  婦人對耶穌的吩咐感覺到很噁心,即時回答她,「我沒有丈夫。」
[00:14:29.000 --> 00:14:47.000]  婦人這樣說,耶穌就立即回答,「你說你沒有丈夫是沒有錯的,你已經有過五個丈夫,你現在有的並不是你的丈夫,你這話是真理,十七、十八節。」
[00:14:47.000 --> 00:15:04.000]  毫無預警的,耶穌一下就揭露了婦人的私生活極度混亂的情況,她曾經和很多人結婚或同居,如今和她在一起的都不是一個合法的丈夫。
[00:15:04.000 --> 00:15:33.000]  值得注意的是,哪怕是講到婦人生活的問題,耶穌在這裡的措辭還是非常謹慎的,祂避免做任何直接的道德判斷,沒有斥責婦人道德敗壞,也沒有用上奸淫、通奸、同居等字句,祂只是說如今和婦人在一起的不是祂的丈夫。
[00:15:33.000 --> 00:15:56.000]  事實上,從始至終,你看所有的對白台詞,耶穌都沒有對那個婦人所說的任何否定的判斷,當婦人說她沒有丈夫的時候,耶穌的回應是,「你說得對,你沒有說錯。」
[00:15:56.000 --> 00:16:09.000]  耶穌也沒有對那個婦人的行為和生活做直接的否定。耶穌說這番話的目的不在於批評,而是有兩個目的。
[00:16:09.000 --> 00:16:22.000]  第一,耶穌亮了一手,展示了一些理智,讓婦人知道,耶穌其實是明白她的底蘊的,「我知道你的,我認識你。」
[00:16:22.000 --> 00:16:37.000]  第二,讓婦人不要再在那些空洞的話語上兜來兜去,直接面對個人生命的真相,直接正視自己的問題和需要。
[00:16:37.000 --> 00:16:52.000]  我們很多時候和別人談道,你都會知道,對方不停地將來一些客觀的問題,理性的問題,跟你說來說去,都言不及義。
[00:16:52.000 --> 00:17:03.000]  如果信仰不是坐落在人生命深處的課題,就永遠都掃不著樣處。
[00:17:03.000 --> 00:17:18.000]  不過,無論如何,從耶穌那裡我們學到的是,在和別人談道的時候,盡量避免對別人作出直接的否定和批評,
[00:17:18.000 --> 00:17:26.000]  無論是對方的觀點、想法,還是對方曾經犯過的可能的錯誤或者罪惡。
[00:17:26.000 --> 00:17:37.000]  你否定對方的觀點,總是會激起個人的情緒,造成不必要的口舌之爭,即使你贏了辯論,也輸了人心,是不是?
[00:17:37.000 --> 00:17:43.000]  現在不是辯論比賽,不要駁斥,不要否定。
[00:17:43.000 --> 00:17:53.000]  你直指對方犯罪,更加會惹來反感,「我就是犯罪,關你什麼事?憑什麼你來指指點點?」
[00:17:53.000 --> 00:18:08.000]  對不對?維持彼此間的同理心,讓人明白,你努力明白他,理解他的想法和感受,他才願意繼續和你談下去,是不是?
[00:18:08.000 --> 00:18:14.000]  婦人被耶穌揭穿個人的隱私,非常震驚。
[00:18:14.000 --> 00:18:21.000]  她第一個反應是這樣說的,19節:「先生,我看出你是個先知。」
[00:18:21.000 --> 00:18:31.000]  這句話表明什麼?婦人承認耶穌所說的話是符合她的事實,不然她應該這樣說:「先生,我看出你是個假先知。」
[00:18:31.000 --> 00:18:40.000]  她沒有說她是假先知,就證明了她說的是對的,她沒有否認,是不是?
[00:18:40.000 --> 00:18:52.000]  她們從未謀面,而耶穌竟然知道她的故事,這個知識只能夠理解是來自上帝的啟示,是上帝通水讓她知道,不然怎麼知道呢?
[00:18:52.000 --> 00:19:02.000]  所以耶穌是一個先知。從這句話,你看到這個婦人對耶穌的態度尊敬了很多,
[00:19:02.000 --> 00:19:10.000]  對於一個知道自己生命真相的人,你最好客氣一點,因為他拿著你的底牌。
[00:19:10.000 --> 00:19:23.000]  不過,婦人不願意在這個陌生人面前多說自己私生活的問題,於是她馬上就轉移了話題,從個人問題轉到神學的問題,
[00:19:23.000 --> 00:19:37.000]  就是瑟瑪利亞人和猶太人有一個重大的差異。20節,我們的祖宗在這個山上禮拜,你們倒說應該禮拜的地方是耶路撒冷。
[00:19:37.000 --> 00:19:51.000]  大概在主前400年,瑟瑪利亞人在基里森山建立了他們自己的聖殿,雖然這一座聖殿在主前200年被毀,
[00:19:51.000 --> 00:20:04.000]  不過瑟瑪利亞人仍然習慣在基里森山上敬拜上帝,他們拒絕承認耶路撒冷這個宗教中心的地位。
[00:20:04.000 --> 00:20:17.000]  耶穌知道婦人不想說個人私德的問題,不過耶穌也沒有咄咄逼人,繼續執著於婦人有多少個老公這個話題不放,
[00:20:17.000 --> 00:20:32.000]  畢竟她無意做審判官,對人定罪也不是她人間的目的。再說,婦人將話題轉到宗教方面,也符合耶穌的期望。
[00:20:32.000 --> 00:20:43.000]  於是耶穌接過婦人的提問,鄭重地說了這段比較長的說話,21到24節,「婦人,你當信我。」
[00:20:43.000 --> 00:20:51.000]  什麼叫你當信我呢?就是跟耶穌說認真話,他就會這樣說,我實實在在告訴你們,一樣的意思。
[00:20:51.000 --> 00:21:01.000]  「事後將到,你們拜父也不在這山上,也不在耶路撒冷,你們所拜的你們不知道,我們所拜的我們知道,因為救恩是從猶太人出來的。
[00:21:01.000 --> 00:21:13.000]  事後將到,如今就事了。真正拜父的要用心靈和誠實拜他,因為父要這樣的人拜他,上帝是個靈,所以拜他的必須用心靈和誠實拜他。」
[00:21:13.000 --> 00:21:27.000]  這段說話傳遞了三個信息,第一,儘管從過去到現在為止,猶太人和撒瑪利亞人都在爭論應該在哪裡敬拜上帝,各執一詞。
[00:21:27.000 --> 00:21:36.000]  不過耶穌說,宣告在不久的將來,這個問題不再是一個有意義的問題。
[00:21:36.000 --> 00:21:42.000]  耶穌是兩次說道「事後將到」,21節,23節。
[00:21:42.000 --> 00:21:50.000]  什麼叫「事後將到」?什麼時候?就是來塞亞降臨的時候,也就是耶穌的時候。
[00:21:50.000 --> 00:22:01.000]  從耶穌施行代屬以後,敬拜的地點就不再是一個問題,因為連聖殿都不會再有價值了。
[00:22:01.000 --> 00:22:13.000]  唯一蒙上帝閲立的敬拜,是在耶穌基督裡面,地點完全不重要,聖殿也不重要。
[00:22:13.000 --> 00:22:23.000]  耶穌強調,我們拜的不是一般的神明,而是我們的父。
[00:22:23.000 --> 00:22:34.000]  我們之所以稱上帝為父,我們之所以成為天父的兒女,是藉著耶穌基督而得的身份和關係,是不是?
[00:22:34.000 --> 00:22:43.000]  所以,在基督裡,我們就拜父,不再是拜一個神明上帝,是我們的父。
[00:22:43.000 --> 00:22:49.000]  所以,有耶穌就足夠,地點完全不相干。
[00:22:49.000 --> 00:23:01.000]  第二點,在這一段信息裡面傳遞的是,猶太人和撒瑪利亞人對敬拜地點的爭論,
[00:23:01.000 --> 00:23:05.000]  沒有誰對誰錯,誰優誰劣的分別。
[00:23:05.000 --> 00:23:17.000]  不過,耶穌卻是指出,救贖之路是出自猶太人,不是撒瑪利亞人,因為耶穌基督是在猶太人那邊。
[00:23:17.000 --> 00:23:28.000]  第三點,耶穌宣告在往後的日子,就是在他施行了救贖之後,蒙上帝閲立的敬拜應該是怎麼做的?
[00:23:28.000 --> 00:23:36.000]  經典不再重要,憲制不再重要,什麼禮儀都無關痛癢,依靠什麼來敬拜才是關鍵性。
[00:23:36.000 --> 00:23:43.000]  對很多人,特別是古代的人來說,在哪裡拜神,怎麼拜神是一個重要的問題。
[00:23:43.000 --> 00:23:47.000]  錯廟,拜錯神,是嚴重失誤的。
[00:23:47.000 --> 00:23:55.000]  不過,這樣的問題其實是將神明部落化了,不同的神明各據山頭,
[00:23:55.000 --> 00:24:02.000]  上帝管這裡,撒旦管另外一處,所以你進錯廟,你進了撒旦的廟,進了撒旦的地頭,
[00:24:02.000 --> 00:24:06.000]  那麼上帝就收不到風了,聽不到你說話了。
[00:24:06.000 --> 00:24:11.000]  這些說法是將上帝局限變成一個部落神明,
[00:24:11.000 --> 00:24:16.000]  在耶穌眼中,去拜神根本不是重要問題,
[00:24:16.000 --> 00:24:25.000]  連怎麼拜神都不是重要的,關鍵是用什麼態度,什麼境況來拜神。
[00:24:25.000 --> 00:24:36.000]  耶穌一語道破這個關鍵,上帝是一個靈,所以拜祂的,必須用心靈和誠實去拜祂。
[00:24:36.000 --> 00:24:45.000]  一直以來,有不少學者主張,心靈和誠實最好翻譯成為聖靈和真理,
[00:24:45.000 --> 00:24:52.000]  他們在說,真理不是指一般的教義或者理論,而是指道成肉身,
[00:24:52.000 --> 00:24:56.000]  充充滿滿的有恩典,有真理的耶穌基督,耶穌是真理。
[00:24:56.000 --> 00:25:01.000]  所以在新約之後,真正的敬拜要藉著聖靈和基督而進行,
[00:25:01.000 --> 00:25:08.000]  唯有奉基督的名義,靠聖靈引導的敬拜才是真正的敬拜,才能蒙上帝月立。
[00:25:08.000 --> 00:25:13.000]  你們應該聽過這些說法,不過我是完全不同意這樣的詮釋,
[00:25:13.000 --> 00:25:16.000]  這個詮釋是荒謬的。
[00:25:16.000 --> 00:25:19.000]  耶穌基督為什麼要和一個撒瑪利人說敬拜神學呢?
[00:25:19.000 --> 00:25:22.000]  毛澄澄在這裡說什麼敬拜神學呢?
[00:25:22.000 --> 00:25:29.000]  他如今要做的是帶引這個婦人有生命突破和改變,
[00:25:29.000 --> 00:25:32.000]  所以什麼以基督中心、聖靈中心的敬拜,
[00:25:32.000 --> 00:25:36.000]  通通言不及義,和上下文根本不相干。
[00:25:36.000 --> 00:25:43.000]  耶穌要和這個婦人說的是,在哪裡敬拜上帝不是問題,
[00:25:43.000 --> 00:25:49.000]  真正的關鍵是,我們必須用我們自己真實的本相,
[00:25:49.000 --> 00:25:57.000]  用我們的心靈和本來是一個靈的上帝接觸、聯繫,
[00:25:57.000 --> 00:26:05.000]  地點不重要,形式不重要,真誠真心才重要,
[00:26:05.000 --> 00:26:12.000]  in spirit and in truth指的是人內在的生命,而不是什麼三位一體,
[00:26:12.000 --> 00:26:16.000]  spirit這裡指的是人的靈,不是聖靈。
[00:26:16.000 --> 00:26:21.000]  耶穌這樣的主張其實是貫穿在整個福音書裡面,
[00:26:21.000 --> 00:26:27.000]  和敬拜上帝有關的所有,我們說的是所有的教導,
[00:26:27.000 --> 00:26:33.000]  特別是在登山補訓裡面,獻什麼禮物給上帝不重要,
[00:26:33.000 --> 00:26:37.000]  你不要帶著仇恨和負面情緒去見上帝才重要,
[00:26:37.000 --> 00:26:45.000]  祈禱和禁食的形式不重要,真誠真實面對那個在你還沒開口,
[00:26:45.000 --> 00:26:51.000]  祈禱之前就已經認識你的本相的上帝才重要。
[00:26:51.000 --> 00:26:57.000]  我相信耶穌在這裡說的是心靈和誠實,
[00:26:57.000 --> 00:27:03.000]  祂要求婦人回歸自己的本心,正視自己的現實,
[00:27:03.000 --> 00:27:06.000]  包括那個很不理想的現實。
[00:27:06.000 --> 00:27:16.000]  Need for complete sincerity and complete reality in our approach to God,
[00:27:16.000 --> 00:27:23.000]  真實的本相,誠實的面對自己,
[00:27:23.000 --> 00:27:27.000]  這個才是我們見到上帝的第一步,
[00:27:27.000 --> 00:27:31.000]  你永遠不可以裝模作樣見上帝,
[00:27:31.000 --> 00:27:34.000]  你永遠不可以化妝見上帝,
[00:27:34.000 --> 00:27:36.000]  當然我不是反對姐妹化妝,
[00:27:36.000 --> 00:27:40.000]  你永遠是以我們最真實的面貌,
[00:27:40.000 --> 00:27:44.000]  因為反正上帝都會將你打回原形,
[00:27:44.000 --> 00:27:47.000]  我們永遠是在我們的生命的原點,
[00:27:47.000 --> 00:27:52.000]  你會見到你的渴求,你的需要,
[00:27:52.000 --> 00:27:57.000]  你的脆弱,你的失敗,你的賞忘。
[00:27:57.000 --> 00:28:09.000]  從講到怎樣才是真正的敬拜,
[00:28:09.000 --> 00:28:14.000]  婦人馬上聯想到無論是猶太人還是撒瑪利亞人都等候的尼塞亞,
[00:28:14.000 --> 00:28:19.000]  在25節她說,我知道尼塞亞就是那個稱為基督的要來,
[00:28:19.000 --> 00:28:23.000]  他來了必將一切的事都告訴我們,
[00:28:23.000 --> 00:28:27.000]  她這樣說,耶穌馬上就應她,
[00:28:27.000 --> 00:28:31.000]  這和你說話的就是他,26節,
[00:28:31.000 --> 00:28:34.000]  耶穌是尼塞亞,耶穌是基督,
[00:28:34.000 --> 00:28:37.000]  這就是福音的核心,
[00:28:37.000 --> 00:28:40.000]  從水到活水,從丈夫到敬拜,
[00:28:40.000 --> 00:28:42.000]  兜了一個大圈,
[00:28:42.000 --> 00:28:47.000]  終於來到耶穌是基督這個核心的訊息,
[00:28:47.000 --> 00:28:51.000]  基督教不是說我們去找耶穌,
[00:28:51.000 --> 00:28:55.000]  因為耶穌基督有答案有出路,
[00:28:55.000 --> 00:28:58.000]  我們是說我們來找耶穌,
[00:28:58.000 --> 00:29:02.000]  因為耶穌是答案和出路,
[00:29:02.000 --> 00:29:08.000]  我們不是藉著耶穌去找解決我們問題的方法,
[00:29:08.000 --> 00:29:13.000]  我們是要確認耶穌基督就是我們的方法,
[00:29:13.000 --> 00:29:18.000]  我們的出路。
[00:29:18.000 --> 00:29:24.000]  有趣的是,耶穌和這個婦人談道的技術在這裡就結束了,
[00:29:24.000 --> 00:29:30.000]  沒有提到婦人對耶穌自認為基督的說話有什麼回應,
[00:29:30.000 --> 00:29:36.000]  這裡沒有直接說她因此信了耶穌,
[00:29:36.000 --> 00:29:40.000]  或者門徒在這個時候剛剛買了食物回來,
[00:29:40.000 --> 00:29:45.000]  婦人看到有這麼多人在,就趁勢就終止了對話,
[00:29:45.000 --> 00:29:50.000]  聖經說她匆匆離去,連打水的器皿都沒有帶走,
[00:29:50.000 --> 00:29:54.000]  不過她不是帶著恐懼和羞愧而去,
[00:29:54.000 --> 00:29:59.000]  她卻是走到城裡,走到人群中,
[00:29:59.000 --> 00:30:02.000]  將她所遭遇的耶穌介紹給她們,
[00:30:02.000 --> 00:30:05.000]  29節說:你們來看,
[00:30:05.000 --> 00:30:09.000]  有一個人將我素來所行的一切事都給我說出來了,
[00:30:09.000 --> 00:30:12.000]  莫非這就是基督嗎?
[00:30:12.000 --> 00:30:15.000]  我遇見了一個人,他很可能是基督,
[00:30:15.000 --> 00:30:18.000]  因為他竟然知道我過去所做的一切事,
[00:30:18.000 --> 00:30:21.000]  所以不如你們來看一看他吧。
[00:30:21.000 --> 00:30:29.000]  最後就帶了一些人出城外井旁去看耶穌。
[00:30:29.000 --> 00:30:38.000]  我們可以相信耶穌這一次的傳福音是成功的,
[00:30:38.000 --> 00:30:43.000]  因為在38、39節有記載,
[00:30:43.000 --> 00:30:47.000]  那一副人不僅是相信了耶穌,
[00:30:47.000 --> 00:30:50.000]  他還帶了很多人去信耶穌,
[00:30:50.000 --> 00:30:55.000]  然後他們還邀請了耶穌去他們的城裡住了兩天,
[00:30:55.000 --> 00:30:59.000]  然後耶穌在那裡再帶了更多人去信耶穌,
[00:30:59.000 --> 00:31:03.000]  然後那些信了耶穌的人就責怪那副人,
[00:31:03.000 --> 00:31:05.000]  我不是聽你的見證而相信,
[00:31:05.000 --> 00:31:08.000]  是我自己聽到,我自己相信的。
[00:31:08.000 --> 00:31:14.000]  所以很明顯,這個婦人信了耶穌應該沒有什麼走彈的,
[00:31:14.000 --> 00:31:16.000]  並且不僅僅她信了耶穌,
[00:31:16.000 --> 00:31:19.000]  她還立刻成為見證者,
[00:31:19.000 --> 00:31:22.000]  帶了很多人同時信耶穌。
[00:31:22.000 --> 00:31:24.000]  這是第一個我們可以相信,
[00:31:24.000 --> 00:31:28.000]  這個傳福音的事件是成功的原因,
[00:31:28.000 --> 00:31:31.000]  第二個我們相信它是成功的原因,
[00:31:31.000 --> 00:31:36.000]  是因為耶穌自己對這次傳福音很滿意,
[00:31:36.000 --> 00:31:40.000]  當門徒帶了一些食物回來請耶穌吃的時候,
[00:31:40.000 --> 00:31:42.000]  耶穌說不吃了,我飽了,
[00:31:42.000 --> 00:31:45.000]  他說你沒有食物,你怎麼會飽呢?
[00:31:45.000 --> 00:31:47.000]  耶穌怎麼回答?
[00:31:47.000 --> 00:31:53.000]  他說我的食物就是完成了猜我來的父上的功,
[00:31:53.000 --> 00:31:58.000]  我能夠做到父上要我做的事,
[00:31:58.000 --> 00:32:01.000]  我自己很開心,開心到飽了,
