
[00:00:00.000 --> 00:00:04.040]  接著我們繼續以聆聽聖道去敬拜我們的主
[00:05:33.040 --> 00:05:35.120]  看回這段經文
[00:05:35.120 --> 00:05:40.160]  少年才主不單主動跑來找耶穌
[00:05:40.360 --> 00:05:40.880]  是嗎?
[00:05:40.880 --> 00:05:43.800]  經文很仔細地形容
[00:05:43.800 --> 00:05:48.160]  他更加不介意放下他的身份和面子
[00:05:48.160 --> 00:05:50.440]  在眾目睽睽之下
[00:05:50.440 --> 00:05:52.240]  向耶穌來到下跪
[00:05:52.240 --> 00:05:55.840]  你看到他真的很謙虛
[00:05:55.840 --> 00:05:58.520]  還有追求永生的誠意
[00:05:58.520 --> 00:05:59.560]  看得出
[00:05:59.560 --> 00:06:03.360]  更加看到他真的很介意自己有沒有永生
[00:06:03.360 --> 00:06:09.040]  或許他真的想將現在所擁有的一切幸福
[00:06:09.840 --> 00:06:10.800]  延續下去
[00:06:10.800 --> 00:06:12.360]  甚至到永遠
[00:06:12.360 --> 00:06:16.320]  我們不知道他是刻意抬舉耶穌
[00:06:16.320 --> 00:06:18.720]  還是他真的很仰慕耶穌
[00:06:18.720 --> 00:06:23.480]  他用一個猶太人用來稱呼上帝的稱號
[00:06:23.480 --> 00:06:24.840]  「良善」
[00:06:24.840 --> 00:06:29.120]  來稱呼眼前這位拿撒勒人的夫子
[00:06:29.120 --> 00:06:33.440]  我們看到耶穌不接受這個稱呼
[00:06:33.440 --> 00:06:34.760]  耶穌又說
[00:06:34.760 --> 00:06:36.680]  為什麼稱我為良善呢?
[00:06:36.680 --> 00:06:39.600]  除了神以外沒有良善的
[00:06:40.160 --> 00:06:42.880]  我們今天當然知道耶穌是良善的
[00:06:42.880 --> 00:06:46.360]  但不是因為他身為人
[00:06:46.360 --> 00:06:49.120]  在地上做了很多好人好事
[00:06:49.120 --> 00:06:50.760]  行了很多神蹟奇事
[00:06:50.760 --> 00:06:52.920]  不是因為他的好行為
[00:06:52.920 --> 00:06:54.680]  所以被稱為良善
[00:06:54.680 --> 00:06:58.000]  而是因為我們今天知道他是上帝的兒子
[00:06:58.000 --> 00:06:59.640]  和父神同等
[00:06:59.640 --> 00:07:01.760]  所以是良善的
[00:07:01.760 --> 00:07:04.400]  但明顯少年才主
[00:07:04.400 --> 00:07:07.280]  他未知道耶穌的真正身份是誰
[00:07:07.960 --> 00:07:12.120]  就用上帝的尊稱
[00:07:12.120 --> 00:07:14.720]  「良善」來稱呼一個猶太人
[00:07:14.720 --> 00:07:16.800]  耶穌不能認同這一點
[00:07:16.800 --> 00:07:20.760]  其實從少年人這方面的說話
[00:07:20.760 --> 00:07:23.360]  我們不難看到他整個思路是怎樣
[00:07:23.360 --> 00:07:24.680]  首先
[00:07:24.680 --> 00:07:29.040]  大概他不會去求教一個被自己稱為「渣」的人
[00:07:29.040 --> 00:07:29.800]  對不對?
[00:07:29.800 --> 00:07:32.480]  他一定是認為在他心目中
[00:07:32.480 --> 00:07:36.640]  耶穌是比他優越很多的一個猶太老師
[00:07:37.000 --> 00:07:38.520]  否則不需要去求教他
[00:07:38.520 --> 00:07:41.480]  他亦相信耶穌的好行為
[00:07:41.480 --> 00:07:44.360]  耶穌的善行一定比自己更加好
[00:07:44.360 --> 00:07:48.760]  更符合他心目中的良善標準
[00:07:48.760 --> 00:07:50.560]  所以才這樣稱呼耶穌
[00:07:50.560 --> 00:07:52.800]  而他之所以問
[00:07:52.800 --> 00:07:55.880]  我當作甚麼才可以承受永生
[00:07:55.880 --> 00:07:58.200]  是因為他認為
[00:07:58.200 --> 00:08:00.200]  我都可以透過善行
[00:08:00.200 --> 00:08:02.280]  達到上帝的標準
[00:08:02.280 --> 00:08:04.680]  從而換取到永生
[00:08:06.360 --> 00:08:08.920]  不過我只是未找到竅門
[00:08:08.920 --> 00:08:12.440]  我只是未知道要做對甚麼善行
[00:08:12.440 --> 00:08:15.160]  所以我唯有找專家
[00:08:15.160 --> 00:08:18.200]  向耶穌尋求一個更專業的意見
[00:08:18.200 --> 00:08:21.920]  大概這也是少年才主當時的想法
[00:08:21.920 --> 00:08:23.880]  所以,丁姐妹
[00:08:23.880 --> 00:08:26.200]  假如今天同樣有人問你
[00:08:26.200 --> 00:08:28.440]  我應該做甚麼事情
[00:08:28.440 --> 00:08:29.640]  做甚麼善行
[00:08:29.640 --> 00:08:31.480]  才可以承受永生
[00:08:31.480 --> 00:08:33.960]  相信我們今天不難回答
[00:08:34.520 --> 00:08:36.520]  我們今天可以用已忽所書
[00:08:36.520 --> 00:08:38.200]  代表耶穌回答他
[00:08:38.200 --> 00:08:40.000]  大家都懂得背吧?
[00:08:40.000 --> 00:08:42.720]  你們得救是本乎因
[00:08:42.720 --> 00:08:43.560]  也因著信
[00:08:43.560 --> 00:08:44.760]  並不是出於自己
[00:08:44.760 --> 00:08:45.960]  乃是神所賜的
[00:08:45.960 --> 00:08:47.400]  也不是出於行為
[00:08:47.400 --> 00:08:48.480]  免得有人自誇
[00:08:48.480 --> 00:08:50.840]  我們一定會和對方強調
[00:08:50.840 --> 00:08:54.000]  人得救只能憑信心
[00:08:54.000 --> 00:08:56.680]  只能信靠上帝藉著耶穌基督
[00:08:56.680 --> 00:08:59.600]  在十字架上已經成就的救恩
[00:08:59.600 --> 00:09:02.000]  這樣才能進入天國
[00:09:02.000 --> 00:09:02.880]  得享永生
[00:09:03.240 --> 00:09:05.560]  人無法透過自己的好行為
[00:09:05.560 --> 00:09:06.640]  透過善行
[00:09:06.640 --> 00:09:08.360]  來作為交換的條件
[00:09:08.360 --> 00:09:09.960]  我們都很明白
[00:09:09.960 --> 00:09:16.520]  今天我們信仰的重要教導
[00:09:16.520 --> 00:09:20.640]  但你看到耶穌沒有這樣回答少年才主
[00:09:20.640 --> 00:09:24.880]  既然少年才主很在意做甚麼
[00:09:24.880 --> 00:09:27.160]  耶穌就順著他的思路
[00:09:27.160 --> 00:09:29.960]  來跟他說做甚麼
[00:09:29.960 --> 00:09:31.840]  要做甚麼來入手
[00:09:32.200 --> 00:09:34.960]  你看到耶穌在問少年才主
[00:09:34.960 --> 00:09:37.440]  猶太人所熟悉的十誡
[00:09:37.440 --> 00:09:41.560]  特別是關於人與人之間關係的誡命
[00:09:41.560 --> 00:09:42.480]  那些律法
[00:09:42.480 --> 00:09:46.720]  測試少年才主和上帝的關係是怎樣
[00:09:46.720 --> 00:09:47.880]  耶穌問
[00:09:47.880 --> 00:09:49.080]  誡命你曉得的
[00:09:49.080 --> 00:09:49.760]  不可殺人
[00:09:49.760 --> 00:09:50.520]  不可姦淫
[00:09:50.520 --> 00:09:51.440]  不可偷渡
[00:09:51.440 --> 00:09:52.760]  不可作假見證
[00:09:52.760 --> 00:09:53.880]  不可窺負人
[00:09:53.880 --> 00:09:55.080]  當孝敬父母
[00:09:55.080 --> 00:09:56.920]  我們可能會奇怪
[00:09:56.920 --> 00:09:58.960]  為何耶穌不問頭四誡
[00:09:58.960 --> 00:10:01.440]  關於愛上帝的吩咐
[00:10:02.160 --> 00:10:04.120]  大概可能耶穌也認為
[00:10:04.120 --> 00:10:06.200]  人是否真的愛上帝
[00:10:06.200 --> 00:10:07.560]  對上帝忠心
[00:10:07.560 --> 00:10:09.560]  往往能夠從他
[00:10:09.560 --> 00:10:12.440]  有沒有實踐上帝給他的愛人的吩咐
[00:10:12.440 --> 00:10:14.200]  這樣顯示出來
[00:10:14.200 --> 00:10:17.560]  其實這也是新舊約一致的教導
[00:10:17.560 --> 00:10:20.240]  就連耶穌自己也一樣說
[00:10:20.240 --> 00:10:23.640]  這些事如果做在最少的弟兄上
[00:10:23.640 --> 00:10:24.120]  又如何?
[00:10:24.120 --> 00:10:26.520]  就是做在耶穌身上
[00:10:26.520 --> 00:10:30.440]  你看到少年才主的回答是
[00:10:30.440 --> 00:10:31.840]  老師拉比
[00:10:31.840 --> 00:10:34.840]  這一切上帝的律法吩咐
[00:10:34.840 --> 00:10:36.600]  我至少就做了
[00:10:36.600 --> 00:10:38.000]  我至少就遵行
[00:10:38.000 --> 00:10:40.560]  當然潛台詞是
[00:10:40.560 --> 00:10:43.600]  但我還沒有永生的把握
[00:10:43.600 --> 00:10:47.720]  我是否有甚麼善行做漏了
[00:10:47.720 --> 00:10:50.720]  還是有甚麼我未知
[00:10:50.720 --> 00:10:53.280]  他很心急想了解答案
[00:10:53.280 --> 00:10:56.400]  你從耶穌的反應
[00:10:56.400 --> 00:10:57.800]  就是耶穌看見他
[00:10:57.800 --> 00:10:58.800]  就愛他
[00:10:59.280 --> 00:11:01.280]  大概少年才主
[00:11:01.280 --> 00:11:03.440]  也不是在自言自語
[00:11:03.440 --> 00:11:05.440]  他真的有真材實料
[00:11:05.440 --> 00:11:10.360]  他確實從小就遵行上帝的律法
[00:11:10.360 --> 00:11:12.360]  是一個敬虔的猶太人
[00:11:12.360 --> 00:11:16.400]  事實上他通過了第一關
[00:11:16.400 --> 00:11:18.800]  耶穌對他第一重的考問
[00:11:18.800 --> 00:11:20.360]  他不單止合格
[00:11:20.360 --> 00:11:20.880]  還怎樣?
[00:11:20.880 --> 00:11:22.800]  滿分
[00:11:22.800 --> 00:11:25.760]  所以你看到耶穌很愛他
[00:11:25.760 --> 00:11:28.160]  認為這個人是一個可造之材
[00:11:28.160 --> 00:11:28.960]  於是怎樣?
[00:11:29.680 --> 00:11:30.640]  如果你還記得
[00:11:30.640 --> 00:11:32.080]  可能很多年前
[00:11:32.080 --> 00:11:34.560]  我們會考之後
[00:11:34.560 --> 00:11:37.400]  就要高考A級
[00:11:37.400 --> 00:11:38.520]  會考合格
[00:11:38.520 --> 00:11:39.840]  還要科4A
[00:11:39.840 --> 00:11:43.240]  上帝就直接考A級
[00:11:43.240 --> 00:11:43.880]  高考
[00:11:43.880 --> 00:11:45.840]  耶穌直接給他一個
[00:11:45.840 --> 00:11:47.440]  更高級別的考驗
[00:11:47.440 --> 00:11:48.720]  耶穌就說
[00:11:48.720 --> 00:11:50.880]  你還缺少一件
[00:11:50.880 --> 00:11:52.920]  近了
[00:11:52.920 --> 00:11:53.600]  差一步
[00:11:53.600 --> 00:11:55.200]  到底是甚麼?
[00:11:55.200 --> 00:11:55.680]  耶穌
[00:11:55.680 --> 00:11:56.880]  你快點告訴我
[00:11:56.880 --> 00:11:58.160]  讓我完成它
[00:11:58.160 --> 00:11:59.960]  我就可以承受永生
[00:11:59.960 --> 00:12:01.720]  耶穌就說
[00:12:01.720 --> 00:12:05.320]  你去變賣你所有的分給窮人
[00:12:05.320 --> 00:12:07.640]  就必有財寶在天上
[00:12:07.640 --> 00:12:09.560]  你還要來跟從我
[00:12:09.560 --> 00:12:11.360]  等一等
[00:12:11.360 --> 00:12:11.800]  耶穌
[00:12:11.800 --> 00:12:14.240]  你又說是一件事
[00:12:14.240 --> 00:12:16.040]  又說差一件事
[00:12:16.040 --> 00:12:17.880]  為甚麼我數來數去
[00:12:17.880 --> 00:12:18.800]  有多少件事?
[00:12:18.800 --> 00:12:20.880]  不對數
[00:12:20.880 --> 00:12:23.040]  不止一件
[00:12:23.040 --> 00:12:26.960]  你留意其實原本
[00:12:27.520 --> 00:12:29.680]  經文的原文
[00:12:29.680 --> 00:12:31.400]  其實不止一個命令
[00:12:31.400 --> 00:12:32.240]  一個吩咐
[00:12:32.240 --> 00:12:34.120]  裡面包括去
[00:12:34.120 --> 00:12:35.400]  去賣
[00:12:35.400 --> 00:12:36.040]  變賣
[00:12:36.040 --> 00:12:37.320]  分給
[00:12:37.320 --> 00:12:38.400]  來
[00:12:38.400 --> 00:12:39.040]  跟從
[00:12:39.040 --> 00:12:40.920]  原來有幾個命令
[00:12:40.920 --> 00:12:43.000]  為甚麼這麼多命令
[00:12:43.000 --> 00:12:43.880]  其實耶穌都說
[00:12:43.880 --> 00:12:44.800]  只有一件事
[00:12:44.800 --> 00:12:46.800]  好像有點屈機
[00:12:46.800 --> 00:12:48.200]  確實
[00:12:48.200 --> 00:12:49.960]  我們其實不難理解
[00:12:49.960 --> 00:12:52.800]  變賣所有分給窮人
[00:12:52.800 --> 00:12:54.320]  是否極大的善行?
[00:12:54.320 --> 00:12:56.520]  確實是
[00:12:57.080 --> 00:12:58.680]  我們今天都不容易做到
[00:12:58.680 --> 00:13:02.360]  但亦不能因為這麼大的善行
[00:13:02.360 --> 00:13:04.160]  人就可以進到永生
[00:13:04.160 --> 00:13:05.400]  交換到永生
[00:13:05.400 --> 00:13:06.440]  我們又很明白
[00:13:06.440 --> 00:13:09.840]  只不過變賣所有分給窮人
[00:13:09.840 --> 00:13:10.680]  有甚麼效用?
[00:13:10.680 --> 00:13:13.240]  有甚麼效用?
[00:13:13.240 --> 00:13:16.400]  你跟我都不難理解
[00:13:16.400 --> 00:13:18.120]  兩個人掉進水裡
[00:13:18.120 --> 00:13:19.080]  你先救誰?
[00:13:19.080 --> 00:13:22.120]  先救誰?
[00:13:22.120 --> 00:13:24.880]  耶穌問一條二選一的問題
[00:13:25.440 --> 00:13:29.280]  耶穌要求他變賣所有分給窮人
[00:13:29.280 --> 00:13:31.400]  其實是迫使這個少年財主
[00:13:31.400 --> 00:13:32.960]  很嚴肅地面對自己
[00:13:32.960 --> 00:13:36.920]  如果你只能夠二選一
[00:13:36.920 --> 00:13:39.160]  你選愛上帝
[00:13:39.160 --> 00:13:41.000]  還是愛你的產業?
[00:13:41.000 --> 00:13:42.640]  你選吧
[00:13:42.640 --> 00:13:46.680]  不可以無伶兩可
[00:13:46.680 --> 00:13:48.680]  不可以左右逢源
[00:13:48.680 --> 00:13:51.040]  不可以又渴望永生
[00:13:51.040 --> 00:13:54.120]  又想保留你在地上的財富
[00:13:54.120 --> 00:13:55.960]  不放手直到永遠
[00:13:55.960 --> 00:13:58.120]  所以
[00:13:58.120 --> 00:14:01.840]  耶穌向少年財主發出這麼多命令
[00:14:01.840 --> 00:14:04.120]  確實又只向一見一
[00:14:04.120 --> 00:14:06.680]  用舊約的說法是甚麼?
[00:14:06.680 --> 00:14:09.600]  就是第一條的誡命
[00:14:09.600 --> 00:14:11.600]  除了我之外
[00:14:11.600 --> 00:14:13.200]  你不可有別的神
[00:14:13.200 --> 00:14:16.080]  用新約的說法是甚麼?
[00:14:16.080 --> 00:14:18.120]  你跟我都很明白
[00:14:18.120 --> 00:14:19.640]  耶穌經常強調
[00:14:20.280 --> 00:14:24.200]  撇下所有專一的跟隨主
[00:14:24.200 --> 00:14:28.440]  所以無論這個少年人
[00:14:28.440 --> 00:14:31.680]  他表示自己多麼渴望親近上帝
[00:14:31.680 --> 00:14:34.720]  多麼渴望追求永生
[00:14:34.720 --> 00:14:37.000]  我們經常說
[00:14:37.000 --> 00:14:38.600]  甚麼是最誠實?
[00:14:38.600 --> 00:14:41.280]  身體真是最誠實
[00:14:41.280 --> 00:14:44.880]  在這條二選一題裏
[00:14:44.880 --> 00:14:47.560]  迫使這個少年人知道
[00:14:48.200 --> 00:14:51.480]  他自己當下真正最關心的是甚麼
[00:14:51.480 --> 00:14:53.640]  其實是甚麼?
[00:14:53.640 --> 00:14:56.640]  所以你看到耶穌
[00:14:56.640 --> 00:14:59.000]  這條題目是度身訂做給他
[00:14:59.000 --> 00:15:03.160]  耶穌度身訂做這條變賣所有
[00:15:03.160 --> 00:15:04.760]  分級窮人的考驗
[00:15:04.760 --> 00:15:06.640]  給這位少年財主
[00:15:06.640 --> 00:15:09.280]  原因是馬可交代了
[00:15:09.280 --> 00:15:11.240]  他有許多的產業
[00:15:11.240 --> 00:15:13.280]  或許是他人生
[00:15:13.280 --> 00:15:14.760]  或許是他當下
[00:15:14.760 --> 00:15:16.640]  他覺得最重要
[00:15:16.880 --> 00:15:19.000]  他覺得最需要倚靠的事情
[00:15:19.000 --> 00:15:21.080]  最難放手的事情
[00:15:21.080 --> 00:15:25.240]  但對於其他人
[00:15:25.240 --> 00:15:29.040]  耶穌或上帝要他撇下的事情
[00:15:29.040 --> 00:15:30.440]  可能不一樣
[00:15:30.440 --> 00:15:32.520]  不一定是錢財
[00:15:32.520 --> 00:15:33.920]  不一定是產業
[00:15:33.920 --> 00:15:35.520]  而是其他事情
[00:15:35.520 --> 00:15:37.760]  譬如說彼得
[00:15:37.760 --> 00:15:38.480]  使徒彼得
[00:15:38.480 --> 00:15:40.560]  耶穌要他撇下的是甚麼?
[00:15:40.560 --> 00:15:42.480]  是他的工作
[00:15:42.480 --> 00:15:44.560]  是他賴以為生的職業
[00:15:45.360 --> 00:15:47.440]  以至他能夠專一
[00:15:47.440 --> 00:15:48.560]  跟隨主
[00:15:48.560 --> 00:15:50.520]  由一個捕魚的漁夫
[00:15:50.520 --> 00:15:52.440]  變成一個得人的漁夫
[00:15:52.440 --> 00:15:53.920]  這是他要他撇下的
[00:15:53.920 --> 00:15:56.480]  或許對於舊約
[00:15:56.480 --> 00:15:57.880]  阿伯拉罕
[00:15:57.880 --> 00:15:59.720]  他夠有錢
[00:15:59.720 --> 00:16:01.200]  他有許多的產業
[00:16:01.200 --> 00:16:04.240]  上帝有否吩咐他撇下所有跟隨神?
[00:16:04.240 --> 00:16:06.200]  我們看見沒有
[00:16:06.200 --> 00:16:07.760]  但要他撇下甚麼?
[00:16:07.760 --> 00:16:10.360]  那件事很重要
[00:16:10.360 --> 00:16:13.280]  將你的命根
[00:16:13.480 --> 00:16:15.520]  將你的心肝寶貝以撒
[00:16:15.520 --> 00:16:16.880]  給上帝
[00:16:16.880 --> 00:16:19.440]  來顯明到底
[00:16:19.440 --> 00:16:21.160]  你是愛上帝
[00:16:21.160 --> 00:16:24.280]  還是愛上帝給你的好處
[00:16:24.280 --> 00:16:25.280]  二選一
[00:16:25.280 --> 00:16:29.120]  或者耶穌也有些事情要撇下
[00:16:29.120 --> 00:16:30.400]  父上帝要他撇下甚麼?
[00:16:30.400 --> 00:16:34.240]  撇下你的尊榮
[00:16:34.240 --> 00:16:36.720]  身為神兒子的尊榮
[00:16:36.720 --> 00:16:39.320]  撇下你的生命
[00:16:39.320 --> 00:16:41.160]  來顯明
[00:16:41.560 --> 00:16:43.920]  你體重父神的意思
[00:16:43.920 --> 00:16:45.560]  過於自己的意思
[00:16:45.560 --> 00:16:47.760]  所以其實耶穌
[00:16:47.760 --> 00:16:50.960]  稍後你會看見他通過二選一的考驗
[00:16:50.960 --> 00:16:53.320]  就是他捨棄他的生命
[00:16:53.320 --> 00:16:55.760]  讓我們得到生命
[00:16:55.760 --> 00:16:59.560]  事實上撇下所有的意思
[00:16:59.560 --> 00:17:03.000]  他的核心意義不是說
[00:17:03.000 --> 00:17:05.120]  你扔下世上所有一切
[00:17:05.120 --> 00:17:06.720]  斷掉你的六親
[00:17:06.720 --> 00:17:08.280]  然後遠離塵世
[00:17:08.280 --> 00:17:10.200]  個個全職入神學院侍奉
[00:17:10.200 --> 00:17:12.040]  然後全時間服侍主
[00:17:12.040 --> 00:17:14.240]  這可能是其中一條路
[00:17:14.240 --> 00:17:15.760]  但不是必然
[00:17:15.760 --> 00:17:17.840]  撇下所有的焦點
[00:17:17.840 --> 00:17:19.560]  其實是說除了上帝之外
[00:17:19.560 --> 00:17:21.080]  任何的事情
[00:17:21.080 --> 00:17:22.440]  可能是金錢
[00:17:22.440 --> 00:17:23.720]  可能是你的權利
[00:17:23.720 --> 00:17:24.960]  可能是你的名譽
[00:17:24.960 --> 00:17:26.680]  可能是你的安屍生活
[00:17:26.680 --> 00:17:28.160]  或者某段關係
[00:17:28.160 --> 00:17:29.800]  任何這些事情
[00:17:29.800 --> 00:17:31.600]  如果上帝開口
[00:17:31.600 --> 00:17:35.200]  你願不願意放手
[00:17:35.200 --> 00:17:39.920]  這才是撇下所有的核心意義
[00:17:40.720 --> 00:17:42.000]  如果上帝開口
[00:17:42.000 --> 00:17:43.680]  要你放下某件事
[00:17:43.680 --> 00:17:45.560]  你願不願意放下
[00:17:45.560 --> 00:17:46.880]  但並不是那件事
[00:17:46.880 --> 00:17:48.480]  本身沒有價值、沒有意義
[00:17:48.480 --> 00:17:50.840]  而是相比起耶穌
[00:17:50.840 --> 00:17:52.000]  相比起永生
[00:17:52.000 --> 00:17:54.200]  這一切都變得次要
[00:17:54.200 --> 00:17:56.800]  所以弟兄姊妹
[00:17:56.800 --> 00:17:59.560]  其實今天耶穌這條題
[00:17:59.560 --> 00:18:01.600]  說祂已經在考問你
[00:18:01.600 --> 00:18:03.720]  又或者某年某月某日
[00:18:03.720 --> 00:18:05.840]  終會臨到你的面前
[00:18:05.840 --> 00:18:08.600]  因為人生總有些際遇情況
