
[00:00:00.000 --> 00:00:17.000]  《一路人情》 詞:陳家麗 曲:陳家麗
[00:08:42.000 --> 00:08:43.000]  你事業有成了
[00:08:43.000 --> 00:08:45.000]  可以獲得人的尊重
[00:08:45.000 --> 00:08:48.000]  和發揮到你在那個界別的影響力
[00:08:48.000 --> 00:08:49.000]  幫到人
[00:08:49.000 --> 00:08:53.000]  你會發覺其實疫情過後
[00:08:53.000 --> 00:08:57.000]  其實傳統我們說成功的定義是甚麼?
[00:08:57.000 --> 00:09:01.000]  財富 你的地位 你的事業
[00:09:01.000 --> 00:09:03.000]  通常這些都是以前我們說
[00:09:03.000 --> 00:09:05.000]  成功追求的對象
[00:09:05.000 --> 00:09:07.000]  但是疫情過後其實開始轉了
[00:09:07.000 --> 00:09:08.000]  你有沒有發覺?
[00:09:08.000 --> 00:09:12.000]  成功的定義變得比較個人化了
[00:09:12.000 --> 00:09:16.000]  不只是物質或者財富的累積
[00:09:16.000 --> 00:09:19.000]  講求個人的健康或者家庭需要
[00:09:19.000 --> 00:09:22.000]  甚至是個人願望的實現
[00:09:22.000 --> 00:09:26.000]  不過不知道以上這些成功的定義
[00:09:26.000 --> 00:09:29.000]  是不是都是你所追求呢?
[00:09:29.000 --> 00:09:32.000]  又或者說以上這些對成功的追求
[00:09:32.000 --> 00:09:36.000]  會不會都影響我們對信仰的理解?
[00:09:36.000 --> 00:09:41.000]  會不會對我們來說都有一些偏頗呢?
[00:09:41.000 --> 00:09:43.000]  事實上今天這個題目
[00:09:43.000 --> 00:09:46.000]  成功主義或者說成功提神學
[00:09:46.000 --> 00:09:50.000]  其實就是說將世俗定義一些的成功
[00:09:50.000 --> 00:09:53.000]  譬如剛才所說的事業 財富
[00:09:53.000 --> 00:09:55.000]  甚至家庭幸福健康
[00:09:55.000 --> 00:09:59.000]  將它視為上帝唯一給你的祝福
[00:09:59.000 --> 00:10:00.000]  並不是這件事不好
[00:10:00.000 --> 00:10:01.000]  但是如果你只是單單
[00:10:01.000 --> 00:10:04.000]  上帝就是要這樣祝福我的時候
[00:10:04.000 --> 00:10:06.000]  問題就在這裡
[00:10:06.000 --> 00:10:10.000]  因為這樣會導致我們將信仰慢慢淪為
[00:10:10.000 --> 00:10:11.000]  追求我個人幸福
[00:10:11.000 --> 00:10:15.000]  追求我個人利益需要的一個工具或者手段
[00:10:15.000 --> 00:10:19.000]  純粹我只是希望在信仰裡面得到好處
[00:10:19.000 --> 00:10:23.000]  我只是希望上帝幫我實現我的夢想
[00:10:23.000 --> 00:10:25.000]  所以其實成功主義某程度上
[00:10:25.000 --> 00:10:29.000]  會令一個信徒他很難去接受
[00:10:29.000 --> 00:10:34.000]  甚至乎理解耶穌所強調一些信仰的核心價值
[00:10:34.000 --> 00:10:36.000]  就好像我們剛才所讀的那一段經文
[00:10:36.000 --> 00:10:42.000]  耶穌提到「捨己,背起十價,跟隨他」
[00:10:42.000 --> 00:10:44.000]  我們看回剛才所讀的經文
[00:10:44.000 --> 00:10:51.000]  你會看到彼得雖然是率先去宣認耶穌是基督
[00:10:51.000 --> 00:10:54.000]  他承認耶穌是上帝差派來的救主
[00:10:54.000 --> 00:10:56.000]  不過其實你會發覺
[00:10:56.000 --> 00:10:58.000]  他承認耶穌是基督
[00:10:58.000 --> 00:11:03.000]  原來不代表他願意擁抱耶穌基督的十字架
[00:11:03.000 --> 00:11:05.000]  是有一個落差的
[00:11:05.000 --> 00:11:08.000]  所以你會看到當耶穌宣告自己
[00:11:08.000 --> 00:11:10.000]  作為基督必須受苦
[00:11:10.000 --> 00:11:13.000]  被宗教領袖氣絕 甚至乎殺害的時候
[00:11:13.000 --> 00:11:16.000]  彼得的反應是超大的
[00:11:16.000 --> 00:11:17.000]  按了他的按鈕
[00:11:17.000 --> 00:11:21.000]  沒錯 他承認耶穌基督是上帝差派來的救主
[00:11:21.000 --> 00:11:25.000]  但是他對於耶穌基督怎樣執行他的拯救工作
[00:11:25.000 --> 00:11:27.000]  他很有意見
[00:11:27.000 --> 00:11:29.000]  他有自己一套的想法
[00:11:29.000 --> 00:11:34.000]  這一套想法也受到當時由他人的一些思想所影響
[00:11:34.000 --> 00:11:38.000]  就是他們會認為基督就是那位帶領他們
[00:11:38.000 --> 00:11:40.000]  成功推翻當時的羅馬政權
[00:11:40.000 --> 00:11:43.000]  幫助他們復國的那一位
[00:11:43.000 --> 00:11:46.000]  事實上當時無論是彼得或者其他門徒
[00:11:46.000 --> 00:11:51.000]  對耶穌基督都有這種成功的期望
[00:11:51.000 --> 00:11:54.000]  畢竟他們真的有些證據
[00:11:54.000 --> 00:11:58.000]  他們看到耶穌所做的成不成功
[00:11:58.000 --> 00:12:00.000]  真的行得通
[00:12:00.000 --> 00:12:04.000]  耶穌在他們眼前行了很多神蹟其事
[00:12:04.000 --> 00:12:06.000]  一句說話制伏了烏鬼
[00:12:06.000 --> 00:12:11.000]  一句說話讓大自然可以風浪平靜
[00:12:11.000 --> 00:12:15.000]  說一句話摸一摸那個人就醫好了
[00:12:15.000 --> 00:12:20.000]  又或者他可以用幾個餅 兩條魚
[00:12:20.000 --> 00:12:22.000]  就餵飽了五千人
[00:12:22.000 --> 00:12:26.000]  耶穌更聲稱他比宗教領袖更厲害
[00:12:26.000 --> 00:12:28.000]  他擁有卸罪的權柄
[00:12:28.000 --> 00:12:32.000]  他有權去定義安息日做什麼不做什麼
[00:12:32.000 --> 00:12:34.000]  耶穌厲害嗎
[00:12:34.000 --> 00:12:36.000]  厲害 凡凡都可以
[00:12:36.000 --> 00:12:38.000]  在門徒的眼中
[00:12:38.000 --> 00:12:41.000]  試問一個這麼成功的人士
[00:12:41.000 --> 00:12:45.000]  怎麼可能他最後會被人氣絕
[00:12:45.000 --> 00:12:48.000]  甚至乎被殺害 失敗收場
[00:12:48.000 --> 00:12:52.000]  所以你見到耶穌十字架受苦的預告
[00:12:52.000 --> 00:12:55.000]  其實是完全顛覆了當時的門徒
[00:12:55.000 --> 00:12:59.000]  他們對成功的基督的認知
[00:12:59.000 --> 00:13:01.000]  全部顛覆了
[00:13:01.000 --> 00:13:04.000]  反過來 如果我們嘗試想像
[00:13:04.000 --> 00:13:08.000]  耶穌如果不是好像經文裡面所說
[00:13:08.000 --> 00:13:10.000]  而是對著門徒和彼得說
[00:13:10.000 --> 00:13:12.000]  稍後我們會揭竿起義
[00:13:12.000 --> 00:13:14.000]  我們會推翻羅馬的政權
[00:13:14.000 --> 00:13:17.000]  過程你知難免會有死傷
[00:13:17.000 --> 00:13:21.000]  會流血 甚至乎會有人犧牲性命
[00:13:21.000 --> 00:13:23.000]  不過不要緊 最後我們贏
[00:13:23.000 --> 00:13:25.000]  我們會成功
[00:13:25.000 --> 00:13:28.000]  你猜彼得最後會不會投訴
[00:13:28.000 --> 00:13:30.000]  應該不會了
[00:13:30.000 --> 00:13:32.000]  彼得大概不會再責備耶穌
[00:13:32.000 --> 00:13:34.000]  而是立即響應主啊
[00:13:34.000 --> 00:13:36.000]  我等了這一天很久了
[00:13:36.000 --> 00:13:38.000]  何時開始 哪裏行動
[00:13:38.000 --> 00:13:41.000]  要不要我多派一些人來幫忙
[00:13:41.000 --> 00:13:43.000]  因為這個完全符合彼得心目中
[00:13:43.000 --> 00:13:45.000]  那個成功救主的形象
[00:13:45.000 --> 00:13:47.000]  事實上你會看到到目前為止
[00:13:47.000 --> 00:13:50.000]  耶穌確實令彼得和所有門徒
[00:13:50.000 --> 00:13:53.000]  他們是享有更多的能力
[00:13:53.000 --> 00:13:55.000]  接著耶穌出入就怎樣
[00:13:55.000 --> 00:13:57.000]  更厲害 是不是
[00:13:57.000 --> 00:14:00.000]  人氣更好 影響力更大
[00:14:00.000 --> 00:14:02.000]  但是這一切的成功
[00:14:02.000 --> 00:14:05.000]  隨著耶穌這個受苦受死的預告
[00:14:05.000 --> 00:14:07.000]  意味著怎樣
[00:14:07.000 --> 00:14:09.000]  沒有了 完全沒有了
[00:14:09.000 --> 00:14:13.000]  所以你就明白為什麼彼得責備耶穌
[00:14:13.000 --> 00:14:15.000]  直接要指點耶穌
[00:14:15.000 --> 00:14:16.000]  你不可以這樣做基督
[00:14:16.000 --> 00:14:18.000]  基督應該不是這樣
[00:14:18.000 --> 00:14:21.000]  你看到彼得無疑是撇下所有
[00:14:21.000 --> 00:14:23.000]  撇下了他如夫的專業
[00:14:23.000 --> 00:14:24.000]  跟隨耶穌
[00:14:24.000 --> 00:14:26.000]  這一點毋庸置疑
[00:14:26.000 --> 00:14:28.000]  但是他另一方面又很想
[00:14:28.000 --> 00:14:30.000]  用自己的成功的看法
[00:14:30.000 --> 00:14:32.000]  來定義耶穌
[00:14:32.000 --> 00:14:34.000]  你應該怎樣做基督
[00:14:34.000 --> 00:14:37.000]  事實上我想我們都有這個情況
[00:14:37.000 --> 00:14:39.000]  我們可能當中都有人
[00:14:39.000 --> 00:14:40.000]  會立志跟隨耶穌
[00:14:40.000 --> 00:14:42.000]  但是有時遇到這些情況
[00:14:42.000 --> 00:14:44.000]  我們又會不知不覺
[00:14:44.000 --> 00:14:47.000]  套用了世上那個成功的標準
[00:14:47.000 --> 00:14:49.000]  甚至乎成功的法則
[00:14:49.000 --> 00:14:52.000]  來定義耶穌你應該幫我這樣
[00:14:52.000 --> 00:14:54.000]  耶穌我期望你這樣
[00:14:54.000 --> 00:14:56.000]  來達成我的心願
[00:14:56.000 --> 00:14:59.000]  不過你會見到耶穌卻很清楚
[00:14:59.000 --> 00:15:01.000]  斬釘截鐵地跟彼得說
[00:15:01.000 --> 00:15:03.000]  他怎樣去做基督
[00:15:03.000 --> 00:15:05.000]  不是人去定義
[00:15:05.000 --> 00:15:07.000]  甚至乎他將會說
[00:15:07.000 --> 00:15:09.000]  門徒要怎樣做門徒
[00:15:09.000 --> 00:15:10.000]  也不是人去定義
[00:15:10.000 --> 00:15:12.000]  不是按照世上的法則
[00:15:12.000 --> 00:15:15.000]  而是取決於天父的旨意
[00:15:15.000 --> 00:15:17.000]  正如耶穌都經常說
[00:15:17.000 --> 00:15:19.000]  先求的是什麼
[00:15:19.000 --> 00:15:21.000]  祂的國和義
[00:15:21.000 --> 00:15:23.000]  而不是求自身的好處
[00:15:23.000 --> 00:15:25.000]  所以你見到三十四節
[00:15:25.000 --> 00:15:26.000]  耶穌又說了一句
[00:15:26.000 --> 00:15:29.000]  我們很熟悉的聖經今句
[00:15:29.000 --> 00:15:31.000]  若有人要跟隨祂
[00:15:31.000 --> 00:15:33.000]  就要操練三件事
[00:15:33.000 --> 00:15:36.000]  第一件是寫己
[00:15:36.000 --> 00:15:38.000]  寫己顧名思義
[00:15:38.000 --> 00:15:40.000]  如果對應上文彼得說的
[00:15:40.000 --> 00:15:42.000]  就是你要捨棄那些
[00:15:42.000 --> 00:15:45.000]  耶穌錯誤的期望和看法
[00:15:45.000 --> 00:15:46.000]  不要像彼得那樣
[00:15:46.000 --> 00:15:48.000]  用你自己的需要和想法
[00:15:48.000 --> 00:15:52.000]  去限制耶穌怎樣做
[00:15:52.000 --> 00:15:53.000]  簡單說寫己就是
[00:15:53.000 --> 00:15:55.000]  你懂得要求自己
[00:15:55.000 --> 00:15:57.000]  體貼上帝的意思
[00:15:57.000 --> 00:15:59.000]  不體貼自己的意思
[00:15:59.000 --> 00:16:01.000]  這就是寫己
[00:16:01.000 --> 00:16:03.000]  你就是這樣操練
[00:16:03.000 --> 00:16:05.000]  學習為上帝的緣故
[00:16:05.000 --> 00:16:08.000]  放下一些地上暫時的好處
[00:16:08.000 --> 00:16:09.000]  選擇追求那些
[00:16:09.000 --> 00:16:11.000]  上帝看為更美好的事情
[00:16:11.000 --> 00:16:12.000]  這就是寫己
[00:16:12.000 --> 00:16:13.000]  第二個
[00:16:13.000 --> 00:16:16.000]  我們都很熟悉背起十字架
[00:16:16.000 --> 00:16:19.000]  簡單說就是效法耶穌
[00:16:19.000 --> 00:16:23.000]  稍後為了成就上帝的拯救計劃
[00:16:23.000 --> 00:16:26.000]  而輕看自己眼前的屈辱
[00:16:26.000 --> 00:16:27.000]  甚至失敗
[00:16:27.000 --> 00:16:30.000]  控制十字架的橫木
[00:16:30.000 --> 00:16:34.000]  從街上一直走走走
[00:16:34.000 --> 00:16:35.000]  走到營場
[00:16:35.000 --> 00:16:38.000]  當中一路示狀給人羞辱
[00:16:38.000 --> 00:16:40.000]  耶穌就是這樣要求門徒
[00:16:40.000 --> 00:16:41.000]  為福音的緣故
[00:16:41.000 --> 00:16:43.000]  加入這個好像失敗
[00:16:43.000 --> 00:16:45.000]  不成功的行列
[00:16:45.000 --> 00:16:48.000]  來操練順服上帝的心智
[00:16:48.000 --> 00:16:50.000]  特別如果你看路加
[00:16:50.000 --> 00:16:53.000]  他說天天背起你的十字架
[00:16:53.000 --> 00:16:56.000]  不一定說你沒有了一條命
[00:16:56.000 --> 00:16:57.000]  天天背起你的十字架
[00:16:57.000 --> 00:16:59.000]  就是你每天做好準備
[00:16:59.000 --> 00:17:01.000]  隨時有機會
[00:17:01.000 --> 00:17:02.000]  上帝要用你的時候
[00:17:02.000 --> 00:17:04.000]  你要擺上犧牲
[00:17:04.000 --> 00:17:05.000]  第三
[00:17:05.000 --> 00:17:06.000]  跟隨主
[00:17:06.000 --> 00:17:08.000]  這三個字我們都明白
[00:17:08.000 --> 00:17:10.000]  不過我們可能總是有選擇
[00:17:10.000 --> 00:17:11.000]  好像門徒這樣
[00:17:11.000 --> 00:17:14.000]  我們會很樂意跟隨那一位
[00:17:14.000 --> 00:17:16.000]  四維幫人
[00:17:16.000 --> 00:17:17.000]  很正面
[00:17:17.000 --> 00:17:18.000]  事事順利
[00:17:18.000 --> 00:17:19.000]  贏得很多人氣
[00:17:19.000 --> 00:17:21.000]  很成功的那一位主
[00:17:21.000 --> 00:17:23.000]  但是當耶穌也要求我們
[00:17:23.000 --> 00:17:25.000]  要誓死跟隨那一位
[00:17:25.000 --> 00:17:26.000]  要捨己
[00:17:26.000 --> 00:17:27.000]  要受苦
[00:17:27.000 --> 00:17:29.000]  甚至乎要受辱
[00:17:29.000 --> 00:17:32.000]  很失敗的主的時候
[00:17:32.000 --> 00:17:34.000]  人就未必願意
[00:17:34.000 --> 00:17:36.000]  我們未必願意
[00:17:36.000 --> 00:17:38.000]  特別我們可能
[00:17:38.000 --> 00:17:41.000]  如果你會受到坊間一些
[00:17:41.000 --> 00:17:42.000]  民間信仰的影響
[00:17:42.000 --> 00:17:45.000]  每個人拜他所相信的神
[00:17:45.000 --> 00:17:46.000]  或者偶像
[00:17:46.000 --> 00:17:50.000]  都是期望那個神明會怎樣
[00:17:50.000 --> 00:17:51.000]  你保佑我的
[00:17:51.000 --> 00:17:53.000]  你幫我的
[00:17:53.000 --> 00:17:54.000]  我拜你
[00:17:54.000 --> 00:17:56.000]  我信你
[00:17:56.000 --> 00:17:57.000]  你不幫我不只
[00:17:57.000 --> 00:17:58.000]  還要令我失敗
[00:17:58.000 --> 00:17:59.000]  那就怎樣
[00:17:59.000 --> 00:18:00.000]  轉台
[00:18:00.000 --> 00:18:01.000]  不要的
[00:18:01.000 --> 00:18:02.000]  是不是
[00:18:02.000 --> 00:18:04.000]  所以你會明白
[00:18:04.000 --> 00:18:07.000]  如果我們要誓死跟隨那一位
[00:18:07.000 --> 00:18:08.000]  捨己受苦
[00:18:08.000 --> 00:18:09.000]  好像失敗的主
[00:18:09.000 --> 00:18:10.000]  其實我們的信仰
[00:18:10.000 --> 00:18:13.000]  會馬上變得很沉重
[00:18:13.000 --> 00:18:14.000]  我們會很想
[00:18:14.000 --> 00:18:17.000]  跟耶穌拉遠一點距離
[00:18:17.000 --> 00:18:20.000]  甚至乎劃清界線
[00:18:20.000 --> 00:18:21.000]  我們拒絕
[00:18:21.000 --> 00:18:22.000]  將我們的生命主權
[00:18:22.000 --> 00:18:24.000]  交給那一位
[00:18:24.000 --> 00:18:27.000]  要求我們吃苦的主
[00:18:27.000 --> 00:18:28.000]  事實上
[00:18:28.000 --> 00:18:31.000]  耶穌今天這篇教導
[00:18:31.000 --> 00:18:32.000]  就是針對
[00:18:32.000 --> 00:18:34.000]  特別是我們今天
[00:18:34.000 --> 00:18:35.000]  一個追求很成功
[00:18:35.000 --> 00:18:36.000]  很舒適
[00:18:36.000 --> 00:18:37.000]  很自主
[00:18:37.000 --> 00:18:40.000]  不想捱苦的一個世代
[00:18:40.000 --> 00:18:41.000]  耶穌要求我們
[00:18:41.000 --> 00:18:45.000]  重新聚焦在十字架上
[00:18:45.000 --> 00:18:47.000]  十字架不只是掛在口邊
[00:18:47.000 --> 00:18:49.000]  也不是掛在頸上
[00:18:49.000 --> 00:18:52.000]  十字架是要來實踐
[00:18:52.000 --> 00:18:54.000]  要求我們活出門徒
[00:18:54.000 --> 00:18:57.000]  應該有那種屬靈深度
[00:18:57.000 --> 00:18:59.000]  事實上耶穌這裡說
[00:18:59.000 --> 00:19:00.000]  若有人要跟隨他
[00:19:00.000 --> 00:19:01.000]  就要捨己
[00:19:01.000 --> 00:19:03.000]  天天背起他的十字架
[00:19:03.000 --> 00:19:04.000]  跟隨他
[00:19:04.000 --> 00:19:07.000]  耶穌不只是在預告
[00:19:07.000 --> 00:19:09.000]  他自己將來會怎樣
[00:19:09.000 --> 00:19:10.000]  其實也在預告
[00:19:10.000 --> 00:19:12.000]  跟隨耶穌的人
[00:19:12.000 --> 00:19:13.000]  將來走一條什麼路
[00:19:13.000 --> 00:19:17.000]  但是這一條是成功的路
[00:19:17.000 --> 00:19:18.000]  意思就是說
[00:19:18.000 --> 00:19:20.000]  在耶穌裡面所說
[00:19:20.000 --> 00:19:21.000]  什麼叫做成功
[00:19:21.000 --> 00:19:22.000]  就是你回應
[00:19:22.000 --> 00:19:24.000]  上帝給你的呼召
[00:19:24.000 --> 00:19:27.000]  你並且要按照上帝的方式
[00:19:27.000 --> 00:19:29.000]  和按照上帝的時間表
[00:19:29.000 --> 00:19:32.000]  完成上帝所吩咐的
[00:19:32.000 --> 00:19:33.000]  耶穌就是這樣
[00:19:33.000 --> 00:19:34.000]  你會看到
[00:19:34.000 --> 00:19:36.000]  他在十字架上就是這樣得勝
[00:19:36.000 --> 00:19:38.000]  不是按自己的意思
[00:19:38.000 --> 00:19:40.000]  是按照上帝的方式和時間表
[00:19:40.000 --> 00:19:43.000]  來得勝
[00:19:43.000 --> 00:19:45.000]  其實不只是十字架上
[00:19:45.000 --> 00:19:46.000]  你會看到
[00:19:46.000 --> 00:19:49.000]  耶穌在他在加利利開展
[00:19:49.000 --> 00:19:51.000]  福音侍功之前
[00:19:51.000 --> 00:19:53.000]  他已經是這樣做的
[00:19:53.000 --> 00:19:55.000]  如果你留意我們回一回帶
[00:19:55.000 --> 00:19:56.000]  還記不記得
[00:19:56.000 --> 00:19:57.000]  耶穌正式出道之前
[00:19:57.000 --> 00:19:59.000]  他要通過一個考驗
[00:19:59.000 --> 00:20:01.000]  就是在曠野做什麼
[00:20:01.000 --> 00:20:04.000]  接受試探
[00:20:04.000 --> 00:20:05.000]  你留意
[00:20:05.000 --> 00:20:07.000]  那個是聖靈催耶穌去曠野
[00:20:07.000 --> 00:20:08.000]  接受試探的
[00:20:08.000 --> 00:20:10.000]  這個是一個考驗
[00:20:10.000 --> 00:20:11.000]  你特別打開程序表
[00:20:11.000 --> 00:20:12.000]  你會看到
[00:20:12.000 --> 00:20:15.000]  其實在馬太福音裡面記載了
[00:20:15.000 --> 00:20:17.000]  魔鬼撒旦在曠野
[00:20:17.000 --> 00:20:20.000]  對耶穌作出第三個試探的場景
[00:20:20.000 --> 00:20:22.000]  還記不記得
[00:20:22.000 --> 00:20:23.000]  這裡說
[00:20:23.000 --> 00:20:24.000]  耶穌又帶他
[00:20:24.000 --> 00:20:25.000]  就是耶穌
[00:20:25.000 --> 00:20:27.000]  不是 魔鬼又帶耶穌
[00:20:27.000 --> 00:20:29.000]  上了一座最高的山
[00:20:29.000 --> 00:20:32.000]  將地上的萬國和萬國的榮耀
[00:20:32.000 --> 00:20:33.000]  都指給耶穌看
[00:20:33.000 --> 00:20:35.000]  然後對耶穌說
[00:20:35.000 --> 00:20:37.000]  你如果去苦伏敬拜我
[00:20:37.000 --> 00:20:39.000]  我就將這一切
[00:20:39.000 --> 00:20:41.000]  萬國和萬國的榮耀
[00:20:41.000 --> 00:20:42.000]  都賜給你
[00:20:42.000 --> 00:20:44.000]  耶穌怎麼說
[00:20:44.000 --> 00:20:45.000]  撒旦退去吧
[00:20:45.000 --> 00:20:47.000]  因為經上記著說
[00:20:47.000 --> 00:20:49.000]  當拜主你的神
[00:20:49.000 --> 00:20:51.000]  丹要侍奉他
[00:20:51.000 --> 00:20:52.000]  你留意其實
[00:20:52.000 --> 00:20:54.000]  耶穌面對這個試探
[00:20:54.000 --> 00:20:56.000]  同時也在教導我們
[00:20:56.000 --> 00:20:58.000]  什麼是真正的成功
[00:20:58.000 --> 00:21:01.000]  撒旦引誘耶穌給了他一條
[00:21:01.000 --> 00:21:03.000]  我們說是一條捷徑
[00:21:03.000 --> 00:21:05.000]  一條救贖的捷徑
