
[00:00:00.000 --> 00:00:06.000]  讓我們一起繼續以聆聽聖道去敬拜我們的神
[00:04:34.000 --> 00:04:39.000]  又會碰到有暴風、有風暴、打風的時候
[00:04:39.000 --> 00:04:43.000]  究竟碰到這些事、這些背景
[00:04:43.000 --> 00:04:47.000]  如何深刻地影響我們的人生呢?
[00:04:47.000 --> 00:04:53.000]  今天我們會嘗試從旅途敘事的一開始
[00:04:53.000 --> 00:04:56.000]  第九章第五十一節開始
[00:04:56.000 --> 00:05:01.000]  去了解究竟這是一個怎樣的旅程
[00:05:01.000 --> 00:05:07.000]  而耶穌又對那些同行的門徒有什麼要求呢?
[00:05:07.000 --> 00:05:11.000]  讓我們一同去禱告
[00:05:11.000 --> 00:05:16.000]  親愛的主,求祢教導我們
[00:05:16.000 --> 00:05:19.000]  使我們能夠明白祢的心意
[00:05:19.000 --> 00:05:24.000]  作為一個與祢同走這條天路的同行者
[00:05:24.000 --> 00:05:26.000]  跟隨祢的門徒
[00:05:26.000 --> 00:05:29.000]  求祢開我們的心
[00:05:29.000 --> 00:05:32.000]  幫助我們去明白祢的心意
[00:05:32.000 --> 00:05:35.000]  並且甘願擺上
[00:05:35.000 --> 00:05:38.000]  以致我們能夠經歷一個
[00:05:38.000 --> 00:05:42.000]  顛覆我們生命不一樣的人生
[00:05:42.000 --> 00:05:45.000]  求祢引導、幫助
[00:05:45.000 --> 00:05:46.000]  禱告、交託
[00:05:46.000 --> 00:05:49.000]  奉主耶穌基督的名字祈求
[00:05:49.000 --> 00:05:52.000]  阿門
[00:05:52.000 --> 00:05:55.000]  我們一開始的時候
[00:05:55.000 --> 00:05:57.000]  就會看到第一段
[00:05:57.000 --> 00:06:00.000]  我們究竟跟隨耶穌的這個旅程
[00:06:00.000 --> 00:06:03.000]  是一個怎樣的旅程呢?
[00:06:03.000 --> 00:06:07.000]  其實在第五十一至五十六節
[00:06:07.000 --> 00:06:10.000]  我們在此不再讀了
[00:06:10.000 --> 00:06:13.000]  我們就去看看究竟
[00:06:13.000 --> 00:06:16.000]  我們這個旅程裏面有三件事
[00:06:16.000 --> 00:06:20.000]  我們希望透過這幾節經文去了解
[00:06:20.000 --> 00:06:23.000]  第一就是我們很想認清
[00:06:23.000 --> 00:06:26.000]  這個旅途其實有一個終點
[00:06:26.000 --> 00:06:29.000]  有一個方向、有一個目標
[00:06:29.000 --> 00:06:32.000]  剛才說到公路電影
[00:06:32.000 --> 00:06:34.000]  我看到說
[00:06:34.000 --> 00:06:38.000]  其實往往公路電影不是很重視終點
[00:06:38.000 --> 00:06:41.000]  甚至有些人形容
[00:06:41.000 --> 00:06:45.000]  公路電影的終點在哪裏呢?
[00:06:45.000 --> 00:06:50.000]  其實就是形容過程本身就是終點
[00:06:50.000 --> 00:06:53.000]  不過很有趣
[00:06:53.000 --> 00:06:55.000]  我們讀的這段經文
[00:06:55.000 --> 00:06:57.000]  很清楚地告訴我們
[00:06:57.000 --> 00:07:00.000]  這個敘事一開始的時候
[00:07:00.000 --> 00:07:02.000]  就跟我們說終點
[00:07:02.000 --> 00:07:06.000]  而這個終點就是耶路撒冷
[00:07:06.000 --> 00:07:10.000]  耶穌被接升天的日子將到
[00:07:10.000 --> 00:07:14.000]  他就定義向耶路撒冷去
[00:07:14.000 --> 00:07:18.000]  這是第五十一節
[00:07:18.000 --> 00:07:22.000]  耶穌定義向耶路撒冷去
[00:07:22.000 --> 00:07:26.000]  這個定義的意思是
[00:07:26.000 --> 00:07:31.000]  決意面朝向耶路撒冷
[00:07:31.000 --> 00:07:35.000]  他決定面朝向耶路撒冷
[00:07:35.000 --> 00:07:38.000]  是代表了耶穌的決心
[00:07:38.000 --> 00:07:41.000]  而很特別的這一組字
[00:07:41.000 --> 00:07:43.000]  其實是舊約的用語
[00:07:43.000 --> 00:07:48.000]  特別是說到先知書裏
[00:07:48.000 --> 00:07:52.000]  定義去審判的意思
[00:07:52.000 --> 00:07:55.000]  所以耶穌決心面朝耶路撒冷
[00:07:55.000 --> 00:08:02.000]  是要宣告上帝對子民審判的意思
[00:08:02.000 --> 00:08:04.000]  但我們又要留意到一件事
[00:08:04.000 --> 00:08:06.000]  就是他第一句的開始
[00:08:06.000 --> 00:08:08.000]  第一句的開始是
[00:08:08.000 --> 00:08:12.000]  耶穌被接升天的日子
[00:08:12.000 --> 00:08:18.000]  耶路撒冷究竟是一個甚麼地方呢?
[00:08:18.000 --> 00:08:22.000]  耶穌去耶路撒冷的目的是甚麼呢?
[00:08:22.000 --> 00:08:26.000]  其實就是被接升天這一組的字
[00:08:26.000 --> 00:08:32.000]  被接升天不是升天的那一刻
[00:08:32.000 --> 00:08:38.000]  而是包含了整個耶穌基督在耶路撒冷
[00:08:38.000 --> 00:08:44.000]  受死釘十字架復活升天這個套餐
[00:08:44.000 --> 00:08:49.000]  而他說這個日子將到
[00:08:49.000 --> 00:08:53.000]  將到這個字是有承傳的意思
[00:08:53.000 --> 00:08:57.000]  所以當耶穌面朝向耶路撒冷
[00:08:57.000 --> 00:09:00.000]  其實耶路撒冷就是代表了
[00:09:00.000 --> 00:09:05.000]  救恩的使命將會成就
[00:09:05.000 --> 00:09:10.000]  其實在路加福音第一章第二章的開始
[00:09:10.000 --> 00:09:14.000]  那個聚事的地點都是耶路撒冷
[00:09:14.000 --> 00:09:18.000]  路加福音的重心在耶路撒冷
[00:09:18.000 --> 00:09:22.000]  因為在耶路撒冷那裏
[00:09:22.000 --> 00:09:30.000]  西面和呂仙之亞那預言救主基督耶穌的到來
[00:09:30.000 --> 00:09:36.000]  在那裏耶穌基督也藉著他受鞭傷
[00:09:36.000 --> 00:09:43.000]  為贖我們的罪被釘十字架致死
[00:09:43.000 --> 00:09:48.000]  在那裏上帝要審判
[00:09:48.000 --> 00:09:55.000]  但是在那裏也是上帝施行拯救的地方
[00:09:55.000 --> 00:09:58.000]  耶穌在這個旅途上
[00:09:58.000 --> 00:10:03.000]  一直要宣講這個上帝的審判
[00:10:03.000 --> 00:10:06.000]  但是當他去到耶路撒冷的時候
[00:10:06.000 --> 00:10:09.000]  他背負十字架
[00:10:09.000 --> 00:10:12.000]  救恩就成就了
[00:10:12.000 --> 00:10:16.000]  所以這段路程所宣揚的訊息
[00:10:16.000 --> 00:10:19.000]  是一個出人意外
[00:10:19.000 --> 00:10:25.000]  叫人生命顛覆逆轉的訊息
[00:10:25.000 --> 00:10:28.000]  門徒踏上這個旅途
[00:10:28.000 --> 00:10:34.000]  他們很需要清楚知道面朝耶路撒冷去哪裏
[00:10:34.000 --> 00:10:37.000]  那個地方是一個審判
[00:10:37.000 --> 00:10:41.000]  但是也有救恩的地方
[00:10:41.000 --> 00:10:43.000]  而在這個過程裏面
[00:10:43.000 --> 00:10:47.000]  充滿了很多挑戰和難阻
[00:10:47.000 --> 00:10:50.000]  我們看看第二點
[00:10:50.000 --> 00:10:53.000]  他們面對很多不盡人意的挑戰
[00:10:53.000 --> 00:10:58.000]  是第52至54節
[00:10:58.000 --> 00:11:03.000]  52節說到耶穌打發使者在他前頭走
[00:11:03.000 --> 00:11:06.000]  他們到了撒瑪利亞的一個村莊
[00:11:06.000 --> 00:11:10.000]  要為他預備
[00:11:10.000 --> 00:11:13.000]  那裏的人不接待他
[00:11:13.000 --> 00:11:18.000]  因為他面向耶路撒冷去
[00:11:18.000 --> 00:11:22.000]  耶穌朝向耶路撒冷出發的第一站
[00:11:22.000 --> 00:11:25.000]  就是撒瑪利亞的村莊
[00:11:25.000 --> 00:11:30.000]  門徒和主同行被他打發在他前頭走
[00:11:30.000 --> 00:11:32.000]  為他預備
[00:11:32.000 --> 00:11:36.000]  這一刻門徒的角色就像施贈約翰一樣
[00:11:36.000 --> 00:11:39.000]  為耶穌預備道路
[00:11:39.000 --> 00:11:42.000]  耶穌在這一段旅途裏面
[00:11:42.000 --> 00:11:46.000]  他是邀請他的門徒一起去服侍的
[00:11:46.000 --> 00:11:48.000]  他賦予他們權柄
[00:11:48.000 --> 00:11:50.000]  一起去經歷神
[00:11:50.000 --> 00:11:54.000]  去見證耶穌成就救恩
[00:11:54.000 --> 00:12:01.000]  不過撒瑪利亞村莊裏的人卻拒絕去接待他們
[00:12:01.000 --> 00:12:05.000]  撒瑪利亞人對於猶太人是懷有敵意的
[00:12:05.000 --> 00:12:08.000]  是因為歷史的緣故
[00:12:08.000 --> 00:12:14.000]  當時以色列分為南北國的時候
[00:12:14.000 --> 00:12:19.000]  以色列人與當地的外邦人通婚
[00:12:19.000 --> 00:12:21.000]  拜他們的偶像
[00:12:21.000 --> 00:12:24.000]  在基里森山建造自己的殿宇
[00:12:24.000 --> 00:12:27.000]  有自己的宗教系統
[00:12:27.000 --> 00:12:31.000]  他們以事件,也就是撒瑪利亞
[00:12:31.000 --> 00:12:34.000]  作為他們宗教和政治的中心
[00:12:34.000 --> 00:12:39.000]  而南國的猶太人就以耶路撒冷為中心
[00:12:39.000 --> 00:12:47.000]  而他們也視撒瑪利亞人為血統不純正的集中
[00:12:47.000 --> 00:12:52.000]  所以他們之間是滿有敵意的
[00:12:52.000 --> 00:12:56.000]  所以當耶穌朝向耶路撒冷的時候
[00:12:56.000 --> 00:12:59.000]  他們自然就將他們拒絕
[00:12:59.000 --> 00:13:07.000]  面對這些拒絕,面對這些挑戰
[00:13:07.000 --> 00:13:13.000]  滿土雅各和約翰就忿忿不平
[00:13:13.000 --> 00:13:15.000]  第五十四節說
[00:13:15.000 --> 00:13:20.000]  他們問耶穌應不應該吩咐火從天上降下來
[00:13:20.000 --> 00:13:25.000]  消滅他們,好像以利亞所做的一樣呢?
[00:13:25.000 --> 00:13:30.000]  這一點一點都不奇怪
[00:13:30.000 --> 00:13:32.000]  大家記不記得
[00:13:32.000 --> 00:13:36.000]  其實耶穌的門徒約翰和雅各
[00:13:36.000 --> 00:13:39.000]  他們有個名字叫伴尼奇
[00:13:39.000 --> 00:13:42.000]  伴尼奇這個名字是解雷子
[00:13:42.000 --> 00:13:47.000]  是代表了他們的性格比較剛烈
[00:13:47.000 --> 00:13:50.000]  所以當他們忿忿不平的時候
[00:13:50.000 --> 00:13:53.000]  他們會有這種說話
[00:13:53.000 --> 00:13:56.000]  而且在九章二十八節
[00:13:56.000 --> 00:13:59.000]  他們剛剛在登山變像的時候
[00:13:59.000 --> 00:14:04.000]  他們見過先知以利亞
[00:14:04.000 --> 00:14:10.000]  以利亞在獵王記下一章記載
[00:14:10.000 --> 00:14:13.000]  其實他都曾經因為
[00:14:13.000 --> 00:14:20.000]  撒瑪利亞王阿哈謝對上帝不敬的時候
[00:14:20.000 --> 00:14:28.000]  去呼求上帝審判降火去消滅亞瑪謝
[00:14:28.000 --> 00:14:33.000]  當面對抗拒,面對人的拒絕
[00:14:33.000 --> 00:14:36.000]  真的會面對很多挑戰
[00:14:36.000 --> 00:14:39.000]  我們宣揚上帝的審判和救恩
[00:14:39.000 --> 00:14:42.000]  同樣會面對
[00:14:42.000 --> 00:14:47.000]  人們會用很多原因去拒絕福音
[00:14:47.000 --> 00:14:53.000]  甚至他們會作出一些沒禮貌和羞辱的行為
[00:14:53.000 --> 00:14:56.000]  有時對於傷害我們的人
[00:14:56.000 --> 00:14:59.000]  我們會感到很憤怒
[00:14:59.000 --> 00:15:01.000]  其實我都記得自己
[00:15:01.000 --> 00:15:04.000]  曾經都有這個經歷
[00:15:04.000 --> 00:15:09.000]  我曾經是一個校園福音工作者
[00:15:09.000 --> 00:15:13.000]  我在城大裏經常捉弄
[00:15:13.000 --> 00:15:15.000]  我記得有一次
[00:15:15.000 --> 00:15:18.000]  我和一個大學生傳福音的時候
[00:15:18.000 --> 00:15:20.000]  我舉了一個例子
[00:15:20.000 --> 00:15:22.000]  我説人人都是罪人
[00:15:22.000 --> 00:15:25.000]  甚至我是一個基督徒
[00:15:25.000 --> 00:15:27.000]  我都是一個罪人
[00:15:27.000 --> 00:15:29.000]  我舉了一個例子
[00:15:29.000 --> 00:15:32.000]  其實我是不遵守家徒規則的
[00:15:32.000 --> 00:15:35.000]  我見到紅燈,即是紅公仔亮了
[00:15:35.000 --> 00:15:37.000]  我都會照樣走
[00:15:37.000 --> 00:15:42.000]  不知為何那個人非常憤怒
[00:15:42.000 --> 00:15:44.000]  他很抗拒
[00:15:44.000 --> 00:15:46.000]  他不斷罵我
[00:15:46.000 --> 00:15:47.000]  他説有沒有搞錯
[00:15:47.000 --> 00:15:49.000]  你做基督徒都不守規矩
[00:15:49.000 --> 00:15:51.000]  很離譜
[00:15:51.000 --> 00:15:55.000]  當時我心裏很憤怒
[00:15:55.000 --> 00:15:57.000]  我真的不想和他講下去
[00:15:57.000 --> 00:16:02.000]  我立即心裏起了一些咒詛的聲音
[00:16:02.000 --> 00:16:03.000]  但很感恩
[00:16:03.000 --> 00:16:06.000]  因為出隊的時候不是只有我一個
[00:16:06.000 --> 00:16:12.000]  我的好同伴沒有這樣憤怒
[00:16:12.000 --> 00:16:15.000]  他很溫柔地繼續承認
[00:16:15.000 --> 00:16:17.000]  其實我們是罪人
[00:16:17.000 --> 00:16:18.000]  我們是軟弱
[00:16:18.000 --> 00:16:20.000]  繼續和他分享
[00:16:20.000 --> 00:16:24.000]  所以我們面對人的抗拒
[00:16:24.000 --> 00:16:26.000]  面對人對福音的拒絕
[00:16:26.000 --> 00:16:31.000]  我們心裏真的會有這種憤憤不平
[00:16:31.000 --> 00:16:35.000]  我們甚至很想坐在上帝的審判座上
[00:16:35.000 --> 00:16:37.000]  去審判他們
[00:16:37.000 --> 00:16:43.000]  但聖經告訴我們
[00:16:43.000 --> 00:16:48.000]  在我們傳揚基督信仰救恩的時候
[00:16:48.000 --> 00:16:52.000]  被拒絕是常見的事
[00:16:52.000 --> 00:16:56.000]  走屬靈的路的確充滿挑戰
[00:16:56.000 --> 00:17:00.000]  但我們應該怎樣面對呢?
[00:17:00.000 --> 00:17:03.000]  我想我們最重要的是
[00:17:03.000 --> 00:17:08.000]  明白和配合耶穌基督的心意
[00:17:08.000 --> 00:17:10.000]  第55節說
[00:17:10.000 --> 00:17:13.000]  耶穌轉身擲避兩個門徒
[00:17:13.000 --> 00:17:16.000]  說:你們的心如何
[00:17:16.000 --> 00:17:18.000]  你們並不知道
[00:17:18.000 --> 00:17:22.000]  人子來不是要滅人的性命
[00:17:22.000 --> 00:17:25.000]  只是要救人的性命
[00:17:25.000 --> 00:17:30.000]  說著他就去別的村莊去了
[00:17:30.000 --> 00:17:39.000]  原文的譯本沒有擲避門徒的內容
[00:17:39.000 --> 00:17:43.000]  只是說耶穌轉身擲避兩個門徒
[00:17:43.000 --> 00:17:47.000]  說著就往別的村莊去了
[00:17:47.000 --> 00:17:52.000]  我們看到對於撒瑪利亞的拒絕
[00:17:52.000 --> 00:17:54.000]  對於門徒的反應
[00:17:54.000 --> 00:18:00.000]  是無阻耶穌繼續他們的行程
[00:18:00.000 --> 00:18:04.000]  繼續朝向耶路撒冷的方向
[00:18:04.000 --> 00:18:07.000]  而事實上
[00:18:07.000 --> 00:18:12.000]  在旅途敘事的過程中
[00:18:12.000 --> 00:18:20.000]  門徒的確有很多不是真正明白上帝心意的時候
[00:18:20.000 --> 00:18:26.000]  不需要耶穌在路途中不斷向他們揭示
[00:18:26.000 --> 00:18:29.000]  在這個路途中
[00:18:29.000 --> 00:18:34.000]  耶穌宣告上帝將要審判
[00:18:34.000 --> 00:18:39.000]  但是當祂宣佈的時候
[00:18:39.000 --> 00:18:41.000]  猶太人是拒絕的
[00:18:41.000 --> 00:18:43.000]  他們針對耶穌
[00:18:43.000 --> 00:18:44.000]  試探耶穌
[00:18:44.000 --> 00:18:46.000]  設計謀害耶穌
[00:18:46.000 --> 00:18:48.000]  大家的張力越來越升溫
[00:18:48.000 --> 00:18:53.000]  耶穌和這些宗教領袖也會有正面的交鋒
[00:18:53.000 --> 00:19:00.000]  耶穌也很清楚地宣告審判的訊息
[00:19:00.000 --> 00:19:04.000]  所以耶穌要責怪門徒
[00:19:04.000 --> 00:19:09.000]  因為他們將要被差遣去宣告這個訊息
[00:19:09.000 --> 00:19:19.000]  去宣揚耶穌基督拯救天國的國度的訊息
[00:19:19.000 --> 00:19:21.000]  耶穌責備他們
[00:19:21.000 --> 00:19:24.000]  目的就是要他們明白
[00:19:24.000 --> 00:19:29.000]  清楚知道耶穌真正的心意
[00:19:29.000 --> 00:19:35.000]  他給門徒的使命不是要他們做審判者
[00:19:35.000 --> 00:19:38.000]  而是他們要學習耶穌基督的榜樣
[00:19:38.000 --> 00:19:41.000]  懷著憐憫的心去宣告
[00:19:41.000 --> 00:19:45.000]  去見證上帝派他的兒子
[00:19:45.000 --> 00:19:47.000]  道成肉身
[00:19:47.000 --> 00:19:50.000]  拯救世人的這個心意
[00:19:50.000 --> 00:19:54.000]  就好像在路途上第十九章第十節
[00:19:54.000 --> 00:20:01.000]  他說要尋找拯救失喪的人
[00:20:01.000 --> 00:20:04.000]  我們去到這個旅途的終結
[00:20:04.000 --> 00:20:08.000]  在預備進入耶路撒冷的時候
[00:20:08.000 --> 00:20:13.000]  第十九章四十一至四十四節
[00:20:13.000 --> 00:20:17.000]  聖經記載在進入耶路撒冷之前
[00:20:17.000 --> 00:20:22.000]  耶穌為了以色列人沒有悔改
[00:20:22.000 --> 00:20:28.000]  去接受他這個尼塞亞的到來而哀哭
[00:20:28.000 --> 00:20:32.000]  耶穌基督真正的心意
[00:20:32.000 --> 00:20:37.000]  是他充滿憐憫和恩慈的心腸
[00:20:37.000 --> 00:20:40.000]  他不單止是先知
[00:20:40.000 --> 00:20:42.000]  他是救主
[00:20:42.000 --> 00:20:44.000]  他去撒瑪利亞
[00:20:44.000 --> 00:20:48.000]  正正就是要展現一樣很重要的東西
[00:20:48.000 --> 00:20:55.000]  他要重新去定義天國子民的新身份
[00:20:55.000 --> 00:20:58.000]  新的疆界
[00:20:58.000 --> 00:21:01.000]  所以在這個旅途的過程裡
[00:21:01.000 --> 00:21:06.000]  我們會見到路加福音十七章十一至十九節
[00:21:06.000 --> 00:21:10.000]  福音是傳到撒瑪利亞的
[00:21:10.000 --> 00:21:14.000]  使徒行傳一章耶穌升天之前
[00:21:14.000 --> 00:21:19.000]  他都是叫他的門徒要去耶路撒冷
[00:21:19.000 --> 00:21:27.000]  猶太傳遞和撒瑪利亞直到地極去做見證
[00:21:27.000 --> 00:21:31.000]  到使徒行傳第八章
[00:21:31.000 --> 00:21:37.000]  我們見到福音果然是傳到撒瑪利亞
[00:21:37.000 --> 00:21:40.000]  所以很重要
[00:21:40.000 --> 00:21:43.000]  我們要知道耶穌的心意
[00:21:43.000 --> 00:21:45.000]  其實很有趣
[00:21:45.000 --> 00:21:48.000]  就算我們正向著同一個目的地
[00:21:48.000 --> 00:21:53.000]  當我們帶著不同的心和不同的人去
[00:21:53.000 --> 00:21:58.000]  我們會有不同的方式和不同的取態
[00:21:58.000 --> 00:22:02.000]  我很記得我去過幾次東京
[00:22:02.000 --> 00:22:06.000]  90年代剛剛畢業的時候
[00:22:06.000 --> 00:22:13.000]  和幾個朋友剛好存好錢去東京玩
[00:22:13.000 --> 00:22:15.000]  去東京窮遊
[00:22:15.000 --> 00:22:20.000]  我們那時候沒有好餐吃
[00:22:20.000 --> 00:22:23.000]  只存了一餐吃大餐
[00:22:23.000 --> 00:22:27.000]  其餘的時間我們是看著麵包店
[00:22:27.000 --> 00:22:31.000]  五點鐘之後就有得賣便宜麵包
[00:22:31.000 --> 00:22:33.000]  我們就在那時候掃貨
[00:22:33.000 --> 00:22:36.000]  我們就是窮遊
[00:22:36.000 --> 00:22:39.000]  然後疫情之前
[00:22:39.000 --> 00:22:42.000]  我們一家四口又去過東京
[00:22:42.000 --> 00:22:47.000]  同行的人就是我的兩個兒子和老公
[00:22:47.000 --> 00:22:54.000]  目的就是陪兩個兒子去主題樂園玩
[00:22:54.000 --> 00:22:59.000]  希望他們能夠過一個很開心很放鬆的暑假
[00:22:59.000 --> 00:23:05.000]  前年我記得我陪著年老的媽媽
[00:23:05.000 --> 00:23:08.000]  她因為開始有失智症
[00:23:08.000 --> 00:23:12.000]  所以我們很想在她還未完全忘記的時候
[00:23:12.000 --> 00:23:17.000]  我們很想讓她能夠去享受一個很放鬆
[00:23:17.000 --> 00:23:20.000]  和家人一起的假期
[00:23:20.000 --> 00:23:24.000]  所以那個旅程就學習慢活
[00:23:24.000 --> 00:23:26.000]  什麼都慢慢來
[00:23:26.000 --> 00:23:28.000]  去參加一些當地的旅遊
[00:23:28.000 --> 00:23:30.000]  等人載我們去
[00:23:30.000 --> 00:23:33.000]  去購物等等
[00:23:33.000 --> 00:23:36.000]  所以去中研
[00:23:36.000 --> 00:23:37.000]  去同一個地方
[00:23:37.000 --> 00:23:39.000]  但你和不同的人去
[00:23:39.000 --> 00:23:41.000]  你是會有不同的心態的
[00:23:41.000 --> 00:23:44.000]  在信仰的路途裡
[00:23:44.000 --> 00:23:46.000]  我們去耶路撒冷
[00:23:46.000 --> 00:23:50.000]  可以是懷著不同的目的
[00:23:50.000 --> 00:23:53.000]  可能門徒在最初
[00:23:53.000 --> 00:23:55.000]  他們是想著去耶路撒冷
[00:23:55.000 --> 00:23:58.000]  我們就要復興以色列的國
[00:23:58.000 --> 00:24:03.000]  期望將來他們跟著先知耶穌
[00:24:03.000 --> 00:24:09.000]  自己能夠成為以色列王的左右手
[00:24:09.000 --> 00:24:12.000]  不過耶穌在這個旅程裡
[00:24:12.000 --> 00:24:14.000]  祂是要展現
[00:24:14.000 --> 00:24:18.000]  祂是司救恩的主
[00:24:18.000 --> 00:24:23.000]  在跟從這位上帝的兒子
[00:24:23.000 --> 00:24:26.000]  施行拯救的耶穌基督
[00:24:26.000 --> 00:24:28.000]  這個旅途裡
[00:24:28.000 --> 00:24:30.000]  他們要服侍祂
[00:24:30.000 --> 00:24:32.000]  他們要去按祂的心意
[00:24:32.000 --> 00:24:34.000]  去完成祂的使命
[00:24:34.000 --> 00:24:36.000]  在這個旅途上
[00:24:36.000 --> 00:24:39.000]  其實他們就要按著耶穌的心意
[00:24:39.000 --> 00:24:42.000]  去改變他們的生命
[00:24:42.000 --> 00:24:48.000]  以往未認識主的時候
[00:24:48.000 --> 00:24:52.000]  雅各、約翰是伴離期
[00:24:52.000 --> 00:24:54.000]  是雷子
[00:24:54.000 --> 00:24:59.000]  但是當約翰經歷這份旅程
[00:24:59.000 --> 00:25:01.000]  這份救恩之後
[00:25:01.000 --> 00:25:03.000]  以前的雷子
[00:25:03.000 --> 00:25:07.000]  會坐在審判座去審判人
[00:25:07.000 --> 00:25:10.000]  很想去得榮耀
[00:25:10.000 --> 00:25:14.000]  但是後來我們從他的寫作裡
[00:25:14.000 --> 00:25:16.000]  約翰一書裡
[00:25:16.000 --> 00:25:20.000]  他常常提到耶穌基督的愛
[00:25:20.000 --> 00:25:24.000]  祂是耶穌基督所愛的門徒
[00:25:24.000 --> 00:25:25.000]  我們愛
