
[00:00:00.000 --> 00:00:09.000]  今日重讀的經訓是記載在希伯來書4章14節至5章10節
[00:02:45.000 --> 00:02:49.000]  「超越的基督 完全的大祭司」
[00:02:49.000 --> 00:03:00.000]  丁姐妹平安
[00:03:00.000 --> 00:03:05.000]  很快就已經來到希伯來書的第五章
[00:03:05.000 --> 00:03:08.000]  如果你發現其實希伯來書有一個特色
[00:03:08.000 --> 00:03:12.000]  就是作者會將讀者所認識的
[00:03:12.000 --> 00:03:14.000]  很多舊約的事物
[00:03:14.000 --> 00:03:17.000]  與耶穌基督一一比較
[00:03:17.000 --> 00:03:20.000]  之前那幾章其實你已經看到
[00:03:20.000 --> 00:03:22.000]  已經顯明了耶穌基督的分別
[00:03:22.000 --> 00:03:24.000]  比起眾善之
[00:03:24.000 --> 00:03:27.000]  所有的天使 摩西 甚至約書亞
[00:03:27.000 --> 00:03:29.000]  都更為尊貴和優勝
[00:03:29.000 --> 00:03:33.000]  現在作者亦都將耶穌基督
[00:03:33.000 --> 00:03:36.000]  與舊約的大祭司作一個比對
[00:03:36.000 --> 00:03:38.000]  強調耶穌不單止具備
[00:03:38.000 --> 00:03:41.000]  大祭司的身份和職份
[00:03:41.000 --> 00:03:44.000]  並且比他們都超越
[00:03:44.000 --> 00:03:48.000]  更值得信徒來依靠
[00:03:48.000 --> 00:03:52.000]  事實上自從出埃及以來
[00:03:52.000 --> 00:03:55.000]  大祭司在以色列人的心目中
[00:03:55.000 --> 00:04:00.000]  可以說是在地上最高的宗教權威
[00:04:00.000 --> 00:04:04.000]  大祭司代表著神和人之間的中間人
[00:04:04.000 --> 00:04:06.000]  或者我們常說的一個中保的角色
[00:04:06.000 --> 00:04:10.000]  他既代表百姓向上帝獻屬罪祭
[00:04:10.000 --> 00:04:13.000]  並且尋求上帝的寬恕
[00:04:13.000 --> 00:04:18.000]  他同時亦代表了上帝宣告百姓
[00:04:18.000 --> 00:04:20.000]  獲得上帝的接納和赦罪
[00:04:20.000 --> 00:04:23.000]  所以為了這個緣故
[00:04:23.000 --> 00:04:25.000]  經文裏面其實看到
[00:04:25.000 --> 00:04:29.000]  面對著當那些可能因為無知愚昧
[00:04:29.000 --> 00:04:31.000]  或者迷失而得罪上帝的百姓
[00:04:31.000 --> 00:04:33.000]  當他們來到大祭司面前的時候
[00:04:33.000 --> 00:04:37.000]  大祭司會好好管理自己的情緒
[00:04:37.000 --> 00:04:40.000]  他不會對百姓過分嚴苛
[00:04:40.000 --> 00:04:43.000]  總是能以一個寬宏體諒的心
[00:04:43.000 --> 00:04:44.000]  來接納他們
[00:04:44.000 --> 00:04:46.000]  畢竟我們很明白
[00:04:46.000 --> 00:04:49.000]  假如大祭司對每一個犯罪的人
[00:04:49.000 --> 00:04:52.000]  都充滿憤怒甚至嫌棄的話
[00:04:52.000 --> 00:04:55.000]  其實真的很難心甘情願
[00:04:55.000 --> 00:04:58.000]  來替他們獻祭並且代求
[00:04:58.000 --> 00:05:02.000]  至於大祭司為何能夠體恤百姓的軟弱
[00:05:02.000 --> 00:05:05.000]  經文裏面亦很清楚交代了
[00:05:05.000 --> 00:05:07.000]  是因為他自己
[00:05:07.000 --> 00:05:10.000]  其實亦都像他所代表的百姓一樣
[00:05:10.000 --> 00:05:13.000]  他會有軟弱所困的時候
[00:05:13.000 --> 00:05:16.000]  甚至乎會被試探所剩的時候
[00:05:16.000 --> 00:05:19.000]  我記得我自己在讀小學的時候
[00:05:19.000 --> 00:05:22.000]  曾經被老師來到去揀選
[00:05:22.000 --> 00:05:24.000]  維持科堂秩序
[00:05:24.000 --> 00:05:26.000]  特別在可能轉堂的時候
[00:05:26.000 --> 00:05:28.000]  以前學校有些規矩就是
[00:05:28.000 --> 00:05:29.000]  不讓到處走
[00:05:29.000 --> 00:05:30.000]  不讓聊天
[00:05:30.000 --> 00:05:31.000]  老師就指派了
[00:05:31.000 --> 00:05:33.000]  轉堂的時候就負責幫我
[00:05:33.000 --> 00:05:36.000]  記下那些不守規矩的同學的名字
[00:05:36.000 --> 00:05:37.000]  到時交回給老師
[00:05:37.000 --> 00:05:38.000]  讓老師去處理
[00:05:38.000 --> 00:05:40.000]  起初覺得很飄飄然
[00:05:40.000 --> 00:05:41.000]  挺威風的
[00:05:41.000 --> 00:05:43.000]  因為老師看好你
[00:05:43.000 --> 00:05:44.000]  賞識你
[00:05:44.000 --> 00:05:46.000]  所以找你幫忙維持秩序
[00:05:46.000 --> 00:05:48.000]  但後來就開始覺得
[00:05:48.000 --> 00:05:50.000]  做著做著都挺羞愧
[00:05:50.000 --> 00:05:51.000]  為甚麼呢?
[00:05:51.000 --> 00:05:53.000]  因為後來自己都怎樣?
[00:05:53.000 --> 00:05:54.000]  不守規矩
[00:05:54.000 --> 00:05:56.000]  自己都被人記下名字
[00:05:56.000 --> 00:05:57.000]  所以就會覺得
[00:05:57.000 --> 00:06:00.000]  自己其實很不配做這個角色
[00:06:00.000 --> 00:06:02.000]  明明負責維持秩序
[00:06:02.000 --> 00:06:04.000]  但卻又不守秩序
[00:06:04.000 --> 00:06:07.000]  很體會到其實自己和其他人一樣
[00:06:07.000 --> 00:06:08.000]  都會有軟弱
[00:06:08.000 --> 00:06:10.000]  行差踏錯的時候
[00:06:10.000 --> 00:06:11.000]  同樣經文這裡說
[00:06:11.000 --> 00:06:14.000]  雖然大祭司他的身份和職份
[00:06:14.000 --> 00:06:16.000]  是很尊貴的
[00:06:16.000 --> 00:06:17.000]  他是奉派替人辦理
[00:06:17.000 --> 00:06:19.000]  要屬上帝的事情
[00:06:19.000 --> 00:06:21.000]  但本質上
[00:06:21.000 --> 00:06:23.000]  他和所有的百姓一樣
[00:06:23.000 --> 00:06:24.000]  都是罪人
[00:06:24.000 --> 00:06:28.000]  他怎樣為百姓獻上贖罪祭
[00:06:28.000 --> 00:06:31.000]  他也照樣為自己獻上
[00:06:31.000 --> 00:06:34.000]  他怎樣為人向上帝求情
[00:06:34.000 --> 00:06:37.000]  他也需要首先祈求上帝
[00:06:37.000 --> 00:06:39.000]  赦免自己的過犯
[00:06:39.000 --> 00:06:42.000]  所以經文這裡說
[00:06:42.000 --> 00:06:44.000]  他之所以獲得大祭司的榮耀
[00:06:44.000 --> 00:06:47.000]  不是靠自己可以贏取回來
[00:06:47.000 --> 00:06:51.000]  而是出於上帝的揀選和呼召
[00:06:51.000 --> 00:06:54.000]  將尊榮加在他身上
[00:06:54.000 --> 00:06:57.000]  就正如以色列人的第一任大祭司
[00:06:57.000 --> 00:06:59.000]  亞倫他也是這樣
[00:06:59.000 --> 00:07:04.000]  同樣經文繼續說
[00:07:04.000 --> 00:07:06.000]  看回耶穌基督
[00:07:06.000 --> 00:07:09.000]  他大祭司的身份和尊榮
[00:07:09.000 --> 00:07:11.000]  也不是自己爭取回來的
[00:07:11.000 --> 00:07:12.000]  作者你會看到
[00:07:12.000 --> 00:07:14.000]  在聖靈的引導之下
[00:07:14.000 --> 00:07:16.000]  他分別引用了兩段詩篇
[00:07:16.000 --> 00:07:18.000]  詩篇第二章的七節
[00:07:18.000 --> 00:07:21.000]  和詩篇一十篇的第四節
[00:07:21.000 --> 00:07:23.000]  來表示其實耶穌基督
[00:07:23.000 --> 00:07:25.000]  也是蒙上帝所選召
[00:07:25.000 --> 00:07:29.000]  以上帝兒子的身份成為大祭司
[00:07:29.000 --> 00:07:32.000]  並且他很強調耶穌基督
[00:07:32.000 --> 00:07:35.000]  不是按照利美茲派亞倫的體系
[00:07:35.000 --> 00:07:38.000]  來承繼大祭司的職份
[00:07:38.000 --> 00:07:41.000]  而是照著默基使德的等詞
[00:07:41.000 --> 00:07:43.000]  永遠作大祭司
[00:07:43.000 --> 00:07:44.000]  什麼意思呢?
[00:07:44.000 --> 00:07:47.000]  在這裡很簡單地交代默基使德的等詞
[00:07:47.000 --> 00:07:49.000]  默基使德的背景
[00:07:49.000 --> 00:07:51.000]  其實在《創世紀》十四章裡
[00:07:51.000 --> 00:07:54.000]  當時你會發現亞伯拉罕還未改名
[00:07:54.000 --> 00:07:56.000]  還在叫「亞伯蘭」的時候
[00:07:56.000 --> 00:07:57.000]  換句話來說
[00:07:57.000 --> 00:07:59.000]  不要說亞倫
[00:07:59.000 --> 00:08:02.000]  說的是利美茲派都還沒有的時候
[00:08:02.000 --> 00:08:04.000]  默基使德就已經在撒冷
[00:08:04.000 --> 00:08:06.000]  即耶路撒冷這個地方作王
[00:08:06.000 --> 00:08:10.000]  並且他也是至高神的祭司
[00:08:10.000 --> 00:08:13.000]  我們看到默基使德可以為亞伯蘭祝福
[00:08:13.000 --> 00:08:15.000]  接受他的十一奉獻
[00:08:15.000 --> 00:08:16.000]  很明顯你會看到
[00:08:16.000 --> 00:08:19.000]  誰的位分高一點
[00:08:19.000 --> 00:08:22.000]  當然是祝福人的位分大一點
[00:08:22.000 --> 00:08:26.000]  所以你看到默基使德的位分高於亞伯蘭
[00:08:26.000 --> 00:08:29.000]  更加比起亞倫高了多少班
[00:08:29.000 --> 00:08:30.000]  換言之
[00:08:30.000 --> 00:08:34.000]  耶穌基督既然照著默基使德的等詞作大祭司
[00:08:34.000 --> 00:08:35.000]  也就是說
[00:08:35.000 --> 00:08:36.000]  雖然沒錯
[00:08:36.000 --> 00:08:40.000]  他和亞倫等人間的大祭司一樣
[00:08:40.000 --> 00:08:41.000]  都是做大祭司
[00:08:41.000 --> 00:08:43.000]  但是論字排輩
[00:08:43.000 --> 00:08:46.000]  耶穌基督大祭司的等級和等次
[00:08:46.000 --> 00:08:50.000]  遠遠超過亞倫和他之後的所有任人
[00:08:50.000 --> 00:08:52.000]  這是作者很想表達的
[00:08:52.000 --> 00:08:54.000]  耶穌基督的超越
[00:08:54.000 --> 00:08:55.000]  而另一方面
[00:08:55.000 --> 00:08:58.000]  耶穌也曾經以人的身份
[00:08:58.000 --> 00:09:02.000]  去面對世上各種的試探
[00:09:02.000 --> 00:09:04.000]  並且他沒有犯罪
[00:09:04.000 --> 00:09:06.000]  沒有離棄上帝
[00:09:06.000 --> 00:09:11.000]  所以和人間的大祭司很不一樣
[00:09:11.000 --> 00:09:13.000]  耶穌基督的超越在於
[00:09:13.000 --> 00:09:18.000]  他既能夠體恤人面對罪惡
[00:09:18.000 --> 00:09:20.000]  面對試探那種軟弱
[00:09:20.000 --> 00:09:25.000]  但是同時他又不被試探軟弱所困
[00:09:25.000 --> 00:09:29.000]  他不單單不需要像人間的大祭司一樣
[00:09:29.000 --> 00:09:31.000]  替自己獻贖罪祭
[00:09:31.000 --> 00:09:34.000]  並且我們知道
[00:09:34.000 --> 00:09:38.000]  他自己更加成為了人永遠的贖罪祭
[00:09:38.000 --> 00:09:42.000]  永遠成為了神和人之間的鐘堡
[00:09:42.000 --> 00:09:47.000]  將人徹底在罪惡中拯救出來
[00:09:47.000 --> 00:09:50.000]  所以亦是因為這個緣故
[00:09:50.000 --> 00:09:53.000]  作者他勉勵正是
[00:09:53.000 --> 00:09:56.000]  面對著不同的試煉、試探
[00:09:56.000 --> 00:09:58.000]  甚至迫不得已的讀者
[00:09:58.000 --> 00:10:00.000]  你們要懂得選擇
[00:10:00.000 --> 00:10:04.000]  到底是任由自己被軟弱、罪惡
[00:10:04.000 --> 00:10:07.000]  或者試探所勝過
[00:10:07.000 --> 00:10:10.000]  選擇可能太辛苦了
[00:10:10.000 --> 00:10:12.000]  不如走一條舒服一點的道路
[00:10:12.000 --> 00:10:14.000]  走一條闊一點的道路
[00:10:14.000 --> 00:10:17.000]  萬一真的跌倒、衰落
[00:10:17.000 --> 00:10:20.000]  那就靠人間的祭司、大祭司
[00:10:20.000 --> 00:10:23.000]  來幫忙獻贖罪祭給上帝
[00:10:23.000 --> 00:10:27.000]  這樣就可以繼續保持著和上帝的關係
[00:10:27.000 --> 00:10:30.000]  事實上這個方式
[00:10:30.000 --> 00:10:32.000]  沿用了很多年
[00:10:32.000 --> 00:10:34.000]  自從有大祭司的制度
[00:10:34.000 --> 00:10:36.000]  這個就是他們的挽回機制
[00:10:36.000 --> 00:10:38.000]  但是作者勉勵他們
[00:10:38.000 --> 00:10:42.000]  既然有更超越的大祭司已經臨到
[00:10:42.000 --> 00:10:44.000]  已經成就一切的時候
[00:10:44.000 --> 00:10:47.000]  我們到底還是選擇那條舊路
[00:10:47.000 --> 00:10:50.000]  還是堅持認耶穌基督為主
[00:10:50.000 --> 00:10:52.000]  抓緊祂的應許
[00:10:52.000 --> 00:10:55.000]  幫助我們過渡人生一些最艱難的時候
[00:10:55.000 --> 00:10:59.000]  來到竭力遵守主導討上帝的喜悅呢?
[00:10:59.000 --> 00:11:03.000]  這是作者勉勵每一位讀者
[00:11:03.000 --> 00:11:07.000]  包括我們要去揀選抓住的道路
[00:11:07.000 --> 00:11:11.000]  我記得曾經有一位姐妹跟我分享
[00:11:11.000 --> 00:11:14.000]  就是在很多年前
[00:11:14.000 --> 00:11:17.000]  她的先生對她不忠
[00:11:17.000 --> 00:11:19.000]  認識了一個小三
[00:11:19.000 --> 00:11:20.000]  有外遇了
[00:11:20.000 --> 00:11:23.000]  結果就想和她分開
[00:11:23.000 --> 00:11:25.000]  甚至搬出去住
[00:11:25.000 --> 00:11:28.000]  這位姐妹覺得很掙扎、很苦惱
[00:11:28.000 --> 00:11:30.000]  她很想放棄
[00:11:30.000 --> 00:11:33.000]  畢竟不是自己出了問題
[00:11:33.000 --> 00:11:35.000]  她曾經想過算了
[00:11:35.000 --> 00:11:36.000]  還是不要繼續
[00:11:36.000 --> 00:11:38.000]  反正不是我的錯
[00:11:38.000 --> 00:11:39.000]  為什麼我要這樣忍她
[00:11:39.000 --> 00:11:41.000]  這樣被她欺負
[00:11:41.000 --> 00:11:43.000]  為什麼要這麼辛苦
[00:11:43.000 --> 00:11:47.000]  但是在她最軟弱、最無助的時候
[00:11:47.000 --> 00:11:50.000]  聖靈卻提醒她
[00:11:50.000 --> 00:11:53.000]  提醒她當日和丈夫
[00:11:53.000 --> 00:11:57.000]  在上帝面前所許下的婚姻承諾
[00:11:57.000 --> 00:11:58.000]  提醒她
[00:11:58.000 --> 00:12:02.000]  即使她的配偶走差踏錯
[00:12:02.000 --> 00:12:04.000]  軟弱跌倒
[00:12:04.000 --> 00:12:06.000]  但她怎樣仍然堅守
[00:12:06.000 --> 00:12:10.000]  她在上帝面前所許下的承諾
[00:12:10.000 --> 00:12:13.000]  所以這位姐妹最後做了一個決定
[00:12:13.000 --> 00:12:17.000]  沒錯,她沒有能力阻止對方離開
[00:12:17.000 --> 00:12:21.000]  但她也堅持不離婚
[00:12:21.000 --> 00:12:24.000]  並且她同時也求上帝
[00:12:24.000 --> 00:12:27.000]  在她的配偶身上動功
[00:12:27.000 --> 00:12:29.000]  日子不容易過
[00:12:29.000 --> 00:12:32.000]  但最後她的配偶卻是迷途知返
[00:12:32.000 --> 00:12:36.000]  回到家中和她一起生活
[00:12:36.000 --> 00:12:38.000]  確實仍然有很多
[00:12:38.000 --> 00:12:41.000]  在他們二人之間的婚姻相處
[00:12:41.000 --> 00:12:45.000]  關係破碎的裂痕要修補、要處理
[00:12:45.000 --> 00:12:49.000]  但上帝卻幫助她
[00:12:49.000 --> 00:12:51.000]  過渡了最艱難的時刻
[00:12:51.000 --> 00:12:53.000]  當她在最困難的時候
[00:12:53.000 --> 00:12:56.000]  她在捉緊上帝的英許和幫助的時候
[00:12:56.000 --> 00:13:01.000]  她就可以勝過那些試煉和試探
[00:13:01.000 --> 00:13:03.000]  同樣提起姐妹珍
[00:13:03.000 --> 00:13:06.000]  確實當我們在生活中面對一些
[00:13:06.000 --> 00:13:10.000]  似乎信仰也幫助不了我們解決困難
[00:13:10.000 --> 00:13:14.000]  甚至我們覺得上帝也不出手幫助我們
[00:13:14.000 --> 00:13:16.000]  他又不聽我們禱告的時候
[00:13:16.000 --> 00:13:21.000]  我們心裡很自然就會有些想法
[00:13:21.000 --> 00:13:25.000]  不如我們也試試跟自己的意思去做
[00:13:25.000 --> 00:13:27.000]  試試不聽上帝的禱告
[00:13:27.000 --> 00:13:30.000]  可能會更舒服一點
[00:13:30.000 --> 00:13:32.000]  我們不如靠人的智慧
[00:13:32.000 --> 00:13:36.000]  來解決眼前的困難
[00:13:36.000 --> 00:13:40.000]  這不單止是讀者當時面對的試探
[00:13:40.000 --> 00:13:43.000]  其實今天我們同樣面對
[00:13:43.000 --> 00:13:48.000]  不過希伯來書的作者卻提醒我們
[00:13:48.000 --> 00:13:52.000]  不要再亂砍回到舊路上
[00:13:52.000 --> 00:13:56.000]  或者好像今年的主題是6G
[00:13:56.000 --> 00:13:59.000]  假如真的已經有6G面世的時候
[00:13:59.000 --> 00:14:04.000]  你沒理由回去還用2G和3G
[00:14:04.000 --> 00:14:06.000]  確實日子越艱難的時候
[00:14:06.000 --> 00:14:08.000]  聖經勉勵我們
[00:14:08.000 --> 00:14:10.000]  你越是要捉緊耶穌基督
[00:14:10.000 --> 00:14:13.000]  這一位完全的大祭司
[00:14:13.000 --> 00:14:16.000]  這個才是正路,這個才是出路
[00:14:16.000 --> 00:14:18.000]  特別在第七節裡
[00:14:18.000 --> 00:14:20.000]  作者引用耶穌基督在
[00:14:20.000 --> 00:14:22.000]  赫西瑪利云的經歷
[00:14:22.000 --> 00:14:24.000]  來提醒我們
[00:14:24.000 --> 00:14:27.000]  為什麼耶穌真的可以幫我們
[00:14:27.000 --> 00:14:30.000]  勝過試探和持守真道
[00:14:30.000 --> 00:14:33.000]  第七節開始記載
[00:14:33.000 --> 00:14:36.000]  那位道成肉身的耶穌基督
[00:14:36.000 --> 00:14:38.000]  祂曾經大聲痛哭
[00:14:38.000 --> 00:14:42.000]  流淚禱告懇求那能救他免死的主
[00:14:42.000 --> 00:14:45.000]  也因為耶穌基督的虔誠
[00:14:45.000 --> 00:14:47.000]  祂的禱告蒙了英雲
[00:14:47.000 --> 00:14:50.000]  我們還記得在科目書裡
[00:14:50.000 --> 00:14:54.000]  記載耶穌基督在赫西瑪利云的三次禱告
[00:14:54.000 --> 00:14:56.000]  其實都是重覆著一個重點
[00:14:56.000 --> 00:14:59.000]  我相信大家都可以說出來
[00:14:59.000 --> 00:15:02.000]  就是父啊,假如可以的話
[00:15:02.000 --> 00:15:06.000]  求你免去我釘十架這個虎杯
[00:15:06.000 --> 00:15:08.000]  不過不要照我的意思
[00:15:08.000 --> 00:15:12.000]  照父你的意思來代行
[00:15:12.000 --> 00:15:15.000]  其實耶穌基督難道不清楚
[00:15:15.000 --> 00:15:17.000]  父神的意思嗎?
[00:15:17.000 --> 00:15:19.000]  他絕對清楚
[00:15:19.000 --> 00:15:22.000]  他從小聖經記載
[00:15:22.000 --> 00:15:24.000]  他就以父的事為念
[00:15:24.000 --> 00:15:27.000]  他也很清楚知道自己來到世上
[00:15:27.000 --> 00:15:29.000]  是要背上十字架
[00:15:29.000 --> 00:15:33.000]  替人類來受罪、受死
[00:15:33.000 --> 00:15:38.000]  但是他也會復活
[00:15:38.000 --> 00:15:40.000]  並且你留意在科目書裡
[00:15:40.000 --> 00:15:43.000]  他已經一早跟門徒預告了
[00:15:43.000 --> 00:15:45.000]  這件事情一定會發生
[00:15:45.000 --> 00:15:48.000]  並且不只預告一次,是三次
[00:15:48.000 --> 00:15:51.000]  可以說在理性上、頭腦上
[00:15:51.000 --> 00:15:52.000]  甚至心態上
[00:15:52.000 --> 00:15:55.000]  其實耶穌基督似乎都做好了準備
[00:15:55.000 --> 00:15:58.000]  不過,在赫西瑪利云裡記載
[00:15:58.000 --> 00:16:02.000]  當那個苦難真的逼近那一刻的時候
[00:16:02.000 --> 00:16:05.000]  身為人的他和我們原來一樣
[00:16:05.000 --> 00:16:08.000]  都會出現心靈固然願意
[00:16:08.000 --> 00:16:11.000]  但是肉體卻是軟弱的時刻
[00:16:11.000 --> 00:16:15.000]  耶穌基督他靠什麼來勝過自己這種脆弱呢?
[00:16:15.000 --> 00:16:20.000]  就是很多時候最容易被我們忽視
[00:16:20.000 --> 00:16:24.000]  覺得好像做了也沒什麼用的方法
[00:16:24.000 --> 00:16:26.000]  就是祈禱
[00:16:26.000 --> 00:16:29.000]  你留意耶穌雖然祈求父神
[00:16:29.000 --> 00:16:31.000]  拿走祂的虎杯
[00:16:31.000 --> 00:16:34.000]  解決祂眼前的苦難
[00:16:34.000 --> 00:16:38.000]  但是祂同時也不斷地高舉
[00:16:38.000 --> 00:16:41.000]  父上在祂生命裡的主權
[00:16:41.000 --> 00:16:44.000]  並且祂求上帝加添祂的力量
[00:16:44.000 --> 00:16:47.000]  幫祂走完這條苦路
[00:16:47.000 --> 00:16:51.000]  結果,祂的禱告蒙上帝應運
[00:16:51.000 --> 00:16:56.000]  也就是說,在祂等候被出賣、被捉拿的過程裡
[00:16:56.000 --> 00:17:00.000]  耶穌是一面掙扎,一面來禱告
[00:17:00.000 --> 00:17:03.000]  一次不夠,就兩次吧
[00:17:03.000 --> 00:17:05.000]  兩次不夠,三次
[00:17:05.000 --> 00:17:07.000]  持續的禱告,你留意
[00:17:07.000 --> 00:17:10.000]  沒有改變到客觀環境
[00:17:10.000 --> 00:17:13.000]  苦難仍然是越來越近
[00:17:13.000 --> 00:17:16.000]  但是持續的禱告裡
[00:17:16.000 --> 00:17:19.000]  上帝卻是幫助耶穌可以保持警醒
[00:17:19.000 --> 00:17:21.000]  讓祂可以信服
[00:17:21.000 --> 00:17:23.000]  留下在赫西瑪利園
[00:17:23.000 --> 00:17:24.000]  祂沒有逃跑
[00:17:24.000 --> 00:17:28.000]  直到那些出賣、捉拿祂的人來到
[00:17:28.000 --> 00:17:30.000]  所以你不難想像,假如
[00:17:30.000 --> 00:17:32.000]  那些出賣、捉拿耶穌的人
[00:17:32.000 --> 00:17:34.000]  一天還沒到的時候
[00:17:34.000 --> 00:17:35.000]  耶穌就會怎樣?
[00:17:35.000 --> 00:17:37.000]  可能不止三次
[00:17:37.000 --> 00:17:38.000]  可能有第四次、第五次
[00:17:38.000 --> 00:17:40.000]  甚至更多的禱告
[00:17:40.000 --> 00:17:44.000]  直到赫西瑪利園的主義在祂身上成就為止
[00:17:44.000 --> 00:17:46.000]  換句話來說
[00:17:46.000 --> 00:17:48.000]  弟兄姊妹,赫西瑪利園的祈禱
[00:17:48.000 --> 00:17:51.000]  不單止展示了耶穌基督
[00:17:51.000 --> 00:17:53.000]  祂有人性脆弱的一面
[00:17:53.000 --> 00:17:56.000]  更重要的是耶穌教會我們
[00:17:56.000 --> 00:18:01.000]  我們可以怎樣面對那些負面情緒
[00:18:01.000 --> 00:18:04.000]  那些不合上帝心意的想法
[00:18:05.000 --> 00:18:08.000]  特別當面對困難的時候
[00:18:08.000 --> 00:18:11.000]  很多時候我們聽過不同的人
[00:18:11.000 --> 00:18:13.000]  會這樣來鼓勵我們
[00:18:13.000 --> 00:18:16.000]  你不要想得太過負面
[00:18:16.000 --> 00:18:18.000]  正面一點
[00:18:18.000 --> 00:18:20.000]  要保持正向的思維
[00:18:20.000 --> 00:18:23.000]  但是我們也很明白
[00:18:23.000 --> 00:18:26.000]  那些負面感覺
[00:18:26.000 --> 00:18:28.000]  那些負面想法和情緒
[00:18:28.000 --> 00:18:31.000]  有時候不是說停就停
[00:18:31.000 --> 00:18:33.000]  想不想就不想
[00:18:33.000 --> 00:18:35.000]  有時候你越不想想的時候
[00:18:35.000 --> 00:18:38.000]  它越是會不自覺地出現在你的腦海裡
[00:18:38.000 --> 00:18:41.000]  特別可能在這段日子
[00:18:41.000 --> 00:18:43.000]  我們也很體會到
[00:18:43.000 --> 00:18:45.000]  對某些人來說
[00:18:45.000 --> 00:18:47.000]  越是叫他不要想疫情
[00:18:47.000 --> 00:18:48.000]  你不要擔心
[00:18:48.000 --> 00:18:50.000]  不用怕自己感染
[00:18:50.000 --> 00:18:53.000]  也不要擔心前途會是怎樣
[00:18:53.000 --> 00:18:56.000]  其實回想起來
[00:18:56.000 --> 00:18:58.000]  幫助不一定很大
[00:18:58.000 --> 00:19:01.000]  那些負面情緒和想法
[00:19:01.000 --> 00:19:04.000]  仍然會隨著他每天所經歷的事情
[00:19:04.000 --> 00:19:06.000]  他所接收到的資訊
[00:19:06.000 --> 00:19:08.000]  繼續不請自禮
[00:19:08.000 --> 00:19:11.000]  很影響他的身心健康
[00:19:11.000 --> 00:19:14.000]  甚至會癱瘓他的生活
[00:19:14.000 --> 00:19:18.000]  在這些情況裡
[00:19:18.000 --> 00:19:20.000]  我們不禁會問
[00:19:20.000 --> 00:19:23.000]  其實向上帝祈禱有幫助嗎?
[00:19:23.000 --> 00:19:26.000]  頂尖會有幫助嗎?
[00:19:26.000 --> 00:19:30.000]  聖經的答案是肯定的
[00:19:30.000 --> 00:19:31.000]  一定有
[00:19:31.000 --> 00:19:33.000]  如果不是
[00:19:33.000 --> 00:19:36.000]  他也不會讓我們看到
[00:19:36.000 --> 00:19:39.000]  耶穌在黑西瑪利園的這一幕
[00:19:39.000 --> 00:19:41.000]  我們看到耶穌
[00:19:41.000 --> 00:19:43.000]  祂是否靠著禱告
[00:19:43.000 --> 00:19:45.000]  來面對自己那些
[00:19:45.000 --> 00:19:48.000]  不合上帝心意的負面想法嗎?
