
[00:00:00.000 --> 00:00:05.160]  頂姐妹仍然以一份聆聽神的話
[00:06:43.840 --> 00:06:45.840]  這個是道德性的旨意
[00:06:45.840 --> 00:06:48.840]  所以道德是本身上帝美善的彰顯
[00:06:48.840 --> 00:06:51.840]  祂期望所有的弟兄姊妹
[00:06:51.840 --> 00:06:53.840]  所有天國的子民
[00:06:53.840 --> 00:06:56.840]  都覺得上帝認為好的事我們都去遵守
[00:06:56.840 --> 00:06:58.840]  這是第一個道德性的旨意
[00:06:58.840 --> 00:07:01.840]  第二個旨意就是救贖性的旨意
[00:07:01.840 --> 00:07:04.840]  救贖性的旨意是講什麼呢
[00:07:04.840 --> 00:07:06.840]  世人都犯了罪
[00:07:06.840 --> 00:07:11.840]  如果純粹按人的能力來實踐道德性的旨意
[00:07:11.840 --> 00:07:13.840]  人其實都是活在罪裏面
[00:07:13.840 --> 00:07:16.840]  因為人沒有辦法透過自己的能力
[00:07:16.840 --> 00:07:20.840]  來活現一個完美道德的生活
[00:07:20.840 --> 00:07:22.840]  所以我們需要唯一的救主
[00:07:22.840 --> 00:07:23.840]  基督耶穌
[00:07:23.840 --> 00:07:26.840]  耶穌將我們從罪裏面救出來
[00:07:26.840 --> 00:07:29.840]  羅馬書經常講
[00:07:29.840 --> 00:07:31.840]  我們被稱為義
[00:07:31.840 --> 00:07:33.840]  不是因為我們做了很多好的道德
[00:07:33.840 --> 00:07:35.840]  或者做了很多好的事
[00:07:35.840 --> 00:07:37.840]  而是因為基督耶穌
[00:07:37.840 --> 00:07:40.840]  基督耶穌將我們的罪換在十字架上
[00:07:40.840 --> 00:07:44.840]  用祂的生命來換取我們的生命
[00:07:44.840 --> 00:07:47.840]  所以這是一個救贖性的心意
[00:07:47.840 --> 00:07:50.840]  耶穌繼續在福音書裏面
[00:07:50.840 --> 00:07:52.840]  或者登山寶法裏面都繼續講
[00:07:52.840 --> 00:07:54.840]  不是純粹講做些什麼
[00:07:54.840 --> 00:07:59.840]  而是我們每一個人能不能夠在上帝的名下
[00:07:59.840 --> 00:08:02.840]  在上帝的任命之下成為神國的子民
[00:08:02.840 --> 00:08:04.840]  這是救贖
[00:08:04.840 --> 00:08:07.840]  上帝救贖的旨意就是要臨到我們每一個人當中
[00:08:07.840 --> 00:08:09.840]  這是第二部分
[00:08:09.840 --> 00:08:12.840]  第三個反而是我們最關心的
[00:08:12.840 --> 00:08:14.840]  就是弟兄姊妹的個別主
[00:08:14.840 --> 00:08:16.840]  生命裏面神的旨意
[00:08:16.840 --> 00:08:19.840]  這個女孩是不是我的老婆呢
[00:08:19.840 --> 00:08:21.840]  我做這份工作好
[00:08:21.840 --> 00:08:24.840]  還是住在這個區份好呢等等
[00:08:24.840 --> 00:08:29.840]  這是每一個人很獨特自己的生命故事
[00:08:29.840 --> 00:08:31.840]  上帝在我們生命當中
[00:08:31.840 --> 00:08:34.840]  究竟怎樣帶領我走未來的路呢
[00:08:34.840 --> 00:08:36.840]  我自己個人的前路是怎樣呢
[00:08:36.840 --> 00:08:39.840]  這是個別性的旨意
[00:08:39.840 --> 00:08:42.840]  當然在這個篇幅裏面
[00:08:42.840 --> 00:08:45.840]  耶穌基督特別針對的是什麼呢
[00:08:45.840 --> 00:08:47.840]  就是救贖的旨意
[00:08:47.840 --> 00:08:49.840]  和道德的旨意
[00:08:49.840 --> 00:08:53.840]  所以在接下來的篇幅裏面
[00:08:53.840 --> 00:08:56.840]  耶穌不會特別說將來的擇偶條件
[00:08:56.840 --> 00:08:58.840]  他不會說很多的
[00:08:58.840 --> 00:09:01.840]  因為這是個別性的
[00:09:01.840 --> 00:09:05.840]  但是他對於一般道德和上帝的救贖
[00:09:05.840 --> 00:09:07.840]  耶穌就用很多的篇幅
[00:09:07.840 --> 00:09:12.840]  甚至他要極力的讓每一個聆聽的子民
[00:09:12.840 --> 00:09:14.840]  他真的要收得到這個訊息
[00:09:14.840 --> 00:09:17.840]  不過當我們明白了
[00:09:17.840 --> 00:09:19.840]  這是行道德的旨意
[00:09:19.840 --> 00:09:20.840]  是上帝好的計劃
[00:09:20.840 --> 00:09:23.840]  和上帝救贖的恩典之後
[00:09:23.840 --> 00:09:26.840]  走這條路是什麼容易的路呢
[00:09:26.840 --> 00:09:29.840]  耶穌繼續說這是一條窄路
[00:09:29.840 --> 00:09:32.840]  這條路是很難走的
[00:09:32.840 --> 00:09:34.840]  我們以前很多時候
[00:09:34.840 --> 00:09:37.840]  有意無意都會進入一種想法
[00:09:37.840 --> 00:09:38.840]  我們經常覺得
[00:09:38.840 --> 00:09:41.840]  做上帝行上帝的義的時候
[00:09:41.840 --> 00:09:44.840]  我們做每一樣事情都會諸事大吉
[00:09:44.840 --> 00:09:46.840]  我們覺得我們行義
[00:09:46.840 --> 00:09:51.840]  我們從那件事順不順的角度來判斷那件事
[00:09:51.840 --> 00:09:53.840]  是不是行在上帝的旨意當中
[00:09:53.840 --> 00:09:55.840]  所以那件事順頭順路
[00:09:55.840 --> 00:09:57.840]  我們就覺得這是上帝的旨意
[00:09:57.840 --> 00:10:02.840]  不過在耶穌的登山補訓裏面
[00:10:02.840 --> 00:10:07.840]  或者特別是在說道德救贖的上帝的計劃
[00:10:07.840 --> 00:10:09.840]  上帝的旨意當中
[00:10:09.840 --> 00:10:12.840]  走這條異議的路的時候
[00:10:12.840 --> 00:10:14.840]  一點都不容易
[00:10:14.840 --> 00:10:16.840]  荊棘滿途
[00:10:16.840 --> 00:10:18.840]  很多人都面對很多的困難
[00:10:18.840 --> 00:10:20.840]  雖然在舊約裏面說到
[00:10:20.840 --> 00:10:22.840]  我們遵從耶和華的吩咐
[00:10:22.840 --> 00:10:25.840]  我們所做的盡都會順利
[00:10:25.840 --> 00:10:27.840]  一個因果神學
[00:10:27.840 --> 00:10:29.840]  不過這個因果神學不是說
[00:10:29.840 --> 00:10:32.840]  所有子民在生活裏面
[00:10:32.840 --> 00:10:35.840]  做一件好事我們就有好的報應
[00:10:35.840 --> 00:10:38.840]  這個因果神學是說整個以色列
[00:10:38.840 --> 00:10:41.840]  整個國度整個群體
[00:10:41.840 --> 00:10:43.840]  整個國運
[00:10:43.840 --> 00:10:45.840]  是一個整體而言
[00:10:45.840 --> 00:10:48.840]  不是一個個別我們每一個人走自己的路
[00:10:48.840 --> 00:10:51.840]  每一個人走在上帝的路裏面
[00:10:51.840 --> 00:10:52.840]  都是荊棘滿途
[00:10:52.840 --> 00:10:56.840]  都是面對著很多不同的困難
[00:10:56.840 --> 00:10:58.840]  所以我們要謹記一件事
[00:10:58.840 --> 00:11:00.840]  走上帝的旨意
[00:11:00.840 --> 00:11:02.840]  未必一定順利
[00:11:02.840 --> 00:11:04.840]  甚至耶穌預告
[00:11:04.840 --> 00:11:06.840]  走上帝的旨意
[00:11:06.840 --> 00:11:07.840]  追求神的旨意的時候
[00:11:07.840 --> 00:11:10.840]  反而會帶來很多的荊棘
[00:11:10.840 --> 00:11:11.840]  很多的困難
[00:11:11.840 --> 00:11:13.840]  如果在這裏面特別說
[00:11:13.840 --> 00:11:17.840]  為了義我們甚至要面對逼迫
[00:11:17.840 --> 00:11:21.840]  生命當中我們持守上帝的道德
[00:11:21.840 --> 00:11:23.840]  持守上帝的救恩
[00:11:23.840 --> 00:11:25.840]  在生活裏面
[00:11:25.840 --> 00:11:28.840]  我們可能會面對很多的困難
[00:11:28.840 --> 00:11:30.840]  耶穌繼續說
[00:11:30.840 --> 00:11:32.840]  那個逼迫這個字
[00:11:32.840 --> 00:11:35.840]  這個字很吸引我們的眼球
[00:11:35.840 --> 00:11:37.840]  一說到逼迫
[00:11:37.840 --> 00:11:38.840]  第一件事會想起什麼呢
[00:11:38.840 --> 00:11:40.840]  我們會覺得自己很慘
[00:11:40.840 --> 00:11:42.840]  我們會覺得自己有很多的困難
[00:11:42.840 --> 00:11:46.840]  我們活在一個充滿鬥爭的世代
[00:11:46.840 --> 00:11:48.840]  我想這個我們都不需要否定
[00:11:48.840 --> 00:11:51.840]  不過我自己平心而論
[00:11:51.840 --> 00:11:52.840]  我這一代
[00:11:52.840 --> 00:11:55.840]  我們信耶穌的香港這一代
[00:11:55.840 --> 00:11:56.840]  相對於我上一代
[00:11:56.840 --> 00:11:59.840]  或者再早幾十年前
[00:11:59.840 --> 00:12:02.840]  或者一百年前的我們的先賢
[00:12:02.840 --> 00:12:04.840]  今天真的舒服很多
[00:12:04.840 --> 00:12:06.840]  今天我們教會的冷氣
[00:12:06.840 --> 00:12:07.840]  冷到要穿
[00:12:07.840 --> 00:12:09.840]  夏天的時候我們都要穿外套的
[00:12:09.840 --> 00:12:12.840]  如果舊時幾十年前沒有冷氣
[00:12:12.840 --> 00:12:14.840]  你說要秘密聚會
[00:12:14.840 --> 00:12:15.840]  在一個暗室裏面
[00:12:15.840 --> 00:12:17.840]  還要逼到不得了
[00:12:17.840 --> 00:12:19.840]  沒有社交距離的限制
[00:12:19.840 --> 00:12:21.840]  那時候大家只是渴望
[00:12:21.840 --> 00:12:24.840]  在一個很極端的環境當中
[00:12:24.840 --> 00:12:27.840]  可以爭取到聽到上帝的話語
[00:12:27.840 --> 00:12:30.840]  甚至很多人因為信耶穌
[00:12:30.840 --> 00:12:31.840]  被人笑耶穌仔
[00:12:31.840 --> 00:12:33.840]  被人作弄
[00:12:33.840 --> 00:12:35.840]  上一代
[00:12:35.840 --> 00:12:37.840]  或者我們之前的那些
[00:12:37.840 --> 00:12:39.840]  信的先賢
[00:12:39.840 --> 00:12:40.840]  他們面對的東西
[00:12:40.840 --> 00:12:42.840]  和我們今天真的很難完全比較
[00:12:42.840 --> 00:12:44.840]  所以我今天我不會說
[00:12:44.840 --> 00:12:47.840]  我們真的完全活在一個迫不及待的世代
[00:12:47.840 --> 00:12:50.840]  說到我們自己真的好像
[00:12:50.840 --> 00:12:52.840]  一百幾十年前
[00:12:52.840 --> 00:12:56.840]  我們先賢面對的那種困難
[00:12:56.840 --> 00:12:58.840]  不過
[00:12:58.840 --> 00:13:01.840]  為了我們願不願意付上代價
[00:13:01.840 --> 00:13:04.840]  這個對我們來說就很有營養價值
[00:13:04.840 --> 00:13:09.840]  今天可能我們沒有了一些外在的困難
[00:13:09.840 --> 00:13:11.840]  所以普遍來說
[00:13:11.840 --> 00:13:13.840]  信仰對我們變得
[00:13:13.840 --> 00:13:16.840]  就是首到難來
[00:13:16.840 --> 00:13:21.840]  信耶穌成為一個很容易得到的恩典
[00:13:21.840 --> 00:13:24.840]  甚至在我們生活當中
[00:13:24.840 --> 00:13:27.840]  我們很少為了信耶穌要付上代價
[00:13:27.840 --> 00:13:30.840]  我們可能過去沒有想過要付上代價
[00:13:30.840 --> 00:13:33.840]  不過去到這段經文裏面
[00:13:33.840 --> 00:13:35.840]  他重新問我們
[00:13:35.840 --> 00:13:38.840]  究竟這個信仰是否開著冷氣
[00:13:38.840 --> 00:13:39.840]  拿著酒杯底
[00:13:39.840 --> 00:13:41.840]  大家很舒服地
[00:13:41.840 --> 00:13:45.840]  來到去快快樂樂地過我餘生
[00:13:45.840 --> 00:13:47.840]  還是我們生命裏面
[00:13:47.840 --> 00:13:49.840]  耶穌期望我們
[00:13:49.840 --> 00:13:51.840]  去為著這個福音
[00:13:51.840 --> 00:13:53.840]  為著祂的道德旨意
[00:13:53.840 --> 00:13:56.840]  我們自己要付上一點代價
[00:13:56.840 --> 00:13:59.840]  我們願意為這個信仰
[00:13:59.840 --> 00:14:02.840]  我們可能犧牲我們生命裏面的一部份
[00:14:02.840 --> 00:14:05.840]  我們覺得順理成章的東西
[00:14:05.840 --> 00:14:09.840]  我再繼續來說
[00:14:09.840 --> 00:14:11.840]  在這段經文裏面
[00:14:11.840 --> 00:14:13.840]  其實神學家潘博華
[00:14:13.840 --> 00:14:15.840]  我們經常讀的
[00:14:15.840 --> 00:14:16.840]  他講到今天
[00:14:16.840 --> 00:14:19.840]  很小的基督徒很多時候面對一個問題
[00:14:19.840 --> 00:14:22.840]  我們領受一個cheap grace
[00:14:22.840 --> 00:14:24.840]  廉價的恩典
[00:14:24.840 --> 00:14:28.840]  我們覺得上帝只不過是
[00:14:28.840 --> 00:14:31.840]  在我們覺得不舒服的時候祈求
[00:14:31.840 --> 00:14:33.840]  或者是一個
[00:14:33.840 --> 00:14:36.840]  生命裏面很安逸的環境當中
[00:14:36.840 --> 00:14:39.840]  有時候有些無病身淫之下
[00:14:39.840 --> 00:14:41.840]  呼求的那個上帝
[00:14:41.840 --> 00:14:43.840]  那個合逢中的上帝
[00:14:43.840 --> 00:14:45.840]  潘博華說
[00:14:45.840 --> 00:14:49.840]  如果我們純粹的信仰壓縮到一個這樣的
[00:14:49.840 --> 00:14:52.840]  那一區中的信仰的時候
[00:14:52.840 --> 00:14:54.840]  上帝在我們生命裏面
[00:14:54.840 --> 00:14:57.840]  完全沒有任何的份量
[00:14:57.840 --> 00:14:59.840]  反而是我們
[00:14:59.840 --> 00:15:02.840]  當領受了這個寶貴的恩典的時候
[00:15:02.840 --> 00:15:05.840]  我們願意為祂來擺上
[00:15:05.840 --> 00:15:09.840]  那個生命才能夠真正的經歷上帝
[00:15:09.840 --> 00:15:12.840]  今天很多基督徒或者很多弟兄姊妹說
[00:15:12.840 --> 00:15:14.840]  我想經歷上帝啊
[00:15:14.840 --> 00:15:16.840]  我們想著那個經歷上帝
[00:15:16.840 --> 00:15:18.840]  就是純粹有些東西很順頭順腦
[00:15:18.840 --> 00:15:20.840]  或者天上有一些
[00:15:20.840 --> 00:15:22.840]  很奇特的神蹟騎士
[00:15:22.840 --> 00:15:23.840]  淋在我身上為之
[00:15:23.840 --> 00:15:25.840]  那些叫做經歷上帝
[00:15:25.840 --> 00:15:28.840]  不過基督耶穌特別在登山裏面說
[00:15:28.840 --> 00:15:30.840]  如果真是經歷上帝的人
[00:15:30.840 --> 00:15:34.840]  第一件事去問他願不願意為這個信仰擺上代價
[00:15:34.840 --> 00:15:38.840]  他願不願意為著福音的緣故
[00:15:38.840 --> 00:15:41.840]  他願不願意為著上帝的公義
[00:15:41.840 --> 00:15:44.840]  上帝視為重要的道德價值
[00:15:44.840 --> 00:15:46.840]  在他生命裏面他持守
[00:15:46.840 --> 00:15:49.840]  為了有可能持守這些立場的時候
[00:15:49.840 --> 00:15:51.840]  他面對生命裏面有些困難
[00:15:51.840 --> 00:15:53.840]  但是他都在所不辭
[00:15:53.840 --> 00:15:55.840]  當他願意這樣做的時候
[00:15:55.840 --> 00:15:58.840]  他才能夠經歷上帝的豐富
[00:15:58.840 --> 00:16:02.840]  經歷上帝的生命價值
[00:16:02.840 --> 00:16:05.840]  用這個百福來說
[00:16:05.840 --> 00:16:07.840]  他才能夠經歷到天國
[00:16:07.840 --> 00:16:13.840]  如果生命裏面不願意為上帝付上任何代價
[00:16:13.840 --> 00:16:17.840]  大概我們都沒有辦法經歷到天國
[00:16:17.840 --> 00:16:19.840]  在我們生命裏面的主權
[00:16:19.840 --> 00:16:21.840]  就是那種來自神的主權
[00:16:21.840 --> 00:16:23.840]  在我們生命裏面的彰顯
[00:16:23.840 --> 00:16:26.840]  在這段經文裏面
[00:16:26.840 --> 00:16:28.840]  和其他八福不同
[00:16:28.840 --> 00:16:32.840]  耶穌講完第五章第十節之後
[00:16:32.840 --> 00:16:35.840]  耶穌繼續的即刻來做一些補充
[00:16:35.840 --> 00:16:39.840]  他就為著這個畏異仇迫伯再繼續的來對他說
[00:16:39.840 --> 00:16:42.840]  人若因我辱罵你們
[00:16:42.840 --> 00:16:44.840]  迫伯你們
[00:16:44.840 --> 00:16:47.840]  捏造各樣的壞話誹謗你們
[00:16:47.840 --> 00:16:48.840]  你們就有福了
[00:16:48.840 --> 00:16:50.840]  應當歡喜快樂
[00:16:50.840 --> 00:16:53.840]  因為你們在天上的賞賜是大的
[00:16:53.840 --> 00:16:55.840]  在你們以前的先知
[00:16:55.840 --> 00:16:58.840]  人也是這樣迫伯他們
[00:16:58.840 --> 00:17:00.840]  五章十一至十二節
[00:17:00.840 --> 00:17:02.840]  在這裏面
[00:17:02.840 --> 00:17:05.840]  耶穌再繼續的來講
[00:17:05.840 --> 00:17:10.840]  為何人追求神的旨意
[00:17:10.840 --> 00:17:13.840]  追求神的義要面對迫伯呢
[00:17:13.840 --> 00:17:15.840]  他第一件事是他立刻告訴你
[00:17:15.840 --> 00:17:21.840]  因為人因為他而辱罵這一班跟隨者
[00:17:21.840 --> 00:17:23.840]  因為耶穌
[00:17:23.840 --> 00:17:25.840]  單單是因為耶穌這個名字
[00:17:25.840 --> 00:17:27.840]  因為我跟隨他
[00:17:27.840 --> 00:17:28.840]  不需要任何罪名
[00:17:28.840 --> 00:17:29.840]  不需要看我的行為
[00:17:29.840 --> 00:17:33.840]  這個世界就是帶著一種這樣的偏頗的價值
[00:17:33.840 --> 00:17:36.840]  來判斷一個人
[00:17:36.840 --> 00:17:38.840]  扣了一個人帽子
[00:17:38.840 --> 00:17:41.840]  這個人就是一個耶穌仔
[00:17:41.840 --> 00:17:48.840]  所以就是這樣面對著生命裏面承受的迫伯
[00:17:48.840 --> 00:17:51.840]  因為耶穌的緣故
[00:17:51.840 --> 00:17:54.840]  我記得有一點點噁心
[00:17:54.840 --> 00:17:57.840]  以前我認識一些基督徒
[00:17:57.840 --> 00:18:00.840]  早一代他們在外面吃飯
[00:18:00.840 --> 00:18:02.840]  被同事作弄
[00:18:02.840 --> 00:18:05.840]  就是一起吃飯的時候
[00:18:05.840 --> 00:18:07.840]  因為要借飯祈禱
[00:18:07.840 --> 00:18:09.840]  其實說得上是甚麼見證
[00:18:09.840 --> 00:18:11.840]  當他們低頭祈禱
[00:18:11.840 --> 00:18:12.840]  因為他是基督徒
[00:18:12.840 --> 00:18:14.840]  身邊的人還不是這樣
[00:18:14.840 --> 00:18:15.840]  就作弄他
[00:18:15.840 --> 00:18:16.840]  當他祈禱的時候
[00:18:16.840 --> 00:18:18.840]  就在他口中吃的那一口飯
[00:18:18.840 --> 00:18:19.840]  就吐口水
[00:18:19.840 --> 00:18:24.840]  混入他自己正在祈禱的弟兄那碟飯
[00:18:24.840 --> 00:18:26.840]  他祈禱之後吃
[00:18:26.840 --> 00:18:28.840]  那碟飯也挺好吃的
[00:18:28.840 --> 00:18:31.840]  其實他不知道很多人的口水
[00:18:31.840 --> 00:18:32.840]  已經混入了
[00:18:32.840 --> 00:18:33.840]  那些人就在笑
[00:18:33.840 --> 00:18:35.840]  每一次那個弟兄問
[00:18:35.840 --> 00:18:36.840]  為甚麼每次吃飯之後
[00:18:36.840 --> 00:18:38.840]  身邊的人都在笑
[00:18:38.840 --> 00:18:40.840]  他又不覺得有甚麼
[00:18:40.840 --> 00:18:42.840]  後來他有一次
[00:18:42.840 --> 00:18:44.840]  祈禱之後特意嘲笑
[00:18:44.840 --> 00:18:45.840]  閉上眼睛
[00:18:45.840 --> 00:18:46.840]  但又不祈禱
[00:18:46.840 --> 00:18:47.840]  那些人在做甚麼呢
