
[00:00:00.000 --> 00:00:02.540]  今日經訓是舊約聖經的
[00:09:59.060 --> 00:10:01.460]  (你外公尼布甲尼薩在位的時候)
[00:10:01.460 --> 00:10:03.860]  (覺得這個人心中有光明)
[00:10:03.860 --> 00:10:05.860]  (擁有像神一樣的智慧)
[00:10:05.860 --> 00:10:08.460]  (無論多麼隱密的夢想)
[00:10:08.460 --> 00:10:09.460]  (那些異象)
[00:10:09.460 --> 00:10:11.660]  (他都有本事來拆解)
[00:10:12.660 --> 00:10:14.860]  (所以她的外公)
[00:10:14.860 --> 00:10:16.460]  (昔日很重用她)
[00:10:16.460 --> 00:10:18.460]  (並且派她管理)
[00:10:18.460 --> 00:10:20.060]  (一切巴比倫的哲士)
[00:10:20.060 --> 00:10:21.660]  (這個人就是但爾利)
[00:10:21.660 --> 00:10:24.460]  (白沙薩王大可以召他入宮)
[00:10:24.460 --> 00:10:26.460]  (他一定能幫你解答)
[00:10:26.460 --> 00:10:27.860]  (牆上文字的意思)
[00:10:27.860 --> 00:10:31.860]  (於是王就把但爾利召來)
[00:10:31.860 --> 00:10:33.260]  (但你有否留意)
[00:10:33.260 --> 00:10:34.660]  (他對但爾利的態度?)
[00:10:34.660 --> 00:10:36.660]  (從他的對話)
[00:10:36.660 --> 00:10:38.260]  (你會看到他擺出一副)
[00:10:38.260 --> 00:10:39.260]  (頗傲慢)
[00:10:39.260 --> 00:10:41.460]  (看不起但爾利的態度)
[00:10:42.060 --> 00:10:42.660]  (他就說)
[00:10:42.660 --> 00:10:44.460]  (你就是我外公)
[00:10:44.460 --> 00:10:48.060]  (從猶大努力回來的猶太人)
[00:10:48.060 --> 00:10:49.060]  (但爾利嗎?)
[00:10:49.060 --> 00:10:50.860]  (很不客氣)
[00:10:50.860 --> 00:10:52.660]  (我聽說)
[00:10:52.660 --> 00:10:53.460]  (聽說)
[00:10:53.460 --> 00:10:54.460]  (我聽說)
[00:10:54.460 --> 00:10:57.860]  (你的女兒有神的靈)
[00:10:57.860 --> 00:10:59.460]  (看事物很通透)
[00:10:59.460 --> 00:11:01.660]  (你又聰明又有智慧)
[00:11:01.660 --> 00:11:04.460]  (現在我一班專家都幫不了)
[00:11:04.460 --> 00:11:06.660]  (解答不了牆上文字的意思)
[00:11:06.660 --> 00:11:08.860]  (所以唯有找你來試試)
[00:11:08.860 --> 00:11:11.860]  (我聽說你很善於解夢)
[00:11:12.060 --> 00:11:14.260]  (很擅長解決人的難題)
[00:11:14.260 --> 00:11:16.260]  (現在跟你做一個交易)
[00:11:16.260 --> 00:11:17.460]  (你如果能夠)
[00:11:17.460 --> 00:11:20.060]  (解讀到牆上的意思)
[00:11:20.060 --> 00:11:21.460]  (我就想你)
[00:11:21.460 --> 00:11:23.860]  (紙袍今年位列第三)
[00:11:23.860 --> 00:11:25.460]  (你留意)
[00:11:25.460 --> 00:11:27.660]  (白沙殺沒有提到什麼)
[00:11:27.660 --> 00:11:30.460]  (他沒有提到)
[00:11:30.460 --> 00:11:31.660]  (什麼原因)
[00:11:31.660 --> 00:11:33.460]  (為什麼牆上會有字)
[00:11:33.460 --> 00:11:35.860]  (他沒有交代到)
[00:11:35.860 --> 00:11:37.860]  (其實是自己喝大了)
[00:11:37.860 --> 00:11:39.860]  (其實是自己失敗了)
[00:11:39.860 --> 00:11:41.060]  (闖了這個大禍)
[00:11:41.060 --> 00:11:42.260]  (得罪了上帝)
[00:11:42.260 --> 00:11:43.660]  (他隻字不提)
[00:11:43.660 --> 00:11:46.260]  (你亦看到)
[00:11:46.260 --> 00:11:47.860]  (但以你在第十七節)
[00:11:47.860 --> 00:11:49.260]  (他亦不賣帳)
[00:11:49.260 --> 00:11:50.860]  (他沒有對這位)
[00:11:50.860 --> 00:11:53.460]  (心高氣傲的白沙殺賣帳)
[00:11:53.460 --> 00:11:54.260]  (他說什麼)
[00:11:54.260 --> 00:11:56.260]  (我們一起看那幾節經文)
[00:11:56.260 --> 00:11:58.460]  (簡單說第十七節)
[00:11:58.460 --> 00:12:01.460]  (黃,你的禮物可以怎樣)
[00:12:01.460 --> 00:12:03.060]  (可以省下)
[00:12:03.060 --> 00:12:05.060]  (你可以獎賞給別人)
[00:12:05.060 --> 00:12:06.260]  (留給其他人)
[00:12:06.260 --> 00:12:08.860]  (不過他一定會替白沙殺)
[00:12:08.860 --> 00:12:11.460]  (來解答這些文字的意思)
[00:12:11.460 --> 00:12:14.260]  (我想大家一起讀)
[00:12:14.260 --> 00:12:16.260]  (第十八至二十四節)
[00:12:16.260 --> 00:12:16.860]  (好嗎?)
[00:12:16.860 --> 00:12:18.460]  (預備起)
[00:12:18.460 --> 00:12:20.060]  (好,謝謝)
[00:12:20.060 --> 00:12:21.860]  (有沒有印象)
[00:12:21.860 --> 00:12:24.260]  (裡面提到一些經歷)
[00:12:24.260 --> 00:12:26.860]  (其實我們上星期已經看了)
[00:12:26.860 --> 00:12:30.860]  (其實上面提到第四章)
[00:12:30.860 --> 00:12:32.860]  (尼布甲尼撒的一些經歷)
[00:12:32.860 --> 00:12:34.660]  (但你叫白沙殺)
[00:12:34.660 --> 00:12:37.860]  (你回想你外公以前發生過什麼事)
[00:12:38.460 --> 00:12:40.660]  (上帝把國位、權力)
[00:12:40.660 --> 00:12:43.260]  (威榮賜給尼布甲尼撒)
[00:12:43.260 --> 00:12:47.060]  (但他卻心高氣傲,妄自尊大)
[00:12:47.060 --> 00:12:50.460]  (於是上帝將他趕離了皇位)
[00:12:50.460 --> 00:12:53.060]  (甚至令他失去了常性)
[00:12:53.060 --> 00:12:55.460]  (好像野獸般過活)
[00:12:55.460 --> 00:12:59.260]  (直至管教的日子滿了)
[00:12:59.260 --> 00:13:02.660]  (上帝恢復了尼布甲尼撒的人性)
[00:13:02.660 --> 00:13:04.460]  (也恢復了國位)
[00:13:04.460 --> 00:13:07.860]  (從此尼布甲尼撒學會了)
[00:13:07.860 --> 00:13:09.060]  (什麼叫謙卑)
[00:13:09.060 --> 00:13:14.660]  (不再敢在上帝面前狂傲自誇)
[00:13:14.660 --> 00:13:20.260]  (因為他知道真正在人間掌權的)
[00:13:20.260 --> 00:13:23.060]  (不是皇帝,而是上帝)
[00:13:23.060 --> 00:13:29.260]  (所以他借著這個歷史)
[00:13:29.260 --> 00:13:32.060]  (借著白沙殺外公的經歷)
[00:13:32.060 --> 00:13:37.660]  (來指證白沙殺是明知故犯)
[00:13:38.260 --> 00:13:41.260]  (自然是罪加一等)
[00:13:41.260 --> 00:13:44.460]  (白沙殺既然知道這件事)
[00:13:44.460 --> 00:13:46.460]  (很應該吸取教訓)
[00:13:46.460 --> 00:13:50.460]  (但他不但不懂得謙卑)
[00:13:50.460 --> 00:13:54.460]  (他比他的外公更加狂妄)
[00:13:54.460 --> 00:13:56.860]  (連他外公都不敢做的事)
[00:13:56.860 --> 00:13:57.660]  (他就敢做)
[00:13:57.660 --> 00:14:02.460]  (就是拿上帝在聖殿的器皿)
[00:14:02.460 --> 00:14:05.260]  (出來喝酒,不但助興)
[00:14:05.860 --> 00:14:09.460]  (還要專門讚美其他偶像)
[00:14:09.460 --> 00:14:11.460]  (不把榮耀歸給那位)
[00:14:11.460 --> 00:14:13.460]  (掌握著生命氣息)
[00:14:13.460 --> 00:14:16.860]  (那位其實是掌握著前途的上帝)
[00:14:16.860 --> 00:14:20.860]  (簡直是公然的來敵黨)
[00:14:20.860 --> 00:14:22.860]  (挑戰這位真神)
[00:14:22.860 --> 00:14:25.460]  (所以上帝也沒有客氣)
[00:14:25.460 --> 00:14:29.660]  (直接在牆上寫下刑罰)
[00:14:29.660 --> 00:14:34.660]  (讓白沙殺或讀到這段經文的人)
[00:14:34.660 --> 00:14:37.660]  (都知道上帝是興萬不得)
[00:14:37.660 --> 00:14:39.660]  (無論你信不信祂)
[00:14:39.660 --> 00:14:40.860]  (認不認識祂)
[00:14:40.860 --> 00:14:42.060]  (祂也是那位真神)
[00:14:42.060 --> 00:14:44.660]  (至高的人)
[00:14:44.660 --> 00:14:48.460]  (最終必定會被這位至高的上帝)
[00:14:48.460 --> 00:14:50.260]  (降為卑)
[00:14:50.260 --> 00:14:53.660]  (甚至降為最卑微的一格)
[00:14:53.660 --> 00:14:56.460]  (第25至31節)
[00:14:56.460 --> 00:14:59.860]  (但義理開始解讀牆上文字的意思)
[00:14:59.860 --> 00:15:02.060]  (所寫的文字是)
[00:15:02.060 --> 00:15:04.260]  (利利、尼尼、提克勒)
[00:15:04.260 --> 00:15:05.660]  (烏法爾辛)
[00:15:05.660 --> 00:15:07.060]  (講解是這樣的)
[00:15:07.060 --> 00:15:09.060]  (利利就是神已經數算)
[00:15:09.060 --> 00:15:11.660]  (你各的年日到此為止)
[00:15:11.660 --> 00:15:14.860]  (提克勒就是你被稱在天平上)
[00:15:14.860 --> 00:15:16.060]  (顯出你的虧欠)
[00:15:16.060 --> 00:15:20.460]  (皮勒斯就是你的國分裂)
[00:15:20.460 --> 00:15:22.860]  (歸與馬代人和波斯人)
[00:15:22.860 --> 00:15:26.260]  (白沙殺下令人就把紙袍)
[00:15:26.260 --> 00:15:27.660]  (給但義理穿上)
[00:15:27.660 --> 00:15:30.660]  (把金鏈給他戴在頸項上)
[00:15:30.660 --> 00:15:33.860]  (又傳令使他在各中位列)
[00:15:33.860 --> 00:15:37.460]  (第三,當夜加勒底王白沙殺被殺)
[00:15:37.460 --> 00:15:40.660]  (馬代人戴利烏年六十二歲)
[00:15:40.660 --> 00:15:42.060]  (取了加勒底國)
[00:15:42.060 --> 00:15:46.060]  首先和大家一起了解一下
[00:15:46.060 --> 00:15:48.060]  那幾個文字是甚麼
[00:15:48.060 --> 00:15:51.660]  甚麼是利利、尼尼、提克勒、烏法爾辛
[00:15:51.660 --> 00:15:53.660]  下一張,謝謝
[00:15:53.660 --> 00:15:55.060]  其實很簡單
[00:15:55.060 --> 00:15:57.060]  烏法爾辛有個「烏」字
[00:15:57.060 --> 00:15:59.460]  其實是阿蘭文的連接詞
[00:15:59.460 --> 00:16:01.460]  你當作中文的「和」字
[00:16:01.460 --> 00:16:03.060]  或者英文的「and」
[00:16:03.660 --> 00:16:07.460]  意思就是利利、尼尼和法爾辛
[00:16:07.460 --> 00:16:10.460]  而這三個字
[00:16:10.460 --> 00:16:15.060]  你可以理解為三個重量單位或貨幣的名詞
[00:16:15.060 --> 00:16:19.860]  但義理可以將它們看作動詞
[00:16:19.860 --> 00:16:24.460]  將利利解釋為數算
[00:16:24.460 --> 00:16:28.060]  提克勒解釋為稱一稱
[00:16:28.060 --> 00:16:31.660]  至於烏法爾辛即是和、分裂
[00:16:32.660 --> 00:16:37.460]  所以你見到是數算、數算、稱一稱和分裂
[00:16:37.460 --> 00:16:38.460]  這個意思
[00:16:38.460 --> 00:16:42.460]  為何會出現「皮勒斯」這個字呢?
[00:16:42.460 --> 00:16:47.260]  因為「皮勒斯」這個字是法爾辛的單數寫法
[00:16:47.260 --> 00:16:54.060]  並且這兩個字很容易令人聯想起波斯的串法
[00:16:54.060 --> 00:16:56.660]  我用最簡單的方法
[00:16:56.660 --> 00:16:58.660]  嘗試將一些很複雜奇怪
[00:16:58.660 --> 00:16:59.460]  其實我都不明白
[00:16:59.460 --> 00:17:01.260]  是但義理明白的東西告訴大家
[00:17:02.460 --> 00:17:05.660]  所以最終長尚文字但義理解為
[00:17:05.660 --> 00:17:09.660]  神已經數算白沙薩你執掌王權的日子
[00:17:09.660 --> 00:17:10.860]  到此為止
[00:17:10.860 --> 00:17:15.260]  你亦被上帝稱在天平上
[00:17:15.260 --> 00:17:17.460]  顯出你對上帝的虧欠
[00:17:17.460 --> 00:17:20.860]  就如他剛才拿聖殿器皿來喝酒
[00:17:20.860 --> 00:17:24.260]  和當著上帝面前敬拜其他偶像
[00:17:24.260 --> 00:17:25.860]  這個虧欠
[00:17:25.860 --> 00:17:29.260]  所以你的國也要被分裂
[00:17:29.260 --> 00:17:31.660]  歸給馬代人和波斯人
[00:17:32.460 --> 00:17:35.860]  這個審判那晚就應驗了
[00:17:35.860 --> 00:17:38.660]  結果白沙薩被殺
[00:17:38.660 --> 00:17:41.660]  馬代人大利烏也就是波斯王古烈
[00:17:41.660 --> 00:17:44.060]  取締了巴比倫國
[00:17:44.060 --> 00:17:46.860]  整個故事講到這裡
[00:17:46.860 --> 00:17:50.460]  你看到白沙薩的下場
[00:17:50.460 --> 00:17:56.460]  讓我們看到一個人無論他身處的地位有多高
[00:17:56.460 --> 00:17:58.860]  無論他的權力有多大
[00:17:59.460 --> 00:18:04.060]  甚至他管治一個多宏大的國家或機構
[00:18:04.060 --> 00:18:06.060]  都敵不過上帝
[00:18:06.060 --> 00:18:11.860]  人能夠因為擁有自己的權力自由
[00:18:11.860 --> 00:18:14.460]  就以為可以目空一切
[00:18:14.460 --> 00:18:15.660]  任意妄為
[00:18:15.660 --> 00:18:19.460]  人必須要明白一件事情
[00:18:19.460 --> 00:18:22.460]  原來一切的權力和自由
