
[00:00:00.000 --> 00:00:05.880]  今日經訓是在馬太福音第二章一至十二節
[00:07:02.040 --> 00:07:04.960]  我們說這番博士就是
[00:07:04.960 --> 00:07:08.160]  崩口人的崩口碗
[00:07:08.160 --> 00:07:10.160]  對希律來說
[00:07:10.160 --> 00:07:11.640]  誰是猶太人的王?
[00:07:11.640 --> 00:07:13.360]  就是他
[00:07:13.360 --> 00:07:15.440]  我就是猶太人的王
[00:07:15.440 --> 00:07:17.000]  你們這樣說
[00:07:17.000 --> 00:07:18.680]  我不是真命天子
[00:07:18.680 --> 00:07:20.200]  換句話來說
[00:07:20.200 --> 00:07:23.720]  又會有人威脅到我的地位
[00:07:23.720 --> 00:07:25.800]  於是經文裡說
[00:07:25.800 --> 00:07:30.000]  希律很擔心他的王位又再受到威脅
[00:07:30.000 --> 00:07:32.240]  並且他這份不安
[00:07:32.240 --> 00:07:33.920]  影響到周邊的人
[00:07:33.920 --> 00:07:35.000]  你會發覺很奇怪
[00:07:35.000 --> 00:07:36.120]  為什麼希律的不安
[00:07:36.120 --> 00:07:39.360]  會令到耶路撒冷上下所有人都不安呢?
[00:07:39.360 --> 00:07:41.440]  其實不難理解
[00:07:41.440 --> 00:07:42.520]  譬如你上班
[00:07:42.520 --> 00:07:44.760]  你的老闆喜怒不容於色
[00:07:44.760 --> 00:07:47.000]  你今天看見他走來走去
[00:07:47.000 --> 00:07:48.160]  皺眉頭
[00:07:48.160 --> 00:07:49.200]  你就會知道
[00:07:49.200 --> 00:07:50.560]  麻煩了
[00:07:50.560 --> 00:07:53.480]  又不知道發生什麼事會否連累到我們
[00:07:53.480 --> 00:07:55.600]  事實上他們都是這樣想
[00:07:55.600 --> 00:07:57.120]  耶路撒冷上下的百姓
[00:07:57.120 --> 00:07:59.520]  他們很明白希律是一個疑心重的人
[00:07:59.520 --> 00:08:02.320]  現在希律聽見在我們猶太人中間
[00:08:02.320 --> 00:08:05.040]  會有人威脅到他的地位
[00:08:05.040 --> 00:08:07.480]  我們還有沒有好日子過?
[00:08:07.480 --> 00:08:08.880]  沒有了
[00:08:08.880 --> 00:08:10.680]  我們要打醒精神
[00:08:10.680 --> 00:08:14.360]  因為他們很熟悉希律一定會用盡不同的手段
[00:08:14.360 --> 00:08:16.880]  在我們中間抽出壞蛋
[00:08:16.880 --> 00:08:18.480]  然後將它消滅
[00:08:18.480 --> 00:08:23.080]  你看到希律這一種的不安
[00:08:23.080 --> 00:08:24.840]  很奇妙吧
[00:08:24.840 --> 00:08:26.920]  是因為耶穌基督的誕生
[00:08:27.320 --> 00:08:29.880]  而為了消除這份不安感
[00:08:29.880 --> 00:08:31.920]  當然他就要開始部署
[00:08:31.920 --> 00:08:35.160]  如何令耶穌基督消失在這個世界上
[00:08:35.160 --> 00:08:36.480]  他有很好的部署
[00:08:36.480 --> 00:08:38.320]  如果你細看這幾節經文
[00:08:38.320 --> 00:08:41.680]  首先他找一些很熟悉聖經的人
[00:08:41.680 --> 00:08:45.920]  就是召集當時猶太人的祭司、長和文士
[00:08:45.920 --> 00:08:46.680]  來到去
[00:08:46.680 --> 00:08:48.120]  你幫我查一下
[00:08:48.120 --> 00:08:49.800]  到底基督
[00:08:49.800 --> 00:08:51.120]  即是猶太人
[00:08:51.120 --> 00:08:54.720]  所盼望來到的那位救世主來塞亞
[00:08:54.720 --> 00:08:56.520]  他是在哪裡出生的?
[00:08:56.520 --> 00:09:00.000]  他要掌握到耶穌的出生地點
[00:09:00.000 --> 00:09:04.880]  然後祭司、長和文士按照舊約的尼加書
[00:09:04.880 --> 00:09:07.800]  先知裡面確實曾經預告過
[00:09:07.800 --> 00:09:11.400]  他說基督會出生在猶太的伯利恆
[00:09:11.400 --> 00:09:14.680]  因為上帝要在那裡興起一位君王
[00:09:14.680 --> 00:09:16.800]  牧養以色列民
[00:09:16.800 --> 00:09:19.000]  掌握了耶穌的出生地
[00:09:19.000 --> 00:09:20.800]  不單止,還不夠的
[00:09:20.800 --> 00:09:22.240]  不知道祂多少歲
[00:09:22.240 --> 00:09:24.720]  於是他又暗暗將這班博士
[00:09:24.720 --> 00:09:26.200]  召回來問他們
[00:09:26.200 --> 00:09:28.520]  你們見到這顆星升起的時候
[00:09:28.520 --> 00:09:30.120]  是甚麼時候?
[00:09:30.120 --> 00:09:32.200]  你們何時發現這顆星出現?
[00:09:32.200 --> 00:09:34.440]  他要進一步掌握
[00:09:34.440 --> 00:09:36.600]  耶穌已經出生了多久
[00:09:36.600 --> 00:09:38.600]  掌握了祂的年齡
[00:09:38.600 --> 00:09:41.720]  要將目標範圍收窄
[00:09:41.720 --> 00:09:43.480]  這樣夠不夠呢?
[00:09:43.480 --> 00:09:44.560]  都不夠
[00:09:44.560 --> 00:09:46.160]  因為在伯利恆
[00:09:46.160 --> 00:09:48.880]  不可能只有一個英孩出生
[00:09:48.880 --> 00:09:53.640]  於是他就吩咐這班博士
[00:09:53.640 --> 00:09:57.240]  你替我去尋訪這位小孩子
[00:09:57.240 --> 00:10:00.000]  你找到的時候就回來跟我說報信
[00:10:00.000 --> 00:10:02.000]  然後我去敬拜他
[00:10:02.000 --> 00:10:06.000]  所以你看到希律的部署是很周密
[00:10:06.000 --> 00:10:07.200]  不想太過張揚
[00:10:07.200 --> 00:10:08.320]  不想被人知道
[00:10:08.320 --> 00:10:10.880]  就假借東方博士的手
[00:10:10.880 --> 00:10:14.640]  來幫自己鎖定將要謀殺的目標
[00:10:14.640 --> 00:10:15.920]  然後就怎樣?
[00:10:15.920 --> 00:10:17.920]  派人去消滅耶穌
[00:10:17.920 --> 00:10:22.200]  從希律的反應我們見到
[00:10:22.200 --> 00:10:25.200]  某程度上反映現代人的真相
[00:10:25.200 --> 00:10:29.200]  你會否覺得身邊有不少人
[00:10:29.200 --> 00:10:30.640]  甚至你自己
[00:10:30.640 --> 00:10:32.640]  你害怕耶穌來到?
[00:10:32.640 --> 00:10:35.400]  你喜不喜歡耶穌來到?
[00:10:35.400 --> 00:10:39.800]  你會否覺得耶穌出現在你的生命裡
[00:10:39.800 --> 00:10:41.800]  其實是一個威脅
[00:10:41.800 --> 00:10:44.480]  會干擾到你的人生
[00:10:44.480 --> 00:10:47.280]  例如我們上一代
[00:10:47.280 --> 00:10:49.280]  很多人都不喜歡信耶穌
[00:10:49.280 --> 00:10:51.880]  因為一聽到我要信耶穌就要代表
[00:10:51.880 --> 00:10:53.880]  我失去了我的人生
[00:10:53.880 --> 00:10:55.200]  我要戒這
[00:10:55.200 --> 00:10:56.560]  不能做那
[00:10:56.560 --> 00:10:57.560]  不能做那
[00:10:57.560 --> 00:10:58.760]  我沒得作主
[00:10:58.760 --> 00:11:00.240]  因為我要聽耶穌說
[00:11:00.240 --> 00:11:01.320]  失去了自由
[00:11:01.320 --> 00:11:02.920]  所以不要搞我
[00:11:02.920 --> 00:11:05.920]  你還未說他聽到耶穌這三個字
[00:11:05.920 --> 00:11:07.120]  你還未叫他信
[00:11:07.120 --> 00:11:09.120]  他已經將耶穌彈開了
[00:11:09.120 --> 00:11:12.120]  不是所有人都喜歡耶穌的降生
[00:11:12.120 --> 00:11:14.120]  就好像希律一樣
[00:11:14.120 --> 00:11:16.520]  事實上確實是
[00:11:16.520 --> 00:11:20.320]  假如你一直是你自己人生裡
[00:11:20.320 --> 00:11:21.600]  作主的那個
[00:11:21.600 --> 00:11:23.600]  你一向是一個君王
[00:11:23.600 --> 00:11:26.600]  但現在耶穌說他才是
[00:11:26.600 --> 00:11:28.600]  但很可惜
[00:11:28.600 --> 00:11:30.600]  王位只有一個
[00:11:30.600 --> 00:11:35.080]  不可以兩個人同時坐在一起
[00:11:35.080 --> 00:11:39.600]  不可以你和耶穌基督同時坐在一張王座上
[00:11:39.600 --> 00:11:40.600]  換句話來說
[00:11:40.600 --> 00:11:42.600]  是第一個要讓位
[00:11:42.600 --> 00:11:44.080]  那是誰?
[00:11:44.080 --> 00:11:46.600]  是你還是耶穌?
[00:11:46.600 --> 00:11:48.080]  弟兄姊妹
[00:11:48.080 --> 00:11:51.080]  這不單是希律他要掙扎的位置
[00:11:51.080 --> 00:11:53.080]  其實也是經文要我們思考的
[00:11:53.080 --> 00:11:55.080]  當耶穌表明
[00:11:55.080 --> 00:11:59.080]  他要成為我們生命話事的一位的時候
[00:11:59.080 --> 00:12:01.080]  其實我們本能反應是怎樣?
[00:12:01.080 --> 00:12:03.080]  我們會不會都好像希律一樣
[00:12:03.080 --> 00:12:05.080]  其實心裡也有些不舒服
[00:12:05.080 --> 00:12:07.080]  有些不安
[00:12:07.080 --> 00:12:09.080]  拒絕被耶穌改變
[00:12:09.080 --> 00:12:11.080]  動搖你現在的生活狀況
[00:12:11.080 --> 00:12:13.080]  你現在做人的方式
[00:12:13.080 --> 00:12:18.080]  甚至為了消除你內心那種不安感
[00:12:18.080 --> 00:12:21.080]  你會用盡辦法和耶穌鬥力嗎?
[00:12:21.080 --> 00:12:24.080]  甚至你用很多方法試圖阻止
[00:12:24.080 --> 00:12:27.080]  耶穌基督不要出現在你的生命裡
[00:12:27.080 --> 00:12:31.080]  這是經文要我們自己思考的
[00:12:31.080 --> 00:12:34.080]  雖然我們很明白
[00:12:34.080 --> 00:12:35.080]  我們回教會那麼久
[00:12:35.080 --> 00:12:38.080]  我們慶祝過耶穌基督的降生那麼多次
[00:12:38.080 --> 00:12:40.080]  我們一定知道耶穌基督降生
[00:12:40.080 --> 00:12:41.080]  是要拯救我們
[00:12:41.080 --> 00:12:43.080]  是要成為我們生命的主
[00:12:43.080 --> 00:12:44.080]  生命的王
[00:12:44.080 --> 00:12:47.080]  我們需要將生命的主權交給祂
[00:12:47.080 --> 00:12:50.080]  那張王座是祂坐的
[00:12:50.080 --> 00:12:51.080]  我們很清楚
[00:12:51.080 --> 00:12:52.080]  由祂帶領掌管
[00:12:52.080 --> 00:12:54.080]  這才是生命之道
[00:12:54.080 --> 00:12:56.080]  我想沒有人會不清楚
[00:12:56.080 --> 00:12:57.080]  這個道理
[00:12:57.080 --> 00:12:58.080]  這個真理
[00:12:58.080 --> 00:13:00.080]  但現實裡
[00:13:00.080 --> 00:13:01.080]  你覺不覺得很多人
[00:13:01.080 --> 00:13:04.080]  其實是在走希律那套人生哲學
[00:13:04.080 --> 00:13:06.080]  覺不覺得?
[00:13:06.080 --> 00:13:10.080]  就是我凡事要自己親自部署
[00:13:10.080 --> 00:13:12.080]  親自指揮
[00:13:12.080 --> 00:13:14.080]  我要務求所有東西
[00:13:14.080 --> 00:13:16.080]  在我計算掌握之內
[00:13:16.080 --> 00:13:18.080]  我要確保事情
[00:13:18.080 --> 00:13:21.080]  盡可能按照我的意思來出現
[00:13:21.080 --> 00:13:22.080]  總之要做到什麼?
[00:13:22.080 --> 00:13:24.080]  好像商業管理一樣
[00:13:24.080 --> 00:13:26.080]  零風險
[00:13:26.080 --> 00:13:27.080]  沒有失誤的
[00:13:27.080 --> 00:13:28.080]  人生
[00:13:28.080 --> 00:13:31.080]  這樣才是贏家
[00:13:31.080 --> 00:13:34.080]  這樣的生命才是穩妥
[00:13:34.080 --> 00:13:35.080]  結果你發不發覺
[00:13:35.080 --> 00:13:36.080]  很多時候
[00:13:36.080 --> 00:13:37.080]  如果我們這樣想的時候
[00:13:37.080 --> 00:13:39.080]  所賺到的
[00:13:39.080 --> 00:13:42.080]  其實不是一個平安安穩的人生
[00:13:42.080 --> 00:13:46.080]  反而是一個長期被恐懼支配
[00:13:46.080 --> 00:13:48.080]  很多壓力
[00:13:48.080 --> 00:13:50.080]  很多焦慮的人生
[00:13:50.080 --> 00:13:52.080]  我不知道你身邊認不認識這樣的人
[00:13:52.080 --> 00:13:54.080]  我認識一些家長
[00:13:54.080 --> 00:13:55.080]  其實他很高壓
[00:13:55.080 --> 00:13:57.080]  因為子女從小到大
[00:13:57.080 --> 00:13:59.080]  他都擔心他的前程
[00:13:59.080 --> 00:14:01.080]  擔心自己
[00:14:01.080 --> 00:14:04.080]  由抑鬱出現身體很多症狀
[00:14:04.080 --> 00:14:05.080]  沒有平安
[00:14:05.080 --> 00:14:07.080]  問他整個過程是為什麼
[00:14:07.080 --> 00:14:08.080]  其實他說
[00:14:08.080 --> 00:14:09.080]  沒有擔心他們
[00:14:09.080 --> 00:14:11.080]  從小擔心到大
[00:14:11.080 --> 00:14:12.080]  擔心他出生
[00:14:12.080 --> 00:14:13.080]  擔心他長不大
[00:14:13.080 --> 00:14:14.080]  擔心他不能入讀好的學校
[00:14:14.080 --> 00:14:16.080]  擔心他升不上大學
[00:14:16.080 --> 00:14:18.080]  到他工作、結婚、生孩子
[00:14:18.080 --> 00:14:19.080]  都繼續擔心
[00:14:19.080 --> 00:14:21.080]  那怎麼會不生病呢?
[00:14:21.080 --> 00:14:23.080]  問他整個經歷
[00:14:23.080 --> 00:14:24.080]  因為我擔心
[00:14:24.080 --> 00:14:26.080]  所以我就要掌控
[00:14:26.080 --> 00:14:27.080]  因為我不安
[00:14:27.080 --> 00:14:30.080]  所以我就要把所有事情都抓得很緊
[00:14:30.080 --> 00:14:32.080]  我以為這樣會安心一點
[00:14:32.080 --> 00:14:35.080]  確實是有種掌控感的安全
[00:14:35.080 --> 00:14:37.080]  不過他發覺越掌控這個世界
[00:14:37.080 --> 00:14:39.080]  原來是失控
[00:14:39.080 --> 00:14:41.080]  不是所有事情都聽他講
[00:14:41.080 --> 00:14:43.080]  世界不是圍著他轉
[00:14:43.080 --> 00:14:44.080]  越掌控的時候
[00:14:44.080 --> 00:14:45.080]  發覺越失控
[00:14:45.080 --> 00:14:46.080]  試過想放手
[00:14:46.080 --> 00:14:47.080]  但是不行
[00:14:47.080 --> 00:14:48.080]  為什麼?
[00:14:48.080 --> 00:14:49.080]  因為放手的時候
[00:14:49.080 --> 00:14:51.080]  失去那份操控感
[00:14:51.080 --> 00:14:53.080]  更害怕
[00:14:53.080 --> 00:14:55.080]  更恐懼
[00:14:55.080 --> 00:14:58.080]  於是唯有再抓緊一點
[00:14:58.080 --> 00:14:59.080]  再抓緊一點
[00:14:59.080 --> 00:15:00.080]  再多一點焦慮
[00:15:00.080 --> 00:15:02.080]  就跌入了這個循環
[00:15:02.080 --> 00:15:03.080]  越抓緊越焦慮
[00:15:03.080 --> 00:15:06.080]  越焦慮越抓緊
[00:15:06.080 --> 00:15:07.080]  事實上弟兄姊妹
[00:15:07.080 --> 00:15:09.080]  今天這段經文給我們一個好好提醒
[00:15:09.080 --> 00:15:11.080]  到底生命
[00:15:11.080 --> 00:15:13.080]  是否真的我們可以掌握到?
[00:15:13.080 --> 00:15:17.080]  越想透過人為操控
[00:15:17.080 --> 00:15:20.080]  來獲得那份真正的平安
[00:15:20.080 --> 00:15:22.080]  原來是不行的
[00:15:22.080 --> 00:15:25.080]  原來是越沒有平安
[00:15:25.080 --> 00:15:28.080]  到底什麼才是安穩的生命?
[00:15:28.080 --> 00:15:30.080]  我想大家繼續看下去
[00:15:30.080 --> 00:15:32.080]  這個故事到底如何發展
[00:15:32.080 --> 00:15:33.080]  邀請大家一起讀
[00:15:33.080 --> 00:15:36.080]  印在程序表中間那段經文
[00:15:36.080 --> 00:15:39.080]  第十二至十五節和十九至二十節
[00:15:39.080 --> 00:15:40.080]  請大家一起讀
[00:15:40.080 --> 00:15:41.080]  預備起
[00:15:41.080 --> 00:15:43.080]  (廣東話)
[00:15:44.080 --> 00:15:46.080]  (廣東話)
[00:15:46.080 --> 00:15:48.080]  (廣東話)
[00:15:49.080 --> 00:15:51.080]  (廣東話)
[00:15:51.080 --> 00:15:53.080]  (廣東話)
[00:15:54.080 --> 00:15:56.080]  (廣東話)
[00:15:56.080 --> 00:15:59.080]  (廣東話)
[00:15:59.080 --> 00:16:02.080]  (廣東話)
[00:16:02.080 --> 00:16:05.080]  (廣東話)
[00:16:05.080 --> 00:16:08.080]  (廣東話)
[00:16:08.080 --> 00:16:11.080]  (廣東話)
[00:16:11.080 --> 00:16:14.080]  (廣東話)
[00:16:14.080 --> 00:16:17.080]  (廣東話)
[00:16:17.080 --> 00:16:20.080]  (廣東話)
[00:16:21.080 --> 00:16:23.080]  (廣東話)
[00:16:23.080 --> 00:16:26.080]  (廣東話)
[00:16:26.080 --> 00:16:29.080]  (廣東話)
[00:16:29.080 --> 00:16:32.080]  (廣東話)
[00:16:32.080 --> 00:16:35.080]  (廣東話)
[00:16:35.080 --> 00:16:38.080]  (廣東話)
[00:16:38.080 --> 00:16:40.080]  謝謝
[00:16:40.080 --> 00:16:43.080]  當我看到這幅圖畫的時候
[00:16:43.080 --> 00:16:45.080]  我想起自己小時候打機
[00:16:45.080 --> 00:16:48.080]  當對手武器很強大
[00:16:48.080 --> 00:16:49.080]  招招拿你命
[00:16:49.080 --> 00:16:51.080]  你根本無法跟對手鬥
[00:16:51.080 --> 00:16:52.080]  你可以做什麼?
[00:16:52.080 --> 00:16:54.080]  避開
[00:16:54.080 --> 00:16:56.080]  他多厲害都沒有用
[00:16:56.080 --> 00:16:58.080]  打不中我,我就什麼事都沒有
[00:16:58.080 --> 00:16:59.080]  其實這幅圖畫就是這樣
[00:16:59.080 --> 00:17:01.080]  我只要知道你多厲害
[00:17:01.080 --> 00:17:02.080]  但你拿不到我的命
[00:17:02.080 --> 00:17:03.080]  因為我全都避開了
