
[00:00:00.000 --> 00:00:07.000]  今日的經分是記載在生命記三十章十一至二十節
[00:07:41.000 --> 00:07:43.000]  假如有個以色列人說
[00:07:43.000 --> 00:07:44.000]  我真的沒有時間
[00:07:44.000 --> 00:07:45.000]  我要謀生
[00:07:45.000 --> 00:07:46.000]  我沒有辦法
[00:07:46.000 --> 00:07:48.000]  我不是很聰明
[00:07:48.000 --> 00:07:52.000]  我真的沒有那麼多的能力
[00:07:52.000 --> 00:07:55.000]  去認識和遵守上帝的話語的話
[00:07:55.000 --> 00:07:58.000]  試圖想迴避這個責任
[00:07:58.000 --> 00:08:00.000]  你猜摩西會怎麼說?
[00:08:00.000 --> 00:08:02.000]  摩西如果跟從這段經文
[00:08:02.000 --> 00:08:04.000]  他就會斬釘截鐵地說
[00:08:04.000 --> 00:08:06.000]  不可能的
[00:08:06.000 --> 00:08:08.000]  上帝是有恩典
[00:08:08.000 --> 00:08:09.000]  有憐憫的神
[00:08:09.000 --> 00:08:11.000]  他不會訂立一些要求
[00:08:11.000 --> 00:08:12.000]  不會訂立一些吩咐
[00:08:12.000 --> 00:08:14.000]  是他的百姓做不到的
[00:08:14.000 --> 00:08:15.000]  上帝不會這樣
[00:08:15.000 --> 00:08:16.000]  上帝說得出的東西
[00:08:16.000 --> 00:08:18.000]  是一定做得到的
[00:08:18.000 --> 00:08:21.000]  百姓是一定有能力去辦妥
[00:08:21.000 --> 00:08:23.000]  之所以沒有辦法遵行
[00:08:23.000 --> 00:08:25.000]  配合上帝的吩咐
[00:08:25.000 --> 00:08:27.000]  其實不是人欠缺能力
[00:08:27.000 --> 00:08:28.000]  不是欠缺時間
[00:08:28.000 --> 00:08:30.000]  不是欠缺方法
[00:08:30.000 --> 00:08:32.000]  而是缺少了什麼?
[00:08:32.000 --> 00:08:37.000]  對上帝的話語的尊重和信服
[00:08:37.000 --> 00:08:39.000]  或者說得白一點
[00:08:39.000 --> 00:08:41.000]  對上帝的愛不夠
[00:08:41.000 --> 00:08:44.000]  愛自己多過上帝
[00:08:44.000 --> 00:08:46.000]  事實上如果有留意
[00:08:46.000 --> 00:08:48.000]  我們之前在生命記第八章裡
[00:08:48.000 --> 00:08:49.000]  也說過
[00:08:49.000 --> 00:08:51.000]  上帝透過瑪拿的功課
[00:08:51.000 --> 00:08:53.000]  用了四十多年
[00:08:53.000 --> 00:08:55.000]  讓百姓知道
[00:08:55.000 --> 00:08:57.000]  人活著是靠什麼
[00:08:57.000 --> 00:08:58.000]  記不記得那句金句
[00:08:58.000 --> 00:09:00.000]  耶穌基督也用過
[00:09:00.000 --> 00:09:01.000]  人活著是靠
[00:09:01.000 --> 00:09:04.000]  神口裡所說的一切話
[00:09:04.000 --> 00:09:06.000]  瑪拿表面上的功能
[00:09:06.000 --> 00:09:08.000]  是填飽肚子
[00:09:08.000 --> 00:09:10.000]  但實際是引導在抗疫的百姓
[00:09:10.000 --> 00:09:11.000]  這四十年來
[00:09:11.000 --> 00:09:14.000]  你盡照上帝的吩咐
[00:09:14.000 --> 00:09:17.000]  來拾取享用瑪拿
[00:09:17.000 --> 00:09:18.000]  讓他們知道
[00:09:18.000 --> 00:09:20.000]  其實不是瑪拿本身讓他們存活
[00:09:20.000 --> 00:09:23.000]  是那位公認瑪拿的上帝
[00:09:23.000 --> 00:09:25.000]  以及他的吩咐
[00:09:25.000 --> 00:09:27.000]  令百姓存活
[00:09:27.000 --> 00:09:28.000]  所以對百姓來說
[00:09:28.000 --> 00:09:29.000]  上帝所說的話
[00:09:29.000 --> 00:09:31.000]  自然是包括什麼?
[00:09:31.000 --> 00:09:34.000]  他和百姓納約的內容
[00:09:34.000 --> 00:09:36.000]  對百姓來說
[00:09:36.000 --> 00:09:38.000]  就是遵行上帝的吩咐
[00:09:38.000 --> 00:09:40.000]  所以在抗疫裡看到
[00:09:40.000 --> 00:09:43.000]  上帝一方面履行了他的承諾
[00:09:43.000 --> 00:09:45.000]  他帶領照顧這群百姓
[00:09:45.000 --> 00:09:47.000]  降下瑪拿
[00:09:47.000 --> 00:09:48.000]  同一時間
[00:09:48.000 --> 00:09:51.000]  百姓也履行了他在約裡的承諾
[00:09:51.000 --> 00:09:53.000]  他們願意遵照上帝的吩咐
[00:09:53.000 --> 00:09:55.000]  來享用瑪拿
[00:09:55.000 --> 00:09:57.000]  兩件事加起來
[00:09:57.000 --> 00:10:00.000]  就構成了以色列人存活的關鍵
[00:10:00.000 --> 00:10:02.000]  少一件事也不行
[00:10:02.000 --> 00:10:04.000]  讓百姓真實體驗到
[00:10:04.000 --> 00:10:08.000]  原來我們是靠上帝和他的話語
[00:10:08.000 --> 00:10:10.000]  來過生活
[00:10:10.000 --> 00:10:14.000]  從而懂得尊重和信服上帝
[00:10:14.000 --> 00:10:16.000]  所以弟兄姊妹
[00:10:16.000 --> 00:10:18.000]  今天我們當然不會像抗疫的以色列人
[00:10:18.000 --> 00:10:20.000]  我們要透過拾取瑪拿
[00:10:20.000 --> 00:10:23.000]  來做一個數靈操練
[00:10:23.000 --> 00:10:27.000]  但是什麼是我們今天要培養的
[00:10:27.000 --> 00:10:29.000]  一個數靈生命
[00:10:29.000 --> 00:10:33.000]  以致我們懂得重視和尊重上帝
[00:10:33.000 --> 00:10:36.000]  如果對應摩西這裡的吩咐
[00:10:36.000 --> 00:10:40.000]  就是在說我們有沒有一個習慣
[00:10:40.000 --> 00:10:42.000]  去認識上帝的話語
[00:10:42.000 --> 00:10:45.000]  你有沒有培養一個讀經的習慣
[00:10:45.000 --> 00:10:50.000]  讓上帝的話語來塑造你和我的生命
[00:10:50.000 --> 00:10:52.000]  將聖經的價值觀
[00:10:52.000 --> 00:10:54.000]  將裡面所說所吩咐的言行
[00:10:54.000 --> 00:10:57.000]  在你的生活裡實踐
[00:10:57.000 --> 00:11:01.000]  我聽過德國人有一句慣用語
[00:11:01.000 --> 00:11:05.000]  叫做你用什麼來做糧食
[00:11:05.000 --> 00:11:08.000]  你就會變成一個怎樣的人
[00:11:08.000 --> 00:11:10.000]  意思是什麼呢?用廣東話
[00:11:10.000 --> 00:11:12.000]  你用什麼你就會變成那樣的人
[00:11:12.000 --> 00:11:15.000]  舉個例子我以前初出來工作
[00:11:15.000 --> 00:11:17.000]  我跟一個上司
[00:11:17.000 --> 00:11:18.000]  他是一個韓國人
[00:11:18.000 --> 00:11:20.000]  知道韓國人喜歡吃什麼嗎?
[00:11:20.000 --> 00:11:22.000]  是劍鰭
[00:11:22.000 --> 00:11:23.000]  你不要這麼地道
[00:11:23.000 --> 00:11:25.000]  韓國人很喜歡吃生蒜頭
[00:11:25.000 --> 00:11:27.000]  我老闆特別喜歡吃
[00:11:27.000 --> 00:11:30.000]  每一餐都會有生蒜頭
[00:11:30.000 --> 00:11:32.000]  就這樣放進口裡
[00:11:32.000 --> 00:11:34.000]  另外他很喜歡吃煙
[00:11:34.000 --> 00:11:37.000]  他那時候應該四十多歲
[00:11:37.000 --> 00:11:38.000]  如果根據這句話
[00:11:38.000 --> 00:11:39.000]  他吃什麼就變什麼
[00:11:39.000 --> 00:11:41.000]  你猜他變了什麼?
[00:11:41.000 --> 00:11:42.000]  他每次走過
[00:11:42.000 --> 00:11:43.000]  他不需要開口
[00:11:43.000 --> 00:11:46.000]  我就會發覺有顆蒜頭在我旁邊飄過
[00:11:46.000 --> 00:11:48.000]  有支點著的煙在我旁邊經過
[00:11:48.000 --> 00:11:49.000]  他就是那支煙
[00:11:49.000 --> 00:11:51.000]  他就是那顆蒜頭
[00:11:51.000 --> 00:11:52.000]  所以你有沒有吃蒜頭
[00:11:52.000 --> 00:11:53.000]  我一定知道
[00:11:53.000 --> 00:11:54.000]  你不用開口
[00:11:54.000 --> 00:11:55.000]  我走過就聞到
[00:11:55.000 --> 00:11:56.000]  吃了蒜頭
[00:11:56.000 --> 00:11:59.000]  準確率我想達八成以上
[00:11:59.000 --> 00:12:01.000]  我現在還記得那股味道
[00:12:01.000 --> 00:12:02.000]  換句話來說
[00:12:02.000 --> 00:12:03.000]  你吃什麼
[00:12:03.000 --> 00:12:05.000]  你就會變成一個怎樣的人
[00:12:05.000 --> 00:12:08.000]  其實也適用在其他生活層面
[00:12:08.000 --> 00:12:10.000]  最簡單來說
[00:12:10.000 --> 00:12:13.000]  人如果缺乏一些優質均衡的正常飲食
[00:12:13.000 --> 00:12:15.000]  你總是喜歡吃麥當勞、薯片
[00:12:15.000 --> 00:12:17.000]  各種煎炸的食物
[00:12:17.000 --> 00:12:21.000]  這些無益有害的東西的雜糧
[00:12:21.000 --> 00:12:24.000]  遲早你的身體會出事
[00:12:24.000 --> 00:12:26.000]  同樣我認為作為基督徒
[00:12:26.000 --> 00:12:29.000]  如果你沒有經常用聖經上帝的話語
[00:12:29.000 --> 00:12:31.000]  餵養你的生命
[00:12:31.000 --> 00:12:33.000]  反而你用其他的東西
[00:12:33.000 --> 00:12:35.000]  你用媒體
[00:12:35.000 --> 00:12:36.000]  你煲劇
[00:12:36.000 --> 00:12:38.000]  你用不同的資訊
[00:12:38.000 --> 00:12:41.000]  很多扭曲了、雜亂的資訊
[00:12:41.000 --> 00:12:43.000]  霸佔了你的心靈
[00:12:43.000 --> 00:12:44.000]  其實說真的
[00:12:44.000 --> 00:12:47.000]  你很難孕育出上帝的喜悅生命
[00:12:47.000 --> 00:12:48.000]  再白一點說
[00:12:48.000 --> 00:12:49.000]  上帝想怎樣
[00:12:49.000 --> 00:12:50.000]  你知不知道?
[00:12:50.000 --> 00:12:51.000]  聖經說什麼
[00:12:51.000 --> 00:12:53.000]  我們知不知道?
[00:12:53.000 --> 00:12:55.000]  我們可能真的不知道
[00:12:55.000 --> 00:12:56.000]  所以弟兄姊妹
[00:12:56.000 --> 00:12:58.000]  經文第一個提醒我們
[00:12:58.000 --> 00:13:00.000]  我們有沒有認真看待上帝的話語
[00:13:00.000 --> 00:13:02.000]  在日常生活裡面
[00:13:02.000 --> 00:13:06.000]  你有沒有好好抽時間
[00:13:06.000 --> 00:13:09.000]  去研讀你手上的聖經
[00:13:09.000 --> 00:13:12.000]  可能我們因為種種原因
[00:13:12.000 --> 00:13:14.000]  你沒有參加教會讀經計劃
[00:13:14.000 --> 00:13:20.000]  但你沒有理由拒絕讀經的責任
[00:13:20.000 --> 00:13:22.000]  摩西在這裡說了
[00:13:22.000 --> 00:13:23.000]  無可推諉
[00:13:23.000 --> 00:13:25.000]  你用你的方式
[00:13:25.000 --> 00:13:28.000]  將上帝的話語放在心裡
[00:13:28.000 --> 00:13:31.000]  弟兄姊妹
[00:13:31.000 --> 00:13:33.000]  摩西首先要我們培養一個
[00:13:33.000 --> 00:13:37.000]  重視和信服上帝的態度
[00:13:37.000 --> 00:13:38.000]  我們繼續看下去
[00:13:38.000 --> 00:13:40.000]  我們看第二個今日
[00:13:40.000 --> 00:13:42.000]  第二個今日在十五節到十八節
[00:13:42.000 --> 00:13:44.000]  摩西這裡很清楚
[00:13:44.000 --> 00:13:46.000]  擺了兩條路出來
[00:13:46.000 --> 00:13:49.000]  第一條就是步向生命
[00:13:49.000 --> 00:13:50.000]  一個祝福的道路
[00:13:50.000 --> 00:13:52.000]  一個蒙福的道路
[00:13:52.000 --> 00:13:54.000]  走在這條道路的百姓
[00:13:54.000 --> 00:13:58.000]  他會不斷用行動來建立和上帝的關係
[00:13:58.000 --> 00:13:59.000]  經文這裡說了三件事
[00:13:59.000 --> 00:14:00.000]  三個動詞
[00:14:00.000 --> 00:14:02.000]  第一個愛上帝
[00:14:02.000 --> 00:14:04.000]  不可能沒有愛
[00:14:04.000 --> 00:14:07.000]  你讀經不可能沒有愛上帝的態度
[00:14:07.000 --> 00:14:09.000]  否則你很難讀下去
[00:14:09.000 --> 00:14:10.000]  第二個進行
[00:14:10.000 --> 00:14:11.000]  不只是看
[00:14:11.000 --> 00:14:13.000]  還要進行上帝的吩咐
[00:14:13.000 --> 00:14:15.000]  還要緊守他的誡命
[00:14:15.000 --> 00:14:16.000]  什麼意思呢?
[00:14:16.000 --> 00:14:18.000]  即是你遇到挑戰的時候
[00:14:18.000 --> 00:14:21.000]  你很想讓自己的意見先行
[00:14:21.000 --> 00:14:23.000]  放下上帝的心意的時候
[00:14:23.000 --> 00:14:25.000]  你緊守上帝的心意
[00:14:25.000 --> 00:14:28.000]  仍然抓緊上帝給你的吩咐
[00:14:28.000 --> 00:14:30.000]  應難而上
[00:14:30.000 --> 00:14:32.000]  如果你這樣做的時候
[00:14:32.000 --> 00:14:33.000]  摩西就說了
[00:14:33.000 --> 00:14:35.000]  上帝會賜福給百姓
[00:14:35.000 --> 00:14:37.000]  又是有三件事
[00:14:37.000 --> 00:14:38.000]  首先你最底層的那一層
[00:14:38.000 --> 00:14:39.000]  存活
[00:14:39.000 --> 00:14:41.000]  然後呢
[00:14:41.000 --> 00:14:44.000]  你可以開始有自己的後裔
[00:14:44.000 --> 00:14:45.000]  人口眾多
[00:14:45.000 --> 00:14:49.000]  不只是你能夠有好的生養
[00:14:49.000 --> 00:14:51.000]  是你也能夠養活
[00:14:51.000 --> 00:14:54.000]  即是你開始安居樂業
[00:14:54.000 --> 00:14:57.000]  並且你能夠在迦南德地為業
[00:14:57.000 --> 00:14:58.000]  即是說
[00:14:58.000 --> 00:15:01.000]  你可以勝過你周邊的外敵
[00:15:01.000 --> 00:15:02.000]  不被攪擾
[00:15:02.000 --> 00:15:05.000]  你可以可持續發展這個民族
[00:15:05.000 --> 00:15:07.000]  這是第一條路
[00:15:07.000 --> 00:15:08.000]  第二條路
[00:15:08.000 --> 00:15:09.000]  反過來
[00:15:09.000 --> 00:15:10.000]  是一個步向死亡
[00:15:10.000 --> 00:15:13.000]  是一個會遭禍患的道路
[00:15:13.000 --> 00:15:15.000]  走在這個道路的百姓
[00:15:15.000 --> 00:15:18.000]  不單止心會慢慢偏離上帝
[00:15:18.000 --> 00:15:20.000]  不聽上帝的吩咐
[00:15:20.000 --> 00:15:24.000]  更加會被勾引去敬拜侍奉別神
[00:15:24.000 --> 00:15:25.000]  對我們今天來說
[00:15:25.000 --> 00:15:27.000]  偶像我們之前也說過
[00:15:27.000 --> 00:15:31.000]  不只是假神有專像
[00:15:31.000 --> 00:15:34.000]  那個霸佔了你心目中的守衛
[00:15:34.000 --> 00:15:36.000]  但不是上帝
[00:15:36.000 --> 00:15:38.000]  其實那個已經是偶像
[00:15:38.000 --> 00:15:40.000]  可以是你的家人
[00:15:40.000 --> 00:15:41.000]  可以是你的子女
[00:15:41.000 --> 00:15:43.000]  可以是你任何的慾望
[00:15:43.000 --> 00:15:45.000]  摩西話
[00:15:45.000 --> 00:15:48.000]  走在這條道路的百姓
[00:15:48.000 --> 00:15:50.000]  有一個很嚴重的警告
[00:15:50.000 --> 00:15:52.000]  就是會滅亡
[00:15:52.000 --> 00:15:55.000]  就算過了約旦河
[00:15:55.000 --> 00:15:56.000]  進入了迦南
[00:15:56.000 --> 00:15:58.000]  日子也不會長久
[00:15:58.000 --> 00:16:01.000]  事實上這種情況是最難處理的
[00:16:01.000 --> 00:16:02.000]  為什麼呢?
[00:16:02.000 --> 00:16:04.000]  因為他不是完全不相信耶和華
[00:16:04.000 --> 00:16:07.000]  他覺得自己還是耶和華的子民
[00:16:07.000 --> 00:16:08.000]  有憲制
[00:16:08.000 --> 00:16:10.000]  有敬拜的生活
[00:16:10.000 --> 00:16:11.000]  不過有些時候
[00:16:11.000 --> 00:16:13.000]  我左右逢源
[00:16:13.000 --> 00:16:17.000]  他又好像是耶和華那邊
[00:16:17.000 --> 00:16:20.000]  但又好像是其他偶像那邊
[00:16:20.000 --> 00:16:22.000]  我們說有些魚
[00:16:22.000 --> 00:16:24.000]  在鹹淡水交界
[00:16:24.000 --> 00:16:25.000]  兩邊都可以生活
[00:16:25.000 --> 00:16:26.000]  鹹水也可以
[00:16:26.000 --> 00:16:27.000]  淡水也可以
[00:16:27.000 --> 00:16:28.000]  上帝的話語
[00:16:28.000 --> 00:16:30.000]  我又可以守著
[00:16:30.000 --> 00:16:31.000]  迦南的風俗
[00:16:31.000 --> 00:16:34.000]  世界社會的世俗的想法
[00:16:34.000 --> 00:16:36.000]  我又可以跟著
[00:16:36.000 --> 00:16:38.000]  兩邊都領了好處
[00:16:38.000 --> 00:16:39.000]  這樣就最好了
[00:16:39.000 --> 00:16:42.000]  世俗裡也有很多教我們這樣想
[00:16:42.000 --> 00:16:45.000]  不過摩西話死路一條
[00:16:45.000 --> 00:16:47.000]  不要想著左右逢源
[00:16:47.000 --> 00:16:51.000]  上帝是那位嫉妒忌邪的上帝
[00:16:51.000 --> 00:16:53.000]  你只能選擇他
[00:16:53.000 --> 00:16:56.000]  不可以選擇他以外的上行
[00:16:56.000 --> 00:16:58.000]  來敬拜
[00:16:58.000 --> 00:17:01.000]  等於姐妹摩西展示了這兩條道路
[00:17:01.000 --> 00:17:03.000]  其實我們會怎樣選擇?
[00:17:03.000 --> 00:17:05.000]  你又會引導你的下一代
