
[00:00:00.000 --> 00:00:13.480]  以下我要為大家讀出聖經舊約新命記第六章一至九節
[00:02:43.520 --> 00:02:45.040]  上帝對他們說
[00:02:45.040 --> 00:02:47.520]  如果我成為你們的上帝
[00:02:47.520 --> 00:02:49.520]  你們做我的百姓
[00:02:49.520 --> 00:02:51.520]  你們會為我做些甚麼?
[00:02:51.520 --> 00:02:54.320]  希臘人對他們說
[00:02:54.320 --> 00:02:56.880]  如果你成為我們的神
[00:02:56.880 --> 00:02:58.880]  我們做你的子民的話
[00:02:58.880 --> 00:03:03.440]  我們一定會用最精緻的藝術雕刻
[00:03:03.440 --> 00:03:07.280]  和最崇高的哲學作品來尊崇你
[00:03:07.280 --> 00:03:09.280]  來稱頌你
[00:03:09.280 --> 00:03:12.280]  上帝聽見後微笑
[00:03:12.280 --> 00:03:14.280]  但沒有接受
[00:03:14.280 --> 00:03:17.280]  只回答「多謝你的好意」
[00:03:17.280 --> 00:03:19.280]  然後離開了
[00:03:19.280 --> 00:03:22.800]  接著上帝又找到羅馬人
[00:03:22.800 --> 00:03:24.800]  對他們說
[00:03:24.800 --> 00:03:27.080]  如果我成為你們的上帝
[00:03:27.080 --> 00:03:29.080]  你們做我的百姓
[00:03:29.080 --> 00:03:32.080]  你們會為我做些甚麼?
[00:03:32.080 --> 00:03:34.480]  羅馬人回答
[00:03:34.480 --> 00:03:36.880]  偉大的宇宙君王
[00:03:36.880 --> 00:03:41.280]  我們是一個很擅長建築的民族
[00:03:41.280 --> 00:03:44.280]  假如你成為我們的上帝
[00:03:44.280 --> 00:03:46.280]  我們做你的子民的話
[00:03:46.280 --> 00:03:49.280]  我們會以你來命名
[00:03:49.280 --> 00:03:53.280]  建很多宏偉的建築景點
[00:03:53.280 --> 00:03:57.280]  並且我們會完善整個交通網絡
[00:03:57.280 --> 00:04:01.280]  方便所有百姓
[00:04:01.280 --> 00:04:04.280]  很方便地前來這些偉大的建築物面前
[00:04:04.280 --> 00:04:06.280]  來敬拜你
[00:04:06.280 --> 00:04:10.280]  上帝聽到後又微笑
[00:04:10.280 --> 00:04:12.280]  但他亦沒有接受
[00:04:12.280 --> 00:04:15.280]  只回答「多謝你的好意」
[00:04:15.280 --> 00:04:17.280]  然後又離開了
[00:04:17.280 --> 00:04:20.280]  後來上帝找到一群
[00:04:20.280 --> 00:04:22.280]  很懂得精打細算
[00:04:22.280 --> 00:04:26.280]  經常與不同的人做生意的猶太人
[00:04:26.280 --> 00:04:28.280]  上帝又問他們同一番說話
[00:04:28.280 --> 00:04:30.280]  如果我成為你們的上帝
[00:04:30.280 --> 00:04:32.280]  你們做我的百姓
[00:04:32.280 --> 00:04:34.280]  你們會為我做些甚麼?
[00:04:34.280 --> 00:04:36.280]  猶太人回答
[00:04:36.280 --> 00:04:39.280]  上帝,我們這個民族
[00:04:39.280 --> 00:04:41.280]  雖然不太精於藝術
[00:04:41.280 --> 00:04:43.280]  哲學或建築
[00:04:43.280 --> 00:04:48.280]  但我們是一個很懂得傳講故事的民族
[00:04:48.280 --> 00:04:50.280]  如果你成為我們的上帝
[00:04:50.280 --> 00:04:52.280]  我們做了你的百姓之後
[00:04:52.280 --> 00:04:55.280]  我們一定會將你的事情
[00:04:55.280 --> 00:04:57.280]  傳給我們的後代
[00:04:57.280 --> 00:04:59.280]  讓更多的人認識你
[00:04:59.280 --> 00:05:02.280]  明白你的心意
[00:05:02.280 --> 00:05:07.280]  當然上帝比猶太人更加精打細算
[00:05:07.280 --> 00:05:10.280]  於是就說「好」
[00:05:10.280 --> 00:05:13.280]  我們就一言為定
[00:05:13.280 --> 00:05:15.280]  弟兄姊妹
[00:05:15.280 --> 00:05:19.280]  我們看到上帝很期望子民
[00:05:19.280 --> 00:05:21.280]  用他的生命故事
[00:05:21.280 --> 00:05:24.280]  將上帝自己的話語傳頌出去
[00:05:24.280 --> 00:05:29.280]  讓更多的人認識上帝
[00:05:29.280 --> 00:05:32.280]  讓上帝的話語可以聽見
[00:05:32.280 --> 00:05:33.280]  看得到
[00:05:33.280 --> 00:05:37.280]  正如剛才我們所聽到的生命記一樣
[00:05:37.280 --> 00:05:40.280]  事實上剛才那段經文的背景是說
[00:05:40.280 --> 00:05:42.280]  摩西帶領以色列人到埃及
[00:05:42.280 --> 00:05:45.280]  經過了四十年漂流抗疫的生活
[00:05:45.280 --> 00:05:50.280]  現在他們又來到迦南前面
[00:05:50.280 --> 00:05:52.280]  未進入,但已經很近
[00:05:52.280 --> 00:05:55.280]  在這個時候摩西就重新
[00:05:55.280 --> 00:05:59.280]  跟百姓講述他們和上帝所納的約
[00:05:59.280 --> 00:06:03.280]  提醒他們唯有遵行上帝的律法
[00:06:03.280 --> 00:06:06.280]  單單敬拜侍奉上帝
[00:06:06.280 --> 00:06:09.280]  才能在迦南蒙上帝的賜福
[00:06:09.280 --> 00:06:11.280]  包括經文所說
[00:06:11.280 --> 00:06:13.280]  可以活得長久
[00:06:13.280 --> 00:06:16.280]  可以經歷上帝的豐富供應
[00:06:16.280 --> 00:06:19.280]  並且他們的人數可以增加
[00:06:19.280 --> 00:06:23.280]  相反,如果他們不遵守上帝律法的吩咐
[00:06:23.280 --> 00:06:27.280]  他們就會失去上帝給他們這一切的應許
[00:06:27.280 --> 00:06:30.280]  不過回頭我們要想一想
[00:06:30.280 --> 00:06:40.280]  為什麼摩西要搶先跟百姓提醒呢?
[00:06:40.280 --> 00:06:42.280]  明明他們都未進入迦南
[00:06:42.280 --> 00:06:46.280]  原因是當百姓一踏入迦南地就會怎樣?
[00:06:46.280 --> 00:06:49.280]  有很多人教他們的
[00:06:49.280 --> 00:06:53.280]  有很多人會教他們怎樣過一個好的生活
[00:06:53.280 --> 00:06:56.280]  事實上在迦南地一個多神主義的地方
[00:06:56.280 --> 00:06:59.280]  充滿著不同的文化、信仰、風俗
[00:06:59.280 --> 00:07:02.280]  這一切都會搶著教他們
[00:07:02.280 --> 00:07:04.280]  怎樣可以在當地生活繁榮
[00:07:04.280 --> 00:07:06.280]  怎樣可以安居樂業
[00:07:06.280 --> 00:07:10.280]  譬如說如果你想你的農作物有好收成
[00:07:10.280 --> 00:07:11.280]  你就怎樣?
[00:07:11.280 --> 00:07:13.280]  你就拜巴力
[00:07:13.280 --> 00:07:15.280]  跟我們一樣敬拜巴力
[00:07:15.280 --> 00:07:16.280]  他會保佑你
[00:07:16.280 --> 00:07:20.280]  又或者說如果你想在迦南地生活
[00:07:20.280 --> 00:07:21.280]  你想得到更多的資源
[00:07:21.280 --> 00:07:23.280]  更大的影響力和保障
[00:07:23.280 --> 00:07:28.280]  最快的方法就是跟外邦人結盟
[00:07:28.280 --> 00:07:30.280]  甚至乎通婚
[00:07:30.280 --> 00:07:34.280]  你就很自然地可以壯大你本身的民族
[00:07:34.280 --> 00:07:38.280]  你看到在迦南地其實充斥著各式各樣
[00:07:38.280 --> 00:07:40.280]  聲稱可以幫助人改善生活
[00:07:40.280 --> 00:07:42.280]  提升生活質素的人間智慧
[00:07:42.280 --> 00:07:47.280]  不過摩西在這裡搶先提醒他們
[00:07:47.280 --> 00:07:51.280]  在他們未進入迦南之前就預先說明
[00:07:51.280 --> 00:07:55.280]  真正使人夢幻的智慧是什麼?
[00:07:55.280 --> 00:07:58.280]  是敬畏耶和華
[00:07:58.280 --> 00:08:07.280]  在迦南地這群百姓是否蒙福取決於他們是否持續敬畏上帝
[00:08:07.280 --> 00:08:12.280]  這個可以說是作為上帝指紋一個最基本的做人態度
[00:08:12.280 --> 00:08:16.280]  那怎樣才算是敬畏上帝呢?
[00:08:16.280 --> 00:08:18.280]  摩西這裡其實很清楚地說
[00:08:18.280 --> 00:08:20.280]  有一個很具體的方法
[00:08:20.280 --> 00:08:26.280]  就是謹守進行上帝的一切吩咐和教訓
[00:08:26.280 --> 00:08:29.280]  簡單地說你敬畏他就聽他的話
[00:08:29.280 --> 00:08:31.280]  他說什麼你就照做
[00:08:31.280 --> 00:08:34.280]  這就是敬畏最基本的實際操作
[00:08:34.280 --> 00:08:38.280]  讓上帝的話語成為生活的準則和指引
[00:08:38.280 --> 00:08:43.280]  使這群百姓可以持續在上帝面前保持聖潔的狀況
[00:08:43.280 --> 00:08:46.280]  遠離上帝所憎惡的事情
[00:08:46.280 --> 00:08:50.280]  注意這裡我們經常說保持聖潔
[00:08:50.280 --> 00:08:56.280]  其實他不是說上帝要求這群百姓脫離世俗
[00:08:56.280 --> 00:08:59.280]  去到一個一塵不染的地方來生活
[00:08:59.280 --> 00:09:04.280]  保持聖潔是說透過進行上帝的話語
[00:09:04.280 --> 00:09:10.280]  使這群百姓可以在其他民族的中間分別出來
[00:09:10.280 --> 00:09:12.280]  有分別
[00:09:12.280 --> 00:09:15.280]  擁有和遵守上帝的律法
[00:09:15.280 --> 00:09:20.280]  就能使以色列人保持在萬民之中的獨特身份
[00:09:20.280 --> 00:09:22.280]  意思是說舉個例子
[00:09:22.280 --> 00:09:24.280]  當他身邊的人
[00:09:24.280 --> 00:09:26.280]  當那些不認識上帝的人
[00:09:26.280 --> 00:09:28.280]  他們都認定要發達
[00:09:28.280 --> 00:09:30.280]  要生活好
[00:09:30.280 --> 00:09:31.280]  就拜偶像
[00:09:31.280 --> 00:09:33.280]  就要靠假神
[00:09:33.280 --> 00:09:34.280]  靠人的智慧
[00:09:34.280 --> 00:09:35.280]  人的手段
[00:09:35.280 --> 00:09:37.280]  這樣生活才會長久
[00:09:37.280 --> 00:09:38.280]  才會蒙福
[00:09:38.280 --> 00:09:40.280]  人口才會加增
[00:09:40.280 --> 00:09:43.280]  但是上帝的子民卻認定
[00:09:43.280 --> 00:09:45.280]  不是這樣的
[00:09:45.280 --> 00:09:49.280]  真正的生活智慧
[00:09:49.280 --> 00:09:51.280]  上帝說得很清楚
[00:09:51.280 --> 00:09:53.280]  是來自對他們的信靠
[00:09:53.280 --> 00:09:56.280]  這個民族之所以能夠存活
[00:09:56.280 --> 00:09:57.280]  蒙福
[00:09:57.280 --> 00:09:59.280]  壯大並且長久
[00:09:59.280 --> 00:10:02.280]  是因為他們敬畏上帝
[00:10:02.280 --> 00:10:08.280]  並且謹守進行上帝一切所吩咐的教訓
[00:10:08.280 --> 00:10:11.280]  這就是我們經常提到
[00:10:11.280 --> 00:10:12.280]  在聖經裏提到
[00:10:12.280 --> 00:10:13.280]  甚麼是分別為聖
[00:10:13.280 --> 00:10:18.280]  甚麼是與萬民有分別的實際表達
[00:10:18.280 --> 00:10:21.280]  以色列人持續通過上帝的話語
[00:10:21.280 --> 00:10:23.280]  其實他們是持續認順
[00:10:23.280 --> 00:10:25.280]  誰是他們的上帝
[00:10:25.280 --> 00:10:27.280]  持續遵循上帝的話語
[00:10:27.280 --> 00:10:31.280]  就是認順耶和華確實是我們的神
[00:10:31.280 --> 00:10:33.280]  我們也確實是他們的子民
[00:10:33.280 --> 00:10:36.280]  上帝也必然按他的應許
[00:10:36.280 --> 00:10:38.280]  持續保守賜福我們
[00:10:38.280 --> 00:10:39.280]  而相反
[00:10:39.280 --> 00:10:42.280]  百姓若不切實進行上帝的吩咐
[00:10:42.280 --> 00:10:44.280]  我們經常在聖經裏看到
[00:10:44.280 --> 00:10:45.280]  就是又敬拜上帝
[00:10:45.280 --> 00:10:49.280]  但同時又敬拜其他事物
[00:10:49.280 --> 00:10:51.280]  其他的假神偶像
[00:10:51.280 --> 00:10:54.280]  其實就等於變相將自己
[00:10:54.280 --> 00:10:57.280]  排除在上帝的應許裏
[00:10:57.280 --> 00:10:59.280]  不遵守上帝的律法
[00:10:59.280 --> 00:11:01.280]  其實變相放棄了
[00:11:01.280 --> 00:11:04.280]  自己屬上帝身份的獨特性
[00:11:04.280 --> 00:11:07.280]  事實上新約也是一樣
[00:11:07.280 --> 00:11:08.280]  我們經常說
[00:11:08.280 --> 00:11:10.280]  「認耶穌為主」
[00:11:10.280 --> 00:11:12.280]  其實實際操作是甚麼?
[00:11:12.280 --> 00:11:14.280]  不是純粹一個口號
[00:11:14.280 --> 00:11:16.280]  也不是單單說
[00:11:16.280 --> 00:11:18.280]  我們缺志那一刻的事情
[00:11:18.280 --> 00:11:20.280]  「認耶穌為主」是說
[00:11:20.280 --> 00:11:21.280]  我們信主後
[00:11:21.280 --> 00:11:23.280]  我們持續要遵循耶穌的吩咐
[00:11:23.280 --> 00:11:25.280]  來持續確認
[00:11:25.280 --> 00:11:27.280]  耶穌你真是我們的主
[00:11:27.280 --> 00:11:28.280]  來持續確認
[00:11:28.280 --> 00:11:31.280]  我們真是屬於耶穌的門徒
[00:11:31.280 --> 00:11:33.280]  所以和以色列人一樣
[00:11:33.280 --> 00:11:35.280]  其實上帝也要求我們
[00:11:35.280 --> 00:11:38.280]  恆常遵守聖經真理的教導
[00:11:38.280 --> 00:11:40.280]  致力過一個敬畏上帝
[00:11:40.280 --> 00:11:43.280]  與萬民有分別的生活
[00:11:43.280 --> 00:11:45.280]  所以其實今天這段經文
[00:11:45.280 --> 00:11:47.280]  首先要檢視我們
[00:11:47.280 --> 00:11:49.280]  在現實生活裏
[00:11:49.280 --> 00:11:52.280]  你和我是如何看待上帝的話語
[00:11:52.280 --> 00:11:55.280]  我們是否確信
[00:11:55.280 --> 00:11:56.280]  好像詩篇所說
[00:11:56.280 --> 00:11:59.280]  上帝的話語是我們腳前的燈
[00:11:59.280 --> 00:12:01.280]  路上的光
[00:12:01.280 --> 00:12:04.280]  是真是確實使人蒙福的智慧
[00:12:04.280 --> 00:12:08.280]  還是我們總是欠缺一些
[00:12:08.280 --> 00:12:10.280]  追求聖經真理的胃口
[00:12:10.280 --> 00:12:12.280]  屬靈上我們其實實際上
[00:12:12.280 --> 00:12:15.280]  很多時候都是抹黑過日子
[00:12:15.280 --> 00:12:19.280]  這是經文首先要我們思考的
[00:12:19.280 --> 00:12:22.280]  曾經有人這樣半開玩笑形容
[00:12:22.280 --> 00:12:25.280]  他說現代人生活是忙碌的
[00:12:25.280 --> 00:12:27.280]  我想我們也很認同
[00:12:27.280 --> 00:12:29.280]  工作時間也很長
[00:12:29.280 --> 00:12:33.280]  所以今時今日肯固定參與崇拜
[00:12:33.280 --> 00:12:36.280]  肯聽目者講解聖經真理
[00:12:36.280 --> 00:12:39.280]  這已經是標準的基督徒
[00:12:39.280 --> 00:12:43.280]  假如他還願意每一天來靈修
[00:12:43.280 --> 00:12:45.280]  無論看聖經
[00:12:45.280 --> 00:12:48.280]  或用軟件來讀經靈修的話
[00:12:48.280 --> 00:12:53.280]  可以說是優質的基督徒
[00:12:53.280 --> 00:12:57.280]  至於那些肯定時花時間
[00:12:57.280 --> 00:13:00.280]  研讀、查考聖經
[00:13:00.280 --> 00:13:04.280]  甚至思考如何實踐上帝的教導
[00:13:04.280 --> 00:13:10.280]  這類基督徒可以說是稀有的品種
[00:13:10.280 --> 00:13:14.280]  無論怎樣
[00:13:14.280 --> 00:13:17.280]  確實現代人生活繁忙
[00:13:17.280 --> 00:13:22.280]  但我們明白無論多忙都會吃飯
[00:13:22.280 --> 00:13:26.280]  假如我們真的視聖經真理
[00:13:26.280 --> 00:13:28.280]  為生命所必需的元素
[00:13:28.280 --> 00:13:33.280]  就算多忙也會盡力看聖經
[00:13:33.280 --> 00:13:36.280]  特別當耶穌說人活著
[00:13:36.280 --> 00:13:40.280]  是靠上帝口裡所說的一切話的時候
[00:13:40.280 --> 00:13:42.280]  其實是提醒我們每一個
[00:13:42.280 --> 00:13:44.280]  作為新約的信徒
[00:13:44.280 --> 00:13:48.280]  我們需要用聖經真理來作為生命糧
[00:13:48.280 --> 00:13:52.280]  到底我們對上帝的話語的認識程度
[00:13:52.280 --> 00:13:55.280]  投入程度又是怎樣呢?
[00:13:55.280 --> 00:13:59.280]  我想我們每一個都擁有聖經至少一本
[00:13:59.280 --> 00:14:04.280]  但我們有沒有時常透過聖經來親近上帝呢?
[00:14:04.280 --> 00:14:07.280]  事實上我們很明白
[00:14:07.280 --> 00:14:10.280]  追求聖經真理
[00:14:10.280 --> 00:14:14.280]  往往不是我們有沒有時間的問題
[00:14:14.280 --> 00:14:18.280]  而是我們願不願意抽時間的問題
[00:14:18.280 --> 00:14:20.280]  我想我們都很認同
[00:14:20.280 --> 00:14:22.280]  周禎如
[00:14:22.280 --> 00:14:25.280]  當你拍拖戀愛的時候
[00:14:25.280 --> 00:14:26.280]  你認真去愛一個人
[00:14:26.280 --> 00:14:29.280]  你很想追求他和他發展關係的時候
[00:14:29.280 --> 00:14:32.280]  無論你多忙都會怎樣呢?
[00:14:32.280 --> 00:14:34.280]  你不會不約他吧?
[00:14:34.280 --> 00:14:36.280]  你不會不陪他吧?
[00:14:36.280 --> 00:14:38.280]  你真的愛一個人
[00:14:38.280 --> 00:14:40.280]  你必定會花時間
[00:14:40.280 --> 00:14:43.280]  去認識他、了解他
[00:14:43.280 --> 00:14:44.280]  對不對?
[00:14:44.280 --> 00:14:45.280]  同樣
[00:14:45.280 --> 00:14:47.280]  其實我們是否願意花時間
[00:14:47.280 --> 00:14:49.280]  追求聖經真理
[00:14:49.280 --> 00:14:51.280]  研讀上帝的話語
[00:14:51.280 --> 00:14:55.280]  實際是測試我們和上帝的關係
[00:14:55.280 --> 00:14:56.280]  我們和上帝的距離
[00:14:56.280 --> 00:15:00.280]  某程度上從我們的讀經生活反映出來
[00:15:00.280 --> 00:15:02.280]  我們是否真的敬畏他
[00:15:02.280 --> 00:15:05.280]  全心全意來愛他呢?
[00:15:05.280 --> 00:15:07.280]  我想請大家一起讀
[00:15:07.280 --> 00:15:08.280]  第四至五節,好嗎?
[00:15:08.280 --> 00:15:10.280]  程序表都印了
[00:15:10.280 --> 00:15:11.280]  預備起
[00:15:11.280 --> 00:15:14.280]  以色列人,你要聽
[00:15:14.280 --> 00:15:17.280]  耶和華我們臣是獨一的主
[00:15:17.280 --> 00:15:20.280]  你要盡心盡聖盡力
[00:15:20.280 --> 00:15:22.280]  愛耶和華你的神
[00:15:22.280 --> 00:15:23.280]  好,謝謝
[00:15:23.280 --> 00:15:24.280]  我們很熟悉這段經文
[00:15:24.280 --> 00:15:26.280]  特別是以色列人
[00:15:26.280 --> 00:15:30.280]  世代相傳一個信仰的總綱
[00:15:30.280 --> 00:15:32.280]  用兩字的經文濃縮了
[00:15:32.280 --> 00:15:36.280]  他們和上帝的關係
[00:15:36.280 --> 00:15:37.280]  這裡說「聽」
[00:15:37.280 --> 00:15:39.280]  實際是在說「聽從」
[00:15:39.280 --> 00:15:41.280]  聽從上帝的吩咐
[00:15:41.280 --> 00:15:43.280]  透過這個行動來回應
[00:15:43.280 --> 00:15:46.280]  上帝對他們的揀選和呼召
[00:15:46.280 --> 00:15:48.280]  上帝要求他們
[00:15:48.280 --> 00:15:51.280]  我們很熟悉「盡心盡聖盡力」
[00:15:51.280 --> 00:15:53.280]  簡單說就是你整個人百分之一百
[00:15:53.280 --> 00:15:54.280]  是屬於上帝的
[00:15:54.280 --> 00:15:56.280]  你也需要百分之一百
[00:15:56.280 --> 00:15:59.280]  全心全意愛你的上帝
[00:15:59.280 --> 00:16:03.280]  因為上帝是我們獨一的主
[00:16:03.280 --> 00:16:04.280]  我們不妨探討一下
[00:16:04.280 --> 00:16:07.280]  獨一的主其實是什麼意思呢?
[00:16:07.280 --> 00:16:08.280]  換句話來說
[00:16:08.280 --> 00:16:10.280]  獨一的主其實是說
[00:16:10.280 --> 00:16:13.280]  世上只有上帝是真神
[00:16:13.280 --> 00:16:17.280]  其他的都是虛假的偶像
[00:16:17.280 --> 00:16:19.280]  這是獨一的意思
[00:16:19.280 --> 00:16:23.280]  也就是說唯有上帝掌管一切
[00:16:23.280 --> 00:16:26.280]  包括他會很明白
[00:16:26.280 --> 00:16:28.280]  作為人真正需要的是什麼
[00:16:28.280 --> 00:16:31.280]  作為人什麼才對他有益
[00:16:31.280 --> 00:16:34.280]  唯有上帝才能一清二楚
[00:16:34.280 --> 00:16:37.280]  所以上帝是我們唯一
[00:16:37.280 --> 00:16:40.280]  要效忠要服侍的主人
[00:16:40.280 --> 00:16:42.280]  也就是說我們只需要
[00:16:42.280 --> 00:16:45.280]  愛上帝服侍上帝一個就夠了
[00:16:45.280 --> 00:16:47.280]  不需要因為懷疑擔心
[00:16:47.280 --> 00:16:49.280]  上帝的安排、供應、保護
[00:16:49.280 --> 00:16:50.280]  會不會不夠呢?
[00:16:50.280 --> 00:16:52.280]  於是乎就怎樣呢?
[00:16:52.280 --> 00:16:54.280]  我多靠幾個
[00:16:54.280 --> 00:16:56.280]  我多拜幾個
[00:16:56.280 --> 00:16:59.280]  我多信幾套世俗的哲學
[00:16:59.280 --> 00:17:01.280]  獨一的意思就是這樣
[00:17:01.280 --> 00:17:03.280]  換句話來說
[00:17:03.280 --> 00:17:05.280]  盡心盡性盡力
[00:17:05.280 --> 00:17:07.280]  這裡是說上帝的子民不能夠因為
[00:17:07.280 --> 00:17:09.280]  我想賺多點利益
[00:17:09.280 --> 00:17:11.280]  賺盡點人生保障
[00:17:11.280 --> 00:17:13.280]  我就怎樣呢?
[00:17:13.280 --> 00:17:15.280]  很多時候最大的問題
[00:17:15.280 --> 00:17:16.280]  不是我們完全否定上帝
[00:17:16.280 --> 00:17:17.280]  不愛上帝
[00:17:17.280 --> 00:17:20.280]  是我們會左右逢源
[00:17:20.280 --> 00:17:22.280]  正如舊約上上強調
[00:17:22.280 --> 00:17:26.280]  「又愛上帝又敬拜別神」
[00:17:26.280 --> 00:17:27.280]  或者新約裡面說
[00:17:27.280 --> 00:17:28.280]  我們又愛耶穌
[00:17:28.280 --> 00:17:30.280]  不過又愛世界
[00:17:32.280 --> 00:17:33.280]  事實上弟兄姊妹
[00:17:33.280 --> 00:17:35.280]  在一個變幻莫測的世界裡
[00:17:35.280 --> 00:17:37.280]  上帝提醒我們
[00:17:37.280 --> 00:17:38.280]  無論這個世界變成怎樣
[00:17:38.280 --> 00:17:40.280]  無論你自身的遭遇如何
[00:17:40.280 --> 00:17:42.280]  你仍然要相信
[00:17:42.280 --> 00:17:45.280]  這位獨一的真神掌管一切
[00:17:45.280 --> 00:17:46.280]  你仍要相信
[00:17:46.280 --> 00:17:47.280]  信服祂的安排
[00:17:47.280 --> 00:17:49.280]  信服祂的吩咐
[00:17:49.280 --> 00:17:50.280]  不要讓環境
[00:17:50.280 --> 00:17:51.280]  不要讓你的際遇
[00:17:51.280 --> 00:17:53.280]  甚至你的心情
[00:17:53.280 --> 00:17:57.280]  影響我們對上帝的專注和忠心
[00:17:57.280 --> 00:17:59.280]  確實盡心盡性盡力
[00:17:59.280 --> 00:18:01.280]  愛上帝追求聖經真理
[00:18:01.280 --> 00:18:04.280]  並不一定會感覺良好
[00:18:04.280 --> 00:18:06.280]  不一定會很浪漫
[00:18:06.280 --> 00:18:09.280]  因為聖經很多時候
[00:18:09.280 --> 00:18:12.280]  要拆毀改變我們的生命
[00:18:12.280 --> 00:18:13.280]  包括
[00:18:13.280 --> 00:18:16.280]  有時要我們認罪悔改
[00:18:16.280 --> 00:18:18.280]  要我們去饒恕
[00:18:18.280 --> 00:18:21.280]  曾經得罪我們的人
[00:18:21.280 --> 00:18:25.280]  又或者要將你一直抓緊
[00:18:25.280 --> 00:18:27.280]  你覺得很安全的事情
[00:18:27.280 --> 00:18:29.280]  你要學習放手
[00:18:29.280 --> 00:18:31.280]  所以上帝的話語和提醒
[00:18:31.280 --> 00:18:34.280]  很多時候會令你坐立不安
[00:18:34.280 --> 00:18:37.280]  如果沒有了一個愛上帝的心
[00:18:37.280 --> 00:18:39.280]  其實我們真的很難堅持
[00:18:39.280 --> 00:18:41.280]  去看聖經
[00:18:41.280 --> 00:18:46.280]  去堅持實踐上帝的吩咐
[00:18:46.280 --> 00:18:49.280]  事實上弟兄姊妹
[00:18:49.280 --> 00:18:53.280]  愛上帝不是一個感覺
[00:18:53.280 --> 00:18:55.280]  不是一種口號
[00:18:55.280 --> 00:18:58.280]  而是背後說
[00:18:58.280 --> 00:19:02.280]  為上帝犧牲付代價
[00:19:02.280 --> 00:19:06.280]  無論生活是順還是逆
[00:19:06.280 --> 00:19:09.280]  甚或可能因為遵行上帝的吩咐
[00:19:09.280 --> 00:19:14.280]  而令自己有吃虧虧損的機會
[00:19:14.280 --> 00:19:18.280]  但當我們仍然願意在這樣的情況
[00:19:18.280 --> 00:19:20.280]  堅持去追求真理
[00:19:20.280 --> 00:19:21.280]  實踐真理
[00:19:21.280 --> 00:19:23.280]  會出聖經的教導
[00:19:23.280 --> 00:19:27.280]  我們說這就是我們正在愛上帝
[00:19:27.280 --> 00:19:29.280]  我們和上帝的關係最緊密
[00:19:29.280 --> 00:19:32.280]  一個最務實的表現
[00:19:32.280 --> 00:19:36.280]  所以為了這個緣故
[00:19:36.280 --> 00:19:41.280]  每一個基督徒基本上都要下定決心
[00:19:41.280 --> 00:19:44.280]  親近上帝的話語
[00:19:44.280 --> 00:19:48.280]  事實上如果我們連上帝的話語都不認識
[00:19:48.280 --> 00:19:50.280]  我們又如何談得上
