
[00:00:00.000 --> 00:00:09.000]  今日的經訓是約翰福音第一章二十九至三十七節
[00:06:40.000 --> 00:06:44.000]  各位皇朕的兄弟,做事的話
[00:06:44.000 --> 00:06:47.000]  我們一起做事,見證我們的主
[00:06:47.000 --> 00:06:50.000]  這是我們最核心的使命
[00:06:50.000 --> 00:06:53.000]  我們今天讀的聖經
[00:06:53.000 --> 00:06:58.000]  其實是記載了斯証約翰三段見證的說話
[00:06:58.000 --> 00:07:05.000]  第一段說話是在約翰看到耶穌來到約旦河邊的時候所講的
[00:07:05.000 --> 00:07:08.000]  這是有關耶穌的身份的介紹
[00:07:08.000 --> 00:07:13.000]  「看!上帝的羔羊除去世人罪孽的
[00:07:13.000 --> 00:07:16.000]  這就是我曾說有一位在我以後來的
[00:07:16.000 --> 00:07:21.000]  反成了在我以前的,因他本來在我以前
[00:07:21.000 --> 00:07:25.000]  我先前不認識他,如今我用水來施浸
[00:07:25.000 --> 00:07:28.000]  為要叫他顯明給以色列人」
[00:07:28.000 --> 00:07:31.000]  約翰用了一個舊約的意象
[00:07:31.000 --> 00:07:35.000]  一個imagery,就是羔羊來介紹耶穌
[00:07:35.000 --> 00:07:39.000]  「看!上帝的羔羊除去世人罪孽的」
[00:07:39.000 --> 00:07:44.000]  耶穌好比在御節被殺的羔羊
[00:07:44.000 --> 00:07:45.000]  那個passover lamb
[00:07:45.000 --> 00:07:49.000]  說要用血去塗抹去遮蓋世人的罪
[00:07:49.000 --> 00:07:55.000]  這個稱呼在這段聖經一共出現了兩次
[00:07:55.000 --> 00:08:02.000]  第二天,當施浸約翰和兩個門徒在約旦河邊再遇耶穌的時候
[00:08:02.000 --> 00:08:07.000]  也是直接稱呼他「看!這是上帝的羔羊」
[00:08:07.000 --> 00:08:12.000]  所以約翰用了兩次「上帝的羔羊」去描述耶穌
[00:08:12.000 --> 00:08:17.000]  耶穌是上帝的羔羊,意思就是上帝所預備的羔羊
[00:08:17.000 --> 00:08:20.000]  上帝定義犧牲耶穌的性命
[00:08:20.000 --> 00:08:24.000]  讓耶穌替代人類承擔罪責
[00:08:24.000 --> 00:08:26.000]  在猶太人的傳統中
[00:08:26.000 --> 00:08:31.000]  羔羊被殺通常是指死亡的替代
[00:08:31.000 --> 00:08:34.000]  就好像創世紀22章
[00:08:34.000 --> 00:08:40.000]  上帝為阿伯拉罕預備了一枝羊羔去替代耳殺
[00:08:40.000 --> 00:08:42.000]  大家記得這個故事吧
[00:08:42.000 --> 00:08:45.000]  今天,因著聖經的傳統
[00:08:45.000 --> 00:08:49.000]  所以我們在日常生活中常常會說什麼「代罪羔羊」
[00:08:49.000 --> 00:09:00.000]  即是找一隻不幸的羊來替我們付罪
[00:09:00.000 --> 00:09:03.000]  替人找數
[00:09:03.000 --> 00:09:07.000]  人犯錯,羊代成罪責
[00:09:07.000 --> 00:09:12.000]  如果施禎約翰認定耶穌是尼塞亞
[00:09:12.000 --> 00:09:17.000]  那麼尼塞亞要替人贖罪、替死
[00:09:17.000 --> 00:09:23.000]  這不應該是他或其他猶太人對尼塞亞的一貫理解
[00:09:23.000 --> 00:09:28.000]  猶太人理解尼塞亞應該是強者而非弱者
[00:09:28.000 --> 00:09:31.000]  應該是以榮耀和大能的面貌顯現
[00:09:31.000 --> 00:09:34.000]  打敗所有壓迫猶太人的敵人
[00:09:34.000 --> 00:09:44.000]  不過,教育聖經並不是完全沒有尼塞亞是受苦的人的說法
[00:09:44.000 --> 00:09:51.000]  在《爾賽亞書》53章6-7節也有提及尼塞亞承擔眾人的罪孽
[00:09:51.000 --> 00:09:56.000]  就像羊羔被牽到待宰殺之地
[00:09:56.000 --> 00:10:03.000]  所以,施禎約翰如果將尼塞亞的使命理解為除去世人罪孽的上帝羔羊
[00:10:03.000 --> 00:10:09.000]  可能是源自這段舊約聖經作為基礎
[00:10:09.000 --> 00:10:13.000]  當然,在尼塞亞還未出現之前
[00:10:13.000 --> 00:10:16.000]  誰也不知道尼塞亞會做些什麼
[00:10:16.000 --> 00:10:19.000]  所有關於尼塞亞會做些什麼
[00:10:19.000 --> 00:10:20.000]  他是強者還是弱者
[00:10:20.000 --> 00:10:24.000]  他是失滅受敵還是代罪犧牲
[00:10:24.000 --> 00:10:26.000]  這些說法全部都是推論
[00:10:26.000 --> 00:10:32.000]  沒有人能夠原則上排除尼塞亞會替人贖罪受死的可能性
[00:10:32.000 --> 00:10:37.000]  在《楊仁福音》後面的11章49-52節
[00:10:37.000 --> 00:10:40.000]  當耶穌宣告他要被殺害之後
[00:10:40.000 --> 00:10:42.000]  很有趣的,那裏記載了一段說話
[00:10:42.000 --> 00:10:45.000]  大祭司蓋亞法這樣說
[00:10:45.000 --> 00:10:52.000]  尼塞亞藉著犧牲自己的性命去救贖整個國家是不無可能的事
[00:10:52.000 --> 00:10:59.000]  即是說,連大祭司蓋亞法都不排除尼塞亞可能不是以強者的面貌
[00:10:59.000 --> 00:11:02.000]  而是以替死的面貌出現
[00:11:02.000 --> 00:11:09.000]  所以,如果連蓋亞法都不否認尼塞亞有贖罪替死的使命
[00:11:09.000 --> 00:11:14.000]  施禎若汗有這個想法就不是不可思議了
[00:11:14.000 --> 00:11:23.000]  不過,我們也可以將施禎若汗這個形象和他個人的使命連繫起來
[00:11:23.000 --> 00:11:31.000]  《盧格弗音》記載,當阿拿和蓋亞法當大祭司的時候
[00:11:31.000 --> 00:11:34.000]  撒加利亞的兒子若汗在曠野裏
[00:11:34.000 --> 00:11:36.000]  上帝說留不到他
[00:11:36.000 --> 00:11:43.000]  他來到約旦河一帶的地方宣講悔改的洗禮、洗罪、得赦
[00:11:43.000 --> 00:11:50.000]  施禎若汗是從上帝那裏領受悔改的浸禮、洗罪、得赦
[00:11:50.000 --> 00:11:53.000]  斥責人的罪惡,呼籲人認罪、悔改
[00:11:53.000 --> 00:11:57.000]  然後接受浸禮這樣的使命
[00:11:57.000 --> 00:12:00.000]  這是他一生的使命
[00:12:00.000 --> 00:12:07.000]  但是若汗的心裏知道這個悔改的浸禮的功用很有限
[00:12:07.000 --> 00:12:09.000]  非常有限公司
[00:12:09.000 --> 00:12:12.000]  沒有辦法真正解決人罪惡的問題
[00:12:12.000 --> 00:12:20.000]  唯有是耶穌的替死犧牲才真正能夠除掉世人的罪孽
[00:12:20.000 --> 00:12:22.000]  他做不到
[00:12:22.000 --> 00:12:26.000]  他一直在河邊做浸禮其實都做不到
[00:12:26.000 --> 00:12:30.000]  所以他見到耶穌的時候就看到
[00:12:30.000 --> 00:12:35.000]  這個才是真真正正除掉世人罪孽的那一位
[00:12:35.000 --> 00:12:40.000]  換言之施禎若汗是從自己所承擔的使命
[00:12:40.000 --> 00:12:45.000]  以及對自己的使命有限性的了解
[00:12:45.000 --> 00:12:51.000]  然後去凝訊宣告耶穌基督上帝的羔羊
[00:12:51.000 --> 00:12:54.000]  這是除掉世人罪孽的那一位
[00:12:54.000 --> 00:12:57.000]  我知道我做不到
[00:12:57.000 --> 00:13:00.000]  然後我看到是他才做得到
[00:13:00.000 --> 00:13:03.000]  我不能,主能
[00:13:03.000 --> 00:13:07.000]  施禎若汗沒有成就什麼屬於他自己的功業
[00:13:07.000 --> 00:13:10.000]  他徹頭徹尾是一個鋪路者
[00:13:10.000 --> 00:13:14.000]  為耶穌基督這個主角的登場做預備
[00:13:14.000 --> 00:13:17.000]  預備他的道,修正他的路
[00:13:17.000 --> 00:13:25.000]  一個很甘心,很出色去扮演回鄉的角色的一位
[00:13:25.000 --> 00:13:31.000]  然後施禎若汗沒有糾纏耶穌的救贖使命這個主題
[00:13:31.000 --> 00:13:38.000]  他卻是指出耶穌和他兩個人的關係
[00:13:38.000 --> 00:13:43.000]  他說耶穌就是他先前多次跟眾人提過的那一位
[00:13:43.000 --> 00:13:52.000]  三十節他說,這就是我曾說,有一位在我以後來的,反成了在我以前的,因他本來在我以前
[00:13:52.000 --> 00:13:58.000]  前面一章十五節其實已經引述施禎若汗的這一句說話
[00:13:58.000 --> 00:14:01.000]  所以這句說話其實是說第二次的
[00:14:01.000 --> 00:14:08.000]  耶穌的出道比施禎若汗遲,但是後發先至,很快就爬了他的頭
[00:14:08.000 --> 00:14:13.000]  這不是偶然發生的情況,而是從永恆的角度來說
[00:14:13.000 --> 00:14:19.000]  先傳永存的耶穌本來就在若汗的前頭
[00:14:19.000 --> 00:14:26.000]  前頭不僅僅是時序上的先後,地位和重要性
[00:14:26.000 --> 00:14:32.000]  若汗接著說,我先前不認識他,如今我來用水施浸
[00:14:32.000 --> 00:14:35.000]  我要叫他顯明給以色列人
[00:14:35.000 --> 00:14:43.000]  在前後這兩段正詞裏面,施禎若汗都反覆強調,我先前不認識他
[00:14:43.000 --> 00:14:47.000]  我先前不認識他,三十一節,三十三節
[00:14:47.000 --> 00:14:53.000]  這不是指著他之前完全不認識耶穌,他跟耶穌是親戚,怎會不認識呢?
[00:14:53.000 --> 00:14:59.000]  而是他從前是不知道,是未覺悟耶穌是尼塞亞
[00:14:59.000 --> 00:15:10.000]  直到他跟耶穌受浸的那一刻,他見到上帝為耶穌的神聖撐牆
[00:15:10.000 --> 00:15:18.000]  上帝做的見證,然後才明白耶穌的屬靈身份
[00:15:18.000 --> 00:15:23.000]  這是第一段施禎若汗的見證
[00:15:23.000 --> 00:15:28.000]  然後三十二到三十四節是第二段的見證
[00:15:28.000 --> 00:15:35.000]  那裏就講到有關耶穌的浸泥,將耶穌受浸的情景詳細描述出來
[00:15:35.000 --> 00:15:37.000]  三十二到三十四節
[00:15:37.000 --> 00:15:43.000]  我曾看見聖靈彷彿甲子從天降下,住在他的身上
[00:15:43.000 --> 00:15:47.000]  我先前不認識他,自剩那差我來用水施浸的
[00:15:47.000 --> 00:15:51.000]  對我說,你看見聖靈降下來住在誰的身上
[00:15:51.000 --> 00:15:53.000]  誰就是用聖靈施浸的
[00:15:53.000 --> 00:15:57.000]  我看見了,就證明這是上帝的兒子
[00:15:57.000 --> 00:16:02.000]  三卷符律福音都有記述耶穌在約旦河受浸的時候
[00:16:02.000 --> 00:16:06.000]  有聖靈如甲子從天降下降在他身上
[00:16:06.000 --> 00:16:12.000]  然後天上有上帝發聲宣告耶穌是上帝的愛子
[00:16:12.000 --> 00:16:14.000]  是天父所喜悅的那一位
[00:16:14.000 --> 00:16:18.000]  我不需要引述經文,大家很熟悉這個故事
[00:16:18.000 --> 00:16:25.000]  施禎若汗將一個客觀的歷史事件變成他個人的敘述
[00:16:25.000 --> 00:16:32.000]  他看見我曾看見完成式一個perfect tense的事態
[00:16:32.000 --> 00:16:35.000]  當耶穌受浸的時候
[00:16:35.000 --> 00:16:41.000]  他看到聖靈彷彿甲子從天降下住在他的身上
[00:16:41.000 --> 00:16:45.000]  可能你也看過一些宗教的圖畫,也說到這些情景
[00:16:45.000 --> 00:16:52.000]  耶穌在河水中間站立,上身打赤鱲
[00:16:52.000 --> 00:16:58.000]  然後雙手合十,然後若汗一邊將水倒在他頭上
[00:16:58.000 --> 00:17:06.000]  而耶穌的頭頂有一隻甲子,好像象徵聖靈降臨
[00:17:06.000 --> 00:17:12.000]  而在天上有天父的一團雲,一道光柱照在耶穌身上
[00:17:12.000 --> 00:17:15.000]  可能你也看過一些這樣的圖畫
[00:17:15.000 --> 00:17:24.000]  弗雷夫音只是描述歷史事件,沒有說明聖靈如甲子降下有什麼含義和作用
[00:17:24.000 --> 00:17:32.000]  施禎若汗做事後的陳述,當然在講故事的同時,加上他的神學解釋
[00:17:32.000 --> 00:17:39.000]  他說到聖靈的降下和留在,或本在住在耶穌身上
[00:17:39.000 --> 00:17:48.000]  是要作為證據,證明耶穌得著父上帝親自以聖靈施禮
[00:17:48.000 --> 00:17:54.000]  這要證明耶穌是上帝的兒子
[00:17:54.000 --> 00:18:00.000]  我們下星期有浸禮,大家也見過很多次浸禮
[00:18:00.000 --> 00:18:12.000]  在浸禮時,施禎的牧師也會一面說,我奉父、聖子、聖靈的名給你施禎
[00:18:12.000 --> 00:18:18.000]  你想像一下施禎若汗描述當時的情景是什麼
[00:18:18.000 --> 00:18:28.000]  父上帝將聖靈傾倒在耶穌身上,然後宣告你是我的愛子,我喜悅你
[00:18:28.000 --> 00:18:36.000]  天父上帝找聖靈來幫耶穌施禮
[00:18:36.000 --> 00:18:45.000]  耶穌一方面受水浸,另一方面受聖靈的洗禮
[00:18:45.000 --> 00:18:55.000]  施禎若汗用水幫耶穌行洗禮,但父上帝用聖靈去幫耶穌行洗禮
[00:18:55.000 --> 00:19:02.000]  換言之,耶穌同時接受水和聖靈兩重的洗禮
[00:19:02.000 --> 00:19:07.000]  施禎者分別是若汗和父上帝
[00:19:07.000 --> 00:19:15.000]  當然若汗用水當然是低級一點,父上帝用聖靈的洗禮是高級一點
[00:19:15.000 --> 00:19:23.000]  所以他所說的是雙重的洗禮
[00:19:23.000 --> 00:19:34.000]  舊約通常將耶和華的靈稱為高立,接受的稱為受高者
[00:19:34.000 --> 00:19:41.000]  賜下上帝的靈,即擁有上帝的身份、權柄和能力
[00:19:41.000 --> 00:19:46.000]  《少行傳》裡試圖介紹耶穌基督時
[00:19:46.000 --> 00:19:49.000]  在少行傳十章三十八節都這樣說
[00:19:49.000 --> 00:19:57.000]  上帝怎樣以聖靈和能力高拿撒勒人耶穌,這都是你們知道的
[00:19:57.000 --> 00:20:01.000]  理賽亞其實就是受高者的意思
[00:20:01.000 --> 00:20:09.000]  耶穌接受上帝所施以聖靈的洗,顯明祂就是理賽亞
[00:20:09.000 --> 00:20:15.000]  所以耶穌的受洗是若汗和父上帝共同完成的
[00:20:15.000 --> 00:20:18.000]  名副其實是神人合作
[00:20:18.000 --> 00:20:21.000]  不過施贈若汗沒有因此沾沾自喜
[00:20:21.000 --> 00:20:24.000]  覺得自己和上帝竟然平起平坐
[00:20:24.000 --> 00:20:29.000]  在耶穌受浸的事件上平分秋色,是不是這樣
[00:20:29.000 --> 00:20:34.000]  施贈若汗卻知道他自己所做的其實是微不足道
[00:20:34.000 --> 00:20:37.000]  上帝的行動才是關鍵性
[00:20:37.000 --> 00:20:41.000]  耶穌受人的浸禮,這是盡諸般的義
[00:20:41.000 --> 00:20:46.000]  上帝用聖靈幫他施洗,才證明他是上帝的兒子
[00:20:46.000 --> 00:20:51.000]  幫助人認識耶穌的神聖身份
[00:20:51.000 --> 00:20:55.000]  在我們日常的生活和侍奉中
[00:20:55.000 --> 00:21:01.000]  我們幾乎時時都是神人合作
[00:21:01.000 --> 00:21:05.000]  我們做,上帝也在做
[00:21:05.000 --> 00:21:09.000]  我們的主學是神人合作
[00:21:09.000 --> 00:21:14.000]  我們的主學老師用心去預備,用心去教導
[00:21:14.000 --> 00:21:19.000]  上帝也在裝備我們每一個弟兄姊妹
[00:21:19.000 --> 00:21:22.000]  我們所做的一切都是神人合作
[00:21:22.000 --> 00:21:27.000]  不過我們所有侍奉者都要像施贈若汗一樣
[00:21:27.000 --> 00:21:32.000]  看到自己所做的其實沒有什麼巴閉
[00:21:32.000 --> 00:21:36.000]  上帝的作為才是關鍵性,是不是
[00:21:36.000 --> 00:21:44.000]  就像保羅經常說的,唯有上帝叫生命成長
[00:21:44.000 --> 00:21:47.000]  有人栽中了,有人囂觀了
[00:21:47.000 --> 00:21:50.000]  不過後面那句才是重要的
[00:21:50.000 --> 00:21:53.000]  唯有上帝叫生命成長
[00:21:53.000 --> 00:21:55.000]  所以保羅怎麼說呢
[00:21:55.000 --> 00:21:59.000]  算不得什麼,什麼都算不得什麼
[00:21:59.000 --> 00:22:02.000]  做主席的算不得什麼,領事的算不得什麼
[00:22:02.000 --> 00:22:08.000]  唯有上帝能夠啟迪我們,幫助我們信生命成長
[00:22:08.000 --> 00:22:12.000]  所以每一個侍奉者,一方面我們努力預備
[00:22:12.000 --> 00:22:18.000]  另一方面我們都提醒自己,我們算不得什麼
[00:22:18.000 --> 00:22:22.000]  上帝的作為才是關鍵性
[00:22:22.000 --> 00:22:26.000]  我們不跟上帝爭風頭,爭榮耀
[00:22:26.000 --> 00:22:29.000]  我們將所有榮耀都歸給他
[00:22:29.000 --> 00:22:32.000]  施禎一漢總結他的見證,34節
[00:22:32.000 --> 00:22:37.000]  我看見了,就證明這是上帝的兒子
[00:22:37.000 --> 00:22:43.000]  他兩番指出,先前他沒有耶穌神聖身份的認識
[00:22:43.000 --> 00:22:47.000]  31、33節,但在耶穌受浸的事件裡
[00:22:47.000 --> 00:22:49.000]  他就充分認識了
[00:22:49.000 --> 00:22:53.000]  上帝的兒子,這個不僅僅是身份,也是使命
[00:22:53.000 --> 00:22:56.000]  耶穌基督是那個The Chosen One
[00:22:56.000 --> 00:22:59.000]  上帝所揀選的那個
[00:22:59.000 --> 00:23:02.000]  因為約翰沒有跟上帝爭風頭
[00:23:02.000 --> 00:23:05.000]  沒有太當自己是一回事
[00:23:05.000 --> 00:23:10.000]  他就在侍奉的過程裡,有新的啟迪,新的發現
[00:23:10.000 --> 00:23:13.000]  他認識到他之前的不認識
[00:23:13.000 --> 00:23:16.000]  努力調整和改變自己的想法
[00:23:16.000 --> 00:23:21.000]  幾個星期前,我看一集電視新聞的記錄
[00:23:21.000 --> 00:23:27.000]  講到政府為貧窮家庭的小朋友推行的私有計劃
[00:23:27.000 --> 00:23:30.000]  有一個專業人士擔當導師
[00:23:30.000 --> 00:23:35.000]  定期帶窮家的小朋友參與一些社會活動
[00:23:35.000 --> 00:23:38.000]  去海洋公園,開開他的眼界
[00:23:38.000 --> 00:23:41.000]  那個導師在接受訪問的時候說
[00:23:41.000 --> 00:23:45.000]  他在幫助小朋友開眼界的過程裡
[00:23:45.000 --> 00:23:48.000]  他自己其實也開了眼界
[00:23:48.000 --> 00:23:51.000]  有很多很多的學習
[00:23:51.000 --> 00:23:54.000]  弟兄姊妹,我們在侍奉的過程裡
[00:23:54.000 --> 00:23:59.000]  是否也對上帝,對人,對自己有很多新的發現呢?
[00:23:59.000 --> 00:24:03.000]  我們是否覺得自己在進步中?
[00:24:03.000 --> 00:24:08.000]  只要你不覺得自己很有實力
[00:24:08.000 --> 00:24:14.000]  你不是真的覺得自己隨手行Default mode都可以做到
[00:24:14.000 --> 00:24:19.000]  你們唱了十幾年,幾十年
[00:24:19.000 --> 00:24:21.000]  閉上眼睛都可以唱
[00:24:21.000 --> 00:24:25.000]  如果我們是這樣,你不會學到什麼新的東西
[00:24:25.000 --> 00:24:29.000]  認定每一次都是一個新的機會
[00:24:29.000 --> 00:24:32.000]  然後你會有新的發現
[00:24:32.000 --> 00:24:37.000]  在侍奉裡不停學習,不停發現
[00:24:37.000 --> 00:24:41.000]  我現在在幫助意大利那邊
[00:24:41.000 --> 00:24:46.000]  做一個我以為做了37年很熟悉的事
[00:24:46.000 --> 00:24:51.000]  但我要說其實很多驚嚇,也有很多驚喜
[00:24:51.000 --> 00:24:53.000]  每一次都是新的學習
[00:24:53.000 --> 00:24:57.000]  一個打亂了我既有的想法和做法的新學習
[00:24:57.000 --> 00:24:59.000]  這是很感動的事
[00:24:59.000 --> 00:25:03.000]  你可以確定,施禎若翰在講這個見證之前
[00:25:03.000 --> 00:25:06.000]  他早已經替耶穌受了浸
[00:25:06.000 --> 00:25:08.000]  所以耶穌受浸的時間
[00:25:08.000 --> 00:25:11.000]  是在29節所講的次日
[00:25:11.000 --> 00:25:19.000]  甚至是早過施禎若翰和耶路撒冷的調查團見面的時候
[00:25:19.000 --> 00:25:20.000]  再早一點
[00:25:20.000 --> 00:25:25.000]  不過,總之約翰福音的作者沒有記述耶穌受浸這個歷史事件
[00:25:25.000 --> 00:25:29.000]  只是引述施禎若翰的口述見證
[00:25:29.000 --> 00:25:34.000]  這是為了凸顯施禎若翰最主要的身份和使命
[00:25:34.000 --> 00:25:35.000]  我們一開始就說
[00:25:35.000 --> 00:25:39.000]  施禎若翰這個名字是我們給他取的
[00:25:39.000 --> 00:25:41.000]  不是很準確的
[00:25:41.000 --> 00:25:45.000]  其實他不是一個施浸者
[00:25:45.000 --> 00:25:48.000]  他其實是一個見證者
[00:25:48.000 --> 00:25:52.000]  John the Baptist不是一個最準確對他的描述
[00:25:52.000 --> 00:25:54.000]  是John the Witness
[00:25:54.000 --> 00:25:57.000]  這才是真正他的身份
[00:25:57.000 --> 00:25:59.000]  他不是施浸者
[00:25:59.000 --> 00:26:02.000]  他是見證者
[00:26:02.000 --> 00:26:05.000]  他最重要的責任不是幫助耶穌施浸
[00:26:05.000 --> 00:26:06.000]  幫助其他人施浸
[00:26:06.000 --> 00:26:10.000]  他最重要的責任是為耶穌基督做見證
[00:26:10.000 --> 00:26:13.000]  這是他存在的唯一目的
[00:26:13.000 --> 00:26:16.000]  施禎若翰做了兩個見證之後
[00:26:16.000 --> 00:26:20.000]  第二天,他和兩個門徒再次遇上耶穌
[00:26:20.000 --> 00:26:23.000]  他又做了一句話的見證
[00:26:23.000 --> 00:26:25.000]  35到37節
[00:26:25.000 --> 00:26:29.000]  再次日,約翰和兩個門徒站在那裡
[00:26:29.000 --> 00:26:31.000]  他見耶穌行走就說
[00:26:31.000 --> 00:26:33.000]  看!這是上帝的羔羊
[00:26:33.000 --> 00:26:37.000]  兩個門徒聽見他的話就跟從了耶穌
[00:26:37.000 --> 00:26:39.000]  看!上帝的羔羊
[00:26:39.000 --> 00:26:42.000]  其實這句話是重複他第一個見證
[00:26:42.000 --> 00:26:44.000]  我們剛才說了的第一個見證的內容
