
[00:00:00.000 --> 00:00:02.000]  我們聆聽聖導
[00:02:04.840 --> 00:02:06.840]  田野的酒瘦
[00:02:06.840 --> 00:02:08.240]  臥在蔭下
[00:02:08.240 --> 00:02:10.040]  天空的飛鳥
[00:02:10.040 --> 00:02:11.640]  縮在枝上
[00:02:11.640 --> 00:02:13.440]  凡有血氣的
[00:02:13.440 --> 00:02:15.640]  都從這樹上得食
[00:02:15.640 --> 00:02:18.840]  我在床上夢中
[00:02:18.840 --> 00:02:20.440]  腦中的異象
[00:02:20.440 --> 00:02:23.040]  見有一位守望的聖者
[00:02:23.040 --> 00:02:24.840]  從天而降
[00:02:24.840 --> 00:02:26.640]  大聲呼叫說
[00:02:26.640 --> 00:02:28.440]  佛島這樹
[00:02:28.440 --> 00:02:30.040]  堪下枝子
[00:02:30.040 --> 00:02:31.840]  搖掉葉子
[00:02:31.840 --> 00:02:33.440]  拋散果子
[00:02:33.440 --> 00:02:36.040]  使酒瘦離開樹下
[00:02:36.040 --> 00:02:38.040]  飛鳥躲開樹枝
[00:02:38.040 --> 00:02:41.440]  樹等卻要留在地內
[00:02:41.440 --> 00:02:44.640]  用鐵圈和銅圈箍住
[00:02:44.640 --> 00:02:46.840]  在田野的青草中
[00:02:46.840 --> 00:02:48.840]  讓天路滴濕
[00:02:48.840 --> 00:02:52.840]  使它與地上的瘦一同吃草
[00:02:53.040 --> 00:02:55.040]  使它的心改變
[00:02:55.040 --> 00:02:56.440]  不如人心
[00:02:56.440 --> 00:02:58.640]  給它一個壽心
[00:02:58.640 --> 00:03:00.640]  使它經過七期
[00:03:00.640 --> 00:03:03.640]  這是守望者所發的命
[00:03:03.640 --> 00:03:05.440]  聖者所出的令
[00:03:05.440 --> 00:03:07.440]  好叫世人知道
[00:03:07.440 --> 00:03:10.640]  至高者在人的國中掌權
[00:03:10.640 --> 00:03:13.240]  要將國賜與誰
[00:03:13.240 --> 00:03:14.640]  就賜與誰
[00:03:14.640 --> 00:03:16.840]  或立極卑微的人
[00:03:16.840 --> 00:03:18.440]  執掌國權
[00:03:18.440 --> 00:03:22.240]  這是我尼布格尼薩王所作的夢
[00:03:22.240 --> 00:03:23.840]  百提沙剎
[00:03:23.840 --> 00:03:26.840]  你要說明這夢的講解
[00:03:26.840 --> 00:03:29.640]  因為我國中的一切之事
[00:03:29.640 --> 00:03:33.240]  都不能將夢的講解告訴我
[00:03:33.240 --> 00:03:34.840]  唯獨你能
[00:03:34.840 --> 00:03:37.840]  因你裡頭有聖神的靈
[00:03:37.840 --> 00:03:40.640]  以下是宣講
[00:03:40.640 --> 00:03:43.240]  有本會的主任牧師陳寗全牧師
[00:03:43.240 --> 00:03:44.240]  來到宣講
[00:03:44.240 --> 00:03:48.040]  「隔逢中的中部面對驕傲的人」
[00:03:48.040 --> 00:03:50.040]  陳寗全牧師
[00:03:51.040 --> 00:03:53.040]  頂姐妹平安
[00:03:53.040 --> 00:03:56.040]  感謝主我們今天能夠回來教會裡面
[00:03:56.040 --> 00:03:58.040]  一起領受上帝的話語
[00:03:58.040 --> 00:04:01.040]  我不知道你一回來有什麼感覺
[00:04:01.040 --> 00:04:03.040]  曾經我們在六七月的時候
[00:04:03.040 --> 00:04:05.040]  我們都有實體
[00:04:05.040 --> 00:04:07.040]  然後沒多久又要再停的時候
[00:04:07.040 --> 00:04:09.040]  今天再回來
[00:04:09.040 --> 00:04:13.040]  我相信大家心裡面有很多很深刻的感受
[00:04:13.040 --> 00:04:16.040]  事實上在這半年有多的日子
[00:04:16.040 --> 00:04:18.040]  我們都沒有去過
[00:04:18.040 --> 00:04:22.040]  大家隔著螢幕隔著電腦看
[00:04:22.040 --> 00:04:24.040]  相信我們都盡力做好的
[00:04:24.040 --> 00:04:28.040]  但是和在現場參與崇拜的體會很不同
[00:04:28.040 --> 00:04:31.040]  希望今天我們能夠在這個時間裡面
[00:04:31.040 --> 00:04:34.040]  我們親身面對面的經歷
[00:04:34.040 --> 00:04:36.040]  從神而來的話語
[00:04:36.040 --> 00:04:38.040]  以及對我們一些的勸勉
[00:04:38.040 --> 00:04:40.040]  今天我們看的這段經文
[00:04:40.040 --> 00:04:42.040]  是繼續我們之前看的整個系列
[00:04:42.040 --> 00:04:44.040]  「隔逢中的中部」
[00:04:44.040 --> 00:04:46.040]  事實上但以來
[00:04:46.040 --> 00:04:48.040]  和他三個友人
[00:04:48.040 --> 00:04:50.040]  一直在經歷著尼布甲尼沙
[00:04:50.040 --> 00:04:52.040]  或者被魯巴比倫之後
[00:04:52.040 --> 00:04:54.040]  有幾個朝代
[00:04:54.040 --> 00:04:56.040]  而在第四章裡面
[00:04:56.040 --> 00:04:58.040]  大概是尼布甲尼沙皇
[00:04:58.040 --> 00:05:00.040]  最後一次出現他的名字
[00:05:00.040 --> 00:05:02.040]  然後之後就某程度上
[00:05:02.040 --> 00:05:04.040]  就改換了另外一朝
[00:05:04.040 --> 00:05:08.040]  但是但以來和他三個朋友
[00:05:08.040 --> 00:05:12.040]  他一直在這些不同的君主之下
[00:05:12.040 --> 00:05:14.040]  他繼續忠心地去做
[00:05:14.040 --> 00:05:16.040]  實踐上帝給他們的召命
[00:05:16.040 --> 00:05:18.040]  一個很不容易的處境
[00:05:18.040 --> 00:05:20.040]  一個被擄
[00:05:20.040 --> 00:05:22.040]  好像二等公民的身份
[00:05:22.040 --> 00:05:26.040]  卻是在一個很重要的位置裡面
[00:05:26.040 --> 00:05:28.040]  在關鍵的時刻
[00:05:28.040 --> 00:05:30.040]  他顯露出上帝與他們同在
[00:05:30.040 --> 00:05:32.040]  而且這一班人的生命
[00:05:32.040 --> 00:05:34.040]  能夠在一些很極端
[00:05:34.040 --> 00:05:36.040]  甚至乎有時候
[00:05:36.040 --> 00:05:38.040]  起路不形於色
[00:05:38.040 --> 00:05:40.040]  或者起路無常
[00:05:40.040 --> 00:05:42.040]  的君主之下
[00:05:42.040 --> 00:05:44.040]  他們不單止能夠生存
[00:05:44.040 --> 00:05:46.040]  也能夠將上帝的真理展現出來
[00:05:46.040 --> 00:05:48.040]  今天我們看的第四章
[00:05:48.040 --> 00:05:50.040]  我們剛才讀的經文
[00:05:50.040 --> 00:05:52.040]  我們知道了
[00:05:52.040 --> 00:05:54.040]  尼布甲尼沙皇又再一次發夢
[00:05:54.040 --> 00:05:56.040]  在第二章裡面之前也是這樣
[00:05:56.040 --> 00:05:58.040]  到了第四章又再重複一個這樣的現象
[00:05:58.040 --> 00:06:00.040]  不過這次發這個
[00:06:00.040 --> 00:06:02.040]  是一個噩夢
[00:06:02.040 --> 00:06:04.040]  這個夢特別針對的
[00:06:04.040 --> 00:06:06.040]  就是尼布甲尼沙
[00:06:06.040 --> 00:06:08.040]  不單止是說他見證了上帝的真理
[00:06:08.040 --> 00:06:10.040]  不單止是說他見證了上帝的真理
[00:06:10.040 --> 00:06:12.040]  不單止是說他見證了上帝的真理
[00:06:12.040 --> 00:06:14.040]  不單止是說他見證了上帝的真理
[00:06:14.040 --> 00:06:16.040]  不單止是說他見證了上帝的真理
[00:06:16.040 --> 00:06:18.040]  不單止是說他見證了上帝的真理
[00:06:18.040 --> 00:06:20.040]  不單止是說他見證了上帝的真理
[00:06:20.040 --> 00:06:22.040]  不單止是說他見證了上帝的真理
[00:06:22.040 --> 00:06:24.040]  不單止是說他見證了上帝的真理
[00:06:24.040 --> 00:06:26.040]  不單止是說他見證了上帝的真理
[00:06:26.040 --> 00:06:28.040]  不單止是說他見證了上帝的真理
[00:06:28.040 --> 00:06:30.040]  不單止是說他見證了上帝的真理
[00:06:30.040 --> 00:06:32.040]  不單止是說他見證了上帝的真理
[00:06:32.040 --> 00:06:34.040]  不單止是說他見證了上帝的真理
[00:06:34.040 --> 00:06:36.040]  不單止是說他見證了上帝的真理
[00:06:36.040 --> 00:06:38.040]  不單止是說他見證了上帝的真理
[00:06:38.040 --> 00:06:40.040]  不單止是說他見證了上帝的真理
[00:06:40.040 --> 00:06:42.040]  不單止是說他見證了上帝的真理
[00:06:42.040 --> 00:06:44.040]  不單止是說他見證了上帝的真理
[00:06:44.040 --> 00:06:46.040]  不單止是說他見證了上帝的真理
[00:06:46.040 --> 00:06:48.040]  不單止是說他見證了上帝的真理
[00:06:48.040 --> 00:06:50.040]  不單止是說他見證了上帝的真理
[00:06:50.040 --> 00:06:52.040]  不單止是說他見證了上帝的真理
[00:06:52.040 --> 00:06:54.040]  不單止是說他見證了上帝的真理
[00:06:54.040 --> 00:06:56.040]  不單止是說他見證了上帝的真理
[00:06:56.040 --> 00:06:58.040]  不單止是說他見證了上帝的真理
[00:06:58.040 --> 00:07:00.040]  不單止是說他見證了上帝的真理
[00:07:00.040 --> 00:07:02.040]  不單止是說他見證了上帝的真理
[00:07:02.040 --> 00:07:04.040]  不單止是說他見證了上帝的真理
[00:07:04.040 --> 00:07:06.040]  不單止是說他見證了上帝的真理
[00:07:06.040 --> 00:07:08.040]  不單止是說他見證了上帝的真理
[00:07:08.040 --> 00:07:10.040]  不單止是說他見證了上帝的真理
[00:07:10.040 --> 00:07:12.040]  不單止是說他見證了上帝的真理
[00:07:12.040 --> 00:07:14.040]  不單止是說他見證了上帝的真理
[00:07:14.040 --> 00:07:16.040]  不單止是說他見證了上帝的真理
[00:07:16.040 --> 00:07:18.040]  不單止是說他見證了上帝的真理
[00:07:18.040 --> 00:07:20.040]  不單止是說他見證了上帝的真理
[00:07:20.040 --> 00:07:22.040]  不單止是說他見證了上帝的真理
[00:07:22.040 --> 00:07:24.040]  不單止是說他見證了上帝的真理
[00:07:24.040 --> 00:07:26.040]  不單止是說他見證了上帝的真理
[00:07:26.040 --> 00:07:28.040]  不單止是說他見證了上帝的真理
[00:07:28.040 --> 00:07:30.040]  不單止是說他見證了上帝的真理
[00:07:30.040 --> 00:07:32.040]  不單止是說他見證了上帝的真理
[00:07:32.040 --> 00:07:34.040]  不單止是說他見證了上帝的真理
[00:07:34.040 --> 00:07:36.040]  不單止是說他見證了上帝的真理
[00:07:36.040 --> 00:07:38.040]  不單止是說他見證了上帝的真理
[00:07:38.040 --> 00:07:40.040]  不單止是說他見證了上帝的真理
[00:07:40.040 --> 00:07:42.040]  不單止是說他見證了上帝的真理
[00:07:42.040 --> 00:07:44.040]  不單止是說他見證了上帝的真理
[00:07:44.040 --> 00:07:46.040]  不單止是說他見證了上帝的真理
[00:07:46.040 --> 00:07:48.040]  不單止是說他見證了上帝的真理
[00:07:48.040 --> 00:07:50.040]  不單止是說他見證了上帝的真理
[00:07:50.040 --> 00:07:52.040]  不單止是說他見證了上帝的真理
[00:07:52.040 --> 00:07:54.040]  不單止是說他見證了上帝的真理
[00:07:54.040 --> 00:07:56.040]  不單止是說他見證了上帝的真理
[00:07:56.040 --> 00:07:58.040]  不單止是說他見證了上帝的真理
[00:07:58.040 --> 00:08:00.040]  不單止是說他見證了上帝的真理
[00:08:00.040 --> 00:08:02.040]  不單止是說他見證了上帝的真理
[00:08:02.040 --> 00:08:04.040]  不單止是說他見證了上帝的真理
[00:08:04.040 --> 00:08:06.040]  不單止是說他見證了上帝的真理
[00:08:06.040 --> 00:08:08.040]  不單止是說他見證了上帝的真理
[00:08:08.040 --> 00:08:10.040]  不單止是說他見證了上帝的真理
[00:08:10.040 --> 00:08:12.040]  不單止是說他見證了上帝的真理
[00:08:12.040 --> 00:08:14.040]  不單止是說他見證了上帝的真理
[00:08:14.040 --> 00:08:16.040]  不單止是說他見證了上帝的真理
[00:08:16.040 --> 00:08:18.040]  不單止是說他見證了上帝的真理
[00:08:18.040 --> 00:08:20.040]  不單止是說他見證了上帝的真理
[00:08:20.040 --> 00:08:22.040]  不單止是說他見證了上帝的真理
[00:08:22.040 --> 00:08:24.040]  不單止是說他見證了上帝的真理
[00:08:24.040 --> 00:08:26.040]  不單止是說他見證了上帝的真理
[00:08:26.040 --> 00:08:28.040]  不單止是說他見證了上帝的真理
[00:08:28.040 --> 00:08:30.040]  不單止是說他見證了上帝的真理
[00:08:30.040 --> 00:08:32.040]  不單止是說他見證了上帝的真理
[00:08:32.040 --> 00:08:34.040]  不單止是說他見證了上帝的真理
[00:08:34.040 --> 00:08:36.040]  不單止是說他見證了上帝的真理
[00:08:36.040 --> 00:08:38.040]  不單止是說他見證了上帝的真理
[00:08:38.040 --> 00:08:40.040]  不單止是說他見證了上帝的真理
[00:08:40.040 --> 00:08:42.040]  不單止是說他見證了上帝的真理
[00:08:42.040 --> 00:08:44.040]  不單止是說他見證了上帝的真理
[00:08:44.040 --> 00:08:46.040]  不單止是說他見證了上帝的真理
[00:08:46.040 --> 00:08:48.040]  不單止是說他見證了上帝的真理
[00:08:48.040 --> 00:08:50.040]  不單止是說他見證了上帝的真理
[00:08:50.040 --> 00:08:52.040]  不單止是說他見證了上帝的真理
[00:08:52.040 --> 00:08:54.040]  不單止是說他見證了上帝的真理
[00:08:54.040 --> 00:08:56.040]  不單止是說他見證了上帝的真理
[00:08:56.040 --> 00:08:58.040]  其實在尼泊爾格尼撒王秉政的時候
[00:08:58.040 --> 00:09:00.040]  其實在尼泊爾格尼撒王秉政的時候
[00:09:00.040 --> 00:09:02.040]  新巴比倫王朝秉政了大概五十多年的時間
[00:09:02.040 --> 00:09:04.040]  新巴比倫王朝秉政了大概五十多年的時間
[00:09:04.040 --> 00:09:06.040]  新巴比倫王朝秉政了大概五十多年的時間
[00:09:06.040 --> 00:09:08.040]  而第四章裡面出現的歷史事蹟
[00:09:08.040 --> 00:09:10.040]  而第四章裡面出現的歷史事蹟
[00:09:10.040 --> 00:09:12.040]  大概是他主政的二十多年
[00:09:12.040 --> 00:09:14.040]  大概是他主政的二十多年
[00:09:14.040 --> 00:09:16.040]  第三章到第四章其實不是緊接著的
[00:09:16.040 --> 00:09:18.040]  第三章到第四章其實不是緊接著的
[00:09:18.040 --> 00:09:20.040]  在歷史裡面其實那個時間已經走了二十多年
[00:09:20.040 --> 00:09:22.040]  在歷史裡面其實那個時間已經走了二十多年
[00:09:22.040 --> 00:09:24.040]  聖經學者特別講到
[00:09:24.040 --> 00:09:26.040]  當新巴比倫王朝秉政到二十多年的時間裡面
[00:09:26.040 --> 00:09:28.040]  當新巴比倫王朝秉政到二十多年的時間裡面
[00:09:28.040 --> 00:09:30.040]  整個國家
[00:09:30.040 --> 00:09:32.040]  整個巴比倫的幅員
[00:09:32.040 --> 00:09:34.040]  大到一個地步
[00:09:34.040 --> 00:09:36.040]  是一個超級大帝國
[00:09:36.040 --> 00:09:38.040]  他的幅員由波斯灣到地中海
[00:09:38.040 --> 00:09:40.040]  他的幅員由波斯灣到地中海
[00:09:40.040 --> 00:09:42.040]  南邊由埃及至到伊朗
[00:09:42.040 --> 00:09:44.040]  南邊由埃及至到伊朗
[00:09:44.040 --> 00:09:46.040]  你想一下中東地區所有
[00:09:46.040 --> 00:09:48.040]  包括以前很強大的埃及
[00:09:48.040 --> 00:09:50.040]  包括以前很強大的埃及
[00:09:50.040 --> 00:09:52.040]  在巴比倫帝國之下
[00:09:52.040 --> 00:09:54.040]  而一個這麼寬這麼幅員這麼廣大
[00:09:54.040 --> 00:09:56.040]  而且有這麼多民族的人
[00:09:56.040 --> 00:09:58.040]  而且有這麼多民族的人
[00:09:58.040 --> 00:10:00.040]  來到這個帝國裡面的時候
[00:10:00.040 --> 00:10:02.040]  他的稅收又很厲害
[00:10:02.040 --> 00:10:04.040]  於是乎他有足夠的稅收的時候
[00:10:04.040 --> 00:10:06.040]  於是乎他有足夠的稅收的時候
[00:10:06.040 --> 00:10:08.040]  他就興建了很多不同很偉大的大型的建築
[00:10:08.040 --> 00:10:10.040]  他就興建了很多不同很偉大的大型的建築
[00:10:10.040 --> 00:10:12.040]  其中一個就是
[00:10:12.040 --> 00:10:14.040]  舊的世界七大奇蹟
[00:10:14.040 --> 00:10:16.040]  舊的世界七大奇蹟
[00:10:16.040 --> 00:10:18.040]  那個奇蹟叫做空中花園
[00:10:18.040 --> 00:10:20.040]  不是你家住的那個
[00:10:20.040 --> 00:10:22.040]  不是在52樓有一個隔火層
[00:10:22.040 --> 00:10:24.040]  變成了花園的空中花園
[00:10:24.040 --> 00:10:26.040]  在巴比倫王朝裡面
[00:10:26.040 --> 00:10:28.040]  曾經尼泊爾王爺為了他的愛妃
[00:10:28.040 --> 00:10:30.040]  曾經尼泊爾王爺為了他的愛妃
[00:10:30.040 --> 00:10:32.040]  已經被我們2000多年前
[00:10:32.040 --> 00:10:34.040]  已經想到了
[00:10:34.040 --> 00:10:36.040]  去做一個很大的庭園
[00:10:36.040 --> 00:10:38.040]  而且一級級十級以上
[00:10:38.040 --> 00:10:40.040]  一個很高大
[00:10:40.040 --> 00:10:42.040]  一個很偉大的建築物
[00:10:42.040 --> 00:10:44.040]  上面再滿花草
[00:10:44.040 --> 00:10:46.040]  上面再滿花草
[00:10:46.040 --> 00:10:48.040]  有思鄉病的皇后
[00:10:48.040 --> 00:10:50.040]  每一次去到這個花園
[00:10:50.040 --> 00:10:52.040]  每一次去到這個花園
[00:10:52.040 --> 00:10:54.040]  在這裏走走散步的時候
[00:10:54.040 --> 00:10:56.040]  都能夠想起她的家鄉
[00:10:56.040 --> 00:10:58.040]  建築這麼高的原因就是
[00:10:58.040 --> 00:11:00.040]  讓她可以遙遙遠遠的
[00:11:00.040 --> 00:11:02.040]  看到自己的家鄉
[00:11:02.040 --> 00:11:04.040]  旁邊的鳥語花香
[00:11:04.040 --> 00:11:06.040]  是一個賞心樂事
[00:11:06.040 --> 00:11:08.040]  在這裡說到尼泊爾格尼薩王
[00:11:08.040 --> 00:11:10.040]  安居在宮中
[00:11:10.040 --> 00:11:12.040]  宮中就是空中花園
[00:11:12.040 --> 00:11:14.040]  宮中就是空中花園
[00:11:14.040 --> 00:11:16.040]  窮盡當時大量的稅收
[00:11:16.040 --> 00:11:18.040]  窮盡當時大量的稅收
[00:11:18.040 --> 00:11:20.040]  而且有很多建築的智慧在當中
[00:11:20.040 --> 00:11:22.040]  所起的
[00:11:22.040 --> 00:11:24.040]  今天這個空中花園還有歷史遺跡
[00:11:24.040 --> 00:11:26.040]  不過只剩下地底
[00:11:26.040 --> 00:11:28.040]  上面空中的地震和打仗都沒有了
[00:11:28.040 --> 00:11:30.040]  上面空中的地震和打仗都沒有了
[00:11:30.040 --> 00:11:32.040]  尼泊爾格尼薩王在一個
[00:11:32.040 --> 00:11:34.040]  很值得自豪的宮殿裏
[00:11:34.040 --> 00:11:36.040]  他就覺得自己一切
[00:11:36.040 --> 00:11:38.040]  都很平順
[00:11:38.040 --> 00:11:40.040]  很平安很滿足
[00:11:40.040 --> 00:11:42.040]  過著他自己主政的日子
[00:11:42.040 --> 00:11:44.040]  過著他自己主政的日子
[00:11:44.040 --> 00:11:46.040]  大概在這二十多年的經歷裏
[00:11:46.040 --> 00:11:48.040]  大概在這二十多年的經歷裏
[00:11:48.040 --> 00:11:50.040]  他一切都很滿足
[00:11:50.040 --> 00:11:52.040]  不過在他最滿足的時間裏
[00:11:52.040 --> 00:11:54.040]  然後第十節裏就開始記載著
[00:11:54.040 --> 00:11:56.040]  然後第十節裏就開始記載著
[00:11:56.040 --> 00:11:58.040]  所有東西都是令他
[00:11:58.040 --> 00:12:00.040]  心滿意足的王朝
[00:12:00.040 --> 00:12:02.040]  心滿意足的王朝
[00:12:02.040 --> 00:12:04.040]  這個王就發了一個很奇怪的夢
[00:12:04.040 --> 00:12:06.040]  這個王就發了一個很奇怪的夢
[00:12:06.040 --> 00:12:08.040]  在第十節到第十七節裏
[00:12:08.040 --> 00:12:10.040]  特別是第十三節
[00:12:10.040 --> 00:12:12.040]  十三節裏講到
[00:12:12.040 --> 00:12:14.040]  我在床上腦裏有個異象
[00:12:14.040 --> 00:12:16.040]  見有一位守望的聖者
[00:12:16.040 --> 00:12:18.040]  從天而降
[00:12:18.040 --> 00:12:20.040]  大聲呼喊說
[00:12:20.040 --> 00:12:22.040]  佛島這棵樹
[00:12:22.040 --> 00:12:24.040]  撼下枝子搖掉的葉子
[00:12:24.040 --> 00:12:26.040]  拋散那些果子
[00:12:26.040 --> 00:12:28.040]  使酒獸離開樹下
[00:12:28.040 --> 00:12:30.040]  飛鳥離開樹枝
[00:12:30.040 --> 00:12:32.040]  樹等卻要留在地內
[00:12:32.040 --> 00:12:34.040]  用鐵圈和銅圈箍住
[00:12:34.040 --> 00:12:36.040]  在田野的青草中
[00:12:36.040 --> 00:12:38.040]  讓天路滴濕
[00:12:38.040 --> 00:12:40.040]  使他和地上的獸
[00:12:40.040 --> 00:12:42.040]  一同吃草
[00:12:42.040 --> 00:12:44.040]  使他的心改變
[00:12:44.040 --> 00:12:46.040]  不如人心
[00:12:46.040 --> 00:12:48.040]  給他一個獸心
[00:12:48.040 --> 00:12:50.040]  使他經歷七期
[00:12:50.040 --> 00:12:52.040]  這是守望者所發的命
[00:12:52.040 --> 00:12:54.040]  聖者所出的命
[00:12:54.040 --> 00:12:56.040]  好叫世人知道
[00:12:56.040 --> 00:12:58.040]  至高者在人的國中掌權
[00:12:58.040 --> 00:13:00.040]  要將國賜與誰就賜與誰
[00:13:00.040 --> 00:13:02.040]  或立卑微的人
[00:13:02.040 --> 00:13:04.040]  執掌國權
[00:13:04.040 --> 00:13:06.040]  在這個夢裏面
[00:13:06.040 --> 00:13:08.040]  他見到一棵很大的樹
[00:13:08.040 --> 00:13:10.040]  突然之間有天而降的聖者
[00:13:10.040 --> 00:13:12.040]  將這棵很大的樹
[00:13:12.040 --> 00:13:14.040]  斬了它
[00:13:14.040 --> 00:13:16.040]  撼下枝子搖掉葉子
[00:13:16.040 --> 00:13:18.040]  拋散那些果子
[00:13:18.040 --> 00:13:20.040]  然後斬了它
[00:13:20.040 --> 00:13:22.040]  剩下樹等
[00:13:22.040 --> 00:13:24.040]  然後
[00:13:24.040 --> 00:13:26.040]  令到本來一棵參天大樹
[00:13:26.040 --> 00:13:28.040]  裡面寄居了
[00:13:28.040 --> 00:13:30.040]  或者棲息了很多動物
[00:13:30.040 --> 00:13:32.040]  那些葉子
[00:13:32.040 --> 00:13:34.040]  被人搶走了
[00:13:34.040 --> 00:13:36.040]  棲息了很多動物
[00:13:36.040 --> 00:13:38.040]  那些野獸動物飛鳥
[00:13:38.040 --> 00:13:40.040]  全部趕走它
[00:13:40.040 --> 00:13:42.040]  這棵樹的意象就是這樣
[00:13:42.040 --> 00:13:44.040]  然後
[00:13:44.040 --> 00:13:46.040]  第二個意象就是
[00:13:46.040 --> 00:13:48.040]  要將這個心
[00:13:48.040 --> 00:13:50.040]  這棵樹的心
[00:13:50.040 --> 00:13:52.040]  或者將人的心
[00:13:52.040 --> 00:13:54.040]  改變更換過來
[00:13:54.040 --> 00:13:56.040]  變成一個野獸的心
[00:13:56.040 --> 00:13:58.040]  經過七期
[00:13:58.040 --> 00:14:00.040]  一個完全的周期
[00:14:00.040 --> 00:14:02.040]  完全的日期
[00:14:02.040 --> 00:14:04.040]  日期滿了
[00:14:04.040 --> 00:14:06.040]  才回復給它
[00:14:06.040 --> 00:14:08.040]  國中來掌權
[00:14:08.040 --> 00:14:10.040]  第十七節就是這個夢裡面
[00:14:10.040 --> 00:14:12.040]  一個很重要的
[00:14:12.040 --> 00:14:14.040]  聖者所說的話
[00:14:14.040 --> 00:14:16.040]  就是要將國賜予誰
[00:14:16.040 --> 00:14:18.040]  就賜予誰
[00:14:18.040 --> 00:14:20.040]  或立極卑微的人
[00:14:20.040 --> 00:14:22.040]  執掌王權
[00:14:22.040 --> 00:14:24.040]  這個夢是很奇怪的
[00:14:24.040 --> 00:14:26.040]  當一個如日方中的尼布甲尼撒王
[00:14:26.040 --> 00:14:28.040]  看到整個
[00:14:28.040 --> 00:14:30.040]  他自己的國家
[00:14:30.040 --> 00:14:32.040]  進入一個高峰的時候
[00:14:32.040 --> 00:14:34.040]  突然間看到一個這樣的夢
[00:14:34.040 --> 00:14:36.040]  某程度上是一個很大的惡夢
[00:14:36.040 --> 00:14:38.040]  但是他不懂得解釋
[00:14:38.040 --> 00:14:40.040]  於是就找回
[00:14:40.040 --> 00:14:42.040]  之前他所訓練的一班迦勒底
[00:14:42.040 --> 00:14:44.040]  迦勒底其實就是巴比倫的
[00:14:44.040 --> 00:14:46.040]  那些族人
[00:14:46.040 --> 00:14:48.040]  找那裡通過裡面的術士
[00:14:48.040 --> 00:14:50.040]  沒有一個人能夠將
[00:14:50.040 --> 00:14:52.040]  他這個夢可以完完全全
[00:14:52.040 --> 00:14:54.040]  地解釋出來
[00:14:54.040 --> 00:14:56.040]  於是尼布甲尼撒王
[00:14:56.040 --> 00:14:58.040]  再一次
[00:14:58.040 --> 00:15:00.040]  要找丹爾利
[00:15:00.040 --> 00:15:02.040]  來將他這個夢
[00:15:02.040 --> 00:15:04.040]  解釋出來
[00:15:04.040 --> 00:15:06.040]  我沒有印給大家
[00:15:06.040 --> 00:15:08.040]  不過在第四章22-27節
[00:15:08.040 --> 00:15:10.040]  丹爾利就將
[00:15:10.040 --> 00:15:12.040]  這個夢
