
[00:00:00.000 --> 00:00:10.000]  《新命記》第四章 第15至20節
[00:02:34.000 --> 00:02:37.000]  你們剩下的人數稀少
[00:02:37.000 --> 00:02:39.000]  在那裡
[00:02:39.000 --> 00:02:42.000]  你們必侍奉人手所造的神
[00:02:42.000 --> 00:02:44.000]  就是用木石造成
[00:02:44.000 --> 00:02:46.000]  不能看
[00:02:46.000 --> 00:02:48.000]  不能聽
[00:02:48.000 --> 00:02:49.000]  不能吃
[00:02:49.000 --> 00:02:51.000]  不能聞的神
[00:02:51.000 --> 00:02:52.000]  但你們在那裡
[00:02:52.000 --> 00:02:55.000]  必尋求耶和華你的神
[00:02:55.000 --> 00:02:59.000]  你盡心盡性尋求他的時候
[00:02:59.000 --> 00:03:01.000]  就必尋見
[00:03:01.000 --> 00:03:04.000]  日後你遭遇一切患難的時候
[00:03:04.000 --> 00:03:08.000]  你必歸回耶和華你的神
[00:03:08.000 --> 00:03:10.000]  聽從他的話
[00:03:10.000 --> 00:03:11.000]  耶和華你神
[00:03:11.000 --> 00:03:14.000]  源是有憐憫的神
[00:03:14.000 --> 00:03:16.000]  他總不撇下你
[00:03:16.000 --> 00:03:18.000]  不滅絕你
[00:03:18.000 --> 00:03:19.000]  也不忘記
[00:03:19.000 --> 00:03:23.000]  他起世與你滅祖所立的約
[00:03:23.000 --> 00:03:31.000]  弟兄姊妹平安
[00:03:31.000 --> 00:03:33.000]  再繼續我們
[00:03:33.000 --> 00:03:35.000]  《新命記》這個系列的宣講
[00:03:35.000 --> 00:03:37.000]  剛才那段經文其實你都會發覺
[00:03:37.000 --> 00:03:39.000]  就好像今天我們這個講題
[00:03:39.000 --> 00:03:41.000]  很清楚了
[00:03:41.000 --> 00:03:43.000]  是講與偶像有關的事情
[00:03:43.000 --> 00:03:45.000]  雕刻偶像的事情
[00:03:45.000 --> 00:03:46.000]  事實上
[00:03:46.000 --> 00:03:48.000]  來到《新命記》這個段落
[00:03:48.000 --> 00:03:50.000]  你會發覺摩西開始訴諸於
[00:03:50.000 --> 00:03:53.000]  以色列民和上帝所立的約
[00:03:53.000 --> 00:03:55.000]  透過約裡面的內容
[00:03:55.000 --> 00:03:58.000]  提醒第二代的以色列人
[00:03:58.000 --> 00:04:00.000]  他們在進入迦南的時候
[00:04:00.000 --> 00:04:02.000]  要謹記一些事情
[00:04:02.000 --> 00:04:05.000]  包括雕刻偶像的事情
[00:04:05.000 --> 00:04:06.000]  摩西提醒以色列人
[00:04:06.000 --> 00:04:08.000]  好像經文所說
[00:04:08.000 --> 00:04:10.000]  當日上帝在河列山
[00:04:10.000 --> 00:04:13.000]  與百姓立約的時候
[00:04:13.000 --> 00:04:15.000]  百姓其實只聽到的是什麼?
[00:04:15.000 --> 00:04:17.000]  聲音
[00:04:17.000 --> 00:04:19.000]  他們只聽見神的聲音
[00:04:19.000 --> 00:04:21.000]  其實沒有看見過
[00:04:21.000 --> 00:04:23.000]  上帝的形象到底是怎樣
[00:04:23.000 --> 00:04:27.000]  上帝從烈火裡面對百姓說話
[00:04:27.000 --> 00:04:31.000]  將祂的律例典章教訓百姓
[00:04:31.000 --> 00:04:33.000]  要求他們進入迦南的時候
[00:04:33.000 --> 00:04:35.000]  得地為業的時候
[00:04:35.000 --> 00:04:37.000]  就在當地遵守上帝的教訓
[00:04:37.000 --> 00:04:39.000]  藉此在萬民裡面
[00:04:39.000 --> 00:04:42.000]  顯出與眾不同的智慧
[00:04:42.000 --> 00:04:44.000]  為上帝作見證
[00:04:44.000 --> 00:04:46.000]  由此可見
[00:04:46.000 --> 00:04:47.000]  我們在這裡看到
[00:04:47.000 --> 00:04:49.000]  以色列人的信仰
[00:04:49.000 --> 00:04:52.000]  與外邦人有一個很明顯的分別
[00:04:52.000 --> 00:04:54.000]  就是他們敬拜的上帝
[00:04:54.000 --> 00:04:56.000]  看不看得見?
[00:04:56.000 --> 00:04:58.000]  其實是看不見的
[00:04:58.000 --> 00:04:59.000]  他們是敬拜一個
[00:04:59.000 --> 00:05:02.000]  看不見形象的上帝
[00:05:02.000 --> 00:05:04.000]  他們不像當時外邦人
[00:05:04.000 --> 00:05:06.000]  他們膜拜偶像
[00:05:06.000 --> 00:05:08.000]  一定要有一個實物
[00:05:08.000 --> 00:05:10.000]  一定要製造一個
[00:05:10.000 --> 00:05:12.000]  看得見的神像來敬拜
[00:05:12.000 --> 00:05:13.000]  換句話來說
[00:05:13.000 --> 00:05:18.000]  以色列人的上帝之所以與眾不同
[00:05:18.000 --> 00:05:20.000]  不是因為上帝耶和華
[00:05:20.000 --> 00:05:22.000]  本身看上去有什麼獨特
[00:05:22.000 --> 00:05:23.000]  因為看不見
[00:05:23.000 --> 00:05:26.000]  不是因為耶和華本身身光頸靚
[00:05:26.000 --> 00:05:27.000]  高大威猛
[00:05:27.000 --> 00:05:29.000]  上帝說我沒有顯露過
[00:05:29.000 --> 00:05:31.000]  我的形象給人看
[00:05:31.000 --> 00:05:33.000]  以色列人之所以與眾不同
[00:05:33.000 --> 00:05:34.000]  是什麼呢?
[00:05:34.000 --> 00:05:36.000]  是因為他們自己
[00:05:36.000 --> 00:05:37.000]  透過遵守上帝的律法
[00:05:37.000 --> 00:05:39.000]  而與眾不同
[00:05:39.000 --> 00:05:41.000]  所以不是上帝看上去
[00:05:41.000 --> 00:05:42.000]  有一個形象與別不同
[00:05:42.000 --> 00:05:45.000]  是上帝要求他的子民
[00:05:45.000 --> 00:05:47.000]  分別為性
[00:05:47.000 --> 00:05:49.000]  當他們進入迦南的時候
[00:05:49.000 --> 00:05:51.000]  就要看起來不一樣
[00:05:51.000 --> 00:05:52.000]  意思是什麼呢?
[00:05:52.000 --> 00:05:53.000]  上帝說得很清楚
[00:05:53.000 --> 00:05:55.000]  就是遵守上帝的吩咐
[00:05:55.000 --> 00:05:57.000]  遵守上帝的吩咐的時候
[00:05:57.000 --> 00:05:59.000]  你就在萬民中分辨出來
[00:05:59.000 --> 00:06:01.000]  有不一樣的社會秩序
[00:06:01.000 --> 00:06:03.000]  不一樣的道德標準
[00:06:03.000 --> 00:06:05.000]  不一樣的敬拜原則
[00:06:05.000 --> 00:06:06.000]  這個我們經常說
[00:06:06.000 --> 00:06:08.000]  以色列人如何在萬民中
[00:06:08.000 --> 00:06:10.000]  有分別的意思
[00:06:10.000 --> 00:06:12.000]  換句話來說
[00:06:12.000 --> 00:06:14.000]  假如上帝的子民
[00:06:14.000 --> 00:06:16.000]  真的抵受不了誘惑
[00:06:16.000 --> 00:06:17.000]  他仿效迦南人
[00:06:17.000 --> 00:06:19.000]  膜拜偶像
[00:06:19.000 --> 00:06:21.000]  膜拜一個看得見的神像
[00:06:21.000 --> 00:06:22.000]  這種習性
[00:06:22.000 --> 00:06:24.000]  很自然他就會失去什麼呢?
[00:06:24.000 --> 00:06:26.000]  失去了他的獨特性
[00:06:26.000 --> 00:06:28.000]  你想像一下
[00:06:28.000 --> 00:06:30.000]  大家在迦南一樣生活
[00:06:30.000 --> 00:06:31.000]  一樣耕種
[00:06:31.000 --> 00:06:32.000]  他有拜他的神像
[00:06:32.000 --> 00:06:34.000]  你也有耶和華的神像
[00:06:34.000 --> 00:06:36.000]  其實沒有分別
[00:06:36.000 --> 00:06:39.000]  大家都是用同一種敬拜的方式
[00:06:39.000 --> 00:06:40.000]  換句話來說
[00:06:40.000 --> 00:06:41.000]  假如以色列人
[00:06:41.000 --> 00:06:43.000]  抵受不了雕刻偶像的試探
[00:06:43.000 --> 00:06:47.000]  他們就不能夠在萬民中分辨出來
[00:06:47.000 --> 00:06:49.000]  亦因為這樣
[00:06:49.000 --> 00:06:52.000]  他們也破壞了和上帝索納的約
[00:06:52.000 --> 00:06:54.000]  因為上帝要求他們
[00:06:54.000 --> 00:06:56.000]  要與別不同
[00:06:56.000 --> 00:06:58.000]  在萬民中作見證
[00:06:58.000 --> 00:07:00.000]  既然破壞上帝的約
[00:07:00.000 --> 00:07:03.000]  自然上帝會履行約的吩咐
[00:07:03.000 --> 00:07:05.000]  上帝會管教
[00:07:05.000 --> 00:07:06.000]  甚至是原例管教
[00:07:06.000 --> 00:07:09.000]  收回他對子民所應許的一切
[00:07:09.000 --> 00:07:11.000]  所以你會看到摩西
[00:07:11.000 --> 00:07:14.000]  為什麼要在這裡鄭重提醒新一代的百姓
[00:07:14.000 --> 00:07:17.000]  不要禁戒雕刻偶像
[00:07:17.000 --> 00:07:25.000]  特別當以色列人進入迦南定居之後
[00:07:25.000 --> 00:07:28.000]  你會發覺他們的生活方式會大大改變
[00:07:28.000 --> 00:07:30.000]  過去三十多四十年
[00:07:30.000 --> 00:07:32.000]  他們在抗疫是做什麼的?
[00:07:32.000 --> 00:07:34.000]  怎樣謀生?
[00:07:34.000 --> 00:07:35.000]  考考大家
[00:07:35.000 --> 00:07:38.000]  雖然我們還未讀到初一及二
[00:07:38.000 --> 00:07:42.000]  他們是靠上帝降馬拿
[00:07:42.000 --> 00:07:43.000]  不用耕種
[00:07:43.000 --> 00:07:44.000]  每天按上帝吩咐
[00:07:44.000 --> 00:07:46.000]  每天撿一份就行了
[00:07:46.000 --> 00:07:48.000]  四十年都是這樣
[00:07:48.000 --> 00:07:50.000]  但現在進入迦南又如何?
[00:07:50.000 --> 00:07:52.000]  你會發覺上帝稍後就會停止降馬拿
[00:07:52.000 --> 00:07:56.000]  他們要很務實地耕種
[00:07:56.000 --> 00:08:00.000]  他們要轉型用農耕種植的方式生活
[00:08:00.000 --> 00:08:06.000]  自然對天氣對氣候的需求一定會大增
[00:08:06.000 --> 00:08:10.000]  也很容易受迦南當地的宗教引誘
[00:08:10.000 --> 00:08:17.000]  敬拜供奉當地人以為能夠掌管天氣氣候的偶像假神
[00:08:17.000 --> 00:08:20.000]  事實上這裡說偶像敬拜是什麼回事呢?
[00:08:20.000 --> 00:08:24.000]  是說人試圖用一個實物
[00:08:24.000 --> 00:08:31.000]  用一個物件來理解或代替一些比較抽象的觀念或事物
[00:08:31.000 --> 00:08:34.000]  舉個例子
[00:08:34.000 --> 00:08:36.000]  有沒有人用iphone?
[00:08:36.000 --> 00:08:39.000]  iphone有個形象是什麼?
[00:08:39.000 --> 00:08:40.000]  當初推出的時候
[00:08:40.000 --> 00:08:42.000]  就是簡約
[00:08:42.000 --> 00:08:44.000]  以前的手機有很多按鈕
[00:08:44.000 --> 00:08:45.000]  很複雜的
[00:08:45.000 --> 00:08:48.000]  現在一顆圓形就能搞定
[00:08:48.000 --> 00:08:52.000]  如果純粹說iphone的概念很簡約
[00:08:52.000 --> 00:08:54.000]  很簡樸的
[00:08:54.000 --> 00:08:55.000]  那你會怎樣?
[00:08:55.000 --> 00:08:56.000]  你不會理解的
[00:08:56.000 --> 00:08:58.000]  直到實物出現
[00:08:58.000 --> 00:09:02.000]  你就會知道什麼是簡約
[00:09:02.000 --> 00:09:04.000]  一顆圓形就能搞定
[00:09:04.000 --> 00:09:10.000]  這個就是所謂將比較難理解的抽象理念
[00:09:10.000 --> 00:09:13.000]  去具體化形象化視覺化
[00:09:13.000 --> 00:09:15.000]  你見到就會明白
[00:09:15.000 --> 00:09:19.000]  如果用當時的迦南文化
[00:09:19.000 --> 00:09:22.000]  迦南人會普遍會膜拜一個女神
[00:09:22.000 --> 00:09:25.000]  叫做阿瑟拉或阿斯他祿
[00:09:25.000 --> 00:09:29.000]  但他們不會在意阿斯他祿是怎麼來的
[00:09:29.000 --> 00:09:31.000]  不會理會他的由來
[00:09:31.000 --> 00:09:34.000]  最重要的是他的功能是什麼?
[00:09:34.000 --> 00:09:37.000]  偶像敬拜是強調功能
[00:09:37.000 --> 00:09:43.000]  阿斯他祿或阿瑟拉是掌管生殖和生產的
[00:09:43.000 --> 00:09:47.000]  於是迦南人如何將這個概念具體化?
[00:09:47.000 --> 00:09:49.000]  幫自己明白
[00:09:49.000 --> 00:09:55.000]  為阿斯他祿雕造一個擁有女性生殖器官的實體神像
[00:09:55.000 --> 00:10:03.000]  並且他看到這個神像就知道
[00:10:03.000 --> 00:10:07.000]  他是負責掌管生產和生育的
[00:10:07.000 --> 00:10:09.000]  就將這個概念具體化了
[00:10:09.000 --> 00:10:10.000]  看得見
[00:10:10.000 --> 00:10:13.000]  每天他看到這個阿斯他祿的神像
[00:10:13.000 --> 00:10:15.000]  他就會想起
[00:10:15.000 --> 00:10:17.000]  只要我敬拜供奉他
[00:10:17.000 --> 00:10:21.000]  他就會保佑我農作物可以生產
[00:10:21.000 --> 00:10:23.000]  保佑我人丁興旺
[00:10:23.000 --> 00:10:27.000]  事實上偶像敬拜很強調的就是這種功能性
[00:10:27.000 --> 00:10:30.000]  所以摩西告誡百姓
[00:10:30.000 --> 00:10:31.000]  不可以這樣做
[00:10:31.000 --> 00:10:34.000]  不可以奉行當地人的偶像敬拜
[00:10:34.000 --> 00:10:37.000]  為自己雕造偶像
[00:10:37.000 --> 00:10:39.000]  第十七節開始說
[00:10:39.000 --> 00:10:45.000]  不可以將你眼所見的想像幻化成為一個實體敬拜的木像
[00:10:45.000 --> 00:10:47.000]  不可以雕造
[00:10:47.000 --> 00:10:49.000]  無論是男的像也好,女的像也好
[00:10:49.000 --> 00:10:52.000]  飛鳥,走獸,爬蟲,魚也好
[00:10:52.000 --> 00:10:55.000]  不可以雕個偶像來供奉他們
[00:10:55.000 --> 00:10:57.000]  也不可以看天空
[00:10:57.000 --> 00:11:00.000]  看到星星,月亮,太陽
[00:11:00.000 --> 00:11:02.000]  這些比較難去雕造
[00:11:02.000 --> 00:11:04.000]  不可以去敬拜天像
[00:11:04.000 --> 00:11:05.000]  也不可以
[00:11:05.000 --> 00:11:09.000]  有些聖經學者注意到
[00:11:09.000 --> 00:11:11.000]  剛才說的偶像排列
[00:11:11.000 --> 00:11:15.000]  不可以雕刻人類
[00:11:15.000 --> 00:11:18.000]  動物,飛鳥,魚類,日月,星辰
[00:11:18.000 --> 00:11:22.000]  其實你會發覺和創世紀第一章上帝創造的秩序是怎樣
[00:11:22.000 --> 00:11:24.000]  基本上是相反的
[00:11:24.000 --> 00:11:25.000]  反過來
[00:11:25.000 --> 00:11:29.000]  似乎摩西是想說出一件事
[00:11:29.000 --> 00:11:33.000]  假如人去敬拜自己雕刻出來的偶像
[00:11:33.000 --> 00:11:37.000]  其實就是違反了上帝創造的秩序
[00:11:37.000 --> 00:11:39.000]  你搞亂上帝的秩序
[00:11:39.000 --> 00:11:41.000]  當人搞亂上帝的秩序
[00:11:41.000 --> 00:11:43.000]  他自己的生活也會怎樣
[00:11:43.000 --> 00:11:45.000]  會亂七八糟
[00:11:45.000 --> 00:11:46.000]  會失去秩序
[00:11:46.000 --> 00:11:47.000]  出錯
[00:11:47.000 --> 00:11:48.000]  就是這麼簡單
[00:11:48.000 --> 00:11:53.000]  所以上帝為什麼禁止以色列人去雕刻偶像
[00:11:53.000 --> 00:11:54.000]  就算你說
[00:11:54.000 --> 00:11:56.000]  我現在雕一個偶像
[00:11:56.000 --> 00:11:57.000]  我叫他做事
[00:11:57.000 --> 00:11:58.000]  我敬拜他
[00:11:58.000 --> 00:11:59.000]  我沒有敬拜別神
[00:11:59.000 --> 00:12:01.000]  我真的敬拜上帝
[00:12:01.000 --> 00:12:03.000]  不過我有一個對象
[00:12:03.000 --> 00:12:04.000]  有一個實物
[00:12:04.000 --> 00:12:05.000]  可以嗎
[00:12:05.000 --> 00:12:06.000]  不可以
[00:12:06.000 --> 00:12:08.000]  也不可以
[00:12:08.000 --> 00:12:10.000]  以色列人就是因為這樣
[00:12:10.000 --> 00:12:11.000]  曾經敗壞自己
[00:12:11.000 --> 00:12:14.000]  幾乎搞到滅亡
[00:12:14.000 --> 00:12:18.000]  事實上你看文素上一代的以色列人就是這樣
[00:12:18.000 --> 00:12:24.000]  當時摩西和上帝在山上四十晝夜
[00:12:24.000 --> 00:12:25.000]  遲遲都未下來
[00:12:25.000 --> 00:12:27.000]  山下的百姓又開始怎樣
[00:12:27.000 --> 00:12:28.000]  開始害怕
[00:12:28.000 --> 00:12:30.000]  摩西不回來是否已經有什麼不測
[00:12:30.000 --> 00:12:31.000]  上帝又不出聲
[00:12:31.000 --> 00:12:32.000]  不如這樣
[00:12:32.000 --> 00:12:34.000]  阿倫就說我們做一個像
[00:12:34.000 --> 00:12:37.000]  我們收集一些金器出來
[00:12:37.000 --> 00:12:39.000]  我們打造一隻牛犢
[00:12:39.000 --> 00:12:40.000]  我們叫他做上帝
[00:12:40.000 --> 00:12:41.000]  耶和華
[00:12:41.000 --> 00:12:42.000]  這個就是耶和華
[00:12:42.000 --> 00:12:43.000]  他帶領我們
[00:12:43.000 --> 00:12:45.000]  他也是在敬拜耶和華
[00:12:45.000 --> 00:12:48.000]  但是卻是惹來上帝的震怒
[00:12:48.000 --> 00:12:49.000]  並且刑罰他們
[00:12:49.000 --> 00:12:51.000]  換句話來說
[00:12:51.000 --> 00:12:53.000]  即使你雕刻一個偶像
[00:12:53.000 --> 00:12:55.000]  叫他做上帝
[00:12:55.000 --> 00:12:56.000]  耶和華
[00:12:56.000 --> 00:12:57.000]  我供奉他
[00:12:57.000 --> 00:12:58.000]  都不可以
[00:12:58.000 --> 00:13:00.000]  原因是摩西十五節說得很清楚
[00:13:00.000 --> 00:13:03.000]  上帝和我們納約的時候
[00:13:03.000 --> 00:13:05.000]  並沒有顯現
[00:13:05.000 --> 00:13:07.000]  他實際是什麼模樣
[00:13:07.000 --> 00:13:10.000]  他是通過說話
[00:13:10.000 --> 00:13:14.000]  讓我們認識他的旨意和要求
[00:13:14.000 --> 00:13:16.000]  我們是這樣和上帝建立關係
[00:13:16.000 --> 00:13:17.000]  不是通過形象
[00:13:17.000 --> 00:13:20.000]  是通過上帝的聲音和說話
[00:13:20.000 --> 00:13:21.000]  換句話來說
[00:13:21.000 --> 00:13:23.000]  沒有人可以憑自己肉眼
[00:13:23.000 --> 00:13:26.000]  建構想像出上帝的形象
[00:13:26.000 --> 00:13:29.000]  任何人間想像出來的偶像
[00:13:29.000 --> 00:13:31.000]  就算你叫他做耶和華上帝也好
[00:13:31.000 --> 00:13:37.000]  都只會是一個不完全矮化了
[00:13:37.000 --> 00:13:40.000]  甚至扭曲了的上帝
[00:13:40.000 --> 00:13:43.000]  代表你對上帝的完美
[00:13:43.000 --> 00:13:44.000]  是一種虧欠
[00:13:44.000 --> 00:13:46.000]  造成一種褻瀆
[00:13:46.000 --> 00:13:48.000]  很清楚
[00:13:48.000 --> 00:13:49.000]  我們不難理解
[00:13:49.000 --> 00:13:50.000]  不過
[00:13:50.000 --> 00:13:51.000]  知歸知
[00:13:51.000 --> 00:13:54.000]  人總是明知不可為
[00:13:54.000 --> 00:13:56.000]  而為之
[00:13:56.000 --> 00:13:57.000]  為什麼呢?
[00:13:57.000 --> 00:13:59.000]  因為偶像的敬拜
[00:13:59.000 --> 00:14:02.000]  確實有一種很強大的吸引力
[00:14:02.000 --> 00:14:05.000]  就是他會給人一種安全感
[00:14:05.000 --> 00:14:07.000]  掌控的感覺
[00:14:07.000 --> 00:14:09.000]  又再舉個例子
[00:14:09.000 --> 00:14:12.000]  我們說加南人除了敬拜阿斯塔諾這個女神之外
[00:14:12.000 --> 00:14:14.000]  都會敬拜她的丈夫
[00:14:14.000 --> 00:14:16.000]  一個男性的神
[00:14:16.000 --> 00:14:17.000]  叫做巴力
[00:14:17.000 --> 00:14:18.000]  你熟悉的巴力
[00:14:18.000 --> 00:14:20.000]  你見到在舊約
[00:14:20.000 --> 00:14:23.000]  經常處理敬拜巴力的問題
[00:14:23.000 --> 00:14:26.000]  加南人知道自己沒有能力掌控大自然
[00:14:26.000 --> 00:14:28.000]  他沒有這個能力
[00:14:28.000 --> 00:14:29.000]  但可以怎樣呢?
[00:14:29.000 --> 00:14:31.000]  我可以雕一個偶像出來
[00:14:31.000 --> 00:14:32.000]  雕一個實體的木像
[00:14:32.000 --> 00:14:34.000]  我叫他做巴力
[00:14:34.000 --> 00:14:36.000]  我賦予巴力他的能力和權力
[00:14:36.000 --> 00:14:41.000]  巴力你就是掌管世間的風風雨雨
[00:14:41.000 --> 00:14:43.000]  降雨
[00:14:43.000 --> 00:14:45.000]  風調雨順
[00:14:45.000 --> 00:14:47.000]  就是巴力你去控制
[00:14:47.000 --> 00:14:50.000]  然後我就透過膜拜供奉巴力你
[00:14:50.000 --> 00:14:53.000]  心理上我會怎樣呢?
[00:14:53.000 --> 00:14:54.000]  我會安穩一點
[00:14:54.000 --> 00:14:56.000]  因為我可以控制巴力
[00:14:56.000 --> 00:15:00.000]  我可以得到掌握風雨的感覺
[00:15:00.000 --> 00:15:02.000]  這樣實在一點
[00:15:02.000 --> 00:15:04.000]  看天色做人是很難的
[00:15:04.000 --> 00:15:05.000]  因為你控制不到
[00:15:05.000 --> 00:15:06.000]  你不知道何時下雨
[00:15:06.000 --> 00:15:08.000]  對你的龍更修成是很有影響
[00:15:08.000 --> 00:15:09.000]  現在我有個巴力就行了
[00:15:09.000 --> 00:15:10.000]  我敬拜他
[00:15:10.000 --> 00:15:11.000]  我控制到他的時候
[00:15:11.000 --> 00:15:14.000]  我就確保我的生活安穩
[00:15:14.000 --> 00:15:16.000]  個人自然會踏實很多
[00:15:16.000 --> 00:15:19.000]  事實上不只是以色列人有這個情況
[00:15:19.000 --> 00:15:20.000]  中國人民間宗教
[00:15:20.000 --> 00:15:24.000]  你會發覺其實都是提供類似效果
[00:15:24.000 --> 00:15:26.000]  用什麼方式呢?
[00:15:26.000 --> 00:15:28.000]  例如可能
[00:15:28.000 --> 00:15:29.000]  抬一隻燒豬去
[00:15:29.000 --> 00:15:30.000]  抬一隻燒肉去
[00:15:30.000 --> 00:15:32.000]  不夠要抬什麼呢?
[00:15:32.000 --> 00:15:33.000]  抬一隻燒豬去
[00:15:33.000 --> 00:15:34.000]  那代表什麼呢?
[00:15:34.000 --> 00:15:36.000]  我再神針一點
[00:15:36.000 --> 00:15:38.000]  用賄賂交易的方式
[00:15:38.000 --> 00:15:40.000]  來討好他所相信的神明
[00:15:40.000 --> 00:15:41.000]  來換取祝福
[00:15:41.000 --> 00:15:42.000]  又或者不用這招
[00:15:42.000 --> 00:15:45.000]  我給人家加倍努力敬虔
[00:15:45.000 --> 00:15:47.000]  通常是過年那幾天
[00:15:47.000 --> 00:15:50.000]  就會一早去某間廟排隊
[00:15:50.000 --> 00:15:53.000]  比上班逼地鐵還厲害
[00:15:53.000 --> 00:15:54.000]  用盡渾身解數
[00:15:54.000 --> 00:15:55.000]  撞開逼開
[00:15:55.000 --> 00:15:57.000]  旁邊的人是誰呢?
[00:15:57.000 --> 00:15:59.000]  那一刻你會當他是敵人
[00:15:59.000 --> 00:16:00.000]  對手
[00:16:00.000 --> 00:16:01.000]  撞開之後
[00:16:01.000 --> 00:16:04.000]  我就可以插到頭炷香
[00:16:04.000 --> 00:16:05.000]  總之用我的誠心
[00:16:05.000 --> 00:16:07.000]  打動我所相信的神明
[00:16:07.000 --> 00:16:10.000]  但背後其實都是一種操控的方法
[00:16:10.000 --> 00:16:14.000]  透過他很想操控他心裡所想的神明
[00:16:14.000 --> 00:16:18.000]  來換取自己的需要
[00:16:18.000 --> 00:16:19.000]  事實上
[00:16:19.000 --> 00:16:21.000]  所有雕刻偶像的敬拜
[00:16:21.000 --> 00:16:24.000]  背後都有慾望操控的元素
[00:16:24.000 --> 00:16:27.000]  通過掌控自己建構出來的偶像
[00:16:27.000 --> 00:16:30.000]  滿足自己物質或心靈的需要
[00:16:30.000 --> 00:16:33.000]  這樣你生活就多一份掌控的感覺
[00:16:33.000 --> 00:16:35.000]  多一份安全感
[00:16:35.000 --> 00:16:37.000]  如果從這個角度來看
[00:16:37.000 --> 00:16:40.000]  你和我今天打死都不會自己
[00:16:40.000 --> 00:16:42.000]  做一個偶像出來敬拜
[00:16:42.000 --> 00:16:43.000]  都不敢
[00:16:43.000 --> 00:16:45.000]  我們有沒有雕刻偶像的問題?
[00:16:45.000 --> 00:16:47.000]  其實我們都會有
[00:16:47.000 --> 00:16:51.000]  我們仍然要面對偶像敬拜這方面的事態
[00:16:51.000 --> 00:16:57.000]  正如已故的提摩泰凱勒牧師提摩提摩泰凱勒牧師曾經說過
[00:16:57.000 --> 00:17:01.000]  他說人類本身就是不斷製造偶像
[00:17:01.000 --> 00:17:03.000]  追求自己的假神
[00:17:03.000 --> 00:17:05.000]  現在是一間工廠
[00:17:05.000 --> 00:17:09.000]  每個人心裡多多少少都有這種心態
