
[00:00:00.000 --> 00:00:18.000]  《新約聖經》第8頁
[00:03:03.000 --> 00:03:06.000]  感恩她在病患過程中
[00:03:06.000 --> 00:03:08.000]  除了咳嗽之外
[00:03:08.000 --> 00:03:10.000]  其他都不是很嚴重
[00:03:10.000 --> 00:03:13.000]  感謝上帝我們都康復了
[00:03:13.000 --> 00:03:15.000]  能夠正常地生活
[00:03:15.000 --> 00:03:17.000]  多謝你們的代禱和問候
[00:03:17.000 --> 00:03:19.000]  今天是清少主日
[00:03:19.000 --> 00:03:25.000]  由我在教會服侍了五年的青少年的傳道
[00:03:25.000 --> 00:03:27.000]  跟大家分享
[00:03:27.000 --> 00:03:29.000]  今天是我最後一次
[00:03:29.000 --> 00:03:32.000]  能夠在這裡和大家分享上帝的話語
[00:03:32.000 --> 00:03:33.000]  六月份的時候
[00:03:33.000 --> 00:03:36.000]  我們一家人會到英國牛津
[00:03:36.000 --> 00:03:38.000]  服侍當地的橫教會
[00:03:38.000 --> 00:03:41.000]  主要是去做一些大學生的科研工作
[00:03:41.000 --> 00:03:44.000]  感謝上帝回望這五年裡
[00:03:44.000 --> 00:03:47.000]  其實充滿了很多不同的挑戰和困難
[00:03:47.000 --> 00:03:49.000]  但當我們回望的時候
[00:03:49.000 --> 00:03:51.000]  其實發現上帝的恩典
[00:03:51.000 --> 00:03:53.000]  上帝一直都在這裡
[00:03:53.000 --> 00:03:57.000]  其實我自己都是一個比較容易焦慮的人
[00:03:57.000 --> 00:03:59.000]  我記得2018年4月
[00:04:00.000 --> 00:04:03.000]  我最初來到旺鎮的團隊裡
[00:04:03.000 --> 00:04:06.000]  我都帶著不同的擔心和憂慮
[00:04:06.000 --> 00:04:09.000]  我覺得自己對自己沒有什麼大的信心
[00:04:09.000 --> 00:04:11.000]  雖然是神學畢業
[00:04:11.000 --> 00:04:14.000]  雖然有一些侍奉的經驗
[00:04:14.000 --> 00:04:16.000]  但都會擔心自己不夠能力
[00:04:16.000 --> 00:04:18.000]  都會擔心可能時代變遷
[00:04:18.000 --> 00:04:20.000]  擔心其他人的眼光
[00:04:20.000 --> 00:04:23.000]  擔心這個團隊能不能夠合作
[00:04:23.000 --> 00:04:25.000]  除了擔心服侍之外
[00:04:25.000 --> 00:04:27.000]  因為家裡其實都有小朋友
[00:04:27.000 --> 00:04:29.000]  都會擔心他們的成長
[00:04:29.000 --> 00:04:32.000]  會不會因為想著服侍而忽略了他們呢
[00:04:32.000 --> 00:04:36.000]  中國人有句話叫養兒一百歲長憂九十九
[00:04:36.000 --> 00:04:40.000]  其實做家長都會擔心小朋友的成長
[00:04:40.000 --> 00:04:44.000]  人越大要去兼顧的事情越多
[00:04:44.000 --> 00:04:47.000]  發現很多事情都會很擔心
[00:04:47.000 --> 00:04:50.000]  特別是面對著未知的將來
[00:04:50.000 --> 00:04:52.000]  其實心裡有一份不安全感
[00:04:52.000 --> 00:04:56.000]  這份不安全感令我們很想捉住更多東西
[00:04:57.000 --> 00:04:59.000]  捉住更多資源
[00:04:59.000 --> 00:05:01.000]  捉住更多的人
[00:05:01.000 --> 00:05:03.000]  但當我們越捉得多的時候
[00:05:03.000 --> 00:05:07.000]  原來我們發現心裡那份憂慮好像沒有消失
[00:05:07.000 --> 00:05:11.000]  好像心裡每個人的慾望無窮無盡
[00:05:11.000 --> 00:05:13.000]  當我們越看得多的時候
[00:05:13.000 --> 00:05:15.000]  反而我們的憂慮都越多
[00:05:15.000 --> 00:05:19.000]  青少主義特別對於一班青年人來說
[00:05:19.000 --> 00:05:23.000]  其實成長裡面都充滿著各種迷思和憂慮
[00:05:23.000 --> 00:05:26.000]  升學就業人際關係
[00:05:26.000 --> 00:05:27.000]  家人的關係
[00:05:27.000 --> 00:05:29.000]  拍拖戀愛
[00:05:29.000 --> 00:05:31.000]  倫理道德
[00:05:31.000 --> 00:05:32.000]  人生的價值觀
[00:05:32.000 --> 00:05:34.000]  青春期裡面的新心靈的變化
[00:05:34.000 --> 00:05:37.000]  其實很多東西都很值得產生憂慮
[00:05:37.000 --> 00:05:39.000]  各方這幾年的社會裡面
[00:05:39.000 --> 00:05:41.000]  發生了很多不同的情況
[00:05:41.000 --> 00:05:43.000]  無論是社會事件或者疫情
[00:05:43.000 --> 00:05:45.000]  都對年青人
[00:05:45.000 --> 00:05:47.000]  其實有很多新聞都說
[00:05:47.000 --> 00:05:50.000]  年青人對將來都充滿著很多憂慮和恐懼
[00:05:50.000 --> 00:05:53.000]  其實他們都很需要人去跟他們互動
[00:05:53.000 --> 00:05:55.000]  聆聽他們的需要
[00:05:55.000 --> 00:05:56.000]  不過因為疫情的緣故
[00:05:56.000 --> 00:05:59.000]  阻隔了人與人之間的互動
[00:05:59.000 --> 00:06:02.000]  青年都少了一些學習群體的生活
[00:06:02.000 --> 00:06:04.000]  有問題有心事
[00:06:04.000 --> 00:06:06.000]  可能只是在網上
[00:06:06.000 --> 00:06:08.000]  不論是Google或者IG
[00:06:08.000 --> 00:06:10.000]  甚至是TikTok
[00:06:10.000 --> 00:06:11.000]  裡面去找一些答案
[00:06:11.000 --> 00:06:13.000]  其實年青人很需要
[00:06:13.000 --> 00:06:15.000]  花大量的時間
[00:06:15.000 --> 00:06:17.000]  去陪伴他們
[00:06:17.000 --> 00:06:18.000]  去跟他們一起去分享
[00:06:18.000 --> 00:06:20.000]  去減輕他們的憂慮
[00:06:20.000 --> 00:06:23.000]  我相信不單止年青人憂慮這件事
[00:06:24.000 --> 00:06:25.000]  其實成年人
[00:06:25.000 --> 00:06:27.000]  甚至是老人家
[00:06:27.000 --> 00:06:28.000]  我們整個社會
[00:06:28.000 --> 00:06:30.000]  因為憂慮的原因
[00:06:30.000 --> 00:06:32.000]  產生了不同的問題
[00:06:32.000 --> 00:06:35.000]  面對著憂慮這麼大的困難
[00:06:35.000 --> 00:06:37.000]  我們有時候面對著憂慮
[00:06:37.000 --> 00:06:39.000]  都會花更多的時間
[00:06:39.000 --> 00:06:40.000]  會不會想多一點
[00:06:40.000 --> 00:06:41.000]  會不會周詳多一點
[00:06:41.000 --> 00:06:43.000]  但明明很簡單的事情
[00:06:43.000 --> 00:06:45.000]  想得太多的時候
[00:06:45.000 --> 00:06:46.000]  就會複雜化
[00:06:46.000 --> 00:06:47.000]  將原本很簡單的事情
[00:06:47.000 --> 00:06:50.000]  我們將它變得越來越困難
[00:06:50.000 --> 00:06:52.000]  也會將很多的精神
[00:06:53.000 --> 00:06:54.000]  放在胡思亂想的時候
[00:06:54.000 --> 00:06:56.000]  令自己更加害怕
[00:06:56.000 --> 00:06:58.000]  我分享前兩個月
[00:06:58.000 --> 00:07:00.000]  我自己考車
[00:07:00.000 --> 00:07:01.000]  考車的過程中
[00:07:01.000 --> 00:07:03.000]  前一晚都很緊張
[00:07:03.000 --> 00:07:05.000]  緊張到睡不著
[00:07:05.000 --> 00:07:06.000]  所以第二天早上
[00:07:06.000 --> 00:07:07.000]  一泊車的時候
[00:07:07.000 --> 00:07:08.000]  就砰
[00:07:08.000 --> 00:07:09.000]  沒有撞到
[00:07:09.000 --> 00:07:10.000]  不過從來都沒有試過
[00:07:10.000 --> 00:07:12.000]  泊車撞到我的肩膊
[00:07:12.000 --> 00:07:14.000]  不過因為真的太過緊張
[00:07:14.000 --> 00:07:16.000]  和焦慮
[00:07:16.000 --> 00:07:17.000]  因為擔心很多事情
[00:07:17.000 --> 00:07:19.000]  影響查犯不思
[00:07:19.000 --> 00:07:21.000]  影響情緒
[00:07:21.000 --> 00:07:22.000]  影響我們的生活
[00:07:22.000 --> 00:07:23.000]  有很多事情牽掛著
[00:07:23.000 --> 00:07:24.000]  令我們產生疑惑
[00:07:24.000 --> 00:07:26.000]  甚至嚴重的
[00:07:26.000 --> 00:07:27.000]  影響我們的生活
[00:07:27.000 --> 00:07:28.000]  工作
[00:07:28.000 --> 00:07:29.000]  我們的學業
[00:07:29.000 --> 00:07:30.000]  影響我們的身體
[00:07:30.000 --> 00:07:32.000]  社交的活動
[00:07:32.000 --> 00:07:33.000]  令我們有壓力
[00:07:33.000 --> 00:07:35.000]  其實很多病
[00:07:35.000 --> 00:07:36.000]  都和壓力有關係
[00:07:36.000 --> 00:07:37.000]  我們的胃
[00:07:37.000 --> 00:07:38.000]  我們的頭
[00:07:38.000 --> 00:07:39.000]  都反映著一些狀況
[00:07:39.000 --> 00:07:41.000]  更何況現代人
[00:07:41.000 --> 00:07:43.000]  其實睡眠的質素
[00:07:43.000 --> 00:07:45.000]  都是一般般
[00:07:45.000 --> 00:07:46.000]  有很多人有失眠的問題
[00:07:46.000 --> 00:07:48.000]  這些都和憂慮有關係
[00:07:48.000 --> 00:07:50.000]  作為處境門徒
[00:07:51.000 --> 00:07:52.000]  究竟我們面對著這些憂慮
[00:07:52.000 --> 00:07:54.000]  我們和未信者有什麼分別呢?
[00:07:54.000 --> 00:07:56.000]  我想這段經文
[00:07:56.000 --> 00:07:58.000]  其實大家應該是聽過的
[00:07:58.000 --> 00:08:00.000]  不過我想實踐起來的時候
[00:08:00.000 --> 00:08:02.000]  真的有些挑戰
[00:08:02.000 --> 00:08:04.000]  但很想繼續透過這段經文
[00:08:04.000 --> 00:08:06.000]  大家互相去分享
[00:08:06.000 --> 00:08:08.000]  我們繼續給當代門徒
[00:08:08.000 --> 00:08:10.000]  15個忠告
[00:08:10.000 --> 00:08:12.000]  其實今天已經是第12個了
[00:08:12.000 --> 00:08:14.000]  經文是記載在
[00:08:14.000 --> 00:08:16.000]  《馬太福音》六章25到34節
[00:08:16.000 --> 00:08:18.000]  主題就是不要憂慮
[00:08:18.000 --> 00:08:20.000]  不如我再將這段經文
[00:08:20.000 --> 00:08:21.000]  分開了兩大部分
[00:08:21.000 --> 00:08:23.000]  第一個部分就是25到29節
[00:08:23.000 --> 00:08:25.000]  不如再邀請大英姐妹
[00:08:25.000 --> 00:08:27.000]  一起讀25到29節的經文
[00:08:27.000 --> 00:08:29.000]  25
[00:08:29.000 --> 00:08:31.000]  預備
[00:08:31.000 --> 00:08:32.000]  1、2、3
[00:08:32.000 --> 00:08:34.000]  (經文)
[00:08:34.000 --> 00:08:35.000]  (大英)
[00:08:36.000 --> 00:08:37.000]  (大英)
[00:08:38.000 --> 00:08:39.000]  (大英)
[00:08:39.000 --> 00:08:43.280]  「我臣望為人體有慮全尋望」
[00:08:43.280 --> 00:08:45.880]  「生命不勝於人成望」
[00:08:45.880 --> 00:08:48.600]  「生命不勝於人之常望」
[00:08:48.600 --> 00:08:51.520]  「你會看眼天上的奇妙」
[00:08:51.520 --> 00:08:56.200]  「假不中 假不收 假不正宗 作錯了」
[00:08:56.200 --> 00:08:59.680]  「你會看天空上的妖奸」
[00:08:59.680 --> 00:09:03.160]  「你會不記奇妙的一種的過往」
[00:09:03.160 --> 00:09:06.120]  「你會看我能用此類」
[00:09:06.120 --> 00:09:08.680]  「是受數國家的合力」
[00:09:08.680 --> 00:09:12.160]  「我願為你以上有慮」
[00:09:12.160 --> 00:09:14.840]  「你將惹記於你的媽媽」
[00:09:14.840 --> 00:09:16.640]  「甚至將其女兒」
[00:09:16.640 --> 00:09:20.040]  「她有多辜負 也不妨事」
[00:09:20.040 --> 00:09:22.440]  「顯然我高掃門」
[00:09:22.440 --> 00:09:25.880]  「就使所門即會垮的時刻」
[00:09:25.880 --> 00:09:30.440]  「她所穿的衣 反而越是她的慮」
[00:09:30.440 --> 00:09:32.960]  耶穌在登山的裏面
[00:09:32.960 --> 00:09:35.560]  教導了這班門徒和會眾
[00:09:35.560 --> 00:09:37.560]  關於天國的價值觀
[00:09:37.560 --> 00:09:41.160]  雖然他們和我們一樣都是人
[00:09:41.160 --> 00:09:44.560]  但當我們用不同的眼光時
[00:09:44.560 --> 00:09:46.920]  同樣面對同一件事
[00:09:46.920 --> 00:09:49.240]  都有不一樣的心態
[00:09:49.240 --> 00:09:52.240]  經文中有幾個字眼不斷重複
[00:09:52.240 --> 00:09:54.560]  當然最重要的字眼就是「憂慮」
[00:09:54.560 --> 00:09:57.160]  因為這字的原文是說焦慮
[00:09:57.160 --> 00:09:58.960]  一些無謂的擔心
[00:09:58.960 --> 00:10:03.320]  特別是其他經文中可能是說思慮煩擾
[00:10:03.320 --> 00:10:05.320]  特別是路加福音
[00:10:05.320 --> 00:10:09.320]  思慮煩擾
[00:10:09.320 --> 00:10:14.480]  特別是路加福音的十章四十一節
[00:10:14.480 --> 00:10:17.080]  路加福音記載了
[00:10:17.080 --> 00:10:21.480]  馬太和瑪利亞兩姐妹
[00:10:21.480 --> 00:10:24.040]  這兩姐妹接待著耶穌
[00:10:24.040 --> 00:10:28.040]  瑪利亞在耶穌面前專心聽耶穌講道
[00:10:28.040 --> 00:10:30.240]  馬太事後很多事
[00:10:30.240 --> 00:10:31.560]  心裏忙亂
[00:10:31.560 --> 00:10:34.720]  到了耶穌的腳前跟他說
[00:10:34.720 --> 00:10:37.400]  主啊!我的妹子留下我一個侍候
[00:10:37.400 --> 00:10:38.480]  你不在意嗎?
[00:10:38.480 --> 00:10:40.040]  請吩咐她來幫我
[00:10:40.040 --> 00:10:41.160]  耶穌回答說
[00:10:41.160 --> 00:10:42.280]  馬太!馬太!
[00:10:42.280 --> 00:10:45.880]  你為許多事情思慮煩擾
[00:10:45.880 --> 00:10:46.840]  不是
[00:10:46.840 --> 00:10:48.400]  我不是故意讀錯
[00:10:48.400 --> 00:10:50.120]  不過我真的有點困難
[00:10:50.120 --> 00:10:53.360]  但只不過缺少的只有一件
[00:10:53.360 --> 00:10:55.040]  瑪利亞已經選擇
[00:10:55.040 --> 00:10:58.240]  那上好的福分是不能奪去的
[00:10:58.240 --> 00:11:01.280]  是的!為了很多事情去忙碌
[00:11:01.280 --> 00:11:03.880]  而忘記了最重要的事情
[00:11:03.880 --> 00:11:06.480]  外國有位作家形容
[00:11:06.480 --> 00:11:07.880]  憂慮是什麼呢?
[00:11:07.880 --> 00:11:10.240]  他說憂慮就像一張搖椅
[00:11:10.240 --> 00:11:11.880]  它能給你做些什麼
[00:11:11.880 --> 00:11:14.560]  但它不會給你任何的珍貴
[00:11:14.560 --> 00:11:17.520]  他說憂慮就像一張搖椅
[00:11:17.520 --> 00:11:19.560]  當你搖來搖去的時候
[00:11:19.560 --> 00:11:20.480]  好像很忙
[00:11:20.480 --> 00:11:22.280]  搖來搖去做了很多事情
[00:11:22.280 --> 00:11:25.040]  但原來只是原地踏步
[00:11:25.040 --> 00:11:27.920]  這經文講到三個憂慮
[00:11:27.920 --> 00:11:29.680]  憂慮吃什麼
[00:11:29.680 --> 00:11:30.520]  喝什麼
[00:11:30.520 --> 00:11:31.760]  和囂張什麼
[00:11:31.760 --> 00:11:32.600]  吃喝
[00:11:32.600 --> 00:11:34.440]  我們將它歸類成同一類
[00:11:34.440 --> 00:11:35.720]  而囂張什麼
[00:11:35.720 --> 00:11:37.360]  而歸納成另一類
[00:11:37.360 --> 00:11:40.600]  吃喝其實是人生中的生存問題
[00:11:40.600 --> 00:11:42.920]  特別對於耶穌的年代
[00:11:42.920 --> 00:11:44.720]  食物和水源
[00:11:44.720 --> 00:11:46.640]  其實都不是必然的事情
[00:11:46.640 --> 00:11:47.760]  平常的百姓
[00:11:47.760 --> 00:11:49.520]  其實他們都餵著兩餐
[00:11:49.520 --> 00:11:50.640]  他們很努力
[00:11:50.640 --> 00:11:52.920]  就算他們很努力地耕田
[00:11:52.920 --> 00:11:55.200]  但都會受天氣的影響
[00:11:55.200 --> 00:11:57.520]  經常會擔心農作物失收
[00:11:57.520 --> 00:11:58.760]  經常會擔心
[00:11:58.760 --> 00:12:00.600]  因為天氣的緣故
[00:12:00.600 --> 00:12:03.840]  因為有其他動物的緣故
[00:12:03.840 --> 00:12:05.600]  他們的生活沒有保障
[00:12:05.600 --> 00:12:07.280]  所以食物對他們來說
[00:12:07.280 --> 00:12:08.640]  真的很重要
[00:12:08.640 --> 00:12:10.400]  不過我想對於現代人來說
[00:12:10.400 --> 00:12:11.640]  吃什麼穿什麼
[00:12:11.640 --> 00:12:14.320]  未必是我們很擔心的事情
[00:12:14.320 --> 00:12:16.240]  但可能我們會擔心的
[00:12:16.240 --> 00:12:18.080]  吃什麼種類的食物
[00:12:18.080 --> 00:12:19.240]  甚至那些食物
[00:12:19.240 --> 00:12:20.760]  吃得好不好吃
[00:12:20.760 --> 00:12:22.360]  對於現代人來說
[00:12:22.360 --> 00:12:23.960]  吃和喝
[00:12:23.960 --> 00:12:26.360]  這個其實是生存裡面最重要的
[00:12:26.360 --> 00:12:28.360]  (字幕:陳志全)
[00:12:28.360 --> 00:12:30.360]  (字幕:陳志全)
[00:12:30.360 --> 00:12:32.360]  (字幕:陳志全)
[00:12:32.360 --> 00:12:34.360]  (字幕:陳志全)
[00:12:34.360 --> 00:12:36.360]  (字幕:陳志全)
[00:12:36.360 --> 00:12:38.360]  (字幕:陳志全)
[00:12:38.360 --> 00:12:40.360]  (字幕:陳志全)
[00:12:40.360 --> 00:12:42.360]  (字幕:陳志全)
[00:12:42.360 --> 00:12:44.360]  (字幕:陳志全)
[00:12:44.360 --> 00:12:46.360]  (字幕:陳志全)
[00:12:46.360 --> 00:12:48.360]  (字幕:陳志全)
[00:12:48.360 --> 00:12:50.360]  (字幕:陳志全)
[00:12:50.360 --> 00:12:52.360]  (字幕:陳志全)
[00:12:52.360 --> 00:12:54.360]  (字幕:陳志全)
[00:12:54.360 --> 00:12:56.360]  (字幕:陳志全)
[00:12:56.360 --> 00:12:58.360]  (字幕:陳志全)
[00:12:58.360 --> 00:13:00.360]  (字幕:陳志全)
[00:13:00.360 --> 00:13:02.360]  (字幕:陳志全)
[00:13:02.360 --> 00:13:04.360]  (字幕:陳志全)
[00:13:04.360 --> 00:13:06.360]  (字幕:陳志全)
[00:13:06.360 --> 00:13:08.360]  (字幕:陳志全)
[00:13:08.360 --> 00:13:10.360]  (字幕:陳志全)
[00:13:10.360 --> 00:13:12.360]  (字幕:陳志全)
[00:13:12.360 --> 00:13:14.360]  (字幕:陳志全)
[00:13:14.360 --> 00:13:16.360]  (字幕:陳志全)
[00:13:16.360 --> 00:13:18.360]  (字幕:陳志全)
[00:13:18.360 --> 00:13:20.360]  (字幕:陳志全)
[00:13:20.360 --> 00:13:22.360]  (字幕:陳志全)
[00:13:22.360 --> 00:13:24.360]  (字幕:陳志全)
[00:13:24.360 --> 00:13:26.360]  (字幕:陳志全)
[00:13:26.360 --> 00:13:28.360]  (字幕:陳志全)
[00:13:28.360 --> 00:13:30.360]  (字幕:陳志全)
[00:13:30.360 --> 00:13:32.360]  (字幕:陳志全)
[00:13:32.360 --> 00:13:34.360]  (字幕:陳志全)
[00:13:35.360 --> 00:13:37.360]  (字幕:陳志全)
[00:13:37.360 --> 00:13:39.360]  (字幕:陳志全)
[00:13:39.360 --> 00:13:41.360]  (字幕:陳志全)
[00:13:41.360 --> 00:13:43.360]  (字幕:陳志全)
[00:13:43.360 --> 00:13:45.360]  (字幕:陳志全)
[00:13:45.360 --> 00:13:47.360]  (字幕:陳志全)
[00:13:47.360 --> 00:13:49.360]  (字幕:陳志全)
[00:13:49.360 --> 00:13:51.360]  (字幕:陳志全)
[00:13:51.360 --> 00:13:53.360]  (字幕:陳志全)
[00:13:54.360 --> 00:13:56.360]  (字幕:陳志全)
[00:13:56.360 --> 00:13:58.360]  (字幕:陳志全)
[00:13:58.360 --> 00:14:00.360]  (字幕:陳志全)
[00:14:00.360 --> 00:14:02.360]  (字幕:陳志全)
[00:14:02.360 --> 00:14:04.360]  (字幕:陳志全)
[00:14:04.360 --> 00:14:06.360]  (字幕:陳志全)
[00:14:06.360 --> 00:14:08.360]  (字幕:陳志全)
[00:14:08.360 --> 00:14:10.360]  (字幕:陳志全)
[00:14:11.360 --> 00:14:13.360]  (字幕:陳志全)
[00:14:13.360 --> 00:14:15.360]  (字幕:陳志全)
[00:14:15.360 --> 00:14:17.360]  (字幕:陳志全)
[00:14:17.360 --> 00:14:19.360]  (字幕:陳志全)
[00:14:19.360 --> 00:14:21.360]  (字幕:陳志全)
[00:14:21.360 --> 00:14:23.360]  (字幕:陳志全)
[00:14:23.360 --> 00:14:25.360]  (字幕:陳志全)
[00:14:25.360 --> 00:14:27.360]  (字幕:陳志全)
[00:14:28.360 --> 00:14:30.360]  (字幕:陳志全)
[00:14:31.360 --> 00:14:33.360]  (字幕:陳志全)
[00:14:33.360 --> 00:14:35.360]  (字幕:陳志全)
[00:14:35.360 --> 00:14:37.360]  (字幕:陳志全)
[00:14:37.360 --> 00:14:39.360]  (字幕:陳志全)
[00:14:40.360 --> 00:14:42.360]  (字幕:陳志全)
[00:14:42.360 --> 00:14:44.360]  (字幕:陳志全)
[00:14:44.360 --> 00:14:46.360]  (字幕:陳志全)
[00:14:46.360 --> 00:14:48.360]  (字幕:陳志全)
[00:14:48.360 --> 00:14:50.360]  (字幕:陳志全)
[00:14:50.360 --> 00:14:52.360]  (字幕:陳志全)
[00:14:52.360 --> 00:14:54.360]  (字幕:陳志全)
[00:14:55.360 --> 00:14:57.360]  (字幕:陳志全)
[00:14:57.360 --> 00:14:59.360]  (字幕:陳志全)
[00:14:59.360 --> 00:15:01.360]  (字幕:陳志全)
[00:15:02.360 --> 00:15:04.360]  (字幕:陳志全)
[00:15:04.360 --> 00:15:06.360]  (字幕:陳志全)
[00:15:06.360 --> 00:15:08.360]  (字幕:陳志全)
[00:15:08.360 --> 00:15:10.360]  (字幕:陳志全)
[00:15:10.360 --> 00:15:12.360]  (字幕:陳志全)
[00:15:12.360 --> 00:15:14.360]  (字幕:陳志全)
[00:15:14.360 --> 00:15:16.360]  (字幕:陳志全)
[00:15:17.360 --> 00:15:19.360]  (字幕:陳志全)
[00:15:20.360 --> 00:15:22.360]  (字幕:陳志全)
[00:15:22.360 --> 00:15:24.360]  (字幕:陳志全)
[00:15:24.360 --> 00:15:26.360]  (字幕:陳志全)
[00:15:26.360 --> 00:15:28.360]  (字幕:陳志全)
[00:15:29.360 --> 00:15:31.360]  (字幕:陳志全)
[00:15:31.360 --> 00:15:33.360]  (字幕:陳志全)
[00:15:33.360 --> 00:15:35.360]  (字幕:陳志全)
[00:15:36.360 --> 00:15:38.360]  (字幕:陳志全)
[00:15:38.360 --> 00:15:40.360]  (字幕:陳志全)
[00:15:40.360 --> 00:15:42.360]  (字幕:陳志全)
[00:15:42.360 --> 00:15:44.360]  (字幕:陳志全)
[00:15:44.360 --> 00:15:46.360]  (字幕:陳志全)
[00:15:46.360 --> 00:15:48.360]  (字幕:陳志全)
[00:15:48.360 --> 00:15:50.360]  (字幕:陳志全)
[00:15:50.360 --> 00:15:52.360]  (字幕:陳志全)
[00:15:52.360 --> 00:15:54.360]  (字幕:陳志全)
[00:15:55.360 --> 00:15:57.360]  (字幕:陳志全)
[00:15:57.360 --> 00:15:59.360]  (字幕:陳志全)
[00:15:59.360 --> 00:16:01.360]  (字幕:陳志全)
[00:16:01.360 --> 00:16:03.360]  (字幕:陳志全)
[00:16:04.360 --> 00:16:06.360]  (字幕:陳志全)
[00:16:06.360 --> 00:16:08.360]  (字幕:陳志全)
[00:16:08.360 --> 00:16:10.360]  (字幕:陳志全)
[00:16:11.360 --> 00:16:13.360]  (字幕:陳志全)
[00:16:14.360 --> 00:16:16.360]  (字幕:陳志全)
[00:16:17.360 --> 00:16:19.360]  (字幕:陳志全)
[00:16:20.360 --> 00:16:22.360]  (字幕:陳志全)
[00:16:23.360 --> 00:16:25.360]  (字幕:陳志全)
[00:16:25.360 --> 00:16:27.360]  (字幕:陳志全)
[00:16:28.360 --> 00:16:30.360]  (字幕:陳志全)
[00:16:30.360 --> 00:16:32.360]  (字幕:陳志全)
[00:16:33.360 --> 00:16:35.360]  (字幕:陳志全)
[00:16:35.360 --> 00:16:37.360]  (字幕:陳志全)
[00:16:37.360 --> 00:16:39.360]  (字幕:陳志全)
[00:16:39.360 --> 00:16:41.360]  (字幕:陳志全)
[00:16:41.360 --> 00:16:43.360]  (字幕:陳志全)
[00:16:43.360 --> 00:16:45.360]  (字幕:陳志全)
[00:16:45.360 --> 00:16:47.360]  (字幕:陳志全)
[00:16:47.360 --> 00:16:49.360]  (字幕:陳志全)
[00:16:49.360 --> 00:16:51.360]  (字幕:陳志全)
[00:16:51.360 --> 00:16:53.360]  (字幕:陳志全)
[00:16:53.360 --> 00:16:55.360]  (字幕:陳志全)
[00:16:56.360 --> 00:16:58.360]  (字幕:陳志全)
