
[00:00:00.000 --> 00:00:02.480]  以下我們聽神的話
[00:04:53.000 --> 00:04:57.000]  約翰福音第一章第十四節裡面有一節的經文是這樣說
[00:04:57.000 --> 00:04:59.000]  大家會很熟悉的
[00:04:59.000 --> 00:05:02.000]  道成了肉身 住在我們中間
[00:05:02.000 --> 00:05:05.000]  充充滿滿地有恩典有真理
[00:05:05.000 --> 00:05:07.000]  我們也見過他的榮光
[00:05:07.000 --> 00:05:10.000]  正是負獨生子的榮光
[00:05:10.000 --> 00:05:13.000]  這個約翰福音第一章十四節裡面
[00:05:13.000 --> 00:05:19.000]  約翰很斬釘截鐵地介紹耶穌是誰
[00:05:19.000 --> 00:05:22.000]  他講到耶穌是道成肉身的神
[00:05:22.000 --> 00:05:26.000]  接著值得留意的是兩句短句
[00:05:26.000 --> 00:05:28.000]  住在我們中間
[00:05:28.000 --> 00:05:31.000]  充充滿滿地有恩典有真理
[00:05:31.000 --> 00:05:33.000]  我們也見過他的榮光
[00:05:33.000 --> 00:05:36.000]  正是負獨生子的榮光
[00:05:36.000 --> 00:05:40.000]  住在我們中間 見過耶穌的榮光
[00:05:40.000 --> 00:05:44.000]  究竟約翰在說什麼呢?
[00:05:44.000 --> 00:05:47.000]  我們經常都念口黃 很熟悉這段經文
[00:05:47.000 --> 00:05:50.000]  不過你想想 耶穌住在
[00:05:50.000 --> 00:05:52.000]  在說道成肉身的主 住在他當中
[00:05:52.000 --> 00:05:54.000]  可能也一起生活 是不是?
[00:05:54.000 --> 00:05:56.000]  但見過耶穌充滿榮光
[00:05:56.000 --> 00:05:59.000]  將上帝的榮光顯現出來
[00:05:59.000 --> 00:06:01.000]  其實耶穌真的發光
[00:06:01.000 --> 00:06:03.000]  在約翰福音沒有記載過
[00:06:03.000 --> 00:06:06.000]  頂曬窿都是他的門徒登山變相的時候
[00:06:06.000 --> 00:06:11.000]  見到耶穌登山變相的時候發光
[00:06:11.000 --> 00:06:14.000]  其他的時間都是平常人一個
[00:06:14.000 --> 00:06:16.000]  住在他們當中
[00:06:16.000 --> 00:06:20.000]  但為什麼約翰要用這句話來形容耶穌呢?
[00:06:20.000 --> 00:06:22.000]  首先住在我們當中
[00:06:22.000 --> 00:06:25.000]  住在我們中間的住的意思
[00:06:25.000 --> 00:06:28.000]  其實舊約或希臘文的字根
[00:06:28.000 --> 00:06:31.000]  是在說回眸的字
[00:06:31.000 --> 00:06:35.000]  耶穌好像回眸一樣
[00:06:35.000 --> 00:06:38.000]  行走在我們人世間裡面
[00:06:38.000 --> 00:06:41.000]  這個住字是這樣的意思
[00:06:41.000 --> 00:06:44.000]  榮光就是說到舊約裡面敬拜神
[00:06:44.000 --> 00:06:47.000]  回眸上帝顯現出來的時候
[00:06:47.000 --> 00:06:49.000]  那種榮耀發出來
[00:06:49.000 --> 00:06:54.000]  代表著上帝和一群神的子民同在
[00:06:54.000 --> 00:06:58.000]  上帝的榮光充滿在回眸裡面
[00:06:58.000 --> 00:07:00.000]  充滿在敬拜當中
[00:07:00.000 --> 00:07:04.000]  所以住在他們當中和發出榮光
[00:07:04.000 --> 00:07:07.000]  這是在說舊約裡面
[00:07:07.000 --> 00:07:10.000]  上帝藉著回眸和以色列同行
[00:07:10.000 --> 00:07:13.000]  在出埃及或是在曠野的時候
[00:07:13.000 --> 00:07:16.000]  上帝和他們同在的一個名證
[00:07:16.000 --> 00:07:18.000]  上帝住在這群人當中
[00:07:18.000 --> 00:07:20.000]  除了神跡奇事之外
[00:07:20.000 --> 00:07:23.000]  更加是上帝將他自己的榮光
[00:07:23.000 --> 00:07:26.000]  顯現在敬拜生活當中
[00:07:26.000 --> 00:07:30.000]  接下來當以色列人到了迦南地
[00:07:30.000 --> 00:07:32.000]  立國了
[00:07:32.000 --> 00:07:35.000]  大衛成為了君主
[00:07:35.000 --> 00:07:38.000]  當大衛住在香柏木
[00:07:38.000 --> 00:07:40.000]  還有一個很漂亮的宮殿的時候
[00:07:40.000 --> 00:07:44.000]  大衛說我自己住在這麼漂亮的宮殿
[00:07:44.000 --> 00:07:46.000]  以色列已經立了國
[00:07:46.000 --> 00:07:48.000]  他就成為了一國之君
[00:07:48.000 --> 00:07:50.000]  他自己住在這麼漂亮的皇宮
[00:07:50.000 --> 00:07:53.000]  上帝還住在回眸裡面是不行的
[00:07:53.000 --> 00:07:56.000]  於是大衛王就說
[00:07:56.000 --> 00:07:58.000]  不如這樣吧,我要做一個宮殿
[00:07:58.000 --> 00:08:00.000]  做一個聖殿給上帝
[00:08:00.000 --> 00:08:03.000]  讓上帝來居住在當中
[00:08:03.000 --> 00:08:07.000]  同樣的字眼,那個住字和榮光出現
[00:08:07.000 --> 00:08:10.000]  就在聖殿的建造裡面
[00:08:10.000 --> 00:08:16.000]  當然上帝和大衛有一番對話
[00:08:16.000 --> 00:08:20.000]  大衛想做一個聖殿給上帝來居住
[00:08:20.000 --> 00:08:24.000]  但是上帝收到大衛這個心意
[00:08:24.000 --> 00:08:27.000]  他一開始在聖經裡面說的不太好
[00:08:27.000 --> 00:08:29.000]  不是說想做一個宮殿給他
[00:08:29.000 --> 00:08:31.000]  上帝說好,我住進去
[00:08:31.000 --> 00:08:32.000]  不是這樣的
[00:08:32.000 --> 00:08:35.000]  上帝說我是萬有之主
[00:08:35.000 --> 00:08:37.000]  天地都容納不了我
[00:08:37.000 --> 00:08:38.000]  你給我一個宮殿吧
[00:08:38.000 --> 00:08:41.000]  我怎麼會住在人手所做的宮殿裡面呢
[00:08:41.000 --> 00:08:44.000]  後來一路再談的時候
[00:08:44.000 --> 00:08:46.000]  大衛的神學開始明白了
[00:08:46.000 --> 00:08:49.000]  然後他說我知道人手所做的
[00:08:49.000 --> 00:08:51.000]  是不能夠給你居住的
[00:08:51.000 --> 00:08:53.000]  你可不可以真的
[00:08:53.000 --> 00:08:56.000]  閱立我心裡面的這種敬拜
[00:08:56.000 --> 00:08:59.000]  於是上帝就閱立了這個心意
[00:08:59.000 --> 00:09:02.000]  不過就說大衛的手流人的血
[00:09:02.000 --> 00:09:04.000]  不能夠做一個這樣的宮殿
[00:09:04.000 --> 00:09:07.000]  就讓他的兒子所羅門來建造這個宮殿
[00:09:07.000 --> 00:09:12.000]  所以那個聖殿其實嚴格來說
[00:09:12.000 --> 00:09:15.000]  那個idea(想法)是由大衛來想的
[00:09:15.000 --> 00:09:19.000]  真正建殿的就是所羅門來做
[00:09:19.000 --> 00:09:21.000]  如果你想一下整件事是怎樣呢
[00:09:21.000 --> 00:09:23.000]  就好像你小時候的家
[00:09:23.000 --> 00:09:25.000]  我小時候的兒子也是這樣
[00:09:25.000 --> 00:09:27.000]  在家裡拼了一個LEGO
[00:09:27.000 --> 00:09:29.000]  拼了一個房子
[00:09:29.000 --> 00:09:31.000]  差不多一大塊的,拼得很漂亮
[00:09:31.000 --> 00:09:33.000]  然後說爸爸,這間房子給你住
[00:09:33.000 --> 00:09:35.000]  這間士多房給你住
[00:09:35.000 --> 00:09:36.000]  我兒子也是這樣說
[00:09:36.000 --> 00:09:37.000]  這間士多房給你住
[00:09:37.000 --> 00:09:38.000]  那我那間主人房呢
[00:09:38.000 --> 00:09:39.000]  是媽媽住的
[00:09:39.000 --> 00:09:40.000]  這個世界就是這樣
[00:09:40.000 --> 00:09:42.000]  很不公道的
[00:09:42.000 --> 00:09:44.000]  一間士多房住也好
[00:09:44.000 --> 00:09:45.000]  這麼大的人
[00:09:45.000 --> 00:09:48.000]  我怎麼住進去那間LEGO拼的士多房呢
[00:09:48.000 --> 00:09:50.000]  雖然他有這樣的心
[00:09:50.000 --> 00:09:53.000]  但是在實際裡面是做不到的
[00:09:53.000 --> 00:09:54.000]  同樣道理
[00:09:54.000 --> 00:09:57.000]  一個創造天地萬物的主
[00:09:57.000 --> 00:10:01.000]  怎麼會做在人手所做的一個建築物裡面呢
[00:10:01.000 --> 00:10:04.000]  其實是不容許的
[00:10:04.000 --> 00:10:09.000]  不過上帝閱立了大衛和所羅門的心意
[00:10:09.000 --> 00:10:11.000]  所以第一個聖殿
[00:10:11.000 --> 00:10:14.000]  所羅門建造的時候
[00:10:14.000 --> 00:10:18.000]  上帝真的閱立了這個心意
[00:10:18.000 --> 00:10:20.000]  在歷代之下
[00:10:20.000 --> 00:10:22.000]  印了給大家的經文
[00:10:22.000 --> 00:10:24.000]  六章十八節
[00:10:24.000 --> 00:10:27.000]  所羅門也是這樣向神祈禱的
[00:10:27.000 --> 00:10:30.000]  他說:神果真與世人同住在地上嗎?
[00:10:30.000 --> 00:10:33.000]  看!天上和天上的天
[00:10:33.000 --> 00:10:36.000]  尚且不足你居住的
[00:10:36.000 --> 00:10:39.000]  何況我所建的這殿呢?
[00:10:39.000 --> 00:10:41.000]  在這裡
[00:10:41.000 --> 00:10:44.000]  所羅門拿捏得準的神學
[00:10:44.000 --> 00:10:47.000]  整個天都不夠上帝所居住
[00:10:47.000 --> 00:10:50.000]  天外有天都不夠上帝居住
[00:10:50.000 --> 00:10:53.000]  一個區區的人物
[00:10:53.000 --> 00:10:55.000]  在地上建一個建築物
[00:10:55.000 --> 00:10:57.000]  怎麼夠上帝來住呢?
[00:10:57.000 --> 00:10:59.000]  上帝你是不是真的會住在這裡呢?
[00:10:59.000 --> 00:11:04.000]  上帝回覆所羅門的祈禱
[00:11:04.000 --> 00:11:07.000]  在歷代之下第七章裡面
[00:11:07.000 --> 00:11:09.000]  當所羅門祈禱完畢的時候
[00:11:09.000 --> 00:11:13.000]  就有火從天上降下來
[00:11:13.000 --> 00:11:16.000]  燒盡凡濟和別的濟
[00:11:16.000 --> 00:11:19.000]  耶和華的榮光充滿了電
[00:11:19.000 --> 00:11:23.000]  因為耶和華的榮光充滿了耶和華的電
[00:11:23.000 --> 00:11:26.000]  所以濟事不能進電
[00:11:26.000 --> 00:11:29.000]  這是歷代之下七章一至二節
[00:11:29.000 --> 00:11:31.000]  在這裡說什麼呢?
[00:11:31.000 --> 00:11:34.000]  所羅門說:天都不夠你居住
[00:11:34.000 --> 00:11:37.000]  你是不是真的住在人的小屋裡呢?
[00:11:37.000 --> 00:11:39.000]  上帝的回應是
[00:11:39.000 --> 00:11:41.000]  閲納了一個祭物
[00:11:41.000 --> 00:11:44.000]  上帝將榮光充滿了耶和華的電
[00:11:44.000 --> 00:11:50.000]  然後就用這個形式來回應了所羅門的祈禱
[00:11:50.000 --> 00:11:52.000]  是,他住在他們當中
[00:11:52.000 --> 00:11:53.000]  榮光充滿
[00:11:53.000 --> 00:11:58.000]  將聖殿成為一個上帝閲納的地方
[00:11:58.000 --> 00:12:00.000]  然後七章十二至十六節
[00:12:00.000 --> 00:12:02.000]  就是一個很重要的一段祈禱
[00:12:02.000 --> 00:12:04.000]  這個如果你可以的話
[00:12:04.000 --> 00:12:06.000]  我希望大家在家裡背了它
[00:12:06.000 --> 00:12:09.000]  耶和華向所羅門顯現
[00:12:09.000 --> 00:12:12.000]  對他說:我已經聽了你的祈禱
[00:12:12.000 --> 00:12:16.000]  也選擇這個地方作為祭祀我的電雨
[00:12:16.000 --> 00:12:19.000]  我若使天閉塞不下雨
[00:12:19.000 --> 00:12:21.000]  或使蝗蟲吃這地的出產
[00:12:21.000 --> 00:12:24.000]  或使瘟疫流行在我民當中
[00:12:24.000 --> 00:12:27.000]  這稱為我民的子民若是自卑
[00:12:27.000 --> 00:12:29.000]  禱告尋求我的面
[00:12:29.000 --> 00:12:31.000]  轉來他的惡行
[00:12:31.000 --> 00:12:33.000]  我必從天上垂聽
[00:12:33.000 --> 00:12:35.000]  赦免他們的罪
[00:12:35.000 --> 00:12:37.000]  醫治他們的地
[00:12:37.000 --> 00:12:38.000]  我必睜眼看
[00:12:38.000 --> 00:12:41.000]  則而聽在此處所獻的祈禱
[00:12:41.000 --> 00:12:43.000]  現在我已經選擇這電
[00:12:43.000 --> 00:12:45.000]  分別為聖
[00:12:45.000 --> 00:12:47.000]  使我的名永遠在其中
[00:12:47.000 --> 00:12:51.000]  我的眼我的心也必常在那裡
[00:12:51.000 --> 00:12:55.000]  這是歷代之下的七章十二至十六節
[00:12:55.000 --> 00:13:01.000]  當上帝的榮光充滿了在所羅門建造了電雨的時候
[00:13:01.000 --> 00:13:03.000]  上帝再一次很清晰的
[00:13:03.000 --> 00:13:07.000]  除了榮光充滿了電之外
[00:13:07.000 --> 00:13:09.000]  他還說話告訴所羅門
[00:13:09.000 --> 00:13:11.000]  我閱立這個地方
[00:13:11.000 --> 00:13:13.000]  我的心我的眼會在這裡
[00:13:13.000 --> 00:13:15.000]  我會選擇這個地方
[00:13:15.000 --> 00:13:17.000]  我會以這個地方分別為聖
[00:13:17.000 --> 00:13:22.000]  我要聆聽神的子民祈禱
[00:13:22.000 --> 00:13:24.000]  這個祈禱的重要內容是什麼呢?
[00:13:24.000 --> 00:13:27.000]  如果有禍患在這個國家裡面
[00:13:27.000 --> 00:13:29.000]  在這群人當中
[00:13:29.000 --> 00:13:33.000]  這些人去到電裡面重新找回上帝
[00:13:33.000 --> 00:13:34.000]  自卑
[00:13:34.000 --> 00:13:36.000]  尋求上帝的面
[00:13:36.000 --> 00:13:40.000]  在他面前來承認自己的罪
[00:13:40.000 --> 00:13:42.000]  和轉離他的惡行
[00:13:42.000 --> 00:13:44.000]  這些真誠的禱告
[00:13:44.000 --> 00:13:46.000]  這種悔罪的禱告
[00:13:46.000 --> 00:13:48.000]  上帝必然垂聽
[00:13:48.000 --> 00:13:52.000]  上帝必然會止住這些災禍
[00:13:52.000 --> 00:13:53.000]  赦免他們的罪
[00:13:53.000 --> 00:13:55.000]  去醫治他們的地
[00:13:55.000 --> 00:13:57.000]  所以這個聖殿
[00:13:57.000 --> 00:13:59.000]  最重要的內容
[00:13:59.000 --> 00:14:01.000]  最重要的目的
[00:14:01.000 --> 00:14:04.000]  其實是聆聽子民的祈禱
[00:14:04.000 --> 00:14:06.000]  上帝閱立了這個地方
[00:14:06.000 --> 00:14:08.000]  他要將他的榮光
[00:14:08.000 --> 00:14:11.000]  好像合法化了這個地方
[00:14:11.000 --> 00:14:14.000]  是上帝所指定的敬拜場所
[00:14:14.000 --> 00:14:16.000]  這個地方是上帝所命定的
[00:14:16.000 --> 00:14:18.000]  上帝OK
[00:14:18.000 --> 00:14:20.000]  雖然神學上是說不出的
[00:14:20.000 --> 00:14:22.000]  不過上帝說OK啦
[00:14:22.000 --> 00:14:24.000]  照住在這裡
[00:14:24.000 --> 00:14:26.000]  不過最重要的就是
[00:14:26.000 --> 00:14:28.000]  這個地方是神與人之間
[00:14:28.000 --> 00:14:31.000]  連結的一個很重要的地方
[00:14:31.000 --> 00:14:33.000]  在神學上來說
[00:14:33.000 --> 00:14:35.000]  這個聖殿
[00:14:35.000 --> 00:14:37.000]  和天上的符是最接近的
[00:14:37.000 --> 00:14:40.000]  這裡有一條專線
[00:14:40.000 --> 00:14:43.000]  直接接駁到天符那裡
[00:14:43.000 --> 00:14:46.000]  聖殿就是一個這樣祈禱的地方
[00:14:46.000 --> 00:14:49.000]  所以在舊約裡面
[00:14:49.000 --> 00:14:51.000]  所羅門所建的聖殿
[00:14:51.000 --> 00:14:53.000]  是一個禱告的殿
[00:14:53.000 --> 00:14:56.000]  君王、祭司、以色列民
[00:14:56.000 --> 00:14:58.000]  就藉著這個地方
[00:14:58.000 --> 00:15:00.000]  來將自己的禱告
[00:15:00.000 --> 00:15:02.000]  達到上帝的根前
[00:15:02.000 --> 00:15:04.000]  不過上帝說的話
[00:15:04.000 --> 00:15:06.000]  不是停在這裡
[00:15:06.000 --> 00:15:08.000]  不是說他們認罪、聆聽祈禱
[00:15:08.000 --> 00:15:10.000]  19、20節那裡才是重要的
[00:15:10.000 --> 00:15:12.000]  歷代之下
[00:15:12.000 --> 00:15:14.000]  倘若你轉去
[00:15:14.000 --> 00:15:16.000]  驕氣我指示你律例誡命
[00:15:16.000 --> 00:15:18.000]  去侍奉敬拜別神
[00:15:18.000 --> 00:15:20.000]  我必將以色列人
[00:15:20.000 --> 00:15:22.000]  從我所賜給你們的地上
[00:15:22.000 --> 00:15:24.000]  拔出根來
[00:15:24.000 --> 00:15:26.000]  並且我為幾名
[00:15:26.000 --> 00:15:28.000]  所分別為聖的殿
[00:15:28.000 --> 00:15:30.000]  也必捨棄不管
[00:15:30.000 --> 00:15:32.000]  使他在萬民中作笑談
[00:15:32.000 --> 00:15:34.000]  避饑憔悴
[00:15:34.000 --> 00:15:36.000]  歷代之下第七章
[00:15:36.000 --> 00:15:38.000]  19-20節
[00:15:38.000 --> 00:15:40.000]  他講到就是說
[00:15:40.000 --> 00:15:42.000]  這個殿是閲立去祈禱的
[00:15:42.000 --> 00:15:44.000]  不過如果這班人繼續
[00:15:44.000 --> 00:15:46.000]  一意孤行去敬拜別神
[00:15:46.000 --> 00:15:48.000]  離開上帝
[00:15:48.000 --> 00:15:50.000]  上帝說我不要這個地方
[00:15:50.000 --> 00:15:52.000]  我驕氣這個聖殿
[00:15:52.000 --> 00:15:54.000]  因為這個聖殿
[00:15:54.000 --> 00:15:56.000]  對上帝來說
[00:15:56.000 --> 00:15:58.000]  是人自己想去
[00:15:58.000 --> 00:16:00.000]  敬拜神的一個地方
[00:16:00.000 --> 00:16:02.000]  上帝認可這個地方
[00:16:02.000 --> 00:16:04.000]  但如果這班人的心不在上帝那裡
[00:16:04.000 --> 00:16:06.000]  有這個殿是沒有用的
[00:16:06.000 --> 00:16:08.000]  沒有意思的
[00:16:08.000 --> 00:16:10.000]  所以上帝說如果你們
[00:16:10.000 --> 00:16:12.000]  去驕氣上帝
[00:16:12.000 --> 00:16:14.000]  敬拜別的神
[00:16:14.000 --> 00:16:16.000]  這個聖殿上帝都會驕氣
[00:16:16.000 --> 00:16:18.000]  令到這班以色列民
[00:16:18.000 --> 00:16:20.000]  作為笑談
[00:16:20.000 --> 00:16:22.000]  被譏笑被愛俗
[00:16:22.000 --> 00:16:24.000]  來踐踏
[00:16:24.000 --> 00:16:26.000]  這個是上帝在聖殿
[00:16:26.000 --> 00:16:28.000]  見完之後
[00:16:28.000 --> 00:16:30.000]  所羅門的祈禱
[00:16:30.000 --> 00:16:32.000]  的回應
[00:16:32.000 --> 00:16:34.000]  上帝就是一個這樣的教導和回應
[00:16:34.000 --> 00:16:36.000]  在歷史裡面這個第一聖殿
[00:16:36.000 --> 00:16:38.000]  在所羅門之後
[00:16:38.000 --> 00:16:40.000]  有一段輝煌日子
[00:16:40.000 --> 00:16:42.000]  金碧輝煌
[00:16:42.000 --> 00:16:44.000]  很多人都無名而至
[00:16:44.000 --> 00:16:46.000]  以色列民都會敬拜
[00:16:46.000 --> 00:16:48.000]  不過這個聖殿
[00:16:48.000 --> 00:16:50.000]  存在短短
[00:16:50.000 --> 00:16:52.000]  幾百年的時間
[00:16:52.000 --> 00:16:54.000]  去到主前
[00:16:54.000 --> 00:16:56.000]  587年
[00:16:56.000 --> 00:16:58.000]  大約這個年份
[00:16:58.000 --> 00:17:00.000]  以色列民因為
[00:17:00.000 --> 00:17:02.000]  一意孤行離開上帝
[00:17:02.000 --> 00:17:04.000]  所以整個以色列民就
[00:17:04.000 --> 00:17:06.000]  被擄巴比倫
[00:17:06.000 --> 00:17:08.000]  在他被擄巴比倫的時候
[00:17:08.000 --> 00:17:10.000]  你不要想著這班人走了
[00:17:10.000 --> 00:17:12.000]  巴比倫大軍都將這個聖殿
[00:17:12.000 --> 00:17:14.000]  遊鄰
[00:17:14.000 --> 00:17:16.000]  破壞它 擄掠裡面最值錢的東西
[00:17:16.000 --> 00:17:18.000]  將金
[00:17:18.000 --> 00:17:20.000]  將燈台
[00:17:20.000 --> 00:17:22.000]  或者最值錢的東西搬走
[00:17:22.000 --> 00:17:24.000]  連藥櫃都搬走了
[00:17:24.000 --> 00:17:26.000]  所以藥櫃放在正殿的藥櫃
[00:17:26.000 --> 00:17:28.000]  都不知道去到那裡 最重要的東西都沒有了
[00:17:28.000 --> 00:17:30.000]  這個聖殿就被毀了
[00:17:30.000 --> 00:17:32.000]  這個就是主前
[00:17:32.000 --> 00:17:34.000]  587年
[00:17:34.000 --> 00:17:36.000]  以色列民因為離棄上帝
[00:17:36.000 --> 00:17:38.000]  所以上帝真的
[00:17:38.000 --> 00:17:40.000]  按他所說的話
[00:17:40.000 --> 00:17:42.000]  就從此
[00:17:42.000 --> 00:17:44.000]  第一個聖殿就這樣
[00:17:44.000 --> 00:17:46.000]  破壞了
[00:17:46.000 --> 00:17:48.000]  去到
[00:17:48.000 --> 00:17:50.000]  雖然說這個聖殿被破壞
[00:17:50.000 --> 00:17:52.000]  但上帝其實心目的
[00:17:52.000 --> 00:17:54.000]  不是要令到以色列民永遠都是
[00:17:54.000 --> 00:17:56.000]  陷於一種痛苦邊緣
[00:17:56.000 --> 00:17:58.000]  上帝說這班以色列民
[00:17:58.000 --> 00:18:00.000]  被擄70年之後
[00:18:00.000 --> 00:18:02.000]  他要回到自己的地方
[00:18:02.000 --> 00:18:04.000]  重回
[00:18:04.000 --> 00:18:06.000]  去到耶路撒冷
[00:18:06.000 --> 00:18:08.000]  回到自己的地方
[00:18:08.000 --> 00:18:10.000]  上帝真的這樣走了
[00:18:10.000 --> 00:18:12.000]  去到70年之後
[00:18:12.000 --> 00:18:14.000]  另外一個建殿的猶太省省長
[00:18:14.000 --> 00:18:16.000]  就是君王的後裔
[00:18:16.000 --> 00:18:18.000]  索羅巴伯
