
[00:00:00.000 --> 00:00:20.000]  《史獨行傳》第七章五十一至六十節
[00:06:50.200 --> 00:06:52.200]  我信主
[00:06:52.200 --> 00:06:55.200]  那時候說的是兩三個星期
[00:06:55.200 --> 00:06:56.200]  什麼
[00:06:56.200 --> 00:06:59.200]  為什麼信耶穌搞成這樣
[00:06:59.200 --> 00:07:01.200]  性靈充滿是什麼
[00:07:01.200 --> 00:07:02.200]  為什麼那個人又哭又笑
[00:07:02.200 --> 00:07:03.200]  是性靈充滿
[00:07:03.200 --> 00:07:06.200]  在那個場景裏面的人聚會
[00:07:06.200 --> 00:07:08.200]  變成一個這樣的聚會
[00:07:08.200 --> 00:07:11.200]  這個問題一直帶了我幾年
[00:07:11.200 --> 00:07:13.200]  到我神學的時候
[00:07:13.200 --> 00:07:14.200]  開始看書
[00:07:14.200 --> 00:07:16.200]  開始慢慢才有了解
[00:07:16.200 --> 00:07:18.200]  不過在這裏裏面
[00:07:18.200 --> 00:07:19.200]  可能很多人
[00:07:19.200 --> 00:07:21.200]  我們會覺得性靈充滿
[00:07:21.200 --> 00:07:23.200]  是一種這麼神秘
[00:07:23.200 --> 00:07:25.200]  或者這麼怪異的表現
[00:07:25.200 --> 00:07:26.200]  但是在聖經裏面
[00:07:26.200 --> 00:07:28.200]  原來從來都沒有這樣的情景
[00:07:28.200 --> 00:07:30.200]  是描述性靈充滿
[00:07:30.200 --> 00:07:32.200]  反而我們所讀的
[00:07:32.200 --> 00:07:34.200]  這段《仕途行傳》說的性靈充滿
[00:07:34.200 --> 00:07:37.200]  反而說到一個被性靈充滿的人
[00:07:37.200 --> 00:07:39.200]  可能是逆流而上的人
[00:07:39.200 --> 00:07:41.200]  希望今天這段經文幫到我們
[00:07:41.200 --> 00:07:42.200]  我們同心祈禱
[00:07:42.200 --> 00:07:47.200]  天父我們求您在我們當中
[00:07:47.200 --> 00:07:49.200]  教曉我們祈禱
[00:07:49.200 --> 00:07:51.200]  在我們生活裏面
[00:07:51.200 --> 00:07:56.200]  我們知道我們不是純粹單憑用理智來認識您
[00:07:56.200 --> 00:07:59.200]  我們在心靈誠實
[00:07:59.200 --> 00:08:00.200]  在我們的靈裏面
[00:08:00.200 --> 00:08:02.200]  我們需要與您交往
[00:08:02.200 --> 00:08:03.200]  但是我們怎樣去做
[00:08:03.200 --> 00:08:05.200]  才是合乎您的心意
[00:08:05.200 --> 00:08:07.200]  合乎聖經的教導呢
[00:08:07.200 --> 00:08:09.200]  求您就在我們當中裏面
[00:08:09.200 --> 00:08:11.200]  藉著您的話語啟示我們
[00:08:11.200 --> 00:08:12.200]  讓我們每一個心靈
[00:08:12.200 --> 00:08:14.200]  被您的話語激勵
[00:08:14.200 --> 00:08:18.200]  又讓我們能夠安著正確的認知
[00:08:18.200 --> 00:08:20.200]  以致我們不會走歪
[00:08:20.200 --> 00:08:21.200]  我們所走的道路
[00:08:21.200 --> 00:08:24.200]  我們恭敬將來今天我們所領受的經文
[00:08:24.200 --> 00:08:27.200]  和我們對您的認識交託給您
[00:08:27.200 --> 00:08:29.200]  求您賜福在我們當中
[00:08:29.200 --> 00:08:31.200]  幫助宣講的講得清楚
[00:08:31.200 --> 00:08:34.200]  幫助聆聽的每位電影節目聽得明白
[00:08:34.200 --> 00:08:35.200]  我們衷心的禱告
[00:08:35.200 --> 00:08:36.200]  求您垂聽
[00:08:36.200 --> 00:08:39.200]  獻上禱告奉基督耶穌得聖的聖名
[00:08:39.200 --> 00:08:40.200]  阿們
[00:08:40.200 --> 00:08:41.200]  我們一起看
[00:08:41.200 --> 00:08:45.200]  在我們講解今天的內容之前
[00:08:45.200 --> 00:08:47.200]  有少少幫大家補一補放
[00:08:47.200 --> 00:08:49.200]  我相信有些電影姐妹知道
[00:08:49.200 --> 00:08:51.200]  不過有些電影姐妹可能要重溫一下
[00:08:51.200 --> 00:08:54.200]  就是關於聖靈充滿和聖靈的洗
[00:08:54.200 --> 00:08:56.200]  或者聖靈的浸
[00:08:56.200 --> 00:08:58.200]  這個重要的意思
[00:08:58.200 --> 00:09:02.200]  其實每個基督徒信主是什麼原因呢
[00:09:02.200 --> 00:09:06.200]  有些人以為是我們做理性的選擇
[00:09:06.200 --> 00:09:08.200]  以為我們人有能力
[00:09:08.200 --> 00:09:10.200]  按著我們自己的理性
[00:09:10.200 --> 00:09:13.200]  好像超級市場買食物一樣
[00:09:13.200 --> 00:09:15.200]  喜歡選A
[00:09:15.200 --> 00:09:16.200]  我選對了選擇
[00:09:16.200 --> 00:09:18.200]  看中選擇月刊
[00:09:18.200 --> 00:09:20.200]  給我們做了明智的選擇
[00:09:20.200 --> 00:09:23.200]  我們很多時候以為是高舉理性的選擇
[00:09:23.200 --> 00:09:25.200]  不過整本聖經裡面啟示
[00:09:25.200 --> 00:09:27.200]  人能夠跟隨上帝
[00:09:27.200 --> 00:09:30.200]  就不是因為人有什麼力量
[00:09:30.200 --> 00:09:35.200]  人能夠選擇相信上帝
[00:09:35.200 --> 00:09:38.200]  其實一切都是聖靈的工作
[00:09:38.200 --> 00:09:41.200]  在聖經裡面說的是聖靈的浸
[00:09:41.200 --> 00:09:43.200]  聖靈的浸就是幫助我們
[00:09:43.200 --> 00:09:47.200]  重新活現一個新的生命
[00:09:47.200 --> 00:09:49.200]  按著聖靈的帶領
[00:09:49.200 --> 00:09:54.200]  讓我們能夠知道耶穌基督是我們生命裡唯一的救主
[00:09:54.200 --> 00:09:56.200]  能夠選擇上帝
[00:09:56.200 --> 00:10:00.200]  按上帝的心意來過我們的生活
[00:10:00.200 --> 00:10:01.200]  我們的決志
[00:10:01.200 --> 00:10:03.200]  我們的感動
[00:10:03.200 --> 00:10:09.200]  這些一切不是來自人的智慧或理性的結果
[00:10:09.200 --> 00:10:12.200]  而是來自聖靈的工作
[00:10:12.200 --> 00:10:18.200]  聖靈的浸其實就是一個這樣的心靈狀態
[00:10:18.200 --> 00:10:21.200]  其實如果在座裡面你已經決志相信基督耶穌
[00:10:21.200 --> 00:10:24.200]  你已經每一個已經經歷聖靈的浸了
[00:10:24.200 --> 00:10:28.200]  聖靈的浸不等於你做一個實體的水泥
[00:10:28.200 --> 00:10:30.200]  如果你做這個水泥之前
[00:10:30.200 --> 00:10:31.200]  你沒有聖靈的浸
[00:10:31.200 --> 00:10:32.200]  你沒有經歷重生
[00:10:32.200 --> 00:10:34.200]  你經歷明白信仰
[00:10:34.200 --> 00:10:36.200]  你根本做不到那個水泥
[00:10:36.200 --> 00:10:40.200]  那個水泥只是將你裡面所信呈現出來
[00:10:40.200 --> 00:10:42.200]  這個是聖靈的浸
[00:10:42.200 --> 00:10:44.200]  信主就是聖靈的浸
[00:10:44.200 --> 00:10:47.200]  在《士徒行傳》裡面因為第一代信徒
[00:10:47.200 --> 00:10:51.200]  聖靈的浸和聖靈充滿好像分開了
[00:10:51.200 --> 00:10:56.200]  好像一個叫做斷絕了的
[00:10:56.200 --> 00:10:58.200]  或者是discontinuity
[00:10:58.200 --> 00:11:00.200]  就是說不是延續性的
[00:11:00.200 --> 00:11:03.200]  所以它就分開來講
[00:11:03.200 --> 00:11:05.200]  但是去到我們今天
[00:11:05.200 --> 00:11:07.200]  我們其實所看的就是
[00:11:07.200 --> 00:11:09.200]  上帝已經將他的啟示
[00:11:09.200 --> 00:11:12.200]  上帝的工作在聖經裡面呈現了
[00:11:12.200 --> 00:11:13.200]  所以我們信主
[00:11:13.200 --> 00:11:18.200]  接著由聖靈的浸得著這個救恩
[00:11:18.200 --> 00:11:20.200]  我們已經進入了那個
[00:11:20.200 --> 00:11:23.200]  就是聖靈內住在我們的內心
[00:11:23.200 --> 00:11:27.200]  被聖靈洗乾淨那種的心靈狀態
[00:11:27.200 --> 00:11:28.200]  接著之後
[00:11:28.200 --> 00:11:30.200]  人信了主之後
[00:11:30.200 --> 00:11:32.200]  不等於你的信仰的終結
[00:11:32.200 --> 00:11:34.200]  那個只是你的起步點
[00:11:34.200 --> 00:11:35.200]  是不是
[00:11:35.200 --> 00:11:37.200]  就是你信了主之後
[00:11:37.200 --> 00:11:39.200]  你不會自動等上天堂的
[00:11:39.200 --> 00:11:41.200]  你的生命在聖經裡面講
[00:11:41.200 --> 00:11:44.200]  你要不斷的來到成長
[00:11:44.200 --> 00:11:46.200]  那個就叫做成性
[00:11:46.200 --> 00:11:50.200]  而聖靈充滿就是一個很重要的
[00:11:50.200 --> 00:11:51.200]  一個
[00:11:51.200 --> 00:11:53.200]  你說的一個階段
[00:11:53.200 --> 00:11:55.200]  或者一個追求的目標
[00:11:55.200 --> 00:11:57.200]  幫助你的生命
[00:11:57.200 --> 00:11:59.200]  逐漸逐漸的
[00:11:59.200 --> 00:12:01.200]  一路變得成熟
[00:12:01.200 --> 00:12:02.200]  越來越像上帝
[00:12:02.200 --> 00:12:04.200]  像基督耶穌
[00:12:04.200 --> 00:12:06.200]  聖靈充滿在你的心靈當中
[00:12:06.200 --> 00:12:07.200]  指教你
[00:12:07.200 --> 00:12:09.200]  指引你
[00:12:09.200 --> 00:12:12.200]  所以在《以弗所書》裡面
[00:12:12.200 --> 00:12:14.200]  他將聖靈充滿
[00:12:14.200 --> 00:12:15.200]  某程度上成為了
[00:12:15.200 --> 00:12:17.200]  好像一個命令那樣
[00:12:17.200 --> 00:12:19.200]  來作為一個勸勉
[00:12:19.200 --> 00:12:22.200]  在《以弗所書》五章十七至十八節
[00:12:22.200 --> 00:12:23.200]  不要作糊塗人
[00:12:23.200 --> 00:12:25.200]  要明白主的旨意如何
[00:12:25.200 --> 00:12:26.200]  不要醉酒
[00:12:26.200 --> 00:12:28.200]  酒能使人放蕩
[00:12:28.200 --> 00:12:31.200]  乃要被聖靈充滿
[00:12:31.200 --> 00:12:34.200]  《以弗所書》的作者保羅在說什麼呢
[00:12:34.200 --> 00:12:36.200]  他說你的內心
[00:12:36.200 --> 00:12:38.200]  你要給什麼
[00:12:38.200 --> 00:12:39.200]  你的裡面
[00:12:39.200 --> 00:12:41.200]  要給什麼來充滿你呢
[00:12:41.200 --> 00:12:43.200]  不是給那些令人放蕩
[00:12:43.200 --> 00:12:47.200]  亂了性的酒來充滿你的祥福
[00:12:47.200 --> 00:12:51.200]  而是被聖靈充滿了你裡面的內心
[00:12:51.200 --> 00:12:54.200]  這種充滿會令你怎樣呢
[00:12:54.200 --> 00:12:56.200]  令你有智慧
[00:12:56.200 --> 00:12:58.200]  令你不會在這個世代裡面
[00:12:58.200 --> 00:13:01.200]  渾渾噩噩地作一個糊塗人
[00:13:01.200 --> 00:13:04.200]  反而在這個世代裡面
[00:13:04.200 --> 00:13:05.200]  多麼多衝擊都好
[00:13:05.200 --> 00:13:07.200]  因著聖靈充滿
[00:13:07.200 --> 00:13:09.200]  你能夠做一個明智
[00:13:09.200 --> 00:13:11.200]  明白上帝旨意的一個聰明人
[00:13:11.200 --> 00:13:13.200]  這個某程度上是一個
[00:13:13.200 --> 00:13:17.200]  很重要的一個表彰
[00:13:17.200 --> 00:13:18.200]  或者一個命令
[00:13:18.200 --> 00:13:21.200]  叫基督徒這樣來實踐
[00:13:21.200 --> 00:13:24.200]  聖經羅馬書裡面八章九節再繼續說
[00:13:24.200 --> 00:13:26.200]  如果神的靈住在你們的心裡面
[00:13:26.200 --> 00:13:28.200]  你們就不屬於肉體
[00:13:28.200 --> 00:13:29.200]  乃是屬聖靈
[00:13:29.200 --> 00:13:32.200]  人若果沒有基督的靈
[00:13:32.200 --> 00:13:36.200]  就不是屬於基督的
[00:13:36.200 --> 00:13:40.200]  經文裡面其實將肉體和屬於聖靈
[00:13:40.200 --> 00:13:42.200]  就好像二分了一樣
[00:13:42.200 --> 00:13:43.200]  他在說什麼呢
[00:13:43.200 --> 00:13:45.200]  其實每一個基督徒
[00:13:45.200 --> 00:13:46.200]  當你信了主之後
[00:13:46.200 --> 00:13:48.200]  你要說你是屬於上帝的
[00:13:48.200 --> 00:13:51.200]  你就時刻就要靠近
[00:13:51.200 --> 00:13:54.200]  或者追求聖靈充滿
[00:13:54.200 --> 00:13:56.200]  追求聖靈充滿在你的生命
[00:13:56.200 --> 00:14:01.200]  每一部份來作你的基督徒人生
[00:14:01.200 --> 00:14:03.200]  簡單來說
[00:14:03.200 --> 00:14:05.200]  你信了主之後
[00:14:05.200 --> 00:14:08.200]  你要繼續的來成長
[00:14:08.200 --> 00:14:10.200]  怎樣去成長呢
[00:14:10.200 --> 00:14:13.200]  邀請那個住在你內心裡面的聖靈
[00:14:13.200 --> 00:14:17.200]  充滿你生命的每一部份
[00:14:17.200 --> 00:14:19.200]  你的行事為人
[00:14:19.200 --> 00:14:21.200]  你的價值觀
[00:14:21.200 --> 00:14:22.200]  你的理性
[00:14:22.200 --> 00:14:23.200]  你的感受
[00:14:23.200 --> 00:14:25.200]  你的關係
[00:14:25.200 --> 00:14:27.200]  你的待人處事
[00:14:27.200 --> 00:14:28.200]  你的盼望
[00:14:28.200 --> 00:14:31.200]  等等一切所有的範疇
[00:14:31.200 --> 00:14:36.200]  你都要容讓上帝掌管一切
[00:14:36.200 --> 00:14:38.200]  這個過程不容易的
[00:14:38.200 --> 00:14:40.200]  你不要想著一個很簡單
[00:14:40.200 --> 00:14:41.200]  自動而言
[00:14:41.200 --> 00:14:44.200]  被動式自動就會充滿
[00:14:44.200 --> 00:14:46.200]  不是這樣的
[00:14:46.200 --> 00:14:48.200]  這種聖靈充滿的生命
[00:14:48.200 --> 00:14:50.200]  是需要有很多努力
[00:14:50.200 --> 00:14:52.200]  有很多的禱告
[00:14:52.200 --> 00:14:53.200]  很多的思考
[00:14:53.200 --> 00:14:55.200]  大概你明白了
[00:14:55.200 --> 00:14:58.200]  聖靈充滿某程度
[00:14:58.200 --> 00:15:03.200]  是上帝給我們一些重要的生命
[00:15:03.200 --> 00:15:06.200]  那種操練的取向和一個目標
[00:15:06.200 --> 00:15:09.200]  你說有沒有人100%充滿呢
[00:15:09.200 --> 00:15:11.200]  沒有人敢說這件事
[00:15:11.200 --> 00:15:14.200]  只是我們今天比昨天滿一些
[00:15:14.200 --> 00:15:18.200]  一步一腳印來認識上帝
[00:15:18.200 --> 00:15:20.200]  一個誠信的過程
[00:15:20.200 --> 00:15:23.200]  這個聖靈充滿就是一個這樣的歷程
[00:15:23.200 --> 00:15:26.200]  正如我剛才所說的引子
[00:15:26.200 --> 00:15:28.200]  很多人以為聖靈充滿
[00:15:28.200 --> 00:15:30.200]  追求這種生命
[00:15:30.200 --> 00:15:34.200]  就會有很多神秘的經驗
[00:15:34.200 --> 00:15:36.200]  會說謊言
[00:15:36.200 --> 00:15:40.200]  用天使言語的方式來祈禱
[00:15:40.200 --> 00:15:42.200]  當然有些弟兄姊妹是懂的
[00:15:42.200 --> 00:15:45.200]  有這樣的能力去說這些
[00:15:45.200 --> 00:15:47.200]  一般人聽不明白
[00:15:47.200 --> 00:15:50.200]  或者聽下去你會覺得
[00:15:50.200 --> 00:15:54.200]  不是正常的禱告的方法來禱告
[00:15:54.200 --> 00:15:57.200]  我不否定有這些的可能性
[00:15:57.200 --> 00:15:59.200]  但是在聖經裡面沒有說到
[00:15:59.200 --> 00:16:02.200]  聖靈充滿的人就一定會說謊言
[00:16:02.200 --> 00:16:04.200]  沒有一個這樣對等的記號
[00:16:04.200 --> 00:16:07.200]  聖靈充滿的人也不是畫了一個等號
[00:16:07.200 --> 00:16:10.200]  等於那個人好像王大仙一樣
[00:16:10.200 --> 00:16:13.200]  走到每一步就醫好那個病
[00:16:13.200 --> 00:16:15.200]  說一句就搞定了
[00:16:15.200 --> 00:16:18.200]  說一句先知的話
[00:16:18.200 --> 00:16:20.200]  所有事情就按著他口中所說的
[00:16:20.200 --> 00:16:22.200]  他的領袖是怎樣呢
[00:16:22.200 --> 00:16:24.200]  全部跟他的心意來行
[00:16:24.200 --> 00:16:27.200]  聖靈充滿從來沒有一種
[00:16:27.200 --> 00:16:31.200]  某一種的生命的神跡
[00:16:31.200 --> 00:16:35.200]  其實一定要跟著這種方式來進行
[00:16:35.200 --> 00:16:39.200]  不過聖靈充滿的人卻是說到他的品格
[00:16:39.200 --> 00:16:41.200]  他對上帝的那種信服
[00:16:41.200 --> 00:16:46.200]  這個反而是一個很重要的表徵
[00:16:46.200 --> 00:16:47.200]  簡單來說
[00:16:47.200 --> 00:16:51.200]  有些人可能他有一些能力
[00:16:51.200 --> 00:16:54.200]  不過如果他生命裡面沒有那種信服
[00:16:54.200 --> 00:16:57.200]  或者按著上帝而活出的那種見證
[00:16:57.200 --> 00:16:59.200]  那種喜樂
[00:16:59.200 --> 00:17:04.200]  大概他未必真的有一種聖靈充滿的生命
[00:17:04.200 --> 00:17:07.200]  今天我們要專注的就是
[00:17:07.200 --> 00:17:10.200]  聖經裡面說到一個合而的
[00:17:10.200 --> 00:17:13.200]  聖靈充滿的人生是怎樣
[00:17:13.200 --> 00:17:16.200]  我們用《史提反》來看這個例子
[00:17:16.200 --> 00:17:17.200]  我沒有印給大家
[00:17:17.200 --> 00:17:19.200]  我讀給大家聽一段經文
[00:17:19.200 --> 00:17:23.200]  《司徒函傳》第六章第三節至第五節
[00:17:23.200 --> 00:17:25.200]  那段經文是說什麼呢
[00:17:25.200 --> 00:17:28.200]  就是在說《史提反》的出現
[00:17:28.200 --> 00:17:30.200]  由第六章第一節開始說起
[00:17:30.200 --> 00:17:33.200]  那時門徒曾多有說希利利話的猶太人
[00:17:33.200 --> 00:17:35.200]  向希伯來人發怨言
[00:17:35.200 --> 00:17:41.200]  因為在天天功級的上邊忽略了他們的寡婦
[00:17:41.200 --> 00:17:44.200]  十二使徒叫眾門徒來對他們說
[00:17:44.200 --> 00:17:46.200]  我們撇下神的道去管理飯食
[00:17:46.200 --> 00:17:48.200]  原是不合宜的
[00:17:48.200 --> 00:17:49.200]  所以弟兄們
[00:17:49.200 --> 00:17:53.200]  當從你們中間選出七個有好名聲
[00:17:53.200 --> 00:17:55.200]  被聖靈充滿
[00:17:55.200 --> 00:17:57.200]  智慧充足的人
[00:17:57.200 --> 00:18:00.200]  他們就派他們管理這事
[00:18:00.200 --> 00:18:05.200]  但我們要專心以禱告傳道為事
[00:18:05.200 --> 00:18:07.200]  大家都喜悅著說
[00:18:07.200 --> 00:18:09.200]  就揀選了《史提反》
[00:18:09.200 --> 00:18:11.200]  那時大有信心
[00:18:11.200 --> 00:18:12.200]  聖靈充滿的人
[00:18:12.200 --> 00:18:22.200]  又揀選了肥利、伯羅哥羅、尼加羅、提門、巴米那
[00:18:22.200 --> 00:18:26.200]  並進猶太教的安提安人尼戈拉
