
[00:00:00.000 --> 00:00:02.240]  本主日的經訓是
[00:05:12.920 --> 00:05:17.920]  香港人很重視外觀
[00:05:17.920 --> 00:05:21.920]  我們每年花在外觀的消費
[00:05:21.920 --> 00:05:23.920]  是相當驚人的
[00:05:23.920 --> 00:05:26.920]  我曾經看過一個市場調查
[00:05:26.920 --> 00:05:30.920]  他訪問了香港1200位
[00:05:30.920 --> 00:05:34.920]  15至50歲之間的女性
[00:05:34.920 --> 00:05:39.920]  每年用於護膚的消費
[00:05:39.920 --> 00:05:42.920]  平均每人大約一萬元
[00:05:42.920 --> 00:05:44.920]  好像不是很多
[00:05:44.920 --> 00:05:47.920]  原來隨著年紀增長
[00:05:47.920 --> 00:05:50.920]  女士的花費在護膚上
[00:05:50.920 --> 00:05:53.920]  就會一直有急速的增長
[00:05:53.920 --> 00:05:56.920]  在30至39歲
[00:05:56.920 --> 00:05:58.920]  平均是一萬一千元
[00:05:58.920 --> 00:06:00.920]  40歲以上的組別
[00:06:00.920 --> 00:06:04.920]  平均每年差不多一萬四千元
[00:06:04.920 --> 00:06:07.920]  一個相當大的增長
[00:06:07.920 --> 00:06:09.920]  翻查當年
[00:06:09.920 --> 00:06:12.920]  做這個調查
[00:06:12.920 --> 00:06:14.920]  當年的人口普查
[00:06:14.920 --> 00:06:17.920]  香港15至50歲之間的女性
[00:06:17.920 --> 00:06:20.920]  有208萬人
[00:06:20.920 --> 00:06:22.920]  你再算一算
[00:06:22.920 --> 00:06:25.920]  原來每年花在護膚的這群人
[00:06:25.920 --> 00:06:28.920]  是200億
[00:06:28.920 --> 00:06:30.920]  200億
[00:06:30.920 --> 00:06:35.920]  是相當不小的金額
[00:06:35.920 --> 00:06:38.920]  但你想想這只是護膚
[00:06:38.920 --> 00:06:40.920]  還沒算髮型
[00:06:40.920 --> 00:06:42.920]  瘦身
[00:06:42.920 --> 00:06:44.920]  修甲
[00:06:44.920 --> 00:06:46.920]  去南韓整整樣子
[00:06:46.920 --> 00:06:48.920]  這些還沒算
[00:06:48.920 --> 00:06:52.920]  還沒算15至50歲以外的女性
[00:06:52.920 --> 00:06:54.920]  還沒算男性
[00:06:54.920 --> 00:06:57.920]  所以如果你加起來
[00:06:57.920 --> 00:06:59.920]  這個金額是天文數字
[00:06:59.920 --> 00:07:02.920]  人是很重視外表的
[00:07:02.920 --> 00:07:06.920]  其實憑外表去看人
[00:07:06.920 --> 00:07:11.920]  以貌取人是一個非常普遍的現象
[00:07:11.920 --> 00:07:13.920]  一個心態
[00:07:13.920 --> 00:07:16.920]  我們以外貌也不單單是樣貌
[00:07:16.920 --> 00:07:18.920]  包括我們穿什麼衣服
[00:07:18.920 --> 00:07:22.920]  我們可能的學歷是什麼
[00:07:22.920 --> 00:07:24.920]  你告訴別人你是博士
[00:07:24.920 --> 00:07:28.920]  可能又比起你還沒畢業
[00:07:28.920 --> 00:07:29.920]  可能又不同
[00:07:29.920 --> 00:07:32.920]  你自己的職銜等等
[00:07:32.920 --> 00:07:35.920]  所以美國神學家
[00:07:35.920 --> 00:07:36.920]  傅斯德
[00:07:36.920 --> 00:07:37.920]  Richard Forster
[00:07:37.920 --> 00:07:39.920]  他有一本很出名的書
[00:07:39.920 --> 00:07:42.920]  就是《屬靈操練禮讚》
[00:07:42.920 --> 00:07:44.920]  在這本書的第一句
[00:07:44.920 --> 00:07:45.920]  他說什麼呢?
[00:07:45.920 --> 00:07:49.920]  他說膚淺是這個世代的就坐
[00:07:49.920 --> 00:07:51.920]  只是看外表
[00:07:51.920 --> 00:07:53.920]  以貌取人
[00:07:53.920 --> 00:07:54.920]  看表面的
[00:07:54.920 --> 00:07:57.920]  是我們這個世代的就坐
[00:07:57.920 --> 00:08:00.920]  聖經如何看待以貌取人呢?
[00:08:00.920 --> 00:08:02.920]  剛才的經文一開始就說
[00:08:02.920 --> 00:08:05.920]  不可以按著外貌待人
[00:08:05.920 --> 00:08:07.920]  我們今天看亞國
[00:08:07.920 --> 00:08:09.920]  他如何教導我們
[00:08:09.920 --> 00:08:11.920]  不要以貌取人
[00:08:11.920 --> 00:08:13.920]  在第二章的第一節
[00:08:13.920 --> 00:08:15.920]  他說我的弟兄們
[00:08:15.920 --> 00:08:19.920]  亞國是對信耶穌的人說
[00:08:19.920 --> 00:08:21.920]  這一番話
[00:08:21.920 --> 00:08:25.920]  你們信奉我們榮耀的主耶穌基督
[00:08:25.920 --> 00:08:28.920]  便不可按著外貌待人
[00:08:28.920 --> 00:08:30.920]  按外貌待人
[00:08:30.920 --> 00:08:34.920]  希臘文是一個複合字
[00:08:34.920 --> 00:08:36.920]  是由兩個希臘文組成
[00:08:36.920 --> 00:08:38.920]  第一個就是prosopon
[00:08:38.920 --> 00:08:40.920]  這個就是解釋你的樣子
[00:08:40.920 --> 00:08:42.920]  或者你的面貌
[00:08:42.920 --> 00:08:44.920]  或者面具的意思
[00:08:44.920 --> 00:08:46.920]  另一個就是lumbano
[00:08:46.920 --> 00:08:49.920]  這個字就是解釋接受
[00:08:49.920 --> 00:08:50.920]  或者拿著
[00:08:50.920 --> 00:08:51.920]  就是receive
[00:08:51.920 --> 00:08:53.920]  或者拿著的意思
[00:08:53.920 --> 00:08:56.920]  所以如果你純粹按字面翻譯
[00:08:56.920 --> 00:08:58.920]  這個字可以解釋
[00:08:58.920 --> 00:09:00.920]  拿著面具
[00:09:00.920 --> 00:09:01.920]  是什麼意思呢?
[00:09:01.920 --> 00:09:03.920]  就是你看到什麼人
[00:09:03.920 --> 00:09:05.920]  你戴什麼面具
[00:09:05.920 --> 00:09:08.920]  就是你看著那個人的衣著
[00:09:08.920 --> 00:09:09.920]  他的容貌
[00:09:09.920 --> 00:09:10.920]  他的職業
[00:09:10.920 --> 00:09:11.920]  他的社會地位
[00:09:11.920 --> 00:09:12.920]  他的知名度
[00:09:12.920 --> 00:09:14.920]  他有沒有錢
[00:09:14.920 --> 00:09:15.920]  等等
[00:09:15.920 --> 00:09:18.920]  你會用不同的面貌
[00:09:18.920 --> 00:09:19.920]  或者面具
[00:09:19.920 --> 00:09:21.920]  去對待他
[00:09:21.920 --> 00:09:24.920]  在原文這句結構很有趣
[00:09:24.920 --> 00:09:25.920]  原文的意思就是
[00:09:25.920 --> 00:09:28.920]  你們如果有對主耶穌基督的信心
[00:09:28.920 --> 00:09:33.920]  就不可以有以貌取人這件事
[00:09:33.920 --> 00:09:37.920]  這個"有"字是一個命令式的動詞
[00:09:37.920 --> 00:09:40.920]  就是說如果你是信耶穌
[00:09:40.920 --> 00:09:43.920]  就一定不可以以貌取人
[00:09:43.920 --> 00:09:45.920]  如果你以貌取人
[00:09:45.920 --> 00:09:47.920]  你就不是信耶穌
[00:09:47.920 --> 00:09:50.920]  雅各是很斬釘截鐵
[00:09:50.920 --> 00:09:53.920]  以貌取人是一個違背信仰
[00:09:53.920 --> 00:09:57.920]  跟你的信仰背道而馳
[00:09:57.920 --> 00:09:58.920]  兄弟姐妹
[00:09:58.920 --> 00:10:02.920]  以貌取人不是一些微小的小問題
[00:10:02.920 --> 00:10:06.920]  在信仰上是大是大非的問題
[00:10:06.920 --> 00:10:11.920]  信耶穌的人是不會以貌取人
[00:10:11.920 --> 00:10:15.920]  在《生命記》第十章十七到十八節
[00:10:15.920 --> 00:10:18.920]  耶和華是萬神之神萬主之主
[00:10:18.920 --> 00:10:22.920]  是偉大強有力可畏的神
[00:10:22.920 --> 00:10:26.920]  不看人的情面也不受賄賂
[00:10:26.920 --> 00:10:29.920]  神的性情是不以貌取人
[00:10:29.920 --> 00:10:32.920]  祂期望信祂的人也是這樣
[00:10:32.920 --> 00:10:35.920]  以貌取人是違反神的性情
[00:10:35.920 --> 00:10:37.920]  是嚴重的
[00:10:37.920 --> 00:10:40.920]  我希望在這一節能告訴我們
[00:10:40.920 --> 00:10:44.920]  是一個很嚴重的生命問題
[00:10:44.920 --> 00:10:46.920]  不是一些小問題
[00:10:46.920 --> 00:10:49.920]  我們留意《雅各》如何形容耶穌
[00:10:49.920 --> 00:10:51.920]  在這一節
[00:10:51.920 --> 00:10:53.920]  「榮耀的主耶穌基督」
[00:10:53.920 --> 00:10:54.920]  如果你記得
[00:10:54.920 --> 00:10:56.920]  應該是上幾次你去看《雅各書》
[00:10:56.920 --> 00:10:58.920]  在第一章第一節
[00:10:58.920 --> 00:11:02.920]  《雅各》沒有用「榮耀的」來形容主耶穌基督
[00:11:02.920 --> 00:11:05.920]  為什麼這裡刻意要加上「榮耀的」呢?
[00:11:05.920 --> 00:11:07.920]  有什麼用意呢?
[00:11:07.920 --> 00:11:11.920]  我推斷《雅各》用「榮耀的主耶穌基督」
[00:11:11.920 --> 00:11:15.920]  是想表達耶穌在世的時候
[00:11:15.920 --> 00:11:18.920]  也被人憑外貌去對待
[00:11:18.920 --> 00:11:20.920]  這個木匠的兒子
[00:11:20.920 --> 00:11:21.920]  在馬槽出世
[00:11:21.920 --> 00:11:23.920]  無階型美容
[00:11:23.920 --> 00:11:25.920]  無財無勢
[00:11:25.920 --> 00:11:28.920]  以致別人看不到他的榮耀
[00:11:28.920 --> 00:11:30.920]  《雅各》似乎要暗示
[00:11:30.920 --> 00:11:34.920]  我們曾經這樣對待主耶穌基督
[00:11:34.920 --> 00:11:36.920]  我們以貌取神
[00:11:36.920 --> 00:11:38.920]  我們不要再這樣對待別人
[00:11:38.920 --> 00:11:42.920]  也不要再這樣錯下去
[00:11:42.920 --> 00:11:43.920]  孔子也說
[00:11:43.920 --> 00:11:46.920]  「以貌取人,失之止於」
[00:11:46.920 --> 00:11:48.920]  而聖經說的更加嚴重
[00:11:48.920 --> 00:11:51.920]  「以貌取人,是有違信仰的」
[00:11:51.920 --> 00:11:54.920]  我們有沒有輕視他的嚴重性
[00:11:54.920 --> 00:11:56.920]  和他的破壞力呢?
[00:11:56.920 --> 00:11:58.920]  弟兄姊妹
[00:11:58.920 --> 00:11:59.920]  希望大家看完這一節
[00:11:59.920 --> 00:12:02.920]  你應該很小心
[00:12:02.920 --> 00:12:05.920]  我們有沒有這樣去看待別人呢?
[00:12:05.920 --> 00:12:08.920]  《雅各》接著舉出一個實例
[00:12:08.920 --> 00:12:12.920]  去印證「以貌取人,是不可取」
[00:12:12.920 --> 00:12:15.920]  在原文第二到四節
[00:12:15.920 --> 00:12:18.920]  其實是一句長句子
[00:12:18.920 --> 00:12:21.920]  它提到一個衣著華麗的人
[00:12:21.920 --> 00:12:24.920]  和一個衣著很骯髒的窮人
[00:12:24.920 --> 00:12:26.920]  進入會堂
[00:12:26.920 --> 00:12:29.920]  他們受到極之不同的對待
[00:12:29.920 --> 00:12:32.920]  極之不公平的待遇
[00:12:32.920 --> 00:12:36.920]  「眾父輕貧」是一個以貌取人的
[00:12:36.920 --> 00:12:38.920]  很明顯的例子
[00:12:38.920 --> 00:12:42.920]  也是我們偏心待人的一個例子
[00:12:42.920 --> 00:12:44.920]  所以在這一段經文
[00:12:44.920 --> 00:12:45.920]  你偏心待人
[00:12:45.920 --> 00:12:47.920]  以貌取人
[00:12:47.920 --> 00:12:48.920]  眾父輕貧
[00:12:48.920 --> 00:12:50.920]  都是指同一個問題
[00:12:50.920 --> 00:12:53.920]  我們犯了同一個信仰的問題
[00:12:53.920 --> 00:12:55.920]  在第二節一開始
[00:12:55.920 --> 00:12:56.920]  有一個「若」字
[00:12:56.920 --> 00:12:57.920]  「若」有一個人
[00:12:57.920 --> 00:12:59.920]  這個「若」字在文法上
[00:12:59.920 --> 00:13:02.920]  我們叫做第三類條件句
[00:13:02.920 --> 00:13:04.920]  就是說所描述的東西
[00:13:04.920 --> 00:13:06.920]  是有可能是真的
[00:13:06.920 --> 00:13:07.920]  是有可能發生的
[00:13:07.920 --> 00:13:10.920]  「不可按外貌待人」
[00:13:10.920 --> 00:13:13.920]  這個詞語的文法結構
[00:13:13.920 --> 00:13:15.920]  我們叫做一個否定詞
[00:13:15.920 --> 00:13:18.920]  加一個命令式的動詞
[00:13:18.920 --> 00:13:21.920]  是表示要停止某一項
[00:13:21.920 --> 00:13:24.920]  你進行中的一個行動
[00:13:24.920 --> 00:13:26.920]  所以較精準的譯法是
[00:13:26.920 --> 00:13:30.920]  「不可再按外貌待人」
[00:13:30.920 --> 00:13:32.920]  如果我們這樣解釋
[00:13:32.920 --> 00:13:36.920]  修信人是曾經犯過這個毛病
[00:13:36.920 --> 00:13:38.920]  因此這個例子
[00:13:38.920 --> 00:13:41.920]  應該是一個真實的情況
[00:13:41.920 --> 00:13:43.920]  而且用真實的情況
[00:13:43.920 --> 00:13:45.920]  去支持雅各的論點
[00:13:45.920 --> 00:13:47.920]  也是較有說服力
[00:13:47.920 --> 00:13:49.920]  現在讓我們看看
[00:13:49.920 --> 00:13:52.920]  這是一個什麼場景
[00:13:52.920 --> 00:13:54.920]  他說
[00:13:54.920 --> 00:13:57.920]  有一個衣著華麗
[00:13:57.920 --> 00:13:58.920]  一個衣著骯髒的人
[00:13:58.920 --> 00:14:00.920]  進去會堂
[00:14:00.920 --> 00:14:04.920]  會堂是猶太人最會敬拜的地方
[00:14:04.920 --> 00:14:08.920]  所以這裡可以指一個崇拜的場景
[00:14:08.920 --> 00:14:11.920]  但有沒有其他可能性呢?
[00:14:11.920 --> 00:14:14.920]  有幾個因素值得我們去參考
[00:14:14.920 --> 00:14:15.920]  第一
[00:14:15.920 --> 00:14:17.920]  其實這段經文的大段落
[00:14:17.920 --> 00:14:19.920]  就是二章一到十三節
[00:14:19.920 --> 00:14:21.920]  這個大段落裡面
[00:14:21.920 --> 00:14:22.920]  如果你看原文
[00:14:22.920 --> 00:14:24.920]  有審判官
[00:14:24.920 --> 00:14:25.920]  公堂
[00:14:25.920 --> 00:14:27.920]  並違犯法
[00:14:27.920 --> 00:14:28.920]  受審判
[00:14:28.920 --> 00:14:29.920]  審判
[00:14:29.920 --> 00:14:30.920]  等等
[00:14:30.920 --> 00:14:31.920]  這些法律
[00:14:31.920 --> 00:14:33.920]  或者法庭的用語
[00:14:33.920 --> 00:14:36.920]  是重複又重複出現
[00:14:36.920 --> 00:14:38.920]  暗示這個會堂
[00:14:38.920 --> 00:14:42.920]  可能是一個宗教法庭的場景
[00:14:42.920 --> 00:14:43.920]  第二個因素
[00:14:43.920 --> 00:14:45.920]  坐在這裡
[00:14:45.920 --> 00:14:46.920]  站在那裡
[00:14:46.920 --> 00:14:48.920]  坐在我腳下
[00:14:48.920 --> 00:14:51.920]  這些字句就較適合去形容
[00:14:51.920 --> 00:14:53.920]  一個法庭的場景
[00:14:53.920 --> 00:14:56.920]  多於一個崇拜的場景
[00:14:56.920 --> 00:14:57.920]  一個崇拜
[00:14:57.920 --> 00:14:58.920]  你來到
[00:14:58.920 --> 00:15:02.920]  你不會坐在某某腳下
[00:15:02.920 --> 00:15:05.920]  所以第三個因素就是
[00:15:05.920 --> 00:15:06.920]  第三節
[00:15:06.920 --> 00:15:07.920]  我的腳下
[00:15:07.920 --> 00:15:09.920]  這個可能是指法官的腳下
[00:15:09.920 --> 00:15:12.920]  一個人坐在法官的腳下
[00:15:12.920 --> 00:15:16.920]  這個就是將他視為一個敗訴者
[00:15:16.920 --> 00:15:18.920]  所以更加凸顯
[00:15:18.920 --> 00:15:21.920]  這是一場很偏私的審訊
[00:15:21.920 --> 00:15:23.920]  你穿得這麼差
[00:15:23.920 --> 00:15:24.920]  你一來到
[00:15:24.920 --> 00:15:25.920]  你坐在那裡
[00:15:25.920 --> 00:15:26.920]  你一定輸
[00:15:26.920 --> 00:15:27.920]  不用審
[00:15:27.920 --> 00:15:29.920]  你一定輸
[00:15:29.920 --> 00:15:32.920]  按照這些理解
[00:15:32.920 --> 00:15:35.920]  這裡可能是指一個宗教法庭的場景
[00:15:35.920 --> 00:15:37.920]  可能更加合理
[00:15:37.920 --> 00:15:41.920]  我想起我自己的一個經歷
[00:15:41.920 --> 00:15:46.920]  我的外父以前在內地做一些小生意
[00:15:46.920 --> 00:15:49.920]  他被人騙
[00:15:49.920 --> 00:15:50.920]  也被人告
[00:15:50.920 --> 00:15:55.920]  其實告他那群人是想侵吞他的工廠
[00:15:55.920 --> 00:15:58.920]  我出錢替我外父打官司
[00:15:58.920 --> 00:16:00.920]  但是每次都輸
[00:16:00.920 --> 00:16:02.920]  沒有一次是贏的
[00:16:02.920 --> 00:16:06.920]  後來知道原來他的對頭是認識法官
[00:16:06.920 --> 00:16:09.920]  這當然是相當若干年前的事情
[00:16:09.920 --> 00:16:11.920]  我認為是打不了的
[00:16:11.920 --> 00:16:13.920]  這些官司是打不了的
[00:16:13.920 --> 00:16:16.920]  是一些不公平的官司
[00:16:16.920 --> 00:16:20.920]  於是我勸我外父結束了內地的生意
[00:16:20.920 --> 00:16:24.920]  面對一些不公平的審訊
[00:16:24.920 --> 00:16:26.920]  不公義的審訊
[00:16:26.920 --> 00:16:28.920]  我不知道你最氣憤
[00:16:28.920 --> 00:16:30.920]  你最生氣的是誰
[00:16:30.920 --> 00:16:33.920]  是那些以貌取人
[00:16:33.920 --> 00:16:35.920]  偏心待人的人
[00:16:35.920 --> 00:16:37.920]  那些不公義的人
[00:16:37.920 --> 00:16:39.920]  這個有錢就多幫一些
[00:16:39.920 --> 00:16:40.920]  這個很窮
[00:16:40.920 --> 00:16:41.920]  這個沒有財沒勢的
[00:16:41.920 --> 00:16:43.920]  他一定輸
[00:16:43.920 --> 00:16:45.920]  可能是法官
[00:16:45.920 --> 00:16:46.920]  可能是其他人
[00:16:46.920 --> 00:16:50.920]  雅各稱呼這些重負輕貧的人
[00:16:50.920 --> 00:16:51.920]  是偏心待人
[00:16:51.920 --> 00:16:54.920]  用惡意去評斷人
[00:16:54.920 --> 00:16:57.920]  偏心待人這個希臘文
[00:16:57.920 --> 00:16:59.920]  都是由兩個字組成
[00:16:59.920 --> 00:17:00.920]  兩部分
[00:17:00.920 --> 00:17:04.920]  一部分是分割
[00:17:04.920 --> 00:17:07.920]  一個是審判
[00:17:07.920 --> 00:17:11.920]  就是說你很割裂地去判斷
[00:17:11.920 --> 00:17:13.920]  你是很側重一方的
[00:17:13.920 --> 00:17:16.920]  當然側重的是有錢的那方
[00:17:16.920 --> 00:17:20.920]  這樣做就是心懷惡意的審判官
[00:17:20.920 --> 00:17:22.920]  其實用惡意評斷人
[00:17:22.920 --> 00:17:24.920]  在第四節
[00:17:24.920 --> 00:17:26.920]  這個字的原文
[00:17:26.920 --> 00:17:30.920]  它的執法就是心懷惡意的審判官
[00:17:30.920 --> 00:17:35.920]  以貌取人的人是坐了神的位置
[00:17:35.920 --> 00:17:37.920]  我自己就是審判官
[00:17:37.920 --> 00:17:40.920]  而且是一個心懷惡意的審判官
[00:17:40.920 --> 00:17:43.920]  在美國加州
[00:17:43.920 --> 00:17:46.920]  很多年前有一對老夫婦
[00:17:46.920 --> 00:17:51.920]  我不記得我在黃浸有沒有講過這個故事
[00:17:51.920 --> 00:17:53.920]  如果有的話大家可以再聽一次
[00:17:53.920 --> 00:17:56.920]  有一天這對夫婦
[00:17:56.920 --> 00:18:02.920]  穿著一些很便宜很舊的衣著
[00:18:02.920 --> 00:18:06.920]  去拜會哈佛的校長
[00:18:06.920 --> 00:18:07.920]  沒有事先約好的
[00:18:07.920 --> 00:18:10.920]  直接去拜會哈佛的校長
[00:18:10.920 --> 00:18:14.920]  校長的秘書一看這兩個老人家
[00:18:14.920 --> 00:18:20.920]  就很肯定你跟哈佛都沒有什麼業務上的往來
[00:18:20.920 --> 00:18:24.920]  就跟這對老夫婦說
[00:18:24.920 --> 00:18:25.920]  校長很忙的
[00:18:25.920 --> 00:18:27.920]  不會見你們的
[00:18:27.920 --> 00:18:29.920]  那對夫婦就說
[00:18:29.920 --> 00:18:30.920]  不要緊
[00:18:30.920 --> 00:18:31.920]  我們有時間
[00:18:31.920 --> 00:18:32.920]  我們可以等
[00:18:32.920 --> 00:18:34.920]  過了幾個小時
[00:18:34.920 --> 00:18:35.920]  秘書沒有理會他們
[00:18:35.920 --> 00:18:38.920]  希望這對夫婦知難而退
[00:18:38.920 --> 00:18:41.920]  但是這對夫婦一直在等
[00:18:41.920 --> 00:18:43.920]  這個秘書也沒有辦法
[00:18:43.920 --> 00:18:46.920]  最後就通知哈佛的校長
[00:18:46.920 --> 00:18:50.920]  或者你跟這對老夫婦
[00:18:50.920 --> 00:18:52.920]  說兩句打發他們離開
[00:18:52.920 --> 00:18:55.920]  校長很不耐煩
[00:18:55.920 --> 00:18:57.920]  但是也同意
[00:18:57.920 --> 00:19:01.920]  希望可以很快地打發這對夫婦離開
[00:19:01.920 --> 00:19:04.920]  這個校長很有價值
[00:19:04.920 --> 00:19:06.920]  也很不甘心
[00:19:06.920 --> 00:19:09.920]  不情願去見這對夫婦
[00:19:09.920 --> 00:19:10.920]  坐下來
[00:19:10.920 --> 00:19:12.920]  這個老太太跟校長說
[00:19:12.920 --> 00:19:15.920]  我們的兒子去年就死了
