
[00:00:00.000 --> 00:00:07.000]  今日的經份是我們會一起看舊約聖經
[00:16:26.000 --> 00:16:29.000]  清酒濃酒不可嘗,不潔之物也不可吃,
[00:16:29.000 --> 00:16:35.000]  這個孩子一出胎直至死都歸作拿世以人,OK的,齊了的,
[00:16:35.000 --> 00:16:39.000]  不過最後一句沒有講,沒有講甚麼呢?
[00:16:39.000 --> 00:16:46.000]  沒有講這個孩子起手將要作以色列人脫離非利人手的拯救者,
[00:16:46.000 --> 00:16:50.000]  她沒有講這句話,所以這個婦人心裏面,
[00:16:50.000 --> 00:16:54.000]  第一個如果你代入進去,她在想的就是,
[00:16:54.000 --> 00:17:03.000]  我將要不孕的將要懷孕了,我將要有一個兒子來承繼家業,
[00:17:03.000 --> 00:17:11.000]  我當代的婦人看不孕是一個羞辱,從此她的羞辱就沒有了,
[00:17:11.000 --> 00:17:18.000]  而且這個神人講話是可信的,因為她的樣貌很可敬,很可畏,
[00:17:18.000 --> 00:17:23.000]  從她的外貌特徵來判斷這句話是不是真的,
[00:17:23.000 --> 00:17:30.000]  第二個重點就是,不過這個兒子將來是要歸耶和華為姓的,
[00:17:30.000 --> 00:17:35.000]  所以在一個很嚴格的規條之下,她一生都要這樣守的,
[00:17:35.000 --> 00:17:42.000]  不單止這個兒子開始守,這個婦人其實這個使者都吩咐她,
[00:17:42.000 --> 00:17:50.000]  她自己都要守的,媽媽為了生孩子,戒口在中國人的文化裏面是很平常的,
[00:17:50.000 --> 00:17:56.000]  大概這個婦人為了要令這個兒子順利誕生,
[00:17:56.000 --> 00:18:01.000]  她要戒口都在所不辭的,她的著重點就是,
[00:18:01.000 --> 00:18:05.000]  接下來這個兒子將要出生了,很興奮地跟丈夫說,
[00:18:05.000 --> 00:18:09.000]  而且這個是一生要守戒命的一個兒子,
[00:18:09.000 --> 00:18:18.000]  不過沒有想過她也沒有將重點放在成為拯救以色列人脫離非利人的守的拯救者,
[00:18:18.000 --> 00:18:25.000]  當這個婦人對著她丈夫馬羅亞說了這番話之後,
[00:18:25.000 --> 00:18:29.000]  在第八節,馬羅亞聽到他的太太這樣說,
[00:18:29.000 --> 00:18:36.000]  第八節馬羅亞就祈求耶和華說,主啊求你再差遣那個神人在我們當中,
[00:18:36.000 --> 00:18:42.000]  這類來好指教我們怎樣待這將要生的孩子。
[00:18:42.000 --> 00:18:48.000]  神應問馬羅亞的話,婦人正坐在田間的時候,
[00:18:48.000 --> 00:18:54.000]  神的使者又坐在她那裏,她丈夫馬羅亞卻沒有與她同在一處。
[00:18:54.000 --> 00:18:58.000]  婦人急忙跑去告訴她丈夫說,
[00:18:58.000 --> 00:19:03.000]  那一天到我面前來的人又向我顯現,
[00:19:03.000 --> 00:19:07.000]  馬羅亞起來跟隨他的妻子來到那一天面前對她說,
[00:19:07.000 --> 00:19:12.000]  與這婦人說話的就是你媽,她說是我。
[00:19:12.000 --> 00:19:17.000]  我們由八節到第十一節看到,丈夫其實他要查證,
[00:19:17.000 --> 00:19:19.000]  在他老婆說完這番話之後,
[00:19:19.000 --> 00:19:25.000]  馬羅亞某程度上帶著一個很勁竭的態度來祈求耶和華上帝,
[00:19:25.000 --> 00:19:30.000]  祈求上帝再一次將這個神人顯現給他知道,
[00:19:30.000 --> 00:19:33.000]  因為他老婆說一點不說一點,
[00:19:33.000 --> 00:19:38.000]  作為丈夫有時候聽到老婆說話都是說一點不說一點,
[00:19:38.000 --> 00:19:41.000]  我很怕我得罪我老婆,所以我不敢說得太多,
[00:19:41.000 --> 00:19:46.000]  不過很多時候女士是情感主導的,將最興奮的先說了,
[00:19:46.000 --> 00:19:49.000]  其他的細節他不太理會,
[00:19:49.000 --> 00:19:57.000]  丈夫聽到這番話之後,於是他求上帝再一次讓這個神人顯現在他面前,
[00:19:57.000 --> 00:20:02.000]  好查證究竟這個講的是一個怎樣的訊息,
[00:20:02.000 --> 00:20:06.000]  他特別注意的就是他要很想神人指教他,
[00:20:06.000 --> 00:20:12.000]  告訴他怎樣去對待這個將要生出來的孩子,
[00:20:12.000 --> 00:20:21.000]  不過如果你再去回想一下,其實這個神人之前對著婦人已經說了,
[00:20:21.000 --> 00:20:24.000]  要將他歸耶和華為聖,
[00:20:24.000 --> 00:20:29.000]  所以要讓他除了戒命之外,
[00:20:29.000 --> 00:20:33.000]  如果真是嚴格的那西爾人,如果你比對薩姆爾,
[00:20:33.000 --> 00:20:39.000]  他要放在殿裏面來學習侍奉耶和華上帝,
[00:20:39.000 --> 00:20:43.000]  不過在他的眼中裏面,或者在他婦人眼中裏面,
[00:20:43.000 --> 00:20:46.000]  他就覺得要禁戒這些條例,
[00:20:46.000 --> 00:20:50.000]  但是怎樣敬拜上帝,怎樣去實踐,
[00:20:50.000 --> 00:20:54.000]  其實某程度上那個使者已經跟這個婦人說了,
[00:20:54.000 --> 00:20:57.000]  不過馬羅亞似乎不是很收到這個訊息,
[00:20:57.000 --> 00:21:01.000]  所以他祈求上帝再一次差派這個使者去當中,
[00:21:01.000 --> 00:21:04.000]  於是上帝就應運馬羅亞的說,
[00:21:04.000 --> 00:21:07.000]  當這個婦人坐在這裏的時候,她老公不在她身邊,
[00:21:07.000 --> 00:21:10.000]  顯現的時候,老婆就馬上找她老公來,
[00:21:10.000 --> 00:21:14.000]  就去到這個使者面前,就作出這種說話,
[00:21:14.000 --> 00:21:17.000]  不過這個老公第一樣東西見到這個使者,
[00:21:17.000 --> 00:21:20.000]  他第一句問她的是什麼呢?
[00:21:20.000 --> 00:21:27.000]  他說那天在我老婆或者在這個婦人面前顯現的那個是不是你呀?
[00:21:27.000 --> 00:21:34.000]  這句說話如果你留意,其實馬羅亞那種心態,
[00:21:34.000 --> 00:21:40.000]  就好像面對著今天我們那些,面對一些驚詐騙電話的那種感覺,
[00:21:40.000 --> 00:21:45.000]  是不是真的?是不是你跟我老婆說這番話?
[00:21:45.000 --> 00:21:47.000]  是不是你打電話給我的?
[00:21:47.000 --> 00:21:51.000]  要某程度上都帶著謹慎,小心翼翼的態度,
[00:21:51.000 --> 00:21:56.000]  來去問那個當時的人的,這個使者很清晰,
[00:21:56.000 --> 00:22:02.000]  不過和合本就說是示我,感覺上就讀出來就好像很被動,
[00:22:02.000 --> 00:22:07.000]  原文他做的那句話就是我示,我就是,
[00:22:07.000 --> 00:22:12.000]  那個我強調我多一點,有些霸氣說多一點這句話,
[00:22:12.000 --> 00:22:16.000]  而不是說這個是我,不是這樣的,
[00:22:16.000 --> 00:22:23.000]  是一個很肯定,告訴他他是和他太太見面的使者,
[00:22:23.000 --> 00:22:28.000]  然後經文裡面第十二節就說了,
[00:22:28.000 --> 00:22:33.000]  願你的話應驗,我們當怎樣待這個孩子,
[00:22:33.000 --> 00:22:40.000]  他後來會怎樣呢?老公問的問題反而對板一點,
[00:22:40.000 --> 00:22:44.000]  因為那個神人或者那個使者之前說,
[00:22:44.000 --> 00:22:49.000]  他要歸耶和華為聖,然後成為以色列的拯救者,
[00:22:49.000 --> 00:22:54.000]  脫離非利士人的手,整個句式是這麼整齊的,
[00:22:54.000 --> 00:22:58.000]  不過當馬萊亞這樣問那個使者的時候,
[00:22:58.000 --> 00:23:02.000]  那個使者再重複的就是說,我告訴婦人的一切時,
[00:23:02.000 --> 00:23:08.000]  她都當謹慎,葡萄樹所結的都不可吃,
[00:23:08.000 --> 00:23:12.000]  清酒濃酒都不可喝,一切不潔之物也不可吃,
[00:23:12.000 --> 00:23:19.000]  凡我所吩咐的她都要遵守,某程度其實他就強調了,
[00:23:19.000 --> 00:23:24.000]  拿西爾人前面的守戒,然後後面所說的這個婦人,
[00:23:24.000 --> 00:23:29.000]  吩咐她所有事都要遵守,這樣就完了,就全部回答了,
[00:23:29.000 --> 00:23:35.000]  馬萊亞好像收到,又好像收不到,
[00:23:35.000 --> 00:23:39.000]  他覺得他老婆說的話就等於事實的全部,
[00:23:39.000 --> 00:23:44.000]  因為守戒名,也沒有想過自己的兒子將要成為一個士師,
[00:23:44.000 --> 00:23:49.000]  被分別出來拿西爾人的士師來拯救以色列人,
[00:23:49.000 --> 00:23:54.000]  然後經文馬萊亞就說了這麼偉大的說話,
[00:23:54.000 --> 00:23:59.000]  這麼好的一個消息,於是馬萊亞就對那個使者說,
[00:23:59.000 --> 00:24:06.000]  不如這樣吧,讓我款留你,款留你這個字稍後再解釋一下什麼意思,
[00:24:06.000 --> 00:24:16.000]  好為你預備一隻山羊羔,他知道神人給了他一句這樣的說話之後,
[00:24:16.000 --> 00:24:23.000]  他就要款待他,款待他用什麼來款待他呢?
[00:24:23.000 --> 00:24:28.000]  就是用一隻山羊羔,如果記得剛才說的這個婦人說有一個神人,
[00:24:28.000 --> 00:24:36.000]  那個神人也是帶著憑外貌來認人的那種感覺,
[00:24:36.000 --> 00:24:40.000]  然後到了這裡就說,老公聽到這樣的消息,
[00:24:40.000 --> 00:24:46.000]  我現在劏一隻雞來款待你,類似中國人這樣,
[00:24:46.000 --> 00:24:53.000]  一般來說你對朋友,有個朋友做了一些恩惠給你,
[00:24:53.000 --> 00:25:01.000]  或者不是劏雞,你今天我就劏一隻燒豬來款留你,
[00:25:01.000 --> 00:25:05.000]  其實在當代裡面用山羊羔來款留,
[00:25:05.000 --> 00:25:11.000]  就是對於當時的神或者當時的偶像敬拜,
[00:25:11.000 --> 00:25:17.000]  對於那些半人半神的供奉就用這麼高規格的方式,
[00:25:17.000 --> 00:25:25.000]  來接待這個超越了他想像的賓客,
[00:25:25.000 --> 00:25:30.000]  某程度馬羅亞當這個人是神,神人之間,
[00:25:30.000 --> 00:25:34.000]  但是用最高規格,他的態度是怎樣的?
[00:25:34.000 --> 00:25:38.000]  是敬虔的,我依然在說,他是一個敬虔的人,
[00:25:38.000 --> 00:25:40.000]  他是一個很小心翼翼的人,
[00:25:40.000 --> 00:25:46.000]  不過他用的方法是用當時民間信仰的方式,
[00:25:46.000 --> 00:25:51.000]  來接待耶和華的使者,
[00:25:51.000 --> 00:25:55.000]  當耶和華的使者知道他這樣做的時候,第十六節,
[00:25:55.000 --> 00:25:57.000]  耶和華的使者對馬羅亞說,
[00:25:57.000 --> 00:26:02.000]  你雖然款留我,我卻不吃你的食物,
[00:26:02.000 --> 00:26:06.000]  你若遇被凡濟就當獻與耶和華,
[00:26:06.000 --> 00:26:13.000]  經文再繼續加一個註腳,原來馬羅亞不知道他是耶和華的使者,
[00:26:13.000 --> 00:26:17.000]  整句經文其實已經告訴你了,
[00:26:17.000 --> 00:26:21.000]  使者說我不會吃你的食物,
[00:26:21.000 --> 00:26:26.000]  你用這個方式來款留我,我是不會接納的,
[00:26:26.000 --> 00:26:31.000]  如果你真的要獻祭,你要感謝那隻祭物,那隻山羊羔,
[00:26:31.000 --> 00:26:36.000]  應該用凡濟的方式來獻給耶和華上帝,
[00:26:36.000 --> 00:26:39.000]  這個使者其實某程度是調教馬羅亞,
[00:26:39.000 --> 00:26:45.000]  他對於擺錯了敬虔的心態,
[00:26:45.000 --> 00:26:49.000]  一個敬虔的人在使者引導之下,
[00:26:49.000 --> 00:26:54.000]  他就做適當的行為,
[00:26:54.000 --> 00:26:58.000]  經文裡面特別說到馬羅亞不知道他是耶和華的使者,
[00:26:58.000 --> 00:27:02.000]  這句話很多時候有很多不同的解法,
[00:27:02.000 --> 00:27:09.000]  究竟他是基於敬拜神,一個有神的概念之下,
[00:27:09.000 --> 00:27:13.000]  不知道上帝差遣一個使者在他當中,
[00:27:13.000 --> 00:27:18.000]  還是他不知道耶和華的使者擺錯位,
[00:27:18.000 --> 00:27:23.000]  他用著二邦的方法來款留耶和華的使者,
[00:27:23.000 --> 00:27:25.000]  他不知道他是對錯位的,
[00:27:25.000 --> 00:27:30.000]  我覺得偏向後者會比較適合上文下理,
[00:27:30.000 --> 00:27:34.000]  馬羅亞這一刻他只知道很敬虔,
[00:27:34.000 --> 00:27:37.000]  有人應許他要生一個兒子,
[00:27:37.000 --> 00:27:38.000]  清酒濃酒不可嘗,
[00:27:38.000 --> 00:27:43.000]  即使他要成為那西爾人在耶和華上帝那條線,
[00:27:43.000 --> 00:27:47.000]  他還是用了二邦的敬拜方式來對待他,
[00:27:47.000 --> 00:27:52.000]  所以這個使者拒絕馬羅亞的款留,
[00:27:52.000 --> 00:27:56.000]  馬羅亞繼續問,
[00:27:56.000 --> 00:27:58.000]  你把名字告訴我,
[00:27:58.000 --> 00:28:00.000]  到這句話應驗的時候,
[00:28:00.000 --> 00:28:02.000]  我很尊敬你,
[00:28:02.000 --> 00:28:04.000]  很尊敬你又是還神,
