
[00:00:00.000 --> 00:00:03.120]  今日選讀的經文是
[00:09:43.360 --> 00:09:44.640]  給你權力
[00:09:44.640 --> 00:09:46.160]  但打完仗之後
[00:09:46.160 --> 00:09:47.360]  沒有了
[00:09:47.360 --> 00:09:48.800]  完了
[00:09:48.800 --> 00:09:51.280]  所以你會很明白
[00:09:51.280 --> 00:09:53.760]  耶佛他他為什麼不會接受
[00:09:53.760 --> 00:09:57.360]  試問一個曾經被人遺棄的人
[00:09:57.360 --> 00:09:58.640]  他想不想
[00:09:58.640 --> 00:10:00.320]  這個被遺棄的經歷
[00:10:00.320 --> 00:10:02.320]  再次發生在自己身上?
[00:10:02.320 --> 00:10:03.840]  沒有人想這樣
[00:10:03.840 --> 00:10:05.280]  沒有人喜歡這樣
[00:10:05.280 --> 00:10:08.240]  再被人遺棄
[00:10:08.240 --> 00:10:09.440]  他也知道
[00:10:09.440 --> 00:10:10.240]  在這一刻
[00:10:10.240 --> 00:10:12.240]  他特別在長老的面前
[00:10:12.240 --> 00:10:14.160]  他是最有市場價值的
[00:10:14.160 --> 00:10:17.200]  他是最有爭議力
[00:10:17.200 --> 00:10:20.400]  所以他首先回應的是什麼?
[00:10:20.400 --> 00:10:24.160]  和這班長老翻舊帳
[00:10:24.160 --> 00:10:25.120]  他說
[00:10:25.120 --> 00:10:27.920]  你們以前不是很憎恨我嗎?
[00:10:27.920 --> 00:10:31.920]  不是憎恨到要將我趕出父家嗎?
[00:10:31.920 --> 00:10:34.000]  現在你們有難
[00:10:34.000 --> 00:10:36.160]  為什麼來找我?
[00:10:36.160 --> 00:10:39.520]  言下之意是什麼意思?
[00:10:39.520 --> 00:10:40.480]  想找我幫忙
[00:10:40.480 --> 00:10:42.240]  幫你們打仗?
[00:10:42.240 --> 00:10:44.400]  可以
[00:10:44.400 --> 00:10:49.360]  先搞定我們之間的舊帳
[00:10:49.360 --> 00:10:51.280]  所以你看到
[00:10:51.280 --> 00:10:53.520]  雙方都有各取需要
[00:10:53.520 --> 00:10:54.880]  耶佛他他很知道
[00:10:54.880 --> 00:10:57.440]  他可以把握這個機會
[00:10:57.440 --> 00:11:00.160]  讓有能力說話的長老
[00:11:00.160 --> 00:11:02.880]  幫他平反洗底
[00:11:02.880 --> 00:11:05.680]  除去昔日被人趕走
[00:11:05.680 --> 00:11:06.720]  被人隔斜
[00:11:06.720 --> 00:11:09.840]  褫奪了承繼權的污名
[00:11:09.840 --> 00:11:13.040]  而這班長老也看中他什麼?
[00:11:13.040 --> 00:11:16.480]  看中耶佛他有很強的打仗作戰能力
[00:11:16.480 --> 00:11:19.520]  可以幫他們趕走阿滿人
[00:11:19.520 --> 00:11:21.920]  如果談得攏就怎樣?
[00:11:21.920 --> 00:11:23.280]  各取所需
[00:11:23.280 --> 00:11:24.720]  皆大歡喜
[00:11:24.720 --> 00:11:26.000]  於是乎你看到
[00:11:26.000 --> 00:11:27.120]  這班長老也很聰明
[00:11:27.120 --> 00:11:28.880]  馬上加碼
[00:11:28.880 --> 00:11:31.200]  開一個更加優效的條件
[00:11:31.200 --> 00:11:33.520]  耶佛他只要你肯回來
[00:11:33.520 --> 00:11:36.080]  跟我們阿滿人爭戰
[00:11:36.080 --> 00:11:39.840]  你可以做激烈一切居民的首領
[00:11:39.840 --> 00:11:41.680]  不同了
[00:11:41.680 --> 00:11:43.600]  做激烈一切居民的首領
[00:11:43.600 --> 00:11:44.400]  代表什麼?
[00:11:44.400 --> 00:11:45.360]  領袖
[00:11:45.360 --> 00:11:48.000]  打完仗他還是領袖
[00:11:48.000 --> 00:11:50.000]  還可以維持到
[00:11:50.000 --> 00:11:53.600]  他在眾人面前的權力地位和利益
[00:11:53.600 --> 00:11:55.040]  對耶佛他來說
[00:11:55.040 --> 00:11:57.840]  這一定是一個可遇不可求的機會
[00:11:57.840 --> 00:12:00.400]  可以說是翻身了
[00:12:00.400 --> 00:12:03.440]  由一個不務正業的流氓搖身一變
[00:12:03.440 --> 00:12:05.040]  變成什麼?
[00:12:05.040 --> 00:12:08.720]  變成民族的英雄和領袖
[00:12:08.720 --> 00:12:10.640]  其實怎會不心動?
[00:12:10.640 --> 00:12:12.480]  不過你會看到
[00:12:12.480 --> 00:12:14.480]  耶佛他有沒有馬上答應?
[00:12:14.480 --> 00:12:16.000]  他沒有
[00:12:16.000 --> 00:12:18.560]  其實你看到他信不過這班
[00:12:18.560 --> 00:12:20.880]  曾經放棄了他
[00:12:20.880 --> 00:12:22.000]  踢走他
[00:12:22.000 --> 00:12:24.000]  傷害過他的人
[00:12:24.000 --> 00:12:26.000]  他很怕他們
[00:12:26.000 --> 00:12:28.240]  怎知道你之後會不會反口
[00:12:28.240 --> 00:12:29.920]  怎知道到時打完仗
[00:12:29.920 --> 00:12:31.360]  你會不會不認帳
[00:12:31.360 --> 00:12:32.880]  又踢我走
[00:12:32.880 --> 00:12:34.560]  於是乎要求他們
[00:12:34.560 --> 00:12:36.560]  你再三保證
[00:12:36.560 --> 00:12:38.800]  我想請大家一起讀
[00:12:38.800 --> 00:12:40.320]  第九至十一節
[00:12:40.320 --> 00:12:42.880]  他怎樣要求這班長老再三保證
[00:12:42.880 --> 00:12:43.600]  請大家讀
[00:12:43.600 --> 00:12:44.800]  九至十一節
[00:12:44.800 --> 00:12:46.080]  預備起
[00:12:46.080 --> 00:13:09.600]  (國語)
[00:13:09.600 --> 00:13:10.880]  二至四
[00:13:10.880 --> 00:13:14.240]  (國語)
[00:13:14.240 --> 00:13:16.240]  記念地長老回來
[00:13:16.240 --> 00:13:19.600]  八星就立耶佛他作領袖
[00:13:19.600 --> 00:13:20.880]  作元帥
[00:13:20.880 --> 00:13:25.120]  耶佛他在米斯巴將自己一切畫
[00:13:25.120 --> 00:13:28.000]  曾命在耶和華面前
[00:13:28.000 --> 00:13:29.600]  出現了多少次
[00:13:29.600 --> 00:13:31.600]  上帝的名字「耶和華」?
[00:13:31.600 --> 00:13:33.200]  多少次?
[00:13:33.200 --> 00:13:34.560]  三次
[00:13:34.560 --> 00:13:37.600]  這三節的經文出現了三次
[00:13:37.600 --> 00:13:39.600]  不過你留意
[00:13:39.600 --> 00:13:41.600]  上帝是一直緘默的
[00:13:41.600 --> 00:13:44.160]  上帝說明了不幫忙
[00:13:44.160 --> 00:13:47.360]  上帝沒有參與
[00:13:47.360 --> 00:13:49.360]  不像以前那樣
[00:13:49.360 --> 00:13:50.880]  上帝很主動地
[00:13:50.880 --> 00:13:52.880]  向眾人顯明他的旨意
[00:13:52.880 --> 00:13:56.400]  甚至上帝親自選擇一位士師
[00:13:56.400 --> 00:13:58.720]  這次完全是人為操作
[00:13:58.720 --> 00:14:00.480]  所以你看到
[00:14:00.480 --> 00:14:03.280]  表面上大家好像很尊重上帝
[00:14:03.280 --> 00:14:05.280]  向上帝稟報一切
[00:14:05.280 --> 00:14:08.560]  並且請他在眾人面前做見證
[00:14:08.560 --> 00:14:11.040]  但你覺不覺得整件事
[00:14:11.040 --> 00:14:13.840]  與拜關公沒有分別?
[00:14:13.840 --> 00:14:15.840]  你覺不覺得?
[00:14:15.840 --> 00:14:18.560]  你試試把關義哥的名字
[00:14:18.560 --> 00:14:19.440]  換成「耶和華」
[00:14:19.440 --> 00:14:21.440]  再讀一次第九至十字
[00:14:21.440 --> 00:14:23.200]  例如
[00:14:23.200 --> 00:14:25.360]  你們叫我回去與阿滿人爭戰
[00:14:25.360 --> 00:14:28.000]  關義哥如果將他們交在我手上
[00:14:28.000 --> 00:14:30.000]  我是否可以做你們的領袖?
[00:14:30.000 --> 00:14:31.680]  激烈的長老回答
[00:14:31.680 --> 00:14:33.680]  有關義哥在我們中間
[00:14:33.680 --> 00:14:34.640]  做見證
[00:14:34.640 --> 00:14:36.640]  我們一定照你們所說的行
[00:14:36.640 --> 00:14:38.640]  是否像電視劇集?
[00:14:38.640 --> 00:14:40.640]  其實都很像
[00:14:40.640 --> 00:14:42.240]  某程度上你看到
[00:14:42.240 --> 00:14:44.240]  在耶和華和長老的心目中
[00:14:44.240 --> 00:14:48.240]  上帝只不過是陶章
[00:14:48.240 --> 00:14:50.240]  橡皮陶章
[00:14:50.240 --> 00:14:53.120]  大家談好雙方利益
[00:14:53.120 --> 00:14:54.240]  那又如何?
[00:14:54.240 --> 00:14:55.840]  敦請上帝出來
[00:14:55.840 --> 00:14:57.840]  麻煩你蓋個印
[00:14:57.840 --> 00:15:00.640]  麻煩你幫我們背書
[00:15:00.640 --> 00:15:04.640]  防止雙方日後反口不認數
[00:15:04.640 --> 00:15:06.640]  所以你有沒有發覺
[00:15:06.640 --> 00:15:08.640]  整件事讓我們看到
[00:15:08.640 --> 00:15:10.640]  耶和華在人生中
[00:15:10.640 --> 00:15:12.640]  特別當他遇到一些
[00:15:12.640 --> 00:15:14.640]  他覺得重要的時刻時
[00:15:14.640 --> 00:15:16.640]  他就會很厲害
[00:15:16.640 --> 00:15:17.640]  做一件事
[00:15:17.640 --> 00:15:19.640]  搬上帝的名字出來
[00:15:19.640 --> 00:15:22.640]  好像我們現代人
[00:15:22.640 --> 00:15:24.640]  有時都會這樣
[00:15:24.640 --> 00:15:26.640]  我們喜歡找一些有知名度的人
[00:15:26.640 --> 00:15:28.640]  有權威的人士
[00:15:28.640 --> 00:15:32.640]  來加持自己的想法或需要
[00:15:32.640 --> 00:15:36.640]  增加認受性和可信性
[00:15:36.640 --> 00:15:38.640]  耶和華和長老的做法
[00:15:38.640 --> 00:15:40.640]  其實是一個警惕
[00:15:40.640 --> 00:15:44.640]  我們和上帝的關係
[00:15:44.640 --> 00:15:48.640]  會不會只是口舌上的尊敬?
[00:15:48.640 --> 00:15:52.640]  回想我們有不少的人生經歷
[00:15:52.640 --> 00:15:56.640]  我們都奉主的名來進行
[00:15:56.640 --> 00:16:00.640]  我們都以上帝的名來做事
[00:16:00.640 --> 00:16:02.640]  甚至是侍奉
[00:16:02.640 --> 00:16:06.640]  我們甚至求他的幫助
[00:16:06.640 --> 00:16:08.640]  不過這段經文
[00:16:08.640 --> 00:16:10.640]  值得我們提醒
[00:16:10.640 --> 00:16:12.640]  他們都是這樣
[00:16:12.640 --> 00:16:15.640]  但是我們有沒有真正
[00:16:15.640 --> 00:16:18.640]  在裏面尊上帝為大?
[00:16:18.640 --> 00:16:20.640]  有沒有真正一心
[00:16:20.640 --> 00:16:23.640]  尋求信服他的帶領?
[00:16:23.640 --> 00:16:26.640]  還是只是叫上帝出來
[00:16:26.640 --> 00:16:29.640]  承傳自己的想法?
[00:16:29.640 --> 00:16:32.640]  上帝會不會不知不覺
[00:16:32.640 --> 00:16:34.640]  在我們的橡皮圖章
[00:16:34.640 --> 00:16:36.640]  有需要緊急的時候
[00:16:36.640 --> 00:16:38.640]  上帝來幫幫我
[00:16:38.640 --> 00:16:40.640]  上帝求你承傳我
[00:16:40.640 --> 00:16:42.640]  求上帝扔個印
[00:16:42.640 --> 00:16:44.640]  希望他幫手保佑我們
[00:16:44.640 --> 00:16:48.640]  為我們提供服務
[00:16:48.640 --> 00:16:52.640]  這是我們有時會落入的試探
[00:16:52.640 --> 00:16:55.640]  你看到耶復他他很厲害
[00:16:55.640 --> 00:16:59.640]  他以上帝的名來滿足自己的需要
[00:16:59.640 --> 00:17:03.640]  無論他和這班長老講述
[00:17:03.640 --> 00:17:07.640]  稍後他和阿滿王講述
[00:17:07.640 --> 00:17:09.640]  其實都是這樣
[00:17:09.640 --> 00:17:11.640]  當然我們今天沒有機會去看
[00:17:11.640 --> 00:17:13.640]  之後第十二至二十八節的經文
[00:17:13.640 --> 00:17:16.640]  甚至乎我們會看的另一段經文
[00:17:16.640 --> 00:17:19.640]  提及到他準備打仗
[00:17:19.640 --> 00:17:22.640]  在他人生生死關頭的時刻
[00:17:22.640 --> 00:17:24.640]  他也會很習慣
[00:17:24.640 --> 00:17:26.640]  把上帝的名字搬出來
[00:17:26.640 --> 00:17:29.640]  來幫助自己
[00:17:29.640 --> 00:17:31.640]  不過雖然如此
[00:17:31.640 --> 00:17:32.640]  你看到上帝很奇妙
[00:17:32.640 --> 00:17:35.640]  他默默地仍然掌管一切
[00:17:35.640 --> 00:17:37.640]  他控制著大局
[00:17:37.640 --> 00:17:39.640]  並且他會使用
[00:17:39.640 --> 00:17:41.640]  耶復他這些軟弱
[00:17:41.640 --> 00:17:43.640]  這些瑕疵
[00:17:43.640 --> 00:17:46.640]  來完成上帝自己的旨意
[00:17:46.640 --> 00:17:48.640]  來拯救百姓
[00:17:48.640 --> 00:17:51.640]  脫離阿滿人的管轄
[00:17:51.640 --> 00:17:53.640]  當然
[00:17:53.640 --> 00:17:54.640]  當我們看到最後的時候
[00:17:54.640 --> 00:17:55.640]  你會發覺
[00:17:55.640 --> 00:17:58.640]  耶復他仍然要為他自己的行為
[00:17:58.640 --> 00:18:00.640]  為他自己所講過的話
[00:18:00.640 --> 00:18:02.640]  負上責任
[00:18:02.640 --> 00:18:04.640]  正所謂
[00:18:04.640 --> 00:18:06.640]  人種的是什麼
[00:18:06.640 --> 00:18:09.640]  最終收到的也是什麼
[00:18:09.640 --> 00:18:11.640]  我們繼續看下去
[00:18:11.640 --> 00:18:13.640]  跳到第二十九節
[00:18:13.640 --> 00:18:15.640]  二十九節三十三節
[00:18:15.640 --> 00:18:17.640]  這裡讓我們看到
[00:18:17.640 --> 00:18:20.640]  一直保持緘默的上帝
[00:18:20.640 --> 00:18:23.640]  現在主動採取行動
[00:18:23.640 --> 00:18:27.640]  將他的靈降臨在耶復他的身上
[00:18:27.640 --> 00:18:31.640]  雖然這位是人所設立的領袖
[00:18:31.640 --> 00:18:35.640]  但是上帝對他的子民仍然有恩典
[00:18:35.640 --> 00:18:36.640]  有憐憫
[00:18:36.640 --> 00:18:38.640]  沒有完全放棄他們
[00:18:38.640 --> 00:18:41.640]  上帝仍然願意
[00:18:41.640 --> 00:18:44.640]  與這班子民同在
[00:18:44.640 --> 00:18:48.640]  暗暗地幫他們脫離險境
[00:18:48.640 --> 00:18:50.640]  你會看到
[00:18:50.640 --> 00:18:52.640]  因為上帝的靈同在
[00:18:52.640 --> 00:18:55.640]  耶復他就像之前的一些事司
[00:18:55.640 --> 00:18:56.640]  例如基甸
