
[00:00:00.000 --> 00:00:02.840]  今天是經訓的時間
[00:03:49.200 --> 00:03:51.200]  而下集的以斯拉記
[00:03:51.200 --> 00:03:54.200]  其實就是強調在重建聖
[00:03:54.200 --> 00:03:55.200]  剛才也說了
[00:03:55.200 --> 00:03:56.200]  城牆毀壞
[00:03:56.200 --> 00:03:58.200]  在重建城牆的過程裡
[00:03:58.200 --> 00:04:00.200]  怎樣帶領這群百姓
[00:04:00.200 --> 00:04:03.200]  向上帝重新納約
[00:04:03.200 --> 00:04:06.200]  強調約的關係
[00:04:06.200 --> 00:04:09.200]  透過這一切的過程來恢復
[00:04:09.200 --> 00:04:11.200]  不只是破壞了城牆
[00:04:11.200 --> 00:04:14.200]  是破壞了人和上帝的關係
[00:04:14.200 --> 00:04:17.200]  正如我們剛才所聽到的
[00:04:17.200 --> 00:04:19.200]  尼希米基的故事一開始就說到
[00:04:19.200 --> 00:04:23.200]  尼希米的弟兄哈拿尼和幾個同胞
[00:04:23.200 --> 00:04:27.200]  從猶太來到波斯的書山城的皇宮
[00:04:27.200 --> 00:04:29.200]  尼希米從他們的口中知道
[00:04:29.200 --> 00:04:32.200]  那些被迫歸回的以色列人
[00:04:32.200 --> 00:04:34.200]  在當時的猶太省
[00:04:34.200 --> 00:04:36.200]  其實當時的耶路撒冷或者猶太
[00:04:36.200 --> 00:04:39.200]  已經是在波斯帝國的統治下
[00:04:39.200 --> 00:04:42.200]  他知道猶太省正是遭患難受凌辱
[00:04:42.200 --> 00:04:46.200]  並且耶路撒冷的城牆遭到拆毀
[00:04:46.200 --> 00:04:48.200]  城門也被火焚燒
[00:04:48.200 --> 00:04:51.200]  聽到簡單這幾個字的描述
[00:04:51.200 --> 00:04:54.200]  你不難理解生活在耶路撒冷城的人
[00:04:54.200 --> 00:04:56.200]  當時的情況是怎樣
[00:04:56.200 --> 00:04:58.200]  沒有什麼好日子過
[00:04:58.200 --> 00:04:59.200]  因為失去了城門
[00:04:59.200 --> 00:05:00.200]  失去了城牆的保護
[00:05:00.200 --> 00:05:04.200]  意味著耶路撒冷就變成了一個無掩雞籠
[00:05:04.200 --> 00:05:06.200]  你要留意當時的猶太
[00:05:06.200 --> 00:05:09.200]  耶路撒冷已經不只是以色列人
[00:05:09.200 --> 00:05:11.200]  自從旺角被擄之後
[00:05:11.200 --> 00:05:14.200]  那裡充斥著所有的外邦人
[00:05:14.200 --> 00:05:16.200]  他們四處都是敵人
[00:05:16.200 --> 00:05:18.200]  失去了城牆的保護
[00:05:18.200 --> 00:05:19.200]  意味著他們四處的敵人
[00:05:19.200 --> 00:05:21.200]  可以自由進出耶路撒冷
[00:05:21.200 --> 00:05:23.200]  可以肆意騷擾他們
[00:05:23.200 --> 00:05:25.200]  可以搶他們的東西
[00:05:25.200 --> 00:05:27.200]  破壞他們所做的
[00:05:27.200 --> 00:05:29.200]  並且甚至殺了他們
[00:05:29.200 --> 00:05:31.200]  使得這群百姓
[00:05:31.200 --> 00:05:33.200]  即使回歸了應許之地
[00:05:33.200 --> 00:05:35.200]  但是生活仍然極其困苦
[00:05:35.200 --> 00:05:38.200]  每天都好像打仗戰亂一樣
[00:05:38.200 --> 00:05:41.200]  而另一方面從信仰的角度
[00:05:41.200 --> 00:05:43.200]  我們說耶路撒冷的城牆
[00:05:43.200 --> 00:05:46.200]  其實就像一條屬靈的界線
[00:05:46.200 --> 00:05:48.200]  一個屬靈的保護網
[00:05:48.200 --> 00:05:50.200]  將上帝的子民從世俗裡
[00:05:50.200 --> 00:05:52.200]  我們說分別出來
[00:05:52.200 --> 00:05:56.200]  保守他們不輕易被外邊的文化
[00:05:56.200 --> 00:05:59.200]  來去摻雜、污染
[00:05:59.200 --> 00:06:01.200]  也幫助他們不容易
[00:06:01.200 --> 00:06:04.200]  跟世俗的價值觀念來妥協
[00:06:04.200 --> 00:06:08.200]  可以專一敬拜上帝
[00:06:08.200 --> 00:06:10.200]  而當李希米聽到
[00:06:10.200 --> 00:06:13.200]  耶路撒冷和同胞的慘況的時候
[00:06:13.200 --> 00:06:14.200]  經文很清楚
[00:06:14.200 --> 00:06:16.200]  他記載了他的情緒反應
[00:06:16.200 --> 00:06:18.200]  坐下哭泣
[00:06:18.200 --> 00:06:20.200]  悲哀幾日
[00:06:20.200 --> 00:06:22.200]  你看到李希米他雖然
[00:06:22.200 --> 00:06:26.200]  人在波斯的書山城皇宮
[00:06:26.200 --> 00:06:29.200]  並且是當時的波斯王來工作
[00:06:29.200 --> 00:06:31.200]  但是他的心呢
[00:06:31.200 --> 00:06:33.200]  他的心掛在哪裡
[00:06:33.200 --> 00:06:35.200]  很明顯
[00:06:35.200 --> 00:06:37.200]  你會看到他仍然心是上帝的國
[00:06:37.200 --> 00:06:39.200]  神的家
[00:06:39.200 --> 00:06:41.200]  他知道聖城耶路撒冷
[00:06:41.200 --> 00:06:43.200]  其實就是代表著
[00:06:43.200 --> 00:06:45.200]  上帝國度的彰顯
[00:06:45.200 --> 00:06:47.200]  他即時這樣掛勾
[00:06:47.200 --> 00:06:48.200]  理論上
[00:06:48.200 --> 00:06:50.200]  上帝的子民現在已經回歸了
[00:06:50.200 --> 00:06:51.200]  應許之地
[00:06:51.200 --> 00:06:53.200]  應該安居樂業
[00:06:53.200 --> 00:06:55.200]  上帝應許幫助他們回歸
[00:06:55.200 --> 00:06:57.200]  但是為什麼仍然
[00:06:57.200 --> 00:06:59.200]  過著朝不保夕的生活
[00:06:59.200 --> 00:07:01.200]  城牆被毀壞
[00:07:01.200 --> 00:07:04.200]  並且百姓仍然受外敵欺壓
[00:07:04.200 --> 00:07:06.200]  其實就反映著
[00:07:06.200 --> 00:07:09.200]  上帝的國度仍然是荒涼
[00:07:09.200 --> 00:07:12.200]  上帝的榮耀竟然不能夠
[00:07:12.200 --> 00:07:15.200]  在屬於他名的耶路撒冷來彰顯
[00:07:15.200 --> 00:07:17.200]  李希米是從這個角度
[00:07:17.200 --> 00:07:19.200]  來理解整件事的本質
[00:07:19.200 --> 00:07:21.200]  再加上
[00:07:21.200 --> 00:07:22.200]  遠水不能夠近火
[00:07:22.200 --> 00:07:24.200]  我們說廣東話
[00:07:24.200 --> 00:07:25.200]  即是說李希米當時
[00:07:25.200 --> 00:07:27.200]  他雖然是波斯王的酒精
[00:07:27.200 --> 00:07:30.200]  擁有一定的身份地位甚至權力
[00:07:30.200 --> 00:07:32.200]  但是他可不可以隨便請假
[00:07:32.200 --> 00:07:33.200]  不可以的
[00:07:33.200 --> 00:07:35.200]  我們不可以用現代的角度來看
[00:07:35.200 --> 00:07:36.200]  鄉下有事
[00:07:36.200 --> 00:07:38.200]  老闆我遞張架子
[00:07:38.200 --> 00:07:39.200]  回鄉下幾天幫幫他們
[00:07:39.200 --> 00:07:41.200]  不可以的
[00:07:41.200 --> 00:07:43.200]  他不能夠馬上抽身
[00:07:43.200 --> 00:07:45.200]  回到耶路撒冷
[00:07:45.200 --> 00:07:48.200]  為同胞提供緊急的救援
[00:07:48.200 --> 00:07:49.200]  因為酒精的工作
[00:07:49.200 --> 00:07:51.200]  其實是一個很重要的事情
[00:07:51.200 --> 00:07:55.200]  他需要每天預先去嘗試
[00:07:55.200 --> 00:07:57.200]  王所飲用的酒
[00:07:57.200 --> 00:07:59.200]  國王飲之前他要先飲
[00:07:59.200 --> 00:08:01.200]  確保沒有人在裡面下毒
[00:08:01.200 --> 00:08:03.200]  一個這麼重要的職位
[00:08:03.200 --> 00:08:06.200]  其實不可能說走開就走開
[00:08:06.200 --> 00:08:09.200]  波斯王一定不會輕易的批准
[00:08:09.200 --> 00:08:13.200]  所以當我們了解了這些背景之後
[00:08:13.200 --> 00:08:17.200]  你會發覺當李希米聽到耶路撒冷的荒涼
[00:08:17.200 --> 00:08:20.200]  但是自己又無能為力的時候
[00:08:20.200 --> 00:08:22.200]  對一個很愛上帝
[00:08:22.200 --> 00:08:25.200]  很關心上帝國度的事情的人來說
[00:08:25.200 --> 00:08:27.200]  其實那份無力感
[00:08:27.200 --> 00:08:29.200]  怎會令到他不傷心
[00:08:29.200 --> 00:08:32.200]  不過李希米有趣的地方就是
[00:08:32.200 --> 00:08:34.200]  他不會因為自己這份無力感
[00:08:34.200 --> 00:08:36.200]  這份悲傷
[00:08:36.200 --> 00:08:39.200]  他病了自己,怨天尤人
[00:08:39.200 --> 00:08:42.200]  在他最難過,最無助的時候
[00:08:42.200 --> 00:08:44.200]  他懂得做一件事是什麼?
[00:08:44.200 --> 00:08:47.200]  他會在乎上帝
[00:08:47.200 --> 00:08:51.200]  他懂得去抓緊那位天上的神
[00:08:51.200 --> 00:08:53.200]  向祂禁食禱告
[00:08:53.200 --> 00:08:57.200]  很希望迫切尋求到上帝在這件事的介入
[00:08:57.200 --> 00:08:58.200]  事實上我們說
[00:08:58.200 --> 00:09:03.200]  李希米本身是一個很強調很重視禱告的人
[00:09:03.200 --> 00:09:05.200]  如果你有留意整本書只有13章
[00:09:05.200 --> 00:09:09.200]  但卻有9次收錄了他的祈禱
[00:09:09.200 --> 00:09:12.200]  今天我們看的第一章
[00:09:12.200 --> 00:09:17.200]  也可以說是在聖經裡很多的祈禱例子裡的一個典範
[00:09:17.200 --> 00:09:19.200]  裡面有很多的屬靈原則
[00:09:19.200 --> 00:09:21.200]  其實很值得我們借鏡
[00:09:21.200 --> 00:09:24.200]  應用在你和我的禱告生活裡
[00:09:24.200 --> 00:09:26.200]  首先我們會看到
[00:09:26.200 --> 00:09:28.200]  不知道大家有沒有留意地域的差距
[00:09:28.200 --> 00:09:29.200]  很多的差距
[00:09:29.200 --> 00:09:31.200]  李希米和耶路撒冷的百姓
[00:09:31.200 --> 00:09:34.200]  李希米身處在書山的王宮
[00:09:34.200 --> 00:09:38.200]  另一邊是遠方的耶路撒冷的百姓
[00:09:38.200 --> 00:09:41.200]  其實地域上已經距離很遠
[00:09:41.200 --> 00:09:42.200]  身份呢
[00:09:42.200 --> 00:09:46.200]  一個是當時政府的高官
[00:09:46.200 --> 00:09:49.200]  另一些只是普通平民的百姓
[00:09:49.200 --> 00:09:51.200]  甚至乎是一些難民
[00:09:51.200 --> 00:09:53.200]  他們的生活環境呢
[00:09:53.200 --> 00:09:55.200]  在摩斯城的書山王宮的酒鎮
[00:09:55.200 --> 00:09:57.200]  一定是生活富裕安穩
[00:09:57.200 --> 00:09:59.200]  耶路撒冷的百姓呢
[00:09:59.200 --> 00:10:00.200]  極之貧窮
[00:10:00.200 --> 00:10:02.200]  朝不保夕
[00:10:02.200 --> 00:10:04.200]  這麼大的差距是什麼
[00:10:04.200 --> 00:10:06.200]  將他們拉在一起
[00:10:06.200 --> 00:10:07.200]  到底是什麼
[00:10:07.200 --> 00:10:09.200]  禱告
[00:10:09.200 --> 00:10:12.200]  祈禱將他們拉在一起
[00:10:12.200 --> 00:10:14.200]  李希米的祈禱
[00:10:14.200 --> 00:10:17.200]  突破了雙方這些的界限
[00:10:17.200 --> 00:10:20.200]  讓他們現在都一起在上帝的面前
[00:10:20.200 --> 00:10:23.200]  他們準備經歷上帝的帶領
[00:10:23.200 --> 00:10:25.200]  成就上帝的旨意
[00:10:25.200 --> 00:10:28.200]  所謂經歷靈明的成長
[00:10:28.200 --> 00:10:30.200]  李希米這個情況讓我想起
[00:10:30.200 --> 00:10:32.200]  早兩個星期五
[00:10:32.200 --> 00:10:33.200]  不知道大家有沒有參與
[00:10:33.200 --> 00:10:35.200]  我們在這裡舉行了一個
[00:10:35.200 --> 00:10:37.200]  越南宣教士的分享
[00:10:37.200 --> 00:10:40.200]  我知道待續都有弟兄姊妹參加
[00:10:40.200 --> 00:10:41.200]  問問大家
[00:10:41.200 --> 00:10:45.200]  香港和越南為什麼會連成一線
[00:10:45.200 --> 00:10:47.200]  因為什麼緣故
[00:10:47.200 --> 00:10:49.200]  記得越南難民嗎
[00:10:49.200 --> 00:10:51.200]  越南難民記得我
[00:10:51.200 --> 00:10:53.200]  當時有很多難民因為
[00:10:53.200 --> 00:10:55.200]  當地的一些問題
[00:10:55.200 --> 00:10:57.200]  來了香港
[00:10:57.200 --> 00:10:59.200]  當時也有很多的教會
[00:10:59.200 --> 00:11:01.200]  傳道人 牧者為他們傳福音
[00:11:01.200 --> 00:11:03.200]  當他們回去之後
[00:11:03.200 --> 00:11:05.200]  他們就在當地興起教會
[00:11:05.200 --> 00:11:09.200]  隨之而後也慢慢有很多的宣教工作
[00:11:09.200 --> 00:11:10.200]  可以說其實
[00:11:10.200 --> 00:11:12.200]  福音的需要
[00:11:12.200 --> 00:11:15.200]  將這兩個遙遠的地方連在一起
[00:11:15.200 --> 00:11:17.200]  不過當時宣教士的分享
[00:11:17.200 --> 00:11:18.200]  你猜猜
[00:11:18.200 --> 00:11:21.200]  在香港有多少位越南宣教士
[00:11:21.200 --> 00:11:23.200]  有多少個
[00:11:23.200 --> 00:11:25.200]  只有一個
[00:11:25.200 --> 00:11:27.200]  就是分享那個
[00:11:27.200 --> 00:11:29.200]  並且他也快要退休了
[00:11:29.200 --> 00:11:31.200]  他很希望有接棒人
[00:11:31.200 --> 00:11:35.200]  當日我們為了越南的需要祈禱
[00:11:35.200 --> 00:11:37.200]  並且為了黃浸祈禱
[00:11:37.200 --> 00:11:39.200]  本來是毫不相關的兩個群體
[00:11:39.200 --> 00:11:40.200]  但你有沒有發覺
[00:11:40.200 --> 00:11:42.200]  其實這幾年我們走在一起
[00:11:42.200 --> 00:11:44.200]  疫情之前
[00:11:44.200 --> 00:11:46.200]  疫情 剛好去年
[00:11:46.200 --> 00:11:47.200]  疫情後
[00:11:47.200 --> 00:11:51.200]  黃浸也有支持越南的宣教工作
[00:11:51.200 --> 00:11:53.200]  神學發展的工作
[00:11:53.200 --> 00:11:55.200]  並且我們有兩次的探訪
[00:11:55.200 --> 00:11:57.200]  不知道大家有沒有留意
[00:11:57.200 --> 00:12:00.200]  是什麼東西令我們走在一起
[00:12:00.200 --> 00:12:02.200]  是福音的緣故
[00:12:02.200 --> 00:12:04.200]  是你和我的禱告
[00:12:04.200 --> 00:12:06.200]  禱告將兩群
[00:12:06.200 --> 00:12:08.200]  其實沒可能接觸到的人
[00:12:08.200 --> 00:12:10.200]  慢慢拉近
[00:12:10.200 --> 00:12:11.200]  事實上 頂姐妹
[00:12:11.200 --> 00:12:12.200]  當日我們禱告
[00:12:12.200 --> 00:12:13.200]  我們也承諾
[00:12:13.200 --> 00:12:16.200]  希望更加為這個地方
[00:12:16.200 --> 00:12:18.200]  來行上禱告
[00:12:18.200 --> 00:12:19.200]  並且懇求上帝
[00:12:19.200 --> 00:12:21.200]  會不會在我們當中
[00:12:21.200 --> 00:12:23.200]  興起更多的人
[00:12:23.200 --> 00:12:25.200]  來關心越南的科學工作
[00:12:25.200 --> 00:12:28.200]  我不知道將來我們會不會出產一個
[00:12:28.200 --> 00:12:30.200]  去越南的宣教士
[00:12:30.200 --> 00:12:33.200]  但我確信在未來的日子
[00:12:33.200 --> 00:12:35.200]  教會有更多的參與
[00:12:35.200 --> 00:12:38.200]  有更多在越南的服侍和短宣
[00:12:38.200 --> 00:12:42.200]  很希望大家來用禱告守望
[00:12:42.200 --> 00:12:44.200]  所以將來當有
[00:12:44.200 --> 00:12:45.200]  這一類活動的時候
[00:12:45.200 --> 00:12:47.200]  我盼望大家去留意
[00:12:47.200 --> 00:12:48.200]  用你的禱告
[00:12:48.200 --> 00:12:51.200]  將你和他們拉近
[00:12:51.200 --> 00:12:54.200]  一起去回應上帝
[00:12:54.200 --> 00:12:56.200]  在他的福音裡的呼召
[00:12:56.200 --> 00:12:58.200]  事實上 頂姐妹
[00:12:58.200 --> 00:13:00.200]  我想我們和尼喜米一樣
[00:13:00.200 --> 00:13:01.200]  某程度上
[00:13:01.200 --> 00:13:03.200]  我們都是人在江湖
[00:13:03.200 --> 00:13:05.200]  即使怎樣也好
[00:13:05.200 --> 00:13:07.200]  你一定有其他的工作身份
[00:13:07.200 --> 00:13:09.200]  就算你是家庭主婦也好
[00:13:09.200 --> 00:13:11.200]  你也有一些工作身份
[00:13:11.200 --> 00:13:14.200]  但我們真正的身份是什麼呢
[00:13:14.200 --> 00:13:17.200]  其實都是天國的子民
[00:13:17.200 --> 00:13:19.200]  這才是我們最真實的身份
[00:13:19.200 --> 00:13:21.200]  我們是耶穌基督的門徒
[00:13:21.200 --> 00:13:23.200]  到底上帝的事情
[00:13:23.200 --> 00:13:25.200]  我們能不能以此為優先
[00:13:25.200 --> 00:13:27.200]  我們的禱告生活
[00:13:27.200 --> 00:13:29.200]  能不能像尼喜米那樣
[00:13:29.200 --> 00:13:32.200]  將遠方或近處的一些需要
[00:13:32.200 --> 00:13:34.200]  你攬上身
[00:13:34.200 --> 00:13:36.200]  不要太過抽離
[00:13:36.200 --> 00:13:38.200]  你會不會將它都看為
[00:13:38.200 --> 00:13:40.200]  其實是屬於你的事情
[00:13:40.200 --> 00:13:42.200]  雖然地域很遠
[00:13:42.200 --> 00:13:44.200]  雖然雙方好像很有距離
[00:13:44.200 --> 00:13:47.200]  但如果你從上帝的角度來看
[00:13:47.200 --> 00:13:49.200]  其實都是你和我要關心的東西
[00:13:49.200 --> 00:13:51.200]  我們會不會甚至思考
[00:13:51.200 --> 00:13:54.200]  到底上帝讓我遇見這些事情的時候
[00:13:54.200 --> 00:13:56.200]  我可以怎樣進一步
[00:13:56.200 --> 00:13:59.200]  走近上帝這些被我們見到的異象
[00:13:59.200 --> 00:14:02.200]  去回應上帝給我們的呼召呢
[00:14:02.200 --> 00:14:05.200]  特別我知道每個禮拜
[00:14:05.200 --> 00:14:06.200]  我們的程序表
[00:14:06.200 --> 00:14:07.200]  如果你有留意
[00:14:07.200 --> 00:14:09.200]  最後都有一頁是代禱的
[00:14:09.200 --> 00:14:12.200]  有些是為遠方的地方代禱
[00:14:12.200 --> 00:14:14.200]  確實很有距離感
[00:14:14.200 --> 00:14:15.200]  你又不認識
[00:14:15.200 --> 00:14:16.200]  你又沒去過
[00:14:16.200 --> 00:14:18.200]  這期是印度
[00:14:18.200 --> 00:14:21.200]  你一想起你第一個反應是什麼
[00:14:21.200 --> 00:14:22.200]  都不太關我事
[00:14:22.200 --> 00:14:23.200]  因為我又不會去
[00:14:23.200 --> 00:14:24.200]  我又不懂
[00:14:24.200 --> 00:14:25.200]  我又不懂印度話
[00:14:25.200 --> 00:14:26.200]  印度餐我都不會吃
[00:14:26.200 --> 00:14:28.200]  所以我都放下了
[00:14:28.200 --> 00:14:30.200]  不會為它禱告
[00:14:30.200 --> 00:14:33.200]  但其實這個是雞和雞蛋的問題
[00:14:33.200 --> 00:14:35.200]  我們陌生所以不禱告
[00:14:35.200 --> 00:14:36.200]  但反過來其實
[00:14:36.200 --> 00:14:38.200]  我們不禱告就不是陌生
[00:14:38.200 --> 00:14:40.200]  雞和雞蛋的問題
[00:14:40.200 --> 00:14:41.200]  正因為這樣
[00:14:41.200 --> 00:14:43.200]  正因為我們不熟
[00:14:43.200 --> 00:14:44.200]  可能更加我們要留意
[00:14:44.200 --> 00:14:47.200]  我們更加需要去禱告
[00:14:47.200 --> 00:14:50.200]  如果我們當為這個是神家的事情
[00:14:50.200 --> 00:14:52.200]  你和我都需要參與
[00:14:52.200 --> 00:14:53.200]  無論多多少少遠遠近近
[00:14:53.200 --> 00:14:56.200]  我們都需要用信心的禱告
[00:14:56.200 --> 00:14:57.200]  來擺上的時候
[00:14:57.200 --> 00:14:59.200]  靖姐妹你信不信
[00:14:59.200 --> 00:15:02.200]  你的禱告能夠打破了
[00:15:02.200 --> 00:15:04.200]  這些你心裏面的界限
[00:15:04.200 --> 00:15:07.200]  你信不信上帝會透過你的禱告
[00:15:07.200 --> 00:15:09.200]  拉近這些和遠方的
[00:15:09.200 --> 00:15:11.200]  方便需要的距離
[00:15:11.200 --> 00:15:12.200]  讓我們明白
[00:15:12.200 --> 00:15:15.200]  他們的事是神家的事
[00:15:15.200 --> 00:15:17.200]  亦都和我們有關
[00:15:17.200 --> 00:15:18.200]  上帝期望我們
[00:15:18.200 --> 00:15:21.200]  有這一份代禱的承擔感
[00:15:21.200 --> 00:15:22.200]  特別在這個世代
[00:15:22.200 --> 00:15:23.200]  我們很需要明白
[00:15:23.200 --> 00:15:26.200]  就是他們的事情
[00:15:26.200 --> 00:15:29.200]  其實都反映著上帝的國度
[00:15:29.200 --> 00:15:30.200]  能不能夠彰顯
[00:15:30.200 --> 00:15:32.200]  如果我們從這樣的角度來看的時候
[00:15:32.200 --> 00:15:34.200]  其實這個都是我們的責任
[00:15:34.200 --> 00:15:37.200]  我們需要定期為他們守望
[00:15:37.200 --> 00:15:39.200]  事實上你會留意到
[00:15:39.200 --> 00:15:40.200]  在教會歷史你會看到
[00:15:40.200 --> 00:15:42.200]  很多上帝國度復興的工作
[00:15:42.200 --> 00:15:44.200]  是由什麼開始
[00:15:44.200 --> 00:15:46.200]  不是人的策劃
[00:15:46.200 --> 00:15:48.200]  是禱告
[00:15:48.200 --> 00:15:49.200]  如果你有留意
[00:15:49.200 --> 00:15:51.200]  或者你有看我們誠心所願
[00:15:51.200 --> 00:15:53.200]  上年我們做過一集的節目
[00:15:53.200 --> 00:15:55.200]  是說去年二月
[00:15:55.200 --> 00:15:57.200]  美國有一個大學叫做
[00:15:57.200 --> 00:15:59.200]  Asbury University
[00:15:59.200 --> 00:16:00.200]  亞斯不利大學
[00:16:00.200 --> 00:16:03.200]  出現了一場禱告復興的運動
[00:16:03.200 --> 00:16:05.200]  你想留意的話可以買廣告
[00:16:05.200 --> 00:16:06.200]  上年三月二十二
[00:16:06.200 --> 00:16:07.200]  誠心所願
[00:16:07.200 --> 00:16:09.200]  就是在說這個事情
[00:16:09.200 --> 00:16:11.200]  起初只是一群
[00:16:11.200 --> 00:16:13.200]  經常在教會聚會的弟兄姊妹
[00:16:13.200 --> 00:16:15.200]  來去敬拜
[00:16:15.200 --> 00:16:16.200]  但是結束的時候
[00:16:16.200 --> 00:16:18.200]  他們繼續敬拜讚美
[00:16:18.200 --> 00:16:20.200]  並且禱告認罪悔改
[00:16:20.200 --> 00:16:21.200]  分享見證
[00:16:21.200 --> 00:16:24.200]  甚至有些學生被聖靈的感動
[00:16:24.200 --> 00:16:25.200]  離開了那間教會
[00:16:25.200 --> 00:16:26.200]  完了聚會
[00:16:26.200 --> 00:16:27.200]  他再回去
[00:16:27.200 --> 00:16:29.200]  就是這樣形成了一種
[00:16:29.200 --> 00:16:32.200]  二十四小時不停的禱告敬拜
[00:16:32.200 --> 00:16:35.200]  甚至燃點了很多青少年
