
[00:00:00.000 --> 00:00:05.120]  弟兄姊妹,讓我們以聆聽聖道繼續敬拜
[00:02:25.080 --> 00:02:28.800]  這個朱古力的牌子非常暢銷
[00:02:28.800 --> 00:02:33.320]  很多世界各地的小朋友都很喜歡這個朱古力
[00:02:33.320 --> 00:02:38.800]  Charlie每天都聞著濃郁的朱古力味
[00:02:38.800 --> 00:02:44.760]  夢想有一天可以進入這個朱古力工廠參觀
[00:02:44.760 --> 00:02:47.240]  有一天機會來了
[00:02:47.240 --> 00:02:56.280]  老闆Willie Wonka推出了一個Wonka的金獎活動
[00:02:56.280 --> 00:03:02.040]  把五張金獎券放進朱古力裡
[00:03:02.040 --> 00:03:03.240]  只有五張
[00:03:03.240 --> 00:03:10.280]  所以只有五個人和他的家人一個人可以參觀這個朱古力工廠
[00:03:10.280 --> 00:03:12.240]  這個活動可以想像
[00:03:12.240 --> 00:03:16.400]  會掀起很大的熱潮,搶購朱古力
[00:03:16.400 --> 00:03:22.880]  這個貧窮的Charlie很辛苦才有錢買了一排朱古力
[00:03:22.880 --> 00:03:24.960]  結果真的被他抽中了
[00:03:24.960 --> 00:03:31.520]  其餘四個分別是有家底,亦是有地位的小朋友
[00:03:31.520 --> 00:03:35.640]  一個是貪心的,一個是有公主病的
[00:03:35.640 --> 00:03:38.600]  一個是自以為是,看不起別人
[00:03:38.600 --> 00:03:44.080]  另一個是好好勝,心目中無人
[00:03:44.080 --> 00:03:50.960]  這四個小朋友加上Charlie一起參觀朱古力天堂
[00:03:50.960 --> 00:03:53.880]  我們一邊看電影就會看到
[00:03:53.880 --> 00:03:59.800]  他們因為貪心和自以為是,結果被淘汰
[00:03:59.800 --> 00:04:03.240]  一個一個逐出工廠
[00:04:03.240 --> 00:04:10.520]  唯有一個出身貧窮,謙卑良善的Charlie可以留下
[00:04:10.520 --> 00:04:17.040]  最後我們看到他更成為了這間朱古力天堂的承繼人
[00:04:17.040 --> 00:04:21.200]  這套電影令我聯想起今天耶穌所說的
[00:04:21.200 --> 00:04:23.400]  有關禱告的比喻
[00:04:23.400 --> 00:04:30.000]  主角提到有兩種人的代表
[00:04:30.000 --> 00:04:32.480]  分別是法利塞人和瑞利
[00:04:32.480 --> 00:04:36.440]  他們同一時間進入了聖殿祈禱
[00:04:36.440 --> 00:04:38.880]  但有兩種不同的結果
[00:04:38.880 --> 00:04:41.160]  我們一起從他們的禱告
[00:04:41.160 --> 00:04:45.400]  反思一下我們的屬靈生命的狀況
[00:04:45.400 --> 00:04:50.720]  以及學習如何深化我們與上帝的關係
[00:04:50.720 --> 00:04:52.720]  我們一起看禱告
[00:04:53.720 --> 00:04:55.720]  親愛的巴庫上帝
[00:04:55.720 --> 00:04:58.720]  多謝你留下寶貴的話語給我們
[00:04:58.720 --> 00:05:01.720]  教導我們如何做你喜愛的兒女
[00:05:01.720 --> 00:05:04.720]  求聖靈你光照我們的內心
[00:05:04.720 --> 00:05:07.720]  反照我們裡面的屬靈的光景
[00:05:07.720 --> 00:05:14.720]  教導我們如何謙卑地馴服在你的心意裡聆聽你的話語
[00:05:14.720 --> 00:05:17.720]  願意聽完之後我們願意行道
[00:05:17.720 --> 00:05:20.720]  願我們聽完這個訊息之後
[00:05:20.720 --> 00:05:23.720]  我們的生命被你更新改變
[00:05:23.720 --> 00:05:25.720]  求主你幫助我們
[00:05:25.720 --> 00:05:28.720]  祈禱你奉我主耶穌基督的聖名祈求
[00:05:28.720 --> 00:05:29.720]  阿們
[00:05:29.720 --> 00:05:34.720]  剛才提到禱告是一個比喻
[00:05:34.720 --> 00:05:36.720]  比喻通常是耶穌用來
[00:05:36.720 --> 00:05:40.720]  在新約時經常有的教導
[00:05:40.720 --> 00:05:44.720]  祂很喜歡用地上眾所周知的例子
[00:05:44.720 --> 00:05:48.720]  在真實的事或人做對比
[00:05:48.720 --> 00:05:53.720]  幫助我們理解一些比較深和複雜的屬靈真理
[00:05:53.720 --> 00:05:57.720]  而且會激發我們去多點想像力
[00:05:57.720 --> 00:05:59.720]  我們可以投入去那個場景
[00:05:59.720 --> 00:06:01.720]  想想我是誰
[00:06:01.720 --> 00:06:03.720]  如果我在那個境地
[00:06:03.720 --> 00:06:08.720]  我會怎樣去應用這個屬靈真理呢
[00:06:08.720 --> 00:06:11.720]  而這種教導其實很鼓勵我們
[00:06:11.720 --> 00:06:15.720]  主動去思考和反思
[00:06:15.720 --> 00:06:18.720]  更加深入應用這個真理
[00:06:18.720 --> 00:06:24.720]  耶穌的比喻通常都會說給特定的聽眾聽
[00:06:24.720 --> 00:06:28.720]  但這次究竟耶穌向著什麼人說呢
[00:06:28.720 --> 00:06:32.720]  而祂的反思又給我們什麼屬靈真理去想呢
[00:06:32.720 --> 00:06:37.720]  我們一起看看今天第九節的經文
[00:06:37.720 --> 00:06:42.720]  這裡說到「將著自己示意人」
[00:06:42.720 --> 00:06:46.720]  即是藐視別人設一個比喻
[00:06:46.720 --> 00:06:50.720]  「將著自己示意人」
[00:06:50.720 --> 00:06:52.720]  原文可以這樣說
[00:06:52.720 --> 00:06:54.720]  「信靠自己為義」
[00:06:54.720 --> 00:06:57.720]  耶穌的比喻對象是
[00:06:57.720 --> 00:07:01.720]  「信靠自己多於神,自以為義」
[00:07:01.720 --> 00:07:04.720]  認為自己做的事很合神心意
[00:07:04.720 --> 00:07:06.720]  而且更加藐視
[00:07:06.720 --> 00:07:09.720]  看不起別人的一些人
[00:07:09.720 --> 00:07:11.720]  當我們讀到這裡的時候
[00:07:11.720 --> 00:07:13.720]  我們很自然就會聯想起
[00:07:13.720 --> 00:07:17.720]  他一定是說我們下面會繼續說的法利賽人
[00:07:17.720 --> 00:07:22.720]  因為耶穌經常點名斥責他們
[00:07:22.720 --> 00:07:24.720]  說他們假冒為善
[00:07:24.720 --> 00:07:26.720]  好像粉色的墳墓一樣
[00:07:26.720 --> 00:07:28.720]  外面很漂亮
[00:07:28.720 --> 00:07:31.720]  但裡面都是裝滿死人的骨頭
[00:07:31.720 --> 00:07:33.720]  一樣的污穢
[00:07:33.720 --> 00:07:35.720]  但第九節我們看到
[00:07:35.720 --> 00:07:38.720]  其實他沒有點名指明那是法利賽人
[00:07:38.720 --> 00:07:41.720]  只是向他們說這個比喻
[00:07:41.720 --> 00:07:46.720]  但他反而是向一些自以為義的人
[00:07:46.720 --> 00:07:48.720]  說比喻給他們聽
[00:07:48.720 --> 00:07:54.720]  我想也可能包括今天我們在閱讀經文的我們
[00:07:54.720 --> 00:07:56.720]  任何一個自以為事
[00:07:56.720 --> 00:07:58.720]  自以為自己做得比別人好
[00:07:58.720 --> 00:08:00.720]  也看不起別人的人
[00:08:00.720 --> 00:08:02.720]  如果我們翻查原文聖經
[00:08:02.720 --> 00:08:06.720]  我們會看到這段短短的經文裡面
[00:08:06.720 --> 00:08:08.720]  有一個連接詞
[00:08:08.720 --> 00:08:09.720]  如果用中文去翻譯
[00:08:09.720 --> 00:08:11.720]  就是和或者也
[00:08:11.720 --> 00:08:14.720]  在英文就清楚看到
[00:08:14.720 --> 00:08:15.720]  King James Version
[00:08:15.720 --> 00:08:18.720]  開頭的時候會看到N字
[00:08:18.720 --> 00:08:21.720]  這裡說的是什麼意思呢?
[00:08:21.720 --> 00:08:23.720]  其實意味著這段經文
[00:08:23.720 --> 00:08:27.720]  和上文有一個連接的意思
[00:08:27.720 --> 00:08:29.720]  我們又想你們翻查聖經
[00:08:29.720 --> 00:08:33.720]  我們一起翻查前一點的第十七章
[00:08:33.720 --> 00:08:36.720]  第十七章二十至三十七節
[00:08:36.720 --> 00:08:38.720]  其實耶穌在教導門徒
[00:08:38.720 --> 00:08:41.720]  有關天國即將降臨
[00:08:41.720 --> 00:08:45.720]  人子會再回來的情況是怎樣的
[00:08:45.720 --> 00:08:51.720]  第十八章進入對耶穌說了兩個有關禱告的比喻
[00:08:51.720 --> 00:08:55.720]  第一個是第十八章的一至八節
[00:08:55.720 --> 00:09:02.720]  耶穌說了一個寡婦和不義的法官的比喻
[00:09:02.720 --> 00:09:05.720]  承接上面說天國的訊息
[00:09:05.720 --> 00:09:08.720]  耶穌想提醒一群信徒
[00:09:08.720 --> 00:09:10.720]  在等候主再來的時候
[00:09:10.720 --> 00:09:14.720]  你們要常常禱告,不可以灰心
[00:09:14.720 --> 00:09:17.720]  第二個比喻就是我們今天的經文
[00:09:17.720 --> 00:09:19.720]  就是九至十四節
[00:09:19.720 --> 00:09:25.720]  耶穌用了當時猶太人很熟悉的兩種代表人物
[00:09:25.720 --> 00:09:29.720]  教導信徒要持有什麼樣的態度
[00:09:29.720 --> 00:09:33.720]  去祈禱等候主再回來
[00:09:33.720 --> 00:09:38.720]  這裡我們先說第一個代表人物
[00:09:38.720 --> 00:09:41.720]  法利塞人,我們看第十節
[00:09:41.720 --> 00:09:45.720]  第十節說有兩個人一起去聖殿禱告
[00:09:45.720 --> 00:09:48.720]  一個是法利塞人,一個是瑞利
[00:09:48.720 --> 00:09:52.720]  在我們認知當中,法利塞人是一個怎樣的人
[00:09:52.720 --> 00:09:59.720]  他們是出名自以為意,都是有點壞
[00:09:59.720 --> 00:10:00.720]  假冒為善
[00:10:00.720 --> 00:10:04.720]  不過如果我們代入當時的社會
[00:10:04.720 --> 00:10:09.720]  原來當時的人會覺得法利塞人虔誠
[00:10:09.720 --> 00:10:13.720]  去嚴守律法的一些信徒
[00:10:13.720 --> 00:10:16.720]  所以他們的地位是很受尊崇
[00:10:16.720 --> 00:10:21.720]  只不過他們過度重視外在的一些律法規條
[00:10:21.720 --> 00:10:25.720]  忽略了內心的敬虔心
[00:10:25.720 --> 00:10:29.720]  而另一位上去祈禱的就是瑞利
[00:10:29.720 --> 00:10:34.720]  瑞利當時的社會裡的人很憎恨他們
[00:10:34.720 --> 00:10:38.720]  為什麼呢?因為他們效力羅馬政府
[00:10:38.720 --> 00:10:44.720]  他們會幫羅馬政府向猶太人收取稅
[00:10:44.720 --> 00:10:48.720]  當時羅馬政府是挺聰明的
[00:10:48.720 --> 00:10:56.720]  他們不直接向巴勒斯坦地的人民收取稅項
[00:10:56.720 --> 00:11:01.720]  他們會將收稅的專利權拍賣
[00:11:01.720 --> 00:11:05.720]  成功拍賣的稅利
[00:11:05.720 --> 00:11:10.720]  用我們今天的方式去理解
[00:11:10.720 --> 00:11:13.720]  其實這班是商人
[00:11:13.720 --> 00:11:18.720]  他們就承包了政府收稅的生意
[00:11:18.720 --> 00:11:22.720]  但羅馬政府就不理會他們收多少錢
[00:11:22.720 --> 00:11:29.720]  總之他們每年將特定的稅利金額交給羅馬政府
[00:11:29.720 --> 00:11:30.720]  你們可以想像
[00:11:30.720 --> 00:11:33.720]  如果你是瑞利人
[00:11:33.720 --> 00:11:35.720]  用我們基督徒的方式
[00:11:35.720 --> 00:11:36.720]  你會怎樣呢?
[00:11:36.720 --> 00:11:38.720]  你都會收多
[00:11:38.720 --> 00:11:40.720]  收多就由得代落代
[00:11:40.720 --> 00:11:42.720]  為自己去致富
[00:11:42.720 --> 00:11:45.720]  所以在猶太人眼中
[00:11:45.720 --> 00:11:49.720]  不受歡迎、罪大惡極的稅利
[00:11:49.720 --> 00:11:54.720]  另一個就是備受尊崇、嚴守律法的法利塞人
[00:11:54.720 --> 00:11:57.720]  頓時形成了強烈的對比
[00:11:57.720 --> 00:12:01.720]  這兩個人同時到聖殿祈禱
[00:12:01.720 --> 00:12:03.720]  但經文形容得很細緻
[00:12:03.720 --> 00:12:07.720]  你看他們兩個都有不同的禱告姿態
[00:12:07.720 --> 00:12:13.720]  首先第十一節說法利塞人是站著自言自語地禱告
[00:12:13.720 --> 00:12:16.720]  這個姿勢並不奇怪
[00:12:16.720 --> 00:12:20.720]  因為當時的猶太人通常都是站著
[00:12:20.720 --> 00:12:25.720]  雙手舉起望天禱告
[00:12:25.720 --> 00:12:30.720]  有趣的是這裡用了自言自語的字
[00:12:30.720 --> 00:12:33.720]  這個意思不是自言自語
[00:12:33.720 --> 00:12:36.720]  小小的吟吟地對自己說話
[00:12:36.720 --> 00:12:39.720]  而是原文直譯這個字
[00:12:39.720 --> 00:12:45.720]  就是自己對自己說話
[00:12:45.720 --> 00:12:48.720]  自己向自己禱告
[00:12:48.720 --> 00:12:50.720]  或者為自己的事禱告
[00:12:50.720 --> 00:12:54.720]  耶穌似乎刻意地諷刺那群法利塞人
[00:12:54.720 --> 00:12:59.720]  禱告的焦點好像放錯在自己身上
[00:12:59.720 --> 00:13:02.720]  你可能會說:不是的
[00:13:02.720 --> 00:13:06.720]  他們是刻意去聖殿找神
[00:13:06.720 --> 00:13:10.720]  更加是在聖殿中間
[00:13:10.720 --> 00:13:13.720]  舉手望天向上帝
[00:13:13.720 --> 00:13:17.720]  然後開口做了感恩的禱告
[00:13:17.720 --> 00:13:22.720]  而且第一句說話還說:神啊!感謝你
[00:13:22.720 --> 00:13:27.720]  這個焦點還不是對著上帝?
[00:13:27.720 --> 00:13:30.720]  不過我們留心再看一次他的禱文
[00:13:30.720 --> 00:13:33.720]  他的焦點不是感謝神為他做了什麼
[00:13:33.720 --> 00:13:38.720]  而是感謝他自己做了什麼好行為
[00:13:38.720 --> 00:13:41.720]  好像如數家珍一樣
[00:13:41.720 --> 00:13:48.720]  向上帝報告:我做了這樣的事
[00:13:48.720 --> 00:13:50.720]  他感謝神
[00:13:50.720 --> 00:13:55.720]  不像其他人勒索、不義、姦淫
[00:13:55.720 --> 00:13:57.720]  更不像旁邊那個
[00:13:57.720 --> 00:14:00.720]  不像旁邊那個瑞利
[00:14:00.720 --> 00:14:02.720]  他在做什麼?
[00:14:02.720 --> 00:14:05.720]  他在靠自己的好行為
[00:14:05.720 --> 00:14:07.720]  他認為自己的好行為
[00:14:07.720 --> 00:14:10.720]  這樣的祈禱可以取悅上帝
[00:14:10.720 --> 00:14:13.720]  這樣可以和上帝再親近一點
[00:14:13.720 --> 00:14:16.720]  但第十二節他就說到
[00:14:16.720 --> 00:14:19.720]  他更加指出自己
[00:14:19.720 --> 00:14:22.720]  我每個禮拜禁食兩次
[00:14:22.720 --> 00:14:25.720]  凡我所得的都捐上十分之一
[00:14:25.720 --> 00:14:29.720]  意思是他不只做得對
[00:14:29.720 --> 00:14:31.720]  他還要做多
[00:14:31.720 --> 00:14:38.720]  其實在律法要求猶太人每年禁食一次
[00:14:38.720 --> 00:14:41.720]  就是那個贖罪日禁食
[00:14:41.720 --> 00:14:44.720]  他竟然是一個禮拜有兩次
[00:14:44.720 --> 00:14:47.720]  我不會計算,數字超出了不知多少倍
[00:14:47.720 --> 00:14:51.720]  而奉獻又有十分之一
[00:14:51.720 --> 00:14:53.720]  其實你可能會說
[00:14:53.720 --> 00:14:56.720]  不是呀,多好呀,做得對呀
[00:14:56.720 --> 00:14:57.720]  沒有錯的
[00:14:57.720 --> 00:15:01.720]  但問題在於他們的心態當中
[00:15:01.720 --> 00:15:04.720]  他的祈禱充滿自吹自擂
[00:15:04.720 --> 00:15:06.720]  他認為自己是正直的
[00:15:06.720 --> 00:15:08.720]  我是正義的,無可指責
[00:15:08.720 --> 00:15:10.720]  他感謝上帝
[00:15:10.720 --> 00:15:12.720]  我不像其他人
[00:15:12.720 --> 00:15:14.720]  甚至貶低他旁邊那個瑞利
[00:15:14.720 --> 00:15:17.720]  覺得自己比別人優勝
[00:15:17.720 --> 00:15:20.720]  當人自以為是的時候
[00:15:20.720 --> 00:15:22.720]  眼角長在頭顱頂
[00:15:22.720 --> 00:15:25.720]  根本是目中無人
[00:15:25.720 --> 00:15:27.720]  眼睛又怎能放下來
[00:15:27.720 --> 00:15:29.720]  直視那塊鏡子
[00:15:29.720 --> 00:15:33.720]  那塊鏡子反照我們自己的本相
[00:15:33.720 --> 00:15:36.720]  在座的女士應該會知道
[00:15:36.720 --> 00:15:37.720]  出街的時候
[00:15:37.720 --> 00:15:39.720]  如果之前不照鏡
[00:15:39.720 --> 00:15:42.720]  頭髮亂了,眼線歪了
[00:15:42.720 --> 00:15:44.720]  你根本不會知道
[00:15:44.720 --> 00:15:46.720]  樣子醜了
[00:15:46.720 --> 00:15:48.720]  你去足全日街
[00:15:48.720 --> 00:15:50.720]  都可以自己騙自己
[00:15:50.720 --> 00:15:52.720]  夢在古裡,完全不知道
[00:15:52.720 --> 00:15:54.720]  說回朱古力掌門人
[00:15:54.720 --> 00:15:57.720]  結尾有一幕,我都很深刻
[00:15:57.720 --> 00:15:59.720]  就是拍攝那四個小朋友
[00:15:59.720 --> 00:16:01.720]  跟家人一起走
[00:16:01.720 --> 00:16:03.720]  被人趕出工廠
[00:16:03.720 --> 00:16:06.720]  這幕很有趣
[00:16:06.720 --> 00:16:10.720]  因為是一本故事書
[00:16:10.720 --> 00:16:13.720]  所以最後一幕
[00:16:13.720 --> 00:16:17.720]  Charlie和老闆
[00:16:17.720 --> 00:16:20.720]  坐著透明升降機
[00:16:20.720 --> 00:16:23.720]  從工廠慢慢走
[00:16:23.720 --> 00:16:26.720]  由低升到最高
[00:16:26.720 --> 00:16:29.720]  其中一個小朋友
[00:16:29.720 --> 00:16:31.720]  他看到這個景況
[00:16:31.720 --> 00:16:33.720]  很慘地走出工廠
[00:16:33.720 --> 00:16:38.720]  但他仍未吸取到教訓
[00:16:38.720 --> 00:16:40.720]  他繼續貪心地跟爸爸
[00:16:40.720 --> 00:16:42.720]  跟爸爸說
[00:16:42.720 --> 00:16:44.720]  「你買一部這樣的色」
[00:16:44.720 --> 00:16:46.720]  「我又要一部」
[00:16:46.720 --> 00:16:49.720]  爸爸一口拒絕,很生氣地罵他
[00:16:49.720 --> 00:16:53.720]  原來驕傲仍然蒙蔽著他的雙眼睛
[00:16:53.720 --> 00:16:56.720]  同樣,法利賽人的驕傲
[00:16:56.720 --> 00:16:59.720]  蒙蔽了他們的雙眼睛
[00:16:59.720 --> 00:17:02.720]  看不到他們內在的污穢
[00:17:02.720 --> 00:17:05.720]  承認不了自己很有限制
[00:17:05.720 --> 00:17:09.720]  仍然很需要神的憐憫和拯救
[00:17:09.720 --> 00:17:12.720]  他的禱告正正反映了
[00:17:12.720 --> 00:17:15.720]  他們屬靈的光景的欠缺
[00:17:15.720 --> 00:17:17.720]  他認為自己靠自己
[00:17:17.720 --> 00:17:19.720]  就可以得到夢神的喜悅
[00:17:19.720 --> 00:17:25.720]  甚至可以得到天堂的金獎
[00:17:25.720 --> 00:17:27.720]  相反,瑞利的禱告
[00:17:27.720 --> 00:17:30.720]  原文只有六個字
[00:17:30.720 --> 00:17:32.720]  簡而精
[00:17:32.720 --> 00:17:34.720]  已經可以反映到
[00:17:34.720 --> 00:17:37.720]  他內在的世界的謙卑
[00:17:37.720 --> 00:17:40.720]  我們一起看看第十三節
[00:17:40.720 --> 00:17:42.720]  瑞利的禱告
[00:17:42.720 --> 00:17:46.720]  與法利賽人的禱告相反
[00:17:46.720 --> 00:17:48.720]  他遠遠地站著
[00:17:48.720 --> 00:17:52.720]  似乎不敢靠近
[00:17:52.720 --> 00:17:54.720]  而且他的眼目
[00:17:54.720 --> 00:17:58.720]  連看向天都不敢
[00:17:58.720 --> 00:18:00.720]  這一連串的動作
[00:18:00.720 --> 00:18:05.720]  表明了瑞利覺得自己很不配
[00:18:05.720 --> 00:18:09.720]  他更一面掩著隨胸
[00:18:09.720 --> 00:18:11.720]  一面祈禱
[00:18:11.720 --> 00:18:15.720]  「神啊,開恩可憐我這個罪人」
[00:18:15.720 --> 00:18:19.720]  我們看到他的禱告,你覺得怎樣?
[00:18:19.720 --> 00:18:25.720]  我覺得他在表達極度深的懊悔之情
[00:18:25.720 --> 00:18:27.720]  他直認自己
[00:18:27.720 --> 00:18:29.720]  承認自己是一個罪人
[00:18:29.720 --> 00:18:33.720]  他亦沒有很多例子為自己辯護
[00:18:33.720 --> 00:18:37.720]  甚至沒有合理化所有的罪
[00:18:37.720 --> 00:18:41.720]  他只是很坦誠地走到上帝面前
[00:18:41.720 --> 00:18:44.720]  承認自己是一個罪人
[00:18:44.720 --> 00:18:48.720]  他懇求上帝開恩憐憫
[00:18:48.720 --> 00:18:51.720]  他的禱告正正反映了
[00:18:51.720 --> 00:18:53.720]  他在熟齡的光景中
[00:18:53.720 --> 00:18:56.720]  他很渴求神去寬恕他
[00:18:56.720 --> 00:18:58.720]  他知道他無法自救
[00:18:58.720 --> 00:19:00.720]  他救不了自己
[00:19:00.720 --> 00:19:04.720]  唯有神才能將他脫離罪的綑綁
[00:19:04.720 --> 00:19:07.720]  相比起法利賽人
[00:19:07.720 --> 00:19:10.720]  這個瑞利的禱告是真誠很多
[00:19:10.720 --> 00:19:12.720]  他的禱告表現出很謙卑
[00:19:12.720 --> 00:19:17.720]  很渴求神跟他親近的關係
[00:19:17.720 --> 00:19:19.720]  有一個朋友曾經跟我說過
[00:19:19.720 --> 00:19:24.720]  他服侍一個基督教機構
[00:19:24.720 --> 00:19:27.720]  出現了一個危機
[00:19:27.720 --> 00:19:34.720]  這個機構急求同工來開一個緊急會議
[00:19:34.720 --> 00:19:37.720]  希望大家可以集合大成
[00:19:37.720 --> 00:19:42.720]  尋找一些可以應對危機的方法
[00:19:42.720 --> 00:19:44.720]  在會議當中
[00:19:44.720 --> 00:19:48.720]  其中一個同工突然有感動
[00:19:48.720 --> 00:19:50.720]  開口跟大家說
[00:19:50.720 --> 00:19:55.720]  不如我們放下我們的智慧
[00:19:55.720 --> 00:20:01.720]  我們虛心地向神尋求憐憫和寬恕
[00:20:01.720 --> 00:20:04.720]  我覺得這個同工很勇敢
[00:20:04.720 --> 00:20:06.720]  我們試想像
[00:20:06.720 --> 00:20:08.720]  在公司開會
[00:20:08.720 --> 00:20:10.720]  突然有同事跟你說
[00:20:10.720 --> 00:20:12.720]  不如我們不要說那麼多
[00:20:12.720 --> 00:20:13.720]  我們一起祈禱
[00:20:13.720 --> 00:20:16.720]  我們一起認罪悔改
[00:20:16.720 --> 00:20:18.720]  別說認罪悔改
[00:20:18.720 --> 00:20:20.720]  隨便說我們先祈禱吧
[00:20:20.720 --> 00:20:22.720]  我們也未必夠膽
[00:20:22.720 --> 00:20:25.720]  或者我們想像教會群體
[00:20:25.720 --> 00:20:27.720]  可能會比較容易
[00:20:27.720 --> 00:20:29.720]  我們一起祈禱
[00:20:29.720 --> 00:20:32.720]  但我來教會工作了那麼多年
[00:20:32.720 --> 00:20:34.720]  甚少聽到弟兄姊妹
[00:20:34.720 --> 00:20:37.720]  或我們同工在開會期間
[00:20:37.720 --> 00:20:41.720]  說不如我們先為教會或自己
[00:20:41.720 --> 00:20:45.720]  做一個懊悔的謝罪的祈禱
[00:20:45.720 --> 00:20:49.720]  我覺得這是一個頗勇敢的行為
[00:20:49.720 --> 00:20:52.720]  同工的這麼無媚的邀請
[00:20:52.720 --> 00:20:55.720]  竟然眾人看為美
[00:20:55.720 --> 00:20:57.720]  於是當日上至總幹事
[00:20:57.720 --> 00:21:00.720]  下至一個新入職的同工
[00:21:00.720 --> 00:21:04.720]  他們一起為機構
[00:21:04.720 --> 00:21:08.720]  為自己的罪在上帝面前祈求赦免
[00:21:08.720 --> 00:21:10.720]  他們一面分享自己內裡的掙扎
[00:21:10.720 --> 00:21:14.720]  一面求神幫我們
[00:21:14.720 --> 00:21:17.720]  我們也不知道如何做決定
[00:21:17.720 --> 00:21:20.720]  他們更加分享到落淚
[00:21:20.720 --> 00:21:23.720]  這是一個非常美的畫面
[00:21:23.720 --> 00:21:26.720]  這個禱告不是突然有神奇功效
[00:21:26.720 --> 00:21:30.720]  令到他們祈禱後危機不用處理
[00:21:30.720 --> 00:21:32.720]  他們之後會繼續開會
[00:21:32.720 --> 00:21:36.720]  但同事之間的心被拉近
[00:21:36.720 --> 00:21:38.720]  最重要的是他們各人的眼
[00:21:38.720 --> 00:21:40.720]  由本來看著自己
[00:21:40.720 --> 00:21:44.720]  覺得可能是在用人的能力
[00:21:44.720 --> 00:21:46.720]  或人的需要上
[00:21:46.720 --> 00:21:50.720]  回轉對準上帝
[00:21:50.720 --> 00:21:53.720]  因為上帝才是領導這個機構
[00:21:53.720 --> 00:21:56.720]  甚至是我們每一個人的上帝
[00:21:56.720 --> 00:21:58.720]  我們回想我們
[00:21:58.720 --> 00:22:03.720]  我們很多時候都做這樣的禱告
[00:22:03.720 --> 00:22:06.720]  或是為自己或為人祈禱
[00:22:06.720 --> 00:22:11.720]  但我們很少做認罪悔改的禱告
[00:22:11.720 --> 00:22:13.720]  今日的經文提醒我們
[00:22:13.720 --> 00:22:18.720]  原來上帝看重我們謙卑認罪悔改的禱告
[00:22:18.720 --> 00:22:20.720]  但我們不要搞錯
[00:22:20.720 --> 00:22:24.720]  上帝不是要我們每一天都過著後悔
[00:22:24.720 --> 00:22:27.720]  內疚自責或自卑的生活
[00:22:27.720 --> 00:22:32.720]  因為自卑是一個會蠶食人生命的
[00:22:32.720 --> 00:22:34.720]  一種負向的心態
[00:22:34.720 --> 00:22:36.720]  對自己的價值和能力
[00:22:36.720 --> 00:22:39.720]  覺得自己不足夠甚至很沒信心
[00:22:39.720 --> 00:22:43.720]  自卑是無法帶來人的一種推動力
[00:22:43.720 --> 00:22:45.720]  不可以令我們向前
[00:22:45.720 --> 00:22:48.720]  自卑只會令我們越來越縮
[00:22:48.720 --> 00:22:52.720]  不敢面對人和面對上帝
[00:22:52.720 --> 00:22:57.720]  我回想受浸後的光景
[00:22:57.720 --> 00:23:00.720]  受浸時已經是屬靈的最高峰點
[00:23:00.720 --> 00:23:04.720]  覺得自己見證上帝
[00:23:04.720 --> 00:23:07.720]  但過了一段時間後
[00:23:07.720 --> 00:23:13.720]  我的屬靈生命就變得很低落
