
[00:00:00.000 --> 00:00:03.920]  在希伯來書十二章一至三節
[00:01:35.200 --> 00:01:37.200]  提及到受苦者的苦難
[00:01:37.200 --> 00:01:39.200]  和受苦者的痛苦
[00:01:39.200 --> 00:01:41.200]  請陳明荃牧師
[00:01:41.200 --> 00:01:43.200]  在這段經文裏面
[00:01:43.200 --> 00:01:45.200]  提及到受苦者的苦難
[00:01:45.200 --> 00:01:47.200]  和受苦者的痛苦
[00:01:47.200 --> 00:01:49.200]  請陳明荃牧師
[00:01:49.200 --> 00:01:51.200]  在這段經文裏面
[00:01:51.200 --> 00:01:53.200]  提及到受苦者的苦難
[00:01:53.200 --> 00:01:55.200]  和受苦者的痛苦
[00:01:55.200 --> 00:01:57.200]  請陳明荃牧師
[00:01:57.200 --> 00:01:59.200]  在這段經文裏面
[00:01:59.200 --> 00:02:01.200]  提及到受苦者的苦難
[00:02:01.200 --> 00:02:03.200]  和受苦者的痛苦
[00:02:03.200 --> 00:02:05.200]  請陳明荃牧師
[00:02:05.200 --> 00:02:07.200]  在這段經文裏面
[00:02:07.200 --> 00:02:09.200]  提及到受苦者的苦難
[00:02:09.200 --> 00:02:11.200]  和受苦者的痛苦
[00:02:11.200 --> 00:02:13.200]  請陳明荃牧師
[00:02:13.200 --> 00:02:15.200]  在這段經文裏面
[00:02:15.200 --> 00:02:17.200]  提及到受苦者的苦難
[00:02:17.200 --> 00:02:19.200]  和受苦者的痛苦
[00:02:19.200 --> 00:02:21.200]  請陳明荃牧師
[00:02:21.200 --> 00:02:23.200]  在這段經文裏面
[00:02:23.200 --> 00:02:25.200]  提及到受苦者的苦難
[00:02:25.200 --> 00:02:27.200]  和受苦者的痛苦
[00:02:27.200 --> 00:02:29.200]  請陳明荃牧師
[00:02:29.200 --> 00:02:31.200]  在這段經文裏面
[00:02:31.200 --> 00:02:33.200]  提及到受苦者的苦難
[00:02:33.200 --> 00:02:35.200]  和受苦者的痛苦
[00:02:35.200 --> 00:02:37.200]  請陳明荃牧師
[00:02:37.200 --> 00:02:39.200]  在這段經文裏面
[00:02:39.200 --> 00:02:41.200]  提及到受苦者的苦難
[00:02:41.200 --> 00:02:43.200]  和受苦者的痛苦
[00:02:43.200 --> 00:02:45.200]  請陳明荃牧師
[00:02:45.200 --> 00:02:47.200]  在這段經文裏面
[00:02:47.200 --> 00:02:49.200]  提及到受苦者的苦難
[00:02:49.200 --> 00:02:51.200]  和受苦者的痛苦
[00:02:51.200 --> 00:02:53.200]  請陳明荃牧師
[00:02:53.200 --> 00:02:55.200]  在這段經文裏面
[00:02:55.200 --> 00:02:57.200]  提及到受苦者的苦難
[00:02:57.200 --> 00:02:59.200]  和受苦者的痛苦
[00:02:59.200 --> 00:03:01.200]  請陳明荃牧師
[00:03:01.200 --> 00:03:03.200]  在這段經文裏面
[00:03:03.200 --> 00:03:05.200]  提及到受苦者的苦難
[00:03:05.200 --> 00:03:07.200]  和受苦者的痛苦
[00:03:07.200 --> 00:03:09.200]  請陳明荃牧師
[00:03:09.200 --> 00:03:11.200]  在這段經文裏面
[00:03:11.200 --> 00:03:13.200]  提及到受苦者的苦難
[00:03:13.200 --> 00:03:15.200]  和受苦者的痛苦
[00:03:15.200 --> 00:03:17.200]  請陳明荃牧師
[00:03:17.200 --> 00:03:19.200]  在這段經文裏面
[00:03:19.200 --> 00:03:21.200]  提及到受苦者的苦難
[00:03:21.200 --> 00:03:23.200]  和受苦者的痛苦
[00:03:23.200 --> 00:03:25.200]  請陳明荃牧師
[00:03:25.200 --> 00:03:27.200]  在這段經文裏面
[00:03:27.200 --> 00:03:29.200]  提及到受苦者的苦難
[00:03:29.200 --> 00:03:31.200]  和受苦者的痛苦
[00:03:31.200 --> 00:03:33.200]  請陳明荃牧師
[00:03:33.200 --> 00:03:35.200]  在這段經文裏面
[00:03:35.200 --> 00:03:37.200]  提及到受苦者的苦難
[00:03:37.200 --> 00:03:39.200]  和受苦者的痛苦
[00:03:39.200 --> 00:03:41.200]  請陳明荃牧師
[00:03:41.200 --> 00:03:43.200]  在這段經文裏面
[00:03:43.200 --> 00:03:45.200]  提及到受苦者的苦難
[00:03:45.200 --> 00:03:47.200]  和受苦者的痛苦
[00:03:47.200 --> 00:03:49.200]  請陳明荃牧師
[00:03:49.200 --> 00:03:51.200]  在這段經文裏面
[00:03:51.200 --> 00:03:53.200]  提及到受苦者的苦難
[00:03:53.200 --> 00:03:55.200]  和受苦者的痛苦
[00:03:55.200 --> 00:03:57.200]  請陳明荃牧師
[00:03:57.200 --> 00:03:59.200]  在這段經文裏面
[00:03:59.200 --> 00:04:01.200]  提及到受苦者的苦難
[00:04:01.200 --> 00:04:03.200]  和受苦者的痛苦
[00:04:03.200 --> 00:04:05.200]  請陳明荃牧師
[00:04:05.200 --> 00:04:07.200]  在這段經文裏面
[00:04:07.200 --> 00:04:09.200]  提及到受苦者的苦難
[00:04:09.200 --> 00:04:11.200]  和受苦者的痛苦
[00:04:11.200 --> 00:04:13.200]  請陳明荃牧師
[00:04:13.200 --> 00:04:15.200]  在這段經文裏面
[00:04:15.200 --> 00:04:17.200]  提及到受苦者的苦難
[00:04:17.200 --> 00:04:19.200]  和受苦者的痛苦
[00:04:19.200 --> 00:04:21.200]  請陳明荃牧師
[00:04:21.200 --> 00:04:23.200]  在這段經文裏面
[00:04:23.200 --> 00:04:25.200]  提及到受苦者的苦難
[00:04:25.200 --> 00:04:27.200]  和受苦者的痛苦
[00:04:27.200 --> 00:04:29.200]  請陳明荃牧師
[00:04:29.200 --> 00:04:31.200]  在這段經文裏面
[00:04:31.200 --> 00:04:33.200]  提及到受苦者的苦難
[00:04:33.200 --> 00:04:35.200]  和受苦者的痛苦
[00:04:35.200 --> 00:04:37.200]  請陳明荃牧師
[00:04:37.200 --> 00:04:39.200]  在這段經文裏面
[00:04:39.200 --> 00:04:41.200]  提及到受苦者的苦難
[00:04:41.200 --> 00:04:43.200]  和受苦者的痛苦
[00:04:43.200 --> 00:04:45.200]  請陳明荃牧師
[00:04:45.200 --> 00:04:47.200]  在這段經文裏面
[00:04:47.200 --> 00:04:49.200]  提及到受苦者的苦難
[00:04:49.200 --> 00:04:51.200]  和受苦者的痛苦
[00:04:51.200 --> 00:04:53.200]  請陳明荃牧師
[00:04:53.200 --> 00:04:55.200]  在這段經文裏面
[00:04:55.200 --> 00:04:57.200]  提及到受苦者的苦難
[00:04:57.200 --> 00:04:59.200]  和受苦者的痛苦
[00:04:59.200 --> 00:05:01.200]  請陳明荃牧師
[00:05:01.200 --> 00:05:03.200]  在這段經文裏面
[00:05:03.200 --> 00:05:05.200]  提及到受苦者的苦難
[00:05:05.200 --> 00:05:07.200]  和受苦者的痛苦
[00:05:07.200 --> 00:05:09.200]  請陳明荃牧師
[00:05:09.200 --> 00:05:11.200]  在這段經文裏面
[00:05:11.200 --> 00:05:13.200]  提及到受苦者的苦難
[00:05:13.200 --> 00:05:15.200]  和受苦者的痛苦
[00:05:15.200 --> 00:05:17.200]  請陳明荃牧師
[00:05:17.200 --> 00:05:19.200]  在這段經文裏面
[00:05:19.200 --> 00:05:21.200]  提及到受苦者的苦難
[00:05:21.200 --> 00:05:23.200]  和受苦者的痛苦
[00:05:23.200 --> 00:05:25.200]  請陳明荃牧師
[00:05:25.200 --> 00:05:27.200]  在這段經文裏面
[00:05:27.200 --> 00:05:29.200]  提及到受苦者的苦難
[00:05:29.200 --> 00:05:31.200]  和受苦者的痛苦
[00:05:31.200 --> 00:05:33.200]  請陳明荃牧師
[00:05:33.200 --> 00:05:35.200]  在這段經文裏面
[00:05:35.200 --> 00:05:37.200]  提及到受苦者的苦難
[00:05:37.200 --> 00:05:39.200]  和受苦者的痛苦
[00:05:39.200 --> 00:05:41.200]  請陳明荃牧師
[00:05:41.200 --> 00:05:43.200]  在這段經文裏面
[00:05:43.200 --> 00:05:45.200]  提及到受苦者的苦難
[00:05:45.200 --> 00:05:47.200]  和受苦者的痛苦
[00:05:47.200 --> 00:05:49.200]  請陳明荃牧師
[00:05:49.200 --> 00:05:51.200]  在這段經文裏面
[00:05:51.200 --> 00:05:53.200]  提及到受苦者的苦難
[00:05:53.200 --> 00:05:55.200]  和受苦者的痛苦
[00:05:55.200 --> 00:05:57.200]  請陳明荃牧師
[00:05:57.200 --> 00:05:59.200]  在這段經文裏面
[00:05:59.200 --> 00:06:01.200]  提及到受苦者的苦難
[00:06:01.200 --> 00:06:03.200]  和受苦者的痛苦
[00:06:03.200 --> 00:06:05.200]  請陳明荃牧師
[00:06:05.200 --> 00:06:07.200]  在這段經文裏面
[00:06:07.200 --> 00:06:09.200]  提及到受苦者的苦難
[00:06:09.200 --> 00:06:11.200]  和受苦者的痛苦
[00:06:11.200 --> 00:06:13.200]  請陳明荃牧師
[00:06:13.200 --> 00:06:15.200]  在這段經文裏面
[00:06:15.200 --> 00:06:17.200]  提及到受苦者的苦難
[00:06:17.200 --> 00:06:19.200]  和受苦者的痛苦
[00:06:19.200 --> 00:06:21.200]  請陳明荃牧師
[00:06:21.200 --> 00:06:23.200]  在這段經文裏面
[00:06:23.200 --> 00:06:25.200]  提及到受苦者的苦難
[00:06:25.200 --> 00:06:27.200]  和受苦者的痛苦
[00:06:27.200 --> 00:06:29.200]  請陳明荃牧師
[00:06:29.200 --> 00:06:31.200]  在這段經文裏面
[00:06:31.200 --> 00:06:33.200]  提及到受苦者的苦難
[00:06:33.200 --> 00:06:35.200]  和受苦者的痛苦
[00:06:35.200 --> 00:06:37.200]  請陳明荃牧師
[00:06:37.200 --> 00:06:39.200]  在這段經文裏面
[00:06:39.200 --> 00:06:41.200]  提及到受苦者的苦難
[00:06:41.200 --> 00:06:43.200]  和受苦者的痛苦
[00:06:43.200 --> 00:06:45.200]  請陳明荃牧師
[00:06:45.200 --> 00:06:47.200]  在這段經文裏面
[00:06:47.200 --> 00:06:49.200]  提及到受苦者的苦難
[00:06:49.200 --> 00:06:51.200]  和受苦者的痛苦
[00:06:51.200 --> 00:06:53.200]  請陳明荃牧師
[00:06:53.200 --> 00:06:55.200]  在這段經文裏面
[00:06:55.200 --> 00:06:57.200]  提及到受苦者的苦難
[00:06:57.200 --> 00:06:59.200]  和受苦者的痛苦
[00:06:59.200 --> 00:07:01.200]  請陳明荃牧師
[00:07:01.200 --> 00:07:03.200]  在這段經文裏面
[00:07:03.200 --> 00:07:05.200]  提及到受苦者的苦難
[00:07:05.200 --> 00:07:07.200]  和受苦者的痛苦
[00:07:07.200 --> 00:07:09.200]  請陳明荃牧師
[00:07:09.200 --> 00:07:11.200]  在這段經文裏面
[00:07:11.200 --> 00:07:13.200]  提及到受苦者的苦難
[00:07:13.200 --> 00:07:15.200]  和受苦者的痛苦
[00:07:15.200 --> 00:07:17.200]  請陳明荃牧師
[00:07:17.200 --> 00:07:19.200]  在這段經文裏面
[00:07:19.200 --> 00:07:21.200]  提及到受苦者的苦難
[00:07:21.200 --> 00:07:23.200]  和受苦者的痛苦
[00:07:23.200 --> 00:07:25.200]  請陳明荃牧師
[00:07:25.200 --> 00:07:27.200]  在這段經文裏面
[00:07:27.200 --> 00:07:29.200]  提及到受苦者的苦難
[00:07:29.200 --> 00:07:31.200]  和受苦者的痛苦
[00:07:31.200 --> 00:07:33.200]  請陳明荃牧師
[00:07:33.200 --> 00:07:35.200]  在這段經文裏面
[00:07:35.200 --> 00:07:37.200]  提及到受苦者的苦難
[00:07:37.200 --> 00:07:39.200]  和受苦者的痛苦
[00:07:39.200 --> 00:07:41.200]  請陳明荃牧師
[00:07:41.200 --> 00:07:43.200]  在這段經文裏面
[00:07:43.200 --> 00:07:45.200]  提及到受苦者的苦難
[00:07:45.200 --> 00:07:47.200]  和受苦者的痛苦
[00:07:47.200 --> 00:07:49.200]  請陳明荃牧師
[00:07:49.200 --> 00:07:51.200]  在這段經文裏面
[00:07:51.200 --> 00:07:53.200]  提及到受苦者的苦難
[00:07:53.200 --> 00:07:55.200]  和受苦者的痛苦
[00:07:55.200 --> 00:07:57.200]  請陳明荃牧師
[00:07:57.200 --> 00:07:59.200]  在這段經文裏面
[00:07:59.200 --> 00:08:01.200]  提及到受苦者的苦難
[00:08:01.200 --> 00:08:03.200]  和受苦者的痛苦
[00:08:03.200 --> 00:08:05.200]  請陳明荃牧師
[00:08:05.200 --> 00:08:07.200]  在這段經文裏面
[00:08:07.200 --> 00:08:09.200]  提及到受苦者的苦難
[00:08:09.200 --> 00:08:11.200]  和受苦者的痛苦
[00:08:11.200 --> 00:08:13.200]  請陳明荃牧師
[00:08:13.200 --> 00:08:15.200]  在這段經文裏面
[00:08:15.200 --> 00:08:17.200]  提及到受苦者的苦難
[00:08:17.200 --> 00:08:19.200]  和受苦者的痛苦
[00:08:19.200 --> 00:08:21.200]  請陳明荃牧師
[00:08:21.200 --> 00:08:23.200]  在這段經文裏面
[00:08:23.200 --> 00:08:25.200]  提及到受苦者的苦難
[00:08:25.200 --> 00:08:27.200]  和受苦者的痛苦
[00:08:27.200 --> 00:08:29.200]  請陳明荃牧師
[00:08:29.200 --> 00:08:31.200]  在這段經文裏面
[00:08:31.200 --> 00:08:33.200]  提及到受苦者的苦難
[00:08:33.200 --> 00:08:35.200]  和受苦者的痛苦
[00:08:35.200 --> 00:08:37.200]  請陳明荃牧師
[00:08:37.200 --> 00:08:39.200]  在這段經文裏面
[00:08:39.200 --> 00:08:41.200]  提及到受苦者的苦難
[00:08:41.200 --> 00:08:43.200]  和受苦者的痛苦
[00:08:43.200 --> 00:08:45.200]  請陳明荃牧師
[00:08:45.200 --> 00:08:47.200]  在這段經文裏面
[00:08:47.200 --> 00:08:49.200]  提及到受苦者的苦難
[00:08:49.200 --> 00:08:51.200]  和受苦者的痛苦
[00:08:51.200 --> 00:08:53.200]  請陳明荃牧師
[00:08:53.200 --> 00:08:55.200]  在這段經文裏面
[00:08:55.200 --> 00:08:57.200]  提及到受苦者的苦難
[00:08:57.200 --> 00:08:59.200]  和受苦者的痛苦
[00:08:59.200 --> 00:09:01.200]  請陳明荃牧師
[00:09:01.200 --> 00:09:03.200]  在這段經文裏面
[00:09:03.200 --> 00:09:05.200]  提及到受苦者的苦難
[00:09:05.200 --> 00:09:07.200]  和受苦者的痛苦
[00:09:07.200 --> 00:09:09.200]  請陳明荃牧師
[00:09:09.200 --> 00:09:11.200]  在這段經文裏面
[00:09:11.200 --> 00:09:13.200]  提及到受苦者的苦難
[00:09:13.200 --> 00:09:15.200]  和受苦者的痛苦
[00:09:15.200 --> 00:09:17.200]  請陳明荃牧師
[00:09:17.200 --> 00:09:19.200]  在這段經文裏面
[00:09:19.200 --> 00:09:21.200]  提及到受苦者的苦難
[00:09:21.200 --> 00:09:23.200]  和受苦者的痛苦
[00:09:23.200 --> 00:09:25.200]  請陳明荃牧師
[00:09:25.200 --> 00:09:27.200]  在這段經文裏面
[00:09:27.200 --> 00:09:29.200]  提及到受苦者的苦難
[00:09:29.200 --> 00:09:31.200]  和受苦者的痛苦
[00:09:31.200 --> 00:09:33.200]  請陳明荃牧師
[00:09:33.200 --> 00:09:35.200]  在這段經文裏面
[00:09:35.200 --> 00:09:37.200]  提及到受苦者的苦難
[00:09:37.200 --> 00:09:39.200]  和受苦者的痛苦
[00:09:39.200 --> 00:09:41.200]  請陳明荃牧師
[00:09:41.200 --> 00:09:43.200]  在這段經文裏面
[00:09:43.200 --> 00:09:45.200]  提及到受苦者的苦難
[00:09:45.200 --> 00:09:47.200]  和受苦者的痛苦
[00:09:47.200 --> 00:09:49.200]  請陳明荃牧師
[00:09:49.200 --> 00:09:51.200]  在這段經文裏面
[00:09:51.200 --> 00:09:53.200]  提及到受苦者的苦難
[00:09:53.200 --> 00:09:55.200]  和受苦者的痛苦
[00:09:55.200 --> 00:09:57.200]  請陳明荃牧師
[00:09:57.200 --> 00:09:59.200]  在這段經文裏面
[00:09:59.200 --> 00:10:01.200]  提及到受苦者的苦難
[00:10:01.200 --> 00:10:03.200]  和受苦者的痛苦
[00:10:03.200 --> 00:10:05.200]  請陳明荃牧師
[00:10:05.200 --> 00:10:07.200]  在這段經文裏面
[00:10:07.200 --> 00:10:09.200]  提及到受苦者的苦難
[00:10:09.200 --> 00:10:11.200]  和受苦者的痛苦
[00:10:11.200 --> 00:10:13.200]  請陳明荃牧師
[00:10:13.200 --> 00:10:15.200]  在這段經文裏面
[00:10:15.200 --> 00:10:17.200]  提及到受苦者的苦難
[00:10:17.200 --> 00:10:19.200]  和受苦者的痛苦
[00:10:19.200 --> 00:10:21.200]  請陳明荃牧師
[00:10:21.200 --> 00:10:23.200]  在這段經文裏面
[00:10:23.200 --> 00:10:25.200]  提及到受苦者的苦難
[00:10:25.200 --> 00:10:27.200]  和受苦者的痛苦
[00:10:27.200 --> 00:10:29.200]  請陳明荃牧師
[00:10:29.200 --> 00:10:31.200]  在這段經文裏面
[00:10:31.200 --> 00:10:33.200]  提及到受苦者的苦難
[00:10:33.200 --> 00:10:35.200]  和受苦者的痛苦
[00:10:35.200 --> 00:10:37.200]  請陳明荃牧師
[00:10:37.200 --> 00:10:39.200]  在這段經文裏面
[00:10:39.200 --> 00:10:41.200]  提及到受苦者的苦難
[00:10:41.200 --> 00:10:43.200]  和受苦者的痛苦
[00:10:43.200 --> 00:10:45.200]  請陳明荃牧師
[00:10:45.200 --> 00:10:47.200]  在這段經文裏面
[00:10:47.200 --> 00:10:49.200]  提及到受苦者的痛苦
[00:10:49.200 --> 00:10:51.200]  請陳明荃牧師
[00:10:51.200 --> 00:10:53.200]  在這段經文裏面
[00:10:53.200 --> 00:10:55.200]  提及到受苦者的苦難
[00:10:55.200 --> 00:10:57.200]  和受苦者的痛苦
[00:10:57.200 --> 00:10:59.200]  請陳明荃牧師
[00:10:59.200 --> 00:11:01.200]  在這段經文裏面
[00:11:01.200 --> 00:11:03.200]  提及到受苦者的苦難
[00:11:03.200 --> 00:11:05.200]  請陳明荃牧師
[00:11:05.200 --> 00:11:07.200]  在這段經文裏面
[00:11:07.200 --> 00:11:09.200]  提及到受苦者的苦難
[00:11:09.200 --> 00:11:11.200]  請陳明荃牧師
[00:11:11.200 --> 00:11:13.200]  在這段經文裏面
[00:11:13.200 --> 00:11:15.200]  提及到受苦者的苦難
[00:11:15.200 --> 00:11:17.200]  請陳明荃牧師
[00:11:17.200 --> 00:11:19.200]  在這段經文裏面
[00:11:19.200 --> 00:11:21.200]  提及到受苦者的苦難
[00:11:21.200 --> 00:11:23.200]  請陳明荃牧師
[00:11:23.200 --> 00:11:25.200]  在這段經文裏面
[00:11:25.200 --> 00:11:27.200]  提及到受苦者的苦難
[00:11:27.200 --> 00:11:29.200]  請陳明荃牧師
[00:11:29.200 --> 00:11:31.200]  在這段經文裏面
[00:11:31.200 --> 00:11:33.200]  提及到受苦者的苦難
[00:11:33.200 --> 00:11:35.200]  請陳明荃牧師
[00:11:35.200 --> 00:11:37.200]  在這段經文裏面
[00:11:37.200 --> 00:11:39.200]  提及到受苦者的苦難
[00:11:39.200 --> 00:11:41.200]  請陳明荃牧師
[00:11:41.200 --> 00:11:43.200]  在這段經文裏面
[00:11:43.200 --> 00:11:45.200]  提及到受苦者的苦難
[00:11:45.200 --> 00:11:47.200]  請陳明荃牧師
[00:11:47.200 --> 00:11:49.200]  在這段經文裏面
[00:11:49.200 --> 00:11:51.200]  提及到受苦者的苦難
[00:11:51.200 --> 00:11:53.200]  請陳明荃牧師
[00:11:53.200 --> 00:11:55.200]  在這段經文裏面
[00:11:55.200 --> 00:11:57.200]  提及到受苦者的苦難
[00:11:57.200 --> 00:11:59.200]  請陳明荃牧師
[00:11:59.200 --> 00:12:01.200]  在這段經文裏面
[00:12:01.200 --> 00:12:03.200]  提及到受苦者的苦難
[00:12:03.200 --> 00:12:05.200]  請陳明荃牧師
[00:12:05.200 --> 00:12:07.200]  在這段經文裏面
[00:12:07.200 --> 00:12:09.200]  提及到受苦者的苦難
[00:12:09.200 --> 00:12:11.200]  請陳明荃牧師
[00:12:11.200 --> 00:12:13.200]  在這段經文裏面
[00:12:13.200 --> 00:12:15.200]  提及到受苦者的苦難
[00:12:15.200 --> 00:12:17.200]  請陳明荃牧師
[00:12:17.200 --> 00:12:19.200]  在這段經文裏面
[00:12:19.200 --> 00:12:21.200]  提及到受苦者的苦難
[00:12:21.200 --> 00:12:23.200]  請陳明荃牧師
[00:12:23.200 --> 00:12:25.200]  在這段經文裏面
[00:12:25.200 --> 00:12:27.200]  提及到受苦者的苦難
[00:12:27.200 --> 00:12:29.200]  請陳明荃牧師
[00:12:29.200 --> 00:12:31.200]  在這段經文裏面
[00:12:31.200 --> 00:12:33.200]  提及到受苦者的苦難
[00:12:33.200 --> 00:12:35.200]  請陳明荃牧師
[00:12:35.200 --> 00:12:37.200]  在這段經文裏面
[00:12:37.200 --> 00:12:39.200]  提及到受苦者的苦難
[00:12:39.200 --> 00:12:41.200]  請陳明荃牧師
[00:12:41.200 --> 00:12:43.200]  在這段經文裏面
[00:12:43.200 --> 00:12:45.200]  提及到受苦者的苦難
[00:12:45.200 --> 00:12:47.200]  請陳明荃牧師
[00:12:47.200 --> 00:12:49.200]  在這段經文裏面
[00:12:49.200 --> 00:12:51.200]  提及到受苦者的苦難
[00:12:51.200 --> 00:12:53.200]  請陳明荃牧師
[00:12:53.200 --> 00:12:55.200]  在這段經文裏面
[00:12:55.200 --> 00:12:57.200]  提及到受苦者的苦難
[00:12:57.200 --> 00:12:59.200]  請陳明荃牧師
[00:12:59.200 --> 00:13:01.200]  在這段經文裏面
[00:13:01.200 --> 00:13:03.200]  提及到受苦者的苦難
[00:13:03.200 --> 00:13:05.200]  請陳明荃牧師
[00:13:05.200 --> 00:13:07.200]  在這段經文裏面
[00:13:07.200 --> 00:13:09.200]  提及到受苦者的苦難
[00:13:09.200 --> 00:13:11.200]  請陳明荃牧師
[00:13:11.200 --> 00:13:13.200]  在這段經文裏面
[00:13:13.200 --> 00:13:15.200]  提及到受苦者的苦難
[00:13:15.200 --> 00:13:17.200]  請陳明荃牧師
[00:13:17.200 --> 00:13:19.200]  在這段經文裏面
[00:13:19.200 --> 00:13:21.200]  提及到受苦者的苦難
[00:13:21.200 --> 00:13:23.200]  請陳明荃牧師
[00:13:23.200 --> 00:13:25.200]  在這段經文裏面
[00:13:25.200 --> 00:13:27.200]  提及到受苦者的苦難
[00:13:27.200 --> 00:13:29.200]  請陳明荃牧師
[00:13:29.200 --> 00:13:31.200]  在這段經文裏面
[00:13:31.200 --> 00:13:33.200]  提及到受苦者的苦難
[00:13:33.200 --> 00:13:35.200]  請陳明荃牧師
[00:13:35.200 --> 00:13:37.200]  其實我們今天
[00:13:37.200 --> 00:13:39.200]  我們所說的罪
[00:13:39.200 --> 00:13:41.200]  大部分其實我們都知道的
[00:13:41.200 --> 00:13:43.200]  我們自己知道
[00:13:43.200 --> 00:13:45.200]  自己的軟弱
[00:13:45.200 --> 00:13:47.200]  我們知道哪些是應該要做
[00:13:47.200 --> 00:13:49.200]  哪些是不應該做
[00:13:49.200 --> 00:13:51.200]  不過罪就是有一種
[00:13:51.200 --> 00:13:53.200]  那種魔力
[00:13:53.200 --> 00:13:55.200]  或者那種
[00:13:55.200 --> 00:13:57.200]  令到我們跌倒的那種
[00:13:57.200 --> 00:13:59.200]  核制的能力
[00:13:59.200 --> 00:14:01.200]  我們很想去做的事
[00:14:01.200 --> 00:14:03.200]  我們沒有辦法去做
[00:14:03.200 --> 00:14:05.200]  我們想做的就一路一路
[00:14:05.200 --> 00:14:07.200]  好像引人入勝那樣
[00:14:07.200 --> 00:14:09.200]  令到我們進入罪的圈套裏面
[00:14:09.200 --> 00:14:11.200]  聖經說
[00:14:11.200 --> 00:14:13.200]  如果我們一意孤行
[00:14:13.200 --> 00:14:15.200]  我們明知固犯
[00:14:15.200 --> 00:14:17.200]  我們不靠基督的時候
[00:14:17.200 --> 00:14:19.200]  我們就好像將耶穌
[00:14:19.200 --> 00:14:21.200]  重新釘在十字架裏面
[00:14:21.200 --> 00:14:23.200]  將地上罪的
[00:14:23.200 --> 00:14:25.200]  帶來羞辱再一次
[00:14:25.200 --> 00:14:27.200]  加諸在耶穌的身上
[00:14:27.200 --> 00:14:29.200]  我們深硬的表現
[00:14:29.200 --> 00:14:31.200]  到最後我們成為一個
[00:14:31.200 --> 00:14:33.200]  不孤行的心
[00:14:33.200 --> 00:14:35.200]  這個信仰再沒有辦法在我們生命裏面
[00:14:35.200 --> 00:14:37.200]  發揮果效
[00:14:37.200 --> 00:14:39.200]  基督的救恩
[00:14:39.200 --> 00:14:41.200]  我們悔改的心
[00:14:41.200 --> 00:14:43.200]  再不能夠大到在我們上帝的根前
[00:14:43.200 --> 00:14:45.200]  曾經認識過一些弟兄姊妹
[00:14:45.200 --> 00:14:47.200]  我預備這個時候
[00:14:47.200 --> 00:14:49.200]  我也想起一些
[00:14:49.200 --> 00:14:51.200]  曾經在教會裏面
[00:14:51.200 --> 00:14:53.200]  參與過的聚會
[00:14:53.200 --> 00:14:55.200]  甚至乎一段很長的日子
[00:14:55.200 --> 00:14:57.200]  因為生命的罪
[00:14:57.200 --> 00:14:59.200]  他覺得沒有面目
[00:14:59.200 --> 00:15:01.200]  在這位上帝
[00:15:01.200 --> 00:15:03.200]  或者因為這些罪
[00:15:03.200 --> 00:15:05.200]  核製著他的心靈
[00:15:05.200 --> 00:15:07.200]  他自己提不起勁
[00:15:07.200 --> 00:15:09.200]  再回到教會當中
