
[00:00:00.000 --> 00:00:05.680]  兄弟姐妹今天我們會一起去重讀兩段經文
[00:03:15.320 --> 00:03:16.320]  風雨同路人
[00:03:16.320 --> 00:03:18.320]  銀行團契
[00:03:18.320 --> 00:03:20.320]  家庭發展基金等等
[00:03:20.320 --> 00:03:22.320]  我們很感恩
[00:03:22.320 --> 00:03:25.320]  我們雖然沒有實質崇拜一段時間
[00:03:25.320 --> 00:03:29.320]  但我們看到在網上的參與崇拜人數
[00:03:29.320 --> 00:03:32.320]  比我們以前實質崇拜的時候還要多
[00:03:32.320 --> 00:03:34.320]  這是很感恩的事
[00:03:34.320 --> 00:03:38.320]  當然我們也要多謝各部的合作
[00:03:38.320 --> 00:03:42.320]  不同的部長城市有性的財務
[00:03:42.320 --> 00:03:44.320]  都是很努力地
[00:03:44.320 --> 00:03:47.320]  用不同的方法繼續去運作
[00:03:47.320 --> 00:03:50.320]  牧羊教會幫助弟子們
[00:03:50.320 --> 00:03:52.320]  而且在疫情當中
[00:03:52.320 --> 00:03:54.320]  經濟困難的底下
[00:03:54.320 --> 00:03:56.320]  我們看到
[00:03:56.320 --> 00:03:59.320]  奉獻不單止沒有下跌
[00:03:59.320 --> 00:04:01.320]  反而增加了
[00:04:01.320 --> 00:04:03.320]  我們都是為此感恩
[00:04:03.320 --> 00:04:06.320]  多謝弟兄姊妹的努力
[00:04:06.320 --> 00:04:11.320]  我希望從長到青年到少年
[00:04:11.320 --> 00:04:13.320]  我們每一位弟兄姊妹
[00:04:13.320 --> 00:04:17.320]  都能夠在接下來的奉獻上
[00:04:17.320 --> 00:04:18.320]  侍奉上
[00:04:18.320 --> 00:04:19.320]  服侍上
[00:04:19.320 --> 00:04:21.320]  更加努力
[00:04:22.320 --> 00:04:26.320]  明年是修國的一年
[00:04:26.320 --> 00:04:29.320]  我們的主題是福音覆蓋跨平台
[00:04:29.320 --> 00:04:32.320]  以年輪謝傳遞愛
[00:04:32.320 --> 00:04:34.320]  我希望當疫情慢慢過去的時候
[00:04:34.320 --> 00:04:36.320]  我們有實質崇拜的時候
[00:04:36.320 --> 00:04:39.320]  我們能夠有修國的時間
[00:04:39.320 --> 00:04:41.320]  看到實質人數的增長
[00:04:41.320 --> 00:04:44.320]  今日我的題目是
[00:04:44.320 --> 00:04:46.320]  福音與愛的實踐
[00:04:46.320 --> 00:04:48.320]  用了兩段很簡單
[00:04:48.320 --> 00:04:50.320]  大家會背的經文
[00:04:51.320 --> 00:04:53.320]  福音是什麼?
[00:04:53.320 --> 00:04:55.320]  其實不用說都懂
[00:04:55.320 --> 00:04:58.320]  福音就是good news
[00:04:58.320 --> 00:05:00.320]  好訊息
[00:05:00.320 --> 00:05:02.320]  什麼是好訊息?
[00:05:02.320 --> 00:05:03.320]  福音是主耶穌基督
[00:05:03.320 --> 00:05:05.320]  道成六生來到世間的時候
[00:05:05.320 --> 00:05:07.320]  為了拯救世人
[00:05:07.320 --> 00:05:09.320]  最先聽到福音的
[00:05:09.320 --> 00:05:13.320]  好像上兩星期陳牧師都提過
[00:05:13.320 --> 00:05:17.320]  是野地裡的牧羊人
[00:05:17.320 --> 00:05:20.320]  在白地行的野地裡的牧羊人
[00:05:20.320 --> 00:05:22.320]  我報給你們大喜的訊息
[00:05:22.320 --> 00:05:24.320]  是關乎萬民的
[00:05:24.320 --> 00:05:26.320]  因今天在大會的城裡
[00:05:26.320 --> 00:05:29.320]  為你們伸起救主就是主基督
[00:05:29.320 --> 00:05:32.320]  牧羊人是第一個聽到好訊息的人
[00:05:32.320 --> 00:05:35.320]  在主耶穌工作的三年半裡
[00:05:35.320 --> 00:05:38.320]  他走遍猶太各城各鄉
[00:05:38.320 --> 00:05:40.320]  傳遍天國的福音
[00:05:40.320 --> 00:05:44.320]  最後為人類釘身在十字架上
[00:05:44.320 --> 00:05:46.320]  做了人類的贖造祭
[00:05:46.320 --> 00:05:48.320]  完成了救贖的工作
[00:05:48.320 --> 00:05:50.320]  而福音的中心
[00:05:50.320 --> 00:05:51.320]  在《約翰福音》第三章第十六節
[00:05:51.320 --> 00:05:53.320]  講得更加清楚
[00:05:53.320 --> 00:05:55.320]  神愛世人
[00:05:55.320 --> 00:05:58.320]  甚至將他人的獨生子賜給他們
[00:05:58.320 --> 00:06:00.320]  叫一切信他的不至滅亡
[00:06:00.320 --> 00:06:02.320]  反得永生
[00:06:02.320 --> 00:06:05.320]  人類學家曾經這樣說
[00:06:05.320 --> 00:06:08.320]  任何時代任何地方的人
[00:06:08.320 --> 00:06:13.320]  都期盼死亡並非生命的終結
[00:06:13.320 --> 00:06:17.320]  他們尋求一個人永遠的生命
[00:06:17.320 --> 00:06:20.320]  福音似乎給了你這個答案
[00:06:20.320 --> 00:06:23.320]  是能得到永生
[00:06:23.320 --> 00:06:26.320]  很多時候我們集中的問題就在這裡
[00:06:26.320 --> 00:06:28.320]  得永生
[00:06:28.320 --> 00:06:30.320]  但耶穌曾經說過
[00:06:30.320 --> 00:06:31.320]  當我們信耶穌的時候
[00:06:31.320 --> 00:06:33.320]  「每日在今世不得八倍
[00:06:33.320 --> 00:06:35.320]  在來世不得永生的」
[00:06:35.320 --> 00:06:38.320]  也就是說不單單只是來世
[00:06:38.320 --> 00:06:42.320]  今世我們都能得到好的福樂
[00:06:42.320 --> 00:06:45.320]  很多時候我們說
[00:06:45.320 --> 00:06:48.320]  基督徒的標誌是什麼?
[00:06:48.320 --> 00:06:50.320]  是愛
[00:06:50.320 --> 00:06:52.320]  但我常常說
[00:06:52.320 --> 00:06:53.320]  不單止愛
[00:06:53.320 --> 00:06:55.320]  還有一樣東西
[00:06:55.320 --> 00:06:56.320]  是喜樂
[00:06:56.320 --> 00:06:57.320]  你想想
[00:06:57.320 --> 00:06:58.320]  盡你多大的愛心
[00:06:58.320 --> 00:06:59.320]  我看到一個基督徒
[00:06:59.320 --> 00:07:02.320]  經常愁眉苦臉的
[00:07:02.320 --> 00:07:05.320]  你叫我信耶穌就難了
[00:07:05.320 --> 00:07:08.320]  所以我覺得除了愛之外
[00:07:08.320 --> 00:07:09.320]  喜樂
[00:07:09.320 --> 00:07:11.320]  活得開心快樂
[00:07:11.320 --> 00:07:15.320]  是基督徒的第二個標誌
[00:07:15.320 --> 00:07:17.320]  但問題是
[00:07:17.320 --> 00:07:20.320]  為什麼我們活得不快樂?
[00:07:20.320 --> 00:07:21.320]  我用這段經文
[00:07:21.320 --> 00:07:23.320]  《瑪達福音》所說
[00:07:23.320 --> 00:07:25.320]  凡勞苦擔重擔的人
[00:07:25.320 --> 00:07:27.320]  可以到我這裡來
[00:07:27.320 --> 00:07:29.320]  我便使你們得安息
[00:07:29.320 --> 00:07:31.320]  我心裡柔和謙卑
[00:07:31.320 --> 00:07:32.320]  你們當負我的額
[00:07:32.320 --> 00:07:34.320]  學我的樣式
[00:07:34.320 --> 00:07:37.320]  這樣你們心裡就必得著安息
[00:07:37.320 --> 00:07:39.320]  因為我的額是容易的
[00:07:39.320 --> 00:07:42.320]  我的擔子是輕散的
[00:07:42.320 --> 00:07:44.320]  耶穌邀請我們
[00:07:44.320 --> 00:07:47.320]  卸下我們原先背負的重擔
[00:07:47.320 --> 00:07:48.320]  那些額
[00:07:48.320 --> 00:07:51.320]  轉而背負耶穌的額
[00:07:51.320 --> 00:07:53.320]  不是不用你負額
[00:07:53.320 --> 00:07:57.320]  而是轉負一個較輕散的
[00:07:57.320 --> 00:08:00.320]  或者更加合適你的額
[00:08:00.320 --> 00:08:03.320]  我的額是容易的
[00:08:03.320 --> 00:08:06.320]  容易也可以逆作合適
[00:08:06.320 --> 00:08:08.320]  在巴勒斯坦
[00:08:08.320 --> 00:08:10.320]  那些牛
[00:08:10.320 --> 00:08:12.320]  通常那些額
[00:08:12.320 --> 00:08:13.320]  那些牛的額
[00:08:13.320 --> 00:08:15.320]  都是木製的
[00:08:15.320 --> 00:08:17.320]  很多時候農夫會將牛
[00:08:17.320 --> 00:08:19.320]  拖到木匠那裡
[00:08:19.320 --> 00:08:21.320]  先做一個底樣
[00:08:21.320 --> 00:08:23.320]  一個帽子
[00:08:23.320 --> 00:08:25.320]  差不多做好了
[00:08:25.320 --> 00:08:26.320]  量好尺寸
[00:08:26.320 --> 00:08:27.320]  差不多做好了
[00:08:27.320 --> 00:08:29.320]  又要拖一隻牛來
[00:08:29.320 --> 00:08:32.320]  試一試它是否合適
[00:08:32.320 --> 00:08:35.320]  這個和我們舊時做西裝差不多
[00:08:35.320 --> 00:08:37.320]  現在很多人做西裝
[00:08:37.320 --> 00:08:38.320]  是完成的
[00:08:38.320 --> 00:08:40.320]  舊時我們不是的
[00:08:40.320 --> 00:08:41.320]  做西裝的時候
[00:08:41.320 --> 00:08:43.320]  就選了布料
[00:08:43.320 --> 00:08:44.320]  量身體
[00:08:44.320 --> 00:08:45.320]  做一個帽子
[00:08:45.320 --> 00:08:47.320]  然後到兩個星期
[00:08:47.320 --> 00:08:48.320]  多少時間之後
[00:08:48.320 --> 00:08:49.320]  又回去
[00:08:49.320 --> 00:08:50.320]  再量一量
[00:08:50.320 --> 00:08:52.320]  所以最後出來的西裝
[00:08:52.320 --> 00:08:54.320]  最合適你了
[00:08:54.320 --> 00:08:56.320]  當時原來巴勒斯坦都是這樣的
[00:08:56.320 --> 00:08:57.320]  那些牛
[00:08:57.320 --> 00:08:58.320]  那些額
[00:08:58.320 --> 00:09:02.320]  最後是最適合那隻牛的
[00:09:02.320 --> 00:09:04.320]  有些假人家
[00:09:04.320 --> 00:09:05.320]  甚至相傳
[00:09:05.320 --> 00:09:06.320]  當然不知是真是假
[00:09:06.320 --> 00:09:09.320]  說耶穌當時是巴勒斯坦
[00:09:09.320 --> 00:09:12.320]  可能是一個最出名的做額的木匠
[00:09:12.320 --> 00:09:14.320]  如果是這樣的話
[00:09:14.320 --> 00:09:17.320]  就更顯得這句說話有意思
[00:09:17.320 --> 00:09:18.320]  耶穌說
[00:09:18.320 --> 00:09:21.320]  我的擔子是輕散的
[00:09:21.320 --> 00:09:24.320]  這個不是說擔子不用扶
[00:09:24.320 --> 00:09:25.320]  而是說
[00:09:25.320 --> 00:09:28.320]  你扶一個耶穌基督給你的
[00:09:28.320 --> 00:09:31.320]  輕散而合適的額
[00:09:31.320 --> 00:09:32.320]  而且愛呢
[00:09:32.320 --> 00:09:35.320]  能夠將你額顯得更加輕散
[00:09:35.320 --> 00:09:38.320]  我看過一個遇到的故事
[00:09:38.320 --> 00:09:40.320]  提到一個人
[00:09:40.320 --> 00:09:42.320]  看到一個男孩
[00:09:42.320 --> 00:09:43.320]  十三四歲
[00:09:43.320 --> 00:09:48.320]  他背上一個七八歲的男孩
[00:09:48.320 --> 00:09:51.320]  當然是有強腿的
[00:09:51.320 --> 00:09:53.320]  這個人看見就覺得
[00:09:53.320 --> 00:09:56.320]  你背上的擔子真是重啊
[00:09:56.320 --> 00:09:59.320]  那個男孩怎麼回答呢
[00:09:59.320 --> 00:10:01.320]  他說這個不是重擔
[00:10:01.320 --> 00:10:03.320]  這個是我弟弟
[00:10:03.320 --> 00:10:08.320]  愛就能使額變得更加輕散
[00:10:08.320 --> 00:10:11.320]  但法理賽人呢
[00:10:11.320 --> 00:10:14.320]  卻將這個輕散的額變得沉重
[00:10:14.320 --> 00:10:15.320]  被殺種的時候
[00:10:15.320 --> 00:10:18.320]  不能用混雜的種子殺在田間
[00:10:18.320 --> 00:10:19.320]  收割的時候
[00:10:19.320 --> 00:10:23.320]  亦不能夠與別下一群的時候
[00:10:23.320 --> 00:10:24.320]  不可以再回去取
[00:10:24.320 --> 00:10:25.320]  當安息的時候
[00:10:25.320 --> 00:10:28.320]  可行的路程只可以二千集
[00:10:28.320 --> 00:10:29.320]  林林種種
[00:10:29.320 --> 00:10:30.320]  很多
[00:10:30.320 --> 00:10:32.320]  多到我相信他們自己都不記得清楚
[00:10:32.320 --> 00:10:38.320]  但我們不要少這些法理賽人
[00:10:38.320 --> 00:10:41.320]  其實現在我們都是一樣
[00:10:41.320 --> 00:10:44.320]  我們都是現代的法理賽人
[00:10:44.320 --> 00:10:47.320]  我們都有很多這方面的專家
[00:10:47.320 --> 00:10:51.320]  我們將信仰無限的演繹
[00:10:51.320 --> 00:10:53.320]  我們比自己
[00:10:53.320 --> 00:10:54.320]  而比別人
[00:10:54.320 --> 00:10:57.320]  更多更多更壓
[00:10:57.320 --> 00:11:02.320]  有時我覺得有些人
[00:11:02.320 --> 00:11:05.320]  會喜歡環保
[00:11:05.320 --> 00:11:08.320]  有些人會追求公義
[00:11:08.320 --> 00:11:11.320]  或者政見上的改革
[00:11:11.320 --> 00:11:13.320]  教育制度上的改革
[00:11:13.320 --> 00:11:15.320]  扶貧
[00:11:15.320 --> 00:11:20.320]  甚至我聽過一些扶貧的弟姐妹這樣說
[00:11:20.320 --> 00:11:23.320]  她說最好不要養狗
[00:11:23.320 --> 00:11:28.320]  養狗就將錢給周濟窮人
[00:11:28.320 --> 00:11:30.320]  我心想
[00:11:30.320 --> 00:11:34.320]  吃著餐去旅行都不好
[00:11:34.320 --> 00:11:35.320]  很難搞
[00:11:35.320 --> 00:11:37.320]  我甚至很多年前
[00:11:37.320 --> 00:11:38.320]  我試過一次
[00:11:38.320 --> 00:11:41.320]  與弟姐妹唱卡拉OK
[00:11:41.320 --> 00:11:43.320]  有人勸我做什麼呢
[00:11:43.320 --> 00:11:47.320]  他說你不要唱成全中聲
[00:11:47.320 --> 00:11:50.320]  我說唱大戲就不行了
[00:11:50.320 --> 00:11:51.320]  死定了
[00:11:51.320 --> 00:11:54.320]  所有大戲都是無端神佛
[00:11:54.320 --> 00:11:59.320]  有時每個人
[00:11:59.320 --> 00:12:03.320]  神給你有不同的使命和呼召
[00:12:03.320 --> 00:12:08.320]  這是神給你的輕散而適合你的壓
[00:12:08.320 --> 00:12:11.320]  你做是沒有問題的
[00:12:11.320 --> 00:12:13.320]  但不要將這些壓
[00:12:13.320 --> 00:12:15.320]  同樣加在別人身上
[00:12:15.320 --> 00:12:19.320]  甚至無限的加在自己身上
[00:12:19.320 --> 00:12:22.320]  當然有些根本不是壓
[00:12:22.320 --> 00:12:25.320]  根本與信仰甚至沒有太大關係
[00:12:25.320 --> 00:12:27.320]  又成為一個壓
[00:12:27.320 --> 00:12:29.320]  配在身上
[00:12:29.320 --> 00:12:31.320]  教會都是這樣
[00:12:31.320 --> 00:12:36.320]  有時我們覺得教會應該扶貧
[00:12:36.320 --> 00:12:38.320]  或者單身的弟姐妹
[00:12:38.320 --> 00:12:41.320]  或者單親的弟姐妹
[00:12:41.320 --> 00:12:43.320]  林林總總
[00:12:43.320 --> 00:12:46.320]  但教會始終有不同的priority
[00:12:46.320 --> 00:12:48.320]  在每一年的裏面
[00:12:48.320 --> 00:12:52.320]  我們何苦將這麼多壓
[00:12:52.320 --> 00:12:54.320]  放在自己身上呢
[00:12:54.320 --> 00:12:56.320]  有時我們活得不快樂
[00:12:56.320 --> 00:12:58.320]  因為我們太多壓在身上
[00:12:58.320 --> 00:13:00.320]  我希望弟姐妹都能夠明白
[00:13:00.320 --> 00:13:04.320]  神給你的壓是輕散而適合你的
[00:13:04.320 --> 00:13:08.320]  我們能夠背負神所呼召我們的
[00:13:08.320 --> 00:13:10.320]  所給我們的壓
[00:13:10.320 --> 00:13:12.320]  你就能夠在當中成長
[00:13:12.320 --> 00:13:14.320]  而活得開心快樂
[00:13:16.320 --> 00:13:19.320]  但活得開心快樂都不夠
[00:13:19.320 --> 00:13:22.320]  其實開心快樂是自我的
[00:13:22.320 --> 00:13:24.320]  給我們自己的見證
[00:13:24.320 --> 00:13:26.320]  吸引人們
[00:13:26.320 --> 00:13:30.320]  這些人為何活得這麼開心
[00:13:30.320 --> 00:13:32.320]  但都不夠
[00:13:32.320 --> 00:13:34.320]  傳福音
[00:13:34.320 --> 00:13:37.320]  「熱年輪謝傳遞愛」
[00:13:37.320 --> 00:13:38.320]  要有愛
[00:13:38.320 --> 00:13:42.320]  今日很大膽地用了林左前書
[00:13:42.320 --> 00:13:43.320]  為何我說大膽呢
[00:13:43.320 --> 00:13:44.320]  因為大家都懂得回
[00:13:44.320 --> 00:13:46.320]  有甚麼好說呢
[00:13:46.320 --> 00:13:50.320]  所以我發覺原來有時回口枉
[00:13:50.320 --> 00:13:53.320]  實際這些經文說甚麼
[00:13:53.320 --> 00:13:55.320]  我們可能一知半解
[00:13:55.320 --> 00:13:58.320]  所以我今日大膽用這些經文
[00:13:58.320 --> 00:14:01.320]  給予一支勉勵
[00:14:01.320 --> 00:14:02.320]  所以時間關係
[00:14:02.320 --> 00:14:05.320]  就算我選了兩節都不是全段
[00:14:05.320 --> 00:14:10.320]  可能我只能夠說這兩節的一部份
[00:14:10.320 --> 00:14:13.320]  雖然我已預備了
[00:14:13.320 --> 00:14:16.320]  但時間關係我不能每一句都說
[00:14:16.320 --> 00:14:17.320]  我只說幾句
[00:14:17.320 --> 00:14:21.320]  其他我比較簡單的帶過
[00:14:21.320 --> 00:14:25.320]  第一句
[00:14:25.320 --> 00:14:28.320]  愛是恆久忍耐又有恩慈
[00:14:28.320 --> 00:14:32.320]  忍耐甚麼呢
[00:14:32.320 --> 00:14:36.320]  是否忍耐約了女朋友她遲到呢
[00:14:36.320 --> 00:14:39.320]  或是忍耐我現在回到教會
[00:14:39.320 --> 00:14:41.320]  為何這麼久沒有冷氣
[00:14:41.320 --> 00:14:43.320]  忍耐甚麼呢
[00:14:43.320 --> 00:14:45.320]  是否忍耐公司遲遲不升職呢
[00:14:45.320 --> 00:14:47.320]  你就忍耐吧
[00:14:47.320 --> 00:14:50.320]  其實忍耐在新疾中
[00:14:50.320 --> 00:14:53.320]  這個慈這個希臘字的意思是甚麼
[00:14:53.320 --> 00:14:55.320]  是指對人的忍耐
[00:14:55.320 --> 00:14:57.320]  不是對環境的
[00:14:57.320 --> 00:15:00.320]  甚至是指一個人受到傷害
[00:15:00.320 --> 00:15:04.320]  他有足夠的能力去報復
[00:15:04.320 --> 00:15:08.320]  有足夠機會去報復
[00:15:08.320 --> 00:15:10.320]  而他不報復
[00:15:10.320 --> 00:15:12.320]  這種是忍耐
[00:15:12.320 --> 00:15:15.320]  正如上帝如何忍耐我們一樣
[00:15:15.320 --> 00:15:17.320]  忍耐並非弱者的行為
[00:15:17.320 --> 00:15:20.320]  相反是剛強的表達
[00:15:20.320 --> 00:15:25.320]  有一個很多年前的例子
[00:15:25.320 --> 00:15:26.320]  很久以前
[00:15:26.320 --> 00:15:28.320]  我經常都記得
[00:15:28.320 --> 00:15:30.320]  是我讀書的時候
[00:15:30.320 --> 00:15:33.320]  在加拿大讀書的時候
[00:15:33.320 --> 00:15:35.320]  自問的時候耶穌都很乖
[00:15:35.320 --> 00:15:37.320]  我們四個男生
[00:15:37.320 --> 00:15:39.320]  在宿舍
[00:15:39.320 --> 00:15:41.320]  一個兩張床的公寓
[00:15:41.320 --> 00:15:44.320]  怎樣乖呢
[00:15:44.320 --> 00:15:48.320]  每晚都去圖書館讀書
[00:15:48.320 --> 00:15:50.320]  讀完書圖書館關門
[00:15:50.320 --> 00:15:51.320]  九點多鐘就關門了
[00:15:51.320 --> 00:15:55.320]  我們回家吃一點東西
[00:15:55.320 --> 00:15:56.320]  過個祈禱
[00:15:56.320 --> 00:16:00.320]  都是標準的約學生
[00:16:00.320 --> 00:16:05.320]  樓上有四個中國人
[00:16:06.320 --> 00:16:08.320]  他們打樂隊
[00:16:08.320 --> 00:16:09.320]  我不是打錯
[00:16:09.320 --> 00:16:12.320]  他們晚上十二點鐘才打樂隊
[00:16:12.320 --> 00:16:16.320]  在樓上很熱鬧
[00:16:16.320 --> 00:16:18.320]  如果要報復
[00:16:18.320 --> 00:16:22.320]  我便去找社監去打他們
[00:16:22.320 --> 00:16:25.320]  但我們沒有
[00:16:25.320 --> 00:16:28.320]  因為都是中國人
[00:16:28.320 --> 00:16:30.320]  有時我會想
[00:16:30.320 --> 00:16:32.320]  可能我心裡很空虛
[00:16:32.320 --> 00:16:33.320]  晚上沒有東西想
[00:16:33.320 --> 00:16:35.320]  唯有打樂隊
[00:16:36.320 --> 00:16:37.320]  但為什麼說呢
[00:16:37.320 --> 00:16:40.320]  有一晚社監來我們那裡
[00:16:40.320 --> 00:16:41.320]  關門
[00:16:41.320 --> 00:16:42.320]  我們開門
[00:16:42.320 --> 00:16:44.320]  他說為什麼你這麼吵
[00:16:44.320 --> 00:16:46.320]  我們沒有吵
[00:16:46.320 --> 00:16:48.320]  原來我們樓下
[00:16:48.320 --> 00:16:50.320]  例如我們住七樓
[00:16:50.320 --> 00:16:51.320]  八樓打樂隊
[00:16:51.320 --> 00:16:52.320]  六樓投訴七樓
[00:16:52.320 --> 00:16:53.320]  他以為我們吵
[00:16:53.320 --> 00:16:54.320]  多慘呢
[00:16:54.320 --> 00:16:57.320]  是不是可以踩多他兩腳
[00:16:57.320 --> 00:16:59.320]  但沒有
[00:16:59.320 --> 00:17:02.320]  最後反而我和樓上的
[00:17:02.320 --> 00:17:05.320]  五個弟妹朋友
[00:17:05.320 --> 00:17:07.320]  建立了友誼
[00:17:07.320 --> 00:17:13.320]  很多時候
[00:17:13.320 --> 00:17:18.320]  報復並不帶來對你任何的補償
[00:17:18.320 --> 00:17:21.320]  反之能夠建立仇恨
[00:17:21.320 --> 00:17:23.320]  看我小時候就知道
[00:17:23.320 --> 00:17:25.320]  通常報復復仇那些
[00:17:25.320 --> 00:17:27.320]  復仇後都變成空虛
[00:17:27.320 --> 00:17:29.320]  一片茫然
[00:17:29.320 --> 00:17:31.320]  所以為什麼要報復呢
[00:17:31.320 --> 00:17:35.320]  其實報復對你沒有什麼好處
[00:17:35.320 --> 00:17:37.320]  但現在你反而不報復的時候
[00:17:37.320 --> 00:17:39.320]  反而有機會建立友誼
[00:17:39.320 --> 00:17:43.320]  忍耐的價值在乎恆久
[00:17:43.320 --> 00:17:47.320]  愛是我們有持久的忍耐的能力
[00:17:47.320 --> 00:17:49.320]  不單止這樣
[00:17:49.320 --> 00:17:50.320]  不單止要忍耐
[00:17:50.320 --> 00:17:52.320]  不單止要持久
[00:17:52.320 --> 00:17:54.320]  還要加上恩慈
[00:17:54.320 --> 00:17:57.320]  恩慈按字面解很簡單
[00:17:57.320 --> 00:17:58.320]  恩慈按字面解就是
[00:17:58.320 --> 00:18:00.320]  恩典加慈愛結合
[00:18:00.320 --> 00:18:02.320]  是一種充滿連率
[00:18:02.320 --> 00:18:05.320]  能夠體恤別人的一種生活狀態
[00:18:05.320 --> 00:18:07.320]  一種表現
[00:18:07.320 --> 00:18:10.320]  是指那些得罪了我們的人
[00:18:10.320 --> 00:18:13.320]  那些對我們不義的人
[00:18:13.320 --> 00:18:15.320]  我們激勾了我們的人
[00:18:15.320 --> 00:18:18.320]  我們都要恩慈去待他
[00:18:18.320 --> 00:18:21.320]  我不知道你有沒有別人
[00:18:21.320 --> 00:18:23.320]  傷害過你
[00:18:23.320 --> 00:18:25.320]  煽惑過你等等
[00:18:25.320 --> 00:18:28.320]  但當你能否這樣對待他們
[00:18:28.320 --> 00:18:31.320]  當你有機會報復的時候
[00:18:31.320 --> 00:18:33.320]  很多時候我們覺得
[00:18:33.320 --> 00:18:35.320]  基督徒應該可以
[00:18:35.320 --> 00:18:37.320]  能夠恩慈待人有什麼難
[00:18:37.320 --> 00:18:39.320]  基督徒講愛心
[00:18:39.320 --> 00:18:43.320]  但事實上當你反觀這個社會的時候
[00:18:43.320 --> 00:18:44.320]  似乎未必一樣
[00:18:44.320 --> 00:18:46.320]  未必一定
[00:18:46.320 --> 00:18:48.320]  反觀歷史都是一樣
[00:18:48.320 --> 00:18:50.320]  在中古時代我們看到宗教迫害的時候
[00:18:50.320 --> 00:18:55.320]  其實那種慘烈難以想像
[00:18:55.320 --> 00:18:57.320]  現代人有時都會
[00:18:57.320 --> 00:19:00.320]  有時我們因為不同的宗教信仰
[00:19:00.320 --> 00:19:02.320]  不同的理念
[00:19:02.320 --> 00:19:05.320]  甚至在教會不同的方向的看法
[00:19:05.320 --> 00:19:11.320]  我們對其他人絕對沒有恩慈
[00:19:11.320 --> 00:19:16.320]  這些基督徒應該有的表現嗎?
[00:19:16.320 --> 00:19:19.320]  沒有一個有愛心的人
