
[00:00:00.000 --> 00:00:02.240]  接著是一段經訓時間
[00:11:57.680 --> 00:12:03.680]  在以色列人被擄到巴比倫時
[00:12:03.680 --> 00:12:06.680]  就開始有了
[00:12:06.680 --> 00:12:08.680]  這些律法師
[00:12:08.680 --> 00:12:12.680]  原本在以色列裏是沒有的
[00:12:12.680 --> 00:12:14.680]  但是被擄到外邦
[00:12:14.680 --> 00:12:16.680]  特別是巴比倫時
[00:12:16.880 --> 00:12:20.680]  沒有聖殿、沒有敬拜、沒有節日
[00:12:20.680 --> 00:12:23.680]  沒有一個好像在耶路撒冷
[00:12:23.680 --> 00:12:27.680]  有聖殿那種屬靈的環境
[00:12:27.680 --> 00:12:33.680]  所以被擄到外邦的祭司
[00:12:33.680 --> 00:12:37.680]  他將那些律法
[00:12:37.680 --> 00:12:42.680]  濃縮成為613條
[00:12:42.680 --> 00:12:44.680]  容易記
[00:12:44.880 --> 00:12:50.680]  然後讓被擄的以色列人知道
[00:12:50.680 --> 00:12:52.680]  其實我們在外邦的地方
[00:12:52.680 --> 00:12:54.680]  不再像以前一樣
[00:12:54.680 --> 00:12:58.680]  在聖殿裏面那種屬靈的環境
[00:12:58.680 --> 00:13:01.680]  周圍的人有很多不信耶穌的
[00:13:01.680 --> 00:13:03.680]  或者不信神的
[00:13:03.680 --> 00:13:06.680]  我們可以怎樣走出來呢?
[00:13:06.680 --> 00:13:08.680]  當時還好的
[00:13:08.680 --> 00:13:12.680]  當時很純正
[00:13:12.880 --> 00:13:16.680]  就是這些祭司講解律法
[00:13:16.680 --> 00:13:22.680]  將它顯化成為一些可以實踐的信仰
[00:13:22.680 --> 00:13:27.680]  這些律法師、文士、法利、賽人
[00:13:27.680 --> 00:13:30.680]  就在那段時間出現
[00:13:30.680 --> 00:13:35.680]  一直來到耶穌的年代
[00:13:35.680 --> 00:13:38.680]  有三、四百年的日子
[00:13:38.880 --> 00:13:46.680]  他們記錄了很大一套的
[00:13:46.680 --> 00:13:50.680]  律法的文稿是怎樣實行出來的
[00:13:50.680 --> 00:13:54.680]  然後他就跟耶穌說
[00:13:54.680 --> 00:13:56.680]  他要試探耶穌
[00:13:56.680 --> 00:13:59.680]  「夫子,我該做甚麼才可以承受永生?」
[00:13:59.680 --> 00:14:01.680]  大家留意這個比喻
[00:14:01.680 --> 00:14:04.680]  在記載下不是一種很立體
[00:14:04.680 --> 00:14:07.680]  也不是一種很現場讓我們看到
[00:14:07.880 --> 00:14:09.680]  周圍有些甚麼
[00:14:09.680 --> 00:14:13.680]  其實如果我們能夠明白當時的處境
[00:14:13.680 --> 00:14:16.680]  就會更加立體一點
[00:14:16.680 --> 00:14:21.680]  為何律法師跟耶穌有這樣的對話
[00:14:21.680 --> 00:14:23.680]  其實以色列人
[00:14:23.680 --> 00:14:27.680]  他們十二歲過了一個成人禮
[00:14:27.680 --> 00:14:29.680]  他們要在信仰、宗教上高
[00:14:29.680 --> 00:14:31.680]  履行一個責任
[00:14:31.680 --> 00:14:33.680]  今天也有
[00:14:33.680 --> 00:14:36.680]  如果你有機會去到以色列
[00:14:36.880 --> 00:14:39.680]  耶路撒冷的哭場
[00:14:39.680 --> 00:14:43.680]  剛好遇到他們有成人禮的時候
[00:14:43.680 --> 00:14:44.680]  你先不要走
[00:14:44.680 --> 00:14:45.680]  你跟領隊說
[00:14:45.680 --> 00:14:48.680]  我可不可以自己回酒店
[00:14:48.680 --> 00:14:51.680]  你站在那裏看一看
[00:14:51.680 --> 00:14:53.680]  很隆重的
[00:14:53.680 --> 00:14:55.680]  全個家族出現
[00:14:55.680 --> 00:14:57.680]  十二歲
[00:14:57.680 --> 00:15:03.680]  由以色列救約的時候開始
[00:15:03.680 --> 00:15:06.680]  他們在成人禮之後
[00:15:06.680 --> 00:15:09.480]  就要找一個生命的師傅
[00:15:09.480 --> 00:15:11.480]  那些生命的師傅
[00:15:11.480 --> 00:15:13.480]  往往就是拉比
[00:15:13.480 --> 00:15:15.480]  律法師
[00:15:15.480 --> 00:15:17.480]  所以
[00:15:17.480 --> 00:15:21.480]  律法師看到耶穌問這個問題
[00:15:21.480 --> 00:15:25.480]  夫子我該穿甚麼才可以承受永生
[00:15:25.480 --> 00:15:26.480]  大家要留意
[00:15:26.480 --> 00:15:30.480]  這是拉比與拉比之間
[00:15:30.480 --> 00:15:32.480]  大家切磋的問題
[00:15:32.480 --> 00:15:34.480]  不是他突然間想到
[00:15:34.680 --> 00:15:37.480]  耶穌我要問你一個問題
[00:15:37.480 --> 00:15:39.480]  他知道答案
[00:15:39.480 --> 00:15:42.480]  他有一個很圓滿的答案
[00:15:42.480 --> 00:15:45.480]  不過在律法師與律法師
[00:15:45.480 --> 00:15:46.480]  大家見面的時候
[00:15:46.480 --> 00:15:48.480]  通常是這樣切磋
[00:15:48.480 --> 00:15:50.480]  因為不單止是
[00:15:50.480 --> 00:15:52.480]  律法師與耶穌在現場
[00:15:52.480 --> 00:15:54.480]  其實律法師的背後
[00:15:54.480 --> 00:15:56.480]  與耶穌的背後
[00:15:56.480 --> 00:15:59.480]  是有他們跟隨的門徒在
[00:15:59.480 --> 00:16:03.480]  這些門徒的再外圍
[00:16:03.680 --> 00:16:07.480]  就有一些圍觀的猶太人
[00:16:07.480 --> 00:16:09.480]  當中
[00:16:09.480 --> 00:16:11.480]  他們是有
[00:16:11.480 --> 00:16:13.480]  已經跟隨一些生命的師傅
[00:16:13.480 --> 00:16:16.480]  當中是沒有的
[00:16:16.480 --> 00:16:18.480]  所以通常他們見到
[00:16:18.480 --> 00:16:21.480]  律法師之間是互相切磋的時候
[00:16:21.480 --> 00:16:24.480]  他們一定是圍在一起的
[00:16:24.480 --> 00:16:28.480]  因為他們要看哪個律法師是最厲害的
[00:16:28.480 --> 00:16:30.480]  他們可能改變
[00:16:30.680 --> 00:16:33.480]  去跟隨那個師傅
[00:16:33.480 --> 00:16:37.480]  又或者那些沒有生命師傅的
[00:16:37.480 --> 00:16:41.480]  他們在聽這兩個對話切磋的時候
[00:16:41.480 --> 00:16:43.480]  他們自己選擇
[00:16:43.480 --> 00:16:44.480]  完了之後
[00:16:44.480 --> 00:16:46.480]  我可不可以跟你
[00:16:46.480 --> 00:16:50.480]  你成為我生命的師傅
[00:16:50.480 --> 00:16:56.480]  當時耶路撒冷有六千個這樣的生命師傅
[00:16:56.480 --> 00:17:00.480]  所以這個律法師
[00:17:00.480 --> 00:17:03.280]  他特意來面對耶穌的時候
[00:17:03.280 --> 00:17:07.280]  其實耶穌當時已經在地上高傳道
[00:17:07.280 --> 00:17:09.280]  傳福音
[00:17:09.280 --> 00:17:12.280]  傳天國有三年的時候
[00:17:12.280 --> 00:17:15.280]  所以不少人跟隨了耶穌
[00:17:15.280 --> 00:17:19.280]  他想著如果是撞倒耶穌的話
[00:17:19.280 --> 00:17:21.280]  真是不得了
[00:17:21.280 --> 00:17:26.280]  耶穌的門徒全部過當在他那裡
[00:17:26.280 --> 00:17:28.280]  所以他說
[00:17:28.480 --> 00:17:33.280]  夫子我該著什麼才可以承受永生呢?
[00:17:33.280 --> 00:17:35.280]  耶穌回答他二十七節
[00:17:35.280 --> 00:17:40.280]  你要盡心盡性盡力盡意愛主你的神
[00:17:40.280 --> 00:17:43.280]  又要愛倫舍如同自己
[00:17:43.280 --> 00:17:45.280]  這兩段經文
[00:17:45.280 --> 00:17:47.280]  前段是生命期
[00:17:47.280 --> 00:17:52.280]  愛倫舍如同自己是在利微期出現
[00:17:52.280 --> 00:17:57.280]  耶穌是將那六百十三條的律法更加濃縮
[00:17:57.480 --> 00:17:59.280]  成為了一條
[00:17:59.280 --> 00:18:01.280]  就是跟神有關係
[00:18:01.280 --> 00:18:03.280]  跟人有關係
[00:18:03.280 --> 00:18:06.280]  從你那裡反映出來
[00:18:06.280 --> 00:18:08.280]  那裡很厲害
[00:18:08.280 --> 00:18:13.280]  一次一個答案
[00:18:13.280 --> 00:18:19.280]  仍能夠壓制著這個律法師
[00:18:19.280 --> 00:18:21.280]  所以這個律法師
[00:18:21.280 --> 00:18:25.280]  他就要顯明自己有理
[00:18:25.480 --> 00:18:29.280]  如果被耶穌打壓了
[00:18:29.280 --> 00:18:31.280]  全班門徒都在他後面
[00:18:31.280 --> 00:18:33.280]  周圍的人還在看著
[00:18:33.280 --> 00:18:38.280]  如果我不能夠再回應或還擊的時候
[00:18:38.280 --> 00:18:41.280]  周圍的人怎麼看我?
[00:18:41.280 --> 00:18:43.280]  我的門徒會不會走呢?
[00:18:43.280 --> 00:18:47.280]  所以他問耶穌一個問題
[00:18:47.280 --> 00:18:52.280]  就是誰是我的倫舍?
[00:18:52.280 --> 00:18:54.280]  大家留意
[00:18:54.480 --> 00:18:57.280]  這裡所說的倫舍
[00:18:57.280 --> 00:19:01.280]  並不是住在你隔壁屋的人
[00:19:01.280 --> 00:19:04.280]  這裡所說的倫舍
[00:19:04.280 --> 00:19:08.280]  凡是和我有關係的人
[00:19:08.280 --> 00:19:10.280]  就是說
[00:19:10.280 --> 00:19:12.280]  耶穌
[00:19:12.280 --> 00:19:15.280]  誰是和我有關係的?
[00:19:15.280 --> 00:19:19.280]  他問這個問題
[00:19:19.480 --> 00:19:26.280]  是要對應耶穌剛剛先前在第九章做的事
[00:19:26.280 --> 00:19:28.280]  對不起,我喝了一杯水
[00:19:28.280 --> 00:19:38.280]  他要對應耶穌剛剛所發生的事情
[00:19:38.280 --> 00:19:44.280]  因為這個是能夠對耶穌最致命的打擊
[00:19:47.480 --> 00:19:49.280]  剛才發生了什麼事?
[00:19:49.280 --> 00:19:51.280]  在第九章
[00:19:51.280 --> 00:19:54.280]  因為路加福音第九章
[00:19:54.280 --> 00:19:57.280]  一直到十九章,十一章的聖經
[00:19:57.280 --> 00:20:00.280]  是記載耶穌最後幾個月
[00:20:00.280 --> 00:20:02.280]  由北面的加利利
[00:20:02.280 --> 00:20:04.280]  到南面的耶路撒冷
[00:20:04.280 --> 00:20:06.280]  因為離開的時候
[00:20:06.280 --> 00:20:08.280]  耶穌對那班門徒說
[00:20:08.280 --> 00:20:11.280]  我要上耶路撒冷去
[00:20:11.280 --> 00:20:15.280]  受長老、祭司、長民氏許多的苦
[00:20:15.480 --> 00:20:18.280]  並且避殺第三天復活
[00:20:18.280 --> 00:20:21.280]  這班門徒
[00:20:21.280 --> 00:20:23.280]  他們接收了這個訊息
[00:20:23.280 --> 00:20:26.280]  但是焦點並不是耶穌
[00:20:26.280 --> 00:20:29.280]  他要受死和復活
[00:20:29.280 --> 00:20:32.280]  他們所接收的訊息
[00:20:32.280 --> 00:20:35.280]  想到第二邊就是
[00:20:35.280 --> 00:20:44.280]  誰去承繼大亞哥的位置
[00:20:45.280 --> 00:20:48.080]  所以從第九章開始
[00:20:48.080 --> 00:20:50.080]  一直到十九章
[00:20:50.080 --> 00:20:52.080]  其實在這個過程裡
[00:20:52.080 --> 00:20:55.080]  他們一直在討論誰是大佬
[00:20:55.080 --> 00:20:59.080]  聖經說:爭論誰偉大
[00:20:59.080 --> 00:21:02.080]  所以一到耶路撒冷
[00:21:02.080 --> 00:21:04.080]  那個月節的時候
[00:21:04.080 --> 00:21:08.080]  進屋之前沒有人肯洗腳
[00:21:08.080 --> 00:21:11.080]  沒有人肯為其他人洗腳
[00:21:11.080 --> 00:21:13.080]  過往很多時候是可以給的
[00:21:13.280 --> 00:21:17.080]  但是可以給完全不動
[00:21:17.080 --> 00:21:19.080]  大家當沒事發生
[00:21:19.080 --> 00:21:22.080]  因為誰洗腳就誰認輸
[00:21:22.080 --> 00:21:24.080]  因為這幾個月大家都在討論
[00:21:24.080 --> 00:21:28.080]  沒有答案誰是大佬
[00:21:28.080 --> 00:21:31.080]  所以耶穌先正
[00:21:31.080 --> 00:21:34.080]  拿起一盆水、一條巾
[00:21:34.080 --> 00:21:36.080]  第一個走到彼得面前
[00:21:36.080 --> 00:21:39.080]  就是這個原因
[00:21:39.080 --> 00:21:42.080]  誰是我的淪舍
[00:21:42.280 --> 00:21:44.080]  因為在第九章
[00:21:44.080 --> 00:21:47.080]  當他們一開始下去耶路撒冷
[00:21:47.080 --> 00:21:51.080]  就經過撒瑪利亞
[00:21:51.080 --> 00:21:53.080]  在那裡
[00:21:53.080 --> 00:21:56.080]  不像三年前
[00:21:56.080 --> 00:22:00.080]  邀請耶穌進入撒瑪利亞
[00:22:00.080 --> 00:22:01.080]  去港島
[00:22:01.080 --> 00:22:04.080]  然後很多人信著
[00:22:04.080 --> 00:22:09.080]  三年面目全非
[00:22:09.080 --> 00:22:11.080]  當耶穌帶著那些門徒
[00:22:11.280 --> 00:22:13.080]  進入撒瑪利亞的時候
[00:22:13.080 --> 00:22:15.080]  沒有人肯接待他們
[00:22:15.080 --> 00:22:17.080]  那些門徒就很生氣
[00:22:17.080 --> 00:22:21.080]  三年前我們知道
[00:22:21.080 --> 00:22:22.080]  你們有這樣的反應
[00:22:22.080 --> 00:22:26.080]  但是今天你們竟然一反常態
[00:22:26.080 --> 00:22:28.080]  於是他們就跟耶穌說
[00:22:28.080 --> 00:22:32.080]  我們祈求天上的火
[00:22:32.080 --> 00:22:33.080]  將他們燒死
[00:22:33.080 --> 00:22:35.080]  將整個城都燒死
[00:22:35.080 --> 00:22:38.080]  當然耶穌就禁止他們
[00:22:38.280 --> 00:22:41.080]  耶穌這個表現
[00:22:41.080 --> 00:22:46.080]  是要表達出
[00:22:46.080 --> 00:22:49.080]  什麼叫做真的淪舍
[00:22:49.080 --> 00:22:53.080]  而不是帶著那種仇恨
[00:22:53.080 --> 00:22:56.080]  所以這個律法師
[00:22:56.080 --> 00:23:00.080]  他就是要捉住耶穌這個焦點
[00:23:00.080 --> 00:23:02.080]  誰是我的淪舍
[00:23:02.080 --> 00:23:04.080]  因為所有的猶太人
[00:23:04.080 --> 00:23:08.080]  他們對撒瑪利亞人那種憎恨
[00:23:08.080 --> 00:23:10.880]  已經到了極點
[00:23:10.880 --> 00:23:14.880]  因為他們在秘魯之後
[00:23:14.880 --> 00:23:16.880]  是跟外邦人通婚
[00:23:16.880 --> 00:23:19.880]  無論他們主動還是被動
[00:23:19.880 --> 00:23:21.880]  因為亞述的政策
[00:23:21.880 --> 00:23:26.880]  是要將所控制的民族
[00:23:26.880 --> 00:23:30.880]  將他們通婚
[00:23:30.880 --> 00:23:34.880]  擾亂他們的獨有民族性
[00:23:35.080 --> 00:23:38.880]  他們不可以再造反叛亂
[00:23:38.880 --> 00:23:44.880]  所以留下來的猶太支派
[00:23:44.880 --> 00:23:45.880]  辯亞敏支派
[00:23:45.880 --> 00:23:46.880]  利美支派
[00:23:46.880 --> 00:23:49.880]  就對這些其他支派
[00:23:49.880 --> 00:23:55.880]  他們變成了混雜了的猶太民族
[00:23:55.880 --> 00:23:57.880]  他們很憎恨
[00:23:57.880 --> 00:23:59.880]  他們不持守這個信仰
[00:23:59.880 --> 00:24:01.880]  他們不能夠堅守著亞伯拉罕
[00:24:02.080 --> 00:24:06.880]  傳下來的神所應許的子民的血統
[00:24:06.880 --> 00:24:09.880]  所以他們很憎恨
[00:24:09.880 --> 00:24:10.880]  但是今天
[00:24:10.880 --> 00:24:14.880]  律法師知道耶穌這樣的反應
[00:24:14.880 --> 00:24:17.880]  他就盼望藉著這個問題
[00:24:17.880 --> 00:24:19.880]  耶穌再回答的時候
[00:24:19.880 --> 00:24:22.880]  就喚起當時那一班猶太人
[00:24:22.880 --> 00:24:24.880]  對耶穌的拒絕
[00:24:24.880 --> 00:24:27.880]  你為什麼要維護那班撒瑪利亞人
[00:24:27.880 --> 00:24:29.880]  燒死他們就燒死他們
[00:24:29.880 --> 00:24:31.880]  但是你阻止
[00:24:31.880 --> 00:24:37.680]  他們很希望能夠產生這樣的結果
[00:24:37.680 --> 00:24:41.680]  因為他們第一個問題已經輸給了耶穌
[00:24:41.680 --> 00:24:43.680]  所以聖經說
[00:24:43.680 --> 00:24:47.680]  他們要顯明自己有力
[00:24:47.680 --> 00:24:51.680]  當時我們就了解到
[00:24:51.680 --> 00:24:54.680]  耶穌就立刻說一個
[00:24:54.680 --> 00:25:01.680]  在現實上他們常常看到的現象出現
[00:25:01.680 --> 00:25:04.480]  耶穌的回答就是
