
[00:00:00.000 --> 00:00:02.000]  (主持)接著是讀經
[00:03:09.000 --> 00:03:14.000]  陳牧師他居公自位帶我們走又介紹
[00:03:14.000 --> 00:03:17.000]  那班學生回到教會
[00:03:17.000 --> 00:03:19.000]  回到神學院debriefing
[00:03:19.000 --> 00:03:21.000]  我讚不絕口
[00:03:21.000 --> 00:03:23.000]  這樣
[00:03:23.000 --> 00:03:28.000]  所以我今天是有少少舊地重遊
[00:03:28.000 --> 00:03:33.000]  好,我們回到我們所讀的經文
[00:03:33.000 --> 00:03:35.000]  我試一下powerpoint行不行
[00:03:47.000 --> 00:03:53.000]  我們先看看經文的背景
[00:03:53.000 --> 00:03:55.000]  我講到宏觀和微觀
[00:03:55.000 --> 00:03:57.000]  宏觀是講背景
[00:03:57.000 --> 00:03:59.000]  微觀是講色機
[00:03:59.000 --> 00:04:01.000]  講到這兩個point
[00:04:01.000 --> 00:04:02.000]  我們先看宏觀
[00:04:02.000 --> 00:04:04.000]  你看背景
[00:04:04.000 --> 00:04:10.000]  背景其實是四章的尾
[00:04:10.000 --> 00:04:12.000]  23節開始
[00:04:12.000 --> 00:04:14.000]  是一個summary
[00:04:14.000 --> 00:04:15.000]  一個概述
[00:04:15.000 --> 00:04:17.000]  耶穌走遍加利利
[00:04:17.000 --> 00:04:19.000]  在各會堂裡教訓人
[00:04:19.000 --> 00:04:21.000]  傳天歌的福音
[00:04:21.000 --> 00:04:23.000]  然後醫治百姓的病症
[00:04:23.000 --> 00:04:25.000]  你看到排列的次序
[00:04:25.000 --> 00:04:27.000]  耶穌先教訓
[00:04:27.000 --> 00:04:28.000]  teaching
[00:04:28.000 --> 00:04:29.000]  傳天歌的福音
[00:04:29.000 --> 00:04:30.000]  preaching
[00:04:30.000 --> 00:04:31.000]  然後才醫治
[00:04:31.000 --> 00:04:34.000]  次序是影現了耶穌的優先
[00:04:34.000 --> 00:04:39.000]  然後明星傳遍了敘利亞
[00:04:39.000 --> 00:04:40.000]  好有趣
[00:04:40.000 --> 00:04:42.000]  是馬太說傳遍敘利亞
[00:04:42.000 --> 00:04:43.000]  所以學者說
[00:04:43.000 --> 00:04:45.000]  馬太福音是寫於敘利亞
[00:04:45.000 --> 00:04:46.000]  安提沃
[00:04:46.000 --> 00:04:48.000]  這個很大件事
[00:04:48.000 --> 00:04:51.000]  我不想花太多時間去講
[00:04:51.000 --> 00:04:55.000]  那裡的人不一切害病的
[00:04:55.000 --> 00:04:57.000]  就像害各種疾病
[00:04:57.000 --> 00:04:59.000]  作者就講鬼婦
[00:04:59.000 --> 00:05:00.000]  癲癇
[00:05:00.000 --> 00:05:02.000]  癱瘓等等
[00:05:02.000 --> 00:05:04.000]  各樣奇難雜症
[00:05:04.000 --> 00:05:05.000]  都來找耶穌
[00:05:05.000 --> 00:05:09.000]  耶穌就自好探
[00:05:09.000 --> 00:05:11.000]  耶穌不會說我是傳福音
[00:05:11.000 --> 00:05:12.000]  我是教導
[00:05:12.000 --> 00:05:14.000]  你不要煩我
[00:05:14.000 --> 00:05:16.000]  耶穌不是這樣的
[00:05:16.000 --> 00:05:17.000]  他動了慈心
[00:05:17.000 --> 00:05:19.000]  見到人們像羊毛木人一樣
[00:05:19.000 --> 00:05:22.000]  又醫他們又餵飽五千人
[00:05:22.000 --> 00:05:24.000]  耶穌是一個這樣的人
[00:05:24.000 --> 00:05:26.000]  我學耶穌
[00:05:26.000 --> 00:05:28.000]  大家知道我舊神學
[00:05:28.000 --> 00:05:30.000]  牧師又講到
[00:05:30.000 --> 00:05:32.000]  有時就
[00:05:32.000 --> 00:05:35.000]  這個當然是我的優先次序
[00:05:35.000 --> 00:05:41.000]  我早上經常去一間叫大XX吃早餐
[00:05:41.000 --> 00:05:43.000]  大家明白嗎
[00:05:43.000 --> 00:05:45.000]  每天都去那間
[00:05:45.000 --> 00:05:46.000]  因為我有個老人卡
[00:05:46.000 --> 00:05:48.000]  有三元雞
[00:05:48.000 --> 00:05:50.000]  他們還在推銷
[00:05:50.000 --> 00:05:52.000]  吃飯的時候
[00:05:52.000 --> 00:05:54.000]  早上有個老人家搶到
[00:05:54.000 --> 00:05:56.000]  什麼都沒有
[00:05:56.000 --> 00:05:57.000]  拿杯水在那裡
[00:05:57.000 --> 00:05:58.000]  不知道在幹什麼
[00:05:58.000 --> 00:05:59.000]  我動了慈心
[00:05:59.000 --> 00:06:01.000]  我不會說我講福音
[00:06:01.000 --> 00:06:02.000]  不理你
[00:06:02.000 --> 00:06:03.000]  我不是這樣的人
[00:06:03.000 --> 00:06:07.000]  我有一天終於動了慈心
[00:06:07.000 --> 00:06:08.000]  神教我
[00:06:08.000 --> 00:06:10.000]  你買個早餐給他吃
[00:06:10.000 --> 00:06:12.000]  好
[00:06:12.000 --> 00:06:14.000]  於是我就鼓起勇氣
[00:06:14.000 --> 00:06:16.000]  走去他前面
[00:06:16.000 --> 00:06:19.000]  老太不如我買個早餐給你吃
[00:06:19.000 --> 00:06:22.000]  你猜他怎麼回答我
[00:06:22.000 --> 00:06:23.000]  猜猜來
[00:06:23.000 --> 00:06:25.000]  互動一下
[00:06:25.000 --> 00:06:27.000]  他不要
[00:06:27.000 --> 00:06:30.000]  第一我下去吃的時候
[00:06:30.000 --> 00:06:32.000]  他自己在吃早餐
[00:06:32.000 --> 00:06:34.000]  你明白我的意思嗎
[00:06:34.000 --> 00:06:36.000]  做基督徒不只是講傳福音
[00:06:36.000 --> 00:06:38.000]  你有同情心
[00:06:38.000 --> 00:06:40.000]  有愛心
[00:06:40.000 --> 00:06:42.000]  耶穌就是這樣
[00:06:42.000 --> 00:06:44.000]  他傳到
[00:06:44.000 --> 00:06:46.000]  接著講登山
[00:06:46.000 --> 00:06:47.000]  就是報訓
[00:06:47.000 --> 00:06:48.000]  你明白嗎
[00:06:48.000 --> 00:06:49.000]  他見到人需要
[00:06:49.000 --> 00:06:51.000]  他都依
[00:06:51.000 --> 00:06:54.000]  來者不拒
[00:06:54.000 --> 00:06:58.000]  當下有許多人從加利利
[00:06:58.000 --> 00:06:59.000]  底加玻利
[00:06:59.000 --> 00:07:00.000]  耶路撒冷
[00:07:00.000 --> 00:07:01.000]  猶太 猶太
[00:07:01.000 --> 00:07:03.000]  哇
[00:07:03.000 --> 00:07:05.000]  萬人空巷跟耶穌
[00:07:05.000 --> 00:07:07.000]  好多人
[00:07:08.000 --> 00:07:10.000]  第五章
[00:07:10.000 --> 00:07:12.000]  耶穌看見很多人
[00:07:12.000 --> 00:07:14.000]  耶穌眼見
[00:07:14.000 --> 00:07:16.000]  萬頭轉動
[00:07:16.000 --> 00:07:18.000]  人頭湧湧
[00:07:18.000 --> 00:07:19.000]  我做主任牧師
[00:07:19.000 --> 00:07:20.000]  我做了很久主任牧師
[00:07:20.000 --> 00:07:21.000]  我見到人數多
[00:07:21.000 --> 00:07:23.000]  我都很開心
[00:07:23.000 --> 00:07:26.000]  但有時我又提醒自己
[00:07:26.000 --> 00:07:27.000]  虛火上升
[00:07:27.000 --> 00:07:29.000]  小心點
[00:07:29.000 --> 00:07:30.000]  我不是說你們
[00:07:30.000 --> 00:07:32.000]  不要對外入在
[00:07:32.000 --> 00:07:34.000]  好
[00:07:35.000 --> 00:07:37.000]  於是
[00:07:37.000 --> 00:07:39.000]  耶穌又上了山
[00:07:39.000 --> 00:07:41.000]  上山了
[00:07:41.000 --> 00:07:43.000]  繼而坐下
[00:07:43.000 --> 00:07:46.000]  坐下
[00:07:46.000 --> 00:07:48.000]  又上山又坐下
[00:07:48.000 --> 00:07:52.000]  門徒都跟前來
[00:07:52.000 --> 00:07:53.000]  所以登山補佛
[00:07:53.000 --> 00:07:55.000]  是為門徒而設
[00:07:55.000 --> 00:07:58.000]  他就開口
[00:07:58.000 --> 00:07:59.000]  教訓
[00:07:59.000 --> 00:08:01.000]  談說虛心的人
[00:08:01.000 --> 00:08:03.000]  一幅了
[00:08:04.000 --> 00:08:07.000]  耶穌又去到基本教導
[00:08:07.000 --> 00:08:09.000]  耶穌不是因為人多
[00:08:09.000 --> 00:08:11.000]  就充分了頭腦
[00:08:11.000 --> 00:08:13.000]  這班人可能是烏合之眾
[00:08:13.000 --> 00:08:15.000]  一打擊就潰不成軍
[00:08:15.000 --> 00:08:16.000]  耶穌說不要搞
[00:08:16.000 --> 00:08:18.000]  現在來一個門訓
[00:08:18.000 --> 00:08:20.000]  門徒
[00:08:20.000 --> 00:08:24.000]  先打好根基
[00:08:24.000 --> 00:08:26.000]  這是最重要
[00:08:26.000 --> 00:08:29.000]  所以其實登山補訓
[00:08:29.000 --> 00:08:30.000]  主要是門訓
[00:08:30.000 --> 00:08:32.000]  整個馬太福音都是說門訓
[00:08:32.000 --> 00:08:34.000]  馬太福音被譽稱為
[00:08:34.000 --> 00:08:36.000]  The Teaching Gospel
[00:08:36.000 --> 00:08:38.000]  是講耶穌偉大的拉比
[00:08:38.000 --> 00:08:40.000]  你看這裡怎麼說
[00:08:40.000 --> 00:08:42.000]  他說他開口教訓他們
[00:08:42.000 --> 00:08:44.000]  你教訓人當然開口
[00:08:44.000 --> 00:08:46.000]  你不開口怎麼教訓
[00:08:46.000 --> 00:08:48.000]  這樣就變成耶穌偉大的拉比
[00:08:48.000 --> 00:08:51.000]  他好像拉比一樣坐下開口說
[00:08:51.000 --> 00:08:54.000]  你研究馬太福音
[00:08:54.000 --> 00:08:56.000]  你會覺得偉大到無論
[00:08:56.000 --> 00:08:58.000]  山上
[00:08:58.000 --> 00:09:00.000]  海邊
[00:09:00.000 --> 00:09:01.000]  會堂
[00:09:01.000 --> 00:09:02.000]  聖殿
[00:09:02.000 --> 00:09:04.000]  曠野
[00:09:04.000 --> 00:09:06.000]  在船上
[00:09:06.000 --> 00:09:07.000]  在屋裡
[00:09:07.000 --> 00:09:08.000]  你明白嗎?
[00:09:08.000 --> 00:09:10.000]  耶穌差不多每次都教訓人
[00:09:10.000 --> 00:09:12.000]  我又不是太德
[00:09:12.000 --> 00:09:14.000]  我通常都是廣東
[00:09:14.000 --> 00:09:16.000]  廣談就教訓平時
[00:09:16.000 --> 00:09:18.000]  我都懶得教訓人
[00:09:18.000 --> 00:09:20.000]  還有耶穌說
[00:09:20.000 --> 00:09:22.000]  基本上每樣東西都可以成為教材
[00:09:22.000 --> 00:09:24.000]  百合花
[00:09:24.000 --> 00:09:25.000]  飛鳥
[00:09:25.000 --> 00:09:26.000]  麻雀
[00:09:26.000 --> 00:09:27.000]  葡萄樹
[00:09:27.000 --> 00:09:28.000]  橄欖樹
[00:09:28.000 --> 00:09:29.000]  吃飯的餅和杯
[00:09:29.000 --> 00:09:30.000]  這是我的身體
[00:09:30.000 --> 00:09:31.000]  這是我的血
[00:09:31.000 --> 00:09:32.000]  你看到嗎?
[00:09:32.000 --> 00:09:35.000]  任何東西都可以成為耶穌教材
[00:09:35.000 --> 00:09:36.000]  真是厲害
[00:09:36.000 --> 00:09:38.000]  學者說耶穌的教導
[00:09:38.000 --> 00:09:40.000]  八成是poetic
[00:09:40.000 --> 00:09:42.000]  詩體
[00:09:42.000 --> 00:09:43.000]  詩歌題材
[00:09:43.000 --> 00:09:44.000]  你看看
[00:09:44.000 --> 00:09:45.000]  虛心的人
[00:09:45.000 --> 00:09:47.000]  看不看得到平衡句子?
[00:09:47.000 --> 00:09:49.000]  甚至主通文都是平衡
[00:09:49.000 --> 00:09:51.000]  天下得富 圓圓的尊 圓圓圓
[00:09:51.000 --> 00:09:52.000]  你看不看到?
[00:09:52.000 --> 00:09:54.000]  教導每一句都是poetic
[00:09:54.000 --> 00:09:55.000]  嘩!大哥
[00:09:55.000 --> 00:09:56.000]  我都想教書
[00:09:56.000 --> 00:09:57.000]  每一句都是
[00:09:57.000 --> 00:09:58.000]  詩作對
[00:09:58.000 --> 00:09:59.000]  做不到
[00:09:59.000 --> 00:10:00.000]  作者說
[00:10:00.000 --> 00:10:02.000]  我聽到耶穌是超級拉美
[00:10:02.000 --> 00:10:04.000]  很厲害
[00:10:04.000 --> 00:10:06.000]  所以太毒華
[00:10:06.000 --> 00:10:08.000]  好了
[00:10:08.000 --> 00:10:11.000]  我說完背景
[00:10:11.000 --> 00:10:14.000]  現在我們論經文
[00:10:14.000 --> 00:10:19.000]  虛心的人有福利
[00:10:19.000 --> 00:10:21.000]  這是八福的第一福
[00:10:21.000 --> 00:10:23.000]  肯定是重中之重
[00:10:23.000 --> 00:10:24.000]  你明白我的意思嗎?
[00:10:24.000 --> 00:10:26.000]  我想今天先說這個福
[00:10:26.000 --> 00:10:28.000]  因為八福之中的排頭位
[00:10:28.000 --> 00:10:30.000]  一定是最重要
[00:10:30.000 --> 00:10:32.000]  每一個基督徒必須要明白
[00:10:32.000 --> 00:10:34.000]  作耶穌的門徒
[00:10:34.000 --> 00:10:37.000]  必須具備一個很重要的心理質素
[00:10:37.000 --> 00:10:39.000]  虛心的人有福利
[00:10:39.000 --> 00:10:41.000]  原文是poor in spirit
[00:10:41.000 --> 00:10:42.000]  靈女貧窮
[00:10:42.000 --> 00:10:44.000]  心靈貧窮
[00:10:44.000 --> 00:10:46.000]  或者靈魂貧窮
[00:10:46.000 --> 00:10:49.000]  poor in spirit
[00:10:49.000 --> 00:10:54.000]  Blessed are the poor
[00:10:54.000 --> 00:10:56.000]  大家看不到
[00:10:56.000 --> 00:10:58.000]  是要種數
[00:10:58.000 --> 00:11:00.000]  每一個跟隨的人
[00:11:00.000 --> 00:11:03.000]  都要首先記起一件事
[00:11:03.000 --> 00:11:05.000]  排頭位
[00:11:05.000 --> 00:11:08.000]  就是心靈貧窮
[00:11:08.000 --> 00:11:15.000]  所以和合修定本
[00:11:15.000 --> 00:11:19.000]  心靈貧窮的人有福利
[00:11:19.000 --> 00:11:22.000]  原文是這樣表達
[00:11:22.000 --> 00:11:24.000]  虛心也可以
[00:11:24.000 --> 00:11:26.000]  心靈貧窮就是虛心
[00:11:26.000 --> 00:11:28.000]  虛心求教也可以
[00:11:28.000 --> 00:11:29.000]  不過是有個意義
[00:11:29.000 --> 00:11:31.000]  原文就是心靈貧窮
[00:11:31.000 --> 00:11:33.000]  或者靈魂貧窮
[00:11:33.000 --> 00:11:38.000]  或者心靈貧窮
[00:11:38.000 --> 00:11:42.000]  為什麼耶穌會這樣說
[00:11:42.000 --> 00:11:44.000]  學者可能是針對性
[00:11:44.000 --> 00:11:46.000]  聖經上的說話都是針對性
[00:11:46.000 --> 00:11:48.000]  因為當時有些人在那裡
[00:11:48.000 --> 00:11:49.000]  有個背景的位置
[00:11:49.000 --> 00:11:50.000]  耶穌突然這樣說
[00:11:50.000 --> 00:11:51.000]  我們法利賽人
[00:11:51.000 --> 00:11:53.000]  他們經常都覺得自己很棒
[00:11:53.000 --> 00:11:55.000]  很自滿自足
[00:11:55.000 --> 00:11:58.000]  在安書區裡
[00:11:58.000 --> 00:12:00.000]  覺得很舒服
[00:12:00.000 --> 00:12:01.000]  我們法利賽人守了律法
[00:12:01.000 --> 00:12:02.000]  很棒
[00:12:02.000 --> 00:12:04.000]  所以當時法利賽人有個格言
[00:12:04.000 --> 00:12:05.000]  有兩個人上天堂
[00:12:05.000 --> 00:12:07.000]  其中一個一定是法利賽人
[00:12:07.000 --> 00:12:10.000]  覺得自己很棒
[00:12:10.000 --> 00:12:12.000]  在安書區裡很厲害
[00:12:12.000 --> 00:12:14.000]  那些人是罪人
[00:12:14.000 --> 00:12:15.000]  那些人是瑞利
[00:12:15.000 --> 00:12:18.000]  我們聖潔無憾
[00:12:18.000 --> 00:12:20.000]  所以這句話
[00:12:20.000 --> 00:12:23.000]  耶穌說外表不等於所有
[00:12:23.000 --> 00:12:25.000]  心靈貧窮很重要
[00:12:25.000 --> 00:12:27.000]  是針對性說
[00:12:27.000 --> 00:12:29.000]  我和太太
[00:12:29.000 --> 00:12:30.000]  太太也是牧師
[00:12:30.000 --> 00:12:32.000]  兩個人在談一個問題
[00:12:32.000 --> 00:12:35.000]  究竟安書區有什麼問題
[00:12:35.000 --> 00:12:38.000]  安書區一個最大的問題就是麻木
[00:12:38.000 --> 00:12:42.000]  你的思維平白
[00:12:42.000 --> 00:12:45.000]  人在安書區裡一個最大的問題
[00:12:45.000 --> 00:12:47.000]  我們有一點習以為常
[00:12:47.000 --> 00:12:49.000]  腦袋不再醒覺
[00:12:49.000 --> 00:12:50.000]  學者說
[00:12:50.000 --> 00:12:51.000]  基本上科學家說
[00:12:51.000 --> 00:12:53.000]  我們的腦子只用了十分之一
[00:12:53.000 --> 00:12:54.000]  有沒有聽過
[00:12:54.000 --> 00:12:57.000]  安書區裡十分之一都沒有
[00:12:57.000 --> 00:12:59.000]  心靈平白
[00:12:59.000 --> 00:13:01.000]  安書區是最大的問題
[00:13:01.000 --> 00:13:03.000]  所以心靈貧窮很重要
[00:13:03.000 --> 00:13:09.000]  這兩天出了一個教會普查
[00:13:09.000 --> 00:13:11.000]  有沒有看
[00:13:11.000 --> 00:13:13.000]  看完之後很噏
[00:13:13.000 --> 00:13:16.000]  所有的數字都下跌
[00:13:16.000 --> 00:13:19.000]  有些跌得很淒慘
[00:13:19.000 --> 00:13:21.000]  安書區
[00:13:21.000 --> 00:13:26.000]  各位聽眾
[00:13:26.000 --> 00:13:28.000]  我們需要心靈貧窮
[00:13:28.000 --> 00:13:29.000]  我們需要醒覺
[00:13:29.000 --> 00:13:31.000]  心靈不要再停擺
[00:13:31.000 --> 00:13:33.000]  很危險的
[00:13:33.000 --> 00:13:34.000]  殺到埋身都不知道
[00:13:34.000 --> 00:13:36.000]  你看地震
[00:13:36.000 --> 00:13:38.000]  災禍忽然臨到
[00:13:38.000 --> 00:13:41.000]  耶穌早就說了
[00:13:41.000 --> 00:13:43.000]  他警告我們
[00:13:43.000 --> 00:13:44.000]  拜託了
[00:13:44.000 --> 00:13:46.000]  平時做好心理準備
[00:13:46.000 --> 00:13:49.000]  做主角末道的心理質素很重要
[00:13:49.000 --> 00:13:51.000]  不是表面為為樂樂
[00:13:51.000 --> 00:13:53.000]  不是這樣的
[00:13:53.000 --> 00:13:55.000]  因為生活充滿考驗
[00:13:55.000 --> 00:13:58.000]  人生不如的事十之八九
[00:13:58.000 --> 00:14:09.000]  來到這裡
[00:14:09.000 --> 00:14:13.000]  我想介紹兩位哲學家
[00:14:13.000 --> 00:14:16.000]  第一個叫Socrates
[00:14:16.000 --> 00:14:18.000]  第二個叫Zenos
[00:14:18.000 --> 00:14:20.000]  我先介紹第一個
[00:14:20.000 --> 00:14:25.000]  因為這兩個人和心靈貧窮很有關係
[00:14:25.000 --> 00:14:30.000]  蘇格拉底是古希臘的第一位哲學家
[00:14:30.000 --> 00:14:34.000]  把滿天神佛的宙斯那些東西
[00:14:34.000 --> 00:14:36.000]  拉到地上去
[00:14:36.000 --> 00:14:37.000]  講人
[00:14:37.000 --> 00:14:39.000]  他第一個哲學家講人論
[00:14:39.000 --> 00:14:41.000]  講人的問題
[00:14:42.000 --> 00:14:45.000]  他的名句就是
[00:14:45.000 --> 00:14:50.000]  學生拍拉圖就說他教學很喜歡問人問題
[00:14:50.000 --> 00:14:51.000]  不斷問
[00:14:51.000 --> 00:14:53.000]  問到最後那個人說
[00:14:53.000 --> 00:14:55.000]  阿Sir我不懂了
[00:14:55.000 --> 00:14:57.000]  他說那你懂了
[00:14:57.000 --> 00:14:59.000]  你不懂就是懂
[00:14:59.000 --> 00:15:04.000]  所以在蘇格拉底的教導裡面
[00:15:04.000 --> 00:15:07.000]  人歸乎自知
[00:15:07.000 --> 00:15:10.000]  知己知彼百千百姓
[00:15:10.000 --> 00:15:13.000]  The first thing we have to know
[00:15:13.000 --> 00:15:16.000]  is self understanding
[00:15:16.000 --> 00:15:18.000]  自我認識很重要
[00:15:18.000 --> 00:15:20.000]  你讀到輔導學
[00:15:20.000 --> 00:15:22.000]  輔導學第一關就是教你自我認識
[00:15:22.000 --> 00:15:24.000]  究竟我是誰
[00:15:24.000 --> 00:15:32.000]  他說當你開始認識自己的時候
[00:15:32.000 --> 00:15:34.000]  第一樣你要知道的就是
[00:15:34.000 --> 00:15:36.000]  You have to know that you don't know
[00:15:36.000 --> 00:15:39.000]  Then you know
[00:15:40.000 --> 00:15:42.000]  You don't know then you know
[00:15:42.000 --> 00:15:46.000]  這樣的說法有些震撼性
[00:15:46.000 --> 00:15:48.000]  你是大學哲學家
[00:15:48.000 --> 00:15:50.000]  為什麼你說我們認識自己
[00:15:50.000 --> 00:15:52.000]  原來我是不懂的呢
[00:15:52.000 --> 00:15:55.000]  他說你不懂就開始是智慧的開端
[00:15:55.000 --> 00:15:57.000]  有時候我教書有講這件事
[00:15:57.000 --> 00:15:58.000]  學生說
[00:15:58.000 --> 00:16:00.000]  聖經上說經威神是智慧的開端
[00:16:00.000 --> 00:16:02.000]  那怎麼拆解
[00:16:02.000 --> 00:16:04.000]  當你知道不懂的時候
[00:16:04.000 --> 00:16:06.000]  你就經威神
[00:16:06.000 --> 00:16:08.000]  那就是
[00:16:08.000 --> 00:16:10.000]  所以耶穌說心靈貧窮是重要
[00:16:10.000 --> 00:16:12.000]  為什麼貧窮是重要
[00:16:12.000 --> 00:16:15.000]  因為貧窮轉移以求神
[00:16:15.000 --> 00:16:17.000]  為什麼財主教不信耶穌
[00:16:17.000 --> 00:16:19.000]  因為財主勇才自重
[00:16:19.000 --> 00:16:21.000]  所以財主轉移耶穌
[00:16:21.000 --> 00:16:23.000]  比下台的執行更難
[00:16:23.000 --> 00:16:25.000]  因為他勇才自重
[00:16:25.000 --> 00:16:29.000]  貧窮反而OK
[00:16:29.000 --> 00:16:31.000]  因為山窮水盡
[00:16:31.000 --> 00:16:32.000]  義無路
[00:16:32.000 --> 00:16:33.000]  林林不平
[00:16:33.000 --> 00:16:35.000]  以求神
[00:16:35.000 --> 00:16:37.000]  所以耶穌說虛心的人
[00:16:37.000 --> 00:16:39.000]  他想說的是
[00:16:39.000 --> 00:16:41.000]  請我們了解我們自己
[00:16:41.000 --> 00:16:43.000]  其實我們不懂很多東西
[00:16:43.000 --> 00:16:45.000]  請你信這位造物主
[00:16:45.000 --> 00:16:51.000]  Then you begin
[00:16:51.000 --> 00:16:53.000]  Type
[00:16:53.000 --> 00:16:55.000]  你開始
[00:16:55.000 --> 00:16:57.000]  明白
[00:16:57.000 --> 00:16:59.000]  開始知道
[00:16:59.000 --> 00:17:01.000]  開始有以求神的智慧
[00:17:01.000 --> 00:17:03.000]  第二位
[00:17:03.000 --> 00:17:05.000]  這個人
[00:17:05.000 --> 00:17:07.000]  比蘇格拉底帥
[00:17:07.000 --> 00:17:09.000]  跟他差不多同期
[00:17:09.000 --> 00:17:15.000]  這個人是斯多阿學派的祖師爺
[00:17:15.000 --> 00:17:19.000]  他高大威猛
[00:17:19.000 --> 00:17:21.000]  帥氣高富帥
[00:17:21.000 --> 00:17:25.000]  學生很多人擁護他
[00:17:25.000 --> 00:17:27.000]  但他教學很多東西
[00:17:27.000 --> 00:17:29.000]  講的東西都不太肯定
[00:17:29.000 --> 00:17:31.000]  終於有一個學生
[00:17:31.000 --> 00:17:33.000]  他說阿Sir你這麼厲害
[00:17:33.000 --> 00:17:35.000]  這麼講述語
[00:17:35.000 --> 00:17:37.000]  這麼帥這麼威猛
[00:17:37.000 --> 00:17:39.000]  為什麼你講的東西不肯定
[00:17:39.000 --> 00:17:41.000]  他說你跟我來
[00:17:41.000 --> 00:17:43.000]  他就放了一盤沙在桌上
[00:17:43.000 --> 00:17:45.000]  畫了兩個圓圈
[00:17:45.000 --> 00:17:47.000]  一個大一個小
[00:17:47.000 --> 00:17:49.000]  小代表你
[00:17:49.000 --> 00:17:51.000]  大代表我
[00:17:51.000 --> 00:17:53.000]  圈內就是我們認識的東西
