
[00:00:00.000 --> 00:00:03.400]  願意我們繼續以聆聽聲道
[00:06:11.400 --> 00:06:12.400]  譬如在旺鎮
[00:06:12.400 --> 00:06:15.400]  每個月都會有聖餐
[00:06:15.400 --> 00:06:18.400]  聖餐是一個可見的記號
[00:06:18.400 --> 00:06:20.400]  一個標記
[00:06:20.400 --> 00:06:21.400]  一個聖禮
[00:06:21.400 --> 00:06:24.400]  是讓我們紀念主耶穌為我們受死
[00:06:24.400 --> 00:06:26.400]  祂成就了救恩
[00:06:26.400 --> 00:06:28.400]  幫助我們敬虔道逸
[00:06:28.400 --> 00:06:30.400]  等祂回來
[00:06:30.400 --> 00:06:32.400]  今天這段經文
[00:06:32.400 --> 00:06:34.400]  是講以色列人
[00:06:34.400 --> 00:06:37.400]  他過了四十年的曠野流浪
[00:06:37.400 --> 00:06:41.400]  他終於可以進入這個應許之地
[00:06:41.400 --> 00:06:43.400]  他們就立石為記
[00:06:43.400 --> 00:06:47.400]  去紀念上帝拯救的大難
[00:06:47.400 --> 00:06:51.400]  好像看得不太清楚
[00:06:51.400 --> 00:06:55.400]  可能我用錯了背景
[00:06:55.400 --> 00:06:57.400]  大家看不看得到
[00:06:57.400 --> 00:06:59.400]  其實也看得到
[00:06:59.400 --> 00:07:02.400]  如果不緊要
[00:07:02.400 --> 00:07:03.400]  看不到的話
[00:07:03.400 --> 00:07:04.400]  我就
[00:07:04.400 --> 00:07:07.400]  你照樣聽也可以
[00:07:07.400 --> 00:07:11.400]  其實這裡和上一章很有關係
[00:07:11.400 --> 00:07:12.400]  在上一章
[00:07:12.400 --> 00:07:14.400]  就是第三章的十四到十七節
[00:07:14.400 --> 00:07:17.400]  就講到以色列人過約旦河
[00:07:17.400 --> 00:07:19.400]  台約貴的祭司
[00:07:19.400 --> 00:07:23.400]  他的腳一踏入約旦河的河水
[00:07:23.400 --> 00:07:26.400]  約旦河在很遠的地方
[00:07:26.400 --> 00:07:28.400]  那裡就是亞當城
[00:07:28.400 --> 00:07:30.400]  就立起城壘
[00:07:30.400 --> 00:07:34.400]  亞當城距離這些以色列人過約旦河
[00:07:34.400 --> 00:07:35.400]  就是耶利哥的對面
[00:07:35.400 --> 00:07:37.400]  有多遠呢?
[00:07:37.400 --> 00:07:39.400]  大約是三十公里
[00:07:39.400 --> 00:07:40.400]  不是很近
[00:07:40.400 --> 00:07:45.400]  三十公里以外的河水立起城壘
[00:07:45.400 --> 00:07:48.400]  這三十公里長的河水
[00:07:48.400 --> 00:07:50.400]  就一直向下流
[00:07:50.400 --> 00:07:53.400]  流入下面的死海
[00:07:53.400 --> 00:07:54.400]  就是阿拉巴海
[00:07:54.400 --> 00:07:58.400]  流完之後就露出河床的乾地
[00:07:58.400 --> 00:08:00.400]  以色列人就越過約貴
[00:08:00.400 --> 00:08:03.400]  就過到約旦河的西岸
[00:08:03.400 --> 00:08:05.400]  這就是上一章
[00:08:05.400 --> 00:08:08.400]  尾段所講他們過河的情況
[00:08:08.400 --> 00:08:11.400]  你留意
[00:08:11.400 --> 00:08:21.400]  在上一章第三章最後那一節的最後那一句
[00:08:21.400 --> 00:08:25.400]  直到國民盡都過了約旦河
[00:08:25.400 --> 00:08:30.400]  和今天我們講四章一到二十四節的第一節的第一句
[00:08:30.400 --> 00:08:31.400]  很相似
[00:08:31.400 --> 00:08:35.400]  就是國民盡都過了約旦河
[00:08:35.400 --> 00:08:37.400]  幾乎一模一樣
[00:08:37.400 --> 00:08:39.400]  明顯就是聯繫上下文
[00:08:39.400 --> 00:08:40.400]  他們過河
[00:08:40.400 --> 00:08:42.400]  但是接著你看下去
[00:08:42.400 --> 00:08:44.400]  到了四章第十一節
[00:08:44.400 --> 00:08:48.400]  你發覺眾百姓盡都過了河
[00:08:48.400 --> 00:08:50.400]  就繼續這個故事的發展
[00:08:50.400 --> 00:08:52.400]  你會想
[00:08:52.400 --> 00:08:55.400]  四章一到四章十
[00:08:55.400 --> 00:08:57.400]  中間這一段
[00:08:57.400 --> 00:08:59.400]  發生什麼事呢?
[00:08:59.400 --> 00:09:01.400]  在寫作技巧上
[00:09:01.400 --> 00:09:03.400]  中間這一段
[00:09:03.400 --> 00:09:07.400]  我們會叫中段經文
[00:09:07.400 --> 00:09:09.400]  Interrupted Versus
[00:09:09.400 --> 00:09:12.400]  這是聖經的寫作技巧
[00:09:12.400 --> 00:09:16.400]  它的意思就是在中間加插進去
[00:09:16.400 --> 00:09:17.400]  這一段經文
[00:09:19.400 --> 00:09:24.400]  在四章一到四章十節
[00:09:24.400 --> 00:09:27.400]  不是過了河才發生的事情
[00:09:27.400 --> 00:09:30.400]  雖然第一節一開始說他們過了約旦河
[00:09:30.400 --> 00:09:32.400]  但是這一段是中段經文
[00:09:32.400 --> 00:09:34.400]  是加插進去的
[00:09:34.400 --> 00:09:36.400]  其實是在講過河前
[00:09:36.400 --> 00:09:40.400]  以及在過河所發生的事情
[00:09:40.400 --> 00:09:41.400]  所以你這樣看
[00:09:41.400 --> 00:09:43.400]  才可以明白四章一到十
[00:09:43.400 --> 00:09:45.400]  它在講什麼
[00:09:45.400 --> 00:09:48.400]  是作者特意加插進去
[00:09:48.400 --> 00:09:49.400]  很簡單
[00:09:49.400 --> 00:09:52.400]  揀選十二個人去搬石
[00:09:52.400 --> 00:09:55.400]  其實在三章十二節已經說了
[00:09:55.400 --> 00:09:57.400]  已經吩咐了
[00:09:57.400 --> 00:10:00.400]  所以在這裡是一個加插進去
[00:10:00.400 --> 00:10:03.400]  在這裡加插進去或者重複
[00:10:03.400 --> 00:10:09.400]  是有強調神吩咐約斯亞和以色列人聽命
[00:10:09.400 --> 00:10:11.400]  這樣的一個意味
[00:10:11.400 --> 00:10:14.400]  我解釋了一點背景
[00:10:14.400 --> 00:10:17.400]  開始進入經文的第一個段落
[00:10:17.400 --> 00:10:20.400]  就是第一到十節
[00:10:20.400 --> 00:10:23.400]  我們先看第一到三節
[00:10:23.400 --> 00:10:25.400]  他說國民進都過了約旦河
[00:10:25.400 --> 00:10:28.400]  耶和華就對約斯亞說
[00:10:28.400 --> 00:10:31.400]  你從民中要揀選十二個人
[00:10:31.400 --> 00:10:33.400]  每支派一人
[00:10:33.400 --> 00:10:35.400]  吩咐他們說
[00:10:35.400 --> 00:10:38.400]  你們從這裡從約旦河中
[00:10:38.400 --> 00:10:40.400]  祭司腳站定的地方
[00:10:40.400 --> 00:10:44.400]  取十二塊石頭帶過去
[00:10:44.400 --> 00:10:49.400]  放在你們今夜要住宿的地方
[00:10:49.400 --> 00:10:51.400]  很明顯這是上帝的吩咐
[00:10:51.400 --> 00:10:55.400]  就叫約斯亞找十二個人搬石
[00:10:55.400 --> 00:10:56.400]  十二個人
[00:10:56.400 --> 00:10:58.400]  每支派一個人
[00:10:58.400 --> 00:11:00.400]  是代表什麼呢?
[00:11:00.400 --> 00:11:04.400]  就是代表全部以色列人都參與其中
[00:11:04.400 --> 00:11:06.400]  就是整個群體
[00:11:06.400 --> 00:11:10.400]  當然根據民數記是六十萬人左右
[00:11:10.400 --> 00:11:13.400]  你不要管這個數字有多真確
[00:11:13.400 --> 00:11:15.400]  當是六十萬人
[00:11:15.400 --> 00:11:17.400]  就是能夠打仗的男人
[00:11:17.400 --> 00:11:23.400]  整個群眾可能隨時都有200萬人以上
[00:11:23.400 --> 00:11:26.400]  你不可以200萬人都下去搬石
[00:11:26.400 --> 00:11:28.400]  所以找十二個代表
[00:11:28.400 --> 00:11:29.400]  在哪裡搬呢?
[00:11:29.400 --> 00:11:32.400]  在祭司站立的地方搬石
[00:11:32.400 --> 00:11:34.400]  不是祭司厲害
[00:11:34.400 --> 00:11:38.400]  是祭司抬著的約櫃厲害
[00:11:38.400 --> 00:11:40.400]  或者更加清楚
[00:11:40.400 --> 00:11:41.400]  更加精準
[00:11:41.400 --> 00:11:44.400]  約櫃代表上帝的臨在
[00:11:44.400 --> 00:11:47.400]  所以其實也不是約櫃厲害
[00:11:47.400 --> 00:11:50.400]  是上帝很厲害
[00:11:50.400 --> 00:11:53.400]  神臨在其中約旦河水
[00:11:53.400 --> 00:11:57.400]  可以從中斷絕讓百姓過河
[00:11:57.400 --> 00:12:01.400]  所以他們要在代表神臨在的地方
[00:12:01.400 --> 00:12:04.400]  就是祭司腳掌所踏之地
[00:12:04.400 --> 00:12:06.400]  去撿石
[00:12:09.400 --> 00:12:12.400]  神如何吩咐約書亞呢?
[00:12:12.400 --> 00:12:14.400]  約書亞如何吩咐以色列人呢?
[00:12:14.400 --> 00:12:18.400]  是一個完全的聽命和跟從
[00:12:18.400 --> 00:12:19.400]  你看看第四到五節
[00:12:19.400 --> 00:12:22.400]  約書亞如何吩咐以色列人
[00:12:22.400 --> 00:12:25.400]  於是約書亞將他從以色列人中
[00:12:25.400 --> 00:12:27.400]  所預備的十二個人
[00:12:27.400 --> 00:12:30.400]  在三章十二節已經選擇了
[00:12:30.400 --> 00:12:33.400]  每個支派一人都照來了
[00:12:33.400 --> 00:12:35.400]  對他們說
[00:12:35.400 --> 00:12:37.400]  你們下約旦河中
[00:12:37.400 --> 00:12:39.400]  過到耶和華
[00:12:39.400 --> 00:12:41.400]  你們神的約櫃前頭
[00:12:41.400 --> 00:12:44.400]  按著以色列人十二支派的數目
[00:12:44.400 --> 00:12:47.400]  每人取一塊石剛在肩上
[00:12:47.400 --> 00:12:49.400]  很聽話的
[00:12:49.400 --> 00:12:51.400]  神如何吩咐約書亞呢?
[00:12:51.400 --> 00:12:54.400]  約書亞如何吩咐以色列人呢?
[00:12:54.400 --> 00:12:57.400]  那些石頭肯定不是石春
[00:12:57.400 --> 00:12:59.400]  肯定不是很小的石春
[00:12:59.400 --> 00:13:01.400]  也不會很大
[00:13:01.400 --> 00:13:04.400]  可以擔在肩上
[00:13:04.400 --> 00:13:06.400]  可能是幾十磅
[00:13:06.400 --> 00:13:07.400]  或是百多磅
[00:13:07.400 --> 00:13:10.400]  但肯定不會太大
[00:13:10.400 --> 00:13:13.400]  那些石頭有什麼意義呢?
[00:13:13.400 --> 00:13:14.400]  六到七節
[00:13:14.400 --> 00:13:16.400]  這些石頭在你們中間
[00:13:16.400 --> 00:13:18.400]  可以作為證據
[00:13:18.400 --> 00:13:20.400]  日後你們的子孫問你們說
[00:13:20.400 --> 00:13:22.400]  這些石頭是什麼意思呢?
[00:13:22.400 --> 00:13:24.400]  你們就對他們說
[00:13:24.400 --> 00:13:26.400]  這是因為約旦河的水
[00:13:26.400 --> 00:13:29.400]  在耶和華的約櫃前斷絕
[00:13:29.400 --> 00:13:31.400]  約櫃過約旦河的時候
[00:13:31.400 --> 00:13:33.400]  約旦河的水就斷絕
[00:13:33.400 --> 00:13:37.400]  這些石頭要作以色列人永遠的紀念
[00:13:37.400 --> 00:13:39.400]  「立石」有什麼意思呢?
[00:13:39.400 --> 00:13:42.400]  現在作者在這裡提供了一個
[00:13:42.400 --> 00:13:45.400]  相對簡單的解釋
[00:13:45.400 --> 00:13:47.400]  詳細解釋在後面
[00:13:47.400 --> 00:13:49.400]  22、23、24這三節
[00:13:49.400 --> 00:13:53.400]  「立石」是為了未來的人
[00:13:53.400 --> 00:13:55.400]  石頭不會說話
[00:13:55.400 --> 00:13:58.400]  但父母就會說話
[00:13:58.400 --> 00:14:00.400]  當後世子孫問
[00:14:00.400 --> 00:14:02.400]  為什麼要有石頭呢?
[00:14:02.400 --> 00:14:04.400]  父母就告訴他們
[00:14:04.400 --> 00:14:07.400]  告訴後世子子孫孫
[00:14:07.400 --> 00:14:10.400]  去紀念神令到河水中斷
[00:14:10.400 --> 00:14:12.400]  紀念神的拯救
[00:14:12.400 --> 00:14:16.400]  所以「立石」的第一個很明顯的意義
[00:14:16.400 --> 00:14:18.400]  就是紀念上帝的拯救
[00:14:18.400 --> 00:14:21.400]  上帝在你的生命裡面
[00:14:21.400 --> 00:14:22.400]  祂有什麼作為
[00:14:22.400 --> 00:14:24.400]  有什麼拯救呢?
[00:14:24.400 --> 00:14:26.400]  在這裡稍後最後的段落
[00:14:26.400 --> 00:14:29.400]  會多講一點「立石」的意義
[00:14:31.400 --> 00:14:33.400]  接著第八到第九節
[00:14:33.400 --> 00:14:36.400]  以色列人就照約書亞所吩咐的
[00:14:36.400 --> 00:14:38.400]  按照以色列人支派的數目
[00:14:38.400 --> 00:14:40.400]  從約旦河中取了十二塊石頭
[00:14:40.400 --> 00:14:44.400]  都遵耶和華所吩咐約書亞的行了
[00:14:44.400 --> 00:14:45.400]  他們很跟的
[00:14:45.400 --> 00:14:46.400]  上帝叫約書亞
[00:14:46.400 --> 00:14:48.400]  約書亞就叫以色列人
[00:14:48.400 --> 00:14:49.400]  你怎麼做呢?
[00:14:49.400 --> 00:14:51.400]  他們把石頭帶過去
[00:14:51.400 --> 00:14:53.400]  到他們所住宿的地方
[00:14:53.400 --> 00:14:54.400]  就放在那裡
[00:14:54.400 --> 00:14:57.400]  約書亞另把十二塊石頭
[00:14:57.400 --> 00:14:59.400]  立在約旦河中
[00:14:59.400 --> 00:15:03.400]  在台約會的祭司腳站立的地方
[00:15:03.400 --> 00:15:04.400]  直到今天
[00:15:04.400 --> 00:15:08.400]  那石頭還在那裡?
[00:15:08.400 --> 00:15:11.400]  很奇怪的
[00:15:11.400 --> 00:15:17.400]  究竟是立了一堆石頭
[00:15:17.400 --> 00:15:20.400]  還是立了兩堆石頭呢?
[00:15:20.400 --> 00:15:24.400]  上帝吩咐約書亞要立石
[00:15:24.400 --> 00:15:27.400]  約書亞就吩咐以色列人去立石
[00:15:27.400 --> 00:15:30.400]  以色列人就按吩咐而行
[00:15:30.400 --> 00:15:32.400]  福圖畫是很漂亮的
[00:15:32.400 --> 00:15:34.400]  他們經歷了神的拯救
[00:15:34.400 --> 00:15:37.400]  最重要就是按神的吩咐而行
[00:15:37.400 --> 00:15:40.400]  而不是自把自為
[00:15:40.400 --> 00:15:43.400]  但是第九節是很難解的
[00:15:43.400 --> 00:15:44.400]  在這一段
[00:15:44.400 --> 00:15:45.400]  最奇怪的那一節
[00:15:45.400 --> 00:15:48.400]  約書亞在約旦河的河床
[00:15:48.400 --> 00:15:50.400]  又另外立一堆石頭
[00:15:50.400 --> 00:15:51.400]  就是一堆在岸上
[00:15:51.400 --> 00:15:54.400]  一堆在河床裡面
[00:15:54.400 --> 00:15:56.400]  但是上帝好像沒有這麼吩咐
[00:15:56.400 --> 00:15:59.400]  他多立一堆在河裡面
[00:15:59.400 --> 00:16:01.400]  傳統的解法
[00:16:01.400 --> 00:16:04.400]  絕大部分的色經學者的解釋
[00:16:04.400 --> 00:16:06.400]  都是立了兩堆石頭
[00:16:06.400 --> 00:16:08.400]  一堆在岸上
[00:16:08.400 --> 00:16:10.400]  一堆在河床
[00:16:10.400 --> 00:16:13.400]  有幾個問題
[00:16:13.400 --> 00:16:14.400]  第一
[00:16:14.400 --> 00:16:17.400]  為什麼要另外立一堆石頭呢?
[00:16:17.400 --> 00:16:20.400]  起碼我暫時還沒有看到一個
[00:16:20.400 --> 00:16:21.400]  很令我很信服
[00:16:21.400 --> 00:16:23.400]  很合理的解釋
[00:16:23.400 --> 00:16:25.400]  要另外立一堆石頭
[00:16:25.400 --> 00:16:27.400]  在河床裡面
[00:16:27.400 --> 00:16:28.400]  第二
[00:16:28.400 --> 00:16:30.400]  你記得當百姓過河之後
[00:16:30.400 --> 00:16:34.400]  河水在30公里以外的亞當城
[00:16:34.400 --> 00:16:36.400]  湧過來
[00:16:36.400 --> 00:16:37.400]  湧過來的時候
[00:16:37.400 --> 00:16:39.400]  剛才說的石頭不是很大
[00:16:39.400 --> 00:16:41.400]  不是很大的石頭
[00:16:41.400 --> 00:16:42.400]  應該怎樣呢?
[00:16:42.400 --> 00:16:43.400]  沖散了
[00:16:43.400 --> 00:16:45.400]  30公里以外的河水
[00:16:45.400 --> 00:16:47.400]  沖下來這12塊石
[00:16:47.400 --> 00:16:48.400]  沖散了
[00:16:48.400 --> 00:16:50.400]  怎麼會直到今天呢?
[00:16:50.400 --> 00:16:52.400]  你記得經文所說
[00:16:52.400 --> 00:16:53.400]  直到今天
[00:16:53.400 --> 00:16:55.400]  就是約書亞的成書的時候
[00:16:55.400 --> 00:16:57.400]  它還在
[00:16:57.400 --> 00:16:59.400]  當然有學者的解釋
[00:16:59.400 --> 00:17:01.400]  約旦河真的不是很深
[00:17:01.400 --> 00:17:04.400]  約旦河的河床不是很深
[00:17:04.400 --> 00:17:07.400]  當水退或者乾旱的時候
[00:17:07.400 --> 00:17:09.400]  可能會看到一些石頭露出水面
[00:17:09.400 --> 00:17:11.400]  讓以色列人看到
[00:17:11.400 --> 00:17:13.400]  但是你沖下來
[00:17:13.400 --> 00:17:16.400]  正常都會全部沖散了
[00:17:16.400 --> 00:17:19.400]  我自己最不明白的地方就是
[00:17:19.400 --> 00:17:22.400]  神沒有吩咐約書亞
[00:17:22.400 --> 00:17:25.400]  另外立12塊石頭在河床
[00:17:25.400 --> 00:17:27.400]  這段經文你會發覺
[00:17:27.400 --> 00:17:29.400]  整個的信息鋪排
[00:17:29.400 --> 00:17:31.400]  很明顯的就是
[00:17:31.400 --> 00:17:32.400]  聽命
[00:17:32.400 --> 00:17:34.400]  神吩咐約書亞
[00:17:34.400 --> 00:17:36.400]  約書亞吩咐以色列人
[00:17:36.400 --> 00:17:38.400]  以色列人按吩咐而行
[00:17:38.400 --> 00:17:40.400]  但是
[00:17:40.400 --> 00:17:41.400]  在這裡
[00:17:41.400 --> 00:17:44.400]  約書亞好像沒有什麼聽命
[00:17:44.400 --> 00:17:45.400]  你看看第十節
[00:17:45.400 --> 00:17:47.400]  他說台約貴的祭司
[00:17:47.400 --> 00:17:49.400]  站在約旦河中
[00:17:49.400 --> 00:17:54.400]  等耶和華曉遇約書亞吩咐百姓的事辦完了
[00:17:54.400 --> 00:17:55.400]  聽命
[00:17:55.400 --> 00:17:57.400]  這個信息不斷重複
[00:17:57.400 --> 00:18:00.400]  是照摩西所吩咐約書亞的一切話
[00:18:00.400 --> 00:18:03.400]  於是百姓急速過去了
[00:18:03.400 --> 00:18:04.400]  整個圖畫都是
[00:18:04.400 --> 00:18:05.400]  上帝怎麼說
[00:18:05.400 --> 00:18:06.400]  他怎麼做
[00:18:06.400 --> 00:18:07.400]  摩西以前怎麼說
[00:18:07.400 --> 00:18:08.400]  他就照做
[00:18:08.400 --> 00:18:11.400]  是按上帝的指示
[00:18:11.400 --> 00:18:14.400]  為什麼約書亞自作主張
[00:18:14.400 --> 00:18:16.400]  另外立一堆石頭呢?
[00:18:17.400 --> 00:18:20.400]  所以我想提供另外一個解釋
[00:18:20.400 --> 00:18:23.400]  這個解釋
[00:18:23.400 --> 00:18:29.400]  可能已經過了
[00:18:29.400 --> 00:18:34.400]  這個解釋
[00:18:34.400 --> 00:18:36.400]  其實我的理解
[00:18:36.400 --> 00:18:39.400]  約書亞沒有另外立一堆石頭
[00:18:39.400 --> 00:18:41.400]  在第九節的原文
[00:18:41.400 --> 00:18:43.400]  其實沒有"令"字
[00:18:43.400 --> 00:18:45.400]  另外這個字在原文沒有
[00:18:46.400 --> 00:18:47.400]  所以
[00:18:47.400 --> 00:18:51.400]  約書亞在祭司站立在河床的地方
[00:18:51.400 --> 00:18:53.400]  他選擇了十二塊石頭
[00:18:53.400 --> 00:18:55.400]  或者立了十二塊石頭
[00:18:55.400 --> 00:18:57.400]  然後就叫那十二個人
[00:18:57.400 --> 00:19:00.400]  崗台到岸上
[00:19:00.400 --> 00:19:03.400]  放在他們住宿的地方
[00:19:03.400 --> 00:19:04.400]  在第八節
[00:19:04.400 --> 00:19:07.400]  你留意八節最後有"那"類字
[00:19:07.400 --> 00:19:11.400]  就對應第九節最後"那"類字
