
[00:00:00.000 --> 00:00:06.520]  今日頌讀的經文是詩篇65篇1至13節
[00:04:42.240 --> 00:04:43.240]  當我們失落
[00:04:43.240 --> 00:04:44.920]  或者我們迷失的時候
[00:04:44.920 --> 00:04:46.120]  你會指教我們
[00:04:46.120 --> 00:04:47.560]  你會提醒我們
[00:04:47.560 --> 00:04:49.080]  今天我們一起來
[00:04:49.080 --> 00:04:50.920]  再一次重溫
[00:04:50.920 --> 00:04:52.720]  重讀你的話語
[00:04:52.720 --> 00:04:54.920]  求你再一次激勵我們
[00:04:54.920 --> 00:04:55.960]  提醒我們
[00:04:55.960 --> 00:04:58.720]  讓我們帶著合宜的心去到你的庚前
[00:04:58.720 --> 00:05:00.640]  恭敬將來的時間交託給你
[00:05:00.640 --> 00:05:03.320]  幫助每位聆聽的兄弟姐妹聽得明白
[00:05:03.320 --> 00:05:04.840]  宣講的講得清楚
[00:05:04.840 --> 00:05:06.440]  獻上我們衷心的禱告
[00:05:06.440 --> 00:05:08.840]  奉靠基督耶穌得聖的聖名祈求
[00:05:08.840 --> 00:05:09.840]  Amen
[00:05:09.840 --> 00:05:12.720]  今天我的聲音有一點
[00:05:12.720 --> 00:05:14.960]  比較厚一點
[00:05:14.960 --> 00:05:16.760]  大家忍耐一下
[00:05:16.760 --> 00:05:18.760]  我怕說著說著會走音
[00:05:18.760 --> 00:05:20.280]  我們一起看
[00:05:20.280 --> 00:05:22.280]  詩篇65篇
[00:05:22.280 --> 00:05:26.640]  第一節至第四節是第一個的意象和段落
[00:05:26.640 --> 00:05:27.920]  在這裏
[00:05:27.920 --> 00:05:28.840]  神啊!
[00:05:28.840 --> 00:05:31.360]  錫安的人都要等候讚美你
[00:05:31.360 --> 00:05:34.320]  所許的緣也要向你償還
[00:05:34.320 --> 00:05:35.320]  這是第一節
[00:05:35.320 --> 00:05:36.240]  第四節
[00:05:36.240 --> 00:05:38.600]  你所揀選使他親近你
[00:05:38.600 --> 00:05:40.360]  住在你院中
[00:05:40.360 --> 00:05:42.360]  這人便為有福
[00:05:42.360 --> 00:05:44.200]  我們必因你的居所
[00:05:44.200 --> 00:05:45.880]  你聖殿的美福
[00:05:45.880 --> 00:05:46.880]  知足了
[00:05:46.880 --> 00:05:49.480]  你見到第一節至第四節
[00:05:49.480 --> 00:05:51.000]  在說錫安
[00:05:51.000 --> 00:05:53.560]  和在說上帝的院舍
[00:05:53.560 --> 00:05:55.080]  上帝的居所
[00:05:55.080 --> 00:05:56.360]  和聖殿
[00:05:56.360 --> 00:06:00.440]  這一堆字眼其實在說同一個地方
[00:06:00.880 --> 00:06:02.360]  就是上帝的聖殿
[00:06:02.360 --> 00:06:05.920]  去到殿裏面去敬拜上帝
[00:06:05.920 --> 00:06:08.520]  詩人第一個要我們看到的意象
[00:06:08.520 --> 00:06:10.560]  他將鏡頭放在
[00:06:10.560 --> 00:06:12.840]  去到一個很宏偉的
[00:06:12.840 --> 00:06:14.120]  一個以色列人
[00:06:14.120 --> 00:06:16.680]  每年豐收感恩的時候
[00:06:16.680 --> 00:06:18.760]  去到這個聖殿當中
[00:06:18.760 --> 00:06:21.600]  敬拜讚美神的這個情景
[00:06:21.600 --> 00:06:26.560]  當你有豐收的日子裏面
[00:06:26.560 --> 00:06:30.560]  原則上大家會帶著歡欣雀躍的心
[00:06:30.560 --> 00:06:32.400]  興高采烈的
[00:06:32.400 --> 00:06:34.600]  甚至有時候會嘈吵
[00:06:34.600 --> 00:06:37.280]  去到這個聖殿裏面敬拜神
[00:06:37.280 --> 00:06:39.640]  不過在經文裏面
[00:06:39.640 --> 00:06:43.840]  詩人用一個我們不是很習慣的字眼
[00:06:43.840 --> 00:06:45.920]  去說敬拜
[00:06:45.920 --> 00:06:48.440]  去到這個聖殿當中的時候
[00:06:48.440 --> 00:06:50.640]  不是用嘈吵的方式
[00:06:50.640 --> 00:06:52.200]  在經文第一節裏面
[00:06:52.200 --> 00:06:54.760]  錫安的人都等候讚美你
[00:06:54.760 --> 00:06:57.560]  等候這個字是和合本的翻譯
[00:06:58.560 --> 00:07:00.800]  原文用的那個字眼
[00:07:00.800 --> 00:07:02.400]  是用沉默
[00:07:02.400 --> 00:07:03.920]  Dumiyah
[00:07:03.920 --> 00:07:07.640]  沉默這個字其實不只是在這裏出現的
[00:07:07.640 --> 00:07:09.360]  其實早一點的篇幅
[00:07:09.360 --> 00:07:12.280]  在詩篇第62篇第一節
[00:07:12.280 --> 00:07:13.880]  大家唱歌唱過的
[00:07:13.880 --> 00:07:15.880]  我的心默然無聲
[00:07:15.880 --> 00:07:17.280]  專等候神
[00:07:17.280 --> 00:07:19.080]  那個默然無聲
[00:07:19.080 --> 00:07:20.040]  默默無聲
[00:07:20.040 --> 00:07:21.120]  就是用回同一個字了
[00:07:21.120 --> 00:07:22.120]  Dumiyah
[00:07:22.120 --> 00:07:24.920]  詩人去到聖殿
[00:07:24.920 --> 00:07:27.040]  帶著一些的祭物
[00:07:27.040 --> 00:07:28.720]  帶著感恩的心
[00:07:28.720 --> 00:07:30.600]  去到聖殿當中
[00:07:30.600 --> 00:07:31.920]  他第一樣東西
[00:07:31.920 --> 00:07:34.560]  他要帶著的不是那種
[00:07:34.560 --> 00:07:35.800]  嘈圈巴閉
[00:07:35.800 --> 00:07:37.120]  不是興高采烈
[00:07:37.120 --> 00:07:39.080]  而是帶著一種肅靜
[00:07:39.080 --> 00:07:40.520]  安靜的心
[00:07:40.520 --> 00:07:42.040]  去到這個地方
[00:07:42.040 --> 00:07:43.240]  來敬拜神
[00:07:43.240 --> 00:07:45.600]  當然那個聖殿很宏偉
[00:07:45.600 --> 00:07:48.960]  令到人可能帶著一種莊嚴的心
[00:07:48.960 --> 00:07:50.880]  去到上帝的庚前
[00:07:50.880 --> 00:07:51.840]  不過
[00:07:51.840 --> 00:07:54.600]  經文裏面他再繼續說那個沉默
[00:07:54.600 --> 00:07:56.960]  就不是因為那個建築物有多麼宏偉
[00:07:56.960 --> 00:07:58.640]  又或者那個地方
[00:07:58.640 --> 00:08:01.240]  那個氣氛是很寧靜的
[00:08:01.240 --> 00:08:03.360]  令到大家不敢出聲
[00:08:03.360 --> 00:08:06.240]  然後在第二節到第三節就說到
[00:08:06.240 --> 00:08:08.840]  為什麼詩人會變得沉默呢?
[00:08:08.840 --> 00:08:10.440]  聽禱告的主
[00:08:10.440 --> 00:08:12.400]  凡有血氣的都要來咒你
[00:08:12.400 --> 00:08:14.240]  因為第三節裏面特別說
[00:08:14.240 --> 00:08:16.040]  罪孽性了我
[00:08:16.040 --> 00:08:17.960]  至於我們的過犯
[00:08:17.960 --> 00:08:19.840]  你都要赦免
[00:08:19.840 --> 00:08:22.840]  經文裏面他特別提到
[00:08:22.840 --> 00:08:24.440]  那個沉默
[00:08:24.720 --> 00:08:27.880]  那個敬拜者去到上帝的聖殿當中
[00:08:27.880 --> 00:08:29.000]  不出聲
[00:08:29.000 --> 00:08:32.680]  不是因為那個環境氣氛
[00:08:32.680 --> 00:08:36.320]  令到他有一種這樣的表達
[00:08:36.320 --> 00:08:38.240]  而是他想起自己
[00:08:38.240 --> 00:08:39.960]  他回想自己
[00:08:39.960 --> 00:08:43.400]  看到他自己的生命的真章
[00:08:43.400 --> 00:08:45.600]  看到自己生命的真相
[00:08:45.600 --> 00:08:46.760]  他發現
[00:08:46.760 --> 00:08:48.520]  他是充滿了罪的
[00:08:48.520 --> 00:08:51.440]  在這裏面說的那個罪孽的字
[00:08:51.440 --> 00:08:53.280]  其實不是只是說一件事
[00:08:53.280 --> 00:08:56.000]  或者那件罪行是什麼
[00:08:56.000 --> 00:08:58.480]  那個罪孽是說一個
[00:08:58.480 --> 00:09:01.160]  籠罩著他好像一個權勢一樣
[00:09:01.160 --> 00:09:04.520]  他在江湖裏面身不由己
[00:09:04.520 --> 00:09:06.080]  在他的生活當中
[00:09:06.080 --> 00:09:07.560]  或多或少
[00:09:07.560 --> 00:09:08.880]  他未必想的
[00:09:08.880 --> 00:09:12.120]  但是好像這個世界就有一種洪流
[00:09:12.120 --> 00:09:13.520]  有一種壓力
[00:09:13.520 --> 00:09:15.680]  令到他不知不覺
[00:09:15.680 --> 00:09:18.200]  又或者不情願之下
[00:09:18.200 --> 00:09:22.120]  就做了一些上帝不起悅的事情
[00:09:22.120 --> 00:09:24.240]  所以那個罪孽性的我
[00:09:24.240 --> 00:09:25.000]  是在說
[00:09:25.000 --> 00:09:27.760]  原來他活在一個世界裏面
[00:09:27.760 --> 00:09:28.880]  是敵黨神的
[00:09:28.880 --> 00:09:31.920]  是一個他自己不由自主
[00:09:31.920 --> 00:09:34.200]  甚至他自己想做好
[00:09:34.200 --> 00:09:35.440]  但是沒有能力
[00:09:35.440 --> 00:09:38.840]  以致被那種罪惡的權勢勝過
[00:09:38.840 --> 00:09:42.720]  那種面對著這個聖殿敬拜的時候
[00:09:42.720 --> 00:09:45.160]  他心裏面有一種慚愧
[00:09:45.160 --> 00:09:46.880]  有一種感受
[00:09:46.880 --> 00:09:49.640]  覺得很不配的那種經歷
[00:09:50.280 --> 00:09:52.760]  所以在這裏面使人
[00:09:52.760 --> 00:09:54.760]  去到上帝的聖殿當中
[00:09:54.760 --> 00:09:55.960]  他不出聲
[00:09:55.960 --> 00:09:57.160]  他安靜
[00:09:57.160 --> 00:09:59.120]  他那種安靜
[00:09:59.120 --> 00:10:03.560]  大致都是檢視自己生命裏面的狀態
[00:10:03.560 --> 00:10:06.320]  我不知道大家是否同意
[00:10:06.320 --> 00:10:08.000]  當然在聖經裏面
[00:10:08.000 --> 00:10:09.360]  很多時候都會說到
[00:10:09.360 --> 00:10:11.440]  我們要鼓失彈琴
[00:10:11.440 --> 00:10:13.920]  高聲地讚美上帝
[00:10:13.920 --> 00:10:16.560]  但是原來去到某一時的讚美
[00:10:16.560 --> 00:10:19.440]  去到某一些時間
[00:10:19.440 --> 00:10:21.800]  你發覺你不敢唱
[00:10:21.800 --> 00:10:24.720]  你未必是因為覺得戴得不好
[00:10:24.720 --> 00:10:28.240]  或者音樂等等的客觀條件
[00:10:28.240 --> 00:10:30.240]  而是當你在讚美的時候
[00:10:30.240 --> 00:10:31.680]  你想聽一下
[00:10:31.680 --> 00:10:33.560]  甚至你想靜一下
[00:10:33.560 --> 00:10:36.080]  去看看自己裏面發生了什麼事
[00:10:36.080 --> 00:10:37.720]  人大了
[00:10:37.720 --> 00:10:39.720]  我想我自己可能在座裏面
[00:10:39.720 --> 00:10:41.160]  有些男士都是這樣的
[00:10:41.160 --> 00:10:42.800]  人大了的時候
[00:10:42.800 --> 00:10:44.520]  那種沉默
[00:10:44.520 --> 00:10:46.280]  帶著的是一種
[00:10:46.280 --> 00:10:49.240]  恭敬的心去到上帝的庚前
[00:10:49.240 --> 00:10:51.480]  而這種沉默不是不合作
[00:10:51.480 --> 00:10:54.480]  不是和大家慶高采烈唱詩的時候
[00:10:54.480 --> 00:10:55.880]  在唱反調
[00:10:55.880 --> 00:10:57.160]  而是在說
[00:10:57.160 --> 00:11:00.560]  自己檢視到自己心靈的狀態
[00:11:00.560 --> 00:11:01.960]  你發現自己
[00:11:01.960 --> 00:11:03.960]  你要看自己的時候
[00:11:03.960 --> 00:11:06.440]  你想靜下來
[00:11:06.440 --> 00:11:09.880]  好好體會敬拜是一回什麼的事
[00:11:09.880 --> 00:11:14.200]  這種心態其實是一種很深度的經歷
[00:11:14.200 --> 00:11:15.240]  在新約裏面
[00:11:15.240 --> 00:11:18.000]  耶穌基督都用過這樣的比喻
[00:11:18.000 --> 00:11:20.400]  來去說
[00:11:20.400 --> 00:11:23.040]  敬拜人的那種狀態
[00:11:23.040 --> 00:11:25.520]  路加福音第十八章九至十四節
[00:11:25.520 --> 00:11:28.960]  耶穌就曾經用過聖殿的敬拜
[00:11:28.960 --> 00:11:31.160]  說兩班人的比喻
[00:11:31.160 --> 00:11:33.800]  來去說一個這樣的狀況
[00:11:33.800 --> 00:11:36.560]  耶穌在第十八章第九節
[00:11:36.560 --> 00:11:38.880]  耶穌向那將著自己是義人
[00:11:38.880 --> 00:11:40.160]  藐視別人
[00:11:40.160 --> 00:11:41.360]  就設一個比喻
[00:11:41.360 --> 00:11:43.360]  這個是說那些法利賽人的
[00:11:43.360 --> 00:11:44.880]  一眼兩面的
[00:11:44.880 --> 00:11:45.920]  說那些人
[00:11:45.920 --> 00:11:47.520]  覺得自己
[00:11:47.520 --> 00:11:48.880]  嘩
[00:11:48.880 --> 00:11:50.480]  很大聲
[00:11:50.480 --> 00:11:51.920]  很演戲的
[00:11:51.920 --> 00:11:54.080]  他就用這個比喻來去
[00:11:54.080 --> 00:11:57.200]  指他們的生命的盲點
[00:11:57.200 --> 00:11:57.960]  在這裏說
[00:11:57.960 --> 00:12:00.160]  有兩個人上殿去禱告
[00:12:00.160 --> 00:12:01.920]  一個是法利賽人
[00:12:01.920 --> 00:12:03.160]  一個是瑞利
[00:12:03.160 --> 00:12:05.160]  然後經文我省略了
[00:12:05.160 --> 00:12:09.320]  瑞利和法利賽人的禱告不同之處就是
[00:12:09.320 --> 00:12:11.560]  法利賽人在這裏數算自己
[00:12:11.560 --> 00:12:12.920]  做得多麼好
[00:12:12.920 --> 00:12:14.920]  一個星期他禁食兩次
[00:12:14.920 --> 00:12:17.080]  還有周濟窮人
[00:12:17.080 --> 00:12:19.960]  他又不停的去敬拜上帝
[00:12:19.960 --> 00:12:23.320]  還要說我不能侮辱某些人
[00:12:23.320 --> 00:12:25.440]  只是在敬拜神而已
[00:12:25.440 --> 00:12:27.320]  不過他好像為自己
[00:12:27.320 --> 00:12:29.040]  寫下一個在上帝面前
[00:12:29.040 --> 00:12:30.600]  稟報自己有多麼好
[00:12:30.600 --> 00:12:32.600]  這個是法利賽人
[00:12:32.600 --> 00:12:34.600]  至於那個瑞利
[00:12:34.600 --> 00:12:35.680]  耶穌特別說
[00:12:35.680 --> 00:12:36.600]  第十三節
[00:12:36.600 --> 00:12:39.000]  那瑞利遠遠的站著
[00:12:39.000 --> 00:12:40.680]  說的是距離
[00:12:40.680 --> 00:12:43.160]  連舉目望天也不敢
[00:12:43.160 --> 00:12:45.160]  只隨著空說
[00:12:45.160 --> 00:12:49.960]  神啊開恩可憐我這個罪人
[00:12:49.960 --> 00:12:51.760]  我告訴你們
[00:12:51.760 --> 00:12:52.760]  這人回家
[00:12:52.760 --> 00:12:54.760]  被那人倒算為異了
[00:12:54.760 --> 00:12:56.760]  因為凡至高的必降為卑
[00:12:56.760 --> 00:12:59.560]  至卑的必升為高
[00:12:59.560 --> 00:13:01.160]  在經文裏面
[00:13:01.160 --> 00:13:03.640]  其實耶穌基督要說的是一個敬拜
[00:13:03.640 --> 00:13:05.160]  去到聖殿當中
[00:13:05.160 --> 00:13:07.160]  去到一個神聖的地方
[00:13:07.160 --> 00:13:09.160]  去到敬拜上帝
[00:13:09.160 --> 00:13:12.360]  不過你帶著什麼心態
[00:13:12.360 --> 00:13:14.360]  那件事是很重要的
[00:13:14.360 --> 00:13:17.160]  不是一定要唱詩唱得很大聲
[00:13:17.160 --> 00:13:18.760]  或者祈禱很亮麗
[00:13:18.760 --> 00:13:22.360]  甚至數算自己做得很理想的地方
[00:13:22.360 --> 00:13:24.760]  那個禱告就蒙到月立了
[00:13:24.760 --> 00:13:27.560]  耶穌基督反而在這裏面說
[00:13:27.560 --> 00:13:31.360]  那個願意揭開自己的心
[00:13:31.360 --> 00:13:33.960]  看到自己生命的不時
[00:13:33.960 --> 00:13:35.960]  他以罪人自稱
[00:13:35.960 --> 00:13:38.360]  以罪孽壓過自己
[00:13:38.360 --> 00:13:39.560]  在生命裏面
[00:13:39.560 --> 00:13:41.760]  他發覺自己很輕忽的時候
[00:13:41.760 --> 00:13:43.760]  這種心靈的狀態
[00:13:43.760 --> 00:13:45.760]  他向上帝表達的時候
[00:13:45.760 --> 00:13:51.360]  耶穌說反而這個才稱為真正的義人
[00:13:51.360 --> 00:13:56.360]  宗教聚會崇拜不會盛化我們自己的生命
[00:13:56.360 --> 00:13:58.960]  我們來到這裏當中
[00:13:58.960 --> 00:14:02.560]  不是因為我們自覺自己做得很好
[00:14:02.560 --> 00:14:06.560]  而是我們發現我們自己的生命很需要上帝
[00:14:06.560 --> 00:14:09.960]  我們生命其實都是破破爛爛的生命
[00:14:09.960 --> 00:14:11.960]  有意無意都好
[00:14:11.960 --> 00:14:16.560]  這個世界好像一個籠罩著的權勢
[00:14:16.560 --> 00:14:18.560]  令到我們在生活當中
[00:14:18.560 --> 00:14:21.960]  被這個文化或者生命裏面
[00:14:21.960 --> 00:14:24.760]  過去有一些的積雜、遺憾
[00:14:24.760 --> 00:14:28.560]  以致我們沒有辦法好好地去踏前
[00:14:28.560 --> 00:14:31.360]  斯人他帶著一份這樣的心
[00:14:31.360 --> 00:14:32.960]  去到聖殿當中
[00:14:32.960 --> 00:14:34.960]  來敬拜上帝
[00:14:34.960 --> 00:14:39.960]  而這種敬拜是帶著默然無聲
[00:14:39.960 --> 00:14:42.960]  這種沉默也是敬拜的一種
[00:14:42.960 --> 00:14:44.960]  所以弟兄姊妹
[00:14:44.960 --> 00:14:46.960]  在這裏斯人的起點
[00:14:46.960 --> 00:14:49.760]  這裏去到每一年的感恩
[00:14:49.760 --> 00:14:52.760]  他是帶著檢視自己生命
[00:14:52.760 --> 00:14:56.360]  重新來到發現自己生命的真相
[00:14:56.360 --> 00:14:59.760]  去到上帝的殿中來作為敬拜
[00:14:59.760 --> 00:15:01.760]  這個場合
[00:15:01.760 --> 00:15:04.160]  這個教會的敬拜
[00:15:04.160 --> 00:15:05.560]  我們都是美輪美奐
[00:15:05.560 --> 00:15:07.560]  我們都很用心來預備的
[00:15:07.560 --> 00:15:12.560]  不過神聖的詩歌不會將我們聖化的
[00:15:12.560 --> 00:15:17.160]  我們說的話說得很漂亮
[00:15:17.160 --> 00:15:20.160]  都不會為我們自己的生命漂白的
[00:15:20.160 --> 00:15:23.160]  我們來到上帝的殿裏面
[00:15:23.160 --> 00:15:27.560]  我們只是將我們自己破爛不堪的生命
[00:15:27.560 --> 00:15:29.560]  呈現在上帝面前
[00:15:29.560 --> 00:15:31.960]  向上帝傾心吐意
[00:15:31.960 --> 00:15:34.560]  將我們自己生命的問題
[00:15:34.560 --> 00:15:37.560]  將我們自己生命的真相向上帝表明
[00:15:37.560 --> 00:15:39.560]  這個是敬拜的起點
[00:15:39.560 --> 00:15:41.560]  也是敬拜的第一步
[00:15:41.560 --> 00:15:45.560]  我看過一個在網上的故事
[00:15:45.560 --> 00:15:49.560]  那個故事是講到有一對兄弟
[00:15:49.560 --> 00:15:52.560]  這對兄弟每個星期都會去教會
[00:15:52.560 --> 00:15:54.560]  他們去教會的目的
[00:15:54.560 --> 00:15:56.560]  就是因為這兩個兄弟
[00:15:56.560 --> 00:15:59.560]  屬於一種掛名的信徒
[00:15:59.560 --> 00:16:01.560]  但是他們很勤力的
[00:16:01.560 --> 00:16:04.160]  雖然他們是掛名信徒
[00:16:04.160 --> 00:16:07.560]  但是他們希望藉著這些宗教聚會
[00:16:07.560 --> 00:16:11.560]  令他們自己給人感覺上是一個好的人
[00:16:11.560 --> 00:16:12.560]  但是離開了崇拜
[00:16:12.560 --> 00:16:14.560]  離開了禮拜堂之後
[00:16:14.560 --> 00:16:16.560]  其實他們的私德是很敗壞的
[00:16:16.560 --> 00:16:18.560]  總之壞事作盡
[00:16:18.560 --> 00:16:20.560]  但是每個禮拜他們都會回來
[00:16:20.560 --> 00:16:22.560]  而且都很慷慨
[00:16:22.560 --> 00:16:25.560]  願意給一點香油錢
[00:16:25.560 --> 00:16:27.560]  做一些善事
[00:16:27.560 --> 00:16:29.560]  來做一些奉獻
[00:16:29.560 --> 00:16:31.560]  來給教會
[00:16:31.560 --> 00:16:35.960]  這兩個兄弟其中一個弟弟因病去世了
[00:16:35.960 --> 00:16:37.960]  去世之後
[00:16:37.960 --> 00:16:41.960]  這個哥哥在安息禮拜的安排裏
[00:16:41.960 --> 00:16:44.960]  就跟主禮的牧師說
[00:16:44.960 --> 00:16:48.960]  牧師,在接下來的安息禮拜
[00:16:48.960 --> 00:16:50.960]  請你幫我一個忙
[00:16:50.960 --> 00:16:52.960]  在安息禮拜裏
[00:16:52.960 --> 00:16:56.960]  請你盡量把我的弟弟說成是一個聖人
[00:16:56.960 --> 00:17:00.960]  然後就說好好照顧他
[00:17:00.960 --> 00:17:04.360]  我希望你用你的講章
[00:17:04.360 --> 00:17:07.360]  整個事件聚焦在他身上
[00:17:07.360 --> 00:17:09.360]  唱好他
[00:17:09.360 --> 00:17:11.360]  讓他帶著聖人
[00:17:11.360 --> 00:17:14.360]  好人的身份離開這個世界
[00:17:14.360 --> 00:17:16.360]  這個牧師就答應了他
[00:17:16.360 --> 00:17:19.360]  當這個牧師答應了的時候
[00:17:19.360 --> 00:17:21.360]  這個哥哥
[00:17:21.360 --> 00:17:23.360]  有錢的哥哥就說
[00:17:23.360 --> 00:17:25.360]  當你答應了的時候
[00:17:25.360 --> 00:17:27.360]  教會的裝修包在我身上
[00:17:27.360 --> 00:17:29.360]  如果有人這樣說的話
[00:17:29.360 --> 00:17:31.360]  我都會答應
[00:17:31.360 --> 00:17:36.360]  接著這個牧師就預備了安息禮拜的第二天
[00:17:36.360 --> 00:17:38.360]  在第二天的時候
[00:17:38.360 --> 00:17:40.360]  在安息禮拜進行的時候
[00:17:40.360 --> 00:17:45.360]  這個牧師就一直說訊息
[00:17:45.360 --> 00:17:47.360]  一直說的時候,說到尾段
[00:17:47.360 --> 00:17:49.360]  就說死去的這個弟弟
[00:17:49.360 --> 00:17:51.360]  其實是一個壞事做盡的人
[00:17:51.360 --> 00:17:54.360]  他的私德甚為敗壞
[00:17:54.360 --> 00:17:56.360]  而且他是一個拋妻棄女
[00:17:56.360 --> 00:17:59.360]  一個很差的人
[00:17:59.360 --> 00:18:01.360]  壞事做盡
[00:18:01.360 --> 00:18:03.360]  一直數數數數
[00:18:03.360 --> 00:18:05.360]  當這個牧師一直說的時候
[00:18:05.360 --> 00:18:07.360]  那個哥哥臉都青了
[00:18:07.360 --> 00:18:09.360]  這樣都可以,答應了我,說好事
[00:18:09.360 --> 00:18:11.360]  唱好我
[00:18:11.360 --> 00:18:13.360]  接著下面其他那些人
[00:18:13.360 --> 00:18:15.360]  都沒有去過一個這麼真誠的喪禮
[00:18:15.360 --> 00:18:17.360]  說那個人的不是
[00:18:17.360 --> 00:18:19.360]  說完所有的東西
