
[00:00:00.000 --> 00:00:02.240]  我們今天要聽神的說話
[00:03:53.120 --> 00:03:53.680]  是不是?
[00:03:53.680 --> 00:03:56.880]  他不可以用任何形式去舉薦他自己
[00:03:56.880 --> 00:03:57.800]  三章一節
[00:03:57.800 --> 00:04:00.960]  他也不可以高舉人的智慧和能力
[00:04:00.960 --> 00:04:03.840]  要誇的只能夠誇自己的軟弱
[00:04:03.840 --> 00:04:06.840]  十一章一節到十二章十三節
[00:04:06.840 --> 00:04:14.400]  這個是作為基督所猜派的傳道者
[00:04:14.400 --> 00:04:15.400]  就是他的身份
[00:04:15.400 --> 00:04:17.240]  以及他要傳講的道
[00:04:17.240 --> 00:04:19.400]  就是信息所限定了的
[00:04:19.520 --> 00:04:21.120]  他的身份和信息
[00:04:21.120 --> 00:04:23.720]  都限定了他不可以做這些事情
[00:04:23.720 --> 00:04:26.080]  他們玩的遊戲他玩不到
[00:04:26.080 --> 00:04:28.280]  他們高舉的做法
[00:04:28.280 --> 00:04:30.840]  他自己認為是說不通的
[00:04:30.840 --> 00:04:33.520]  這裡說的是不通達的意思
[00:04:33.520 --> 00:04:36.080]  大家都在不同的平台上
[00:04:36.080 --> 00:04:38.600]  怎麼可以互相比較呢?
[00:04:38.600 --> 00:04:40.280]  各位姐妹
[00:04:40.280 --> 00:04:44.440]  我們知道這個真的是一個推銷和自我推銷
[00:04:44.440 --> 00:04:47.200]  self-advertise(自我宣傳)的年代
[00:04:47.200 --> 00:04:49.160]  每個人都是推銷員
[00:04:49.440 --> 00:04:52.520]  不是推銷你賣的產品
[00:04:52.520 --> 00:04:54.840]  就是推銷你自己
[00:04:54.840 --> 00:04:58.120]  其實推銷自己比推銷你的產品更重要
[00:04:58.120 --> 00:05:03.080]  因為你自己就是你所賣的產品的最重要的品牌
[00:05:03.080 --> 00:05:03.600]  是不是?
[00:05:03.600 --> 00:05:07.360]  很多店的老闆和生產者
[00:05:07.360 --> 00:05:10.200]  如今都不喜歡退居幕後
[00:05:10.200 --> 00:05:12.280]  而跑到鏡頭面前
[00:05:12.280 --> 00:05:14.440]  親自介紹自己所做
[00:05:14.440 --> 00:05:15.800]  自己所出產的產品
[00:05:15.800 --> 00:05:16.280]  是不是?
[00:05:16.280 --> 00:05:17.280]  所以呢
[00:05:17.440 --> 00:05:19.680]  特別是現在你經常看YouTube
[00:05:19.680 --> 00:05:21.920]  你真的認識了很多咖啡師
[00:05:21.920 --> 00:05:22.800]  製餅師
[00:05:22.800 --> 00:05:23.360]  廚師
[00:05:23.360 --> 00:05:24.000]  設計師
[00:05:24.000 --> 00:05:24.440]  是不是?
[00:05:24.440 --> 00:05:25.640]  從前
[00:05:25.640 --> 00:05:30.480]  我只知道街口那一家餅店的蛋撻好吃
[00:05:30.480 --> 00:05:33.040]  我不知道那個製餅師傅是誰
[00:05:33.040 --> 00:05:34.200]  今天呢
[00:05:34.200 --> 00:05:37.160]  那個製餅師傅就會自己粉墨登場
[00:05:37.160 --> 00:05:40.040]  穿著全新的白色工作服
[00:05:40.040 --> 00:05:44.240]  然後解說他一絲不苟地用十八個工序
[00:05:44.240 --> 00:05:47.200]  你去精心烘焙出一個蛋撻來
[00:05:47.200 --> 00:05:47.760]  是不是?
[00:05:47.760 --> 00:05:50.280]  一個涼茶店的老闆
[00:05:50.280 --> 00:05:51.000]  好熱衷
[00:05:51.000 --> 00:05:54.960]  擔任他店的廣告片的主角
[00:05:54.960 --> 00:06:00.360]  至於那些在巴士車身擺成特務尖士邦
[00:06:00.360 --> 00:06:03.760]  這樣的姿勢的那些補習社的名師的廣告
[00:06:03.760 --> 00:06:05.720]  我猜我們都見怪不怪了
[00:06:05.720 --> 00:06:07.680]  我要說
[00:06:07.680 --> 00:06:10.280]  這樣子自我宣傳的風氣
[00:06:10.280 --> 00:06:11.640]  也會影響教會的
[00:06:11.640 --> 00:06:13.880]  我答應
[00:06:13.880 --> 00:06:16.800]  某個地區的教會主令陪寧聚會
[00:06:16.800 --> 00:06:18.680]  他首先就要求
[00:06:18.680 --> 00:06:20.000]  說完
[00:06:20.000 --> 00:06:22.360]  才寫一段自我介紹的文字
[00:06:22.360 --> 00:06:25.120]  不是說你的個人簡歷
[00:06:25.120 --> 00:06:27.800]  而是要你講一下你自己
[00:06:27.800 --> 00:06:32.040]  有些什麼要讓人必聽的特點
[00:06:32.040 --> 00:06:33.640]  這個真的很受不了
[00:06:33.640 --> 00:06:34.640]  很奇怪的事情
[00:06:34.640 --> 00:06:36.120]  明明是你們請我
[00:06:36.120 --> 00:06:37.280]  現在接著要說
[00:06:37.280 --> 00:06:39.360]  我有些什麼值得你請的理由
[00:06:39.360 --> 00:06:40.480]  怎麼說呢?
[00:06:40.480 --> 00:06:42.440]  例如我高大英俊
[00:06:42.440 --> 00:06:43.560]  我的聲音洪亮
[00:06:43.560 --> 00:06:45.000]  我的說話幽默
[00:06:45.000 --> 00:06:46.240]  我的思想獨到
[00:06:46.240 --> 00:06:47.400]  我的信息接地氣
[00:06:47.400 --> 00:06:48.320]  對不起
[00:06:48.320 --> 00:06:49.960]  剛才說的話我通通都沒有
[00:06:49.960 --> 00:06:53.200]  接著在聚會前不久
[00:06:53.200 --> 00:06:54.920]  大會又要求
[00:06:54.920 --> 00:06:57.040]  說完自拍一條短片
[00:06:57.040 --> 00:06:59.000]  為陪寧會做宣傳
[00:06:59.000 --> 00:07:00.760]  自己宣傳自己
[00:07:00.760 --> 00:07:03.880]  然後將那個宣傳片放在不同的堂會裡面播放
[00:07:03.880 --> 00:07:06.440]  我是一個過時落伍的人
[00:07:06.440 --> 00:07:07.720]  我很討厭
[00:07:07.720 --> 00:07:09.160]  我簡直要用討厭這個字
[00:07:09.160 --> 00:07:10.280]  就是自我宣傳
[00:07:11.840 --> 00:07:13.840]  多次拒絕
[00:07:13.840 --> 00:07:15.160]  配合他們做
[00:07:15.160 --> 00:07:16.640]  於是被人罵得飛起來
[00:07:16.640 --> 00:07:18.120]  如今學乖了
[00:07:18.120 --> 00:07:19.600]  先小人後君子
[00:07:19.600 --> 00:07:21.520]  在答應邀約之前
[00:07:21.520 --> 00:07:22.680]  我首先講明
[00:07:22.680 --> 00:07:24.720]  我只是負責預備講章
[00:07:24.720 --> 00:07:26.040]  我不做宣傳的
[00:07:26.040 --> 00:07:29.320]  否則我就會臨時退縮不說的了
[00:07:29.320 --> 00:07:34.720]  這樣做會減少一些直接衝突的
[00:07:34.720 --> 00:07:36.840]  不過在背後被人指點點
[00:07:36.840 --> 00:07:37.920]  說我不合時宜
[00:07:37.920 --> 00:07:39.000]  這個就不用說了
[00:07:39.000 --> 00:07:39.760]  大家都知道的了
[00:07:39.760 --> 00:07:40.360]  是不是?
[00:07:41.280 --> 00:07:42.760]  今天很多教會
[00:07:42.760 --> 00:07:43.960]  很多機構
[00:07:43.960 --> 00:07:47.120]  當要作聲一些主管級的同工
[00:07:47.120 --> 00:07:51.520]  也會沿用外面商業世界的一貫做法
[00:07:51.520 --> 00:07:53.480]  要求同工自己申請
[00:07:53.480 --> 00:07:55.160]  並且要跟別人競爭的
[00:07:55.160 --> 00:07:57.040]  要積極爭取上位
[00:07:57.040 --> 00:07:59.120]  我真的要很慶幸
[00:07:59.120 --> 00:08:00.600]  我是屬於上一輩的人
[00:08:00.600 --> 00:08:02.640]  我工作的時候
[00:08:02.640 --> 00:08:04.800]  這樣的風氣還沒有流行的
[00:08:04.800 --> 00:08:06.840]  我的時辰生涯
[00:08:06.840 --> 00:08:08.840]  所有任命或者升遷
[00:08:08.840 --> 00:08:10.040]  都是被人冤枉出來的
[00:08:10.200 --> 00:08:11.800]  自己從來沒有爭取過
[00:08:11.800 --> 00:08:13.400]  如果今天
[00:08:13.400 --> 00:08:16.760]  在任命我做神樂院的院長之前
[00:08:16.760 --> 00:08:20.080]  我要在院董會裡面
[00:08:20.080 --> 00:08:22.440]  回答院董的提問
[00:08:22.440 --> 00:08:25.280]  你覺得你有什麼優點
[00:08:25.280 --> 00:08:27.400]  值得我們委任你做院長呢?
[00:08:27.400 --> 00:08:28.520]  我會立刻說
[00:08:28.520 --> 00:08:28.880]  沒有
[00:08:28.880 --> 00:08:29.400]  什麼都沒有
[00:08:29.400 --> 00:08:29.880]  什麼都沒有
[00:08:29.880 --> 00:08:30.680]  不用考慮我
[00:08:30.680 --> 00:08:32.280]  我說真的
[00:08:32.280 --> 00:08:33.240]  如果幾年前
[00:08:33.240 --> 00:08:35.040]  羅志強執事是這樣問我
[00:08:35.040 --> 00:08:36.240]  梁牧師
[00:08:36.240 --> 00:08:37.440]  請你說明一下
[00:08:37.440 --> 00:08:39.200]  你有什麼資歷
[00:08:39.320 --> 00:08:42.960]  為什麼值得王震找你做顧問牧師呢?
[00:08:42.960 --> 00:08:45.280]  我保證今天我不會在大家中間
[00:08:45.280 --> 00:08:47.680]  因為我一個理由都找不到
[00:08:47.680 --> 00:08:50.400]  保祿很厭惡
[00:08:50.400 --> 00:08:52.520]  這些自我宣傳的做法
[00:08:52.520 --> 00:08:54.240]  他拒絕自己
[00:08:54.240 --> 00:08:55.400]  舉薦自己
[00:08:55.400 --> 00:08:56.640]  並且
[00:08:56.640 --> 00:08:58.800]  在其他人
[00:08:58.800 --> 00:09:02.520]  要他跟那些超級使徒做比較的時候
[00:09:02.520 --> 00:09:04.120]  他首先就棄權
[00:09:04.120 --> 00:09:05.800]  我認輸
[00:09:05.800 --> 00:09:07.720]  我承認我不及他們
[00:09:08.600 --> 00:09:13.480]  因為我們不敢將自己和那自薦的人
[00:09:13.480 --> 00:09:15.360]  同列相比
[00:09:15.360 --> 00:09:17.480]  他不做這些比較
[00:09:17.480 --> 00:09:18.920]  不過
[00:09:18.920 --> 00:09:22.040]  保祿不是純粹因為謙虛
[00:09:22.040 --> 00:09:23.840]  所以拒絕自薦
[00:09:23.840 --> 00:09:26.520]  他拒絕自薦是有兩個理由的
[00:09:26.520 --> 00:09:27.640]  一方面
[00:09:27.640 --> 00:09:29.760]  好像前面所說的
[00:09:29.760 --> 00:09:32.920]  這是他的傳道身份和他所傳的道
[00:09:32.920 --> 00:09:34.920]  所加給他的約束
[00:09:34.920 --> 00:09:36.960]  他沒有辦法自我誇耀
[00:09:36.960 --> 00:09:40.200]  不可以吹噓他自己的能
[00:09:40.200 --> 00:09:41.800]  這是第一個原因
[00:09:41.800 --> 00:09:43.400]  但還有第二個原因
[00:09:43.400 --> 00:09:44.280]  第二個原因
[00:09:44.280 --> 00:09:45.040]  保祿說
[00:09:45.040 --> 00:09:46.840]  他在光陰多教會裡面
[00:09:46.840 --> 00:09:48.560]  他擁有一個特別的條件
[00:09:48.560 --> 00:09:49.800]  或者叫優勢
[00:09:49.800 --> 00:09:53.440]  是包括那些超級使徒在內的所有人
[00:09:53.440 --> 00:09:54.640]  都比不上他的
[00:09:54.640 --> 00:09:57.560]  光陰多教會是他一手傳福音
[00:09:57.560 --> 00:09:59.280]  栽培建立起來的
[00:09:59.280 --> 00:10:01.440]  信徒就是他的戰書
[00:10:01.440 --> 00:10:02.520]  所以保祿說
[00:10:02.520 --> 00:10:05.080]  我根本不需要另寫戰書
[00:10:05.400 --> 00:10:07.640]  第一個原因是他不能夠
[00:10:07.640 --> 00:10:09.480]  第二個原因是他不需要
[00:10:09.480 --> 00:10:16.120]  當保祿說到他和光陰多信徒的特殊關係
[00:10:16.120 --> 00:10:19.440]  他在光陰多教會的不可替代的角色的時候
[00:10:19.440 --> 00:10:23.320]  保祿就提出了一個界限的觀念
[00:10:23.320 --> 00:10:27.280]  我們不願意憤害誇口
[00:10:27.280 --> 00:10:30.160]  只要照上帝所量級我們的界限
[00:10:30.160 --> 00:10:32.200]  救到你們那裡
[00:10:32.200 --> 00:10:34.200]  我們並非過了自己的界限
[00:10:34.200 --> 00:10:35.800]  好想救不到你們那裡
[00:10:35.800 --> 00:10:37.680]  因為我們早到你們那裡
[00:10:37.680 --> 00:10:38.920]  傳了基督的福音
[00:10:38.920 --> 00:10:42.320]  我們不將著別人所勞碌的憤外誇口
[00:10:42.320 --> 00:10:44.960]  但指望你們信心增長的時候
[00:10:44.960 --> 00:10:46.720]  所量級我們的界限
[00:10:46.720 --> 00:10:49.960]  就可以因著你們更加開展
[00:10:49.960 --> 00:10:52.960]  得以將福音傳到你們以外的地方
[00:10:52.960 --> 00:10:54.960]  並不是在別人的界限之內
[00:10:54.960 --> 00:10:57.280]  藉著他現成的事誇口
[00:10:57.280 --> 00:10:59.000]  13到16節
[00:10:59.000 --> 00:11:00.480]  保祿說
[00:11:01.320 --> 00:11:04.280]  在上帝畫給他的地界那裡
[00:11:04.280 --> 00:11:07.280]  光陰多教會是屬於其中
[00:11:07.280 --> 00:11:13.040]  這裏和學本用了一個很罕見的舊字
[00:11:13.040 --> 00:11:16.640]  即是接觸或拉上關係的意思
[00:11:16.640 --> 00:11:18.120]  然後保祿說
[00:11:18.120 --> 00:11:19.840]  我們早到你們那裡
[00:11:19.840 --> 00:11:21.080]  傳了基督的福音
[00:11:21.080 --> 00:11:25.040]  指著保祿是第一個去光陰多傳福音的人
[00:11:25.040 --> 00:11:28.640]  在那裏開拓建立教會
[00:11:28.640 --> 00:11:29.920]  保祿說
[00:11:30.480 --> 00:11:32.200]  他不是一廂情願
[00:11:32.200 --> 00:11:34.240]  甚或是自作多情的
[00:11:34.240 --> 00:11:36.520]  和光陰多信徒攀附關係
[00:11:36.520 --> 00:11:38.480]  他和他們當然有關係
[00:11:38.480 --> 00:11:40.320]  或者更加準確的說
[00:11:40.320 --> 00:11:43.640]  是他們和保祿有割不斷的關係
[00:11:43.640 --> 00:11:45.200]  沒有保祿的傳福音
[00:11:45.200 --> 00:11:46.240]  保祿的奴婦
[00:11:46.240 --> 00:11:48.120]  就沒有第一批信徒信主
[00:11:48.120 --> 00:11:49.480]  沒有教會的建立
[00:11:49.480 --> 00:11:52.200]  當然我們說
[00:11:52.200 --> 00:11:52.840]  沒有保祿
[00:11:52.840 --> 00:11:54.400]  上帝也可以興起另一個人
[00:11:54.400 --> 00:11:55.160]  是不是?
[00:11:55.160 --> 00:11:57.200]  不是時必要保祿的
[00:11:57.200 --> 00:11:57.560]  好
[00:11:57.560 --> 00:11:58.920]  你說上帝這個元素
[00:11:58.920 --> 00:11:59.880]  那我就要說
[00:11:59.880 --> 00:12:01.400]  但是現在事實上
[00:12:01.400 --> 00:12:02.240]  是保祿
[00:12:02.240 --> 00:12:07.280]  是上帝派遣了保祿在那裏建立教會
[00:12:07.280 --> 00:12:09.640]  所以保祿在那裏建立教會
[00:12:09.640 --> 00:12:12.040]  保祿是這教會的屬靈生父
[00:12:12.040 --> 00:12:15.200]  這個是上帝的旨意
[00:12:15.200 --> 00:12:16.040]  你要說上帝
[00:12:16.040 --> 00:12:17.160]  你要說事實上
[00:12:17.160 --> 00:12:18.000]  這就是上帝的旨意
[00:12:18.000 --> 00:12:18.720]  對不對?
[00:12:18.720 --> 00:12:20.400]  所以保祿說
[00:12:20.400 --> 00:12:23.760]  那麽多教會是上帝量給他們的界限
[00:12:23.760 --> 00:12:25.280]  就好像說
[00:12:25.280 --> 00:12:27.120]  上帝畫給他的地盤
[00:12:27.120 --> 00:12:28.240]  就像昔日
[00:12:28.240 --> 00:12:30.760]  以色列人進入迦南之後
[00:12:30.760 --> 00:12:33.080]  各個支派分一個地
[00:12:33.080 --> 00:12:36.800]  保祿獲賓派到哥倫多建立教會
[00:12:36.800 --> 00:12:40.640]  由於哥倫多是保祿的界限
[00:12:40.640 --> 00:12:45.520]  所以當保祿介入處理哥倫多教會出現的人事問題
[00:12:45.520 --> 00:12:46.920]  信仰問題的時候
[00:12:46.920 --> 00:12:49.080]  當保祿將哥倫多信徒的信仰
[00:12:49.080 --> 00:12:51.520]  表現成為自己的成績單的時候
[00:12:51.520 --> 00:12:53.440]  保祿是沒有過界的
[00:12:53.440 --> 00:12:54.920]  沒有愚忿的
[00:12:54.920 --> 00:12:56.320]  沒有攀雞思神
[00:12:56.320 --> 00:12:58.080]  沒有著囚溝佔
[00:12:58.080 --> 00:12:59.920]  沒有褻奪人的位置
[00:12:59.920 --> 00:13:01.760]  沒有侵佔人的權益
[00:13:01.760 --> 00:13:04.480]  保祿說我們不是過了自己的界限
[00:13:04.480 --> 00:13:06.480]  好像救不到你們那裡
[00:13:06.480 --> 00:13:09.760]  因為我們祖導你們那裡傳來基督的福音
[00:13:09.760 --> 00:13:13.880]  保祿說的話全部都是恰如其分的
[00:13:13.880 --> 00:13:15.480]  自己種的樹
[00:13:15.480 --> 00:13:16.520]  收你枝葉
[00:13:16.520 --> 00:13:17.960]  吃樹上的果子
[00:13:17.960 --> 00:13:19.320]  是不是理直氣壯?
[00:13:19.320 --> 00:13:21.040]  這是舊約的說法
[00:13:21.040 --> 00:13:22.480]  看守無花果樹的
[00:13:22.480 --> 00:13:23.920]  必吃樹上的果子
[00:13:23.920 --> 00:13:26.120]  心中的真言二十七章十八節
[00:13:26.120 --> 00:13:28.360]  又說自己
[00:13:28.360 --> 00:13:30.360]  因為我想不到更好的例子
[00:13:30.360 --> 00:13:33.560]  我看到神學院服侍了三十七年
[00:13:33.560 --> 00:13:34.960]  我侍奉生危
[00:13:34.960 --> 00:13:36.360]  總之我出道
[00:13:36.360 --> 00:13:40.320]  有95%都是在神學院裡面
[00:13:40.320 --> 00:13:43.440]  當然我不是說神學院是我一手建立的
[00:13:43.440 --> 00:13:44.840]  是我建立的
[00:13:44.840 --> 00:13:46.640]  我們有很多同工很多義工
[00:13:46.640 --> 00:13:48.720]  他們為神學院盡心擺上
[00:13:48.720 --> 00:13:50.080]  他們做的比我更多
[00:13:50.080 --> 00:13:51.280]  不過
[00:13:51.800 --> 00:13:53.280]  如果這三十七年裡面
[00:13:53.280 --> 00:13:54.200]  多數的事工
[00:13:54.200 --> 00:13:56.000]  我說和我都有關係
[00:13:56.000 --> 00:13:57.800]  我又推卸不了的責任
[00:13:57.800 --> 00:13:59.040]  我必須要分擔
[00:13:59.040 --> 00:14:03.240]  或者分享神學院的所有榮同慾
[00:14:03.240 --> 00:14:05.560]  我就會當仁不讓
[00:14:05.560 --> 00:14:08.120]  特別是做院長那十三年
[00:14:08.120 --> 00:14:10.720]  不可能有什麼事工和我完全無關
[00:14:10.720 --> 00:14:13.200]  我可以洗手撇清關係
[00:14:13.200 --> 00:14:13.760]  是不是?
[00:14:13.760 --> 00:14:15.880]  我知道將來
[00:14:15.880 --> 00:14:18.800]  在審判台前和耶穌基督交仗的時候
[00:14:19.200 --> 00:14:22.480]  見到一定是佔我很大很大的比例
[00:14:22.480 --> 00:14:24.120]  不過
[00:14:24.120 --> 00:14:27.520]  我在旺鎮只是幾年的時間
[00:14:27.520 --> 00:14:29.600]  並且參與的程度非常低
[00:14:29.600 --> 00:14:32.600]  多數只是維持一個客卿的身份
[00:14:32.600 --> 00:14:33.400]  所以
[00:14:33.400 --> 00:14:35.760]  我只是見證
[00:14:35.760 --> 00:14:40.920]  各位目者各位執事在這裡的打拼
[00:14:40.920 --> 00:14:43.600]  見證上帝怎麼使用你們
[00:14:43.600 --> 00:14:46.160]  我不會視這裡是我
[00:14:46.160 --> 00:14:48.480]  呈交給耶穌基督的成績單
[00:14:48.480 --> 00:14:49.000]  是不是?
[00:14:49.480 --> 00:14:50.120]  所以
[00:14:50.120 --> 00:14:51.760]  用保羅的說法
[00:14:51.760 --> 00:14:53.240]  見到是我的界限
[00:14:53.240 --> 00:14:54.800]  旺鎮不算
[00:14:54.800 --> 00:14:57.480]  為什麼保羅要特別強調
[00:14:57.480 --> 00:15:00.200]  哥倫多是上帝畫給他的地界呢?
[00:15:00.200 --> 00:15:02.840]  非常可能的原因是
[00:15:02.840 --> 00:15:05.840]  當保羅透過書信
[00:15:05.840 --> 00:15:09.280]  處理哥倫多教會裡面的一些錯謬的事件
[00:15:09.280 --> 00:15:10.840]  一些紛爭的時候
[00:15:10.840 --> 00:15:13.320]  曾經有人就指出
[00:15:13.320 --> 00:15:16.760]  保羅你既然已經不在我們中間服侍
[00:15:16.760 --> 00:15:20.760]  你就不應該再插手過問我們的事情
[00:15:20.760 --> 00:15:25.440]  保羅你在哥倫多教會再沒有管治權
[00:15:25.440 --> 00:15:26.560]  沒有 jurisdiction(管治權)
[00:15:26.560 --> 00:15:32.880]  保羅對此作出清楚的回應
[00:15:32.880 --> 00:15:36.640]  他有權過問哥倫多教會的事務
[00:15:36.640 --> 00:15:39.280]  他不僅僅是在他們中間
[00:15:39.280 --> 00:15:41.800]  服侍過一段時間的一個過客
[00:15:41.800 --> 00:15:44.880]  他有兩個特殊的身份
[00:15:44.880 --> 00:15:46.080]  第一
[00:15:46.560 --> 00:15:48.360]  他是他們的屬靈父親
[00:15:48.360 --> 00:15:51.560]  這間教會是他一手建立的
[00:15:51.560 --> 00:15:54.360]  就好像我媽媽那樣
[00:15:54.360 --> 00:15:56.840]  她經常都這樣責罵我
[00:15:56.840 --> 00:15:58.320]  你再厲害
[00:15:58.320 --> 00:15:59.560]  我都是你媽媽
[00:15:59.560 --> 00:16:01.040]  我不責罵你
[00:16:01.040 --> 00:16:01.800]  我不罵你
[00:16:01.800 --> 00:16:02.600]  誰罵你呢?
[00:16:02.600 --> 00:16:05.120]  你聽到你媽媽說這些話
[00:16:05.120 --> 00:16:05.840]  你怎麼做呢?
[00:16:05.840 --> 00:16:07.280]  當然是收口了
[00:16:07.280 --> 00:16:08.400]  鞠躬
[00:16:08.400 --> 00:16:14.440]  媽媽會有界限的嗎?
[00:16:14.640 --> 00:16:18.600]  會做好工作
[00:16:18.600 --> 00:16:19.560]  沒有責任嗎?
[00:16:19.560 --> 00:16:20.080]  沒有的
[00:16:20.080 --> 00:16:21.840]  一天是媽媽
[00:16:21.840 --> 00:16:22.880]  她一天還沒死
[00:16:22.880 --> 00:16:24.480]  她一天都可以餓你
[00:16:24.480 --> 00:16:25.280]  就是這樣
[00:16:25.280 --> 00:16:28.760]  保羅是哥倫多教會的屬靈生父
[00:16:28.760 --> 00:16:34.520]  這是一個無論如何都擺脫不了的責任關係
[00:16:34.520 --> 00:16:35.320]  第二
[00:16:35.320 --> 00:16:37.080]  保羅是仕途
[00:16:37.080 --> 00:16:39.080]  不是一般的傳道者
[00:16:39.080 --> 00:16:40.120]  這一點
[00:16:40.120 --> 00:16:43.000]  後面保羅在哥倫多學會再說的
[00:16:43.000 --> 00:16:44.360]  他是仕途的身份
[00:16:45.360 --> 00:16:47.760]  接著保羅再說了一句
[00:16:47.760 --> 00:16:52.560]  我們不仗著別人所勞碌的憤外誇口
