
[00:00:00.000 --> 00:00:05.680]  接下來我們繼續用聖道去敬拜
[00:01:40.640 --> 00:01:44.800]  便信了聖經和耶穌所說的
[00:01:44.800 --> 00:01:49.120]  當耶穌在耶路撒冷過雨節的時候
[00:01:49.120 --> 00:01:52.640]  有許多人看見他所行的神蹟
[00:01:52.640 --> 00:01:54.960]  就信了他的名
[00:01:54.960 --> 00:01:58.560]  耶穌卻不將自己交託他們
[00:01:58.560 --> 00:02:01.040]  因為他知道萬人
[00:02:01.040 --> 00:02:04.720]  也用不著誰見證人怎樣
[00:02:04.720 --> 00:02:08.480]  因他知道人心裡所存的
[00:02:08.480 --> 00:02:19.040]  多謝各位早安
[00:02:19.040 --> 00:02:24.080]  我們看一個很有趣的故事
[00:02:24.080 --> 00:02:26.400]  耶穌結證聖殿
[00:02:26.400 --> 00:02:29.680]  猶太人有三個主要的節期
[00:02:29.680 --> 00:02:32.800]  駐朋節、雨節和七七節
[00:02:32.800 --> 00:02:35.360]  七七節又叫五旬節
[00:02:35.360 --> 00:02:37.600]  如果是可以的話
[00:02:37.600 --> 00:02:43.440]  他們會從住處徒步到耶路撒冷朝聖
[00:02:43.440 --> 00:02:47.680]  並且將祭物帶到聖殿獻上
[00:02:47.680 --> 00:02:49.520]  在約翰福音裡面
[00:02:49.520 --> 00:02:51.280]  只是約翰福音說
[00:02:51.280 --> 00:02:54.560]  記載了最少三個雨節
[00:02:54.560 --> 00:02:59.680]  分別是二章十三節、六章四節和十一章五十五節
[00:02:59.680 --> 00:03:02.480]  或者還有第四個
[00:03:02.480 --> 00:03:04.080]  就是五章一節
[00:03:04.080 --> 00:03:07.120]  因為那裡沒有提到什麼特別的節期
[00:03:07.120 --> 00:03:10.320]  不過推測也可能是雨節
[00:03:10.320 --> 00:03:17.680]  這就吻合了耶穌大概三年半公開傳道生涯
[00:03:17.680 --> 00:03:20.960]  三年半就有三個或四個雨節
[00:03:20.960 --> 00:03:24.800]  所以福音書主要記載這段時間
[00:03:24.800 --> 00:03:28.320]  大概就是這樣
[00:03:28.320 --> 00:03:30.960]  耶穌是一個遵守猶太律法的人
[00:03:30.960 --> 00:03:36.400]  每年都不止一次上耶路撒冷朝聖
[00:03:36.400 --> 00:03:40.800]  雨節是他幾乎一定去耶路撒冷的時間
[00:03:40.800 --> 00:03:44.400]  雨節是猶太年曆裡面的尼撒月十四日
[00:03:44.400 --> 00:03:48.560]  就是我們陽曆大概三月到四月之間
[00:03:48.560 --> 00:03:54.960]  我們知道復活節總是在雨節後面
[00:03:54.960 --> 00:03:58.560]  所以我們大概知道復活節的時間
[00:03:58.560 --> 00:04:02.080]  就猜到雨節是什麼時間
[00:04:02.080 --> 00:04:04.480]  聖經一開始就說
[00:04:04.480 --> 00:04:06.880]  猶太人的雨節近了
[00:04:06.880 --> 00:04:10.320]  耶穌就上耶路撒冷去十三節
[00:04:10.320 --> 00:04:13.920]  為什麼要強調這是猶太人的雨節呢?
[00:04:13.920 --> 00:04:16.080]  我們剛剛過了端午節
[00:04:16.080 --> 00:04:22.640]  我們不會說中國人的端午節過得這麼噁心
[00:04:22.640 --> 00:04:24.080]  我們都是中國人
[00:04:24.080 --> 00:04:26.880]  為什麼要聲高聲小說中國人呢?
[00:04:26.880 --> 00:04:29.520]  表明猶太人的雨節
[00:04:29.520 --> 00:04:33.840]  證明這段說話是針對外邦人說的
[00:04:33.840 --> 00:04:38.880]  約翰福音的作者面對以外邦人為主的讀者
[00:04:38.880 --> 00:04:40.240]  所以特別著名
[00:04:40.240 --> 00:04:42.880]  這是猶太人的雨節
[00:04:42.880 --> 00:04:45.840]  耶穌不是一個人上耶路撒冷
[00:04:45.840 --> 00:04:49.440]  這裡說他是跟門徒一起去的
[00:04:49.440 --> 00:04:50.720]  到了聖殿
[00:04:50.720 --> 00:04:54.880]  聖經作者沒有記述他們如何獻祭
[00:04:54.880 --> 00:04:59.200]  但記載了耶穌進行了一次潔淨聖殿的行動
[00:04:59.200 --> 00:05:00.640]  十四到十六節
[00:05:00.640 --> 00:05:03.360]  看見殿內有賣牛羊甲子的
[00:05:03.360 --> 00:05:05.200]  並有兌換銀錢的人
[00:05:05.200 --> 00:05:06.240]  坐在那裡
[00:05:06.240 --> 00:05:08.640]  耶穌就拿繩子作成鞭子
[00:05:08.640 --> 00:05:10.400]  把牛羊都趕出去
[00:05:10.400 --> 00:05:13.440]  倒出兌換銀錢的人的銀錢
[00:05:13.440 --> 00:05:15.120]  推翻他們的桌子
[00:05:15.120 --> 00:05:16.680]  從兌換甲子的雪
[00:05:16.680 --> 00:05:18.240]  把東西拿去
[00:05:18.240 --> 00:05:22.800]  讓他們把付的電當作買賣的地方
[00:05:22.800 --> 00:05:26.080]  這裡首先要討論的是
[00:05:26.080 --> 00:05:28.960]  其他三卷婦女福音
[00:05:28.960 --> 00:05:32.240]  即馬可路加
[00:05:32.240 --> 00:05:35.760]  都將潔淨聖殿的事件
[00:05:35.760 --> 00:05:39.600]  放在耶穌侍奉生涯的最末段
[00:05:39.600 --> 00:05:43.280]  即是在上十字架前不久
[00:05:43.280 --> 00:05:45.760]  潔淨聖殿的行動意味著
[00:05:45.760 --> 00:05:48.640]  他跟猶太教的領袖公開對決
[00:05:48.640 --> 00:05:50.640]  彼此勢不兩立
[00:05:50.640 --> 00:05:52.960]  再無轉圜餘地
[00:05:52.960 --> 00:05:57.200]  但是約翰將潔淨聖殿的事件
[00:05:57.200 --> 00:06:00.640]  放在耶穌侍奉生涯的最早期
[00:06:00.640 --> 00:06:02.160]  第二章
[00:06:02.160 --> 00:06:04.000]  放在最早期
[00:06:04.000 --> 00:06:09.680]  技術上的差異其實不容易把他和諧化
[00:06:09.680 --> 00:06:11.440]  有人甚至建議
[00:06:11.440 --> 00:06:16.560]  不如估計耶穌有兩次潔淨聖殿的行動
[00:06:16.560 --> 00:06:18.480]  一次在前一次在後
[00:06:18.480 --> 00:06:24.880]  不過我覺得這樣的說法有點奇怪
[00:06:24.880 --> 00:06:27.680]  這樣的行動可以搞兩次
[00:06:27.680 --> 00:06:31.760]  我們寧願相信聖經作者的編排
[00:06:31.760 --> 00:06:35.120]  有特別的深意在其中
[00:06:35.120 --> 00:06:39.680]  因為聖經有說到兩個可能的時間
[00:06:39.680 --> 00:06:41.680]  我們不能百分百確定
[00:06:41.680 --> 00:06:44.640]  潔淨聖殿的事件實際發生在什麼時候
[00:06:44.640 --> 00:06:47.680]  不過我估計
[00:06:47.680 --> 00:06:50.960]  發生在耶穌上十字架之前
[00:06:50.960 --> 00:06:53.280]  即是說在他侍奉生涯的末段
[00:06:53.280 --> 00:06:55.280]  應該是比較合理的
[00:06:55.280 --> 00:06:57.040]  那為什麼約翰
[00:06:57.040 --> 00:07:00.800]  寧寧懾懾要將這個事件
[00:07:00.800 --> 00:07:04.480]  搬到耶穌侍奉生涯的前期呢?
[00:07:04.480 --> 00:07:06.880]  原因很可能是他認定
[00:07:06.880 --> 00:07:08.960]  耶穌整個的救贖使命
[00:07:08.960 --> 00:07:13.120]  目的就是要將猶太人的聖殿徹底潔淨
[00:07:13.120 --> 00:07:15.840]  甚至是將它拆毀重建
[00:07:15.840 --> 00:07:17.440]  潔淨聖殿的事件
[00:07:17.440 --> 00:07:22.160]  是標誌著耶穌的救贖使命的目標
[00:07:22.160 --> 00:07:24.560]  耶穌藉著這次行動
[00:07:24.560 --> 00:07:26.000]  公開宣示
[00:07:26.000 --> 00:07:28.640]  我來便是要潔淨聖殿
[00:07:28.640 --> 00:07:33.280]  將之還原為真正敬拜上帝的地方
[00:07:33.280 --> 00:07:35.920]  我要恢復上帝指引
[00:07:35.920 --> 00:07:38.880]  一個純潔的敬拜
[00:07:38.880 --> 00:07:40.880]  我們接著看第四章
[00:07:40.880 --> 00:07:42.160]  後面四章
[00:07:42.160 --> 00:07:46.560]  耶穌與聚家城的婦人談道的時候
[00:07:46.560 --> 00:07:50.240]  就強調什麼叫做真正的敬拜
[00:07:50.240 --> 00:07:53.440]  上帝期望我們如何去敬拜祂
[00:07:53.440 --> 00:07:56.800]  我們後面會說的
[00:07:56.800 --> 00:08:02.000]  我們看看潔淨聖殿行動的細節
[00:08:02.000 --> 00:08:04.160]  從下面吸輪谷
[00:08:04.160 --> 00:08:06.880]  一路上橄欖山
[00:08:06.880 --> 00:08:09.440]  沿路都有很多攤販
[00:08:09.440 --> 00:08:13.280]  販賣憲制用的牛羊甲子
[00:08:13.280 --> 00:08:15.360]  這是為了方便
[00:08:15.360 --> 00:08:18.000]  那些從遠方來憲制的人
[00:08:18.000 --> 00:08:20.000]  而做的設施
[00:08:20.000 --> 00:08:24.560]  你知道人很難拉著牛羊
[00:08:24.560 --> 00:08:26.560]  走幾天的路
[00:08:26.560 --> 00:08:28.560]  牛羊走很慢
[00:08:28.560 --> 00:08:30.080]  拉著牠走
[00:08:30.080 --> 00:08:32.560]  最少多走一倍時間
[00:08:32.560 --> 00:08:33.760]  兩倍時間
[00:08:33.760 --> 00:08:35.760]  不止,對不對
[00:08:35.760 --> 00:08:40.240]  與其在家裡帶一隻牛來憲制
[00:08:40.240 --> 00:08:43.200]  不如來到這裡買一隻牛來憲制
[00:08:43.200 --> 00:08:45.200]  與其帶一隻羊來憲制
[00:08:45.200 --> 00:08:45.920]  走三天路
[00:08:45.920 --> 00:08:47.200]  由加利利走下來
[00:08:47.200 --> 00:08:49.120]  不如在這裡買一隻
[00:08:49.120 --> 00:08:50.080]  是不是簡單很多
[00:08:50.080 --> 00:08:53.680]  所以這些設施不是壞的設施
[00:08:53.680 --> 00:08:55.680]  是方便的設施
[00:08:55.680 --> 00:09:00.880]  這些攤販
[00:09:00.880 --> 00:09:04.880]  通常都是設在聖殿的外面
[00:09:04.880 --> 00:09:08.080]  好像今天不同的宗教寺廟
[00:09:08.080 --> 00:09:10.400]  外圍沿路都有很多
[00:09:10.400 --> 00:09:12.400]  販賣那些制制用品
[00:09:12.400 --> 00:09:14.400]  或者宗教紀念品的店舖
[00:09:14.400 --> 00:09:16.880]  黃大仙祠
[00:09:16.880 --> 00:09:18.320]  或者車公廟
[00:09:18.320 --> 00:09:20.320]  門口都有很多這些攤販
[00:09:20.320 --> 00:09:23.760]  如果你去日本或泰國的廟宇
[00:09:23.760 --> 00:09:25.760]  都會看到這樣的情況
[00:09:25.760 --> 00:09:28.240]  聖經這裡說
[00:09:28.240 --> 00:09:30.800]  有人要佔地來做生意
[00:09:30.800 --> 00:09:34.320]  竟然將檔口開到聖殿裡面
[00:09:34.320 --> 00:09:38.640]  大概應該不是在聚裡面
[00:09:38.640 --> 00:09:40.080]  應該是在外邦人院
[00:09:40.080 --> 00:09:42.080]  沒有那麼誇張
[00:09:42.080 --> 00:09:44.080]  不過開在外邦人院
[00:09:44.080 --> 00:09:46.080]  都會有些混帳
[00:09:46.080 --> 00:09:48.080]  為什麼要開到圍牆裡面
[00:09:48.080 --> 00:09:54.160]  管聖殿的人為什麼不干涉這件事
[00:09:54.160 --> 00:09:56.160]  幾個可能
[00:09:56.160 --> 00:09:58.160]  或者他們管不住
[00:09:58.160 --> 00:10:00.160]  武力控制一些惡勢力
[00:10:00.160 --> 00:10:03.120]  或者中間可能有人收受了利益
[00:10:03.120 --> 00:10:05.120]  所以睜開眼閉
[00:10:05.120 --> 00:10:10.800]  販賣生畜的攤檔開在聖殿裡面
[00:10:10.800 --> 00:10:13.440]  你知道通常都要討價還價
[00:10:13.440 --> 00:10:15.440]  又要選生畜
[00:10:15.440 --> 00:10:17.440]  你們去街市都要選來選去
[00:10:17.440 --> 00:10:19.440]  你會發覺
[00:10:19.440 --> 00:10:22.400]  整個聖殿本來都已經夠擠迫
[00:10:22.400 --> 00:10:25.040]  第二聖殿不是很寬大
[00:10:25.040 --> 00:10:28.080]  如今可以看到更擠迫
[00:10:28.080 --> 00:10:30.080]  並且有烏煙瘴氣的感覺
[00:10:31.040 --> 00:10:35.200]  除了販賣祭祀的攤檔
[00:10:35.200 --> 00:10:37.600]  還有兌換錢的攤檔
[00:10:37.600 --> 00:10:39.600]  律法規定
[00:10:39.600 --> 00:10:43.520]  這是在《出乃及記》的30章11-16節說的
[00:10:43.520 --> 00:10:48.640]  每個猶太成年男人都要獻上半赦克勒的銀紙
[00:10:48.640 --> 00:10:50.640]  聖殿稅
[00:10:50.640 --> 00:10:52.640]  這是聖殿稅
[00:10:52.640 --> 00:10:54.640]  從各地來的人
[00:10:54.640 --> 00:10:56.640]  他們來自不同的國家
[00:10:56.640 --> 00:10:59.520]  所以他們其實帶著不同的貨幣
[00:10:59.520 --> 00:11:01.520]  貨幣要兌換
[00:11:01.520 --> 00:11:03.520]  要等價
[00:11:03.520 --> 00:11:05.520]  半赦克勒
[00:11:05.520 --> 00:11:07.520]  還有不同的貨幣
[00:11:07.520 --> 00:11:09.520]  當時期不像今天
[00:11:09.520 --> 00:11:15.840]  銀的含銀量不一定一樣
[00:11:15.840 --> 00:11:17.840]  純度不一樣
[00:11:17.840 --> 00:11:21.840]  所以當時規定
[00:11:21.840 --> 00:11:27.360]  要用推羅的半赦克勒的銀幣
[00:11:27.360 --> 00:11:29.360]  希臘的銀幣也可以用
[00:11:29.360 --> 00:11:31.360]  其他就不可以用
[00:11:31.360 --> 00:11:35.040]  所以如果剛好帶著港幣去
[00:11:35.040 --> 00:11:39.040]  就要兌換推羅的貨幣
[00:11:39.040 --> 00:11:42.400]  才可以知道等價是多少
[00:11:42.400 --> 00:11:44.400]  才去獻祭
[00:11:44.400 --> 00:11:48.400]  通常這些攤檔
[00:11:48.400 --> 00:11:51.840]  不是任何時候都在開在聖殿裡面
[00:11:51.840 --> 00:11:56.320]  據說在月前十天
[00:11:56.320 --> 00:11:58.320]  兌換銀錢的人
[00:11:58.320 --> 00:12:02.800]  可以將攤檔搬到聖殿外邦人院
[00:12:02.800 --> 00:12:06.320]  方便去敬拜那些猶太人
[00:12:06.320 --> 00:12:09.680]  我們知道聖經裡面說
[00:12:09.680 --> 00:12:15.520]  耶穌沒有原則上反對繳付聖殿稅
[00:12:15.520 --> 00:12:19.280]  你記得他曾經指示彼得
[00:12:19.280 --> 00:12:23.680]  用魚擔著的銀幣去交稅
[00:12:23.680 --> 00:12:26.480]  所以耶穌不會公然反對
[00:12:26.480 --> 00:12:29.360]  是律法規定要交聖殿稅
[00:12:29.360 --> 00:12:31.360]  耶穌沒理由反對
[00:12:31.360 --> 00:12:34.800]  有人估計
[00:12:34.800 --> 00:12:38.960]  耶穌之所以對那些攤販有激烈反應
[00:12:38.960 --> 00:12:40.960]  是因為他們做生意不老實
[00:12:40.960 --> 00:12:44.000]  收過高的手續費或利潤
[00:12:44.000 --> 00:12:48.000]  或與管聖殿的人勾結貪污
[00:12:48.000 --> 00:12:52.480]  我們不能完全排除這個可能性
[00:12:52.480 --> 00:12:55.200]  不過聖經沒有這樣說
[00:12:55.200 --> 00:12:57.200]  從耶穌的口中
[00:12:57.200 --> 00:13:03.840]  我們看不到他對這方面的暴利或貪污有任何不滿
[00:13:03.840 --> 00:13:05.600]  耶穌只說
[00:13:05.600 --> 00:13:07.600]  把這些東西拿去
[00:13:07.600 --> 00:13:11.200]  不要將我付的電當作買賣的地方
[00:13:11.200 --> 00:13:18.240]  所以耶穌只不喜歡在聖殿裡經營買賣做生意
[00:13:18.240 --> 00:13:20.240]  二章十五節記述
[00:13:20.240 --> 00:13:21.280]  耶穌說
[00:13:21.280 --> 00:13:25.440]  繩子作繩鞭子把牛羊都趕出殿去
[00:13:25.440 --> 00:13:27.280]  倒出兌換銀錢
[00:13:27.280 --> 00:13:30.000]  指人的銀錢推翻他們的桌子
[00:13:30.000 --> 00:13:31.280]  在聖經裡
[00:13:31.280 --> 00:13:33.040]  耶穌用暴力行為
[00:13:33.040 --> 00:13:34.080]  即動粗
[00:13:34.080 --> 00:13:36.080]  在福音書的記述裡
[00:13:36.080 --> 00:13:38.080]  大概就是這一次
[00:13:38.080 --> 00:13:40.080]  只一次
[00:13:40.080 --> 00:13:42.080]  就算被抓
[00:13:42.080 --> 00:13:45.040]  也只能被納加山動粗
[00:13:45.040 --> 00:13:46.480]  耶穌也沒有動粗
[00:13:46.480 --> 00:13:48.480]  耶穌動粗只有一次
[00:13:48.480 --> 00:13:50.480]  當然
[00:13:50.480 --> 00:13:53.840]  這個看來是暴力的行動
[00:13:53.840 --> 00:13:55.440]  其實也不是很暴力
[00:13:55.440 --> 00:13:56.480]  不是很血腥
[00:13:56.480 --> 00:14:00.720]  因為耶穌只是用一根繩子作為鞭子
[00:14:00.720 --> 00:14:02.720]  這不是真正的武器
[00:14:02.720 --> 00:14:04.160]  不具殺傷力
[00:14:04.160 --> 00:14:05.520]  耶穌沒有打人
[00:14:05.520 --> 00:14:07.520]  只是推翻他們的桌子
[00:14:07.520 --> 00:14:09.520]  並且
[00:14:09.520 --> 00:14:12.640]  雖然聖經沒有詳細說明
[00:14:12.640 --> 00:14:13.840]  但看來
[00:14:13.840 --> 00:14:15.840]  耶穌的驅趕行動
[00:14:15.840 --> 00:14:17.840]  並沒有招來激烈的反抗
[00:14:17.840 --> 00:14:19.840]  那些貪蕩的主人
[00:14:19.840 --> 00:14:21.840]  沒有和耶穌繳錢不休
[00:14:21.840 --> 00:14:23.840]  堅決拒絕離場
[00:14:23.840 --> 00:14:25.840]  更加奇怪的是
[00:14:25.840 --> 00:14:29.200]  聖殿的管事和即日的祭司
[00:14:29.200 --> 00:14:31.200]  也沒有出面攔阻
[00:14:31.200 --> 00:14:34.560]  沒有制止耶穌的清場行動
[00:14:34.560 --> 00:14:36.560]  保護貪犯的利益
[00:14:36.560 --> 00:14:38.560]  他們似乎也覺得
[00:14:38.560 --> 00:14:41.840]  在聖殿擺賣是有違祖制
[00:14:41.840 --> 00:14:44.640]  在情在理也說不過去
[00:14:44.640 --> 00:14:46.640]  所以不敢公然支持
[00:14:46.640 --> 00:14:48.640]  那些貪犯的商業行動
[00:14:48.640 --> 00:14:52.480]  只好任由耶穌在聖殿裡放肆
[00:14:52.480 --> 00:14:54.880]  在聖經的技術裡
[00:14:54.880 --> 00:14:57.200]  我們看到耶穌的潔淨行動
[00:14:57.200 --> 00:15:00.720]  沒有看到貪犯和祭司的反應
[00:15:00.720 --> 00:15:03.680]  不好意思
[00:15:03.680 --> 00:15:06.480]  也可以這麼說
[00:15:06.480 --> 00:15:10.320]  希律王在聖殿山
[00:15:10.320 --> 00:15:12.720]  建造了安東尼堡
[00:15:12.720 --> 00:15:15.920]  派駐了羅馬軍隊駐守
[00:15:15.920 --> 00:15:19.840]  用那裡監察聖殿的行動
[00:15:19.840 --> 00:15:22.320]  那時候是羅馬統治的時間
[00:15:22.320 --> 00:15:26.880]  所以如果耶穌的潔淨聖殿
[00:15:26.880 --> 00:15:29.120]  招來暴力反抗
[00:15:29.120 --> 00:15:32.560]  甚至釀成暴動、流血事件
[00:15:32.560 --> 00:15:34.560]  後果是很嚴重的
[00:15:34.560 --> 00:15:37.920]  如果這次羅馬軍隊沒有出動
[00:15:37.920 --> 00:15:41.840]  證明這次聖殿的行動
[00:15:41.840 --> 00:15:44.560]  是耶穌單方面的行動
[00:15:44.560 --> 00:15:46.560]  並沒有造成肢體衝突
[00:15:46.560 --> 00:15:49.280]  並沒有造成大事件
[00:15:49.280 --> 00:15:53.280]  我們想一想
[00:15:53.280 --> 00:15:56.800]  耶穌潔淨聖殿行動的意義
[00:15:56.800 --> 00:16:04.000]  在聖殿裡有貪犯、賣祭司、兌換銀錢
[00:16:04.000 --> 00:16:07.200]  就算不是由來已久
[00:16:07.200 --> 00:16:12.320]  我也相信沒有理由是今次才開始的
[00:16:12.320 --> 00:16:15.280]  耶穌每年都來聖殿最少一次
[00:16:15.280 --> 00:16:18.240]  祂不應該是第一次看到這樣的現象
[00:16:18.240 --> 00:16:22.560]  為什麼今次祂有這麼激烈的反應呢?
[00:16:22.560 --> 00:16:24.320]  有兩個可能的解釋
[00:16:24.320 --> 00:16:27.360]  第一,祂純粹心血來潮
[00:16:27.360 --> 00:16:29.920]  這個行動是即興的
[00:16:29.920 --> 00:16:33.200]  耶穌其實之前沒有什麼想法
[00:16:33.200 --> 00:16:36.480]  祂只是看到聖殿裡的嘈亂巴閉
[00:16:36.480 --> 00:16:40.560]  一時火起,就作出暴力行為
[00:16:40.560 --> 00:16:45.680]  第二,事先部署
[00:16:45.680 --> 00:16:48.800]  耶穌是有計劃做這次行動的
[00:16:48.800 --> 00:16:51.920]  祂要藉著這次行動
[00:16:51.920 --> 00:16:58.000]  宣示一個關乎祂使命的訊息
[00:16:58.000 --> 00:17:01.040]  我不能排除第一個可能性
[00:17:01.040 --> 00:17:03.920]  耶穌是即興的,突然間火起
[00:17:03.920 --> 00:17:06.480]  然後就作出一個火爆的行動
[00:17:06.480 --> 00:17:09.520]  不過我傾向相信第二個解釋
[00:17:09.520 --> 00:17:14.880]  耶穌是有計劃作出一個結聖聖殿的行動
[00:17:14.880 --> 00:17:20.000]  我們知道結聖聖殿
[00:17:20.000 --> 00:17:24.240]  是舊約聖經的一個應許
[00:17:24.240 --> 00:17:28.880]  撒加利亞書最後一節的聖經說
[00:17:28.880 --> 00:17:33.360]  當那日在萬君子耶華的殿中
[00:17:33.360 --> 00:17:36.320]  必不再有迦南人
[00:17:36.320 --> 00:17:38.960]  這是撒加利亞書14章21節
[00:17:38.960 --> 00:17:44.240]  迦南人這個字原文也可以解作商人
[00:17:44.240 --> 00:17:48.320]  就是說上帝在所預定的那一天
[00:17:48.320 --> 00:17:54.080]  要剪除所有在聖殿裡營商謀利的人
[00:17:54.080 --> 00:17:57.280]  另外,《馬拉基書》也提到
[00:17:57.280 --> 00:18:00.000]  上帝差遣使者結聖聖殿
[00:18:00.000 --> 00:18:03.680]  以及在聖殿裡服侍的人
[00:18:03.680 --> 00:18:05.920]  作出了一個這樣的應許
[00:18:05.920 --> 00:18:08.800]  《馬拉基書》三章一節和三節說
[00:18:08.800 --> 00:18:10.400]  萬君子耶華說
[00:18:10.400 --> 00:18:13.840]  我要差遣我的使者在我面前預備道路
[00:18:13.840 --> 00:18:17.840]  你們所尋求的主必忽然進入他的殿
[00:18:17.840 --> 00:18:21.920]  納約的使者就是你們所仰慕的快將快要來到
[00:18:21.920 --> 00:18:23.600]  去到第三節
[00:18:23.600 --> 00:18:26.160]  他必坐下如煉證銀紙的
[00:18:26.160 --> 00:18:27.920]  必潔淨利美人
[00:18:27.920 --> 00:18:30.160]  熬煉他們像金銀一樣
[00:18:30.160 --> 00:18:37.360]  他們就憑公義獻供物給耶華說
[00:18:37.360 --> 00:18:42.800]  聖殿敬拜是救藥以色列民的宗教生活的中心
[00:18:42.800 --> 00:18:45.840]  耶穌基督潔淨聖殿的行動
[00:18:45.840 --> 00:18:50.240]  於是祂要更新以色列民的宗教生活
[00:18:50.240 --> 00:18:56.000]  藉此修補他們和上帝破損了的關係
[00:18:56.000 --> 00:19:00.080]  我們在耶穌接著和猶太人的對話裡面
[00:19:00.080 --> 00:19:03.520]  看到這一方面的端倪
[00:19:03.520 --> 00:19:06.880]  先是第十七節
[00:19:06.880 --> 00:19:11.120]  司徒約翰記述這個行動之後
[00:19:11.120 --> 00:19:14.000]  門徒的反應
[00:19:14.000 --> 00:19:17.440]  他的門徒就想起經上記著說
[00:19:17.440 --> 00:19:22.080]  我為你的殿心裡焦急如同火燒
[00:19:22.080 --> 00:19:27.280]  這個引經文是詩篇69篇第九節
[00:19:27.280 --> 00:19:31.200]  不過如果你看詩篇69篇的話
[00:19:31.200 --> 00:19:36.080]  你會知道其實是有些硬
[00:19:36.080 --> 00:19:39.120]  斷章取義地去拔這節經文出來的
[00:19:39.120 --> 00:19:42.080]  因為跟69篇所說的東西沒有什麼關係
[00:19:42.080 --> 00:19:46.000]  而約翰斷章取義拔這節經文
[00:19:46.000 --> 00:19:52.400]  目的是要說明耶穌對聖殿是很著緊的
[00:19:52.400 --> 00:19:54.080]  因為祂著緊
[00:19:54.080 --> 00:19:57.520]  祂期待聖殿是乾乾淨淨的
[00:19:57.520 --> 00:20:00.880]  期待聖殿有合上帝心意的敬拜
[00:20:00.880 --> 00:20:04.800]  是這樣祂才做出這麼激烈的行動
[00:20:04.800 --> 00:20:06.800]  因為祂在意
[00:20:06.800 --> 00:20:10.640]  所以祂作出這樣的行動
[00:20:10.640 --> 00:20:12.800]  值得注意的是
[00:20:12.800 --> 00:20:17.200]  門徒不是在當下現場就有這方面的聯想
[00:20:17.200 --> 00:20:19.840]  他們是事後回想
[00:20:19.840 --> 00:20:23.280]  才明白耶穌這個行為背後的心意
[00:20:23.280 --> 00:20:25.280]  22節說
[00:20:25.280 --> 00:20:28.320]  所以到他從死裡復活以後
[00:20:28.320 --> 00:20:31.600]  門徒就想起他說過的話
[00:20:31.600 --> 00:20:34.880]  便信了聖經和耶穌所說的
[00:20:34.880 --> 00:20:37.520]  門徒是要到耶穌死而復活之後
[00:20:37.520 --> 00:20:40.720]  才逐漸明白耶穌一言一行的心意
[00:20:40.720 --> 00:20:42.720]  他們真是後知後覺
[00:20:42.720 --> 00:20:44.720]  我們可以推想
[00:20:44.720 --> 00:20:49.440]  彼得、瓦國、約翰等門徒
[00:20:49.440 --> 00:20:52.800]  在當場他們其實不明白耶穌在做什麼
[00:20:52.800 --> 00:20:56.720]  直到約翰寫這本書的時候
[00:20:56.720 --> 00:21:00.480]  他努力要去整理耶穌的生平和言行
[00:21:00.480 --> 00:21:05.200]  然後才發覺他的夫子做每一件事都有心意
[00:21:05.200 --> 00:21:08.880]  所以約翰將耶穌結證聖殿的故事
[00:21:08.880 --> 00:21:12.480]  放在耶穌侍奉生涯的最早段
[00:21:12.480 --> 00:21:19.280]  目的也是要將這件事件作為一個標誌
[00:21:19.280 --> 00:21:23.200]  反映耶穌救贖使命的本質
