
[00:00:00.000 --> 00:00:05.840]  今日經訓是在《新命記》五章一至二十一節
[00:02:39.680 --> 00:02:42.720]  吩咐你守安息日
[00:02:42.720 --> 00:02:45.720]  當照耶和華你神所吩咐的
[00:02:45.720 --> 00:02:48.400]  孝敬父母使你得福
[00:02:48.400 --> 00:02:49.840]  並使你的日子
[00:02:49.840 --> 00:02:53.240]  在耶和華你神所賜你的地上
[00:02:53.240 --> 00:02:55.040]  得以長久
[00:02:55.040 --> 00:02:56.320]  不可殺人
[00:02:56.320 --> 00:02:57.640]  不可姦淫
[00:02:57.640 --> 00:02:59.000]  不可偷渡
[00:02:59.000 --> 00:03:01.800]  不可作假見證陷害人
[00:03:01.800 --> 00:03:04.000]  不可貪戀人的妻子
[00:03:04.000 --> 00:03:06.600]  也不可貪圖人的房屋
[00:03:06.600 --> 00:03:10.600]  田地、瀑皮、牛奴
[00:03:10.600 --> 00:03:14.480]  並他一切所有的
[00:03:14.480 --> 00:03:18.680]  然後在新命紀六章一至九節
[00:03:18.680 --> 00:03:22.440]  在舊約聖經二百二十二頁
[00:03:22.440 --> 00:03:23.800]  請聽我讀出
[00:03:23.800 --> 00:03:26.160]  第六章一至九節
[00:03:26.160 --> 00:03:28.360]  這是耶和華你們神
[00:03:28.360 --> 00:03:31.320]  所吩咐教訓你們的誡命
[00:03:31.320 --> 00:03:32.920]  律例典章
[00:03:32.920 --> 00:03:35.360]  使你們在所有過去
[00:03:35.360 --> 00:03:37.800]  得遺孽的地上進行
[00:03:37.800 --> 00:03:40.600]  好叫你和你子子孫孫
[00:03:40.600 --> 00:03:43.920]  一世敬畏耶和華你的神
[00:03:43.920 --> 00:03:46.960]  謹守他的一切律例誡命
[00:03:46.960 --> 00:03:49.440]  就是我所吩咐你的
[00:03:49.440 --> 00:03:52.400]  使你的日子得以長久
[00:03:52.400 --> 00:03:53.480]  以色列啊
[00:03:53.480 --> 00:03:54.640]  你要聽
[00:03:54.640 --> 00:03:56.280]  要謹守進行
[00:03:56.280 --> 00:03:59.720]  使你可以在流乃與物之地
[00:03:59.720 --> 00:04:01.120]  得以享福
[00:04:01.120 --> 00:04:03.040]  人數極其增多
[00:04:03.040 --> 00:04:05.720]  正如耶和華你列祖的神
[00:04:05.720 --> 00:04:07.600]  所應許你的
[00:04:07.600 --> 00:04:08.720]  以色列啊
[00:04:08.720 --> 00:04:09.880]  你要聽
[00:04:09.880 --> 00:04:13.040]  耶和華我們神是獨一的主
[00:04:13.040 --> 00:04:15.680]  你要重心盡性盡力
[00:04:15.680 --> 00:04:17.800]  愛耶和華你的神
[00:04:17.800 --> 00:04:20.200]  我今日所吩咐你的話
[00:04:20.200 --> 00:04:22.360]  都要記在心上
[00:04:22.360 --> 00:04:25.160]  也要殷勤教訓你的兒女
[00:04:25.160 --> 00:04:27.240]  無論你在在家裡
[00:04:27.240 --> 00:04:28.720]  行在路上
[00:04:28.720 --> 00:04:29.640]  躺下
[00:04:29.640 --> 00:04:30.440]  起來
[00:04:30.440 --> 00:04:31.960]  都要談論
[00:04:31.960 --> 00:04:34.840]  也要繫在手上為記號
[00:04:34.840 --> 00:04:37.280]  戴在額上為經文
[00:04:37.280 --> 00:04:40.520]  又要寫在你房屋的門框上
[00:04:40.520 --> 00:04:42.600]  並你的城門上
[00:04:42.600 --> 00:04:43.600]  聖經獨白
[00:04:43.600 --> 00:05:00.000]  (聖經)
[00:05:00.000 --> 00:05:01.400]  弟兄姊妹平安
[00:05:01.400 --> 00:05:03.120]  平安
[00:05:03.120 --> 00:05:04.440]  不知道你們有沒有試過
[00:05:04.440 --> 00:05:07.920]  與一些非基督徒朋友聊天的時候
[00:05:07.920 --> 00:05:11.240]  他們會說我們做教徒很不自由
[00:05:11.240 --> 00:05:13.840]  因為有很多規條要守
[00:05:13.840 --> 00:05:17.400]  例如不建議與未信者拍拖
[00:05:17.400 --> 00:05:19.400]  不要有婚前性行為
[00:05:19.400 --> 00:05:20.920]  不說髒話
[00:05:20.920 --> 00:05:23.720]  不買六合彩金多寶
[00:05:23.720 --> 00:05:25.240]  可能你會覺得這些規矩
[00:05:25.240 --> 00:05:27.640]  人們都覺得是綁手綁腳
[00:05:27.640 --> 00:05:30.120]  想約我們去行山喝茶
[00:05:30.120 --> 00:05:34.360]  又拒絕說星期日要回教會崇拜
[00:05:34.360 --> 00:05:35.400]  弟兄姊妹
[00:05:35.400 --> 00:05:36.880]  我不知道你有沒有試過
[00:05:36.880 --> 00:05:39.880]  星期日回教會很掙扎
[00:05:39.880 --> 00:05:42.440]  累、懶、家人有事
[00:05:42.440 --> 00:05:43.720]  地鐵服務受阻
[00:05:43.720 --> 00:05:45.600]  心情低落不想見人
[00:05:45.600 --> 00:05:46.800]  上班、上學
[00:05:46.800 --> 00:05:48.000]  生病了要考試
[00:05:48.000 --> 00:05:48.840]  要去送機
[00:05:48.840 --> 00:05:51.080]  要去旅行等等
[00:05:51.080 --> 00:05:54.720]  以上都是我曾經掙扎過的原因
[00:05:54.720 --> 00:05:56.600]  如果你有共鳴的話
[00:05:56.600 --> 00:05:59.200]  可以看看我微笑點頭
[00:05:59.200 --> 00:06:03.640]  起碼都讓我知道我們是不孤單的
[00:06:03.640 --> 00:06:04.840]  沒錯
[00:06:04.840 --> 00:06:07.840]  掙扎的原因可能有很多個
[00:06:07.840 --> 00:06:09.560]  不過回來的原因
[00:06:09.560 --> 00:06:11.400]  一個就夠
[00:06:11.400 --> 00:06:12.480]  對於我來說
[00:06:12.480 --> 00:06:15.280]  就是很想面對面遇見神
[00:06:15.280 --> 00:06:17.120]  我很想和大家一起
[00:06:17.120 --> 00:06:20.280]  很真誠地去敬拜我們的上主
[00:06:20.280 --> 00:06:24.480]  還有經歷祂給我們的恩典和大能
[00:06:24.480 --> 00:06:27.880]  不知道你唯一回來教會的原因
[00:06:27.880 --> 00:06:29.560]  又是甚麼呢?
[00:06:29.560 --> 00:06:31.720]  今天無論是我們的少年人
[00:06:31.720 --> 00:06:33.040]  還是大人
[00:06:33.040 --> 00:06:35.240]  還有網上的朋友
[00:06:35.240 --> 00:06:37.520]  我盼望你今天可以找到
[00:06:37.520 --> 00:06:39.880]  這個問題的答案
[00:06:39.880 --> 00:06:43.720]  在我們進入生命記這段很長的經文之前
[00:06:43.720 --> 00:06:45.720]  讓我們一起祈禱吧
[00:06:45.720 --> 00:06:51.600]  昔在、今在、永在的耶和華
[00:06:51.600 --> 00:06:53.040]  我們的上帝
[00:06:53.040 --> 00:06:55.440]  求你親自向我們每一個人
[00:06:55.440 --> 00:06:57.120]  啟示你自己
[00:06:57.120 --> 00:06:59.960]  讓我們能夠面對面認識你
[00:06:59.960 --> 00:07:02.840]  在社會、學校、工作環境
[00:07:02.840 --> 00:07:03.880]  家庭裏面
[00:07:03.880 --> 00:07:06.040]  甚至在教會裏面
[00:07:06.040 --> 00:07:07.440]  看見你
[00:07:07.440 --> 00:07:10.320]  並且教導我們用真理和愛
[00:07:10.320 --> 00:07:14.440]  去引導我們怎樣彰顯你的榮耀
[00:07:14.440 --> 00:07:16.040]  幫助我們能夠聆聽
[00:07:16.040 --> 00:07:19.080]  以你的話語為我們生命的中心
[00:07:19.080 --> 00:07:22.600]  盡心、盡性、盡義去愛你
[00:07:22.600 --> 00:07:24.440]  並且一生與你同行
[00:07:24.440 --> 00:07:25.640]  奉主明求
[00:07:25.640 --> 00:07:26.640]  阿門
[00:07:26.640 --> 00:07:30.600]  今天我們要討論的十誡
[00:07:30.600 --> 00:07:34.000]  至今仍然被很多人視為
[00:07:34.000 --> 00:07:37.280]  一個很明智和良好的道德標準
[00:07:37.280 --> 00:07:39.320]  即使沒有信仰的人
[00:07:39.320 --> 00:07:42.400]  都應該會覺得應該要尊重和遵守
[00:07:42.400 --> 00:07:44.600]  例如不可殺人
[00:07:44.600 --> 00:07:47.200]  殺人放火就金腰帶
[00:07:47.200 --> 00:07:48.600]  是不對的
[00:07:48.600 --> 00:07:50.000]  不可姦淫
[00:07:50.000 --> 00:07:52.840]  我記得小時候看TVB的劇集
[00:07:52.840 --> 00:07:56.800]  都說姦夫淫婦要浸豬籠
[00:07:56.800 --> 00:07:58.000]  不屬於你的
[00:07:58.000 --> 00:07:59.080]  我們不拿
[00:07:59.080 --> 00:08:00.080]  不要偷竊
[00:08:00.080 --> 00:08:02.480]  不要貪心搶別人的錢
[00:08:02.480 --> 00:08:04.480]  說真相是很難
[00:08:04.480 --> 00:08:07.680]  但至少不要張開眼睛說謊
[00:08:07.680 --> 00:08:09.160]  年輕人記得
[00:08:09.160 --> 00:08:10.760]  做人要真誠
[00:08:10.760 --> 00:08:14.280]  還有每一個父母都應該很喜歡這條
[00:08:14.280 --> 00:08:15.880]  當孝敬父母
[00:08:15.880 --> 00:08:22.760]  但十誡其實不是一套純粹的道德標準
[00:08:22.760 --> 00:08:24.960]  要記住這些誡命出現
[00:08:24.960 --> 00:08:29.280]  其實都是因為有一個特定的故事背景
[00:08:29.280 --> 00:08:35.280]  這個背景就是耶和華救贖以色列人逃離埃及的事件
[00:08:35.280 --> 00:08:40.280]  《生命記》五章二節提到頒布十誡的場景就是
[00:08:40.280 --> 00:08:45.280]  耶和華我們的上帝在荷列山與我們一起納藥
[00:08:45.280 --> 00:08:47.880]  十誡是一個盟約
[00:08:47.880 --> 00:08:50.080]  十誡是一份合同
[00:08:50.080 --> 00:08:53.080]  十誡是一個承諾
[00:08:53.080 --> 00:08:55.080]  大家有沒有去過婚禮
[00:08:55.080 --> 00:08:59.880]  十誡很比一對新人在婚禮面前讀一個盟誓
[00:08:59.880 --> 00:09:00.880]  他們會說
[00:09:00.880 --> 00:09:04.080]  從今以後無論順境逆境
[00:09:04.080 --> 00:09:06.080]  富裕貧窮
[00:09:06.080 --> 00:09:07.680]  疾病健康
[00:09:07.680 --> 00:09:10.080]  都盡從上主的聖法
[00:09:10.080 --> 00:09:11.680]  愛顧你
[00:09:11.680 --> 00:09:12.680]  珍惜你
[00:09:12.680 --> 00:09:13.880]  直到終生
[00:09:13.880 --> 00:09:16.080]  這是我嚴肅的誓言
[00:09:16.080 --> 00:09:24.080]  十誡正是耶和華對以色列人所立的三文海誓
[00:09:24.080 --> 00:09:29.080]  用來維繫雙方關係的條款和內容
[00:09:29.080 --> 00:09:33.080]  熟悉摩西五經的朋友都知道
[00:09:33.080 --> 00:09:38.080]  以色列人總共要遵守613條條款
[00:09:38.080 --> 00:09:41.080]  而十誡就是在這613條條款中
[00:09:41.080 --> 00:09:43.080]  最重要的那一頭
[00:09:43.080 --> 00:09:45.080]  所以他就放在首位
[00:09:45.080 --> 00:09:48.080]  就好像幫我們和耶和華這段關係
[00:09:48.080 --> 00:09:51.080]  定了立場和生命的位置
[00:09:51.080 --> 00:09:54.080]  十誡正正就是反映
[00:09:54.080 --> 00:09:57.080]  上帝期望這群出埃及的以色列人
[00:09:57.080 --> 00:09:59.080]  擁有一個怎樣的身份
[00:09:59.080 --> 00:10:03.080]  和他們的生命應該怎樣被上帝塗造
[00:10:03.080 --> 00:10:05.080]  以前這群以色列民
[00:10:05.080 --> 00:10:09.080]  不知道怎樣和神建立一個正確的關係
[00:10:09.080 --> 00:10:12.080]  因為他們生活的劇本和角色設定
[00:10:12.080 --> 00:10:17.080]  就是塑造為了去侍奉法老和埃及的神明
[00:10:17.080 --> 00:10:21.080]  但現在耶和華要將他們從奴役中釋放
[00:10:21.080 --> 00:10:24.080]  並且帶領他們去到曠野
[00:10:24.080 --> 00:10:26.080]  一個渺無人煙的地方
[00:10:26.080 --> 00:10:28.080]  他們再沒有自己的土地
[00:10:28.080 --> 00:10:30.080]  亦都沒有社會身份
[00:10:30.080 --> 00:10:35.080]  更加重要的是他們不再是奴隸
[00:10:35.080 --> 00:10:40.080]  耶和華正在幫他們建立一個全新的身份
[00:10:40.080 --> 00:10:44.080]  所以十誡的誡命或律法
[00:10:44.080 --> 00:10:47.080]  就是神用來重新塑造
[00:10:47.080 --> 00:10:50.080]  這群以色列民的身份角色
[00:10:50.080 --> 00:10:53.080]  和他們的社會倫理關係
[00:10:53.080 --> 00:10:55.080]  重建他們的三觀
[00:10:55.080 --> 00:10:58.080]  編寫他們的人生故事
[00:10:58.080 --> 00:11:00.080]  雖然有613條規矩
[00:11:00.080 --> 00:11:05.080]  但其實上帝的律法不是要我們做到完美
[00:11:05.080 --> 00:11:07.080]  又或者跟著這些規矩
[00:11:07.080 --> 00:11:11.080]  我們便會過到一個得蒙救贖的人生
[00:11:11.080 --> 00:11:14.080]  在猶太教或基督教的傳統裏
[00:11:14.080 --> 00:11:17.080]  這些律法其實都是為我們好的
[00:11:17.080 --> 00:11:21.080]  因為當我們選擇活出我們的生活時
[00:11:21.080 --> 00:11:25.080]  就是要顯出我們是上帝所揀選的子民
[00:11:25.080 --> 00:11:27.080]  簡單來說
[00:11:27.080 --> 00:11:32.080]  其實遵守律法不是為了討好上帝
[00:11:32.080 --> 00:11:36.080]  而是為了展示上帝的形象給全世界看
[00:11:36.080 --> 00:11:40.080]  我們之前可能被其他人和事物奴役
[00:11:40.080 --> 00:11:42.080]  不過我們現在可以選擇
[00:11:42.080 --> 00:11:44.080]  可以選擇活得更加自由
[00:11:44.080 --> 00:11:46.080]  不需要再被人矮化
[00:11:46.080 --> 00:11:48.080]  被非人的形象束縛
[00:11:48.080 --> 00:11:52.080]  我們可以重新擁有上帝的形象
[00:11:52.080 --> 00:11:54.080]  弟兄姊妹
[00:11:54.080 --> 00:11:58.080]  你現在的生命處於一個什麼樣的光景呢?
[00:11:58.080 --> 00:12:02.080]  是只是在生命裏的奴役
[00:12:02.080 --> 00:12:08.080]  還是察覺到神已經將你從綑綁中釋放出來呢?
[00:12:08.080 --> 00:12:16.080]  我們不要再回頭看著埃及
[00:12:16.080 --> 00:12:18.080]  上帝救了我們出來
[00:12:18.080 --> 00:12:22.080]  我們和上帝是有一份愛的關係
[00:12:22.080 --> 00:12:25.080]  並且他今天要和我們納藥
[00:12:25.080 --> 00:12:27.080]  你準備好了嗎?
[00:12:27.080 --> 00:12:32.080]  不過我猜其實心水清的弟兄姊妹
[00:12:32.080 --> 00:12:33.080]  你會問
[00:12:33.080 --> 00:12:36.080]  其實生命記是摩西的臨別贈言
[00:12:36.080 --> 00:12:43.080]  這番說話明明是和第二代的以色列人說的
[00:12:43.080 --> 00:12:46.080]  他們很多都在曠野裏出生
[00:12:46.080 --> 00:12:50.080]  根本沒有經歷過在埃及被奴役的洗禮
[00:12:50.080 --> 00:12:53.080]  就好像我們這班年輕人
[00:12:53.080 --> 00:12:56.080]  他們應該從小都上教會
[00:12:56.080 --> 00:12:59.080]  應該至少活在上帝的盟約下
[00:12:59.080 --> 00:13:01.080]  應該都沒有什麼問題吧?
[00:13:01.080 --> 00:13:03.080]  沒錯
[00:13:03.080 --> 00:13:05.080]  他們是有很豐富的物質
[00:13:05.080 --> 00:13:08.080]  家長會給他們很多東西學
[00:13:08.080 --> 00:13:10.080]  坦白說我來了旺鎮半年
[00:13:10.080 --> 00:13:13.080]  我發覺我們的年輕人真的很厲害
[00:13:13.080 --> 00:13:16.080]  因為我去過四間教會實習
[00:13:16.080 --> 00:13:19.080]  沒有一間教會是有青少年的敬拜隊
[00:13:19.080 --> 00:13:22.080]  只不過我們的年輕人
[00:13:22.080 --> 00:13:25.080]  仍然都要面對著學校的要求
[00:13:25.080 --> 00:13:27.080]  朋輩的壓力
[00:13:27.080 --> 00:13:29.080]  父母的期望
[00:13:29.080 --> 00:13:30.080]  受著一些社會
[00:13:30.080 --> 00:13:34.080]  其實有些我跟你根本都不認同的影響
[00:13:34.080 --> 00:13:37.080]  我很想問在座的年輕人
[00:13:37.080 --> 00:13:39.080]  又或者是成年人
[00:13:39.080 --> 00:13:42.080]  你有沒有曾經感受過迷失
[00:13:42.080 --> 00:13:43.080]  徬徨
[00:13:43.080 --> 00:13:47.080]  又或者有一份說不出來的無力感呢?
[00:13:47.080 --> 00:13:53.080]  去年有一個專門做年輕人工作的機構
[00:13:53.080 --> 00:13:54.080]  「突破」
[00:13:54.080 --> 00:13:56.080]  它是一個調查發現
[00:13:56.080 --> 00:13:59.080]  它說現在的年輕人的痛苦
[00:13:59.080 --> 00:14:02.080]  不再是物質上的缺乏
[00:14:02.080 --> 00:14:05.080]  而是與其他人的比較
[00:14:05.080 --> 00:14:09.080]  青少年從小就活在父母的期望當中
[00:14:09.080 --> 00:14:12.080]  心裏面不其然都會有一把尺
[00:14:12.080 --> 00:14:15.080]  又或者有一個很嚴厲的法官
[00:14:15.080 --> 00:14:20.080]  所以在這裏我很想呼籲各位家長和大人
[00:14:20.080 --> 00:14:25.080]  特別如果你是有年資回來教會的基督徒的話
[00:14:25.080 --> 00:14:28.080]  我們更加要紮穩我們的馬步
[00:14:28.080 --> 00:14:31.080]  因為我們是年輕人的第一本聖經
[00:14:31.080 --> 00:14:34.080]  如果你敬畏上帝的話
[00:14:34.080 --> 00:14:36.080]  你就每日活出見證
[00:14:36.080 --> 00:14:39.080]  我求神給我們一班人
[00:14:39.080 --> 00:14:41.080]  有智慧地幫助年輕人
[00:14:41.080 --> 00:14:46.080]  知道自己是與這位創天造地的上帝有關係
[00:14:46.080 --> 00:14:49.080]  而不是用這個社會的生存法則
[00:14:49.080 --> 00:14:52.080]  去定義他們的身份和價值
[00:14:52.080 --> 00:14:56.080]  這位耶和華和我們和他們
[00:14:56.080 --> 00:14:58.080]  今天已經簽了盟約
[00:14:58.080 --> 00:15:01.080]  就好像以前某某電訊公司那樣
[00:15:01.080 --> 00:15:03.080]  那份合約刪除也刪不掉
[00:15:03.080 --> 00:15:08.080]  讓我們彼此鼓勵建立真實的關係
[00:15:08.080 --> 00:15:09.080]  雖然不容易
[00:15:09.080 --> 00:15:10.080]  是需要時間
[00:15:10.080 --> 00:15:11.080]  是需要試
[00:15:11.080 --> 00:15:15.080]  但是我們這樣才可以顯示一個真實的人生
[00:15:15.080 --> 00:15:17.080]  告訴年輕人
[00:15:17.080 --> 00:15:19.080]  可以在這個彎曲薄茂的世代
[00:15:19.080 --> 00:15:23.080]  可以真實地與上帝和弟兄姊妹
[00:15:23.080 --> 00:15:24.080]  面對面
[00:15:24.080 --> 00:15:26.080]  邊境兼併兼
[00:15:26.080 --> 00:15:28.080]  能夠達得穩
[00:15:28.080 --> 00:15:30.080]  成為神無瑕疵的兒女
[00:15:30.080 --> 00:15:34.080]  並且可以在黑暗的地方作炎作光
[00:15:34.080 --> 00:15:40.080]  新命記五章的一至五節
[00:15:40.080 --> 00:15:42.080]  是講納若的雙方
[00:15:42.080 --> 00:15:43.080]  而第二部分
[00:15:43.080 --> 00:15:45.080]  六至二十一節
[00:15:45.080 --> 00:15:47.080]  就是十誡的內容
[00:15:47.080 --> 00:15:49.080]  十誡的意義
[00:15:49.080 --> 00:15:51.080]  不單只是一組法律
[00:15:51.080 --> 00:15:54.080]  更是講我們與上帝之間
[00:15:54.080 --> 00:15:57.080]  有一個深厚的關係的核心
[00:15:57.080 --> 00:15:59.080]  當我們聽到這一句
[00:15:59.080 --> 00:16:02.080]  神說:我是你們的主
[00:16:02.080 --> 00:16:06.080]  這不是單單是十誡的開端
[00:16:06.080 --> 00:16:09.080]  而是一個強而有力的宣告
[00:16:09.080 --> 00:16:13.080]  提醒我們這些誡命的發言人是誰
[00:16:13.080 --> 00:16:16.080]  上帝以祂的權威
[00:16:16.080 --> 00:16:18.080]  向我們發出這些誡命
[00:16:18.080 --> 00:16:21.080]  因為祂就是那個將我們從埃及地
[00:16:21.080 --> 00:16:24.080]  從奴役中拯救出來的上帝
[00:16:24.080 --> 00:16:32.080]  新命記四章四十節
[00:16:32.080 --> 00:16:33.080]  摩西這樣說
[00:16:33.080 --> 00:16:37.080]  摩西今日將神的律例誡命曉如你
[00:16:37.080 --> 00:16:41.080]  你要遵守使你的子孫可以得福
[00:16:41.080 --> 00:16:42.080]  並使你的日子
[00:16:42.080 --> 00:16:45.080]  在耶和華所賜的地上得以長久
[00:16:48.080 --> 00:16:53.080]  十誡其實是為已經得救的人制定
[00:16:53.080 --> 00:16:56.080]  不是用來救贖人
[00:16:56.080 --> 00:17:01.080]  上帝是透過律法重新塑造
[00:17:01.080 --> 00:17:04.080]  和重建以色列人共同的身份
[00:17:04.080 --> 00:17:06.080]  故事和價值觀
[00:17:06.080 --> 00:17:08.080]  前面四個誡命
[00:17:08.080 --> 00:17:12.080]  講述以色列人和耶和華之間的關係
[00:17:12.080 --> 00:17:15.080]  而之後的誡命規範了以色列人
[00:17:15.080 --> 00:17:17.080]  應該怎樣對待其他人
[00:17:17.080 --> 00:17:21.080]  每一條誡命都講述我們要尊敬耶和華
[00:17:21.080 --> 00:17:25.080]  同時也要尊敬同樣有神形象的他者
[00:17:25.080 --> 00:17:27.080]  由於時間有限
[00:17:27.080 --> 00:17:30.080]  所以我今日想重點講四條誡命
[00:17:30.080 --> 00:17:34.080]  第一條誡命說
[00:17:34.080 --> 00:17:35.080]  除了我以外
[00:17:35.080 --> 00:17:37.080]  你不可有別的神
[00:17:37.080 --> 00:17:41.080]  這在五章第七節寫了
[00:17:41.080 --> 00:17:43.080]  因為除了耶和華之外
[00:17:43.080 --> 00:17:46.080]  我們沒有另一個神救我們出埃及
[00:17:46.080 --> 00:17:50.080]  事實上如果任何將上帝的關係
[00:17:50.080 --> 00:17:52.080]  降到第二位的東西
[00:17:52.080 --> 00:17:54.080]  都是另一個神
[00:17:54.080 --> 00:17:56.080]  你可能問
[00:17:56.080 --> 00:17:59.080]  即使我將耶和華放在第一位
[00:17:59.080 --> 00:18:01.080]  我將其他神
[00:18:01.080 --> 00:18:04.080]  例如巴力或太陽神放在第二位可以嗎?
[00:18:04.080 --> 00:18:06.080]  Plan A 不可以
[00:18:06.080 --> 00:18:07.080]  就用Plan B
[00:18:07.080 --> 00:18:09.080]  我們香港人很流行
[00:18:09.080 --> 00:18:10.080]  斷乎不可
[00:18:10.080 --> 00:18:12.080]  這裡只有耶和華
[00:18:12.080 --> 00:18:15.080]  這個才是我們納約的對象
[00:18:15.080 --> 00:18:16.080]  在這裡
[00:18:16.080 --> 00:18:19.080]  神進一步用第二條誡命
[00:18:19.080 --> 00:18:21.080]  去解釋我們和祂的關係
[00:18:21.080 --> 00:18:24.080]  祂說不可為自己雕刻偶像
[00:18:24.080 --> 00:18:26.080]  也不可做什麼形象
[00:18:26.080 --> 00:18:31.080]  就連天空、地下或水中的白物都不例外
[00:18:31.080 --> 00:18:35.080]  這些偶像全部都是創造物
[00:18:35.080 --> 00:18:38.080]  也包括你和我人類
[00:18:38.080 --> 00:18:41.080]  雖然我們擁有上帝的形象
[00:18:41.080 --> 00:18:43.080]  但我們不是上帝
[00:18:43.080 --> 00:18:44.080]  弟兄姊妹
[00:18:44.080 --> 00:18:49.080]  跟隨基督絕對不是靠自己完成的事情
[00:18:49.080 --> 00:18:51.080]  我不是叫大家不努力
[00:18:51.080 --> 00:18:53.080]  而是提醒大家
[00:18:53.080 --> 00:18:57.080]  我們不可以將自己的能力成為唯一的希望
[00:18:57.080 --> 00:19:01.080]  不要將自己變成自己的偶像
[00:19:01.080 --> 00:19:04.080]  唯有基督的恩典和憐憫
[00:19:04.080 --> 00:19:07.080]  才是我們真正可以仰望的
[00:19:07.080 --> 00:19:08.080]  再者
[00:19:08.080 --> 00:19:11.080]  我們不要再跪拜其他A4
[00:19:11.080 --> 00:19:13.080]  並且侍奉他們
[00:19:13.080 --> 00:19:15.080]  更重要的是
[00:19:15.080 --> 00:19:19.080]  我們不可以將眼前的人取代上帝
[00:19:19.080 --> 00:19:23.080]  特別是我們這群教導人的人
[00:19:23.080 --> 00:19:27.080]  千萬不要將人帶到我們面前
[00:19:27.080 --> 00:19:31.080]  因為這是一件很危險的事情
[00:19:31.080 --> 00:19:35.080]  我們應該將人帶到上帝面前
[00:19:35.080 --> 00:19:39.080]  我們也不需要為上帝製造偶像
[00:19:39.080 --> 00:19:42.080]  因為上帝不需要我們這樣做
